energy_ev,total_up,Co_p_up,Co_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.18909455,2.51226319,0.48655570,1.57110357,0.33694016,0.15533024,0.01855389,0.23270382,0.35237931,0.00000000
-0.18309155,2.56878289,0.49859572,1.60829442,0.34803449,0.15852171,0.01889064,0.23270398,0.36071781,0.00000000
-0.17708854,2.62934587,0.50987645,1.64731795,0.36124921,0.16225547,0.01935119,0.23366138,0.36908204,0.00000000
-0.17108554,2.69442061,0.52032222,1.68832855,0.37683165,0.16661214,0.01993780,0.23579738,0.37747259,0.00000000
-0.16508254,2.76434174,0.52986184,1.73139153,0.39499779,0.17166422,0.02064950,0.23931787,0.38588418,0.00000000
-0.15907954,2.83927176,0.53842841,1.77646191,0.41592070,0.17747189,0.02148184,0.24440524,0.39430339,0.00000000
-0.15307654,2.91916854,0.54595919,1.82336754,0.43971964,0.18407903,0.02242673,0.25121079,0.40270671,0.00000000
-0.14707354,3.00376046,0.55239544,1.87179760,0.46645012,0.19150966,0.02347235,0.25984788,0.41105891,0.00000000
-0.14107054,3.09253036,0.55768245,1.92129743,0.49609537,0.19976503,0.02460322,0.27038585,0.41931201,0.00000000
-0.13506753,3.18470968,0.56176966,1.97127028,0.52855963,0.20882134,0.02580039,0.28284516,0.42740480,0.00000000
-0.12906453,3.27928324,0.56461085,2.02098622,0.56366365,0.21862829,0.02704178,0.29719371,0.43526298,0.00000000
-0.12306153,3.37500489,0.56616463,2.06959817,0.60114256,0.22910849,0.02830261,0.31334463,0.44280002,0.00000000
-0.11705853,3.47042384,0.56639500,2.11616454,0.64064660,0.24015780,0.02955597,0.33115564,0.44991872,0.00000000
-0.11105553,3.56392070,0.56527214,2.15967773,0.68174458,0.25164660,0.03077357,0.35042996,0.45651333,0.00000000
-0.10505253,3.65375208,0.56277341,2.19909731,0.72393028,0.26342199,0.03192643,0.37091898,0.46247237,0.00000000
-0.09904952,3.73810204,0.55888451,2.23338636,0.76663164,0.27531082,0.03298580,0.39232644,0.46768193,0.00000000
-0.09304652,3.81513832,0.55360071,2.26154959,0.80922261,0.28712360,0.03392400,0.41431431,0.47202925,0.00000000
-0.08704352,3.88307105,0.54692831,2.28267109,0.85103726,0.29865897,0.03471525,0.43651003,0.47540670,0.00000000
-0.08104052,3.94021163,0.53888601,2.29595039,0.89138587,0.30970883,0.03533657,0.45851512,0.47771569,0.00000000
-0.07503752,3.98502918,0.52950632,2.30073466,0.92957240,0.32006374,0.03576847,0.47991478,0.47887060,0.00000000
-0.06903452,4.01620234,0.51883688,2.29654585,0.96491277,0.32951866,0.03599560,0.50028841,0.47880235,0.00000000
-0.06303152,4.03266425,0.50694153,2.28310129,0.99675339,0.33787856,0.03600728,0.51922055,0.47746166,0.00000000
-0.05702851,4.03363893,0.49390120,2.26032684,1.02448920,0.34496401,0.03579779,0.53631202,0.47482165,0.00000000
-0.05102551,4.01866763,0.47981440,2.22836199,1.04758057,0.35061632,0.03536658,0.55119094,0.47087984,0.00000000
-0.04502251,3.98762432,0.46479741,2.18755679,1.06556849,0.35470215,0.03471823,0.56352315,0.46565935,0.00000000
-0.03901951,3.94071990,0.44898395,2.13846078,1.07808746,0.35711754,0.03386225,0.57302177,0.45920928,0.00000000
-0.03301651,3.87849519,0.43252443,2.08180464,1.08487556,0.35779095,0.03281273,0.57945555,0.45160434,0.00000000
-0.02701351,3.80180350,0.41558483,2.01847551,1.08578136,0.35668555,0.03158781,0.58265575,0.44294363,0.00000000
-0.02101051,3.71178359,0.39834499,1.94948732,1.08076750,0.35380038,0.03020906,0.58252115,0.43334871,0.00000000
-0.01500750,3.60982485,0.38099667,1.87594758,1.06991077,0.34917056,0.02870075,0.57902128,0.42296111,0.00000000
-0.00900450,3.49752600,0.36374113,1.79902236,1.05339869,0.34286640,0.02708907,0.57219745,0.41193926,0.00000000
-0.00300150,3.37664963,0.34678654,1.71990092,1.03152294,0.33499163,0.02540132,0.56216184,0.40045513,0.00000000
0.00300150,3.24907432,0.33034510,1.63976178,1.00466978,0.32568057,0.02366511,0.54909445,0.38869063,0.00000000
0.00900450,3.11674636,0.31463016,1.55974146,0.97330802,0.31509465,0.02190764,0.53323822,0.37683394,0.00000000
0.01500750,2.98163291,0.29985310,1.48090716,0.93797497,0.30341810,0.02015503,0.51489238,0.36507593,0.00000000
0.02101051,2.84567810,0.28622041,1.40423424,0.89926098,0.29085325,0.01843169,0.49440442,0.35360672,0.00000000
0.02701351,2.71076341,0.27393066,1.33058909,0.85779320,0.27761539,0.01675995,0.47216083,0.34261254,0.00000000
0.03301651,2.57867324,0.26317163,1.26071759,0.81421910,0.26392745,0.01515960,0.44857711,0.33227293,0.00000000
0.03901951,2.45106625,0.25411751,1.19523900,0.76919041,0.25001471,0.01364774,0.42408733,0.32275822,0.00000000
0.04502251,2.32945258,0.24692624,1.13464509,0.72334797,0.23609959,0.01223867,0.39913355,0.31422742,0.00000000
0.05102551,2.21517705,0.24173687,1.07930355,0.67730790,0.22239680,0.01094383,0.37415552,0.30682642,0.00000000
0.05702851,2.10940764,0.23866707,1.02946518,0.63164952,0.20910883,0.00977194,0.34958097,0.30068643,0.00000000
0.06303152,2.01312883,0.23781066,0.98527365,0.58690523,0.19642201,0.00872912,0.32581661,0.29592261,0.00000000
0.06903452,1.92713888,0.23923523,0.94677692,0.54355254,0.18450317,0.00781914,0.30324031,0.29263286,0.00000000
0.07503752,1.85205022,0.24297984,0.91393937,0.50200822,0.17349688,0.00704364,0.28219425,0.29089662,0.00000000
0.08104052,1.78829210,0.24905279,0.88665374,0.46262466,0.16352344,0.00640243,0.26297954,0.29077367,0.00000000
0.08704352,1.73611470,0.25742956,0.86475205,0.42568814,0.15467750,0.00589371,0.24585192,0.29230295,0.00000000
0.09304652,1.69559406,0.26805098,0.84801507,0.39141903,0.14702730,0.00551435,0.23101893,0.29550121,0.00000000
0.09904952,1.66663734,0.28082173,0.83617993,0.35997348,0.14061464,0.00526009,0.21863811,0.30036175,0.00000000
0.10505253,1.64898823,0.29560926,0.82894570,0.33144650,0.13545524,0.00512573,0.20881649,0.30685309,0.00000000
0.11105553,1.64223252,0.31224329,0.82597721,0.30587609,0.13153981,0.00510527,0.20161098,0.31491784,0.00000000
0.11705853,1.64580387,0.33051614,0.82690715,0.28324815,0.12883545,0.00519200,0.19702972,0.32447172,0.00000000
0.12306153,1.65899046,0.35018381,0.83133712,0.26350201,0.12728748,0.00537861,0.19503416,0.33540296,0.00000000
0.12906453,1.68094274,0.37096814,0.83883811,0.24653624,0.12682165,0.00565715,0.19554188,0.34757228,0.00000000
0.13506753,1.71068313,0.39256017,0.84895094,0.23221471,0.12734659,0.00601912,0.19842994,0.36081342,0.00000000
0.14107054,1.74711813,0.41462458,0.86118751,0.22037267,0.12875655,0.00645540,0.20353877,0.37493457,0.00000000
0.14707354,1.78905356,0.43680545,0.87503315,0.21082279,0.13093431,0.00695629,0.21067643,0.38972060,0.00000000
0.15307654,1.83521311,0.45873317,0.88995079,0.20336104,0.13375424,0.00751151,0.21962337,0.40493636,0.00000000
0.15907954,1.88426070,0.48003255,0.90538716,0.19777238,0.13708549,0.00811017,0.23013746,0.42033095,0.00000000
0.16508254,1.93482648,0.50033173,0.92078116,0.19383633,0.14079518,0.00874089,0.24195931,0.43564294,0.00000000
0.17108554,1.98553611,0.51927195,0.93557444,0.19133214,0.14475168,0.00939181,0.25481794,0.45060649,0.00000000
0.17708854,2.03504295,0.53651765,0.94922395,0.19004378,0.14882776,0.01005077,0.26843656,0.46495823,0.00000000
0.18309155,2.08206209,0.55176671,0.96121589,0.18976464,0.15290368,0.01070540,0.28253855,0.47844465,0.00000000
0.18909455,2.12540523,0.56476038,0.97108082,0.19030174,0.15687001,0.01134334,0.29685336,0.49082970,0.00000000
0.19509755,2.16401509,0.57529249,0.97840884,0.19147970,0.16063031,0.01195248,0.31112246,0.50190249,0.00000000
0.20110055,2.19699783,0.58321764,0.98286436,0.19314407,0.16410335,0.01252116,0.32510494,0.51148450,0.00000000
0.20710355,2.22365216,0.58845785,0.98419954,0.19516422,0.16722497,0.01303849,0.33858275,0.51943617,0.00000000
0.21310655,2.24349353,0.59100741,0.98226556,0.19743555,0.16994948,0.01349456,0.35136547,0.52566253,0.00000000
0.21910955,2.25627226,0.59093570,0.97702116,0.19988105,0.17225047,0.01388074,0.36329420,0.53011743,0.00000000
0.22511256,2.26198439,0.58838762,0.96853770,0.20245208,0.17412103,0.01418993,0.37424475,0.53280636,0.00000000
0.23111556,2.26087445,0.58358171,0.95700041,0.20512839,0.17557341,0.01441675,0.38412974,0.53378740,0.00000000
0.23711856,2.25342985,0.57680573,0.94270555,0.20791729,0.17663801,0.01455771,0.39289959,0.53317051,0.00000000
0.24312156,2.24036651,0.56841007,0.92605339,0.21085213,0.17736176,0.01461135,0.40054238,0.53111479,0.00000000
0.24912456,2.22260636,0.55879880,0.90753728,0.21398985,0.17780598,0.01457829,0.40708247,0.52782401,0.00000000
0.25512756,2.20124713,0.54841902,0.88772898,0.21740800,0.17804373,0.01446123,0.41257806,0.52354053,0.00000000
0.26113057,2.17752563,0.53774859,0.86726090,0.22120097,0.17815678,0.01426487,0.41711753,0.51853765,0.00000000
0.26713357,2.15277582,0.52728277,0.84680600,0.22547588,0.17823220,0.01399578,0.42081497,0.51311089,0.00000000
0.27313657,2.12838325,0.51752022,0.82705580,0.23034793,0.17835894,0.01366223,0.42380487,0.50756842,0.00000000
0.27913957,2.10573762,0.50894887,0.80869779,0.23593557,0.17862425,0.01327390,0.42623619,0.50222104,0.00000000
0.28514257,2.08618525,0.50203214,0.79239272,0.24235557,0.17911019,0.01284163,0.42826621,0.49737219,0.00000000
0.29114557,2.07098332,0.49719592,0.77875293,0.24971807,0.17989050,0.01237706,0.43005411,0.49330821,0.00000000
0.29714857,2.06125757,0.49481690,0.76832228,0.25812182,0.18102767,0.01189230,0.43175483,0.49028947,0.00000000
0.30315158,2.05796498,0.49521251,0.76155858,0.26764971,0.18257059,0.01139961,0.43351320,0.48854249,0.00000000
0.30915458,2.06186280,0.49863289,0.75881910,0.27836463,0.18455264,0.01091099,0.43545866,0.48825356,0.00000000
0.31515758,2.07348493,0.50525502,0.76034956,0.29030593,0.18699049,0.01043792,0.43770073,0.48956386,0.00000000
0.32116058,2.09312643,0.51517932,0.76627694,0.30348641,0.18988344,0.00999100,0.44032536,0.49256645,0.00000000
0.32716358,2.12083645,0.52842862,0.77660646,0.31788992,0.19321353,0.00957976,0.44339227,0.49730506,0.00000000
0.33316658,2.15641979,0.54494967,0.79122243,0.33346970,0.19694616,0.00921239,0.44693337,0.50377472,0.00000000
0.33916958,2.19944660,0.56461680,0.80989319,0.35014752,0.20103141,0.00889562,0.45095213,0.51192419,0.00000000
0.34517259,2.24926986,0.58723782,0.83227965,0.36781354,0.20540579,0.00863461,0.45542418,0.52165989,0.00000000
0.35117559,2.30504967,0.61256162,0.85794707,0.38632699,0.20999455,0.00843290,0.46029866,0.53285126,0.00000000
0.35717859,2.36578316,0.64028724,0.88637967,0.40551771,0.21471419,0.00829242,0.46550070,0.54533713,0.00000000
0.36318159,2.43033898,0.67007398,0.91699742,0.42518849,0.21947532,0.00821354,0.47093444,0.55893282,0.00000000
0.36918459,2.49749471,0.70155209,0.94917440,0.44511827,0.22418560,0.00819519,0.47648686,0.57343765,0.00000000
0.37518759,2.56597595,0.73433356,0.98225796,0.46506601,0.22875264,0.00823500,0.48203201,0.58864245,0.00000000
0.38119060,2.63449533,0.76802255,1.01558810,0.48477546,0.23308686,0.00832945,0.48743552,0.60433668,0.00000000
0.38719360,2.70179022,0.80222515,1.04851633,0.50398040,0.23710405,0.00847405,0.49255938,0.62031495,0.00000000
0.39319660,2.76665772,0.83655786,1.08042334,0.52241055,0.24072775,0.00866361,0.49726650,0.63638256,0.00000000
0.39919960,2.82798568,0.87065475,1.11073488,0.53979785,0.24389110,0.00889234,0.50142529,0.65235989,0.00000000
0.40520260,2.88477883,0.90417286,1.13893548,0.55588297,0.24653839,0.00915415,0.50491376,0.66808549,0.00000000
0.41120560,2.93617934,0.93679590,1.16457945,0.57042193,0.24862604,0.00944276,0.50762315,0.68341776,0.00000000
0.41720860,2.98148121,0.96823612,1.18729902,0.58319251,0.25012315,0.00975190,0.50946108,0.69823527,0.00000000
0.42321161,3.02013842,0.99823450,1.20680941,0.59400041,0.25101155,0.01007546,0.51035387,0.71243585,0.00000000
0.42921461,3.05176690,1.02655954,1.22291082,0.60268472,0.25128539,0.01040756,0.51024821,0.72593456,0.00000000
0.43521761,3.07614069,1.05300475,1.23548754,0.60912267,0.25095037,0.01074270,0.50911202,0.73866073,0.00000000
0.44122061,3.09318300,1.07738544,1.24450429,0.61323337,0.25002254,0.01107575,0.50693454,0.75055452,0.00000000
0.44722361,3.10295284,1.09953505,1.25000030,0.61498044,0.24852692,0.01140202,0.50372568,0.76156313,0.00000000
0.45322661,3.10562837,1.11930149,1.25208136,0.61437326,0.24649586,0.01171723,0.49951464,0.77163708,0.00000000
0.45922961,3.10148786,1.13654391,1.25091048,0.61146701,0.24396739,0.01201753,0.49434808,0.78072688,0.00000000
0.46523262,3.09088955,1.15113026,1.24669756,0.60636117,0.24098342,0.01229939,0.48828761,0.78878023,0.00000000
0.47123562,3.07425123,1.16293588,1.23968863,0.59919676,0.23758812,0.01255964,0.48140712,0.79574021,0.00000000
0.47723862,3.05203068,1.17184335,1.23015508,0.59015227,0.23382640,0.01279536,0.47378982,0.80154434,0.00000000
0.48324162,3.02470767,1.17774371,1.21838335,0.57943843,0.22974256,0.01300386,0.46552515,0.80612483,0.00000000
0.48924462,2.99276816,1.18053887,1.20466535,0.56729202,0.22537916,0.01318264,0.45670583,0.80940980,0.00000000
0.49524762,2.95669107,1.18014529,1.18928998,0.55396894,0.22077619,0.01332938,0.44742503,0.81132555,0.00000000
0.50125063,2.91693792,1.17649845,1.17253582,0.53973678,0.21597048,0.01344192,0.43777378,0.81179962,0.00000000
0.50725363,2.87394515,1.16955787,1.15466519,0.52486715,0.21099531,0.01351831,0.42783874,0.81076444,0.00000000
0.51325663,2.82811917,1.15931236,1.13591947,0.50962801,0.20588036,0.01355684,0.41770033,0.80816126,0.00000000
0.51925963,2.77983355,1.14578491,1.11651575,0.49427636,0.20065170,0.01355613,0.40743122,0.80394421,0.00000000
0.52526263,2.72942824,1.12903698,1.09664463,0.47905144,0.19533211,0.01351521,0.39709528,0.79808401,0.00000000
0.53126563,2.67721011,1.10917168,1.07646908,0.46416868,0.18994132,0.01343365,0.38674687,0.79057123,0.00000000
0.53726863,2.62345459,1.08633562,1.05612425,0.44981467,0.18449648,0.01331164,0.37643047,0.78141881,0.00000000
0.54327164,2.56840783,1.06071919,1.03571799,0.43614323,0.17901254,0.01315017,0.36618066,0.77066364,0.00000000
0.54927464,2.51228933,1.03255518,1.01533206,0.42327271,0.17350267,0.01295109,0.35602240,0.75836728,0.00000000
0.55527764,2.45529459,1.00211565,0.99502393,0.41128462,0.16797865,0.01271727,0.34597150,0.74461555,0.00000000
0.56128064,2.39759789,0.96970734,0.97482902,0.40022353,0.16245122,0.01245264,0.33603537,0.72951731,0.00000000
0.56728364,2.33935514,0.93566572,0.95476344,0.39009836,0.15693034,0.01216224,0.32621395,0.71320235,0.00000000
0.57328664,2.28070688,0.90034793,0.93482707,0.38088486,0.15142546,0.01185226,0.31650082,0.69581870,0.00000000
0.57928964,2.22178164,0.86412515,0.91500713,0.37252919,0.14594569,0.01152998,0.30688446,0.67752953,0.00000000
0.58529265,2.16269971,0.82737459,0.89528196,0.36495252,0.14050006,0.01120370,0.29734972,0.65850976,0.00000000
0.59129565,2.10357750,0.79047161,0.87562527,0.35805635,0.13509760,0.01088261,0.28787942,0.63894279,0.00000000
0.59729865,2.04453252,0.75378227,0.85601050,0.35172847,0.12974761,0.01057662,0.27845596,0.61901735,0.00000000
0.60330165,1.98568888,0.71765661,0.83641532,0.34584916,0.12445978,0.01029611,0.26906318,0.59892473,0.00000000
0.60930465,1.92718323,0.68242292,0.81682611,0.34029747,0.11924444,0.01005168,0.25968813,0.57885644,0.00000000
0.61530765,1.86917073,0.64838314,0.79724217,0.33495739,0.11411271,0.00985385,0.25032286,0.55900234,0.00000000
0.62131066,1.81183086,0.61580936,0.77767955,0.32972347,0.10907677,0.00971274,0.24096609,0.53954927,0.00000000
0.62731366,1.75537242,0.58494161,0.75817415,0.32450580,0.10414997,0.00963770,0.23162473,0.52067999,0.00000000
0.63331666,1.70003738,0.55598653,0.73878400,0.31923416,0.09934701,0.00963698,0.22231509,0.50257244,0.00000000
0.63931966,1.64610303,0.52911713,0.71959038,0.31386102,0.09468396,0.00971740,0.21306375,0.48539915,0.00000000
0.64532266,1.59388195,0.50447308,0.70069781,0.30836344,0.09017831,0.00988402,0.20390805,0.46932660,0.00000000
0.65132566,1.54371962,0.48216167,0.68223257,0.30274372,0.08584875,0.01013984,0.19489595,0.45451439,0.00000000
0.65732866,1.49598932,0.46225898,0.66433998,0.29702878,0.08171501,0.01048560,0.18608548,0.44111423,0.00000000
0.66333167,1.45108437,0.44481124,0.64718029,0.29126836,0.07779741,0.01091957,0.17754354,0.42926842,0.00000000
0.66933467,1.40940786,0.42983620,0.63092347,0.28553215,0.07411646,0.01143746,0.16934418,0.41910804,0.00000000
0.67533767,1.37136015,0.41732439,0.61574296,0.27990589,0.07069219,0.01203237,0.16156633,0.41075063,0.00000000
0.68134067,1.33732476,0.40724033,0.60180885,0.27448686,0.06754352,0.01269489,0.15429107,0.40429764,0.00000000
0.68734367,1.30765310,0.39952354,0.58928065,0.26937875,0.06468750,0.01341319,0.14759861,0.39983144,0.00000000
0.69334667,1.28264899,0.39408965,0.57830010,0.26468635,0.06213858,0.01417327,0.14156491,0.39741242,0.00000000
0.69934967,1.26255359,0.39083141,0.56898441,0.26051013,0.05990787,0.01495930,0.13625835,0.39707598,0.00000000
0.70535268,1.24753161,0.38961995,0.56142020,0.25694118,0.05800247,0.01575400,0.13173634,0.39882986,0.00000000
0.71135568,1.23765959,0.39030622,0.55565856,0.25405649,0.05642488,0.01653907,0.12804221,0.40265173,0.00000000
0.71735868,1.23291677,0.39272285,0.55171140,0.25191499,0.05517257,0.01729575,0.12520245,0.40848755,0.00000000
0.72336168,1.23317919,0.39668627,0.54954929,0.25055433,0.05423765,0.01800535,0.12322447,0.41625044,0.00000000
0.72936468,1.23821732,0.40199942,0.54910092,0.24998861,0.05360683,0.01864982,0.12209494,0.42582053,0.00000000
0.73536768,1.24769740,0.40845477,0.55025418,0.25020716,0.05326140,0.01921226,0.12177902,0.43704561,0.00000000
0.74137069,1.26118654,0.41583776,0.55285879,0.25117424,0.05317756,0.01967751,0.12222020,0.44974278,0.00000000
0.74737369,1.27816135,0.42393049,0.55673030,0.25282985,0.05332685,0.02003258,0.12334111,0.46370096,0.00000000
0.75337669,1.29801977,0.43251555,0.56165531,0.25509132,0.05367675,0.02026708,0.12504515,0.47868430,0.00000000
0.75937969,1.32009571,0.44137990,0.56739763,0.25785590,0.05419147,0.02037351,0.12721887,0.49443641,0.00000000
0.76538269,1.34367576,0.45031853,0.57370508,0.26100392,0.05483280,0.02034750,0.12973508,0.51068517,0.00000000
0.77138569,1.36801759,0.45913788,0.58031666,0.26440260,0.05556109,0.02018794,0.13245659,0.52714814,0.00000000
0.77738869,1.39236907,0.46765874,0.58696975,0.26791018,0.05633625,0.01989691,0.13524039,0.54353833,0.00000000
0.78339170,1.41598771,0.47571864,0.59340721,0.27138037,0.05711878,0.01947964,0.13794213,0.55957016,0.00000000
0.78939470,1.43815952,0.48317353,0.59938394,0.27466685,0.05787075,0.01894429,0.14042068,0.57496554,0.00000000
0.79539770,1.45821695,0.48989887,0.60467287,0.27762769,0.05855673,0.01830162,0.14254270,0.58945969,0.00000000
0.80140070,1.47555518,0.49578991,0.60907020,0.28012956,0.05914465,0.01756467,0.14418689,0.60280689,0.00000000
0.80740370,1.48964651,0.50076144,0.61239976,0.28205161,0.05960651,0.01674831,0.14524781,0.61478569,0.00000000
0.81340670,1.50005239,0.50474695,0.61451654,0.28328890,0.05991901,0.01586879,0.14563916,0.62520367,0.00000000
0.81940970,1.50643305,0.50769738,0.61530922,0.28375527,0.06006396,0.01494330,0.14529633,0.63390160,0.00000000
0.82541271,1.50855450,0.50957960,0.61470204,0.28338568,0.06002859,0.01398952,0.14417812,0.64075687,0.00000000
0.83141571,1.50629290,0.51037477,0.61265570,0.28213782,0.05980570,0.01302520,0.14226769,0.64568627,0.00000000
0.83741871,1.49963647,0.51007672,0.60916776,0.27999312,0.05939366,0.01206780,0.13957255,0.64864789,0.00000000
0.84342171,1.48868505,0.50869057,0.60427240,0.27695710,0.05879625,0.01113418,0.13612378,0.64964232,0.00000000
0.84942471,1.47364741,0.50623163,0.59803968,0.27305901,0.05802242,0.01024033,0.13197444,0.64871298,0.00000000
0.85542771,1.45483676,0.50272466,0.59057447,0.26835098,0.05708591,0.00940127,0.12719733,0.64594573,0.00000000
0.86143072,1.43266442,0.49820362,0.58201502,0.26290647,0.05600483,0.00863088,0.12188215,0.64146763,0.00000000
0.86743372,1.40763208,0.49271185,0.57253132,0.25681836,0.05480110,0.00794190,0.11613229,0.63544496,0.00000000
0.87343672,1.38032281,0.48630256,0.56232308,0.25019652,0.05349992,0.00734592,0.11006138,0.62808051,0.00000000
0.87943972,1.35139087,0.47903963,0.55161758,0.24316508,0.05212918,0.00685349,0.10378964,0.61961005,0.00000000
0.88544272,1.32155053,0.47099862,0.54066704,0.23585940,0.05071884,0.00647414,0.09744036,0.61029819,0.00000000
0.89144572,1.29156392,0.46226764,0.52974569,0.22842282,0.04930031,0.00621653,0.09113650,0.60043343,0.00000000
0.89744872,1.26222799,0.45294804,0.51914626,0.22100333,0.04790585,0.00608853,0.08499758,0.59032260,0.00000000
0.90345173,1.23436048,0.44315482,0.50917597,0.21375012,0.04656792,0.00609726,0.07913690,0.58028458,0.00000000
0.90945473,1.20878493,0.43301631,0.50015177,0.20681014,0.04531863,0.00624918,0.07365922,0.57064350,0.00000000
0.91545773,1.18631480,0.42267327,0.49239485,0.20032475,0.04418908,0.00655005,0.06865881,0.56172137,0.00000000
0.92146073,1.16773666,0.41227720,0.48622435,0.19442639,0.04320880,0.00700488,0.06421805,0.55383034,0.00000000
0.92746373,1.15379258,0.40198776,0.48195035,0.18923553,0.04240511,0.00761779,0.06040637,0.54726460,0.00000000
0.93346673,1.14516191,0.39196944,0.47986605,0.18485767,0.04180259,0.00839187,0.05727957,0.54229236,0.00000000
0.93946973,1.14244277,0.38238749,0.48023946,0.18138078,0.04142246,0.00932893,0.05487957,0.53914773,0.00000000
0.94547274,1.14613365,0.37340322,0.48330453,0.17887290,0.04128205,0.01042919,0.05323439,0.53802322,0.00000000
0.95147574,1.15661562,0.36516902,0.48925233,0.17738018,0.04139423,0.01169101,0.05235833,0.53906266,0.00000000
0.95747874,1.17413570,0.35782318,0.49822222,0.17692531,0.04176701,0.01311056,0.05225241,0.54235522,0.00000000
0.96348174,1.19879227,0.35148482,0.51029364,0.17750650,0.04240306,0.01468144,0.05290492,0.54793062,0.00000000
0.96948474,1.23052304,0.34624937,0.52547877,0.17909686,0.04329941,0.01639442,0.05429204,0.55575578,0.00000000
0.97548774,1.26909646,0.34218462,0.54371653,0.18164449,0.04444726,0.01823718,0.05637858,0.56573333,0.00000000
0.98149075,1.31410725,0.33932783,0.56486833,0.18507313,0.04583188,0.02019410,0.05911883,0.57770198,0.00000000
0.98749375,1.36497661,0.33768394,0.58871583,0.18928343,0.04743269,0.02224616,0.06245746,0.59143899,0.00000000
0.99349675,1.42095775,0.33722519,0.61496121,0.19415492,0.04922348,0.02437100,0.06633049,0.60666481,0.00000000
0.99949975,1.48114679,0.33789204,0.64322990,0.19954862,0.05117287,0.02654301,0.07066640,0.62304969,0.00000000
1.00550275,1.54449935,0.33959560,0.67307620,0.20531020,0.05324487,0.02873364,0.07538735,0.64022229,0.00000000
1.01150575,1.60985250,0.34222129,0.70399154,0.21127372,0.05539968,0.03091182,0.08041051,0.65778000,0.00000000
1.01750875,1.67595165,0.34563368,0.73541538,0.21726583,0.05759456,0.03304451,0.08564949,0.67530057,0.00000000
1.02351176,1.74148174,0.34968230,0.76674848,0.22311029,0.05978499,0.03509741,0.09101599,0.69235471,0.00000000
1.02951476,1.80510170,0.35420801,0.79736812,0.22863265,0.06192574,0.03703573,0.09642138,0.70851917,0.00000000
1.03551776,1.86548096,0.35904964,0.82664473,0.23366512,0.06397216,0.03882513,0.10177849,0.72338979,0.00000000
1.04152076,1.92133680,0.36405065,0.85395951,0.23805110,0.06588138,0.04043258,0.10700332,0.73659395,0.00000000
1.04752376,1.97147098,0.36906522,0.87872209,0.24164967,0.06761356,0.04182738,0.11201675,0.74780194,0.00000000
1.05352676,2.01480424,0.37396361,0.90038784,0.24433947,0.06913298,0.04298209,0.11674612,0.75673678,0.00000000
1.05952976,2.05040717,0.37863643,0.91847382,0.24602201,0.07040906,0.04387334,0.12112669,0.76318199,0.00000000
1.06553277,2.07752630,0.38299758,0.93257302,0.24662434,0.07141716,0.04448266,0.12510283,0.76698714,0.00000000
1.07153577,2.09560419,0.38698567,0.94236601,0.24610078,0.07213921,0.04479709,0.12862898,0.76807075,0.00000000
1.07753877,2.10429273,0.39056395,0.94762978,0.24443388,0.07256406,0.04480963,0.13167022,0.76642069,0.00000000
1.08354177,2.10345928,0.39371864,0.94824326,0.24163431,0.07268760,0.04451950,0.13420259,0.76209197,0.00000000
1.08954477,2.09318541,0.39645598,0.94418946,0.23774003,0.07251265,0.04393225,0.13621300,0.75520209,0.00000000
1.09554777,2.07375849,0.39879802,0.93555408,0.23281447,0.07204857,0.04305955,0.13769885,0.74592433,0.00000000
1.10155078,2.04565685,0.40077758,0.92252099,0.22694401,0.07131064,0.04191889,0.13866729,0.73447936,0.00000000
1.10755378,2.00952919,0.40243269,0.90536455,0.22023492,0.07031934,0.04053302,0.13913429,0.72112561,0.00000000
1.11355678,1.96616974,0.40380096,0.88443963,0.21280969,0.06909941,0.03892924,0.13912355,0.70614890,0.00000000
1.11955978,1.91649014,0.40491415,0.86016948,0.20480320,0.06767884,0.03713860,0.13866520,0.68985209,0.00000000
1.12556278,1.86148995,0.40579351,0.83303245,0.19635874,0.06608788,0.03519493,0.13779458,0.67254504,0.00000000
1.13156578,1.80222678,0.40644610,0.80354789,0.18762408,0.06435798,0.03313389,0.13655102,0.65453552,0.00000000
1.13756878,1.73978788,0.40686238,0.77226213,0.17874783,0.06252091,0.03099196,0.13497677,0.63612152,0.00000000
1.14357179,1.67526401,0.40701534,0.73973499,0.16987612,0.06060789,0.02880548,0.13311608,0.61758511,0.00000000
1.14957479,1.60972685,0.40686115,0.70652739,0.16114985,0.05864893,0.02660972,0.13101455,0.59918827,0.00000000
1.15557779,1.54421040,0.40634141,0.67319041,0.15270239,0.05667234,0.02443813,0.12871865,0.58117055,0.00000000
1.16158079,1.47969687,0.40538672,0.64025610,0.14465806,0.05470434,0.02232157,0.12627556,0.56374857,0.00000000
1.16758379,1.41710697,0.40392156,0.60823019,0.13713099,0.05276895,0.02028784,0.12373317,0.54711718,0.00000000
1.17358679,1.35729427,0.40186994,0.57758654,0.13022475,0.05088797,0.01836119,0.12114024,0.53145192,0.00000000
1.17958979,1.30104318,0.39916157,0.54876339,0.12403229,0.04908106,0.01656212,0.11854670,0.51691235,0.00000000
1.18559280,1.24906949,0.39573813,0.52216097,0.11863640,0.04736601,0.01490722,0.11600398,0.50364587,0.00000000
1.19159580,1.20202279,0.39155916,0.49814032,0.11411033,0.04575895,0.01340922,0.11356520,0.49179151,0.00000000
