energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-0.06903452,3.54990906,-3.44995063,0.53766253,-0.53566958,1.51845560,-1.53932835,0.02962078,-0.02974457,0.20313345,-0.21427189,1.07711833,-0.96976445,1.35883645,-1.26285118,0.25531699,-0.24626174,0.00000000,-0.00000000
-0.06303152,3.55042193,-3.46060717,0.53157409,-0.53545685,1.50630262,-1.53943009,0.02991681,-0.02952633,0.19746089,-0.21013328,1.09744434,-0.98132797,1.37279660,-1.27245683,0.25565125,-0.24612687,0.00000000,-0.00000000
-0.05702851,3.54792851,-3.46981868,0.52417479,-0.53381295,1.49166645,-1.53747883,0.03036072,-0.02944421,0.19157788,-0.20543778,1.11900749,-0.99472968,1.38674176,-1.28325820,0.25609949,-0.24601453,0.00000000,-0.00000000
-0.05102551,3.54234488,-3.47759814,0.51556776,-0.53079631,1.47467309,-1.53344477,0.03095328,-0.02950708,0.18560433,-0.20030435,1.14152687,-1.01006865,1.40038338,-1.29516624,0.25669528,-0.24599227,0.00000000,-0.00000000
-0.04502251,3.53357434,-3.48392015,0.50586323,-0.52647706,1.45546890,-1.52731917,0.03169176,-0.02972166,0.17965532,-0.19485383,1.16464807,-1.02736710,1.41341735,-1.30804645,0.25746171,-0.24612063,0.00000000,-0.00000000
-0.03901951,3.52150972,-3.48871439,0.49517677,-0.52093456,1.43421640,-1.51911057,0.03256978,-0.03009210,0.17383943,-0.18920596,1.18795039,-1.04656487,1.42553127,-1.32172078,0.25841055,-0.24645074,0.00000000,-0.00000000
-0.03301651,3.50603839,-3.49186156,0.48362780,-0.51425496,1.41109066,-1.50884131,0.03357708,-0.03061955,0.16825751,-0.18347680,1.21095703,-1.06751627,1.43641244,-1.33597062,0.25954208,-0.24702242,0.00000000,-0.00000000
-0.02701351,3.48704999,-3.49319240,0.47133850,-0.50652915,1.38627688,-1.49654460,0.03469955,-0.03130187,0.16300183,-0.17777655,1.23314825,-1.08998972,1.44575656,-1.35054102,0.26084533,-0.24786273,0.00000000,-0.00000000
-0.02101051,3.46444652,-3.49249043,0.45843288,-0.49785104,1.35996865,-1.48226251,0.03591932,-0.03213330,0.15815561,-0.17220796,1.25397688,-1.11367032,1.45327699,-1.36514612,0.26229882,-0.24898509,0.00000000,-0.00000000
-0.01500750,3.43815436,-3.48949836,0.44503621,-0.48831630,1.33236723,-1.46604511,0.03721511,-0.03310435,0.15379283,-0.16686515,1.27288583,-1.13816569,1.45871440,-1.37947589,0.26387174,-0.25038900,0.00000000,-0.00000000
-0.00900450,3.40813751,-3.48392844,0.43127440,-0.47802153,1.30368141,-1.44795075,0.03856257,-0.03420175,0.14997815,-0.16183299,1.28932693,-1.16301489,1.46184655,-1.39320412,0.26552558,-0.25206043,0.00000000,-0.00000000
-0.00300150,3.37441108,-3.47547631,0.41727353,-0.46706392,1.27412774,-1.42804758,0.03993490,-0.03540856,0.14676697,-0.15718691,1.30278034,-1.18770048,1.46249788,-1.40599757,0.26721590,-0.25397264,0.00000000,-0.00000000
0.00300150,3.33705426,-3.46383775,0.40315925,-0.45554116,1.24393087,-1.40641601,0.04130350,-0.03670436,0.14420552,-0.15299298,1.31277357,-1.21166329,1.46054857,-1.41752620,0.26889445,-0.25608768,0.00000000,-0.00000000
0.00900450,3.29622159,-3.44872763,0.38905602,-0.44355168,1.21332360,-1.38315182,0.04263879,-0.03806569,0.14233075,-0.14930826,1.31889952,-1.23431952,1.45594270,-1.42747415,0.27051123,-0.25835824,0.00000000,-0.00000000
0.01500750,3.25215174,-3.42989993,0.37508620,-0.43119492,1.18254638,-1.35836967,0.04391102,-0.03946647,0.14117028,-0.14618131,1.32083237,-1.25507950,1.44869505,-1.43555120,0.27201667,-0.26072983,0.00000000,-0.00000000
0.02101051,3.20517298,-3.40716771,0.36136882,-0.41857167,1.15184594,-1.33220639,0.04509117,-0.04087869,0.14074200,-0.14365268,1.31834081,-1.27336754,1.43889622,-1.44150438,0.27336353,-0.26314320,0.00000000,-0.00000000
0.02701351,3.15570448,-3.38042180,0.34801822,-0.40578419,1.12147298,-1.30482372,0.04615180,-0.04227309,0.14105366,-0.14175528,1.31129780,-1.28864182,1.42671558,-1.44512921,0.27450875,-0.26553687,0.00000000,-0.00000000
0.03301651,3.10425335,-3.34964699,0.33514239,-0.39293614,1.09167873,-1.27640998,0.04706793,-0.04361994,0.14210226,-0.14051467,1.29968648,-1.30041373,1.41240196,-1.44628017,0.27541489,-0.26784958,0.00000000,-0.00000000
0.03901951,3.05140697,-3.31493463,0.32284126,-0.38013212,1.06271041,-1.24718040,0.04781774,-0.04488990,0.14387340,-0.13994902,1.28360180,-1.30826558,1.39628157,-1.44487991,0.27605126,-0.27002259,0.00000000,-0.00000000
0.04502251,2.99782084,-3.27649074,0.31120489,-0.36747687,1.03480580,-1.21737573,0.04838324,-0.04605480,0.14634056,-0.14006895,1.26324787,-1.31186600,1.37875319,-1.44092663,0.27639474,-0.27200180,0.00000000,-0.00000000
0.05102551,2.94420231,-3.23463883,0.30031166,-0.35507410,1.00818707,-1.18725901,0.04875077,-0.04708850,0.14946455,-0.14087700,1.23893113,-1.31098229,1.36028061,-1.43449938,0.27643011,-0.27373940,0.00000000,-0.00000000
0.05702851,2.89129091,-3.18981728,0.29022672,-0.34302492,0.98305422,-1.15711057,0.04891131,-0.04796762,0.15319307,-0.14236699,1.21104967,-1.30548907,1.34138231,-1.42576068,0.27615008,-0.27519526,0.00000000,-0.00000000
0.06303152,2.83983601,-3.14257090,0.28100054,-0.33142602,0.95957855,-1.12722129,0.04886070,-0.04867218,0.15746055,-0.14452320,1.18007914,-1.29537295,1.32261864,-1.41495636,0.27555495,-0.27633778,0.00000000,-0.00000000
0.06903452,2.79057297,-3.09353724,0.27266797,-0.32036766,0.93789653,-1.09788443,0.04859955,-0.04918615,0.16218841,-0.14731946,1.14655613,-1.28073291,1.30457693,-1.40241236,0.27465202,-0.27714434,0.00000000,-0.00000000
0.07503752,2.74419891,-3.04342802,0.26524758,-0.30993158,0.91810450,-1.06938657,0.04813313,-0.04949783,0.16728562,-0.15071834,1.11105960,-1.26177638,1.28785486,-1.38852848,0.27345475,-0.27760136,0.00000000,-0.00000000
0.08104052,2.70134926,-2.99300668,0.25874162,-0.30018898,0.90025471,-1.04199786,0.04747095,-0.04960009,0.17264991,-0.15467051,1.07419135,-1.23881138,1.27304274,-1.37376906,0.27198179,-0.27770395,0.00000000,-0.00000000
0.08704352,2.66257631,-2.94306298,0.25313637,-0.29119870,0.88435283,-1.01596249,0.04662633,-0.04949047,0.17816934,-0.15911426,1.03655647,-1.21223497,1.26070533,-1.35865102,0.27025597,-0.27745523,0.00000000,-0.00000000
0.09304652,2.62833082,-2.89438616,0.24840317,-0.28300573,0.87035747,-0.99148974,0.04561577,-0.04917107,0.18372445,-0.16397552,0.99874444,-1.18251862,1.25136381,-1.34372938,0.26830333,-0.27686545,0.00000000,-0.00000000
0.09904952,2.59894760,-2.84773773,0.24449976,-0.27564014,0.85818157,-0.96874617,0.04445829,-0.04864830,0.18919081,-0.16916827,0.96131196,-1.15019139,1.24547872,-1.32958088,0.26615217,-0.27595099,0.00000000,-0.00000000
0.10505253,2.57463573,-2.80382542,0.24137227,-0.26911650,0.84769595,-0.94784962,0.04317468,-0.04793253,0.19444199,-0.17459541,0.92476790,-1.11582142,1.24343444,-1.31678631,0.26383231,-0.27473321,0.00000000,-0.00000000
0.11105553,2.55547385,-2.76327947,0.23895739,-0.26343393,0.83873470,-0.92886528,0.04178684,-0.04703759,0.19935279,-0.18015023,0.88956102,-1.07999693,1.24552590,-1.30591199,0.26137450,-0.27323744,0.00000000,-0.00000000
0.11705853,2.54141074,-2.72663240,0.23718491,-0.25857659,0.83110234,-0.91180407,0.04031698,-0.04598015,0.20380261,-0.18571841,0.85607091,-1.04330736,1.25194799,-1.29749143,0.25881001,-0.27149192,0.00000000,-0.00000000
0.12306153,2.53227085,-2.69430315,0.23598035,-0.25451490,0.82458236,-0.89662370,0.03878704,-0.04477916,0.20767888,-0.19118045,0.82460206,-1.00632551,1.26278826,-1.29200753,0.25617043,-0.26952703,0.00000000,-0.00000000
0.12906453,2.52776461,-2.66658626,0.23526761,-0.25120705,0.81894670,-0.88323209,0.03721809,-0.04345511,0.21088029,-0.19641453,0.79538140,-0.96959146,1.27802287,-1.28987632,0.25348756,-0.26737461,0.00000000,-0.00000000
0.13506753,2.52750257,-2.64364637,0.23497147,-0.24860109,0.81396564,-0.87149318,0.03562983,-0.04202938,0.21331981,-0.20129971,0.76855875,-0.93359871,1.29751631,-1.29143260,0.25079346,-0.26506747,0.00000000,-0.00000000
0.14107054,2.53101275,-2.62551807,0.23501989,-0.24663717,0.80941769,-0.86123472,0.03404028,-0.04052362,0.21492721,-0.20571923,0.74421030,-0.89878315,1.32102448,-1.29691833,0.24812054,-0.26263913,0.00000000,-0.00000000
0.14707354,2.53775993,-2.61211090,0.23534588,-0.24525003,0.80509881,-0.85225762,0.03246543,-0.03895915,0.21565109,-0.20956391,0.72234431,-0.86551494,1.34820126,-1.30647383,0.24550153,-0.26012366,0.00000000,-0.00000000
0.15307654,2.54716607,-2.60321882,0.23588897,-0.24437146,0.80083055,-0.84434629,0.03091917,-0.03735646,0.21546023,-0.21273537,0.70290882,-0.83409351,1.37860798,-1.32013247,0.24296948,-0.25755561,0.00000000,-0.00000000
0.15907954,2.55863057,-2.59853362,0.23659608,-0.24393266,0.79646665,-0.83727943,0.02941319,-0.03573476,0.21434429,-0.21514897,0.68580069,-0.80474558,1.41172552,-1.33781867,0.24055754,-0.25497003,0.00000000,-0.00000000
0.16508254,2.57154949,-2.59766098,0.23742194,-0.24386628,0.79189786,-0.83084061,0.02795704,-0.03411166,0.21231372,-0.21673637,0.67087544,-0.77762595,1.44696843,-1.35934943,0.23829852,-0.25240237,0.00000000,-0.00000000
0.17108554,2.58533289,-2.60013851,0.23832885,-0.24410824,0.78705460,-0.82482810,0.02655823,-0.03250297,0.20939896,-0.21744749,0.65795751,-0.75282079,1.48370045,-1.38443906,0.23622428,-0.24988839,0.00000000,-0.00000000
0.17708854,2.59941959,-2.60545453,0.23928598,-0.24459894,0.78190759,-0.81906341,0.02522240,-0.03092248,0.20564899,-0.21725185,0.64685029,-0.73035303,1.52125095,-1.41270701,0.23436490,-0.24746383,0.00000000,-0.00000000
0.18309155,2.61328903,-2.61306653,0.24026820,-0.24528406,0.77646636,-0.81339808,0.02395353,-0.02938198,0.20112924,-0.21613922,0.63734570,-0.71018926,1.55893157,-1.44368821,0.23274764,-0.24516394,0.00000000,-0.00000000
0.18909455,2.62646995,-2.62241872,0.24125454,-0.24611485,0.77077589,-0.80771851,0.02275418,-0.02789125,0.19591903,-0.21411957,0.62923302,-0.69224790,1.59605262,-1.47684561,0.23139577,-0.24302276,0.00000000,-0.00000000
0.19509755,2.63854615,-2.63295752,0.24222652,-0.24704784,0.76491170,-0.80194857,0.02162571,-0.02645814,0.19010867,-0.21122219,0.62230667,-0.67640791,1.63193872,-1.51158430,0.23032736,-0.24107228,0.00000000,-0.00000000
0.20110055,2.64915946,-2.64414503,0.24316624,-0.24804424,0.75897374,-0.79605004,0.02056855,-0.02508871,0.18379629,-0.20749433,0.61637292,-0.66251787,1.66594342,-1.54726671,0.22955410,-0.23934134,0.00000000,-0.00000000
0.20710355,2.65801057,-2.65546970,0.24405474,-0.24906884,0.75307952,-0.79002100,0.01958241,-0.02378741,0.17708463,-0.20299911,0.61125555,-0.65040488,1.69746235,-1.58322836,0.22908027,-0.23785448,0.00000000,-0.00000000
0.21310655,2.66485815,-2.66645460,0.24487039,-0.25008877,0.74735707,-0.78389238,0.01866653,-0.02255728,0.17007797,-0.19781305,0.60680029,-0.63988314,1.72594498,-1.61879369,0.22890197,-0.23663074,0.00000000,-0.00000000
0.21910955,2.66951713,-2.67666325,0.24558775,-0.25107215,0.74193800,-0.77772305,0.01781984,-0.02140014,0.16287915,-0.19202325,0.60287836,-0.63076191,1.75090457,-1.65329156,0.22900667,-0.23568251,0.00000000,-0.00000000
0.22511256,2.67185651,-2.68570343,0.24617687,-0.25198670,0.73695127,-0.77159394,0.01704122,-0.02031687,0.15558706,-0.18572439,0.59938894,-0.62285276,1.77192664,-1.68607004,0.22937317,-0.23501453,0.00000000,-0.00000000
0.23111556,2.67179751,-2.69322957,0.24660312,-0.25279864,0.73251789,-0.76560154,0.01632964,-0.01930755,0.14829444,-0.17901564,0.59626093,-0.61597604,1.78867568,-1.71651023,0.22997210,-0.23462322,0.00000000,-0.00000000
0.23711856,2.66931222,-2.69894408,0.24682758,-0.25347179,0.72874687,-0.75985140,0.01568434,-0.01837179,0.14108628,-0.17199781,0.59345376,-0.60996649,1.80090019,-1.74403901,0.23076684,-0.23449626,0.00000000,-0.00000000
0.24312156,2.66442307,-2.70259845,0.24680805,-0.25396713,0.72573251,-0.75445192,0.01510499,-0.01750886,0.13403862,-0.16477052,0.59095759,-0.60467809,1.80843627,-1.76814043,0.23171494,-0.23461269,0.00000000,-0.00000000
0.24912456,2.65720313,-2.70399432,0.24650058,-0.25424284,0.72355306,-0.74950895,0.01459188,-0.01671795,0.12721796,-0.15742996,0.58879268,-0.59998812,1.81120940,-1.78836575,0.23276993,-0.23494340,0.00000000,-0.00000000
0.25512756,2.64777695,-2.70298509,0.24586141,-0.25425482,0.72227066,-0.74512136,0.01414603,-0.01599837,0.12068112,-0.15006684,0.58700807,-0.59580042,1.80923472,-1.80434211,0.23388356,-0.23545212,0.00000000,-0.00000000
0.26113057,2.63632162,-2.69947815,0.24484931,-0.25395780,0.72193240,-0.74137791,0.01376932,-0.01534978,0.11447556,-0.14276495,0.58567942,-0.59204786,1.80261558,-1.81577955,0.23500809,-0.23609694,0.00000000,-0.00000000
0.26713357,2.62306739,-2.69343776,0.24342804,-0.25330680,0.72257206,-0.73835531,0.01346462,-0.01477234,0.10864003,-0.13560016,0.58490603,-0.58869408,1.79154026,-1.82247658,0.23609880,-0.23683210,0.00000000,-0.00000000
0.27313657,2.60829740,-2.68488832,0.24156887,-0.25225910,0.72421247,-0.73611758,0.01323587,-0.01426691,0.10320549,-0.12863991,0.58480692,-0.58573430,1.77627697,-1.82432399,0.23711634,-0.23761024,0.00000000,-0.00000000
0.27913957,2.59234577,-2.67391773,0.23925288,-0.25077639,0.72686783,-0.73471642,0.01308810,-0.01383520,0.09819622,-0.12194311,0.58551612,-0.58319526,1.75716682,-1.82130691,0.23802889,-0.23838469,0.00000000,-0.00000000
0.28514257,2.57559353,-2.66068010,0.23647308,-0.24882709,0.73054594,-0.73419246,0.01302742,-0.01347993,0.09363099,-0.11556044,0.58717693,-0.58113411,1.73461504,-1.81350483,0.23881392,-0.23911197,0.00000000,-0.00000000
0.29114557,2.55846204,-2.64539748,0.23323589,-0.24638859,0.73524985,-0.73457706,0.01306095,-0.01320488,0.08952421,-0.10953498,0.58993550,-0.57963622,1.70908029,-1.80108967,0.23945951,-0.23975410,0.00000000,-0.00000000
0.29714857,2.54140361,-2.62835961,0.22956228,-0.24344939,0.74097878,-0.73589428,0.01319669,-0.01301497,0.08588694,-0.10390296,0.59393371,-0.57881182,1.68106242,-1.78432150,0.23996513,-0.24028069,0.00000000,-0.00000000
0.30315158,2.52488950,-2.60992139,0.22548806,-0.24001081,0.74772820,-0.73816277,0.01344327,-0.01291623,0.08272780,-0.09869469,0.59930174,-0.57879148,1.65108885,-1.76354208,0.24034170,-0.24067075,0.00000000,-0.00000000
0.30915458,2.50939547,-2.59049736,0.22106364,-0.23608823,0.75548901,-0.74139729,0.01380967,-0.01291574,0.08005358,-0.09393550,0.60615040,-0.57972038,1.61969999,-1.73916607,0.24061119,-0.24091392,0.00000000,-0.00000000
0.31515758,2.49538566,-2.57055315,0.21635310,-0.23171188,0.76424594,-0.74560951,0.01430482,-0.01302146,0.07786969,-0.08964660,0.61456389,-0.58175164,1.58743438,-1.71167004,0.24080553,-0.24101122,0.00000000,-0.00000000
0.32116058,2.48329549,-2.55059358,0.21143261,-0.22692681,0.77397533,-0.75080814,0.01493719,-0.01324199,0.07618028,-0.08584583,0.62459308,-0.58503865,1.55481381,-1.68157952,0.24096509,-0.24097519,0.00000000,-0.00000000
0.32716358,2.47351464,-2.53114796,0.20638841,-0.22179239,0.78464249,-0.75699815,0.01571424,-0.01358632,0.07498823,-0.08254821,0.63625002,-0.58972693,1.52232949,-1.64945438,0.24113674,-0.24082947,0.00000000,-0.00000000
0.33316658,2.46637132,-2.51275289,0.20131434,-0.21638100,0.79619915,-0.76417932,0.01664189,-0.01406335,0.07429492,-0.07976633,0.64950378,-0.59594568,1.49042956,-1.61587313,0.24137171,-0.24060776,0.00000000,-0.00000000
0.33916958,2.46211881,-2.49593338,0.19630915,-0.21077632,0.80858107,-0.77234402,0.01772393,-0.01468151,0.07409981,-0.07751045,0.66427825,-0.60379947,1.45950883,-1.58141649,0.24172329,-0.24035239,0.00000000,-0.00000000
0.34517259,2.46092543,-2.48118348,0.19147375,-0.20507099,0.82170647,-0.78147474,0.01896152,-0.01544818,0.07440003,-0.07578849,0.68045198,-0.61336057,1.42990114,-1.54665118,0.24224461,-0.24011247,0.00000000,-0.00000000
0.35117559,2.46286879,-2.46894725,0.18690843,-0.19936403,0.83547530,-0.79154136,0.02035259,-0.01636917,0.07518998,-0.07460578,0.69786029,-0.62466236,1.40187487,-1.51211443,0.24298661,-0.23994184,0.00000000,-0.00000000
0.35717859,2.46793498,-2.45960156,0.18271031,-0.19375803,0.84976977,-0.80249878,0.02189146,-0.01744816,0.07646088,-0.07396474,0.71629966,-0.63769414,1.37563166,-1.47830010,0.24399638,-0.23989687,0.00000000,-0.00000000
0.36318159,2.47602290,-2.45344173,0.17897115,-0.18835626,0.86445630,-0.81428501,0.02356843,-0.01868609,0.07820056,-0.07386450,0.73553433,-0.65239796,1.35130860,-1.44564690,0.24531577,-0.24003440,0.00000000,-0.00000000
0.36918459,2.48695377,-2.45067118,0.17577542,-0.18325993,0.87938876,-0.82682014,0.02536961,-0.02008071,0.08039336,-0.07430047,0.75530477,-0.66866752,1.32898352,-1.41452955,0.24698064,-0.24040978,0.00000000,-0.00000000
0.37518759,2.50048530,-2.45139579,0.17319896,-0.17856567,0.89441317,-0.84000643,0.02727682,-0.02162605,0.08302027,-0.07526408,0.77533772,-0.68634954,1.30868311,-1.38525303,0.24902048,-0.24107524,0.00000000,-0.00000000
0.38119060,2.51632983,-2.45562358,0.17130796,-0.17436335,0.90937340,-0.85372964,0.02926773,-0.02331217,0.08605927,-0.07674253,0.79535720,-0.70524749,1.29039324,-1.35805044,0.25145859,-0.24207868,0.00000000,-0.00000000
0.38719360,2.53417520,-2.46326996,0.17015845,-0.17073435,0.92411787,-0.86786179,0.03131609,-0.02512487,0.08948588,-0.07871885,0.81509596,-0.72512770,1.27407078,-1.33308431,0.25431259,-0.24346279,0.00000000,-0.00000000
0.39319660,2.55370720,-2.47416815,0.16979615,-0.16775036,0.93850653,-0.88226518,0.03339228,-0.02704568,0.09327395,-0.08117207,0.83430676,-0.74572750,1.25965616,-1.31045132,0.25759542,-0.24526475,0.00000000,-0.00000000
0.39919960,2.57463195,-2.48808443,0.17025665,-0.16547256,0.95241801,-0.89679754,0.03546391,-0.02905193,0.09739658,-0.08407765,0.85277276,-0.76676514,1.24708563,-1.29018996,0.26131641,-0.24751628,0.00000000,-0.00000000
0.40520260,2.59669691,-2.50473714,0.17156578,-0.16395141,0.96575623,-0.91131818,0.03749664,-0.03111712,0.10182710,-0.08740816,0.87031646,-0.78795078,1.23630260,-1.27229056,0.26548259,-0.25024403,0.00000000,-0.00000000
0.41120560,2.61970885,-2.52381823,0.17374013,-0.16322678,0.97845606,-0.92569458,0.03945513,-0.03321133,0.10654019,-0.09113415,0.88680670,-0.80899826,1.22726718,-1.25670707,0.27009990,-0.25347034,0.00000000,-0.00000000
0.41720860,2.64354788,-2.54501606,0.17678757,-0.16332839,0.99048765,-0.93980922,0.04130411,-0.03530192,0.11151283,-0.09522516,0.90216337,-0.82963664,1.21996328,-1.24336958,0.27517436,-0.25721408,0.00000000,-0.00000000
0.42321161,2.66817610,-2.56803771,0.18070769,-0.16427656,1.00185905,-0.95356600,0.04300939,-0.03735431,0.11672517,-0.09965085,0.91635948,-0.84962114,1.21440292,-1.23219678,0.28071284,-0.26149161,0.00000000,-0.00000000
0.42921461,2.69364071,-2.59262949,0.18549217,-0.16608305,1.01261679,-0.96689590,0.04453905,-0.03933300,0.12216125,-0.10438216,0.92942059,-0.86874280,1.21062747,-1.22310767,0.28672362,-0.26631762,0.00000000,-0.00000000
0.43521761,2.72007096,-2.61859404,0.19112485,-0.16875186,1.02284439,-0.97976144,0.04586445,-0.04120252,0.12780933,-0.10939241,0.94142177,-0.88683617,1.20870586,-1.21603140,0.29321640,-0.27170578,0.00000000,-0.00000000
0.44122061,2.74766918,-2.64580288,0.19758171,-0.17228002,1.03265861,-0.99215942,0.04696116,-0.04292858,0.13366196,-0.11465822,0.95248222,-0.90378489,1.20872997,-1.21091500,0.30020197,-0.27766906,0.00000000,-0.00000000
0.44722361,2.77669656,-2.67420354,0.20483056,-0.17665816,1.04220375,-1.00412188,0.04780983,-0.04447915,0.13971569,-0.12016030,0.96275804,-0.91952465,1.21080764,-1.20772830,0.30769128,-0.28421975,0.00000000,-0.00000000
0.45322661,2.80745429,-2.70382064,0.21283057,-0.18187080,1.05164413,-1.01571484,0.04839680,-0.04582550,0.14597030,-0.12588382,0.97243371,-0.93404351,1.21505389,-1.20646587,0.31569418,-0.29136891,0.00000000,-0.00000000
0.45922961,2.84026141,-2.73475080,0.22153178,-0.18789645,1.06115507,-1.02703494,0.04871455,-0.04694315,0.15242779,-0.13181852,0.98171274,-0.94737973,1.22158104,-1.20714607,0.32421763,-0.29912549,0.00000000,-0.00000000
0.46523262,2.87543078,-2.76715174,0.23087444,-0.19470735,1.07091293,-1.03820402,0.04876185,-0.04781270,0.15909092,-0.13795837,0.99080821,-0.95961729,1.23048859,-1.20980727,0.33326378,-0.30749492,0.00000000,-0.00000000
0.47123562,2.91324441,-2.80122614,0.24078855,-0.20226895,1.08108469,-1.04936181,0.04854376,-0.04842040,0.16596155,-0.14430084,0.99993379,-0.97087938,1.24185351,-1.21450186,0.34282764,-0.31647740,0.00000000,-0.00000000
0.47723862,2.95392998,-2.83720136,0.25119350,-0.21053924,1.09181756,-1.06065713,0.04807135,-0.04875866,0.17303874,-0.15084575,1.00929566,-0.98132056,1.25572170,-1.22128835,0.35289490,-0.32606581,0.00000000,-0.00000000
0.48324162,2.99763979,-2.87530645,0.26199802,-0.21946795,1.10322934,-1.07223800,0.04736117,-0.04882614,0.18031681,-0.15759379,1.01908592,-0.99111805,1.27210129,-1.23022266,0.36343964,-0.33624358,0.00000000,-0.00000000
0.48924462,3.04443352,-2.91574776,0.27310048,-0.22899563,1.11539993,-1.08424132,0.04643460,-0.04862774,0.18778348,-0.16454478,1.02947762,-1.00046276,1.29095815,-1.24134891,0.37442236,-0.34698240,0.00000000,-0.00000000
0.49524762,3.09426576,-2.95868507,0.28438967,-0.23905294,1.12836462,-1.09678250,0.04531698,-0.04817433,0.19541807,-0.17169563,1.04062165,-1.00955067,1.31221395,-1.25469085,0.38578838,-0.35824018,0.00000000,-0.00000000
0.50125063,3.14697921,-3.00420970,0.29574608,-0.24956014,1.14210941,-1.10994593,0.04403667,-0.04748220,0.20319018,-0.17903838,1.05264548,-1.01857514,1.33574688,-1.27024446,0.39746674,-0.36995926,0.00000000,-0.00000000
0.50725363,3.20230390,-3.05232609,0.30704372,-0.26042679,1.15656886,-1.12377666,0.04262406,-0.04657239,0.21105861,-0.18655819,1.06565350,-1.02772049,1.36139481,-1.28797230,0.40936971,-0.38206511,0.00000000,-0.00000000
0.51325663,3.25986242,-3.10293834,0.31815249,-0.27155205,1.17162650,-1.13827389,0.04111052,-0.04546985,0.21897101,-0.19423157,1.07972886,-1.03715729,1.38896088,-1.30780018,0.42139304,-0.39446561,0.00000000,-0.00000000
0.51925963,3.31918109,-3.15584254,0.32894104,-0.28282538,1.18711786,-1.15338689,0.03952741,-0.04420250,0.22686394,-0.20202495,1.09493618,-1.04703938,1.41822080,-1.32961630,0.43341707,-0.40705116,0.00000000,-0.00000000
0.52526263,3.37970633,-3.21072566,0.33928002,-0.29412784,1.20283614,-1.16901339,0.03790524,-0.04280017,0.23466375,-0.20989372,1.11132494,-1.05750275,1.44893154,-1.35327306,0.44530853,-0.41969552,0.00000000,-0.00000000
0.53126563,3.44082536,-3.26717112,0.34904579,-0.30533404,1.21854013,-1.18500092,0.03627283,-0.04129368,0.24228803,-0.21778186,1.12893289,-1.06866601,1.48084075,-1.37859129,0.45692331,-0.43225759,0.00000000,-0.00000000
0.53726863,3.50189024,-3.32467100,0.35812414,-0.31631461,1.23396415,-1.20115095,0.03465673,-0.03971379,0.24964773,-0.22562213,1.14778910,-1.08063223,1.51369630,-1.40536674,0.46810982,-0.44458407,0.00000000,-0.00000000
0.54327164,3.56224379,-3.38264422,0.36641420,-0.32693929,1.24882947,-1.21722581,0.03308078,-0.03809033,0.25664983,-0.23333711,1.16791640,-1.09349183,1.54725528,-1.43337823,0.47871313,-0.45651292,0.00000000,-0.00000000
0.54927464,3.62124623,-3.44045974,0.37383217,-0.33708040,1.26285663,-1.23295806,0.03156580,-0.03645152,0.26320050,-0.24084082,1.18933260,-1.10732581,1.58129202,-1.46239700,0.48857954,-0.46787767,0.00000000,-0.00000000
0.55527764,3.67830106,-3.49746351,0.38031474,-0.34661669,1.27577823,-1.24806185,0.03012951,-0.03482325,0.26920850,-0.24804105,1.21205067,-1.12220916,1.61560452,-1.49219657,0.49756148,-0.47851212,0.00000000,-0.00000000
0.56128064,3.73287880,-3.55300763,0.38582204,-0.35543739,1.28735124,-1.26224581,0.02878664,-0.03322876,0.27458884,-0.25484224,1.23607755,-1.13821365,1.65001922,-1.52256236,0.50552254,-0.48825571,0.00000000,-0.00000000
0.56728364,3.78453756,-3.60648015,0.39034001,-0.36344622,1.29736861,-1.27522670,0.02754909,-0.03168832,0.27926628,-0.26114890,1.26141184,-1.15540983,1.68439348,-1.55330057,0.51234240,-0.49695880,0.00000000,-0.00000000
0.57328664,3.83293930,-3.65733367,0.39388192,-0.37056529,1.30566919,-1.28674319,0.02642631,-0.03021918,0.28317869,-0.26686921,1.28804046,-1.17386774,1.71861624,-1.58424552,0.51792136,-0.50448810,0.00000000,-0.00000000
0.57928964,3.87786107,-3.70511128,0.39648909,-0.37673857,1.31214578,-1.29656897,0.02542570,-0.02883565,0.28627999,-0.27191884,1.31593463,-1.19365620,1.75260635,-1.61526516,0.52218437,-0.51073165,0.00000000,-0.00000000
0.58529265,3.91920067,-3.74946813,0.39823059,-0.38193485,1.31675071,-1.30452460,0.02455308,-0.02754936,0.28854249,-0.27622466,1.34504554,-1.21484060,1.78630923,-1.64626425,0.52508419,-0.51560328,0.00000000,-0.00000000
0.59129565,3.95697656,-3.79018761,0.39920197,-0.38614999,1.31949879,-1.31048731,0.02381312,-0.02636955,0.28995856,-0.27972815,1.37530009,-1.23747929,1.81969181,-1.67718506,0.52660366,-0.51904624,0.00000000,-0.00000000
0.59729865,3.99132199,-3.82719114,0.39952304,-0.38940823,1.32046736,-1.31439833,0.02320985,-0.02530355,0.29054141,-0.28238842,1.40659709,-1.26161867,1.85273624,-1.70800559,0.52675687,-0.52103583,0.00000000,-0.00000000
