energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,W_p_up,W_d_up
0.09904952,6.52282375,0.01807210,0.30998378,0.03565149,0.53700944,1.93064808,2.32588492,0.99107754,2.53771110
0.10505253,6.56295755,0.01859906,0.30502050,0.03440272,0.53195224,1.98028889,2.36353570,0.98402336,2.52463912
0.11105553,6.59350088,0.01919323,0.29955571,0.03328893,0.52628162,2.02231594,2.39800333,0.97607831,2.50944812
0.11705853,6.61462792,0.01985566,0.29370579,0.03232539,0.52012536,2.05613201,2.42920402,0.96747028,2.49242450
0.12306153,6.62662970,0.02058514,0.28758741,0.03152444,0.51361052,2.08127321,2.45706518,0.95842005,2.47391142
0.12906453,6.62989171,0.02137809,0.28131402,0.03089531,0.50686000,2.09742101,2.48152198,0.94913530,2.45429110
0.13506753,6.62486965,0.02222849,0.27499259,0.03044410,0.49998931,2.10441042,2.50251426,0.93980552,2.43396543
0.14107054,6.61206432,0.02312796,0.26872095,0.03017366,0.49310400,2.10223387,2.51998401,0.93059785,2.41333592
0.14707354,6.59199724,0.02406584,0.26258557,0.03008369,0.48629743,2.09104068,2.53387357,0.92165412,2.39278400
0.15307654,6.56518790,0.02502949,0.25666001,0.03017076,0.47964921,2.07113226,2.54412472,0.91308885,2.37265273
0.15907954,6.53213382,0.02600453,0.25100401,0.03042843,0.47322413,2.04295304,2.55067893,0.90498850,2.35323069
0.16508254,6.49329431,0.02697528,0.24566317,0.03084749,0.46707169,2.00707774,2.55347849,0.89741159,2.33473883
0.17108554,6.44907836,0.02792519,0.24066923,0.03141612,0.46122607,1.96419531,2.55246892,0.89038990,2.31732074
0.17708854,6.39983742,0.02883738,0.23604093,0.03212021,0.45570666,1.91509034,2.54760229,0.88393033,2.30103682
0.18309155,6.34586284,0.02969515,0.23178529,0.03294363,0.45051893,1.86062264,2.53884152,0.87801758,2.28586246
0.18909455,6.28738837,0.03048254,0.22789922,0.03386863,0.44565564,1.80170580,2.52616535,0.87261726,2.27169025
0.19509755,6.22459697,0.03118488,0.22437140,0.03487619,0.44109844,1.73928563,2.50957388,0.86767943,2.25833598
0.20110055,6.15763185,0.03178925,0.22118436,0.03594643,0.43681956,1.67431919,2.48909424,0.86314238,2.24554826
0.20710355,6.08661063,0.03228495,0.21831643,0.03705904,0.43278376,1.60775515,2.46478615,0.85893651,2.23302108
0.21310655,6.01164208,0.03266385,0.21574380,0.03819369,0.42895037,1.54051618,2.43674704,0.85498825,2.22040882
0.21910955,5.93284421,0.03292065,0.21344224,0.03933047,0.42527539,1.47348371,2.40511632,0.85122372,2.20734301
0.22511256,5.85036254,0.03305307,0.21138867,0.04045029,0.42171354,1.40748540,2.37007847,0.84757226,2.19345004
0.23111556,5.76438773,0.03306184,0.20956236,0.04153526,0.41822027,1.34328555,2.33186472,0.84396950,2.17836908
0.23711856,5.67517103,0.03295070,0.20794581,0.04256902,0.41475370,1.28157821,2.29075303,0.84036004,2.16176936
0.24312156,5.58303691,0.03272619,0.20652525,0.04353707,0.41127633,1.22298298,2.24706625,0.83669959,2.14336612
0.24912456,5.48839170,0.03239741,0.20529079,0.04442699,0.40775654,1.16804310,2.20116838,0.83295649,2.12293442
0.25512756,5.39172784,0.03197561,0.20423620,0.04522859,0.40416981,1.11722539,2.15345909,0.82911264,2.10032045
0.26113057,5.29362319,0.03147385,0.20335845,0.04593408,0.40049967,1.07092165,2.10436657,0.82516375,2.07544952
0.26713357,5.19473535,0.03090649,0.20265697,0.04653803,0.39673829,1.02945105,2.05433907,0.82111910,2.04833087
0.27313657,5.09579123,0.03028873,0.20213284,0.04703739,0.39288670,0.99306298,2.00383551,0.81700056,2.01905874
0.27913957,4.99757243,0.02963611,0.20178786,0.04743137,0.38895471,0.96194011,1.95331562,0.81284131,1.98781004
0.28514257,4.90089721,0.02896409,0.20162359,0.04772124,0.38496048,0.93620134,1.90323003,0.80868409,1.95483875
0.29114557,4.80660006,0.02828763,0.20164065,0.04791018,0.38092979,0.91590446,1.85401103,0.80457931,1.92046742
0.29714857,4.71551034,0.02762083,0.20183799,0.04800294,0.37689512,0.90104854,1.80606424,0.80058307,1.88507638
0.30315158,4.62843108,0.02697666,0.20221256,0.04800564,0.37289456,0.89157607,1.75976185,0.79675531,1.84909129
0.30915458,4.54611948,0.02636677,0.20275920,0.04792540,0.36897057,0.88737512,1.71543768,0.79315826,1.81296991
0.31515758,4.46927037,0.02580136,0.20347079,0.04777010,0.36516884,0.88828170,1.67338423,0.78985537,1.77718863
0.32116058,4.39850373,0.02528915,0.20433875,0.04754813,0.36153713,0.89408265,1.63385199,0.78691075,1.74222984
0.32716358,4.33435711,0.02483742,0.20535386,0.04726810,0.35812437,0.90451935,1.59705086,0.78438934,1.70857066
0.33316658,4.27728365,0.02445205,0.20650722,0.04693870,0.35497984,0.91929264,1.56315350,0.78235780,1.67667367
0.33916958,4.22765563,0.02413774,0.20779144,0.04656857,0.35215269,0.93806898,1.53230038,0.78088602,1.64698017
0.34517259,4.18577351,0.02389808,0.20920196,0.04616618,0.34969163,0.96048809,1.50460604,0.78004935,1.61990603
0.35117559,4.15187968,0.02373581,0.21073831,0.04573990,0.34764495,0.98617209,1.48016612,0.77993119,1.59584043
0.35717859,4.12617600,0.02365291,0.21240528,0.04529795,0.34606059,1.01473590,1.45906457,0.78062590,1.57514703
0.36318159,4.10884365,0.02365082,0.21421391,0.04484852,0.34498643,1.04579871,1.44138055,0.78224161,1.55816737
0.36918459,4.10006374,0.02373051,0.21618214,0.04439987,0.34447050,1.07899619,1.42719435,0.78490276,1.54522577
0.37518759,4.10003695,0.02389254,0.21833509,0.04396045,0.34456111,1.11399278,1.41659201,0.78875197,1.53663502
0.38119060,4.10900024,0.02413712,0.22070483,0.04353901,0.34530680,1.15049366,1.40966813,0.79395085,1.53270208
0.38719360,4.12723910,0.02446404,0.22332971,0.04314471,0.34675583,1.18825569,1.40652657,0.80067959,1.53373274
0.39319660,4.15509366,0.02487256,0.22625299,0.04278715,0.34895538,1.22709672,1.40727905,0.80913489,1.54003450
0.39919960,4.19295759,0.02536131,0.22952112,0.04247638,0.35195010,1.26690266,1.41204131,0.81952620,1.55191683
0.40520260,4.24126886,0.02592807,0.23318137,0.04222281,0.35578023,1.30763188,1.42092734,0.83207004,1.56968833
0.41120560,4.30049233,0.02656960,0.23727910,0.04203708,0.36047915,1.34931635,1.43404162,0.84698252,1.59365017
0.41720860,4.37109419,0.02728140,0.24185472,0.04192984,0.36607045,1.39205948,1.45146987,0.86447020,1.62408600
0.42321161,4.45350932,0.02805752,0.24694045,0.04191147,0.37256474,1.43603025,1.47326881,0.88471946,1.66124828
0.42921461,4.54810282,0.02889035,0.25255706,0.04199170,0.37995626,1.48145392,1.49945542,0.90788493,1.70534159
0.43521761,4.65512765,0.02977053,0.25871078,0.04217926,0.38821948,1.52859935,1.52999638,0.93407736,1.75650373
0.44122061,4.77468066,0.03068686,0.26539053,0.04248147,0.39730607,1.57776344,1.56479818,0.96335165,1.81478553
0.44722361,4.90665952,0.03162632,0.27256571,0.04290383,0.40714235,1.62925311,1.60369868,0.99569555,1.88013059
0.45322661,5.05072324,0.03257412,0.28018458,0.04344966,0.41762755,1.68336551,1.64646055,1.03101987,1.95235641
0.45922961,5.20625884,0.03351399,0.28817356,0.04411983,0.42863306,1.74036734,1.69276713,1.06915073,2.03113796
0.46523262,5.37235681,0.03442835,0.29643739,0.04491254,0.44000290,1.80047388,1.74222116,1.10982452,2.11599524
0.47123562,5.54779711,0.03529879,0.30486029,0.04582321,0.45155549,1.86382896,1.79434657,1.15268602,2.20628593
0.47723862,5.73104769,0.03610651,0.31330805,0.04684455,0.46308677,1.93048639,1.84859354,1.19729004,2.30120389
0.48324162,5.92027620,0.03683284,0.32163120,0.04796669,0.47437476,2.00039398,1.90434687,1.24310688,2.39978433
0.48924462,6.11337547,0.03745981,0.32966882,0.04917754,0.48518523,2.07338078,1.96093747,1.28953132,2.50091578
0.49524762,6.30800216,0.03797084,0.33725323,0.05046320,0.49527852,2.14914828,2.01765667,1.33589535,2.60335884
0.50125063,6.50162767,0.03835125,0.34421508,0.05180855,0.50441703,2.22726592,2.07377307,1.38148388,2.70577120
0.50725363,6.69159938,0.03858888,0.35038875,0.05319787,0.51237325,2.30717153,2.12855127,1.42555307,2.80673808
0.51325663,6.87521006,0.03867464,0.35561779,0.05461559,0.51893778,2.38817658,2.18127189,1.46735058,2.90480705
0.51925963,7.04977253,0.03860288,0.35976016,0.05604698,0.52392709,2.46947626,2.23125230,1.50613675,2.99852560
0.52526263,7.21269660,0.03837175,0.36269301,0.05747894,0.52719051,2.55016428,2.27786713,1.54120605,3.08648025
0.53126563,7.36156504,0.03798337,0.36431679,0.05890060,0.52861621,2.62925166,2.32056795,1.57190772,3.16733516
0.53726863,7.49420542,0.03744391,0.36455854,0.06030391,0.52813581,2.70568911,2.35890142,1.59766479,3.23986896
0.54327164,7.60875489,0.03676346,0.36337416,0.06168409,0.52572735,2.77839211,2.39252512,1.61799076,3.30300807
0.54927464,7.70371526,0.03595578,0.36074961,0.06303987,0.52141655,2.84626775,2.42122051,1.63250312,3.35585517
0.55527764,7.77799628,0.03503794,0.35670102,0.06437358,0.51527624,2.90824256,2.44490268,1.64093335,3.39771187
0.56128064,7.83094568,0.03402976,0.35127373,0.06569108,0.50742403,2.96329005,2.46362628,1.64313299,3.42809467
0.56728364,7.86236489,0.03295319,0.34454029,0.06700140,0.49801835,3.01045735,2.47758766,1.63907565,3.44674378
0.57328664,7.87251047,0.03183164,0.33659767,0.06831628,0.48725301,3.04888974,2.48712296,1.62885502,3.45362469
0.57928964,7.86208139,0.03068917,0.32756365,0.06964951,0.47535070,3.07785253,2.49270239,1.61267915,3.44892271
0.58529265,7.83219332,0.02954972,0.31757281,0.07101614,0.46255555,3.09674948,2.49492072,1.59086131,3.43303100
0.59129565,7.78434135,0.02843637,0.30677208,0.07243157,0.44912530,3.10513742,2.49448449,1.56380802,3.40653283
0.59729865,7.72035301,0.02737062,0.29531632,0.07391069,0.43532330,3.10273655,2.49219616,1.53200492,3.37017901
0.60330165,7.64233368,0.02637171,0.28336385,0.07546686,0.42141075,3.08943654,2.48893582,1.49600098,3.32486167
0.60930465,7.55260660,0.02545614,0.27107230,0.07711109,0.40763948,3.06529810,2.48564097,1.45639196,3.27158547
0.61530765,7.45364991,0.02463721,0.25859488,0.07885124,0.39424545,3.03055047,2.48328474,1.41380364,3.21143745
0.62131066,7.34803266,0.02392478,0.24607713,0.08069138,0.38144335,2.98558490,2.48285335,1.36887551,3.14555672
0.62731366,7.23835187,0.02332511,0.23365430,0.08263133,0.36942223,2.93094450,2.48532298,1.32224549,3.07510491
0.63331666,7.12717231,0.02284091,0.22144936,0.08466639,0.35834240,2.86731100,2.49163687,1.27453607,3.00123841
0.63931966,7.01697053,0.02247150,0.20957162,0.08678735,0.34833354,2.79548874,2.50268272,1.22634224,2.92508315
0.64532266,6.91008405,0.02221311,0.19811607,0.08898061,0.33949392,2.71638648,2.51927102,1.17822148,2.84771243
0.65132566,6.80866663,0.02205930,0.18716322,0.09122867,0.33189079,2.63099751,2.54211453,1.13068589,2.77012842
0.65732866,6.71465024,0.02200143,0.17677943,0.09351069,0.32556167,2.54037862,2.57180923,1.08419649,2.69324742
0.66333167,6.62971378,0.02202929,0.16701774,0.09580333,0.32051644,2.44562833,2.60881707,1.03915967,2.61788912
0.66933467,6.55525893,0.02213167,0.15791901,0.09808166,0.31674003,2.34786495,2.65345081,0.99592556,2.54476978
0.67533767,6.49239292,0.02229699,0.14951322,0.10032022,0.31419565,2.24820487,2.70586124,0.95478828,2.47449929
0.68134067,6.44191813,0.02251393,0.14182105,0.10249408,0.31282820,2.14774161,2.76602711,0.91598765,2.40758171
0.68734367,6.40432841,0.02277196,0.13485545,0.10457998,0.31256789,2.04752592,2.83374816,0.87971233,2.34441912
0.69334667,6.37981172,0.02306184,0.12862318,0.10655734,0.31333380,1.94854746,2.90864146,0.84610391,2.28531826
0.69934967,6.36825892,0.02337606,0.12312636,0.10840926,0.31503733,1.85171830,2.99014157,0.81526185,2.23049954
0.70535268,6.36927843,0.02370910,0.11836385,0.11012332,0.31758540,1.75785865,3.07750464,0.78724893,2.18010789
0.71135568,6.38221614,0.02405764,0.11433246,0.11169226,0.32088337,1.66768498,3.16981679,0.76209700,2.13422487
0.71735868,6.40618050,0.02442067,0.11102799,0.11311446,0.32483752,1.58180092,3.26600692,0.73981278,2.09288152
0.72336168,6.44007181,0.02479944,0.10844602,0.11439411,0.32935722,1.50069089,3.36486390,0.72038352,2.05607119
0.72936468,6.48261547,0.02519730,0.10658256,0.11554130,0.33435654,1.42471666,3.46505812,0.70378230,2.02376205
0.73536768,6.53239806,0.02561950,0.10543435,0.11657170,0.33975550,1.35411685,3.56516702,0.68997284,1.99590835
0.74137069,6.58790571,0.02607289,0.10499902,0.11750610,0.34548087,1.28900931,3.66370430,0.67891362,1.97246026
0.74737369,6.64756343,0.02656547,0.10527501,0.11836967,0.35146646,1.22939615,3.75915194,0.67056121,1.95337158
0.75337669,6.70977467,0.02710609,0.10626123,0.11919105,0.35765312,1.17517131,3.84999450,0.66487273,1.93860510
0.75937969,6.77295974,0.02770388,0.10795654,0.12000119,0.36398833,1.12613043,3.93475455,0.66180727,1.92813540
0.76538269,6.83559224,0.02836791,0.11035912,0.12083207,0.37042542,1.08198254,4.01202829,0.66132642,1.92194885
0.77138569,6.89623224,0.02910667,0.11346557,0.12171538,0.37692263,1.04236336,4.08052020,0.66339367,1.92004097
0.77738869,6.95355553,0.02992775,0.11726995,0.12268099,0.38344193,1.00684972,4.13907553,0.66797299,1.92241132
0.78339170,7.00637793,0.03083742,0.12176272,0.12375557,0.38994772,0.97497473,4.18670956,0.67502649,1.92905622
0.78939470,7.05367431,0.03184036,0.12692962,0.12496122,0.39640548,0.94624317,4.22263261,0.68451135,1.93995984
0.79539770,7.09459186,0.03293944,0.13275055,0.12631413,0.40278046,0.92014683,4.24626974,0.69637629,1.95508426
0.80140070,7.12845751,0.03413551,0.13919852,0.12782356,0.40903653,0.89617924,4.25727460,0.71055766,1.97435914
0.80740370,7.15477975,0.03542737,0.14623869,0.12949097,0.41513507,0.87384946,4.25553672,0.72697554,1.99767178
0.81340670,7.17324502,0.03681169,0.15382754,0.13130944,0.42103428,0.85269463,4.24118202,0.74552997,2.02485833
0.81940970,7.18370951,0.03828308,0.16191239,0.13326341,0.42668868,0.83229089,4.21456653,0.76609777,2.05569685
0.82541271,7.18618692,0.03983418,0.17043103,0.13532880,0.43204895,0.81226253,4.17626349,0.78853001,2.08990279
0.83141571,7.18083301,0.04145582,0.17931187,0.13747347,0.43706222,0.79228902,4.12704431,0.81265053,2.12712757
0.83741871,7.16792810,0.04313720,0.18847428,0.13965800,0.44167266,0.77211006,4.06785407,0.83825564,2.16696032
0.84342171,7.14785812,0.04486613,0.19782951,0.14183688,0.44582242,0.75152836,3.99978256,0.86511510,2.20893327
0.84942471,7.12109533,0.04662927,0.20728190,0.14395993,0.44945300,0.73041035,3.92403177,0.89297453,2.25253040
0.85542771,7.08817949,0.04841240,0.21673052,0.14597401,0.45250684,0.70868485,3.84188117,0.92155920,2.29719933
0.86143072,7.04970007,0.05020070,0.22607120,0.14782488,0.45492912,0.68633993,3.75465194,0.95057912,2.34236592
0.86743372,7.00628002,0.05197900,0.23519887,0.14945912,0.45666976,0.66341816,3.66367147,0.97973518,2.38745087
0.87343672,6.95856170,0.05373208,0.24401014,0.15082616,0.45768546,0.64001054,3.57023931,1.00872632,2.43188760
0.87943972,6.90719482,0.05544491,0.25240598,0.15188013,0.45794170,0.61624950,3.47559582,1.03725710,2.47514056
0.88544272,6.85282677,0.05710289,0.26029450,0.15258158,0.45741458,0.59230120,3.38089438,1.06504553,2.51672294
0.89144572,6.79609503,0.05869209,0.26759362,0.15289904,0.45609248,0.56835771,3.28717813,1.09183078,2.55621292
0.89744872,6.73762153,0.06019947,0.27423347,0.15281015,0.45397738,0.54462909,3.19536178,1.11738016,2.59326765
0.90345173,6.67800868,0.06161305,0.28015849,0.15230251,0.45108572,0.52133609,3.10621900,1.14149530,2.62763410
0.90945473,6.61783668,0.06292212,0.28532909,0.15137418,0.44744889,0.49870342,3.02037540,1.16401685,2.65915628
0.91545773,6.55766181,0.06411735,0.28972266,0.15003365,0.44311315,0.47695399,2.93830720,1.18482773,2.68777841
0.92146073,6.49801520,0.06519095,0.29333407,0.14829958,0.43813902,0.45630428,2.86034526,1.20385458,2.71354387
0.92746373,6.43940198,0.06613679,0.29617534,0.14620005,0.43260020,0.43696088,2.78668383,1.22106728,2.73658996
0.93346673,6.38230035,0.06695044,0.29827472,0.14377149,0.42658193,0.41911832,2.71739364,1.23647673,2.75713880
0.93946973,6.32716054,0.06762921,0.29967507,0.14105742,0.42017893,0.40295803,2.65243827,1.25013079,2.77548471
0.94547274,6.27440336,0.06817224,0.30043157,0.13810684,0.41349302,0.38864846,2.59169306,1.26210880,2.79197889
0.95147574,6.22441860,0.06858037,0.30060900,0.13497261,0.40663041,0.37634604,2.53496559,1.27251487,2.80701198
0.95747874,6.17756297,0.06885615,0.30027858,0.13170964,0.39969886,0.36619695,2.48201679,1.28147035,2.82099555
0.96348174,6.13415804,0.06900374,0.29951453,0.12837320,0.39280483,0.35833929,2.43258172,1.28910598,2.83434326
0.96948474,6.09448805,0.06902872,0.29839068,0.12501716,0.38605067,0.35290553,2.38638929,1.29555413,2.84745262
0.97548774,6.05879791,0.06893795,0.29697706,0.12169254,0.37953203,0.35002483,2.34318010,1.30094152,2.86068822
0.98149075,6.02729167,0.06873936,0.29533684,0.11844604,0.37333564,0.34982503,2.30272188,1.30538303,2.87436715
0.98749375,6.00013151,0.06844174,0.29352369,0.11531898,0.36753743,0.35243418,2.26482202,1.30897681,2.88874717
0.99349675,5.97743753,0.06805444,0.29157978,0.11234638,0.36220114,0.35798111,2.22933701,1.31180100,2.90401814
0.99949975,5.95928866,0.06758718,0.28953439,0.10955637,0.35737758,0.36659518,2.19617852,1.31391236,2.92029701
1.00550275,5.94572461,0.06704981,0.28740340,0.10696985,0.35310427,0.37840487,2.16531633,1.31534679,2.93762651
1.01150575,5.93674929,0.06645209,0.28518951,0.10460046,0.34940582,0.39353529,2.13677818,1.31612175,2.95597755
1.01750875,5.93233550,0.06580350,0.28288334,0.10245486,0.34629472,0.41210452,2.11064679,1.31624049,2.97525516
1.02351176,5.93243126,0.06511317,0.28046524,0.10053312,0.34377273,0.43421887,2.08705464,1.31569779,2.99530770
1.02951476,5.93696750,0.06438981,0.27790777,0.09882953,0.34183257,0.45996730,2.06617675,1.31448701,3.01593891
1.03551776,5.94586723,0.06364170,0.27517879,0.09733340,0.34046002,0.48941506,2.04822212,1.31260790,3.03692243
1.04152076,5.95905591,0.06287681,0.27224482,0.09603020,0.33963626,0.52259694,2.03342425,1.31007491,3.05801803
1.04752376,5.97647290,0.06210293,0.26907469,0.09490264,0.33934028,0.55951041,2.02203129,1.30692538,3.07898908
1.05352676,5.99808344,0.06132792,0.26564317,0.09393194,0.33955137,0.60010906,2.01429624,1.30322731,3.09962042
1.05952976,6.02389085,0.06055995,0.26193442,0.09309902,0.34025148,0.64429668,2.01046746,1.29908609,3.11973606
1.06553277,6.05394815,0.05980783,0.25794507,0.09238573,0.34142740,0.69192241,2.01077999,1.29464985,3.13921571
1.07153577,6.08836854,0.05908130,0.25368681,0.09177597,0.34307266,0.74277749,2.01544759,1.29011309,3.15800953
1.07753877,6.12733371,0.05839135,0.24918820,0.09125669,0.34518896,0.79659369,2.02465583,1.28571818,3.17615024
1.08354177,6.17109915,0.05775044,0.24449576,0.09081868,0.34778729,0.85304396,2.03855596,1.28175457,3.19376177
1.08954477,6.21999545,0.05717272,0.23967416,0.09045727,0.35088831,0.91174547,2.05725969,1.27855546,3.21106381
1.09554777,6.27442474,0.05667405,0.23480547,0.09017266,0.35452233,0.97226493,2.08083454,1.27649194,3.22837157
1.10155078,6.33485127,0.05627198,0.22998754,0.08997009,0.35872849,1.03412643,2.10929968,1.27596457,3.24609031
1.10755378,6.40178574,0.05598556,0.22533145,0.08985966,0.36355337,1.09682138,2.14262201,1.27739245,3.26470425
1.11355678,6.47576275,0.05583492,0.22095820,0.08985595,0.36904895,1.15982041,2.18071233,1.28120010,3.28475985
1.11955978,6.55731160,0.05584079,0.21699473,0.08997732,0.37526990,1.22258653,2.22342152,1.28780235,3.30684360
1.12556278,6.64692071,0.05602378,0.21356940,0.09024492,0.38227029,1.28458918,2.27053663,1.29758778,3.33155479
1.13156578,6.74499664,0.05640358,0.21080715,0.09068154,0.39009989,1.34531837,2.32177707,1.31090104,3.35947411
1.13756878,6.85181910,0.05699795,0.20882445,0.09131024,0.39880008,1.40429805,2.37679106,1.32802491,3.39112908
1.14357179,6.96749388,0.05782178,0.20772440,0.09215285,0.40839947,1.46109820,2.43515261,1.34916259,3.42695799
1.14957479,7.09190609,0.05888595,0.20759203,0.09322840,0.41890969,1.51534470,2.49635952,1.37442110,3.46727373
1.15557779,7.22467633,0.06019638,0.20849013,0.09455155,0.43032126,1.56672644,2.55983289,1.40379656,3.51222975
1.16158079,7.36512289,0.06175303,0.21045571,0.09613112,0.44259992,1.61499918,2.62491858,1.43716227,3.56178981
1.16758379,7.51223287,0.06354915,0.21349740,0.09796875,0.45568375,1.65998595,2.69089126,1.47426025,3.61570389
1.17358679,7.66464514,0.06557067,0.21759381,0.10005782,0.46948109,1.70157369,2.75696150,1.51469713,3.67349181
1.17958979,7.82064772,0.06779590,0.22269304,0.10238266,0.48386976,1.73970665,2.82228621,1.55794487,3.73443643
1.18559280,7.97819148,0.07019550,0.22871336,0.10491814,0.49869746,1.77437663,2.88598264,1.60334687,3.79758762
1.19159580,8.13492154,0.07273282,0.23554514,0.10762970,0.51378379,1.80561087,2.94714598,1.65012958,3.86177763
1.19759880,8.28822648,0.07536457,0.24305393,0.11047380,0.52892365,1.83345849,3.00487031,1.69741978,3.92564827
1.20360180,8.43530493,0.07804184,0.25108463,0.11339883,0.54389220,1.85797614,3.05827228,1.74426696,3.98768926
1.20960480,8.57324754,0.08071148,0.25946663,0.11634653,0.55845117,1.87921423,3.10651694,1.78967046,4.04628658
1.21560780,8.69913163,0.08331768,0.26801963,0.11925372,0.57235633,1.89720452,3.14884460,1.83261033,4.09977924
1.22161081,8.81012462,0.08580390,0.27656002,0.12205447,0.58536583,1.91195009,3.18459757,1.87208077,4.14652186
1.22761381,8.90359162,0.08811485,0.28490742,0.12468251,0.59724898,1.92341848,3.21324540,1.90712489,4.18495039
1.23361681,8.97720207,0.09019852,0.29289122,0.12707379,0.60779524,1.93153851,3.23440734,1.93686912,4.21364777
1.23961981,9.02902988,0.09200827,0.30035664,0.12916911,0.61682262,1.93620119,3.24787060,1.96055577,4.23140617
1.24562281,9.05764155,0.09350465,0.30717018,0.13091666,0.62418537,1.93726456,3.25360303,1.97757211,4.23728263
1.25162581,9.06216749,0.09465713,0.31322410,0.13227436,0.62978030,1.93456238,3.25175949,1.98747447,4.23064508
1.25762881,9.04235184,0.09544536,0.31843971,0.13321194,0.63355140,1.92791598,3.24268085,1.99000615,4.21120613
1.26363182,8.99857780,0.09586017,0.32276935,0.13371245,0.63549246,1.91714845,3.22688539,1.98510800,4.17904269
1.26963482,8.93186620,0.09590400,0.32619683,0.13377339,0.63564751,1.90210037,3.20505267,1.97292119,4.13460017
1.27563782,8.84384672,0.09559098,0.32873656,0.13340715,0.63410892,1.88264578,3.17800007,1.95378171,4.07868090
1.28164082,8.73670258,0.09494637,0.33043108,0.13264089,0.63101327,1.85870736,3.14665322,1.92820703,4.01241704
1.28764382,8.61309103,0.09400567,0.33134741,0.13151567,0.62653521,1.83026988,3.11201123,1.89687519,3.93722940
1.29364682,8.47604320,0.09281317,0.33157229,0.13008508,0.62087946,1.79739072,3.07510851,1.86059761,3.85477404
1.29964982,8.32884818,0.09142023,0.33120655,0.12841323,0.61427155,1.76020695,3.03697491,1.82028668,3.76687928
1.30565283,8.17492689,0.08988314,0.33035904,0.12657225,0.60694763,1.71893839,2.99859615,1.77691987,3.67547620
1.31165583,8.01770183,0.08826092,0.32914024,0.12463946,0.59914401,1.67388632,2.96087649,1.73150195,3.58252602
1.31765883,7.86046917,0.08661288,0.32765615,0.12269422,0.59108682,1.62542808,2.92460557,1.68502721,3.48994768
1.32366183,7.70627908,0.08499629,0.32600256,0.12081470,0.58298256,1.57400770,2.89043097,1.63844346,3.39954900
1.32966483,7.55782998,0.08346408,0.32426009,0.11907466,0.57500975,1.52012328,2.85883807,1.59261924,3.31296445
1.33566783,7.41738136,0.08206279,0.32249027,0.11754040,0.56731236,1.46431174,2.83013804,1.54831588,3.23160204
1.34167084,7.28668868,0.08083079,0.32073277,0.11626801,0.55999504,1.40713192,2.80446454,1.50616535,3.15660135
1.34767384,7.16696299,0.07979686,0.31900396,0.11530102,0.55312064,1.34914705,2.78177938,1.46665474,3.08880408
1.35367684,7.05885605,0.07897923,0.31729677,0.11466855,0.54670974,1.29090737,2.76188668,1.43011768,3.02873783
1.35967984,6.96247092,0.07838500,0.31558189,0.11438416,0.54074245,1.23293407,2.74445480,1.39673289,2.97661309
1.36568284,6.87739654,0.07801008,0.31381010,0.11444521,0.53516210,1.17570516,2.72904501,1.36652942,2.93233291
1.37168584,6.80276375,0.07783962,0.31191572,0.11483294,0.52988060,1.11964399,2.71514539,1.33939797,2.89551409
1.37768884,6.73731935,0.07784880,0.30982073,0.11551325,0.52478510,1.06511093,2.70220835,1.31510754,2.86551842
1.38369185,6.67951423,0.07800409,0.30743964,0.11643808,0.51974562,1.01239834,2.68969014,1.29332621,2.84149193
1.38969485,6.62760097,0.07826480,0.30468445,0.11754730,0.51462313,0.96172902,2.67709042,1.27364494,2.82241027
1.39569785,6.57973638,0.07858499,0.30146981,0.11877118,0.50927766,0.91325790,2.66399018,1.25560313,2.80712783
1.40170085,6.53408427,0.07891543,0.29771788,0.12003318,0.50357615,0.86707661,2.65008655,1.23871476,2.79442858
1.40770385,6.48891410,0.07920580,0.29336271,0.12125300,0.49739947,0.82322063,2.63522277,1.22249381,2.78307648
1.41370685,6.44269150,0.07940685,0.28835405,0.12234980,0.49064853,0.78167824,2.61941231,1.20647809,2.77186358
1.41970985,6.39415715,0.07947245,0.28266029,0.12324538,0.48324912,0.74240076,2.60285608,1.19025049,2.75965420
1.42571286,6.34239112,0.07936154,0.27627052,0.12386728,0.47515534,0.70531345,2.58595186,1.17345686,2.74542365
1.43171586,6.28686051,0.07903981,0.26919567,0.12415154,0.46635164,0.67032621,2.56929565,1.15582015,2.72829058
1.43771886,6.22744870,0.07848108,0.26146864,0.12404521,0.45685334,0.63734380,2.55367458,1.13715023,2.70754202
1.44372186,6.16446557,0.07766832,0.25314352,0.12350829,0.44670580,0.60627478,2.54005134,1.11734955,2.68265075
1.44972486,6.09863828,0.07659426,0.24429401,0.12251516,0.43598236,0.57703887,2.52954059,1.09641427,2.65328460
1.45572786,6.03108331,0.07526159,0.23501100,0.12105544,0.42478112,0.54957242,2.52337750,1.07443143,2.61930804
1.46173087,5.96326076,0.07368277,0.22539967,0.11913421,0.41322091,0.52383185,2.52287947,1.05157215,2.58077618
1.46773387,5.89691262,0.07187937,0.21557601,0.11677157,0.40143655,0.49979483,2.52940163,1.02808149,2.53792183
1.47373687,5.83398731,0.06988108,0.20566309,0.11400169,0.38957368,0.47745952,2.54428746,1.00426549,2.49113647
1.47973987,5.77655317,0.06772439,0.19578723,0.11087122,0.37778336,0.45684180,2.56881580,0.98047584,2.44094600
1.48574287,5.72670401,0.06545102,0.18607399,0.10743730,0.36621665,0.43797092,2.60414575,0.95709306,2.38798243
