energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-3.26263132,5.94282955,0.03983840,0.49261139,0.07551326,2.17896642,3.19832761,2.77797138,0.00000000
-3.25662831,5.80500365,0.03877963,0.47961628,0.07555782,2.12576942,3.12766204,2.70745142,0.00000000
-3.25062531,5.66457845,0.03773951,0.46691402,0.07557402,2.07174852,3.05531440,2.63551426,0.00000000
-3.24462231,5.52355021,0.03673281,0.45473253,0.07555087,2.01769909,2.98240393,2.56300094,0.00000000
-3.23861931,5.38391648,0.03577419,0.44328660,0.07547765,1.96441290,2.91005641,2.49075161,0.00000000
-3.23261631,5.24763476,0.03487783,0.43277227,0.07534419,1.91266095,2.83938110,2.41959077,0.00000000
-3.22661331,5.11657996,0.03405700,0.42336168,0.07514121,1.86317579,2.77144686,2.35031178,0.00000000
-3.22061031,4.99250150,0.03332362,0.41519839,0.07486053,1.81663341,2.70725808,2.28366084,0.00000000
-3.21460730,4.87698125,0.03268790,0.40839357,0.07449515,1.77363562,2.64773093,2.22032097,0.00000000
-3.20860430,4.77139333,0.03215790,0.40302278,0.07403936,1.73469336,2.59367043,2.16089622,0.00000000
-3.20260130,4.67686711,0.03173919,0.39912393,0.07348868,1.70021168,2.54574908,2.10589670,0.00000000
-3.19659830,4.59425459,0.03143460,0.39669607,0.07283985,1.67047701,2.50448756,2.05572512,0.00000000
-3.19059530,4.52410344,0.03124396,0.39569936,0.07209069,1.64564743,2.47023831,2.01066512,0.00000000
-3.18459230,4.46663696,0.03116402,0.39605607,0.07123999,1.62574635,2.44317246,1.97087227,0.00000000
-3.17858929,4.42174192,0.03118835,0.39765271,0.07028744,1.61066022,2.42327095,1.93636808,0.00000000
-3.17258629,4.38896540,0.03130748,0.40034317,0.06923350,1.60014045,2.41032020,1.90703769,0.00000000
-3.16658329,4.36752124,0.03150905,0.40395288,0.06807939,1.59380983,2.40391300,1.88263136,0.00000000
-3.16058029,4.35630651,0.03177809,0.40828370,0.06682707,1.59117323,2.40345483,1.86277041,0.00000000
-3.15457729,4.35392826,0.03209740,0.41311969,0.06547933,1.59163271,2.40817590,1.84695732,0.00000000
-3.14857429,4.35874015,0.03244803,0.41823334,0.06403982,1.59450630,2.41714894,1.83459018,0.00000000
-3.14257129,4.36888845,0.03280986,0.42339219,0.06251329,1.59905028,2.42931257,1.82498120,0.00000000
-3.13656828,4.38236621,0.03316215,0.42836565,0.06090570,1.60448388,2.44349971,1.81737874,0.00000000
-3.13056528,4.39707436,0.03348423,0.43293182,0.05922446,1.61001589,2.45847058,1.81099228,0.00000000
-3.12456228,4.41088768,0.03375614,0.43688400,0.05747861,1.61487207,2.47294928,1.80501954,0.00000000
-3.11855928,4.42172367,0.03395928,0.44003690,0.05567900,1.61832239,2.48566281,1.79867476,0.00000000
-3.11255628,4.42761186,0.03407699,0.44223207,0.05383843,1.61970711,2.49538139,1.79121705,0.00000000
-3.10655328,4.42676089,0.03409517,0.44334266,0.05197169,1.61846060,2.50095854,1.78197774,0.00000000
-3.10055028,4.41762100,0.03400263,0.44327717,0.05009558,1.61413216,2.50136944,1.77038560,0.00000000
-3.09454727,4.39893903,0.03379153,0.44198206,0.04822876,1.60640263,2.49574600,1.75598869,0.00000000
-3.08854427,4.36980394,0.03345761,0.43944328,0.04639159,1.59509653,2.48340731,1.73847207,0.00000000
-3.08254127,4.32968040,0.03300025,0.43568644,0.04460578,1.58018875,2.46388399,1.71767031,0.00000000
-3.07653827,4.27842924,0.03242250,0.43077583,0.04289401,1.56180578,2.43693537,1.69357433,0.00000000
-3.07053527,4.21631334,0.03173091,0.42481207,0.04127941,1.54022118,2.40255872,1.66633205,0.00000000
-3.06453227,4.14398865,0.03093523,0.41792865,0.03978500,1.51584547,2.36098994,1.63624286,0.00000000
-3.05852926,4.06248048,0.03004807,0.41028736,0.03843308,1.48921078,2.31269564,1.60374591,0.00000000
-3.05252626,3.97314587,0.02908440,0.40207282,0.03724458,1.46095078,2.25835678,1.56940279,0.00000000
-3.04652326,3.87762348,0.02806100,0.39348621,0.03623840,1.43177669,2.19884462,1.53387533,0.00000000
-3.04052026,3.77777319,0.02699585,0.38473854,0.03543083,1.40245039,2.13518983,1.49789935,0.00000000
-3.03451726,3.67560783,0.02590757,0.37604356,0.03483497,1.37375549,2.06854621,1.46225563,0.00000000
-3.02851426,3.57321994,0.02481474,0.36761075,0.03446031,1.34646775,2.00015049,1.42773932,0.00000000
-3.02251126,3.47270687,0.02373537,0.35963845,0.03431233,1.32132601,1.93127986,1.39512920,0.00000000
-3.01650825,3.37609719,0.02268637,0.35230760,0.03439232,1.29900464,1.86320926,1.36515804,0.00000000
-3.01050525,3.28528172,0.02168307,0.34577615,0.03469729,1.28008888,1.79716987,1.33848552,0.00000000
-3.00450225,3.20195177,0.02073886,0.34017444,0.03522005,1.26505391,1.73431080,1.31567471,0.00000000
-2.99849925,3.12754733,0.01986494,0.33560179,0.03594945,1.25424850,1.67566515,1.29717317,0.00000000
-2.99249625,3.06321682,0.01907013,0.33212425,0.03687075,1.24788388,1.62212195,1.28329933,0.00000000
-2.98649325,3.00978984,0.01836084,0.32977373,0.03796611,1.24602817,1.57440458,1.27423473,0.00000000
-2.98049025,2.96776364,0.01774103,0.32854842,0.03921522,1.24860659,1.53305642,1.27002210,0.00000000
-2.97448724,2.93730298,0.01721240,0.32841450,0.04059596,1.25540714,1.49843385,1.27056925,0.00000000
-2.96848424,2.91825309,0.01677458,0.32930903,0.04208512,1.26609159,1.47070638,1.27565842,0.00000000
-2.96248124,2.91016403,0.01642531,0.33114374,0.04365916,1.28021095,1.44986349,1.28496027,0.00000000
-2.95647824,2.91232507,0.01616081,0.33380976,0.04529487,1.29722484,1.43572742,1.29805173,0.00000000
-2.95047524,2.92380672,0.01597606,0.33718273,0.04697002,1.31652359,1.42797084,1.31443676,0.00000000
-2.94447224,2.94350806,0.01586510,0.34112836,0.04866392,1.33745233,1.42613838,1.33356870,0.00000000
-2.93846923,2.97020707,0.01582138,0.34550791,0.05035778,1.35933559,1.42967083,1.35487338,0.00000000
-2.93246623,3.00261134,0.01583797,0.35018359,0.05203502,1.38150179,1.43793062,1.37777157,0.00000000
-2.92646323,3.03940711,0.01590784,0.35502345,0.05368140,1.40330628,1.45022773,1.40170001,0.00000000
-2.92046023,3.07930450,0.01602404,0.35990568,0.05528500,1.42415218,1.46584475,1.42613004,0.00000000
-2.91445723,3.12107746,0.01617982,0.36472223,0.05683604,1.44350826,1.48406026,1.45058312,0.00000000
-2.90845423,3.16359730,0.01636875,0.36938149,0.05832665,1.46092336,1.50417004,1.47464298,0.00000000
-2.90245123,3.20585888,0.01658473,0.37381017,0.05975050,1.47603688,1.52550521,1.49796378,0.00000000
-2.89644822,3.24699936,0.01682202,0.37795420,0.06110239,1.48858518,1.54744740,1.52027468,0.00000000
-2.89044522,3.28630960,0.01707517,0.38177887,0.06237787,1.49840411,1.56944058,1.54138056,0.00000000
-2.88444222,3.32323854,0.01733902,0.38526812,0.06357280,1.50542751,1.59099962,1.56115961,0.00000000
-2.87843922,3.35739154,0.01760863,0.38842326,0.06468306,1.50968253,1.61171586,1.57955800,0.00000000
-2.87243622,3.38852342,0.01787920,0.39126106,0.06570428,1.51128175,1.63125976,1.59658236,0.00000000
-2.86643322,3.41652752,0.01814609,0.39381161,0.06663176,1.51041316,1.64938118,1.61229070,0.00000000
-2.86043022,3.44142170,0.01840473,0.39611576,0.06746041,1.50732825,1.66590748,1.62678239,0.00000000
-2.85442721,3.46333247,0.01865071,0.39822264,0.06818493,1.50232919,1.68073994,1.64018789,0.00000000
-2.84842421,3.48247839,0.01887976,0.40018708,0.06880008,1.49575549,1.69384868,1.65265880,0.00000000
-2.84242121,3.49915326,0.01908788,0.40206724,0.06930100,1.48797101,1.70526669,1.66435875,0.00000000
-2.83641821,3.51371023,0.01927139,0.40392247,0.06968368,1.47935163,1.71508290,1.67545548,0.00000000
-2.83041521,3.52654695,0.01942713,0.40581145,0.06994549,1.47027416,1.72343481,1.68611444,0.00000000
-2.82441221,3.53809236,0.01955250,0.40779067,0.07008560,1.46110686,1.73050072,1.69649406,0.00000000
-2.81840920,3.54879509,0.01964573,0.40991328,0.07010553,1.45220169,1.73649175,1.70674266,0.00000000
-2.81240620,3.55911350,0.01970593,0.41222826,0.07000949,1.44388854,1.74164381,1.71699701,0.00000000
-2.80640320,3.56950725,0.01973327,0.41477992,0.06980467,1.43647130,1.74620946,1.72738233,0.00000000
-2.80040020,3.58043006,0.01972906,0.41760773,0.06950143,1.43022583,1.75044999,1.73801337,0.00000000
-2.79439720,3.59232334,0.01969584,0.42074622,0.06911321,1.42539937,1.75462752,1.74899641,0.00000000
-2.78839420,3.60561048,0.01963741,0.42422521,0.06865643,1.42221134,1.75899740,1.76043167,0.00000000
-2.78239120,3.62069111,0.01955879,0.42806989,0.06815003,1.42085498,1.76380086,1.77241581,0.00000000
-2.77638819,3.63793533,0.01946615,0.43230104,0.06761504,1.42149953,1.76925798,1.78504403,0.00000000
-2.77038519,3.65767734,0.01936673,0.43693508,0.06707385,1.42429238,1.77556115,1.79841155,0.00000000
-2.76438219,3.68020837,0.01926860,0.44198391,0.06654940,1.42936093,1.78286900,1.81261401,0.00000000
-2.75837919,3.70576877,0.01918051,0.44745458,0.06606437,1.43681365,1.79130098,1.82774659,0.00000000
-2.75237619,3.73453919,0.01911157,0.45334867,0.06564022,1.44674004,1.80093260,1.84390162,0.00000000
-2.74637319,3.76663103,0.01907101,0.45966137,0.06529625,1.45920931,1.81179154,1.86116475,0.00000000
-2.74037019,3.80207630,0.01906784,0.46638034,0.06504879,1.47426759,1.82385462,1.87960944,0.00000000
-2.73436718,3.84081741,0.01911051,0.47348430,0.06491034,1.49193370,1.83704593,1.89929026,0.00000000
-2.72836418,3.88269722,0.01920662,0.48094149,0.06488893,1.51219363,1.85123599,1.92023498,0.00000000
-2.72236118,3.92745017,0.01936260,0.48870813,0.06498764,1.53499403,1.86624232,1.94243598,0.00000000
-2.71635818,3.97469499,0.01958339,0.49672693,0.06520421,1.56023502,1.88183135,1.96584149,0.00000000
-2.71035518,4.02392991,0.01987226,0.50492574,0.06553097,1.58776296,1.89772181,1.99034705,0.00000000
-2.70435218,4.07453095,0.02023053,0.51321674,0.06595490,1.61736361,1.91358976,2.01578807,0.00000000
-2.69834917,4.12575425,0.02065749,0.52149598,0.06645793,1.64875654,1.92907514,2.04193386,0.00000000
-2.69234617,4.17674271,0.02115030,0.52964363,0.06701747,1.68159107,1.94378992,2.06848390,0.00000000
-2.68634317,4.22653769,0.02170401,0.53752492,0.06760703,1.71544474,1.95732779,2.09506690,0.00000000
-2.68034017,4.27409577,0.02231162,0.54499197,0.06819716,1.74982449,1.96927504,2.12124291,0.00000000
-2.67433717,4.31831063,0.02296426,0.55188631,0.06875636,1.78417099,1.97922272,2.14650910,0.00000000
-2.66833417,4.35803983,0.02365142,0.55804232,0.06925219,1.81786651,1.98677944,2.17030896,0.00000000
-2.66233117,4.39213557,0.02436128,0.56329129,0.06965236,1.85024606,1.99158459,2.19204522,0.00000000
-2.65632816,4.41947892,0.02508108,0.56746607,0.06992590,1.88061179,1.99332152,2.21109585,0.00000000
-2.65032516,4.43901594,0.02579757,0.57040621,0.07004426,1.90825032,1.99173007,2.22683299,0.00000000
-2.64432216,4.44979465,0.02649746,0.57196319,0.06998228,1.93245218,1.98661801,2.23864384,0.00000000
-2.63831916,4.45100102,0.02716793,0.57200568,0.06971915,1.95253294,1.97787084,2.24595288,0.00000000
-2.63231616,4.44199246,0.02779716,0.57042447,0.06923915,1.96785484,1.96545939,2.24824434,0.00000000
-2.62631316,4.42232733,0.02837474,0.56713696,0.06853226,1.97784829,1.94944483,2.24508392,0.00000000
-2.62031016,4.39178865,0.02889215,0.56209082,0.06759451,1.98203202,1.92998073,2.23613864,0.00000000
-2.61430715,4.35040111,0.02934313,0.55526679,0.06642823,1.98003113,1.90731186,2.22119403,0.00000000
-2.60830415,4.29844004,0.02972395,0.54668037,0.06504201,1.97159211,1.88176983,2.20016737,0.00000000
-2.60230115,4.23643187,0.03003361,0.53638243,0.06345050,1.95659406,1.85376533,2.17311673,0.00000000
-2.59629815,4.16514566,0.03027390,0.52445854,0.06167402,1.93505572,1.82377744,2.14024480,0.00000000
-2.59029515,4.08557607,0.03044937,0.51102723,0.05973806,1.90713785,1.79234016,2.10189755,0.00000000
-2.58429215,3.99891804,0.03056717,0.49623711,0.05767250,1.87314084,1.76002679,2.05855760,0.00000000
-2.57828914,3.90653442,0.03063673,0.48026311,0.05551091,1.83349780,1.72743269,2.01083236,0.00000000
-2.57228614,3.80991762,0.03066940,0.46330187,0.05328966,1.78876323,1.69515708,1.95943768,0.00000000
-2.56628314,3.71064702,0.03067793,0.44556666,0.05104695,1.73959794,1.66378466,1.90517757,0.00000000
-2.56028014,3.61034377,0.03067592,0.42728184,0.04882198,1.68675093,1.63386776,1.84892077,0.00000000
-2.55427714,3.51062489,0.03067721,0.40867731,0.04665396,1.63103882,1.60590984,1.79157547,0.00000000
-2.54827414,3.41305850,0.03069523,0.38998294,0.04458126,1.57332389,1.58035085,1.73406294,0.00000000
-2.54227114,3.31912194,0.03074240,0.37142334,0.04264059,1.51449153,1.55755513,1.67729141,0.00000000
-2.53626813,3.23016431,0.03082950,0.35321307,0.04086622,1.45542796,1.53780235,1.62213115,0.00000000
-2.53026513,3.14737470,0.03096519,0.33555247,0.03928933,1.39699910,1.52128169,1.56939166,0.00000000
-2.52426213,3.07175720,0.03115555,0.31862415,0.03793741,1.34003113,1.50808948,1.51980187,0.00000000
-2.51825913,3.00411322,0.03140375,0.30259023,0.03683375,1.28529346,1.49823039,1.47399390,0.00000000
-2.51225613,2.94503133,0.03170990,0.28759040,0.03599708,1.23348449,1.49162187,1.43249074,0.00000000
-2.50625313,2.89488474,0.03207093,0.27374073,0.03544119,1.18522031,1.48810162,1.39569819,0.00000000
-2.50025013,2.85383562,0.03248070,0.26113319,0.03517480,1.14102653,1.48743771,1.36390080,0.00000000
-2.49424712,2.82184588,0.03293018,0.24983589,0.03520137,1.10133326,1.48934072,1.33726184,0.00000000
-2.48824412,2.79869320,0.03340779,0.23989379,0.03551915,1.06647283,1.49347737,1.31582673,0.00000000
-2.48224112,2.78399127,0.03389980,0.23133004,0.03612119,1.03668014,1.49948491,1.29952955,0.00000000
-2.47623812,2.77721296,0.03439088,0.22414753,0.03699557,1.01209528,1.50698573,1.28820190,0.00000000
-2.47023512,2.77771525,0.03486460,0.21833081,0.03812569,0.99276792,1.51560139,1.28158362,0.00000000
-2.46423212,2.78476465,0.03530406,0.21384813,0.03949061,0.97866301,1.52496562,1.27933466,0.00000000
-2.45822911,2.79756208,0.03569249,0.21065352,0.04106557,0.96966758,1.53473569,1.28104756,0.00000000
-2.45222611,2.81526628,0.03601376,0.20868889,0.04282257,0.96559806,1.54460177,1.28626000,0.00000000
-2.44622311,2.83701501,0.03625300,0.20788602,0.04473103,0.96620785,1.55429401,1.29446710,0.00000000
-2.44022011,2.86194365,0.03639696,0.20816837,0.04675851,0.97119497,1.56358711,1.30513304,0.00000000
-2.43421711,2.88920077,0.03643446,0.20945275,0.04887153,0.98020952,1.57230241,1.31770201,0.00000000
-2.42821411,2.91796070,0.03635668,0.21165073,0.05103636,0.99286090,1.58030754,1.33160825,0.00000000
-2.42221111,2.94743315,0.03615730,0.21466987,0.05321986,1.00872466,1.58751379,1.34628530,0.00000000
-2.41620810,2.97687023,0.03583266,0.21841469,0.05539025,1.02734905,1.59387157,1.36117450,0.00000000
-2.41020510,3.00557109,0.03538175,0.22278746,0.05751785,1.04826132,1.59936425,1.37573279,0.00000000
-2.40420210,3.03288471,0.03480616,0.22768881,0.05957573,1.07097375,1.60400081,1.38944011,0.00000000
-2.39819910,3.05821133,0.03410989,0.23301815,0.06154020,1.09498953,1.60780778,1.40180627,0.00000000
-2.39219610,3.08100276,0.03329920,0.23867408,0.06339122,1.11980856,1.61082090,1.41237751,0.00000000
-2.38619310,3.10076232,0.03238232,0.24455461,0.06511260,1.14493315,1.61307701,1.42074273,0.00000000
-2.38019010,3.11704445,0.03136920,0.25055748,0.06669206,1.16987365,1.61460658,1.42653936,0.00000000
-2.37418709,3.12945446,0.03027117,0.25658044,0.06812113,1.19415412,1.61542723,1.42945866,0.00000000
-2.36818409,3.13764863,0.02910065,0.26252167,0.06939488,1.21731781,1.61553865,1.42925053,0.00000000
-2.36218109,3.14133474,0.02787084,0.26828021,0.07051152,1.23893259,1.61491920,1.42572742,0.00000000
-2.35617809,3.14027323,0.02659541,0.27375669,0.07147191,1.25859612,1.61352434,1.41876730,0.00000000
-2.35017509,3.13427897,0.02528823,0.27885414,0.07227899,1.27594085,1.61128701,1.40831557,0.00000000
-2.34417209,3.12322356,0.02396314,0.28347905,0.07293720,1.29063867,1.60812009,1.39438554,0.00000000
-2.33816908,3.10703829,0.02263367,0.28754262,0.07345188,1.30240513,1.60392072,1.37705766,0.00000000
-2.33216608,3.08571744,0.02131290,0.29096217,0.07382874,1.31100331,1.59857644,1.35647727,0.00000000
-2.32616308,3.05932193,0.02001329,0.29366282,0.07407344,1.31624719,1.59197287,1.33285102,0.00000000
-2.32016008,3.02798311,0.01874656,0.29557917,0.07419122,1.31800442,1.58400257,1.30644195,0.00000000
-2.31415708,2.99190635,0.01752357,0.29665709,0.07418676,1.31619861,1.57457471,1.27756350,0.00000000
-2.30815408,2.95137432,0.01635428,0.29685558,0.07406406,1.31081089,1.56362505,1.24657252,0.00000000
-2.30215108,2.90674949,0.01524772,0.29614836,0.07382658,1.30188088,1.55112567,1.21386165,0.00000000
-2.29614807,2.85847571,0.01421196,0.29452543,0.07347738,1.28950681,1.53709404,1.17985117,0.00000000
-2.29014507,2.80707818,0.01325411,0.29199424,0.07301950,1.27384485,1.52160078,1.14498069,0.00000000
-2.28414207,2.75316186,0.01238035,0.28858054,0.07245627,1.25510747,1.50477563,1.10970083,0.00000000
-2.27813907,2.69740759,0.01159590,0.28432870,0.07179175,1.23356088,1.48681129,1.07446507,0.00000000
-2.27213607,2.64056597,0.01090513,0.27930159,0.07103114,1.20952130,1.46796468,1.03972201,0.00000000
-2.26613307,2.58344844,0.01031148,0.27357974,0.07018113,1.18335011,1.44855538,1.00590804,0.00000000
-2.26013007,2.52691581,0.00981751,0.26726006,0.06925018,1.15544784,1.42896125,0.97344059,0.00000000
-2.25412706,2.47186388,0.00942491,0.26045381,0.06824874,1.12624707,1.40961108,0.94271189,0.00000000
-2.24812406,2.41920660,0.00913444,0.25328413,0.06718931,1.09620408,1.39097460,0.91408332,0.00000000
-2.24212106,2.36985677,0.00894593,0.24588296,0.06608634,1.06578970,1.37354999,0.88788027,0.00000000
-2.23611806,2.32470494,0.00885819,0.23838767,0.06495606,1.03547920,1.35784939,0.86438756,0.00000000
-2.23011506,2.28459686,0.00886901,0.23093729,0.06381612,1.00574167,1.34438293,0.84384521,0.00000000
-2.22411206,2.25031030,0.00897504,0.22366868,0.06268517,0.97702906,1.33364180,0.82644484,0.00000000
-2.21810905,2.22253189,0.00917178,0.21671257,0.06158229,0.94976520,1.32608106,0.81232633,0.00000000
-2.21210605,2.20183487,0.00945349,0.21018986,0.06052642,0.92433515,1.32210289,0.80157515,0.00000000
-2.20610305,2.18865863,0.00981316,0.20420811,0.05953571,0.90107524,1.32204088,0.79422006,0.00000000
-2.20010005,2.18329081,0.01024255,0.19885847,0.05862686,0.88026412,1.32614606,0.79023159,0.00000000
-2.19409705,2.18585293,0.01073215,0.19421317,0.05781456,0.86211523,1.33457533,0.78952112,0.00000000
-2.18809405,2.19629014,0.01127130,0.19032362,0.05711091,0.84677080,1.34738265,0.79194097,0.00000000
-2.18209105,2.21436595,0.01184832,0.18721923,0.05652497,0.83429800,1.36451367,0.79728538,0.00000000
-2.17608804,2.23966230,0.01245060,0.18490700,0.05606241,0.82468697,1.38580387,0.80529272,0.00000000
-2.17008504,2.27158543,0.01306491,0.18337188,0.05572528,0.81785135,1.41098071,0.81564901,0.00000000
-2.16408204,2.30937773,0.01367760,0.18257793,0.05551195,0.81363102,1.43966961,0.82799277,0.00000000
-2.15807904,2.35213543,0.01427492,0.18247010,0.05541711,0.81179720,1.47140392,0.84192141,0.00000000
-2.15207604,2.39883209,0.01484336,0.18297685,0.05543204,0.81205985,1.50563852,0.85699906,0.00000000
-2.14607304,2.44834715,0.01536999,0.18401314,0.05554487,0.81407710,1.54176678,0.87276589,0.00000000
-2.14007004,2.49949896,0.01584283,0.18548400,0.05574114,0.81746650,1.57914039,0.88874867,0.00000000
-2.13406703,2.55108126,0.01625117,0.18728836,0.05600428,0.82181784,1.61709135,0.90447247,0.00000000
-2.12806403,2.60190197,0.01658594,0.18932307,0.05631636,0.82670698,1.65495532,0.91947327,0.00000000
-2.12206103,2.65082277,0.01683992,0.19148693,0.05665879,0.83171040,1.69209566,0.93331084,0.00000000
-2.11605803,2.69679827,0.01700806,0.19368456,0.05701312,0.83641988,1.72792688,0.94558188,0.00000000
-2.11005503,2.73891282,0.01708754,0.19583005,0.05736181,0.84045673,1.76193678,0.95593256,0.00000000
-2.10405203,2.77641370,0.01707792,0.19785008,0.05768899,0.84348522,1.79370618,0.96407014,0.00000000
-2.09804902,2.80873896,0.01698115,0.19968660,0.05798120,0.84522441,1.82292531,0.96977318,0.00000000
-2.09204602,2.83553872,0.01680146,0.20129876,0.05822799,0.84545809,1.84940603,0.97289971,0.00000000
-2.08604302,2.85668862,0.01654525,0.20266419,0.05842243,0.84404239,1.87308928,0.97339299,0.00000000
-2.08004002,2.87229479,0.01622082,0.20377940,0.05856148,0.84091053,1.89404718,0.97128457,0.00000000
-2.07403702,2.88268970,0.01583813,0.20465954,0.05864618,0.83607475,1.91247965,0.96669421,0.00000000
-2.06803402,2.88841898,0.01540847,0.20533720,0.05868171,0.82962500,1.92870549,0.95982673,0.00000000
-2.06203102,2.89021943,0.01494403,0.20586067,0.05867721,0.82172468,1.94314820,0.95096559,0.00000000
-2.05602801,2.88898910,0.01445759,0.20629143,0.05864546,0.81260330,1.95631711,0.94046353,0.00000000
-2.05002501,2.88575046,0.01396208,0.20670119,0.05860240,0.80254663,1.96878459,0.92873048,0.00000000
-2.04402201,2.88160836,0.01347020,0.20716846,0.05856647,0.79188443,1.98116021,0.91621911,0.00000000
-2.03801901,2.87770425,0.01299407,0.20777491,0.05855789,0.78097656,1.99406309,0.90340874,0.00000000
-2.03201601,2.87516882,0.01254493,0.20860163,0.05859772,0.77019780,2.00809352,0.89078802,0.00000000
-2.02601301,2.87507489,0.01213284,0.20972536,0.05870705,0.75992216,2.02380511,0.87883727,0.00000000
-2.02001001,2.87839260,0.01176647,0.21121501,0.05890600,0.75050735,2.04167871,0.86801104,0.00000000
-2.01400700,2.88594874,0.01145294,0.21312843,0.05921287,0.74227989,2.06209908,0.85872172,0.00000000
-2.00800400,2.89839188,0.01119770,0.21550968,0.05964325,0.73552174,2.08533541,0.85132479,0.00000000
-2.00200100,2.91616459,0.01100452,0.21838679,0.06020936,0.73045870,2.11152633,0.84610630,0.00000000
-1.99599800,2.93948397,0.01087548,0.22177019,0.06091935,0.72725126,2.14067007,0.84327312,0.00000000
-1.98999500,2.96833100,0.01081103,0.22565176,0.06177696,0.72598810,2.17262009,0.84294624,0.00000000
-1.98399200,3.00244915,0.01081010,0.23000460,0.06278115,0.72668260,2.20708626,0.84515749,0.00000000
-1.97798899,3.04135213,0.01087023,0.23478347,0.06392611,0.72927231,2.24364156,0.84984963,0.00000000
-1.97198599,3.08434036,0.01098778,0.23992592,0.06520136,0.73362146,2.28173398,0.85687986,0.00000000
-1.96598299,3.13052556,0.01115811,0.24535401,0.06659205,0.73952639,2.32070312,0.86602654,0.00000000
-1.95997999,3.17886227,0.01137579,0.25097660,0.06807952,0.74672349,2.35980095,0.87699883,0.00000000
-1.95397699,3.22818523,0.01163484,0.25669216,0.06964193,0.75489952,2.39821586,0.88944885,0.00000000
-1.94797399,3.27725125,0.01192895,0.26239185,0.07125514,0.76370369,2.43509934,0.90298586,0.00000000
-1.94197099,3.32478390,0.01225176,0.26796306,0.07289359,0.77276119,2.46959432,0.91719191,0.00000000
-1.93596798,3.36951965,0.01259704,0.27329294,0.07453137,0.78168743,2.50086418,0.93163838,0.00000000
-1.92996498,3.41025367,0.01295893,0.27827213,0.07614322,0.79010269,2.52812159,0.94590272,0.00000000
-1.92396198,3.44588392,0.01333215,0.28279830,0.07770565,0.79764637,2.55065626,0.95958488,0.00000000
-1.91795898,3.47545182,0.01371222,0.28677962,0.07919783,0.80399058,2.56786052,0.97232266,0.00000000
-1.91195598,3.49817824,0.01409555,0.29013779,0.08060257,0.80885231,2.57925209,0.98380563,0.00000000
-1.90595298,3.51349345,0.01447967,0.29281075,0.08190705,0.81200391,2.58449307,0.99378682,0.00000000
-1.89994997,3.52106004,0.01486323,0.29475483,0.08310335,0.81328142,2.58340458,1.00209208,0.00000000
-1.89394697,3.52078786,0.01524614,0.29594624,0.08418888,0.81259049,2.57597632,1.00862637,0.00000000
-1.88794397,3.51284027,0.01562954,0.29638196,0.08516643,0.80990962,2.56237072,1.01337710,0.00000000
-1.88194097,3.49763157,0.01601576,0.29607980,0.08604409,0.80529063,2.54292138,1.01641405,0.00000000
-1.87593797,3.47581529,0.01640821,0.29507780,0.08683483,0.79885635,2.51812552,1.01788609,0.00000000
-1.86993497,3.44826370,0.01681127,0.29343283,0.08755591,0.79079565,2.48863087,1.01801458,0.00000000
-1.86393197,3.41603911,0.01723003,0.29121849,0.08822795,0.78135589,2.45521689,1.01708388,0.00000000
-1.85792896,3.38035776,0.01767005,0.28852240,0.08887393,0.77083320,2.41877123,1.01542910,0.00000000
-1.85192596,3.34254760,0.01813703,0.28544289,0.08951795,0.75956087,2.38026179,1.01342170,0.00000000
-1.84592296,3.30400122,0.01863647,0.28208538,0.09018393,0.74789643,2.34070560,1.01145343,0.00000000
-1.83991996,3.26612585,0.01917328,0.27855834,0.09089427,0.73620775,2.30113536,1.00991922,0.00000000
-1.83391696,3.23029205,0.01975143,0.27496928,0.09166853,0.72485886,2.26256495,1.00919978,0.00000000
-1.82791396,3.19778313,0.02037351,0.27142070,0.09252218,0.71419600,2.22595517,1.00964462,0.00000000
-1.82191096,3.16974733,0.02104043,0.26800633,0.09346555,0.70453442,2.19218095,1.01155607,0.00000000
-1.81590795,3.14715460,0.02175109,0.26480765,0.09450293,0.69614656,2.16200143,1.01517533,0.00000000
-1.80990495,3.13075967,0.02250216,0.26189108,0.09563200,0.68925199,2.13603391,1.02067074,0.00000000
-1.80390195,3.12107322,0.02328793,0.25930573,0.09684347,0.68400952,2.11473300,1.02812923,0.00000000
-1.79789895,3.11834205,0.02410023,0.25708187,0.09812106,0.68051188,2.09837557,1.03755098,0.00000000
-1.79189595,3.12253943,0.02492854,0.25523032,0.09944185,0.67878303,2.08705227,1.04884787,0.00000000
-1.78589295,3.13336601,0.02576014,0.25374255,0.10077690,0.67877829,2.08066610,1.06184555,0.00000000
-1.77988994,3.15026122,0.02658040,0.25259169,0.10209211,0.68038720,2.07893793,1.07628927,0.00000000
-1.77388694,3.17242501,0.02737320,0.25173423,0.10334942,0.68343900,2.08141898,1.09185301,0.00000000
-1.76788394,3.19884889,0.02812141,0.25111250,0.10450816,0.68771035,2.08750970,1.10815180,0.00000000
-1.76188094,3.22835516,0.02880747,0.25065763,0.10552654,0.69293516,2.09648441,1.12475631,0.00000000
-1.75587794,3.25964276,0.02941404,0.25029299,0.10636324,0.69881575,2.10752059,1.14120944,0.00000000
-1.74987494,3.29133782,0.02992464,0.24993795,0.10697896,0.70503522,2.11973191,1.15704393,0.00000000
