energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-0.23111556,3.45625355,0.01423029,0.02560741,0.18901300,2.06921543,0.00630731,0.11312994,0.51096588,1.21529865
-0.22511256,3.53428223,0.01480415,0.02713024,0.19482227,2.12259608,0.00650451,0.11717476,0.51412234,1.23495306
-0.21910955,3.60431494,0.01532615,0.02885357,0.20048504,2.16850881,0.00676748,0.12127724,0.51698347,1.25312225
-0.21310655,3.66514011,0.01578435,0.03079307,0.20590583,2.20605721,0.00710117,0.12541789,0.51950665,1.26949253
-0.20710355,3.71584182,0.01616794,0.03296704,0.21100423,2.23453834,0.00751081,0.12958635,0.52169059,1.28384257
-0.20110055,3.75584652,0.01646763,0.03539589,0.21571864,2.25347496,0.00800189,0.13378218,0.52357832,1.29605693
-0.19509755,3.78495560,0.01667598,0.03810136,0.22000926,2.26263971,0.00858010,0.13801510,0.52525778,1.30613450
-0.18909455,3.80336166,0.01678771,0.04110559,0.22386002,2.26206992,0.00925120,0.14230468,0.52686008,1.31419115
-0.18309155,3.81164690,0.01679989,0.04442999,0.22727938,2.25207174,0.01002081,0.14667937,0.52855530,1.32045638
-0.17708854,3.81076323,0.01671206,0.04809394,0.23029987,2.23321332,0.01089414,0.15117490,0.53054590,1.32526377
-0.17108554,3.80199436,0.01652627,0.05211346,0.23297639,2.20630680,0.01187567,0.15583213,0.53305792,1.32903559
-0.16508254,3.78690135,0.01624699,0.05649969,0.23538330,2.17237991,0.01296880,0.16069437,0.53633040,1.33226220
-0.15907954,3.76725391,0.01588099,0.06125743,0.23761044,2.13263816,0.01417540,0.16580441,0.54060335,1.33547719
-0.15307654,3.74495053,0.01543704,0.06638383,0.23975820,2.08841938,0.01549545,0.17120120,0.54610489,1.33922930
-0.14707354,3.72193122,0.01492565,0.07186706,0.24193204,2.04114246,0.01692662,0.17691663,0.55303803,1.34405260
-0.14107054,3.70008705,0.01435872,0.07768539,0.24423658,1.99225291,0.01846384,0.18297225,0.56156787,1.35043647
-0.13506753,3.68117096,0.01374909,0.08380641,0.24676963,1.94316749,0.02009909,0.18937647,0.57180970,1.35879666
-0.12906453,3.66671428,0.01311021,0.09018675,0.24961655,1.89522068,0.02182109,0.19612215,0.58381878,1.36944924
-0.12306153,3.65795310,0.01245566,0.09677213,0.25284520,1.84961529,0.02361522,0.20318480,0.59758223,1.38258867
-0.11705853,3.65576831,0.01179883,0.10349794,0.25650166,1.80737959,0.02546351,0.21052165,0.61301361,1.39827116
-0.11105553,3.66064218,0.01115254,0.11029022,0.26060720,1.76933278,0.02734482,0.21807149,0.62995052,1.41640437
-0.10505253,3.67263388,0.01052874,0.11706720,0.26515643,1.73606026,0.02923509,0.22575547,0.64815549,1.43674405
-0.09904952,3.69137495,0.00993829,0.12374120,0.27011690,1.70789966,0.03110785,0.23347877,0.66732029,1.45889789
-0.09304652,3.71608510,0.00939079,0.13022096,0.27543013,1.68493798,0.03293473,0.24113319,0.68707352,1.48233660
-0.08704352,3.74560733,0.00889441,0.13641424,0.28101393,1.66701974,0.03468624,0.24860044,0.70699132,1.50641168
-0.08104052,3.77846069,0.00845588,0.14223059,0.28676609,1.65376536,0.03633253,0.25575606,0.72661083,1.53037922
-0.07503752,3.81290787,0.00808045,0.14758427,0.29256903,1.64459857,0.03784430,0.26247385,0.74544582,1.55342862
-0.06903452,3.84703414,0.00777196,0.15239706,0.29829519,1.63878131,0.03919369,0.26863044,0.76300389,1.57471487
-0.06303152,3.87883374,0.00753284,0.15660084,0.30381300,1.63545413,0.04035517,0.27410996,0.77880446,1.59339293
-0.05702851,3.90629933,0.00736428,0.16013993,0.30899294,1.63367995,0.04130641,0.27880839,0.79239678,1.60865257
-0.05102551,3.92751010,0.00726625,0.16297295,0.31371334,1.63248904,0.04202902,0.28263761,0.80337712,1.61975197
-0.04502251,3.94071429,0.00723766,0.16507414,0.31786581,1.63092300,0.04250919,0.28552865,0.81140429,1.62604860
-0.03901951,3.94440229,0.00727643,0.16643408,0.32135977,1.62807571,0.04273812,0.28743430,0.81621287,1.62702584
-0.03301651,3.93736690,0.00737957,0.16705974,0.32412592,1.62312953,0.04271237,0.28833067,0.81762339,1.62231415
-0.02701351,3.91874834,0.00754326,0.16697388,0.32611863,1.61538530,0.04243390,0.28821781,0.81554900,1.61170584
-0.02101051,3.88806227,0.00776292,0.16621382,0.32731695,1.60428508,0.04190997,0.28711927,0.80999844,1.59516285
-0.01500750,3.84520998,0.00803323,0.16482964,0.32772427,1.58942702,0.04115284,0.28508073,0.80107486,1.57281717
-0.00900450,3.79047113,0.00834820,0.16288188,0.32736685,1.57057229,0.04017930,0.28216769,0.78897098,1.54496414
-0.00300150,3.72447991,0.00870120,0.16043892,0.32629118,1.54764416,0.03901001,0.27846237,0.77396038,1.51204900
0.00300150,3.64818669,0.00908501,0.15757409,0.32456041,1.52072001,0.03766877,0.27406010,0.75638573,1.47464752
0.00900450,3.56280762,0.00949188,0.15436274,0.32225022,1.49001710,0.03618169,0.26906521,0.73664432,1.43344167
0.01500750,3.46976533,0.00991363,0.15087939,0.31944426,1.45587344,0.03457631,0.26358683,0.71517174,1.38919171
0.02101051,3.37062396,0.01034175,0.14719509,0.31622949,1.41872489,0.03288074,0.25773469,0.69242438,1.34270609
0.02701351,3.26702214,0.01076755,0.14337511,0.31269185,1.37908018,0.03112283,0.25161514,0.66886172,1.29481051
0.03301651,3.16060719,0.01118232,0.13947710,0.30891228,1.33749504,0.02932943,0.24532765,0.64492913,1.24631778
0.03901951,3.05297367,0.01157755,0.13554982,0.30496353,1.29454686,0.02752575,0.23896181,0.62104213,1.19799964
0.04502251,2.94560894,0.01194513,0.13163234,0.30090780,1.25081102,0.02573483,0.23259512,0.59757254,1.15056187
0.05102551,2.83984786,0.01227760,0.12775388,0.29679533,1.20683989,0.02397716,0.22629145,0.57483741,1.10462364
0.05702851,2.73683818,0.01256841,0.12393423,0.29266407,1.16314509,0.02227048,0.22010034,0.55309090,1.06070172
0.06303152,2.63751736,0.01281214,0.12018462,0.28854025,1.12018371,0.02062964,0.21405703,0.53251948,1.01920017
0.06903452,2.54260115,0.01300477,0.11650905,0.28443986,1.07834848,0.01906667,0.20818322,0.51324053,0.98040550
0.07503752,2.45258336,0.01314381,0.11290589,0.28037094,1.03796203,0.01759095,0.20248841,0.49530419,0.94448726
0.08104052,2.36774607,0.01322856,0.10936981,0.27633633,0.99927504,0.01620940,0.19697181,0.47869829,0.91150371
0.08704352,2.28817872,0.01326014,0.10589365,0.27233684,0.96246778,0.01492685,0.19162452,0.46335579,0.88141191
0.09304652,2.21380448,0.01324160,0.10247045,0.26837447,0.92765476,0.01374637,0.18643196,0.44916453,0.85408149
0.09904952,2.14441197,0.01317789,0.09909517,0.26445562,0.89489169,0.01266964,0.18137641,0.43597833,0.82931128
0.10505253,2.07969022,0.01307580,0.09576637,0.26059384,0.86418433,0.01169738,0.17643949,0.42362911,0.80684775
0.11105553,2.01926512,0.01294385,0.09248746,0.25681214,0.83549844,0.01082965,0.17160438,0.41193925,0.78640435
0.11705853,1.96273518,0.01279205,0.08926769,0.25314461,0.80877042,0.01006620,0.16685783,0.40073352,0.76768080
0.12306153,1.90970515,0.01263166,0.08612268,0.24963723,0.78391782,0.00940674,0.16219184,0.38985021,0.75038144
0.12906453,1.85981601,0.01247491,0.08307455,0.24634781,0.76084954,0.00885117,0.15760482,0.37915072,0.73423192
0.13506753,1.81277005,0.01233463,0.08015174,0.24334507,0.73947499,0.00839968,0.15310237,0.36852744,0.71899359
0.14107054,1.76835042,0.01222391,0.07738831,0.24070683,0.71971210,0.00805291,0.14869757,0.35790956,0.70447503
0.14707354,1.72643443,0.01215568,0.07482304,0.23851741,0.70149375,0.00781195,0.14441083,0.34726665,0.69054060
0.15307654,1.68700056,0.01214234,0.07249808,0.23686437,0.68477251,0.00767833,0.14026932,0.33661003,0.67711565
0.15907954,1.65012920,0.01219541,0.07045755,0.23583473,0.66952362,0.00765393,0.13630596,0.32599195,0.66418855
0.16508254,1.61599741,0.01232512,0.06874582,0.23551074,0.65574599,0.00774090,0.13255821,0.31550291,0.65180956
0.17108554,1.58486842,0.01254013,0.06740577,0.23596563,0.64346150,0.00794149,0.12906643,0.30526715,0.64008696
0.17708854,1.55707660,0.01284720,0.06647705,0.23725928,0.63271257,0.00825788,0.12587224,0.29543693,0.62918062
0.18309155,1.53300875,0.01325101,0.06599432,0.23943418,0.62355811,0.00869201,0.12301666,0.28618572,0.61929366
0.18909455,1.51308286,0.01375395,0.06598565,0.24251192,0.61606834,0.00924535,0.12053826,0.27770091,0.61066256
0.19509755,1.49772543,0.01435599,0.06647108,0.24649021,0.61031844,0.00991870,0.11847140,0.27017619,0.60354629
0.20110055,1.48734832,0.01505465,0.06746146,0.25134081,0.60638168,0.01071196,0.11684460,0.26380419,0.59821495
0.20710355,1.48232643,0.01584502,0.06895747,0.25700837,0.60432220,0.01162396,0.11567907,0.25876960,0.59493850
0.21310655,1.48297700,0.01671981,0.07094910,0.26341041,0.60418793,0.01265224,0.11498763,0.25524293,0.59397594
0.21910955,1.48954159,0.01766954,0.07341534,0.27043829,0.60600396,0.01379292,0.11477384,0.25337527,0.59556534
0.22511256,1.50217131,0.01868272,0.07632435,0.27795943,0.60976687,0.01504052,0.11503160,0.25329412,0.59991504
0.23111556,1.52091598,0.01974614,0.07963392,0.28582054,0.61544020,0.01638788,0.11574505,0.25510024,0.60719629
0.23711856,1.54571756,0.02084522,0.08329231,0.29385186,0.62295143,0.01782610,0.11688897,0.25886567,0.61753739
0.24312156,1.57640791,0.02196440,0.08723945,0.30187229,0.63219069,0.01934453,0.11842946,0.26463272,0.63101937
0.24912456,1.61271089,0.02308752,0.09140842,0.30969511,0.64301116,0.02093083,0.12032509,0.27241394,0.64767329
0.25512756,1.65424851,0.02419836,0.09572714,0.31713423,0.65523146,0.02257106,0.12252825,0.28219277,0.66747899
0.26113057,1.70055068,0.02528107,0.10012030,0.32401051,0.66863960,0.02424987,0.12498684,0.29392493,0.69036511
0.26713357,1.75106801,0.02632070,0.10451140,0.33015817,0.68299865,0.02595074,0.12764611,0.30754016,0.71621037
0.27313657,1.80518687,0.02730367,0.10882480,0.33543068,0.69805354,0.02765627,0.13045057,0.32294432,0.74484573
0.27913957,1.86224607,0.02821825,0.11298778,0.33970617,0.71353897,0.02934859,0.13334594,0.34002173,0.77605736
0.28514257,1.92155434,0.02905498,0.11693247,0.34289198,0.72918776,0.03100969,0.13628107,0.35863750,0.80959028
0.29114557,1.98240778,0.02980703,0.12059761,0.34492815,0.74473945,0.03262194,0.13920958,0.37864000,0.84515241
0.29714857,2.04410671,0.03047053,0.12393007,0.34578973,0.75994853,0.03416851,0.14209143,0.39986330,0.88241910
0.30315158,2.10597133,0.03104475,0.12688611,0.34548788,0.77459207,0.03563385,0.14489410,0.42212964,0.92103792
0.30915458,2.16735563,0.03153219,0.12943226,0.34406956,0.78847629,0.03700416,0.14759346,0.44525187,0.96063382
0.31515758,2.22765931,0.03193860,0.13154591,0.34161602,0.80144181,0.03826777,0.15017430,0.46903611,1.00081456
0.32116058,2.28633756,0.03227281,0.13321553,0.33824003,0.81336742,0.03941550,0.15263044,0.49328443,1.04117651
0.32716358,2.34290852,0.03254650,0.13444051,0.33408205,0.82417208,0.04044095,0.15496454,0.51779772,1.08131084
0.33316658,2.39695861,0.03277378,0.13523071,0.32930555,0.83381543,0.04134069,0.15718740,0.54237877,1.12081005
0.33916958,2.44814579,0.03297074,0.13560570,0.32409156,0.84229648,0.04211431,0.15931715,0.56683549,1.15927495
0.34517259,2.49620106,0.03315481,0.13559378,0.31863284,0.84965098,0.04276438,0.16137792,0.59098430,1.19632192
0.35117559,2.54092837,0.03334411,0.13523071,0.31312785,0.85594745,0.04329634,0.16339843,0.61465357,1.23159045
0.35717859,2.58220323,0.03355672,0.13455840,0.30777462,0.86128227,0.04371820,0.16541034,0.63768700,1.26475083
0.36318159,2.61997034,0.03380991,0.13362339,0.30276503,0.86577401,0.04404015,0.16744649,0.65994691,1.29551171
0.36918459,2.65424041,0.03411938,0.13247540,0.29827942,0.86955747,0.04427417,0.16953905,0.68131713,1.32362751
0.37518759,2.68508637,0.03449858,0.13116574,0.29448182,0.87277756,0.04443343,0.17171774,0.70170554,1.34890516
0.38119060,2.71263926,0.03495802,0.12974592,0.29151597,0.87558350,0.04453175,0.17400807,0.72104591,1.37121017
0.38719360,2.73708367,0.03550472,0.12826622,0.28950213,0.87812346,0.04458302,0.17642974,0.73929913,1.39047167
0.39319660,2.75865314,0.03614182,0.12677447,0.28853481,0.88053989,0.04460059,0.17899523,0.75645364,1.40668613
0.39919960,2.77762537,0.03686826,0.12531494,0.28868139,0.88296569,0.04459673,0.18170866,0.77252499,1.41991967
0.40520260,2.79431731,0.03767866,0.12392744,0.28998168,0.88552136,0.04458216,0.18456493,0.78755468,1.43030877
0.41120560,2.80908033,0.03856339,0.12264661,0.29244831,0.88831308,0.04456565,0.18754927,0.80160818,1.43805927
0.41720860,2.82229530,0.03950874,0.12150148,0.29606796,0.89143175,0.04455375,0.19063707,0.81477230,1.44344366
0.42321161,2.83436774,0.04049735,0.12051516,0.30080327,0.89495287,0.04455059,0.19379425,0.82715213,1.44679666
0.42921461,2.84572289,0.04150868,0.11970493,0.30659541,0.89893718,0.04455790,0.19697795,0.83886753,1.44850916
0.43521761,2.85680089,0.04251966,0.11908240,0.31336705,0.90343186,0.04457507,0.20013770,0.85004951,1.44902068
0.44122061,2.86805175,0.04350546,0.11865403,0.32102582,0.90847212,0.04459939,0.20321694,0.86083653,1.44881044
0.44722361,2.87993020,0.04444024,0.11842180,0.32946789,0.91408293,0.04462638,0.20615490,0.87137096,1.44838729
0.45322661,2.89289022,0.04529804,0.11838406,0.33858170,0.92028074,0.04465027,0.20888874,0.88179574,1.44827850
0.45922961,2.90737905,0.04605357,0.11853656,0.34825156,0.92707497,0.04466444,0.21135593,0.89225131,1.44901789
0.46523262,2.92383057,0.04668306,0.11887352,0.35836115,0.93446910,0.04466200,0.21349672,0.90287286,1.45113307
0.47123562,2.94265777,0.04716495,0.11938880,0.36879658,0.94246120,0.04463636,0.21525653,0.91378783,1.45513242
0.47723862,2.96424422,0.04748061,0.12007698,0.37944904,0.95104382,0.04458177,0.21658834,0.92511363,1.46149159
0.48324162,2.98893441,0.04761482,0.12093441,0.39021691,0.96020322,0.04449380,0.21745476,0.93695545,1.47064005
0.48924462,3.01702293,0.04755625,0.12196001,0.40100722,0.96991788,0.04436975,0.21782978,0.94940415,1.48294764
0.49524762,3.04874257,0.04729770,0.12315599,0.41173646,0.98015648,0.04420902,0.21770007,0.96253400,1.49871171
0.50125063,3.08425170,0.04683630,0.12452819,0.42233067,0.99087538,0.04401323,0.21706578,0.97640036,1.51814483
0.50725363,3.12362118,0.04617352,0.12608613,0.43272494,1.00201586,0.04378638,0.21594078,0.99103712,1.54136374
0.51325663,3.16682152,0.04531504,0.12784280,0.44286231,1.01350134,0.04353474,0.21435230,1.00645409,1.56837979
0.51925963,3.21371087,0.04427058,0.12981406,0.45269223,1.02523478,0.04326667,0.21234003,1.02263426,1.59909137
0.52526263,3.26402486,0.04305353,0.13201780,0.46216863,1.03709675,0.04299235,0.20995467,1.03953120,1.63327890
0.53126563,3.31736897,0.04168057,0.13447274,0.47124794,1.04894416,0.04272335,0.20725602,1.05706667,1.67060268
0.53726863,3.37321455,0.04017118,0.13719717,0.47988705,1.06061019,0.04247219,0.20431079,1.07512879,1.71060426
0.54327164,3.43089928,0.03854715,0.14020746,0.48804152,1.07190542,0.04225179,0.20119003,1.09357089,1.75271146
0.54927464,3.48963266,0.03683200,0.14351660,0.49566413,1.08262049,0.04207495,0.19796665,1.11221132,1.79624743
0.55527764,3.54850725,0.03505045,0.14713278,0.50270404,1.09253013,0.04195376,0.19471277,1.13083453,1.84044384
0.56128064,3.60651571,0.03322782,0.15105816,0.50910651,1.10139880,0.04189915,0.19149739,1.14919333,1.88445798
0.56728364,3.66257363,0.03138951,0.15528789,0.51481337,1.10898751,0.04192042,0.18838422,1.16701272,1.92739359
0.57328664,3.71554756,0.02956050,0.15980938,0.51976426,1.11506188,0.04202482,0.18542990,1.18399506,1.96832482
0.57928964,3.76428759,0.02776486,0.16460209,0.52389854,1.11940079,0.04221728,0.18268271,1.19982660,2.00632266
0.58529265,3.80766305,0.02602535,0.16963756,0.52715776,1.12180556,0.04250020,0.18018165,1.21418518,2.04048290
0.59129565,3.84460010,0.02436301,0.17488001,0.52948865,1.12210883,0.04287334,0.17795608,1.22674878,2.06995444
0.59729865,3.87411925,0.02279691,0.18028718,0.53084632,1.12018293,0.04333376,0.17602573,1.23720463,2.09396708
0.60330165,3.89537123,0.02134383,0.18581161,0.53119754,1.11594707,0.04387592,0.17440119,1.24525848,2.11185716
0.60930465,3.90766907,0.02001809,0.19140208,0.53052379,1.10937300,0.04449176,0.17308464,1.25064352,2.12309028
0.61530765,3.91051496,0.01883145,0.19700525,0.52882388,1.10048861,0.04517090,0.17207087,1.25312873,2.12727970
0.62131066,3.90362005,0.01779294,0.20256737,0.52611589,1.08937931,0.04590088,0.17134842,1.25252596,2.12419971
0.62731366,3.88691622,0.01690889,0.20803585,0.52243829,1.07618689,0.04666739,0.17090074,1.24869580,2.11379307
0.63331666,3.86055893,0.01618290,0.21336074,0.51785004,1.06110588,0.04745454,0.17070731,1.24155159,2.09617232
0.63931966,3.82492077,0.01561593,0.21849586,0.51242962,1.04437756,0.04824518,0.17074461,1.23106175,2.07161468
0.64532266,3.78057611,0.01520631,0.22339967,0.50627295,1.02628168,0.04902121,0.17098694,1.21725011,2.04055074
0.65132566,3.72827740,0.01494994,0.22803570,0.49949035,1.00712649,0.04976385,0.17140696,1.20019456,2.00354757
0.65732866,3.66892437,0.01484036,0.23237259,0.49220251,0.98723743,0.05045400,0.17197605,1.18002391,1.96128699
0.66333167,3.60352779,0.01486900,0.23638375,0.48453581,0.96694513,0.05107253,0.17266444,1.15691345,1.91454000
0.66933467,3.53316968,0.01502532,0.24004672,0.47661717,0.94657326,0.05160067,0.17344115,1.13107929,1.86413879
0.67533767,3.45896212,0.01529705,0.24334215,0.46856871,0.92642707,0.05202035,0.17427388,1.10277211,1.81094745
0.68134067,3.38200685,0.01567046,0.24625282,0.46050260,0.90678295,0.05231454,0.17512873,1.07227034,1.75583304
0.68734367,3.30335788,0.01613062,0.24876242,0.45251628,0.88787988,0.05246770,0.17597013,1.03987353,1.69963825
0.69334667,3.22398888,0.01666171,0.25085457,0.44468850,0.86991297,0.05246612,0.17676074,1.00589584,1.64315683
0.69934967,3.14476715,0.01724733,0.25251190,0.43707630,0.85302962,0.05229834,0.17746162,0.97066020,1.58711303
0.70535268,3.06643528,0.01787085,0.25371557,0.42971323,0.83732826,0.05195551,0.17803254,0.93449324,1.53214572
0.71135568,2.98960116,0.01851576,0.25444507,0.42260888,0.82285999,0.05143172,0.17843267,0.89772103,1.47879777
0.71735868,2.91473658,0.01916607,0.25467847,0.41574976,0.80963257,0.05072436,0.17862146,0.86066582,1.42751085
0.72336168,2.84218409,0.01980664,0.25439318,0.40910165,0.79761690,0.04983428,0.17855979,0.82364353,1.37862560
0.72936468,2.77217112,0.02042356,0.25356699,0.40261306,0.78675516,0.04876601,0.17821134,0.78696212,1.33238681
0.73536768,2.70483024,0.02100448,0.25217962,0.39621984,0.77697033,0.04752779,0.17754413,0.75092040,1.28895276
0.74137069,2.64022379,0.02153894,0.25021445,0.38985059,0.76817630,0.04613153,0.17653210,0.71580737,1.24840811
0.74737369,2.57837111,0.02201861,0.24766035,0.38343254,0.76028809,0.04459272,0.17515663,0.68190155,1.21077909
0.75337669,2.51927637,0.02243751,0.24451361,0.37689767,0.75323130,0.04293012,0.17340795,0.64947049,1.17605000
0.75937969,2.46295505,0.02279214,0.24077964,0.37018862,0.74695042,0.04116543,0.17128638,0.61876983,1.14417994
0.76538269,2.40945741,0.02308153,0.23647445,0.36326416,0.74141538,0.03932285,0.16880311,0.59004224,1.11511859
0.77138569,2.35888734,0.02330721,0.23162559,0.35610382,0.73662594,0.03742859,0.16598070,0.56351574,1.08882025
0.77738869,2.31141553,0.02347312,0.22627272,0.34871151,0.73261376,0.03551028,0.16285307,0.53940172,1.06525537
0.78339170,2.26728624,0.02358538,0.22046751,0.34111794,0.72944201,0.03359635,0.15946501,0.51789243,1.04441892
0.78939470,2.22681743,0.02365201,0.21427288,0.33338157,0.72720256,0.03171550,0.15587129,0.49915825,1.02633548
0.79539770,2.19039437,0.02368260,0.20776175,0.32558832,0.72601107,0.02989608,0.15213522,0.48334467,1.01106082
0.80140070,2.15845747,0.02368791,0.20101511,0.31784975,0.72600028,0.02816553,0.14832686,0.47056935,0.99868022
0.80740370,2.13148506,0.02367938,0.19411973,0.31030005,0.72731201,0.02654996,0.14452095,0.46091926,0.98930381
0.81340670,2.10997259,0.02366875,0.18716544,0.30309185,0.73008833,0.02507368,0.14079456,0.45444824,0.98305946
0.81940970,2.09440938,0.02366754,0.18024229,0.29639114,0.73446259,0.02375896,0.13722468,0.45117504,0.98008373
0.82541271,2.08525451,0.02368665,0.17343758,0.29037141,0.74055073,0.02262573,0.13388568,0.45108195,0.98051172
0.83141571,2.08291309,0.02373597,0.16683311,0.28520744,0.74844356,0.02169147,0.13084703,0.45411427,0.98446617
0.83741871,2.08771430,0.02382406,0.16050262,0.28106875,0.75820020,0.02097112,0.12817103,0.46018047,0.99204672
0.84342171,2.09989203,0.02395789,0.15450962,0.27811325,0.76984331,0.02047709,0.12591094,0.46915315,1.00331962
0.84942471,2.11956903,0.02414265,0.14890576,0.27648099,0.78335600,0.02021931,0.12410932,0.48087070,1.01830852
0.85542771,2.14674508,0.02438170,0.14372975,0.27628851,0.79868072,0.02020528,0.12279685,0.49513960,1.03698646
0.86143072,2.18128911,0.02467654,0.13900685,0.27762377,0.81571994,0.02044015,0.12199144,0.51173713,1.05926949
0.86743372,2.22293565,0.02502687,0.13474897,0.28054188,0.83433849,0.02092684,0.12169784,0.53041449,1.08501183
0.87343672,2.27128495,0.02543076,0.13095540,0.28506173,0.85436731,0.02166603,0.12190758,0.55090013,1.11400272
0.87943972,2.32580661,0.02588481,0.12761386,0.29116362,0.87560822,0.02265623,0.12259929,0.57290304,1.14596493
0.88544272,2.38584617,0.02638440,0.12470213,0.29878798,0.89783941,0.02389373,0.12373939,0.59611612,1.18055482
0.89144572,2.45063422,0.02692392,0.12218986,0.30783511,0.92082122,0.02537253,0.12528302,0.62021941,1.21736395
0.89744872,2.51929747,0.02749704,0.12004061,0.31816614,0.94430195,0.02708421,0.12717529,0.64488313,1.25592218
0.90345173,2.59087162,0.02809696,0.11821386,0.32960511,0.96802335,0.02901782,0.12935268,0.66977072,1.29570221
0.90945473,2.66431560,0.02871661,0.11666712,0.34194211,0.99172565,0.03115968,0.13174470,0.69454174,1.33612564
0.91545773,2.73852710,0.02934887,0.11535776,0.35493758,1.01515192,0.03349325,0.13427554,0.71885482,1.37657051
0.92146073,2.81235946,0.02998675,0.11424467,0.36832761,1.03805183,0.03599894,0.13686598,0.74237079,1.41638037
0.92746373,2.88463975,0.03062344,0.11328967,0.38183012,1.06018474,0.03865409,0.13943525,0.76475602,1.45487495
0.93346673,2.95418825,0.03125248,0.11245861,0.39515186,1.08132237,0.04143291,0.14190292,0.78568602,1.49136225
0.93946973,3.01983926,0.03186776,0.11172213,0.40799606,1.10125099,0.04430660,0.14419084,0.80484957,1.52515215
0.94547274,3.08046318,0.03246360,0.11105613,0.42007041,1.11977350,0.04724352,0.14622496,0.82195316,1.55557120
0.95147574,3.13498961,0.03303470,0.11044203,0.43109527,1.13671152,0.05020958,0.14793714,0.83672576,1.58197828
0.95747874,3.18243122,0.03357616,0.10986673,0.44081181,1.15190751,0.05316866,0.14926676,0.84892397,1.60378089
0.96348174,3.22190782,0.03408351,0.10932242,0.44898963,1.16522720,0.05608330,0.15016222,0.85833723,1.62045139
0.96948474,3.25266981,0.03455262,0.10880630,0.45543387,1.17656226,0.05891541,0.15058221,0.86479293,1.63154265
0.97548774,3.27412041,0.03497981,0.10832013,0.45999124,1.18583325,0.06162716,0.15049675,0.86816127,1.63670251
0.98149075,3.28583553,0.03536175,0.10786988,0.46255485,1.19299269,0.06418192,0.14988792,0.86835951,1.63568633
0.98749375,3.28758050,0.03569557,0.10746527,0.46306762,1.19802820,0.06654529,0.14875032,0.86535542,1.62836701
0.99349675,3.27932247,0.03597882,0.10711937,0.46152404,1.20096545,0.06868609,0.14709117,0.85916962,1.61474187
0.99949975,3.26123796,0.03620954,0.10684829,0.45797026,1.20187062,0.07057740,0.14493010,0.84987665,1.59493596
1.00550275,3.23371453,0.03638628,0.10667084,0.45250240,1.20085230,0.07219740,0.14229861,0.83760466,1.56920146
1.01150575,3.19734636,0.03650814,0.10660822,0.44526319,1.19806238,0.07353021,0.13923914,0.82253354,1.53791301
1.01750875,3.15292340,0.03657477,0.10668380,0.43643709,1.19369584,0.07456648,0.13580402,0.80489145,1.50155911
1.02351176,3.10141426,0.03658639,0.10692279,0.42624399,1.18798920,0.07530376,0.13205395,0.78494999,1.46072962
1.02951476,3.04394310,0.03654380,0.10735191,0.41493195,1.18121752,0.07574673,0.12805652,0.76301794,1.41610005
1.03551776,2.98176137,0.03644829,0.10799900,0.40276908,1.17368994,0.07590704,0.12388441,0.73943390,1.36841302
1.04152076,2.91621518,0.03630162,0.10889254,0.39003504,1.16574374,0.07580300,0.11961363,0.71455806,1.31845781
1.04752376,2.84870965,0.03610596,0.11006104,0.37701254,1.15773707,0.07545893,0.11532167,0.68876334,1.26704862
1.05352676,2.78067132,0.03586372,0.11153235,0.36397908,1.15004060,0.07490432,0.11108580,0.66242634,1.21500259
1.05952976,2.71351025,0.03557750,0.11333284,0.35119937,1.14302825,0.07417273,0.10698138,0.63591831,1.16311838
1.06553277,2.64858315,0.03524993,0.11548648,0.33891868,1.13706750,0.07330060,0.10308035,0.60959659,1.11215615
1.07153577,2.58715894,0.03488353,0.11801393,0.32735732,1.13250952,0.07232581,0.09944995,0.58379663,1.06281969
1.07753877,2.53038798,0.03448060,0.12093147,0.31670641,1.12967956,0.07128632,0.09615157,0.55882509,1.01574134
1.08354177,2.47927604,0.03404311,0.12425002,0.30712508,1.12886808,0.07021873,0.09323991,0.53495403,0.97147014
1.08954477,2.43466399,0.03357256,0.12797424,0.29873912,1.13032281,0.06915691,0.09076231,0.51241640,0.93046359
1.09554777,2.39721345,0.03306998,0.13210160,0.29164080,1.13424225,0.06813078,0.08875828,0.49140296,0.89308301
1.10155078,2.36739902,0.03253583,0.13662177,0.28589013,1.14077068,0.06716528,0.08725927,0.47206065,0.85959260
1.10755378,2.34550676,0.03197006,0.14151602,0.28151697,1.14999497,0.06627951,0.08628853,0.45449230,0.83016186
1.11355678,2.33163873,0.03137213,0.14675700,0.27852397,1.16194306,0.06548620,0.08586121,0.43875768,0.80487108
1.11955978,2.32572278,0.03074111,0.15230857,0.27689011,1.17658428,0.06479144,0.08598442,0.42487580,0.78371933
1.12556278,2.32752699,0.03007577,0.15812608,0.27657447,1.19383118,0.06419469,0.08665751,0.41282806,0.76663441
1.13156578,2.33667738,0.02937481,0.16415674,0.27751996,1.21354269,0.06368910,0.08787223,0.40256237,0.75348406
1.13756878,2.35267810,0.02863695,0.17034029,0.27965695,1.23552831,0.06326204,0.08961303,0.39399773,0.74408781
1.14357179,2.37493254,0.02786119,0.17660993,0.28290636,1.25955307,0.06289599,0.09185732,0.38702917,0.73822877
1.14957479,2.40276458,0.02704697,0.18289336,0.28718226,1.28534275,0.06256945,0.09457572,0.38153288,0.73566476
