energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-3.05852926,7.64057346,0.03209708,0.42788550,0.51304441,0.00000000,2.37757589,5.02699787,0.14421827,1.86197330
-3.05252626,7.91516337,0.03402107,0.43836853,0.52810027,0.00000000,2.45397831,5.18396647,0.15146474,1.95280315
-3.04652326,8.17763899,0.03588254,0.44698367,0.54172471,0.00000000,2.52485860,5.33486401,0.15820325,2.04040406
-3.04052026,8.42471652,0.03766835,0.45367912,0.55386962,0.00000000,2.58960612,5.47748517,0.16434421,2.12388889
-3.03451726,8.65345375,0.03936799,0.45843673,0.56450698,0.00000000,2.64773742,5.60984801,0.16980612,2.20244428
-3.02851426,8.86132780,0.04097395,0.46127130,0.57362640,0.00000000,2.69890594,5.73025065,0.17451772,2.27535028
-3.02251126,9.04629729,0.04248198,0.46222891,0.58123246,0.00000000,2.74290741,5.83731668,0.17841982,2.34199695
-3.01650825,9.20684762,0.04389115,0.46138463,0.58734190,0.00000000,2.77968107,5.93002822,0.18146685,2.40189709
-3.01050525,9.34201852,0.04520391,0.45883948,0.59198107,0.00000000,2.80930691,6.00774621,0.18362795,2.45469511
-3.00450225,9.45141386,0.04642580,0.45471703,0.59518379,0.00000000,2.83199926,6.07021790,0.18488769,2.50017138
-2.99849925,9.53519418,0.04756522,0.44915975,0.59698967,0.00000000,2.84809735,6.11757212,0.18524625,2.53824233
-2.99249625,9.59405330,0.04863297,0.44232518,0.59744326,0.00000000,2.85805332,6.15030323,0.18471920,2.56895625
-2.98649325,9.62918050,0.04964171,0.43438218,0.59659373,0.00000000,2.86241813,6.16924484,0.18333678,2.59248516
-2.98049025,9.64221028,0.05060536,0.42550730,0.59449533,0.00000000,2.86182619,6.17553496,0.18114276,2.60911322
-2.97448724,9.63516200,0.05153843,0.41588137,0.59120831,0.00000000,2.85697900,6.17057385,0.17819297,2.61922227
-2.96848424,9.61037178,0.05245537,0.40568648,0.58680030,0.00000000,2.84862837,6.15597651,0.17455353,2.62327523
-2.96248124,9.57041904,0.05336993,0.39510312,0.58134785,0.00000000,2.83755979,6.13352119,0.17029877,2.62179805
-2.95647824,9.51805020,0.05429449,0.38430787,0.57493796,0.00000000,2.82457594,6.10509569,0.16550911,2.61536112
-2.95047524,9.45610161,0.05523958,0.37347120,0.56766934,0.00000000,2.81048099,6.07264273,0.16026888,2.60456081
-2.94447224,9.38742399,0.05621338,0.36275569,0.55965323,0.00000000,2.79606561,6.03810604,0.15466408,2.59000188
-2.93846923,9.31481007,0.05722138,0.35231444,0.55101357,0.00000000,2.78209284,6.00337810,0.14878039,2.57228144
-2.93246623,9.24092717,0.05826613,0.34228966,0.54188637,0.00000000,2.76928494,5.97025083,0.14270120,2.55197478
-2.92646323,9.16825596,0.05934712,0.33281148,0.53241830,0.00000000,2.75831118,5.94037024,0.13650599,2.52962367
-2.92046023,9.09903667,0.06046069,0.32399679,0.52276431,0.00000000,2.74977650,5.91519576,0.13026895,2.50572706
-2.91445723,9.03522344,0.06160019,0.31594826,0.51308456,0.00000000,2.74421113,5.89596520,0.12405783,2.48073450
-2.90845423,8.97844771,0.06275604,0.30875336,0.50354061,0.00000000,2.74206110,5.88366605,0.11793315,2.45504200
-2.90245123,8.92999105,0.06391603,0.30248357,0.49429103,0.00000000,2.74367969,5.87901366,0.11194771,2.42899021
-2.89644822,8.89076795,0.06506558,0.29719367,0.48548682,0.00000000,2.74931997,5.88243706,0.10614633,2.40286470
-2.89044522,8.86131872,0.06618809,0.29292110,0.47726664,0.00000000,2.75912867,5.89407281,0.10056587,2.37689794
-2.88444222,8.84181280,0.06726531,0.28968567,0.46975229,0.00000000,2.77314156,5.91376740,0.09523544,2.35127261
-2.87843922,8.83206254,0.06827772,0.28748940,0.46304458,0.00000000,2.79128066,5.94108840,0.09017679,2.32612610
-2.87243622,8.83154724,0.06920501,0.28631666,0.45721989,0.00000000,2.81335387,5.97534465,0.08540483,2.30155554
-2.86643322,8.83944728,0.07002649,0.28613472,0.45232753,0.00000000,2.83905716,6.01561516,0.08092825,2.27762354
-2.86043022,8.85468792,0.07072150,0.28689463,0.44838819,0.00000000,2.86797990,6.06078657,0.07675019,2.25436407
-2.85442721,8.87599165,0.07126997,0.28853247,0.44539335,0.00000000,2.89961351,6.10959834,0.07286895,2.23178857
-2.84842421,8.90193824,0.07165278,0.29097105,0.44330599,0.00000000,2.93336373,6.16069453,0.06927866,2.20989209
-2.84242121,8.93103067,0.07185233,0.29412194,0.44206229,0.00000000,2.96856643,6.21268085,0.06597003,2.18865939
-2.83641821,8.96176497,0.07185294,0.29788788,0.44157443,0.00000000,3.00450672,6.26418490,0.06293094,2.16807093
-2.83041521,8.99270147,0.07164136,0.30216540,0.44173425,0.00000000,3.04044107,6.31391744,0.06014715,2.14810873
-2.82441221,9.02253463,0.07120717,0.30684762,0.44241759,0.00000000,3.07562149,6.36073207,0.05760287,2.12876175
-2.81840920,9.05015810,0.07054322,0.31182715,0.44348917,0.00000000,3.10932099,6.40368048,0.05528129,2.11003088
-2.81240620,9.07472190,0.06964595,0.31699885,0.44480763,0.00000000,3.14085900,6.44206040,0.05316514,2.09193304
-2.80640320,9.09567819,0.06851566,0.32226243,0.44623062,0.00000000,3.16962558,6.47545339,0.05123716,2.07450429
-2.80040020,9.11281247,0.06715673,0.32752473,0.44761954,0.00000000,3.19510276,6.50374992,0.04948053,2.05780152
-2.79439720,9.12625773,0.06557766,0.33270153,0.44884379,0.00000000,3.21688192,6.52715949,0.04787928,2.04190246
-2.78839420,9.13648934,0.06379105,0.33771883,0.44978438,0.00000000,3.23467573,6.54620443,0.04641864,2.02690370
-2.78239120,9.14429970,0.06181341,0.34251349,0.45033662,0.00000000,3.24832374,6.56169643,0.04508530,2.01291659
-2.77638819,9.15075255,0.05966488,0.34703327,0.45041187,0.00000000,3.25779091,6.57469601,0.04386768,2.00006084
-2.77038519,9.15711817,0.05736877,0.35123618,0.44993841,0.00000000,3.26315894,6.58645618,0.04275606,1.98845604
-2.76438219,9.16479189,0.05495100,0.35508926,0.44886121,0.00000000,3.26461039,6.59835217,0.04174271,1.97821114
-2.75837919,9.17519936,0.05243946,0.35856683,0.44714101,0.00000000,3.26240657,6.61180046,0.04082187,1.96941260
-2.75237619,9.18969343,0.04986324,0.36164842,0.44475252,0.00000000,3.25686022,6.62817097,0.03998971,1.96211152
-2.74637319,9.20944805,0.04725188,0.36431643,0.44168224,0.00000000,3.24830462,6.64869679,0.03924420,1.95631079
-2.74037019,9.23535515,0.04463453,0.36655373,0.43792584,0.00000000,3.23706113,6.67438655,0.03858490,1.95195288
-2.73436718,9.26793085,0.04203919,0.36834147,0.43348553,0.00000000,3.22340718,6.70594423,0.03801270,1.94890943
-2.72836418,9.30723701,0.03949194,0.36965711,0.42836745,0.00000000,3.20754700,6.74370144,0.03752952,1.94697337
-2.72236118,9.35282338,0.03701631,0.37047299,0.42257954,0.00000000,3.18958708,6.78756630,0.03713797,1.94585447
-2.71635818,9.40369499,0.03463272,0.37075551,0.41612973,0.00000000,3.16951824,6.83699258,0.03684096,1.94517898
-2.71035518,9.45830779,0.03235806,0.37046496,0.40902493,0.00000000,3.14720576,6.89097164,0.03664133,1.94449392
-2.70435218,9.51459418,0.03020547,0.36955611,0.40127059,0.00000000,3.12238845,6.94804836,0.03654151,1.94327601
-2.69834917,9.57001840,0.02818418,0.36797955,0.39287106,0.00000000,3.09468695,7.00636119,0.03654314,1.94094531
-2.69234617,9.62165992,0.02629955,0.36568365,0.38383059,0.00000000,3.06362119,7.06370502,0.03664680,1.93688314
-2.68634317,9.66632151,0.02455330,0.36261709,0.37415495,0.00000000,3.02863586,7.11761413,0.03685168,1.93045357
-2.68034017,9.70065707,0.02294380,0.35873187,0.36385344,0.00000000,2.98913273,7.16546172,0.03715544,1.92102748
-2.67433717,9.72131327,0.02146649,0.35398647,0.35294132,0.00000000,2.94450771,7.20457132,0.03755401,1.90800817
-2.66833417,9.72507822,0.02011441,0.34834905,0.34144218,0.00000000,2.89419065,7.23233478,0.03804153,1.89085722
-2.66233117,9.70902998,0.01887875,0.34180059,0.32939032,0.00000000,2.83768544,7.24633143,0.03861035,1.86911925
-2.65632816,9.67067781,0.01774949,0.33433761,0.31683283,0.00000000,2.77460799,7.24444262,0.03925109,1.84244437
-2.65032516,9.60808950,0.01671593,0.32597436,0.30383124,0.00000000,2.70471997,7.22495651,0.03995280,1.81060714
-2.64432216,9.51999885,0.01576734,0.31674445,0.29046256,0.00000000,2.62795634,7.18665828,0.04070321,1.77352121
-2.63831916,9.40588861,0.01489345,0.30670168,0.27681974,0.00000000,2.54444519,7.12890190,0.04148902,1.73124878
-2.63231616,9.26604540,0.01408495,0.29592014,0.26301130,0.00000000,2.45451875,7.05166043,0.04229630,1.68400458
-2.62631316,9.10158473,0.01333385,0.28449347,0.24916039,0.00000000,2.35871535,6.95555309,0.04311098,1.63215427
-2.62031016,8.91444540,0.01263384,0.27253340,0.23540305,0.00000000,2.25777212,6.84184824,0.04391935,1.57620737
-2.61430715,8.70735432,0.01198051,0.26016765,0.22188598,0.00000000,2.15260919,6.71244271,0.04470862,1.51680521
-2.60830415,8.48376390,0.01137145,0.24753723,0.20876365,0.00000000,2.04430639,6.56981867,0.04546753,1.45470454
-2.60230115,8.24776495,0.01080639,0.23479331,0.19619520,0.00000000,1.93407378,6.41698033,0.04618696,1.39075777
-2.59629815,8.00397936,0.01028713,0.22209385,0.18434095,0.00000000,1.82321770,6.25737331,0.04686047,1.32589048
-2.59029515,7.75743675,0.00981749,0.20959997,0.17335886,0.00000000,1.71310399,6.09478995,0.04748482,1.26107745
-2.58429215,7.51344007,0.00940321,0.19747245,0.16340085,0.00000000,1.60512030,5.93326430,0.04806045,1.19731809
-2.57828914,7.27742469,0.00905173,0.18586820,0.15460941,0.00000000,1.50063889,5.77696053,0.04859170,1.13561198
-2.57228614,7.05481570,0.00877203,0.17493706,0.14711418,0.00000000,1.40098168,5.63005844,0.04908705,1.07693549
-2.56628314,6.85088758,0.00857440,0.16481875,0.14102895,0.00000000,1.30738849,5.49663964,0.04955907,1.02221995
-2.56028014,6.67062992,0.00847019,0.15564029,0.13644885,0.00000000,1.22098950,5.38057760,0.05002421,0.97233189
-2.55427714,6.51862254,0.00847155,0.14751371,0.13344794,0.00000000,1.14278262,5.28543460,0.05050239,0.92805563
-2.54827414,6.39892257,0.00859117,0.14053422,0.13207720,0.00000000,1.07361587,5.21436781,0.05101639,0.89007843
-2.54227114,6.31496583,0.00884203,0.13477866,0.13236283,0.00000000,1.01417491,5.17004697,0.05159102,0.85897825
-2.53626813,6.26948407,0.00923715,0.13030451,0.13430505,0.00000000,0.96497561,5.15458503,0.05225216,0.83521408
-2.53026513,6.26443956,0.00978927,0.12714904,0.13787732,0.00000000,0.92636107,5.16948335,0.05302566,0.81911888
-2.52426213,6.30097788,0.01051064,0.12532902,0.14302598,0.00000000,0.89850278,5.21559232,0.05393611,0.81089493
-2.51825913,6.37939963,0.01141271,0.12484058,0.14967047,0.00000000,0.88140530,5.29308811,0.05500565,0.81061161
-2.51225613,6.49915160,0.01250591,0.12565953,0.15770405,0.00000000,0.87491389,5.40146595,0.05625273,0.81820550
-2.50625313,6.65883738,0.01379934,0.12774189,0.16699507,0.00000000,0.87872454,5.53954994,0.05769106,0.83348279
-2.50025013,6.85624751,0.01530054,0.13102472,0.17738896,0.00000000,0.89239600,5.70551934,0.05932861,0.85612404
-2.49424712,7.08840861,0.01701523,0.13542734,0.18871076,0.00000000,0.91536329,5.89695055,0.06116693,0.88569119
-2.48824412,7.35165092,0.01894704,0.14085277,0.20076837,0.00000000,0.94695237,6.11087425,0.06320063,0.92163688
-2.48224112,7.64169296,0.02109732,0.14718947,0.21335642,0.00000000,0.98639579,6.34384622,0.06541724,0.96331609
-2.47623812,7.95374181,0.02346486,0.15431337,0.22626081,0.00000000,1.03284892,6.59203045,0.06779736,1.00999990
-2.47023512,8.28260686,0.02604575,0.16209020,0.23926369,0.00000000,1.08540676,6.85129255,0.07031516,1.06089131
-2.46423212,8.62282448,0.02883315,0.17037802,0.25214895,0.00000000,1.14312098,7.11730124,0.07293916,1.11514277
-2.45822911,8.96879054,0.03181720,0.17902992,0.26470798,0.00000000,1.20501707,7.38563524,0.07563332,1.17187522
-2.45222611,9.31489719,0.03498489,0.18789690,0.27674549,0.00000000,1.27011144,7.65189273,0.07835840,1.23019803
-2.44622311,9.65567020,0.03831997,0.19683078,0.28808527,0.00000000,1.33742817,7.91180027,0.08107346,1.28922934
-2.44022011,9.98590258,0.04180299,0.20568715,0.29857563,0.00000000,1.40601507,8.16131808,0.08373745,1.34811636
-2.43421711,10.30078057,0.04541130,0.21432818,0.30809428,0.00000000,1.47495900,8.39673836,0.08631094,1.40605463
-2.42821411,10.59599785,0.04911919,0.22262528,0.31655239,0.00000000,1.54339985,8.61477375,0.08875762,1.46230603
-2.42221111,10.86785415,0.05289801,0.23046150,0.32389772,0.00000000,1.61054312,8.81263300,0.09104584,1.51621445
-2.41620810,11.11333517,0.05671649,0.23773359,0.33011658,0.00000000,1.67567062,8.98808159,0.09314983,1.56721892
-2.41020510,11.33017106,0.06054100,0.24435369,0.33523441,0.00000000,1.73814928,9.13948528,0.09505069,1.61486351
-2.40420210,11.51687155,0.06433597,0.25025053,0.33931510,0.00000000,1.79743758,9.26583525,0.09673703,1.65880373
-2.39819910,11.67273667,0.06806442,0.25537019,0.34245882,0.00000000,1.85308978,9.36675413,0.09820531,1.69880922
-2.39219610,11.79784308,0.07168844,0.25967639,0.34479853,0.00000000,1.90475767,9.44248300,0.09945969,1.73476277
-2.38619310,11.89300661,0.07516989,0.26315020,0.34649523,0.00000000,1.95219005,9.49384982,0.10051168,1.76665560
-2.38019010,11.95972273,0.07847104,0.26578943,0.34773216,0.00000000,1.99522990,9.52222070,0.10137928,1.79457945
-2.37418709,12.00008748,0.08155533,0.26760750,0.34870811,0.00000000,2.03380959,9.52943595,0.10208590,1.81871560
-2.36818409,12.01670179,0.08438806,0.26863207,0.34963014,0.00000000,2.06794423,9.51773312,0.10265906,1.83932164
-2.36218109,12.01256306,0.08693722,0.26890322,0.35070606,0.00000000,2.09772356,9.48965996,0.10312882,1.85671632
-2.35617809,11.99094791,0.08917414,0.26847168,0.35213689,0.00000000,2.12330264,9.44798041,0.10352617,1.87126338
-2.35017509,11.95529031,0.09107417,0.26739668,0.35410965,0.00000000,2.14489181,9.39557670,0.10388141,1.88335476
-2.34417209,11.90905947,0.09261725,0.26574397,0.35679084,0.00000000,2.16274606,9.33535115,0.10422247,1.89339415
-2.33816908,11.85564165,0.09378839,0.26358378,0.36032074,0.00000000,2.17715439,9.27013071,0.10457355,1.90178116
-2.33216608,11.79822973,0.09457800,0.26098888,0.36480894,0.00000000,2.18842928,9.20257752,0.10495374,1.90889693
-2.32616308,11.73972417,0.09498203,0.25803288,0.37033105,0.00000000,2.19689663,9.13510818,0.10537608,1.91509136
-2.32016008,11.68264839,0.09500205,0.25478864,0.37692692,0.00000000,2.20288646,9.06982453,0.10584680,1.92067254
-2.31415708,11.62908102,0.09464506,0.25132698,0.38460025,0.00000000,2.20672446,9.00845766,0.10636491,1.92589843
-2.30815408,11.58060701,0.09392322,0.24771563,0.39331963,0.00000000,2.20872459,8.95232716,0.10692219,1.93097105
-2.30215108,11.53828847,0.09285337,0.24401842,0.40302090,0.00000000,2.20918287,8.90231641,0.10750341,1.93603313
-2.29614807,11.50265598,0.09145646,0.24029466,0.41361067,0.00000000,2.20837238,8.85886456,0.10808698,1.94116720
-2.29014507,11.47371988,0.08975692,0.23659884,0.42497087,0.00000000,2.20653941,8.82197514,0.10864583,1.94639691
-2.28414207,11.45100052,0.08778188,0.23298042,0.43696392,0.00000000,2.20390097,8.79124046,0.10914852,1.95169050
-2.27813907,11.43357583,0.08556043,0.22948376,0.44943842,0.00000000,2.20064326,8.76588070,0.10956064,1.95696595
-2.27213607,11.42014380,0.08312284,0.22614826,0.46223503,0.00000000,2.19692137,8.74479563,0.10984626,1.96209767
-2.26613307,11.40909703,0.08049988,0.22300845,0.47519215,0.00000000,2.19285986,8.72662688,0.10996951,1.96692429
-2.26013007,11.39860597,0.07772211,0.22009418,0.48815135,0.00000000,2.18855416,8.70982766,0.10989615,1.97125724
-2.25412706,11.38670732,0.07481935,0.21743081,0.50096212,0.00000000,2.18407283,8.69273729,0.10959514,1.97488980
-2.24812406,11.37139389,0.07182022,0.21503942,0.51348590,0.00000000,2.17946029,8.67365698,0.10904006,1.97760627
-2.24212106,11.35070209,0.06875179,0.21293693,0.52559913,0.00000000,2.17474014,8.65092384,0.10821043,1.97919094
-2.23611806,11.32279376,0.06563935,0.21113626,0.53719543,0.00000000,2.16991896,8.62298005,0.10709276,1.97943673
-2.23011506,11.28602913,0.06250628,0.20964647,0.54818672,0.00000000,2.16499034,8.58843433,0.10568146,1.97815312
-2.22411206,11.23902835,0.05937407,0.20847290,0.55850334,0.00000000,2.15993934,8.54611346,0.10397939,1.97517345
-2.21810905,11.18071968,0.05626235,0.20761731,0.56809342,0.00000000,2.15474713,8.49510208,0.10199823,1.97036123
-2.21210605,11.11037316,0.05318904,0.20707812,0.57692147,0.00000000,2.14939588,8.43476954,0.09975850,1.96361562
-2.20610305,11.02761923,0.05017052,0.20685062,0.58496640,0.00000000,2.14387387,8.36478354,0.09728934,1.95487593
-2.20010005,10.93245256,0.04722178,0.20692745,0.59221924,0.00000000,2.13818069,8.28511048,0.09462797,1.94412525
-2.19409705,10.82522211,0.04435668,0.20729893,0.59868060,0.00000000,2.13233255,8.19600368,0.09181899,1.93139308
-2.18809405,10.70660885,0.04158807,0.20795376,0.60435827,0.00000000,2.12636757,8.09798065,0.08891339,1.91675722
-2.18209105,10.57759310,0.03892794,0.20887962,0.60926488,0.00000000,2.12035087,7.99179138,0.08596733,1.90034468
-2.17608804,10.43941371,0.03638755,0.21006396,0.61341599,0.00000000,2.11437931,7.87837965,0.08304089,1.88233187
-2.17008504,10.29352146,0.03397744,0.21149484,0.61682855,0.00000000,2.10858579,7.75883978,0.08019652,1.86294386
-2.16408204,10.14152889,0.03170747,0.21316174,0.61951983,0.00000000,2.10314256,7.63437088,0.07749753,1.84245279
-2.15807904,9.98515870,0.02958676,0.21505644,0.62150692,0.00000000,2.09826358,7.50623099,0.07500647,1.82117528
-2.15207604,9.82619267,0.02762357,0.21717372,0.62280665,0.00000000,2.09420547,7.37569268,0.07278342,1.79946883
-2.14607304,9.66642235,0.02582523,0.21951201,0.62343592,0.00000000,2.09126678,7.24400187,0.07088441,1.77772709
-2.14007004,9.50760280,0.02419790,0.22207381,0.62341238,0.00000000,2.08978536,7.11234090,0.06935980,1.75637384
-2.13406703,9.35141002,0.02274644,0.22486592,0.62275528,0.00000000,2.09013363,6.98179661,0.06825274,1.73585577
-2.12806403,9.19940247,0.02147419,0.22789933,0.62148639,0.00000000,2.09271158,6.85333391,0.06759778,1.71663381
-2.12206103,9.05298673,0.02038278,0.23118890,0.61963081,0.00000000,2.09793749,6.72777478,0.06741960,1.69917324
-2.11605803,8.91338749,0.01947191,0.23475261,0.61721770,0.00000000,2.10623642,6.60578270,0.06773194,1.68393255
-2.11005503,8.78162150,0.01873925,0.23861063,0.61428059,0.00000000,2.11802663,6.48785211,0.06853679,1.67135120
-2.10405203,8.65847576,0.01818024,0.24278395,0.61085733,0.00000000,2.13370430,6.37430255,0.06982376,1.66183660
-2.09804902,8.54448978,0.01778806,0.24729290,0.60698967,0.00000000,2.15362688,6.26527716,0.07156985,1.65575064
-2.09204602,8.43994233,0.01755356,0.25215537,0.60272231,0.00000000,2.17809574,6.16074527,0.07373950,1.65339613
-2.08604302,8.34484300,0.01746532,0.25738500,0.59810162,0.00000000,2.20733873,6.06050885,0.07628501,1.65500370
-2.08004002,8.25892933,0.01750970,0.26298930,0.59317391,0.00000000,2.24149333,5.96421277,0.07914732,1.66071974
-2.07403702,8.18167003,0.01767106,0.26896788,0.58798352,0.00000000,2.28059126,5.87135895,0.08225720,1.67059589
-2.06803402,8.11227527,0.01793198,0.27531080,0.58257077,0.00000000,2.32454533,5.78132435,0.08553682,1.68458066
-2.06203102,8.04971447,0.01827357,0.28199731,0.57696984,0.00000000,2.37313928,5.69338289,0.08890158,1.70251379
-2.05602801,7.99274213,0.01867585,0.28899488,0.57120696,0.00000000,2.42602133,5.60673122,0.09226235,1.72412376
-2.05002501,7.93993195,0.01911817,0.29625871,0.56529877,0.00000000,2.48270205,5.52051805,0.09552791,1.74902888
-2.04402201,7.88971865,0.01957973,0.30373176,0.55925125,0.00000000,2.54255696,5.43387662,0.09860751,1.77674209
-2.03801901,7.84044693,0.02004003,0.31134533,0.55305913,0.00000000,2.60483412,5.34595944,0.10141360,1.80667969
-2.03201601,7.79042612,0.02047943,0.31902021,0.54670601,0.00000000,2.66866671,5.25597422,0.10386446,1.83817372
-2.02601301,7.73798857,0.02087963,0.32666827,0.54016511,0.00000000,2.73309037,5.16321972,0.10588675,1.87048793
-2.02001001,7.68154951,0.02122418,0.33419463,0.53340066,0.00000000,2.79706487,5.06711980,0.10741787,1.90283654
-2.01400700,7.61966569,0.02149887,0.34150009,0.52637003,0.00000000,2.85949931,4.96725394,0.10840786,1.93440544
-2.00800400,7.55108977,0.02169212,0.34848389,0.51902619,0.00000000,2.91928010,4.86338247,0.10882109,1.96437486
-2.00200100,7.47481763,0.02179526,0.35504657,0.51132066,0.00000000,2.97530035,4.75546478,0.10863726,1.99194259
-1.99599800,7.39012588,0.02180268,0.36109276,0.50320661,0.00000000,3.02648979,4.64366903,0.10785208,2.01634695
-1.98999500,7.29659711,0.02171197,0.36653387,0.49464197,0.00000000,3.07184363,4.52837229,0.10647722,2.03688826
-1.98399200,7.19413133,0.02152381,0.37129046,0.48559239,0.00000000,3.11044938,4.41015047,0.10453984,2.05294815
-1.97798899,7.08294249,0.02124194,0.37529410,0.47603378,0.00000000,3.14151030,4.28975801,0.10208155,2.06400578
-1.97198599,6.96354003,0.02087283,0.37848879,0.46595442,0.00000000,3.16436450,4.16809801,0.09915694,2.06965018
-1.96598299,6.83669625,0.02042547,0.38083178,0.45535634,0.00000000,3.17849910,4.04618385,0.09583168,2.06958846
-1.95997999,6.70340127,0.01991091,0.38229373,0.44425607,0.00000000,3.18355867,3.92509430,0.09218041,2.06364953
-1.95397699,6.56480805,0.01934189,0.38285832,0.43268461,0.00000000,3.17934803,3.80592437,0.08828436,2.05178324
-1.94797399,6.42217080,0.01873239,0.38252134,0.42068668,0.00000000,3.16582939,3.68973457,0.08422900,2.03405539
-1.94197099,6.27678035,0.01809713,0.38128928,0.40831939,0.00000000,3.14311437,3.57750142,0.08010161,2.01063886
-1.93596798,6.12990040,0.01745119,0.37917767,0.39565025,0.00000000,3.11145150,3.47007216,0.07598909,1.98180164
-1.92996498,5.98270863,0.01680959,0.37620919,0.38275498,0.00000000,3.07121029,3.36812636,0.07197592,1.94789252
-1.92396198,5.83624599,0.01618690,0.37241179,0.36971491,0.00000000,3.02286286,3.27214652,0.06814239,1.90932528
-1.91795898,5.69137733,0.01559700,0.36781691,0.35661446,0.00000000,2.96696434,3.18239973,0.06456321,1.86656240
-1.91195598,5.54876540,0.01505283,0.36245797,0.34353870,0.00000000,2.90413318,3.09893115,0.06130642,1.82009905
-1.90595298,5.40885955,0.01456621,0.35636923,0.33057107,0.00000000,2.83503239,3.02156987,0.05843259,1.77044818
-1.89994997,5.27189926,0.01414780,0.34958504,0.31779162,0.00000000,2.76035276,2.94994645,0.05599443,1.71812739
-1.89394697,5.13793174,0.01380698,0.34213966,0.30527552,0.00000000,2.68079845,2.88352113,0.05403652,1.66364804
-1.88794397,5.00684175,0.01355195,0.33406740,0.29309214,0.00000000,2.59707562,2.82162062,0.05259536,1.60750670
-1.88194097,4.87839107,0.01338965,0.32540331,0.28130451,0.00000000,2.50988405,2.76348113,0.05169948,1.55017927
-1.87593797,4.75226427,0.01332591,0.31618415,0.26996917,0.00000000,2.41991161,2.70829482,0.05136964,1.49211735
-1.86993497,4.62811730,0.01336541,0.30644951,0.25913639,0.00000000,2.32783124,2.65525662,0.05161903,1.43374671
-1.86393197,4.50562500,0.01351174,0.29624311,0.24885052,0.00000000,2.23429975,2.60360852,0.05245344,1.37546733
-1.85792896,4.38452414,0.01376742,0.28561397,0.23915050,0.00000000,2.13995783,2.55267871,0.05387131,1.31765454
-1.85192596,4.26464871,0.01413382,0.27461739,0.23007023,0.00000000,2.04543036,2.50191302,0.05586373,1.26066067
-1.84592296,4.14595513,0.01461109,0.26331562,0.22163900,0.00000000,1.95132645,2.45089722,0.05841429,1.20481670
-1.83991996,4.02853569,0.01519809,0.25177803,0.21388153,0.00000000,1.85823837,2.39936896,0.06149892,1.15043341
-1.83391696,3.91261952,0.01589221,0.24008091,0.20681792,0.00000000,1.76673905,2.34721909,0.06508562,1.09780186
-1.82791396,3.79856142,0.01668919,0.22830668,0.20046326,0.00000000,1.67737783,2.29448270,0.06913427,1.04719273
-1.82191096,3.68681968,0.01758301,0.21654259,0.19482704,0.00000000,1.59067436,2.24132106,0.07359653,0.99885479
-1.81590795,3.57792489,0.01856569,0.20487903,0.18991243,0.00000000,1.50711094,2.18799606,0.07841584,0.95301233
-1.80990495,3.47244248,0.01962721,0.19340749,0.18571543,0.00000000,1.42712360,2.13483923,0.08352772,0.90986203
-1.80390195,3.37093192,0.02075537,0.18221823,0.18222412,0.00000000,1.35109267,2.08221780,0.08886032,0.86956946
-1.79789895,3.27390585,0.02193586,0.17139796,0.17941797,0.00000000,1.27933330,2.03050027,0.09433529,0.83226577
-1.79189595,3.18179238,0.02315231,0.16102751,0.17726753,0.00000000,1.21208703,1.98002386,0.09986904,0.79804484
-1.78589295,3.09490330,0.02438646,0.15117967,0.17573444,0.00000000,1.14951487,1.93106610,0.10537434,0.76696152
-1.77988994,3.01341064,0.02561843,0.14191742,0.17477187,0.00000000,1.09169277,1.88382230,0.11076227,0.73903114
-1.77388694,2.93733321,0.02682709,0.13329258,0.17432549,0.00000000,1.03860998,1.83839026,0.11594438,0.71423060
-1.76788394,2.86653402,0.02799055,0.12534487,0.17433500,0.00000000,0.99017060,1.79476294,0.12083516,0.69250121
-1.76188094,2.80072861,0.02908663,0.11810162,0.17473603,0.00000000,0.94619865,1.75282942,0.12535454,0.67375318
-1.75587794,2.73950372,0.03009350,0.11157793,0.17546257,0.00000000,0.90644635,1.71238345,0.12943034,0.65787155
-1.74987494,2.68234458,0.03099031,0.10577741,0.17644965,0.00000000,0.87060547,1.67313910,0.13300071,0.64472338
-1.74387194,2.62866905,0.03175778,0.10069325,0.17763615,0.00000000,0.83832125,1.63475183,0.13601612,0.63416563
-1.73786893,2.57786592,0.03237884,0.09630979,0.17896770,0.00000000,0.80920800,1.59684359,0.13844112,0.62605321
-1.73186593,2.52933477,0.03283916,0.09260413,0.18039935,0.00000000,0.78286585,1.55902998,0.14025552,0.62024678
-1.72586293,2.48252450,0.03312766,0.08954806,0.18189788,0.00000000,0.75889757,1.52094767,0.14145500,0.61661962
-1.71985993,2.43696815,0.03323684,0.08710983,0.18344368,0.00000000,0.73692466,1.48228021,0.14205113,0.61506302
-1.71385693,2.39231143,0.03316304,0.08525584,0.18503190,0.00000000,0.71660185,1.44278064,0.14207067,0.61548995
-1.70785393,2.34833345,0.03290657,0.08395219,0.18667294,0.00000000,0.69762934,1.40228960,0.14155434,0.61783655
-1.70185093,2.30495828,0.03247165,0.08316580,0.18839207,0.00000000,0.67976215,1.36074777,0.14055491,0.62206134
-1.69584792,2.26225681,0.03186623,0.08286527,0.19022824,0.00000000,0.66281611,1.31820236,0.13913485,0.62814217
