energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
0.06303152,2.60322861,0.27211882,1.37859340,0.01175465,0.43580795,0.74158520,0.50452263,0.05003204,0.14124783
0.06903452,2.44201819,0.25192568,1.29428620,0.01080110,0.40920621,0.69708128,0.47274928,0.04746432,0.13188036
0.07503752,2.28405132,0.23259430,1.21160907,0.00997820,0.38269646,0.65358551,0.44154272,0.04485692,0.12315310
0.08104052,2.13070747,0.21425378,1.13119526,0.00929893,0.35658435,0.61160735,0.41119946,0.04222949,0.11512483
0.08704352,1.98331046,0.19701577,1.05364611,0.00877655,0.33116968,0.57165051,0.38200918,0.03960195,0.10784439
0.09304652,1.84311296,0.18097505,0.97952561,0.00842458,0.30674106,0.53420576,0.35425007,0.03699417,0.10135129
0.09904952,1.71128389,0.16621043,0.90935672,0.00825670,0.28357105,0.49974413,0.32818474,0.03442568,0.09567645
0.10505253,1.58889881,0.15278606,0.84361940,0.00828674,0.26191197,0.46871051,0.30405651,0.03191541,0.09084314
0.11105553,1.47693295,0.14075285,0.78274981,0.00852850,0.24199232,0.44151782,0.28208631,0.02948146,0.08686802
0.11705853,1.37625633,0.13015014,0.72714075,0.00899561,0.22401386,0.41854155,0.26247001,0.02714083,0.08376209
0.12306153,1.28763085,0.12100729,0.67714270,0.00970124,0.20814941,0.40011482,0.24537632,0.02490932,0.08153160
0.12906453,1.21170862,0.11334530,0.63306545,0.01065780,0.19454126,0.38652387,0.23094503,0.02280128,0.08017874
0.13506753,1.14903117,0.10717822,0.59517990,0.01187648,0.18330017,0.37800387,0.21928570,0.02082959,0.07970220
0.14107054,1.10002928,0.10251450,0.56371982,0.01336677,0.17450489,0.37473536,0.21047659,0.01900552,0.08009736
0.14707354,1.06502305,0.09935806,0.53888340,0.01513590,0.16820219,0.37684098,0.20456405,0.01733876,0.08135637
0.15307654,1.04422191,0.09770920,0.52083451,0.01718821,0.16440720,0.38438285,0.20156195,0.01583736,0.08346788
0.15907954,1.03772476,0.09756526,0.50970345,0.01952452,0.16310423,0.39736051,0.20145159,0.01450784,0.08641661
0.16508254,1.04551997,0.09892107,0.50558730,0.02214148,0.16424775,0.41570962,0.20418177,0.01335525,0.09018283
0.17108554,1.06748558,0.10176923,0.50854975,0.02503098,0.16776381,0.43930146,0.20966919,0.01238330,0.09474169
0.17708854,1.10338969,0.10610016,0.51862049,0.02817964,0.17355154,0.46794338,0.21779919,0.01159450,0.10006263
0.18309155,1.15289145,0.11190202,0.53579423,0.03156847,0.18148505,0.50138036,0.22842700,0.01099039,0.10610884
0.18909455,1.21554276,0.11916046,0.56002932,0.03517257,0.19141546,0.53929756,0.24137928,0.01057167,0.11283696
0.19509755,1.29079086,0.12785825,0.59124615,0.03896119,0.20317324,0.58132418,0.25645634,0.01033846,0.12019697
0.20110055,1.37798214,0.13797472,0.62932526,0.04289787,0.21657073,0.62703824,0.27343479,0.01029049,0.12813238
0.20710355,1.47636707,0.14948506,0.67410534,0.04694094,0.23140487,0.67597262,0.29207077,0.01042729,0.13658080
0.21310655,1.58510632,0.16235950,0.72538104,0.05104417,0.24746016,0.72762177,0.31210369,0.01074841,0.14547480
0.21910955,1.70327796,0.17656224,0.78290070,0.05515772,0.26451169,0.78144931,0.33326039,0.01125352,0.15474300
0.22511256,1.82988555,0.19205025,0.84636398,0.05922926,0.28232832,0.83689590,0.35525969,0.01194256,0.16431157
0.23111556,1.96386672,0.20877182,0.91541953,0.06320535,0.30067585,0.89338744,0.37781715,0.01281575,0.17410570
0.23711856,2.10410211,0.22666499,0.98966259,0.06703278,0.31932011,0.95034302,0.40064985,0.01387363,0.18405132
0.24312156,2.24942416,0.24565573,1.06863274,0.07066018,0.33803001,1.00718252,0.42348111,0.01511696,0.19407662
0.24912456,2.39862547,0.26565613,1.15181192,0.07403947,0.35658027,1.06333364,0.44604489,0.01654658,0.20411357
0.25512756,2.55046660,0.28656242,1.23862276,0.07712732,0.37475396,1.11823796,0.46808979,0.01816318,0.21409912
0.26113057,2.70368293,0.30825320,1.32842750,0.07988642,0.39234471,1.17135614,0.48938234,0.01996700,0.22397605
0.26713357,2.85699085,0.33058777,1.42052780,0.08228658,0.40915853,1.22217218,0.50970971,0.02195749,0.23369350
0.27313657,3.00909325,0.35340487,1.51416556,0.08430558,0.42501531,1.27019663,0.52888152,0.02413288,0.24320708
0.27913957,3.15868460,0.37652193,1.60852527,0.08592963,0.43974997,1.31496906,0.54673091,0.02648974,0.25247848
0.28514257,3.30445616,0.39973497,1.70273791,0.08715365,0.45321330,1.35605999,0.56311485,0.02902250,0.26147486
0.29114557,3.44510182,0.42281944,1.79588706,0.08798110,0.46527248,1.39307238,0.57791367,0.03172304,0.27016783
0.29714857,3.57932511,0.44553191,1.88701705,0.08842353,0.47581158,1.42564308,0.59103021,0.03458022,0.27853233
0.30315158,3.70584811,0.46761299,1.97514369,0.08849990,0.48473177,1.45344450,0.60238837,0.03757961,0.28654547
0.30915458,3.82342267,0.48879126,2.05926744,0.08823562,0.49195159,1.47618667,0.61193162,0.04070322,0.29418538
0.31515758,3.93084443,0.50878839,2.13838901,0.08766139,0.49740725,1.49361991,0.61962144,0.04392939,0.30143037
0.32116058,4.02696995,0.52732526,2.21152729,0.08681199,0.50105295,1.50553821,0.62543586,0.04723288,0.30825843
0.32716358,4.11073672,0.54412902,2.27773917,0.08572500,0.50286134,1.51178320,0.62936845,0.05058510,0.31464717
0.33316658,4.18118593,0.55894078,2.33614087,0.08443961,0.50282405,1.51224879,0.63142760,0.05395452,0.32057428
0.33916958,4.23748743,0.57152369,2.38593003,0.08299542,0.50095226,1.50688603,0.63163638,0.05730728,0.32601852
0.34517259,4.27896582,0.58167112,2.42640800,0.08143153,0.49727730,1.49570806,0.63003288,0.06060802,0.33096127
0.35117559,4.30512685,0.58921444,2.45700129,0.07978567,0.49185118,1.47879471,0.62667093,0.06382077,0.33538841
0.35717859,4.31568244,0.59403022,2.47728138,0.07809368,0.48474688,1.45629630,0.62162127,0.06691009,0.33929265
0.36318159,4.31057332,0.59604629,2.48698212,0.07638908,0.47605847,1.42843637,0.61497273,0.06984216,0.34267587
0.36918459,4.28998738,0.59524644,2.48601351,0.07470291,0.46590076,1.39551274,0.60683355,0.07258602,0.34555147
0.37518759,4.25437273,0.59167344,2.47447155,0.07306367,0.45440856,1.35789681,0.59733236,0.07511467,0.34794650
0.38119060,4.20444382,0.58543016,2.45264308,0.07149751,0.44173533,1.31603070,0.58661874,0.07740619,0.34990326
0.38719360,4.14118008,0.57667867,2.42100549,0.07002832,0.42805136,1.27042218,0.57486322,0.07944462,0.35148033
0.39319660,4.06581603,0.56563732,2.38022088,0.06867800,0.41354127,1.22163745,0.56225635,0.08122068,0.35275269
0.39919960,3.97982287,0.55257583,2.33112472,0.06746664,0.39840099,1.17029176,0.54900694,0.08273226,0.35381108
0.40520260,3.88488169,0.53780860,2.27470923,0.06641260,0.38283433,1.11703831,0.53533930,0.08398461,0.35476019
0.41120560,3.78284882,0.52168643,2.21210202,0.06553258,0.36704898,1.06255562,0.52148950,0.08499020,0.35571609
0.41720860,3.67571461,0.50458710,2.14454055,0.06484146,0.35125242,1.00753402,0.50770082,0.08576833,0.35680263
0.42321161,3.56555679,0.48690508,2.07334349,0.06435211,0.33564765,0.95266156,0.49421828,0.08634444,0.35814720
0.42921461,3.45449046,0.46904079,1.99987984,0.06407501,0.32042893,0.89861006,0.48128288,0.08674912,0.35987583
0.43521761,3.34461640,0.45138998,1.92553693,0.06401777,0.30577782,0.84602179,0.46912529,0.08701693,0.36210815
0.44122061,3.23796990,0.43433340,1.85168868,0.06418463,0.29185956,0.79549723,0.45795976,0.08718511,0.36495217
0.44722361,3.13647212,0.41822738,1.77966481,0.06457591,0.27882006,0.74758444,0.44797813,0.08729209,0.36849944
0.45322661,3.04188581,0.40339544,1.71072249,0.06518750,0.26678348,0.70277037,0.43934455,0.08737610,0.37282068
0.45922961,2.95577711,0.39012134,1.64602090,0.06601044,0.25585067,0.66147436,0.43219097,0.08747369,0.37796232
0.46523262,2.87948475,0.37864359,1.58659973,0.06703058,0.24609839,0.62404404,0.42661374,0.08761846,0.38394392
0.47123562,2.81409746,0.36915167,1.53336180,0.06822851,0.23757948,0.59075355,0.42267145,0.08783991,0.39075691
0.47723862,2.76044019,0.36178383,1.48706030,0.06957964,0.23032377,0.56180415,0.42038413,0.08816251,0.39836448
0.48324162,2.71906905,0.35662647,1.44829048,0.07105449,0.22433991,0.53732692,0.41973384,0.08860497,0.40670284
0.48924462,2.69027460,0.35371498,1.41748572,0.07261929,0.21961775,0.51738732,0.42066657,0.08917977,0.41568360
0.49524762,2.67409247,0.35303584,1.39491749,0.07423671,0.21613143,0.50199124,0.42309548,0.08989301,0.42519729
0.50125063,2.67032046,0.35452970,1.38069877,0.07586687,0.21384277,0.49109213,0.42690512,0.09074434,0.43511764
0.50725363,2.67854041,0.35809537,1.37479025,0.07746846,0.21270491,0.48459887,0.43195647,0.09172730,0.44530662
0.51325663,2.69814343,0.36359422,1.37700873,0.07899998,0.21266606,0.48238376,0.43809259,0.09282964,0.45561961
0.51925963,2.72835700,0.37085508,1.38703692,0.08042102,0.21367298,0.48429034,0.44514450,0.09403391,0.46591066
0.52526263,2.76827228,0.37967913,1.40443429,0.08169353,0.21567420,0.49014064,0.45293700,0.09531807,0.47603753
0.53126563,2.81687053,0.38984479,1.42864832,0.08278298,0.21862277,0.49974141,0.46129422,0.09665623,0.48586599
0.53726863,2.87304737,0.40111249,1.45902585,0.08365947,0.22247829,0.51288923,0.47004445,0.09801933,0.49527351
0.54327164,2.93563438,0.41322908,1.49482438,0.08429848,0.22720819,0.52937417,0.47902433,0.09937587,0.50415181
0.54927464,3.00341731,0.42593204,1.53522323,0.08468156,0.23278830,0.54898197,0.48808195,0.10069262,0.51240850
0.55527764,3.07515114,0.43895333,1.57933460,0.08479667,0.23920239,0.57149473,0.49707895,0.10193527,0.51996751
0.56128064,3.14957197,0.45202300,1.62621476,0.08463821,0.24644097,0.59669016,0.50589148,0.10306909,0.52676855
0.56728364,3.22540638,0.46487254,1.67487566,0.08420688,0.25449925,0.62433963,0.51441023,0.10405949,0.53276554
0.57328664,3.30137887,0.47723812,1.72429703,0.08350922,0.26337441,0.65420512,0.52253940,0.10487264,0.53792438
0.57928964,3.37621820,0.48886373,1.77343950,0.08255690,0.27306223,0.68603553,0.53019496,0.10547601,0.54222016
0.58529265,3.44866357,0.49950427,1.82125862,0.08136596,0.28355336,0.71956265,0.53730238,0.10583895,0.54563402
0.59129565,3.51747132,0.50892870,1.86672011,0.07995578,0.29482938,0.75449702,0.54379389,0.10593330,0.54815006
0.59729865,3.58142295,0.51692318,1.90881613,0.07834809,0.30685876,0.79052433,0.54960586,0.10573389,0.54975247
0.60330165,3.63933495,0.52329431,1.94658245,0.07656593,0.31959316,0.82730252,0.55467608,0.10521920,0.55042315
0.60930465,3.69007074,0.52787229,1.97911621,0.07463266,0.33296402,0.86445995,0.55894169,0.10437188,0.55013990
0.61530765,3.73255492,0.53051404,2.00559375,0.07257111,0.34687997,0.90159511,0.56233746,0.10317932,0.54887559
0.62131066,3.76578940,0.53110624,2.02528807,0.07040280,0.36122495,0.93827787,0.56479493,0.10163417,0.54659807
0.62731366,3.78887136,0.52956798,2.03758511,0.06814745,0.37585750,0.97405262,0.56624238,0.09973471,0.54327109
0.63331666,3.80101217,0.52585311,2.04199845,0.06582252,0.39061107,1.00844323,0.56660558,0.09748524,0.53885607
0.63931966,3.80155669,0.51995208,2.03818157,0.06344311,0.40529573,1.04095995,0.56580953,0.09489625,0.53331465
0.64532266,3.79000199,0.51189315,2.02593724,0.06102194,0.41970106,1.07110803,0.56378085,0.09198447,0.52661186
0.65132566,3.76601475,0.50174291,2.00522350,0.05856954,0.43360034,1.09839785,0.56045097,0.08877278,0.51871972
0.65732866,3.72944626,0.48960596,1.97615591,0.05609456,0.44675584,1.12235633,0.55575967,0.08528992,0.50962106
0.66333167,3.68034437,0.47562378,1.93900589,0.05360423,0.45892521,1.14253917,0.54965904,0.08157005,0.49931330
0.66933467,3.61896154,0.45997277,1.89419507,0.05110479,0.46986853,1.15854345,0.54211742,0.07765212,0.48781198
0.67533767,3.54575851,0.44286140,1.84228586,0.04860208,0.47935594,1.17002017,0.53312324,0.07357912,0.47515383
0.68134067,3.46140304,0.42452662,1.78396844,0.04610195,0.48717544,1.17668610,0.52268839,0.06939723,0.46139912
0.68734367,3.36676365,0.40522952,1.72004470,0.04361078,0.49314056,1.17833451,0.51085112,0.06515478,0.44663325
0.69334667,3.26289816,0.38525046,1.65140950,0.04113579,0.49709746,1.17484417,0.49767802,0.06090132,0.43096737
0.69934967,3.15103724,0.36488369,1.57903006,0.03868534,0.49893131,1.16618621,0.48326519,0.05668649,0.41453802
0.70535268,3.03256330,0.34443171,1.50392390,0.03626904,0.49857134,1.15242846,0.46773836,0.05255910,0.39750576
0.71135568,2.90898509,0.32419941,1.42713621,0.03389778,0.49599460,1.13373699,0.45125193,0.04856609,0.38005284
0.71735868,2.78190876,0.30448824,1.34971712,0.03158369,0.49122795,1.11037454,0.43398695,0.04475172,0.36237999
0.72336168,2.65300596,0.28559053,1.27269962,0.02933989,0.48434835,1.08269608,0.41614813,0.04115677,0.34470237
0.72936468,2.52397993,0.26778406,1.19707850,0.02718023,0.47548123,1.05114123,0.39795988,0.03781791,0.32724507
0.73536768,2.39653038,0.25132696,1.12379106,0.02511897,0.46479713,1.01622401,0.37966161,0.03476720,0.31023796
0.74137069,2.27231812,0.23645324,1.05369966,0.02317039,0.45250657,0.97852021,0.36150239,0.03203175,0.29391043
0.74737369,2.15293042,0.22336870,0.98757674,0.02134838,0.43885353,0.93865276,0.34373515,0.02963350,0.27848601
0.75337669,2.03984797,0.21224759,0.92609233,0.01966605,0.42410774,0.89727572,0.32661075,0.02758911,0.26417708
0.75937969,1.93441438,0.20322986,0.86980433,0.01813535,0.40855605,0.85505742,0.31037188,0.02591000,0.25117986
0.76538269,1.83780911,0.19641911,0.81915168,0.01676676,0.39249342,0.81266347,0.29524729,0.02460249,0.23966992
0.77138569,1.75102448,0.19188122,0.77445036,0.01556900,0.37621378,0.77074024,0.28144623,0.02366800,0.22979811
0.77738869,1.67484748,0.18964370,0.73589238,0.01454879,0.36000120,0.72989926,0.26915349,0.02310335,0.22168735
0.78339170,1.60984686,0.18969571,0.70354750,0.01371069,0.34412180,0.69070340,0.25852514,0.02290113,0.21543002
0.78939470,1.55636592,0.19198878,0.67736779,0.01305701,0.32881657,0.65365490,0.24968487,0.02305003,0.21108628
0.79539770,1.51452107,0.19643816,0.65719472,0.01258775,0.31429549,0.61918588,0.24272142,0.02353531,0.20868317
0.80140070,1.48420641,0.20292486,0.64276860,0.01230057,0.30073310,0.58765144,0.23768669,0.02433926,0.20821459
0.80740370,1.46510385,0.21129831,0.63374024,0.01219089,0.28826559,0.55932538,0.23459492,0.02544162,0.20964215
0.81340670,1.45669880,0.22137959,0.62968438,0.01225188,0.27698947,0.53439871,0.23342273,0.02682013,0.21289677
0.81940970,1.45830064,0.23296526,0.63011463,0.01247462,0.26696182,0.51298062,0.23411007,0.02845099,0.21788103
0.82541271,1.46906746,0.24583163,0.63449951,0.01284821,0.25820194,0.49510185,0.23656204,0.03030940,0.22447221
0.83141571,1.48803422,0.25973954,0.64227913,0.01335987,0.25069423,0.48072006,0.24065145,0.03237011,0.23252594
0.83741871,1.51414348,0.27443946,0.65288205,0.01399515,0.24439215,0.46972688,0.24622219,0.03460792,0.24188027
0.84342171,1.54627764,0.28967685,0.66574180,0.01473808,0.23922300,0.46195628,0.25309313,0.03699822,0.25236016
0.84942471,1.58329171,0.30519769,0.68031260,0.01557135,0.23509319,0.45719381,0.26106266,0.03951755,0.26378224
0.85542771,1.62404559,0.32075401,0.69608379,0.01647654,0.23189388,0.45518641,0.26991363,0.04214406,0.27595962
0.86143072,1.66743470,0.33610935,0.71259236,0.01743437,0.22950657,0.45565229,0.27941860,0.04485798,0.28870675
0.86743372,1.71241825,0.35104387,0.72943339,0.01842495,0.22780865,0.45829074,0.28934537,0.04764204,0.30184406
0.87343672,1.75804392,0.36535914,0.74626785,0.01942808,0.22667845,0.46279136,0.29946255,0.05048177,0.31520235
0.87943972,1.80346853,0.37888231,0.76282759,0.02042353,0.22599985,0.46884271,0.30954516,0.05336572,0.32862668
0.88544272,1.84797385,0.39146960,0.77891735,0.02139146,0.22566621,0.47614001,0.31937991,0.05628558,0.34197963
0.89144572,1.89097713,0.40300894,0.79441371,0.02231269,0.22558357,0.48439179,0.32877036,0.05923614,0.35514397
0.89744872,1.93203620,0.41342172,0.80926102,0.02316912,0.22567303,0.49332552,0.33754138,0.06221508,0.36802430
0.90345173,1.97084885,0.42266350,0.82346455,0.02394405,0.22587232,0.50269192,0.34554318,0.06522266,0.38054794
0.90945473,2.00724680,0.43072372,0.83708121,0.02462258,0.22613659,0.51226819,0.35265444,0.06826115,0.39266477
0.91545773,2.04118446,0.43762435,0.85020805,0.02519184,0.22643835,0.52185997,0.35878461,0.07133423,0.40434602
0.92146073,2.07272303,0.44341753,0.86296932,0.02564134,0.22676668,0.53130215,0.36387527,0.07444613,0.41558223
0.92746373,2.10201072,0.44818228,0.87550242,0.02596316,0.22712584,0.54045867,0.36790034,0.07760074,0.42638017
0.93346673,2.12925989,0.45202047,0.88794358,0.02615206,0.22753321,0.54922131,0.37086529,0.08080063,0.43675909
0.93946973,2.15472215,0.45505203,0.90041379,0.02620560,0.22801681,0.55750756,0.37280527,0.08404600,0.44674634
0.94547274,2.17866261,0.45740983,0.91300571,0.02612412,0.22861241,0.56525796,0.37378222,0.08733370,0.45637257
0.95147574,2.20133448,0.45923417,0.92577214,0.02591062,0.22936041,0.57243284,0.37388112,0.09065633,0.46566678
0.95747874,2.22295517,0.46066735,0.93871669,0.02557061,0.23030270,0.57900869,0.37320548,0.09400142,0.47465161
0.96348174,2.24368516,0.46184836,0.95178705,0.02511188,0.23147942,0.58497462,0.37187235,0.09735092,0.48333885
0.96948474,2.26361071,0.46290803,0.96487126,0.02454417,0.23292600,0.59032871,0.37000699,0.10068079,0.49172579
0.97548774,2.28273126,0.46396475,0.97779720,0.02387885,0.23467047,0.59507485,0.36773749,0.10396106,0.49979241
0.98149075,2.30095243,0.46512098,0.99033546,0.02312851,0.23673125,0.59921993,0.36518965,0.10715606,0.50749970
0.98749375,2.31808478,0.46646062,1.00220536,0.02230663,0.23911544,0.60277181,0.36248219,0.11022508,0.51478927
0.99349675,2.33384880,0.46804737,1.01308404,0.02142713,0.24181776,0.60573789,0.35972276,0.11312336,0.52158434
0.99949975,2.34788570,0.46992411,1.02261821,0.02050408,0.24482017,0.60812456,0.35700470,0.11580336,0.52779201
1.00550275,2.35977375,0.47211312,1.03043796,0.01955133,0.24809224,0.60993747,0.35440476,0.11821638,0.53330683
1.01150575,2.36904911,0.47461733,1.03617215,0.01858232,0.25159210,0.61118246,0.35198189,0.12031428,0.53801548
1.01750875,2.37523037,0.47742214,1.03946456,0.01760981,0.25526810,0.61186720,0.34977705,0.12205149,0.54180226
1.02351176,2.37784524,0.48049799,1.03999014,0.01664580,0.25906100,0.61200321,0.34781398,0.12338693,0.54455517
1.02951476,2.37645815,0.48380318,1.03747048,0.01570141,0.26290653,0.61160823,0.34610081,0.12428601,0.54617223
1.03551776,2.37069720,0.48728696,1.03168792,0.01478693,0.26673826,0.61070859,0.34463243,0.12472235,0.54656755
1.04152076,2.36027897,0.49089266,1.02249752,0.01391181,0.27049058,0.60934144,0.34339329,0.12467944,0.54567703
1.04752376,2.34502977,0.49456058,1.00983637,0.01308477,0.27410155,0.60755651,0.34236050,0.12415179,0.54346316
1.05352676,2.32490238,0.49823063,0.99372982,0.01231393,0.27751559,0.60541739,0.34150700,0.12314580,0.53991868
1.05952976,2.29998698,0.50184457,0.97429424,0.01160689,0.28068581,0.60300198,0.34080455,0.12168014,0.53506902
1.06553277,2.27051612,0.50534776,0.95173641,0.01097090,0.28357574,0.60040211,0.34022638,0.11978565,0.52897318
1.07153577,2.23686304,0.50869043,0.92634934,0.01041293,0.28616056,0.59772229,0.33974939,0.11750469,0.52172310
1.07753877,2.19953377,0.51182854,0.89850486,0.00993979,0.28842766,0.59507753,0.33935568,0.11489009,0.51344168
1.08354177,2.15915317,0.51472416,0.86864329,0.00955810,0.29037650,0.59259033,0.33903352,0.11200361,0.50427930
1.08954477,2.11644576,0.51734565,0.83726071,0.00927434,0.29201782,0.59038695,0.33877755,0.10891400,0.49440928
1.09554777,2.07221237,0.51966748,0.80489429,0.00909472,0.29337230,0.58859313,0.33858843,0.10569481,0.48402237
1.10155078,2.02730347,0.52167009,0.77210636,0.00902510,0.29446870,0.58732942,0.33847198,0.10242191,0.47332071
1.10755378,1.98259079,0.52333952,0.73946793,0.00907075,0.29534157,0.58670636,0.33843774,0.09917100,0.46251132
1.11355678,1.93893818,0.52466725,0.70754216,0.00923618,0.29602877,0.58681963,0.33849734,0.09601503,0.45179969
1.11955978,1.89717320,0.52564992,0.67686852,0.00952478,0.29656885,0.58774555,0.33866267,0.09302181,0.44138355
1.12556278,1.85806033,0.52628921,0.64794805,0.00993860,0.29699838,0.58953700,0.33894393,0.09025172,0.43144716
1.13156578,1.82227709,0.52659171,0.62123034,0.01047800,0.29734961,0.59221993,0.33934782,0.08775581,0.42215624
1.13756878,1.79039351,0.52656875,0.59710242,0.01114131,0.29764820,0.59579074,0.33987592,0.08557425,0.41365382
1.14357179,1.76285593,0.52623622,0.57587992,0.01192462,0.29791151,0.60021453,0.34052331,0.08373513,0.40605692
1.14957479,1.73997520,0.52561413,0.55780071,0.01282148,0.29814726,0.60542433,0.34127755,0.08225380,0.39945423
1.15557779,1.72191969,0.52472607,0.54302090,0.01382278,0.29835274,0.61132149,0.34211811,0.08113268,0.39390481
1.16158079,1.70871308,0.52359833,0.53161339,0.01491663,0.29851455,0.61777708,0.34301610,0.08036151,0.38943764
1.16758379,1.70023677,0.52225882,0.52356874,0.01608836,0.29860898,0.62463445,0.34393457,0.07991808,0.38605211
1.17358679,1.69623666,0.52073573,0.51879817,0.01732068,0.29860284,0.63171279,0.34482909,0.07976938,0.38371924
1.17958979,1.69633394,0.51905603,0.51713871,0.01859391,0.29845486,0.63881176,0.34564889,0.07987312,0.38238371
1.18559280,1.70003958,0.51724388,0.51835992,0.01988628,0.29811759,0.64571695,0.34633820,0.08017954,0.38196643
1.19159580,1.70677178,0.51531910,0.52217226,0.02117444,0.29753959,0.65220616,0.34683810,0.08063343,0.38236776
1.19759880,1.71587619,0.51329590,0.52823665,0.02243404,0.29666802,0.65805618,0.34708851,0.08117632,0.38347112
1.20360180,1.72664804,0.51118191,0.53617493,0.02364031,0.29545146,0.66305013,0.34703058,0.08174874,0.38514710
1.20960480,1.73835585,0.50897779,0.54558113,0.02476882,0.29384273,0.66698487,0.34660911,0.08229245,0.38725788
1.21560780,1.75026600,0.50667752,0.55603309,0.02579621,0.29180186,0.66967839,0.34577524,0.08275252,0.38966195
1.22161081,1.76166760,0.50426939,0.56710425,0.02670094,0.28929892,0.67097696,0.34448915,0.08307932,0.39221904
1.22761381,1.77189702,0.50173787,0.57837536,0.02746396,0.28631662,0.67076165,0.34272265,0.08323021,0.39479514
1.23361681,1.78036142,0.49906623,0.58944586,0.02806942,0.28285269,0.66895407,0.34046184,0.08317100,0.39726759
1.23961981,1.78656071,0.49623995,0.59994453,0.02850518,0.27892179,0.66552108,0.33770940,0.08287698,0.39953002
1.24562281,1.79010719,0.49325073,0.60953947,0.02876328,0.27455702,0.66047814,0.33448669,0.08233369,0.40149708
1.25162581,1.79074225,0.49010083,0.61794677,0.02884017,0.26981086,0.65389131,0.33083537,0.08153728,0.40310871
1.25762881,1.78834969,0.48680771,0.62493804,0.02873694,0.26475551,0.64587760,0.32681856,0.08049442,0.40433395
1.26363182,1.78296488,0.48340849,0.63034629,0.02845918,0.25948263,0.63660361,0.32252143,0.07922201,0.40517392
1.26963482,1.77477951,0.47996400,0.63407017,0.02801684,0.25410236,0.62628261,0.31805104,0.07774637,0.40566397
1.27563782,1.76414155,0.47656219,0.63607634,0.02742386,0.24874173,0.61516975,0.31353550,0.07610224,0.40587477
1.28164082,1.75155018,0.47332055,0.63639992,0.02669763,0.24354248,0.60355598,0.30912230,0.07433151,0.40591228
1.28764382,1.73764563,0.47038726,0.63514296,0.02585841,0.23865816,0.59176034,0.30497594,0.07248169,0.40591648
1.29364682,1.72319414,0.46794098,0.63247096,0.02492861,0.23425078,0.58012132,0.30127463,0.07060425,0.40605876
1.29964982,1.70906832,0.46618912,0.62860748,0.02393200,0.23048703,0.56898716,0.29820637,0.06875291,0.40653818
1.30565283,1.69622334,0.46536439,0.62382703,0.02289291,0.22753404,0.55870574,0.29596437,0.06698184,0.40757641
1.31165583,1.68566965,0.46571996,0.61844647,0.02183548,0.22555500,0.54961416,0.29474185,0.06534391,0.40941167
1.31765883,1.67844303,0.46752300,0.61281508,0.02078292,0.22470456,0.54202853,0.29472655,0.06388901,0.41229175
1.32366183,1.67557297,0.47104703,0.60730375,0.01975682,0.22512435,0.53623419,0.29609494,0.06266254,0.41646630
1.32966483,1.67805023,0.47656323,0.60229344,0.01877665,0.22693852,0.53247686,0.29900641,0.06170402,0.42217872
1.33566783,1.68679483,0.48433100,0.59816356,0.01785926,0.23024970,0.53095490,0.30359760,0.06104597,0.42965787
1.34167084,1.70262546,0.49458818,0.59528032,0.01701863,0.23513528,0.53181300,0.30997717,0.06071300,0.43910992
1.34767384,1.72623125,0.50754129,0.59398573,0.01626569,0.24164432,0.53513751,0.31822098,0.06072121,0.45071056
1.35367684,1.75814705,0.52335607,0.59458726,0.01560826,0.24979503,0.54095362,0.32836816,0.06107780,0.46459796
1.35967984,1.79873274,0.54214888,0.59734874,0.01505122,0.25957309,0.54922435,0.34041798,0.06178105,0.48086653
1.36568284,1.84815742,0.56397910,0.60248259,0.01459665,0.27093069,0.55985146,0.35432775,0.06282051,0.49956198
1.37168584,1.90638887,0.58884292,0.61014359,0.01424419,0.28378649,0.57267818,0.37001188,0.06417747,0.52067746
1.37768884,1.97318840,0.61666880,0.62042426,0.01399138,0.29802640,0.58749360,0.38734205,0.06582569,0.54415123
1.38369185,2.04811139,0.64731470,0.63335199,0.01383413,0.31350522,0.60403857,0.40614856,0.06773229,0.56986572
1.38969485,2.13051305,0.68056723,0.64888790,0.01376716,0.33004909,0.62201280,0.42622290,0.06985882,0.59764804
1.39569785,2.21955944,0.71614281,0.66692727,0.01378443,0.34745863,0.64108298,0.44732127,0.07216250,0.62727184
1.40170085,2.31424299,0.75369073,0.68730152,0.01387960,0.36551276,0.66089143,0.46916917,0.07459750,0.65846059
1.40770385,2.41340219,0.79279821,0.70978167,0.01404637,0.38397304,0.68106518,0.49146684,0.07711620,0.69089200
1.41370685,2.51574473,0.83299717,0.73408294,0.01427886,0.40258844,0.70122504,0.51389528,0.07967059,0.72420358
1.41970985,2.61987341,0.87377264,0.75987054,0.01457178,0.42110036,0.72099436,0.53612297,0.08221348,0.75799903
1.42571286,2.72431431,0.91457260,0.78676638,0.01492068,0.43924791,0.74000743,0.55781285,0.08469965,0.79185560
1.43171586,2.82754639,0.95481904,0.81435656,0.01532195,0.45677315,0.75791701,0.57862950,0.08708697,0.82533190
1.43771886,2.92803205,0.99391988,0.84219953,0.01577286,0.47342639,0.77440117,0.59824637,0.08933725,0.85797634
1.44372186,3.02424801,1.03128168,0.86983475,0.01627148,0.48897115,0.78916908,0.61635288,0.09141699,0.88933584
1.44972486,3.11471595,1.06632261,0.89679177,0.01681651,0.50318909,0.80196584,0.63266120,0.09329798,0.91896476
