energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-3.38869435,0.51611846,0.00002099,0.00519674,0.18069338,0.32756216,0.03345121,0.11028122,0.09135166,0.00000000
-3.38269135,0.48776317,0.00001725,0.00515451,0.17051240,0.32294898,0.02865735,0.09517787,0.08146501,0.00000000
-3.37668834,0.46367794,0.00001414,0.00512722,0.16172723,0.31968690,0.02445301,0.08200834,0.07290647,0.00000000
-3.37068534,0.44339362,0.00001161,0.00511325,0.15417599,0.31749396,0.02080516,0.07065937,0.06556563,0.00000000
-3.36468234,0.42644088,0.00000957,0.00511174,0.14769575,0.31609761,0.01767734,0.06101214,0.05932402,0.00000000
-3.35867934,0.41237306,0.00000799,0.00512288,0.14213002,0.31524780,0.01503139,0.05294846,0.05405988,0.00000000
-3.35267634,0.40078702,0.00000680,0.00514808,0.13733547,0.31472920,0.01282913,0.04635622,0.04965252,0.00000000
-3.34667334,0.39134144,0.00000598,0.00519017,0.13318767,0.31437216,0.01103379,0.04113421,0.04598600,0.00000000
-3.34067034,0.38377209,0.00000549,0.00525356,0.12958588,0.31406202,0.00961121,0.03719606,0.04295228,0.00000000
-3.33466733,0.37790391,0.00000533,0.00534435,0.12645661,0.31374658,0.00853091,0.03447336,0.04045363,0.00000000
-3.32866433,0.37365946,0.00000548,0.00547042,0.12375600,0.31344153,0.00776676,0.03291784,0.03840451,0.00000000
-3.32266133,0.37106389,0.00000595,0.00564142,0.12147099,0.31323352,0.00729759,0.03250276,0.03673273,0.00000000
-3.31665833,0.37024618,0.00000675,0.00586877,0.11961935,0.31328111,0.00710744,0.03322338,0.03538011,0.00000000
-3.31065533,0.37143684,0.00000791,0.00616555,0.11824851,0.31381321,0.00718566,0.03509665,0.03430263,0.00000000
-3.30465233,0.37496217,0.00000944,0.00654637,0.11743338,0.31512529,0.00752684,0.03816007,0.03347008,0.00000000
-3.29864932,0.38123521,0.00001139,0.00702711,0.11727328,0.31757330,0.00813051,0.04246975,0.03286532,0.00000000
-3.29264632,0.39074363,0.00001381,0.00762464,0.11788786,0.32156551,0.00900068,0.04809780,0.03248324,0.00000000
-3.28664332,0.40403478,0.00001674,0.00835642,0.11941249,0.32755235,0.01014531,0.05512899,0.03232940,0.00000000
-3.28064032,0.42169835,0.00002024,0.00924013,0.12199294,0.33601457,0.01157556,0.06365672,0.03241853,0.00000000
-3.27463732,0.44434683,0.00002437,0.01029306,0.12577958,0.34744994,0.01330498,0.07377847,0.03277282,0.00000000
-3.26863432,0.47259443,0.00002918,0.01153162,0.13092143,0.36235879,0.01534864,0.08559073,0.03342009,0.00000000
-3.26263132,0.50703477,0.00003475,0.01297067,0.13755990,0.38122880,0.01772214,0.09918354,0.03439198,0.00000000
-3.25662831,0.54821798,0.00004113,0.01462288,0.14582264,0.40451941,0.02044063,0.11463471,0.03572210,0.00000000
-3.25062531,0.59662789,0.00004837,0.01649804,0.15581762,0.43264623,0.02351775,0.13200405,0.03744417,0.00000000
-3.24462231,0.65265991,0.00005653,0.01860240,0.16762756,0.46596612,0.02696468,0.15132760,0.03959034,0.00000000
-3.23861931,0.71660042,0.00006565,0.02093802,0.18130494,0.50476309,0.03078913,0.17261220,0.04218952,0.00000000
-3.23261631,0.78860834,0.00007575,0.02350219,0.19686776,0.54923589,0.03499448,0.19583061,0.04526591,0.00000000
-3.22661331,0.86869971,0.00008688,0.02628696,0.21429633,0.59948745,0.03957900,0.22091740,0.04883772,0.00000000
-3.22061031,0.95673596,0.00009902,0.02927872,0.23353105,0.65551677,0.04453521,0.24776589,0.05291603,0.00000000
-3.21460730,1.05241658,0.00011220,0.03245803,0.25447148,0.71721372,0.04984945,0.27622632,0.05750396,0.00000000
-3.20860430,1.15527661,0.00012638,0.03579958,0.27697673,0.78435683,0.05550155,0.30610551,0.06259600,0.00000000
-3.20260130,1.26468956,0.00014154,0.03927229,0.30086728,0.85661458,0.06146485,0.33716814,0.06817769,0.00000000
-3.19659830,1.37987576,0.00015764,0.04283978,0.32592811,0.93355008,0.06770640,0.36913971,0.07422553,0.00000000
-3.19059530,1.49991630,0.00017465,0.04646086,0.35191323,1.01462922,0.07418734,0.40171130,0.08070712,0.00000000
-3.18459230,1.62377225,0.00019249,0.05009041,0.37855138,1.09923210,0.08086363,0.43454597,0.08758172,0.00000000
-3.17858929,1.75030872,0.00021112,0.05368038,0.40555278,1.18666740,0.08768696,0.46728679,0.09480088,0.00000000
-3.17258629,1.87832307,0.00023047,0.05718091,0.43261668,1.27618931,0.09460584,0.49956612,0.10230950,0.00000000
-3.16658329,2.00657628,0.00025049,0.06054173,0.45943938,1.36701637,0.10156692,0.53101608,0.11004704,0.00000000
-3.16058029,2.13382647,0.00027112,0.06371354,0.48572251,1.45835164,0.10851643,0.56127951,0.11794891,0.00000000
-3.15457729,2.25886324,0.00029230,0.06664943,0.51118111,1.54940336,0.11540168,0.59002138,0.12594802,0.00000000
-3.14857429,2.38054152,0.00031402,0.06930636,0.53555123,1.63940541,0.12217263,0.61693981,0.13397651,0.00000000
-3.14257129,2.49781363,0.00033623,0.07164651,0.55859675,1.72763672,0.12878343,0.64177650,0.14196742,0.00000000
-3.13656828,2.60975818,0.00035893,0.07363845,0.58011508,1.81343903,0.13519387,0.66432600,0.14985646,0.00000000
-3.13056528,2.71560470,0.00038210,0.07525822,0.59994155,1.89623216,0.14137066,0.68444329,0.15758363,0.00000000
-3.12456228,2.81475297,0.00040576,0.07649007,0.61795233,1.97552641,0.14728857,0.70204949,0.16509478,0.00000000
-3.11855928,2.90678630,0.00042992,0.07732695,0.63406574,2.05093165,0.15293123,0.71713515,0.17234294,0.00000000
-3.11255628,2.99147825,0.00045460,0.07777073,0.64824202,2.12216283,0.15829169,0.72976120,0.17928941,0.00000000
-3.10655328,3.06879253,0.00047982,0.07783207,0.66048160,2.18904185,0.16337260,0.74005714,0.18590457,0.00000000
-3.10055028,3.13887631,0.00050558,0.07752993,0.67082204,2.25149580,0.16818606,0.74821677,0.19216836,0.00000000
-3.09454727,3.20204720,0.00053190,0.07689089,0.67933381,2.30955201,0.17275305,0.75449142,0.19807038,0.00000000
-3.08854427,3.25877456,0.00055877,0.07594810,0.68611526,2.36332990,0.17710254,0.75918103,0.20360965,0.00000000
-3.08254127,3.30965608,0.00058616,0.07474008,0.69128702,2.41303045,0.18127021,0.76262331,0.20879399,0.00000000
-3.07653827,3.35539059,0.00061402,0.07330931,0.69498614,2.45892356,0.18529690,0.76518162,0.21363907,0.00000000
-3.07053527,3.39674832,0.00064228,0.07170073,0.69736023,2.50133396,0.18922679,0.76723178,0.21816716,0.00000000
-3.06453227,3.43453982,0.00067084,0.06996024,0.69856203,2.54062625,0.19310537,0.76914868,0.22240561,0.00000000
-3.05852926,3.46958477,0.00069957,0.06813313,0.69874435,2.57718957,0.19697736,0.77129297,0.22638525,0.00000000
-3.05252626,3.50268189,0.00072832,0.06626273,0.69805586,2.61142243,0.20088456,0.77399855,0.23013857,0.00000000
-3.04652326,3.53458088,0.00075692,0.06438910,0.69663763,2.64371824,0.20486381,0.77756119,0.23369795,0.00000000
-3.04052026,3.56595755,0.00078517,0.06254794,0.69462055,2.67445181,0.20894517,0.78222895,0.23709404,0.00000000
-3.03451726,3.59739272,0.00081286,0.06076979,0.69212362,2.70396725,0.21315024,0.78819446,0.24035412,0.00000000
-3.02851426,3.62935546,0.00083976,0.05907937,0.68925304,2.73256753,0.21749099,0.79558959,0.24350090,0.00000000
-3.02251126,3.66219122,0.00086566,0.05749535,0.68610207,2.76050584,0.22196889,0.80448243,0.24655144,0.00000000
-3.01650825,3.69611473,0.00089032,0.05603016,0.68275135,2.78797892,0.22657449,0.81487675,0.24951649,0.00000000
-3.01050525,3.73120792,0.00091352,0.05469031,0.67926983,2.81512254,0.23128762,0.82671374,0.25240017,0.00000000
-3.00450225,3.76742245,0.00093504,0.05347668,0.67571589,2.84200896,0.23607785,0.83987599,0.25519998,0.00000000
-2.99849925,3.80458656,0.00095469,0.05238521,0.67213861,2.86864657,0.24090564,0.85419327,0.25790719,0.00000000
-2.99249625,3.84241581,0.00097229,0.05140756,0.66857920,2.89498152,0.24572370,0.86944994,0.26050751,0.00000000
-2.98649325,3.88052699,0.00098768,0.05053204,0.66507223,2.92090130,0.25047873,0.88539346,0.26298198,0.00000000
-2.98049025,3.91845459,0.00100071,0.04974446,0.66164681,2.94624001,0.25511348,0.90174375,0.26530813,0.00000000
-2.97448724,3.95566910,0.00101126,0.04902906,0.65832751,2.97078529,0.25956878,0.91820280,0.26746113,0.00000000
-2.96848424,3.99159639,0.00101925,0.04836944,0.65513510,2.99428644,0.26378570,0.93446435,0.26941514,0.00000000
-2.96248124,4.02563750,0.00102460,0.04774934,0.65208701,3.01646361,0.26770759,0.95022320,0.27114448,0.00000000
-2.95647824,4.05718805,0.00102724,0.04715339,0.64919757,3.03701757,0.27128187,0.96518377,0.27262486,0.00000000
-2.95047524,4.08565674,0.00102716,0.04656780,0.64647804,3.05563981,0.27446161,0.97906794,0.27383437,0.00000000
-2.94447224,4.11048230,0.00102432,0.04598075,0.64393642,3.07202253,0.27720675,0.99162172,0.27475439,0.00000000
-2.93846923,4.13114855,0.00101873,0.04538287,0.64157718,3.08586812,0.27948485,1.00262086,0.27537025,0.00000000
-2.93246623,4.14719717,0.00101040,0.04476741,0.63940080,3.09689786,0.28127159,1.01187523,0.27567172,0.00000000
-2.92646323,4.15823791,0.00099936,0.04413039,0.63740332,3.10485948,0.28255073,1.01923213,0.27565335,0.00000000
-2.92046023,4.16395620,0.00098567,0.04347058,0.63557587,3.10953340,0.28331381,1.02457838,0.27531455,0.00000000
-2.91445723,4.16411815,0.00096937,0.04278945,0.63390427,3.11073739,0.28355951,1.02784144,0.27465960,0.00000000
-2.90845423,4.15857300,0.00095056,0.04209092,0.63236867,3.10832975,0.28329285,1.02898960,0.27369746,0.00000000
-2.90245123,4.14725323,0.00092933,0.04138117,0.63094346,3.10221092,0.28252417,1.02803119,0.27244154,0.00000000
-2.89644822,4.13017261,0.00090579,0.04066828,0.62959732,3.09232363,0.28126812,1.02501313,0.27090930,0.00000000
-2.89044522,4.10742243,0.00088009,0.03996196,0.62829355,3.07865188,0.27954270,1.02001868,0.26912184,0.00000000
-2.88444222,4.07916632,0.00085238,0.03927307,0.62699069,3.06121888,0.27736836,1.01316456,0.26710342,0.00000000
-2.87843922,4.04563388,0.00082283,0.03861333,0.62564351,3.04008436,0.27476730,1.00459746,0.26488092,0.00000000
-2.87243622,4.00711363,0.00079164,0.03799482,0.62420426,3.01534135,0.27176298,0.99448995,0.26248319,0.00000000
-2.86643322,3.96394535,0.00075902,0.03742960,0.62262424,2.98711300,0.26837982,0.98303592,0.25994050,0.00000000
-2.86043022,3.91651226,0.00072520,0.03692930,0.62085571,2.95554936,0.26464315,0.97044552,0.25728375,0.00000000
-2.85442721,3.86523314,0.00069042,0.03650470,0.61885393,2.92082456,0.26057938,0.95693972,0.25454376,0.00000000
-2.84842421,3.81055462,0.00065494,0.03616534,0.61657939,2.88313436,0.25621623,0.94274460,0.25175050,0.00000000
-2.84242121,3.75294377,0.00061902,0.03591912,0.61400012,2.84269427,0.25158318,0.92808544,0.24893222,0.00000000
-2.83641821,3.69288106,0.00058293,0.03577203,0.61109385,2.79973811,0.24671188,0.91318084,0.24611470,0.00000000
-2.83041521,3.63085383,0.00054692,0.03572778,0.60785015,2.75451695,0.24163656,0.89823703,0.24332037,0.00000000
-2.82441221,3.56735018,0.00051126,0.03578764,0.60427218,2.70729849,0.23639437,0.88344250,0.24056766,0.00000000
-2.81840920,3.50285360,0.00047619,0.03595021,0.60037811,2.65836647,0.23102558,0.86896325,0.23787028,0.00000000
-2.81240620,3.43783803,0.00044197,0.03621142,0.59620215,2.60802024,0.22557357,0.85493880,0.23523681,0.00000000
-2.80640320,3.37276372,0.00040879,0.03656446,0.59179497,2.55657411,0.22008469,0.84147918,0.23267032,0.00000000
-2.80040020,3.30807370,0.00037688,0.03699994,0.58722361,2.50435657,0.21460785,0.82866298,0.23016835,0.00000000
-2.79439720,3.24419090,0.00034641,0.03750611,0.58257081,2.45170906,0.20919389,0.81653665,0.22772306,0.00000000
-2.78839420,3.18151604,0.00031753,0.03806913,0.57793368,2.39898437,0.20389482,0.80511504,0.22532166,0.00000000
-2.78239120,3.12042607,0.00029037,0.03867352,0.57342195,2.34654463,0.19876282,0.79438310,0.22294713,0.00000000
-2.77638819,3.06127327,0.00026503,0.03930260,0.56915555,2.29475873,0.19384918,0.78429881,0.22057918,0.00000000
-2.77038519,3.00438468,0.00024159,0.03993905,0.56526185,2.24399935,0.18920309,0.77479701,0.21819543,0.00000000
-2.76438219,2.95006200,0.00022010,0.04056550,0.56187253,2.19463953,0.18487046,0.76579405,0.21577276,0.00000000
-2.75837919,2.89858149,0.00020056,0.04116513,0.55912011,2.14704885,0.18089268,0.75719290,0.21328876,0.00000000
-2.75237619,2.85019400,0.00018299,0.04172221,0.55713439,2.10158926,0.17730551,0.74888859,0.21072326,0.00000000
-2.74637319,2.80512465,0.00016734,0.04222269,0.55603876,2.05861066,0.17413804,0.74077347,0.20805977,0.00000000
-2.74037019,2.76357230,0.00015357,0.04265463,0.55594666,2.01844626,0.17141176,0.73274228,0.20528688,0.00000000
-2.73436718,2.72570855,0.00014160,0.04300864,0.55695814,1.98140778,0.16913989,0.72469659,0.20239942,0.00000000
-2.72836418,2.69167622,0.00013133,0.04327807,0.55915675,1.94778072,0.16732686,0.71654845,0.19939940,0.00000000
-2.72236118,2.66158753,0.00012267,0.04345925,0.56260687,1.91781963,0.16596803,0.70822322,0.19629672,0.00000000
-2.71635818,2.63552191,0.00011549,0.04355150,0.56735153,1.89174369,0.16504972,0.69966138,0.19310953,0.00000000
-2.71035518,2.61352369,0.00010965,0.04355700,0.57341086,1.86973265,0.16454944,0.69081941,0.18986427,0.00000000
-2.70435218,2.59560005,0.00010503,0.04348065,0.58078133,1.85192324,0.16443648,0.68166978,0.18659547,0.00000000
-2.69834917,2.58171930,0.00010148,0.04332973,0.58943561,1.83840642,0.16467271,0.67220018,0.18334525,0.00000000
-2.69234617,2.57180999,0.00009885,0.04311353,0.59932332,1.82922529,0.16521368,0.66241218,0.18016259,0.00000000
-2.68634317,2.56576096,0.00009700,0.04284291,0.61037256,1.82437410,0.16600995,0.65231944,0.17710245,0.00000000
-2.68034017,2.56342267,0.00009579,0.04252982,0.62249217,1.82379824,0.16700864,0.64194576,0.17422479,0.00000000
-2.67433717,2.56460987,0.00009511,0.04218680,0.63557466,1.82739533,0.16815515,0.63132315,0.17159352,0.00000000
-2.66833417,2.56910561,0.00009482,0.04182653,0.64949970,1.83501736,0.16939496,0.62048996,0.16927549,0.00000000
-2.66233117,2.57666665,0.00009484,0.04146138,0.66413799,1.84647391,0.17067550,0.60948940,0.16733948,0.00000000
-2.65632816,2.58702991,0.00009508,0.04110302,0.67935551,1.86153626,0.17194799,0.59836829,0.16585535,0.00000000
-2.65032516,2.59991980,0.00009548,0.04076207,0.69501766,1.87994227,0.17316913,0.58717632,0.16489323,0.00000000
-2.64432216,2.61505605,0.00009600,0.04044787,0.71099346,1.90140190,0.17430266,0.57596553,0.16452282,0.00000000
-2.63831916,2.63216172,0.00009663,0.04016829,0.72715941,1.92560321,0.17532065,0.56479018,0.16481276,0.00000000
-2.63231616,2.65097086,0.00009741,0.03992964,0.74340296,1.95221862,0.17620441,0.55370681,0.16583012,0.00000000
-2.62631316,2.67123563,0.00009837,0.03973659,0.75962547,1.98091136,0.17694512,0.54277434,0.16763977,0.00000000
-2.62031016,2.69273254,0.00009962,0.03959227,0.77574457,2.01134195,0.17754396,0.53205421,0.17030383,0.00000000
-2.61430715,2.71526746,0.00010126,0.03949832,0.79169585,2.04317462,0.17801191,0.52161036,0.17388096,0.00000000
-2.60830415,2.73867950,0.00010346,0.03945503,0.80743395,2.07608365,0.17836901,0.51150902,0.17842548,0.00000000
-2.60230115,2.76284345,0.00010641,0.03946156,0.82293303,2.10975950,0.17864335,0.50181818,0.18398636,0.00000000
-2.59629815,2.78767096,0.00011033,0.03951607,0.83818658,2.14391476,0.17886959,0.49260684,0.19060589,0.00000000
-2.59029515,2.81311045,0.00011547,0.03961603,0.85320686,2.17828974,0.17908726,0.48394384,0.19831824,0.00000000
-2.58429215,2.83914577,0.00012210,0.03975834,0.86802375,2.21265765,0.17933877,0.47589648,0.20714761,0.00000000
-2.57828914,2.86579378,0.00013054,0.03993960,0.88268323,2.24682914,0.17966735,0.46852888,0.21710631,0.00000000
-2.57228614,2.89310079,0.00014109,0.04015626,0.89724551,2.28065609,0.18011485,0.46190020,0.22819261,0.00000000
-2.56628314,2.92113800,0.00015409,0.04040482,0.91178273,2.31403410,0.18071962,0.45606278,0.24038847,0.00000000
-2.56028014,2.94999564,0.00016984,0.04068190,0.92637628,2.34690373,0.18151447,0.45106017,0.25365735,0.00000000
-2.55427714,2.97977611,0.00018867,0.04098433,0.94111372,2.37924974,0.18252483,0.44692541,0.26794203,0.00000000
-2.54827414,3.01058571,0.00021088,0.04130919,0.95608519,2.41109831,0.18376718,0.44367929,0.28316283,0.00000000
-2.54227114,3.04252503,0.00023671,0.04165376,0.97137933,2.44251185,0.18524774,0.44132891,0.29921604,0.00000000
-2.53626813,3.07567809,0.00026639,0.04201551,0.98707865,2.47358111,0.18696161,0.43986641,0.31597299,0.00000000
-2.53026513,3.11010011,0.00030007,0.04239188,1.00325445,2.50441482,0.18889217,0.43926800,0.33327980,0.00000000
-2.52426213,3.14580427,0.00033785,0.04278026,1.01996116,2.53512671,0.19101104,0.43949337,0.35095779,0.00000000
-2.51825913,3.18274781,0.00037971,0.04317770,1.03723049,2.56582047,0.19327828,0.44048529,0.36880486,0.00000000
-2.51225613,3.22081793,0.00042558,0.04358080,1.05506532,2.59657309,0.19564318,0.44216965,0.38659779,0.00000000
-2.50625313,3.25981827,0.00047525,0.04398547,1.07343372,2.62741732,0.19804526,0.44445588,0.40409546,0.00000000
-2.50025013,3.29945667,0.00052843,0.04438681,1.09226344,2.65832430,0.20041576,0.44723764,0.42104302,0.00000000
-2.49424712,3.33933536,0.00058470,0.04477896,1.11143707,2.68918725,0.20267938,0.45039408,0.43717690,0.00000000
-2.48824412,3.37894422,0.00064353,0.04515498,1.13078844,2.71980756,0.20475628,0.45379138,0.45223061,0.00000000
-2.48224112,3.41765847,0.00070428,0.04550690,1.15010054,2.74988419,0.20656435,0.45728480,0.46594104,0.00000000
-2.47623812,3.45474123,0.00076621,0.04582572,1.16910531,2.77900775,0.20802149,0.46072123,0.47805515,0.00000000
-2.47023512,3.48935194,0.00082848,0.04610157,1.18748572,2.80665982,0.20904813,0.46394214,0.48833685,0.00000000
-2.46423212,3.52056092,0.00089021,0.04632390,1.20488019,2.83221846,0.20956959,0.46678699,0.49657367,0.00000000
-2.45822911,3.54737022,0.00095042,0.04648185,1.22088960,2.85497023,0.20951846,0.46909710,0.50258308,0.00000000
-2.45222611,3.56874048,0.00100815,0.04656452,1.23508682,2.87412853,0.20883674,0.47071984,0.50621820,0.00000000
-2.44622311,3.58362335,0.00106240,0.04656152,1.24702855,2.88885827,0.20747780,0.47151307,0.50737257,0.00000000
-2.44022011,3.59099827,0.00111222,0.04646335,1.25626926,2.89830577,0.20540801,0.47134984,0.50598385,0.00000000
-2.43421711,3.58991246,0.00115671,0.04626197,1.26237655,2.90163297,0.20260804,0.47012297,0.50203634,0.00000000
-2.42821411,3.57952237,0.00119505,0.04595127,1.26494766,2.89805454,0.19907372,0.46774963,0.49556204,0.00000000
-2.42221111,3.55913482,0.00122653,0.04552759,1.26362614,2.88687596,0.19481647,0.46417549,0.48664038,0.00000000
-2.41620810,3.52824582,0.00125060,0.04499011,1.25811804,2.86753107,0.18986331,0.45937845,0.47539652,0.00000000
-2.41020510,3.48657507,0.00126684,0.04434125,1.24820696,2.83961682,0.18425639,0.45337162,0.46199833,0.00000000
-2.40420210,3.43409422,0.00127499,0.04358694,1.23376689,2.80292352,0.17805207,0.44620542,0.44665214,0.00000000
-2.39819910,3.37104715,0.00127501,0.04273677,1.21477241,2.75745882,0.17131959,0.43796865,0.42959744,0.00000000
-2.39219610,3.29796091,0.00126700,0.04180399,1.19130557,2.70346391,0.16413945,0.42878838,0.41110077,0.00000000
-2.38619310,3.21564629,0.00125126,0.04080548,1.16355881,2.64142079,0.15660137,0.41882857,0.39144891,0.00000000
-2.38019010,3.12518732,0.00122825,0.03976142,1.13183393,2.57204989,0.14880211,0.40828727,0.37094175,0.00000000
-2.37418709,3.02791992,0.00119859,0.03869497,1.09653676,2.49629781,0.14084307,0.39739264,0.34988506,0.00000000
-2.36818409,2.92539983,0.00116303,0.03763168,1.05816772,2.41531528,0.13282785,0.38639751,0.32858322,0.00000000
-2.36218109,2.81936108,0.00112242,0.03659892,1.01730860,2.33042616,0.12485980,0.37557295,0.30733245,0.00000000
-2.35617809,2.71166628,0.00107768,0.03562506,0.97460603,2.24308859,0.11703962,0.36520067,0.28641443,0.00000000
-2.35017509,2.60425063,0.00102979,0.03473867,0.93075221,2.15484979,0.10946314,0.35556484,0.26609066,0.00000000
-2.34417209,2.49906191,0.00097975,0.03396767,0.88646382,2.06729638,0.10221930,0.34694323,0.24659762,0.00000000
-2.33816908,2.39799874,0.00092852,0.03333837,0.84245986,1.98200235,0.09538844,0.33959831,0.22814280,0.00000000
-2.33216608,2.30284973,0.00087703,0.03287460,0.79943932,1.90047683,0.08904087,0.33376838,0.21090182,0.00000000
-2.32616308,2.21523599,0.00082615,0.03259686,0.75805975,1.82411392,0.08323583,0.32965933,0.19501639,0.00000000
-2.32016008,2.13655942,0.00077664,0.03252156,0.71891742,1.75414669,0.07802080,0.32743711,0.18059334,0.00000000
-2.31415708,2.06795889,0.00072915,0.03266036,0.68252990,1.69160730,0.07343121,0.32722149,0.16770466,0.00000000
-2.30815408,2.01027622,0.00068424,0.03301962,0.64932181,1.63729492,0.06949056,0.32908121,0.15638831,0.00000000
-2.30215108,1.96403321,0.00064230,0.03360012,0.61961417,1.59175267,0.06621088,0.33303093,0.14664998,0.00000000
-2.29614807,1.92942086,0.00060363,0.03439686,0.59361772,1.55525461,0.06359348,0.33903002,0.13846553,0.00000000
-2.29014507,1.90630097,0.00056837,0.03539910,0.57143037,1.52780311,0.06163012,0.34698339,0.13178399,0.00000000
-2.28414207,1.89422003,0.00053658,0.03659066,0.55303888,1.50913659,0.06030429,0.35674436,0.12653122,0.00000000
-2.27813907,1.89243480,0.00050820,0.03795033,0.53832438,1.49874719,0.05959273,0.36811952,0.12261376,0.00000000
-2.27213607,1.89994823,0.00048307,0.03945255,0.52707159,1.49590747,0.05946711,0.38087530,0.11992310,0.00000000
-2.26613307,1.91555416,0.00046097,0.04106819,0.51898113,1.49970479,0.05989561,0.39474620,0.11833991,0.00000000
-2.26013007,1.93788869,0.00044165,0.04276556,0.51368436,1.50908175,0.06084464,0.40944417,0.11773832,0.00000000
-2.25412706,1.96548595,0.00042479,0.04451136,0.51076005,1.52288082,0.06228033,0.42466886,0.11799007,0.00000000
-2.24812406,1.99683575,0.00041009,0.04627188,0.50975216,1.53989126,0.06416985,0.44011812,0.11896828,0.00000000
-2.24212106,2.03044043,0.00039724,0.04801402,0.51018789,1.55889597,0.06648255,0.45549854,0.12055088,0.00000000
-2.23611806,2.06486864,0.00038595,0.04970638,0.51159531,1.57871650,0.06919074,0.47053525,0.12262352,0.00000000
-2.23011506,2.09880343,0.00037597,0.05132023,0.51351994,1.59825410,0.07227018,0.48498076,0.12508188,0.00000000
-2.22411206,2.13108297,0.00036710,0.05283027,0.51553942,1.61652528,0.07570013,0.49862228,0.12783334,0.00000000
-2.21810905,2.16073198,0.00035917,0.05421533,0.51727600,1.63269036,0.07946316,0.51128723,0.13079797,0.00000000
-2.21210605,2.18698305,0.00035208,0.05545875,0.51840633,1.64607408,0.08354455,0.52284680,0.13390879,0.00000000
-2.20610305,2.20928702,0.00034581,0.05654863,0.51866826,1.65617768,0.08793134,0.53321721,0.13711145,0.00000000
-2.20010005,2.22731266,0.00034035,0.05747779,0.51786465,1.66268228,0.09261121,0.54235897,0.14036319,0.00000000
-2.19409705,2.24093599,0.00033576,0.05824353,0.51586412,1.66544393,0.09757115,0.55027394,0.14363143,0.00000000
-2.18809405,2.25022051,0.00033214,0.05884725,0.51259906,1.66448088,0.10279605,0.55700066,0.14689180,0.00000000
-2.18209105,2.25538980,0.00032964,0.05929380,0.50806098,1.65995436,0.10826725,0.56260821,0.15012605,0.00000000
-2.17608804,2.25679434,0.00032840,0.05959077,0.50229392,1.65214406,0.11396127,0.56718895,0.15331973,0.00000000
-2.17008504,2.25487478,0.00032859,0.05974774,0.49538615,1.64142010,0.11984868,0.57085068,0.15645999,0.00000000
-2.16408204,2.25012386,0.00033038,0.05977543,0.48746085,1.62821295,0.12589332,0.57370871,0.15953346,0.00000000
-2.15807904,2.24304920,0.00033394,0.05968495,0.47866629,1.61298327,0.13205179,0.57587822,0.16252458,0.00000000
-2.15207604,2.23413892,0.00033939,0.05948702,0.46916599,1.59619312,0.13827345,0.57746751,0.16541422,0.00000000
-2.14607304,2.22383212,0.00034687,0.05919143,0.45912958,1.57828016,0.14450079,0.57857234,0.16817893,0.00000000
-2.14007004,2.21249529,0.00035648,0.05880652,0.44872443,1.55963590,0.15067031,0.57927170,0.17079070,0.00000000
-2.13406703,2.20040596,0.00036829,0.05833894,0.43810878,1.54058904,0.15671376,0.57962523,0.17321732,0.00000000
-2.12806403,2.18774384,0.00038236,0.05779344,0.42742630,1.52139439,0.16255982,0.57967227,0.17542327,0.00000000
-2.12206103,2.17458960,0.00039873,0.05717295,0.41680235,1.50222764,0.16813601,0.57943252,0.17737114,0.00000000
-2.11605803,2.16093084,0.00041745,0.05647874,0.40634202,1.48318576,0.17337089,0.57890813,0.17902342,0.00000000
-2.11005503,2.14667440,0.00043859,0.05571070,0.39612963,1.46429265,0.17819635,0.57808705,0.18034457,0.00000000
-2.10405203,2.13166384,0.00046226,0.05486774,0.38622981,1.44550936,0.18254987,0.57694721,0.18130325,0.00000000
-2.09804902,2.11570082,0.00048863,0.05394824,0.37668967,1.42674782,0.18637673,0.57546132,0.18187454,0.00000000
-2.09204602,2.09856868,0.00051795,0.05295050,0.36754200,1.40788717,0.18963203,0.57360185,0.18204198,0.00000000
-2.08604302,2.08005695,0.00055062,0.05187319,0.35880893,1.38879149,0.19228234,0.57134588,0.18179938,0.00000000
-2.08004002,2.05998498,0.00058715,0.05071576,0.35050601,1.36932781,0.19430710,0.56867952,0.18115217,0.00000000
-2.07403702,2.03822367,0.00062827,0.04947875,0.34264614,1.34938335,0.19569948,0.56560162,0.18011835,0.00000000
-2.06803402,2.01471390,0.00067487,0.04816401,0.33524328,1.32888102,0.19646691,0.56212666,0.17872881,0.00000000
-2.06203102,1.98948100,0.00072810,0.04677490,0.32831559,1.30779242,0.19663104,0.55828661,0.17702711,0.00000000
-2.05602801,1.96264436,0.00078934,0.04531626,0.32188790,1.28614758,0.19622729,0.55413178,0.17506869,0.00000000
-2.05002501,1.93442205,0.00086021,0.04379438,0.31599323,1.26404124,0.19530394,0.54973068,0.17291952,0.00000000
-2.04402201,1.90513026,0.00094262,0.04221685,0.31067354,1.24163514,0.19392083,0.54516890,0.17065431,0.00000000
-2.03801901,1.87517761,0.00103866,0.04059236,0.30597944,1.21915647,0.19214770,0.54054726,0.16835424,0.00000000
-2.03201601,1.84505483,0.00115067,0.03893043,0.30196906,1.19689251,0.19006219,0.53597919,0.16610446,0.00000000
-2.02601301,1.81532009,0.00128113,0.03724112,0.29870602,1.17518174,0.18774767,0.53158764,0.16399132,0.00000000
