energy_ev,total_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-0.08704352,4.63849845,0.09843086,0.01588438,0.12935517,0.03974506,0.87608389,1.89635913,3.31014264
-0.08104052,4.69671300,0.09793536,0.01596603,0.12842670,0.04043146,0.89644919,1.90524515,3.36459336
-0.07503752,4.75296961,0.09770958,0.01605440,0.12766592,0.04106882,0.91436212,1.91221376,3.41770813
-0.06903452,4.80605453,0.09772101,0.01614679,0.12708959,0.04164418,0.92943151,1.91681798,3.46854587
-0.06303152,4.85486764,0.09793543,0.01624089,0.12671741,0.04214573,0.94132567,1.91864753,3.51624099
-0.05702851,4.89846847,0.09831841,0.01633493,0.12657255,0.04256316,0.94978362,1.91734597,3.56003567
-0.05102551,4.93611761,0.09883691,0.01642780,0.12668218,0.04288803,0.95462409,1.91262639,3.59930923
-0.04502251,4.96731202,0.09946077,0.01651921,0.12707778,0.04311397,0.95575201,1.90428507,3.63360344
-0.03901951,4.99181289,0.10016413,0.01660973,0.12779546,0.04323692,0.95316195,1.89221239,3.66264301
-0.03301651,5.00966499,0.10092674,0.01670087,0.12887592,0.04325530,0.94693864,1.87640083,3.68635064
-0.02701351,5.02120683,0.10173501,0.01679507,0.13036435,0.04317002,0.93725436,1.85694961,3.70485619
-0.02101051,5.02707120,0.10258284,0.01689569,0.13231003,0.04298457,0.92436341,1.83406578,3.71849954
-0.01500750,5.02817606,0.10347213,0.01700689,0.13476563,0.04270486,0.90859391,1.80806188,3.72782732
-0.00900450,5.02570598,0.10441303,0.01713356,0.13778635,0.04233917,0.89033726,1.77935008,3.73358339
-0.00300150,5.02108458,0.10542370,0.01728110,0.14142869,0.04189788,0.87003578,1.74843324,3.73669330
0.00300150,5.01593877,0.10652989,0.01745526,0.14574899,0.04139325,0.84816894,1.71589288,3.73824327
0.00900450,5.01205580,0.10776397,0.01766183,0.15080170,0.04083910,0.82523898,1.68237477,3.73945394
0.01500750,5.01133412,0.10916374,0.01790643,0.15663745,0.04025048,0.80175612,1.64857242,3.74164962
0.02101051,5.01572950,0.11077086,0.01819423,0.16330084,0.03964324,0.77822438,1.61520900,3.74622370
0.02701351,5.02719783,0.11262900,0.01852964,0.17082825,0.03903367,0.75512806,1.58301827,3.75460098
0.03301651,5.04763611,0.11478185,0.01891605,0.17924539,0.03843806,0.73291973,1.55272517,3.76819775
0.03901951,5.07882330,0.11727085,0.01935559,0.18856503,0.03787226,0.71200992,1.52502650,3.78838071
0.04502251,5.12236276,0.12013302,0.01984894,0.19878476,0.03735128,0.69275873,1.50057239,3.81642562
0.05102551,5.17962805,0.12339870,0.02039515,0.20988496,0.03688889,0.67546984,1.47994905,3.85347691
0.05702851,5.25171360,0.12708952,0.02099155,0.22182716,0.03649725,0.66038677,1.46366338,3.90050931
0.06303152,5.33939219,0.13121653,0.02163370,0.23455279,0.03618656,0.64769144,1.45212984,3.95829276
0.06903452,5.44308040,0.13577867,0.02231547,0.24798249,0.03596478,0.63750510,1.44566007,4.02736172
0.07503752,5.56281362,0.14076168,0.02302912,0.26201603,0.03583743,0.62989123,1.44445542,4.10798996
0.08104052,5.69823149,0.14613741,0.02376545,0.27653295,0.03580739,0.62486038,1.44860275,4.20017190
0.08704352,5.84857452,0.15186372,0.02451411,0.29139394,0.03587484,0.62237638,1.45807360,4.30361113
0.09304652,6.01269232,0.15788489,0.02526383,0.30644290,0.03603726,0.62236382,1.47272653,4.41771694
0.09904952,6.18906316,0.16413253,0.02600276,0.32150982,0.03628947,0.62471614,1.49231275,4.54160907
0.10505253,6.37582466,0.17052707,0.02671889,0.33641417,0.03662384,0.62930402,1.51648452,4.67413074
0.11105553,6.57081430,0.17697969,0.02740033,0.35096894,0.03703045,0.63598357,1.54480617,4.81386977
0.11705853,6.77161877,0.18339459,0.02803573,0.36498506,0.03749745,0.64460400,1.57676711,4.95918717
0.12306153,6.97563017,0.18967163,0.02861462,0.37827599,0.03801137,0.65501412,1.61179635,5.10825249
0.12906453,7.18010734,0.19570907,0.02912768,0.39066245,0.03855757,0.66706768,1.64927793,5.25908462
0.13506753,7.38223998,0.20140642,0.02956701,0.40197704,0.03912065,0.68062698,1.68856667,5.40959696
0.14107054,7.57921362,0.20666720,0.02992633,0.41206844,0.03968491,0.69556472,1.72900360,5.55764545
0.14707354,7.76827300,0.21140158,0.03020107,0.42080527,0.04023476,0.71176405,1.76993062,5.70107786
0.15307654,7.94678210,0.21552865,0.03038847,0.42807919,0.04075522,0.72911674,1.81070381,5.83778306
0.15907954,8.11227899,0.21897843,0.03048750,0.43380735,0.04123225,0.74751979,1.85070518,5.96573854
0.16508254,8.26252411,0.22169343,0.03049883,0.43793396,0.04165310,0.76687054,1.88935241,6.08305517
0.17108554,8.39554087,0.22362965,0.03042468,0.44043101,0.04200662,0.78706094,1.92610670,6.18801784
0.17708854,8.50964811,0.22475727,0.03026861,0.44129812,0.04228343,0.80797108,1.96047857,6.27912115
0.18309155,8.60348396,0.22506078,0.03003532,0.44056157,0.04247609,0.82946277,1.99203174,6.35509942
0.18909455,8.67602148,0.22453868,0.02973040,0.43827262,0.04257913,0.85137361,2.02038536,6.41495058
0.19509755,8.72657626,0.22320283,0.02936011,0.43450514,0.04258906,0.87351197,2.04521484,6.45795357
0.20110055,8.75480682,0.22107755,0.02893108,0.42935283,0.04250431,0.89565348,2.06625154,6.48367924
0.20710355,8.76070848,0.21819839,0.02845017,0.42292599,0.04232508,0.91753947,2.08328171,6.49199479
0.21310655,8.74460168,0.21461083,0.02792421,0.41534810,0.04205317,0.93887745,2.09614490,6.48306189
0.21910955,8.70711548,0.21036884,0.02735986,0.40675240,0.04169180,0.95934412,2.10473217,6.45732880
0.22511256,8.64916702,0.20553351,0.02676350,0.39727841,0.04124539,0.97859057,2.10898419,6.41551681
0.23111556,8.57193762,0.20017160,0.02614115,0.38706869,0.04071930,0.99624988,2.10888940,6.35860124
0.23711856,8.47684594,0.19435426,0.02549841,0.37626584,0.04011964,1.01194661,2.10448221,6.28778766
0.24312156,8.36551851,0.18815585,0.02484045,0.36500973,0.03945304,1.02530791,2.09584116,6.20448346
0.24912456,8.23975795,0.18165274,0.02417204,0.35343524,0.03872647,1.03597562,2.08308702,6.11026547
0.25512756,8.10150891,0.17492242,0.02349760,0.34167016,0.03794706,1.04361884,2.06638056,6.00684405
0.26113057,7.95282196,0.16804248,0.02282122,0.32983365,0.03712195,1.04794628,2.04591987,5.89602437
0.26713357,7.79581556,0.16108983,0.02214672,0.31803492,0.03625817,1.04871771,2.02193710,5.77966545
0.27313657,7.63263641,0.15413985,0.02147773,0.30637231,0.03536257,1.04575400,1.99469440,5.65963800
0.27913957,7.46541868,0.14726562,0.02081769,0.29493261,0.03444170,1.03894504,1.96447913,5.53778178
0.28514257,7.29624280,0.14053717,0.02016993,0.28379068,0.03350178,1.02825530,1.93159820,5.41586380
0.29114557,7.12709455,0.13402065,0.01953760,0.27300931,0.03254867,1.01372656,1.89637171,5.29553831
0.29714857,6.95982574,0.12777759,0.01892374,0.26263927,0.03158782,0.99547781,1.85912607,5.17830991
0.30315158,6.79611744,0.12186410,0.01833118,0.25271954,0.03062427,0.97370225,1.82018679,5.06550097
0.30915458,6.63744739,0.11633009,0.01776254,0.24327771,0.02966262,0.94866155,1.77987121,4.95822458
0.31515758,6.48506262,0.11121858,0.01722016,0.23433056,0.02870708,0.92067781,1.73848169,4.85736407
0.32116058,6.33995887,0.10656503,0.01670602,0.22588475,0.02776142,0.89012342,1.69629930,4.76355998
0.32716358,6.20286771,0.10239680,0.01622169,0.21793767,0.02682904,0.85740958,1.65357865,4.67720523
0.33316658,6.07425233,0.09873272,0.01576823,0.21047836,0.02591297,0.82297386,1.61054393,4.59844883
0.33916958,5.95431257,0.09558287,0.01534619,0.20348862,0.02501592,0.78726748,1.56738652,4.52720808
0.34517259,5.84299921,0.09294853,0.01495553,0.19694416,0.02414030,0.75074287,1.52426417,4.46318913
0.35117559,5.74003745,0.09082231,0.01459561,0.19081581,0.02328833,0.71384194,1.48130203,4.40591512
0.35717859,5.64495863,0.08918855,0.01426521,0.18507086,0.02246202,0.67698566,1.43859518,4.35476088
0.36318159,5.55713926,0.08802393,0.01396253,0.17967434,0.02166332,0.64056517,1.39621277,4.30899288
0.36918459,5.47584566,0.08729823,0.01368526,0.17459034,0.02089415,0.60493470,1.35420342,4.26781292
0.37518759,5.40028250,0.08697537,0.01343067,0.16978332,0.02015646,0.57040646,1.31260156,4.23040362
0.38119060,5.32964305,0.08701456,0.01319569,0.16521932,0.01945235,0.53724753,1.27143444,4.19597391
0.38719360,5.26315907,0.08737155,0.01297701,0.16086709,0.01878407,0.50567856,1.23072935,4.16380256
0.39319660,5.20014798,0.08800000,0.01277125,0.15669912,0.01815417,0.47587436,1.19052066,4.13327784
0.39919960,5.14005514,0.08885287,0.01257510,0.15269254,0.01756543,0.44796583,1.15085636,4.10393153
0.40520260,5.08248944,0.08988372,0.01238541,0.14882980,0.01702100,0.42204328,1.11180367,4.07546583
0.41120560,5.02725021,0.09104802,0.01219939,0.14509923,0.01652433,0.39816056,1.07345344,4.04777176
0.41720860,4.97434439,0.09230427,0.01201472,0.14149537,0.01607919,0.37633985,1.03592316,4.02093828
0.42321161,4.92399274,0.09361495,0.01182964,0.13801915,0.01568966,0.35657672,0.99935827,3.99525150
0.42921461,4.87662479,0.09494728,0.01164310,0.13467777,0.01536002,0.33884523,0.96393184,3.97118382
0.43521761,4.83286250,0.09627368,0.01145479,0.13148444,0.01509470,0.32310271,0.92984243,3.94937341
0.44122061,4.79349299,0.09757207,0.01126522,0.12845789,0.01489816,0.30929412,0.89731029,3.93059456
0.44722361,4.75943146,0.09882576,0.01107571,0.12562166,0.01477475,0.29735576,0.86657200,3.91572008
0.45322661,4.73167558,0.10002324,0.01088840,0.12300319,0.01472857,0.28721826,0.83787365,3.90567722
0.45922961,4.71125325,0.10115758,0.01070616,0.12063279,0.01476327,0.27880875,0.81146300,3.90139870
0.46523262,4.69916568,0.10222574,0.01053259,0.11854238,0.01488189,0.27205219,0.78758064,3.90377102
0.47123562,4.69632839,0.10322766,0.01037182,0.11676415,0.01508664,0.26687206,0.76645079,3.91358204
0.47723862,4.70351244,0.10416526,0.01022844,0.11532915,0.01537872,0.26319021,0.74827182,3.93147013
0.48324162,4.72128856,0.10504139,0.01010731,0.11426582,0.01575808,0.26092627,0.73320710,3.95787711
0.48924462,4.74997682,0.10585881,0.01001340,0.11359849,0.01622333,0.25999657,0.72137644,3.99300709
0.49524762,4.78960397,0.10661921,0.00995158,0.11334603,0.01677151,0.26031287,0.71284849,4.03679318
0.50125063,4.83987083,0.10732243,0.00992644,0.11352050,0.01739798,0.26178094,0.70763454,4.08887374
0.50725363,4.90013136,0.10796577,0.00994207,0.11412607,0.01809640,0.26429926,0.70568397,4.14857951
0.51325663,4.96938471,0.10854360,0.01000189,0.11515812,0.01885865,0.26775791,0.70688154,4.21493246
0.51925963,5.04628116,0.10904719,0.01010846,0.11660257,0.01967487,0.27203788,0.71104688,4.28665696
0.52526263,5.12914205,0.10946477,0.01026330,0.11843557,0.02053359,0.27701086,0.71793605,4.36220299
0.53126563,5.21599344,0.10978184,0.01046681,0.12062346,0.02142186,0.28253948,0.72724539,4.43978104
0.53726863,5.30461253,0.10998175,0.01071808,0.12312316,0.02232547,0.28847831,0.73861746,4.51740748
0.54327164,5.39258522,0.11004644,0.01101491,0.12588282,0.02322925,0.29467528,0.75164894,4.59295884
0.54927464,5.47737295,0.10995729,0.01135372,0.12884283,0.02411739,0.30097381,0.76590020,4.66423322
0.55527764,5.55638626,0.10969613,0.01172962,0.13193718,0.02497384,0.30721529,0.78090625,4.72901629
0.56128064,5.62706218,0.10924628,0.01213643,0.13509502,0.02578267,0.31324206,0.79618868,4.78514958
0.56728364,5.68694285,0.10859351,0.01256680,0.13824248,0.02652858,0.31890060,0.81126810,4.83059832
0.57328664,5.73375183,0.10772701,0.01301240,0.14130465,0.02719722,0.32404486,0.82567663,4.86351616
0.57928964,5.76546565,0.10664021,0.01346409,0.14420762,0.02777569,0.32853959,0.83897011,4.88230438
0.58529265,5.78037756,0.10533144,0.01391214,0.14688052,0.02825287,0.33226353,0.85073939,4.88566318
0.59129565,5.77715114,0.10380446,0.01434654,0.14925759,0.02861974,0.33511229,0.86062052,4.87263320
0.59729865,5.75486209,0.10206873,0.01475729,0.15128005,0.02886972,0.33700086,0.86830340,4.84262581
0.60330165,5.71302648,0.10013959,0.01513469,0.15289778,0.02899880,0.33786564,0.87353873,4.79544110
0.60930465,5.65161499,0.09803817,0.01546967,0.15407083,0.02900573,0.33766591,0.87614299,4.73127329
0.61530765,5.57105281,0.09579121,0.01575412,0.15477057,0.02889202,0.33638466,0.87600153,4.65070343
0.62131066,5.47220578,0.09343068,0.01598118,0.15498058,0.02866194,0.33402894,0.87306972,4.55468041
0.62731366,5.35635365,0.09099339,0.01614552,0.15469714,0.02832242,0.33062948,0.86737229,4.44449108
0.63331666,5.22515223,0.08852040,0.01624356,0.15392944,0.02788285,0.32623987,0.85900093,4.32172130
0.63931966,5.08058610,0.08605650,0.01627370,0.15269945,0.02735489,0.32093518,0.84811057,4.18820971
0.64532266,4.92491420,0.08364961,0.01623642,0.15104141,0.02675212,0.31481015,0.83491443,4.04599630
0.65132566,4.76061075,0.08135013,0.01613437,0.14900109,0.02608978,0.30797710,0.81967819,3.89726808
0.65732866,4.59030370,0.07921039,0.01597237,0.14663480,0.02538439,0.30056345,0.80271354,3.74430393
0.66333167,4.41671311,0.07728401,0.01575738,0.14400815,0.02465339,0.29270918,0.78437137,3.58942066
0.66933467,4.24259151,0.07562534,0.01549834,0.14119469,0.02391483,0.28456407,0.76503481,3.43492220
0.67533767,4.07066798,0.07428882,0.01520598,0.13827440,0.02318694,0.27628497,0.74511236,3.28305328
0.68134067,3.90359734,0.07332837,0.01489259,0.13533213,0.02248787,0.26803300,0.72503120,3.13595868
0.68734367,3.74391548,0.07279670,0.01457171,0.13245595,0.02183539,0.25997089,0.70523077,2.99564897
0.69334667,3.59400121,0.07274459,0.01425780,0.12973562,0.02124658,0.25226036,0.68615666,2.86397278
0.69934967,3.45604509,0.07322006,0.01396585,0.12726090,0.02073762,0.24505965,0.66825495,2.74259575
0.70535268,3.33202464,0.07426750,0.01371097,0.12512011,0.02032362,0.23852118,0.65196673,2.63298558
0.71135568,3.22368575,0.07592670,0.01350807,0.12339856,0.02001842,0.23278936,0.63772295,2.53640267
0.71735868,3.13252935,0.07823178,0.01337139,0.12217717,0.01983450,0.22799860,0.62593947,2.45389543
0.72336168,3.05980258,0.08121008,0.01331415,0.12153114,0.01978290,0.22427146,0.61701224,2.38629920
0.72936468,3.00649359,0.08488106,0.01334823,0.12152866,0.01987314,0.22171695,0.61131256,2.33423811
0.73536768,2.97332906,0.08925513,0.01348384,0.12222968,0.02011322,0.22042914,0.60918235,2.29812861
0.74137069,2.96077378,0.09433259,0.01372926,0.12368489,0.02050960,0.22048582,0.61092953,2.27818428
0.74737369,2.96903181,0.10010267,0.01409067,0.12593464,0.02106722,0.22194749,0.61682340,2.27442108
0.75337669,2.99804881,0.10654276,0.01457194,0.12900804,0.02178955,0.22485649,0.62709006,2.28666289
0.75937969,3.04751551,0.11361781,0.01517456,0.13292223,0.02267861,0.22923653,0.64190811,2.31454708
0.76538269,3.11687248,0.12128009,0.01589764,0.13768174,0.02373502,0.23509226,0.66140450,2.35753031
0.77138569,3.20531645,0.12946926,0.01673789,0.14327804,0.02495805,0.24240937,0.68565084,2.41489488
0.77738869,3.31180866,0.13811275,0.01768973,0.14968934,0.02634564,0.25115480,0.71466010,2.48575597
0.78339170,3.43508570,0.14712668,0.01874540,0.15688055,0.02789447,0.26127736,0.74838410,2.56907032
0.78939470,3.57367335,0.15641702,0.01989515,0.16480361,0.02959988,0.27270857,0.78671158,2.66364693
0.79539770,3.72590391,0.16588122,0.02112745,0.17339793,0.03145592,0.28536382,0.82946726,2.76816021
0.80140070,3.88993710,0.17541019,0.02242922,0.18259127,0.03345526,0.29914379,0.87641183,2.88116590
0.80740370,4.06378476,0.18489054,0.02378612,0.19230075,0.03558914,0.31393597,0.92724289,3.00112002
0.81340670,4.24533921,0.19420704,0.02518279,0.20243419,0.03784725,0.32961650,0.98159706,3.12640078
0.81940970,4.43240469,0.20324521,0.02660317,0.21289164,0.04021762,0.34605198,1.03905311,3.25533329
0.82541271,4.62273146,0.21189395,0.02803075,0.22356705,0.04268644,0.36310130,1.09913609,3.38621645
0.83141571,4.81405162,0.22004806,0.02944885,0.23435012,0.04523798,0.38061758,1.16132260,3.51735161
0.83741871,5.00411570,0.22761057,0.03084089,0.24512814,0.04785441,0.39844987,1.22504685,3.64707194
0.84342171,5.19072890,0.23449485,0.03219059,0.25578795,0.05051570,0.41644476,1.28970770,3.77377175
0.84942471,5.37178602,0.24062627,0.03348221,0.26621769,0.05319959,0.43444787,1.35467639,3.89593464
0.85542771,5.54530383,0.24594350,0.03470074,0.27630860,0.05588154,0.45230506,1.41930491,4.01215967
0.86143072,5.70945014,0.25039928,0.03583206,0.28595662,0.05853489,0.46986353,1.48293495,4.12118438
0.86743372,5.86256866,0.25396076,0.03686310,0.29506376,0.06113098,0.48697268,1.54490718,4.22190416
0.87343672,6.00319912,0.25660933,0.03778194,0.30353939,0.06363947,0.50348485,1.60457086,4.31338713
0.87943972,6.13009238,0.25834002,0.03857797,0.31130121,0.06602875,0.51925604,1.66129352,4.39488416
0.88544272,6.24222021,0.25916048,0.03924197,0.31827613,0.06826650,0.53414651,1.71447067,4.46583386
0.89144572,6.33878010,0.25908973,0.03976620,0.32440093,0.07032027,0.54802147,1.76353524,4.52586247
0.89744872,6.41919507,0.25815660,0.04014451,0.32962270,0.07215826,0.56075190,1.80796675,4.57477884
0.90345173,6.48310911,0.25639813,0.04037239,0.33389924,0.07375011,0.57221549,1.84729983,4.61256493
0.90945473,6.53037862,0.25385782,0.04044709,0.33719928,0.07506776,0.58229778,1.88113204,4.63936226
0.91545773,6.56106045,0.25058411,0.04036762,0.33950262,0.07608631,0.59089349,1.90913069,4.65545496
0.92146073,6.57539709,0.24662879,0.04013485,0.34080019,0.07678484,0.59790808,1.93103852,4.66125011
0.92746373,6.57379958,0.24204580,0.03975154,0.34109400,0.07714718,0.60325946,1.94667800,4.65725614
0.93346673,6.55682859,0.23689009,0.03922233,0.34039710,0.07716260,0.60687977,1.95595412,4.64405998
0.93946973,6.52517427,0.23121688,0.03855373,0.33873332,0.07682629,0.60871721,1.95885553,4.62230373
0.94547274,6.47963518,0.22508109,0.03775407,0.33613704,0.07613971,0.60873781,1.95545392,4.59266160
0.95147574,6.42109686,0.21853705,0.03683341,0.33265276,0.07511079,0.60692694,1.94590167,4.55581777
0.95747874,6.35051044,0.21163842,0.03580343,0.32833455,0.07375385,0.60329067,1.93042777,4.51244585
0.96348174,6.26887156,0.20443829,0.03467722,0.32324541,0.07208937,0.59785662,1.90933219,4.46319052
0.96948474,6.17720042,0.19698941,0.03346915,0.31745641,0.07014356,0.59067445,1.88297871,4.40865190
0.97548774,6.07652306,0.18934451,0.03219455,0.31104567,0.06794773,0.58181578,1.85178674,4.34937314
0.98149075,5.96785466,0.18155669,0.03086951,0.30409730,0.06553755,0.57137363,1.81622210,4.28583162
0.98749375,5.85218524,0.17367978,0.02951058,0.29670006,0.06295217,0.55946124,1.77678737,4.21843400
0.99349675,5.73046826,0.16576873,0.02813446,0.28894605,0.06023329,0.54621047,1.73401194,4.14751546
0.99949975,5.60361251,0.15787993,0.02675775,0.28092927,0.05742422,0.53176966,1.68844219,4.07334288
1.00550275,5.47247763,0.15007156,0.02539663,0.27274417,0.05456888,0.51630119,1.64063209,3.99612213
1.01150575,5.33787329,0.14240385,0.02406663,0.26448427,0.05171099,0.49997871,1.59113448,3.91600889
1.01750875,5.20056216,0.13493931,0.02278240,0.25624075,0.04889318,0.48298419,1.54049323,3.83312273
1.02351176,5.06126618,0.12774301,0.02155750,0.24810125,0.04615641,0.46550495,1.48923642,3.74756362
1.02951476,4.92067591,0.12088281,0.02040429,0.24014877,0.04353933,0.44773069,1.43787054,3.65943009
1.03551776,4.77946204,0.11442956,0.01933377,0.23246070,0.04107798,0.42985062,1.38687586,3.56883817
1.04152076,4.63828844,0.10845739,0.01835553,0.22510816,0.03880546,0.41205090,1.33670269,3.47593998
1.04752376,4.49782552,0.10304389,0.01747776,0.21815537,0.03675186,0.39451219,1.28776860,3.38094091
1.05352676,4.35876308,0.09827029,0.01670719,0.21165938,0.03494429,0.37740760,1.24045632,3.28411449
1.05952976,4.22182129,0.09422161,0.01604918,0.20566983,0.03340689,0.36090096,1.19511226,3.18581385
1.06553277,4.08775908,0.09098657,0.01550774,0.20022897,0.03216107,0.34514531,1.15204538,3.08647912
1.07153577,3.95737879,0.08865744,0.01508559,0.19537173,0.03122567,0.33028173,1.11152641,2.98664010
1.07753877,3.83152648,0.08732957,0.01478427,0.19112596,0.03061713,0.31643843,1.07378714,2.88691397
1.08354177,3.71108751,0.08710058,0.01460416,0.18751264,0.03034961,0.30373000,1.03901983,2.78799788
1.08954477,3.59697700,0.08806927,0.01454458,0.18454619,0.03043512,0.29225682,1.00737672,2.69065661
1.09554777,3.49012543,0.09033399,0.01460377,0.18223470,0.03088342,0.28210460,0.97896954,2.59570586
1.10155078,3.39145964,0.09399056,0.01477902,0.18058015,0.03170197,0.27334397,0.95386915,2.50399177
1.10755378,3.30187994,0.09912973,0.01506659,0.17957861,0.03289562,0.26603005,0.93210541,2.41636757
1.11355678,3.22223415,0.10583410,0.01546178,0.17922028,0.03446633,0.26020210,0.91366724,2.33366844
1.11955978,3.15328967,0.11417464,0.01595888,0.17948953,0.03641265,0.25588307,0.89850314,2.25668558
1.12556278,3.09570469,0.12420677,0.01655119,0.18036484,0.03872924,0.25307921,0.88652206,2.18614071
1.13156578,3.04999991,0.13596626,0.01723097,0.18181870,0.04140628,0.25177965,0.87759484,2.12266201
1.13756878,3.01653199,0.14946493,0.01798948,0.18381745,0.04442892,0.25195601,0.87155618,2.06676251
1.14357179,2.99546994,0.16468649,0.01881697,0.18632121,0.04777673,0.25356212,0.86820716,2.01882178
1.14957479,2.98677564,0.18158263,0.01970269,0.18928375,0.05142322,0.25653386,0.86731834,1.97907165
1.15557779,2.99018953,0.20006958,0.02063500,0.19265252,0.05533558,0.26078916,0.86863329,1.94758631
1.16158079,3.00522224,0.22002551,0.02160140,0.19636885,0.05947447,0.26622827,0.87187267,1.92427732
1.16758379,3.03115281,0.24128878,0.02258871,0.20036822,0.06379412,0.27273438,0.87673856,1.90889342
1.17358679,3.06703397,0.26365754,0.02358319,0.20458090,0.06824267,0.28017453,0.88291918,1.90102526
1.17958979,3.11170456,0.28689055,0.02457077,0.20893267,0.07276270,0.28840101,0.89009372,1.90011468
1.18559280,3.16380912,0.31070964,0.02553725,0.21334597,0.07729212,0.29725314,0.89793739,1.90546834
1.19159580,3.22182427,0.33480367,0.02646859,0.21774121,0.08176527,0.30655956,0.90612649,1.91627510
1.19759880,3.28409131,0.35883414,0.02735116,0.22203834,0.08611435,0.31614098,0.91434344,1.93162673
1.20360180,3.34885435,0.38244225,0.02817207,0.22615871,0.09027094,0.32581328,0.92228194,1.95054121
1.20960480,3.41430287,0.40525740,0.02891943,0.23002701,0.09416778,0.33539113,0.92965186,1.97198821
1.21560780,3.47861757,0.42690669,0.02958268,0.23357337,0.09774063,0.34469177,0.93618418,1.99491576
1.22161081,3.54001823,0.44702532,0.03015283,0.23673541,0.10093016,0.35353908,0.94163571,2.01827778
1.22761381,3.59681195,0.46526736,0.03062272,0.23946028,0.10368377,0.36176773,0.94579359,2.04106143
1.23361681,3.64744048,0.48131655,0.03098721,0.24170647,0.10595736,0.36922724,0.94847961,2.06231390
1.23961981,3.69052476,0.49489663,0.03124335,0.24344536,0.10771681,0.37578590,0.94955400,2.08116776
1.24562281,3.72490539,0.50578082,0.03139043,0.24466241,0.10893929,0.38133429,0.94891892,2.09686426
1.25162581,3.74967739,0.51379998,0.03143007,0.24535787,0.10961418,0.38578838,0.94652119,2.10877388
1.25762881,3.76421793,0.51884907,0.03136609,0.24554701,0.10974362,0.38909190,0.94235430,2.11641363
1.26363182,3.76820596,0.52089163,0.03120448,0.24525979,0.10934269,0.39121809,0.93645953,2.11946037
1.26963482,3.76163268,0.51996206,0.03095318,0.24453994,0.10843913,0.39217045,0.92892595,2.11775979
1.27563782,3.74480247,0.51616549,0.03062184,0.24344353,0.10707264,0.39198267,0.91988922,2.11133049
1.28164082,3.71832369,0.50967542,0.03022150,0.24203704,0.10529379,0.39071762,0.90952911,2.10036306
1.28764382,3.68308978,0.50072892,0.02976433,0.24039494,0.10316260,0.38846531,0.89806555,2.08521378
1.29364682,3.64025076,0.48961988,0.02926317,0.23859701,0.10074674,0.38534003,0.88575342,2.06639315
1.29964982,3.59117622,0.47669040,0.02873117,0.23672534,0.09811953,0.38147662,0.87287590,2.04454929
1.30565283,3.53741079,0.46232071,0.02818144,0.23486130,0.09535780,0.37702608,0.85973668,2.02044665
1.31165583,3.48062360,0.44691807,0.02762659,0.23308249,0.09253957,0.37215064,0.84665115,1.99494058
1.31765883,3.42255347,0.43090500,0.02707844,0.23145983,0.08974177,0.36701843,0.83393684,1.96894847
1.32366183,3.36495176,0.41470735,0.02654766,0.23005492,0.08703811,0.36179801,0.82190342,1.94341848
1.32966483,3.30952492,0.39874258,0.02604351,0.22891778,0.08449691,0.35665295,0.81084273,1.91929677
1.33566783,3.25787872,0.38340869,0.02557360,0.22808501,0.08217933,0.35173662,0.80101909,1.89749456
1.34167084,3.21146646,0.36907404,0.02514375,0.22757853,0.08013775,0.34718747,0.79266046,1.87885603
1.34767384,3.17154273,0.35606840,0.02475789,0.22740475,0.07841451,0.34312489,0.78595070,1.86412847
1.35367684,3.13912471,0.34467545,0.02441803,0.22755449,0.07704094,0.33964587,0.78102348,1.85393580
1.35967984,3.11496230,0.33512681,0.02412427,0.22800328,0.07603686,0.33682256,0.77795796,1.84875645
1.36568284,3.09951809,0.32759768,0.02387490,0.22871233,0.07541033,0.33470078,0.77677671,1.84890664
1.37168584,3.09295803,0.32220411,0.02366656,0.22962997,0.07515779,0.33329964,0.77744575,1.85452962
1.37768884,3.09515295,0.31900190,0.02349440,0.23069345,0.07526459,0.33261204,0.77987705,1.86559159
1.38369185,3.10569075,0.31798694,0.02335229,0.23183117,0.07570573,0.33260629,0.78393313,1.88188417
1.38969485,3.12389879,0.31909705,0.02323312,0.23296520,0.07644698,0.33322858,0.78943390,1.90303366
1.39569785,3.14887543,0.32221506,0.02312902,0.23401393,0.07744615,0.33440622,0.79616511,1.92851650
1.40170085,3.17952933,0.32717305,0.02303167,0.23489489,0.07865456,0.33605153,0.80388839,1.95768043
1.40770385,3.21462502,0.33375770,0.02293258,0.23552754,0.08001867,0.33806626,0.81235212,1.98977036
1.41370685,3.25283270,0.34171646,0.02282336,0.23583605,0.08148175,0.34034619,0.82130281,2.02395800
1.41970985,3.29278048,0.35076459,0.02269600,0.23575192,0.08298563,0.34278597,0.83049638,2.05937387
1.42571286,3.33310678,0.36059281,0.02254314,0.23521634,0.08447237,0.34528375,0.83970882,2.09514042
1.43171586,3.37251099,0.37087547,0.02235825,0.23418235,0.08588595,0.34774564,0.84874570,2.13040490
1.43771886,3.40980039,0.38127916,0.02213589,0.23261657,0.08717380,0.35008970,0.85745004,2.16437056
1.44372186,3.44393179,0.39147153,0.02187186,0.23050061,0.08828821,0.35224935,0.86570831,2.19632506
1.44972486,3.47404613,0.40113015,0.02156332,0.22783198,0.08918759,0.35417619,0.87345404,2.22566482
