energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.30115058,2.41436405,0.81810038,0.26360504,0.07623456,0.38463471,0.94016260,0.00000000
-4.29514757,2.56041343,0.87868714,0.27866024,0.08243203,0.40472074,1.00553119,0.00000000
-4.28914457,2.70270863,0.93782045,0.29340822,0.08871526,0.42419029,1.06911955,0.00000000
-4.28314157,2.83976965,0.99460190,0.30773432,0.09502181,0.44290788,1.13000621,0.00000000
-4.27713857,2.97012272,1.04811997,0.32152331,0.10128222,0.46074418,1.18726225,0.00000000
-4.27113557,3.09232896,1.09747453,0.33466055,0.10742084,0.47757680,1.23997537,0.00000000
-4.26513257,3.20501381,1.14180269,0.34703315,0.11335710,0.49329121,1.28727504,0.00000000
-4.25912956,3.30689664,1.18030481,0.35853126,0.11900697,0.50778133,1.32835779,0.00000000
-4.25312656,3.39681933,1.21226964,0.36904954,0.12428475,0.52095025,1.36251156,0.00000000
-4.24712356,3.47377291,1.23709742,0.37848869,0.12910513,0.53271076,1.38913807,0.00000000
-4.24112056,3.53692099,1.25431995,0.38675703,0.13338541,0.54298596,1.40777209,0.00000000
-4.23511756,3.58561924,1.26361650,0.39377220,0.13704777,0.55170976,1.41809679,0.00000000
-4.22911456,3.61942968,1.26482495,0.39946273,0.14002163,0.55882737,1.41995434,0.00000000
-4.22311156,3.63812942,1.25794746,0.40376961,0.14224590,0.56429571,1.41335125,0.00000000
-4.21710855,3.64171310,1.24315042,0.40664760,0.14367103,0.56808376,1.39845806,0.00000000
-4.21110555,3.63038895,1.22075862,0.40806637,0.14426079,0.57017274,1.37560345,0.00000000
-4.20510255,3.60456864,1.19124398,0.40801130,0.14399372,0.57055613,1.34526305,0.00000000
-4.19909955,3.56485117,1.15520920,0.40648397,0.14286409,0.56923959,1.30804324,0.00000000
-4.19309655,3.51200174,1.11336739,0.40350216,0.14088237,0.56624064,1.26466104,0.00000000
-4.18709355,3.44692648,1.06651835,0.39909960,0.13807523,0.56158819,1.21592069,0.00000000
-4.18109055,3.37064418,1.01552281,0.39332517,0.13448491,0.55532194,1.16268830,0.00000000
-4.17508754,3.28425656,0.96127573,0.38624187,0.13016816,0.54749167,1.10586542,0.00000000
-4.16908454,3.18891819,0.90467988,0.37792542,0.12519464,0.53815646,1.04636296,0.00000000
-4.16308154,3.08580764,0.84662068,0.36846261,0.11964494,0.52738389,0.98507641,0.00000000
-4.15707854,2.97610092,0.78794348,0.35794953,0.11360827,0.51524936,0.92286324,0.00000000
-4.15107554,2.86094828,0.72943395,0.34648968,0.10717990,0.50183535,0.86052354,0.00000000
-4.14507254,2.74145515,0.67180214,0.33419212,0.10045852,0.48723094,0.79878416,0.00000000
-4.13906953,2.61866767,0.61567078,0.32116965,0.09354358,0.47153138,0.73828702,0.00000000
-4.13306653,2.49356295,0.56156768,0.30753714,0.08653269,0.45483784,0.67958151,0.00000000
-4.12706353,2.36704396,0.50992245,0.29341005,0.07951926,0.43725718,0.62312104,0.00000000
-4.12106053,2.23993863,0.46106699,0.27890312,0.07259040,0.41890197,0.56926331,0.00000000
-4.11505753,2.11300250,0.41523950,0.26412935,0.06582518,0.39989031,0.51827411,0.00000000
-4.10905453,1.98692426,0.37259142,0.24919906,0.05929327,0.38034586,0.47033377,0.00000000
-4.10305153,1.86233316,0.33319662,0.23421929,0.05305399,0.36039759,0.42554600,0.00000000
-4.09704852,1.73980759,0.29706223,0.21929329,0.04715581,0.34017957,0.38394811,0.00000000
-4.09104552,1.61988394,0.26414046,0.20452015,0.04163625,0.31983046,0.34552224,0.00000000
-4.08504252,1.50306505,0.23434084,0.18999458,0.03652213,0.29949289,0.31020687,0.00000000
-4.07903952,1.38982782,0.20754232,0.17580677,0.03183018,0.27931272,0.27790815,0.00000000
-4.07303652,1.28062949,0.18360476,0.16204227,0.02756795,0.25943801,0.24851058,0.00000000
-4.06703352,1.17591253,0.16237965,0.14878202,0.02373484,0.24001802,0.22188675,0.00000000
-4.06103052,1.07610819,0.14371953,0.13610237,0.02032340,0.22120209,0.19790598,0.00000000
-4.05502751,0.98163868,0.12748634,0.12407517,0.01732061,0.20313854,0.17644159,0.00000000
-4.04902451,0.89291849,0.11355824,0.11276791,0.01470927,0.18597371,0.15737696,0.00000000
-4.04302151,0.81035495,0.10183530,0.10224401,0.01246928,0.16985107,0.14061026,0.00000000
-4.03701851,0.73434844,0.09224370,0.09256306,0.01057894,0.15491066,0.12605802,0.00000000
-4.03101551,0.66529250,0.08473894,0.08378122,0.00901603,0.14128858,0.11365758,0.00000000
-4.02501251,0.60357408,0.07930769,0.07595168,0.00775882,0.12911692,0.10336858,0.00000000
-4.01900950,0.54957387,0.07596872,0.06912509,0.00678692,0.11852368,0.09517358,0.00000000
-4.01300650,0.50366677,0.07477275,0.06335009,0.00608188,0.10963300,0.08907793,0.00000000
-4.00700350,0.46622222,0.07580132,0.05867370,0.00562769,0.10256533,0.08510883,0.00000000
-4.00100050,0.43760417,0.07916464,0.05514165,0.00541105,0.09743758,0.08331381,0.00000000
-3.99499750,0.41817019,0.08499848,0.05279857,0.00542144,0.09436304,0.08375848,0.00000000
-3.98899450,0.40826923,0.09346002,0.05168789,0.00565111,0.09345103,0.08652359,0.00000000
-3.98299150,0.40823777,0.10472265,0.05185148,0.00609479,0.09480604,0.09170144,0.00000000
-3.97698849,0.41839371,0.11896971,0.05332897,0.00674936,0.09852630,0.09939156,0.00000000
-3.97098549,0.43902781,0.13638730,0.05615663,0.00761332,0.10470179,0.10969573,0.00000000
-3.96498249,0.47039258,0.15715608,0.06036590,0.00868623,0.11341144,0.12271235,0.00000000
-3.95897949,0.51268856,0.18144238,0.06598151,0.00996800,0.12471983,0.13853028,0.00000000
-3.95297649,0.56604842,0.20938873,0.07301929,0.01145814,0.13867319,0.15722231,0.00000000
-3.94697349,0.63051924,0.24110421,0.08148372,0.01315507,0.15529504,0.17883843,0.00000000
-3.94097049,0.70604400,0.27665490,0.09136526,0.01505528,0.17458161,0.20339922,0.00000000
-3.93496748,0.79244305,0.31605500,0.10263776,0.01715269,0.19649719,0.23088963,0.00000000
-3.92896448,0.88939695,0.35925901,0.11525595,0.01943794,0.22096997,0.26125352,0.00000000
-3.92296148,0.99643192,0.40615561,0.12915324,0.02189789,0.24788842,0.29438946,0.00000000
-3.91695848,1.11290929,0.45656363,0.14424009,0.02451522,0.27709873,0.33014796,0.00000000
-3.91095548,1.23802027,0.51023073,0.16040297,0.02726815,0.30840356,0.36833064,0.00000000
-3.90495248,1.37078728,0.56683515,0.17750426,0.03013039,0.34156240,0.40869170,0.00000000
-3.89894947,1.51007267,0.62599072,0.19538305,0.03307133,0.37629382,0.45094169,0.00000000
-3.89294647,1.65459550,0.68725547,0.21385703,0.03605635,0.41227965,0.49475392,0.00000000
-3.88694347,1.80295666,0.75014359,0.23272549,0.03904741,0.44917119,0.53977329,0.00000000
-3.88094047,1.95367173,0.81414055,0.25177342,0.04200381,0.48659739,0.58562752,0.00000000
-3.87493747,2.10521105,0.87872098,0.27077653,0.04488316,0.52417471,0.63194028,0.00000000
-3.86893447,2.25604558,0.94336846,0.28950722,0.04764245,0.56151837,0.67834582,0.00000000
-3.86293147,2.40469650,1.00759654,0.30774106,0.05023923,0.59825459,0.72450439,0.00000000
-3.85692846,2.54978671,1.07096976,0.32526371,0.05263290,0.63403317,0.77011775,0.00000000
-3.85092546,2.69009123,1.13312358,0.34187786,0.05478592,0.66853984,0.81494376,0.00000000
-3.84492246,2.82458411,1.19378214,0.35740985,0.05666502,0.70150769,0.85880937,0.00000000
-3.83891946,2.95247898,1.25277247,0.37171573,0.05824228,0.73272715,0.90162094,0.00000000
-3.83291646,3.07326058,1.31003426,0.38468626,0.05949601,0.76205366,0.94337122,0.00000000
-3.82691346,3.18670520,1.36562422,0.39625072,0.06041151,0.78941279,0.98414226,0.00000000
-3.82091046,3.29288820,1.41971435,0.40637923,0.06098144,0.81480211,1.02410377,0.00000000
-3.81490745,3.39217745,1.47258398,0.41508334,0.06120611,0.83828984,1.06350677,0.00000000
-3.80890445,3.48521264,1.52460534,0.42241498,0.06109332,0.86001006,1.10267244,0.00000000
-3.80290145,3.57287060,1.57622333,0.42846359,0.06065803,0.88015457,1.14197662,0.00000000
-3.79689845,3.65621831,1.62793008,0.43335168,0.05992178,0.89896193,1.18183047,0.00000000
-3.79089545,3.73645556,1.68023566,0.43722898,0.05891186,0.91670396,1.22265826,0.00000000
-3.78489245,3.81485011,1.73363608,0.44026544,0.05766035,0.93367050,1.26487329,0.00000000
-3.77888944,3.89266887,1.78858064,0.44264348,0.05620302,0.95015330,1.30885343,0.00000000
-3.77288644,3.97110873,1.84544008,0.44454990,0.05457817,0.96642967,1.35491742,0.00000000
-3.76688344,4.05123100,1.90447757,0.44616776,0.05282555,0.98274704,1.40330356,0.00000000
-3.76088044,4.13390310,1.96582431,0.44766885,0.05098523,0.99930919,1.45415197,0.00000000
-3.75487744,4.21975115,2.02946107,0.44920694,0.04909672,1.01626486,1.50749167,0.00000000
-3.74887444,4.30912599,2.09520719,0.45091228,0.04719809,1.03369952,1.56323335,0.00000000
-3.74287144,4.40208487,2.16271766,0.45288752,0.04532546,1.05163066,1.62116845,0.00000000
-3.73686843,4.49838982,2.23148880,0.45520532,0.04351256,1.07000686,1.68097469,0.00000000
-3.73086543,4.59752285,2.30087231,0.45790764,0.04179059,1.08871072,1.74222805,0.00000000
-3.72486243,4.69871696,2.37009724,0.46100663,0.04018827,1.10756541,1.80442034,0.00000000
-3.71885943,4.80100112,2.43829853,0.46448716,0.03873203,1.12634439,1.86698167,0.00000000
-3.71285643,4.90325634,2.50455101,0.46831053,0.03744649,1.14478377,1.92930634,0.00000000
-3.70685343,5.00427941,2.56790655,0.47241929,0.03635485,1.16259649,1.99078078,0.00000000
-3.70085043,5.10285037,2.62743286,0.47674262,0.03547957,1.17948752,2.05081176,0.00000000
-3.69484742,5.19779958,2.68225138,0.48120206,0.03484288,1.19516915,2.10885325,0.00000000
-3.68884442,5.28807030,2.73157253,0.48571709,0.03446739,1.20937555,2.16443031,0.00000000
-3.68284142,5.37277315,2.77472632,0.49021028,0.03437651,1.22187575,2.21715856,0.00000000
-3.67683842,5.45122923,2.81118675,0.49461173,0.03459481,1.23248437,2.26675814,0.00000000
-3.67083542,5.52299966,2.84058894,0.49886242,0.03514818,1.24106958,2.31306140,0.00000000
-3.66483242,5.58789997,2.86273823,0.50291656,0.03606374,1.24755797,2.35601401,0.00000000
-3.65882941,5.64599911,2.87761104,0.50674265,0.03736963,1.25193616,2.39566945,0.00000000
-3.65282641,5.69760341,2.88534785,0.51032332,0.03909446,1.25424918,2.43217766,0.00000000
-3.64682341,5.74322706,2.88623908,0.51365417,0.04126658,1.25459600,2.46576847,0.00000000
-3.64082041,5.78355142,2.88070492,0.51674160,0.04391313,1.25312237,2.49673122,0.00000000
-3.63481741,5.81937593,2.86927070,0.51960003,0.04705881,1.25001178,2.52539194,0.00000000
-3.62881441,5.85156385,2.85253934,0.52224852,0.05072466,1.24547487,2.55208956,0.00000000
-3.62281141,5.88098638,2.83116260,0.52470740,0.05492649,1.23973817,2.57715280,0.00000000
-3.61680840,5.90846825,2.80581281,0.52699481,0.05967346,1.23303261,2.60087900,0.00000000
-3.61080540,5.93473804,2.77715653,0.52912361,0.06496652,1.22558258,2.62351629,0.00000000
-3.60480240,5.96038564,2.74583141,0.53109885,0.07079699,1.21759586,2.64524976,0.00000000
-3.59879940,5.98582884,2.71242706,0.53291581,0.07714523,1.20925507,2.66619248,0.00000000
-3.59279640,6.01129042,2.67747062,0.53455882,0.08397957,1.20071079,2.68638142,0.00000000
-3.58679340,6.03678619,2.64141717,0.53600081,0.09125555,1.19207653,2.70577816,0.00000000
-3.58079040,6.06212399,2.60464479,0.53720369,0.09891544,1.18342582,2.72427408,0.00000000
-3.57478739,6.08691306,2.56745395,0.53811937,0.10688825,1.17479119,2.74169910,0.00000000
-3.56878439,6.11058236,2.53007055,0.53869131,0.11509023,1.16616503,2.75783340,0.00000000
-3.56278139,6.13240667,2.49265167,0.53885663,0.12342581,1.15750215,2.77242088,0.00000000
-3.55677839,6.15153851,2.45529352,0.53854847,0.13178908,1.14872388,2.78518352,0.00000000
-3.55077539,6.16704424,2.41804034,0.53769860,0.14006586,1.13972332,2.79583570,0.00000000
-3.54477239,6.17794251,2.38089391,0.53624002,0.14813614,1.13037163,2.80409771,0.00000000
-3.53876938,6.18324363,2.34382271,0.53410958,0.15587697,1.12052504,2.80970783,0.00000000
-3.53276638,6.18198832,2.30677060,0.53125045,0.16316578,1.11003231,2.81243266,0.00000000
-3.52676338,6.17328483,2.26966461,0.52761440,0.16988383,1.09874248,2.81207546,0.00000000
-3.52076038,6.15634360,2.23242177,0.52316382,0.17591983,1.08651264,2.80848266,0.00000000
-3.51475738,6.13050872,2.19495516,0.51787352,0.18117357,1.07321549,2.80154864,0.00000000
-3.50875438,6.09528590,2.15717939,0.51173225,0.18555932,1.05874659,2.79121916,0.00000000
-3.50275138,6.05036658,2.11901560,0.50474393,0.18900901,1.04303097,2.77749380,0.00000000
-3.49674837,5.99564789,2.08039655,0.49692859,0.19147494,1.02602908,2.76042791,0.00000000
-3.49074537,5.93124849,2.04127168,0.48832311,0.19293191,1.00774174,2.74013412,0.00000000
-3.48474237,5.85751980,2.00161271,0.47898153,0.19337874,0.98821402,2.71678400,0.00000000
-3.47873937,5.77505257,1.96141940,0.46897524,0.19283903,0.96753786,2.69060961,0.00000000
-3.47273637,5.68467833,1.92072571,0.45839262,0.19136111,0.94585331,2.66190499,0.00000000
-3.46673337,5.58746533,1.87960597,0.44733850,0.18901730,0.92334817,2.63102738,0.00000000
-3.46073037,5.48470862,1.83818069,0.43593307,0.18590222,0.90025617,2.59839764,0.00000000
-3.45472736,5.37791377,1.79662167,0.42431047,0.18213056,0.87685336,2.56449946,0.00000000
-3.44872436,5.26877400,1.75515579,0.41261680,0.17783407,0.85345300,2.52987676,0.00000000
-3.44272136,5.15914038,1.71406699,0.40100770,0.17315806,0.83039885,2.49512867,0.00000000
-3.43671836,5.05098525,1.67369595,0.38964551,0.16825749,0.80805708,2.46090173,0.00000000
-3.43071536,4.94635909,1.63443700,0.37869581,0.16329270,0.78680686,2.42787875,0.00000000
-3.42471236,4.84734133,1.59673199,0.36832375,0.15842508,0.76703010,2.39676433,0.00000000
-3.41870935,4.75598619,1.56106104,0.35868986,0.15381263,0.74910040,2.36826695,0.00000000
-3.41270635,4.67426463,1.52793004,0.34994577,0.14960572,0.73337168,2.34307804,0.00000000
-3.40670335,4.60400424,1.49785536,0.34222978,0.14594309,0.72016682,2.32184855,0.00000000
-3.40070035,4.54682874,1.47134597,0.33566243,0.14294812,0.70976672,2.30516384,0.00000000
-3.39469735,4.50409949,1.44888384,0.33034233,0.14072568,0.70240004,2.29351796,0.00000000
-3.38869435,4.47686104,1.43090314,0.32634236,0.13935942,0.69823418,2.28728851,0.00000000
-3.38269135,4.46579330,1.41776929,0.32370637,0.13890970,0.69736769,2.28671347,0.00000000
-3.37668834,4.47117244,1.40975882,0.32244662,0.13941216,0.69982448,2.29187111,0.00000000
-3.37068534,4.49284262,1.40704091,0.32254208,0.14087695,0.70555005,2.30266457,0.00000000
-3.36468234,4.53020047,1.40966167,0.32393760,0.14328866,0.71441002,2.31881196,0.00000000
-3.35867934,4.58219347,1.41753207,0.32654428,0.14660693,0.72619092,2.33984302,0.00000000
-3.35267634,4.64733324,1.43042008,0.33024080,0.15076773,0.74060349,2.36510288,0.00000000
-3.34667334,4.72372401,1.44794791,0.33487592,0.15568527,0.75728827,2.39376325,0.00000000
-3.34067034,4.80910584,1.46959444,0.34027203,0.16125454,0.77582356,2.42484097,0.00000000
-3.33466733,4.90091176,1.49470317,0.34622968,0.16735435,0.79573541,2.45722336,0.00000000
-3.32866433,4.99633715,1.52249567,0.35253296,0.17385084,0.81650945,2.48969973,0.00000000
-3.32266133,5.09241923,1.55209005,0.35895555,0.18060137,0.83760428,2.52099779,0.00000000
-3.31665833,5.18612408,1.58252411,0.36526733,0.18745871,0.85846594,2.54982366,0.00000000
-3.31065533,5.27443810,1.61278235,0.37124114,0.19427530,0.87854311,2.57490385,0.00000000
-3.30465233,5.35446065,1.64182589,0.37665969,0.20090761,0.89730256,2.59502763,0.00000000
-3.29864932,5.42349444,1.66862443,0.38132218,0.20722033,0.91424426,2.60908792,0.00000000
-3.29264632,5.47913031,1.69218878,0.38505049,0.21309036,0.92891580,2.61611914,0.00000000
-3.28664332,5.51932310,1.71160310,0.38769466,0.21841030,0.94092554,2.61533044,0.00000000
-3.28064032,5.54245566,1.72605533,0.38913755,0.22309155,0.94995399,2.60613299,0.00000000
-3.27463732,5.54738851,1.73486475,0.38929830,0.22706662,0.95576311,2.58816024,0.00000000
-3.26863432,5.53349326,1.73750561,0.38813476,0.23029074,0.95820310,2.56128032,0.00000000
-3.26263132,5.50066822,1.73362572,0.38564447,0.23274267,0.95721636,2.52560022,0.00000000
-3.25662831,5.44933582,1.72305935,0.38186439,0.23442461,0.95283853,2.48146158,0.00000000
-3.25062531,5.38042172,1.70583375,0.37686933,0.23536122,0.94519646,2.42942838,0.00000000
-3.24462231,5.29531652,1.68216898,0.37076899,0.23559782,0.93450316,2.37026697,0.00000000
-3.23861931,5.19582153,1.65247108,0.36370398,0.23519780,0.92104988,2.30491946,0.00000000
-3.23261631,5.08408077,1.61731845,0.35584069,0.23423936,0.90519554,2.23447147,0.00000000
-3.22661331,4.96250188,1.57744234,0.34736543,0.23281173,0.88735387,2.16011543,0.00000000
-3.22061031,4.83366900,1.53370166,0.33847789,0.23101102,0.86797885,2.08311116,0.00000000
-3.21460730,4.70025113,1.48705344,0.32938422,0.22893590,0.84754873,2.00474486,0.00000000
-3.20860430,4.56490950,1.43851975,0.32029003,0.22668322,0.82654947,1.92628837,0.00000000
-3.20260130,4.43020733,1.38915248,0.31139344,0.22434397,0.80545804,1.84895990,0.00000000
-3.19659830,4.29852572,1.33999732,0.30287854,0.22199946,0.78472635,1.77388785,0.00000000
-3.19059530,4.17198836,1.29205823,0.29490941,0.21971818,0.76476624,1.70207866,0.00000000
-3.18459230,4.05239802,1.24626389,0.28762498,0.21755325,0.74593627,1.63439000,0.00000000
-3.17858929,3.94118682,1.20343723,0.28113477,0.21554067,0.72853072,1.57150985,0.00000000
-3.17258629,3.83938184,1.16426945,0.27551584,0.21369840,0.71277114,1.51394219,0.00000000
-3.16658329,3.74758694,1.12929927,0.27081086,0.21202630,0.69880086,1.46199947,0.00000000
-3.16058029,3.66598106,1.09889834,0.26702742,0.21050683,0.68668253,1.41580197,0.00000000
-3.15457729,3.59433250,1.07326327,0.26413870,0.20910662,0.67639890,1.37528378,0.00000000
-3.14857429,3.53202827,1.05241452,0.26208519,0.20777858,0.66785652,1.34020506,0.00000000
-3.14257129,3.47811676,1.03620217,0.26077773,0.20646467,0.66089251,1.31016974,0.00000000
-3.13656828,3.43136190,1.02431827,0.26010144,0.20509896,0.65528376,1.28464806,0.00000000
-3.13056528,3.39030632,1.01631519,0.25992059,0.20361104,0.65075845,1.26300289,0.00000000
-3.12456228,3.35334092,1.01162922,0.26008413,0.20192945,0.64700932,1.24451880,0.00000000
-3.11855928,3.31877799,1.00960831,0.26043176,0.19998510,0.64370806,1.22843273,0.00000000
-3.11255628,3.28492520,1.00954293,0.26080018,0.19771446,0.64052044,1.21396524,0.00000000
-3.10655328,3.25015753,1.01069864,0.26102949,0.19506243,0.63712145,1.20035114,0.00000000
-3.10055028,3.21298469,1.01234901,0.26096931,0.19198483,0.63320992,1.18686847,0.00000000
-3.09454727,3.17211151,1.01380761,0.26048454,0.18845027,0.62852199,1.17286487,0.00000000
-3.08854427,3.12648930,1.01445758,0.25946043,0.18444160,0.62284304,1.15778041,0.00000000
-3.08254127,3.07535646,1.01377767,0.25780690,0.17995666,0.61601746,1.14116619,0.00000000
-3.07653827,3.01826703,1.01136365,0.25546185,0.17500849,0.60795599,1.12269823,0.00000000
-3.07053527,2.95510636,1.00694414,0.25239332,0.16962489,0.59864033,1.10218602,0.00000000
-3.06453227,2.88609346,1.00039030,0.24860056,0.16384749,0.58812474,1.07957574,0.00000000
-3.05852926,2.81177031,0.99171895,0.24411379,0.15773034,0.57653477,1.05494806,0.00000000
-3.05252626,2.73297844,0.98108905,0.23899278,0.15133797,0.56406299,1.02851058,0.00000000
-3.04652326,2.65082413,0.96879187,0.23332425,0.14474323,0.55096195,1.00058558,0.00000000
-3.04052026,2.56663351,0.95523512,0.22721831,0.13802478,0.53753469,0.97159323,0.00000000
-3.03451726,2.48189947,0.94092202,0.22080386,0.13126448,0.52412321,0.94203134,0.00000000
-3.02851426,2.39822259,0.92642627,0.21422346,0.12454463,0.51109533,0.91245230,0.00000000
-3.02251126,2.31724836,0.91236403,0.20762759,0.11794538,0.49883043,0.88343819,0.00000000
-3.01650825,2.24060344,0.89936426,0.20116873,0.11154212,0.48770490,0.85557515,0.00000000
-3.01050525,2.16983332,0.88803896,0.19499547,0.10540321,0.47807769,0.82942802,0.00000000
-3.00450225,2.10634414,0.87895447,0.18924689,0.09958790,0.47027669,0.80551629,0.00000000
-2.99849925,2.05135088,0.87260536,0.18404739,0.09414471,0.46458650,0.78429240,0.00000000
-2.99249625,2.00583414,0.86939205,0.17950239,0.08911020,0.46123826,0.76612319,0.00000000
-2.98649325,1.97050720,0.86960322,0.17569478,0.08450816,0.46040171,0.75127531,0.00000000
-2.98049025,1.94579471,0.87340374,0.17268254,0.08034931,0.46218014,0.73990519,0.00000000
-2.97448724,1.93182382,0.88082872,0.17049745,0.07663154,0.46660825,0.73205389,0.00000000
-2.96848424,1.92842795,0.89178385,0.16914496,0.07334050,0.47365301,0.72764696,0.00000000
-2.96248124,1.93516292,0.90605193,0.16860529,0.07045074,0.48321760,0.72649938,0.00000000
-2.95647824,1.95133449,0.92330515,0.16883553,0.06792714,0.49514799,0.72832510,0.00000000
-2.95047524,1.97603586,0.94312253,0.16977268,0.06572666,0.50924204,0.73275084,0.00000000
-2.94447224,2.00819325,0.96501135,0.17133754,0.06380044,0.52526037,0.73933332,0.00000000
-2.93846923,2.04661713,0.98843162,0.17343912,0.06209582,0.54293870,0.74757915,0.00000000
-2.93246623,2.09005659,1.01282206,0.17597931,0.06055868,0.56200066,0.75696634,0.00000000
-2.92646323,2.13725399,1.03762637,0.17885775,0.05913548,0.58217071,0.76696646,0.00000000
-2.92046023,2.18699704,1.06231816,0.18197641,0.05777537,0.60318608,0.77706630,0.00000000
-2.91445723,2.23816588,1.08642347,0.18524381,0.05643199,0.62480735,0.78678807,0.00000000
-2.90845423,2.28977247,1.10953947,0.18857862,0.05506501,0.64682688,0.79570716,0.00000000
-2.90245123,2.34099053,1.13134837,0.19191237,0.05364136,0.66907462,0.80346666,0.00000000
-2.89644822,2.39117452,1.15162611,0.19519133,0.05213605,0.69142101,0.80978806,0.00000000
-2.89044522,2.43986679,1.17024499,0.19837732,0.05053265,0.71377673,0.81447764,0.00000000
-2.88444222,2.48679282,1.18717065,0.20144751,0.04882336,0.73608934,0.81742842,0.00000000
-2.87843922,2.53184510,1.20245333,0.20439321,0.04700872,0.75833704,0.81861764,0.00000000
-2.87243622,2.57505673,1.21621427,0.20721783,0.04509694,0.78051987,0.81810022,0.00000000
-2.86643322,2.61656666,1.22862796,0.20993408,0.04310303,0.80264896,0.81599846,0.00000000
-2.86043022,2.65657889,1.23990157,0.21256060,0.04104762,0.82473463,0.81248886,0.00000000
-2.85442721,2.69531807,1.25025268,0.21511831,0.03895563,0.84677390,0.80778679,0.00000000
-2.84842421,2.73298464,1.25988683,0.21762668,0.03685487,0.86873845,0.80212986,0.00000000
-2.84242121,2.76971215,1.26897620,0.22010013,0.03477457,0.89056386,0.79576112,0.00000000
-2.83641821,2.80552954,1.27764074,0.22254480,0.03274396,0.91214067,0.78891278,0.00000000
-2.83041521,2.84033081,1.28593288,0.22495596,0.03079097,0.93330831,0.78179154,0.00000000
-2.82441221,2.87385396,1.29382674,0.22731611,0.02894102,0.95385198,0.77456609,0.00000000
-2.81840920,2.90567053,1.30121243,0.22959397,0.02721603,0.97350318,0.76735754,0.00000000
-2.81240620,2.93518640,1.30789578,0.23174436,0.02563362,0.99194370,0.76023298,0.00000000
-2.80640320,2.96165399,1.31360343,0.23370903,0.02420659,1.00881309,0.75320265,0.00000000
-2.80040020,2.98419492,1.31799299,0.23541835,0.02294256,1.02371933,0.74622045,0.00000000
-2.79439720,3.00183207,1.32066759,0.23679377,0.02184389,1.03625207,0.73918781,0.00000000
-2.78839420,3.01352902,1.32119402,0.23775093,0.02090785,1.04599776,0.73196054,0.00000000
-2.78239120,3.01823480,1.31912332,0.23820318,0.02012690,1.05255607,0.72435801,0.00000000
-2.77638819,3.01493131,1.31401273,0.23806539,0.01948925,1.05555647,0.71617432,0.00000000
-2.77038519,3.00268096,1.30544782,0.23725783,0.01897949,1.05467434,0.70719054,0.00000000
-2.76438219,2.98067192,1.29306353,0.23570979,0.01857930,1.04964563,0.69718752,0.00000000
-2.75837919,2.94825875,1.27656323,0.23336301,0.01826832,1.04027950,0.68595848,0.00000000
-2.75237619,2.90499636,1.25573469,0.23017448,0.01802498,1.02646810,0.67332086,0.00000000
-2.74637319,2.85066585,1.23046255,0.22611864,0.01782732,1.00819333,0.65912670,0.00000000
-2.74037019,2.78529102,1.20073645,0.22118889,0.01765383,0.98553008,0.64327143,0.00000000
-2.73436718,2.70914534,1.16665499,0.21539829,0.01748416,0.95864607,0.62570037,0.00000000
-2.72836418,2.62274897,1.12842523,0.20877951,0.01729977,0.92779820,0.60641309,0.00000000
-2.72236118,2.52685679,1.08635813,0.20138398,0.01708448,0.89332589,0.58546538,0.00000000
-2.71635818,2.42243798,1.04086030,0.19328041,0.01682486,0.85564164,0.56296883,0.00000000
-2.71035518,2.31064872,0.99242263,0.18455272,0.01651055,0.81521950,0.53908844,0.00000000
-2.70435218,2.19279941,0.94160654,0.17529753,0.01613436,0.77258193,0.51403814,0.00000000
-2.69834917,2.07031813,0.88902854,0.16562124,0.01569232,0.72828570,0.48807483,0.00000000
-2.69234617,1.94471211,0.83534396,0.15563704,0.01518358,0.68290756,0.46149116,0.00000000
-2.68634317,1.81752887,0.78123044,0.14546177,0.01461020,0.63703021,0.43460732,0.00000000
-2.68034017,1.69031866,0.72737208,0.13521296,0.01397684,0.59122905,0.40776242,0.00000000
-2.67433717,1.56459951,0.67444464,0.12500598,0.01329042,0.54606035,0.38130559,0.00000000
-2.66833417,1.44182606,0.62310238,0.11495157,0.01255966,0.50205101,0.35558731,0.00000000
-2.66233117,1.32336296,0.57396687,0.10515371,0.01179469,0.45969031,0.33095098,0.00000000
-2.65632816,1.21046352,0.52761793,0.09570793,0.01100658,0.41942364,0.30772523,0.00000000
-2.65032516,1.10425369,0.48458692,0.08670009,0.01020689,0.38164838,0.28621692,0.00000000
-2.64432216,1.00572150,0.44535220,0.07820562,0.00940729,0.34671178,0.26670502,0.00000000
-2.63831916,0.91571158,0.41033670,0.07028923,0.00861919,0.31491072,0.24943537,0.00000000
-2.63231616,0.83492440,0.37990734,0.06300503,0.00785345,0.28649303,0.23461650,0.00000000
-2.62631316,0.76391953,0.35437601,0.05639699,0.00712010,0.26166022,0.22241622,0.00000000
-2.62031016,0.70312214,0.33400179,0.05049973,0.00642822,0.24057116,0.21295925,0.00000000
-2.61430715,0.65283201,0.31899393,0.04533949,0.00578579,0.22334647,0.20632559,0.00000000
-2.60830415,0.61323411,0.30951536,0.04093531,0.00519962,0.21007318,0.20254979,0.00000000
-2.60230115,0.58440998,0.30568615,0.03730014,0.00467538,0.20080935,0.20162088,0.00000000
