energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-0.25512756,5.62330767,0.00471464,0.00000000,0.01154759,0.24748402,0.04557344,0.33721083,0.75185004,3.10548845
-0.24912456,5.87193070,0.00492586,0.00000000,0.01228904,0.26162771,0.04665909,0.35521428,0.79035392,3.25999939
-0.24312156,6.11492995,0.00512970,0.00000000,0.01303006,0.27511299,0.04783484,0.37285235,0.82840464,3.41210298
-0.23711856,6.34856788,0.00532306,0.00000000,0.01376070,0.28774211,0.04906292,0.38991133,0.86553777,3.55994387
-0.23111556,6.56924598,0.00550304,0.00000000,0.01447106,0.29933624,0.05030572,0.40619479,0.90131482,3.70176271
-0.22511256,6.77362950,0.00566709,0.00000000,0.01515165,0.30974240,0.05152731,0.42153132,0.93534131,3.83595504
-0.21910955,6.95876500,0.00581307,0.00000000,0.01579377,0.31883991,0.05269498,0.43578154,0.96728420,3.96112550
-0.21310655,7.12218540,0.00593935,0.00000000,0.01638988,0.32654575,0.05378065,0.44884420,0.99688769,4.07613477
-0.20710355,7.26199798,0.00604485,0.00000000,0.01693396,0.33281876,0.05476212,0.46066077,1.02398671,4.18013729
-0.20110055,7.37695114,0.00612908,0.00000000,0.01742175,0.33766234,0.05562406,0.47121866,1.04851726,4.27260785
-0.19509755,7.46647728,0.00619216,0.00000000,0.01785106,0.34112560,0.05635878,0.48055248,1.07052319,4.35335610
-0.18909455,7.53070963,0.00623481,0.00000000,0.01822185,0.34330280,0.05696667,0.48874359,1.09015877,4.42252803
-0.18309155,7.57047264,0.00625836,0.00000000,0.01853636,0.34433107,0.05745627,0.49591769,1.10768701,4.48059470
-0.17708854,7.58724632,0.00626462,0.00000000,0.01879904,0.34438652,0.05784409,0.50224067,1.12347355,4.52832855
-0.17108554,7.58310641,0.00625593,0.00000000,0.01901646,0.34367886,0.05815403,0.50791281,1.13797618,4.56676853
-0.16508254,7.56064329,0.00623495,0.00000000,0.01919705,0.34244475,0.05841651,0.51316155,1.15173051,4.59717550
-0.15907954,7.52286324,0.00620468,0.00000000,0.01935084,0.34094009,0.05866730,0.51823319,1.16533213,4.62098013
-0.15307654,7.47307677,0.00616828,0.00000000,0.01948902,0.33943169,0.05894610,0.52338383,1.17941600,4.63972542
-0.14707354,7.41477882,0.00612898,0.00000000,0.01962351,0.33818847,0.05929499,0.52886987,1.19463387,4.65500644
-0.14107054,7.35152617,0.00609000,0.00000000,0.01976647,0.33747273,0.05975665,0.53493862,1.21163053,4.66840976
-0.13506753,7.28681712,0.00605440,0.00000000,0.01992978,0.33753171,0.06037265,0.54181914,1.23102000,4.68145510
-0.12906453,7.22397831,0.00602503,0.00000000,0.02012452,0.33858979,0.06118165,0.54971393,1.25336241,4.69554152
-0.12306153,7.16606308,0.00600439,0.00000000,0.02036046,0.34084162,0.06221773,0.55879162,1.27914266,4.71190002
-0.11705853,7.11576495,0.00599461,0.00000000,0.02064566,0.34444645,0.06350889,0.56918099,1.30875159,4.73155438
-0.11105553,7.07534907,0.00599737,0.00000000,0.02098607,0.34952384,0.06507577,0.58096647,1.34247051,4.75529135
-0.10505253,7.04660341,0.00601388,0.00000000,0.02138523,0.35615076,0.06693060,0.59418534,1.38045957,4.78364101
-0.09904952,7.03081077,0.00604484,0.00000000,0.02184412,0.36436040,0.06907652,0.60882663,1.42275061,4.81686759
-0.09304652,7.02874140,0.00609048,0.00000000,0.02236107,0.37414238,0.07150724,0.62483169,1.46924450,4.85497063
-0.08704352,7.04066526,0.00615055,0.00000000,0.02293181,0.38544453,0.07420701,0.64209646,1.51971324,4.89769602
-0.08104052,7.06638235,0.00622437,0.00000000,0.02354960,0.39817601,0.07715104,0.66047520,1.57380660,4.94455576
-0.07503752,7.10526843,0.00631088,0.00000000,0.02420552,0.41221156,0.08030618,0.67978556,1.63106305,4.99485555
-0.06903452,7.15633335,0.00640873,0.00000000,0.02488885,0.42739682,0.08363200,0.69981472,1.69092441,5.04772842
-0.06303152,7.21828857,0.00651633,0.00000000,0.02558747,0.44355424,0.08708200,0.72032632,1.75275357,5.10217298
-0.05702851,7.28962034,0.00663191,0.00000000,0.02628839,0.46048948,0.09060519,0.74106797,1.81585465,5.15709454
-0.05102551,7.36866502,0.00675364,0.00000000,0.02697828,0.47799796,0.09414770,0.76177894,1.87949456,5.21134718
-0.04502251,7.45368307,0.00687971,0.00000000,0.02764404,0.49587125,0.09765450,0.78219779,1.94292509,5.26377541
-0.03901951,7.54292856,0.00700835,0.00000000,0.02827335,0.51390305,0.10107108,0.80206963,2.00540472,5.31325345
-0.03301651,7.63471141,0.00713794,0.00000000,0.02885515,0.53189451,0.10434511,0.82115275,2.06621907,5.35872106
-0.02701351,7.72745011,0.00726705,0.00000000,0.02938011,0.54965871,0.10742790,0.83922443,2.12469929,5.39921449
-0.02101051,7.81971314,0.00739447,0.00000000,0.02984099,0.56702410,0.11027566,0.85608569,2.18023769,5.43389176
-0.01500750,7.91024821,0.00751925,0.00000000,0.03023294,0.58383683,0.11285053,0.87156492,2.23229999,5.46205150
-0.00900450,7.99799862,0.00764069,0.00000000,0.03055360,0.59996196,0.11512127,0.88552027,2.28043388,5.48314516
-0.00300150,8.08210724,0.00775834,0.00000000,0.03080319,0.61528350,0.11706375,0.89784084,2.32427370,5.49678233
0.00300150,8.16190872,0.00787198,0.00000000,0.03098445,0.62970347,0.11866099,0.90844671,2.36354126,5.50272968
0.00900450,8.23691157,0.00798161,0.00000000,0.03110241,0.64314005,0.11990308,0.91728791,2.39804302,5.50090380
0.01500750,8.30677160,0.00808737,0.00000000,0.03116411,0.65552508,0.12078669,0.92434247,2.42766405,5.49135890
0.02101051,8.37125931,0.00818952,0.00000000,0.03117824,0.66680109,0.12131448,0.92961383,2.45235930,5.47427026
0.02701351,8.43022331,0.00828837,0.00000000,0.03115465,0.67691819,0.12149431,0.93312769,2.47214287,5.44991452
0.03301651,8.48355245,0.00838424,0.00000000,0.03110390,0.68583100,0.12133833,0.93492863,2.48707602,5.41864798
0.03901951,8.53113900,0.00847737,0.00000000,0.03103667,0.69349595,0.12086210,0.93507665,2.49725468,5.38088416
0.04502251,8.57284520,0.00856793,0.00000000,0.03096330,0.69986908,0.12008360,0.93364384,2.50279719,5.33707162
0.05102551,8.60847509,0.00865593,0.00000000,0.03089328,0.70490459,0.11902247,0.93071135,2.50383294,5.28767314
0.05702851,8.63775306,0.00874122,0.00000000,0.03083477,0.70855419,0.11769921,0.92636666,2.50049253,5.23314709
0.06303152,8.66031042,0.00882343,0.00000000,0.03079430,0.71076740,0.11613460,0.92070138,2.49289986,5.17393150
0.06903452,8.67568026,0.00890203,0.00000000,0.03077645,0.71149260,0.11434924,0.91380943,2.48116638,5.11043147
0.07503752,8.68330093,0.00897625,0.00000000,0.03078368,0.71067891,0.11236327,0.90578559,2.46538776,5.04300994
0.08104052,8.68252743,0.00904519,0.00000000,0.03081627,0.70827872,0.11019620,0.89672446,2.44564287,4.97198188
0.08704352,8.67265011,0.00910778,0.00000000,0.03087238,0.70425056,0.10786687,0.88671959,2.42199496,4.89761171
0.09304652,8.65291937,0.00916284,0.00000000,0.03094816,0.69856231,0.10539357,0.87586267,2.39449469,4.82011371
0.09904952,8.62257489,0.00920917,0.00000000,0.03103805,0.69119428,0.10279414,0.86424288,2.36318489,4.73965488
0.10505253,8.58087800,0.00924552,0.00000000,0.03113500,0.68214207,0.10008615,0.85194601,2.32810632,4.65635997
0.11105553,8.52714533,0.00927072,0.00000000,0.03123096,0.67141902,0.09728702,0.83905358,2.28930435,4.57031804
0.11705853,8.46078259,0.00928371,0.00000000,0.03131720,0.65905799,0.09441418,0.82564178,2.24683592,4.48159039
0.12306153,8.38131669,0.00928357,0.00000000,0.03138480,0.64511241,0.09148512,0.81178032,2.20077648,4.39021925
0.12906453,8.28842541,0.00926959,0.00000000,0.03142504,0.62965654,0.08851733,0.79753127,2.15122664,4.29623718
0.13506753,8.18196339,0.00924131,0.00000000,0.03142979,0.61278494,0.08552825,0.78294797,2.09831817,4.19967679
0.14107054,8.06198390,0.00919853,0.00000000,0.03139187,0.59461115,0.08253503,0.76807414,2.04221922,4.10058081
0.14707354,7.92875590,0.00914135,0.00000000,0.03130534,0.57526577,0.07955430,0.75294341,1.98313855,3.99901224
0.15307654,7.78277609,0.00907015,0.00000000,0.03116569,0.55489403,0.07660188,0.73757917,1.92132874,3.89506453
0.15907954,7.62477588,0.00898563,0.00000000,0.03097000,0.53365293,0.07369240,0.72199520,1.85708819,3.78887170
0.16508254,7.45572317,0.00888875,0.00000000,0.03071699,0.51170831,0.07083902,0.70619672,1.79076203,3.68061812
0.17108554,7.27681906,0.00878073,0.00000000,0.03040701,0.48923187,0.06805306,0.69018230,1.72274181,3.57054773
0.17708854,7.08948957,0.00866303,0.00000000,0.03004197,0.46639825,0.06534385,0.67394623,1.65346391,3.45897240
0.18309155,6.89537217,0.00853731,0.00000000,0.02962518,0.44338247,0.06271846,0.65748145,1.58340673,3.34627884
0.18909455,6.69629734,0.00840538,0.00000000,0.02916120,0.42035764,0.06018171,0.64078284,1.51308656,3.23293382
0.19509755,6.49426492,0.00826917,0.00000000,0.02865557,0.39749301,0.05773613,0.62385065,1.44305211,3.11948690
0.20110055,6.29141528,0.00813069,0.00000000,0.02811467,0.37495246,0.05538214,0.60669381,1.37387770,3.00657029
0.20710355,6.08999518,0.00799197,0.00000000,0.02754536,0.35289325,0.05311825,0.58933291,1.30615512,2.89489538
0.21310655,5.89231848,0.00785504,0.00000000,0.02695484,0.33146515,0.05094137,0.57180267,1.24048406,2.78524538
0.21910955,5.70072181,0.00772187,0.00000000,0.02635038,0.31080965,0.04884720,0.55415353,1.17746147,2.67846401
0.22511256,5.51751562,0.00759433,0.00000000,0.02573910,0.29105937,0.04683063,0.53645228,1.11766966,2.57544012
0.23111556,5.34493141,0.00747417,0.00000000,0.02512778,0.27233748,0.04488617,0.51878163,1.06166368,2.47708827
0.23711856,5.18506598,0.00736293,0.00000000,0.02452272,0.25475698,0.04300832,0.50123866,1.00995804,2.38432587
0.24312156,5.03982420,0.00726197,0.00000000,0.02392957,0.23842002,0.04119198,0.48393213,0.96301323,2.29804740
0.24912456,4.91086191,0.00717236,0.00000000,0.02335320,0.22341692,0.03943274,0.46697883,0.92122246,2.21909650
0.25512756,4.79953092,0.00709490,0.00000000,0.02279762,0.20982514,0.03772706,0.45049909,0.88489920,2.14823721
0.26113057,4.70682838,0.00703006,0.00000000,0.02226590,0.19770805,0.03607247,0.43461174,0.85426579,2.08612530
0.26713357,4.63335281,0.00697794,0.00000000,0.02176008,0.18711370,0.03446755,0.41942878,0.82944399,2.03328121
0.27313657,4.57926926,0.00693830,0.00000000,0.02128118,0.17807345,0.03291189,0.40505007,0.81044763,1.99006585
0.27913957,4.54428569,0.00691049,0.00000000,0.02082917,0.17060078,0.03140599,0.39155837,0.79717813,1.95666045
0.28514257,4.52764275,0.00689348,0.00000000,0.02040296,0.16469023,0.02995102,0.37901501,0.78942304,1.93305177
0.29114557,4.52811825,0.00688586,0.00000000,0.02000048,0.16031656,0.02854860,0.36745649,0.78685805,1.91902345
0.29714857,4.54404758,0.00688588,0.00000000,0.01961870,0.15743435,0.02720052,0.35689225,0.78905248,1.91415441
0.30315158,4.57336018,0.00689147,0.00000000,0.01925377,0.15597798,0.02590850,0.34730366,0.79547833,1.91782438
0.30915458,4.61363161,0.00690031,0.00000000,0.01890116,0.15586209,0.02467391,0.33864443,0.80552279,1.92922693
0.31515758,4.66215019,0.00690992,0.00000000,0.01855578,0.15698267,0.02349762,0.33084236,0.81850374,1.94738948
0.32116058,4.71599590,0.00691768,0.00000000,0.01821222,0.15921862,0.02237978,0.32380237,0.83368792,1.97119961
0.32716358,4.77212906,0.00692101,0.00000000,0.01786495,0.16243386,0.02131983,0.31741068,0.85031111,1.99943696
0.33316658,4.82748524,0.00691738,0.00000000,0.01750856,0.16647996,0.02031643,0.31153985,0.86759960,2.03080907
0.33916958,4.87907289,0.00690448,0.00000000,0.01713803,0.17119917,0.01936757,0.30605447,0.88479214,2.06399010
0.34517259,4.92406935,0.00688028,0.00000000,0.01674898,0.17642782,0.01847071,0.30081725,0.90116166,2.09766054
0.35117559,4.95991151,0.00684313,0.00000000,0.01633790,0.18199986,0.01762298,0.29569502,0.91603566,2.13054641
0.35717859,4.98437706,0.00679185,0.00000000,0.01590244,0.18775060,0.01682146,0.29056452,0.92881478,2.16145637
0.36318159,4.99565298,0.00672574,0.00000000,0.01544158,0.19352037,0.01606343,0.28531762,0.93898860,2.18931511
0.36918459,4.99238844,0.00664468,0.00000000,0.01495586,0.19915804,0.01534671,0.27986564,0.94614823,2.21319198
0.37518759,4.97373003,0.00654911,0.00000000,0.01444748,0.20452425,0.01466995,0.27414276,0.94999511,2.23232356
0.38119060,4.93933817,0.00644002,0.00000000,0.01392050,0.20949430,0.01403293,0.26810816,0.95034593,2.24612973
0.38719360,4.88938445,0.00631894,0.00000000,0.01338082,0.21396057,0.01343682,0.26174705,0.94713341,2.25422273
0.39319660,4.82453062,0.00618787,0.00000000,0.01283631,0.21783442,0.01288441,0.25507034,0.94040316,2.25640927
0.39919960,4.74589077,0.00604919,0.00000000,0.01229675,0.22104751,0.01238028,0.24811329,0.93030696,2.25268592
0.40520260,4.65497901,0.00590562,0.00000000,0.01177383,0.22355257,0.01193093,0.24093300,0.91709270,2.24322859
0.41120560,4.55364571,0.00576006,0.00000000,0.01128108,0.22532364,0.01154483,0.23360512,0.90109186,2.22837675
0.41720860,4.44400538,0.00561554,0.00000000,0.01083381,0.22635572,0.01123245,0.22621983,0.88270490,2.20861359
0.42321161,4.32836004,0.00547507,0.00000000,0.01044897,0.22666408,0.01100621,0.21887748,0.86238559,2.18454333
0.42921461,4.20912134,0.00534155,0.00000000,0.01014507,0.22628304,0.01088036,0.21168396,0.84062474,2.15686665
0.43521761,4.08873479,0.00521770,0.00000000,0.00994197,0.22526457,0.01087085,0.20474623,0.81793432,2.12635564
0.44122061,3.96960913,0.00510594,0.00000000,0.00986077,0.22367662,0.01099509,0.19816807,0.79483235,2.09382923
0.44722361,3.85405303,0.00500834,0.00000000,0.00992356,0.22160131,0.01127172,0.19204633,0.77182937,2.06012994
0.45322661,3.74422099,0.00492659,0.00000000,0.01015319,0.21913306,0.01172028,0.18646784,0.74941668,2.02610266
0.45922961,3.64206951,0.00486191,0.00000000,0.01057299,0.21637672,0.01236083,0.18150707,0.72805678,1.99257600
0.46523262,3.54932379,0.00481509,0.00000000,0.01120636,0.21344576,0.01321349,0.17722459,0.70817614,1.96034632
0.47123562,3.46745498,0.00478648,0.00000000,0.01207640,0.21046050,0.01429802,0.17366640,0.69016019,1.93016449
0.47723862,3.39766697,0.00477596,0.00000000,0.01320538,0.20754641,0.01563314,0.17086402,0.67435048,1.90272537
0.48324162,3.34089176,0.00478302,0.00000000,0.01461415,0.20483250,0.01723602,0.16883530,0.66104377,1.87865938
0.48924462,3.29779171,0.00480675,0.00000000,0.01632149,0.20244971,0.01912150,0.16758590,0.65049258,1.85852606
0.49524762,3.26876730,0.00484591,0.00000000,0.01834337,0.20052928,0.02130138,0.16711108,0.64290698,1.84280900
0.50125063,3.25396864,0.00489894,0.00000000,0.02069216,0.19920106,0.02378368,0.16739794,0.63845695,1.83191174
0.50725363,3.25330929,0.00496404,0.00000000,0.02337580,0.19859172,0.02657178,0.16842759,0.63727513,1.82615424
0.51325663,3.26648116,0.00503920,0.00000000,0.02639699,0.19882275,0.02966374,0.17017742,0.63945929,1.82576961
0.51925963,3.29296961,0.00512224,0.00000000,0.02975240,0.20000832,0.03305151,0.17262294,0.64507441,1.83090107
0.52526263,3.33206814,0.00521085,0.00000000,0.03343195,0.20225282,0.03672034,0.17573945,0.65415388,1.84159894
0.53126563,3.38289256,0.00530266,0.00000000,0.03741829,0.20564825,0.04064827,0.17950303,0.66669983,1.85781792
0.53726863,3.44439479,0.00539524,0.00000000,0.04168636,0.21027138,0.04480585,0.18389113,0.68268237,1.87941499
0.54327164,3.51537696,0.00548618,0.00000000,0.04620332,0.21618077,0.04915605,0.18888254,0.70203793,1.90614819
0.54927464,3.59450633,0.00557312,0.00000000,0.05092861,0.22341378,0.05365441,0.19445682,0.72466678,1.93767689
0.55527764,3.68033230,0.00565379,0.00000000,0.05581445,0.23198358,0.05824959,0.20059331,0.75043002,1.97356416
0.56128064,3.77130621,0.00572606,0.00000000,0.06080666,0.24187648,0.06288412,0.20726981,0.77914648,2.01328161
0.56728364,3.86580506,0.00578798,0.00000000,0.06584575,0.25304958,0.06749552,0.21446103,0.81058994,2.05621738
0.57328664,3.96215984,0.00583787,0.00000000,0.07086852,0.26542902,0.07201780,0.22213718,0.84448711,2.10168767
0.57928964,4.05868902,0.00587432,0.00000000,0.07580982,0.27890904,0.07638312,0.23026262,0.88051698,2.14895203
0.58529265,4.15373730,0.00589630,0.00000000,0.08060468,0.29335190,0.08052381,0.23879506,0.91831200,2.19723255
0.59129565,4.24571948,0.00590315,0.00000000,0.08519069,0.30858899,0.08437451,0.24768522,0.95746140,2.24573685
0.59729865,4.33316858,0.00589469,0.00000000,0.08951040,0.32442306,0.08787447,0.25687729,0.99751719,2.29368442
0.60330165,4.41478716,0.00587126,0.00000000,0.09351389,0.34063183,0.09096982,0.26631014,1.03800277,2.34033585
0.60930465,4.48950004,0.00583370,0.00000000,0.09716120,0.35697278,0.09361580,0.27591942,1.07842437,2.38502385
0.61530765,4.55650649,0.00578344,0.00000000,0.10042464,0.37318922,0.09577883,0.28564039,1.11828502,2.42718515
0.62131066,4.61532936,0.00572250,0.00000000,0.10329074,0.38901744,0.09743832,0.29541153,1.15710064,2.46639189
0.62731366,4.66585853,0.00565344,0.00000000,0.10576191,0.40419467,0.09858812,0.30517856,1.19441780,2.50238090
0.63331666,4.70838592,0.00557942,0.00000000,0.10785755,0.41846761,0.09923754,0.31489875,1.22983222,2.53507948
0.63931966,4.74362926,0.00550406,0.00000000,0.10961461,0.43160125,0.09941192,0.32454523,1.26300711,2.56462594
0.64532266,4.77274221,0.00543148,0.00000000,0.11108752,0.44338746,0.09915268,0.33411083,1.29369036,2.59138329
0.65132566,4.79730842,0.00536611,0.00000000,0.11234747,0.45365298,0.09851678,0.34361129,1.32172943,2.61594488
0.65732866,4.81931809,0.00531267,0.00000000,0.11348097,0.46226649,0.09757573,0.35308734,1.34708285,2.63913055
0.66333167,4.84112584,0.00527598,0.00000000,0.11458783,0.46914422,0.09641405,0.36260545,1.36982732,2.66197265
0.66933467,4.86538982,0.00526088,0.00000000,0.11577839,0.47425386,0.09512723,0.37225702,1.39015967,2.68569150
0.67533767,4.89499279,0.00527199,0.00000000,0.11717035,0.47761650,0.09381941,0.38215577,1.40839293,2.71166020
0.68134067,4.93294667,0.00531362,0.00000000,0.11888503,0.47930634,0.09260059,0.39243339,1.42494635,2.74135960
0.68734367,4.98228337,0.00538956,0.00000000,0.12104329,0.47944828,0.09158376,0.40323345,1.44032931,2.77632444
0.69334667,5.04593542,0.00550292,0.00000000,0.12376136,0.47821324,0.09088179,0.41470377,1.45511955,2.81808244
0.69934967,5.12661070,0.00565596,0.00000000,0.12714644,0.47581154,0.09060429,0.42698762,1.46993646,2.86808852
0.70535268,5.22666646,0.00584996,0.00000000,0.13129251,0.47248453,0.09085457,0.44021408,1.48541063,2.92765678
0.71135568,5.34798793,0.00608510,0.00000000,0.13627636,0.46849490,0.09172669,0.45448806,1.50215086,2.99789322
0.71735868,5.49187745,0.00636036,0.00000000,0.14215395,0.46411610,0.09330274,0.46988068,1.52071050,3.07963239
0.72336168,5.65895953,0.00667345,0.00000000,0.14895746,0.45962134,0.09565040,0.48642036,1.54155466,3.17338101
0.72936468,5.84910719,0.00702084,0.00000000,0.15669282,0.45527281,0.09882084,0.50408547,1.56503020,3.27927175
0.73536768,6.06139391,0.00739773,0.00000000,0.16533818,0.45131140,0.10284703,0.52279883,1.59134027,3.39702973
0.74137069,6.29407493,0.00779817,0.00000000,0.17484316,0.44794768,0.10774243,0.54242467,1.62052476,3.52595400
0.74737369,6.54459988,0.00821516,0.00000000,0.18512897,0.44535423,0.11350015,0.56276828,1.65244811,3.66491558
0.75337669,6.80965788,0.00864083,0.00000000,0.19608952,0.44365993,0.12009260,0.58357860,1.68679527,3.81237283
0.75937969,7.08525416,0.00906662,0.00000000,0.20759342,0.44294616,0.12747152,0.60455374,1.72307626,3.96640399
0.76538269,7.36681598,0.00948356,0.00000000,0.21948677,0.44324514,0.13556852,0.62534925,1.76063939,4.12475626
0.77138569,7.64932425,0.00988251,0.00000000,0.23159681,0.44454038,0.14429606,0.64558893,1.79869265,4.28490925
0.77738869,7.92746538,0.01025445,0.00000000,0.24373614,0.44676906,0.15354887,0.66487758,1.83633229,4.44415062
0.78339170,8.19579745,0.01059076,0.00000000,0.25570746,0.44982615,0.16320569,0.68281517,1.87257724,4.59966044
0.78939470,8.44892347,0.01088351,0.00000000,0.26730872,0.45357004,0.17313146,0.69901179,1.90640790,4.74860069
0.79539770,8.68166442,0.01112574,0.00000000,0.27833834,0.45782922,0.18317980,0.71310249,1.93680711,4.88820599
0.80140070,8.88922451,0.01131166,0.00000000,0.28860052,0.46240974,0.19319583,0.72476139,1.96280158,5.01587139
0.80740370,9.06734172,0.01143686,0.00000000,0.29791027,0.46710303,0.20301913,0.73371433,1.98350159,5.12923346
0.81340670,9.21241722,0.01149848,0.00000000,0.30609816,0.47169377,0.21248696,0.73974933,1.99813712,5.22624114
0.81940970,9.32161860,0.01149525,0.00000000,0.31301453,0.47596743,0.22143764,0.74272451,2.00608877,5.30521347
0.82541271,9.39295306,0.01142758,0.00000000,0.31853305,0.47971728,0.22971386,0.74257288,2.00691200,5.36488199
0.83141571,9.42530823,0.01129748,0.00000000,0.32255362,0.48275064,0.23716613,0.73930405,2.00035374,5.40441634
0.83741871,9.41846007,0.01110853,0.00000000,0.32500436,0.48489415,0.24365602,0.73300264,1.98636081,5.42343281
0.84342171,9.37304872,0.01086570,0.00000000,0.32584284,0.48599810,0.24905930,0.72382366,1.96507990,5.42198594
0.84942471,9.29052478,0.01057517,0.00000000,0.32505646,0.48593968,0.25326877,0.71198509,1.93684943,5.40054454
0.85542771,9.17306959,0.01024414,0.00000000,0.32266195,0.48462523,0.25619681,0.69775816,1.90218396,5.35995403
0.86143072,9.02349440,0.00988054,0.00000000,0.31870416,0.48199149,0.25777748,0.68145592,1.86175201,5.30138748
0.86743372,8.84512367,0.00949277,0.00000000,0.31325412,0.47800590,0.25796815,0.66342058,1.81634871,5.22628828
0.87343672,8.64166837,0.00908943,0.00000000,0.30640650,0.47266615,0.25675053,0.64401045,1.76686455,5.13630756
0.87943972,8.41709510,0.00867904,0.00000000,0.29827655,0.46599900,0.25413122,0.62358699,1.71425182,5.03323940
0.88544272,8.17549663,0.00826977,0.00000000,0.28899672,0.45805841,0.25014155,0.60250260,1.65949033,4.91895683
0.89144572,7.92096887,0.00786926,0.00000000,0.27871291,0.44892323,0.24483675,0.58108972,1.60355380,4.79535137
0.89744872,7.65749881,0.00748432,0.00000000,0.26758068,0.43869447,0.23829467,0.55965155,1.54737843,4.66427833
0.90345173,7.38886669,0.00712087,0.00000000,0.25576137,0.42749215,0.23061372,0.53845480,1.49183466,4.52750975
0.90945473,7.11856526,0.00678375,0.00000000,0.24341832,0.41545206,0.22191040,0.51772462,1.43770328,4.38669621
0.91545773,6.84973752,0.00647663,0.00000000,0.23071331,0.40272222,0.21231639,0.49764168,1.38565651,4.24333833
0.92146073,6.58513372,0.00620205,0.00000000,0.21780324,0.38945948,0.20197524,0.47834153,1.33624456,4.09876811
0.92746373,6.32708752,0.00596134,0.00000000,0.20483720,0.37582596,0.19103886,0.45991587,1.28988790,3.95413995
0.93346673,6.07751011,0.00575472,0.00000000,0.19195394,0.36198584,0.17966388,0.44241566,1.24687517,3.81043070
0.93946973,5.83790102,0.00558136,0.00000000,0.17927988,0.34810225,0.16800804,0.42585573,1.20736656,3.66844770
0.94547274,5.60937328,0.00543951,0.00000000,0.16692753,0.33433455,0.15622671,0.41022047,1.17140211,3.52884365
0.95147574,5.39269048,0.00532663,0.00000000,0.15499455,0.32083597,0.14446962,0.39547035,1.13891436,3.39213689
0.95747874,5.18831311,0.00523952,0.00000000,0.14356323,0.30775181,0.13287800,0.38154892,1.10974450,3.25873551
0.96348174,4.99645112,0.00517453,0.00000000,0.13270051,0.29521797,0.12158212,0.36838975,1.08366123,3.12896392
0.96948474,4.81712000,0.00512770,0.00000000,0.12245848,0.28336019,0.11069930,0.35592334,1.06038129,3.00309015
0.97548774,4.65019724,0.00509495,0.00000000,0.11287524,0.27229358,0.10033246,0.34408334,1.03959068,2.88135263
0.98149075,4.49547695,0.00507222,0.00000000,0.10397611,0.26212275,0.09056922,0.33281220,1.02096570,2.76398495
0.98749375,4.35271973,0.00505563,0.00000000,0.09577509,0.25294220,0.08148150,0.32206575,1.00419272,2.65123757
0.99349675,4.22169611,0.00504160,0.00000000,0.08827650,0.24483699,0.07312566,0.31181685,0.98898598,2.54339537
0.99949975,4.10222160,0.00502699,0.00000000,0.08147667,0.23788356,0.06554296,0.30205783,0.97510260,2.44079026
1.00550275,3.99418220,0.00500911,0.00000000,0.07536564,0.23215052,0.05876050,0.29280180,0.96235428,2.34380832
1.01150575,3.89754955,0.00498586,0.00000000,0.06992875,0.22769937,0.05279241,0.28408276,0.95061523,2.25289105
1.01750875,3.81238547,0.00495570,0.00000000,0.06514806,0.22458490,0.04764119,0.27595461,0.93982622,2.16853078
1.02351176,3.73883615,0.00491768,0.00000000,0.06100353,0.22285528,0.04329923,0.26848918,0.92999456,2.09126026
1.02951476,3.67711670,0.00487141,0.00000000,0.05747398,0.22255171,0.03975034,0.26177329,0.92119039,2.02163705
1.03551776,3.62748737,0.00481701,0.00000000,0.05453766,0.22370766,0.03697126,0.25590509,0.91353947,1.96022330
1.04152076,3.59022293,0.00475509,0.00000000,0.05217259,0.22634756,0.03493304,0.25098988,0.90721305,1.90756192
1.04752376,3.56557744,0.00468663,0.00000000,0.05035658,0.23048516,0.03360229,0.24713544,0.90241546,1.86415029
1.05352676,3.55374625,0.00461290,0.00000000,0.04906702,0.23612150,0.03294232,0.24444723,0.89937022,1.83041270
1.05952976,3.55482794,0.00453543,0.00000000,0.04828037,0.24324273,0.03291400,0.24302362,0.89830535,1.80667318
1.06553277,3.56878819,0.00445583,0.00000000,0.04797163,0.25181773,0.03347649,0.24295128,0.89943873,1.79312983
1.07153577,3.59542797,0.00437580,0.00000000,0.04811363,0.26179600,0.03458774,0.24430095,0.90296427,1.78983241
1.07753877,3.63435794,0.00429698,0.00000000,0.04867632,0.27310565,0.03620492,0.24712378,0.90903960,1.79666417
1.08354177,3.68498061,0.00422091,0.00000000,0.04962616,0.28565193,0.03828458,0.25144829,0.91777572,1.81332938
1.08954477,3.74648151,0.00414898,0.00000000,0.05092564,0.29931628,0.04078285,0.25727812,0.92922917,1.83934715
1.09554777,3.81782989,0.00408238,0.00000000,0.05253292,0.31395620,0.04365550,0.26459053,0.94339682,1.87405232
1.10155078,3.89778928,0.00402204,0.00000000,0.05440179,0.32940579,0.04685800,0.27333582,0.96021362,1.91660364
1.10755378,3.98493731,0.00396866,0.00000000,0.05648183,0.34547729,0.05034553,0.28343746,0.97955288,1.96599905
1.11355678,4.07769401,0.00392267,0.00000000,0.05871891,0.36196347,0.05407311,0.29479301,1.00122917,2.02109765
1.11955978,4.17435729,0.00388423,0.00000000,0.06105587,0.37864080,0.05799572,0.30727571,1.02500340,2.08064750
1.12556278,4.27314372,0.00385325,0.00000000,0.06343360,0.39527350,0.06206848,0.32073663,1.05058956,2.14331812
