energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-4.30115058,2.96256289,0.32626002,0.00328350,0.01668790,1.26819859,1.38360538,0.61967836
-4.29514757,3.05153390,0.34513293,0.00332603,0.01641498,1.31293971,1.41817098,0.63675250
-4.28914457,3.14612173,0.36465898,0.00337477,0.01617557,1.36011485,1.45527684,0.65503980
-4.28314157,3.24491921,0.38457694,0.00342877,0.01596957,1.40903795,1.49437403,0.67425191
-4.27713857,3.34611886,0.40457879,0.00348668,0.01579512,1.45885087,1.53472368,0.69401932
-4.27113557,3.44755389,0.42431662,0.00354675,0.01564852,1.50854264,1.57541478,0.71389910
-4.26513257,3.54675975,0.44341184,0.00360689,0.01552438,1.55697743,1.61539158,0.73338721
-4.25912956,3.64105364,0.46146633,0.00366474,0.01541580,1.60293024,1.65348922,0.75193437
-4.25312656,3.72762817,0.47807511,0.00371777,0.01531467,1.64512863,1.68847614,0.76896519
-4.24712356,3.80365486,0.49283998,0.00376334,0.01521208,1.68229858,1.71910103,0.78389917
-4.24112056,3.86639231,0.50538346,0.00379888,0.01509872,1.71321214,1.74414211,0.79617291
-4.23511756,3.91329367,0.51536250,0.00382194,0.01496529,1.73673478,1.76245636,0.80526217
-4.22911456,3.94210831,0.52248118,0.00383029,0.01480299,1.75186979,1.77302609,0.81070277
-4.22311156,3.95097243,0.52650191,0.00382206,0.01460389,1.75779793,1.77500078,0.81210928
-4.21710855,3.93848442,0.52725450,0.00379577,0.01436130,1.75391004,1.76773201,0.80919065
-4.21110555,3.90376134,0.52464270,0.00375043,0.01407007,1.73983139,1.75080001,0.80176183
-4.20510255,3.84647406,0.51864799,0.00368556,0.01372675,1.71543641,1.72403048,0.78975119
-4.19909955,3.76685968,0.50933030,0.00360119,0.01332978,1.68085346,1.68750127,0.77320317
-4.19309655,3.66571115,0.49682583,0.00349790,0.01287950,1.63645944,1.64153870,0.75227625
-4.18709355,3.54434510,0.48134202,0.00337676,0.01237807,1.58286472,1.58670398,0.72723646
-4.18109055,3.40455004,0.46314997,0.00323930,0.01182937,1.52088949,1.52377074,0.69844686
-4.17508754,3.24851802,0.44257484,0.00308743,0.01123882,1.45153273,1.45369508,0.66635359
-4.16908454,3.07876357,0.41998450,0.00292338,0.01061306,1.37593563,1.37757968,0.63146931
-4.16308154,2.89803403,0.39577730,0.00274962,0.00995974,1.29534118,1.29663412,0.59435490
-4.15707854,2.70921601,0.37036926,0.00256876,0.00928716,1.21105214,1.21213311,0.55560026
-4.15107554,2.51524206,0.34418153,0.00238347,0.00860394,1.12438915,1.12537504,0.51580530
-4.14507254,2.31900196,0.31762847,0.00219639,0.00791878,1.03665085,1.03764220,0.47556174
-4.13906953,2.12326199,0.29110689,0.00201004,0.00724010,0.94907768,0.95016480,0.43543665
-4.13306653,1.93059525,0.26498696,0.00182678,0.00657583,0.86282058,0.86408968,0.39595818
-4.12706353,1.74332509,0.23960477,0.00164875,0.00593321,0.77891554,0.78045503,0.35760406
-4.12106053,1.56348305,0.21525712,0.00147779,0.00531863,0.69826459,0.70017139,0.32079302
-4.11505753,1.39278159,0.19219817,0.00131547,0.00473753,0.62162347,0.62400953,0.28587928
-4.10905453,1.23260152,0.17063822,0.00116303,0.00419430,0.54959577,0.55259465,0.25315008
-4.10305153,1.08399289,0.15074428,0.00102140,0.00369237,0.48263317,0.48640679,0.22282589
-4.09704852,0.94768798,0.13264225,0.00089122,0.00323415,0.42104098,0.42578655,0.19506320
-4.09104552,0.82412414,0.11642044,0.00077284,0.00282115,0.36498830,0.37094534,0.16995926
-4.08504252,0.71347449,0.10213408,0.00066634,0.00245405,0.31452153,0.32197893,0.14755840
-4.07903952,0.61568382,0.08981036,0.00057160,0.00213286,0.26958050,0.27888353,0.12785940
-4.07303652,0.53050748,0.07945391,0.00048831,0.00185699,0.23001588,0.24157299,0.11082351
-4.06703352,0.45755098,0.07105201,0.00041602,0.00162539,0.19560724,0.20989631,0.09638241
-4.06103052,0.39630831,0.06457961,0.00035414,0.00143672,0.16608060,0.18365451,0.08444602
-4.05502751,0.34619730,0.06000359,0.00030205,0.00128940,0.14112494,0.16261602,0.07490949
-4.04902451,0.30659072,0.05728622,0.00025903,0.00118172,0.12040708,0.14653005,0.06765936
-4.04302151,0.27684206,0.05638765,0.00022438,0.00111193,0.10358446,0.13513745,0.06257843
-4.03701851,0.25630568,0.05726729,0.00019740,0.00107829,0.09031565,0.12817886,0.05954951
-4.03101551,0.24435077,0.05988414,0.00017740,0.00107908,0.08026847,0.12539998,0.05845770
-4.02501251,0.24036962,0.06419602,0.00016371,0.00111263,0.07312576,0.12655413,0.05919151
-4.01900950,0.24378038,0.07015787,0.00015571,0.00117730,0.06858893,0.13140219,0.06164276
-4.01300650,0.25402499,0.07771923,0.00015283,0.00127145,0.06637952,0.13971036,0.06570543
-4.00700350,0.27056334,0.08682113,0.00015451,0.00139339,0.06623916,0.15124615,0.07127374
-4.00100050,0.29286441,0.09739259,0.00016027,0.00154135,0.06792808,0.16577298,0.07823962
-3.99499750,0.32039557,0.10934700,0.00016961,0.00171337,0.07122274,0.18304418,0.08648985
-3.98899450,0.35261129,0.12257865,0.00018208,0.00190734,0.07591284,0.20279670,0.09590313
-3.98299150,0.38894210,0.13695975,0.00019726,0.00212082,0.08179800,0.22474528,0.10634742
-3.97698849,0.42878500,0.15233808,0.00021470,0.00235112,0.08868458,0.24857756,0.11767768
-3.97098549,0.47149628,0.16853564,0.00023398,0.00259518,0.09638282,0.27395057,0.12973433
-3.96498249,0.51638732,0.18534845,0.00025467,0.00284960,0.10470449,0.30048905,0.14234258
-3.95897949,0.56272411,0.20254758,0.00027633,0.00311066,0.11346138,0.32778590,0.15531284
-3.95297649,0.60973084,0.21988165,0.00029853,0.00337431,0.12246460,0.35540488,0.16844215
-3.94697349,0.65659755,0.23708070,0.00032081,0.00363625,0.13152481,0.38288569,0.18151686
-3.94097049,0.70249193,0.25386138,0.00034273,0.00389200,0.14045335,0.40975131,0.19431635
-3.93496748,0.74657470,0.26993336,0.00036384,0.00413699,0.14906421,0.43551738,0.20661782
-3.92896448,0.78801813,0.28500673,0.00038370,0.00436665,0.15717677,0.45970325,0.21820195
-3.92296148,0.82602688,0.29880011,0.00040192,0.00457655,0.16461909,0.48184436,0.22885910
-3.91695848,0.85986017,0.31104910,0.00041808,0.00476251,0.17123149,0.50150521,0.23839609
-3.91095548,0.88885434,0.32151479,0.00043186,0.00492074,0.17687041,0.51829249,0.24664290
-3.90495248,0.91244458,0.32999182,0.00044295,0.00504792,0.18141206,0.53186766,0.25345936
-3.89894947,0.93018482,0.33631580,0.00045109,0.00514136,0.18475586,0.54195838,0.25874118
-3.89294647,0.94176474,0.34036943,0.00045612,0.00519904,0.18682728,0.54836813,0.26242531
-3.88694347,0.94702297,0.34208737,0.00045791,0.00521970,0.18758002,0.55098366,0.26449420
-3.88094047,0.94595584,0.34145935,0.00045643,0.00520290,0.18699732,0.54977973,0.26497885
-3.87493747,0.93872109,0.33853145,0.00045169,0.00514900,0.18509236,0.54482096,0.26396035
-3.86893447,0.92563634,0.33340549,0.00044381,0.00505914,0.18190760,0.53626065,0.26156998
-3.86293147,0.90717220,0.32623649,0.00043295,0.00493526,0.17751321,0.52433653,0.25798766
-3.85692846,0.88394042,0.31722839,0.00041934,0.00477997,0.17200457,0.50936376,0.25343884
-3.85092546,0.85667733,0.30662804,0.00040326,0.00459646,0.16549893,0.49172523,0.24818998
-3.84492246,0.82622332,0.29471796,0.00038503,0.00438843,0.15813143,0.47185993,0.24254247
-3.83891946,0.79349912,0.28180794,0.00036501,0.00415996,0.15005067,0.45024949,0.23682554
-3.83291646,0.75947969,0.26822589,0.00034358,0.00391533,0.14141394,0.42740374,0.23138797
-3.82691346,0.72516672,0.25430841,0.00032112,0.00365895,0.13238244,0.40384579,0.22658908
-3.82091046,0.69156066,0.24039124,0.00029802,0.00339520,0.12311652,0.38009705,0.22278907
-3.81490745,0.65963306,0.22680000,0.00027466,0.00312832,0.11377136,0.35666291,0.22033899
-3.80890445,0.63030015,0.21384154,0.00025137,0.00286230,0.10449293,0.33401948,0.21957062
-3.80290145,0.60439830,0.20179611,0.00022849,0.00260076,0.09541473,0.31260167,0.22078638
-3.79689845,0.58266201,0.19091052,0.00020629,0.00234694,0.08665502,0.29279309,0.22424965
-3.79089545,0.56570482,0.18139248,0.00018502,0.00210362,0.07831484,0.27491781,0.23017554
-3.78489245,0.55400364,0.17340622,0.00016487,0.00187306,0.07047682,0.25923430,0.23872259
-3.77888944,0.54788669,0.16706936,0.00014601,0.00165702,0.06320458,0.24593127,0.24998544
-3.77288644,0.54752528,0.16245116,0.00012854,0.00145679,0.05654288,0.23512580,0.26398878
-3.76688344,0.55292959,0.15957202,0.00011254,0.00127315,0.05051827,0.22686325,0.28068290
-3.76088044,0.56394835,0.15840422,0.00009803,0.00110646,0.04514035,0.22111916,0.29994093
-3.75487744,0.58027267,0.15887387,0.00008501,0.00095667,0.04040332,0.21780278,0.32155814
-3.74887444,0.60144377,0.16086393,0.00007344,0.00082343,0.03628784,0.21676210,0.34525336
-3.74287144,0.62686457,0.16421826,0.00006327,0.00070605,0.03276312,0.21779022,0.37067269
-3.73686843,0.65581495,0.16874653,0.00005441,0.00060366,0.02978906,0.22063282,0.39739568
-3.73086543,0.68747047,0.17422990,0.00004678,0.00051519,0.02731847,0.22499661,0.42494379
-3.72486243,0.72092406,0.18042746,0.00004027,0.00043948,0.02529913,0.23055833,0.45279113
-3.71885943,0.75521035,0.18708299,0.00003476,0.00037529,0.02367585,0.23697447,0.48037731
-3.71285643,0.78933198,0.19393229,0.00003015,0.00032135,0.02239229,0.24389100,0.50712200
-3.70685343,0.82228719,0.20071047,0.00002632,0.00027643,0.02139268,0.25095335,0.53244076
-3.70085043,0.85309799,0.20715934,0.00002317,0.00023932,0.02062324,0.25781605,0.55576175
-3.69484742,0.88083790,0.21303460,0.00002060,0.00020889,0.02003353,0.26415197,0.57654259
-3.68884442,0.90465848,0.21811248,0.00001850,0.00018409,0.01957742,0.26966085,0.59428684
-3.68284142,0.92381369,0.22219590,0.00001681,0.00016398,0.01921409,0.27407691,0.60855929
-3.67683842,0.93768114,0.22511971,0.00001544,0.00014771,0.01890864,0.27717530,0.61899965
-3.67083542,0.94577959,0.22675497,0.00001433,0.00013456,0.01863267,0.27877720,0.62533377
-3.66483242,0.94778187,0.22701217,0.00001343,0.00012390,0.01836470,0.27875348,0.62738216
-3.65882941,0.94352294,0.22584318,0.00001270,0.00011523,0.01809046,0.27702677,0.62506526
-3.65282641,0.93300269,0.22324202,0.00001210,0.00010814,0.01780309,0.27357184,0.61840529
-3.64682341,0.91638354,0.21924436,0.00001160,0.00010232,0.01750330,0.26841451,0.60752463
-3.64082041,0.89398305,0.21392586,0.00001121,0.00009757,0.01719948,0.26162899,0.59264084
-3.63481741,0.86626195,0.20739954,0.00001091,0.00009376,0.01690780,0.25333386,0.57405851
-3.62881441,0.83380826,0.19981214,0.00001071,0.00009085,0.01665230,0.24368693,0.55215847
-3.62281141,0.79731838,0.19133998,0.00001063,0.00008889,0.01646502,0.23287922,0.52738475
-3.61680840,0.75757594,0.18218419,0.00001068,0.00008799,0.01638616,0.22112833,0.50023010
-3.61080540,0.71542952,0.17256583,0.00001090,0.00008833,0.01646422,0.20867143,0.47122052
-3.60480240,0.67177018,0.16272094,0.00001133,0.00009017,0.01675618,0.19575832,0.44089972
-3.59879940,0.62750971,0.15289580,0.00001202,0.00009382,0.01732769,0.18264467,0.40981393
-3.59279640,0.58356038,0.14334259,0.00001302,0.00009968,0.01825316,0.16958575,0.37849789
-3.58679340,0.54081693,0.13431541,0.00001442,0.00010817,0.01961582,0.15683088,0.34746229
-3.58079040,0.50014108,0.12606697,0.00001627,0.00011981,0.02150752,0.14461864,0.31718330
-3.57478739,0.46234897,0.11884576,0.00001868,0.00013516,0.02402842,0.13317304,0.28809413
-3.56878439,0.42820146,0.11289370,0.00002174,0.00015482,0.02728625,0.12270055,0.26057908
-3.56278139,0.39839711,0.10844431,0.00002555,0.00017945,0.03139527,0.11338804,0.23496979
-3.55677839,0.37356764,0.10572101,0.00003023,0.00020973,0.03647472,0.10540154,0.21154375
-3.55077539,0.35427520,0.10493567,0.00003591,0.00024638,0.04264673,0.09888563,0.19052477
-3.54477239,0.34101117,0.10628702,0.00004271,0.00029011,0.05003365,0.09396343,0.17208505
-3.53876938,0.33419564,0.10995887,0.00005079,0.00034165,0.05875473,0.09073694,0.15634873
-3.53276638,0.33417730,0.11611794,0.00006028,0.00040167,0.06892227,0.08928766,0.14339631
-3.52676338,0.34123315,0.12491124,0.00007133,0.00047081,0.08063707,0.08967733,0.13326971
-3.52076038,0.35556765,0.13646290,0.00008412,0.00054962,0.09398354,0.09194861,0.12597763
-3.51475738,0.37731126,0.15087051,0.00009878,0.00063855,0.10902438,0.09612585,0.12150098
-3.50875438,0.40651823,0.16820101,0.00011550,0.00073793,0.12579514,0.10221564,0.11979798
-3.50275138,0.44316381,0.18848630,0.00013443,0.00084792,0.14429880,0.11020737,0.12080898
-3.49674837,0.48714125,0.21171879,0.00015573,0.00096851,0.16450077,0.12007380,0.12446081
-3.49074537,0.53825899,0.23784719,0.00017959,0.00109949,0.18632442,0.13177155,0.13067050
-3.48474237,0.59623849,0.26677277,0.00020617,0.00124044,0.20964762,0.14524187,0.13934861
-3.47873937,0.66071343,0.29834659,0.00023564,0.00139071,0.23430043,0.16041152,0.15040196
-3.47273637,0.73123070,0.33236778,0.00026819,0.00154943,0.26006436,0.17719399,0.16373598
-3.46673337,0.80725370,0.36858345,0.00030401,0.00171553,0.28667328,0.19549108,0.17925665
-3.46073037,0.88816830,0.40669020,0.00034328,0.00188773,0.31381625,0.21519483,0.19687204
-3.45472736,0.97329157,0.44633756,0.00038622,0.00206459,0.34114233,0.23618974,0.21649356
-3.44872436,1.06188332,0.48713335,0.00043303,0.00224452,0.36826730,0.25835530,0.23803681
-3.44272136,1.15316005,0.52865085,0.00048393,0.00242585,0.39478221,0.28156865,0.26142197
-3.43671836,1.24631085,0.57043770,0.00053915,0.00260684,0.42026354,0.30570711,0.28657376
-3.43071536,1.34051452,0.61202609,0.00059889,0.00278576,0.44428459,0.33065054,0.31342074
-3.42471236,1.43495705,0.65294386,0.00066337,0.00296093,0.46642773,0.35628323,0.34189389
-3.41870935,1.52884834,0.69272614,0.00073277,0.00313075,0.48629700,0.38249501,0.37192441
-3.41270635,1.62143732,0.73092679,0.00080724,0.00329376,0.50353046,0.40918162,0.40344062
-3.40670335,1.71202440,0.76712917,0.00088688,0.00344866,0.51781190,0.43624396,0.43636400
-3.40070035,1.79997051,0.80095571,0.00097170,0.00359437,0.52888109,0.46358635,0.47060438
-3.39469735,1.88470213,0.83207577,0.00106163,0.00372999,0.53654240,0.49111364,0.50605450
-3.38869435,1.96571201,0.86021144,0.00115651,0.00385484,0.54067116,0.51872749,0.54258406
-3.38269135,2.04255578,0.88514095,0.00125601,0.00396846,0.54121748,0.54632182,0.58003373
-3.37668834,2.11484463,0.90669973,0.00135965,0.00407056,0.53820745,0.57377794,0.61820941
-3.37068534,2.18223515,0.92477908,0.00146682,0.00416101,0.53174158,0.60095959,0.65687735
-3.36468234,2.24441702,0.93932273,0.00157670,0.00423983,0.52199063,0.62770854,0.69576040
-3.35867934,2.30110021,0.95032164,0.00168829,0.00430710,0.50918900,0.65384094,0.73453626
-3.35267634,2.35200279,0.95780748,0.00180042,0.00436298,0.49362614,0.67914519,0.77283776
-3.34667334,2.39684099,0.96184545,0.00191175,0.00440765,0.47563628,0.70338155,0.81025596
-3.34067034,2.43532267,0.96252692,0.00202082,0.00444127,0.45558714,0.72628389,0.84634602
-3.33466733,2.46714544,0.95996258,0.00212601,0.00446401,0.43386804,0.74756373,0.88063615
-3.32866433,2.49199999,0.95427645,0.00222565,0.00447599,0.41087808,0.76691677,0.91263941
-3.32266133,2.50957914,0.94560132,0.00231805,0.00447731,0.38701478,0.78403162,0.94186815
-3.31665833,2.51959231,0.93407583,0.00240152,0.00446808,0.36266373,0.79860055,0.96785064
-3.31065533,2.52178495,0.91984326,0.00247445,0.00444843,0.33818965,0.81033188,0.99014910
-3.30465233,2.51596174,0.90305206,0.00253537,0.00441854,0.31392900,0.81896330,1.00837850
-3.29864932,2.50201220,0.88385790,0.00258300,0.00437871,0.29018444,0.82427550,1.02222498
-3.29264632,2.47993695,0.86242684,0.00261629,0.00432940,0.26722117,0.82610546,1.03146317
-3.28664332,2.44987261,0.83893931,0.00263449,0.00427127,0.24526505,0.82435837,1.03597113
-3.28064032,2.41211367,0.81359421,0.00263716,0.00420521,0.22450239,0.81901777,1.03574227
-3.27463732,2.36712923,0.78661281,0.00262421,0.00413244,0.20508130,0.81015301,1.03089336
-3.26863432,2.31557322,0.75824169,0.00259592,0.00405444,0.18711411,0.79792361,1.02166790
-3.26263132,2.25828690,0.72875459,0.00255292,0.00397304,0.17068078,0.78258021,1.00843474
-3.25662831,2.19629284,0.69845247,0.00249618,0.00389038,0.15583293,0.76446180,0.99168159
-3.25062531,2.13078022,0.66766192,0.00242700,0.00380889,0.14259808,0.74398941,0.97200364
-3.24462231,2.06308167,0.63673151,0.00234697,0.00373128,0.13098402,0.72165636,0.95008773
-3.23861931,1.99464253,0.60602643,0.00225790,0.00366044,0.12098286,0.69801552,0.92669258
-3.23261631,1.92698373,0.57592143,0.00216176,0.00359942,0.11257482,0.67366415,0.90262602
-3.22661331,1.86165992,0.54679247,0.00206067,0.00355133,0.10573131,0.64922695,0.87872007
-3.22061031,1.80021460,0.51900741,0.00195678,0.00351925,0.10041752,0.62533797,0.85580505
-3.21460730,1.74413436,0.49291636,0.00185223,0.00350616,0.09659430,0.60262229,0.83468362
-3.20860430,1.69480410,0.46884199,0.00174910,0.00351482,0.09421934,0.58167809,0.81610599
-3.20260130,1.65346512,0.44707036,0.00164932,0.00354773,0.09324779,0.56305974,0.80074712
-3.19659830,1.62117771,0.42784276,0.00155465,0.00360699,0.09363222,0.54726260,0.78918670
-3.19059530,1.59878957,0.41134880,0.00146665,0.00369426,0.09532226,0.53470990,0.78189276
-3.18459230,1.58691107,0.39772117,0.00138662,0.00381067,0.09826371,0.52574200,0.77920905
-3.17858929,1.58589801,0.38703209,0.00131558,0.00395680,0.10239748,0.52060840,0.78134676
-3.17258629,1.59584204,0.37929173,0.00125428,0.00413260,0.10765830,0.51946227,0.78838039
-3.16658329,1.61656879,0.37444837,0.00120318,0.00433740,0.11397345,0.52235780,0.80024780
-3.16058029,1.64764318,0.37239041,0.00116246,0.00456985,0.12126145,0.52924997,0.81675413
-3.15457729,1.68838153,0.37294995,0.00113206,0.00482796,0.12943096,0.53999671,0.83757922
-3.14857429,1.73786951,0.37590772,0.00111163,0.00510910,0.13837978,0.55436322,0.86228805
-3.14257129,1.79498523,0.38099919,0.00110063,0.00541003,0.14799432,0.57202806,0.89034372
-3.13656828,1.85842652,0.38792160,0.00109832,0.00572691,0.15814930,0.59259103,0.92112246
-3.13056528,1.92674168,0.39634159,0.00110381,0.00605542,0.16870792,0.61558234,0.95393019
-3.12456228,1.99836274,0.40590328,0.00111605,0.00639074,0.17952259,0.64047314,0.98802014
-3.11855928,2.07164075,0.41623659,0.00113394,0.00672771,0.19043605,0.66668699,1.02261123
-3.11255628,2.14488226,0.42696550,0.00115628,0.00706085,0.20128317,0.69361238,1.05690666
-3.10655328,2.21638660,0.43771636,0.00118186,0.00738452,0.21189319,0.72061586,1.09011263
-3.10055028,2.28448333,0.44812581,0.00120948,0.00769301,0.22209253,0.74705593,1.12145677
-3.09454727,2.34756937,0.45784849,0.00123797,0.00798064,0.23170808,0.77229727,1.15020609
-3.08854427,2.40414534,0.46656420,0.00126622,0.00824195,0.24057086,0.79572523,1.17568410
-3.08254127,2.45285032,0.47398466,0.00129324,0.00847176,0.24851998,0.81676028,1.19728701
-3.07653827,2.49249452,0.47985955,0.00131814,0.00866536,0.25540676,0.83487208,1.21449855
-3.07053527,2.52208897,0.48398186,0.00134018,0.00881864,0.26109890,0.84959289,1.22690306
-3.06453227,2.54087152,0.48619244,0.00135877,0.00892819,0.26548437,0.86052982,1.23419674
-3.05852926,2.54832807,0.48638354,0.00137351,0.00899144,0.26847513,0.86737561,1.23619637
-3.05252626,2.54420835,0.48450137,0.00138419,0.00900677,0.27001019,0.86991739,1.23284535
-3.04652326,2.52853527,0.48054740,0.00139078,0.00897356,0.27005804,0.86804313,1.22421661
-3.04052026,2.50160729,0.47457850,0.00139345,0.00889230,0.26861831,0.86174540,1.21051218
-3.03451726,2.46399319,0.46670570,0.00139257,0.00876459,0.26572241,0.85112215,1.19205910
-3.02851426,2.41651901,0.45709170,0.00138865,0.00859315,0.26143321,0.83637443,1.16930172
-3.02251126,2.36024741,0.44594705,0.00138239,0.00838183,0.25584370,0.81780097,1.14279033
-3.01650825,2.29644955,0.43352510,0.00137460,0.00813555,0.24907463,0.79578979,1.11316644
-3.01050525,2.22657061,0.42011600,0.00136620,0.00786022,0.24127120,0.77080708,1.08114501
-3.00450225,2.15218983,0.40603981,0.00135819,0.00756269,0.23259906,0.74338372,1.04749427
-2.99849925,2.07497662,0.39163892,0.00135158,0.00725058,0.22323952,0.71410010,1.01301375
-2.99249625,1.99664439,0.37727035,0.00134741,0.00693220,0.21338450,0.68356964,0.97851141
-2.98649325,1.91890395,0.36329786,0.00134665,0.00661641,0.20323112,0.65242189,0.94478077
-2.98049025,1.84341846,0.35008447,0.00135023,0.00631247,0.19297643,0.62128581,0.91257892
-2.97448724,1.77176159,0.33798551,0.00135893,0.00602991,0.18281232,0.59077387,0.88260646
-2.96848424,1.70538084,0.32734250,0.00137343,0.00577838,0.17292088,0.56146768,0.85549009
-2.96248124,1.64556731,0.31847812,0.00139426,0.00556753,0.16347046,0.53390558,0.83176868
-2.95647824,1.59343294,0.31169221,0.00142177,0.00540685,0.15461237,0.50857269,0.81188333
-2.95047524,1.54989607,0.30725902,0.00145614,0.00530556,0.14647853,0.48589350,0.79617172
-2.94447224,1.51567527,0.30542555,0.00149739,0.00527249,0.13918000,0.46622723,0.78486697
-2.93846923,1.49129128,0.30641089,0.00154538,0.00531594,0.13280626,0.44986584,0.77810076
-2.93246623,1.47707613,0.31040626,0.00159984,0.00544356,0.12742549,0.43703440,0.77591031
-2.92646323,1.47318840,0.31757559,0.00166037,0.00566222,0.12308534,0.42789350,0.77824871
-2.92046023,1.47963285,0.32805618,0.00172650,0.00597787,0.11981442,0.42254326,0.78499764
-2.91445723,1.49628287,0.34195924,0.00179769,0.00639540,0.11762402,0.42102833,0.79598166
-2.90845423,1.52290352,0.35936974,0.00187336,0.00691850,0.11651022,0.42334341,0.81098291
-2.90245123,1.55917363,0.38034560,0.00195296,0.00754950,0.11645583,0.42943864,0.82975533
-2.89644822,1.60470479,0.40491568,0.00203593,0.00828918,0.11743236,0.43922445,0.85203726
-2.89044522,1.65905615,0.43307661,0.00212176,0.00913667,0.11940164,0.45257547,0.87756159
-2.88444222,1.72174369,0.46478843,0.00220998,0.01008927,0.12231709,0.46933310,0.90606295
-2.87843922,1.79224338,0.49996907,0.00230018,0.01114232,0.12612454,0.48930683,0.93728122
-2.87243622,1.86998833,0.53848801,0.00239198,0.01228914,0.13076265,0.51227406,0.97096146
-2.86643322,1.95436024,0.58015946,0.00248501,0.01352088,0.13616285,0.53797884,1.00685029
-2.86043022,2.04467623,0.62473555,0.00257892,0.01482660,0.14224900,0.56612970,1.04468919
-2.85442721,2.14017265,0.67190008,0.00267333,0.01619324,0.14893677,0.59639702,1.08420537
-2.84842421,2.23998764,0.72126359,0.00276780,0.01760573,0.15613295,0.62841050,1.12510124
-2.84242121,2.34314463,0.77236019,0.00286182,0.01904716,0.16373484,0.66175735,1.16704349
-2.83641821,2.44853905,0.82464698,0.00295474,0.02049900,0.17162983,0.69598155,1.20965305
-2.83041521,2.55493039,0.87750650,0.00304580,0.02194144,0.17969543,0.73058503,1.25249710
-2.82441221,2.66094155,0.93025253,0.00313408,0.02335371,0.18779976,0.76503088,1.29508418
-2.81840920,2.76506706,0.98213970,0.00321850,0.02471453,0.19580268,0.79874913,1.33686346
-2.81240620,2.86569111,1.03237665,0.00329786,0.02600257,0.20355761,0.83114513,1.37722878
-2.80640320,2.96111586,1.08014293,0.00337082,0.02719701,0.21091407,0.86161044,1.41552788
-2.80040020,3.04959962,1.12460880,0.00343596,0.02827798,0.21772079,0.88953617,1.45107686
-2.79439720,3.12940390,1.16495771,0.00349180,0.02922714,0.22382947,0.91432813,1.48317953
-2.78839420,3.19884766,1.20041040,0.00353690,0.03002822,0.22909888,0.93542335,1.51115099
-2.78239120,3.25636633,1.23024962,0.00356986,0.03066741,0.23339927,0.95230728,1.53434437
-2.77638819,3.30057297,1.25384466,0.00358943,0.03113385,0.23661676,0.96453066,1.55217949
-2.77038519,3.33031843,1.27067424,0.00359456,0.03141995,0.23865753,0.97172547,1.56417192
-2.76438219,3.34474730,1.28034686,0.00358445,0.03152165,0.23945166,0.97361895,1.56996085
-2.75837919,3.34334652,1.28261761,0.00355862,0.03143860,0.23895626,0.97004495,1.56933416
-2.75237619,3.32598382,1.27740043,0.00351697,0.03117421,0.23715781,0.96095206,1.56224913
-2.74637319,3.29293368,1.26477526,0.00345975,0.03073564,0.23407361,0.94640794,1.54884756
-2.74037019,3.24488871,1.24498970,0.00338765,0.03013362,0.22975207,0.92659950,1.52946401
-2.73436718,3.18295570,1.21845482,0.00330174,0.02938222,0.22427194,0.90182908,1.50462662
-2.72836418,3.10863564,1.18573547,0.00320348,0.02849855,0.21774054,0.87250648,1.47504994
-2.72236118,3.02378834,1.14753530,0.00309470,0.02750227,0.21029084,0.83913731,1.44161991
-2.71635818,2.93058277,1.10467714,0.00297749,0.02641519,0.20207771,0.80230826,1.40537121
-2.71035518,2.83143492,1.05807960,0.00285421,0.02526069,0.19327347,0.76266976,1.36745793
-2.70435218,2.72893555,1.00873080,0.00272737,0.02406316,0.18406281,0.72091692,1.32911841
-2.69834917,2.62577078,0.95766035,0.00259958,0.02284748,0.17463743,0.67776957,1.29163580
-2.69234617,2.52463861,0.90591059,0.00247344,0.02163838,0.16519054,0.63395214,1.25629571
-2.68634317,2.42816442,0.85450824,0.00235146,0.02045991,0.15591144,0.59017430,1.22434265
-2.68034017,2.33881893,0.80443747,0.00223603,0.01933495,0.14698042,0.54711295,1.19693701
-2.67433717,2.25884144,0.75661520,0.00212927,0.01828470,0.13856405,0.50539624,1.17511420
-2.66833417,2.19017120,0.71186939,0.00203303,0.01732827,0.13081115,0.46559004,1.15974750
-2.66233117,2.13438911,0.67092093,0.00194880,0.01648232,0.12384941,0.42818712,1.15151606
-2.65632816,2.09267176,0.63436936,0.00187770,0.01576079,0.11778277,0.39359940,1.15087931
-2.65032516,2.06575912,0.60268282,0.00182042,0.01517464,0.11268968,0.36215299,1.15805861
-2.64432216,2.05393663,0.57619200,0.00177726,0.01473173,0.10862203,0.33408620,1.17302690
-2.63831916,2.05703203,0.55508818,0.00174808,0.01443671,0.10560501,0.30955006,1.19550670
-2.63231616,2.07442670,0.53942494,0.00173235,0.01429101,0.10363758,0.28861131,1.22497651
-2.62631316,2.10508083,0.52912336,0.00172916,0.01429289,0.10269366,0.27125723,1.26068545
-2.62031016,2.14757114,0.52398015,0.00173728,0.01443750,0.10272388,0.25740218,1.30167550
-2.61430715,2.20013983,0.52367835,0.00175519,0.01471708,0.10365785,0.24689538,1.34681065
-2.60830415,2.26075280,0.52780019,0.00178115,0.01512112,0.10540680,0.23952959,1.39481184
-2.60230115,2.32716517,0.53584157,0.00181324,0.01563661,0.10786659,0.23505035,1.44429652
