energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-3.59279640,4.88169674,-8.73593874,0.00140088,-0.00154014,0.43015775,-0.53092309,0.58934202,-0.76510863,1.33908376,-1.58702806,0.02306748,-0.05929946,2.27224009,-4.98627091,1.17252324,-2.10696638,0.40488193,-0.88095175
-3.58679340,4.56177130,-8.53748314,0.00132470,-0.00145994,0.41280276,-0.52830504,0.55656852,-0.76474773,1.27113327,-1.55702469,0.02126273,-0.05742535,2.09687104,-4.86123203,1.09790944,-2.06875345,0.37463563,-0.85280924
-3.58079040,4.24914076,-8.32520055,0.00124860,-0.00138249,0.39450439,-0.52600473,0.52375201,-0.76300299,1.20254655,-1.52672027,0.01953746,-0.05544019,1.92873348,-4.72509492,1.02462447,-2.02680990,0.34544291,-0.82347039
-3.57478739,3.94537347,-8.09999647,0.00117295,-0.00130812,0.37542371,-0.52395376,0.49111564,-0.75975233,1.13377381,-1.49616797,0.01789784,-0.05335625,1.76849262,-4.57855342,0.95298748,-1.98122110,0.31747113,-0.79311136
-3.56878439,3.65194552,-7.86290699,0.00109813,-0.00123710,0.35573628,-0.52206105,0.45887681,-0.75489199,1.06528656,-1.46538515,0.01634894,-0.05118726,1.61671301,-4.42246421,0.88329579,-1.93212327,0.29087282,-0.76191467
-3.56278139,3.37023018,-7.61507973,0.00102455,-0.00116961,0.33562862,-0.52021362,0.42724522,-0.74833818,0.99757035,-1.43435228,0.01489479,-0.04894816,1.47386065,-4.25783244,0.81582246,-1.87970040,0.26578471,-0.73006709
-3.55677839,3.10149028,-7.35775231,0.00095258,-0.00110577,0.31529466,-0.51827849,0.39642112,-0.74002825,0.93111734,-1.40301369,0.01353842,-0.04665470,1.34030749,-4.08579255,0.75081434,-1.82417936,0.24232730,-0.69775748
-3.55077539,2.84687339,-7.09222982,0.00088260,-0.00104560,0.29493180,-0.51610559,0.36659379,-0.72992144,0.86641880,-1.37128026,0.01228195,-0.04432309,1.21633807,-3.90758526,0.68849064,-1.76582388,0.22060511,-0.66517464
-3.54477239,2.60740929,-6.81986256,0.00081497,-0.00098906,0.27473718,-0.51353187,0.33794017,-0.71799939,0.80395755,-1.33903407,0.01112670,-0.04196964,1.10215770,-3.72453183,0.62904195,-1.70492758,0.20070747,-0.63250544
-3.53876938,2.38400927,-6.54202512,0.00075004,-0.00093603,0.25490388,-0.51038622,0.31062374,-0.70426635,0.74420063,-1.30613488,0.01007328,-0.03961038,0.99790165,-3.53800661,0.57262965,-1.64180666,0.18270960,-0.59993298
-3.53276638,2.17746688,-6.26009808,0.00068811,-0.00088632,0.23561736,-0.50649525,0.28479354,-0.68874919,0.68759221,-1.27242817,0.00912167,-0.03726081,0.90364474,-3.34940930,0.51938565,-1.57679271,0.16667409,-0.56763515
-3.52676338,1.98845962,-5.97545279,0.00062948,-0.00083970,0.21705220,-0.50168966,0.26058333,-0.67149730,0.63454693,-1.23775453,0.00827136,-0.03493558,0.81941085,-3.16013791,0.46941260,-1.51022595,0.15265244,-0.53578350
-3.52076038,1.81755108,-5.68943984,0.00057440,-0.00079590,0.19936920,-0.49581080,0.23811102,-0.65258231,0.58544370,-1.20195975,0.00752141,-0.03264826,0.74518202,-2.97156341,0.42278424,-1.44244923,0.14068664,-0.50454239
-3.51475738,1.66519344,-5.40338138,0.00052309,-0.00075461,0.18271287,-0.48871726,0.21747812,-0.63209765,0.54062019,-1.16490537,0.00687053,-0.03041120,0.68090648,-2.78500721,0.37954628,-1.37380310,0.13081067,-0.47406853
-3.50875438,1.53172981,-5.11856696,0.00047575,-0.00071552,0.16720946,-0.48029111,0.19876954,-0.61015803,0.50036797,-1.12647893,0.00631715,-0.02823536,0.62650566,-2.60172185,0.33971743,-1.30462192,0.12305185,-0.44451091
-3.50275138,1.41739664,-4.83625256,0.00043252,-0.00067831,0.15296551,-0.47044351,0.18205345,-0.58689862,0.46492855,-1.08660345,0.00585947,-0.02613028,0.58187984,-2.42287551,0.30329082,-1.23523113,0.11743180,-0.41601093
-3.49674837,1.32232580,-4.55766202,0.00039354,-0.00064270,0.14006688,-0.45911927,0.16738143,-0.56247408,0.43449023,-1.04524575,0.00549551,-0.02410403,0.54691240,-2.24954052,0.27023572,-1.16594547,0.11396729,-0.38870289
-3.49074537,1.24654673,-4.28398999,0.00035890,-0.00060839,0.12857836,-0.44630038,0.15478876,-0.53705725,0.40918600,-1.00242284,0.00522311,-0.02216328,0.52147275,-2.08268583,0.24049956,-1.09706811,0.11267057,-0.36271450
-3.48474237,1.18998850,-4.01640549,0.00032865,-0.00057516,0.11854381,-0.43200803,0.14429495,-0.51083752,0.38909242,-0.95820646,0.00503996,-0.02031329,0.50541793,-1.92317322,0.21401026,-1.02889036,0.11354951,-0.33816762
-3.47873937,1.15248221,-3.75605507,0.00030285,-0.00054281,0.10998672,-0.41630327,0.13590442,-0.48401882,0.37422958,-0.91272503,0.00494364,-0.01855808,0.49859329,-1.77175680,0.19067878,-0.96169180,0.11660738,-0.31517889
-3.47273637,1.13376373,-3.50406475,0.00028149,-0.00051119,0.10291124,-0.39928606,0.12960744,-0.45681723,0.36456213,-0.86616333,0.00493158,-0.01690047,0.50083207,-1.62908535,0.17040190,-0.89574042,0.12184238,-0.29386027
-3.46673337,1.13347704,-3.26153999,0.00026459,-0.00048020,0.09730359,-0.38109287,0.12538111,-0.42945822,0.36000140,-0.81875959,0.00500105,-0.01534229,0.51195454,-1.49570679,0.15306514,-0.83129281,0.12924693,-0.27431945
-3.46073037,1.15117837,-3.02956321,0.00025213,-0.00044981,0.09313377,-0.36189300,0.12319051,-0.40217354,0.36040860,-0.77080041,0.00514924,-0.01388448,0.53176657,-1.37207423,0.13854580,-0.76859391,0.13880690,-0.25665989
-3.45472736,1.18634115,-2.80918862,0.00024413,-0.00042002,0.09035749,-0.34188363,0.12298993,-0.37519785,0.36559893,-0.72261360,0.00537319,-0.01252721,0.56005798,-1.25855292,0.12671594,-0.70787653,0.15050067,-0.24098068
-3.44872436,1.23836190,-2.60143435,0.00024056,-0.00039089,0.08891831,-0.32128404,0.12472412,-0.34876505,0.37534672,-0.67455939,0.00566981,-0.01127010,0.59660090,-1.15542748,0.11744526,-0.64936029,0.16429820,-0.22737588
-3.44272136,1.30656694,-2.40727217,0.00024147,-0.00036251,0.08874988,-0.30032912,0.12832946,-0.32310468,0.38939120,-0.62702054,0.00603592,-0.01011231,0.64114809,-1.06290910,0.11060380,-0.59325024,0.18016018,-0.21593368
-3.43671836,1.39021986,-2.22761529,0.00024688,-0.00033503,0.08977814,-0.27926258,0.13373511,-0.29843814,0.40744306,-0.58039173,0.00646825,-0.00905268,0.69343147,-0.98114210,0.10606430,-0.53973513,0.19803721,-0.20673505
-3.43071536,1.48852938,-2.06330491,0.00025688,-0.00030860,0.09192359,-0.25833015,0.14086401,-0.27497522,0.42919135,-0.53506893,0.00696343,-0.00808986,0.75316070,-0.91020984,0.10370420,-0.48898546,0.21786917,-0.19985224
-3.42471236,1.60065752,-1.91509629,0.00027160,-0.00028342,0.09510341,-0.23777300,0.14963372,-0.25291074,0.45431066,-0.49143903,0.00751804,-0.00722242,0.82002200,-0.85013968,0.10340714,-0.44115159,0.23958466,-0.19534687
-3.41870935,1.72572751,-1.78364514,0.00029122,-0.00025970,0.09923345,-0.21782168,0.15995698,-0.23242163,0.48246828,-0.44987042,0.00812857,-0.00644896,0.89367687,-0.80090698,0.10506384,-0.39636189,0.26310070,-0.19326804
-3.41270635,1.86283126,-1.66949518,0.00031597,-0.00023766,0.10423002,-0.19869085,0.17174220,-0.21366445,0.51333118,-0.41070480,0.00879150,-0.00576819,0.97376096,-0.76243828,0.10857252,-0.35472138,0.28832248,-0.19365022
-3.40670335,2.01103587,-1.57306766,0.00034616,-0.00021752,0.11001149,-0.18057484,0.18489352,-0.19677342,0.54657244,-0.37425044,0.00950325,-0.00517900,1.05988273,-0.73461384,0.11383858,-0.31631072,0.31514338,-0.19651126
-3.40070035,2.16938900,-1.49465324,0.00038217,-0.00019952,0.11649963,-0.16364426,0.19931079,-0.18185898,0.58187704,-0.34077719,0.01026016,-0.00468054,1.15162198,-0.71726950,0.12077375,-0.28118584,0.34344504,-0.20185058
-3.39469735,2.33692286,-1.43440693,0.00042446,-0.00018387,0.12362068,-0.14804360,0.21488935,-0.16900695,0.61894672,-0.31051327,0.01105855,-0.00427224,1.24852829,-0.71019836,0.12929460,-0.24937829,0.37309767,-0.20964754
-3.38869435,2.51265664,-1.39234613,0.00047358,-0.00017082,0.13130618,-0.13388996,0.23151955,-0.15827827,0.65750377,-0.28364378,0.01189460,-0.00395387,1.35011925,-0.71315236,0.13932064,-0.22089616,0.40396039,-0.21986027
-3.38269135,2.69559760,-1.36835191,0.00053015,-0.00016057,0.13949355,-0.12127262,0.24908638,-0.14970920,0.69729367,-0.26031076,0.01276441,-0.00372553,1.45587873,-0.72584386,0.15077196,-0.19572569,0.43588180,-0.23242491
-3.37668834,2.88474088,-1.36217341,0.00059489,-0.00015336,0.14812636,-0.11025359,0.26746896,-0.14331205,0.73808658,-0.24061471,0.01366393,-0.00358767,1.56525541,-0.74794766,0.16356664,-0.17383336,0.46870064,-0.24725542
-3.37068534,3.07906860,-1.37343508,0.00066861,-0.00014938,0.15715448,-0.10086880,0.28654027,-0.13907628,0.77967757,-0.22461714,0.01458894,-0.00354105,1.67766163,-0.77910327,0.17761800,-0.15516835,0.50224666,-0.26424398
-3.36468234,3.27754854,-1.40164624,0.00075219,-0.00014885,0.16653400,-0.09312994,0.30616693,-0.13696990,0.82188588,-0.21234393,0.01553503,-0.00358669,1.79247310,-0.81891777,0.19283200,-0.13966530,0.53634164,-0.28326203
-3.35867934,3.47913336,-1.44621255,0.00084660,-0.00015196,0.17622701,-0.08702666,0.32620945,-0.13694116,0.86455322,-0.20378913,0.01649762,-0.00372582,1.90902975,-0.86696904,0.20910477,-0.12724697,0.57080064,-0.30416198
-3.35267634,3.68276072,-1.50644883,0.00095292,-0.00015892,0.18620123,-0.08252910,0.34652275,-0.13892043,0.90754140,-0.19891895,0.01747195,-0.00395979,2.02663793,-0.92280956,0.22632063,-0.11782687,0.60543356,-0.32677956
-3.34667334,3.88735526,-1.58159252,0.00107226,-0.00016991,0.19642966,-0.07959048,0.36695714,-0.14282207,0.95072959,-0.19767551,0.01845316,-0.00428995,2.14457455,-0.98597053,0.24435064,-0.11131152,0.64004690,-0.35093673
-3.34067034,4.09183293,-1.67081738,0.00120585,-0.00018512,0.20689013,-0.07814975,0.38735990,-0.14854651,0.99401140,-0.19998033,0.01943630,-0.00471753,2.26209314,-1.05596629,0.26305193,-0.10760225,0.67444582,-0.37644515
-3.33466733,4.29510821,-1.77324682,0.00135496,-0.00020472,0.21756488,-0.07813413,0.40757717,-0.15598222,1.03729207,-0.20573717,0.02041652,-0.00524347,2.37843223,-1.13229886,0.28226778,-0.10659650,0.70843654,-0.40311004
-3.32866433,4.49610449,-1.88796648,0.00152093,-0.00022890,0.22844016,-0.07946152,0.42745652,-0.16500773,1.08048614,-0.21483424,0.02138916,-0.00586832,2.49282579,-1.21446246,0.30182870,-0.10818842,0.74182888,-0.43073442
-3.32266133,4.69376767,-2.01403574,0.00170515,-0.00025783,0.23950591,-0.08204267,0.44684978,-0.17549358,1.12351567,-0.22714577,0.02234992,-0.00659202,2.60451583,-1.30194786,0.32155433,-0.11226892,0.77443909,-0.45912342
-3.31665833,4.88708273,-2.15049783,0.00190904,-0.00029167,0.25075547,-0.08578321,0.46561632,-0.18730424,1.16630925,-0.24253286,0.02329509,-0.00741373,2.71276670,-1.39424631,0.34125635,-0.11872510,0.80609274,-0.48808868
-3.31065533,5.07509277,-2.29638856,0.00213404,-0.00033061,0.26218541,-0.09058544,0.48362637,-0.20029994,1.20880186,-0.26084379,0.02422178,-0.00833173,2.81688057,-1.49085305,0.36074205,-0.12743918,0.83662766,-0.51745253
-3.30465233,5.25691969,-2.45074347,0.00238159,-0.00037481,0.27379540,-0.09634998,0.50076458,-0.21433851,1.25093563,-0.28191390,0.02512808,-0.00934323,2.91621361,-1.59127012,0.37981869,-0.13828708,0.86589674,-0.54705190
-3.29864932,5.43178564,-2.61260355,0.00265308,-0.00042449,0.28558817,-0.10297721,0.51693334,-0.22927714,1.29266131,-0.30556524,0.02601339,-0.01044423,3.01019191,-1.69500846,0.39829831,-0.15113669,0.89377055,-0.57674164
-3.29264632,5.59903382,-2.78101957,0.00294983,-0.00047988,0.29756954,-0.11036872,0.53205584,-0.24497405,1.33394052,-0.33160621,0.02687853,-0.01162949,3.09832651,-1.80158915,0.41600272,-0.16584619,0.92013951,-0.60639728
-3.28664332,5.75814765,-2.95505529,0.00327307,-0.00054125,0.30974848,-0.11842859,0.54607877,-0.26129016,1.37474831,-0.35983129,0.02772599,-0.01289242,3.18022649,-1.91054392,0.43276860,-0.18226242,0.94491572,-0.63591694
-3.28064032,5.90876682,-3.13378956,0.00362384,-0.00060893,0.32213720,-0.12706472,0.55897436,-0.27809065,1.41507610,-0.39002119,0.02856002,-0.01422511,3.25560945,-2.02141471,0.44845229,-0.20021961,0.96803405,-0.66522232
-3.27463732,6.05069915,-3.31631776,0.00400297,-0.00068337,0.33475132,-0.13619008,0.57074181,-0.29524646,1.45493437,-0.42194343,0.02938669,-0.01561833,3.32430868,-2.13375258,0.46293408,-0.21953854,0.98945268,-0.69425876
-3.26863432,6.18392734,-3.50175271,0.00441101,-0.00076509,0.34760996,-0.14572404,0.58140787,-0.31263564,1.49435514,-0.45535372,0.03021389,-0.01706165,3.38627628,-2.24711589,0.47612174,-0.24002636,1.00915285,-0.72299421
-3.26263132,6.30860961,-3.68922524,0.00484816,-0.00085477,0.36073586,-0.15559359,0.59102666,-0.33014461,1.53339378,-0.48999785,0.03105124,-0.01854360,3.44158208,-2.36106805,0.48795315,-0.26147707,1.02713797,-0.75141726
-3.25662831,6.42507415,-3.87788475,0.00531420,-0.00095324,0.37415546,-0.16573469,0.59967864,-0.34766927,1.57212994,-0.52561453,0.03190985,-0.02005181,3.49040802,-2.47517487,0.49839777,-0.28367285,1.04343198,-0.77953414
-3.25062531,6.53380689,-4.06689988,0.00580843,-0.00106151,0.38789890,-0.17609338,0.60746881,-0.36511587,1.61066749,-0.56193881,0.03280209,-0.02157332,3.53303821,-2.58900190,0.50745698,-0.30638615,1.05807711,-0.80736497
-3.24462231,6.63543316,-4.25545945,0.00632962,-0.00118081,0.40199998,-0.18662695,0.61452412,-0.38240173,1.64913321,-0.59870620,0.03374117,-0.02309485,3.56984497,-2.70211177,0.51516313,-0.32938260,1.07113113,-0.83493917
-3.23861931,6.73069362,-4.44277388,0.00687590,-0.00131259,0.41649590,-0.19730485,0.62099038,-0.39945569,1.68767426,-0.63565729,0.03474069,-0.02460313,3.60127140,-2.81406208,0.52157740,-0.35242450,1.08266420,-0.86229044
-3.23261631,6.82041550,-4.62807705,0.00744479,-0.00145853,0.43142701,-0.20810943,0.62702847,-0.41621833,1.72645450,-0.67254267,0.03581414,-0.02608525,3.62781121,-2.92440367,0.52678668,-0.37527508,1.09275545,-0.88945138
-3.22661331,6.90548015,-4.81062865,0.00803309,-0.00162052,0.44683631,-0.21903635,0.63281037,-0.43264193,1.76564953,-0.70912801,0.03697425,-0.02752909,3.64998677,-3.03267988,0.53089933,-0.39770297,1.10148952,-0.91644806
-3.22061031,6.98678856,-4.98971709,0.00863693,-0.00180067,0.46276886,-0.23009476,0.63851484,-0.44869010,1.80544089,-0.74519896,0.03823245,-0.02892364,3.66832639,-3.13842666,0.53404039,-0.41948699,1.10895303,-0.94329476
-3.21460730,7.06522607,-5.16466277,0.00925174,-0.00200129,0.47927092,-0.24130692,0.64432312,-0.46433723,1.84600950,-0.78056575,0.03959820,-0.03025944,3.68334182,-3.24117384,0.53634623,-0.44042095,1.11523142,-0.96998907
-3.20860430,7.14162808,-5.33482155,0.00987228,-0.00222478,0.49638912,-0.25270748,0.65041460,-0.47956754,1.88752865,-0.81506717,0.04107843,-0.03152890,3.69550704,-3.34044750,0.53795894,-0.46031815,1.12040594,-0.99650767
-3.20260130,7.21674831,-5.49958844,0.01049272,-0.00247365,0.51416938,-0.26434232,0.65696286,-0.49437400,1.93015704,-0.84857374,0.04267698,-0.03272667,3.70523941,-3.43577350,0.53902094,-0.47901557,1.12455125,-1.02280294
-3.19659830,7.29123107,-5.65840107,0.01110669,-0.00275036,0.53265587,-0.27626683,0.66413199,-0.50875685,1.97403207,-0.88098987,0.04439417,-0.03384986,3.71288390,-3.52668208,0.53966973,-0.49637723,1.12773342,-1.04880060
-3.19059530,7.36558907,-5.81074290,0.01170739,-0.00305730,0.55188990,-0.28854376,0.67207341,-0.52272205,2.01926398,-0.91225491,0.04622643,-0.03489833,3.71870125,-3.61271333,0.54003338,-0.51229690,1.13000867,-1.07439840
-3.18459230,7.44018779,-5.95614578,0.01228770,-0.00339661,0.57190909,-0.30124069,0.68092332,-0.53627942,2.06593113,-0.94234292,0.04816609,-0.03587479,3.72286055,-3.69342338,0.54022668,-0.52669973,1.13142262,-1.09946611
-3.17858929,7.51523758,-6.09419184,0.01284037,-0.00377010,0.59274650,-0.31442710,0.69080081,-0.54944075,2.11407685,-0.97126117,0.05020133,-0.03678490,3.72543666,-3.76839101,0.54034827,-0.53954285,1.13201040,-1.12384667
-3.17258629,7.59079385,-6.22451450,0.01335811,-0.00417911,0.61443032,-0.32817121,0.70180675,-0.56221781,2.16370822,-0.99904742,0.05231630,-0.03763726,3.72641240,-3.83722446,0.54047885,-0.55081489,1.13179727,-1.14735860
-3.16658329,7.66676587,-6.34679838,0.01383383,-0.00462437,0.63698370,-0.34253666,0.71402344,-0.57462035,2.21479699,-1.02576600,0.05449136,-0.03844327,3.72568579,-3.89956803,0.54068033,-0.56053437,1.13080007,-1.16979943
-3.16058029,7.74293388,-6.46077830,0.01426076,-0.00510591,0.66042520,-0.35757921,0.72751502,-0.58665428,2.26728271,-1.05150294,0.05670359,-0.03921697,3.72308165,-3.95510827,0.54099623,-0.56874710,1.12902917,-1.19095026
-3.15457729,7.81897405,-6.56623739,0.01463266,-0.00562290,0.68476958,-0.37334357,0.74232867,-0.59831998,2.32107829,-1.07636022,0.05892741,-0.03997472,3.71836732,-4.00357946,0.54145287,-0.57552270,1.12649104,-1.21058106
-3.14857429,7.89449031,-6.66300437,0.01494394,-0.00617358,0.71002904,-0.38986060,0.75849644,-0.60961104,2.37607757,-1.10044958,0.06113531,-0.04073482,3.71127179,-4.04476824,0.54206154,-0.58095038,1.12319128,-1.22845675
-3.14257129,7.96905163,-6.75095050,0.01518990,-0.00675519,0.73621487,-0.40714492,0.77603759,-0.62051335,2.43216483,-1.12388597,0.06329881,-0.04151707,3.70150731,-4.07851706,0.54282128,-0.58513422,1.11913799,-1.24434362
-3.13656828,8.04223309,-6.82998628,0.01536678,-0.00736391,0.76333923,-0.42519323,0.79496135,-0.63100482,2.48922571,-1.14678116,0.06538943,-0.04234219,3.68879253,-4.10472657,0.54372213,-0.58818822,1.11434530,-1.25801612
-3.13056528,8.11365845,-6.90005860,0.01547192,-0.00799487,0.79141704,-0.44398339,0.81526978,-0.64105567,2.54715895,-1.16923761,0.06737972,-0.04323123,3.67287625,-4.12335689,0.54474864,-0.59023128,1.10883697,-1.26926364
-3.12456228,8.18304213,-6.96114852,0.01550385,-0.00864215,0.82046755,-0.46347441,0.83696058,-0.65062954,2.60588829,-1.19134312,0.06924435,-0.04420495,3.65356043,-4.13442769,0.54588334,-0.59138247,1.10264978,-1.27789720
-3.11855928,8.25022796,-7.01327034,0.01546234,-0.00929889,0.85051557,-0.48360746,0.86002962,-0.65968531,2.66537376,-1.21316638,0.07096115,-0.04528311,3.63072153,-4.13801745,0.54711006,-0.59175673,1.09583656,-1.28375574
-3.11255628,8.31522229,-7.05647219,0.01534843,-0.00995738,0.88159188,-0.50430786,0.88447279,-0.66817976,2.72562156,-1.23475378,0.07251201,-0.04648382,3.60432900,-4.13426190,0.54841667,-0.59146129,1.08846862,-1.28671195
-3.10655328,8.37821926,-7.09083870,0.01516439,-0.01060921,0.91373264,-0.52548811,0.91028717,-0.67607094,2.78669173,-1.25612754,0.07388379,-0.04782288,3.57445997,-4.12335196,0.54979739,-0.59059289,1.08063739,-1.28667751
-3.10055028,8.43961604,-7.11649575,0.01491373,-0.01124548,0.94697759,-0.54705199,0.93747107,-0.68332228,2.84870293,-1.27728543,0.07506888,-0.04931313,3.54130929,-4.10553147,0.55125420,-0.58923601,1.07245507,-1.28360746
-3.09454727,8.50001666,-7.13361766,0.01460111,-0.01185698,0.98136698,-0.56889936,0.96602302,-0.68990723,2.91183379,-1.29820206,0.07606578,-0.05096395,3.50519420,-4.08109480,0.55279753,-0.58746208,1.06405421,-1.27750390
-3.08854427,8.56022330,-7.14243672,0.01423221,-0.01243446,1.01693699,-0.59093186,0.99593955,-0.69581432,2.97632034,-1.31883169,0.07687924,-0.05278076,3.46655342,-4.05038484,0.55444605,-0.58532972,1.05558602,-1.26841859
-3.08254127,8.62121477,-7.14325482,0.01381362,-0.01296887,1.05371384,-0.61305899,1.02721171,-0.70105238,3.04244942,-1.33911262,0.07752031,-0.05476470,3.42594019,-4.01379135,0.55622565,-0.58288600,1.04721751,-1.25645480
-3.07653827,8.68411259,-7.13645704,0.01335268,-0.01345163,1.09170688,-0.63520457,1.05982065,-0.70565570,3.11054803,-1.35897279,0.07800606,-0.05691243,3.38400973,-3.97174994,0.55816773,-0.58016845,1.03912743,-1.24176814
-3.07053527,8.75013591,-7.12252652,0.01285733,-0.01387488,1.13090065,-0.65731314,1.09373222,-0.70968890,3.18096897,-1.37833661,0.07835906,-0.05921612,3.34150126,-3.92474183,0.56030685,-0.57720787,1.03150115,-1.22456637
-3.06453227,8.82054692,-7.10206021,0.01233588,-0.01423171,1.17124679,-0.67935613,1.12889121,-0.71325109,3.25407326,-1.39713255,0.07860661,-0.06166352,3.29921545,-3.87329425,0.56267794,-0.57403158,1.02452467,-1.20510847
-3.05852926,8.89658955,-7.07578448,0.01179687,-0.01451639,1.21265587,-0.70133743,1.16521522,-0.71647928,3.33021010,-1.41530126,0.07877976,-0.06423836,3.25798817,-3.81798168,0.56531337,-0.57066700,1.01837805,-1.18370268
-3.05252626,8.97942424,-7.04456998,0.01124880,-0.01472453,1.25499015,-0.72329810,1.20258901,-0.71955057,3.40969519,-1.43280389,0.07891213,-0.06692083,3.21866167,-3.75942752,0.56823999,-0.56714520,1.01322859,-1.16070376
-3.04652326,9.07006229,-7.00944465,0.01070004,-0.01485323,1.29805763,-0.74531992,1.24085946,-0.72268298,3.49278863,-1.44963013,0.07903861,-0.06968823,3.18205449,-3.69830621,0.57147632,-0.56350437,1.00922408,-1.13650945
-3.04052026,9.16930326,-6.97160377,0.01015855,-0.01490117,1.34160803,-0.76752759,1.27983177,-0.72613473,3.57967330,-1.46580568,0.07919390,-0.07251587,3.14893156,-3.63534525,0.57503028,-0.55979274,1.00648644,-1.11155616
-3.03451726,9.27767879,-6.93241620,0.00963177,-0.01486864,1.38533143,-0.79008919,1.31926726,-0.73020188,3.67043506,-1.48139869,0.07941105,-0.07537802,3.11997567,-3.57132694,0.57889747,-0.55607099,1.00510631,-1.08631392
-3.02851426,9.39540626,-6.89342554,0.00912643,-0.01475757,1.42885976,-0.81321505,1.35888314,-0.73521422,3.76504562,-1.49652488,0.07971999,-0.07824899,3.09576183,-3.50708917,0.58306022,-0.55241383,1.00513858,-1.06128063
-3.02251126,9.52235479,-6.85634529,0.00864845,-0.01457139,1.47177161,-0.83715464,1.39835445,-0.74152944,3.86334931,-1.51135087,0.08014614,-0.08110423,3.07673562,-3.44352482,0.58748751,-0.54891057,1.00659950,-1.03697563
-3.01650825,9.65802597,-6.82304704,0.00820281,-0.01431501,1.51360032,-0.86219163,1.43731840,-0.74952563,3.96505430,-1.52609559,0.08070915,-0.08392144,3.06319652,-3.38157914,0.59213575,-0.54566479,1.00946523,-1.01393249
-3.01050525,9.80155050,-6.79554096,0.00779348,-0.01399462,1.55384546,-0.88863714,1.47538093,-0.75959237,4.06972916,-1.54102942,0.08142178,-0.08668160,3.05528696,-3.32224460,0.59695051,-0.54279285,1.01367212,-0.99269125
-3.00450225,9.95170164,-6.77594804,0.00742336,-0.01361751,1.59198707,-0.91682131,1.51212555,-0.77212050,4.17680490,-1.55647095,0.08228906,-0.08936989,3.05298773,-3.26655255,0.60186906,-0.54042139,1.01911870,-0.97378986
-2.99849925,10.10692492,-6.76646370,0.00709425,-0.01319187,1.62750253,-0.94708347,1.54712404,-0.78749102,4.28558289,-1.57278129,0.08330775,-0.09197636,3.05611971,-3.21556130,0.60682363,-0.53868380,1.02566913,-0.95775496
-2.99249625,10.26538329,-6.76931301,0.00680688,-0.01272651,1.65988499,-0.97976104,1.57994858,-0.80606323,4.39524842,-1.59035598,0.08446603,-0.09449639,3.06435193,-3.17034027,0.61174525,-0.53771583,1.03315821,-0.94509212
-2.98649325,10.42501569,-6.78669785,0.00656090,-0.01223068,1.68866282,-1.01517785,1.61018488,-0.82816281,4.50488952,-1.60961461,0.08574364,-0.09693080,3.07721568,-3.13194998,0.61656798,-0.53765053,1.04139736,-0.93627544
-2.98049025,10.58360671,-6.82073699,0.00635500,-0.01171375,1.71341892,-1.05363188,1.63744572,-0.85406996,4.61352063,-1.63098845,0.08711226,-0.09928574,3.09412372,-3.10141803,0.62123331,-0.53861252,1.05018151,-0.93173673
-2.97448724,10.73886406,-6.87340045,0.00618694,-0.01118502,1.73380900,-1.09538326,1.66138415,-0.88400820,4.72011012,-1.65490636,0.08853632,-0.10157205,3.11439395,-3.07971128,0.62569447,-0.54071216,1.05929636,-0.93185448
-2.96848424,10.88850059,-6.94643990,0.00605369,-0.01065342,1.74957783,-1.14064267,1.68170580,-0.91813413,4.82361084,-1.68177951,0.08997409,-0.10380445,3.13727640,-3.06770498,0.62992054,-0.54403957,1.06852579,-0.93694268
-2.96248124,11.03031704,-7.04131743,0.00595155,-0.01012735,1.76057248,-1.18956085,1.69817973,-0.95652861,4.92299237,-1.71198540,0.09137906,-0.10600032,3.16198220,-3.06614952,0.63389989,-0.54865895,1.07765890,-0.94724003
-2.95647824,11.16228196,-7.15913522,0.00587629,-0.00961446,1.76675188,-1.24221941,1.71064712,-0.99918963,5.01727392,-1.74585173,0.09270160,-0.10817823,3.18771347,-3.07563628,0.63764310,-0.55460347,1.08649649,-0.96289956
-2.95047524,11.28260498,-7.30056891,0.00582332,-0.00912148,1.76819189,-1.29862337,1.71902744,-1.04602719,5.10555628,-1.78364080,0.09389072,-0.11035631,3.21369267,-3.09656375,0.64118479,-0.56187096,1.09485657,-0.98397931
-2.94447224,11.38980029,-7.46580773,0.00578784,-0.00865412,1.76508566,-1.35869576,1.72332176,-1.09686031,5.18705174,-1.82553498,0.09489605,-0.11255046,3.23919009,-3.12910568,0.64458454,-0.57042067,1.10257874,-1.01043437
-2.93846923,11.48273737,-7.65450426,0.00576502,-0.00821692,1.75773898,-1.42227424,1.72361297,-1.15141633,5.26111045,-1.87162387,0.09566974,-0.11477257,3.26354862,-3.17318300,0.64792653,-0.58017138,1.10952737,-1.04211064
-2.93246623,11.56067658,-7.86573665,0.00575013,-0.00781327,1.74656075,-1.48911005,1.72006275,-1.20933250,5.32724206,-1.92189371,0.09616834,-0.11702888,3.28620430,-3.22844121,0.65131805,-0.59100091,1.11559329,-1.07874089
