energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-0.07503752,1.70270073,1.44752549,0.08814745,0.10793054,0.11176067,0.53631999,0.37493383,0.64570785,0.00000000
-0.06903452,1.74370661,1.47367098,0.09076505,0.10994080,0.11785232,0.55581511,0.38100248,0.66689277,0.00000000
-0.06303152,1.78184833,1.49613392,0.09322342,0.11144613,0.12427484,0.57375805,0.38695308,0.68611802,0.00000000
-0.05702851,1.81639788,1.51470717,0.09547656,0.11240089,0.13090333,0.58982804,0.39260572,0.70313496,0.00000000
-0.05102551,1.84671230,1.52921001,0.09748444,0.11277071,0.13760821,0.60375151,0.39779759,0.71773275,0.00000000
-0.04502251,1.87225000,1.53949260,0.09921408,0.11253347,0.14425806,0.61531008,0.40238713,0.72974460,0.00000000
-0.03901951,1.89258401,1.54544104,0.10064049,0.11167986,0.15072247,0.62434657,0.40625743,0.73905285,0.00000000
-0.03301651,1.90741177,1.54698256,0.10174734,0.11021362,0.15687495,0.63076857,0.40931868,0.74559246,0.00000000
-0.02701351,1.91656119,1.54409065,0.10252740,0.10815131,0.16259574,0.63454964,0.41150981,0.74935283,0.00000000
-0.02101051,1.91999294,1.53678971,0.10298270,0.10552174,0.16777461,0.63572793,0.41279915,0.75037798,0.00000000
-0.01500750,1.91779882,1.52515898,0.10312444,0.10236490,0.17231334,0.63440254,0.41318419,0.74876480,0.00000000
-0.00900450,1.91019649,1.50933534,0.10297262,0.09873070,0.17612811,0.63072769,0.41269042,0.74465977,0.00000000
-0.00300150,1.89752069,1.48951470,0.10255544,0.09467729,0.17915135,0.62490514,0.41136937,0.73825417,0.00000000
0.00300150,1.88021151,1.46595194,0.10190844,0.09026921,0.18133338,0.61717511,0.40929601,0.72977793,0.00000000
0.00900450,1.85879985,1.43895905,0.10107351,0.08557541,0.18264342,0.60780645,0.40656542,0.71949260,0.00000000
0.01500750,1.83389100,1.40890165,0.10009764,0.08066718,0.18307015,0.59708615,0.40328911,0.70768359,0.00000000
0.02101051,1.80614648,1.37619381,0.09903155,0.07561610,0.18262169,0.58530912,0.39959087,0.69465215,0.00000000
0.02701351,1.77626511,1.34129147,0.09792825,0.07049212,0.18132498,0.57276823,0.39560260,0.68070727,0.00000000
0.03301651,1.74496356,1.30468444,0.09684146,0.06536178,0.17922462,0.55974545,0.39145987,0.66615797,0.00000000
0.03901951,1.71295720,1.26688752,0.09582408,0.06028670,0.17638114,0.54650404,0.38729767,0.65130606,0.00000000
0.04502251,1.68094146,1.22843085,0.09492653,0.05532229,0.17286880,0.53328222,0.38324628,0.63643978,0.00000000
0.05102551,1.64957446,1.18984993,0.09419531,0.05051687,0.16877297,0.52028843,0.37942742,0.62182825,0.00000000
0.05702851,1.61946103,1.15167557,0.09367145,0.04591098,0.16418716,0.50769817,0.37595071,0.60771702,0.00000000
0.06303152,1.59113861,1.11442404,0.09338921,0.04153714,0.15920994,0.49565233,0.37291061,0.59432457,0.00000000
0.06903452,1.56506527,1.07858787,0.09337489,0.03741985,0.15394166,0.48425703,0.37038376,0.58183991,0.00000000
0.07503752,1.54161002,1.04462726,0.09364585,0.03357583,0.14848132,0.47358464,0.36842693,0.57042101,0.00000000
0.08104052,1.52104569,1.01296250,0.09420974,0.03001459,0.14292353,0.46367583,0.36707544,0.56019413,0.00000000
0.08704352,1.50354440,0.98396744,0.09506401,0.02673907,0.13735581,0.45454233,0.36634230,0.55125383,0.00000000
0.09304652,1.48917578,0.95796398,0.09619571,0.02374653,0.13185631,0.44617037,0.36621785,0.54366357,0.00000000
0.09904952,1.47790802,0.93521790,0.09758165,0.02102940,0.12649192,0.43852422,0.36667010,0.53745673,0.00000000
0.10505253,1.46961166,0.91593564,0.09918882,0.01857630,0.12131702,0.43155006,0.36764579,0.53263797,0.00000000
0.11105553,1.46406615,0.90026230,0.10097519,0.01637290,0.11637282,0.42517963,0.36907194,0.52918487,0.00000000
0.11705853,1.46096897,0.88828064,0.10289085,0.01440288,0.11168723,0.41933379,0.37085822,0.52704963,0.00000000
0.12306153,1.45994726,0.88001101,0.10487940,0.01264870,0.10727539,0.41392589,0.37289975,0.52616097,0.00000000
0.12906453,1.46057143,0.87541223,0.10687966,0.01109233,0.10314069,0.40886476,0.37508049,0.52642603,0.00000000
0.13506753,1.46237072,0.87438319,0.10882758,0.00971588,0.09927635,0.40405751,0.37727712,0.52773235,0.00000000
0.14107054,1.46484993,0.87676528,0.11065829,0.00850208,0.09566730,0.39941198,0.37936320,0.52994994,0.00000000
0.14707354,1.46750703,0.88234544,0.11230825,0.00743466,0.09229246,0.39483903,0.38121352,0.53293337,0.00000000
0.15307654,1.46985104,0.89085998,0.11371743,0.00649863,0.08912710,0.39025449,0.38270855,0.53652400,0.00000000
0.15907954,1.47141944,0.90199904,0.11483130,0.00568049,0.08614535,0.38558107,0.38373877,0.54055235,0.00000000
0.16508254,1.47179468,0.91541169,0.11560281,0.00496833,0.08332265,0.38075001,0.38420873,0.54484058,0.00000000
0.17108554,1.47061906,0.93071189,0.11599397,0.00435187,0.08063803,0.37570259,0.38404063,0.54920527,0.00000000
0.17708854,1.46760754,0.94748503,0.11597726,0.00382248,0.07807612,0.37039155,0.38317742,0.55346024,0.00000000
0.18309155,1.46255789,0.96529536,0.11553655,0.00337314,0.07562887,0.36478234,0.38158510,0.55741982,0.00000000
0.18909455,1.45535797,0.98369409,0.11466767,0.00299838,0.07329684,0.35885414,0.37925421,0.56090214,0.00000000
0.19509755,1.44598983,1.00222825,0.11337859,0.00269423,0.07109001,0.35260083,0.37620055,0.56373278,0.00000000
0.20110055,1.43453053,1.02045011,0.11168909,0.00245814,0.06902817,0.34603167,0.37246485,0.56574854,0.00000000
0.20710355,1.42114970,1.03792713,0.10963010,0.00228892,0.06714078,0.33917172,0.36811168,0.56680139,0.00000000
0.21310655,1.40610407,1.05425205,0.10724264,0.00218666,0.06546638,0.33206211,0.36322747,0.56676242,0.00000000
0.21910955,1.38972917,1.06905308,0.10457642,0.00215263,0.06405153,0.32475993,0.35791774,0.56552578,0.00000000
0.22511256,1.37242856,1.08200355,0.10168825,0.00218927,0.06294941,0.31733789,0.35230380,0.56301247,0.00000000
0.23111556,1.35466117,1.09283094,0.09864024,0.00230000,0.06221804,0.30988361,0.34651885,0.55917375,0.00000000
0.23711856,1.33692700,1.10132458,0.09549789,0.00248917,0.06191828,0.30249866,0.34070377,0.55399415,0.00000000
0.24312156,1.31975199,1.10734190,0.09232816,0.00276192,0.06211163,0.29529713,0.33500275,0.54749374,0.00000000
0.24912456,1.30367228,1.11081253,0.08919767,0.00312397,0.06285795,0.28840402,0.32955886,0.53972969,0.00000000
0.25512756,1.28921861,1.11174015,0.08617085,0.00358146,0.06421315,0.28195314,0.32450972,0.53079673,0.00000000
0.26113057,1.27690118,1.11020166,0.08330844,0.00414068,0.06622702,0.27608478,0.31998354,0.52082661,0.00000000
0.26713357,1.26719549,1.10634367,0.08066610,0.00480775,0.06894118,0.27094300,0.31609541,0.50998630,0.00000000
0.27313657,1.26052949,1.10037616,0.07829328,0.00558835,0.07238728,0.26667270,0.31294426,0.49847500,0.00000000
0.27913957,1.25727242,1.09256359,0.07623238,0.00648734,0.07658554,0.26341645,0.31061022,0.48651985,0.00000000
0.28514257,1.25772560,1.08321360,0.07451814,0.00750833,0.08154363,0.26131110,0.30915281,0.47437051,0.00000000
0.29114557,1.26211537,1.07266384,0.07317738,0.00865335,0.08725604,0.26048439,0.30860973,0.46229275,0.00000000
0.29714857,1.27058838,1.06126744,0.07222885,0.00992239,0.09370387,0.26105154,0.30899637,0.45056113,0.00000000
0.30315158,1.28320931,1.04937783,0.07168348,0.01131306,0.10085505,0.26311193,0.31030604,0.43945119,0.00000000
0.30915458,1.29996101,1.03733353,0.07154467,0.01282023,0.10866510,0.26674610,0.31251093,0.42923121,0.00000000
0.31515758,1.32074702,1.02544380,0.07180890,0.01443579,0.11707832,0.27201297,0.31556361,0.42015411,0.00000000
0.32116058,1.34539643,1.01397572,0.07246635,0.01614845,0.12602937,0.27894767,0.31939922,0.41244959,0.00000000
0.32716358,1.37367071,1.00314345,0.07350168,0.01794362,0.13544515,0.28755987,0.32393800,0.40631698,0.00000000
0.33316658,1.40527237,0.99310023,0.07489487,0.01980353,0.14524702,0.29783270,0.32908832,0.40191895,0.00000000
0.33916958,1.43985504,0.98393339,0.07662209,0.02170733,0.15535313,0.30972250,0.33474988,0.39937644,0.00000000
0.34517259,1.47703459,0.97566280,0.07865652,0.02363147,0.16568077,0.32315923,0.34081706,0.39876495,0.00000000
0.35117559,1.51640080,0.96824262,0.08096918,0.02555013,0.17614876,0.33804761,0.34718228,0.40011233,0.00000000
0.35717859,1.55752919,0.96156629,0.08352966,0.02743585,0.18667955,0.35426900,0.35373923,0.40339812,0.00000000
0.36318159,1.59999245,0.95547460,0.08630682,0.02926022,0.19720120,0.37168390,0.36038579,0.40855443,0.00000000
0.36918459,1.64337112,0.94976599,0.08926931,0.03099476,0.20764883,0.39013494,0.36702661,0.41546835,0.00000000
0.37518759,1.68726307,0.94420900,0.09238604,0.03261176,0.21796582,0.40945043,0.37357531,0.42398563,0.00000000
0.38119060,1.73129146,0.93855567,0.09562653,0.03408524,0.22810438,0.42944803,0.37995601,0.43391563,0.00000000
0.38719360,1.77511097,0.93255558,0.09896115,0.03539188,0.23802580,0.44993868,0.38610444,0.44503711,0.00000000
0.39319660,1.81841210,0.92596953,0.10236122,0.03651189,0.24770003,0.47073051,0.39196839,0.45710486,0.00000000
0.39919960,1.86092353,0.91858223,0.10579908,0.03742975,0.25710504,0.49163263,0.39750768,0.46985667,0.00000000
0.40520260,1.90241258,0.91021347,0.10924809,0.03813494,0.26622559,0.51245861,0.40269355,0.48302062,0.00000000
0.41120560,1.94268387,0.90072703,0.11268252,0.03862233,0.27505189,0.53302963,0.40750769,0.49632219,0.00000000
0.41720860,1.98157632,0.89003714,0.11607746,0.03889254,0.28357798,0.55317717,0.41194083,0.50949125,0.00000000
0.42321161,2.01895891,0.87811214,0.11940871,0.03895194,0.29179995,0.57274513,0.41599110,0.52226842,0.00000000
0.42921461,2.05472521,0.86497527,0.12265269,0.03881253,0.29971432,0.59159137,0.41966224,0.53441089,0.00000000
0.43521761,2.08878720,0.85070256,0.12578630,0.03849153,0.30731632,0.60958872,0.42296170,0.54569739,0.00000000
0.44122061,2.12106855,0.83541823,0.12878690,0.03801082,0.31459855,0.62662526,0.42589873,0.55593220,0.00000000
0.44722361,2.15149766,0.81928764,0.13163225,0.03739609,0.32154965,0.64260415,0.42848259,0.56494829,0.00000000
0.45322661,2.18000076,0.80250849,0.13430050,0.03667600,0.32815343,0.65744283,0.43072096,0.57260929,0.00000000
0.45922961,2.20649526,0.78530058,0.13677025,0.03588107,0.33438818,0.67107186,0.43261844,0.57881059,0.00000000
0.46523262,2.23088367,0.76789476,0.13902056,0.03504263,0.34022629,0.68343327,0.43417538,0.58347926,0.00000000
0.47123562,2.25304830,0.75052176,0.14103104,0.03419169,0.34563422,0.69447875,0.43538703,0.58657322,0.00000000
0.47723862,2.27284696,0.73340129,0.14278191,0.03335789,0.35057266,0.70416765,0.43624286,0.58807949,0.00000000
0.48324162,2.29010993,0.71673205,0.14425416,0.03256852,0.35499699,0.71246501,0.43672634,0.58801174,0.00000000
0.48924462,2.30463842,0.70068316,0.14542960,0.03184771,0.35885794,0.71933970,0.43681495,0.58640733,0.00000000
0.49524762,2.31620478,0.68538742,0.14629100,0.03121574,0.36210247,0.72476287,0.43648057,0.58332397,0.00000000
0.50125063,2.32455465,0.67093658,0.14682230,0.03068858,0.36467482,0.72870690,0.43569020,0.57883624,0.00000000
0.50725363,2.32941123,0.65737904,0.14700874,0.03027767,0.36651774,0.73114479,0.43440701,0.57303201,0.00000000
0.51325663,2.33048171,0.64471984,0.14683713,0.02998978,0.36757393,0.73205033,0.43259170,0.56600920,0.00000000
0.51925963,2.32746600,0.63292316,0.14629610,0.02982729,0.36778763,0.73139897,0.43020414,0.55787274,0.00000000
0.52526263,2.32006744,0.62191691,0.14537648,0.02978845,0.36710634,0.72916942,0.42720535,0.54873213,0.00000000
0.53126563,2.30800550,0.61159936,0.14407168,0.02986791,0.36548274,0.72534598,0.42355955,0.53869956,0.00000000
0.53726863,2.29102983,0.60184744,0.14237811,0.03005736,0.36287672,0.71992160,0.41923646,0.52788864,0.00000000
0.54327164,2.26893525,0.59252614,0.14029569,0.03034623,0.35925747,0.71290130,0.41421352,0.51641380,0.00000000
0.54927464,2.24157700,0.58349873,0.13782835,0.03072243,0.35460559,0.70430599,0.40847818,0.50439030,0.00000000
0.55527764,2.20888544,0.57463706,0.13498449,0.03117309,0.34891512,0.69417633,0.40202988,0.49193477,0.00000000
0.56128064,2.17087938,0.56583160,0.13177740,0.03168523,0.34219548,0.68257639,0.39488175,0.47916613,0.00000000
0.56728364,2.12767722,0.55700059,0.12822569,0.03224641,0.33447301,0.66959681,0.38706198,0.46620671,0.00000000
0.57328664,2.07950503,0.54809785,0.12435343,0.03284517,0.32579226,0.65535716,0.37861450,0.45318347,0.00000000
0.57928964,2.02670096,0.53911883,0.12019029,0.03347139,0.31621672,0.64000731,0.36959921,0.44022903,0.00000000
0.58529265,1.96971537,0.53010460,0.11577142,0.03411652,0.30582897,0.62372744,0.36009142,0.42748237,0.00000000
0.59129565,1.90910638,0.52114355,0.11113713,0.03477359,0.29473020,0.60672677,0.35018063,0.41508912,0.00000000
0.59729865,1.84553081,0.51237059,0.10633236,0.03543717,0.28303899,0.58924064,0.33996869,0.40320115,0.00000000
0.60330165,1.77973056,0.50396401,0.10140598,0.03610310,0.27088938,0.57152618,0.32956729,0.39197553,0.00000000
0.60930465,1.71251491,0.49614001,0.09640981,0.03676821,0.25842825,0.55385648,0.31909491,0.38157274,0.00000000
0.61530765,1.64473950,0.48914511,0.09139757,0.03742991,0.24581209,0.53651362,0.30867346,0.37215414,0.00000000
0.62131066,1.57728266,0.48324684,0.08642358,0.03808578,0.23320318,0.51978061,0.29842463,0.36387881,0.00000000
0.62731366,1.51102023,0.47872300,0.08154153,0.03873310,0.22076544,0.50393273,0.28846615,0.35689989,0.00000000
0.63331666,1.44679995,0.47585008,0.07680307,0.03936848,0.20866002,0.48922851,0.27890819,0.35136038,0.00000000
0.63931966,1.38541647,0.47489118,0.07225653,0.03998749,0.19704081,0.47590093,0.26985005,0.34738885,0.00000000
0.64532266,1.32758812,0.47608403,0.06794570,0.04058441,0.18605011,0.46414896,0.26137721,0.34509499,0.00000000
0.65132566,1.27393636,0.47962954,0.06390869,0.04115203,0.17581458,0.45413016,0.25355892,0.34456535,0.00000000
0.65732866,1.22496869,0.48568142,0.06017706,0.04168164,0.16644166,0.44595441,0.24644651,0.34585932,0.00000000
0.66333167,1.18106569,0.49433715,0.05677509,0.04216310,0.15801664,0.43967926,0.24007224,0.34900567,0.00000000
0.66933467,1.14247253,0.50563077,0.05371933,0.04258498,0.15060044,0.43530700,0.23444890,0.35399962,0.00000000
0.67533767,1.10929511,0.51952761,0.05101835,0.04293491,0.14422813,0.43278368,0.22957013,0.36080070,0.00000000
0.68134067,1.08150080,0.53592133,0.04867281,0.04319989,0.13890847,0.43200006,0.22541122,0.36933139,0.00000000
0.68734367,1.05892350,0.55463321,0.04667572,0.04336679,0.13462415,0.43279453,0.22193056,0.37947668,0.00000000
0.69334667,1.04127267,0.57541374,0.04501290,0.04342279,0.13133293,0.43495789,0.21907145,0.39108450,0.00000000
0.69934967,1.02814567,0.59794651,0.04366369,0.04335591,0.12896957,0.43823965,0.21676420,0.40396707,0.00000000
0.70535268,1.01904285,0.62185420,0.04260176,0.04315549,0.12744835,0.44235584,0.21492856,0.41790324,0.00000000
0.71135568,1.01338472,0.64670654,0.04179609,0.04281264,0.12666624,0.44699784,0.21347612,0.43264156,0.00000000
0.71735868,1.01053047,0.67202984,0.04121197,0.04232069,0.12650641,0.45184186,0.21231284,0.44790430,0.00000000
0.72336168,1.00979719,0.69731802,0.04081209,0.04167545,0.12684207,0.45655895,0.21134145,0.46339218,0.00000000
0.72936468,1.01047916,0.72204456,0.04055766,0.04087551,0.12754044,0.46082479,0.21046378,0.47878977,0.00000000
0.73536768,1.01186672,0.74567526,0.04040937,0.03992235,0.12846669,0.46432932,0.20958293,0.49377151,0.00000000
0.74137069,1.01326414,0.76768121,0.04032849,0.03882042,0.12948779,0.46678552,0.20860522,0.50800817,0.00000000
0.74737369,1.01400617,0.78755177,0.04027772,0.03757702,0.13047609,0.46793727,0.20744201,0.52117373,0.00000000
0.75337669,1.01347300,0.80480719,0.04022206,0.03620223,0.13131251,0.46756597,0.20601132,0.53295235,0.00000000
0.75937969,1.01110324,0.81901034,0.04012947,0.03470860,0.13188936,0.46549575,0.20423918,0.54304551,0.00000000
0.76538269,1.00640492,0.82977750,0.03997149,0.03311085,0.13211262,0.46159717,0.20206093,0.55117893,0.00000000
0.77138569,0.99896429,0.83678766,0.03972372,0.03142549,0.13190371,0.45578922,0.19942221,0.55710917,0.00000000
0.77738869,0.98845235,0.83979022,0.03936609,0.02967038,0.13120069,0.44803991,0.19627986,0.56062975,0.00000000
0.78339170,0.97462921,0.83861091,0.03888311,0.02786428,0.12995893,0.43836517,0.19260252,0.56157644,0.00000000
0.78939470,0.95734610,0.83315556,0.03826394,0.02602638,0.12815119,0.42682647,0.18837117,0.55983177,0.00000000
0.79539770,0.93654526,0.82341192,0.03750235,0.02417582,0.12576731,0.41352711,0.18357933,0.55532828,0.00000000
0.80140070,0.91225771,0.80944922,0.03659655,0.02233125,0.12281330,0.39860757,0.17823307,0.54805063,0.00000000
0.80740370,0.88459903,0.79141567,0.03554899,0.02051041,0.11931019,0.38223996,0.17235078,0.53803627,0.00000000
0.81340670,0.85376337,0.76953394,0.03436600,0.01872979,0.11529241,0.36462194,0.16596267,0.52537474,0.00000000
0.81940970,0.82001583,0.74409475,0.03305738,0.01700431,0.11080602,0.34597032,0.15910997,0.51020548,0.00000000
0.82541271,0.78368345,0.71544885,0.03163596,0.01534706,0.10590669,0.32651459,0.15184395,0.49271427,0.00000000
0.83141571,0.74514520,0.68399767,0.03011708,0.01376918,0.10065760,0.30649052,0.14422457,0.47312835,0.00000000
0.83741871,0.70482114,0.65018287,0.02851807,0.01227972,0.09512730,0.28613421,0.13631908,0.45171043,0.00000000
0.84342171,0.66316121,0.61447533,0.02685768,0.01088563,0.08938757,0.26567653,0.12820030,0.42875179,0.00000000
0.84942471,0.62063390,0.57736375,0.02515558,0.00959177,0.08351143,0.24533833,0.11994482,0.40456465,0.00000000
0.85542771,0.57771533,0.53934348,0.02343185,0.00840105,0.07757123,0.22532631,0.11163121,0.37947428,0.00000000
0.86143072,0.53487886,0.50090579,0.02170646,0.00731452,0.07163698,0.20582984,0.10333812,0.35381091,0.00000000
0.86743372,0.49258578,0.46252797,0.01999889,0.00633163,0.06577492,0.18701854,0.09514254,0.32790190,0.00000000
0.87343672,0.45127723,0.42466469,0.01832775,0.00545037,0.06004629,0.16904081,0.08711813,0.30206448,0.00000000
0.87943972,0.41136761,0.38774066,0.01671049,0.00466760,0.05450646,0.15202315,0.07933381,0.27659916,0.00000000
0.88544272,0.37323972,0.35214505,0.01516318,0.00397922,0.04920429,0.13607032,0.07185251,0.25178414,0.00000000
0.89144572,0.33724159,0.31822751,0.01370037,0.00338051,0.04418179,0.12126621,0.06473030,0.22787088,0.00000000
0.89744872,0.30368510,0.28629603,0.01233503,0.00286632,0.03947406,0.10767527,0.05801578,0.20508089,0.00000000
0.90345173,0.27284631,0.25661651,0.01107855,0.00243133,0.03510948,0.09534451,0.05174976,0.18360378,0.00000000
0.90945473,0.24496728,0.22941390,0.00994082,0.00207028,0.03111014,0.08430584,0.04596535,0.16359656,0.00000000
0.91545773,0.22025923,0.20487472,0.00893037,0.00177815,0.02749241,0.07457872,0.04068826,0.14518413,0.00000000
0.92146073,0.19890668,0.18315083,0.00805449,0.00155033,0.02426778,0.06617287,0.03593744,0.12846077,0.00000000
0.92746373,0.18107229,0.16436393,0.00731946,0.00138275,0.02144370,0.05909103,0.03172590,0.11349257,0.00000000
0.93346673,0.16690193,0.14861067,0.00673074,0.00127195,0.01902461,0.05333158,0.02806173,0.10032040,0.00000000
0.93946973,0.15652971,0.13596794,0.00629318,0.00121521,0.01701290,0.04889096,0.02494928,0.08896347,0.00000000
0.94547274,0.15008248,0.12649802,0.00601114,0.00121052,0.01540997,0.04576569,0.02239037,0.07942302,0.00000000
0.95147574,0.14768355,0.12025331,0.00588869,0.00125661,0.01421723,0.04395409,0.02038556,0.07168607,0.00000000
0.95747874,0.14945526,0.11728035,0.00592964,0.00135292,0.01343699,0.04345744,0.01893534,0.06572903,0.00000000
0.96348174,0.15552012,0.11762293,0.00613760,0.00149955,0.01307334,0.04428072,0.01804135,0.06152092,0.00000000
0.96948474,0.16600048,0.12132416,0.00651593,0.00169715,0.01313284,0.04643268,0.01770732,0.05902614,0.00000000
0.97548774,0.18101659,0.12842734,0.00706763,0.00194684,0.01362514,0.04992561,0.01794004,0.05820680,0.00000000
0.98149075,0.20068303,0.13897577,0.00779519,0.00225008,0.01456337,0.05477442,0.01875000,0.05902432,0.00000000
0.98749375,0.22510375,0.15301137,0.00870036,0.00260853,0.01596448,0.06099542,0.02015195,0.06144053,0.00000000
0.99349675,0.25436582,0.17057244,0.00978388,0.00302390,0.01784929,0.06860470,0.02216513,0.06541825,0.00000000
0.99949975,0.28853237,0.19169060,0.01104518,0.00349780,0.02024246,0.07761626,0.02481340,0.07092131,0.00000000
1.00550275,0.32763487,0.21638729,0.01248208,0.00403155,0.02317218,0.08804002,0.02812504,0.07791426,0.00000000
1.01150575,0.37166541,0.24466988,0.01409048,0.00462608,0.02666976,0.09987979,0.03213232,0.08636179,0.00000000
1.01750875,0.42056933,0.27652799,0.01586410,0.00528174,0.03076895,0.11313130,0.03687093,0.09622798,0.00000000
1.02351176,0.47423863,0.31192997,0.01779425,0.00599815,0.03550510,0.12778052,0.04237901,0.10747558,0.00000000
1.02951476,0.53250666,0.35081996,0.01986971,0.00677414,0.04091416,0.14380221,0.04869607,0.12006531,0.00000000
1.03551776,0.59514449,0.39311573,0.02207663,0.00760756,0.04703137,0.16115889,0.05586164,0.13395540,0.00000000
1.04152076,0.66185911,0.43870735,0.02439861,0.00849528,0.05388990,0.17980033,0.06391364,0.14910126,0.00000000
1.04752376,0.73229383,0.48745679,0.02681685,0.00943310,0.06151925,0.19966337,0.07288659,0.16545550,0.00000000
1.05352676,0.80603074,0.53919842,0.02931041,0.01041574,0.06994350,0.22067237,0.08280963,0.18296810,0.00000000
1.05952976,0.88259541,0.59374034,0.03185658,0.01143682,0.07917947,0.24274001,0.09370433,0.20158683,0.00000000
1.06553277,0.96146338,0.65086629,0.03443136,0.01248890,0.08923482,0.26576841,0.10558246,0.22125778,0.00000000
1.07153577,1.04206839,0.71033799,0.03701000,0.01356356,0.10010614,0.28965067,0.11844361,0.24192580,0.00000000
1.07753877,1.12381178,0.77189752,0.03956758,0.01465146,0.11177710,0.31427234,0.13227290,0.26353493,0.00000000
1.08354177,1.20607272,0.83526961,0.04207966,0.01574243,0.12421676,0.33951315,0.14703880,0.28602851,0.00000000
1.08954477,1.28821871,0.90016344,0.04452289,0.01682565,0.13737815,0.36524841,0.16269104,0.30934890,0.00000000
1.09554777,1.36961601,0.96627374,0.04687556,0.01788974,0.15119714,0.39135041,0.17915902,0.33343674,0.00000000
1.10155078,1.44963937,1.03328111,0.04911820,0.01892295,0.16559184,0.41768932,0.19635049,0.35822966,0.00000000
1.10755378,1.52768094,1.10085147,0.05123390,0.01991334,0.18046248,0.44413390,0.21415089,0.38366037,0.00000000
1.11355678,1.60315791,1.16863462,0.05320873,0.02084894,0.19569197,0.47055172,0.23242329,0.40965429,0.00000000
1.11955978,1.67551883,1.23626223,0.05503184,0.02171798,0.21114710,0.49680902,0.25100914,0.43612660,0.00000000
1.12556278,1.74424861,1.30334534,0.05669558,0.02250907,0.22668051,0.52277040,0.26972984,0.46297914,0.00000000
1.13156578,1.80887224,1.36947196,0.05819541,0.02321141,0.24213340,0.54829810,0.28838913,0.49009713,0.00000000
1.13756878,1.86895739,1.43420507,0.05952969,0.02381499,0.25733886,0.57325147,0.30677645,0.51734599,0.00000000
1.14357179,1.92411625,1.49708150,0.06069937,0.02431083,0.27212592,0.59748631,0.32467100,0.54456876,0.00000000
1.14957479,1.97400680,1.55761225,0.06170762,0.02469115,0.28632397,0.62085458,0.34184670,0.57158407,0.00000000
1.15557779,2.01833380,1.61528460,0.06255936,0.02494957,0.29976761,0.64320446,0.35807756,0.59818520,0.00000000
1.16158079,2.05684984,1.66956631,0.06326077,0.02508130,0.31230153,0.66438094,0.37314366,0.62414041,0.00000000
1.16758379,2.08935652,1.71991218,0.06381884,0.02508327,0.32378539,0.68422701,0.38683716,0.64919463,0.00000000
1.17358679,2.11570590,1.76577296,0.06424085,0.02495429,0.33409824,0.70258551,0.39896837,0.67307279,0.00000000
1.17958979,2.13580231,1.80660643,0.06453400,0.02469512,0.34314252,0.71930162,0.40937152,0.69548469,0.00000000
1.18559280,2.14960421,1.84189043,0.06470505,0.02430855,0.35084712,0.73422598,0.41790983,0.71613141,0.00000000
1.19159580,2.15712619,1.87113722,0.06476004,0.02379936,0.35716959,0.74721824,0.42447999,0.73471308,0.00000000
1.19759880,2.15844055,1.89390865,0.06470419,0.02317435,0.36209715,0.75815103,0.42901538,0.75093780,0.00000000
1.20360180,2.15367842,1.90983135,0.06454173,0.02244221,0.36564651,0.76691405,0.43148827,0.76453125,0.00000000
1.20960480,2.14303008,1.91861120,0.06427602,0.02161339,0.36786252,0.77341809,0.43191067,0.77524675,0.00000000
1.21560780,2.12674407,1.92004623,0.06390959,0.02069993,0.36881555,0.77759893,0.43033375,0.78287519,0.00000000
1.22161081,2.10512520,1.91403733,0.06344437,0.01971522,0.36859795,0.77942077,0.42684610,0.78725452,0.00000000
1.22761381,2.07853113,1.90059610,0.06288192,0.01867375,0.36731951,0.77887903,0.42157058,0.78827820,0.00000000
1.23361681,2.04736769,1.87984937,0.06222371,0.01759083,0.36510242,0.77600257,0.41466023,0.78590234,0.00000000
1.23961981,2.01208312,1.85204023,0.06147152,0.01648228,0.36207579,0.77085509,0.40629325,0.78015118,0.00000000
1.24562281,1.97316137,1.81752532,0.06062769,0.01536415,0.35837024,0.76353569,0.39666742,0.77112058,0.00000000
1.25162581,1.93111492,1.77676883,0.05969552,0.01425238,0.35411262,0.75417871,0.38599415,0.75897948,0.00000000
1.25762881,1.88647755,1.73033319,0.05867960,0.01316261,0.34942141,0.74295281,0.37449252,0.74396921,0.00000000
1.26363182,1.83979730,1.67886726,0.05758609,0.01210983,0.34440287,0.73005934,0.36238356,0.72640063,0.00000000
1.26963482,1.79163022,1.62309249,0.05642299,0.01110824,0.33914815,0.71573020,0.34988503,0.70664944,0.00000000
1.27563782,1.74253511,1.56378783,0.05520038,0.01017106,0.33373162,0.70022522,0.33720687,0.68514961,0.00000000
1.28164082,1.69306946,1.50177403,0.05393054,0.00931038,0.32821031,0.68382908,0.32454752,0.66238537,0.00000000
1.28764382,1.64378665,1.43789811,0.05262805,0.00853708,0.32262450,0.66684805,0.31209119,0.63888194,0.00000000
1.29364682,1.59523447,1.37301856,0.05130980,0.00786078,0.31699946,0.64960625,0.30000604,0.61519539,0.00000000
1.29964982,1.54795445,1.30799176,0.04999492,0.00728980,0.31134793,0.63244179,0.28844332,0.59190181,0.00000000
1.30565283,1.50248197,1.24365993,0.04870461,0.00683121,0.30567342,0.61570247,0.27753731,0.56958617,0.00000000
