energy_ev,total_up,Au_p_up,Au_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.44872436,11.48623887,0.51710143,8.80173948,0.29405343,1.20157545,0.01592866,0.40591767,0.05993813,1.11145827
-3.44272136,11.28788462,0.51601357,8.61093376,0.30757530,1.19147615,0.01645190,0.40411846,0.05912479,1.11548497
-3.43671836,11.07958122,0.51494614,8.41217545,0.32140969,1.17924314,0.01704417,0.40224324,0.05826539,1.11877418
-3.43071536,10.86498581,0.51398801,8.20853896,0.33541907,1.16525451,0.01770354,0.40039990,0.05739028,1.12142718
-3.42471236,10.64793792,0.51323630,8.00320011,0.34946637,1.14994227,0.01842788,0.39870011,0.05653266,1.12358298
-3.41870935,10.43236543,0.51279199,7.79936035,0.36341757,1.13378265,0.01921476,0.39725500,0.05572773,1.12541486
-3.41270635,10.22218865,0.51275537,7.60017126,0.37714436,1.11728490,0.02006126,0.39617089,0.05501167,1.12712580
-3.40670335,10.02122554,0.51322135,7.40866165,0.39052664,1.10097935,0.02096387,0.39554506,0.05442062,1.12894315
-3.40070035,9.83310119,0.51427491,7.22766958,0.40345487,1.08540481,0.02191831,0.39546192,0.05398943,1.13111244
-3.39469735,9.66116410,0.51598696,7.05978123,0.41583206,1.07109584,0.02291946,0.39598958,0.05375053,1.13389058
-3.38869435,9.50841155,0.51841060,6.90727835,0.42757541,1.05857002,0.02396121,0.39717708,0.05373275,1.13753854
-3.38269135,9.37742603,0.52157815,6.77209551,0.43861740,1.04831575,0.02503649,0.39905232,0.05396021,1.14231367
-3.37668834,9.27032389,0.52549893,6.65578804,0.44890634,1.04078055,0.02613718,0.40162080,0.05445133,1.14846167
-3.37068534,9.18871712,0.53015795,6.55951118,0.45840628,1.03636024,0.02725425,0.40486510,0.05521802,1.15620855
-3.36468234,9.13368870,0.53551550,6.48401038,0.46709642,1.03538906,0.02837779,0.40874528,0.05626506,1.16575250
-3.35867934,9.10578131,0.54150769,6.42962248,0.47496980,1.03813102,0.02949719,0.41319993,0.05758967,1.17725606
-3.35267634,9.10499902,0.54804794,6.39628706,0.48203158,1.04477239,0.03060136,0.41814802,0.05918139,1.19083867
-3.34667334,9.13082112,0.55502923,6.38356694,0.48829691,1.05541564,0.03167893,0.42349125,0.06102218,1.20656991
-3.34067034,9.18222709,0.56232711,6.39067673,0.49378845,1.07007499,0.03271859,0.42911692,0.06308679,1.22446360
-3.33466733,9.25773145,0.56980323,6.41651791,0.49853388,1.08867352,0.03370930,0.43490114,0.06534340,1.24447310
-3.32866433,9.35542716,0.57730941,6.45971910,0.50256326,1.11104215,0.03464068,0.44071223,0.06775445,1.26648810
-3.32266133,9.47303619,0.58469177,6.51868001,0.50590672,1.13692062,0.03550323,0.44641415,0.07027768,1.29033300
-3.31665833,9.60796584,0.59179505,6.59161755,0.50859240,1.16596051,0.03628865,0.45186994,0.07286732,1.31576724
-3.31065533,9.75736935,0.59846674,6.67661281,0.51064482,1.19773043,0.03699005,0.45694497,0.07547541,1.34248771
-3.30465233,9.91820963,0.60456094,6.77165767,0.51208386,1.23172353,0.03760219,0.46150988,0.07805310,1.37013324
-3.29864932,10.08732460,0.60994179,6.87469981,0.51292426,1.26736717,0.03812152,0.46544325,0.08055200,1.39829127
-3.29264632,10.26149310,0.61448639,6.98368543,0.51317586,1.30403473,0.03854638,0.46863389,0.08292548,1.42650662
-3.28664332,10.43750009,0.61808704,7.09659871,0.51284439,1.34105948,0.03887688,0.47098272,0.08512981,1.45429212
-3.28064032,10.61219999,0.62065297,7.21149751,0.51193283,1.37775011,0.03911492,0.47240427,0.08712522,1.48114086
-3.27463732,10.78257729,0.62211128,7.32654493,0.51044332,1.41340763,0.03926402,0.47282780,0.08887674,1.50653973
-3.26863432,10.94580313,0.62240737,7.44003639,0.50837941,1.44734326,0.03932914,0.47219809,0.09035485,1.52998375
-3.26263132,11.09928699,0.62150481,7.55042202,0.50574852,1.47889672,0.03931641,0.47047590,0.09153593,1.55099081
-3.25662831,11.24072270,0.61938476,7.65632445,0.50256457,1.50745433,0.03923289,0.46763825,0.09240254,1.56911620
-3.25062531,11.36812757,0.61604505,7.75655183,0.49885044,1.53246653,0.03908620,0.46367838,0.09294341,1.58396640
-3.24462231,11.47987421,0.61149897,7.85010628,0.49464033,1.55346384,0.03888420,0.45860558,0.09315335,1.59521177
-3.23861931,11.57471408,0.60577402,7.93618788,0.48998168,1.57007109,0.03863471,0.45244491,0.09303293,1.60259736
-3.23261631,11.65179247,0.59891049,8.01419442,0.48493665,1.58201901,0.03834511,0.44523666,0.09258815,1.60595176
-3.22661331,11.71065430,0.59096019,8.08371704,0.47958295,1.58915297,0.03802215,0.43703581,0.09182992,1.60519336
-3.22061031,11.75124087,0.58198518,8.14453215,0.47401409,1.59143839,0.03767164,0.42791126,0.09077354,1.60033396
-3.21460730,11.77387728,0.57205668,8.19658994,0.46833886,1.58896247,0.03729832,0.41794490,0.08943815,1.59147953
-3.20860430,11.77925116,0.56125402,8.23999981,0.46268005,1.58193239,0.03690575,0.40723058,0.08784624,1.57882799
-3.20260130,11.76838304,0.54966383,8.27501321,0.45717253,1.57066964,0.03649624,0.39587280,0.08602309,1.56266428
-3.19659830,11.74258932,0.53737918,8.30200445,0.45196056,1.55560088,0.03607093,0.38398529,0.08399636,1.54335274
-3.19059530,11.70343888,0.52449894,8.32144997,0.44719458,1.53724556,0.03562991,0.37168936,0.08179566,1.52132711
-3.18459230,11.65270469,0.51112703,8.33390678,0.44302742,1.51620057,0.03517237,0.35911205,0.07945221,1.49707865
-3.17858929,11.59231187,0.49737176,8.33999073,0.43961018,1.49312264,0.03469690,0.34638415,0.07699854,1.47114261
-3.17258629,11.52428401,0.48334505,8.34035534,0.43708783,1.46870886,0.03420177,0.33363810,0.07446822,1.44408365
-3.16658329,11.45068924,0.46916167,8.33567197,0.43559476,1.44367617,0.03368531,0.32100581,0.07189563,1.41648068
-3.16058029,11.37358815,0.45493833,8.32661187,0.43525037,1.41874029,0.03314623,0.30861653,0.06931574,1.38891171
-3.15457729,11.29498494,0.44079278,8.31383103,0.43615498,1.39459504,0.03258404,0.29659474,0.06676390,1.36193908
-3.14857429,11.21678357,0.42684280,8.29795805,0.43838607,1.37189246,0.03199937,0.28505821,0.06427559,1.33609557
-3.14257129,11.14075016,0.41320513,8.27958574,0.44199521,1.35122448,0.03139432,0.27411626,0.06188617,1.31187197
-3.13656828,11.06848271,0.39999442,8.25926641,0.44700557,1.33310677,0.03077273,0.26386828,0.05963064,1.28970620
-3.13056528,11.00138883,0.38732217,8.23751111,0.45341039,1.31796510,0.03014037,0.25440262,0.05754327,1.26997445
-3.12456228,10.94067171,0.37529567,8.21479241,0.46117229,1.30612465,0.02950507,0.24579571,0.05565732,1.25298448
-3.11855928,10.88732446,0.36401700,8.19155038,0.47022360,1.29780264,0.02887676,0.23811167,0.05400470,1.23897119
-3.11255628,10.84213192,0.35358200,8.16820113,0.48046765,1.29310426,0.02826743,0.23140213,0.05261557,1.22809443
-3.10655328,10.80567942,0.34407941,8.14514688,0.49178103,1.29202208,0.02769092,0.22570643,0.05151800,1.22043913
-3.10055028,10.77836701,0.33558992,8.12278664,0.50401669,1.29443890,0.02716272,0.22105209,0.05073765,1.21601743
-3.09454727,10.76042766,0.32818533,8.10152637,0.51700792,1.30013373,0.02669956,0.21745546,0.05029742,1.21477277
-3.08854427,10.75194803,0.32192768,8.08178730,0.53057281,1.30879082,0.02631906,0.21492248,0.05021719,1.21658565
-3.08254127,10.75288975,0.31686839,8.06401146,0.54451927,1.32001127,0.02603914,0.21344958,0.05051354,1.22128061
-3.07653827,10.76310985,0.31304738,8.04866336,0.55865030,1.33332690,0.02587752,0.21302450,0.05119958,1.22863437
-3.07053527,10.78237881,0.31049221,8.03622702,0.57276922,1.34821580,0.02585112,0.21362711,0.05228482,1.23838463
-3.06453227,10.81039500,0.30921714,8.02719810,0.58668485,1.36411928,0.02597540,0.21523006,0.05377500,1.25023916
-3.05852926,10.84679483,0.30922227,8.02207085,0.60021627,1.38045941,0.02626382,0.21779929,0.05567208,1.26388506
-3.05252626,10.89115820,0.31049266,8.02132038,0.61319706,1.39665681,0.02672715,0.22129442,0.05797418,1.27899770
-3.04652326,10.94300949,0.31299761,8.02538089,0.62547891,1.41214823,0.02737300,0.22566888,0.06067558,1.29524927
-3.04052026,11.00181452,0.31668999,8.03462112,0.63693440,1.42640308,0.02820528,0.23086998,0.06376671,1.31231664
-3.03451726,11.06697472,0.32150590,8.04931844,0.64745904,1.43893894,0.02922377,0.23683878,0.06723414,1.32988837
-3.02851426,11.13781975,0.32736453,8.06963333,0.65697237,1.44933514,0.03042388,0.24351002,0.07106058,1.34767089
-3.02251126,11.21360027,0.33416845,8.09558618,0.66541833,1.45724447,0.03179634,0.25081193,0.07522488,1.36539369
-3.01650825,11.29348259,0.34180438,8.12703827,0.67276489,1.46240243,0.03332725,0.25866616,0.07970193,1.38281355
-3.01050525,11.37654689,0.35014440,8.16367875,0.67900298,1.46463404,0.03499805,0.26698790,0.08446268,1.39971787
-3.00450225,11.46179057,0.35904783,8.20501914,0.68414500,1.46385793,0.03678581,0.27568618,0.08947406,1.41592714
-2.99849925,11.54813780,0.36836363,8.25039636,0.68822298,1.46008784,0.03866361,0.28466436,0.09469892,1.43129660
-2.99249625,11.63445615,0.37793343,8.29898508,0.69128640,1.45343133,0.04060100,0.29382110,0.10009607,1.44571725
-2.98649325,11.71958023,0.38759510,8.34981923,0.69340009,1.44408617,0.04256475,0.30305150,0.10562029,1.45911618
-2.98049025,11.80234212,0.39718680,8.40182217,0.69464204,1.43233419,0.04451961,0.31224870,0.11122247,1.47145644
-2.97448724,11.88160720,0.40655142,8.45384429,0.69510135,1.41853323,0.04642920,0.32130570,0.11684984,1.48273631
-2.96848424,11.95631391,0.41554116,8.50470613,0.69487638,1.40310714,0.04825706,0.33011756,0.12244632,1.49298821
-2.96248124,12.02551515,0.42402223,8.55324494,0.69407302,1.38653437,0.04996761,0.33858371,0.12795306,1.50227700
-2.95647824,12.08841861,0.43187936,8.59836185,0.69280310,1.36933536,0.05152727,0.34661046,0.13330905,1.51069794
-2.95047524,12.14442345,0.43901990,8.63906701,0.69118300,1.35205903,0.05290541,0.35411345,0.13845204,1.51837399
-2.94447224,12.19315028,0.44537745,8.67451976,0.68933217,1.33526878,0.05407535,0.36102013,0.14331952,1.52545258
-2.93846923,12.23446201,0.45091456,8.70406135,0.68737169,1.31952819,0.05501516,0.36727194,0.14784988,1.53210179
-2.93246623,12.26847326,0.45562465,8.72723799,0.68542262,1.30538677,0.05570839,0.37282622,0.15198375,1.53850583
-2.92646323,12.29554678,0.45953271,8.74381239,0.68360423,1.29336599,0.05614449,0.37765773,0.15566535,1.54485987
-2.92046023,12.31627598,0.46269498,8.75376308,0.68203191,1.28394577,0.05631921,0.38175966,0.15884402,1.55136433
-2.91445723,12.33145367,0.46519732,8.75727101,0.68081481,1.27755187,0.05623460,0.38514412,0.16147561,1.55821856
-2.90845423,12.34202792,0.46715255,8.75469426,0.68005325,1.27454418,0.05589887,0.38784206,0.16352393,1.56561424
-2.90245123,12.34904698,0.46869667,8.74653202,0.67983596,1.27520634,0.05532607,0.38990254,0.16496202,1.57372859
-2.89644822,12.35359586,0.46998424,8.73338012,0.68023716,1.27973691,0.05453544,0.39139152,0.16577330,1.58271766
-2.89044522,12.35672813,0.47118302,8.71588066,0.68131379,1.28824231,0.05355074,0.39239012,0.16595246,1.59271004
-2.88444222,12.35939675,0.47246825,8.69466891,0.68310286,1.30073192,0.05239930,0.39299239,0.16550609,1.60380132
-2.87843922,12.36238812,0.47401662,8.67032083,0.68561926,1.31711545,0.05111108,0.39330281,0.16445303,1.61604951
-2.87243622,12.36626352,0.47600045,8.64330443,0.68885416,1.33720304,0.04971762,0.39343345,0.16282438,1.62947195
-2.86643322,12.37131160,0.47858208,8.61393821,0.69277408,1.36070804,0.04825102,0.39350101,0.16066316,1.64404369
-2.86043022,12.37751534,0.48190889,8.58235933,0.69732091,1.38725273,0.04674293,0.39362386,0.15802367,1.65969780
-2.85442721,12.38453572,0.48610901,8.54850347,0.70241287,1.41637693,0.04522367,0.39391905,0.15497049,1.67632744
-2.84842421,12.39171349,0.49128785,8.51209794,0.70794646,1.44754940,0.04372145,0.39449942,0.15157727,1.69378985
-2.84242121,12.39808916,0.49752560,8.47266818,0.71379940,1.48018177,0.04226171,0.39547096,0.14792518,1.71191196
-2.83641821,12.40244035,0.50487557,8.42955761,0.71983440,1.51364453,0.04086668,0.39693030,0.14410121,1.73049745
-2.83041521,12.40333417,0.51336341,8.38195920,0.72590364,1.54728464,0.03955503,0.39896248,0.14019633,1.74933475
-2.82441221,12.39919153,0.52298702,8.32895712,0.73185376,1.58044395,0.03834178,0.40163888,0.13630348,1.76820550
-2.81840920,12.38835941,0.53371708,8.26957548,0.73753104,1.61247784,0.03723826,0.40501543,0.13251559,1.78689293
-2.81240620,12.36918642,0.54549801,8.20283133,0.74278646,1.64277305,0.03625227,0.40913101,0.12892358,1.80518964
-2.80640320,12.34009706,0.55824912,8.12778847,0.74748046,1.67076406,0.03538831,0.41400600,0.12561433,1.82290398
-2.80040020,12.29965990,0.57186598,8.04360889,0.75148703,1.69594716,0.03464790,0.41964110,0.12266884,1.83986478
-2.79439720,12.24664574,0.58622168,7.94959865,0.75469691,1.71789160,0.03402993,0.42601624,0.12016047,1.85592400
-2.78839420,12.18007214,0.60116815,7.84524566,0.75701974,1.73624723,0.03353105,0.43308977,0.11815331,1.87095690
-2.78239120,12.09923215,0.61653731,7.73024736,0.75838505,1.75074849,0.03314603,0.44079796,0.11670078,1.88485995
-2.77638819,12.00370615,0.63214226,7.60452693,0.75874212,1.76121449,0.03286811,0.44905474,0.11584444,1.89754647
-2.77038519,11.89335683,0.64777859,7.46823772,0.75805873,1.76754560,0.03268934,0.45775195,0.11561298,1.90894040
-2.76438219,11.76830877,0.66322586,7.32175611,0.75631896,1.76971662,0.03260082,0.46676008,0.11602150,1.91896881
-2.75837919,11.62891528,0.67824952,7.16566409,0.75352037,1.76776748,0.03259294,0.47592959,0.11707110,1.92755381
-2.75237619,11.47571587,0.69260350,7.00072311,0.74967072,1.76179201,0.03265559,0.48509301,0.11874871,1.93460456
-2.74637319,11.30938839,0.70603336,6.82784174,0.74478465,1.75192574,0.03277837,0.49406774,0.12102721,1.94001040
-2.74037019,11.13070042,0.71828054,6.64803953,0.73888067,1.73833361,0.03295069,0.50265966,0.12386592,1.94363572
-2.73436718,10.94046401,0.72908737,6.46240983,0.73197863,1.72119856,0.03316202,0.51066758,0.12721136,1.94531734
-2.72836418,10.73949769,0.73820307,6.27208408,0.72409812,1.70071160,0.03340204,0.51788840,0.13099830,1.94486500
-2.72236118,10.52859888,0.74539057,6.07819997,0.71525785,1.67706420,0.03366089,0.52412286,0.13515118,1.94206514
-2.71635818,10.30852882,0.75043396,5.88187507,0.70547617,1.65044327,0.03392939,0.52918184,0.13958567,1.93668812
-2.71035518,10.08001084,0.75314628,5.68418729,0.69477274,1.62102896,0.03419941,0.53289282,0.14421060,1.92849868
-2.70435218,9.84374185,0.75337728,5.48616273,0.68317114,1.58899529,0.03446413,0.53510636,0.14892999,1.91726918
-2.69834917,9.60041542,0.75102091,5.28877074,0.67070238,1.55451319,0.03471843,0.53570231,0.15364523,1.90279478
-2.69234617,9.35075403,0.74602182,5.09292553,0.65740889,1.51775564,0.03495925,0.53459538,0.15825735,1.88490981
-2.68634317,9.09554709,0.73838076,4.89949313,0.64334864,1.47890416,0.03518596,0.53173985,0.16266931,1.86350413
-2.68034017,8.83569076,0.72815825,4.70930202,0.62859911,1.43815591,0.03540067,0.52713307,0.16678821,1.83853851
-2.67433717,8.57222561,0.71547637,4.52315555,0.61326055,1.39573067,0.03560852,0.52081764,0.17052738,1.81005770
-2.66833417,8.30636796,0.70051825,4.34184435,0.59745825,1.35187694,0.03581785,0.51288190,0.17380835,1.77820040
-2.66233117,8.03953134,0.68352525,4.16615659,0.58134353,1.30687650,0.03604033,0.50345887,0.17656249,1.74320518
-2.65632816,7.77333533,0.66479179,3.99688488,0.56509310,1.26104679,0.03629092,0.49272340,0.17873251,1.70541164
-2.65032516,7.50959962,0.64465795,3.83482816,0.54890670,1.21474093,0.03658771,0.48088768,0.18027356,1.66525669
-2.64432216,7.25032258,0.62349995,3.68078809,0.53300306,1.16834505,0.03695160,0.46819529,0.18115403,1.62326563
-2.63831916,6.99764441,0.60171907,3.53555949,0.51761407,1.12227302,0.03740586,0.45491391,0.18135607,1.58003854
-2.63231616,6.75379627,0.57972922,3.39991499,0.50297767,1.07695876,0.03797549,0.44132703,0.18087575,1.53623235
-2.62631316,6.52103754,0.55794391,3.27458474,0.48932943,1.03284651,0.03868648,0.42772500,0.17972293,1.49253948
-2.62031016,6.30158440,0.53676287,3.16023209,0.47689352,0.99037966,0.03956490,0.41439577,0.17792080,1.44966408
-2.61430715,6.09753332,0.51655923,3.05742678,0.46587330,0.94998849,0.04063590,0.40161568,0.17550523,1.40829696
-2.60830415,5.91078348,0.49766746,2.96661714,0.45644223,0.91207783,0.04192264,0.38964074,0.17252380,1.36909050
-2.60230115,5.74296227,0.48037286,2.88810323,0.44873542,0.87701487,0.04344515,0.37869870,0.16903470,1.33263478
-2.59629815,5.59535770,0.46490291,2.82201252,0.44284246,0.84511810,0.04521921,0.36898228,0.16510535,1.29943602
-2.59029515,5.46886148,0.45142074,2.76827973,0.43880182,0.81664766,0.04725523,0.36064376,0.16081095,1.26989839
-2.58429215,5.36392548,0.44002124,2.72663238,0.43659730,0.79179760,0.04955726,0.35379122,0.15623285,1.24431014
-2.57828914,5.28053409,0.43072959,2.69658305,0.43615669,0.77069044,0.05212212,0.34848644,0.15145681,1.22283440
-2.57228614,5.21819375,0.42350260,2.67742920,0.43735275,0.75337410,0.05493869,0.34474462,0.14657117,1.20550524
-2.56628314,5.17594029,0.41823244,2.66826091,0.44000668,0.73982126,0.05798744,0.34253583,0.14166497,1.19222892
-2.56028014,5.15236374,0.41475280,2.66797672,0.44389374,0.72993121,0.06124025,0.34178804,0.13682599,1.18279024
-2.55427714,5.14564949,0.41284709,2.67530687,0.44875097,0.72353379,0.06466049,0.34239166,0.13213878,1.17686346
-2.54827414,5.15363402,0.41225828,2.68884354,0.45428666,0.72039546,0.06820347,0.34420525,0.12768279,1.17402724
-2.54227114,5.17387254,0.41270005,2.70707672,0.46019104,0.72022684,0.07181711,0.34706225,0.12353042,1.17378274
-2.53626813,5.20371583,0.41386865,2.72843450,0.46614782,0.72269162,0.07544312,0.35077822,0.11974525,1.17557405
-2.53026513,5.24039280,0.41545506,2.75132623,0.47184607,0.72741638,0.07901829,0.35515848,0.11638046,1.17880984
-2.52426213,5.28109553,0.41715694,2.77418669,0.47699186,0.73400084,0.08247617,0.36000569,0.11347736,1.18288538
-2.51825913,5.32306340,0.41868982,2.79551974,0.48131921,0.74202834,0.08574894,0.36512707,0.11106424,1.18720395
-2.51225613,5.36366305,0.41979723,2.81393959,0.48459986,0.75107610,0.08876941,0.37034106,0.10915550,1.19119676
-2.50625313,5.40046139,0.42025924,2.82820814,0.48665153,0.76072510,0.09147317,0.37548305,0.10775118,1.19434078
-2.50025013,5.43128935,0.41989922,2.83726705,0.48734434,0.77056923,0.09380067,0.38041011,0.10683681,1.19617383
-2.49424712,5.45429429,0.41858860,2.84026335,0.48660512,0.78022365,0.09569924,0.38500456,0.10638379,1.19630664
-2.48824412,5.46798004,0.41624944,2.83656778,0.48441964,0.78933212,0.09712503,0.38917631,0.10635015,1.19443161
-2.48224112,5.47123385,0.41285483,2.82578542,0.48083263,0.79757338,0.09804455,0.39286392,0.10668174,1.19032837
-2.47623812,5.46334008,0.40842731,2.80775849,0.47594577,0.80466640,0.09843607,0.39603458,0.10731394,1.18386606
-2.47023512,5.44398145,0.40303519,2.78256149,0.46991376,0.81037452,0.09829057,0.39868299,0.10817367,1.17500279
-2.46423212,5.41322856,0.39678740,2.75048941,0.46293870,0.81450858,0.09761231,0.40082936,0.10918178,1.16378252
-2.45822911,5.37151930,0.38982687,2.71203973,0.45526314,0.81692899,0.09641898,0.40251679,0.11025568,1.15032972
-2.45222611,5.31962970,0.38232298,2.66788938,0.44716209,0.81754673,0.09474149,0.40380807,0.11131217,1.13484232
-2.44622311,5.25863826,0.37446342,2.61886787,0.43893424,0.81632348,0.09262332,0.40478232,0.11227034,1.11758333
-2.44022011,5.18988543,0.36644586,2.56592804,0.43089281,0.81327076,0.09011950,0.40553153,0.11305441,1.09887149
-2.43421711,5.11493034,0.35846984,2.51011560,0.42335640,0.80844818,0.08729538,0.40615727,0.11359643,1.07907136
-2.42821411,5.03550630,0.35072928,2.45253892,0.41663989,0.80196090,0.08422506,0.40676767,0.11383876,1.05858308
-2.42221111,4.95347667,0.34340579,2.39434008,0.41104598,0.79395629,0.08098971,0.40747485,0.11373612,1.03783208
-2.41620810,4.87079224,0.33666321,2.33666818,0.40685719,0.78461981,0.07767577,0.40839276,0.11325727,1.01725885
-2.41020510,4.78945104,0.33064341,2.28065567,0.40432891,0.77417034,0.07437313,0.40963559,0.11238613,0.99730893
-2.40420210,4.71146118,0.32546349,2.22739806,0.40368325,0.76285490,0.07117336,0.41131658,0.11112235,0.97842331
-2.39819910,4.63880698,0.32121444,2.17793730,0.40510402,0.75094297,0.06816793,0.41354727,0.10948127,0.96102909
-2.39219610,4.57341836,0.31796113,2.13324870,0.40873284,0.73872045,0.06544670,0.41643699,0.10749333,0.94553073
-2.38619310,4.51714346,0.31574357,2.09423120,0.41466641,0.72648348,0.06309640,0.42009259,0.10520286,0.93230177
-2.38019010,4.47172386,0.31457915,2.06170043,0.42295483,0.71453227,0.06119938,0.42461808,0.10266640,0.92167716
-2.37418709,4.43877220,0.31446572,2.03638398,0.43360120,0.70316495,0.05983251,0.43011430,0.09995055,0.91394640
-2.36818409,4.41975147,0.31538526,2.01891823,0.44656216,0.69267176,0.05906614,0.43667819,0.09712945,0.90934734
-2.36218109,4.41595564,0.31730771,2.00984603,0.46174950,0.68332957,0.05896332,0.44440192,0.09428198,0.90806108
-2.35617809,4.42849120,0.32019492,2.00961462,0.47903269,0.67539688,0.05957905,0.45337142,0.09148887,0.91020782
-2.35017509,4.45825923,0.32400430,2.01857307,0.49824217,0.66910937,0.06095965,0.46366466,0.08882970,0.91584388
-2.34417209,4.50593822,0.32869204,2.03696911,0.51917335,0.66467602,0.06314219,0.47534950,0.08637998,0.92495995
-2.33816908,4.57196736,0.33421576,2.06494492,0.54159121,0.66227581,0.06615401,0.48848116,0.08420846,0.93748067
-2.33216608,4.65653102,0.34053637,2.10253190,0.56523521,0.66205506,0.07001221,0.50309960,0.08237460,0.95326548
-2.32616308,4.75954469,0.34761930,2.14964474,0.58982455,0.66412530,0.07472332,0.51922681,0.08092653,0.97211082
-2.32016008,4.88064325,0.35543484,2.20607499,0.61506356,0.66856161,0.08028287,0.53686420,0.07989934,0.99375363
-2.31415708,5.01917242,0.36395798,2.27148496,0.64064703,0.67540157,0.08667517,0.55599040,0.07931388,1.01787597
-2.30815408,5.17418424,0.37316749,2.34540232,0.66626546,0.68464455,0.09387311,0.57655941,0.07917608,1.04411086
-2.30215108,5.34443767,0.38304469,2.42721654,0.69161016,0.69625149,0.10183814,0.59849954,0.07947680,1.07204900
-2.29614807,5.52840515,0.39357191,2.51617764,0.71637796,0.71014509,0.11052035,0.62171301,0.08019222,1.10124633
-2.29014507,5.72428585,0.40473083,2.61139826,0.74027565,0.72621057,0.11985879,0.64607641,0.08128473,1.13123233
-2.28414207,5.93002606,0.41650088,2.71185942,0.76302398,0.74429677,0.12978199,0.67144208,0.08270425,1.16151869
-2.27813907,6.14334706,0.42885778,2.81642056,0.78436128,0.76421801,0.14020871,0.69764021,0.08439008,1.19160837
-2.27213607,6.36178013,0.44177243,2.92383406,0.80404665,0.78575644,0.15104887,0.72448174,0.08627299,1.22100479
-2.26613307,6.58270840,0.45521009,3.03276408,0.82186268,0.80866516,0.16220483,0.75176181,0.08827762,1.24922088
-2.26013007,6.80341427,0.46912995,3.14180943,0.83761783,0.83267207,0.17357275,0.77926358,0.09032511,1.27578801
-2.25412706,7.02113148,0.48348507,3.24952995,0.85114823,0.85748449,0.18504419,0.80676230,0.09233572,1.30026435
-2.24812406,7.23309995,0.49822263,3.35447531,0.86231921,0.88279448,0.19650786,0.83402932,0.09423154,1.32224281
-2.24212106,7.43662171,0.51328440,3.45521551,0.87102625,0.90828493,0.20785140,0.86083592,0.09593898,1.34135812
-2.23611806,7.62911595,0.52860736,3.55037155,0.87719557,0.93363611,0.21896324,0.88695674,0.09739122,1.35729305
-2.23011506,7.80817132,0.54412441,3.63864526,0.88078427,0.95853276,0.22973435,0.91217277,0.09853017,1.36978374
-2.22411206,7.97159353,0.55976496,3.71884705,0.88177998,0.98267138,0.24005997,0.93627372,0.09930827,1.37862387
-2.21810905,8.11744685,0.57545547,3.78992030,0.88020017,1.00576745,0.24984111,0.95905992,0.09968977,1.38366780
-2.21210605,8.24408809,0.59111981,3.85096172,0.87609099,1.02756258,0.25898591,0.98034367,0.09965158,1.38483259
-2.20610305,8.35019230,0.60667948,3.90123670,0.86952582,1.04783097,0.26741076,0.99995022,0.09918369,1.38209893
-2.20010005,8.43476978,0.62205363,3.94018944,0.86060347,1.06638527,0.27504111,1.01771851,0.09828910,1.37551108
-2.19409705,8.49717429,0.63715903,3.96744766,0.84944615,1.08308136,0.28181210,1.03350189,0.09698335,1.36517582
-2.18809405,8.53710298,0.65191007,3.98282194,0.83619733,1.09782195,0.28766896,1.04716885,0.09529361,1.35126061
-2.18209105,8.55458875,0.66621874,3.98630040,0.82101941,1.11055886,0.29256710,1.05860408,0.09325743,1.33399092
-2.17608804,8.54998607,0.67999497,3.97803906,0.80409145,1.12129374,0.29647216,1.06770990,0.09092130,1.31364690
-2.17008504,8.52395145,0.69314713,3.95834890,0.78560689,1.13007733,0.29935981,1.07440806,0.08833890,1.29055950
-2.16408204,8.47741974,0.70558304,3.92768059,0.76577132,1.13700713,0.30121555,1.07864203,0.08556932,1.26510590
-2.15807904,8.41157753,0.71721141,3.88660759,0.74480037,1.14222361,0.30203443,1.08037964,0.08267518,1.23770450
-2.15207604,8.32783471,0.72794374,3.83580881,0.72291760,1.14590500,0.30182078,1.07961597,0.07972087,1.20880928
-2.14607304,8.22779510,0.73769673,3.77605146,0.70035257,1.14826098,0.30058794,1.07637622,0.07677077,1.17890352
-2.14007004,8.11322683,0.74639515,3.70817477,0.67733872,1.14952531,0.29835810,1.07071852,0.07388776,1.14849306
-2.13406703,7.98603293,0.75397491,3.63307506,0.65411140,1.14994778,0.29516205,1.06273622,0.07113185,1.11809869
-2.12806403,7.84822243,0.76038647,3.55169251,0.63090559,1.14978578,0.29103912,1.05255949,0.06855902,1.08824807
-2.12206103,7.70188212,0.76559823,3.46499950,0.60795366,1.14929569,0.28603693,1.04035614,0.06622035,1.05946697
-2.11605803,7.54914891,0.76959972,3.37399072,0.58548278,1.14872466,0.28021125,1.02633119,0.06416138,1.03226996
-2.11005503,7.39218273,0.77240453,3.27967454,0.56371228,1.14830290,0.27362569,1.01072531,0.06242163,1.00715087
-2.10405203,7.23314008,0.77405277,3.18306548,0.54285075,1.14823691,0.26635123,0.99381197,0.06103441,0.98457297
-2.09804902,7.07414811,0.77461280,3.08517738,0.52309315,1.14870399,0.25846566,0.97589329,0.06002669,0.96495947
-2.09204602,6.91727936,0.77418222,2.98701675,0.50461785,1.14984826,0.25005271,0.95729472,0.05941925,0.94868439
-2.08604302,6.76452744,0.77288792,2.88957611,0.48758386,1.15177834,0.24120107,0.93835865,0.05922676,0.93606438
