energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-3.52676338,2.20278900,0.00422347,0.22916079,1.03860993,1.34598777,0.25598089,0.00000000,0.57611527,0.28624658
-3.52076038,2.33068849,0.00448187,0.24927547,1.10551493,1.40307961,0.27116852,0.00000000,0.62650571,0.30896383
-3.51475738,2.46543740,0.00473151,0.27156875,1.17427996,1.46136036,0.28702140,0.00000000,0.68125954,0.33338441
-3.50875438,2.60634996,0.00496936,0.29599982,1.24435230,1.52055631,0.30335885,0.00000000,0.74019001,0.35938559
-3.50275138,2.75266994,0.00519255,0.32249929,1.31515880,1.58039964,0.32000127,0.00000000,0.80304373,0.38682664
-3.49674837,2.90356744,0.00539845,0.35096439,1.38611410,1.64062959,0.33677170,0.00000000,0.86949484,0.41554705
-3.49074537,3.05813525,0.00558472,0.38125482,1.45662850,1.70099127,0.35349722,0.00000000,0.93914056,0.44536512
-3.48474237,3.21538502,0.00574939,0.41318962,1.52611523,1.76123219,0.37001014,0.00000000,1.01149873,0.47607693
-3.47873937,3.37424410,0.00589093,0.44654519,1.59399687,1.82109684,0.38614907,0.00000000,1.08600774,0.50745611
-3.47273637,3.53355386,0.00600827,0.48105496,1.65971102,1.88031967,0.40175984,0.00000000,1.16202916,0.53925421
-3.46673337,3.69207014,0.00610081,0.51641071,1.72271503,1.93861719,0.41669629,0.00000000,1.23885350,0.57120208
-3.46073037,3.84846698,0.00616848,0.55226568,1.78249005,1.99568001,0.43082096,0.00000000,1.31570909,0.60301216
-3.45472736,4.00134431,0.00621171,0.58823964,1.83854447,2.05116562,0.44400579,0.00000000,1.39177422,0.63438176
-3.44872436,4.14924017,0.00623140,0.62392564,1.89041701,2.10469280,0.45613287,0.00000000,1.46619227,0.66499734
-3.44272136,4.29064808,0.00622892,0.65889846,1.93767967,2.15583850,0.46709521,0.00000000,1.53808953,0.69453969
-3.43671836,4.42403950,0.00620603,0.69272431,1.97994069,2.20413795,0.47679765,0.00000000,1.60659534,0.72268994
-3.43071536,4.54789127,0.00616488,0.72497161,2.01684781,2.24908822,0.48515784,0.00000000,1.67086362,0.74913609
-3.42471236,4.66071744,0.00610788,0.75522238,2.04809185,2.29015582,0.49210741,0.00000000,1.73009545,0.77358016
-3.41870935,4.76110460,0.00603769,0.78308371,2.07341065,2.32678799,0.49759315,0.00000000,1.78356147,0.79574531
-3.41270635,4.84774947,0.00595712,0.80819905,2.09259330,2.35842757,0.50157819,0.00000000,1.83062357,0.81538306
-3.40670335,4.91949728,0.00586907,0.83025864,2.10548458,2.38453072,0.50404325,0.00000000,1.87075480,0.83228013
-3.40070035,4.97537925,0.00577646,0.84900887,2.11198921,2.40458673,0.50498760,0.00000000,1.90355676,0.84626463
-3.39469735,5.01464759,0.00568213,0.86426006,2.11207578,2.41813883,0.50442993,0.00000000,1.92877384,0.85721157
-3.38869435,5.03680601,0.00558884,0.87589244,2.10577990,2.42480495,0.50240879,0.00000000,1.94630362,0.86504716
-3.38269135,5.04163448,0.00549916,0.88386014,2.09320632,2.42429706,0.49898270,0.00000000,1.95620304,0.86975208
-3.37668834,5.02920662,0.00541543,0.88819301,2.07452962,2.41643819,0.49422974,0.00000000,1.95869010,0.87136330
-3.37068534,4.99989877,0.00533972,0.88899629,2.04999323,2.40117574,0.48824658,0.00000000,1.95414099,0.86997453
-3.36468234,4.95438999,0.00527378,0.88644815,2.01990669,2.37859057,0.48114699,0.00000000,1.94308275,0.86573522
-3.35867934,4.89365264,0.00521902,0.88079528,1.98464092,2.34890101,0.47305981,0.00000000,1.92618161,0.85884815
-3.35267634,4.81893384,0.00517648,0.87234662,1.94462174,2.31246146,0.46412635,0.00000000,1.90422761,0.84956562
-3.34667334,4.73172803,0.00514679,0.86146559,1.90032164,2.26975572,0.45449735,0.00000000,1.87811573,0.83818436
-3.34067034,4.63374185,0.00513022,0.84856098,1.85225020,2.22138506,0.44432963,0.00000000,1.84882425,0.82503928
-3.33466733,4.52685237,0.00512660,0.83407681,1.80094340,2.16805177,0.43378247,0.00000000,1.81739098,0.81049625
-3.32866433,4.41306029,0.00513539,0.81848150,1.74695249,2.11053890,0.42301382,0.00000000,1.78488793,0.79494398
-3.32266133,4.29443972,0.00515569,0.80225658,1.69083261,2.04968723,0.41217662,0.00000000,1.75239512,0.77878536
-3.31665833,4.17308642,0.00518625,0.78588516,1.63313189,1.98637053,0.40141526,0.00000000,1.72097428,0.76242824
-3.31065533,4.05106618,0.00522553,0.76984059,1.57438136,1.92147038,0.39086232,0.00000000,1.69164284,0.74627612
-3.30465233,3.93036521,0.00527174,0.75457532,1.51508609,1.85585173,0.38063578,0.00000000,1.66534903,0.73071874
-3.29864932,3.81284414,0.00532291,0.74051042,1.45571791,1.79034020,0.37083671,0.00000000,1.64294852,0.71612291
-3.29264632,3.70019696,0.00537695,0.72802573,1.39670985,1.72570234,0.36154761,0.00000000,1.62518317,0.70282386
-3.28664332,3.59391621,0.00543175,0.71745103,1.33845246,1.66262938,0.35283138,0.00000000,1.61266233,0.69111722
-3.28064032,3.49526533,0.00548523,0.70905834,1.28129198,1.60172527,0.34473099,0.00000000,1.60584713,0.68125188
-3.27463732,3.40525871,0.00553544,0.70305546,1.22553020,1.54349923,0.33726981,0.00000000,1.60503823,0.67342402
-3.26863432,3.32464993,0.00558066,0.69958105,1.17142580,1.48836296,0.33045262,0.00000000,1.61036734,0.66777240
-3.26263132,3.25392818,0.00561943,0.69870127,1.11919703,1.43663232,0.32426708,0.00000000,1.62179273,0.66437518
-3.25662831,3.19332266,0.00565065,0.70040817,1.06902512,1.38853317,0.31868589,0.00000000,1.63909925,0.66324832
-3.25062531,3.14281466,0.00567363,0.70461997,1.02105842,1.34421080,0.31366912,0.00000000,1.66190273,0.66434567
-3.24462231,3.10215644,0.00568811,0.71118323,0.97541671,1.30374230,0.30916701,0.00000000,1.68965908,0.66756093
-3.23861931,3.07089645,0.00569429,0.71987696,0.93219549,1.26715093,0.30512278,0.00000000,1.72167797,0.67273129
-3.23261631,3.04840961,0.00569286,0.73041880,0.89147001,1.23442192,0.30147557,0.00000000,1.75714109,0.67964284
-3.22661331,3.03393181,0.00568490,0.74247294,0.85329888,1.20551857,0.29816328,0.00000000,1.79512455,0.68803766
-3.22061031,3.02659751,0.00567194,0.75565994,0.81772715,1.18039807,0.29512522,0.00000000,1.83462523,0.69762222
-3.21460730,3.02547911,0.00565583,0.76956810,0.78478885,1.15902614,0.29230446,0.00000000,1.87459032,0.70807717
-3.20860430,3.02962709,0.00563868,0.78376616,0.75450901,1.14138994,0.28964985,0.00000000,1.91394950,0.71906796
-3.20260130,3.03810960,0.00562279,0.79781700,0.72690526,1.12750875,0.28711765,0.00000000,1.95164878,0.73025613
-3.19659830,3.05005038,0.00561056,0.81129202,0.70198909,1.11744194,0.28467270,0.00000000,1.98668508,0.74131086
-3.19059530,3.06466381,0.00560434,0.82378568,0.67976689,1.11129407,0.28228909,0.00000000,2.01814037,0.75192038
-3.18459230,3.08128605,0.00560640,0.83492976,0.66024090,1.10921688,0.27995044,0.00000000,2.04521421,0.76180282
-3.17858929,3.09940115,0.00561877,0.84440677,0.64341014,1.11140829,0.27764972,0.00000000,2.06725346,0.77071619
-3.17258629,3.11866135,0.00564320,0.85196213,0.62927126,1.11810840,0.27538866,0.00000000,2.08377796,0.77846695
-3.16658329,3.13890057,0.00568105,0.85741436,0.61781948,1.12959264,0.27317680,0.00000000,2.09450089,0.78491695
-3.16058029,3.16014056,0.00573328,0.86066301,0.60904939,1.14616243,0.27103035,0.00000000,2.09934301,0.78998843
-3.15457729,3.18258923,0.00580035,0.86169381,0.60295561,1.16813356,0.26897063,0.00000000,2.09843962,0.79366665
-3.14857429,3.20663073,0.00588223,0.86058065,0.59953314,1.19582260,0.26702259,0.00000000,2.09213985,0.79600026
-3.14257129,3.23280755,0.00597841,0.85748422,0.59877721,1.22953194,0.26521300,0.00000000,2.08099773,0.79709912
-3.13656828,3.26179466,0.00608786,0.85264716,0.60068258,1.26953355,0.26356880,0.00000000,2.06575512,0.79712963
-3.13056528,3.29436638,0.00620915,0.84638573,0.60524209,1.31605227,0.26211533,0.00000000,2.04731665,0.79630774
-3.12456228,3.33135686,0.00634042,0.83907812,0.61244435,1.36924882,0.26087474,0.00000000,2.02671744,0.79488973
-3.11855928,3.37361535,0.00647946,0.83114990,0.62227062,1.42920320,0.25986450,0.00000000,2.00508446,0.79316122
-3.11255628,3.42195779,0.00662380,0.82305690,0.63469090,1.49589899,0.25909604,0.00000000,1.98359290,0.79142461
-3.10655328,3.47711649,0.00677078,0.81526624,0.64965922,1.56920907,0.25857364,0.00000000,1.96341913,0.78998562
-3.10055028,3.53968988,0.00691759,0.80823624,0.66710858,1.64888328,0.25829361,0.00000000,1.94569206,0.78913932
-3.09454727,3.61009438,0.00706141,0.80239605,0.68694557,1.73453875,0.25824361,0.00000000,1.93144491,0.78915622
-3.08854427,3.68852084,0.00719943,0.79812584,0.70904505,1.82565329,0.25840236,0.00000000,1.92156934,0.79026911
-3.08254127,3.77489732,0.00732895,0.79573855,0.73324542,1.92156229,0.25873969,0.00000000,1.91677411,0.79266113
-3.07653827,3.86886065,0.00744744,0.79546394,0.75934462,2.02145986,0.25921677,0.00000000,1.91755015,0.79645564
-3.07053527,3.96973816,0.00755258,0.79743592,0.78709735,2.12440416,0.25978683,0.00000000,1.92414372,0.80170837
-3.06453227,4.07654134,0.00764231,0.80168360,0.81621397,2.22932746,0.26039613,0.00000000,1.93653903,0.80840226
-3.05852926,4.18797215,0.00771489,0.80812686,0.84636111,2.33505088,0.26098524,0.00000000,1.95445151,0.81644525
-3.05252626,4.30244254,0.00776888,0.81657646,0.87716444,2.44030366,0.26149071,0.00000000,1.97733209,0.82567122
-3.04652326,4.41810719,0.00780319,0.82673910,0.90821359,2.54374689,0.26184697,0.00000000,2.00438272,0.83584409
-3.04052026,4.53290849,0.00781707,0.83822703,0.93906920,2.64400104,0.26198847,0.00000000,2.03458264,0.84666491
-3.03451726,4.64463273,0.00781014,0.85057204,0.96927209,2.73967679,0.26185208,0.00000000,2.06672439,0.85778181
-3.02851426,4.75097547,0.00778233,0.86324319,0.99835420,2.82940834,0.26137962,0.00000000,2.09945822,0.86880233
-3.02251126,4.84961385,0.00773393,0.87566748,1.02585108,2.91188821,0.26052045,0.00000000,2.13134300,0.87930758
-3.01650825,4.93828305,0.00766553,0.88725258,1.05131542,2.98590255,0.25923405,0.00000000,2.16090140,0.88886786
-3.01050525,5.01485401,0.00757802,0.89741053,1.07433124,3.05036575,0.25749263,0.00000000,2.18667709,0.89705874
-3.00450225,5.07740916,0.00747256,0.90558139,1.09452807,3.10435327,0.25528340,0.00000000,2.20729115,0.90347730
-2.99849925,5.12431329,0.00735055,0.91125570,1.11159465,3.14713154,0.25261076,0.00000000,2.22149558,0.90775751
-2.99249625,5.15427654,0.00721363,0.91399472,1.12529168,3.17818391,0.24949805,0.00000000,2.22822124,0.90958432
-2.98649325,5.16640701,0.00706362,0.91344759,1.13546293,3.19723156,0.24598896,0.00000000,2.22661834,0.90870579
-2.98049025,5.16025090,0.00690249,0.90936464,1.14204442,3.20424888,0.24214838,0.00000000,2.21608785,0.90494277
-2.97448724,5.13581854,0.00673233,0.90160635,1.14507115,3.19947242,0.23806284,0.00000000,2.19630242,0.89819592
-2.96848424,5.09359555,0.00655534,0.89014764,1.14468126,3.18340322,0.23384035,0.00000000,2.16721646,0.88844958
-2.96248124,5.03453860,0.00637372,0.87507741,1.14111721,3.15680230,0.22960959,0.00000000,2.12906498,0.87577273
-2.95647824,4.96005627,0.00618973,0.85659366,1.13472405,3.12067933,0.22551867,0.00000000,2.08235179,0.86031686
-2.95047524,4.87197580,0.00600555,0.83499432,1.12594468,3.07627472,0.22173322,0.00000000,2.02782796,0.84231101
-2.94447224,4.77249728,0.00582332,0.81066476,1.11531221,3.02503561,0.21843394,0.00000000,1.96646187,0.82205445
-2.93846923,4.66413700,0.00564504,0.78406231,1.10343957,2.96858630,0.21581374,0.00000000,1.89940261,0.79990708
-2.93246623,4.54966212,0.00547257,0.75569904,1.09100663,2.90869378,0.21407431,0.00000000,1.82793860,0.77627836
-2.92646323,4.43201900,0.00530761,0.72612330,1.07874509,2.84722926,0.21342237,0.00000000,1.75345356,0.75161501
-2.92046023,4.31425751,0.00515162,0.69590123,1.06742147,2.78612645,0.21406550,0.00000000,1.67738170,0.72638809
-2.91445723,4.19945358,0.00500587,0.66559878,1.05781863,2.72733757,0.21620774,0.00000000,1.60116422,0.70107995
-2.90845423,4.09063227,0.00487136,0.63576513,1.05071609,2.67278790,0.22004485,0.00000000,1.52620861,0.67617141
-2.90245123,3.99069309,0.00474889,0.60691802,1.04686977,2.62432989,0.22575951,0.00000000,1.45385223,0.65212963
-2.89644822,3.90233949,0.00463899,0.57953143,1.04699140,2.58369779,0.23351629,0.00000000,1.38533121,0.62939691
-2.89044522,3.82801376,0.00454198,0.55402580,1.05172816,2.55246351,0.24345665,0.00000000,1.32175520,0.60838065
-2.88444222,3.76983860,0.00445796,0.53076104,1.06164308,2.53199499,0.25569397,0.00000000,1.26408841,0.58944461
-2.87843922,3.72956636,0.00438686,0.51003204,1.07719654,2.52341775,0.27030872,0.00000000,1.21313683,0.57290162
-2.87243622,3.70853656,0.00432844,0.49206674,1.09872956,2.52758068,0.28734392,0.00000000,1.16954128,0.55900770
-2.86643322,3.70764251,0.00428234,0.47702635,1.12644927,2.54502717,0.30680095,0.00000000,1.13377573,0.54795756
-2.86043022,3.72730745,0.00424809,0.46500734,1.16041714,2.57597236,0.32863593,0.00000000,1.10615018,0.53988154
-2.85442721,3.76747071,0.00422516,0.45604493,1.20054038,2.62028758,0.35275689,0.00000000,1.08681736,0.53484389
-2.84842421,3.82758429,0.00421298,0.45011764,1.24656710,2.67749281,0.37902168,0.00000000,1.07578221,0.53284229
-2.84242121,3.90662031,0.00421094,0.44715253,1.29808548,2.74675799,0.40723705,0.00000000,1.07291369,0.53380870
-2.83641821,4.00308941,0.00421844,0.44703085,1.35452731,2.82691362,0.43715891,0.00000000,1.07795784,0.53761139
-2.83041521,4.11507036,0.00423490,0.44959381,1.41517607,2.91647124,0.46849386,0.00000000,1.09055183,0.54405825
-2.82441221,4.24025073,0.00425975,0.45464838,1.47917960,3.01365362,0.50090229,0.00000000,1.11023832,0.55290129
-2.81840920,4.37597820,0.00429243,0.46197281,1.54556723,3.11643452,0.53400286,0.00000000,1.13647989,0.56384233
-2.81240620,4.51932195,0.00433244,0.47132209,1.61327096,3.22258730,0.56737844,0.00000000,1.16867328,0.57653995
-2.80640320,4.66714280,0.00437925,0.48243298,1.68115041,3.32974127,0.60058362,0.00000000,1.20616337,0.59061744
-2.80040020,4.81617077,0.00443238,0.49502898,1.74802060,3.43544428,0.63315327,0.00000000,1.24825668,0.60567191
-2.79439720,4.96308804,0.00449134,0.50882506,1.81268188,3.53722969,0.66461232,0.00000000,1.29423455,0.62128420
-2.78839420,5.10461493,0.00455563,0.52353218,1.87395104,3.63268543,0.69448624,0.00000000,1.34336578,0.63702950
-2.78239120,5.23759617,0.00462474,0.53886178,1.93069234,3.71952270,0.72231206,0.00000000,1.39491879,0.65248841
-2.77638819,5.35908482,0.00469814,0.55453012,1.98184757,3.79564182,0.74764940,0.00000000,1.44817318,0.66725813
-2.77038519,5.46642045,0.00477526,0.57026247,2.02646388,3.85919249,0.77009129,0.00000000,1.50243054,0.68096340
-2.76438219,5.55729906,0.00485552,0.58579716,2.06371831,3.90862613,0.78927431,0.00000000,1.55702440,0.69326683
-2.75837919,5.62983179,0.00493828,0.60088941,2.09293823,3.94273808,0.80488767,0.00000000,1.61132919,0.70387831
-2.75237619,5.68259019,0.00502289,0.61531472,2.11361683,3.96069797,0.81668095,0.00000000,1.66476781,0.71256301
-2.74637319,5.71463629,0.00510864,0.62887201,2.12542316,3.96206700,0.82447011,0.00000000,1.71681794,0.71914772
-2.74037019,5.72553638,0.00519480,0.64138605,2.12820647,3.94680149,0.82814177,0.00000000,1.76701674,0.72352520
-2.73436718,5.71535802,0.00528061,0.65270945,2.12199483,3.91524283,0.82765538,0.00000000,1.81496387,0.72565636
-2.72836418,5.68465067,0.00536528,0.66272386,2.10698812,3.86809440,0.82304342,0.00000000,1.86032291,0.72557016
-2.72236118,5.63441109,0.00544800,0.67134050,2.08354614,3.80638675,0.81440950,0.00000000,1.90282105,0.72336118
-2.71635818,5.56603524,0.00552798,0.67849993,2.05217225,3.73143299,0.80192473,0.00000000,1.94224731,0.71918495
-2.71035518,5.48125894,0.00560438,0.68417115,2.01349347,3.64477645,0.78582221,0.00000000,1.97844941,0.71325116
-2.70435218,5.38209028,0.00567641,0.68835003,1.96823808,3.54813321,0.76639019,0.00000000,2.01132934,0.70581518
-2.69834917,5.27073659,0.00574326,0.69105710,1.91721153,3.44333220,0.74396403,0.00000000,2.04083825,0.69716795
-2.69234617,5.14952922,0.00580418,0.69233498,1.86127182,3.33225538,0.71891735,0.00000000,2.06697051,0.68762494
-2.68634317,5.02084912,0.00585843,0.69224535,1.80130519,3.21678059,0.69165260,0.00000000,2.08975753,0.67751434
-2.68034017,4.88705616,0.00590533,0.69086580,1.73820297,3.09872916,0.66259156,0.00000000,2.10926145,0.66716516
-2.67433717,4.75042448,0.00594426,0.68828646,1.67284037,2.97982007,0.63216593,0.00000000,2.12556897,0.65689549
-2.66833417,4.61308600,0.00597463,0.68460677,1.60605768,2.86163204,0.60080831,0.00000000,2.13878550,0.64700151
-2.66233117,4.47698347,0.00599597,0.67993237,1.53864430,2.74557431,0.56894392,0.00000000,2.14902989,0.63774751
-2.65632816,4.34383415,0.00600784,0.67437217,1.47132594,2.63286644,0.53698316,0.00000000,2.15642972,0.62935738
-2.65032516,4.21510431,0.00600988,0.66803580,1.40475488,2.52452703,0.50531512,0.00000000,2.16111739,0.62200772
-2.64432216,4.09199466,0.00600180,0.66103144,1.33950344,2.42137078,0.47430232,0.00000000,2.16322701,0.61582291
-2.63831916,3.97543609,0.00598338,0.65346403,1.27606043,2.32401306,0.44427646,0.00000000,2.16289216,0.61087213
-2.63231616,3.86609482,0.00595446,0.64543393,1.21483034,2.23288073,0.41553544,0.00000000,2.16024456,0.60716857
-2.62631316,3.76438590,0.00591492,0.63703602,1.15613497,2.14822815,0.38834138,0.00000000,2.15541358,0.60467059
-2.62031016,3.67049363,0.00586467,0.62835922,1.10021719,2.07015681,0.36291974,0.00000000,2.14852667,0.60328500
-2.61430715,3.58439744,0.00580367,0.61948636,1.04724653,1.99863736,0.33945926,0.00000000,2.13971055,0.60287203
-2.60830415,3.50590177,0.00573190,0.61049439,0.99732607,1.93353279,0.31811266,0.00000000,2.12909308,0.60325206
-2.60230115,3.43466836,0.00564936,0.60145479,0.95050047,1.87462154,0.29899798,0.00000000,2.11680568,0.60421349
-2.59629815,3.37024957,0.00555606,0.59243424,0.90676464,1.82161964,0.28220024,0.00000000,2.10298602,0.60552177
-2.59029515,3.31212123,0.00545205,0.58349529,0.86607280,1.77420103,0.26777344,0.00000000,2.08778080,0.60692897
-2.58429215,3.25971386,0.00533739,0.57469700,0.82834752,1.73201552,0.25574258,0.00000000,2.07134824,0.60818363
-2.57828914,3.21244113,0.00521219,0.56609552,0.79348855,1.69470389,0.24610569,0.00000000,2.05385995,0.60904040
-2.57228614,3.16972455,0.00507664,0.55774439,0.76138105,1.66190991,0.23883565,0.00000000,2.03550182,0.60926918
-2.56628314,3.13101368,0.00493096,0.54969457,0.73190301,1.63328924,0.23388179,0.00000000,2.01647368,0.60866329
-2.56028014,3.09580133,0.00477550,0.54199414,0.70493163,1.60851515,0.23117119,0.00000000,1.99698732,0.60704639
-2.55427714,3.06363346,0.00461071,0.53468754,0.68034857,1.58728137,0.23060974,0.00000000,1.97726277,0.60427793
-2.54827414,3.03411370,0.00443716,0.52781446,0.65804372,1.56930225,0.23208289,0.00000000,1.95752281,0.60025680
-2.54227114,3.00690282,0.00425557,0.52140841,0.63791771,1.55431066,0.23545629,0.00000000,1.93798570,0.59492324
-2.53626813,2.98171356,0.00406679,0.51549490,0.61988294,1.54205413,0.24057636,0.00000000,1.91885640,0.58825885
-2.53026513,2.95830163,0.00387185,0.51008954,0.60386330,1.53228966,0.24727095,0.00000000,1.90031678,0.58028491
-2.52426213,2.93645383,0.00367189,0.50519606,0.58979265,1.52477784,0.25535026,0.00000000,1.88251521,0.57105907
-2.51825913,2.91597452,0.00346821,0.50080451,0.57761237,1.51927681,0.26460812,0.00000000,1.86555641,0.56067077
-2.51225613,2.89667148,0.00326220,0.49688970,0.56726804,1.51553665,0.27482382,0.00000000,1.84949209,0.54923565
-2.50625313,2.87834271,0.00305535,0.49341023,0.55870570,1.51329470,0.28576458,0.00000000,1.83431337,0.53688929
-2.50025013,2.86076514,0.00284921,0.49030811,0.55186796,1.51227238,0.29718872,0.00000000,1.81994558,0.52378077
-2.49424712,2.84368656,0.00264535,0.48750918,0.54669020,1.51217372,0.30884957,0.00000000,1.80624616,0.51006637
-2.48824412,2.82682143,0.00244534,0.48492441,0.54309720,1.51268606,0.32050005,0.00000000,1.79300604,0.49590368
-2.48224112,2.80985129,0.00225070,0.48245218,0.54100048,1.51348296,0.33189781,0.00000000,1.77995489,0.48144669
-2.47623812,2.79242995,0.00206289,0.47998129,0.54029652,1.51422924,0.34281088,0.00000000,1.76677019,0.46684171
-2.47023512,2.77419346,0.00188326,0.47739495,0.54086599,1.51458822,0.35302339,0.00000000,1.75308983,0.45222471
-2.46423212,2.75477423,0.00171307,0.47457529,0.54257418,1.51423066,0.36234136,0.00000000,1.73852790,0.43771975
-2.45822911,2.73381875,0.00155343,0.47140833,0.54527242,1.51284508,0.37059806,0.00000000,1.72269277,0.42343872
-2.45222611,2.71100775,0.00140532,0.46778924,0.54880062,1.51014900,0.37765879,0.00000000,1.70520670,0.40948221
-2.44622311,2.68607756,0.00126956,0.46362744,0.55299073,1.50590046,0.38342480,0.00000000,1.68572591,0.39594131
-2.44022011,2.65884145,0.00114685,0.45885140,0.55767094,1.49990921,0.38783598,0.00000000,1.66395989,0.38290008
-2.43421711,2.62920953,0.00103778,0.45341288,0.56267031,1.49204709,0.39087227,0.00000000,1.63968918,0.37043851
-2.42821411,2.59720593,0.00094281,0.44729031,0.56782386,1.48225696,0.39255366,0.00000000,1.61278036,0.35863559
-2.42221111,2.56298225,0.00086230,0.44049120,0.57297749,1.47055973,0.39293860,0.00000000,1.58319762,0.34757215
-2.41620810,2.52682630,0.00079655,0.43305337,0.57799290,1.45705911,0.39212102,0.00000000,1.55101026,0.33733339
-2.41020510,2.48916555,0.00074578,0.42504504,0.58275194,1.44194389,0.39022605,0.00000000,1.51639576,0.32801068
-2.40420210,2.45056506,0.00071018,0.41656368,0.58716046,1.42548749,0.38740450,0.00000000,1.47963833,0.31970256
-2.39819910,2.41171964,0.00068989,0.40773374,0.59115131,1.40804486,0.38382661,0.00000000,1.44112312,0.31251480
-2.39219610,2.37344079,0.00068503,0.39870333,0.59468652,1.39004673,0.37967513,0.00000000,1.40132633,0.30655940
-2.38619310,2.33663857,0.00069567,0.38964009,0.59775846,1.37199138,0.37513826,0.00000000,1.36080204,0.30195270
-2.38019010,2.30229931,0.00072187,0.38072636,0.60039001,1.35443419,0.37040264,0.00000000,1.32016612,0.29881242
-2.37418709,2.27145973,0.00076361,0.37215384,0.60263361,1.33797511,0.36564682,0.00000000,1.28007829,0.29725400
-2.36818409,2.24517844,0.00082081,0.36411805,0.60456934,1.32324442,0.36103546,0.00000000,1.24122291,0.29738622
-2.36218109,2.22450558,0.00089330,0.35681270,0.60630192,1.31088711,0.35671445,0.00000000,1.20428933,0.29930632
-2.35617809,2.21045152,0.00098080,0.35042415,0.60795675,1.30154589,0.35280711,0.00000000,1.16995255,0.30309490
-2.35017509,2.20395525,0.00108286,0.34512615,0.60967504,1.29584348,0.34941163,0.00000000,1.13885463,0.30881074
-2.34417209,2.20585331,0.00119888,0.34107493,0.61160816,1.29436410,0.34659970,0.00000000,1.11158739,0.31648584
-2.33816908,2.21684990,0.00132806,0.33840476,0.61391121,1.29763470,0.34441619,0.00000000,1.08867678,0.32612079
-2.33216608,2.23748868,0.00146934,0.33722407,0.61673612,1.30610608,0.34287997,0.00000000,1.07056901,0.33768084
-2.32616308,2.26812703,0.00162147,0.33761202,0.62022438,1.32013443,0.34198542,0.00000000,1.05761862,0.35109269
-2.32016008,2.30891318,0.00178292,0.33961580,0.62449952,1.33996360,0.34170471,0.00000000,1.05007865,0.36624226
-2.31415708,2.35976695,0.00195192,0.34324837,0.62965978,1.36570864,0.34199035,0.00000000,1.04809278,0.38297358
-2.30815408,2.42036473,0.00212646,0.34848697,0.63577103,1.39734130,0.34277812,0.00000000,1.05168946,0.40108890
-2.30215108,2.49012933,0.00230430,0.35527217,0.64286043,1.43467797,0.34398988,0.00000000,1.06077822,0.42034999
-2.29614807,2.56822543,0.00248301,0.36350764,0.65091097,1.47737095,0.34553633,0.00000000,1.07514800,0.44048084
-2.29014507,2.65356130,0.00266002,0.37306062,0.65985735,1.52490361,0.34731953,0.00000000,1.09446781,0.46117159
-2.28414207,2.74479745,0.00283264,0.38376318,0.66958333,1.57659015,0.34923510,0.00000000,1.11828960,0.48208370
-2.27813907,2.84036252,0.00299816,0.39541428,0.67992094,1.63158065,0.35117414,0.00000000,1.14605380,0.50285628
-2.27213607,2.93847705,0.00315386,0.40778268,0.69065173,1.68887167,0.35302489,0.00000000,1.17709737,0.52311334
-2.26613307,3.03718488,0.00329711,0.42061076,0.70151010,1.74732279,0.35467417,0.00000000,1.21066476,0.54247193
-2.26013007,3.13439208,0.00342545,0.43361922,0.71218882,1.80567904,0.35600868,0.00000000,1.24592157,0.56055082
-2.25412706,3.22791285,0.00353661,0.44651263,0.72234667,1.86259890,0.35691631,0.00000000,1.28197114,0.57697947
-2.24812406,3.31552134,0.00362860,0.45898580,0.73161796,1.91668733,0.35728753,0.00000000,1.31787366,0.59140715
-2.24212106,3.39500815,0.00369979,0.47073082,0.73962371,1.96653285,0.35701692,0.00000000,1.35266772,0.60351172
-2.23611806,3.46423965,0.00374888,0.48144456,0.74598407,2.01074756,0.35600490,0.00000000,1.38539365,0.61300795
-2.23011506,3.52121837,0.00377502,0.49083659,0.75033149,2.04800865,0.35415966,0.00000000,1.41511822,0.61965501
-2.22411206,3.56414204,0.00377776,0.49863708,0.75232405,2.07709971,0.35139935,0.00000000,1.44095983,0.62326294
-2.21810905,3.59145908,0.00375712,0.50460447,0.75165849,2.09695019,0.34765433,0.00000000,1.46211335,0.62369766
-2.21210605,3.60191823,0.00371354,0.50853275,0.74808220,2.10667132,0.34286951,0.00000000,1.47787385,0.62088473
-2.20610305,3.59461006,0.00364789,0.51025780,0.74140372,2.10558672,0.33700660,0.00000000,1.48765799,0.61481125
-2.20010005,3.56899857,0.00356141,0.50966274,0.73150114,2.09325647,0.33004615,0.00000000,1.49102238,0.60552621
-2.19409705,3.52494133,0.00345572,0.50668192,0.71832808,2.06949322,0.32198923,0.00000000,1.48767800,0.59313907
-2.18809405,3.46269694,0.00333272,0.50130338,0.70191692,2.03436980,0.31285862,0.00000000,1.47749983,0.57781666
-2.18209105,3.38291960,0.00319457,0.49356960,0.68237901,1.98821770,0.30269943,0.00000000,1.46053138,0.55977855
-2.17608804,3.28664065,0.00304361,0.48357653,0.65990211,1.93161661,0.29157895,0.00000000,1.43698358,0.53929101
-2.17008504,3.17523785,0.00288230,0.47147083,0.63474485,1.86537543,0.27958590,0.00000000,1.40722809,0.51665985
-2.16408204,3.05039364,0.00271318,0.45744545,0.60722872,1.79050562,0.26682882,0.00000000,1.37178506,0.49222230
