energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.46673337,3.56779208,1.39228513,1.56665702,0.00149117,0.06106102,0.32122284,1.35782459,0.00718469,0.12629009
-3.46073037,3.52575850,1.35924375,1.54565721,0.00142812,0.06188209,0.31443520,1.35170552,0.00722367,0.12613995
-3.45472736,3.47691894,1.32192573,1.52086447,0.00136378,0.06254321,0.30688161,1.34446713,0.00725317,0.12578618
-3.44872436,3.42147075,1.28074581,1.49245236,0.00129879,0.06302465,0.29862536,1.33595109,0.00727219,0.12522062
-3.44272136,3.35962548,1.23614591,1.46062057,0.00123377,0.06330798,0.28973255,1.32597811,0.00727962,0.12443368
-3.43671836,3.29161562,1.18858769,1.42559427,0.00116934,0.06337679,0.28027152,1.31435819,0.00727434,0.12341511
-3.43071536,3.21770209,1.13854516,1.38762340,0.00110611,0.06321737,0.27031227,1.30090152,0.00725519,0.12215491
-3.42471236,3.13818177,1.08649763,1.34698147,0.00104467,0.06281939,0.25992597,1.28542967,0.00722109,0.12064419
-3.41870935,3.05339488,1.03292311,1.30396421,0.00098562,0.06217641,0.24918455,1.26778648,0.00717106,0.11887614
-3.41270635,2.96373160,0.97829220,1.25888790,0.00092960,0.06128632,0.23816034,1.24784840,0.00710424,0.11684685
-3.40670335,2.86963764,0.92306250,1.21208740,0.00087725,0.06015161,0.22692570,1.22553377,0.00702003,0.11455604
-3.40070035,2.77161865,0.86767374,1.16391411,0.00082926,0.05877950,0.21555268,1.20081077,0.00691804,0.11200776
-3.39469735,2.67024286,0.81254347,1.11473366,0.00078641,0.05718196,0.20411273,1.17370382,0.00679821,0.10921084
-3.38869435,2.56614233,0.75806340,1.06492360,0.00074952,0.05537552,0.19267632,1.14429825,0.00666079,0.10617920
-3.38269135,2.46001239,0.70459644,1.01487108,0.00071953,0.05338097,0.18131258,1.11274310,0.00650642,0.10293205
-3.37668834,2.35260947,0.65247429,0.96497051,0.00069749,0.05122298,0.17008900,1.07925219,0.00633611,0.09949384
-3.37068534,2.24474754,0.60199576,0.91562144,0.00068457,0.04892952,0.15907102,1.04410336,0.00615129,0.09589418
-3.36468234,2.13729309,0.55342563,0.86722643,0.00068207,0.04653134,0.14832171,1.00763616,0.00595377,0.09216748
-3.35867934,2.03115899,0.50699415,0.82018920,0.00069145,0.04406131,0.13790146,0.97024797,0.00574579,0.08835260
-3.35267634,1.92729747,0.46289703,0.77491284,0.00071430,0.04155379,0.12786768,0.93238898,0.00552995,0.08449234
-3.34667334,1.82669219,0.42129613,0.73179817,0.00075237,0.03904399,0.11827455,0.89455598,0.00530921,0.08063291
-3.34067034,1.73034974,0.38232045,0.69124217,0.00080750,0.03656736,0.10917289,0.85728530,0.00508689,0.07682331
-3.33466733,1.63929056,0.34606774,0.65363636,0.00088165,0.03415906,0.10061003,0.82114507,0.00486658,0.07311468
-3.32866433,1.55453939,0.31260643,0.61936513,0.00097683,0.03185347,0.09262973,0.78672686,0.00465212,0.06955967
-3.32266133,1.47711519,0.28197787,0.58880383,0.00109506,0.02968380,0.08527221,0.75463689,0.00444755,0.06621176
-3.31665833,1.40802045,0.25419889,0.56231651,0.00123830,0.02768169,0.07857420,0.72548692,0.00425704,0.06312457
-3.31065533,1.34822994,0.22926445,0.54025327,0.00140840,0.02587703,0.07256898,0.69988478,0.00408483,0.06035122
-3.30465233,1.29867862,0.20715032,0.52294705,0.00160699,0.02429772,0.06728648,0.67842463,0.00393519,0.05794354
-3.29864932,1.26024870,0.18781582,0.51070975,0.00183540,0.02296951,0.06275330,0.66167705,0.00381228,0.05595146
-3.29264632,1.23375574,0.17120627,0.50382774,0.00209455,0.02191590,0.05899273,0.65017879,0.00372014,0.05442218
-3.28664332,1.21993381,0.15725534,0.50255651,0.00238487,0.02115808,0.05602467,0.64442250,0.00366257,0.05339940
-3.28064032,1.21941963,0.14588694,0.50711473,0.00270617,0.02071480,0.05386546,0.64484619,0.00364307,0.05292255
-3.27463732,1.23273593,0.13701682,0.51767763,0.00305760,0.02060235,0.05252766,0.65182283,0.00366472,0.05302589
-3.26863432,1.26027429,0.13055368,0.53436974,0.00343749,0.02083438,0.05201959,0.66564994,0.00373014,0.05373769
-3.26263132,1.30227766,0.12639983,0.55725739,0.00384336,0.02142184,0.05234493,0.68653967,0.00384138,0.05507930
-3.25662831,1.35882327,0.12445140,0.58634094,0.00427187,0.02237279,0.05350208,0.71460935,0.00399986,0.05706431
-3.25062531,1.42980629,0.12459818,0.62154722,0.00471878,0.02369222,0.05548350,0.74987300,0.00420628,0.05969771
-3.24462231,1.51492514,0.12672301,0.66272233,0.00517899,0.02538184,0.05827498,0.79223399,0.00446058,0.06297511
-3.23861931,1.61366910,0.13070105,0.70962532,0.00564660,0.02743985,0.06185489,0.84147943,0.00476190,0.06688216
-3.23261631,1.72530906,0.13639874,0.76192300,0.00611503,0.02986072,0.06619347,0.89727637,0.00510852,0.07139396
-3.22661331,1.84889227,0.14367289,0.81918639,0.00657710,0.03263495,0.07125216,0.95917048,0.00549788,0.07647487
-3.22061031,1.98324186,0.15236974,0.88088909,0.00702522,0.03574887,0.07698307,1.02658736,0.00592657,0.08207836
-3.21460730,2.12696181,0.16232439,0.94640808,0.00745159,0.03918449,0.08332859,1.09883681,0.00639035,0.08814731
-3.20860430,2.27844791,0.17336048,1.01502711,0.00784842,0.04291935,0.09022127,1.17512029,0.00688423,0.09461449
-3.20260130,2.43590521,0.18529045,1.08594301,0.00820810,0.04692649,0.09758388,1.25454165,0.00740251,0.10140341
-3.19659830,2.59737189,0.19791635,1.15827507,0.00852354,0.05117450,0.10532979,1.33612111,0.00793891,0.10842951
-3.19059530,2.76074970,0.21103121,1.23107754,0.00878828,0.05562756,0.11336369,1.41881234,0.00848663,0.11560162
-3.18459230,2.92384038,0.22442121,1.30335506,0.00899680,0.06024574,0.12158261,1.50152235,0.00903852,0.12282375
-3.17858929,3.08438750,0.23786829,1.37408096,0.00914465,0.06498518,0.12987724,1.58313381,0.00958722,0.12999709
-3.17258629,3.24012263,0.25115357,1.44221788,0.00922863,0.06979857,0.13813355,1.66252907,0.01012526,0.13702223
-3.16658329,3.38881488,0.26406106,1.50674040,0.00924690,0.07463559,0.14623477,1.73861550,0.01064527,0.14380148
-3.16058029,3.52832196,0.27638189,1.56665889,0.00919904,0.07944347,0.15406351,1.81035112,0.01114009,0.15024121
-3.15457729,3.65664163,0.28791862,1.62104390,0.00908607,0.08416767,0.16150408,1.87676984,0.01160294,0.15625418
-3.14857429,3.77196135,0.29848971,1.66905029,0.00891039,0.08875260,0.16844494,1.93700546,0.01202752,0.16176175
-3.14257129,3.87270474,0.30793374,1.70994017,0.00867575,0.09314240,0.17478120,1.99031355,0.01240816,0.16669578
-3.13656828,3.95757300,0.31611332,1.74310386,0.00838705,0.09728182,0.18041703,2.03609049,0.01273989,0.17100036
-3.13056528,4.02557962,0.32291851,1.76807792,0.00805024,0.10111712,0.18526795,2.07388894,0.01301856,0.17463309
-3.12456228,4.07607724,0.32826953,1.78455952,0.00767205,0.10459702,0.18926300,2.10342918,0.01324086,0.17756602
-3.11855928,4.10877529,0.33211864,1.79241650,0.00725985,0.10767362,0.19234647,2.12460588,0.01340439,0.17978611
-3.11255628,4.12374786,0.33445120,1.79169260,0.00682134,0.11030340,0.19447942,2.13749001,0.01350766,0.18129527
-3.10655328,4.12143117,0.33528574,1.78260750,0.00636437,0.11244817,0.19564069,2.14232584,0.01355013,0.18210994
-3.10055028,4.10261083,0.33467301,1.76555162,0.00589670,0.11407594,0.19582751,2.13952314,0.01353214,0.18226034
-3.09454727,4.06839902,0.33269421,1.74107565,0.00542580,0.11516178,0.19505559,2.12964464,0.01345491,0.18178924
-3.08854427,4.02020259,0.32945833,1.70987537,0.00495867,0.11568856,0.19335869,2.11338951,0.01332052,0.18075049
-3.08254127,3.95968304,0.32509875,1.67277195,0.00450170,0.11564756,0.19078776,2.09157310,0.01313181,0.17920736
-3.07653827,3.88870976,0.31976928,1.63068878,0.00406053,0.11503896,0.18740953,2.06510378,0.01289235,0.17723062
-3.07053527,3.80930830,0.31363979,1.58462548,0.00364003,0.11387213,0.18330470,2.03495767,0.01260636,0.17489659
-3.06453227,3.72360548,0.30689158,1.53563022,0.00324420,0.11216571,0.17856579,2.00215200,0.01227866,0.17228521
-3.05852926,3.63377317,0.29971272,1.48477131,0.00287621,0.10994752,0.17329465,1.96771809,0.01191455,0.16947809
-3.05252626,3.54197277,0.29229349,1.43310923,0.00253840,0.10725417,0.16759975,1.93267461,0.01151975,0.16655675
-3.04652326,3.45030221,0.28482213,1.38167010,0.00223235,0.10413055,0.16159339,1.89800222,0.01110033,0.16360097
-3.04052026,3.36074724,0.27748097,1.33142157,0.00195895,0.10062896,0.15538886,1.86462012,0.01066258,0.16068743
-3.03451726,3.27513842,0.27044309,1.28325194,0.00171851,0.09680817,0.14909769,1.83336525,0.01021294,0.15788846
-3.02851426,3.19511514,0.26386955,1.23795320,0.00151085,0.09273220,0.14282706,1.80497478,0.00975790,0.15527115
-3.02251126,3.12209756,0.25790726,1.19620847,0.00133539,0.08846900,0.13667747,1.78007222,0.00930389,0.15289662
-3.01650825,3.05726691,0.25268745,1.15858401,0.00119131,0.08408905,0.13074076,1.75915750,0.00885718,0.15081954
-3.01050525,3.00155449,0.24832471,1.12552590,0.00107761,0.07966380,0.12509851,1.74260122,0.00842379,0.14908789
-3.00450225,2.95563921,0.24491659,1.09736110,0.00099322,0.07526425,0.11982085,1.73064286,0.00800940,0.14774288
-2.99849925,2.91995296,0.24254358,1.07430259,0.00093709,0.07095944,0.11496579,1.72339312,0.00761922,0.14681901
-2.99249625,2.89469323,0.24126944,1.05645790,0.00090826,0.06681509,0.11057893,1.72083982,0.00725796,0.14634425
-2.98649325,2.87984179,0.24114180,1.04384039,0.00090590,0.06289239,0.10669369,1.72285710,0.00692970,0.14634035
-2.98049025,2.87518815,0.24219281,1.03638234,0.00092936,0.05924686,0.10333182,1.72921746,0.00663789,0.14682311
-2.97448724,2.88035646,0.24443989,1.03394922,0.00097817,0.05592753,0.10050440,1.73960588,0.00638526,0.14780270
-2.96848424,2.89483441,0.24788637,1.03635394,0.00105207,0.05297621,0.09821297,1.75363559,0.00617383,0.14928399
-2.96248124,2.91800262,0.25252206,1.04337063,0.00115096,0.05042709,0.09645092,1.77086473,0.00600486,0.15126680
-2.95647824,2.94916330,0.25832363,1.05474695,0.00127491,0.04830643,0.09520501,1.79081330,0.00587891,0.15374607
-2.95047524,2.98756694,0.26525492,1.07021450,0.00142405,0.04663256,0.09445683,1.81297978,0.00579581,0.15671199
-2.94447224,3.03243610,0.27326701,1.08949688,0.00159859,0.04541599,0.09418424,1.83685690,0.00575478,0.16015003
-2.93846923,3.08298560,0.28229831,1.11231519,0.00179869,0.04465974,0.09436268,1.86194606,0.00575440,0.16404092
-2.93246623,3.13843864,0.29227452,1.13839085,0.00202443,0.04435973,0.09496628,1.88777013,0.00579275,0.16836047
-2.92646323,3.19803878,0.30310874,1.16744600,0.00227572,0.04450534,0.09596864,1.91388430,0.00586746,0.17307950
-2.92046023,3.26105785,0.31470166,1.19920169,0.00255222,0.04507996,0.09734350,1.93988484,0.00597577,0.17816359
-2.91445723,3.32680016,0.32694199,1.23337440,0.00285329,0.04606167,0.09906496,1.96541579,0.00611467,0.18357292
-2.90845423,3.39460363,0.33970720,1.26967139,0.00317793,0.04742385,0.10110751,1.99017360,0.00628092,0.18926214
-2.90245123,3.46383854,0.35286462,1.30778559,0.00352471,0.04913584,0.10344582,2.01390986,0.00647115,0.19518028
-2.89644822,3.53390473,0.36627291,1.34739064,0.00389177,0.05116359,0.10605428,2.03643227,0.00668194,0.20127083
-2.89044522,3.60422801,0.37978409,1.38813668,0.00427682,0.05347018,0.10890641,2.05760415,0.00690983,0.20747192
-2.88444222,3.67425671,0.39324582,1.42964765,0.00467711,0.05601644,0.11197424,2.07734271,0.00715142,0.21371668
-2.87843922,3.74345890,0.40650418,1.47152025,0.00508949,0.05876145,0.11522758,2.09561619,0.00740336,0.21993384
-2.87243622,3.81132092,0.41940671,1.51332526,0.00551046,0.06166306,0.11863342,2.11244026,0.00766241,0.22604849
-2.86643322,3.87734750,0.43180570,1.55461103,0.00593627,0.06467831,0.12215546,2.12787360,0.00792539,0.23198310
-2.86043022,3.94106359,0.44356152,1.59490944,0.00636297,0.06776392,0.12575375,2.14201300,0.00818928,0.23765870
-2.85442721,4.00201778,0.45454598,1.63374397,0.00678654,0.07087676,0.12938466,2.15498776,0.00845113,0.24299632
-2.84842421,4.05978709,0.46464548,1.67063958,0.00720301,0.07397421,0.13300102,2.16695359,0.00870811,0.24791850
-2.84242121,4.11398251,0.47376382,1.70513399,0.00760857,0.07701469,0.13655257,2.17808594,0.00895752,0.25235093
-2.83641821,4.16425477,0.48182457,1.73678969,0.00799970,0.07995804,0.13998671,2.18857259,0.00919673,0.25622422
-2.83041521,4.21029962,0.48877283,1.76520611,0.00837325,0.08276600,0.14324945,2.19860561,0.00942327,0.25947553
-2.82441221,4.25186201,0.49457635,1.79003118,0.00872658,0.08540260,0.14628657,2.20837263,0.00963476,0.26205021
-2.81840920,4.28873840,0.49922586,1.81097175,0.00905755,0.08783460,0.14904497,2.21804743,0.00982897,0.26390325
-2.81240620,4.32077691,0.50273458,1.82780213,0.00936462,0.09003188,0.15147408,2.22778014,0.01000386,0.26500053
-2.80640320,4.34787477,0.50513702,1.84037034,0.00964686,0.09196774,0.15352731,2.23768709,0.01015753,0.26531982
-2.80040020,4.36997327,0.50648697,1.84860177,0.00990389,0.09361924,0.15516343,2.24784081,0.01028831,0.26485137
-2.79439720,4.38705013,0.50685481,1.85249987,0.01013585,0.09496740,0.15634783,2.25826058,0.01039475,0.26359823
-2.78839420,4.39910992,0.50632432,1.85214404,0.01034331,0.09599738,0.15705357,2.26890402,0.01047566,0.26157614
-2.78239120,4.40617310,0.50498902,1.84768471,0.01052719,0.09669853,0.15726225,2.27966032,0.01053011,0.25881303
-2.77638819,4.40826453,0.50294825,1.83933603,0.01068859,0.09706446,0.15696452,2.29034575,0.01055746,0.25534821
-2.77038519,4.40540254,0.50030324,1.82736651,0.01082871,0.09709291,0.15616034,2.30070196,0.01055734,0.25123109
-2.76438219,4.39758947,0.49715320,1.81208824,0.01094868,0.09678570,0.15485890,2.31039769,0.01052967,0.24651980
-2.75837919,4.38480487,0.49359176,1.79384535,0.01104944,0.09614853,0.15307824,2.31903416,0.01047464,0.24127943
-2.75237619,4.36700216,0.48970382,1.77300222,0.01113164,0.09519077,0.15084466,2.32615438,0.01039269,0.23558018
-2.74637319,4.34410937,0.48556299,1.74993226,0.01119554,0.09392527,0.14819189,2.33125647,0.01028452,0.22949549
-2.74037019,4.31603468,0.48122972,1.72500785,0.01124098,0.09236811,0.14516000,2.33381063,0.01015103,0.22310009
-2.73436718,4.28267653,0.47675023,1.69859179,0.01126732,0.09053840,0.14179442,2.33327939,0.00999333,0.21646824
-2.72836418,4.24393828,0.47215618,1.67103088,0.01127350,0.08845813,0.13814469,2.32914035,0.00981273,0.20967207
-2.72236118,4.19974673,0.46746525,1.64265168,0.01125807,0.08615194,0.13426342,2.32091046,0.00961069,0.20278019
-2.71635818,4.15007361,0.46268234,1.61375880,0.01121926,0.08364708,0.13020525,2.30817080,0.00938888,0.19585657
-2.71035518,4.09495867,0.45780155,1.58463535,0.01115515,0.08097328,0.12602593,2.29059049,0.00914912,0.18895975
-2.70435218,4.03453317,0.45280869,1.55554559,0.01106375,0.07816271,0.12178159,2.26794865,0.00889342,0.18214231
-2.69834917,3.96904195,0.44768423,1.52673939,0.01094318,0.07524995,0.11752815,2.24015292,0.00862399,0.17545078
-2.69234617,3.89886275,0.44240654,1.49845795,0.01079182,0.07227191,0.11332093,2.20725359,0.00834327,0.16892576
-2.68634317,3.82452102,0.43695522,1.47094035,0.01060848,0.06926779,0.10921436,2.16945230,0.00805391,0.16260234
-2.68034017,3.74669917,0.43131439,1.44443027,0.01039248,0.06627897,0.10526182,2.12710465,0.00775884,0.15651076
-2.67433717,3.66623899,0.42547582,1.41918238,0.01014381,0.06334882,0.10151559,2.08071630,0.00746123,0.15067719
-2.66833417,3.58413671,0.41944167,1.39546767,0.00986318,0.06052246,0.09802681,2.03093250,0.00716454,0.14512462
-2.66233117,3.50153030,0.41322668,1.37357730,0.00955207,0.05784640,0.09484533,1.97852146,0.00687245,0.13987383
-2.65632816,3.41967917,0.40685992,1.35382458,0.00921273,0.05536805,0.09201964,1.92435195,0.00658890,0.13494421
-2.65032516,3.33993671,0.40038569,1.33654452,0.00884815,0.05313513,0.08959649,1.86936633,0.00631801,0.13035457
-2.64432216,3.26371674,0.39386384,1.32209097,0.00846198,0.05119491,0.08762053,1.81455007,0.00606401,0.12612372
-2.63831916,3.19245498,0.38736919,1.31083117,0.00805844,0.04959341,0.08613364,1.76089907,0.00583120,0.12227085
-2.63231616,3.12756704,0.38099031,1.30313777,0.00764217,0.04837436,0.08517411,1.70938647,0.00562383,0.11881572
-2.62631316,3.07040475,0.37482754,1.29937855,0.00721811,0.04757820,0.08477572,1.66093023,0.00544601,0.11577848
-2.62031016,3.02221257,0.36899035,1.29990419,0.00679133,0.04724087,0.08496655,1.61636308,0.00530159,0.11317936
-2.61430715,2.98408587,0.36359410,1.30503461,0.00636687,0.04739270,0.08576778,1.57640610,0.00519405,0.11103797
-2.60830415,2.95693286,0.35875646,1.31504432,0.00594960,0.04805719,0.08719243,1.54164705,0.00512635,0.10937250
-2.60230115,2.94144170,0.35459338,1.33014758,0.00554408,0.04924991,0.08924410,1.51252438,0.00510083,0.10819866
-2.59629815,2.93805432,0.35121494,1.35048404,0.00515444,0.05097743,0.09191582,1.48931731,0.00511911,0.10752860
-2.59029515,2.94694774,0.34872121,1.37610546,0.00478431,0.05323644,0.09518914,1.47214247,0.00518197,0.10736969
-2.58429215,2.96802402,0.34719820,1.40696442,0.00443672,0.05601306,0.09903341,1.46095689,0.00528929,0.10772341
-2.57828914,3.00090898,0.34671414,1.44290552,0.00411409,0.05928233,0.10340540,1.45556708,0.00544000,0.10858428
-2.57228614,3.04495997,0.34731626,1.48365970,0.00381824,0.06300807,0.10824937,1.45564351,0.00563203,0.10993903
-2.56628314,3.09928233,0.34902812,1.52884226,0.00355034,0.06714299,0.11349749,1.46073975,0.00586232,0.11176598
-2.56028014,3.16275408,0.35184770,1.57795471,0.00331102,0.07162918,0.11907082,1.47031525,0.00612686,0.11403475
-2.55427714,3.23405778,0.35574637,1.63039081,0.00310038,0.07639893,0.12488061,1.48376057,0.00642076,0.11670631
-2.54827414,3.31171864,0.36066867,1.68544673,0.00291807,0.08137592,0.13083021,1.50042393,0.00673834,0.11973339
-2.54227114,3.39414740,0.36653318,1.74233515,0.00276335,0.08647673,0.13681717,1.51963798,0.00707324,0.12306127
-2.53626813,3.47968647,0.37323428,1.80020296,0.00263515,0.09161267,0.14273583,1.54074551,0.00741858,0.12662894
-2.53026513,3.56665779,0.38064485,1.85815211,0.00253218,0.09669186,0.14848004,1.56312311,0.00776717,0.13037059
-2.52426213,3.65341064,0.38861986,1.91526274,0.00245296,0.10162145,0.15394603,1.58620204,0.00811162,0.13421737
-2.51825913,3.73836775,0.39700074,1.97061799,0.00239586,0.10631006,0.15903525,1.60948528,0.00844463,0.13809933
-2.51225613,3.82006820,0.40562037,2.02332949,0.00235918,0.11067010,0.16365718,1.63256051,0.00875913,0.14194753
-2.50625313,3.89720551,0.41430855,2.07256255,0.00234114,0.11462016,0.16773177,1.65510849,0.00904850,0.14569611
-2.50025013,3.96865973,0.42289771,2.11756011,0.00233992,0.11808715,0.17119164,1.67690675,0.00930677,0.14928442
-2.49424712,4.03352234,0.43122872,2.15766452,0.00235369,0.12100826,0.17398374,1.69782871,0.00952876,0.15265883
-2.48824412,4.09111337,0.43915652,2.19233618,0.00238055,0.12333255,0.17607060,1.71783838,0.00971027,0.15577450
-2.48224112,4.14099005,0.44655536,2.22116841,0.00241862,0.12502223,0.17743085,1.73698119,0.00984812,0.15859667
-2.47623812,4.18294697,0.45332348,2.24389784,0.00246594,0.12605345,0.17805928,1.75537143,0.00994029,0.16110170
-2.47023512,4.21700790,0.45938692,2.26040995,0.00252054,0.12641666,0.17796626,1.77317701,0.00998594,0.16327766
-2.46423212,4.24340972,0.46470246,2.27073945,0.00258041,0.12611649,0.17717656,1.79060244,0.00998539,0.16512447
-2.45822911,4.26257943,0.46925934,2.27506562,0.00264351,0.12517126,0.17572779,1.80787072,0.00994008,0.16665365
-2.45222611,4.27510510,0.47307985,2.27370274,0.00270779,0.12361198,0.17366839,1.82520507,0.00985249,0.16788760
-2.44622311,4.28170232,0.47621861,2.26708597,0.00277117,0.12148102,0.17105530,1.84281137,0.00972605,0.16885855
-2.44022011,4.28317740,0.47876060,2.25575346,0.00283166,0.11883057,0.16795158,1.86086204,0.00956492,0.16960710
-2.43421711,4.28038904,0.48081795,2.24032515,0.00288728,0.11572071,0.16442387,1.87948208,0.00937393,0.17018054
-2.42821411,4.27420996,0.48252557,2.22147946,0.00293618,0.11221752,0.16054000,1.89873783,0.00915828,0.17063090
-2.42221111,4.26549003,0.48403579,2.19992856,0.00297666,0.10839100,0.15636679,1.91862891,0.00892342,0.17101287
-2.41620810,4.25502238,0.48551216,2.17639328,0.00300719,0.10431307,0.15196809,1.93908358,0.00867486,0.17138171
-2.41020510,4.24351363,0.48712266,2.15157870,0.00302649,0.10005565,0.14740323,1.95995771,0.00841795,0.17179107
-2.40420210,4.23155931,0.48903247,2.12615116,0.00303355,0.09568890,0.14272584,1.98103721,0.00815772,0.17229097
-2.39819910,4.21962520,0.49139667,2.10071771,0.00302764,0.09127965,0.13798308,2.00204385,0.00789875,0.17292591
-2.39219610,4.20803516,0.49435308,2.07580852,0.00300838,0.08689005,0.13321536,2.02264403,0.00764507,0.17373322
-2.38619310,4.19696553,0.49801555,2.05186287,0.00297573,0.08257659,0.12845637,2.04246014,0.00740002,0.17474167
-2.38019010,4.18644614,0.50246794,2.02921925,0.00292996,0.07838922,0.12373356,2.06108395,0.00716624,0.17597037
-2.37418709,4.17636771,0.50775902,2.00810953,0.00287173,0.07437095,0.11906878,2.07809147,0.00694565,0.17742814
-2.36818409,4.16649500,0.51389867,1.98865758,0.00280200,0.07055755,0.11447927,2.09305866,0.00673945,0.17911319
-2.36218109,4.15648519,0.52085538,1.97088201,0.00272204,0.06697763,0.10997874,2.10557748,0.00654816,0.18101324
-2.35617809,4.14591066,0.52855533,1.95470303,0.00263340,0.06365281,0.10557845,2.11527163,0.00637174,0.18310606
-2.35017509,4.13428525,0.53688314,1.93995285,0.00253785,0.06059823,0.10128842,2.12181160,0.00620962,0.18536043
-2.34417209,4.12109307,0.54568434,1.92638936,0.00243741,0.05782310,0.09711844,2.12492845,0.00606091,0.18773745
-2.33816908,4.10581893,0.55476945,1.91371242,0.00233423,0.05533143,0.09307907,2.12442617,0.00592447,0.19019223
-2.33216608,4.08797927,0.56391976,1.90158210,0.00223064,0.05312283,0.08918238,2.12019207,0.00579907,0.19267586
-2.32616308,4.06715265,0.57289446,1.88963826,0.00212906,0.05119340,0.08544257,2.11220533,0.00568355,0.19513753
-2.32016008,4.04300880,0.58143902,1.87752069,0.00203201,0.04953654,0.08187641,2.10054312,0.00557696,0.19752688
-2.31415708,4.01533520,0.58929447,1.86488904,0.00194210,0.04814384,0.07850337,2.08538467,0.00547870,0.19979628
-2.30815408,3.98406029,0.59620721,1.85144180,0.00186202,0.04700591,0.07534572,2.06701277,0.00538864,0.20190312
-2.30215108,3.94927250,0.60193902,1.83693366,0.00179453,0.04611304,0.07242827,2.04581292,0.00530723,0.20381186
-2.29614807,3.91123414,0.60627677,1.82119051,0.00174248,0.04545590,0.06977811,2.02227008,0.00523562,0.20549581
-2.29014507,3.87038963,0.60904146,1.80412151,0.00170881,0.04502602,0.06742414,1.99696285,0.00517566,0.20693858
-2.28414207,3.82736744,0.61009614,1.78572778,0.00169658,0.04481619,0.06539650,1.97055535,0.00513002,0.20813504
-2.27813907,3.78297540,0.60935232,1.76610731,0.00170896,0.04482072,0.06372590,1.94378653,0.00510213,0.20909174
-2.27213607,3.73818918,0.60677461,1.74545582,0.00174924,0.04503554,0.06244296,1.91745729,0.00509623,0.20982686
-2.26613307,3.69413399,0.60238323,1.72406366,0.00182083,0.04545817,0.06157740,1.89241532,0.00511727,0.21036956
-2.26013007,3.65205992,0.59625443,1.70230862,0.00192724,0.04608760,0.06115735,1.86953787,0.00517087,0.21075878
-2.25412706,3.61331128,0.58851848,1.68064520,0.00207201,0.04692400,0.06120849,1.84971283,0.00526320,0.21104165
-2.24812406,3.57929096,0.57935562,1.65959057,0.00225872,0.04796838,0.06175334,1.83381827,0.00540085,0.21127140
-2.24212106,3.55142073,0.56898989,1.63970777,0.00249085,0.04922217,0.06281048,1.82270086,0.00559067,0.21150507
-2.23611806,3.53109877,0.55768116,1.62158710,0.00277175,0.05068672,0.06439386,1.81715381,0.00583957,0.21180095
-2.23011506,3.51965580,0.54571585,1.60582612,0.00310444,0.05236285,0.06651209,1.81789458,0.00615434,0.21221603
-2.22411206,3.51831137,0.53339649,1.59300934,0.00349154,0.05425034,0.06916780,1.82554322,0.00654136,0.21280350
-2.21810905,3.52813178,0.52103085,1.58368834,0.00393509,0.05634744,0.07235712,1.84060178,0.00700646,0.21361045
-2.21210605,3.54999116,0.50892096,1.57836302,0.00443639,0.05865051,0.07606911,1.86343552,0.00755458,0.21467585
-2.20610305,3.58453714,0.49735250,1.57746486,0.00499586,0.06115361,0.08028541,1.89425652,0.00818955,0.21602892
-2.20010005,3.63216246,0.48658505,1.58134270,0.00561283,0.06384829,0.08497989,1.93311043,0.00891390,0.21768799
-2.19409705,3.69298345,0.47684361,1.59025154,0.00628544,0.06672335,0.09011849,1.97986671,0.00972858,0.21965980
-2.18809405,3.76682642,0.46831162,1.60434468,0.00701050,0.06976482,0.09565919,2.03421310,0.01063280,0.22193930
-2.18209105,3.85322238,0.46112584,1.62366950,0.00778341,0.07295590,0.10155212,2.09565456,0.01162388,0.22451000
-2.17608804,3.95141064,0.45537309,1.64816677,0.00859806,0.07627715,0.10773987,2.16351717,0.01269714,0.22734463
-2.17008504,4.06035102,0.45108910,1.67767347,0.00944692,0.07970664,0.11415803,2.23695695,0.01384589,0.23040634
-2.16408204,4.17874471,0.44825928,1.71192880,0.01032102,0.08322027,0.12073589,2.31497379,0.01506139,0.23365007
-2.15807904,4.30506297,0.44682129,1.75058310,0.01121009,0.08679215,0.12739743,2.39643037,0.01633300,0.23702423
-2.15207604,4.43758311,0.44666938,1.79320909,0.01210271,0.09039504,0.13406246,2.48007566,0.01764832,0.24047249
-2.14607304,4.57443039,0.44766003,1.83931504,0.01298658,0.09400090,0.14064803,2.56457262,0.01899345,0.24393566
-2.14007004,4.71362475,0.44961872,1.88835912,0.01384878,0.09758143,0.14707001,2.64852939,0.02035325,0.24735353
-2.13406703,4.85313085,0.45234746,1.93976438,0.01467608,0.10110867,0.15324477,2.73053322,0.02171175,0.25066661
-2.12806403,4.99090955,0.45563272,1.99293379,0.01545530,0.10455564,0.15909107,2.80918594,0.02305255,0.25381781
-2.12206103,5.12496929,0.45925340,2.04726459,0.01617369,0.10789694,0.16453190,2.88314013,0.02435925,0.25675384
-2.11605803,5.25341548,0.46298854,2.10216148,0.01681934,0.11110937,0.16949634,2.95113456,0.02561593,0.25942645
-2.11005503,5.37449596,0.46662445,2.15704817,0.01738145,0.11417246,0.17392132,3.01202757,0.02680757,0.26179343
-2.10405203,5.48664103,0.46996100,2.21137679,0.01785076,0.11706893,0.17775318,3.06482737,0.02792055,0.26381935
