energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
0.07503752,1.74216601,0.04405977,0.08311545,0.18914873,0.36443894,0.77407871,0.01199995,0.60943499
0.08104052,1.63285688,0.04202780,0.07735411,0.17952394,0.34151093,0.72354674,0.01126567,0.57024616
0.08704352,1.52519090,0.04035611,0.07195665,0.16930755,0.31862103,0.67418960,0.01061744,0.53198710
0.09304652,1.42073268,0.03907513,0.06700953,0.15866982,0.29610517,0.62667246,0.01006191,0.49523490
0.09904952,1.32096515,0.03821516,0.06259260,0.14778409,0.27428494,0.58162028,0.00960469,0.46052170
0.10505253,1.22725647,0.03780535,0.05877785,0.13682218,0.25346059,0.53960409,0.00925013,0.42832336
0.11105553,1.14083207,0.03787264,0.05562831,0.12595017,0.23390506,0.50112941,0.00900111,0.39905038
0.11705853,1.06275232,0.03844063,0.05319726,0.11532474,0.21585911,0.46662718,0.00885887,0.37304127
0.12306153,0.99389614,0.03952853,0.05152758,0.10509010,0.19952781,0.43644720,0.00882287,0.35055845
0.12906453,0.93495051,0.04115009,0.05065133,0.09537559,0.18507811,0.41085409,0.00889068,0.33178645
0.13506753,0.88640546,0.04331253,0.05058936,0.08629398,0.17263760,0.39002558,0.00905798,0.31683229
0.14107054,0.84855418,0.04601571,0.05135116,0.07794055,0.16229432,0.37405303,0.00931853,0.30572779
0.14707354,0.82149752,0.04925125,0.05293465,0.07039271,0.15409747,0.36294366,0.00966424,0.29843347
0.15307654,0.80515202,0.05300187,0.05532607,0.06371023,0.14805875,0.35662443,0.01008530,0.29484375
0.15907954,0.79926098,0.05724090,0.05849991,0.05793595,0.14415442,0.35494711,0.01057034,0.29479310
0.16508254,0.80340748,0.06193194,0.06241883,0.05309677,0.14232760,0.35769419,0.01110661,0.29806279
0.17108554,0.81702898,0.06702875,0.06703371,0.04920494,0.14249099,0.36458555,0.01168032,0.30438804
0.17708854,0.83943280,0.07247540,0.07228375,0.04625949,0.14452961,0.37528541,0.01227684,0.31346532
0.18309155,0.86981207,0.07820667,0.07809668,0.04424756,0.14830377,0.38940960,0.01288111,0.32495954
0.18909455,0.90726187,0.08414868,0.08438922,0.04314583,0.15365190,0.40653290,0.01347797,0.33851105
0.19509755,0.95079539,0.09021986,0.09106775,0.04292168,0.16039360,0.42619648,0.01405252,0.35374237
0.20110055,0.99936010,0.09633220,0.09802918,0.04353430,0.16833256,0.44791528,0.01459047,0.37026456
0.20710355,1.05185378,0.10239269,0.10516232,0.04493560,0.17725959,0.47118550,0.01507857,0.38768324
0.21310655,1.10714082,0.10830517,0.11234938,0.04707087,0.18695578,0.49549203,0.01550488,0.40560429
0.21910955,1.16406850,0.11397222,0.11946804,0.04987942,0.19719577,0.52031601,0.01585911,0.42363923
0.22511256,1.22148370,0.11929737,0.12639367,0.05329502,0.20775115,0.54514250,0.01613287,0.44141030
0.23111556,1.27824989,0.12418736,0.13300204,0.05724640,0.21839412,0.56946815,0.01631988,0.45855539
0.23711856,1.33326439,0.12855448,0.13917213,0.06165765,0.22890124,0.59280897,0.01641615,0.47473263
0.24312156,1.38547598,0.13231889,0.14478918,0.06644878,0.23905743,0.61470812,0.01642003,0.48962490
0.24912456,1.43390242,0.13541084,0.14974783,0.07153641,0.24866000,0.63474352,0.01633230,0.50294403
0.25512756,1.47764775,0.13777271,0.15395511,0.07683457,0.25752269,0.65253524,0.01615604,0.51443480
0.26113057,1.51591903,0.13936081,0.15733336,0.08225575,0.26547962,0.66775251,0.01589661,0.52387859
0.26713357,1.54804180,0.14014679,0.15982279,0.08771218,0.27238904,0.68012002,0.01556148,0.53109665
0.27313657,1.57347412,0.14011875,0.16138358,0.09311732,0.27813667,0.68942349,0.01516002,0.53595285
0.27913957,1.59181828,0.13928176,0.16199748,0.09838746,0.28263851,0.69551415,0.01470324,0.53835584
0.28514257,1.60282991,0.13765800,0.16166875,0.10344354,0.28584308,0.69831197,0.01420358,0.53826054
0.29114557,1.60642388,0.13528635,0.16042441,0.10821301,0.28773277,0.69780750,0.01367459,0.53566867
0.29714857,1.60267655,0.13222149,0.15831365,0.11263165,0.28832436,0.69406208,0.01313065,0.53062852
0.30315158,1.59182413,0.12853248,0.15540664,0.11664537,0.28766865,0.68720648,0.01258667,0.52323367
0.30915458,1.57425698,0.12430101,0.15179246,0.12021174,0.28584896,0.67743768,0.01205782,0.51362064
0.31515758,1.55050968,0.11961915,0.14757647,0.12330136,0.28297874,0.66501416,0.01155926,0.50196563
0.32116058,1.52124725,0.11458695,0.14287705,0.12589873,0.27919831,0.65024936,0.01110592,0.48848015
0.32716358,1.48724760,0.10930981,0.13782192,0.12800293,0.27467056,0.63350390,0.01071226,0.47340586
0.33316658,1.44938089,0.10389570,0.13254414,0.12962761,0.26957620,0.61517641,0.01039210,0.45700853
0.33916958,1.40858626,0.09845252,0.12717793,0.13080072,0.26410827,0.59569346,0.01015846,0.43957146
0.34517259,1.36584677,0.09308554,0.12185455,0.13156363,0.25846638,0.57549881,0.01002343,0.42138840
0.35117559,1.32216340,0.08789498,0.11669825,0.13196992,0.25285087,0.55504233,0.00999808,0.40275631
0.35717859,1.27852892,0.08297404,0.11182261,0.13208369,0.24745691,0.53476895,0.01009235,0.38396809
0.36318159,1.23590262,0.07840714,0.10732729,0.13197766,0.24246908,0.51510797,0.01031505,0.36530561
0.36918459,1.19518664,0.07426869,0.10329531,0.13173098,0.23805627,0.49646312,0.01067378,0.34703316
0.37518759,1.15720487,0.07062218,0.09979098,0.13142692,0.23436740,0.47920358,0.01117489,0.32939167
0.38119060,1.12268487,0.06751975,0.09685856,0.13115058,0.23152784,0.46365630,0.01182353,0.31259376
0.38719360,1.09224353,0.06500217,0.09452159,0.13098663,0.22963686,0.45009977,0.01262357,0.29681980
0.39319660,1.06637671,0.06309907,0.09278297,0.13101716,0.22876602,0.43875938,0.01357763,0.28221512
0.39919960,1.04545296,0.06182962,0.09162573,0.13131982,0.22895849,0.42980443,0.01468703,0.26888840
0.40520260,1.02971153,0.06120325,0.09101446,0.13196614,0.23022946,0.42334681,0.01595177,0.25691129
0.41120560,1.01926415,0.06122065,0.09089727,0.13302017,0.23256733,0.41944125,0.01737050,0.24631908
0.41720860,1.01410043,0.06187469,0.09120826,0.13453736,0.23593571,0.41808701,0.01894046,0.23711252
0.42321161,1.01409629,0.06315142,0.09187033,0.13656370,0.24027602,0.41923079,0.02065739,0.22926053
0.42921461,1.01902475,0.06503091,0.09279825,0.13913507,0.24551060,0.42277078,0.02251542,0.22270375
0.43521761,1.02856857,0.06748792,0.09390189,0.14227678,0.25154600,0.42856146,0.02450700,0.21735856
0.44122061,1.04233383,0.07049237,0.09508941,0.14600320,0.25827644,0.43641895,0.02662275,0.21312168
0.44722361,1.05986408,0.07400965,0.09627044,0.15031751,0.26558722,0.44612677,0.02885135,0.20987481
0.45322661,1.08065425,0.07800069,0.09735897,0.15521145,0.27335789,0.45744171,0.03117941,0.20748946
0.45922961,1.10416398,0.08242179,0.09827605,0.16066518,0.28146517,0.47009963,0.03359137,0.20583148
0.46523262,1.12983005,0.08722441,0.09895202,0.16664710,0.28978548,0.48382117,0.03606947,0.20476548
0.47123562,1.15707760,0.09235488,0.09932845,0.17311385,0.29819703,0.49831717,0.03859369,0.20415867
0.47723862,1.18533030,0.09775407,0.09935948,0.18001031,0.30658163,0.51329384,0.04114188,0.20388440
0.48324162,1.21401926,0.10335724,0.09901283,0.18726988,0.31482605,0.52845765,0.04368984,0.20382504
0.48924462,1.24259116,0.10909406,0.09827018,0.19481497,0.32282315,0.54352002,0.04621159,0.20387438
0.49524762,1.27051553,0.11488893,0.09712722,0.20255780,0.33047281,0.55820175,0.04867976,0.20393946
0.50125063,1.29729178,0.12066156,0.09559317,0.21040163,0.33768274,0.57223740,0.05106604,0.20394194
0.50725363,1.32245590,0.12632810,0.09368995,0.21824235,0.34436932,0.58537956,0.05334173,0.20381893
0.51325663,1.34558722,0.13180248,0.09145097,0.22597055,0.35045843,0.59740304,0.05547853,0.20352350
0.51925963,1.36631528,0.13699830,0.08891973,0.23347404,0.35588640,0.60810900,0.05744924,0.20302475
0.52526263,1.38432673,0.14183099,0.08614808,0.24064068,0.36060106,0.61732896,0.05922864,0.20230761
0.53126563,1.39937216,0.14622020,0.08319442,0.24736154,0.36456287,0.62492853,0.06079439,0.20137237
0.53726863,1.41127256,0.15009244,0.08012174,0.25353420,0.36774601,0.63081083,0.06212787,0.20023394
0.54327164,1.41992504,0.15338370,0.07699571,0.25906612,0.37013949,0.63491926,0.06321503,0.19892094
0.54927464,1.42530730,0.15604189,0.07388270,0.26387776,0.37174798,0.63723960,0.06404707,0.19747448
0.55527764,1.42748043,0.15802918,0.07084791,0.26790550,0.37259238,0.63780111,0.06462111,0.19594681
0.56128064,1.42658949,0.15932377,0.06795358,0.27110401,0.37270995,0.63667646,0.06494048,0.19439965
0.56728364,1.42286154,0.15992120,0.06525737,0.27344802,0.37215395,0.63398047,0.06501502,0.19290239
0.57328664,1.41660078,0.15983507,0.06281085,0.27493336,0.37099257,0.62986733,0.06486096,0.19152994
0.57928964,1.40818064,0.15909698,0.06065822,0.27557717,0.36930736,0.62452658,0.06450065,0.19036052
0.58529265,1.39803297,0.15775576,0.05883520,0.27541736,0.36719094,0.61817756,0.06396199,0.18947312
0.59129565,1.38663461,0.15587600,0.05736815,0.27451119,0.36474416,0.61106286,0.06327769,0.18894501
0.59729865,1.37449163,0.15353588,0.05627339,0.27293317,0.36207284,0.60344062,0.06248424,0.18884906
0.60330165,1.36212219,0.15082445,0.05555685,0.27077232,0.35928414,0.59557627,0.06162076,0.18925118
0.60930465,1.35003844,0.14783842,0.05521383,0.26812904,0.35648288,0.58773390,0.06072775,0.19020795
0.61530765,1.33872876,0.14467871,0.05522919,0.26511157,0.35376783,0.58016773,0.05984577,0.19176440
0.62131066,1.32864087,0.14144680,0.05557767,0.26183249,0.35122841,0.57311399,0.05901407,0.19395229
0.62731366,1.32016693,0.13824120,0.05622454,0.25840517,0.34894173,0.56678375,0.05826942,0.19678869
0.63331666,1.31363128,0.13515407,0.05712656,0.25494050,0.34697034,0.56135679,0.05764488,0.20027527
0.63931966,1.30928148,0.13226828,0.05823310,0.25154398,0.34536071,0.55697701,0.05716895,0.20439802
0.64532266,1.30728296,0.12965489,0.05948758,0.24831323,0.34414248,0.55374939,0.05686475,0.20912770
0.65132566,1.30771760,0.12737130,0.06082903,0.24533599,0.34332861,0.55173873,0.05674957,0.21442076
0.65732866,1.31058596,0.12546004,0.06219389,0.24268871,0.34291622,0.55096989,0.05683460,0.22022088
0.66333167,1.31581300,0.12394816,0.06351787,0.24043550,0.34288820,0.55142974,0.05712494,0.22646089
0.66933467,1.32325657,0.12284742,0.06473786,0.23862761,0.34321520,0.55307027,0.05761988,0.23306504
0.67533767,1.33271817,0.12215496,0.06579386,0.23730320,0.34385811,0.55581282,0.05831328,0.23995146
0.68134067,1.34395500,0.12185454,0.06663075,0.23648736,0.34477059,0.55955301,0.05919422,0.24703459
0.68734367,1.35669250,0.12191824,0.06719998,0.23619232,0.34590156,0.56416591,0.06024776,0.25422762
0.69334667,1.37063658,0.12230836,0.06746099,0.23641767,0.34719747,0.56951137,0.06145571,0.26144459
0.69934967,1.38548472,0.12297961,0.06738240,0.23715068,0.34860418,0.57543892,0.06279751,0.26860217
0.70535268,1.40093547,0.12388125,0.06694276,0.23836654,0.35006837,0.58179221,0.06425099,0.27562100
0.71135568,1.41669570,0.12495923,0.06613111,0.24002855,0.35153838,0.58841269,0.06579318,0.28242662
0.71735868,1.43248574,0.12615818,0.06494699,0.24208843,0.35296453,0.59514252,0.06740097,0.28894984
0.72336168,1.44804202,0.12742313,0.06340019,0.24448649,0.35429900,0.60182659,0.06905163,0.29512674
0.72936468,1.46311770,0.12870102,0.06151011,0.24715212,0.35549527,0.60831393,0.07072328,0.30089833
0.73536768,1.47748160,0.12994187,0.05930478,0.25000439,0.35650732,0.61445835,0.07239516,0.30620992
0.74137069,1.49091577,0.13109968,0.05681964,0.25295290,0.35728882,0.62011884,0.07404786,0.31101041
0.74737369,1.50321246,0.13213305,0.05409604,0.25589911,0.35779229,0.62515961,0.07566338,0.31525153
0.75337669,1.51417097,0.13300553,0.05117970,0.25873801,0.35796857,0.62945021,0.07722512,0.31888727
0.75937969,1.52359491,0.13368584,0.04811903,0.26136027,0.35776660,0.63286585,0.07871786,0.32187346
0.76538269,1.53129041,0.13414791,0.04496345,0.26365480,0.35713371,0.63528800,0.08012764,0.32416772
0.77138569,1.53706552,0.13437079,0.04176182,0.26551173,0.35601629,0.63660549,0.08144164,0.32572973
0.77738869,1.54073110,0.13433863,0.03856100,0.26682567,0.35436109,0.63671605,0.08264811,0.32652187
0.78339170,1.54210311,0.13404050,0.03540455,0.26749919,0.35211688,0.63552827,0.08373625,0.32651016
0.78939470,1.54100633,0.13347042,0.03233169,0.26744628,0.34923653,0.63296398,0.08469622,0.32566550
0.79539770,1.53727926,0.13262727,0.02937652,0.26659580,0.34567925,0.62896075,0.08551908,0.32396506
0.80140070,1.53077982,0.13151487,0.02656747,0.26489453,0.34141304,0.62347452,0.08619691,0.32139374
0.80740370,1.52139153,0.13014211,0.02392703,0.26230991,0.33641693,0.61648203,0.08672284,0.31794561
0.81340670,1.50902982,0.12852302,0.02147169,0.25883212,0.33068314,0.60798294,0.08709126,0.31362519
0.81940970,1.49364799,0.12667705,0.01921218,0.25447553,0.32421882,0.59800148,0.08729803,0.30844840
0.82541271,1.47524263,0.12462917,0.01715381,0.24927943,0.31704736,0.58658749,0.08734064,0.30244330
0.83141571,1.45385810,0.12241014,0.01529700,0.24330787,0.30920912,0.57381672,0.08721861,0.29565033
0.83741871,1.42959005,0.12005655,0.01363799,0.23664888,0.30076169,0.55979048,0.08693367,0.28812221
0.84342171,1.40258766,0.11761099,0.01216951,0.22941282,0.29177945,0.54463449,0.08649016,0.27992346
0.84942471,1.37305482,0.11512192,0.01088162,0.22173015,0.28235270,0.52849718,0.08589534,0.27112944
0.85542771,1.34125009,0.11264364,0.00976245,0.21374866,0.27258621,0.51154734,0.08515966,0.26182528
0.86143072,1.30748554,0.11023593,0.00879895,0.20563023,0.26259745,0.49397143,0.08429707,0.25210435
0.86743372,1.27212456,0.10796362,0.00797766,0.19754732,0.25251446,0.47597048,0.08332523,0.24206678
0.87343672,1.23557868,0.10589601,0.00728531,0.18967928,0.24247349,0.45775687,0.08226569,0.23181775
0.87943972,1.19830345,0.10410597,0.00670940,0.18220859,0.23261653,0.43955100,0.08114392,0.22146587
0.88544272,1.16079335,0.10266896,0.00623865,0.17531713,0.22308879,0.42157798,0.07998926,0.21112153
0.89144572,1.12357570,0.10166172,0.00586339,0.16918258,0.21403610,0.40406431,0.07883468,0.20089540
0.89744872,1.08720363,0.10116085,0.00557583,0.16397498,0.20560247,0.38723472,0.07771648,0.19089702
0.90345173,1.05224788,0.10124105,0.00537020,0.15985345,0.19792755,0.37130900,0.07667364,0.18123343
0.90945473,1.01928749,0.10197326,0.00524288,0.15696320,0.19114432,0.35649890,0.07574720,0.17200801
0.91545773,0.98889938,0.10342263,0.00519229,0.15543269,0.18537666,0.34300505,0.07497925,0.16331928
0.92146073,0.96164675,0.10564631,0.00521886,0.15537100,0.18073715,0.33101381,0.07441190,0.15525978
0.92746373,0.93806652,0.10869123,0.00532482,0.15686549,0.17732476,0.32069410,0.07408605,0.14791496
0.93346673,0.91865587,0.11259192,0.00551391,0.15997952,0.17522266,0.31219415,0.07404003,0.14136199
0.93946973,0.90385831,0.11736830,0.00579107,0.16475054,0.17449609,0.30563815,0.07430820,0.13566862
0.94547274,0.89404953,0.12302379,0.00616205,0.17118832,0.17519025,0.30112294,0.07491954,0.13089187
0.95147574,0.88952349,0.12954361,0.00663298,0.17927347,0.17732838,0.29871474,0.07589623,0.12707677
0.95747874,0.89047928,0.13689343,0.00720992,0.18895635,0.18090995,0.29844605,0.07725238,0.12425502
0.96348174,0.89700934,0.14501855,0.00789830,0.20015630,0.18590916,0.30031289,0.07899293,0.12244373
0.96948474,0.90908956,0.15384350,0.00870250,0.21276143,0.19227379,0.30427245,0.08111269,0.12164423
0.97548774,0.92657173,0.16327233,0.00962531,0.22662887,0.19992437,0.31024140,0.08359577,0.12184103
0.98149075,0.94917903,0.17318944,0.01066744,0.24158577,0.20875404,0.31809494,0.08641520,0.12300098
0.98749375,0.97650483,0.18346112,0.01182713,0.25743088,0.21862883,0.32766688,0.08953300,0.12507281
0.99349675,1.00801518,0.19393767,0.01309975,0.27393697,0.22938879,0.33875062,0.09290055,0.12798701
0.99949975,1.04305516,0.20445619,0.01447751,0.29085397,0.24084972,0.35110144,0.09645935,0.13165616
1.00550275,1.08085923,0.21484383,0.01594931,0.30791289,0.25280573,0.36443986,0.10014215,0.13597576
1.01150575,1.12056537,0.22492156,0.01750059,0.32483052,0.26503253,0.37845631,0.10387439,0.14082562
1.01750875,1.16123287,0.23450825,0.01911347,0.34131475,0.27729147,0.39281686,0.10757594,0.14607177
1.02351176,1.20186322,0.24342501,0.02076687,0.35707045,0.28933421,0.40717008,0.11116310,0.15156894
1.02951476,1.24142381,0.25149954,0.02243690,0.37180585,0.30090796,0.42115473,0.11455075,0.15716348
1.03551776,1.27887341,0.25857053,0.02409727,0.38523907,0.31176119,0.43440815,0.11765462,0.16269679
1.04152076,1.31318897,0.26449174,0.02571994,0.39710481,0.32164957,0.44657516,0.12039360,0.16800901
1.04752376,1.34339265,0.26913582,0.02727579,0.40716084,0.33034199,0.45731698,0.12269201,0.17294301
1.05352676,1.36857832,0.27239762,0.02873543,0.41519416,0.33762650,0.46632014,0.12448171,0.17734840
1.05952976,1.38793651,0.27419691,0.03007008,0.42102658,0.34331589,0.47330483,0.12570405,0.18108558
1.06553277,1.40077689,0.27448044,0.03125239,0.42451945,0.34725279,0.47803253,0.12631154,0.18402954
1.07153577,1.40654756,0.27322323,0.03225736,0.42557749,0.34931402,0.48031252,0.12626916,0.18607329
1.07753877,1.40485036,0.27042907,0.03306314,0.42415146,0.34941399,0.48000712,0.12555536,0.18713086
1.08354177,1.39545154,0.26613023,0.03365173,0.42023955,0.34750715,0.47703534,0.12416261,0.18713965
1.08954477,1.37828749,0.26038637,0.03400966,0.41388749,0.34358922,0.47137486,0.12209749,0.18606208
1.09554777,1.35346527,0.25328270,0.03412836,0.40518725,0.33769717,0.46306225,0.11938043,0.18388646
1.10155078,1.32125786,0.24492745,0.03400453,0.39427450,0.32990808,0.45219130,0.11604499,0.18062699
1.10755378,1.28209447,0.23544880,0.03364016,0.38132480,0.32033671,0.43890974,0.11213672,0.17632304
1.11355678,1.23654615,0.22499127,0.03304253,0.36654873,0.30913195,0.42341430,0.10771173,0.17103748
1.11955978,1.18530742,0.21371184,0.03222385,0.35018605,0.29647242,0.40594434,0.10283499,0.16485448
1.12556278,1.12917470,0.20177577,0.03120087,0.33249926,0.28256115,0.38677443,0.09757833,0.15787652
1.13156578,1.06902223,0.18935244,0.02999425,0.31376664,0.26761978,0.36620601,0.09201839,0.15022106
1.13756878,1.00577674,0.17661123,0.02862788,0.29427513,0.25188229,0.34455865,0.08623446,0.14201672
1.14357179,0.94039158,0.16371756,0.02712803,0.27431333,0.23558875,0.32216104,0.08030636,0.13339944
1.14957479,0.87382143,0.15082933,0.02552253,0.25416467,0.21897911,0.29934229,0.07431238,0.12450846
1.15557779,0.80699846,0.13809376,0.02383992,0.23410129,0.20228734,0.27642365,0.06832743,0.11548256
1.16158079,0.74081076,0.12564467,0.02210855,0.21437852,0.18573611,0.25371101,0.06242137,0.10645649
1.16758379,0.67608355,0.11360043,0.02035586,0.19523028,0.16953224,0.23148844,0.05665763,0.09755778
1.17358679,0.61356382,0.10206247,0.01860767,0.17686543,0.15386281,0.21001286,0.05109210,0.08890408
1.17958979,0.55390854,0.09111433,0.01688759,0.15946510,0.13889234,0.18950997,0.04577239,0.08060098
1.18559280,0.49767661,0.08082139,0.01521653,0.14318112,0.12476076,0.17017151,0.04073736,0.07274042
1.19159580,0.44532442,0.07123112,0.01361244,0.12813523,0.11158230,0.15215370,0.03601698,0.06539965
1.19759880,0.39720478,0.06237377,0.01209006,0.11441938,0.09944528,0.13557699,0.03163246,0.05864071
1.20360180,0.35356891,0.05426357,0.01066087,0.10209660,0.08841259,0.12052672,0.02759668,0.05251046
1.20960480,0.31457092,0.04690018,0.00933316,0.09120254,0.07852282,0.10705478,0.02391479,0.04704094
1.21560780,0.28027431,0.04027046,0.00811216,0.08174754,0.06979195,0.09518191,0.02058496,0.04225013
1.22161081,0.25065996,0.03435035,0.00700029,0.07371888,0.06221532,0.08490049,0.01759933,0.03814296
1.22761381,0.22563502,0.02910686,0.00599746,0.06708333,0.05576991,0.07617773,0.01494494,0.03471247
1.23361681,0.20504224,0.02450006,0.00510141,0.06178965,0.05041674,0.06895894,0.01260475,0.03194111
1.23961981,0.18866936,0.02048499,0.00430808,0.05777111,0.04610324,0.06317086,0.01055861,0.02980205
1.24562281,0.17625820,0.01701342,0.00361202,0.05494783,0.04276557,0.05872483,0.00878424,0.02826050
1.25162581,0.16751319,0.01403552,0.00300668,0.05322900,0.04033082,0.05551980,0.00725804,0.02727491
1.25762881,0.16210923,0.01150122,0.00248482,0.05251488,0.03871902,0.05344509,0.00595590,0.02679821
1.26363182,0.15969896,0.00936146,0.00203880,0.05269867,0.03784497,0.05238291,0.00485388,0.02677889
1.26963482,0.15991918,0.00756914,0.00166083,0.05366816,0.03761992,0.05221057,0.00392870,0.02716200
1.27563782,0.16239690,0.00607989,0.00134323,0.05530739,0.03795300,0.05280258,0.00315823,0.02789015
1.28164082,0.16675480,0.00485264,0.00107856,0.05749815,0.03875266,0.05403247,0.00252180,0.02890442
1.28764382,0.17261649,0.00384999,0.00085982,0.06012153,0.03992792,0.05577451,0.00200044,0.03014530
1.29364682,0.17961166,0.00303839,0.00068053,0.06305956,0.04138957,0.05790547,0.00157698,0.03155355
1.29964982,0.18738114,0.00238828,0.00053475,0.06619684,0.04305137,0.06030615,0.00123614,0.03307120
1.30565283,0.19558213,0.00187402,0.00041719,0.06942232,0.04483129,0.06286315,0.00096456,0.03464251
1.31165583,0.20389354,0.00147383,0.00032314,0.07263123,0.04665267,0.06547045,0.00075067,0.03621497
1.31765883,0.21202138,0.00116960,0.00024849,0.07572699,0.04844545,0.06803117,0.00058469,0.03774033
1.32366183,0.21970426,0.00094677,0.00018971,0.07862323,0.05014743,0.07045922,0.00045850,0.03917569
1.32966483,0.22671876,0.00079410,0.00014380,0.08124581,0.05170544,0.07268103,0.00036551,0.04048450
1.33566783,0.23288464,0.00070355,0.00010822,0.08353469,0.05307650,0.07463704,0.00030057,0.04163755
1.34167084,0.23806948,0.00067013,0.00008086,0.08544569,0.05422888,0.07628323,0.00025987,0.04261393
1.34767384,0.24219282,0.00069179,0.00005998,0.08695201,0.05514302,0.07759228,0.00024082,0.04340173
1.35367684,0.24522938,0.00076934,0.00004417,0.08804542,0.05581223,0.07855451,0.00024199,0.04399874
1.35967984,0.24721125,0.00090649,0.00003230,0.08873703,0.05624323,0.07917855,0.00026308,0.04441282
1.36568284,0.24822889,0.00110980,0.00002345,0.08905764,0.05645637,0.07949151,0.00030483,0.04466211
1.37168584,0.24843076,0.00138877,0.00001690,0.08905758,0.05648556,0.07953876,0.00036902,0.04477495
1.37768884,0.24802157,0.00175588,0.00001209,0.08880600,0.05637791,0.07938330,0.00045848,0.04478955
1.38369185,0.24725901,0.00222668,0.00000860,0.08838965,0.05619304,0.07910453,0.00057707,0.04475338
1.38969485,0.24644908,0.00281985,0.00000607,0.08791112,0.05600201,0.07879676,0.00072974,0.04472225
1.39569785,0.24593998,0.00355724,0.00000426,0.08748660,0.05588600,0.07856704,0.00092249,0.04475915
1.40170085,0.24611474,0.00446380,0.00000297,0.08724317,0.05593465,0.07853279,0.00116241,0.04493286
1.40770385,0.24738266,0.00556752,0.00000207,0.08731573,0.05624414,0.07881899,0.00145770,0.04531634
1.41370685,0.25016983,0.00689920,0.00000144,0.08784365,0.05691497,0.07955509,0.00181760,0.04598491
1.41970985,0.25490883,0.00849208,0.00000101,0.08896718,0.05804967,0.08087173,0.00225239,0.04701432
1.42571286,0.26202797,0.01038143,0.00000073,0.09082376,0.05975015,0.08289736,0.00277327,0.04847880
1.43171586,0.27194013,0.01260384,0.00000056,0.09354433,0.06211513,0.08575475,0.00339228,0.05044895
1.43771886,0.28503169,0.01519642,0.00000047,0.09724976,0.06523739,0.08955772,0.00412206,0.05298980
1.44372186,0.30165166,0.01819584,0.00000046,0.10204740,0.06920104,0.09440780,0.00497571,0.05615886
1.44972486,0.32210139,0.02163719,0.00000050,0.10802808,0.07407886,0.10039138,0.00596643,0.06000437
1.45572786,0.34662509,0.02555266,0.00000060,0.11526337,0.07992977,0.10757707,0.00710725,0.06456375
1.46173087,0.37540159,0.02997024,0.00000077,0.12380352,0.08679649,0.11601355,0.00841063,0.06986233
1.46773387,0.40853748,0.03491224,0.00000102,0.13367582,0.09470347,0.12572796,0.00988806,0.07591241
1.47373687,0.44606205,0.04039392,0.00000137,0.14488378,0.10365520,0.13672492,0.01154960,0.08271272
1.47973987,0.48792425,0.04642214,0.00000184,0.15740696,0.11363491,0.14898620,0.01340345,0.09024825
1.48574287,0.53399191,0.05299419,0.00000247,0.17120155,0.12460388,0.16247115,0.01545549,0.09849064
1.49174587,0.58405341,0.06009686,0.00000328,0.18620183,0.13650120,0.17711786,0.01770886,0.10739891
1.49774887,0.63782191,0.06770586,0.00000435,0.20232226,0.14924432,0.19284514,0.02016361,0.11692081
1.50375188,0.69494215,0.07578555,0.00000572,0.21946040,0.16273015,0.20955510,0.02281638,0.12699452
1.50975488,0.75499978,0.08428922,0.00000747,0.23750041,0.17683702,0.22713655,0.02566025,0.13755081
1.51575788,0.81753302,0.09315980,0.00000968,0.25631708,0.19142715,0.24546889,0.02868460,0.14851551
1.52176088,0.88204628,0.10233109,0.00001246,0.27578029,0.20634994,0.26442637,0.03187521,0.15981231
1.52776388,0.94802538,0.11172954,0.00001593,0.29575959,0.22144574,0.28388278,0.03521440,0.17136562
1.53376688,1.01495372,0.12127642,0.00002021,0.31612887,0.23655013,0.30371607,0.03868143,0.18310355
1.53976988,1.08232885,0.13089040,0.00002546,0.33677075,0.25149852,0.32381285,0.04225290,0.19496063
1.54577289,1.14967856,0.14049042,0.00003185,0.35758056,0.26613086,0.34407260,0.04590339,0.20688044
1.55177589,1.21657579,0.14999868,0.00003955,0.37846965,0.28029638,0.36441116,0.04960616,0.21881766
1.55777889,1.28265152,0.15934361,0.00004875,0.39936781,0.29385799,0.38476347,0.05333388,0.23073968
1.56378189,1.34760488,0.16846266,0.00005968,0.42022467,0.30669631,0.40508520,0.05705943,0.24262742
1.56978489,1.41120980,0.17730474,0.00007253,0.44100987,0.31871292,0.42535325,0.06075671,0.25447547
1.57578789,1.47331762,0.18583205,0.00008751,0.46171195,0.32983284,0.44556486,0.06440136,0.26629134
1.58179090,1.53385538,0.19402131,0.00010482,0.48233603,0.34000598,0.46573548,0.06797135,0.27809380
1.58779390,1.59281952,0.20186416,0.00012467,0.50290005,0.34920744,0.48589514,0.07144750,0.28991047
1.59379690,1.65026517,0.20936660,0.00014722,0.52343008,0.35743678,0.50608367,0.07481373,0.30177462
1.59979990,1.70629144,0.21654764,0.00017260,0.54395457,0.36471598,0.52634483,0.07805720,0.31372125
1.60580290,1.76102324,0.22343697,0.00020091,0.56449790,0.37108650,0.54671961,0.08116819,0.32578283
1.61180590,1.81459052,0.23007187,0.00023219,0.58507374,0.37660533,0.56723903,0.08413968,0.33798471
1.61780890,1.86710622,0.23649347,0.00026644,0.60567823,0.38134033,0.58791685,0.08696692,0.35034057
