energy_ev,total_up,Ag_p_up,Ag_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.51475738,5.95086547,0.44352505,1.96874457,2.10696926,1.97247508,0.02554811,0.32798980,0.11323439,1.91890090
-3.50875438,5.97122134,0.43716286,1.98724104,2.12702354,1.97685555,0.02438372,0.32704301,0.11432368,1.92139116
-3.50275138,5.98921019,0.43075784,2.00607960,2.14453291,1.97993145,0.02320602,0.32610527,0.11532090,1.92238498
-3.49674837,6.00426067,0.42443717,2.02471233,2.15914492,1.98169347,0.02203097,0.32517585,0.11621854,1.92175199
-3.49074537,6.01584911,0.41831464,2.04259283,2.17054987,1.98215881,0.02087387,0.32425174,0.11701047,1.91940048
-3.48474237,6.02352395,0.41248788,2.05919418,2.17849362,1.98137385,0.01974899,0.32332779,0.11769219,1.91528422
-3.47873937,6.02692825,0.40703652,2.07402624,2.18278931,1.97941627,0.01866932,0.32239700,0.11826100,1.90940768
-3.47273637,6.02581861,0.40202109,2.08665127,2.18332713,1.97639616,0.01764631,0.32145092,0.11871612,1.90182929
-3.46673337,6.02007909,0.39748265,2.09669708,2.18008177,1.97245573,0.01668971,0.32048000,0.11905875,1.89266239
-3.46073037,6.00972887,0.39344312,2.10386716,2.17311678,1.96776738,0.01580748,0.31947407,0.11929205,1.88207367
-3.45472736,5.99492289,0.38990623,2.10794714,2.16258557,1.96252993,0.01500571,0.31842266,0.11942100,1.87027903
-3.44872436,5.97594498,0.38685888,2.10880751,2.14872867,1.95696296,0.01428864,0.31731526,0.11945224,1.85753689
-3.44272136,5.95319364,0.38427286,2.10640235,2.13186752,1.95129921,0.01365871,0.31614148,0.11939373,1.84413918
-3.43671836,5.92716098,0.38210691,2.10076442,2.11239454,1.94577553,0.01311661,0.31489109,0.11925442,1.83040039
-3.43071536,5.89840599,0.38030877,2.09199691,2.09076021,1.94062238,0.01266149,0.31355389,0.11904381,1.81664515
-3.42471236,5.86752329,0.37881745,2.08026239,2.06745748,1.93605262,0.01229098,0.31211961,0.11877152,1.80319495
-3.41870935,5.83510946,0.37756540,2.06576985,2.04300426,1.93225008,0.01200148,0.31057758,0.11844679,1.79035446
-3.41270635,5.80172853,0.37648064,2.04876037,2.01792475,1.92935848,0.01178823,0.30891651,0.11807801,1.77839840
-3.40670335,5.76787875,0.37548885,2.02949243,1.99273039,1.92747135,0.01164554,0.30712426,0.11767230,1.76755927
-3.40070035,5.73396248,0.37451529,2.00822775,1.96790141,1.92662357,0.01156694,0.30518768,0.11723513,1.75801676
-3.39469735,5.70026091,0.37348667,1.98521811,1.94386959,1.92678507,0.01154537,0.30309252,0.11677001,1.74988918
-3.38869435,5.66691488,0.37233284,1.96069406,1.92100318,1.92785703,0.01157333,0.30082356,0.11627827,1.74322741
-3.38269135,5.63391291,0.37098836,1.93485594,1.89959442,1.92967095,0.01164304,0.29836480,0.11575896,1.73801144
-3.37668834,5.60108687,0.36939393,1.90786736,1.87985031,1.93199067,0.01174661,0.29569996,0.11520877,1.73414990
-3.37068534,5.56811558,0.36749766,1.87985150,1.86188684,1.93451734,0.01187615,0.29281290,0.11462215,1.73148227
-3.36468234,5.53453589,0.36525615,1.85089001,1.84572711,1.93689713,0.01202395,0.28968842,0.11399141,1.72978382
-3.35867934,5.49976062,0.36263534,1.82102454,1.83130305,1.93873146,0.01218256,0.28631292,0.11330702,1.72877309
-3.35267634,5.46310244,0.35961119,1.79026032,1.81846095,1.93958925,0.01234491,0.28267528,0.11255783,1.72812134
-3.34667334,5.42380245,0.35617007,1.75857176,1.80697044,1.93902065,0.01250445,0.27876758,0.11173147,1.72746386
-3.34067034,5.38106203,0.35230892,1.72590925,1.79653643,1.93657184,0.01265521,0.27458592,0.11081473,1.72641256
-3.33466733,5.33407676,0.34803515,1.69220706,1.78681380,1.93180025,0.01279191,0.27013104,0.10979399,1.72456938
-3.32866433,5.28207082,0.34336623,1.65739160,1.77742397,1.92428952,0.01291000,0.26540886,0.10865560,1.72154016
-3.32266133,5.22433068,0.33832919,1.62138982,1.76797301,1.91366393,0.01300572,0.26043088,0.10738642,1.71694836
-3.31665833,5.16023686,0.33295972,1.58413732,1.75807030,1.89960158,0.01307616,0.25521440,0.10597418,1.71044839
-3.31065533,5.08929277,0.32730132,1.54558583,1.74734721,1.88184608,0.01311927,0.24978260,0.10440800,1.70173795
-3.30465233,5.01114966,0.32140418,1.50570988,1.73547498,1.86021639,0.01313386,0.24416441,0.10267879,1.69056910
-3.29864932,4.92562713,0.31532409,1.46451248,1.72218100,1.83461453,0.01311959,0.23839432,0.10077967,1.67675777
-3.29264632,4.83272854,0.30912128,1.42202958,1.70726291,1.80503107,0.01307696,0.23251196,0.09870638,1.66019125
-3.28664332,4.73265105,0.30285941,1.37833345,1.69059977,1.77154827,0.01300724,0.22656165,0.09645763,1.64083355
-3.28064032,4.62578999,0.29660448,1.33353459,1.67215980,1.73434088,0.01291246,0.22059178,0.09403542,1.61872840
-3.27463732,4.51273755,0.29042403,1.28778253,1.65200433,1.69367475,0.01279530,0.21465419,0.09144529,1.59399966
-3.26863432,4.39427571,0.28438639,1.24126520,1.63028759,1.64990307,0.01265903,0.20880339,0.08869649,1.56684924
-3.26263132,4.27136378,0.27856003,1.19420707,1.60725234,1.60346083,0.01250743,0.20309581,0.08580208,1.53755239
-3.25662831,4.14512066,0.27301315,1.14686603,1.58322140,1.55485723,0.01234474,0.19758896,0.08277893,1.50645054
-3.25062531,4.01680247,0.26781333,1.09952909,1.55858542,1.50466666,0.01217551,0.19234052,0.07964757,1.47394188
-3.24462231,3.88777595,0.26302729,1.05250700,1.53378737,1.45351818,0.01200455,0.18740741,0.07643202,1.44046997
-3.23861931,3.75948853,0.25872072,1.00612784,1.50930440,1.40208402,0.01183684,0.18284489,0.07315940,1.40651077
-3.23261631,3.63343576,0.25495812,0.96072985,1.48562793,1.35106716,0.01167743,0.17870549,0.06985947,1.37255840
-3.22661331,3.51112717,0.25180267,0.91665362,1.46324293,1.30118853,0.01153141,0.17503807,0.06656410,1.33911044
-3.22061031,3.39405143,0.24931599,0.87423383,1.44260726,1.25317379,0.01140374,0.17188677,0.06330662,1.30665301
-3.21460730,3.28364205,0.24755788,0.83379089,1.42413226,1.20774029,0.01129926,0.16929004,0.06012107,1.27564640
-3.20860430,3.18124446,0.24658591,0.79562270,1.40816538,1.16558424,0.01122256,0.16727971,0.05704147,1.24651177
-3.20260130,3.08808559,0.24645491,0.75999676,1.39497578,1.12736842,0.01117795,0.16588009,0.05410106,1.21961930
-3.19659830,3.00524678,0.24721627,0.72714309,1.38474358,1.09371057,0.01116935,0.16510715,0.05133149,1.19527849
-3.19059530,2.93364074,0.24891712,0.69724794,1.37755324,1.06517276,0.01120020,0.16496795,0.04876211,1.17373073
-3.18459230,2.87399323,0.25159932,0.67044885,1.37339131,1.04225164,0.01127346,0.16546002,0.04641928,1.15514441
-3.17858929,2.82682969,0.25529834,0.64683092,1.37214860,1.02536992,0.01139144,0.16657108,0.04432579,1.13961283
-3.17258629,2.79246714,0.26004199,0.62642472,1.37362657,1.01486899,0.01155582,0.16827886,0.04250038,1.12715472
-3.16658329,2.77101112,0.26584902,0.60920565,1.37754743,1.01100270,0.01176748,0.17055116,0.04095736,1.11771728
-3.16058029,2.76235765,0.27272770,0.59509501,1.38356731,1.01393253,0.01202653,0.17334608,0.03970632,1.11118148
-3.15457729,2.76619974,0.28067433,0.58396254,1.39129176,1.02372384,0.01233219,0.17661256,0.03875208,1.10736933
-3.14857429,2.78203788,0.28967176,0.57563041,1.40029268,1.04034359,0.01268278,0.18029105,0.03809464,1.10605253
-3.14257129,2.80919411,0.29968809,0.56987847,1.41012568,1.06365926,0.01307565,0.18431439,0.03772932,1.10696224
-3.13656828,2.84682888,0.31067538,0.56645067,1.42034704,1.09343922,0.01350722,0.18860894,0.03764702,1.10979927
-3.13056528,2.89396027,0.32256873,0.56506223,1.43052942,1.12935447,0.01397297,0.19309585,0.03783457,1.11424448
-3.12456228,2.94948496,0.33528559,0.56540749,1.44027558,1.17098198,0.01446745,0.19769251,0.03827514,1.11996878
-3.11855928,3.01220044,0.34872545,0.56716815,1.44922965,1.21780959,0.01498439,0.20231407,0.03894877,1.12664241
-3.11255628,3.08082818,0.36277010,0.57002156,1.45708554,1.26924274,0.01551675,0.20687517,0.03983296,1.13394343
-3.10655328,3.15403737,0.37728433,0.57364892,1.46359244,1.32461287,0.01605689,0.21129162,0.04090326,1.14156494
-3.10055028,3.23046918,0.39211729,0.57774320,1.46855733,1.38318787,0.01659664,0.21548220,0.04213395,1.14922124
-3.09454727,3.30876116,0.40710449,0.58201641,1.47184491,1.44418434,0.01712753,0.21937044,0.04349873,1.15665275
-3.08854427,3.38757196,0.42207048,0.58620627,1.47337530,1.50678175,0.01764099,0.22288633,0.04497134,1.16362989
-3.08254127,3.46560596,0.43683216,0.59008197,1.47311991,1.57013835,0.01812847,0.22596797,0.04652627,1.16995597
-3.07653827,3.54163793,0.45120275,0.59344905,1.47109621,1.63340860,0.01858173,0.22856310,0.04813940,1.17546926
-3.07053527,3.61453728,0.46499628,0.59615311,1.46736195,1.69576185,0.01899304,0.23063040,0.04978859,1.18004449
-3.06453227,3.68329157,0.47803252,0.59808255,1.46200923,1.75640177,0.01935535,0.23214069,0.05145422,1.18359380
-3.05852926,3.74702899,0.49014214,0.59917002,1.45515911,1.81458606,0.01966253,0.23307773,0.05311972,1.18606739
-3.05252626,3.80503893,0.50117202,0.59939284,1.44695694,1.86964578,0.01990953,0.23343885,0.05477191,1.18745380
-3.04652326,3.85679007,0.51099036,0.59877213,1.43756865,1.92100363,0.02009252,0.23323519,0.05640132,1.18777997
-3.04052026,3.90194507,0.51949151,0.59737080,1.42717811,1.96819029,0.02020905,0.23249156,0.05800236,1.18711078
-3.03451726,3.94037096,0.52660014,0.59529046,1.41598533,2.01085829,0.02025809,0.23124599,0.05957337,1.18554826
-3.02851426,3.97214425,0.53227457,0.59266717,1.40420534,2.04879240,0.02024013,0.22954887,0.06111649,1.18322999
-3.02251126,3.99754993,0.53650904,0.58966622,1.39206738,2.08191598,0.02015710,0.22746169,0.06263741,1.18032664
-3.01650825,4.01707365,0.53933477,0.58647598,1.37981394,2.11029269,0.02001244,0.22505541,0.06414494,1.17703853
-3.01050525,4.03138647,0.54081957,0.58330089,1.36769917,2.13412308,0.01981093,0.22240854,0.06565043,1.17359079
-3.00450225,4.04132201,0.54106606,0.58035392,1.35598633,2.15373593,0.01955861,0.21960488,0.06716698,1.17022725
-2.99849925,4.04784621,0.54020833,0.57784839,1.34494381,2.16957423,0.01926259,0.21673104,0.06870862,1.16720289
-2.99249625,4.05202008,0.53840728,0.57598969,1.33483962,2.18217608,0.01893091,0.21387376,0.07028929,1.16477493
-2.98649325,4.05495660,0.53584461,0.57496690,1.32593409,2.19215117,0.01857227,0.21111725,0.07192178,1.16319280
-2.98049025,4.05777316,0.53271587,0.57494474,1.31847106,2.20015341,0.01819583,0.20854040,0.07361664,1.16268721
-2.97448724,4.06154128,0.52922270,0.57605604,1.31266778,2.20685097,0.01781094,0.20621423,0.07538112,1.16345890
-2.96848424,4.06723598,0.52556471,0.57839513,1.30870399,2.21289490,0.01742692,0.20419950,0.07721819,1.16566740
-2.96248124,4.07568701,0.52193128,0.58201246,1.30671077,2.21888770,0.01705278,0.20254462,0.07912568,1.16942059
-2.95647824,4.08753467,0.51849390,0.58691060,1.30676000,2.22535355,0.01669704,0.20128407,0.08109562,1.17476567
-2.95047524,4.10319255,0.51539911,0.59304204,1.30885514,2.23271152,0.01636751,0.20043724,0.08311382,1.18168205
-2.94447224,4.12281959,0.51276276,0.60030888,1.31292424,2.24125338,0.01607111,0.20000789,0.08515980,1.19007696
-2.93846923,4.14630346,0.51066564,0.60856455,1.31881582,2.25112721,0.01581375,0.19998422,0.08720691,1.19978420
-2.93246623,4.17325661,0.50915091,0.61761758,1.32629836,2.26232797,0.01560023,0.20033962,0.08922292,1.21056627
-2.92646323,4.20302586,0.50822329,0.62723738,1.33506383,2.27469567,0.01543418,0.20103399,0.09117086,1.22212026
-2.92046023,4.23471570,0.50785030,0.63716180,1.34473533,2.28792162,0.01531802,0.20201572,0.09301017,1.23408733
-2.91445723,4.26722467,0.50796526,0.64710622,1.35487907,2.30156247,0.01525305,0.20322418,0.09469815,1.24606559
-2.90845423,4.29929336,0.50847207,0.65677387,1.36502010,2.31506184,0.01523943,0.20459266,0.09619158,1.25762590
-2.90245123,4.32956200,0.50925139,0.66586678,1.37466141,2.32777835,0.01527629,0.20605158,0.09744854,1.26833002
-2.89644822,4.35663492,0.51016799,0.67409709,1.38330543,2.33901890,0.01536186,0.20753192,0.09843015,1.27775009
-2.89044522,4.37914884,0.51107880,0.68119794,1.39047699,2.34807555,0.01549356,0.20896870,0.09910245,1.28548877
-2.88444222,4.39584142,0.51184133,0.68693369,1.39574657,2.35426407,0.01566814,0.21030423,0.09943798,1.29119887
-2.87843922,4.40561676,0.51232184,0.69110880,1.39875254,2.35696231,0.01588179,0.21149123,0.09941723,1.29460142
-2.87243622,4.40760432,0.51240309,0.69357508,1.39922127,2.35564633,0.01613030,0.21249538,0.09902980,1.29550143
-2.86643322,4.40120842,0.51199109,0.69423691,1.39698389,2.34992234,0.01640916,0.21329749,0.09827518,1.29380035
-2.86043022,4.38614575,0.51102062,0.69305427,1.39198878,2.33955298,0.01671362,0.21389491,0.09716311,1.28950459
-2.85442721,4.36246894,0.50945925,0.69004348,1.38430901,2.32447632,0.01703886,0.21430236,0.09571356,1.28272969
-2.84842421,4.33057528,0.50730980,0.68527567,1.37414425,2.30481680,0.01737999,0.21455197,0.09395627,1.27369990
-2.84242121,4.29120008,0.50461101,0.67887315,1.36181688,2.28088744,0.01773216,0.21469267,0.09192988,1.26274308
-2.83641821,4.24539530,0.50143661,0.67100388,1.34776265,2.25318329,0.01809059,0.21478880,0.08968076,1.25028133
-2.83041521,4.19449447,0.49789288,0.66187447,1.33251589,2.22236645,0.01845060,0.21491819,0.08726144,1.23681766
-2.82441221,4.14006604,0.49411476,0.65172200,1.31669039,2.18924346,0.01880769,0.21516967,0.08472892,1.22291936
-2.81840920,4.08385713,0.49026092,0.64080520,1.30095653,2.15473612,0.01915755,0.21564009,0.08214279,1.20919892
-2.81240620,4.02773067,0.48650791,0.62939522,1.28601580,2.11984732,0.01949610,0.21643108,0.07956329,1.19629321
-2.80640320,3.97359862,0.48304382,0.61776667,1.27257397,2.08562342,0.01981952,0.21764554,0.07704940,1.18484191
-2.80040020,3.92335431,0.48006152,0.60618905,1.26131406,2.05311480,0.02012431,0.21938406,0.07465709,1.17546607
-2.79439720,3.87880646,0.47775203,0.59491894,1.25287019,2.02333667,0.02040735,0.22174138,0.07243763,1.16874751
-2.78839420,3.84161761,0.47629799,0.58419323,1.24780356,1.99723137,0.02066586,0.22480294,0.07043628,1.16520997
-2.78239120,3.81324899,0.47586759,0.57422341,1.24658152,1.97563412,0.02089754,0.22864170,0.06869112,1.16530244
-2.77638819,3.79491362,0.47660907,0.56519116,1.24956029,1.95924324,0.02110054,0.23331524,0.06723224,1.16938526
-2.77038519,3.78753893,0.47864594,0.55724504,1.25697228,1.94859597,0.02127349,0.23886335,0.06608127,1.17771932
-2.76438219,3.79173976,0.48207293,0.55049841,1.26891800,1.94405081,0.02141552,0.24530596,0.06525115,1.19045852
-2.75837919,3.80780217,0.48695284,0.54502841,1.28536304,1.94577658,0.02152627,0.25264175,0.06474620,1.20764561
-2.75237619,3.83567808,0.49331422,0.54087590,1.30613984,1.95374872,0.02160585,0.26084720,0.06456255,1.22921134
-2.74637319,3.87499049,0.50114992,0.53804622,1.33095413,1.96775241,0.02165485,0.26987638,0.06468866,1.25497678
-2.74037019,3.92504853,0.51041657,0.53651076,1.35939562,1.98739245,0.02167429,0.27966133,0.06510613,1.28465866
-2.73436718,3.98487178,0.52103484,0.53620908,1.39095237,2.01210917,0.02166556,0.29011303,0.06579064,1.31787739
-2.72836418,4.05322262,0.53289067,0.53705167,1.42502822,2.04119973,0.02163042,0.30112318,0.06671299,1.35416753
-2.72236118,4.12864564,0.54583725,0.53892312,1.46096265,2.07384389,0.02157095,0.31256644,0.06784027,1.39299029
-2.71635818,4.20951284,0.55969786,0.54168583,1.49805223,2.10913327,0.02148949,0.32430333,0.06913692,1.43374780
-2.71035518,4.29407319,0.57426948,0.54518400,1.53557295,2.14610305,0.02138867,0.33618371,0.07056601,1.47579872
-2.70435218,4.38050532,0.58932719,0.54924810,1.57280273,2.18376507,0.02127136,0.34805057,0.07209032,1.51847488
-2.69834917,4.46697185,0.60462919,0.55369962,1.60904343,2.22114103,0.02114069,0.35974427,0.07367341,1.56109844
-2.69234617,4.55167370,0.61992244,0.55835606,1.64364156,2.25729493,0.02100007,0.37110691,0.07528071,1.60299938
-2.68634317,4.63290320,0.63494877,0.56303616,1.67600732,2.29136351,0.02085322,0.38198680,0.07688037,1.64353269
-2.68034017,4.70909403,0.64945135,0.56756513,1.70563129,2.32258377,0.02070419,0.39224286,0.07844412,1.68209496
-2.67433717,4.77886691,0.66318128,0.57177988,1.73209832,2.35031667,0.02055744,0.40174867,0.07994795,1.71813999
-2.66833417,4.84106915,0.67590411,0.57553399,1.75509840,2.37406609,0.02041779,0.41039621,0.08137264,1.75119274
-2.66233117,4.89480697,0.68740621,0.57870230,1.77443402,2.39349267,0.02029051,0.41809896,0.08270420,1.78086152
-2.65632816,4.93946926,0.69750055,0.58118487,1.79002394,2.40842168,0.02018126,0.42479432,0.08393404,1.80684771
-2.65032516,4.97474169,0.70603178,0.58291014,1.80190318,2.41884488,0.02009606,0.43044515,0.08505907,1.82895274
-2.64432216,5.00061042,0.71288039,0.58383720,1.81021929,2.42491616,0.02004124,0.43504044,0.08608153,1.84708205
-2.63831916,5.01735511,0.71796576,0.58395675,1.81522481,2.42694098,0.02002327,0.43859500,0.08700869,1.86124560
-2.63231616,5.02553090,0.72124789,0.58329100,1.81726624,2.42536012,0.02004869,0.44114813,0.08785233,1.87155496
-2.62631316,5.02593995,0.72272774,0.58189216,1.81676974,2.42072814,0.02012383,0.44276142,0.08862804,1.87821667
-2.62031016,5.01959318,0.72244616,0.57983958,1.81422389,2.41368728,0.02025463,0.44351562,0.08935435,1.88152226
-2.61430715,5.00766343,0.72048143,0.57723571,1.81016012,2.40493802,0.02044639,0.44350675,0.09005171,1.88183489
-2.60830415,4.99143185,0.71694535,0.57420088,1.80513124,2.39520711,0.02070348,0.44284166,0.09074138,1.87957307
-2.60230115,4.97222930,0.71197829,0.57086719,1.79968904,2.38521452,0.02102906,0.44163319,0.09144418,1.87519211
-2.59629815,4.95137540,0.70574320,0.56737169,1.79436139,2.37564074,0.02142483,0.43999506,0.09217925,1.86916377
-2.59029515,4.93011749,0.69841887,0.56384921,1.78963007,2.36709565,0.02189078,0.43803685,0.09296283,1.86195507
-2.58429215,4.90957255,0.69019284,0.56042518,1.78590985,2.36009036,0.02242497,0.43585925,0.09380707,1.85400711
-2.57828914,4.89067437,0.68125419,0.55720877,1.78352993,2.35501350,0.02302338,0.43354973,0.09471900,1.84571480
-2.57228614,4.87412882,0.67178656,0.55428671,1.78271854,2.35211277,0.02367983,0.43117895,0.09569970,1.83740847
-2.56628314,4.86037927,0.66196169,0.55171816,1.78359131,2.35148287,0.02438594,0.42879796,0.09674368,1.82933830
-2.56028014,4.84958399,0.65193383,0.54953082,1.78614417,2.35306043,0.02513121,0.42643644,0.09783852,1.82166242
-2.55427714,4.84160698,0.64183509,0.54771867,1.79025116,2.35662617,0.02590316,0.42410196,0.09896493,1.81443918
-2.54827414,4.83602264,0.63177215,0.54624126,1.79566744,2.36181436,0.02668757,0.42178035,0.10009700,1.80762433
-2.54227114,4.83213454,0.62182422,0.54502483,1.80203745,2.36812922,0.02746879,0.41943715,0.10120290,1.80107310
-2.53626813,4.82900740,0.61204236,0.54396514,1.80890801,2.37496756,0.02823014,0.41702007,0.10224585,1.79454744
-2.53026513,4.82551098,0.60245016,0.54293182,1.81574601,2.38164662,0.02895432,0.41446226,0.10318538,1.78772791
-2.52426213,4.82037385,0.59304568,0.54177411,1.82195977,2.38743590,0.02962394,0.41168639,0.10397890,1.78022999
-2.51825913,4.81224454,0.58380437,0.54032780,1.82692343,2.39159146,0.03022202,0.40860910,0.10458331,1.77162387
-2.51225613,4.79975714,0.57468298,0.53842272,1.83000310,2.39339112,0.03073253,0.40514581,0.10495687,1.76145680
-2.50625313,4.78159825,0.56562403,0.53589081,1.83058376,2.39216888,0.03114086,0.40121553,0.10506100,1.74927714
-2.50025013,4.75657201,0.55656066,0.53257402,1.82809565,2.38734700,0.03143433,0.39674544,0.10486200,1.73465864
-2.49424712,4.72366022,0.54742169,0.52833185,1.82203900,2.37846422,0.03160258,0.39167505,0.10433269,1.71722406
-2.48824412,4.68207474,0.53813653,0.52304816,1.81200593,2.36519895,0.03163796,0.38595976,0.10345374,1.69666671
-2.48224112,4.63129977,0.52863977,0.51663681,1.79769870,2.34738632,0.03153573,0.37957362,0.10221478,1.67276924
-2.47623812,4.57112226,0.51887533,0.50904608,1.77894345,2.32502853,0.03129426,0.37251116,0.10061510,1.64541836
-2.47023512,4.50164931,0.50879997,0.50026150,1.75569894,2.29829808,0.03091510,0.36478834,0.09866397,1.61461530
-2.46423212,4.42331202,0.49838607,0.49030718,1.72805998,2.26753404,0.03040289,0.35644243,0.09638056,1.58048125
-2.45822911,4.33685619,0.48762370,0.47924557,1.69625561,2.23323167,0.02976528,0.34753108,0.09379351,1.54325774
-2.45222611,4.24332042,0.47652187,0.46717570,1.66064221,2.19602598,0.02901260,0.33813039,0.09094005,1.50330213
-2.44622311,4.14400341,0.46510909,0.45423011,1.62169199,2.15667043,0.02815764,0.32833246,0.08786484,1.46107833
-2.44022011,4.04042207,0.45343321,0.44057071,1.57997757,2.11601160,0.02721517,0.31824214,0.08461853,1.41714357
-2.43421711,3.93426279,0.44156068,0.42638366,1.53615346,2.07496127,0.02620156,0.30797358,0.08125613,1.37213162
-2.42821411,3.82732819,0.42957526,0.41187380,1.49093518,2.03446713,0.02513426,0.29764647,0.07783524,1.32673360
-2.42221111,3.72148195,0.41757634,0.39725865,1.44507722,1.99548344,0.02403132,0.28738222,0.07441427,1.28167700
-2.41620810,3.61859388,0.40567692,0.38276247,1.39935056,1.95894265,0.02291093,0.27730036,0.07105070,1.23770411
-2.41020510,3.52048755,0.39400131,0.36861047,1.35452064,1.92572922,0.02179089,0.26751517,0.06779942,1.19555050
-2.40420210,3.42889223,0.38268275,0.35502344,1.31132669,1.89665629,0.02068825,0.25813272,0.06471134,1.15592459
-2.39819910,3.34540065,0.37186083,0.34221292,1.27046292,1.87244592,0.01961888,0.24924843,0.06183214,1.11948885
-2.39219610,3.27143369,0.36167900,0.33037712,1.23256211,1.85371324,0.01859718,0.24094519,0.05920138,1.08684341
-2.38619310,3.20821252,0.35228198,0.31969752,1.19818205,1.84095474,0.01763579,0.23329204,0.05685184,1.05851224
-2.38019010,3.15673850,0.34381327,0.31033614,1.16779494,1.83454062,0.01674541,0.22634347,0.05480919,1.03493251
-2.37418709,3.11778074,0.33641268,0.30243366,1.14177975,1.83471109,0.01593470,0.22013926,0.05309198,1.01644693
-2.36818409,3.09187069,0.33021400,0.29610802,1.12041771,1.84157619,0.01521021,0.21470477,0.05171182,1.00329926
-2.36218109,3.07930320,0.32534268,0.29145362,1.10389053,1.85511883,0.01457639,0.21005172,0.05067387,0.99563281
-2.35617809,3.08014307,0.32191364,0.28854090,1.09228123,1.87520045,0.01403568,0.20617923,0.04997744,0.99349154
-2.35017509,3.09423616,0.32002913,0.28741628,1.08557734,1.90156891,0.01358855,0.20307512,0.04961680,0.99682370
-2.34417209,3.12122393,0.31977671,0.28810223,1.08367607,1.93386803,0.01323376,0.20071736,0.04958195,1.00548734
-2.33816908,3.16056061,0.32122727,0.29059746,1.08639108,1.97164846,0.01296844,0.19907556,0.04985952,1.01925753
-2.33216608,3.21153196,0.32443317,0.29487721,1.09346082,2.01437934,0.01278833,0.19811246,0.05043361,1.03783477
-2.32616308,3.27327496,0.32942650,0.30089347,1.10455774,2.06146059,0.01268802,0.19778529,0.05128648,1.06085423
-2.32016008,3.34479787,0.33621742,0.30857523,1.11929851,2.11223556,0.01266111,0.19804704,0.05239928,1.08789548
-2.31415708,3.42500012,0.34479270,0.31782883,1.13725477,2.16600382,0.01270045,0.19884754,0.05375251,1.11849245
-2.30815408,3.51269198,0.35511447,0.32853825,1.15796430,2.22203401,0.01279837,0.20013438,0.05532641,1.15214328
-2.30215108,3.60661372,0.36711921,0.34056571,1.18094250,2.27957677,0.01294683,0.20185366,0.05710119,1.18831999
-2.29614807,3.70545443,0.38071708,0.35375244,1.20569394,2.33787758,0.01313763,0.20395055,0.05905713,1.22647775
-2.29014507,3.80787051,0.39579163,0.36791983,1.23172390,2.39618960,0.01336260,0.20636971,0.06117456,1.26606364
-2.28414207,3.91250404,0.41220000,0.38287108,1.25854973,2.45378640,0.01361371,0.20905569,0.06343374,1.30652496
-2.27813907,4.01800109,0.42977364,0.39839326,1.28571188,2.50997447,0.01388322,0.21195315,0.06581472,1.34731697
-2.27213607,4.12303024,0.44831963,0.41426012,1.31278455,2.56410557,0.01416384,0.21500710,0.06829712,1.38791002
-2.26613307,4.22630119,0.46762267,0.43023540,1.33938555,2.61558857,0.01444881,0.21816315,0.07085998,1.42779622
-2.26013007,4.32658351,0.48744777,0.44607684,1.36518546,2.66390064,0.01473203,0.22136778,0.07348160,1.46649556
-2.25412706,4.42272534,0.50754357,0.46154065,1.38991564,2.70859771,0.01500813,0.22456860,0.07613950,1.50356147
-2.24812406,4.51367184,0.52764645,0.47638653,1.41337498,2.74932361,0.01527253,0.22771474,0.07881040,1.53858588
-2.24212106,4.59848285,0.54748520,0.49038296,1.43543520,2.78581792,0.01552158,0.23075725,0.08147038,1.57120375
-2.23611806,4.67634960,0.56678623,0.50331272,1.45604439,2.81792207,0.01575253,0.23364955,0.08409508,1.60109699
-2.23011506,4.74660960,0.58527930,0.51497825,1.47522869,2.84558338,0.01596362,0.23634800,0.08666002,1.62799786
-2.22411206,4.80875947,0.60270347,0.52520687,1.49309186,2.86885695,0.01615408,0.23881236,0.08914101,1.65169165
-2.21810905,4.86246498,0.61881320,0.53385551,1.50981270,2.88790499,0.01632414,0.24100644,0.09151463,1.67201874
-2.21210605,4.90756779,0.63338441,0.54081469,1.52564025,2.90299361,0.01647498,0.24289859,0.09375872,1.68887593
-2.20610305,4.94408854,0.64622023,0.54601175,1.54088668,2.91448694,0.01660872,0.24446225,0.09585289,1.70221701
-2.20010005,4.97222584,0.65715631,0.54941292,1.55591815,2.92283850,0.01672832,0.24567650,0.09777908,1.71205254
-2.19409705,4.99235094,0.66606542,0.55102440,1.57114350,2.92858003,0.01683747,0.24652647,0.09952199,1.71844879
-2.18809405,5.00499800,0.67286115,0.55089209,1.58700133,2.93230786,0.01694045,0.24700375,0.10106946,1.72152590
-2.18209105,5.01085003,0.67750065,0.54910019,1.60394546,2.93466706,0.01704200,0.24710674,0.10241283,1.72145514
-2.17608804,5.01072068,0.67998608,0.54576858,1.62242943,2.93633378,0.01714713,0.24684086,0.10354713,1.71845534
-2.17008504,5.00553219,0.68036487,0.54104912,1.64289025,2.93799609,0.01726089,0.24621876,0.10447117,1.71278857
-2.16408204,4.99629018,0.67872864,0.53512096,1.66573207,2.94033381,0.01738819,0.24526031,0.10518754,1.70475493
-2.15807904,4.98405568,0.67521072,0.52818510,1.69131011,2.94399799,0.01753358,0.24399260,0.10570250,1.69468665
-2.15207604,4.96991546,0.66998253,0.52045838,1.71991569,2.94959042,0.01770102,0.24244974,0.10602575,1.68294155
