energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-0.31515758,0.35655267,0.09218248,0.00822061,0.00019794,0.03171052,0.00951315,0.02939584,0.03966785,0.26518345
-0.30915458,0.34285589,0.08590374,0.00792373,0.00021913,0.02995694,0.00898021,0.02988641,0.03928350,0.25497954
-0.30315158,0.33127532,0.08028633,0.00769910,0.00024606,0.02815711,0.00845295,0.03092864,0.03933359,0.24637513
-0.29714857,0.32214482,0.07538259,0.00755291,0.00027883,0.02634694,0.00793994,0.03255139,0.03985669,0.23962076
-0.29114557,0.31578696,0.07124565,0.00749100,0.00031753,0.02456222,0.00744950,0.03478098,0.04088838,0.23495889
-0.28514257,0.31250627,0.06792952,0.00751866,0.00036218,0.02283803,0.00698947,0.03764045,0.04246020,0.23261900
-0.27913957,0.31258265,0.06548911,0.00764051,0.00041274,0.02120805,0.00656709,0.04114861,0.04459848,0.23281268
-0.27313657,0.31626500,0.06398024,0.00786035,0.00046906,0.01970421,0.00618882,0.04531911,0.04732320,0.23572893
-0.26713357,0.32376554,0.06345961,0.00818108,0.00053091,0.01835626,0.00586027,0.05015943,0.05064692,0.24152985
-0.26113057,0.33525489,0.06398483,0.00860453,0.00059790,0.01719158,0.00558609,0.05566994,0.05457378,0.25034682
-0.25512756,0.35085814,0.06561446,0.00913141,0.00066952,0.01623507,0.00536997,0.06184299,0.05909867,0.26227739
-0.24912456,0.37065205,0.06840805,0.00976123,0.00074514,0.01550909,0.00521462,0.06866226,0.06420657,0.27738289
-0.24312156,0.39466334,0.07242621,0.01049232,0.00082395,0.01503351,0.00512184,0.07610222,0.06987225,0.29568685
-0.23711856,0.42286828,0.07773058,0.01132180,0.00090502,0.01482580,0.00509251,0.08412784,0.07606009,0.31717417
-0.23111556,0.45519335,0.08438386,0.01224566,0.00098728,0.01490113,0.00512677,0.09269465,0.08272434,0.34179122
-0.22511256,0.49151696,0.09244953,0.01325885,0.00106956,0.01527246,0.00522404,0.10174905,0.08980962,0.36944650
-0.21910955,0.53167206,0.10199159,0.01435537,0.00115058,0.01595066,0.00538317,0.11122887,0.09725171,0.40001200
-0.21310655,0.57544948,0.11307388,0.01552849,0.00122902,0.01694446,0.00560257,0.12106428,0.10497871,0.43332519
-0.20710355,0.62260180,0.12575929,0.01677081,0.00130349,0.01826051,0.00588030,0.13117890,0.11291233,0.46919120
-0.20110055,0.67284744,0.14010844,0.01807457,0.00137266,0.01990320,0.00621417,0.14149114,0.12096946,0.50738547
-0.19509755,0.72587486,0.15617819,0.01943169,0.00143521,0.02187455,0.00660184,0.15191564,0.12906389,0.54765638
-0.18909455,0.78134660,0.17401959,0.02083405,0.00148991,0.02417393,0.00704090,0.16236481,0.13710806,0.58972801
-0.18309155,0.83890296,0.19367554,0.02227356,0.00153567,0.02679778,0.00752887,0.17275039,0.14501489,0.63330273
-0.17708854,0.89816521,0.21517803,0.02374231,0.00157156,0.02973930,0.00806327,0.18298495,0.15269953,0.67806371
-0.17108554,0.95873823,0.23854509,0.02523264,0.00159684,0.03298802,0.00864156,0.19298319,0.16008100,0.72367716
-0.16508254,1.02021259,0.26377752,0.02673719,0.00161101,0.03652949,0.00926115,0.20266323,0.16708373,0.76979449
-0.15907954,1.08216601,0.29085538,0.02824885,0.00161378,0.04034495,0.00991928,0.21194756,0.17363879,0.81605420
-0.15307654,1.14416448,0.31973461,0.02976078,0.00160516,0.04441101,0.01061300,0.22076383,0.17968504,0.86208383
-0.14707354,1.20576296,0.35034370,0.03126628,0.00158537,0.04869945,0.01133902,0.22904542,0.18516988,0.90750180
-0.14107054,1.26650619,0.38258072,0.03275866,0.00155494,0.05317715,0.01209364,0.23673177,0.19004989,0.95191958
-0.13506753,1.32592960,0.41631084,0.03423117,0.00151460,0.05780608,0.01287261,0.24376860,0.19429109,0.99494400
-0.12906453,1.38356072,0.45136459,0.03567678,0.00146532,0.06254350,0.01367108,0.25010796,0.19786911,1.03618013
-0.12306153,1.43892143,0.48753694,0.03708815,0.00140829,0.06734227,0.01448351,0.25570819,0.20076909,1.07523470
-0.11705853,1.49153120,0.52458755,0.03845742,0.00134485,0.07215139,0.01530361,0.26053397,0.20298545,1.11172018
-0.11105553,1.54091157,0.56224209,0.03977623,0.00127650,0.07691664,0.01612436,0.26455630,0.20452148,1.14525970
-0.10505253,1.58659211,0.60019500,0.04103569,0.00120487,0.08158145,0.01693806,0.26775269,0.20538897,1.17549266
-0.09904952,1.62811786,0.63811357,0.04222642,0.00113169,0.08608796,0.01773641,0.27010740,0.20560766,1.20208122
-0.09304652,1.66505819,0.67564342,0.04333871,0.00105875,0.09037810,0.01851072,0.27161199,0.20520470,1.22471733
-0.08704352,1.69701715,0.71241534,0.04436271,0.00098791,0.09439494,0.01925207,0.27226591,0.20421416,1.24313039
-0.08104052,1.72364482,0.74805325,0.04528874,0.00092109,0.09808406,0.01995165,0.27207742,0.20267650,1.25709521
-0.07503752,1.74464958,0.78218333,0.04610762,0.00086028,0.10139496,0.02060105,0.27106457,0.20063808,1.26644005
-0.06903452,1.75981073,0.81444378,0.04681111,0.00080751,0.10428255,0.02119271,0.26925631,0.19815066,1.27105441
-0.06303152,1.76899095,0.84449509,0.04739235,0.00076491,0.10670854,0.02172024,0.26669367,0.19527100,1.27089627
-0.05702851,1.77214816,0.87203045,0.04784635,0.00073472,0.10864277,0.02217896,0.26343087,0.19206040,1.26599847
-0.05102551,1.76934604,0.89678583,0.04817051,0.00071929,0.11006449,0.02256625,0.25953633,0.18858428,1.25647376
-0.04502251,1.76076272,0.91854940,0.04836499,0.00072116,0.11096331,0.02288200,0.25509337,0.18491173,1.24251834
-0.03901951,1.74669693,0.93716987,0.04843321,0.00074303,0.11134007,0.02312899,0.25020069,0.18111507,1.22441340
-0.03301651,1.72757120,0.95256341,0.04838211,0.00078783,0.11120737,0.02331315,0.24497231,0.17726932,1.20252459
-0.02701351,1.70393155,0.96471876,0.04822241,0.00085871,0.11058979,0.02344383,0.23953705,0.17345170,1.17729903
-0.02101051,1.67644338,0.97370028,0.04796872,0.00095903,0.10952380,0.02353388,0.23403740,0.16974097,1.14925990
-0.01500750,1.64588326,0.97964872,0.04763947,0.00109241,0.10805737,0.02359964,0.22862779,0.16621675,1.11899848
-0.00900450,1.61312661,0.98277959,0.04725675,0.00126260,0.10624913,0.02366080,0.22347207,0.16295876,1.08716361
-0.00300150,1.57913134,0.98337903,0.04684595,0.00147351,0.10416722,0.02374010,0.21874049,0.16004593,1.05444894
0.00300150,1.54491752,0.98179730,0.04643529,0.00172909,0.10188786,0.02386289,0.21460594,0.15755534,1.02157798
0.00900450,1.51154375,0.97843985,0.04605512,0.00203322,0.09949357,0.02405655,0.21123962,0.15556118,0.98928738
0.01500750,1.48008049,0.97375636,0.04573716,0.00238960,0.09707110,0.02434973,0.20880636,0.15413342,0.95830896
0.02101051,1.45158131,0.96822785,0.04551357,0.00280156,0.09470920,0.02477154,0.20745945,0.15333644,0.92935071
0.02701351,1.42705259,0.96235225,0.04541598,0.00327192,0.09249625,0.02535057,0.20733544,0.15322754,0.90307768
0.03301651,1.40742290,0.95662890,0.04547440,0.00380278,0.09051774,0.02611391,0.20854884,0.15385528,0.88009305
0.03901951,1.39351282,0.95154229,0.04571612,0.00439530,0.08885383,0.02708604,0.21118713,0.15525783,0.86092019
0.04502251,1.38600635,0.94754561,0.04616465,0.00504955,0.08757684,0.02828782,0.21530611,0.15746118,0.84598625
0.05102551,1.38542496,0.94504460,0.04683870,0.00576423,0.08674907,0.02973549,0.22092596,0.16047747,0.83560791
0.05702851,1.39210535,0.94438225,0.04775119,0.00653661,0.08642061,0.03143973,0.22802807,0.16430338,0.82997993
0.06303152,1.40618175,0.94582480,0.04890850,0.00736231,0.08662767,0.03340490,0.23655294,0.16891862,0.82916685
0.06903452,1.42757382,0.94954977,0.05030979,0.00823521,0.08739104,0.03562845,0.24639929,0.17428480,0.83309839
0.07503752,1.45598076,0.95563628,0.05194659,0.00914747,0.08871516,0.03810054,0.25742444,0.18034459,0.84156878
0.08104052,1.49088216,0.96405836,0.05380263,0.01008947,0.09058749,0.04080394,0.26944608,0.18702135,0.85424026
0.08704352,1.53154601,0.97468142,0.05585386,0.01105000,0.09297850,0.04371418,0.28224550,0.19421929,0.87065071
0.09304652,1.57704386,0.98726246,0.05806882,0.01201631,0.09584209,0.04680002,0.29557213,0.20182434,0.89022534
0.09904952,1.62627299,1.00145396,0.06040924,0.01297445,0.09911662,0.05002420,0.30914940,0.20970556,0.91229223
0.10505253,1.67798509,1.01681174,0.06283091,0.01390954,0.10272639,0.05334449,0.32268174,0.21771735,0.93610124
0.11105553,1.73082076,1.03280649,0.06528486,0.01480611,0.10658364,0.05671494,0.33586243,0.22570237,0.96084566
0.11705853,1.78334864,1.04883895,0.06771867,0.01564859,0.11059098,0.06008744,0.34838221,0.23349505,0.98568614
0.12306153,1.83410805,1.06425819,0.07007798,0.01642168,0.11464420,0.06341331,0.35993810,0.24092567,1.00977582
0.12906453,1.88165356,1.07838237,0.07230821,0.01711090,0.11863535,0.06664507,0.37024237,0.24782497,1.03228596
0.13506753,1.92459986,1.09052139,0.07435621,0.01770299,0.12245601,0.06973819,0.37903113,0.25402889,1.05243111
0.14107054,1.96166513,1.10000050,0.07617196,0.01818640,0.12600056,0.07265268,0.38607221,0.25938360,1.06949280
0.14707354,1.99171130,1.10618392,0.07771026,0.01855167,0.12916954,0.07535467,0.39117220,0.26375021,1.08284095
0.15307654,2.01377940,1.10849753,0.07893214,0.01879173,0.13187263,0.07781755,0.39418203,0.26700931,1.09195211
0.15907954,2.02711865,1.10644962,0.07980617,0.01890220,0.13403148,0.08002297,0.39500126,0.26906488,1.09642379
0.16508254,2.03120779,1.09964885,0.08030942,0.01888153,0.13558202,0.08196135,0.39358054,0.26984753,1.09598444
0.17108554,2.02576806,1.08781857,0.08042816,0.01873101,0.13647626,0.08363195,0.38992239,0.26931673,1.09049847
0.17708854,2.01076699,1.07080689,0.08015819,0.01845479,0.13668354,0.08504261,0.38408017,0.26746214,1.07996649
0.18309155,1.98641297,1.04859205,0.07950477,0.01805967,0.13619108,0.08620897,0.37615536,0.26430372,1.06452041
0.18909455,1.95314099,1.02128288,0.07848223,0.01755487,0.13500388,0.08715328,0.36629321,0.25989079,1.04441406
0.19509755,1.91159006,0.98911441,0.07711323,0.01695169,0.13314393,0.08790289,0.35467704,0.25429996,1.02000949
0.20110055,1.86257368,0.95243885,0.07542770,0.01626314,0.13064888,0.08848850,0.34152143,0.24763206,0.99175989
0.20710355,1.80704463,0.91171244,0.07346151,0.01550344,0.12757008,0.08894213,0.32706461,0.24000827,0.96018972
0.21310655,1.74605586,0.86747887,0.07125502,0.01468758,0.12397024,0.08929512,0.31156034,0.23156548,0.92587315
0.21910955,1.68071929,0.82035005,0.06885142,0.01383083,0.11992070,0.08957612,0.29526976,0.22245137,0.88941174
0.22511256,1.61216458,0.77098522,0.06629515,0.01294827,0.11549863,0.08980924,0.27845331,0.21281912,0.85141233
0.23111556,1.54149955,0.72006927,0.06363022,0.01205438,0.11078400,0.09001247,0.26136335,0.20282228,0.81246618
0.23711856,1.46977416,0.66829137,0.06089880,0.01116266,0.10585681,0.09019647,0.24423744,0.19260987,0.77313016
0.24312156,1.39794941,0.61632461,0.05813988,0.01028527,0.10079441,0.09036380,0.22729268,0.18232199,0.73391071
0.24912456,1.32687235,0.56480762,0.05538820,0.00943287,0.09566916,0.09050854,0.21072130,0.17208607,0.69525123
0.25512756,1.25725807,0.51432877,0.05267347,0.00861438,0.09054656,0.09061657,0.19468743,0.16201399,0.65752312
0.26113057,1.18967889,0.46541328,0.05001984,0.00783694,0.08548376,0.09066619,0.17932521,0.15219998,0.62102069
0.26713357,1.12456090,0.41851372,0.04744573,0.00710592,0.08052865,0.09062925,0.16473821,0.14271951,0.58595995
0.27313657,1.06218744,0.37400392,0.04496388,0.00642489,0.07571935,0.09047271,0.15099999,0.13362910,0.55248087
0.27913957,1.00270860,0.33217619,0.04258170,0.00579584,0.07108431,0.09016043,0.13815572,0.12496688,0.52065293
0.28514257,0.94615598,0.29324166,0.04030180,0.00521928,0.06664272,0.08965519,0.12622463,0.11675394,0.49048314
0.29114557,0.89246133,0.25733350,0.03812276,0.00469444,0.06240538,0.08892078,0.11520322,0.10899626,0.46192615
0.29714857,0.84147781,0.22451234,0.03603992,0.00421953,0.05837575,0.08792412,0.10506881,0.10168706,0.43489556
0.30315158,0.79300247,0.19477368,0.03404633,0.00379191,0.05455127,0.08663709,0.09578344,0.09480942,0.40927586
0.30915458,0.74679873,0.16805652,0.03213363,0.00340837,0.05092479,0.08503828,0.08729775,0.08833903,0.38493423
0.31515758,0.70261758,0.14425290,0.03029292,0.00306528,0.04748590,0.08311426,0.07955475,0.08224684,0.36173171
0.32116058,0.66021664,0.12321772,0.02851555,0.00275888,0.04422237,0.08086060,0.07249335,0.07650159,0.33953307
0.32716358,0.61937617,0.10477848,0.02679375,0.00248535,0.04112126,0.07828228,0.06605141,0.07107200,0.31821524
0.33316658,0.57991170,0.08874458,0.02512120,0.00224100,0.03817005,0.07539384,0.06016844,0.06592860,0.29767383
0.33916958,0.54168284,0.07491593,0.02349334,0.00202242,0.03535740,0.07221898,0.05478764,0.06104518,0.27782772
0.34517259,0.50459846,0.06309059,0.02190763,0.00182647,0.03267375,0.06878978,0.04985753,0.05639974,0.25862172
0.35117559,0.46861837,0.05307138,0.02036359,0.00165042,0.03011172,0.06514567,0.04533298,0.05197507,0.24002744
0.35717859,0.43375181,0.04467141,0.01886274,0.00149194,0.02766620,0.06133202,0.04117587,0.04775891,0.22204253
0.36318159,0.40005349,0.03771849,0.01740844,0.00134912,0.02533439,0.05739867,0.03735524,0.04374376,0.20468862
0.36918459,0.36761771,0.03205854,0.01600563,0.00122045,0.02311555,0.05339827,0.03384717,0.03992649,0.18800823
0.37518759,0.33657109,0.02755804,0.01466055,0.00110480,0.02101072,0.04938471,0.03063437,0.03630764,0.17206108
0.38119060,0.30706475,0.02410558,0.01338037,0.00100140,0.01902234,0.04541155,0.02770563,0.03289071,0.15692000
0.38719360,0.27926646,0.02161274,0.01217290,0.00090981,0.01715388,0.04153064,0.02505513,0.02968128,0.14266687
0.39319660,0.25335310,0.02001432,0.01104624,0.00082986,0.01540934,0.03779091,0.02268171,0.02668625,0.12938874
0.39919960,0.22950408,0.01926798,0.01000852,0.00076159,0.01379295,0.03423742,0.02058814,0.02391305,0.11717437
0.40520260,0.20789568,0.01935350,0.00906766,0.00070530,0.01230884,0.03091064,0.01878047,0.02136900,0.10611131
0.41120560,0.18869664,0.02027155,0.00823120,0.00066140,0.01096074,0.02784599,0.01726739,0.01906075,0.09628362
0.41720860,0.17206495,0.02204216,0.00750611,0.00063046,0.00975184,0.02507364,0.01605969,0.01699391,0.08777008
0.42321161,0.15814559,0.02470273,0.00689877,0.00061314,0.00868471,0.02261846,0.01516979,0.01517273,0.08064310
0.42921461,0.14706934,0.02830578,0.00641485,0.00061020,0.00776124,0.02050025,0.01461129,0.01359998,0.07496792
0.43521761,0.13895201,0.03291625,0.00605931,0.00062240,0.00698276,0.01873399,0.01439863,0.01227689,0.07080223
0.44122061,0.13389421,0.03860842,0.00583634,0.00065053,0.00635012,0.01733026,0.01454666,0.01120321,0.06819596
0.44722361,0.13198113,0.04546249,0.00574941,0.00069537,0.00586387,0.01629567,0.01507031,0.01037724,0.06719105
0.45322661,0.13328217,0.05356072,0.00580116,0.00075763,0.00552452,0.01563327,0.01598409,0.00979602,0.06782116
0.45922961,0.13785024,0.06298320,0.00599339,0.00083792,0.00533269,0.01534296,0.01730173,0.00945542,0.07011125
0.46523262,0.14572064,0.07380345,0.00632698,0.00093674,0.00528945,0.01542183,0.01903556,0.00935027,0.07407680
0.47123562,0.15690934,0.08608368,0.00680176,0.00105438,0.00539658,0.01586440,0.02119600,0.00947449,0.07972282
0.47723862,0.17141089,0.09987008,0.00741642,0.00119091,0.00565679,0.01666281,0.02379093,0.00982113,0.08704263
0.48324162,0.18919594,0.11518819,0.00816837,0.00134613,0.00607409,0.01780691,0.02682510,0.01038240,0.09601638
0.48924462,0.21020864,0.13203852,0.00905353,0.00151952,0.00665396,0.01928426,0.03029944,0.01114976,0.10660958
0.49524762,0.23436418,0.15039277,0.01006624,0.00171019,0.00740372,0.02108016,0.03421058,0.01211384,0.11877157
0.50125063,0.26154670,0.17019064,0.01119912,0.00191685,0.00833271,0.02317760,0.03855029,0.01326450,0.13243430
0.50725363,0.29160792,0.19133773,0.01244294,0.00213780,0.00945257,0.02555723,0.04330519,0.01459080,0.14751147
0.51325663,0.32436677,0.21370446,0.01378662,0.00237091,0.01077747,0.02819735,0.04845648,0.01608103,0.16389810
0.51925963,0.35961025,0.23712641,0.01521722,0.00261360,0.01232426,0.03107400,0.05397995,0.01772279,0.18147087
0.52526263,0.39709561,0.26140598,0.01672001,0.00286291,0.01411262,0.03416113,0.05984619,0.01950308,0.20008915
0.53126563,0.43655399,0.28631556,0.01827869,0.00311548,0.01616509,0.03743079,0.06602093,0.02140844,0.21959686
0.53726863,0.47769546,0.31160216,0.01987558,0.00336766,0.01850705,0.04085348,0.07246567,0.02342514,0.23982506
0.54327164,0.52021526,0.33699331,0.02149199,0.00361554,0.02116657,0.04439856,0.07913842,0.02553945,0.26059531
0.54927464,0.56380090,0.36220405,0.02310857,0.00385507,0.02417402,0.04803472,0.08599458,0.02773780,0.28172360
0.55527764,0.60813984,0.38694486,0.02470578,0.00408215,0.02756163,0.05173049,0.09298791,0.03000714,0.30302466
0.56128064,0.65292721,0.41092994,0.02626437,0.00429274,0.03136278,0.05545481,0.10007153,0.03233508,0.32431643
0.56728364,0.69787304,0.43388570,0.02776585,0.00448298,0.03561105,0.05917744,0.10719879,0.03471018,0.34542443
0.57328664,0.74270847,0.45555882,0.02919298,0.00464931,0.04033909,0.06286950,0.11432412,0.03712200,0.36618574
0.57928964,0.78719043,0.47572359,0.03053019,0.00478856,0.04557724,0.06650374,0.12140362,0.03956122,0.38645231
0.58529265,0.83110441,0.49418810,0.03176397,0.00489808,0.05135195,0.07005480,0.12839546,0.04201957,0.40609340
0.59129565,0.87426495,0.51079889,0.03288316,0.00497583,0.05768400,0.07349925,0.13526003,0.04448967,0.42499696
0.59729865,0.91651373,0.52544386,0.03387913,0.00502041,0.06458668,0.07681559,0.14195974,0.04696477,0.44306974
0.60330165,0.95771528,0.53805323,0.03474585,0.00503112,0.07206379,0.07998397,0.14845869,0.04943838,0.46023628
0.60930465,0.99775050,0.54859857,0.03547989,0.00500798,0.08010778,0.08298594,0.15472201,0.05190382,0.47643667
0.61530765,1.03650845,0.55708996,0.03608025,0.00495175,0.08869796,0.08580398,0.16071510,0.05435369,0.49162333
0.62131066,1.07387689,0.56357135,0.03654812,0.00486382,0.09779892,0.08842106,0.16640278,0.05677936,0.50575701
0.62731366,1.10973237,0.56811471,0.03688657,0.00474626,0.10735935,0.09082021,0.17174848,0.05917038,0.51880233
0.63331666,1.14393061,0.57081307,0.03710014,0.00460164,0.11731120,0.09298406,0.17671346,0.06151407,0.53072319
0.63931966,1.17629798,0.57177309,0.03719444,0.00443302,0.12756947,0.09489460,0.18125640,0.06379511,0.54147850
0.64532266,1.20662489,0.57110761,0.03717573,0.00424377,0.13803250,0.09653299,0.18533311,0.06599531,0.55101848
0.65132566,1.23466184,0.56892854,0.03705047,0.00403752,0.14858302,0.09787961,0.18889673,0.06809353,0.55928203
0.65732866,1.26011858,0.56534075,0.03682502,0.00381801,0.15908983,0.09891432,0.19189831,0.07006586,0.56619523
0.66333167,1.28266679,0.56043709,0.03650530,0.00358900,0.16941013,0.09961685,0.19428780,0.07188588,0.57167144
0.66933467,1.30194641,0.55429504,0.03609659,0.00335413,0.17939258,0.09996754,0.19601542,0.07352529,0.57561277
0.67533767,1.31757538,0.54697490,0.03560340,0.00311688,0.18888082,0.09994809,0.19703343,0.07495459,0.57791316
0.68134067,1.32916260,0.53851980,0.03502946,0.00288044,0.19771746,0.09954251,0.19729809,0.07614400,0.57846277
0.68734367,1.33632318,0.52895729,0.03437777,0.00264769,0.20574844,0.09873815,0.19677186,0.07706452,0.57715350
0.69334667,1.33869554,0.51830238,0.03365073,0.00242113,0.21282744,0.09752672,0.19542551,0.07768899,0.57388529
0.69934967,1.33595912,0.50656165,0.03285036,0.00220287,0.21882031,0.09590517,0.19324020,0.07799323,0.56857283
0.70535268,1.32785177,0.49373829,0.03197853,0.00199461,0.22360926,0.09387655,0.19020928,0.07795714,0.56115218
0.71135568,1.31418588,0.47983733,0.03103724,0.00179765,0.22709665,0.09145057,0.18633972,0.07756567,0.55158696
0.71735868,1.29486215,0.46487102,0.03002889,0.00161291,0.22920820,0.08864398,0.18165304,0.07680964,0.53987362
0.72336168,1.26988023,0.44886366,0.02895649,0.00144096,0.22989549,0.08548062,0.17618571,0.07568639,0.52604547
0.72936468,1.23934561,0.43185572,0.02782391,0.00128206,0.22913767,0.08199119,0.16998896,0.07420016,0.51017520
0.73536768,1.20347229,0.41390692,0.02663601,0.00113619,0.22694215,0.07821275,0.16312795,0.07236222,0.49237567
0.74137069,1.16258097,0.39509804,0.02539873,0.00100311,0.22334456,0.07418788,0.15568039,0.07019077,0.47279900
0.74737369,1.11709306,0.37553146,0.02411908,0.00088238,0.21840753,0.06996369,0.14773467,0.06771053,0.45163379
0.75337669,1.06752057,0.35533030,0.02280514,0.00077344,0.21221885,0.06559052,0.13938751,0.06495210,0.42910093
0.75937969,1.01445260,0.33463632,0.02146588,0.00067562,0.20488867,0.06112066,0.13074138,0.06195116,0.40544787
0.76538269,0.95853899,0.31360680,0.02011100,0.00058818,0.19654612,0.05660692,0.12190167,0.05874744,0.38094198
0.77138569,0.90047210,0.29241044,0.01875073,0.00051035,0.18733543,0.05210120,0.11297384,0.05538361,0.35586310
0.77738869,0.84096755,0.27122280,0.01739557,0.00044134,0.17741174,0.04765325,0.10406070,0.05190412,0.33049585
0.78339170,0.78074478,0.25022128,0.01605598,0.00038040,0.16693670,0.04330941,0.09525985,0.04835399,0.30512195
0.78939470,0.72050845,0.22958019,0.01474218,0.00032677,0.15607410,0.03911168,0.08666142,0.04477766,0.28001300
0.79539770,0.66093127,0.20946606,0.01346384,0.00027974,0.14498580,0.03509690,0.07834624,0.04121798,0.25542396
0.80140070,0.60263916,0.19003335,0.01222987,0.00023866,0.13382785,0.03129626,0.07038440,0.03771523,0.23158767
0.80740370,0.54619900,0.17142096,0.01104823,0.00020290,0.12274715,0.02773500,0.06283438,0.03430642,0.20871048
0.81340670,0.49210951,0.15374947,0.00992578,0.00017190,0.11187870,0.02443237,0.05574254,0.03102464,0.18696932
0.81940970,0.44079524,0.13711936,0.00886818,0.00014516,0.10134344,0.02140183,0.04914314,0.02789876,0.16650996
0.82541271,0.39260392,0.12161014,0.00787984,0.00012222,0.09124672,0.01865142,0.04305878,0.02495318,0.14744677
0.83141571,0.34780674,0.10728037,0.00696389,0.00010266,0.08167746,0.01618433,0.03750117,0.02220788,0.12986361
0.83741871,0.30660152,0.09416869,0.00612229,0.00008614,0.07270800,0.01399954,0.03247223,0.01967859,0.11381589
0.84342171,0.26911827,0.08229544,0.00535584,0.00007236,0.06439439,0.01209256,0.02796540,0.01737717,0.09933361
0.84942471,0.23542677,0.07166510,0.00466434,0.00006106,0.05677731,0.01045625,0.02396711,0.01531208,0.08642521
0.85542771,0.20554568,0.06226919,0.00404671,0.00005206,0.04988334,0.00908155,0.02045835,0.01348898,0.07508192
0.86143072,0.17945269,0.05408957,0.00350117,0.00004522,0.04372657,0.00795825,0.01741626,0.01191148,0.06528257
0.86743372,0.15709529,0.04710208,0.00302542,0.00004047,0.03831044,0.00707564,0.01481569,0.01058180,0.05699870
0.87343672,0.13840170,0.04128025,0.00261680,0.00003781,0.03362968,0.00642309,0.01263070,0.00950166,0.05019956
0.87943972,0.12329159,0.03659909,0.00227247,0.00003732,0.02967228,0.00599053,0.01083594,0.00867304,0.04485724
0.88544272,0.11168626,0.03303892,0.00198961,0.00003914,0.02642145,0.00576878,0.00940795,0.00809899,0.04095144
0.89144572,0.10351814,0.03058895,0.00176555,0.00004354,0.02385741,0.00574980,0.00832627,0.00778446,0.03847407
0.89744872,0.09873922,0.02925083,0.00159796,0.00005088,0.02195901,0.00592678,0.00757441,0.00773699,0.03743349
0.90345173,0.09732844,0.02904185,0.00148493,0.00006163,0.02070516,0.00629415,0.00714072,0.00796749,0.03785824
0.90945473,0.09929786,0.02999801,0.00142516,0.00007641,0.02007600,0.00684747,0.00701910,0.00849085,0.03980042
0.91545773,0.10469758,0.03217668,0.00141799,0.00009596,0.02005376,0.00758326,0.00720950,0.00932658,0.04333842
0.92146073,0.11361928,0.03565890,0.00146355,0.00012120,0.02062342,0.00849876,0.00771839,0.01049926,0.04857912
0.92746373,0.12619852,0.04055133,0.00156277,0.00015320,0.02177307,0.00959164,0.00855899,0.01203898,0.05565931
0.93346673,0.14261550,0.04698759,0.00171745,0.00019320,0.02349404,0.01085967,0.00975143,0.01398162,0.06474642
0.93946973,0.16309437,0.05512903,0.00193029,0.00024260,0.02578077,0.01230047,0.01132268,0.01636903,0.07603828
0.94547274,0.18790102,0.06516472,0.00220489,0.00030299,0.02863051,0.01391119,0.01330636,0.01924898,0.08976180
0.95147574,0.21733912,0.07731060,0.00254572,0.00037611,0.03204279,0.01568827,0.01574230,0.02267498,0.10617055
0.95747874,0.25174436,0.09180750,0.00295808,0.00046383,0.03601876,0.01762727,0.01867592,0.02670578,0.12554090
0.96348174,0.29147677,0.10891807,0.00344801,0.00056814,0.04056037,0.01972274,0.02215736,0.03140472,0.14816672
0.96948474,0.33691100,0.12892223,0.00402220,0.00069108,0.04566940,0.02196814,0.02624032,0.03683868,0.17435250
0.97548774,0.38842439,0.15211121,0.00468782,0.00083474,0.05134641,0.02435592,0.03098060,0.04307677,0.20440476
0.98149075,0.44638293,0.17877995,0.00545238,0.00100114,0.05758959,0.02687751,0.03643443,0.05018860,0.23862181
0.98749375,0.51112512,0.20921790,0.00632345,0.00119219,0.06439353,0.02952357,0.04265639,0.05824230,0.27728185
0.99349675,0.58294389,0.24369827,0.00730844,0.00140961,0.07174798,0.03228406,0.04969715,0.06730211,0.32062972
0.99949975,0.66206688,0.28246577,0.00841428,0.00165481,0.07963652,0.03514856,0.05760092,0.07742569,0.36886242
1.00550275,0.74863566,0.32572316,0.00964710,0.00192882,0.08803531,0.03810639,0.06640275,0.08866119,0.42211390
1.01150575,0.84268435,0.37361696,0.01101187,0.00223216,0.09691187,0.04114686,0.07612573,0.10104411,0.48043966
1.01750875,0.94411857,0.42622270,0.01251201,0.00256480,0.10622393,0.04425943,0.08677813,0.11459407,0.54380168
1.02351176,1.05269568,0.48353039,0.01414900,0.00292599,0.11591853,0.04743382,0.09835079,0.12931168,0.61205462
1.02951476,1.16800725,0.54543085,0.01592204,0.00331425,0.12593123,0.05066005,0.11081460,0.14517555,0.68493385
1.03551776,1.28946500,0.61170352,0.01782765,0.00372728,0.13618571,0.05392841,0.12411849,0.16213966,0.76204634
1.04152076,1.41629135,0.68200671,0.01985941,0.00416193,0.14659365,0.05722937,0.13818790,0.18013131,0.84286511
1.04752376,1.54751561,0.75587092,0.02200771,0.00461417,0.15705504,0.06055343,0.15292396,0.19904966,0.92672800
1.05352676,1.68197684,0.83269603,0.02425953,0.00507916,0.16745900,0.06389086,0.16820339,0.21876524,1.01284139
1.05952976,1.81833409,0.91175281,0.02659847,0.00555125,0.17768505,0.06723145,0.18387938,0.23912030,1.10028932
1.06553277,1.95508441,0.99218950,0.02900475,0.00602412,0.18760490,0.07056424,0.19978338,0.25993035,1.18804809
