energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.02851426,1.56752629,0.00084877,0.15089093,0.97955884,0.90201181,0.00785998,0.12906675,0.20732290,0.21239612
-3.02251126,1.58895048,0.00083741,0.14716976,1.03427124,0.92085735,0.00766028,0.13439662,0.20848048,0.20763506
-3.01650825,1.60713001,0.00082298,0.14314409,1.08837933,0.93756670,0.00745375,0.13951707,0.20924129,0.20246681
-3.01050525,1.62216121,0.00080579,0.13888364,1.14155161,0.95212810,0.00724281,0.14440032,0.20964007,0.19698755
-3.00450225,1.63416081,0.00078619,0.13445591,1.19347471,0.96454991,0.00702980,0.14902194,0.20971202,0.19129026
-2.99849925,1.64326056,0.00076451,0.12992486,1.24385597,0.97485815,0.00681692,0.15336092,0.20949166,0.18546271
-2.99249625,1.64960173,0.00074113,0.12534976,1.29242459,0.98309356,0.00660623,0.15739979,0.20901198,0.17958583
-2.98649325,1.65332957,0.00071641,0.12078439,1.33893108,0.98930825,0.00639959,0.16112440,0.20830357,0.17373250
-2.98049025,1.65458791,0.00069072,0.11627651,1.38314569,0.99356199,0.00619871,0.16452363,0.20739395,0.16796674
-2.97448724,1.65351428,0.00066441,0.11186760,1.42485585,0.99591862,0.00600514,0.16758910,0.20630710,0.16234328
-2.96848424,1.65023563,0.00063786,0.10759290,1.46386334,0.99644246,0.00582025,0.17031467,0.20506313,0.15690761
-2.96248124,1.64486510,0.00061141,0.10348162,1.49998167,0.99519522,0.00564531,0.17269610,0.20367821,0.15169623
-2.95647824,1.63750012,0.00058542,0.09955739,1.53303417,0.99223356,0.00548148,0.17473065,0.20216466,0.14673738
-2.95047524,1.62822199,0.00056022,0.09583885,1.56285340,0.98760753,0.00532985,0.17641690,0.20053137,0.14205188
-2.94447224,1.61709729,0.00053616,0.09234039,1.58928216,0.98136019,0.00519149,0.17775469,0.19878440,0.13765427
-2.93846923,1.60418108,0.00051358,0.08907292,1.61217647,0.97352835,0.00506749,0.17874522,0.19692781,0.13355407
-2.93246623,1.58952195,0.00049280,0.08604474,1.63141038,0.96414467,0.00495899,0.17939139,0.19496473,0.12975712
-2.92646323,1.57316871,0.00047419,0.08326241,1.64688270,0.95324099,0.00486723,0.17969830,0.19289863,0.12626698
-2.92046023,1.55517834,0.00045808,0.08073156,1.65852507,0.94085260,0.00479356,0.17967391,0.19073463,0.12308630
-2.91445723,1.53562488,0.00044483,0.07845770,1.66631086,0.92702349,0.00473950,0.17932979,0.18848094,0.12021813
-2.90845423,1.51460850,0.00043484,0.07644688,1.67026424,0.91181187,0.00470674,0.17868191,0.18615027,0.11766704
-2.90245123,1.49226415,0.00042847,0.07470634,1.67046856,0.89529582,0.00469715,0.17775136,0.18376107,0.11544013
-2.89644822,1.46876918,0.00042613,0.07324489,1.66707316,0.87757852,0.00471275,0.17656489,0.18133860,0.11354779
-2.89044522,1.44434905,0.00042825,0.07207326,1.66029784,0.85879249,0.00475573,0.17515529,0.17891575,0.11200417
-2.88444222,1.41928065,0.00043525,0.07120424,1.65043433,0.83910265,0.00482835,0.17356142,0.17653345,0.11082741
-2.87843922,1.39389267,0.00044759,0.07065263,1.63784420,0.81870761,0.00493296,0.17182787,0.17424064,0.11003954
-2.87243622,1.36856282,0.00046570,0.07043502,1.62295300,0.79783903,0.00507185,0.17000423,0.17209379,0.10966612
-2.86643322,1.34371156,0.00049004,0.07056952,1.60624057,0.77675899,0.00524724,0.16814404,0.17015602,0.10973556
-2.86043022,1.31979276,0.00052104,0.07107518,1.58822787,0.75575514,0.00546112,0.16630325,0.16849561,0.11027820
-2.85442721,1.29728129,0.00055912,0.07197140,1.56946081,0.73513404,0.00571521,0.16453844,0.16718423,0.11132522
-2.84842421,1.27665838,0.00060466,0.07327726,1.55049192,0.71521279,0.00601079,0.16290483,0.16629476,0.11290734
-2.84242121,1.25839526,0.00065798,0.07501069,1.53186079,0.69630932,0.00634867,0.16145412,0.16589884,0.11505343
-2.83641821,1.24293593,0.00071935,0.07718772,1.51407431,0.67873193,0.00672905,0.16023230,0.16606430,0.11778913
-2.83041521,1.23068001,0.00078896,0.07982163,1.49758782,0.66276854,0.00715146,0.15927769,0.16685252,0.12113539
-2.82441221,1.22196652,0.00086688,0.08292221,1.48278824,0.64867620,0.00761469,0.15861905,0.16831582,0.12510721
-2.81840920,1.21705931,0.00095308,0.08649496,1.46998001,0.63667135,0.00811675,0.15827414,0.17049517,0.12971240
-2.81240620,1.21613508,0.00104740,0.09054047,1.45937461,0.62692147,0.00865484,0.15824873,0.17341796,0.13495056
-2.80640320,1.21927428,0.00114951,0.09505375,1.45108421,0.61953838,0.00922541,0.15853598,0.17709632,0.14081219
-2.80040020,1.22645552,0.00125894,0.10002371,1.44511949,0.61457350,0.00982411,0.15911647,0.18152579,0.14727802
-2.79439720,1.23755347,0.00137504,0.10543269,1.44139192,0.61201546,0.01044591,0.15995868,0.18668438,0.15431859
-2.78839420,1.25234046,0.00149700,0.11125605,1.43971990,0.61178994,0.01108514,0.16102005,0.19253226,0.16189389
-2.78239120,1.27049144,0.00162383,0.11746186,1.43983857,0.61376185,0.01173561,0.16224843,0.19901185,0.16995332
-2.77638819,1.29159219,0.00175435,0.12401064,1.44141252,0.61773968,0.01239071,0.16358397,0.20604839,0.17843576
-2.77038519,1.31515021,0.00188724,0.13085524,1.44405073,0.62348197,0.01304350,0.16496124,0.21355107,0.18726982
-2.76438219,1.34060803,0.00202103,0.13794077,1.44732304,0.63070541,0.01368688,0.16631165,0.22141447,0.19637425
-2.75837919,1.36735828,0.00215414,0.14520470,1.45077728,0.63909448,0.01431368,0.16756587,0.22952049,0.20565859
-2.75237619,1.39476022,0.00228488,0.15257712,1.45395656,0.64831230,0.01491677,0.16865636,0.23774068,0.21502395
-2.74637319,1.42215716,0.00241153,0.15998123,1.45641600,0.65801217,0.01548920,0.16951966,0.24593875,0.22436409
-2.74037019,1.44889444,0.00253234,0.16733401,1.45773850,0.66784978,0.01602429,0.17009872,0.25397358,0.23356671
-2.73436718,1.47433765,0.00264560,0.17454724,1.45754925,0.67749551,0.01651575,0.17034484,0.26170227,0.24251504
-2.72836418,1.49789072,0.00274968,0.18152875,1.45552867,0.68664662,0.01695773,0.17021940,0.26898353,0.25108980
-2.72236118,1.51901354,0.00284310,0.18818411,1.45142368,0.69503910,0.01734496,0.16969530,0.27568117,0.25917139
-2.71635818,1.53723896,0.00292454,0.19441849,1.44505730,0.70245880,0.01767278,0.16875806,0.28166758,0.26664249
-2.71035518,1.55218871,0.00299296,0.20013894,1.43633635,0.70875152,0.01793726,0.16740657,0.28682734,0.27339093
-2.70435218,1.56358800,0.00304758,0.20525689,1.42525744,0.71383196,0.01813524,0.16565348,0.29106059,0.27931273
-2.69834917,1.57127829,0.00308796,0.20969074,1.41191104,0.71769105,0.01826442,0.16352531,0.29428627,0.28431536
-2.69234617,1.57522789,0.00311404,0.21336867,1.39648348,0.72040145,0.01832343,0.16106215,0.29644505,0.28832103
-2.68634317,1.57553979,0.00312612,0.21623133,1.37925693,0.72212097,0.01831186,0.15831709,0.29750173,0.29126982
-2.68034017,1.57245634,0.00312495,0.21823435,1.36060694,0.72309359,0.01823036,0.15535528,0.29744718,0.29312260
-2.67433717,1.56636016,0.00311165,0.21935061,1.34099755,0.72364786,0.01808061,0.15225271,0.29629960,0.29386352
-2.66833417,1.55777088,0.00308776,0.21957204,1.32097359,0.72419254,0.01786542,0.14909464,0.29410500,0.29350187
-2.66233117,1.54733738,0.00305519,0.21891087,1.30115014,0.72520925,0.01758864,0.14597377,0.29093686,0.29207329
-2.65632816,1.53582525,0.00301617,0.21740022,1.28219904,0.72724222,0.01725520,0.14298812,0.28689498,0.28964003
-2.65032516,1.52409946,0.00297320,0.21509394,1.26483248,0.73088507,0.01687101,0.14023873,0.28210341,0.28629035
-2.64432216,1.51310241,0.00292903,0.21206571,1.24978382,0.73676494,0.01644289,0.13782704,0.27670757,0.28213687
-2.63831916,1.50382778,0.00288652,0.20840736,1.23778610,0.74552413,0.01597841,0.13585222,0.27087067,0.27731394
-2.63231616,1.49729068,0.00284859,0.20422642,1.22954858,0.75779986,0.01548579,0.13440839,0.26476943,0.27197414
-2.62631316,1.49449525,0.00281812,0.19964311,1.22573222,0.77420252,0.01497367,0.13358178,0.25858929,0.26628391
-2.62031016,1.49640044,0.00279789,0.19478670,1.22692468,0.79529322,0.01445093,0.13344805,0.25251937,0.26041851
-2.61430715,1.50388554,0.00279044,0.18979157,1.23361600,0.82156145,0.01392645,0.13406966,0.24674721,0.25455660
-2.60830415,1.51771658,0.00279803,0.18479304,1.24617586,0.85340347,0.01340893,0.13549358,0.24145361,0.24887452
-2.60230115,1.53851512,0.00282251,0.17992316,1.26483352,0.89110258,0.01290659,0.13774933,0.23680769,0.24354060
-2.59629815,1.56673074,0.00286530,0.17530673,1.28966135,0.93481185,0.01242706,0.14084739,0.23296235,0.23870976
-2.59029515,1.60261861,0.00292730,0.17105754,1.32056302,0.98454036,0.01197709,0.14477817,0.23005036,0.23451857
-2.58429215,1.64622304,0.00300887,0.16727522,1.35726683,1.04014344,0.01156249,0.14951153,0.22818110,0.23108106
-2.57828914,1.69736811,0.00310978,0.16404266,1.39932507,1.10131766,0.01118793,0.15499691,0.22743810,0.22848541
-2.57228614,1.75565574,0.00322919,0.16142416,1.44611931,1.16760084,0.01085690,0.16116402,0.22787745,0.22679170
-2.56628314,1.82047158,0.00336573,0.15946435,1.49687202,1.23837736,0.01057166,0.16792420,0.22952703,0.22603071
-2.56028014,1.89099861,0.00351743,0.15818791,1.55066398,1.31288867,0.01033326,0.17517232,0.23238665,0.22620395
-2.55427714,1.96623786,0.00368183,0.15760009,1.60645716,1.39024881,0.01014156,0.18278917,0.23642893,0.22728474
-2.54827414,2.04503574,0.00385602,0.15768791,1.66312215,1.46946448,0.00999534,0.19064437,0.24160098,0.22922042
-2.54227114,2.12611669,0.00403672,0.15842208,1.71946923,1.54945886,0.00989240,0.19859953,0.24782667,0.23193539
-2.53626813,2.20811999,0.00422038,0.15975934,1.77428186,1.62909846,0.00982970,0.20651165,0.25500948,0.23533507
-2.53026513,2.28963926,0.00440322,0.16164537,1.82635140,1.70722189,0.00980351,0.21423670,0.26303580,0.23931034
-2.52426213,2.36926317,0.00458140,0.16401784,1.87451164,1.78266964,0.00980961,0.22163307,0.27177856,0.24374245
-2.51825913,2.44561571,0.00475111,0.16680969,1.91767190,1.85431348,0.00984341,0.22856505,0.28110110,0.24850813
-2.51225613,2.51739466,0.00490863,0.16995245,1.95484744,1.92108472,0.00990012,0.23490587,0.29086118,0.25348469
-2.50625313,2.58340684,0.00505047,0.17337943,1.98518615,1.98200016,0.00997493,0.24054063,0.30091511,0.25855492
-2.50025013,2.64259910,0.00517344,0.17702869,2.00799053,2.03618481,0.01006314,0.24536864,0.31112176,0.26361170
-2.49424712,2.69408397,0.00527477,0.18084580,2.02273441,2.08289092,0.01016024,0.24930538,0.32134650,0.26856198
-2.48824412,2.73715958,0.00535211,0.18478610,2.02907378,2.12151259,0.01026208,0.25228401,0.33146495,0.27333023
-2.48224112,2.77132316,0.00540364,0.18881660,2.02685183,2.15159591,0.01036490,0.25425625,0.34136645,0.27786111
-2.47623812,2.79627833,0.00542808,0.19291737,2.01609795,2.17284438,0.01046540,0.25519288,0.35095708,0.28212135
-2.47023512,2.81193607,0.00542473,0.19708234,1.99702124,2.18511995,0.01056082,0.25508371,0.36016227,0.28610069
-2.46423212,2.81840984,0.00539344,0.20131958,1.96999893,2.18843996,0.01064892,0.25393709,0.36892874,0.28981207
-2.45822911,2.81600537,0.00533463,0.20565091,1.93556041,2.18297034,0.01072802,0.25177913,0.37722583,0.29329082
-2.45222611,2.80520566,0.00524925,0.21011099,1.89436756,2.16901588,0.01079701,0.24865256,0.38504593,0.29659303
-2.44622311,2.78665200,0.00513874,0.21474567,1.84719248,2.14700799,0.01085528,0.24461525,0.39240409,0.29979306
-2.44022011,2.76112179,0.00500495,0.21960992,1.79489333,2.11749077,0.01090273,0.23973868,0.39933665,0.30298031
-2.43421711,2.72950385,0.00485014,0.22476501,1.73838928,2.08110584,0.01093974,0.23410615,0.40589892,0.30625530
-2.42821411,2.69277206,0.00467683,0.23027533,1.67863549,2.03857667,0.01096706,0.22781095,0.41216180,0.30972510
-2.42221111,2.65195806,0.00448781,0.23620476,1.61659881,1.99069282,0.01098576,0.22095442,0.41820764,0.31349840
-2.41620810,2.60812379,0.00428598,0.24261268,1.55323508,1.93829447,0.01099719,0.21364408,0.42412514,0.31768015
-2.41020510,2.56233437,0.00407435,0.24954985,1.48946852,1.88225759,0.01100283,0.20599166,0.43000377,0.32236621
-2.40420210,2.51563229,0.00385594,0.25705431,1.42617380,1.82347995,0.01100423,0.19811122,0.43592774,0.32763790
-2.39819910,2.46901323,0.00363368,0.26514737,1.36416112,1.76286825,0.01100291,0.19011725,0.44196985,0.33355697
-2.39219610,2.42340440,0.00341041,0.27383006,1.30416463,1.70132617,0.01100026,0.18212290,0.44818559,0.34016099
-2.38619310,2.37964582,0.00318880,0.28308009,1.24683425,1.63974380,0.01099746,0.17423820,0.45460771,0.34745947
-2.38019010,2.33847505,0.00297130,0.29284966,1.19273103,1.57898813,0.01099536,0.16656836,0.46124174,0.35543089
-2.37418709,2.30051603,0.00276015,0.30306413,1.14232585,1.51989482,0.01099449,0.15921222,0.46806259,0.36402098
-2.36818409,2.26627214,0.00255728,0.31362189,1.09600143,1.46326114,0.01099495,0.15226078,0.47501269,0.37314210
-2.36218109,2.23612388,0.00236440,0.32439535,1.05405714,1.40984018,0.01099645,0.14579584,0.48200172,0.38267417
-2.35617809,2.21033125,0.00218291,0.33523327,1.01671650,1.36033614,0.01099827,0.13988885,0.48890814,0.39246697
-2.35017509,2.18904047,0.00201396,0.34596428,0.98413665,1.31540077,0.01099932,0.13459996,0.49558255,0.40234389
-2.34417209,2.17229510,0.00185846,0.35640157,0.95641937,1.27563084,0.01099824,0.12997723,0.50185272,0.41210703
-2.33816908,2.16005064,0.00171705,0.36634857,0.93362310,1.24156646,0.01099341,0.12605612,0.50753025,0.42154343
-2.33216608,2.15219209,0.00159021,0.37560548,0.91577516,1.21369016,0.01098314,0.12285927,0.51241851,0.43043232
-2.32616308,2.14855350,0.00147821,0.38397625,0.90288368,1.19242644,0.01096572,0.12039648,0.51632147,0.43855299
-2.32016008,2.14893837,0.00138118,0.39127585,0.89494848,1.17814164,0.01093963,0.11866504,0.51905314,0.44569299
-2.31415708,2.15313987,0.00129913,0.39733742,0.89197043,1.17114373,0.01090357,0.11765029,0.52044705,0.45165628
-2.30815408,2.16095978,0.00123199,0.40201890,0.89395863,1.17168199,0.01085667,0.11732645,0.52036533,0.45627105
-2.30215108,2.17222485,0.00117961,0.40520906,0.90093515,1.17994606,0.01079852,0.11765770,0.51870702,0.45939665
-2.29614807,2.18679996,0.00114178,0.40683232,0.91293692,1.19606445,0.01072928,0.11859946,0.51541513,0.46092959
-2.29014507,2.20459716,0.00111828,0.40685246,0.93001477,1.22010222,0.01064974,0.12009984,0.51048218,0.46080809
-2.28414207,2.22558012,0.00110888,0.40527479,0.95222954,1.25205783,0.01056130,0.12210123,0.50395389,0.45901517
-2.27813907,2.24976390,0.00111329,0.40214694,0.97964559,1.29185935,0.01046598,0.12454192,0.49593106,0.45558000
-2.27213607,2.27721015,0.00113126,0.39755804,1.01232199,1.33936001,0.01036638,0.12735786,0.48656936,0.45057762
-2.26613307,2.30801808,0.00116249,0.39163653,1.05030184,1.39433356,0.01026556,0.13048426,0.47607725,0.44412707
-2.26013007,2.34231198,0.00120666,0.38454665,1.09360059,1.45646963,0.01016700,0.13385726,0.46471218,0.43638792
-2.25412706,2.38022606,0.00126342,0.37648383,1.14219364,1.52536964,0.01007442,0.13741542,0.45277516,0.42755558
-2.24812406,2.42188777,0.00133238,0.36766926,1.19600437,1.60054367,0.00999169,0.14110105,0.44060415,0.41785555
-2.24212106,2.46740057,0.00141308,0.35834383,1.25489300,1.68140868,0.00992270,0.14486144,0.42856638,0.40753688
-2.23611806,2.51682728,0.00150500,0.34876173,1.31864707,1.76728859,0.00987118,0.14864979,0.41705006,0.39686514
-2.23011506,2.57017499,0.00160756,0.33918398,1.38697413,1.85741656,0.00984065,0.15242593,0.40645571,0.38611528
-2.22411206,2.62738235,0.00172008,0.32987212,1.45949704,1.95093974,0.00983427,0.15615684,0.39718729,0.37556448
-2.21810905,2.68830992,0.00184181,0.32108217,1.53575221,2.04692660,0.00985475,0.15981684,0.38964349,0.36548533
-2.21210605,2.75273384,0.00197193,0.31305909,1.61519097,2.14437703,0.00990433,0.16338755,0.38420916,0.35613948
-2.20610305,2.82034327,0.00210955,0.30603179,1.69718406,2.24223497,0.00998468,0.16685761,0.38124718,0.34777191
-2.20010005,2.89074121,0.00225371,0.30020864,1.78102914,2.33940349,0.01009693,0.17022211,0.38109064,0.34060581
-2.19409705,2.96344871,0.00240342,0.29577370,1.86596097,2.43476202,0.01024162,0.17348184,0.38403544,0.33483823
-2.18809405,3.03791199,0.00255767,0.29288344,1.95116409,2.52718520,0.01041875,0.17664234,0.39033344,0.33063639
-2.18209105,3.11351190,0.00271542,0.29166399,2.03578739,2.61556316,0.01062775,0.17971273,0.40018589,0.32813464
-2.17608804,3.18957529,0.00287565,0.29220886,2.11896023,2.69882238,0.01086756,0.18270455,0.41373753,0.32743208
-2.17008504,3.26538772,0.00303737,0.29457721,2.19980952,2.77594694,0.01113662,0.18563038,0.43107115,0.32859074
-2.16408204,3.34020698,0.00319960,0.29879247,2.27747742,2.84599932,0.01143291,0.18850257,0.45220288,0.33163432
-2.15807904,3.41327705,0.00336143,0.30484143,2.35113895,2.90814038,0.01175398,0.19133195,0.47707832,0.33654748
-2.15207604,3.48384214,0.00352195,0.31267388,2.42001939,2.96164793,0.01209696,0.19412666,0.50556974,0.34327570
-2.14607304,3.55116074,0.00368034,0.32220278,2.48341076,3.00593340,0.01245856,0.19689116,0.53747461,0.35172582
-2.14007004,3.61451925,0.00383576,0.33330509,2.54068726,3.04055608,0.01283514,0.19962536,0.57251570,0.36176716
-2.13406703,3.67324540,0.00398743,0.34582335,2.59131913,3.06523461,0.01322265,0.20232415,0.61034300,0.37323350
-2.12806403,3.72672125,0.00413455,0.35956815,2.63488484,3.07985519,0.01361673,0.20497708,0.65053772,0.38592586
-2.12206103,3.77439568,0.00427630,0.37432139,2.67108105,3.08447623,0.01401267,0.20756840,0.69261848,0.39961615
-2.11605803,3.81579631,0.00441184,0.38984064,2.69973035,3.07932918,0.01440548,0.21007745,0.73604982,0.41405185
-2.11005503,3.85054065,0.00454027,0.40586432,2.72078630,3.06481525,0.01478996,0.21247927,0.78025289,0.42896151
-2.10405203,3.87834618,0.00466064,0.42211783,2.73433569,3.04149799,0.01516073,0.21474554,0.82461824,0.44406117
-2.09804902,3.89903904,0.00477193,0.43832034,2.74059771,3.01009155,0.01551234,0.21684573,0.86852035,0.45906157
-2.09204602,3.91256083,0.00487308,0.45419225,2.73991998,2.97144500,0.01583938,0.21874842,0.91133350,0.47367582
-2.08604302,3.91897312,0.00496297,0.46946285,2.73277134,2.92652259,0.01613658,0.22042271,0.95244832,0.48762751
-2.08004002,3.91845925,0.00504046,0.48387809,2.71973131,2.87638071,0.01639893,0.22183969,0.99128857,0.50065884
-2.07403702,3.91132280,0.00510446,0.49720798,2.70147653,2.82214180,0.01662186,0.22297379,1.02732725,0.51253842
-2.06803402,3.89798265,0.00515390,0.50925345,2.67876421,2.76496613,0.01680131,0.22380405,1.06010144,0.52306858
-2.06203102,3.87896433,0.00518788,0.51985217,2.65241313,2.70602212,0.01693392,0.22431515,1.08922520,0.53209168
-2.05602801,3.85488771,0.00520562,0.52888326,2.62328259,2.64645636,0.01701708,0.22449821,1.11439987,0.53949522
-2.05002501,3.82645131,0.00520662,0.53627044,2.59225010,2.58736421,0.01704910,0.22435122,1.13542129,0.54521549
-2.04402201,3.79441370,0.00519067,0.54198364,2.56018836,2.52976217,0.01702919,0.22387921,1.15218368,0.54923953
-2.03801901,3.75957267,0.00515790,0.54603888,2.52794258,2.47456312,0.01695760,0.22309404,1.16467992,0.55160530
-2.03201601,3.72274318,0.00510886,0.54849651,2.49630897,2.42255539,0.01683556,0.22201385,1.17299836,0.55240007
-2.02601301,3.68473493,0.00504453,0.54945780,2.46601534,2.37438673,0.01666530,0.22066227,1.17731624,0.55175709
-2.02001001,3.64633095,0.00496635,0.54906022,2.43770461,2.33055372,0.01644995,0.21906737,1.17789024,0.54985056
-2.01400700,3.60826807,0.00487622,0.54747145,2.41192221,2.29139733,0.01619356,0.21726045,1.17504464,0.54688936
-2.00800400,3.57122050,0.00477651,0.54488261,2.38910778,2.25710473,0.01590090,0.21527476,1.16915766,0.54310959
-2.00200100,3.53578722,0.00467000,0.54150098,2.36959187,2.22771749,0.01557738,0.21314414,1.16064673,0.53876638
-1.99599800,3.50248403,0.00455981,0.53754247,2.35359768,2.20314562,0.01522894,0.21090182,1.14995340,0.53412524
-1.98999500,3.47174038,0.00444937,0.53322429,2.34124794,2.18318695,0.01486190,0.20857924,1.13752863,0.52945344
-1.98399200,3.44390109,0.00434229,0.52875805,2.33257646,2.16755093,0.01448278,0.20620516,1.12381889,0.52501151
-1.97798899,3.41923267,0.00424229,0.52434360,2.32754404,2.15588551,0.01409824,0.20380492,1.10925385,0.52104542
-1.97198599,3.39793348,0.00415306,0.52016367,2.32605758,2.14780600,0.01371490,0.20139994,1.09423580,0.51777947
-1.96598299,3.38014682,0.00407814,0.51637969,2.32799150,2.14292412,0.01333926,0.19900758,1.07913121,0.51541023
-1.95997999,3.36597579,0.00402079,0.51312850,2.33321021,2.14087594,0.01297758,0.19664110,1.06426450,0.51410166
-1.95397699,3.35549865,0.00398388,0.51052037,2.34159013,2.14134714,0.01263582,0.19430992,1.04991396,0.51398128
-1.94797399,3.34878321,0.00396978,0.50863788,2.35304003,2.14409408,0.01231955,0.19202008,1.03630975,0.51513777
-1.94197099,3.34589914,0.00398022,0.50753586,2.36751806,2.14895964,0.01203392,0.18977472,1.02363370,0.51761964
-1.93596798,3.34692689,0.00401625,0.50724212,2.38504442,2.15588285,0.01178359,0.18757478,1.01202066,0.52143508
-1.92996498,3.35196251,0.00407813,0.50775889,2.40570849,2.16490159,0.01157274,0.18541960,1.00156119,0.52655289
-1.92396198,3.36111769,0.00416533,0.50906485,2.42966959,2.17614823,0.01140499,0.18330761,0.99230507,0.53290439
-1.91795898,3.37451482,0.00427646,0.51111756,2.45715103,2.18983830,0.01128344,0.18123686,0.98426561,0.54038617
-1.91195598,3.39227739,0.00440932,0.51385629,2.48842723,2.20625266,0.01121064,0.17920556,0.97742428,0.54886359
-1.90595298,3.41451612,0.00456096,0.51720504,2.52380434,2.22571402,0.01118857,0.17721243,0.97173568,0.55817498
-1.89994997,3.44131183,0.00472768,0.52107576,2.56359513,2.24855914,0.01121864,0.17525698,0.96713259,0.56813636
-1.89394697,3.47269627,0.00490519,0.52537175,2.60808919,2.27510804,0.01130175,0.17333967,0.96353102,0.57854670
-1.88794397,3.50863219,0.00508870,0.52999106,2.65752003,2.30563187,0.01143822,0.17146191,0.96083525,0.58919346
-1.88194097,3.54899422,0.00527309,0.53483003,2.71203089,2.34032137,0.01162789,0.16962610,0.95894283,0.59985850
-1.87593797,3.59355210,0.00545304,0.53978678,2.77164109,2.37925749,0.01187010,0.16783542,0.95774949,0.61032404
-1.86993497,3.64195753,0.00562322,0.54476464,2.83621520,2.42238597,0.01216377,0.16609378,0.95715389,0.62037876
-1.86393197,3.69373590,0.00577842,0.54967550,2.90543682,2.46949749,0.01250742,0.16440559,0.95706230,0.62982367
-1.85792896,3.74828384,0.00591380,0.55444293,2.97878912,2.52021441,0.01289924,0.16277563,0.95739287,0.63847771
-1.85192596,3.80487303,0.00602497,0.55900491,3.05554346,2.57398532,0.01333719,0.16120891,0.95807966,0.64618290
-1.84592296,3.86266052,0.00610817,0.56331616,3.13475759,2.63008771,0.01381901,0.15971054,0.95907597,0.65280881
-1.83991996,3.92070526,0.00616039,0.56734981,3.21528398,2.68763903,0.01434234,0.15828571,0.96035699,0.65825610
-1.83391696,3.97799023,0.00617947,0.57109838,3.29578867,2.74561574,0.01490477,0.15693962,0.96192148,0.66245915
-1.82791396,4.03344908,0.00616412,0.57457385,3.37478014,2.80287971,0.01550389,0.15567748,0.96379225,0.66538740
-1.82191096,4.08599621,0.00611401,0.57780680,3.45064747,2.85821078,0.01613732,0.15450458,0.96601534,0.66704548
-1.81590795,4.13455855,0.00602971,0.58084450,3.52170623,2.91034406,0.01680275,0.15342628,0.96865777,0.66747194
-1.80990495,4.17810768,0.00591269,0.58374806,3.58625018,2.95801038,0.01749791,0.15244812,0.97180367,0.66673671
-1.80390195,4.21569055,0.00576521,0.58658857,3.64260668,2.99997794,0.01822054,0.15157582,0.97554910,0.66493725
-1.79789895,4.24645735,0.00559025,0.58944241,3.68919311,3.03509330,0.01896836,0.15081534,0.97999537,0.66219357
-1.79189595,4.26968535,0.00539138,0.59238597,3.72457191,3.06232004,0.01973894,0.15017286,0.98524136,0.65864243
-1.78589295,4.28479748,0.00517262,0.59548993,3.74750148,3.08077311,0.02052960,0.14965484,0.99137498,0.65443075
-1.77988994,4.29137515,0.00493828,0.59881343,3.75698085,3.08974770,0.02133735,0.14926792,0.99846442,0.64970879
-1.77388694,4.28916484,0.00469283,0.60239851,3.75228589,3.08874140,0.02215869,0.14901895,1.00654936,0.64462328
-1.76788394,4.27807863,0.00444072,0.60626504,3.73299565,3.07746880,0.02298952,0.14891488,1.01563302,0.63931089
-1.76188094,4.25818895,0.00418627,0.61040659,3.69900762,3.05586830,0.02382509,0.14896272,1.02567531,0.63389240
-1.75587794,4.22971832,0.00393353,0.61478745,3.65054162,3.02410103,0.02465982,0.14916947,1.03658784,0.62846778
-1.74987494,4.19302503,0.00368618,0.61934114,3.58813227,2.98254235,0.02548737,0.14954205,1.04823095,0.62311261
-1.74387194,4.14858576,0.00344745,0.62397045,3.51261076,2.93176659,0.02630058,0.15008719,1.06041349,0.61787582
-1.73786893,4.09697655,0.00322002,0.62854930,3.42507697,2.87252606,0.02709159,0.15081132,1.07289517,0.61277898
-1.73186593,4.03885294,0.00300607,0.63292623,3.32686366,2.80572555,0.02785191,0.15172049,1.08539193,0.60781718
-1.72586293,3.97493073,0.00280718,0.63692955,3.21949437,2.73239348,0.02857264,0.15282015,1.09758395,0.60296126
-1.71985993,3.90596788,0.00262439,0.64037387,3.10463715,2.65365124,0.02924469,0.15411498,1.10912624,0.59816149
-1.71385693,3.83274848,0.00245825,0.64306780,2.98405622,2.57068184,0.02985904,0.15560863,1.11966128,0.59335227
-1.70785393,3.75606902,0.00230879,0.64482235,2.85956345,2.48469904,0.03040705,0.15730335,1.12883314,0.58845758
-1.70185093,3.67672716,0.00217570,0.64545976,2.73297161,2.39691815,0.03088079,0.15919966,1.13630250,0.58339702
-1.69584792,3.59551290,0.00205829,0.64482215,2.60605093,2.30852898,0.03127335,0.16129587,1.14176172,0.57809183
-1.68984492,3.51320173,0.00195562,0.64277963,2.48049024,2.22067187,0.03157911,0.16358758,1.14494917,0.57247074
-1.68384192,3.43054940,0.00186659,0.63923749,2.35786365,2.13441689,0.03179402,0.16606718,1.14566214,0.56647522
-1.67783892,3.34828753,0.00178997,0.63414193,2.23960334,2.05074647,0.03191580,0.16872334,1.14376749,0.56006390
-1.67183592,3.26711973,0.00172452,0.62748423,2.12697871,1.97054153,0.03194403,0.17154056,1.13920962,0.55321592
-1.66583292,3.18771746,0.00166902,0.61930293,2.02108179,1.89457074,0.03188021,0.17449878,1.13201510,0.54593295
