energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-4.30115058,2.11638728,0.57215099,0.01138921,0.02423925,0.96124470,0.93058824,0.69523733
-4.29514757,2.17909515,0.58838389,0.01183116,0.02449212,0.99223451,0.96663088,0.70809401
-4.28914457,2.24540241,0.60355004,0.01227918,0.02478326,1.02754802,1.00630383,0.72263879
-4.28314157,2.31420636,0.61746872,0.01272751,0.02511110,1.06646349,1.04898454,0.73853628
-4.27713857,2.38434303,0.62997825,0.01317021,0.02547310,1.10819085,1.09400645,0.75542204
-4.27113557,2.45460303,0.64093774,0.01360128,0.02586561,1.15188470,1.14066895,0.77290686
-4.26513257,2.52374998,0.65022871,0.01401475,0.02628375,1.19665913,1.18824835,0.79058222
-4.25912956,2.59054090,0.65775643,0.01440477,0.02672139,1.24160407,1.23600947,0.80802676
-4.25312656,2.65374838,0.66345105,0.01476576,0.02717107,1.28580261,1.28321763,0.82481374
-4.24712356,2.71218358,0.66726818,0.01509248,0.02762417,1.32834912,1.32915061,0.84051932
-4.24112056,2.76471961,0.66918908,0.01538015,0.02807098,1.36836745,1.37311037,0.85473131
-4.23511756,2.81031414,0.66922016,0.01562455,0.02850091,1.40502877,1.41443407,0.86705820
-4.22911456,2.84803080,0.66739201,0.01582209,0.02890276,1.43756844,1.45250414,0.87713813
-4.22311156,2.87705821,0.66375768,0.01596989,0.02926504,1.46530146,1.48675730,0.88464735
-4.21710855,2.89672626,0.65839052,0.01606580,0.02957627,1.48763587,1.51669212,0.88930797
-4.21110555,2.90651881,0.65138152,0.01610843,0.02982535,1.50408388,1.54187513,0.89089468
-4.20510255,2.90608252,0.64283623,0.01609716,0.03000191,1.51427019,1.56194544,0.88923999
-4.19909955,2.89523166,0.63287156,0.01603211,0.03009666,1.51793745,1.57661785,0.88423812
-4.19309655,2.87394855,0.62161245,0.01591409,0.03010169,1.51494867,1.58568450,0.87584703
-4.18709355,2.84238006,0.60918870,0.01574455,0.03001072,1.50528667,1.58901515,0.86408883
-4.18109055,2.80083026,0.59573205,0.01552553,0.02981933,1.48905055,1.58655637,0.84904835
-4.17508754,2.74974965,0.58137363,0.01525955,0.02952508,1.46644957,1.57832956,0.83087017
-4.16908454,2.68972154,0.56624191,0.01494955,0.02912761,1.43779465,1.56442816,0.80975393
-4.16308154,2.62144607,0.55046119,0.01459878,0.02862861,1.40348780,1.54501404,0.78594855
-4.15707854,2.54572250,0.53415073,0.01421074,0.02803179,1.36400998,1.52031327,0.75974510
-4.15107554,2.46343036,0.51742426,0.01378910,0.02734274,1.31990787,1.49061132,0.73146904
-4.14507254,2.37551008,0.50039012,0.01333762,0.02656874,1.27177969,1.45624779,0.70147178
-4.13906953,2.28294347,0.48315163,0.01286013,0.02571852,1.22026089,1.41761054,0.67012197
-4.13306653,2.18673465,0.46580779,0.01236040,0.02480202,1.16600972,1.37512954,0.63779682
-4.12706353,2.08789170,0.44845398,0.01184220,0.02383009,1.10969327,1.32927011,0.60487358
-4.12106053,1.98740935,0.43118269,0.01130919,0.02281416,1.05197422,1.28052577,0.57172152
-4.11505753,1.88625299,0.41408398,0.01076498,0.02176598,0.99349844,1.22941070,0.53869453
-4.10905453,1.78534404,0.39724567,0.01021302,0.02069731,0.93488387,1.17645175,0.50612451
-4.10305153,1.68554700,0.38075322,0.00965667,0.01961963,0.87671061,1.12218013,0.47431568
-4.09704852,1.58765807,0.36468905,0.00909918,0.01854392,0.81951250,1.06712302,0.44353984
-4.09104552,1.49239559,0.34913165,0.00854363,0.01748043,0.76377023,1.01179501,0.41403277
-4.08504252,1.40039224,0.33415412,0.00799302,0.01643853,0.70990595,0.95668975,0.38599158
-4.07903952,1.31218912,0.31982261,0.00745016,0.01542656,0.65827960,0.90227202,0.35957322
-4.07303652,1.22823182,0.30619453,0.00691774,0.01445172,0.60918665,0.84897032,0.33489400
-4.06703352,1.14886843,0.29331680,0.00639829,0.01352006,0.56285757,0.79717047,0.31203013
-4.06103052,1.07434971,0.28122419,0.00589415,0.01263648,0.51945865,0.74721021,0.29101915
-4.05502751,1.00483124,0.26993808,0.00540749,0.01180468,0.47909435,0.69937522,0.27186237
-4.04902451,0.94037784,0.25946562,0.00494026,0.01102734,0.44181093,0.65389668,0.25452796
-4.04302151,0.88097001,0.24979955,0.00449421,0.01030611,0.40760133,0.61095050,0.23895486
-4.03701851,0.82651240,0.24091862,0.00407084,0.00964181,0.37641108,0.57065827,0.22505724
-4.03101551,0.77684420,0.23278887,0.00367143,0.00903454,0.34814518,0.53309000,0.21272949
-4.02501251,0.73175116,0.22536556,0.00329699,0.00848382,0.32267563,0.49826853,0.20185153
-4.01900950,0.69097904,0.21859583,0.00294831,0.00798885,0.29984960,0.46617543,0.19229440
-4.01300650,0.65424801,0.21242198,0.00262592,0.00754857,0.27949777,0.43675823,0.18392592
-4.00700350,0.62126772,0.20678514,0.00233014,0.00716195,0.26144287,0.40993856,0.17661624
-4.00100050,0.59175241,0.20162929,0.00206109,0.00682812,0.24550795,0.38562105,0.17024323
-3.99499750,0.56543560,0.19690531,0.00181868,0.00654652,0.23152432,0.36370237,0.16469744
-3.98899450,0.54208386,0.19257486,0.00160270,0.00631707,0.21933878,0.34408023,0.15988650
-3.98299150,0.52150901,0.18861388,0.00141280,0.00614029,0.20882001,0.32666171,0.15573890
-3.97698849,0.50357834,0.18501556,0.00124857,0.00601738,0.19986390,0.31137080,0.15220685
-3.97098549,0.48822234,0.18179241,0.00110953,0.00595029,0.19239760,0.29815449,0.14926827
-3.96498249,0.47543958,0.17897747,0.00099521,0.00594170,0.18638222,0.28698743,0.14692774
-3.95897949,0.46529847,0.17662446,0.00090514,0.00599505,0.18181399,0.27787475,0.14521634
-3.95297649,0.45793571,0.17480673,0.00083893,0.00611439,0.17872395,0.27085290,0.14419043
-3.94697349,0.45355140,0.17361522,0.00079624,0.00630432,0.17717599,0.26598861,0.14392924
-3.94097049,0.45240087,0.17315521,0.00077682,0.00656978,0.17726348,0.26337583,0.14453153
-3.93496748,0.45478349,0.17354220,0.00078050,0.00691586,0.17910442,0.26313091,0.14611124
-3.92896448,0.46102882,0.17489695,0.00080721,0.00734755,0.18283534,0.26538620,0.14879225
-3.92296148,0.47148049,0.17733989,0.00085694,0.00786945,0.18860408,0.27028230,0.15270252
-3.91695848,0.48647842,0.18098519,0.00092975,0.00848548,0.19656180,0.27795949,0.15796778
-3.91095548,0.50634010,0.18593469,0.00102569,0.00919857,0.20685431,0.28854847,0.16470483
-3.90495248,0.53134150,0.19227202,0.00114483,0.01001036,0.21961319,0.30216122,0.17301488
-3.89894947,0.56169853,0.20005705,0.00128713,0.01092090,0.23494693,0.31888199,0.18297708
-3.89294647,0.59754971,0.20932119,0.00145248,0.01192840,0.25293252,0.33875936,0.19464249
-3.88694347,0.63894088,0.22006343,0.00164061,0.01302900,0.27360766,0.36179930,0.20802873
-3.88094047,0.68581264,0.23224767,0.00185104,0.01421661,0.29696418,0.38796001,0.22311568
-3.87493747,0.73799115,0.24580126,0.00208306,0.01548283,0.32294276,0.41714860,0.23984215
-3.86893447,0.79518281,0.26061494,0.00233566,0.01681690,0.35142936,0.44921989,0.25810412
-3.86293147,0.85697333,0.27654426,0.00260755,0.01820583,0.38225353,0.48397756,0.27775428
-3.85692846,0.92283134,0.29341246,0.00289712,0.01963448,0.41518874,0.52117758,0.29860327
-3.85092546,0.99211666,0.31101472,0.00320243,0.02108587,0.44995491,0.56053383,0.32042255
-3.84492246,1.06409305,0.32912365,0.00352125,0.02254149,0.48622309,0.60172581,0.34294881
-3.83891946,1.13794538,0.34749591,0.00385106,0.02398174,0.52362210,0.64440810,0.36589001
-3.83291646,1.21280034,0.36587961,0.00418910,0.02538637,0.56174716,0.68822118,0.38893274
-3.82691346,1.28775041,0.38402236,0.00453243,0.02673507,0.60017007,0.73280319,0.41175074
-3.82091046,1.36187997,0.40167953,0.00487798,0.02800803,0.63845062,0.77780213,0.43401431
-3.81490745,1.43429281,0.41862251,0.00522265,0.02918653,0.67614894,0.82288793,0.45540031
-3.80890445,1.50413982,0.43464665,0.00556335,0.03025354,0.71283805,0.86776391,0.47560231
-3.80290145,1.57064595,0.44957848,0.00589712,0.03119426,0.74811644,0.91217707,0.49434057
-3.79689845,1.63313523,0.46328209,0.00622117,0.03199665,0.78161990,0.95592685,0.51137146
-3.79089545,1.69105299,0.47566431,0.00653301,0.03265188,0.81303232,0.99887184,0.52649587
-3.78489245,1.74398419,0.48667850,0.00683046,0.03315460,0.84209484,1.04093435,0.53956639
-3.77888944,1.79166739,0.49632702,0.00711176,0.03350326,0.86861314,1.08210240,0.55049281
-3.77288644,1.83400349,0.50466199,0.00737556,0.03370019,0.89246250,1.12242936,0.55924589
-3.76688344,1.87105923,0.51178467,0.00762102,0.03375155,0.91359039,1.16203100,0.56585909
-3.76088044,1.90306513,0.51784324,0.00784775,0.03366725,0.93201669,1.20108035,0.57042827
-3.75487744,1.93040805,0.52302937,0.00805587,0.03346064,0.94783131,1.23980031,0.57310948
-3.74887444,1.95361885,0.52757347,0.00824595,0.03314816,0.96118961,1.27845469,0.57411472
-3.74287144,1.97335556,0.53173905,0.00841899,0.03274883,0.97230562,1.31733772,0.57370607
-3.73686843,1.99038291,0.53581630,0.00857639,0.03228371,0.98144358,1.35676265,0.57218848
-3.73086543,2.00554899,0.54011524,0.00871988,0.03177527,0.98890800,1.39704977,0.56990128
-3.72486243,2.01976014,0.54495850,0.00885147,0.03124670,0.99503274,1.43851441,0.56720912
-3.71885943,2.03395483,0.55067423,0.00897335,0.03072130,1.00016966,1.48145513,0.56449242
-3.71285643,2.04907774,0.55758913,0.00908787,0.03022175,1.00467704,1.52614274,0.56213790
-3.70685343,2.06605481,0.56602192,0.00919743,0.02976950,1.00890843,1.57281035,0.56052943
-3.70085043,2.08577015,0.57627737,0.00930444,0.02938423,1.01320227,1.62164475,0.56003953
-3.69484742,2.10904539,0.58864094,0.00941124,0.02908331,1.01787248,1.67277949,0.56102181
-3.68884442,2.13662213,0.60337419,0.00952009,0.02888141,1.02320049,1.72628970,0.56380446
-3.68284142,2.16914772,0.62071087,0.00963307,0.02879021,1.02942882,1.78218889,0.56868494
-3.67683842,2.20716456,0.64085377,0.00975210,0.02881817,1.03675626,1.84042763,0.57592593
-3.67083542,2.25110286,0.66397217,0.00987888,0.02897043,1.04533490,1.90089429,0.58575235
-3.66483242,2.30127673,0.69019989,0.01001492,0.02924884,1.05526870,1.96341754,0.59834948
-3.65882941,2.35788311,0.71963366,0.01016146,0.02965207,1.06661379,2.02777049,0.61386200
-3.65282641,2.42100313,0.75233194,0.01031953,0.03017573,1.07938007,2.09367629,0.63239356
-3.64682341,2.49060543,0.78831370,0.01048995,0.03081271,1.09353406,2.16081484,0.65400690
-3.64082041,2.56655054,0.82755744,0.01067329,0.03155346,1.10900267,2.22883020,0.67872408
-3.63481741,2.64859612,0.87000000,0.01086990,0.03238636,1.12567763,2.29733843,0.70652672
-3.62881441,2.73640215,0.91553528,0.01107990,0.03329808,1.14342031,2.36593542,0.73735600
-3.62281141,2.82953585,0.96401281,0.01130318,0.03427402,1.16206663,2.43420427,0.77111243
-3.61680840,2.92747598,1.01523626,0.01153936,0.03529865,1.18143191,2.50172203,0.80765517
-3.61080540,3.02961631,1.06896180,0.01178783,0.03635595,1.20131529,2.56806541,0.84680109
-3.60480240,3.13526843,1.12489674,0.01204765,0.03742969,1.22150385,2.63281541,0.88832362
-3.59879940,3.24366408,1.18269843,0.01231759,0.03850381,1.24177612,2.69556059,0.93195160
-3.59279640,3.35395744,1.24197377,0.01259609,0.03956266,1.26190517,2.75589933,0.97736841
-3.58679340,3.46522805,1.30227966,0.01288120,0.04059131,1.28166114,2.81344097,1.02421170
-3.58079040,3.57648490,1.36312463,0.01317062,0.04157567,1.30081360,2.86780619,1.07207406
-3.57478739,3.68667259,1.42397195,0.01346167,0.04250276,1.31913362,2.91862707,1.12050500
-3.56878439,3.79468026,1.48424462,0.01375131,0.04336081,1.33639597,2.96554703,1.16901454
-3.56278139,3.89935381,1.54333221,0.01403617,0.04413942,1.35238148,3.00822132,1.21707872
-3.55677839,3.99951209,1.60059990,0.01431260,0.04482965,1.36687985,3.04631826,1.26414712
-3.55077539,4.09396703,1.65539960,0.01457677,0.04542416,1.37969289,3.07952166,1.30965258
-3.54477239,4.18154801,1.70708312,0.01482471,0.04591731,1.39063849,3.10753465,1.35302294
-3.53876938,4.26112971,1.75501707,0.01505252,0.04630523,1.39955502,3.13008508,1.39369461
-3.53276638,4.33166306,1.79859908,0.01525641,0.04658594,1.40630634,3.14693236,1.43112765
-3.52676338,4.39220806,1.83727504,0.01543293,0.04675945,1.41078708,3.15787554,1.46482184
-3.52076038,4.44196718,1.87055634,0.01557906,0.04682782,1.41292793,3.16276232,1.49433308
-3.51475738,4.48031779,1.89803682,0.01569241,0.04679524,1.41270077,3.16149846,1.51928948
-3.50875438,4.50684190,1.91940830,0.01577133,0.04666806,1.41012303,3.15405691,1.53940630
-3.50275138,4.52135147,1.93447409,0.01581505,0.04645479,1.40526109,3.14048600,1.55449897
-3.49674837,4.52390747,1.94315972,0.01582376,0.04616608,1.39823222,3.12091599,1.56449347
-3.49074537,4.51483137,1.94552009,0.01579869,0.04581458,1.38920477,3.09556333,1.56943331
-3.48474237,4.49470756,1.94174262,0.01574214,0.04541477,1.37839627,3.06473191,1.56948263
-3.47873937,4.46437604,1.93214588,0.01565740,0.04498275,1.36606933,3.02881108,1.56492487
-3.47273637,4.42491483,1.91717355,0.01554878,0.04453586,1.35252525,2.98826996,1.55615697
-3.46673337,4.37761225,1.89738373,0.01542142,0.04409230,1.33809539,2.94364809,1.54367893
-3.46073037,4.32392964,1.87343369,0.01528115,0.04367067,1.32313053,2.89554264,1.52807898
-3.45472736,4.26545565,1.84606066,0.01513433,0.04328936,1.30798861,2.84459239,1.51001482
-3.44872436,4.20385374,1.81605914,0.01498761,0.04296603,1.29302121,2.79145930,1.49019158
-3.44272136,4.14080492,1.78425569,0.01484768,0.04271692,1.27855950,2.73680825,1.46933719
-3.43671836,4.07794790,1.75148201,0.01472101,0.04255622,1.26490018,2.68128595,1.44817630
-3.43071536,4.01681947,1.71854749,0.01461363,0.04249549,1.25229215,2.62549992,1.42740369
-3.42471236,3.95879749,1.68621225,0.01453085,0.04254302,1.24092464,2.56999863,1.40765834
-3.41870935,3.90504909,1.65516182,0.01447703,0.04270341,1.23091741,2.51525362,1.38949933
-3.41270635,3.85648659,1.62598449,0.01445541,0.04297711,1.22231359,2.46164468,1.37338454
-3.40670335,3.81373316,1.59915231,0.01446797,0.04336020,1.21507574,2.40944854,1.35965324
-3.40070035,3.77709975,1.57500648,0.01451527,0.04384428,1.20908529,2.35883191,1.34851329
-3.39469735,3.74657475,1.55374784,0.01459645,0.04441648,1.20414572,2.30984906,1.34003369
-3.38869435,3.72182676,1.53543280,0.01470921,0.04505974,1.19998929,2.26244409,1.33414268
-3.38269135,3.70222063,1.51997491,0.01484985,0.04575320,1.19628730,2.21645792,1.33063176
-3.37668834,3.68684611,1.50715202,0.01501343,0.04647277,1.19266331,2.17163950,1.32916538
-3.37068534,3.67455809,1.49661870,0.01519387,0.04719185,1.18870905,2.12766094,1.32929592
-3.36468234,3.66402661,1.48792345,0.01538420,0.04788218,1.18400202,2.08413571,1.33048347
-3.35867934,3.65379459,1.48052991,0.01557679,0.04851479,1.17812432,2.04063925,1.33211937
-3.35267634,3.64234084,1.47384123,0.01576362,0.04906100,1.17068161,1.99673093,1.33355276
-3.34667334,3.62814552,1.46722651,0.01593653,0.04949343,1.16132149,1.95197655,1.33411875
-3.34067034,3.60975536,1.46004830,0.01608756,0.04978697,1.14975025,1.90597027,1.33316718
-3.33466733,3.58584568,1.45168988,0.01620920,0.04991973,1.13574745,1.85835508,1.33009060
-3.32866433,3.55527670,1.44158126,0.01629464,0.04987380,1.11917736,1.80884097,1.32435031
-3.32266133,3.51714170,1.42922286,0.01633803,0.04963594,1.09999688,1.75722005,1.31549939
-3.31665833,3.47080493,1.41420585,0.01633465,0.04919806,1.07825947,1.70337795,1.30320166
-3.31065533,3.41592793,1.39622828,0.01628106,0.04855746,1.05411494,1.64730112,1.28724584
-3.30465233,3.35248319,1.37510663,0.01617520,0.04771695,1.02780499,1.58907976,1.26755440
-3.29864932,3.28075468,1.35078207,0.01601646,0.04668472,0.99965483,1.52890639,1.24418664
-3.29264632,3.20132556,1.32332148,0.01580562,0.04547397,0.97006123,1.46707011,1.21733617
-3.28664332,3.11505378,1.29291319,0.01554482,0.04410240,0.93947742,1.40394695,1.18732276
-3.28064032,3.02303680,1.25985784,0.01523743,0.04259157,0.90839577,1.33998678,1.15457917
-3.27463732,2.92656738,1.22455471,0.01488793,0.04096607,0.87732879,1.27569747,1.11963360
-3.26863432,2.82708229,1.18748440,0.01450170,0.03925264,0.84678958,1.21162695,1.08308847
-3.26263132,2.72610648,1.14918857,0.01408479,0.03747924,0.81727234,1.14834420,1.04559673
-3.25662831,2.62519529,1.11024775,0.01364374,0.03567414,0.78923402,1.08641976,1.00783653
-3.25062531,2.52587700,1.07125826,0.01318533,0.03386496,0.76307780,1.02640684,0.97048554
-3.24462231,2.42959849,1.03280924,0.01271633,0.03207793,0.73913909,0.96882378,0.93419595
-3.23861931,2.33767593,0.99546081,0.01224335,0.03033710,0.71767469,0.91413848,0.89957112
-3.23261631,2.25125272,0.95972420,0.01177262,0.02866379,0.69885541,0.86275559,0.86714491
-3.22661331,2.17126610,0.92604488,0.01130982,0.02707611,0.68276252,0.81500676,0.83736446
-3.22061031,2.09842359,0.89478900,0.01086003,0.02558874,0.66938799,0.77114439,0.81057695
-3.21460730,2.03318994,0.86623396,0.01042758,0.02421275,0.65863842,0.73133887,0.78702090
-3.20860430,1.97578475,0.84056313,0.01001607,0.02295565,0.65034244,0.69567952,0.76682210
-3.20260130,1.92619042,0.81786493,0.00962834,0.02182158,0.64426110,0.66417869,0.74999436
-3.19659830,1.88416969,0.79813610,0.00926653,0.02081162,0.64010067,0.63677899,0.73644464
-3.19059530,1.84929155,0.78128888,0.00893213,0.01992416,0.63752730,0.61336296,0.72598246
-3.18459230,1.82096410,0.76716150,0.00862608,0.01915537,0.63618268,0.59376469,0.71833280
-3.17858929,1.79847242,0.75553154,0.00834889,0.01849975,0.63570014,0.57778264,0.71315203
-3.17258629,1.78101963,0.74613119,0.00810076,0.01795063,0.63572026,0.56519310,0.71004586
-3.16658329,1.76776901,0.73866383,0.00788167,0.01750071,0.63590541,0.55576343,0.70858856
-3.16058029,1.75788522,0.73282083,0.00769154,0.01714250,0.63595267,0.54926452,0.70834259
-3.15457729,1.75057272,0.72829800,0.00753033,0.01686873,0.63560435,0.54548187,0.70887767
-3.14857429,1.74510959,0.72481067,0.00739808,0.01667274,0.63465607,0.54422470,0.70978842
-3.14257129,1.74087553,0.72210687,0.00729502,0.01654863,0.63296183,0.54533290,0.71070998
-3.13656828,1.73737273,0.71997798,0.00722158,0.01649149,0.63043616,0.54868130,0.71133089
-3.13056528,1.73423924,0.71826641,0.00717840,0.01649735,0.62705336,0.55418157,0.71140270
-3.12456228,1.73125437,0.71687022,0.00716635,0.01656323,0.62284396,0.56178143,0.71074615
-3.11855928,1.72833640,0.71574442,0.00718643,0.01668694,0.61788882,0.57146172,0.70925381
-3.11255628,1.72553334,0.71489918,0.00723976,0.01686693,0.61231126,0.58323147,0.70688907
-3.10655328,1.72300743,0.71439533,0.00732748,0.01710203,0.60626779,0.59712151,0.70368209
-3.10055028,1.72101497,0.71433743,0.00745068,0.01739121,0.59993794,0.61317720,0.69972271
-3.09454727,1.71988271,0.71486501,0.00761033,0.01773328,0.59351391,0.63145072,0.69515133
-3.08854427,1.71998264,0.71614273,0.00780718,0.01812668,0.58719050,0.65199362,0.69014801
-3.08254127,1.72170663,0.71834993,0.00804170,0.01856927,0.58115599,0.67485003,0.68492076
-3.07653827,1.72544253,0.72167043,0.00831401,0.01905815,0.57558427,0.70005106,0.67969366
-3.07053527,1.73155312,0.72628297,0.00862388,0.01958955,0.57062875,0.72761063,0.67469544
-3.06453227,1.74035903,0.73235300,0.00897067,0.02015889,0.56641813,0.75752297,0.67014922
-3.05852926,1.75212618,0.74002600,0.00935339,0.02076075,0.56305417,0.78976182,0.66626382
-3.05252626,1.76705847,0.74942281,0.00977065,0.02138903,0.56061146,0.82428114,0.66322707
-3.04652326,1.78529537,0.76063672,0.01022077,0.02203716,0.55913894,0.86101725,0.66120124
-3.04052026,1.80691424,0.77373260,0.01070178,0.02269828,0.55866298,0.89989177,0.66032067
-3.03451726,1.83193669,0.78874755,0.01121152,0.02336557,0.55919154,0.94081519,0.66069152
-3.02851426,1.86033780,0.80569291,0.01174769,0.02403251,0.56071907,0.98369037,0.66239322
-3.02251126,1.89205735,0.82455712,0.01230790,0.02469313,0.56323162,1.02841554,0.66548146
-3.01650825,1.92701157,0.84530902,0.01288973,0.02534232,0.56671183,1.07488643,0.66999211
-3.01050525,1.96510432,0.86790109,0.01349081,0.02597602,0.57114315,1.12299707,0.67594558
-3.00450225,2.00623663,0.89227220,0.01410879,0.02659137,0.57651326,1.17263922,0.68335124
-2.99849925,2.05031360,0.91834954,0.01474144,0.02718679,0.58281616,1.22370014,0.69221132
-2.99249625,2.09724812,0.94604951,0.01538656,0.02776201,0.59005295,1.27605906,0.70252395
-2.98649325,2.14696103,0.97527741,0.01604208,0.02831801,0.59823126,1.32958246,0.71428506
-2.98049025,2.19937773,1.00592604,0.01670595,0.02885686,0.60736326,1.38411869,0.72748892
-2.97448724,2.25442167,1.03787325,0.01737618,0.02938151,0.61746268,1.43949238,0.74212737
-2.96848424,2.31200511,1.07097888,0.01805080,0.02989553,0.62854088,1.49549931,0.75818773
-2.96248124,2.37201823,1.10508134,0.01872783,0.03040282,0.64060248,1.55190240,0.77564953
-2.95647824,2.43431737,1.13999434,0.01940528,0.03090727,0.65364080,1.60842930,0.79448055
-2.95047524,2.49871364,1.17550412,0.02008110,0.03141243,0.66763355,1.66477218,0.81463230
-2.94447224,2.56496278,1.21136782,0.02075324,0.03192117,0.68253910,1.72058997,0.83603547
-2.93846923,2.63275736,1.24731308,0.02141959,0.03243545,0.69829366,1.77551341,0.85859566
-2.93246623,2.70172197,1.28303944,0.02207802,0.03295604,0.71480962,1.82915262,0.88218992
-2.92646323,2.77141216,1.31822150,0.02272640,0.03348233,0.73197519,1.88110723,0.90666429
-2.92046023,2.84131722,1.35251402,0.02336258,0.03401226,0.74965547,1.93097848,0.93183270
-2.91445723,2.91086706,1.38555873,0.02398441,0.03454225,0.76769483,1.97838269,0.95747739
-2.90845423,2.97944290,1.41699283,0.02458977,0.03506723,0.78592065,2.02296556,0.98335100
-2.90245123,3.04639130,1.44645859,0.02517653,0.03558079,0.80414819,2.06441628,1.00918032
-2.89644822,3.11104102,1.47361389,0.02574253,0.03607529,0.82218620,2.10248074,1.03467153
-2.89044522,3.17272184,1.49814301,0.02628558,0.03654212,0.83984333,2.13697320,1.05951689
-2.88444222,3.23078450,1.51976725,0.02680343,0.03697198,0.85693465,2.16778541,1.08340258
-2.87843922,3.28462095,1.53825495,0.02729369,0.03735514,0.87328826,2.19489303,1.10601739
-2.87243622,3.33368388,1.55343031,0.02775383,0.03768183,0.88875154,2.21835863,1.12706186
-2.86643322,3.37750480,1.56518060,0.02818114,0.03794250,0.90319671,2.23833139,1.14625762
-2.86043022,3.41570986,1.57346162,0.02857270,0.03812820,0.91652563,2.25504324,1.16335646
-2.85442721,3.44803288,1.57830087,0.02892537,0.03823085,0.92867339,2.26880178,1.17814874
-2.84842421,3.47432487,1.57979855,0.02923581,0.03824353,0.93961071,2.27998034,1.19047088
-2.84242121,3.49455984,1.57812611,0.02950051,0.03816075,0.94934493,2.28900553,1.20021144
-2.83641821,3.50883660,1.57352257,0.02971586,0.03797859,0.95791953,2.29634289,1.20731570
-2.83041521,3.51737628,1.56628859,0.02987824,0.03769488,0.96541221,2.30248127,1.21178832
-2.82441221,3.52051581,1.55677848,0.02998411,0.03730929,0.97193157,2.30791644,1.21369404
-2.81840920,3.51869722,1.54539046,0.03003013,0.03682333,0.97761239,2.31313459,1.21315625
-2.81240620,3.51245321,1.53255537,0.03001332,0.03624035,0.98260974,2.31859625,1.21035344
-2.80640320,3.50238923,1.51872423,0.02993115,0.03556545,0.98709206,2.32472091,1.20551352
-2.80040020,3.48916254,1.50435492,0.02978171,0.03480531,0.99123350,2.33187304,1.19890624
-2.79439720,3.47345901,1.48989837,0.02956379,0.03396800,0.99520562,2.34034953,1.19083389
-2.78839420,3.45596809,1.47578478,0.02927700,0.03306275,0.99916901,2.35036896,1.18162047
-2.78239120,3.43735707,1.46241004,0.02892179,0.03209967,1.00326485,2.36206286,1.17159997
-2.77638819,3.41824529,1.45012296,0.02849952,0.03108946,1.00760707,2.37546913,1.16110387
-2.77038519,3.39917940,1.43921364,0.02801241,0.03004305,1.01227513,2.39052775,1.15044856
-2.76438219,3.38061057,1.42990335,0.02746354,0.02897134,1.01730799,2.40707891,1.13992311
-2.75837919,3.36287466,1.42233632,0.02685675,0.02788485,1.02269948,2.42486354,1.12977789
-2.75237619,3.34617621,1.41657374,0.02619654,0.02679346,1.02839531,2.44352647,1.12021455
-2.74637319,3.33057708,1.41259029,0.02548796,0.02570614,1.03429189,2.46262211,1.11137774
-2.74037019,3.31599031,1.41027329,0.02473645,0.02463078,1.04023721,2.48162272,1.10334906
-2.73436718,3.30217974,1.40942472,0.02394774,0.02357400,1.04603368,2.49992908,1.09614346
-2.72836418,3.28876539,1.40976605,0.02312767,0.02254108,1.05144293,2.51688357,1.08970819
-2.72236118,3.27523474,1.41094571,0.02228204,0.02153594,1.05619244,2.53178529,1.08392459
-2.71635818,3.26095948,1.41254925,0.02141657,0.02056112,1.05998380,2.54390699,1.07861244
-2.71035518,3.24521715,1.41411161,0.02053672,0.01961793,1.06250218,2.55251334,1.07353683
-2.70435218,3.22721685,1.41513127,0.01964766,0.01870651,1.06342679,2.55688018,1.06841721
-2.69834917,3.20612810,1.41508584,0.01875418,0.01782605,1.06244178,2.55631403,1.06293831
-2.69234617,3.18111159,1.41344840,0.01786071,0.01697497,1.05924726,2.55017145,1.05676237
-2.68634317,3.15135067,1.40970415,0.01697128,0.01615115,1.05356990,2.53787754,1.04954224
-2.68034017,3.11608232,1.40336678,0.01608951,0.01535214,1.04517268,2.51894297,1.04093480
-2.67433717,3.07462633,1.39399394,0.01521868,0.01457537,1.03386361,2.49297907,1.03061418
-2.66833417,3.02641168,1.38120130,0.01436174,0.01381836,1.01950278,2.45971042,1.01828418
-2.66233117,2.97099917,1.36467476,0.01352135,0.01307890,1.00200776,2.41898451,1.00368952
-2.65632816,2.90809939,1.34418046,0.01269994,0.01235519,0.98135713,2.37077825,0.98662552
-2.65032516,2.83758571,1.31957220,0.01189973,0.01164591,0.95759198,2.31520108,0.96694580
-2.64432216,2.75950187,1.29079620,0.01112282,0.01095032,0.93081548,2.25249465,0.94456790
-2.63831916,2.67406406,1.25789307,0.01037120,0.01026827,0.90119065,2.18302917,0.91947663
-2.63231616,2.58165784,1.22099711,0.00964679,0.00960020,0.86893637,2.10729654,0.89172515
-2.62631316,2.48283006,1.18033287,0.00895147,0.00894709,0.83432205,2.02590063,0.86143386
-2.62031016,2.37827640,1.13620953,0.00828714,0.00831040,0.79766101,1.93954503,0.82878726
-2.61430715,2.26882525,1.08901303,0.00765571,0.00769197,0.75930304,1.84901873,0.79402893
-2.60830415,2.15541857,1.03919655,0.00705914,0.00709394,0.71962640,1.75518025,0.75745504
-2.60230115,2.03909064,0.98726967,0.00649946,0.00651866,0.67902948,1.65894061,0.71940663
