energy_ev,total_up,Ga_p_up,Ga_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-4.30115058,1.30424606,0.26032905,0.00000000,0.60833083,0.99526919,0.00648006,0.05038051
-4.29514757,1.39429698,0.28414648,0.00000000,0.64688520,1.05960562,0.00681922,0.05396786
-4.28914457,1.48617379,0.30909197,0.00000000,0.68615839,1.12476843,0.00713629,0.05768664
-4.28314157,1.57854878,0.33502840,0.00000000,0.72567969,1.18960162,0.00742467,0.06150314
-4.27713857,1.67011285,0.36179873,0.00000000,0.76499172,1.25298296,0.00767821,0.06538436
-4.27113557,1.75959397,0.38922514,0.00000000,0.80365246,1.31384317,0.00789144,0.06929818
-4.26513257,1.84577618,0.41710875,0.00000000,0.84123697,1.37118508,0.00805968,0.07321351
-4.25912956,1.92751848,0.44523008,0.00000000,0.87733902,1.42410225,0.00817916,0.07710049
-4.25312656,2.00377313,0.47335018,0.00000000,0.91157273,1.47179631,0.00824716,0.08093065
-4.24712356,2.07360291,0.50121275,0.00000000,0.94357425,1.51359242,0.00826204,0.08467719
-4.24112056,2.13619665,0.52854720,0.00000000,0.97300377,1.54895221,0.00822331,0.08831517
-4.23511756,2.19088277,0.55507263,0.00000000,0.99954778,1.57748368,0.00813162,0.09182181
-4.22911456,2.23714027,0.58050282,0.00000000,1.02292183,1.59894776,0.00798874,0.09517677
-4.22311156,2.27460689,0.60455200,0.00000000,1.04287368,1.61326107,0.00779750,0.09836243
-4.21710855,2.30308415,0.62694139,0.00000000,1.05918697,1.62049482,0.00756168,0.10136418
-4.21110555,2.32253910,0.64740622,0.00000000,1.07168525,1.62086998,0.00728592,0.10417064
-4.20510255,2.33310270,0.66570292,0.00000000,1.08023620,1.61474858,0.00697555,0.10677388
-4.19909955,2.33506466,0.68161634,0.00000000,1.08475597,1.60262167,0.00663648,0.10916947
-4.19309655,2.32886499,0.69496638,0.00000000,1.08521321,1.58509420,0.00627498,0.11135654
-4.18709355,2.31508213,0.70561402,0.00000000,1.08163259,1.56286727,0.00589759,0.11333759
-4.18109055,2.29441800,0.71346606,0.00000000,1.07409748,1.53671833,0.00551092,0.11511822
-4.17508754,2.26768019,0.71847855,0.00000000,1.06275141,1.50747991,0.00512150,0.11670668
-4.16908454,2.23576155,0.72065852,0.00000000,1.04779810,1.47601744,0.00473573,0.11811329
-4.16308154,2.19961780,0.72006381,0.00000000,1.02949977,1.44320688,0.00435972,0.11934966
-4.15707854,2.16024345,0.71680110,0.00000000,1.00817364,1.40991262,0.00399921,0.12042786
-4.15107554,2.11864683,0.71102205,0.00000000,0.98418651,1.37696643,0.00365957,0.12135946
-4.14507254,2.07582487,0.70291769,0.00000000,0.95794757,1.34514788,0.00334573,0.12215456
-4.13906953,2.03273832,0.69271145,0.00000000,0.92989956,1.31516676,0.00306218,0.12282088
-4.13306653,1.99028837,0.68065107,0.00000000,0.90050868,1.28764806,0.00281302,0.12336289
-4.12706353,1.94929529,0.66699989,0.00000000,0.87025346,1.26311972,0.00260192,0.12378112
-4.12106053,1.91048010,0.65202790,0.00000000,0.83961335,1.24200362,0.00243218,0.12407170
-4.11505753,1.87444972,0.63600325,0.00000000,0.80905723,1.22460987,0.00230680,0.12422613
-4.10905453,1.84168636,0.61918441,0.00000000,0.77903256,1.21113459,0.00222843,0.12423134
-4.10305153,1.81254153,0.60181367,0.00000000,0.74995562,1.20166105,0.00219945,0.12407011
-4.09704852,1.78723482,0.58411216,0.00000000,0.72220319,1.19616419,0.00222195,0.12372173
-4.09104552,1.76585751,0.56627665,0.00000000,0.69610611,1.19451805,0.00229769,0.12316298
-4.08504252,1.74838083,0.54847833,0.00000000,0.67194486,1.19650594,0.00242813,0.12236932
-4.07903952,1.73466824,0.53086350,0.00000000,0.64994727,1.20183273,0.00261430,0.12131631
-4.07303652,1.72449123,0.51355593,0.00000000,0.63028838,1.21013878,0.00285677,0.11998100
-4.06703352,1.71754776,0.49666077,0.00000000,0.61309217,1.22101502,0.00315552,0.11834347
-4.06103052,1.71348232,0.48026964,0.00000000,0.59843502,1.23401833,0.00350990,0.11638823
-4.05502751,1.71190664,0.46446624,0.00000000,0.58635042,1.24868693,0.00391845,0.11410543
-4.04902451,1.71241999,0.44933228,0.00000000,0.57683456,1.26455490,0.00437880,0.11149187
-4.04302151,1.71462820,0.43495296,0.00000000,0.56985239,1.28116565,0.00488763,0.10855173
-4.03701851,1.71816036,0.42142178,0.00000000,0.56534363,1.29808373,0.00544052,0.10529690
-4.03101551,1.72268265,0.40884397,0.00000000,0.56322837,1.31490480,0.00603192,0.10174705
-4.02501251,1.72790876,0.39733842,0.00000000,0.56341186,1.33126357,0.00665515,0.09792926
-4.01900950,1.73360659,0.38703774,0.00000000,0.56578835,1.34683969,0.00730237,0.09387737
-4.01300650,1.73960119,0.37808645,0.00000000,0.57024363,1.36136152,0.00796472,0.08963104
-4.00700350,1.74577414,0.37063719,0.00000000,0.57665635,1.37460821,0.00863240,0.08523463
-4.00100050,1.75205966,0.36484513,0.00000000,0.58489812,1.38640997,0.00929483,0.08073585
-3.99499750,1.75843795,0.36086095,0.00000000,0.59483247,1.39664707,0.00994091,0.07618448
-3.98899450,1.76492658,0.35882259,0.00000000,0.60631299,1.40524780,0.01055925,0.07163092
-3.98299150,1.77157032,0.35884640,0.00000000,0.61918087,1.41218561,0.01113848,0.06712503
-3.97698849,1.77843054,0.36101808,0.00000000,0.63326213,1.41747584,0.01166757,0.06271500
-3.97098549,1.78557464,0.36538401,0.00000000,0.64836503,1.42117225,0.01213616,0.05844642
-3.96498249,1.79306632,0.37194361,0.00000000,0.66427794,1.42336350,0.01253489,0.05436168
-3.95897949,1.80095735,0.38064305,0.00000000,0.68076793,1.42416983,0.01285572,0.05049954
-3.95297649,1.80928127,0.39137104,0.00000000,0.69758056,1.42374005,0.01309221,0.04689502
-3.94697349,1.81804944,0.40395679,0.00000000,0.71444098,1.42224880,0.01323973,0.04357950
-3.94097049,1.82724969,0.41817067,0.00000000,0.73105650,1.41989423,0.01329567,0.04058103
-3.93496748,1.83684765,0.43372755,0.00000000,0.74712081,1.41689604,0.01325955,0.03792487
-3.92896448,1.84679074,0.45029283,0.00000000,0.76231973,1.41349380,0.01313303,0.03563406
-3.92296148,1.85701456,0.46749110,0.00000000,0.77633839,1.40994559,0.01291992,0.03373016
-3.91695848,1.86745135,0.48491702,0.00000000,0.78886973,1.40652681,0.01262602,0.03223389
-3.91095548,1.87804016,0.50214819,0.00000000,0.79962391,1.40352903,0.01225902,0.03116582
-3.90495248,1.88873795,0.51875920,0.00000000,0.80833824,1.40125892,0.01182819,0.03054686
-3.89894947,1.89953109,0.53433658,0.00000000,0.81478733,1.40003693,0.01134414,0.03039868
-3.89294647,1.91044647,0.54849370,0.00000000,0.81879278,1.40019571,0.01081850,0.03074386
-3.88694347,1.92156142,0.56088504,0.00000000,0.82023211,1.40207805,0.01026356,0.03160588
-3.88094047,1.93301169,0.57121916,0.00000000,0.81904618,1.40603407,0.00969192,0.03300882
-3.87493747,1.94499672,0.57926970,0.00000000,0.81524489,1.41241764,0.00911614,0.03497680
-3.86893447,1.95778152,0.58488386,0.00000000,0.80891061,1.42158164,0.00854842,0.03753319
-3.86293147,1.97169463,0.58798797,0.00000000,0.80019901,1.43387195,0.00800027,0.04069959
-3.85692846,1.98712183,0.58858977,0.00000000,0.78933718,1.44962011,0.00748227,0.04449452
-3.85092546,2.00449525,0.58677743,0.00000000,0.77661881,1.46913446,0.00700381,0.04893207
-3.84492246,2.02427823,0.58271507,0.00000000,0.76239668,1.49268978,0.00657293,0.05402028
-3.83891946,2.04694586,0.57663535,0.00000000,0.74707243,1.52051564,0.00619620,0.05975961
-3.83291646,2.07296215,0.56882909,0.00000000,0.73108412,1.55278366,0.00587860,0.06614127
-3.82691346,2.10275437,0.55963270,0.00000000,0.71489184,1.58959401,0.00562353,0.07314579
-3.82091046,2.13668578,0.54941382,0.00000000,0.69896214,1.63096179,0.00543276,0.08074167
-3.81490745,2.17502794,0.53855602,0.00000000,0.68375166,1.67680381,0.00530653,0.08888432
-3.80890445,2.21793409,0.52744303,0.00000000,0.66969083,1.72692675,0.00524357,0.09751532
-3.80290145,2.26541496,0.51644343,0.00000000,0.65716819,1.78101725,0.00524126,0.10656213
-3.79689845,2.31731860,0.50589634,0.00000000,0.64651602,1.83863504,0.00529571,0.11593825
-3.79089545,2.37331554,0.49609880,0.00000000,0.63799795,1.89920985,0.00540193,0.12554386
-3.78489245,2.43289057,0.48729522,0.00000000,0.63179900,1.96204276,0.00555396,0.13526711
-3.77888944,2.49534209,0.47966949,0.00000000,0.62801854,2.02631277,0.00574507,0.14498581
-3.77288644,2.55978959,0.47333984,0.00000000,0.62666638,2.09108878,0.00596791,0.15456978
-3.76688344,2.62518966,0.46835664,0.00000000,0.62766227,2.15534722,0.00621470,0.16388355
-3.76088044,2.69036021,0.46470322,0.00000000,0.63083877,2.21799504,0.00647737,0.17278956
-3.75487744,2.75401239,0.46229938,0.00000000,0.63594737,2.27789768,0.00674780,0.18115160
-3.74887444,2.81478916,0.46100749,0.00000000,0.64266757,2.33391109,0.00701791,0.18883845
-3.74287144,2.87130889,0.46064079,0.00000000,0.65061865,2.38491668,0.00727991,0.19572752
-3.73686843,2.92221256,0.46097339,0.00000000,0.65937356,2.42985785,0.00752638,0.20170852
-3.73086543,2.96621213,0.46175155,0.00000000,0.66847437,2.46777653,0.00775045,0.20668673
-3.72486243,3.00213817,0.46270561,0.00000000,0.67744868,2.49784800,0.00794596,0.21058604
-3.71885943,3.02898445,0.46356227,0.00000000,0.68582634,2.51941230,0.00810751,0.21335140
-3.71285643,3.04594729,0.46405632,0.00000000,0.69315583,2.53200064,0.00823060,0.21495067
-3.70685343,3.05245780,0.46394179,0.00000000,0.69901956,2.53535534,0.00831174,0.21537583
-3.70085043,3.04820544,0.46300166,0.00000000,0.70304769,2.52944217,0.00834842,0.21464338
-3.69484742,3.03315153,0.46105609,0.00000000,0.70492980,2.51445422,0.00833923,0.21279401
-3.68884442,3.00753217,0.45796878,0.00000000,0.70442405,2.49080700,0.00828380,0.20989141
-3.68284142,2.97185024,0.45365122,0.00000000,0.70136356,2.45912473,0.00818285,0.20602052
-3.67683842,2.92685692,0.44806483,0.00000000,0.69565986,2.42021837,0.00803810,0.20128490
-3.67083542,2.87352355,0.44122099,0.00000000,0.68730323,2.37505629,0.00785224,0.19580375
-3.66483242,2.81300518,0.43317902,0.00000000,0.67636025,2.32472899,0.00762882,0.18970830
-3.65882941,2.74659762,0.42404233,0.00000000,0.66296861,2.27040934,0.00737222,0.18313800
-3.65282641,2.67569008,0.41395305,0.00000000,0.64732964,2.21331034,0.00708746,0.17623649
-3.64682341,2.60171562,0.40308531,0.00000000,0.62969893,2.15464231,0.00678017,0.16914756
-3.64082041,2.52610176,0.39163785,0.00000000,0.61037561,2.09557151,0.00645639,0.16201123
-3.63481741,2.45022360,0.37982599,0.00000000,0.58969085,2.03718210,0.00612254,0.15496012
-3.62881441,2.37536152,0.36787369,0.00000000,0.56799616,1.98044298,0.00578524,0.14811619
-3.62281141,2.30266529,0.35600590,0.00000000,0.54565203,1.92618123,0.00545124,0.14158800
-3.61680840,2.23312605,0.34444164,0.00000000,0.52301751,1.87506277,0.00512732,0.13546856
-3.61080540,2.16755718,0.33338820,0.00000000,0.50044107,1.82758127,0.00482024,0.12983386
-3.60480240,2.10658456,0.32303647,0.00000000,0.47825323,1.78405521,0.00453664,0.12474208
-3.59879940,2.05064627,0.31355788,0.00000000,0.45676109,1.74463306,0.00428300,0.12023350
-3.59279640,2.00000121,0.30510278,0.00000000,0.43624491,1.70930588,0.00406565,0.11633115
-3.58679340,1.95474577,0.29780040,0.00000000,0.41695674,1.67792636,0.00389067,0.11304203
-3.58079040,1.91483727,0.29176017,0.00000000,0.39912105,1.65023302,0.00376394,0.11035901
-3.57478739,1.88012245,0.28707438,0.00000000,0.38293689,1.62587815,0.00369111,0.10826308
-3.56878439,1.85036934,0.28382175,0.00000000,0.36858145,1.60445771,0.00367754,0.10672612
-3.56278139,1.82530037,0.28207165,0.00000000,0.35621460,1.58554178,0.00372833,0.10571374
-3.55677839,1.80462504,0.28188873,0.00000000,0.34598374,1.56870359,0.00384824,0.10518841
-3.55077539,1.78806999,0.28333732,0.00000000,0.33802874,1.55354606,0.00404167,0.10511233
-3.54477239,1.77540497,0.28648544,0.00000000,0.33248634,1.53972417,0.00431256,0.10545032
-3.53876938,1.76646335,0.29140800,0.00000000,0.32949360,1.52696239,0.00466430,0.10617220
-3.53276638,1.76115588,0.29818869,0.00000000,0.32919009,1.51506633,0.00509964,0.10725484
-3.52676338,1.75947716,0.30692057,0.00000000,0.33171838,1.50392825,0.00562054,0.10868362
-3.52076038,1.76150451,0.31770496,0.00000000,0.33722288,1.49352636,0.00622800,0.11045318
-3.51475738,1.76738928,0.33064856,0.00000000,0.34584666,1.48391820,0.00692195,0.11256759
-3.50875438,1.77734125,0.34585891,0.00000000,0.35772652,1.47522867,0.00770109,0.11503975
-3.50275138,1.79160693,0.36343816,0.00000000,0.37298633,1.46763366,0.00856271,0.11789009
-3.49674837,1.81044308,0.38347549,0.00000000,0.39172894,1.46134020,0.00950260,0.12114463
-3.49074537,1.83408698,0.40603843,0.00000000,0.41402706,1.45656452,0.01051492,0.12483254
-3.48474237,1.86272502,0.43116346,0.00000000,0.43991355,1.45350935,0.01159215,0.12898317
-3.47873937,1.89646174,0.45884653,0.00000000,0.46937170,1.45234169,0.01272511,0.13362289
-3.47273637,1.93529082,0.48903386,0.00000000,0.50232593,1.45317248,0.01390292,0.13877176
-3.46673337,1.97907010,0.52161377,0.00000000,0.53863382,1.45603942,0.01511317,0.14444027
-3.46073037,2.02750211,0.55641001,0.00000000,0.57807973,1.46089370,0.01634202,0.15062635
-3.45472736,2.08012155,0.59317720,0.00000000,0.62037089,1.46759183,0.01757445,0.15731285
-3.44872436,2.13629083,0.63159882,0.00000000,0.66513628,1.47589269,0.01879450,0.16446562
-3.44272136,2.19520437,0.67128828,0.00000000,0.71192878,1.48546041,0.01998561,0.17203238
-3.43671836,2.25590192,0.71179318,0.00000000,0.76023090,1.49587279,0.02113095,0.17994249
-3.43071536,2.31729088,0.75260308,0.00000000,0.80946425,1.50663507,0.02221384,0.18810769
-3.42471236,2.37817694,0.79316053,0.00000000,0.85900262,1.51719837,0.02321811,0.19642390
-3.41870935,2.43730208,0.83287546,0.00000000,0.90818861,1.52698203,0.02412852,0.20477396
-3.41270635,2.49338853,0.87114223,0.00000000,0.95635336,1.53539875,0.02493114,0.21303134
-3.40670335,2.54518692,0.90735899,0.00000000,1.00283871,1.54188146,0.02561373,0.22106465
-3.40070035,2.59152674,0.94094861,0.00000000,1.04702111,1.54591056,0.02616602,0.22874280
-3.39469735,2.63136665,0.97138019,0.00000000,1.08833644,1.54704033,0.02658000,0.23594051
-3.38869435,2.66384263,0.99819048,0.00000000,1.12630444,1.54492319,0.02685015,0.24254411
-3.38269135,2.68831156,1.02100393,0.00000000,1.16055191,1.53933069,0.02697354,0.24845710
-3.37668834,2.70438802,1.03955053,0.00000000,1.19083335,1.53017022,0.02694993,0.25360539
-3.37068534,2.71197242,1.05368055,0.00000000,1.21704792,1.51749646,0.02678179,0.25794187
-3.36468234,2.71126886,1.06337513,0.00000000,1.23925177,1.50151710,0.02647417,0.26145002
-3.35867934,2.70279130,1.06875221,0.00000000,1.25766467,1.48259228,0.02603463,0.26414633
-3.35267634,2.68735751,1.07006713,0.00000000,1.27267038,1.46122765,0.02547304,0.26608139
-3.34667334,2.66607019,1.06770780,0.00000000,1.28481018,1.43806119,0.02480128,0.26733953
-3.34067034,2.64028591,1.06218422,0.00000000,1.29476952,1.41384407,0.02403303,0.26803680
-3.33466733,2.61157239,1.05411267,0.00000000,1.30335780,1.38941626,0.02318336,0.26831762
-3.32866433,2.58165570,1.04419505,0.00000000,1.31148189,1.36567765,0.02226846,0.26834975
-3.32266133,2.55235910,1.03319420,0.00000000,1.32011410,1.34355583,0.02130524,0.26831821
-3.31665833,2.52553597,1.02190591,0.00000000,1.33025589,1.32397155,0.02031094,0.26841802
-3.31065533,2.50299931,1.01112909,0.00000000,1.34289854,1.30780347,0.01930282,0.26884624
-3.30465233,2.48645090,1.00163505,0.00000000,1.35898248,1.29585332,0.01829776,0.26979360
-3.29864932,2.47741292,0.99413749,0.00000000,1.37935710,1.28881310,0.01731199,0.27143614
-3.29264632,2.47716512,0.98926429,0.00000000,1.40474272,1.28723568,0.01636074,0.27392709
-3.28664332,2.48669036,0.98753258,0.00000000,1.43569659,1.29150996,0.01545804,0.27738966
-3.28064032,2.50663095,0.98932805,0.00000000,1.47258456,1.30184190,0.01461644,0.28191077
-3.27463732,2.53725800,0.99488959,0.00000000,1.51555980,1.31824229,0.01384689,0.28753626
-3.26863432,2.57845518,1.00429990,0.00000000,1.56454976,1.34052179,0.01315856,0.29426774
-3.26263132,2.62971788,1.01748245,0.00000000,1.61925210,1.36829382,0.01255881,0.30206126
-3.25662831,2.69016795,1.03420511,0.00000000,1.67913980,1.40098513,0.01205308,0.31082795
-3.25062531,2.75858341,1.05408999,0.00000000,1.74347556,1.43785378,0.01164494,0.32043644
-3.24462231,2.83344200,1.07662925,0.00000000,1.81133461,1.47801384,0.01133607,0.33071725
-3.23861931,2.91297651,1.10120596,0.00000000,1.88163506,1.52046586,0.01112639,0.34146867
-3.23261631,2.99523947,1.12711900,0.00000000,1.95317432,1.56413166,0.01101404,0.35246398
-3.22661331,3.07817411,1.15361089,0.00000000,2.02466993,1.60789209,0.01099558,0.36345977
-3.22061031,3.15968848,1.17989706,0.00000000,2.09480264,1.65062600,0.01106607,0.37420471
-3.21460730,3.23772905,1.20519529,0.00000000,2.16226000,1.69124859,0.01121917,0.38444860
-3.20860430,3.31035067,1.22875397,0.00000000,2.22577813,1.72874761,0.01144731,0.39395114
-3.20260130,3.37577962,1.24987777,0.00000000,2.28417999,1.76221559,0.01174181,0.40249005
-3.19659830,3.43246698,1.26794977,0.00000000,2.33640836,1.79087688,0.01209303,0.40986813
-3.19059530,3.47913033,1.28244910,0.00000000,2.38155232,1.81410816,0.01249050,0.41591910
-3.18459230,3.51478208,1.29296347,0.00000000,2.41886625,1.83145193,0.01292306,0.42051179
-3.17858929,3.53874386,1.29919634,0.00000000,2.44778098,1.84262228,0.01337905,0.42355273
-3.17258629,3.55064696,1.30096861,0.00000000,2.46790710,1.84750329,0.01384642,0.42498701
-3.16658329,3.55041954,1.29821528,0.00000000,2.47903086,1.84614010,0.01431294,0.42479748
-3.16058029,3.53826221,1.29097744,0.00000000,2.48110360,1.83872385,0.01476638,0.42300248
-3.15457729,3.51461400,1.27939051,0.00000000,2.47422590,1.82557123,0.01519469,0.41965226
-3.14857429,3.48011108,1.26366956,0.00000000,2.45862778,1.80710026,0.01558625,0.41482438
-3.14257129,3.43554117,1.24409288,0.00000000,2.43464657,1.78380352,0.01593003,0.40861845
-3.13656828,3.38179629,1.22098461,0.00000000,2.40270398,1.75622070,0.01621586,0.40115053
-3.13056528,3.31982664,1.19469778,0.00000000,2.36328373,1.72491170,0.01643465,0.39254743
-3.12456228,3.25059793,1.16559830,0.00000000,2.31691102,1.69043182,0.01657859,0.38294137
-3.11855928,3.17505444,1.13405103,0.00000000,2.26413484,1.65331019,0.01664132,0.37246510
-3.11255628,3.09408908,1.10040821,0.00000000,2.20551368,1.61403239,0.01661818,0.36124777
-3.10655328,3.00852157,1.06500075,0.00000000,2.14160508,1.57302780,0.01650624,0.34941173
-3.10055028,2.91908511,1.02813249,0.00000000,2.07295890,1.53066209,0.01630449,0.33707014
-3.09454727,2.82642127,0.99007740,0.00000000,2.00011415,1.48723470,0.01601378,0.32432566
-3.08854427,2.73108255,0.95107940,0.00000000,1.92359864,1.44298103,0.01563689,0.31126996
-3.08254127,2.63354133,0.91135444,0.00000000,1.84393104,1.39807883,0.01517840,0.29798399
-3.07653827,2.53420391,0.87109433,0.00000000,1.76162421,1.35265787,0.01464459,0.28453898
-3.07053527,2.43342797,0.83047177,0.00000000,1.67718930,1.30681203,0.01404327,0.27099780
-3.06453227,2.33154177,0.78964601,0.00000000,1.59113957,1.26061286,0.01338351,0.25741673
-3.05852926,2.22886355,0.74876847,0.00000000,1.50399347,1.21412353,0.01267543,0.24384724
-3.05252626,2.12571955,0.70798804,0.00000000,1.41627640,1.16741227,0.01192992,0.23033783
-3.04652326,2.02245952,0.66745549,0.00000000,1.32852078,1.12056452,0.01115830,0.21693568
-3.04052026,1.91946875,0.62732677,0.00000000,1.24126438,1.07369303,0.01037205,0.20368795
-3.03451726,1.81717611,0.58776510,0.00000000,1.15504695,1.02694554,0.00958255,0.19064289
-3.02851426,1.71605779,0.54894162,0.00000000,1.07040527,0.98050964,0.00880079,0.17785040
-3.02251126,1.61663672,0.51103491,0.00000000,0.98786708,0.93461484,0.00803716,0.16536237
-3.01650825,1.51947824,0.47422927,0.00000000,0.90794425,0.88953177,0.00730124,0.15323253
-3.01050525,1.42518237,0.43871216,0.00000000,0.83112564,0.84556902,0.00660169,0.14151608
-3.00450225,1.33437342,0.40467098,0.00000000,0.75787015,0.80306765,0.00594615,0.13026903
-2.99849925,1.24768787,0.37228939,0.00000000,0.68860034,0.76239412,0.00534115,0.11954740
-2.99249625,1.16576123,0.34174363,0.00000000,0.62369692,0.72393198,0.00479215,0.10940619
-2.98649325,1.08921455,0.31319884,0.00000000,0.56349446,0.68807279,0.00430350,0.09989851
-2.98049025,1.01864152,0.28680578,0.00000000,0.50827833,0.65520691,0.00387858,0.09107450
-2.97448724,0.95459640,0.26269791,0.00000000,0.45828293,0.62571434,0.00351978,0.08298050
-2.96848424,0.89758335,0.24098914,0.00000000,0.41369112,0.59995606,0.00322865,0.07565817
-2.96248124,0.84804729,0.22177200,0.00000000,0.37463474,0.57826613,0.00300595,0.06914382
-2.95647824,0.80636635,0.20511657,0.00000000,0.34119581,0.56094455,0.00285177,0.06346779
-2.95047524,0.77284586,0.19106970,0.00000000,0.31340837,0.54825104,0.00276556,0.05865397
-2.94447224,0.74771367,0.17965483,0.00000000,0.29126046,0.54039969,0.00274623,0.05471945
-2.93846923,0.73111655,0.17087205,0.00000000,0.27469619,0.53755432,0.00279215,0.05167418
-2.93246623,0.72311754,0.16469838,0.00000000,0.26361751,0.53982461,0.00290123,0.04952076
-2.92646323,0.72369376,0.16108818,0.00000000,0.25788568,0.54726266,0.00307087,0.04825428
-2.92046023,0.73273482,0.15997373,0.00000000,0.25732229,0.55986017,0.00329799,0.04786216
-2.91445723,0.75004148,0.16126570,0.00000000,0.26170995,0.57754596,0.00357901,0.04832409
-2.90845423,0.77532477,0.16485374,0.00000000,0.27079264,0.60018401,0.00390984,0.04961200
-2.90245123,0.80820554,0.17060715,0.00000000,0.28427605,0.62757200,0.00428586,0.05169010
-2.89644822,0.84821485,0.17837563,0.00000000,0.30182807,0.65944060,0.00470191,0.05451500
-2.89044522,0.89479538,0.18799029,0.00000000,0.32307977,0.69545356,0.00515235,0.05803598
-2.88444222,0.94730424,0.19926494,0.00000000,0.34762710,0.73520899,0.00563107,0.06219538
-2.87843922,1.00501762,0.21199779,0.00000000,0.37503371,0.77824194,0.00613157,0.06692917
-2.87243622,1.06713753,0.22597365,0.00000000,0.40483493,0.82402852,0.00664707,0.07216770
-2.86643322,1.13280095,0.24096666,0.00000000,0.43654328,0.87199184,0.00717061,0.07783667
-2.86043022,1.20109150,0.25674360,0.00000000,0.46965535,0.92150966,0.00769526,0.08385829
-2.85442721,1.27105358,0.27306768,0.00000000,0.50366014,0.97192402,0.00821425,0.09015261
-2.84842421,1.34170890,0.28970284,0.00000000,0.53804853,1.02255257,0.00872120,0.09663902
-2.84242121,1.41207499,0.30641837,0.00000000,0.57232373,1.07270146,0.00921030,0.10323783
-2.83641821,1.48118511,0.32299359,0.00000000,0.60601209,1.12167951,0.00967650,0.10987190
-2.83041521,1.54810908,0.33922264,0.00000000,0.63867400,1.16881326,0.01011574,0.11646823
-2.82441221,1.61197410,0.35491884,0.00000000,0.66991404,1.21346244,0.01052506,0.12295949
-2.81840920,1.67198488,0.36991861,0.00000000,0.69939011,1.25503527,0.01090275,0.12928524
-2.81240620,1.72744214,0.38408464,0.00000000,0.72682074,1.29300327,0.01124841,0.13539310
-2.80640320,1.77775885,0.39730806,0.00000000,0.75199024,1.32691474,0.01156303,0.14123942
-2.80040020,1.82247345,0.40950962,0.00000000,0.77475127,1.35640681,0.01184891,0.14678968
-2.79439720,1.86125954,0.42063968,0.00000000,0.79502470,1.38121535,0.01210965,0.15201856
-2.78839420,1.89393170,0.43067693,0.00000000,0.81279649,1.40118254,0.01234998,0.15690957
-2.78239120,1.92044726,0.43962614,0.00000000,0.82811196,1.41626187,0.01257563,0.16145436
-2.77638819,1.94090408,0.44751478,0.00000000,0.84106756,1.42652035,0.01279315,0.16565174
-2.77038519,1.95553440,0.45438898,0.00000000,0.85180078,1.43213794,0.01300964,0.16950650
-2.76438219,1.96469532,0.46030885,0.00000000,0.86047855,1.43340416,0.01323256,0.17302803
-2.75837919,1.96885619,0.46534364,0.00000000,0.86728514,1.43071198,0.01346950,0.17622895
-2.75237619,1.96858356,0.46956693,0.00000000,0.87241001,1.42454910,0.01372796,0.17912376
-2.74637319,1.96452416,0.47305216,0.00000000,0.87603660,1.41548685,0.01401513,0.18172758
-2.74037019,1.95738658,0.47586881,0.00000000,0.87833251,1.40416679,0.01433776,0.18405519
-2.73436718,1.94792211,0.47807937,0.00000000,0.87944184,1.39128537,0.01470201,0.18612022
-2.72836418,1.93690512,0.47973733,0.00000000,0.87947997,1.37757673,0.01511337,0.18793470
-2.72236118,1.92511358,0.48088618,0.00000000,0.87853111,1.36379411,0.01557658,0.18950888
-2.71635818,1.91330974,0.48155943,0.00000000,0.87664858,1.35068994,0.01609559,0.19085135
-2.71035518,1.90222141,0.48178161,0.00000000,0.87385767,1.33899518,0.01667358,0.19196934
-2.70435218,1.89252401,0.48156996,0.00000000,0.87016079,1.32939823,0.01731293,0.19286921
-2.69834917,1.88482353,0.48093673,0.00000000,0.86554432,1.32252386,0.01801520,0.19355707
-2.69234617,1.87964054,0.47989171,0.00000000,0.85998650,1.31891286,0.01878115,0.19403933
-2.68634317,1.87739573,0.47844485,0.00000000,0.85346580,1.31900293,0.01961069,0.19432322
-2.68034017,1.87839695,0.47660857,0.00000000,0.84596891,1.32311149,0.02050283,0.19441716
-2.67433717,1.88282843,0.47439959,0.00000000,0.83749774,1.33142128,0.02145556,0.19433090
-2.66833417,1.89074236,0.47184014,0.00000000,0.82807490,1.34396935,0.02246581,0.19407540
-2.66233117,1.90205347,0.46895837,0.00000000,0.81774711,1.36064013,0.02352924,0.19366251
-2.65632816,1.91653701,0.46578795,0.00000000,0.80658643,1.38116331,0.02464016,0.19310435
-2.65032516,1.93383062,0.46236688,0.00000000,0.79468902,1.40511682,0.02579134,0.19241256
-2.64432216,1.95344049,0.45873557,0.00000000,0.78217177,1.43193543,0.02697395,0.19159730
-2.63831916,1.97475199,0.45493450,0.00000000,0.76916684,1.46092476,0.02817740,0.19066634
-2.63231616,1.99704498,0.45100147,0.00000000,0.75581474,1.49128074,0.02938936,0.18962403
-2.62631316,2.01951352,0.44696881,0.00000000,0.74225638,1.52211396,0.03059579,0.18847051
-2.62031016,2.04128968,0.44286078,0.00000000,0.72862469,1.55247821,0.03178099,0.18720107
-2.61430715,2.06147084,0.43869136,0.00000000,0.71503658,1.58140213,0.03292790,0.18580577
-2.60830415,2.07914954,0.43446262,0.00000000,0.70158560,1.60792296,0.03401828,0.18426943
-2.60230115,2.09344483,0.43016384,0.00000000,0.68833613,1.63112083,0.03503318,0.18257200
