energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-3.43671836,2.69952481,0.00120436,0.02338657,0.31480085,1.10180838,0.15574622,1.37189579,0.01420220,0.16474982
-3.43071536,2.66498692,0.00126825,0.02284056,0.30245973,1.07847327,0.15224931,1.36792846,0.01408340,0.16220541
-3.42471236,2.63545542,0.00133334,0.02256688,0.29153914,1.05698958,0.14988812,1.36627797,0.01398043,0.15977413
-3.41870935,2.61114069,0.00139869,0.02256923,0.28198691,1.03752555,0.14857515,1.36702349,0.01389659,0.15750417
-3.41270635,2.59239845,0.00146339,0.02285270,0.27375866,1.02028984,0.14823127,1.37034043,0.01383597,0.15545288
-3.40670335,2.57973376,0.00152654,0.02342392,0.26682060,1.00553136,0.14878826,1.37650281,0.01380340,0.15368567
-3.40070035,2.57379515,0.00158728,0.02429084,0.26115115,0.99353555,0.15019046,1.38588013,0.01380438,0.15227458
-3.39469735,2.57535842,0.00164486,0.02546241,0.25674108,0.98461714,0.15239550,1.39892874,0.01384488,0.15129618
-3.38869435,2.58530062,0.00169862,0.02694799,0.25359248,0.97910952,0.15537412,1.41617757,0.01393112,0.15082909
-3.38269135,2.60456482,0.00174800,0.02875658,0.25171647,0.97735124,0.15910917,1.43820853,0.01406932,0.15095114
-3.37668834,2.63411705,0.00179259,0.03089585,0.25112997,0.97967023,0.16359372,1.46563207,0.01426534,0.15173619
-3.37068534,2.67489710,0.00183212,0.03337109,0.25185172,0.98636637,0.16882862,1.49905888,0.01452433,0.15325086
-3.36468234,2.72776537,0.00186648,0.03618404,0.25389784,0.99769343,0.17481934,1.53906863,0.01485041,0.15555124
-3.35867934,2.79344822,0.00189568,0.03933173,0.25727709,1.01384123,0.18157254,1.58617714,0.01524631,0.15867973
-3.35267634,2.87248438,0.00191987,0.04280535,0.26198637,1.03491882,0.18909232,1.64080338,0.01571308,0.16266222
-3.34667334,2.96517517,0.00193936,0.04658919,0.26800648,1.06093990,0.19737651,1.70323794,0.01624983,0.16750573
-3.34067034,3.07154113,0.00195454,0.05065988,0.27529862,1.09181104,0.20641301,1.77361442,0.01685352,0.17319665
-3.33466733,3.19128753,0.00196593,0.05498571,0.28380164,1.12732347,0.21617659,1.85188534,0.01751888,0.17969969
-3.32866433,3.32378075,0.00197410,0.05952639,0.29343041,1.16714913,0.22662615,1.93780402,0.01823841,0.18695769
-3.32266133,3.46803718,0.00197970,0.06423304,0.30407533,1.21084114,0.23770269,2.03091334,0.01900240,0.19489224
-3.31665833,3.62272578,0.00198344,0.06904866,0.31560299,1.25783891,0.24932813,2.13054257,0.01979916,0.20340525
-3.31065533,3.78618449,0.00198602,0.07390889,0.32785806,1.30747791,0.26140500,2.23581249,0.02061524,0.21238126
-3.30465233,3.95645059,0.00198816,0.07874319,0.34066630,1.35900358,0.27381721,2.34564906,0.02143582,0.22169068
-3.29864932,4.13130366,0.00199059,0.08347640,0.35383852,1.41158909,0.28643168,2.45880526,0.02224506,0.23119352
-3.29264632,4.30831996,0.00199399,0.08803054,0.36717540,1.46435620,0.29910099,2.57389039,0.02302662,0.24074377
-3.28664332,4.48493571,0.00199904,0.09232694,0.38047277,1.51639826,0.31166682,2.68940563,0.02376410,0.25019401
-3.28064032,4.65851694,0.00200634,0.09628842,0.39352733,1.56680469,0.32396405,2.80378443,0.02444158,0.25940013
-3.27463732,4.82643267,0.00201646,0.09984165,0.40614234,1.61468572,0.33582540,2.91543598,0.02504409,0.26822603
-3.26863432,4.98612845,0.00202990,0.10291942,0.41813313,1.65919658,0.34708627,3.02278971,0.02555805,0.27654785
-3.26263132,5.13519695,0.00204711,0.10546276,0.42933214,1.69956005,0.35758968,3.12433902,0.02597172,0.28425782
-3.25662831,5.27144256,0.00206843,0.10742288,0.43959324,1.73508666,0.36719090,3.21868203,0.02627548,0.29126730
-3.25062531,5.39293748,0.00209413,0.10876274,0.44879517,1.76519178,0.37576165,3.30455775,0.02646212,0.29750899
-3.24462231,5.49806672,0.00212438,0.10945824,0.45684403,1.78940899,0.38319367,3.38087597,0.02652696,0.30293815
-3.23861931,5.58556076,0.00215923,0.10949899,0.46367455,1.80739948,0.38940136,3.44673978,0.02646798,0.30753283
-3.23261631,5.65451448,0.00219863,0.10888851,0.46925037,1.81895711,0.39432353,3.50145986,0.02628575,0.31129312
-3.22661331,5.70439248,0.00224236,0.10764398,0.47356317,1.82400937,0.39792407,3.54456026,0.02598332,0.31423930
-3.22061031,5.73502105,0.00229011,0.10579553,0.47663077,1.82261430,0.40019159,3.57577586,0.02556605,0.31640932
-3.21460730,5.74656787,0.00234138,0.10338504,0.47849452,1.81495379,0.40113812,3.59504212,0.02504132,0.31785540
-3.20860430,5.73951146,0.00239556,0.10046455,0.47921585,1.80132369,0.40079695,3.60247805,0.02441824,0.31864026
-3.20260130,5.71460224,0.00245187,0.09709442,0.47887250,1.78212145,0.39921973,3.59836400,0.02370733,0.31883299
-3.19659830,5.67281801,0.00250942,0.09334119,0.47755439,1.75783192,0.39647320,3.58311565,0.02292009,0.31850486
-3.19059530,5.61531641,0.00256723,0.08927538,0.47535956,1.72901196,0.39263556,3.55725603,0.02206869,0.31772528
-3.18459230,5.54338702,0.00262423,0.08496926,0.47239020,1.69627464,0.38779290,3.52138737,0.02116561,0.31655823
-3.17858929,5.45840570,0.00267932,0.08049471,0.46874915,1.66027358,0.38203582,3.47616437,0.02022328,0.31505920
-3.17258629,5.36179328,0.00273140,0.07592118,0.46453678,1.62168812,0.37545644,3.42227033,0.01925384,0.31327284
-3.16658329,5.25498035,0.00277946,0.07131399,0.45984858,1.58120968,0.36814599,3.36039730,0.01826886,0.31123157
-3.16058029,5.13937942,0.00282259,0.06673285,0.45477340,1.53952973,0.36019308,3.29123116,0.01727915,0.30895495
-3.15457729,5.01636495,0.00286008,0.06223076,0.44939234,1.49732951,0.35168270,3.21544178,0.01629463,0.30645010
-3.14857429,4.88726145,0.00289147,0.05785324,0.44377830,1.45527176,0.34269594,3.13367858,0.01532425,0.30371283
-3.14257129,4.75333903,0.00291658,0.05363790,0.43799614,1.41399422,0.33331042,3.04657081,0.01437589,0.30072966
-3.13656828,4.61581549,0.00293562,0.04961441,0.43210323,1.37410491,0.32360123,2.95473212,0.01345644,0.29748041
-3.13056528,4.47586353,0.00294915,0.04580472,0.42615046,1.33617889,0.31364236,2.85876824,0.01257174,0.29394117
-3.12456228,4.33462141,0.00295816,0.04222353,0.42018336,1.30075625,0.30350832,2.75928676,0.01172671,0.29008768
-3.11855928,4.19320542,0.00296407,0.03887902,0.41424335,1.26834092,0.29327590,2.65690770,0.01092540,0.28589859
-3.11255628,4.05272225,0.00296872,0.03577366,0.40836896,1.23940002,0.28302574,2.55227372,0.01017109,0.28135868
-3.10655328,3.91427963,0.00297432,0.03290518,0.40259691,1.21436327,0.27284362,2.44605873,0.00946636,0.27646177
-3.10055028,3.77899400,0.00298342,0.03026750,0.39696298,1.19362236,0.26282138,2.33897408,0.00881321,0.27121301
-3.09454727,3.64799385,0.00299883,0.02785169,0.39150266,1.17752975,0.25305717,2.23177153,0.00821316,0.26563072
-3.08854427,3.52241823,0.00302355,0.02564687,0.38625156,1.16639698,0.24365518,2.12524248,0.00766729,0.25974743
-3.08254127,3.40341013,0.00306064,0.02364099,0.38124558,1.16049215,0.23472463,2.02021347,0.00717633,0.25361020
-3.07653827,3.29210473,0.00311312,0.02182149,0.37652092,1.16003671,0.22637820,1.91753789,0.00674072,0.24728024
-3.07053527,3.18961311,0.00318385,0.02017590,0.37211398,1.16520162,0.21872987,1.81808439,0.00636065,0.24083176
-3.06453227,3.09700227,0.00327538,0.01869217,0.36806125,1.17610287,0.21189224,1.72272250,0.00603606,0.23435031
-3.05852926,3.01527254,0.00338984,0.01735902,0.36439920,1.19279690,0.20597359,1.63230635,0.00576669,0.22793049
-3.05252626,2.94533356,0.00352884,0.01616607,0.36116428,1.21527582,0.20107473,1.54765721,0.00555210,0.22167332
-3.04652326,2.88798034,0.00369333,0.01510387,0.35839309,1.24346319,0.19728583,1.46954589,0.00539161,0.21568344
-3.04052026,2.84387065,0.00388351,0.01416393,0.35612271,1.27721031,0.19468340,1.39867579,0.00528438,0.21006602
-3.03451726,2.81350500,0.00409881,0.01333856,0.35439112,1.31629369,0.19332762,1.33566749,0.00522937,0.20492392
-3.02851426,2.79721030,0.00433785,0.01262077,0.35323790,1.36041389,0.19326008,1.28104545,0.00522534,0.20035484
-3.02251126,2.79512814,0.00459837,0.01200410,0.35270484,1.40919607,0.19450215,1.23522750,0.00527084,0.19644884
-3.01650825,2.80720818,0.00487735,0.01148247,0.35283675,1.46219250,0.19705397,1.19851723,0.00536426,0.19328612
-3.01050525,2.83320711,0.00517102,0.01105002,0.35368198,1.51888730,0.20089414,1.17109963,0.00550380,0.19093533
-3.00450225,2.87269304,0.00547499,0.01070097,0.35529301,1.57870328,0.20598020,1.15303980,0.00568748,0.18945218
-2.99849925,2.92505529,0.00578433,0.01042954,0.35772662,1.64101123,0.21224977,1.14428454,0.00591319,0.18887861
-2.99249625,2.98951894,0.00609376,0.01022988,0.36104383,1.70514122,0.21962228,1.14466649,0.00617867,0.18924233
-2.98649325,3.06516348,0.00639784,0.01009604,0.36530947,1.77039597,0.22800140,1.15391038,0.00648153,0.19055675
-2.98049025,3.15094491,0.00669111,0.01002195,0.37059130,1.83606594,0.23727776,1.17164082,0.00681928,0.19282131
-2.97448724,3.24572000,0.00696832,0.01000150,0.37695880,1.90144566,0.24733205,1.19739118,0.00718932,0.19602205
-2.96848424,3.34827221,0.00722460,0.01002855,0.38448145,1.96585098,0.25803833,1.23061305,0.00758898,0.20013236
-2.96248124,3.45733789,0.00745565,0.01009700,0.39322681,2.02863671,0.26926732,1.27068585,0.00801547,0.20511399
-2.95647824,3.57163223,0.00765790,0.01020091,0.40325821,2.08921396,0.28088960,1.31692625,0.00846594,0.21091806
-2.95047524,3.68987394,0.00782866,0.01033453,0.41463227,2.14706670,0.29277860,1.36859726,0.00893739,0.21748618
-2.94447224,3.81080813,0.00796618,0.01049240,0.42739633,2.20176689,0.30481328,1.42491685,0.00942675,0.22475154
-2.93846923,3.93322692,0.00806975,0.01066940,0.44158588,2.25298756,0.31688044,1.48506610,0.00993077,0.23263998
-2.93246623,4.05598730,0.00813970,0.01086082,0.45722200,2.30051334,0.32887654,1.54819711,0.01044609,0.24107111
-2.92646323,4.17802619,0.00817738,0.01106240,0.47430909,2.34424785,0.34070911,1.61344084,0.01096915,0.24995926
-2.92046023,4.29837245,0.00818512,0.01127030,0.49283280,2.38421758,0.35229771,1.67991513,0.01149622,0.25921452
-2.91445723,4.41615608,0.00816609,0.01148119,0.51275821,2.42057195,0.36357441,1.74673326,0.01202340,0.26874370
-2.90845423,4.53061443,0.00812421,0.01169218,0.53402855,2.45357925,0.37448400,1.81301313,0.01254660,0.27845137
-2.90245123,4.64109588,0.00806395,0.01190082,0.55656415,2.48361855,0.38498378,1.87788748,0.01306155,0.28824081
-2.89644822,4.74706082,0.00799015,0.01210510,0.58026193,2.51116742,0.39504314,1.94051500,0.01356389,0.29801510
-2.89044522,4.84808040,0.00790789,0.01230341,0.60499531,2.53678591,0.40464296,2.00009242,0.01404916,0.30767820
-2.88444222,4.94383292,0.00782220,0.01249450,0.63061448,2.56109700,0.41377481,2.05586735,0.01451286,0.31713609
-2.87843922,5.03409829,0.00773795,0.01267750,0.65694721,2.58476414,0.42244015,2.10715153,0.01495059,0.32629795
-2.87243622,5.11875030,0.00765964,0.01285185,0.68379993,2.60846647,0.43064936,2.15333410,0.01535805,0.33507733
-2.86643322,5.19774722,0.00759126,0.01301734,0.71095934,2.63287259,0.43842074,2.19389421,0.01573120,0.34339332
-2.86043022,5.27112053,0.00753618,0.01317408,0.73819429,2.65861373,0.44577954,2.22841252,0.01606633,0.35117168
-2.85442721,5.33896207,0.00749699,0.01332247,0.76525809,2.68625721,0.45275678,2.25658076,0.01636017,0.35834581
-2.84842421,5.40140989,0.00747553,0.01346325,0.79189108,2.71628140,0.45938809,2.27820888,0.01660997,0.36485766
-2.84242121,5.45863291,0.00747278,0.01359747,0.81782364,2.74905289,0.46571239,2.29322918,0.01681359,0.37065844
-2.83641821,5.51081507,0.00748890,0.01372650,0.84277942,2.78480711,0.47177046,2.30169692,0.01696957,0.37570902
-2.83041521,5.55813909,0.00752326,0.01385199,0.86647890,2.82363300,0.47760338,2.30378740,0.01707715,0.37998025
-2.82441221,5.60077082,0.00757447,0.01397589,0.88864328,2.86546272,0.48325079,2.29978917,0.01713634,0.38345285
-2.81840920,5.63884442,0.00764052,0.01410040,0.90899858,2.91006674,0.48874914,2.29009366,0.01714787,0.38611719
-2.81240620,5.67244955,0.00771881,0.01422790,0.92727994,2.95705479,0.49412975,2.27518162,0.01711320,0.38797271
-2.80640320,5.70162078,0.00780630,0.01436093,0.94323617,3.00588285,0.49941698,2.25560683,0.01703445,0.38902722
-2.80040020,5.72633036,0.00789965,0.01450212,0.95663436,3.05586596,0.50462645,2.23197783,0.01691435,0.38929595
-2.79439720,5.74648466,0.00799532,0.01465405,0.96726460,3.10619661,0.50976337,2.20493849,0.01675614,0.38880053
-2.78839420,5.76192483,0.00808971,0.01481921,0.97494461,3.15596817,0.51482121,2.17514839,0.01656347,0.38756791
-2.78239120,5.77243205,0.00817928,0.01499986,0.97952430,3.20420245,0.51978073,2.14326378,0.01634034,0.38562923
-2.77638819,5.77773727,0.00826069,0.01519795,0.98089002,3.24988063,0.52460943,2.10992002,0.01609095,0.38301884
-2.77038519,5.77753542,0.00833089,0.01541501,0.97896848,3.29197629,0.52926157,2.07571639,0.01581962,0.37977335
-2.76438219,5.77150349,0.00838725,0.01565203,0.97373019,3.32948948,0.53367876,2.04120354,0.01553073,0.37593089
-2.75837919,5.75932194,0.00842762,0.01590943,0.96519217,3.36148050,0.53779117,2.00687422,0.01522864,0.37153053
-2.75237619,5.74069829,0.00845041,0.01618692,0.95341997,3.38710225,0.54151929,1.97315744,0.01491760,0.36661194
-2.74637319,5.71539191,0.00845464,0.01648354,0.93852874,3.40562988,0.54477630,1.94041583,0.01460178,0.36121520
-2.74037019,5.68323862,0.00844000,0.01679759,0.92068328,3.41648671,0.54747088,1.90894614,0.01428519,0.35538083
-2.73436718,5.64417376,0.00840682,0.01712663,0.90009690,3.41926545,0.54951042,1.87898230,0.01397171,0.34914998
-2.72836418,5.59825228,0.00835611,0.01746756,0.87702918,3.41374395,0.55080440,1.85070059,0.01366508,0.34256465
-2.72236118,5.54566466,0.00828947,0.01781667,0.85178241,3.39989487,0.55126799,1.82422609,0.01336891,0.33566806
-2.71635818,5.48674742,0.00820912,0.01816968,0.82469681,3.37788894,0.55082543,1.79963993,0.01308670,0.32850497
-2.71035518,5.42198734,0.00811774,0.01852193,0.79614452,3.34809160,0.54941334,1.77698638,0.01282184,0.32112187
-2.70435218,5.35201888,0.00801845,0.01886844,0.76652256,3.31105317,0.54698356,1.75627954,0.01257763,0.31356724
-2.69834917,5.27761437,0.00791464,0.01920412,0.73624471,3.26749285,0.54350558,1.73750884,0.01235723,0.30589141
-2.69234617,5.19966739,0.00780993,0.01952384,0.70573267,3.21827700,0.53896832,1.72064335,0.01216372,0.29814647
-2.68634317,5.11916964,0.00770795,0.01982264,0.67540663,3.16439260,0.53338128,1.70563452,0.01199997,0.29038584
-2.68034017,5.03718244,0.00761228,0.02009584,0.64567555,3.10691664,0.52677499,1.69241766,0.01186869,0.28266368
-2.67433717,4.95480400,0.00752630,0.02033920,0.61692745,3.04698266,0.51920073,1.68091219,0.01177234,0.27503414
-2.66833417,4.87313423,0.00745308,0.02054902,0.58952001,2.98574551,0.51072963,1.67102129,0.01171307,0.26755043
-2.66233117,4.79323862,0.00739526,0.02072224,0.56377183,2.92434582,0.50145107,1.66263110,0.01169274,0.26026387
-2.65632816,4.71611333,0.00735499,0.02085653,0.53995462,2.86387528,0.49147067,1.65561043,0.01171279,0.25322280
-2.65032516,4.64265324,0.00733388,0.02095034,0.51828675,2.80534426,0.48090777,1.64981104,0.01177429,0.24647158
-2.64432216,4.57362472,0.00733295,0.02100293,0.49892824,2.74965294,0.46989273,1.64506937,0.01187790,0.24004966
-2.63831916,4.50964468,0.00735267,0.02101439,0.48197762,2.69756708,0.45856393,1.64120980,0.01202389,0.23399081
-2.63231616,4.45116716,0.00739294,0.02098566,0.46747062,2.64969945,0.44706489,1.63804972,0.01221217,0.22832251
-2.62631316,4.39847803,0.00745322,0.02091847,0.45538095,2.60649768,0.43554137,1.63540642,0.01244235,0.22306562
-2.62031016,4.35169833,0.00753258,0.02081531,0.44562311,2.56823886,0.42413868,1.63310562,0.01271380,0.21823430
-2.61430715,4.31079580,0.00762980,0.02067944,0.43805714,2.53503128,0.41299927,1.63099118,0.01302576,0.21383625
-2.60830415,4.27560398,0.00774352,0.02051478,0.43249517,2.50682286,0.40226064,1.62893550,0.01337743,0.20987310
-2.60230115,4.24584765,0.00787236,0.02032589,0.42870956,2.48341602,0.39205351,1.62684990,0.01376803,0.20634123
-2.59629815,4.22117286,0.00801504,0.02011789,0.42644230,2.46448802,0.38250045,1.62469414,0.01419692,0.20323257
-2.59029515,4.20117973,0.00817049,0.01989643,0.42541526,2.44961566,0.37371472,1.62248434,0.01466366,0.20053573
-2.58429215,4.18545579,0.00833795,0.01966756,0.42534094,2.43830308,0.36579943,1.62029843,0.01516806,0.19823707
-2.57828914,4.17360771,0.00851706,0.01943772,0.42593322,2.43001117,0.35884686,1.61827857,0.01571016,0.19632188
-2.57228614,4.16528934,0.00870787,0.01921361,0.42691770,2.42418687,0.35293803,1.61662996,0.01629026,0.19477536
-2.56628314,4.16022406,0.00891086,0.01900210,0.42804116,2.42029111,0.34814219,1.61561572,0.01690881,0.19358358
-2.56028014,4.15822020,0.00912692,0.01881012,0.42907978,2.41782358,0.34451646,1.61554785,0.01756637,0.19273416
-2.55427714,4.15917819,0.00935730,0.01864454,0.42984579,2.41634337,0.34210532,1.61677441,0.01826343,0.19221672
-2.54827414,4.16308924,0.00960346,0.01851200,0.43019226,2.41548436,0.34094013,1.61966341,0.01900031,0.19202310
-2.54227114,4.17002536,0.00986705,0.01841879,0.43001594,2.41496478,0.34103844,1.62458420,0.01977695,0.19214718
-2.53626813,4.18012167,0.01014967,0.01837062,0.42925797,2.41459049,0.34240331,1.63188701,0.02059276,0.19258456
-2.53026513,4.19355187,0.01045283,0.01837251,0.42790264,2.41425230,0.34502257,1.64188202,0.02144641,0.19333183
-2.52426213,4.21049876,0.01077770,0.01842854,0.42597422,2.41391756,0.34886793,1.65481881,0.02233573,0.19438578
-2.51825913,4.23112158,0.01112504,0.01854171,0.42353214,2.41361688,0.35389433,1.67086749,0.02325750,0.19574233
-2.51225613,4.25552246,0.01149505,0.01871376,0.42066482,2.41342710,0.36003924,1.69010248,0.02420738,0.19739547
-2.50625313,4.28371415,0.01188725,0.01894499,0.41748251,2.41345153,0.36722225,1.71249004,0.02517984,0.19933612
-2.50025013,4.31559116,0.01230042,0.01923421,0.41410950,2.41379909,0.37534486,1.73788005,0.02616812,0.20155111
-2.49424712,4.35090629,0.01273251,0.01957857,0.41067619,2.41456353,0.38429067,1.76600285,0.02716427,0.20402224
-2.48824412,4.38925408,0.01318070,0.01997360,0.40731137,2.41580415,0.39392592,1.79647122,0.02815921,0.20672564
-2.48224112,4.43006241,0.01364132,0.02041318,0.40413503,2.41752919,0.40410053,1.82878757,0.02914286,0.20963130
-2.47623812,4.47259300,0.01410997,0.02088959,0.40125225,2.41968298,0.41464958,1.86235597,0.03010426,0.21270292
-2.47023512,4.51595090,0.01458159,0.02139373,0.39874813,2.42213741,0.42539540,1.89649871,0.03103184,0.21589818
-2.46423212,4.55910282,0.01505054,0.02191520,0.39668425,2.42468840,0.43615009,1.93047646,0.03191356,0.21916921
-2.45822911,4.60090344,0.01551077,0.02244263,0.39509659,2.42705746,0.44671854,1.96351122,0.03273728,0.22246353
-2.45222611,4.64012879,0.01595596,0.02296393,0.39399501,2.42889821,0.45690204,1.99481118,0.03349095,0.22572522
-2.44622311,4.67551496,0.01637967,0.02346666,0.39336430,2.42980754,0.46650213,2.02359636,0.03416297,0.22889639
-2.44022011,4.70580076,0.01677556,0.02393840,0.39316657,2.42934083,0.47532499,2.04912396,0.03474250,0.23191888
-2.43421711,4.72977235,0.01713756,0.02436716,0.39334493,2.42703032,0.48318592,2.07071270,0.03521975,0.23473609
-2.42821411,4.74630803,0.01746006,0.02474178,0.39382810,2.42240578,0.48991410,2.08776496,0.03558636,0.23729496
-2.42221111,4.75442146,0.01773813,0.02505231,0.39453582,2.41501648,0.49535734,2.09978632,0.03583567,0.23954789
-2.41620810,4.75330138,0.01796768,0.02529047,0.39538453,2.40445316,0.49938671,2.10640160,0.03596308,0.24145460
-2.41020510,4.74234648,0.01814564,0.02544989,0.39629334,2.39036922,0.50190093,2.10736718,0.03596633,0.24298391
-2.40420210,4.72119393,0.01827019,0.02552649,0.39718959,2.37249980,0.50283040,2.10257931,0.03584577,0.24411514
-2.39819910,4.68974047,0.01834082,0.02551864,0.39801405,2.35067806,0.50214056,2.09207812,0.03560460,0.24483936
-2.39219610,4.64815521,0.01835858,0.02542734,0.39872519,2.32484765,0.49983462,2.07604754,0.03524908,0.24516013
-2.38619310,4.59688349,0.01832610,0.02525626,0.39930256,2.29507084,0.49595534,2.05481108,0.03478867,0.24509387
-2.38019010,4.53664159,0.01824770,0.02501169,0.39974881,2.26153178,0.49058581,2.02882378,0.03423609,0.24466974
-2.37418709,4.46840217,0.01812946,0.02470242,0.40009051,2.22453462,0.48384908,1.99866065,0.03360731,0.24392901
-2.36818409,4.39337077,0.01797917,0.02433950,0.40037748,2.18449653,0.47590666,1.96500180,0.03292149,0.24292396
-2.36218109,4.31295398,0.01780632,0.02393592,0.40068073,2.14193563,0.46695565,1.92861486,0.03220073,0.24171622
-2.35617809,4.22872004,0.01762198,0.02350618,0.40108907,2.09745441,0.45722476,1.89033502,0.03146982,0.24037468
-2.35017509,4.14235301,0.01743862,0.02306583,0.40170455,2.05171906,0.44696909,1.85104319,0.03075578,0.23897306
-2.34417209,4.05560203,0.01726993,0.02263098,0.40263686,2.00543567,0.43646387,1.81164284,0.03008741,0.23758704
-2.33816908,3.97022700,0.01713050,0.02221766,0.40399700,1.95932419,0.42599726,1.77303597,0.02949458,0.23629128
-2.33216608,3.88794279,0.01703549,0.02184133,0.40589056,1.91409114,0.41586253,1.73609894,0.02900761,0.23515624
-2.32616308,3.81036350,0.01700027,0.02151627,0.40841079,1.87040248,0.40634975,1.70165853,0.02865641,0.23424507
-2.32016008,3.73894915,0.01703993,0.02125508,0.41163202,1.82885756,0.39773729,1.67046909,0.02846964,0.23361064
-2.31415708,3.67495646,0.01716888,0.02106821,0.41560360,1.78996554,0.39028350,1.64319116,0.02847387,0.23329283
-2.30815408,3.61939583,0.01740031,0.02096351,0.42034480,1.75412525,0.38421883,1.62037241,0.02869262,0.23331628
-2.30215108,3.57299606,0.01774573,0.02094597,0.42584097,1.72160960,0.37973864,1.60243125,0.02914553,0.23368866
-2.29614807,3.53617860,0.01821452,0.02101751,0.43204111,1.69255511,0.37699712,1.58964394,0.02984754,0.23439955
-2.29014507,3.50904228,0.01881345,0.02117683,0.43885719,1.66695732,0.37610244,1.58213540,0.03080813,0.23542007
-2.28414207,3.49135939,0.01954635,0.02141950,0.44616524,1.64467234,0.37711347,1.57987438,0.03203075,0.23670334
-2.27813907,3.48258365,0.02041379,0.02173801,0.45380818,1.62542439,0.38003812,1.58267313,0.03351231,0.23818561
-2.27213607,3.48186985,0.02141286,0.02212207,0.46160049,1.60881935,0.38483351,1.59019180,0.03524295,0.23978824
-2.26613307,3.48810461,0.02253712,0.02255896,0.46933440,1.59436351,0.39140794,1.60194756,0.03720591,0.24142039
-2.26013007,3.49994734,0.02377657,0.02303391,0.47678748,1.58148687,0.39962470,1.61732827,0.03937767,0.24298233
-2.25412706,3.51587988,0.02511782,0.02353065,0.48373118,1.56956999,0.40930759,1.63561043,0.04172832,0.24436920
-2.24812406,3.53426299,0.02654442,0.02403197,0.48994015,1.55797303,0.42024793,1.65598080,0.04422211,0.24547521
-2.24212106,3.55339747,0.02803718,0.02452027,0.49520170,1.54606595,0.43221291,1.67756121,0.04681827,0.24619792
-2.23611806,3.57158758,0.02957480,0.02497821,0.49932512,1.53325827,0.44495500,1.69943556,0.04947198,0.24644257
-2.23011506,3.58720434,0.03113441,0.02538927,0.50215037,1.51902717,0.45822192,1.72067823,0.05213552,0.24612619
-2.22411206,3.59874591,0.03269232,0.02573833,0.50355567,1.50294271,0.47176694,1.74038287,0.05475959,0.24518127
-2.21810905,3.60489297,0.03422476,0.02601215,0.50346374,1.48468899,0.48535906,1.75769052,0.05729468,0.24355897
-2.21210605,3.60455663,0.03570868,0.02619979,0.50184624,1.46408037,0.49879253,1.77181598,0.05969252,0.24123153
-2.20610305,3.59691708,0.03712244,0.02629299,0.49872628,1.44107198,0.51189538,1.78207161,0.06190745,0.23819392
-2.20010005,3.58145141,0.03844661,0.02628640,0.49417879,1.41576423,0.52453660,1.78788746,0.06389783,0.23446452
-2.19409705,3.55794964,0.03966453,0.02617770,0.48832877,1.38840102,0.53663144,1.78882713,0.06562724,0.23008496
-2.18809405,3.52651818,0.04076286,0.02596767,0.48134733,1.35936186,0.54814471,1.78459875,0.06706556,0.22511894
-2.18209105,3.48757100,0.04173193,0.02566008,0.47344590,1.32914817,0.55909173,1.77506068,0.06818983,0.21965021
-2.17608804,3.44180862,0.04256598,0.02526153,0.46486857,1.29836456,0.56953689,1.76022174,0.06898486,0.21377972
-2.17008504,3.39018622,0.04326320,0.02478118,0.45588311,1.26769565,0.57958968,1.74023610,0.06944354,0.20762211
-2.16408204,3.33387205,0.04382556,0.02423038,0.44677085,1.23787961,0.58939850,1.71539316,0.06956697,0.20130170
-2.15807904,3.27419811,0.04425860,0.02362226,0.43781598,1.20967949,0.59914214,1.68610273,0.06936413,0.19494804
-2.15207604,3.21260501,0.04457090,0.02297129,0.42929460,1.18385339,0.60901959,1.65287645,0.06885149,0.18869135
-2.14607304,3.15058355,0.04477353,0.02229272,0.42146405,1.16112477,0.61923832,1.61630609,0.06805216,0.18265794
-2.14007004,3.08961517,0.04487939,0.02160215,0.41455293,1.14215401,0.63000178,1.57703981,0.06699505,0.17696580
-2.13406703,3.03111397,0.04490246,0.02091496,0.40875214,1.12751238,0.64149646,1.53575730,0.06571368,0.17172059
-2.12806403,2.97637249,0.04485701,0.02024591,0.40420747,1.11765927,0.65387942,1.49314503,0.06424497,0.16701211
-2.12206103,2.92651338,0.04475694,0.01960868,0.40101381,1.11292370,0.66726662,1.44987237,0.06262800,0.16291140
-2.11605803,2.88244904,0.04461501,0.01901550,0.39921143,1.11349065,0.68172289,1.40656984,0.06090271,0.15946859
-2.11005503,2.84485057,0.04444235,0.01847692,0.39878432,1.11939276,0.69725405,1.36381004,0.05910868,0.15671151
-2.10405203,2.81412728,0.04424794,0.01800155,0.39966075,1.13050778,0.71380158,1.32209221,0.05728403,0.15464521
-2.09804902,2.79041749,0.04403840,0.01759596,0.40171591,1.14656159,0.73124026,1.28183069,0.05546449,0.15325224
-2.09204602,2.77359066,0.04381779,0.01726466,0.40477667,1.16713699,0.74937896,1.24334780,0.05368255,0.15249376
-2.08604302,2.76326067,0.04358774,0.01701013,0.40862813,1.19168756,0.76796478,1.20687109,0.05196698,0.15231139
-2.08004002,2.75880942,0.04334759,0.01683296,0.41302172,1.21955629,0.78669014,1.17253486,0.05034239,0.15262971
-2.07403702,2.75941955,0.04309482,0.01673202,0.41768463,1.24999803,0.80520289,1.14038574,0.04882910,0.15335932
