energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-2.90845423,0.75392207,0.00102778,0.00446979,0.11159044,0.29488208,0.00221570,0.06022480,0.37388126,0.30110168
-2.90245123,0.82424446,0.00115921,0.00439721,0.12195739,0.32725930,0.00238606,0.06098317,0.40884892,0.32842123
-2.89644822,0.89816973,0.00129940,0.00440871,0.13298849,0.36115092,0.00255789,0.06234932,0.44557211,0.35706250
-2.89044522,0.97518365,0.00144747,0.00450070,0.14462632,0.39627117,0.00272971,0.06427254,0.48393866,0.38685659
-2.88444222,1.05472697,0.00160231,0.00466986,0.15681071,0.43229194,0.00290030,0.06669626,0.52384228,0.41762614
-2.87843922,1.13620975,0.00176257,0.00491310,0.16948108,0.46884733,0.00306862,0.06955990,0.56519029,0.44919135
-2.87243622,1.21902794,0.00192666,0.00522761,0.18257888,0.50554022,0.00323398,0.07280089,0.60791128,0.48137642
-2.86643322,1.30258150,0.00209281,0.00561088,0.19605026,0.54195061,0.00339598,0.07635654,0.65196235,0.51401616
-2.86043022,1.38629325,0.00225904,0.00606076,0.20984865,0.57764570,0.00355459,0.08016606,0.69733532,0.54696249
-2.85442721,1.46962785,0.00242325,0.00657540,0.22393719,0.61219113,0.00371012,0.08417228,0.74406166,0.58009047
-2.84842421,1.55210967,0.00258324,0.00715330,0.23829077,0.64516311,0.00386325,0.08832333,0.79221545,0.61330350
-2.84242121,1.63333872,0.00273678,0.00779327,0.25289752,0.67616095,0.00401501,0.09257406,0.84191415,0.64653736
-2.83641821,1.71300357,0.00288165,0.00849440,0.26775964,0.70481921,0.00416673,0.09688709,0.89331663,0.67976279
-2.83041521,1.79089046,0.00301571,0.00925592,0.28289325,0.73081918,0.00431999,0.10123363,0.94661829,0.71298627
-2.82441221,1.86688755,0.00313694,0.01007718,0.29832740,0.75389885,0.00447655,0.10559377,1.00204301,0.74624875
-2.81840920,1.94098391,0.00324353,0.01095744,0.31410193,0.77386099,0.00463830,0.10995642,1.05983192,0.77962230
-2.81240620,2.01326269,0.00333392,0.01189571,0.33026427,0.79057877,0.00480712,0.11431876,1.12022917,0.81320447
-2.80640320,2.08388847,0.00340679,0.01289062,0.34686525,0.80399865,0.00498483,0.11868519,1.18346485,0.84711054
-2.80040020,2.15308891,0.00346119,0.01394010,0.36395394,0.81414024,0.00517304,0.12306594,1.24973570,0.88146372
-2.79439720,2.22113125,0.00349648,0.01504124,0.38157178,0.82109314,0.00537309,0.12747517,1.31918406,0.91638374
-2.78839420,2.28829467,0.00351239,0.01619006,0.39974627,0.82501082,0.00558592,0.13192881,1.39187616,0.95197406
-2.78239120,2.35483955,0.00350900,0.01738125,0.41848436,0.82610183,0.00581199,0.13644219,1.46778047,0.98830853
-2.77638819,2.42097532,0.00348672,0.01860803,0.43776617,0.82461883,0.00605120,0.14102749,1.54674735,1.02541772
-2.77038519,2.48682843,0.00344631,0.01986198,0.45753913,0.82084586,0.00630285,0.14569128,1.62849117,1.06327610
-2.76438219,2.55241242,0.00338880,0.02113298,0.47771320,0.81508469,0.00656557,0.15043215,1.71257599,1.10179039
-2.75837919,2.61760193,0.00331547,0.02240916,0.49815734,0.80764094,0.00683732,0.15523870,1.79840600,1.14079011
-2.75237619,2.68211242,0.00322783,0.02367694,0.51869771,0.79881064,0.00711540,0.16008791,1.88522175,1.18002090
-2.74637319,2.74548715,0.00312753,0.02492122,0.53911775,0.78886812,0.00739647,0.16494412,1.97210288,1.21914128
-2.74037019,2.80709286,0.00301634,0.02612555,0.55916048,0.77805569,0.00767664,0.16975866,2.05797803,1.25772326
-2.73436718,2.86612489,0.00289609,0.02727246,0.57853297,0.76657595,0.00795151,0.17447011,2.14164210,1.29525725
-2.72836418,2.92162216,0.00276863,0.02834387,0.59691296,0.75458679,0.00821633,0.17900545,2.22178078,1.33116123
-2.72236118,2.97249200,0.00263579,0.02932151,0.61395756,0.74219954,0.00846609,0.18328185,2.29700183,1.36479421
-2.71635818,3.01754391,0.00249933,0.03018750,0.62931360,0.72948028,0.00869568,0.18720918,2.36587226,1.39547355
-2.71035518,3.05553125,0.00236094,0.03092482,0.64262942,0.71645403,0.00890005,0.19069307,2.42696014,1.42249562
-2.70435218,3.08519888,0.00222219,0.03151796,0.65356736,0.70311164,0.00907439,0.19363849,2.47887944,1.44515903
-2.69834917,3.10533484,0.00208452,0.03195338,0.66181661,0.68941877,0.00921425,0.19595359,2.52033615,1.46278938
-2.69234617,3.11482338,0.00194925,0.03222011,0.66710571,0.67532647,0.00931573,0.19755358,2.55017362,1.47476458
-2.68634317,3.11269689,0.00181754,0.03231011,0.66921406,0.66078248,0.00937562,0.19836466,2.56741514,1.48053951
-2.68034017,3.09818397,0.00169042,0.03221872,0.66798191,0.64574272,0.00939149,0.19832751,2.57130172,1.47966881
-2.67433717,3.07075121,0.00156879,0.03194483,0.66331833,0.63018207,0.00936187,0.19740043,2.56132324,1.47182675
-2.66833417,3.03013640,0.00145343,0.03149109,0.65520668,0.61410379,0.00928622,0.19556173,2.53724153,1.45682317
-2.66233117,2.97637139,0.00134497,0.03086386,0.64370728,0.59754703,0.00916503,0.19281150,2.49910402,1.43461459
-2.65632816,2.90979334,0.00124398,0.03007312,0.62895716,0.58059191,0.00899984,0.18917234,2.44724741,1.40531007
-2.65032516,2.83104363,0.00115087,0.02913221,0.61116687,0.56336186,0.00879313,0.18468935,2.38229104,1.36917126
-2.64432216,2.74105440,0.00106602,0.02805747,0.59061448,0.54602301,0.00854831,0.17942912,2.30512017,1.32660688
-2.63831916,2.64102339,0.00098966,0.02686776,0.56763695,0.52878081,0.00826961,0.17347793,2.21686004,1.27816163
-2.63231616,2.53237816,0.00092199,0.02558394,0.54261950,0.51187381,0.00796195,0.16693916,2.11884181,1.22450019
-2.62631316,2.41673153,0.00086309,0.02422825,0.51598326,0.49556520,0.00763076,0.15993011,2.01256201,1.16638702
-2.62031016,2.29583028,0.00081297,0.02282368,0.48817183,0.48013237,0.00728183,0.15257832,1.89963731,1.10466293
-2.61430715,2.17149963,0.00077156,0.02139338,0.45963745,0.46585523,0.00692113,0.14501766,1.78175668,1.04021950
-2.60830415,2.04558597,0.00073871,0.01996002,0.43082726,0.45300380,0.00655463,0.13738430,1.66063296,0.97397247
-2.60230115,1.91990056,0.00071416,0.01854526,0.40217028,0.44182587,0.00618808,0.12981277,1.53795588,0.90683536
-2.59629815,1.79616651,0.00069756,0.01716926,0.37406570,0.43253527,0.00582689,0.12243235,1.41534837,0.83969426
-2.59029515,1.67597128,0.00068847,0.01585030,0.34687272,0.42530150,0.00547597,0.11536377,1.29432778,0.77338499
-2.58429215,1.56072657,0.00068635,0.01460444,0.32090256,0.42024120,0.00513956,0.10871661,1.17627314,0.70867328
-2.57828914,1.45163683,0.00069057,0.01344538,0.29641251,0.41741193,0.00482120,0.10258713,1.06239956,0.64623864
-2.57228614,1.34967737,0.00070039,0.01238432,0.27360249,0.41680861,0.00452361,0.09705698,0.95374002,0.58666244
-2.56628314,1.25558245,0.00071501,0.01142996,0.25261381,0.41836272,0.00424868,0.09219242,0.85113481,0.53042024
-2.56028014,1.16984306,0.00073352,0.01058862,0.23353015,0.42194444,0.00399747,0.08804427,0.75522833,0.47787838
-2.55427714,1.09271398,0.00075499,0.00986436,0.21638057,0.42736744,0.00377022,0.08464843,0.66647255,0.42929470
-2.54827414,1.02422898,0.00077842,0.00925919,0.20114422,0.43439615,0.00356643,0.08202687,0.58513651,0.38482278
-2.54227114,0.96422288,0.00080278,0.00877335,0.18775635,0.44275515,0.00338493,0.08018895,0.51132055,0.34451947
-2.53626813,0.91235893,0.00082705,0.00840554,0.17611543,0.45214006,0.00322399,0.07913303,0.44497446,0.30835468
-2.53026513,0.86815980,0.00085025,0.00815321,0.16609079,0.46222955,0.00308143,0.07884814,0.38591808,0.27622323
-2.52426213,0.83104054,0.00087141,0.00801281,0.15753054,0.47269758,0.00295474,0.07931560,0.33386342,0.24795763
-2.51825913,0.80034171,0.00088965,0.00798000,0.15026940,0.48322558,0.00284123,0.08051053,0.28843713,0.22334144
-2.51225613,0.77536133,0.00090420,0.00804986,0.14413604,0.49351364,0.00273814,0.08240307,0.24920241,0.20212250
-2.50625313,0.75538422,0.00091437,0.00821699,0.13895980,0.50329047,0.00264273,0.08495927,0.21567957,0.18402554
-2.50025013,0.73970787,0.00091962,0.00847563,0.13457650,0.51232142,0.00255245,0.08814168,0.18736469,0.16876367
-2.49424712,0.72766384,0.00091955,0.00881970,0.13083320,0.52041447,0.00246496,0.09190950,0.16374597,0.15604868
-2.48824412,0.71863460,0.00091393,0.00924278,0.12759189,0.52742385,0.00237827,0.09621846,0.14431742,0.14559968
-2.48224112,0.71206541,0.00090266,0.00973810,0.12473210,0.53325138,0.00229074,0.10102038,0.12859004,0.13715022
-2.47623812,0.70747171,0.00088581,0.01029848,0.12215235,0.53784550,0.00220112,0.10626260,0.11610030,0.13045379
-2.47023512,0.70444218,0.00086360,0.01091626,0.11977070,0.54119835,0.00210859,0.11188731,0.10641631,0.12528779
-2.46423212,0.70263834,0.00083638,0.01158329,0.11752442,0.54334128,0.00201276,0.11783092,0.09914188,0.12145623
-2.45822911,0.70179138,0.00080464,0.01229082,0.11536899,0.54433912,0.00191360,0.12402369,0.09391871,0.11879123
-2.45222611,0.70169708,0.00076894,0.01302959,0.11327656,0.54428384,0.00181146,0.13038956,0.09042715,0.11715360
-2.44622311,0.70220964,0.00072995,0.01378982,0.11123403,0.54328806,0.00170700,0.13684648,0.08838584,0.11643268
-2.44022011,0.70323528,0.00068839,0.01456133,0.10924106,0.54147892,0.00160115,0.14330716,0.08755058,0.11654570
-2.43421711,0.70472634,0.00064502,0.01533370,0.10730793,0.53899274,0.00149506,0.14968039,0.08771253,0.11743678
-2.42821411,0.70667616,0.00060061,0.01609643,0.10545358,0.53597076,0.00139002,0.15587286,0.08869632,0.11907568
-2.42221111,0.70911531,0.00055590,0.01683928,0.10370380,0.53255630,0.00128745,0.16179146,0.09035778,0.12145639
-2.41620810,0.71210913,0.00051164,0.01755248,0.10208964,0.52889320,0.00118879,0.16734601,0.09258186,0.12459566
-2.41020510,0.71575640,0.00046851,0.01822705,0.10064617,0.52512568,0.00109553,0.17245228,0.09528039,0.12853124
-2.40420210,0.72018900,0.00042712,0.01885517,0.09941141,0.52139925,0.00100910,0.17703503,0.09838998,0.13332005
-2.39819910,0.72557184,0.00038804,0.01943040,0.09842549,0.51786249,0.00093089,0.18103114,0.10186984,0.13903594
-2.39219610,0.73210265,0.00035175,0.01994797,0.09772998,0.51466910,0.00086220,0.18439238,0.10569954,0.14576703
-2.38619310,0.74001084,0.00031862,0.02040501,0.09736725,0.51197997,0.00080421,0.18708775,0.10987660,0.15361255
-2.38019010,0.74955493,0.00028898,0.02080060,0.09737983,0.50996456,0.00075801,0.18910526,0.11441381,0.16267897
-2.37418709,0.76101776,0.00026304,0.02113586,0.09780965,0.50880134,0.00072455,0.19045290,0.11933631,0.17307548
-2.36818409,0.77469929,0.00024096,0.02141387,0.09869711,0.50867670,0.00070464,0.19115874,0.12467825,0.18490873
-2.36218109,0.79090657,0.00022280,0.02163950,0.10007994,0.50978226,0.00069895,0.19127007,0.13047910,0.19827687
-2.35617809,0.80994088,0.00020856,0.02181913,0.10199177,0.51231029,0.00070800,0.19085167,0.13677970,0.21326303
-2.35017509,0.83208241,0.00019818,0.02196032,0.10446052,0.51644725,0.00073217,0.18998310,0.14361796,0.22992837
-2.34417209,0.85757278,0.00019153,0.02207136,0.10750651,0.52236573,0.00077166,0.18875527,0.15102452,0.24830507
-2.33816908,0.88659624,0.00018844,0.02216083,0.11114057,0.53021506,0.00082647,0.18726630,0.15901836,0.26838938
-2.33216608,0.91926054,0.00018868,0.02223704,0.11536197,0.54011098,0.00089645,0.18561707,0.16760269,0.29013526
-2.32616308,0.95557839,0.00019199,0.02230757,0.12015652,0.55212515,0.00098121,0.18390644,0.17676120,0.31344886
-2.32016008,0.99545086,0.00019808,0.02237880,0.12549497,0.56627502,0.00108014,0.18222655,0.18645499,0.33818442
-2.31415708,1.03865383,0.00020662,0.02245546,0.13133159,0.58251473,0.00119240,0.18065845,0.19662032,0.36414167
-2.30815408,1.08482861,0.00021725,0.02254035,0.13760345,0.60072798,0.00131688,0.17926821,0.20716733,0.39106539
-2.30215108,1.13347779,0.00022961,0.02263411,0.14423013,0.62072315,0.00145223,0.17810372,0.21798004,0.41864709
-2.29614807,1.18396695,0.00024331,0.02273507,0.15111431,0.64223154,0.00159683,0.17719252,0.22891748,0.44652920
-2.29014507,1.23553281,0.00025796,0.02283935,0.15814294,0.66490886,0.00174879,0.17654047,0.23981621,0.47431166
-2.28414207,1.28729789,0.00027315,0.02294096,0.16518936,0.68834040,0.00190600,0.17613167,0.25049404,0.50156094
-2.27813907,1.33829153,0.00028850,0.02303212,0.17211598,0.71204968,0.00206613,0.17592935,0.26075495,0.52782116
-2.27213607,1.38747667,0.00030361,0.02310363,0.17877785,0.73551064,0.00222669,0.17587785,0.27039503,0.55262712
-2.26613307,1.43378139,0.00031812,0.02314534,0.18502658,0.75816279,0.00238504,0.17590552,0.27920913,0.57551865
-2.26013007,1.47613413,0.00033168,0.02314673,0.19071482,0.77942886,0.00253850,0.17592838,0.28699807,0.59605581
-2.25412706,1.51350105,0.00034397,0.02309745,0.19570095,0.79873420,0.00268439,0.17585437,0.29357607,0.61383431
-2.24812406,1.54492394,0.00035473,0.02298796,0.19985370,0.81552716,0.00282010,0.17558794,0.29877791,0.62850041
-2.24212106,1.56955687,0.00036372,0.02281005,0.20305673,0.82929947,0.00294320,0.17503482,0.30246585,0.63976478
-2.23611806,1.58670017,0.00037076,0.02255742,0.20521278,0.83960566,0.00305151,0.17410657,0.30453554,0.64741449
-2.23011506,1.59582983,0.00037573,0.02222606,0.20624720,0.84608083,0.00314317,0.17272491,0.30492107,0.65132280
-2.22411206,1.59662122,0.00037854,0.02181470,0.20611081,0.84845573,0.00321673,0.17082549,0.30359867,0.65145605
-2.21810905,1.58896595,0.00037920,0.02132497,0.20478187,0.84656859,0.00327123,0.16836090,0.30058892,0.64787753
-2.21210605,1.57298107,0.00037777,0.02076161,0.20226713,0.84037316,0.00330624,0.16530296,0.29595755,0.64074788
-2.20610305,1.54901030,0.00037434,0.02013247,0.19860185,0.82994261,0.00332194,0.16164406,0.28981457,0.63032231
-2.20010005,1.51761718,0.00036909,0.01944842,0.19384883,0.81546916,0.00331910,0.15739758,0.28231193,0.61694434
-2.19409705,1.47957065,0.00036223,0.01872318,0.18809661,0.79725958,0.00329915,0.15259744,0.27363981,0.60103674
-2.18809405,1.43582361,0.00035402,0.01797305,0.18145670,0.77572670,0.00326414,0.14729678,0.26402163,0.58308966
-2.18209105,1.38748552,0.00034475,0.01721652,0.17406020,0.75137749,0.00321676,0.14156589,0.25370808,0.56364672
-2.17608804,1.33579034,0.00033475,0.01647393,0.16605389,0.72479823,0.00316026,0.13548956,0.24297036,0.54328942
-2.17008504,1.28206096,0.00032434,0.01576699,0.15759589,0.69663755,0.00309844,0.12916395,0.23209298,0.52262063
-2.16408204,1.22767187,0.00031388,0.01511834,0.14885120,0.66758786,0.00303555,0.12269317,0.22136619,0.50224756
-2.15807904,1.17401122,0.00030370,0.01455107,0.13998716,0.63836625,0.00297625,0.11618568,0.21107859,0.48276510
-2.15207604,1.12244374,0.00029411,0.01408829,0.13116917,0.60969531,0.00292549,0.10975081,0.20150981,0.46473975
-2.14607304,1.07427584,0.00028542,0.01375268,0.12255663,0.58228469,0.00288845,0.10349537,0.19292376,0.44869488
-2.14007004,1.03072368,0.00027788,0.01356609,0.11429930,0.55681393,0.00287042,0.09752056,0.18556244,0.43509764
-2.13406703,0.99288525,0.00027172,0.01354916,0.10653423,0.53391698,0.00287670,0.09191930,0.17964045,0.42434781
-2.12806403,0.96171693,0.00026711,0.01372096,0.09938322,0.51416888,0.00291250,0.08677402,0.17534039,0.41676893
-2.12206103,0.93801497,0.00026417,0.01409870,0.09295081,0.49807457,0.00298285,0.08215494,0.17280911,0.41260178
-2.11605803,0.92240188,0.00026296,0.01469745,0.08732295,0.48606014,0.00309245,0.07811885,0.17215487,0.41200030
-2.11005503,0.91531795,0.00026350,0.01552984,0.08256615,0.47846640,0.00324564,0.07470849,0.17344548,0.41503002
-2.10405203,0.91701753,0.00026574,0.01660590,0.07872724,0.47554457,0.00344623,0.07195229,0.17670729,0.42166885
-2.09804902,0.92756985,0.00026959,0.01793281,0.07583344,0.47745418,0.00369747,0.06986464,0.18192514,0.43181027
-2.09204602,0.94686409,0.00027489,0.01951473,0.07389302,0.48426273,0.00400193,0.06844650,0.18904318,0.44526860
-2.08604302,0.97461818,0.00028145,0.02135269,0.07289613,0.49594702,0.00436144,0.06768634,0.19796649,0.46178632
-2.08004002,1.01039106,0.00028905,0.02344443,0.07281603,0.51239604,0.00477703,0.06756131,0.20856359,0.48104324
-2.07403702,1.05359789,0.00029745,0.02578435,0.07361048,0.53341512,0.00524885,0.06803858,0.22066968,0.50266716
-2.06803402,1.10352793,0.00030636,0.02836346,0.07522339,0.55873133,0.00577617,0.06907689,0.23409058,0.52624589
-2.06203102,1.15936458,0.00031551,0.03116938,0.07758653,0.58799996,0.00635736,0.07062800,0.24860741,0.55134031
-2.05602801,1.22020731,0.00032464,0.03418644,0.08062147,0.62081214,0.00698984,0.07263835,0.26398174,0.57749813
-2.05002501,1.28509508,0.00033347,0.03739573,0.08424156,0.65670348,0.00767016,0.07505060,0.27996137,0.60426803
-2.04402201,1.35303082,0.00034178,0.04077534,0.08835405,0.69516369,0.00839402,0.07780509,0.29628635,0.63121379
-2.03801901,1.42300653,0.00034935,0.04430056,0.09286224,0.73564721,0.00915631,0.08084135,0.31269538,0.65792804
-2.03201601,1.49402845,0.00035605,0.04794421,0.09766768,0.77758474,0.00995123,0.08409941,0.32893220,0.68404520
-2.02601301,1.56514190,0.00036175,0.05167697,0.10267246,0.82039552,0.01077240,0.08752108,0.34475190,0.70925315
-2.02001001,1.63545502,0.00036639,0.05546782,0.10778139,0.86350016,0.01161295,0.09105103,0.35992704,0.73330333
-2.01400700,1.70416082,0.00037000,0.05928448,0.11290419,0.90633377,0.01246569,0.09463788,0.37425325,0.75601876
-2.00800400,1.77055686,0.00037262,0.06309392,0.11795752,0.94835910,0.01332325,0.09823498,0.38755421,0.77729972
-2.00200100,1.83406196,0.00037440,0.06686286,0.12286686,0.98907921,0.01417823,0.10180115,0.39968580,0.79712685
-1.99599800,1.89422916,0.00037552,0.07055831,0.12756818,1.02804929,0.01502337,0.10530125,0.41053934,0.81556136
-1.98999500,1.95075451,0.00037622,0.07414809,0.13200927,1.06488717,0.01585169,0.10870648,0.42004369,0.83274239
-1.98399200,2.00348114,0.00037680,0.07760130,0.13615075,1.09928201,0.01665666,0.11199462,0.42816623,0.84888146
-1.97798899,2.05239845,0.00037759,0.08088887,0.13996670,1.13100079,0.01743229,0.11514997,0.43491259,0.86425413
-1.97198599,2.09763604,0.00037896,0.08398390,0.14344478,1.15989225,0.01817324,0.11816316,0.44032525,0.87918922
-1.96598299,2.13945275,0.00038130,0.08686210,0.14658599,1.18588794,0.01887493,0.12103074,0.44448087,0.89405578
-1.95997999,2.17822088,0.00038499,0.08950204,0.14940393,1.20900032,0.01953356,0.12375456,0.44748672,0.90924841
-1.95397699,2.21440615,0.00039044,0.09188543,0.15192361,1.22931782,0.02014615,0.12634101,0.44947600,0.92517142
-1.94797399,2.24854405,0.00039802,0.09399728,0.15417987,1.24699700,0.02071055,0.12880013,0.45060259,0.94222229
-1.94197099,2.28121358,0.00040807,0.09582592,0.15621550,1.26225213,0.02122537,0.13114453,0.45103505,0.96077532
-1.93596798,2.31300912,0.00042091,0.09736307,0.15807900,1.27534252,0.02168994,0.13338830,0.45095047,0.98116580
-1.92996498,2.34451180,0.00043679,0.09860373,0.15982226,1.28655821,0.02210423,0.13554585,0.45052802,1.00367553
-1.92396198,2.37626143,0.00045588,0.09954603,0.16149805,1.29620464,0.02246873,0.13763072,0.44994269,1.02852010
-1.91795898,2.40873010,0.00047830,0.10019105,0.16315758,1.30458696,0.02278437,0.13965452,0.44935934,1.05583860
-1.91195598,2.44229867,0.00050408,0.10054253,0.16484810,1.31199481,0.02305231,0.14162589,0.44892723,1.08568594
-1.90595298,2.47723718,0.00053315,0.10060662,0.16661081,1.31868822,0.02327393,0.14354966,0.44877527,1.11802828
-1.89994997,2.51369001,0.00056536,0.10039154,0.16847892,1.32488535,0.02345057,0.14542619,0.44900812,1.15274169
-1.89394697,2.55166653,0.00060045,0.09990723,0.17047616,1.33075277,0.02358355,0.14725094,0.44970325,1.18961413
-1.88794397,2.59103775,0.00063807,0.09916511,0.17261567,1.33639866,0.02367395,0.14901425,0.45090907,1.22835068
-1.88194097,2.63153926,0.00067779,0.09817770,0.17489938,1.34186931,0.02372260,0.15070149,0.45264421,1.26858192
-1.87593797,2.67278031,0.00071907,0.09695840,0.17731782,1.34714922,0.02373003,0.15229340,0.45489785,1.30987517
-1.86993497,2.71425900,0.00076130,0.09552128,0.17985053,1.35216468,0.02369642,0.15376675,0.45763130,1.35174818
-1.86393197,2.75538278,0.00080384,0.09388090,0.18246684,1.35679070,0.02362159,0.15509527,0.46078051,1.39368494
-1.85792896,2.79549365,0.00084594,0.09205222,0.18512715,1.36086095,0.02350511,0.15625076,0.46425966,1.43515295
-1.85192596,2.83389710,0.00088687,0.09005054,0.18778466,1.36418018,0.02334630,0.15720441,0.46796552,1.47562139
-1.84592296,2.86989329,0.00092586,0.08789152,0.19038733,1.36653844,0.02314438,0.15792824,0.47178258,1.51457968
-1.83991996,2.90280961,0.00096216,0.08559125,0.19288024,1.36772633,0.02289858,0.15839658,0.47558863,1.55155556
-1.83391696,2.93203263,0.00099503,0.08316630,0.19520798,1.36755037,0.02260826,0.15858756,0.47926067,1.58613221
-1.82791396,2.95703852,0.00102381,0.08063387,0.19731721,1.36584778,0.02227313,0.15848443,0.48268091,1.61796374
-1.82191096,2.97742005,0.00104789,0.07801184,0.19915919,1.36249958,0.02189333,0.15807679,0.48574260,1.64678840
-1.81590795,2.99290920,0.00106675,0.07531893,0.20069208,1.35744139,0.02146966,0.15736155,0.48835550,1.67243894
-1.80990495,3.00339395,0.00108001,0.07257467,0.20188313,1.35067122,0.02100367,0.15634355,0.49045069,1.69484989
-1.80390195,3.00892858,0.00108738,0.06979945,0.20271044,1.34225367,0.02049779,0.15503588,0.49198465,1.71406114
-1.79789895,3.00973659,0.00108872,0.06701441,0.20316436,1.33232030,0.01995542,0.15345974,0.49294221,1.73021784
-1.79189595,3.00620616,0.00108403,0.06424127,0.20324836,1.32106596,0.01938099,0.15164400,0.49333847,1.74356638
-1.78589295,2.99887801,0.00107344,0.06150212,0.20297942,1.30874130,0.01877992,0.14962424,0.49321938,1.75444662
-1.77988994,2.98842616,0.00105724,0.05881906,0.20238783,1.29564165,0.01815860,0.14744158,0.49266104,1.76328053
-1.77388694,2.97563223,0.00103583,0.05621383,0.20151646,1.28209298,0.01752429,0.14514101,0.49176767,1.77055763
-1.76788394,2.96135448,0.00100974,0.05370729,0.20041942,1.26843549,0.01688495,0.14276971,0.49066830,1.77681758
-1.76188094,2.94649274,0.00097959,0.05131896,0.19916033,1.25500581,0.01624908,0.14037498,0.48951235,1.78263074
-1.75587794,2.93195080,0.00094609,0.04906648,0.19781010,1.24211876,0.01562549,0.13800226,0.48846413,1.78857708
-1.74987494,2.91859806,0.00091001,0.04696506,0.19644440,1.23004959,0.01502303,0.13569317,0.48769657,1.79522445
-1.74387194,2.90723183,0.00087213,0.04502704,0.19514092,1.21901778,0.01445030,0.13348362,0.48738438,1.80310672
-1.73786893,2.89854227,0.00083327,0.04326143,0.19397653,1.20917328,0.01391541,0.13140226,0.48769690,1.81270275
-1.73186593,2.89308128,0.00079421,0.04167360,0.19302441,1.20058594,0.01342564,0.12946915,0.48879091,1.82441684
-1.72586293,2.89123680,0.00075569,0.04026504,0.19235138,1.19323882,0.01298727,0.12769491,0.49080373,1.83856133
-1.71985993,2.89321358,0.00071841,0.03903330,0.19201548,1.18702571,0.01260524,0.12608025,0.49384680,1.85534199
-1.71385693,2.89902132,0.00068297,0.03797201,0.19206388,1.18175310,0.01228303,0.12461599,0.49800017,1.87484678
-1.70785393,2.90847044,0.00064988,0.03707105,0.19253133,1.17714650,0.01202252,0.12328352,0.50330790,1.89703824
-1.70185093,2.92117588,0.00061956,0.03631694,0.19343902,1.17286091,0.01182385,0.12205570,0.50977477,1.92174997
-1.69584792,2.93656851,0.00059232,0.03569323,0.19479413,1.16849479,0.01168545,0.12089819,0.51736435,1.94868721
-1.68984492,2.95391367,0.00056838,0.03518111,0.19658987,1.16360692,0.01160402,0.11977104,0.52599855,1.97743174
-1.68384192,2.97233604,0.00054784,0.03476006,0.19880618,1.15773535,0.01157468,0.11863054,0.53555865,2.00745078
-1.67783892,2.99084978,0.00053073,0.03440854,0.20141090,1.15041742,0.01159111,0.11743124,0.54588786,2.03810981
-1.67183592,3.00839255,0.00051700,0.03410476,0.20436143,1.14120993,0.01164572,0.11612800,0.55679527,2.06868893
-1.66583292,3.02386222,0.00050655,0.03382738,0.20760680,1.12970842,0.01172996,0.11467794,0.56806109,2.09840225
-1.65982991,3.03615455,0.00049926,0.03355625,0.21108997,1.11556475,0.01183454,0.11304235,0.57944291,2.12641975
-1.65382691,3.04420059,0.00049500,0.03327304,0.21475032,1.09850212,0.01194980,0.11118824,0.59068287,2.15189088
-1.64782391,3.04700220,0.00049364,0.03296176,0.21852607,1.07832682,0.01206598,0.10908971,0.60151533,2.17396924
-1.64182091,3.04366452,0.00049512,0.03260920,0.22235669,1.05493640,0.01217352,0.10672891,0.61167484,2.19183743
-1.63581791,3.03342406,0.00049944,0.03220522,0.22618499,1.02832373,0.01226341,0.10409664,0.62090402,2.20473122
-1.62981491,3.01567160,0.00050669,0.03174293,0.22995881,0.99857718,0.01232741,0.10119259,0.62896108,2.21196239
-1.62381191,2.98996919,0.00051709,0.03121867,0.23363238,0.96587672,0.01235829,0.09802517,0.63562673,2.21293912
-1.61780890,2.95606056,0.00053097,0.03063192,0.23716701,0.93048649,0.01235005,0.09461103,0.64071004,2.20718349
-1.61180590,2.91387510,0.00054883,0.02998503,0.24053128,0.89274422,0.01229802,0.09097427,0.64405331,2.19434534
-1.60580290,2.86352526,0.00057131,0.02928288,0.24370066,0.85304808,0.01219898,0.08714539,0.64553549,2.17421202
-1.59979990,2.80529770,0.00059922,0.02853240,0.24665661,0.81184165,0.01205114,0.08316008,0.64507429,2.14671365
-1.59379690,2.73963905,0.00063350,0.02774210,0.24938516,0.76959781,0.01185419,0.07905790,0.64262680,2.11192392
-1.58779390,2.66713680,0.00067527,0.02692151,0.25187523,0.72680226,0.01160918,0.07488084,0.63818873,2.07005629
-1.58179090,2.58849649,0.00072572,0.02608062,0.25411665,0.68393741,0.01131841,0.07067200,0.63179240,2.02145599
-1.57578789,2.50451624,0.00078617,0.02522935,0.25609811,0.64146725,0.01098532,0.06647426,0.62350355,1.96658814
-1.56978489,2.41605986,0.00085798,0.02437708,0.25780529,0.59982399,0.01061426,0.06232907,0.61341734,1.90602272
-1.56378189,2.32402963,0.00094252,0.02353221,0.25921907,0.55939657,0.01021033,0.05827542,0.60165365,1.84041695
-1.55777889,2.22934002,0.00104112,0.02270182,0.26031435,0.52052180,0.00977917,0.05434895,0.58835210,1.77049601
-1.55177589,2.13289332,0.00115500,0.02189143,0.26105918,0.48347797,0.00932673,0.05058124,0.57366696,1.69703295
-1.54577289,2.03555808,0.00128523,0.02110490,0.26141465,0.44848122,0.00885909,0.04699936,0.55776226,1.62082860
