energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.05252626,1.66920987,0.46366147,0.94380294,0.00959077,0.17351571,0.00505174,0.03929389,0.24992180,0.02475789
-3.04652326,1.62019770,0.45376197,0.92097929,0.00934978,0.16534197,0.00493621,0.03871645,0.23600102,0.02374879
-3.04052026,1.57005416,0.44356849,0.89734790,0.00908944,0.15725930,0.00482424,0.03809362,0.22231188,0.02271731
-3.03451726,1.51940616,0.43317373,0.87321704,0.00881238,0.14937599,0.00472036,0.03744017,0.20899156,0.02167516
-3.02851426,1.46888746,0.42266165,0.84890811,0.00852143,0.14179734,0.00462926,0.03677236,0.19616257,0.02063418
-3.02251126,1.41913350,0.41210787,0.82475266,0.00821962,0.13462494,0.00455571,0.03610771,0.18393260,0.01960631
-3.01650825,1.37077470,0.40158017,0.80108794,0.00791014,0.12795576,0.00450447,0.03546466,0.17239467,0.01860342
-3.01050525,1.32442803,0.39113902,0.77825127,0.00759626,0.12188124,0.00448021,0.03486220,0.16162743,0.01763715
-3.00450225,1.28068720,0.38083816,0.75657320,0.00728130,0.11648621,0.00448744,0.03431942,0.15169579,0.01671882
-2.99849925,1.24011185,0.37072506,0.73636999,0.00696856,0.11184775,0.00453041,0.03385504,0.14265146,0.01585914
-2.99249625,1.20321616,0.36084146,0.71793556,0.00666120,0.10803405,0.00461304,0.03348687,0.13453381,0.01506810
-2.98649325,1.17045774,0.35122372,0.70153345,0.00636225,0.10510332,0.00473886,0.03323142,0.12737065,0.01435472
-2.98049025,1.14222711,0.34190324,0.68738930,0.00607448,0.10310284,0.00491094,0.03310336,0.12117927,0.01372692
-2.97448724,1.11883886,0.33290681,0.67568407,0.00580040,0.10206821,0.00513188,0.03311524,0.11596750,0.01319136
-2.96848424,1.10052483,0.32425693,0.66654874,0.00554219,0.10202296,0.00540379,0.03327715,0.11173502,0.01275333
-2.96248124,1.08743011,0.31597226,0.66006057,0.00530169,0.10297848,0.00572831,0.03359663,0.10847482,0.01241667
-2.95647824,1.07961221,0.30806806,0.65624141,0.00508039,0.10493448,0.00610669,0.03407858,0.10617488,0.01218383
-2.95047524,1.07704371,0.30055678,0.65505825,0.00487943,0.10787989,0.00653981,0.03472546,0.10482003,0.01205585
-2.94447224,1.07961858,0.29344877,0.65642595,0.00469965,0.11179427,0.00702836,0.03553746,0.10439411,0.01203252
-2.93846923,1.08716201,0.28675310,0.66021232,0.00454162,0.11664975,0.00757294,0.03651297,0.10488223,0.01211256
-2.93246623,1.09944348,0.28047860,0.66624526,0.00440569,0.12241335,0.00817422,0.03764905,0.10627312,0.01229379
-2.92646323,1.11619253,0.27463497,0.67432174,0.00429206,0.12904964,0.00883312,0.03894206,0.10856159,0.01257343
-2.92046023,1.13711653,0.26923403,0.68421815,0.00420084,0.13652367,0.00955099,0.04038831,0.11175082,0.01294839
-2.91445723,1.16191947,0.26429099,0.69570156,0.00413212,0.14480387,0.01032974,0.04198476,0.11585448,0.01341554
-2.90845423,1.19032082,0.25982576,0.70854140,0.00408603,0.15386486,0.01117201,0.04372967,0.12089851,0.01397198
-2.90245123,1.22207325,0.25586405,0.72252063,0.00406278,0.16369000,0.01208121,0.04562320,0.12692228,0.01461533
-2.89644822,1.25697811,0.25243841,0.73744608,0.00406275,0.17427330,0.01306162,0.04766785,0.13397921,0.01534394
-2.89044522,1.29489744,0.24958884,0.75315711,0.00408643,0.18562076,0.01411831,0.04986883,0.14213647,0.01615699
-2.88444222,1.33576174,0.24736303,0.76953201,0.00413447,0.19775075,0.01525702,0.05223410,0.15147386,0.01705461
-2.87843922,1.37957245,0.24581616,0.78649176,0.00420766,0.21069349,0.01648402,0.05477429,0.16208156,0.01803783
-2.87243622,1.42639884,0.24501001,0.80400079,0.00430688,0.22448946,0.01780576,0.05750231,0.17405704,0.01910844
-2.86643322,1.47636894,0.24501162,0.82206442,0.00443302,0.23918674,0.01922852,0.06043278,0.18750077,0.02026883
-2.86043022,1.52965484,0.24589117,0.84072322,0.00458691,0.25483739,0.02075797,0.06358117,0.20251121,0.02152164
-2.85442721,1.58645281,0.24771939,0.86004441,0.00476927,0.27149294,0.02239867,0.06696280,0.21917897,0.02286939
-2.84842421,1.64695917,0.25056448,0.88011064,0.00498051,0.28919933,0.02415350,0.07059163,0.23758047,0.02431408
-2.84242121,1.71134337,0.25448858,0.90100702,0.00522072,0.30799134,0.02602316,0.07447909,0.25777139,0.02585665
-2.83641821,1.77971967,0.25954416,0.92280688,0.00548953,0.32788706,0.02800559,0.07863274,0.27978018,0.02749654
-2.83041521,1.85211928,0.26577030,0.94555744,0.00578602,0.34888261,0.03009556,0.08305514,0.30360211,0.02923124
-2.82441221,1.92846490,0.27318923,0.96926611,0.00610866,0.37094754,0.03228428,0.08774280,0.32919402,0.03105590
-2.81840920,2.00854944,0.28180335,0.99388858,0.00645528,0.39402119,0.03455916,0.09268540,0.35647038,0.03296296
-2.81240620,2.09202059,0.29159278,1.01931940,0.00682305,0.41801042,0.03690376,0.09786524,0.38530075,0.03494206
-2.80640320,2.17837267,0.30251387,1.04538603,0.00720855,0.44278883,0.03929787,0.10325717,0.41550903,0.03697988
-2.80040020,2.26694683,0.31449853,1.07184673,0.00760775,0.46819772,0.04171780,0.10882870,0.44687464,0.03906032
-2.79439720,2.35693997,0.32745475,1.09839283,0.00801624,0.49404884,0.04413694,0.11454073,0.47913571,0.04116469
-2.78839420,2.44742246,0.34126801,1.12465524,0.00842927,0.52012883,0.04652638,0.12034844,0.51199425,0.04327220
-2.78239120,2.53736404,0.35580386,1.15021535,0.00884199,0.54620523,0.04885584,0.12620259,0.54512308,0.04536040
-2.77638819,2.62566666,0.37091131,1.17461941,0.00924964,0.57203371,0.05109459,0.13205112,0.57817436,0.04740593
-2.77038519,2.71120276,0.38642689,1.19739609,0.00964775,0.59736629,0.05321262,0.13784083,0.61078939,0.04938526
-2.76438219,2.79285690,0.40217928,1.21807607,0.01003239,0.62195995,0.05518168,0.14351917,0.64260903,0.05127544
-2.75837919,2.86956838,0.41799409,1.23621266,0.01040037,0.64558528,0.05697647,0.14903596,0.67328453,0.05305492
-2.75237619,2.94037265,0.43369863,1.25140226,0.01074944,0.66803455,0.05857562,0.15434502,0.70248802,0.05470431
-2.74637319,3.00443893,0.44912630,1.26330371,0.01107850,0.68912891,0.05996260,0.15940546,0.72992235,0.05620704
-2.74037019,3.06110221,0.46412049,1.27165516,0.01138765,0.70872408,0.06112642,0.16418273,0.75532964,0.05754992
-2.73436718,3.10988755,0.47853767,1.27628779,0.01167834,0.72671447,0.06206211,0.16864923,0.77849828,0.05872352
-2.72836418,3.15052567,0.49224962,1.27713553,0.01195335,0.74303524,0.06277089,0.17278451,0.79926802,0.05972240
-2.72236118,3.18295897,0.50514472,1.27424030,0.01221676,0.75766247,0.06326012,0.17657505,0.81753306,0.06054515
-2.71635818,3.20733782,0.51712832,1.26775261,0.01247382,0.77061126,0.06354290,0.18001367,0.83324287,0.06119423
-2.71035518,3.22400765,0.52812224,1.25792747,0.01273084,0.78193207,0.06363747,0.18309858,0.84640102,0.06167567
-2.70435218,3.23348782,0.53806358,1.24511602,0.01299486,0.79170547,0.06356627,0.18583215,0.85706213,0.06199862
-2.69834917,3.23644369,0.54690305,1.22975338,0.01327349,0.80003579,0.06335491,0.18821963,0.86532701,0.06217470
-2.69234617,3.23365371,0.55460304,1.21234339,0.01357447,0.80704384,0.06303092,0.19026772,0.87133660,0.06221742
-2.68634317,3.22597347,0.56113557,1.19344118,0.01390542,0.81285949,0.06262249,0.19198327,0.87526483,0.06214140
-2.68034017,3.21429884,0.56648053,1.17363445,0.01427339,0.81761419,0.06215718,0.19337210,0.87731088,0.06196170
-2.67433717,3.19953000,0.57062414,1.15352431,0.01468457,0.82143405,0.06166066,0.19443814,0.87769119,0.06169313
-2.66833417,3.18253831,0.57355805,1.13370668,0.01514388,0.82443383,0.06115563,0.19518281,0.87663157,0.06134965
-2.66233117,3.16413723,0.57527893,1.11475492,0.01565468,0.82671192,0.06066091,0.19560485,0.87435950,0.06094385
-2.65632816,3.14505854,0.57578866,1.09720437,0.01621848,0.82834668,0.06019076,0.19570042,0.87109719,0.06048657
-2.65032516,3.12593444,0.57509508,1.08153936,0.01683471,0.82939407,0.05975440,0.19546365,0.86705511,0.05998664
-2.64432216,3.10728573,0.57321313,1.06818285,0.01750062,0.82988663,0.05935594,0.19488741,0.86242652,0.05945071
-2.63831916,3.08951609,0.57016634,1.05748905,0.01821114,0.82983378,0.05899442,0.19396438,0.85738275,0.05888326
-2.63231616,3.07291188,0.56598831,1.04973884,0.01895892,0.82922306,0.05866423,0.19268822,0.85206935,0.05828668
-2.62631316,3.05764692,0.56072415,1.04513809,0.01973442,0.82802249,0.05835568,0.19105485,0.84660318,0.05766145
-2.62031016,3.04379131,0.55443165,1.04381843,0.02052612,0.82618345,0.05805582,0.18906366,0.84107034,0.05700640
-2.61430715,3.03132351,0.54718190,1.04584036,0.02132071,0.82364423,0.05774932,0.18671863,0.83552503,0.05631905
-2.60830415,3.02014459,0.53905947,1.05119826,0.02210351,0.82033376,0.05741949,0.18402922,0.82998926,0.05559590
-2.60230115,3.01009406,0.53016179,1.05982690,0.02285882,0.81617559,0.05704932,0.18101103,0.82445356,0.05483283
-2.59629815,3.00096615,0.52059798,1.07160925,0.02357040,0.81109184,0.05662245,0.17768612,0.81887854,0.05402545
-2.59029515,2.99252629,0.51048698,1.08638503,0.02422196,0.80500706,0.05612407,0.17408306,0.81319750,0.05316940
-2.58429215,2.98452695,0.49995509,1.10395979,0.02479767,0.79785189,0.05554177,0.17023659,0.80731996,0.05226070
-2.57828914,2.97672250,0.48913311,1.12411415,0.02528268,0.78956655,0.05486614,0.16618704,0.80113608,0.05129601
-2.57228614,2.96888282,0.47815317,1.14661296,0.02566365,0.78010396,0.05409122,0.16197947,0.79452199,0.05027284
-2.56628314,2.96080538,0.46714539,1.17121407,0.02592915,0.76943252,0.05321479,0.15766254,0.78734573,0.04918980
-2.56028014,2.95232541,0.45623464,1.19767655,0.02607014,0.75753856,0.05223839,0.15328727,0.77947374,0.04804667
-2.55427714,2.94332420,0.44553739,1.22576813,0.02608028,0.74442824,0.05116729,0.14890570,0.77077761,0.04684458
-2.54827414,2.93373525,0.43515896,1.25527159,0.02595617,0.73012895,0.05001009,0.14456946,0.76114077,0.04558600
-2.54227114,2.92354810,0.42519114,1.28599016,0.02569757,0.71469011,0.04877835,0.14032843,0.75046486,0.04427480
-2.53626813,2.91280977,0.41571034,1.31775165,0.02530743,0.69818326,0.04748601,0.13622937,0.73867542,0.04291622
-2.53026513,2.90162386,0.40677628,1.35041123,0.02479189,0.68070147,0.04614875,0.13231477,0.72572658,0.04151675
-2.52426213,2.89014712,0.39843120,1.38385301,0.02416016,0.66235790,0.04478326,0.12862177,0.71160460,0.04008405
-2.51825913,2.87858384,0.39069971,1.41799018,0.02342428,0.64328373,0.04340657,0.12518133,0.69632988,0.03862682
-2.51225613,2.86717809,0.38358904,1.45276396,0.02259890,0.62362526,0.04203531,0.12201755,0.67995753,0.03715455
-2.50625313,2.85620423,0.37708988,1.48814130,0.02170091,0.60354046,0.04068510,0.11914722,0.66257630,0.03567736
-2.50025013,2.84595612,0.37117753,1.52411168,0.02074905,0.58319501,0.03936996,0.11657966,0.64430604,0.03420574
-2.49424712,2.83673548,0.36581351,1.56068291,0.01976352,0.56275807,0.03810185,0.11431668,0.62529383,0.03275032
-2.48824412,2.82884007,0.36094746,1.59787632,0.01876551,0.54239789,0.03689033,0.11235284,0.60570905,0.03132162
-2.48224112,2.82255213,0.35651920,1.63572156,0.01777683,0.52227761,0.03574232,0.11067594,0.58573759,0.02992980
-2.47623812,2.81812789,0.35246117,1.67425103,0.01681948,0.50255134,0.03466203,0.10926760,0.56557574,0.02858447
-2.47023512,2.81578832,0.34870086,1.71349437,0.01591526,0.48336081,0.03365100,0.10810415,0.54542380,0.02729448
-2.46423212,2.81571196,0.34516344,1.75347314,0.01508541,0.46483275,0.03270826,0.10715753,0.52548010,0.02606781
-2.45822911,2.81802967,0.34177438,1.79419578,0.01435033,0.44707706,0.03183062,0.10639645,0.50593546,0.02491137
-2.45222611,2.82282178,0.33846213,1.83565314,0.01372923,0.43018589,0.03101303,0.10578745,0.48696838,0.02383105
-2.44622311,2.83011745,0.33516066,1.87781462,0.01323988,0.41423358,0.03024901,0.10529617,0.46874125,0.02283157
-2.44022011,2.83989605,0.33181185,1.92062510,0.01289841,0.39927745,0.02953110,0.10488847,0.45139747,0.02191659
-2.43421711,2.85209038,0.32836773,1.96400265,0.01271899,0.38535925,0.02885139,0.10453158,0.43505961,0.02108867
-2.42821411,2.86659128,0.32479234,2.00783722,0.01271366,0.37250716,0.02820196,0.10419514,0.41982859,0.02034937
-2.42221111,2.88325314,0.32106327,2.05199019,0.01289207,0.36073808,0.02757531,0.10385210,0.40578356,0.01969935
-2.41620810,2.90189993,0.31717273,2.09629493,0.01326124,0.35006005,0.02696473,0.10347943,0.39298262,0.01913836
-2.41020510,2.92233125,0.31312814,2.14055832,0.01382530,0.34047459,0.02636460,0.10305874,0.38146387,0.01866539
-2.40420210,2.94432813,0.30895217,2.18456319,0.01458523,0.33197874,0.02577061,0.10257661,0.37124695,0.01827872
-2.39819910,2.96765805,0.30468223,2.22807158,0.01553864,0.32456671,0.02517982,0.10202480,0.36233463,0.01797593
-2.39219610,2.99207933,0.30036939,2.27082884,0.01667952,0.31823100,0.02459071,0.10140015,0.35471448,0.01775393
-2.38619310,3.01734446,0.29607681,2.31256829,0.01799807,0.31296300,0.02400305,0.10070447,0.34836054,0.01760902
-2.38019010,3.04320255,0.29187761,2.35301636,0.01948051,0.30875302,0.02341780,0.09994412,0.34323477,0.01753681
-2.37418709,3.06940100,0.28785242,2.39189786,0.02110909,0.30558995,0.02283682,0.09912954,0.33928849,0.01753228
-2.36818409,3.09568642,0.28408658,2.42894132,0.02286209,0.30346047,0.02226263,0.09827465,0.33646367,0.01758970
-2.36218109,3.12180500,0.28066708,2.46388393,0.02471397,0.30234811,0.02169815,0.09739622,0.33469418,0.01770268
-2.35617809,3.14750255,0.27767949,2.49647591,0.02663571,0.30223223,0.02114632,0.09651312,0.33390704,0.01786419
-2.35017509,3.17252438,0.27520482,2.52648398,0.02859518,0.30308711,0.02060992,0.09564567,0.33402374,0.01806655
-2.34417209,3.19661501,0.27331652,2.55369381,0.03055780,0.30488120,0.02009129,0.09481491,0.33496164,0.01830157
-2.33816908,3.21951806,0.27207776,2.57791121,0.03248721,0.30757670,0.01959214,0.09404191,0.33663546,0.01856064
-2.33216608,3.24097614,0.27153890,2.59896200,0.03434612,0.31112952,0.01911346,0.09334718,0.33895895,0.01883487
-2.32616308,3.26073098,0.27173549,2.61669070,0.03609734,0.31548959,0.01865543,0.09275004,0.34184657,0.01911527
-2.32016008,3.27852364,0.27268655,2.63095804,0.03770473,0.32060153,0.01821749,0.09226807,0.34521515,0.01939299
-2.31415708,3.29409506,0.27439343,2.64163769,0.03913433,0.32640555,0.01779836,0.09191666,0.34898558,0.01965952
-2.30815408,3.30718679,0.27683915,2.64861253,0.04035537,0.33283866,0.01739619,0.09170852,0.35308419,0.01990693
-2.30215108,3.31754204,0.27998816,2.65177087,0.04134135,0.33983578,0.01700877,0.09165326,0.35744401,0.02012812
-2.29614807,3.32490715,0.28378669,2.65100311,0.04207091,0.34733097,0.01663365,0.09175709,0.36200559,0.02031701
-2.29014507,3.32903373,0.28816350,2.64619946,0.04252862,0.35525846,0.01626841,0.09202248,0.36671745,0.02046871
-2.28414207,3.32968133,0.29303113,2.63724895,0.04270562,0.36355349,0.01591082,0.09244793,0.37153615,0.02057971
-2.27813907,3.32662110,0.29828750,2.62404037,0.04259994,0.37215288,0.01555905,0.09302782,0.37642591,0.02064795
-2.27213607,3.31964046,0.30381800,2.60646513,0.04221678,0.38099541,0.01521182,0.09375234,0.38135790,0.02067284
-2.26613307,3.30854891,0.30949786,2.58442239,0.04156836,0.39002195,0.01486847,0.09460755,0.38630933,0.02065530
-2.26013007,3.29318500,0.31519484,2.55782631,0.04067366,0.39917548,0.01452910,0.09557556,0.39126230,0.02059767
-2.25412706,3.27342454,0.32077227,2.52661514,0.03955791,0.40840107,0.01419454,0.09663484,0.39620279,0.02050360
-2.24812406,3.24918981,0.32609224,2.49076181,0.03825186,0.41764591,0.01386638,0.09776068,0.40111973,0.02037793
-2.24212106,3.22045964,0.33101909,2.45028554,0.03679086,0.42685962,0.01354688,0.09892587,0.40600439,0.02022647
-2.23611806,3.18727994,0.33542294,2.40526369,0.03521389,0.43599473,0.01323891,0.10010139,0.41085023,0.02005587
-2.23011506,3.14977425,0.33918336,2.35584322,0.03356236,0.44500763,0.01294584,0.10125742,0.41565322,0.01987334
-2.22411206,3.10815382,0.34219306,2.30225102,0.03187897,0.45385982,0.01267144,0.10236424,0.42041272,0.01968654
-2.21810905,3.06272649,0.34436143,2.24480236,0.03020653,0.46251956,0.01241975,0.10339341,0.42513282,0.01950327
-2.21210605,3.01390388,0.34561801,2.18390690,0.02858675,0.47096380,0.01219495,0.10431881,0.42982424,0.01933140
-2.20610305,2.96220618,0.34591562,2.12007166,0.02705916,0.47918019,0.01200127,0.10511777,0.43450641,0.01917864
-2.20010005,2.90826397,0.34523319,2.05390074,0.02566007,0.48716917,0.01184290,0.10577199,0.43920973,0.01905242
-2.19409705,2.85281664,0.34357804,1.98609143,0.02442169,0.49494573,0.01172389,0.10626851,0.44397784,0.01895974
-2.18809405,2.79670690,0.34098765,1.91742693,0.02337137,0.50254078,0.01164809,0.10660031,0.44886940,0.01890713
-2.18209105,2.74087140,0.33753075,1.84876561,0.02253094,0.51000186,0.01161908,0.10676676,0.45395957,0.01890044
-2.17608804,2.68632724,0.33330757,1.78102740,0.02191626,0.51739300,0.01164015,0.10677387,0.45934055,0.01894487
-2.17008504,2.63415464,0.32844941,1.71517748,0.02153694,0.52479365,0.01171422,0.10663413,0.46512139,0.01904480
-2.16408204,2.58547609,0.32311717,1.65220816,0.02139614,0.53229649,0.01184382,0.10636615,0.47142664,0.01920375
-2.15807904,2.54143252,0.31749912,1.59311920,0.02149061,0.54000429,0.01203105,0.10599401,0.47839406,0.01942426
-2.15207604,2.50315721,0.31180765,1.53889753,0.02181082,0.54802576,0.01227748,0.10554633,0.48617118,0.01970786
-2.14607304,2.47174815,0.30627525,1.49049670,0.02234129,0.55647060,0.01258418,0.10505515,0.49491093,0.02005496
-2.14007004,2.44823987,0.30114960,1.44881685,0.02306102,0.56544398,0.01295156,0.10455468,0.50476643,0.02046476
-2.13406703,2.43357557,0.29668792,1.41468547,0.02394403,0.57504070,0.01337938,0.10407987,0.51588521,0.02093523
-2.12806403,2.42858047,0.29315078,1.38883958,0.02496014,0.58533939,0.01386664,0.10366507,0.52840302,0.02146307
-2.12206103,2.43393728,0.29079529,1.37190944,0.02607566,0.59639707,0.01441154,0.10334260,0.54243762,0.02204366
-2.11605803,2.45016450,0.28986805,1.36440414,0.02725437,0.60824435,0.01501143,0.10314154,0.55808269,0.02267111
-2.11005503,2.47759826,0.29059787,1.36669918,0.02845845,0.62088159,0.01566273,0.10308657,0.57540233,0.02333833
-2.10405203,2.51637814,0.29318852,1.37902614,0.02964949,0.63427634,0.01636095,0.10319709,0.59442624,0.02403708
-2.09804902,2.56643743,0.29781169,1.40146458,0.03078952,0.64836206,0.01710066,0.10348657,0.61514594,0.02475819
-2.09204602,2.62749792,0.30460041,1.43393608,0.03184206,0.66303840,0.01787554,0.10396213,0.63751205,0.02549162
-2.08604302,2.69906944,0.31364304,1.47620069,0.03277313,0.67817289,0.01867836,0.10462436,0.66143296,0.02622680
-2.08004002,2.78045415,0.32497815,1.52785574,0.03355212,0.69360409,0.01950113,0.10546752,0.68677472,0.02695278
-2.07403702,2.87075529,0.33859043,1.58833729,0.03415263,0.70914599,0.02033515,0.10647984,0.71336240,0.02765852
-2.06803402,2.96889048,0.35440792,1.65692425,0.03455319,0.72459345,0.02117115,0.10764408,0.74098266,0.02833317
-2.06203102,3.07360915,0.37230055,1.73274557,0.03473774,0.73972851,0.02199942,0.10893833,0.76938765,0.02896632
-2.05602801,3.18351393,0.39208037,1.81479056,0.03469601,0.75432711,0.02280995,0.11033684,0.79829997,0.02954825
-2.05002501,3.29708572,0.41350342,1.90192261,0.03442367,0.76816612,0.02359266,0.11181100,0.82741854,0.03007020
-2.04402201,3.41271200,0.43627336,1.99289639,0.03392229,0.78103029,0.02433749,0.11333039,0.85642538,0.03052452
-2.03801901,3.52871807,0.46004687,2.08637862,0.03319910,0.79271883,0.02503468,0.11486380,0.88499281,0.03090489
-2.03201601,3.64340070,0.48444076,2.18097221,0.03226658,0.80305153,0.02567485,0.11638022,0.91279119,0.03120638
-2.02601301,3.75506358,0.50904065,2.27524355,0.03114191,0.81187397,0.02624925,0.11784987,0.93949666,0.03142558
-2.02001001,3.86205389,0.53341106,2.36775233,0.02984619,0.81906199,0.02674990,0.11924503,0.96479898,0.03156063
-2.01400700,3.96279915,0.55710657,2.45708334,0.02840368,0.82452506,0.02716974,0.12054089,0.98840890,0.03161119
-2.00800400,4.05584333,0.57968378,2.54187927,0.02684091,0.82820863,0.02750278,0.12171618,1.01006522,0.03157839
-2.00200100,4.13988128,0.60071364,2.62087337,0.02518575,0.83009538,0.02774420,0.12275373,1.02954095,0.03146479
-1.99599800,4.21379010,0.61979368,2.69292088,0.02346653,0.83020540,0.02789049,0.12364093,1.04664863,0.03127422
-1.98999500,4.27665655,0.63655975,2.75702789,0.02171119,0.82859534,0.02793948,0.12436994,1.06124456,0.03101168
-1.98399200,4.32779903,0.65069673,2.81237645,0.01994647,0.82535660,0.02789043,0.12493787,1.07323164,0.03068318
-1.97798899,4.36678340,0.66194784,2.85834455,0.01819730,0.82061259,0.02774403,0.12534669,1.08256093,0.03029556
-1.97198599,4.39343152,0.67012206,2.89452033,0.01648616,0.81451514,0.02750241,0.12560307,1.08923167,0.02985634
-1.96598299,4.40782210,0.67509943,2.92070936,0.01483275,0.80724030,0.02716910,0.12571805,1.09328978,0.02937354
-1.95997999,4.41028341,0.67683397,2.93693488,0.01325366,0.79898340,0.02674895,0.12570655,1.09482489,0.02885547
-1.95397699,4.40137804,0.67535403,2.94343063,0.01176220,0.78995369,0.02624809,0.12558679,1.09396599,0.02831062
-1.94797399,4.38188005,0.67076008,2.94062677,0.01036847,0.78036861,0.02567375,0.12537954,1.09087586,0.02774739
-1.94197099,4.35274545,0.66322015,2.92912921,0.00907935,0.77044783,0.02503417,0.12510736,1.08574441,0.02717402
-1.93596798,4.31507696,0.65296289,2.90969362,0.00789877,0.76040724,0.02433839,0.12479370,1.07878133,0.02659834
-1.92996498,4.27008471,0.64026881,2.88319496,0.00682795,0.75045303,0.02359612,0.12446207,1.07020829,0.02602771
-1.92396198,4.21904432,0.62545992,2.85059425,0.00586574,0.74077601,0.02281750,0.12413506,1.06025095,0.02546878
-1.91795898,4.16325413,0.60888831,2.81290376,0.00500895,0.73154645,0.02201291,0.12383360,1.04913126,0.02492747
-1.91195598,4.10399341,0.59092411,2.77115235,0.00425278,0.72290937,0.02119277,0.12357606,1.03706024,0.02440878
-1.90595298,4.04248302,0.57194336,2.72635225,0.00359115,0.71498071,0.02036732,0.12337761,1.02423163,0.02391674
-1.89994997,3.97985012,0.55231630,2.67946859,0.00301710,0.70784427,0.01954646,0.12324961,1.01081664,0.02345435
-1.89394697,3.91709806,0.53239643,2.63139269,0.00252311,0.70154968,0.01873949,0.12319914,0.99695996,0.02302352
-1.88794397,3.85508238,0.51251083,2.58291997,0.00210136,0.69611141,0.01795501,0.12322872,0.98277717,0.02262509
-1.88194097,3.79449348,0.49295197,2.53473289,0.00174407,0.69150881,0.01720070,0.12333609,0.96835373,0.02225878
-1.87593797,3.73584627,0.47397138,2.48738932,0.00144364,0.68768740,0.01648323,0.12351422,0.95374530,0.02192333
-1.86993497,3.67947670,0.45577506,2.44131609,0.00119285,0.68456106,0.01580817,0.12375145,0.93897956,0.02161648
-1.86393197,3.62554497,0.43852104,2.39680775,0.00098497,0.68201539,0.01517984,0.12403172,0.92405926,0.02133511
-1.85792896,3.57404475,0.42231869,2.35402996,0.00081386,0.67991192,0.01460133,0.12433502,0.90896633,0.02107536
-1.85192596,3.52481797,0.40722999,2.31302708,0.00067401,0.67809322,0.01407445,0.12463788,0.89366689,0.02083274
-1.84592296,3.47757424,0.39327237,2.27373333,0.00056056,0.67638860,0.01359974,0.12491403,0.87811689,0.02060236
-1.83991996,3.43191412,0.38042306,2.23598693,0.00046932,0.67462049,0.01317652,0.12513513,0.86226814,0.02037903
-1.83391696,3.38735550,0.36862454,2.19954663,0.00039672,0.67261102,0.01280300,0.12527158,0.84607449,0.02015748
-1.82791396,3.34336211,0.35779098,2.16410998,0.00033977,0.67018898,0.01247632,0.12529347,0.82949795,0.01993256
-1.82191096,3.29937331,0.34781520,2.12933270,0.00029605,0.66719656,0.01219278,0.12517149,0.81251447,0.01969941
-1.81590795,3.25483448,0.33857598,2.09484885,0.00026364,0.66349607,0.01194789,0.12487795,0.79511930,0.01945365
-1.80990495,3.20922684,0.32994529,2.06029091,0.00024106,0.65897610,0.01173668,0.12438780,0.77733154,0.01919157
-1.80390195,3.16209618,0.32179538,2.02530954,0.00022722,0.65355711,0.01155378,0.12367960,0.75919800,0.01891026
-1.79789895,3.11307924,0.31400515,1.98959223,0.00022138,0.64719613,0.01139375,0.12273653,0.74079592,0.01860777
-1.79189595,3.06192702,0.30646588,1.95288040,0.00022309,0.63989044,0.01125117,0.12154717,0.72223464,0.01828320
-1.78589295,3.00852403,0.29908593,1.91498433,0.00023213,0.63167995,0.01112095,0.12010629,0.70365606,0.01793677
-1.77988994,2.95290251,0.29179436,1.87579533,0.00024849,0.62264815,0.01099847,0.11841540,0.68523372,0.01756989
-1.77388694,2.89525086,0.28454325,1.83529455,0.00027233,0.61292161,0.01087976,0.11648309,0.66717051,0.01718510
-1.76788394,2.83591556,0.27730879,1.79355797,0.00030391,0.60266765,0.01076163,0.11432514,0.64969506,0.01678607
-1.76188094,2.77539601,0.27009110,1.75075725,0.00034359,0.59209051,0.01064178,0.11196433,0.63305667,0.01637748
-1.75587794,2.71433214,0.26291269,1.70715600,0.00039176,0.58142578,0.01051887,0.10942999,0.61751897,0.01596491
-1.74987494,2.65348482,0.25581591,1.66310156,0.00044886,0.57093328,0.01039252,0.10675723,0.60335242,0.01555461
-1.74387194,2.59370943,0.24885934,1.61901242,0.00051527,0.56088866,0.01026325,0.10398589,0.59082581,0.01515338
-1.73786893,2.53592357,0.24211336,1.57536163,0.00059137,0.55157385,0.01013244,0.10115925,0.58019704,0.01476824
-1.73186593,2.48106990,0.23565520,1.53265678,0.00067743,0.54326674,0.01000218,0.09832249,0.57170351,0.01440623
-1.72586293,2.43007581,0.22956368,1.49141758,0.00077364,0.53623055,0.00987514,0.09552108,0.56555240,0.01407413
-1.71985993,2.38381155,0.22391389,1.45215188,0.00088006,0.53070322,0.00975434,0.09279903,0.56191137,0.01377816
-1.71385693,2.34304904,0.21877215,1.41533144,0.00099660,0.52688730,0.00964297,0.09019717,0.56089998,0.01352375
-1.70785393,2.30842319,0.21419144,1.38136868,0.00112299,0.52494085,0.00954418,0.08775150,0.56258234,0.01331532
-1.70185093,2.28039803,0.21020763,1.35059571,0.00125880,0.52496979,0.00946087,0.08549181,0.56696128,0.01315605
-1.69584792,2.25923932,0.20683655,1.32324667,0.00140339,0.52702188,0.00939549,0.08344038,0.57397451,0.01304774
-1.68984492,2.24499538,0.20407233,1.29944470,0.00155594,0.53108304,0.00934988,0.08161120,0.58349292,0.01299072
