energy_ev,total_up,Au_p_up,Au_d_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.23861931,5.81736157,0.72737972,3.73388950,0.04061153,0.03134403,0.24214469,0.12581666,1.21192977
-3.23261631,5.79439486,0.74312897,3.68883723,0.04488568,0.03126317,0.25114802,0.12584414,1.22196857
-3.22661331,5.77371501,0.76138410,3.64529544,0.04962081,0.03118036,0.26137219,0.12534253,1.23134292
-3.22061031,5.75560873,0.78202055,3.60381967,0.05479323,0.03107950,0.27280051,0.12428363,1.23983436
-3.21460730,5.74032282,0.80486670,3.56491782,0.06036888,0.03094591,0.28538752,0.12265407,1.24725990
-3.20860430,5.72803786,0.82970156,3.52902725,0.06630288,0.03076686,0.29905752,0.12045571,1.25347174
-3.20260130,5.71884374,0.85625387,3.49649463,0.07253956,0.03053208,0.31370390,0.11770529,1.25835552
-3.19659830,5.71271888,0.88420276,3.46755977,0.07901281,0.03023415,0.32918947,0.11443365,1.26182704
-3.19059530,5.70951485,0.91318027,3.44234450,0.08564684,0.02986878,0.34534793,0.11068437,1.26382819
-3.18459230,5.70894797,0.94277582,3.42084735,0.09235748,0.02943489,0.36198637,0.10651207,1.26432246
-3.17858929,5.71059885,0.97254275,3.40294450,0.09905377,0.02893470,0.37888896,0.10198031,1.26329046
-3.17258629,5.71392059,1.00200678,3.38839696,0.10564004,0.02837358,0.39582162,0.09715934,1.26072589
-3.16658329,5.71825524,1.03067631,3.37686376,0.11201830,0.02775977,0.41253770,0.09212374,1.25663237
-3.16058029,5.72285807,1.05805434,3.36792009,0.11809085,0.02710409,0.42878429,0.08695002,1.25102129
-3.15457729,5.72692798,1.08365138,3.36107953,0.12376306,0.02641940,0.44430916,0.08171436,1.24391079
-3.14857429,5.72964227,1.10699911,3.35581858,0.12894613,0.02572013,0.45886782,0.07649052,1.23532593
-3.14257129,5.73019338,1.12766397,3.35160206,0.13355982,0.02502166,0.47223061,0.07134798,1.22529973
-3.13656828,5.72782495,1.14526014,3.34790744,0.13753483,0.02433964,0.48418933,0.06635040,1.21387500
-3.13056528,5.72186454,1.15946130,3.34424649,0.14081493,0.02368941,0.49456319,0.06155437,1.20110643
-3.12456228,5.71175075,1.17001037,3.34018275,0.14335856,0.02308534,0.50320380,0.05700859,1.18706270
-3.11855928,5.69705235,1.17672694,3.33534350,0.14513990,0.02254026,0.50999894,0.05275323,1.17182807
-3.11255628,5.67747838,1.17951180,3.32942567,0.14614936,0.02206493,0.51487492,0.04881973,1.15550323
-3.10655328,5.65287810,1.17834838,3.32219522,0.14639340,0.02166761,0.51779756,0.04523086,1.13820502
-3.10055028,5.62323111,1.17330108,3.31348041,0.14589381,0.02135373,0.51877162,0.04200095,1.12006493
-3.09454727,5.58862855,1.16451060,3.30315960,0.14468630,0.02112570,0.51783894,0.03913643,1.10122626
-3.08854427,5.54924690,1.15218653,3.29114504,0.14281874,0.02098281,0.51507535,0.03663640,1.08184014
-3.08254127,5.50531698,1.13659784,3.27736402,0.14034894,0.02092128,0.51058663,0.03449347,1.06206055
-3.07653827,5.45709075,1.11806174,3.26173950,0.13734213,0.02093443,0.50450383,0.03269449,1.04203883
-3.07053527,5.40480914,1.09693180,3.24417206,0.13386838,0.02101301,0.49697832,0.03122148,1.02191795
-3.06453227,5.34867393,1.07358597,3.22452508,0.13000000,0.02114559,0.48817676,0.03005248,1.00182718
-3.05852926,5.28882638,1.04841535,3.20261487,0.12580905,0.02131906,0.47827655,0.02916239,0.98187757
-3.05252626,5.22533515,1.02181433,3.17820707,0.12136509,0.02151924,0.46746177,0.02852384,0.96215880
-3.04652326,5.15819471,0.99417273,3.15102004,0.11673336,0.02173151,0.45592002,0.02810792,0.94273761
-3.04052026,5.08733538,0.96587027,3.12073561,0.11197327,0.02194144,0.44384026,0.02788499,0.92365826
-3.03451726,5.01264447,0.93727364,3.08701672,0.10713744,0.02213548,0.43141163,0.02782526,0.90494498
-3.02851426,4.93399754,0.90873613,3.04953115,0.10227110,0.02230159,0.41882322,0.02789948,0.88660647
-3.02251126,4.85129767,0.88059971,3.00797974,0.09741208,0.02242976,0.40626479,0.02807949,0.86864215
-3.01650825,4.76452011,0.85319906,2.96212731,0.09259106,0.02251254,0.39392805,0.02833865,0.85104989
-3.01050525,4.67375893,0.82686713,2.91183413,0.08783227,0.02254537,0.38200839,0.02865233,0.83383460
-3.00450225,4.57927226,0.80194152,2.85708561,0.08315440,0.02252685,0.37070673,0.02899825,0.81701734
-2.99849925,4.48152244,0.77877099,2.79801797,0.07857170,0.02245883,0.36023109,0.02935671,0.80064404
-2.99249625,4.38120784,0.75772141,2.73493789,0.07409517,0.02234636,0.35079777,0.02971087,0.78479341
-2.98649325,4.27928346,0.73918042,2.66833444,0.06973371,0.02219750,0.34263171,0.03004686,0.76958340
-2.98049025,4.17696817,0.72356023,2.59888200,0.06549525,0.02202301,0.33596596,0.03035381,0.75517560
-2.97448724,4.07573725,0.71129814,2.52743368,0.06138767,0.02183584,0.33103998,0.03062391,0.74177737
-2.96848424,3.97729986,0.70285439,2.45500489,0.05741958,0.02165060,0.32809690,0.03085223,0.72964128
-2.96248124,3.88356194,0.69870733,2.38274787,0.05360085,0.02148288,0.32737963,0.03103665,0.71906184
-2.95647824,3.79657595,0.69934582,2.31191805,0.04994290,0.02134856,0.32912601,0.03117761,0.71036967
-2.95047524,3.71847978,0.70525929,2.24383386,0.04645878,0.02126301,0.33356315,0.03127787,0.70392312
-2.94447224,3.65142771,0.71692563,2.17983192,0.04316301,0.02124043,0.34090131,0.03134216,0.70009799
-2.93846923,3.59751665,0.73479761,2.12121984,0.04007124,0.02129311,0.35132751,0.03137691,0.69927555
-2.93246623,3.55871148,0.75928844,2.06922876,0.03719977,0.02143080,0.36499933,0.03138988,0.70182962
-2.92646323,3.53677296,0.79075699,2.02496812,0.03456490,0.02166023,0.38203911,0.03138977,0.70811324
-2.92046023,3.53319172,0.82949367,1.98938461,0.03218234,0.02198465,0.40252906,0.03138594,0.71844557
-2.91445723,3.54913149,0.87570734,1.96322724,0.03006643,0.02240363,0.42650740,0.03138802,0.73309955
-2.90845423,3.58538408,0.92951412,1.94702000,0.02822949,0.02291290,0.45396583,0.03140562,0.75229095
-2.90245123,3.64233792,0.99092855,1.94104329,0.02668117,0.02350444,0.48484861,0.03144807,0.77616924
-2.89644822,3.71996159,1.05985741,1.94532464,0.02542790,0.02416670,0.51905306,0.03152418,0.80481053
-2.89044522,3.81780239,1.13609672,1.95963890,0.02447237,0.02488492,0.55643186,0.03164201,0.83821302
-2.88444222,3.93499993,1.21933178,1.98351769,0.02381324,0.02564165,0.59679664,0.03180872,0.87629480
-2.87843922,4.07031344,1.30914044,2.01626735,0.02344484,0.02641736,0.63992299,0.03203044,0.91889424
-2.87243622,4.22216115,1.40499927,2.05699430,0.02335716,0.02719112,0.68555645,0.03231213,0.96577264
-2.86643322,4.38866961,1.50629250,2.10463652,0.02353583,0.02794138,0.73341927,0.03265755,1.01661907
-2.86043022,4.56773037,1.61232309,2.15799956,0.02396235,0.02864668,0.78321740,0.03306914,1.07105697
-2.85442721,4.75706115,1.72232566,2.21579545,0.02461441,0.02928647,0.83464754,0.03354799,1.12865223
-2.84842421,4.95426867,1.83548050,2.27668273,0.02546639,0.02984182,0.88740361,0.03409382,1.18892229
-2.84242121,5.15691054,1.95092826,2.33930612,0.02648992,0.03029608,0.94118252,0.03470489,1.25134584
-2.83641821,5.36255334,2.06778451,2.40233409,0.02765467,0.03063545,0.99568866,0.03537806,1.31537280
-2.83041521,5.56882502,2.18515385,2.46449320,0.02892909,0.03084944,1.05063712,0.03610866,1.38043401
-2.82441221,5.77345967,2.30214277,2.52459798,0.03028144,0.03093116,1.10575525,0.03689061,1.44595052
-2.81840920,5.97433339,2.41787117,2.58157560,0.03168070,0.03087758,1.16078265,0.03771634,1.51134202
-2.81240620,6.16949067,2.53148193,2.63448480,0.03309764,0.03068956,1.21546967,0.03857686,1.57603434
-2.80640320,6.35716107,2.64214853,2.68252879,0.03450588,0.03037176,1.26957436,0.03946183,1.63946571
-2.80040020,6.53576656,2.74908060,2.72506226,0.03588289,0.02993247,1.32285845,0.04035968,1.70109199
-2.79439720,6.70392043,2.85152744,2.76159272,0.03721096,0.02938329,1.37508249,0.04125771,1.76039061
-2.78839420,6.86041907,2.94877981,2.79177684,0.03847810,0.02873876,1.42600060,0.04214232,1.81686351
-2.78239120,7.00422815,3.04017012,2.81541230,0.03967872,0.02801589,1.47535548,0.04299921,1.87003915
-2.77638819,7.13446515,3.12507168,2.83242628,0.04081421,0.02723362,1.52287392,0.04381367,1.91947377
-2.77038519,7.25037996,3.20289727,2.84286123,0.04189321,0.02641232,1.56826351,0.04457089,1.96475223
-2.76438219,7.35133554,3.27309770,2.84685904,0.04293174,0.02557319,1.61121081,0.04525631,2.00548855
-2.75837919,7.43679032,3.33516073,2.84464448,0.04395293,0.02473778,1.65138144,0.04585594,2.04132653
-2.75237619,7.50628374,3.38861101,2.83650865,0.04498654,0.02392741,1.68842232,0.04635676,2.07194059
-2.74637319,7.55942610,3.43301125,2.82279321,0.04606809,0.02316271,1.72196607,0.04674705,2.09703712
-2.74037019,7.59589336,3.46796507,2.80387592,0.04723776,0.02246319,1.75163777,0.04701675,2.11635638
-2.73436718,7.61542713,3.49312163,2.78015784,0.04853899,0.02184682,1.77706363,0.04715767,2.12967510
-2.72836418,7.61783963,3.50818191,2.75205245,0.05001673,0.02132972,1.79788144,0.04716382,2.13680982
-2.72236118,7.60302297,3.51290674,2.71997661,0.05171562,0.02092584,1.81375239,0.04703153,2.13762074
-2.71635818,7.57096172,3.50712588,2.68434343,0.05367794,0.02064678,1.82437345,0.04675952,2.13201612
-2.71035518,7.52174746,3.49074796,2.64555666,0.05594142,0.02050153,1.82948995,0.04634900,2.11995678
-2.70435218,7.45559370,3.46377045,2.60400646,0.05853717,0.02049645,1.82890756,0.04580354,2.10146060
-2.69834917,7.37284982,3.42628901,2.56006607,0.06148764,0.02063508,1.82250296,0.04512894,2.07660653
-2.69234617,7.27401218,3.37850551,2.51408927,0.06480470,0.02091823,1.81023268,0.04433307,2.04553782
-2.68634317,7.15973147,3.32073392,2.46640804,0.06848808,0.02134391,1.79213945,0.04342556,2.00846411
-2.68034017,7.03081482,3.25340347,2.41733063,0.07252413,0.02190746,1.76835575,0.04241750,1.96566202
-2.67433717,6.88822228,3.17705851,2.36713947,0.07688502,0.02260170,1.73910418,0.04132108,1.91747407
-2.66833417,6.73305735,3.09235482,2.31608925,0.08152843,0.02341706,1.70469469,0.04014923,1.86430570
-2.66233117,6.56655152,3.00005202,2.26440510,0.08639785,0.02434186,1.66551854,0.03891525,1.80662027
-2.65632816,6.39004375,2.90100239,2.21228102,0.09142340,0.02536259,1.62203947,0.03763247,1.74493226
-2.65032516,6.20495544,2.79613628,2.15987882,0.09652326,0.02646424,1.57478229,0.03631386,1.67979867
-2.64432216,6.01276246,2.68644452,2.10732771,0.10160564,0.02763067,1.52431948,0.03497183,1.61180896
-2.63831916,5.81496541,2.57295877,2.05472488,0.10657126,0.02884501,1.47125645,0.03361790,1.54157386
-2.63231616,5.61305962,2.45673032,2.00213709,0.11131628,0.03009007,1.41621599,0.03226258,1.46971356
-2.62631316,5.40850642,2.33880840,1.94960352,0.11573546,0.03134873,1.35982273,0.03091523,1.39684563
-2.62031016,5.20270676,2.22021888,1.89713966,0.11972559,0.03260436,1.30268816,0.02958394,1.32357327
-2.61430715,4.99697833,2.10194411,1.84474228,0.12318895,0.03384114,1.24539671,0.02827560,1.25047420
-2.60830415,4.79253677,1.98490481,1.79239522,0.12603662,0.03504440,1.18849354,0.02699589,1.17809080
-2.60230115,4.59048153,1.86994442,1.74007562,0.12819164,0.03620082,1.13247419,0.02574935,1.10692159
-2.59629815,4.39178629,1.75781666,1.68776032,0.12959170,0.03729858,1.07777648,0.02453954,1.03741456
-2.59029515,4.19729387,1.64917630,1.63543185,0.13019142,0.03832746,1.02477463,0.02336914,0.96996223
-2.58429215,4.00771514,1.54457339,1.58308387,0.12996395,0.03927880,0.97377576,0.02224011,0.90489873
-2.57828914,3.82363136,1.44445088,1.53072544,0.12890196,0.04014541,0.92501854,0.02115389,0.84249872
-2.57228614,3.64549935,1.34914544,1.47838412,0.12701797,0.04092140,0.87867387,0.02011151,0.78297804
-2.56628314,3.47365889,1.25889101,1.42610757,0.12434389,0.04160197,0.83484741,0.01911379,0.72649594
-2.56028014,3.30834177,1.17382493,1.37396368,0.12093002,0.04218317,0.79358360,0.01816149,0.67315871
-2.55427714,3.14968202,1.09399603,1.32203951,0.11684342,0.04266161,0.75487108,0.01725544,0.62302439
-2.54827414,2.99772720,1.01937429,1.27043899,0.11216575,0.04303426,0.71864914,0.01639670,0.57610828
-2.54227114,2.85245048,0.94986163,1.21928001,0.10699086,0.04329820,0.68481490,0.01558669,0.53238912
-2.53626813,2.71376352,0.88530348,1.16869107,0.10142205,0.04345055,0.65323123,0.01482733,0.49181566
-2.53026513,2.58153025,0.82550066,1.11880815,0.09556929,0.04348834,0.62373502,0.01412118,0.45431342
-2.52426213,2.45558164,0.77022133,1.06977194,0.08954648,0.04340860,0.59614560,0.01347162,0.41979138
-2.51825913,2.33573136,0.71921277,1.02172607,0.08346884,0.04320844,0.57027333,0.01288298,0.38814870
-2.51225613,2.22179244,0.67221267,0.97481632,0.07745066,0.04288530,0.54592794,0.01236071,0.35928104
-2.50625313,2.11359461,0.62895975,0.92919117,0.07160327,0.04243718,0.52292663,0.01191158,0.33308663
-2.50025013,2.01100190,0.58920358,0.88500348,0.06603354,0.04186304,0.50110164,0.01154385,0.30947176
-2.49424712,1.91393008,0.55271331,0.84241331,0.06084271,0.04116312,0.48030708,0.01126739,0.28835575
-2.48824412,1.82236294,0.51928527,0.80159148,0.05612567,0.04033933,0.46042490,0.01109391,0.26967523
-2.48224112,1.73636685,0.48874906,0.76272347,0.05197058,0.03939560,0.44136972,0.01103698,0.25338749
-2.47623812,1.65610233,0.46097227,0.72601327,0.04845880,0.03833812,0.42309231,0.01111213,0.23947301
-2.47023512,1.58183183,0.43586333,0.69168652,0.04566502,0.03717558,0.40558169,0.01133683,0.22793685
-2.46423212,1.51392278,0.41337267,0.65999250,0.04365748,0.03591923,0.38886553,0.01173036,0.21880876
-2.45822911,1.45284500,0.39349185,0.63120446,0.04249823,0.03458288,0.37300892,0.01231357,0.21214214
-2.45222611,1.39916205,0.37625085,0.60561782,0.04224325,0.03318268,0.35811137,0.01310859,0.20801141
-2.44622311,1.35351600,0.36171333,0.58354604,0.04294237,0.03173688,0.34430220,0.01413831,0.20650813
-2.44022011,1.31660578,0.34997002,0.56531392,0.04463895,0.03026538,0.33173435,0.01542575,0.20773557
-2.43421711,1.28915933,0.34113050,0.55124833,0.04736912,0.02878922,0.32057678,0.01699333,0.21180195
-2.42821411,1.27190031,0.33531346,0.54166666,0.05116080,0.02733001,0.31100589,0.01886192,0.21881248
-2.42221111,1.26551028,0.33263576,0.53686310,0.05603227,0.02590922,0.30319597,0.02104991,0.22886036
-2.41620810,1.27058790,0.33320085,0.53709348,0.06199045,0.02454751,0.29730935,0.02357205,0.24201707
-2.41020510,1.28760654,0.33708677,0.54255909,0.06902893,0.02326409,0.29348649,0.02643834,0.25832229
-2.40420210,1.31687239,0.34433437,0.55339041,0.07712588,0.02207604,0.29183642,0.02965289,0.27777381
-2.39819910,1.35848483,0.35493627,0.56963130,0.08624198,0.02099777,0.29242803,0.03321279,0.30031805
-2.39219610,1.41230121,0.36882696,0.59122484,0.09631844,0.02004052,0.29528260,0.03710715,0.32584149
-2.38619310,1.47790807,0.38587481,0.61800133,0.10727540,0.01921202,0.30036782,0.04131627,0.35416365
-2.38019010,1.55460056,0.40587613,0.64966954,0.11901077,0.01851623,0.30759385,0.04581100,0.38503211
-2.37418709,1.64137168,0.42855212,0.68581173,0.13139975,0.01795328,0.31681142,0.05055249,0.41811995
-2.36818409,1.73691283,0.45354860,0.72588316,0.14429509,0.01751952,0.32781239,0.05549216,0.45302600
-2.36218109,1.83962625,0.48043917,0.76921643,0.15752828,0.01720767,0.34033264,0.06057209,0.48927828
-2.35617809,1.94765003,0.50873156,0.81503101,0.17091167,0.01700720,0.35405743,0.06572581,0.52634063
-2.35017509,2.05889539,0.53787738,0.86244785,0.18424158,0.01690476,0.36862908,0.07087947,0.56362262
-2.34417209,2.17109565,0.56728497,0.91050885,0.19730232,0.01688469,0.38365680,0.07595343,0.60049267
-2.33816908,2.28186557,0.59633501,0.95820092,0.20987117,0.01692972,0.39872824,0.08086413,0.63629392
-2.33216608,2.38876934,0.62439858,1.00448365,0.22172392,0.01702159,0.41342256,0.08552634,0.67036248
-2.32616308,2.48939495,0.65085687,1.04831996,0.23264105,0.01714183,0.42732450,0.08985563,0.70204755
-2.32016008,2.58143227,0.67512201,1.08870848,0.24241418,0.01727246,0.44003891,0.09377089,0.73073248
-2.31415708,2.66275207,0.69665826,1.12471650,0.25085249,0.01739672,0.45120528,0.09719701,0.75585620
-2.30815408,2.73148276,0.71500259,1.15551234,0.25778901,0.01749974,0.46051169,0.10006742,0.77693401
-2.30215108,2.78608200,0.72978412,1.18039565,0.26308628,0.01756918,0.46770770,0.10232649,0.79357699
-2.29614807,2.82540019,0.74074143,1.19882451,0.26664128,0.01759579,0.47261575,0.10393162,0.80550915
-2.29014507,2.84873332,0.74773712,1.21043826,0.26838936,0.01757381,0.47514050,0.10485499,0.81258168
-2.28414207,2.85586314,0.75076915,1.21507494,0.26830700,0.01750140,0.47527602,0.10508488,0.81478358
-2.27813907,2.84708277,0.74997824,1.21278276,0.26641318,0.01738080,0.47311043,0.10462647,0.81224832
-2.27213607,2.82320715,0.74565137,1.20382507,0.26276947,0.01721855,0.46882782,0.10350209,0.80525624
-2.26613307,2.78556759,0.73822088,1.18867851,0.25747865,0.01702543,0.46270764,0.10175097,0.79423252
-2.26013007,2.73599091,0.72825944,1.16802457,0.25068209,0.01681638,0.45512140,0.09942845,0.77974089
-2.25412706,2.67676394,0.71647086,1.14273481,0.24255592,0.01661032,0.44652687,0.09660468,0.76247322
-2.24812406,2.61058480,0.70367718,1.11385028,0.23330618,0.01642981,0.43746017,0.09336296,0.74323549
-2.24212106,2.54050263,0.69080226,1.08255593,0.22316317,0.01630067,0.42852573,0.08979767,0.72293061
-2.23611806,2.46984799,0.67885247,1.05015102,0.21237528,0.01625143,0.42038469,0.08601197,0.70253855
-2.23011506,2.40215610,0.66889492,1.01801641,0.20120253,0.01631279,0.41374193,0.08211534,0.68309470
-2.22411206,2.34108521,0.66203383,0.98757990,0.18990996,0.01651698,0.40933192,0.07822099,0.66566668
-2.21810905,2.29033231,0.65938559,0.96028062,0.17876126,0.01689696,0.40790399,0.07444333,0.65133065
-2.21210605,2.25354844,0.66205292,0.93753348,0.16801278,0.01748572,0.41020693,0.07089554,0.64114738
-2.20610305,2.23425516,0.67109897,0.92069474,0.15790796,0.01831537,0.41697338,0.06768716,0.63613868
-2.20010005,2.23576418,0.68752144,0.91102927,0.14867252,0.01941627,0.42890410,0.06492201,0.63726469
-2.19409705,2.26110123,0.71222754,0.90968036,0.14051022,0.02081613,0.44665236,0.06269624,0.64540232
-2.18809405,2.31293546,0.74601005,0.91764267,0.13359947,0.02253901,0.47080855,0.06109664,0.66132517
-2.18209105,2.39351533,0.78952500,0.93573855,0.12809062,0.02460442,0.50188523,0.06019917,0.68568522
-2.17608804,2.50461175,0.84327133,0.96459833,0.12410390,0.02702638,0.54030276,0.06006770,0.71899645
-2.17008504,2.64746914,0.90757308,1.00464461,0.12172811,0.02981248,0.58637578,0.06075301,0.76162066
-2.16408204,2.82276519,0.98256445,1.05608076,0.12101976,0.03296314,0.64030072,0.06229187,0.81375574
-2.15807904,3.03057992,1.06817816,1.11888374,0.12200280,0.03647084,0.70214462,0.06470642,0.87542646
-2.15207604,3.27037470,1.16413766,1.19280137,0.12466878,0.04031960,0.77183578,0.06800361,0.94647820
-2.14607304,3.54098198,1.26995346,1.27735383,0.12897734,0.04448455,0.84915628,0.07217478,1.02657373
-2.14007004,3.84060639,1.38492403,1.37183967,0.13485720,0.04893179,0.93373709,0.07719552,1.11519345
-2.13406703,4.16683792,1.50814144,1.47534594,0.14220735,0.05361845,1.02505602,0.08302549,1.21163912
-2.12806403,4.51667772,1.63850219,1.58676272,0.15089872,0.05849304,1.12243882,0.08960865,1.31504151
-2.12206103,4.88657692,1.77472294,1.70480145,0.16077614,0.06349608,1.22506396,0.09687352,1.42437200
-2.11605803,5.27248863,1.91536142,1.82801727,0.17166074,0.06856105,1.33197116,0.10473379,1.53845831
-2.11005503,5.66993301,2.05884206,1.95483480,0.18335274,0.07361556,1.44207399,0.11308921,1.65600414
-2.10405203,6.07407485,2.20348611,2.08357708,0.19563471,0.07858287,1.55417646,0.12182673,1.77561288
-2.09804902,6.47981275,2.34754546,2.21249729,0.20827529,0.08338359,1.66699353,0.13082207,1.89581468
-2.09204602,6.88187837,2.48923971,2.33981253,0.22103326,0.08793762,1.77917530,0.13994159,2.01509683
-2.08604302,7.27494402,2.62679531,2.46373921,0.23366213,0.09216610,1.88933439,0.14904449,2.13193650
-2.08004002,7.65373601,2.75848591,2.58252921,0.24591493,0.09599360,1.99607584,0.15798542,2.24483517
-2.07403702,8.01315117,2.88267278,2.69450604,0.25754935,0.09935011,2.09802887,0.16661726,2.35235392
-2.06803402,8.34837317,2.99784391,2.79810017,0.26833293,0.10217305,2.19387951,0.17479427,2.45314841
-2.06203102,8.65498537,3.10265085,2.89188262,0.27804822,0.10440907,2.28240297,0.18237530,2.54600237
-2.05602801,8.92907653,3.19594179,2.97459588,0.28649776,0.10601558,2.36249484,0.18922703,2.62985872
-2.05002501,9.16733565,3.27678984,3.04518130,0.29350868,0.10696200,2.43319978,0.19522727,2.70384673
-2.04402201,9.36713268,3.34451552,3.10280201,0.29893680,0.10723065,2.49373662,0.20026797,2.76730452
-2.03801901,9.52658156,3.39870228,3.14686067,0.30266999,0.10681717,2.54351885,0.20425801,2.81979559
-2.03201601,9.64458310,3.43920467,3.17701129,0.30463069,0.10573061,2.58216957,0.20712554,2.86111871
-2.02601301,9.72084524,3.46614837,3.19316458,0.30477752,0.10399304,2.60953004,0.20881988,2.89131042
-2.02001001,9.75587944,3.47992200,3.19548650,0.30310584,0.10163877,2.62566140,0.20931277,2.91063988
-2.01400700,9.75097252,3.48116075,3.18438982,0.29964718,0.09871319,2.63083932,0.20859896,2.91959595
-2.00800400,9.70813437,3.47072219,3.16051875,0.29446777,0.09527134,2.62554153,0.20669617,2.91886666
-2.00200100,9.63002283,3.44965495,3.12472704,0.28766592,0.09137615,2.61042864,0.20364428,2.90931179
-1.99599800,9.51984829,3.41916135,3.07805005,0.27936858,0.08709657,2.58631895,0.19950392,2.89192946
-1.98999500,9.38126130,3.38055519,3.02167175,0.26972711,0.08250553,2.55415823,0.19435442,2.86781777
-1.98399200,9.21822741,3.33521633,2.95688772,0.25891252,0.07767793,2.51498559,0.18829120,2.83813333
-1.97798899,9.03489423,3.28454391,2.88506541,0.24711022,0.07268868,2.46989708,0.18142279,2.80404806
-1.97198599,8.83545623,3.22991000,2.80760332,0.23451466,0.06761080,2.42000845,0.17386752,2.76670633
-1.96598299,8.62402280,3.17261566,2.72589043,0.22132390,0.06251380,2.36641879,0.16575009,2.72718426
-1.95997999,8.40449531,3.11385143,2.64126774,0.20773450,0.05746221,2.31017671,0.15719804,2.68645310
-1.95397699,8.18045849,3.05466395,2.55499335,0.19393669,0.05251442,2.25225049,0.14833843,2.64534829
-1.94797399,7.95509065,2.99593015,2.46821244,0.18011016,0.04772184,2.19350359,0.13929467,2.60454586
-1.94197099,7.73109659,2.93834036,2.38193346,0.16642049,0.04312826,2.13467648,0.13018379,2.56454706
-1.93596798,7.51066564,2.88239094,2.29701139,0.15301633,0.03876962,2.07637552,0.12111403,2.52567217
-1.92996498,7.29545619,2.82838667,2.21413842,0.14002738,0.03467398,2.01906919,0.11218300,2.48806349
-1.92396198,7.08660644,2.77645277,2.13384253,0.12756312,0.03086174,1.96309148,0.10347632,2.45169748
-1.91795898,6.88476977,2.72655560,2.05649332,0.11571241,0.02734610,1.90865201,0.09506684,2.41640512
-1.91195598,6.69017187,2.67853077,1.98231471,0.10454366,0.02413368,1.85585192,0.08701427,2.38189932
-1.90595298,6.50268534,2.63211697,1.91140324,0.09410576,0.02122520,1.80470432,0.07936536,2.34780778
-1.89994997,6.32191678,2.58699335,1.84375087,0.08442938,0.01861638,1.75515787,0.07215444,2.31370932
-1.89394697,6.14730068,2.54281828,1.77927047,0.07552873,0.01629871,1.70712179,0.06540434,2.27917149
-1.88794397,5.97819404,2.49926685,1.71782250,0.06740360,0.01426034,1.66049072,0.05912743,2.24378732
-1.88194097,5.81396582,2.45606502,1.65924114,0.06004150,0.01248686,1.61516777,0.05332702,2.20720900
-1.87593797,5.65407599,2.41301817,1.60335820,0.05341986,0.01096207,1.57108427,0.04799867,2.16917646
-1.86993497,5.49813924,2.37003226,1.55002351,0.04750816,0.00966866,1.52821508,0.04313160,2.12953935
-1.86393197,5.34597008,2.32712632,1.49912056,0.04226992,0.00858870,1.48658847,0.03871006,2.08827101
-1.85792896,5.19760696,2.28443554,1.45057668,0.03766448,0.00770418,1.44629019,0.03471452,2.04547379
-1.85192596,5.05331462,2.24220476,1.40436734,0.03364857,0.00699734,1.40746149,0.03112285,2.00137559
-1.84592296,4.91356533,2.20077284,1.36051462,0.03017758,0.00645090,1.37029148,0.02791116,1.95631786
-1.83991996,4.77900108,2.16054904,1.31908025,0.02720656,0.00604827,1.33500448,0.02505469,1.91073601
-1.83391696,4.65037990,2.12198298,1.28015403,0.02469105,0.00577360,1.30184336,0.02252832,1.86513366
-1.82791396,4.52851078,2.08553019,1.24383881,0.02258755,0.00561185,1.27105019,0.02030710,1.82005236
-1.82191096,4.41418192,2.05161562,1.21023309,0.02085395,0.00554878,1.24284555,0.01836653,1.77603892
-1.81590795,4.30808785,2.02059760,1.17941307,0.01944968,0.00557087,1.21740812,0.01668279,1.73361235
-1.80990495,4.21076070,1.99273468,1.15141523,0.01833585,0.00566533,1.19485597,0.01523286,1.69323266
-1.80390195,4.12251044,1.96815759,1.12622110,0.01747525,0.00582006,1.17523093,0.01399459,1.65527346
-1.79789895,4.04337873,1.94684838,1.10374537,0.01683237,0.00602361,1.15848721,0.01294677,1.62000008
-1.79189595,3.97310932,1.92862812,1.08382823,0.01637339,0.00626522,1.14448501,0.01206911,1.58755454
-1.78589295,3.91113752,1.91315423,1.06623271,0.01606621,0.00653488,1.13298985,0.01134234,1.55794827
-1.77988994,3.85659941,1.89992762,1.05064736,0.01588053,0.00682341,1.12367749,0.01074824,1.53106298
-1.77388694,3.80836057,1.88830951,1.03669411,0.01578796,0.00712263,1.11614446,0.01026969,1.50665944
-1.76788394,3.76506246,1.87754691,1.02394096,0.01576220,0.00742553,1.10992342,0.00989089,1.48439362
-1.76188094,3.72518376,1.86680539,1.01191891,0.01577930,0.00772648,1.10450250,0.00959739,1.46383901
-1.75587794,3.68711283,1.85520711,1.00014188,0.01581789,0.00802148,1.09934750,0.00937633,1.44451373
-1.74987494,3.64922697,1.84187216,0.98812874,0.01585950,0.00830843,1.09392558,0.00921664,1.42591049
-1.74387194,3.60997362,1.82596053,0.97542595,0.01588890,0.00858734,1.08772901,0.00910918,1.40752781
-1.73786893,3.56794865,1.80671246,0.96162953,0.01589438,0.00886066,1.08029760,0.00904697,1.38890029
-1.73186593,3.52196727,1.78348491,0.94640525,0.01586807,0.00913339,1.07123856,0.00902538,1.36962624
-1.72586293,3.47112336,1.75578207,0.92950557,0.01580619,0.00941334,1.06024252,0.00904228,1.34939110
