energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-2.95047524,3.02307414,0.01142182,0.26286085,0.18419776,1.07474249,0.04677514,1.41941673,0.49209600,0.53822799
-2.94447224,2.96312198,0.01132480,0.25818227,0.18496658,1.05686124,0.04689732,1.39084164,0.47499054,0.51616478
-2.93846923,2.90067971,0.01121971,0.25326678,0.18558094,1.03899362,0.04692919,1.36040595,0.45766238,0.49365735
-2.93246623,2.83680777,0.01110646,0.24817468,0.18608582,1.02148045,0.04689779,1.32862753,0.44027734,0.47097622
-2.92646323,2.77268283,0.01098502,0.24296909,0.18653929,1.00471662,0.04683388,1.29608337,0.42299581,0.44839613
-2.92046023,2.70956478,0.01085542,0.23771365,0.18701135,0.98913998,0.04677117,1.26339287,0.40596878,0.42618850
-2.91445723,2.64876047,0.01071776,0.23247033,0.18758226,0.97521760,0.04674526,1.23119965,0.38933488,0.40461472
-2.90845423,2.59158490,0.01057225,0.22729749,0.18834020,0.96342987,0.04679251,1.20015210,0.37321807,0.38392052
-2.90245123,2.53932083,0.01041923,0.22224827,0.18937833,0.95425272,0.04694882,1.17088340,0.35772616,0.36433130
-2.89644822,2.49317781,0.01025915,0.21736914,0.19079139,0.94813874,0.04724836,1.14399136,0.34294980,0.34604842
-2.89044522,2.45425166,0.01009258,0.21269882,0.19267188,0.94549772,0.04772218,1.12001875,0.32896213,0.32924643
-2.88444222,2.42348558,0.00992020,0.20826739,0.19510595,0.94667740,0.04839697,1.09943463,0.31581875,0.31407119
-2.87843922,2.40163429,0.00974275,0.20409566,0.19816929,0.95194505,0.04929375,1.08261750,0.30355800,0.30063871
-2.87243622,2.38923217,0.00956101,0.20019482,0.20192297,0.96147081,0.05042681,1.06984056,0.29220154,0.28903465
-2.86643322,2.38656701,0.00937576,0.19656627,0.20640967,0.97531348,0.05180269,1.06126006,0.28175512,0.27931446
-2.86043022,2.39366013,0.00918774,0.19320170,0.21165034,0.99340935,0.05341944,1.05690687,0.27220943,0.27150391
-2.85442721,2.41025433,0.00899761,0.19008338,0.21764152,1.01556491,0.05526616,1.05668205,0.26354119,0.26560010
-2.84842421,2.43581014,0.00880588,0.18718467,0.22435348,1.04145382,0.05732275,1.06035651,0.25571427,0.26157270
-2.84242121,2.46951116,0.00861292,0.18447079,0.23172931,1.07061850,0.05956008,1.06757506,0.24868102,0.25936555
-2.83641821,2.51027871,0.00841892,0.18189974,0.23968504,1.10247669,0.06194039,1.07786489,0.24238363,0.25889841
-2.83041521,2.55679562,0.00822385,0.17942352,0.24811078,1.13633271,0.06441816,1.09064823,0.23675578,0.26006889
-2.82441221,2.60753877,0.00802749,0.17698946,0.25687297,1.17139348,0.06694114,1.10525900,0.23172431,0.26275455
-2.81840920,2.66081943,0.00782944,0.17454184,0.26581758,1.20678865,0.06945185,1.12096277,0.22721106,0.26681508
-2.81240620,2.71483011,0.00762911,0.17202357,0.27477416,1.24159430,0.07188916,1.13697950,0.22313485,0.27209467
-2.80640320,2.76769648,0.00742581,0.16937805,0.28356066,1.27485926,0.07419023,1.15250809,0.21941352,0.27842436
-2.80040020,2.81753219,0.00721874,0.16655097,0.29198869,1.30563327,0.07629243,1.16675195,0.21596594,0.28562458
-2.79439720,2.86249487,0.00700710,0.16349226,0.29986910,1.33299559,0.07813542,1.17894442,0.21271411,0.29350768
-2.78839420,2.90084078,0.00679008,0.16015778,0.30701766,1.35608317,0.07966308,1.18837316,0.20958498,0.30188060
-2.78239120,2.93097629,0.00656700,0.15651099,0.31326057,1.37411709,0.08082546,1.19440239,0.20651224,0.31054747
-2.77638819,2.95150399,0.00633729,0.15252428,0.31843951,1.38642623,0.08158037,1.19649225,0.20343774,0.31931235
-2.77038519,2.96126170,0.00610061,0.14818009,0.32241627,1.39246721,0.08189487,1.19421431,0.20031267,0.32798196
-2.76438219,2.95935299,0.00585682,0.14347161,0.32507653,1.39183987,0.08174626,1.18726289,0.19709829,0.33636831
-2.75837919,2.94516817,0.00560608,0.13840315,0.32633288,1.38429764,0.08112286,1.17546159,0.19376628,0.34429139
-2.75237619,2.91839520,0.00534882,0.13299004,0.32612687,1.36975261,0.08002428,1.15876510,0.19029868,0.35158177
-2.74637319,2.87902050,0.00508576,0.12725821,0.32443021,1.34827513,0.07846134,1.13725626,0.18668740,0.35808309
-2.74037019,2.82731997,0.00481792,0.12124329,0.32124497,1.32008822,0.07645556,1.11113881,0.18293333,0.36365446
-2.73436718,2.76384119,0.00454654,0.11498942,0.31660298,1.28555716,0.07403837,1.08072620,0.17904517,0.36817265
-2.72836418,2.68937797,0.00427312,0.10854781,0.31056447,1.24517499,0.07124993,1.04642735,0.17503799,0.37153417
-2.72236118,2.60493870,0.00399931,0.10197502,0.30321599,1.19954462,0.06813771,1.00873003,0.17093166,0.37365710
-2.71635818,2.51171039,0.00372690,0.09533115,0.29466790,1.14935848,0.06475497,0.96818281,0.16674920,0.37448268
-2.71035518,2.41101995,0.00345775,0.08867801,0.28505144,1.09537680,0.06115901,0.92537638,0.16251522,0.37397664
-2.70435218,2.30429468,0.00319374,0.08207727,0.27451547,1.03840521,0.05740949,0.88092528,0.15825453,0.37213025
-2.69834917,2.19302353,0.00293671,0.07558881,0.26322318,0.97927291,0.05356673,0.83545050,0.15399089,0.36896108
-2.69234617,2.07872057,0.00268840,0.06926914,0.25134872,0.91881193,0.04969018,0.78956393,0.14974623,0.36451340
-2.68634317,1.96289192,0.00245044,0.06317018,0.23907386,0.85783832,0.04583695,0.74385484,0.14554006,0.35885834
-2.68034017,1.84700696,0.00222428,0.05733821,0.22658479,0.79713579,0.04206063,0.69887889,0.14138940,0.35209366
-2.67433717,1.73247440,0.00201117,0.05181316,0.21406909,0.73744212,0.03841030,0.65514968,0.13730895,0.34434319
-2.66833417,1.62062339,0.00181219,0.04662819,0.20171281,0.67943850,0.03492976,0.61313290,0.13331172,0.33575608
-2.66233117,1.51268967,0.00162815,0.04180950,0.18969784,0.62374191,0.03165704,0.57324284,0.12940983,0.32650556
-2.65632816,1.40980632,0.00145967,0.03737644,0.17819931,0.57090041,0.02862412,0.53584090,0.12561561,0.31678748
-2.65032516,1.31299853,0.00130716,0.03334181,0.16738328,0.52139097,0.02585683,0.50123586,0.12194271,0.30681856
-2.64432216,1.22318175,0.00117083,0.02971233,0.15740445,0.47561967,0.02337495,0.46968527,0.11840731,0.29683422
-2.63831916,1.14116240,0.00105072,0.02648924,0.14840403,0.43392379,0.02119246,0.44139770,0.11502919,0.28708616
-2.63231616,1.06764016,0.00094668,0.02366891,0.14050772,0.39657537,0.01931785,0.41653519,0.11183259,0.27783951
-2.62631316,1.00321123,0.00085845,0.02124363,0.13382376,0.36378575,0.01775453,0.39521570,0.10884685,0.26936962
-2.62031016,0.94837176,0.00078564,0.01920217,0.12844109,0.33571082,0.01650126,0.37751522,0.10610663,0.26195850
-2.61430715,0.90352085,0.00072776,0.01753052,0.12442762,0.31245641,0.01555261,0.36346921,0.10365178,0.25589073
-2.60830415,0.86896273,0.00068424,0.01621241,0.12182872,0.29408374,0.01489933,0.35307346,0.10152679,0.25144909
-2.60230115,0.84490796,0.00065443,0.01522982,0.12066590,0.28061441,0.01452879,0.34628424,0.09977982,0.24890962
-2.59629815,0.83147349,0.00063764,0.01456335,0.12093579,0.27203507,0.01442532,0.34301796,0.09846131,0.24853647
-2.59029515,0.82868183,0.00063310,0.01419259,0.12260947,0.26830143,0.01457051,0.34315047,0.09762231,0.25057622
-2.58429215,0.83645955,0.00064002,0.01409631,0.12563230,0.26934173,0.01494352,0.34651635,0.09731254,0.25525218
-2.57828914,0.85463563,0.00065754,0.01425266,0.12992422,0.27505966,0.01552135,0.35290853,0.09757828,0.26275838
-2.57228614,0.88294011,0.00068478,0.01463929,0.13538068,0.28533687,0.01627906,0.36207846,0.09846020,0.27325366
-2.56628314,0.92100364,0.00072079,0.01523344,0.14187426,0.30003510,0.01719012,0.37373735,0.09999131,0.28685602
-2.56028014,0.96835851,0.00076460,0.01601204,0.14925689,0.31899817,0.01822666,0.38755864,0.10219501,0.30363727
-2.55427714,1.02444159,0.00081520,0.01695182,0.15736285,0.34205386,0.01935980,0.40318193,0.10508341,0.32361834
-2.54827414,1.08859972,0.00087152,0.01802941,0.16601240,0.36901597,0.02056009,0.42021859,0.10865610,0.34676550
-2.54227114,1.16009771,0.00093250,0.01922150,0.17501605,0.39968636,0.02179789,0.43825895,0.11289925,0.37298753
-2.53626813,1.23812902,0.00099703,0.02050505,0.18417932,0.43385732,0.02304389,0.45688109,0.11778525,0.40213421
-2.53026513,1.32182913,0.00106401,0.02185753,0.19330788,0.47131404,0.02426965,0.47566089,0.12327285,0.43399620
-2.52426213,1.41029119,0.00113234,0.02325718,0.20221297,0.51183719,0.02544810,0.49418317,0.12930781,0.46830647
-2.51825913,1.50258353,0.00120095,0.02468330,0.21071674,0.55520547,0.02655414,0.51205337,0.13582398,0.50474327
-2.51225613,1.59776834,0.00126882,0.02611658,0.21865757,0.60119804,0.02756520,0.52890930,0.14274487,0.54293472
-2.50625313,1.69492071,0.00133498,0.02753939,0.22589488,0.64959656,0.02846168,0.54443254,0.14998548,0.58246483
-2.50025013,1.79314726,0.00139855,0.02893604,0.23231344,0.70018659,0.02922747,0.55835870,0.15745446,0.62288099
-2.49424712,1.89160335,0.00145875,0.03029306,0.23782685,0.75275839,0.02985024,0.57048632,0.16505636,0.66370248
-2.48824412,1.98950809,0.00151490,0.03159930,0.24238020,0.80710669,0.03032168,0.58068368,0.17269396,0.70442992
-2.48224112,2.08615641,0.00156646,0.03284606,0.24595152,0.86302947,0.03063764,0.58889320,0.18027052,0.74455528
-2.47623812,2.18092751,0.00161302,0.03402708,0.24855228,0.92032565,0.03079809,0.59513327,0.18769185,0.78357215
-2.47023512,2.27328938,0.00165430,0.03513842,0.25022658,0.97879181,0.03080695,0.59949716,0.19486818,0.82098584
-2.46423212,2.36279918,0.00169016,0.03617832,0.25104934,1.03821798,0.03067178,0.60214917,0.20171570,0.85632313
-2.45822911,2.44909953,0.00172057,0.03714683,0.25112335,1.09838273,0.03040339,0.60331803,0.20815773,0.88914125
-2.45222611,2.53191105,0.00174565,0.03804555,0.25057543,1.15904790,0.03001527,0.60328786,0.21412558,0.91903579
-2.44622311,2.61102181,0.00176559,0.03887712,0.24955183,1.21995336,0.02952305,0.60238708,0.21955900,0.94564751
-2.44022011,2.68627421,0.00178067,0.03964483,0.24821296,1.28081212,0.02894378,0.60097568,0.22440634,0.96866780
-2.43421711,2.75755046,0.00179123,0.04035213,0.24672783,1.34130636,0.02829533,0.59943144,0.22862440,0.98784263
-2.42821411,2.82475738,0.00179767,0.04100218,0.24526832,1.40108465,0.02759569,0.59813564,0.23217807,1.00297523
-2.42221111,2.88781172,0.00180037,0.04159743,0.24400338,1.45976086,0.02686239,0.59745888,0.23503990,1.01392739
-2.41620810,2.94662678,0.00179975,0.04213933,0.24309362,1.51691509,0.02611195,0.59774752,0.23718945,1.02061947
-2.41020510,3.00110129,0.00179618,0.04262802,0.24268624,1.57209660,0.02535946,0.59931126,0.23861282,1.02302944
-2.40420210,3.05111115,0.00179002,0.04306223,0.24291049,1.62482919,0.02461822,0.60241228,0.23930214,1.02119100
-2.39819910,3.09650454,0.00178157,0.04343922,0.24387396,1.67461858,0.02389955,0.60725639,0.23925522,1.01519101
-2.39219610,3.13710057,0.00177108,0.04375484,0.24565947,1.72096194,0.02321267,0.61398621,0.23847537,1.00516639
-2.38619310,3.17269159,0.00175877,0.04400376,0.24832294,1.76335909,0.02256474,0.62267681,0.23697135,0.99130073
-2.38019010,3.20304892,0.00174478,0.04417968,0.25189203,1.80132487,0.02196096,0.63333362,0.23475750,0.97382064
-2.37418709,3.22793148,0.00172921,0.04427577,0.25636567,1.83440248,0.02140477,0.64589270,0.23185405,0.95299200
-2.36818409,3.24709690,0.00171216,0.04428499,0.26171441,1.86217679,0.02089811,0.66022324,0.22828745,0.92911613
-2.36218109,3.26031433,0.00169364,0.04420061,0.26788155,1.88428744,0.02044172,0.67613203,0.22409081,0.90252600
-2.35617809,3.26737822,0.00167371,0.04401661,0.27478496,1.90044084,0.02003547,0.69336971,0.21930423,0.87358228
-2.35017509,3.26812228,0.00165239,0.04372810,0.28231956,1.91042081,0.01967861,0.71163851,0.21397516,0.84266937
-2.34417209,3.26243292,0.00162971,0.04333172,0.29036037,1.91409713,0.01937010,0.73060120,0.20815850,0.81019131
-2.33816908,3.25026139,0.00160574,0.04282593,0.29876593,1.91143190,0.01910878,0.74989083,0.20191656,0.77656746
-2.33216608,3.23163420,0.00158055,0.04221126,0.30738215,1.90248333,0.01889356,0.76912104,0.19531879,0.74222795
-2.32616308,3.20666120,0.00155426,0.04149040,0.31604634,1.88740683,0.01872353,0.78789654,0.18844116,0.70760889
-2.32016008,3.17554111,0.00152703,0.04066828,0.32459138,1.86645352,0.01859793,0.80582349,0.18136539,0.67314731
-2.31415708,3.13856422,0.00149904,0.03975200,0.33284992,1.83996615,0.01851614,0.82251948,0.17417778,0.63927584
-2.30815408,3.09611228,0.00147050,0.03875068,0.34065843,1.80837263,0.01847760,0.83762285,0.16696790,0.60641716
-2.30215108,3.04865552,0.00144165,0.03767521,0.34786113,1.77217758,0.01848161,0.85080107,0.15982706,0.57497841
-2.29614807,2.99674701,0.00141276,0.03653804,0.35431357,1.73195207,0.01852721,0.86175802,0.15284656,0.54534551
-2.29014507,2.94101454,0.00138410,0.03535279,0.35988578,1.68832200,0.01861294,0.87024004,0.14611598,0.51787760
-2.28414207,2.88215032,0.00135596,0.03413389,0.36446505,1.64195550,0.01873670,0.87604056,0.13972133,0.49290178
-2.27813907,2.82089877,0.00132859,0.03289627,0.36795813,1.59354967,0.01889556,0.87900330,0.13374335,0.47070808
-2.27213607,2.75804285,0.00130227,0.03165499,0.37029285,1.54381707,0.01908567,0.87902402,0.12825580,0.45154510
-2.26613307,2.69438918,0.00127725,0.03042490,0.37141922,1.49347219,0.01930216,0.87605086,0.12332405,0.43561612
-2.26013007,2.63075248,0.00125373,0.02922036,0.37130988,1.44321838,0.01953914,0.87008324,0.11900373,0.42307604
-2.25412706,2.56793957,0.00123192,0.02805501,0.36996001,1.39373526,0.01978981,0.86116975,0.11533973,0.41402908
-2.24812406,2.50673353,0.00121198,0.02694157,0.36738668,1.34566702,0.02004652,0.84940473,0.11236543,0.40852738
-2.24212106,2.44787824,0.00119404,0.02589171,0.36362772,1.29961177,0.02030098,0.83492422,0.11010219,0.40657051
-2.23611806,2.39206380,0.00117821,0.02491596,0.35874016,1.25611207,0.02054455,0.81790109,0.10855918,0.40810593
-2.23011506,2.33991325,0.00116456,0.02402369,0.35279824,1.21564689,0.02076849,0.79853976,0.10773342,0.41303042
-2.22411206,2.29197081,0.00115315,0.02322305,0.34589122,1.17862494,0.02096428,0.77707069,0.10761016,0.42119239
-2.21810905,2.24869227,0.00114399,0.02252108,0.33812083,1.14537987,0.02112395,0.75374476,0.10816349,0.43239520
-2.21210605,2.21043751,0.00113708,0.02192370,0.32959869,1.11616703,0.02124046,0.72882777,0.10935718,0.44640127
-2.20610305,2.17746578,0.00113238,0.02143580,0.32044352,1.09116219,0.02130789,0.70259509,0.11114574,0.46293704
-2.20010005,2.14993371,0.00112985,0.02106129,0.31077843,1.07046221,0.02132182,0.67532674,0.11347575,0.48169877
-2.19409705,2.12789643,0.00112941,0.02080319,0.30072818,1.05408772,0.02127945,0.64730278,0.11628723,0.50235892
-2.18809405,2.11131185,0.00113096,0.02066368,0.29041660,1.04198784,0.02117975,0.61879912,0.11951534,0.52457327
-2.18209105,2.10004811,0.00113437,0.02064413,0.27996409,1.03404703,0.02102357,0.59008383,0.12309209,0.54798847
-2.17608804,2.09389429,0.00113948,0.02074515,0.26948546,1.03009396,0.02081356,0.56141384,0.12694825,0.57225001
-2.17008504,2.09257418,0.00114614,0.02096660,0.25908788,1.02991231,0.02055415,0.53303219,0.13101533,0.59701058
-2.16408204,2.09576298,0.00115414,0.02130765,0.24886928,1.03325352,0.02025132,0.50516553,0.13522763,0.62193836
-2.15807904,2.10310645,0.00116326,0.02176673,0.23891701,1.03985102,0.01991242,0.47802225,0.13952436,0.64672546
-2.15207604,2.11424233,0.00117331,0.02234160,0.22930693,1.04943594,0.01954589,0.45179087,0.14385169,0.67109595
-2.14607304,2.12882328,0.00118404,0.02302941,0.22010284,1.06175380,0.01916095,0.42663894,0.14816487,0.69481355
-2.14007004,2.14654070,0.00119525,0.02382667,0.21135642,1.07658167,0.01876728,0.40271232,0.15243012,0.71768861
-2.13406703,2.16714884,0.00120675,0.02472943,0.20310749,1.09374549,0.01837464,0.38013500,0.15662649,0.73958410
-2.12806403,2.19048807,0.00121840,0.02573331,0.19538467,1.11313674,0.01799264,0.35900929,0.16074738,0.76042056
-2.12206103,2.21650650,0.00123010,0.02683372,0.18820648,1.13472792,0.01763036,0.33941654,0.16480181,0.78017950
-2.11605803,2.24527897,0.00124184,0.02802599,0.18158261,1.15858606,0.01729615,0.32141833,0.16881538,0.79890537
-2.11005503,2.27702225,0.00125367,0.02930560,0.17551560,1.18488356,0.01699742,0.30505816,0.17283061,0.81670554
-2.10405203,2.31210562,0.00126580,0.03066843,0.17000256,1.21390563,0.01674045,0.29036350,0.17690697,0.83374851
-2.09804902,2.35105571,0.00127850,0.03211101,0.16503706,1.24605361,0.01653035,0.27734827,0.18112019,0.85025994
-2.09204602,2.39455504,0.00129223,0.03363081,0.16061099,1.28184359,0.01637102,0.26601565,0.18556103,0.86651675
-2.08604302,2.44343339,0.00130754,0.03522647,0.15671638,1.32189989,0.01626512,0.25636099,0.19033338,0.88283915
-2.08004002,2.49865192,0.00132515,0.03689805,0.15334708,1.36694297,0.01621422,0.24837492,0.19555176,0.89958076
-2.07403702,2.56127968,0.00134590,0.03864721,0.15050008,1.41777178,0.01621885,0.24204634,0.20133818,0.91711719
-2.06803402,2.63246299,0.00137079,0.04047738,0.14817673,1.47524067,0.01627866,0.23736518,0.20781852,0.93583322
-2.06203102,2.71338813,0.00140088,0.04239379,0.14638346,1.54023112,0.01639261,0.23432496,0.21511836,0.95610898
-2.05602801,2.80523847,0.00143735,0.04440347,0.14513221,1.61361913,0.01655911,0.23292473,0.22335859,0.97830581
-2.05002501,2.90914712,0.00148144,0.04651508,0.14444040,1.69623903,0.01677624,0.23317052,0.23265076,1.00275202
-2.04402201,3.02614695,0.00153442,0.04873872,0.14433059,1.78884507,0.01704187,0.23507600,0.24309242,1.02972931
-2.03801901,3.15711977,0.00159753,0.05108555,0.14482971,1.89207202,0.01735385,0.23866253,0.25476270,1.05946045
-2.03201601,3.30274679,0.00167198,0.05356735,0.14596797,2.00639650,0.01771010,0.24395821,0.26771819,1.09209865
-2.02601301,3.46346254,0.00175887,0.05619594,0.14777747,2.13210070,0.01810878,0.25099630,0.28198936,1.12771929
-2.02001001,3.63941454,0.00185919,0.05898260,0.15029064,2.26924015,0.01854826,0.25981275,0.29757780,1.16631441
-2.01400700,3.83043076,0.00197374,0.06193728,0.15353842,2.41761743,0.01902726,0.27044312,0.31445432,1.20779034
-2.00800400,4.03599679,0.00210311,0.06506796,0.15754841,2.57676309,0.01954478,0.28291892,0.33255801,1.25196875
-2.00200100,4.25524441,0.00224765,0.06837984,0.16234304,2.74592541,0.02010016,0.29726344,0.35179654,1.29859124
-1.99599800,4.48695257,0.00240744,0.07187470,0.16793775,2.92406985,0.02069295,0.31348752,0.37204755,1.34732733
-1.98999500,4.72956155,0.00258230,0.07555018,0.17433934,3.10988889,0.02132293,0.33158506,0.39316119,1.39778582
-1.98399200,4.98120042,0.00277171,0.07939930,0.18154454,3.30182250,0.02198998,0.35152893,0.41496378,1.44952900
-1.97798899,5.23972717,0.00297492,0.08341003,0.18953887,3.49808895,0.02269402,0.37326711,0.43726246,1.50208935
-1.97198599,5.50278065,0.00319085,0.08756504,0.19829584,3.69672524,0.02343491,0.39671954,0.45985067,1.55498796
-1.96598299,5.76784243,0.00341820,0.09184165,0.20777654,3.89563592,0.02421239,0.42177576,0.48251424,1.60775408
-1.95997999,6.03230654,0.00365544,0.09621196,0.21792965,4.09264857,0.02502596,0.44829354,0.50503793,1.65994488
-1.95397699,6.29355446,0.00390088,0.10064318,0.22869190,4.28557405,0.02587480,0.47609864,0.52721208,1.71116470
-1.94797399,6.54903247,0.00415269,0.10509824,0.23998903,4.47226903,0.02675775,0.50498583,0.54883919,1.76108289
-1.94197099,6.79632827,0.00440897,0.10953648,0.25173710,4.65069848,0.02767322,0.53472110,0.56974009,1.80944948
-1.93596798,7.03324374,0.00466783,0.11391463,0.26384429,4.81899542,0.02861916,0.56504518,0.58975956,1.85610800
-1.92996498,7.25786099,0.00492744,0.11818787,0.27621305,4.97551558,0.02959306,0.59567828,0.60877106,1.90100495
-1.92396198,7.46859881,0.00518607,0.12231102,0.28874254,5.11888464,0.03059189,0.62632579,0.62668051,1.94419525
-1.91795898,7.66425742,0.00544220,0.12623983,0.30133132,5.24803619,0.03161217,0.65668494,0.64342883,1.98584374
-1.91195598,7.84404961,0.00569451,0.12993221,0.31388009,5.36223880,0.03264994,0.68645204,0.65899335,2.02622227
-1.90595298,8.00761710,0.00594197,0.13334957,0.32629462,5.46111126,0.03370081,0.71533016,0.67338785,2.06570271
-1.89994997,8.15503171,0.00618386,0.13645791,0.33848838,5.54462556,0.03476000,0.74303683,0.68666136,2.10474600
-1.89394697,8.28678140,0.00641979,0.13922896,0.35038515,5.61309761,0.03582242,0.76931153,0.69889574,2.14388767
-1.88794397,8.40374207,0.00664970,0.14164097,0.36192119,5.66716657,0.03688265,0.79392261,0.71020221,2.18372031
-1.88194097,8.50713655,0.00687383,0.14367946,0.37304708,5.70776382,0.03793512,0.81667346,0.72071685,2.22487376
-1.87593797,8.59848279,0.00709278,0.14533761,0.38372901,5.73607324,0.03897408,0.83740746,0.73059547,2.26799366
-1.86993497,8.67953360,0.00730736,0.14661646,0.39394954,5.75348488,0.03999373,0.85601178,0.74000781,2.31371924
-1.86393197,8.75221083,0.00751863,0.14752478,0.40370771,5.76154410,0.04098830,0.87241961,0.74913150,2.36266110
-1.85792896,8.81853666,0.00772781,0.14807876,0.41301855,5.76189860,0.04195208,0.88661099,0.75814599,2.41537997
-1.85192596,8.88056514,0.00793623,0.14830140,0.42191202,5.75624551,0.04287957,0.89861203,0.76722656,2.47236711
-1.84592296,8.94031663,0.00814523,0.14822172,0.43043138,5.74628081,0.04376553,0.90849276,0.77653877,2.53402725
-1.83991996,8.99971784,0.00835612,0.14787376,0.43863103,5.73365293,0.04460504,0.91636362,0.78623355,2.60066458
-1.83391696,9.06054954,0.00857013,0.14729547,0.44657409,5.71992208,0.04539363,0.92237092,0.79644301,2.67247256
-1.82791396,9.12440374,0.00878829,0.14652757,0.45432961,5.70652649,0.04612732,0.92669138,0.80727725,2.74952775
-1.82191096,9.19265158,0.00901142,0.14561230,0.46196973,5.69475625,0.04680272,0.92952621,0.81882215,2.83178807
-1.81590795,9.26642247,0.00924006,0.14459231,0.46956684,5.68573516,0.04741712,0.93109484,0.83113824,2.91909555
-1.80990495,9.34659457,0.00947447,0.14350954,0.47719078,5.68041017,0.04796853,0.93162869,0.84426073,3.01118346
-1.80390195,9.43379604,0.00971456,0.14240434,0.48490640,5.67954809,0.04845578,0.93136526,0.85820052,3.10768756
-1.79789895,9.52841601,0.00995991,0.14131466,0.49277136,5.68373862,0.04887855,0.93054268,0.87294622,3.20816098
-1.79189595,9.63062376,0.01020978,0.14027550,0.50083436,5.69340242,0.04923743,0.92939486,0.88846693,3.31209216
-1.78589295,9.74039413,0.01046310,0.13931853,0.50913371,5.70880310,0.04953395,0.92814747,0.90471577,3.41892498
-1.77988994,9.85753713,0.01071850,0.13847189,0.51769642,5.73006158,0.04977061,0.92701461,0.92163370,3.52808024
-1.77388694,9.98172944,0.01097438,0.13776023,0.52653757,5.75717159,0.04995080,0.92619625,0.93915370,3.63897743
-1.76788394,10.11254554,0.01122889,0.13720480,0.53566011,5.79001494,0.05007886,0.92587624,0.95720481,3.75105584
-1.76188094,10.24948648,0.01148002,0.13682376,0.54505481,5.82837552,0.05015990,0.92622086,0.97571597,3.86379384
-1.75587794,10.39200436,0.01172564,0.13663247,0.55470053,5.87195125,0.05019977,0.92737766,0.99461937,3.97672553
-1.74987494,10.53952123,0.01196351,0.13664385,0.56456447,5.92036350,0.05020490,0.92947453,1.01385311,4.08945374
-1.74387194,10.69144143,0.01219139,0.13686869,0.57460261,5.97316358,0.05018212,0.93261872,1.03336310,4.20165881
-1.73786893,10.84715698,0.01240701,0.13731589,0.58476004,6.02983671,0.05013844,0.93689580,1.05310397,4.31310262
-1.73186593,11.00604627,0.01260819,0.13799266,0.59497134,6.08980371,0.05008089,0.94236850,1.07303911,4.42362756
-1.72586293,11.16746669,0.01279279,0.13890450,0.60516097,6.15242117,0.05001619,0.94907531,1.09313971,4.53315059
-1.71985993,11.33074266,0.01295881,0.14005520,0.61524364,6.21698111,0.04995059,0.95702905,1.11338301,4.64165262
-1.71385693,11.49515050,0.01310439,0.14144657,0.62512486,6.28271103,0.04988955,0.96621545,1.13374977,4.74916363
-1.70785393,11.65990236,0.01322782,0.14307823,0.63470157,6.34877556,0.04983758,0.97659188,1.15422124,4.85574461
-1.70185093,11.82413117,0.01332762,0.14494719,0.64386315,6.41428076,0.04979803,0.98808652,1.17477578,4.96146700
-1.69584792,11.98687888,0.01340252,0.14704751,0.65249272,6.47828194,0.04977294,1.00059810,1.19538545,5.06639088
-1.68984492,12.14708999,0.01345151,0.14936992,0.66046894,6.53979572,0.04976297,1.01399652,1.21601272,5.17054320
-1.68384192,12.30361185,0.01347386,0.15190155,0.66766833,6.59781673,0.04976740,1.02812445,1.23660763,5.27389711
-1.67783892,12.45520310,0.01346916,0.15462567,0.67396803,6.65133889,0.04978417,1.04280009,1.25710556,5.37635362
-1.67183592,12.60055066,0.01343736,0.15752173,0.67924923,6.69938102,0.04981007,1.05782116,1.27742584,5.47772664
-1.66583292,12.73829535,0.01337880,0.16056537,0.68340088,6.74101592,0.04984092,1.07297010,1.29747126,5.57773230
-1.65982991,12.86706527,0.01329423,0.16372881,0.68632387,6.77540174,0.04987188,1.08802026,1.31712859,5.67598301
-1.65382691,12.98551565,0.01318487,0.16698129,0.68793529,6.80181431,0.04989784,1.10274306,1.33627017,5.77198691
-1.64782391,13.09237310,0.01305243,0.17028973,0.68817267,6.81967857,0.04991375,1.11691568,1.35475635,5.86515257
-1.64182091,13.18648205,0.01289911,0.17361955,0.68699801,6.82859741,0.04991514,1.13032897,1.37243886,5.95479897
-1.63581791,13.26685049,0.01272762,0.17693558,0.68440122,6.82837604,0.04989845,1.14279519,1.38916484,6.04017026
-1.62981491,13.33269252,0.01254119,0.18020304,0.68040288,6.81904022,0.04986148,1.15415510,1.40478126,6.12045470
-1.62381191,13.38346495,0.01234350,0.18338858,0.67505604,6.80084687,0.04980377,1.16428408,1.41913976,6.19480711
-1.61780890,13.41889577,0.01213870,0.18646123,0.66844682,6.77428623,0.04972678,1.17309676,1.43210129,6.26237374
-1.61180590,13.43900263,0.01193131,0.18939330,0.66069379,6.74007467,0.04963418,1.18055004,1.44354075,6.32231873
-1.60580290,13.44410024,0.01172612,0.19216114,0.65194608,6.69913854,0.04953185,1.18664410,1.45335106,6.37385110
-1.59979990,13.43479631,0.01152817,0.19474576,0.64238005,6.65258916,0.04942785,1.19142139,1.46144675,6.41625136
-1.59379690,13.41197622,0.01134252,0.19713324,0.63219488,6.60169050,0.04933227,1.19496364,1.46776679,6.44889679
-1.58779390,13.37677760,0.01117423,0.19931495,0.62160697,6.54782069,0.04925689,1.19738694,1.47227666,6.47128454
