energy_ev,total_up,Ir_p_up,Ir_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up
0.21910955,3.27501572,0.22119974,0.71202216,0.31386634,1.95837989,0.07913814,0.15678947,0.04470060,0.12478261
0.22511256,3.24444086,0.22011537,0.71365593,0.30885023,1.93653659,0.07671645,0.15503716,0.04482311,0.12332557
0.23111556,3.21287296,0.21886218,0.71496885,0.30440619,1.91446528,0.07414743,0.15304122,0.04494144,0.12174798
0.23711856,3.18040205,0.21746230,0.71595583,0.30055535,1.89211010,0.07146918,0.15083362,0.04506753,0.12006617
0.24312156,3.14714902,0.21594707,0.71663284,0.29730979,1.86942054,0.06871894,0.14845532,0.04521285,0.11830112
0.24912456,3.11326710,0.21435652,0.71703539,0.29467293,1.84635740,0.06593220,0.14595541,0.04538787,0.11647812
0.25512756,3.07894134,0.21273846,0.71721623,0.29263980,1.82289759,0.06314194,0.14338996,0.04560164,0.11462631
0.26113057,3.04438629,0.21114729,0.71724237,0.29119734,1.79903802,0.06037801,0.14082060,0.04586136,0.11277799
0.26713357,3.00984215,0.20964246,0.71719150,0.29032458,1.77479830,0.05766664,0.13831298,0.04617206,0.11096793
0.27313657,2.97556991,0.20828678,0.71714817,0.28999291,1.75022244,0.05503013,0.13593506,0.04653633,0.10923246
0.27913957,2.94184580,0.20714455,0.71719991,0.29016644,1.72537969,0.05248669,0.13375538,0.04695422,0.10760866
0.28514257,2.90895585,0.20627972,0.71743337,0.29080246,1.70036474,0.05005050,0.13184132,0.04742314,0.10613349
0.29114557,2.87719082,0.20575397,0.71793093,0.29185218,1.67529736,0.04773182,0.13025744,0.04793806,0.10484297
0.29714857,2.84684209,0.20562506,0.71876775,0.29326170,1.65032186,0.04553735,0.12906398,0.04849161,0.10377149
0.30315158,2.81819869,0.20594518,0.72000949,0.29497325,1.62560641,0.04347061,0.12831541,0.04907452,0.10295113
0.30915458,2.79154581,0.20675964,0.72171071,0.29692679,1.60134238,0.04153244,0.12805930,0.04967602,0.10241124
0.31515758,2.76716457,0.20810579,0.72391410,0.29906181,1.57774365,0.03972157,0.12833521,0.05028434,0.10217802
0.32116058,2.74533305,0.21001216,0.72665036,0.30131933,1.55504597,0.03803518,0.12917397,0.05088736,0.10227431
0.32716358,2.72632814,0.21249791,0.72993874,0.30364408,1.53350619,0.03646946,0.13059699,0.05147321,0.10271945
0.33316658,2.71042785,0.21557257,0.73378815,0.30598663,1.51340111,0.03502017,0.13261592,0.05203086,0.10352930
0.33916958,2.69791340,0.21923593,0.73819856,0.30830550,1.49502588,0.03368308,0.13523232,0.05255080,0.10471624
0.34517259,2.68907070,0.22347824,0.74316269,0.31056892,1.47869155,0.03245441,0.13843771,0.05302550,0.10628934
0.35117559,2.68419045,0.22828053,0.74866763,0.31275633,1.46472165,0.03133108,0.14221362,0.05344986,0.10825443
0.35717859,2.68356651,0.23361506,0.75469640,0.31485939,1.45344750,0.03031098,0.14653192,0.05382159,0.11061429
0.36318159,2.68749206,0.23944595,0.76122916,0.31688241,1.44520216,0.02939303,0.15135526,0.05414129,0.11336870
0.36918459,2.69625336,0.24572982,0.76824405,0.31884215,1.44031299,0.02857718,0.15663769,0.05441257,0.11651454
0.37518759,2.71012098,0.25241653,0.77571756,0.32076700,1.43909270,0.02786432,0.16232540,0.05464183,0.12004578
0.38119060,2.72933867,0.25944998,0.78362438,0.32269553,1.44182921,0.02725608,0.16835770,0.05483804,0.12395338
0.38719360,2.75411015,0.26676887,0.79193677,0.32467441,1.44877447,0.02675457,0.17466804,0.05501223,0.12822520
0.39319660,2.78458431,0.27430755,0.80062351,0.32675585,1.46013256,0.02636209,0.18118522,0.05517696,0.13284579
0.39919960,2.82083950,0.28199685,0.80964852,0.32899463,1.47604760,0.02608071,0.18783469,0.05534564,0.13779612
0.40520260,2.86286765,0.28976487,0.81896918,0.33144493,1.49659195,0.02591195,0.19453995,0.05553181,0.14305332
0.41120560,2.91055911,0.29753788,0.82853469,0.33415697,1.52175525,0.02585634,0.20122391,0.05574832,0.14859039
0.41720860,2.96368908,0.30524110,0.83828440,0.33717388,1.55143492,0.02591310,0.20781038,0.05600664,0.15437591
0.42321161,3.02190661,0.31279954,0.84814637,0.34052867,1.58542877,0.02607978,0.21422541,0.05631606,0.16037382
0.42921461,3.08472697,0.32013881,0.85803630,0.34424174,1.62343013,0.02635200,0.22039859,0.05668315,0.16654333
0.43521761,3.15152823,0.32718595,0.86785692,0.34831884,1.66502624,0.02672322,0.22626420,0.05711118,0.17283883
0.44122061,3.22155264,0.33387023,0.87749793,0.35274980,1.70970011,0.02718462,0.23176224,0.05759980,0.17921009
0.44722361,3.29391335,0.34012394,0.88683665,0.35750793,1.75683621,0.02772506,0.23683922,0.05814482,0.18560259
0.45322661,3.36760674,0.34588322,0.89573926,0.36255033,1.80573019,0.02833112,0.24144878,0.05873823,0.19195803
0.45922961,3.44153040,0.35108892,0.90406293,0.36781894,1.85560258,0.02898729,0.24555215,0.05936837,0.19821514
0.46523262,3.51450661,0.35568744,0.91165844,0.37324239,1.90561629,0.02967619,0.24911834,0.06002027,0.20431071
0.47123562,3.58531083,0.35963163,0.91837369,0.37873867,1.95489753,0.03037894,0.25212429,0.06067626,0.21018079
0.47723862,3.65270453,0.36288176,0.92405756,0.38421822,2.00255962,0.03107558,0.25455486,0.06131662,0.21576217
0.48324162,3.71547135,0.36540651,0.92856446,0.38958771,2.04772900,0.03174560,0.25640270,0.06192040,0.22099405
0.48924462,3.77245535,0.36718395,0.93175902,0.39475389,2.08957242,0.03236847,0.25766821,0.06246633,0.22581968
0.49524762,3.82260004,0.36820260,0.93352102,0.39962775,2.12732451,0.03292425,0.25835943,0.06293378,0.23018822
0.50125063,3.86498639,0.36846233,0.93375027,0.40412839,2.16031431,0.03339417,0.25849199,0.06330371,0.23405645
0.50725363,3.89886838,0.36797531,0.93237120,0.40818672,2.18798998,0.03376123,0.25808913,0.06355958,0.23739033
0.51325663,3.92370418,0.36676667,0.92933694,0.41174856,2.20994015,0.03401075,0.25718177,0.06368818,0.24016641
0.51925963,3.93918144,0.36487499,0.92463269,0.41477710,2.22591108,0.03413080,0.25580864,0.06368030,0.24237284
0.52526263,3.94523511,0.36235250,0.91827809,0.41725453,2.23581860,0.03411261,0.25401636,0.06353127,0.24401002
0.53126563,3.94205669,0.35926483,0.91032857,0.41918270,2.23975397,0.03395082,0.25185954,0.06324129,0.24509073
0.53726863,3.93009379,0.35569041,0.90087522,0.42058280,2.23798319,0.03364367,0.24940069,0.06281552,0.24563979
0.54327164,3.91003980,0.35171925,0.89004345,0.42149406,2.23093955,0.03319295,0.24671003,0.06226396,0.24569319
0.54927464,3.88281343,0.34745136,0.87799016,0.42197143,2.21920935,0.03260396,0.24386503,0.06160111,0.24529666
0.55527764,3.84952885,0.34299457,0.86489951,0.42208251,2.20351138,0.03188517,0.24094970,0.06084539,0.24450384
0.56128064,3.81145720,0.33846191,0.85097751,0.42190367,2.18467070,0.03104795,0.23805349,0.06001835,0.24337407
0.56728364,3.76998122,0.33396861,0.83644555,0.42151577,2.16358790,0.03010606,0.23526995,0.05914377,0.24196983
0.57328664,3.72654482,0.32962887,0.82153319,0.42099958,2.14120515,0.02907511,0.23269498,0.05824660,0.24035416
0.57928964,3.68259981,0.32555237,0.80647042,0.42043115,2.11847039,0.02797199,0.23042489,0.05735185,0.23858802
0.58529265,3.63955231,0.32184087,0.79147999,0.41987754,2.09630154,0.02681426,0.22855408,0.05648342,0.23672778
0.59129565,3.59871139,0.31858494,0.77676996,0.41939293,2.07555213,0.02561955,0.22717273,0.05566308,0.23482301
0.59729865,3.56124232,0.31586100,0.76252695,0.41901547,2.05698023,0.02440498,0.22636435,0.05490942,0.23291478
0.60330165,3.52812674,0.31372881,0.74891050,0.41876514,2.04122190,0.02318665,0.22620336,0.05423706,0.23103427
0.60930465,3.50013165,0.31222953,0.73604861,0.41864247,2.02877056,0.02197924,0.22675291,0.05365598,0.22920218
0.61530765,3.47778853,0.31138450,0.72403497,0.41862852,2.01996317,0.02079564,0.22806286,0.05317114,0.22742852
0.62131066,3.46138358,0.31119475,0.71292778,0.41868590,2.01497370,0.01964672,0.23016822,0.05278232,0.22571321
0.62731366,3.45095918,0.31164120,0.70275023,0.41876087,2.01381416,0.01854126,0.23308793,0.05248425,0.22404703
0.63331666,3.44632645,0.31268565,0.69349264,0.41878641,2.01634295,0.01748583,0.23682412,0.05226695,0.22241317
0.63931966,3.44708765,0.31427247,0.68511608,0.41868601,2.02227992,0.01648496,0.24136195,0.05211643,0.22078908
0.64532266,3.45266721,0.31633079,0.67755711,0.41837813,2.03122708,0.01554125,0.24666979,0.05201546,0.21914855
0.65132566,3.46234939,0.31877720,0.67073346,0.41778084,2.04269395,0.01465559,0.25270005,0.05194462,0.21746390
0.65732866,3.47532034,0.32151882,0.66455028,0.41681669,2.05612586,0.01382746,0.25939023,0.05188339,0.21570811
0.66333167,3.49071224,0.32445642,0.65890651,0.41541722,2.07093383,0.01305522,0.26666447,0.05181139,0.21385680
0.66933467,3.50764709,0.32748776,0.65370104,0.41352719,2.08652423,0.01233643,0.27443528,0.05170953,0.21188990
0.67533767,3.52527789,0.33051061,0.64883836,0.41110800,2.10232694,0.01166819,0.28260548,0.05156114,0.20979296
0.68134067,3.54282511,0.33342577,0.64423338,0.40814040,2.11782029,0.01104738,0.29107022,0.05135296,0.20755808
0.68734367,3.55960678,0.33613960,0.63981514,0.40462617,2.13255186,0.01047099,0.29971904,0.05107598,0.20518426
0.69334667,3.57506095,0.33856621,0.63552930,0.40058870,2.14615411,0.00993629,0.30843782,0.05072603,0.20267745
0.69934967,3.58875961,0.34062922,0.63133941,0.39607260,2.15835424,0.00944105,0.31711073,0.05030416,0.20005008
0.70535268,3.60041385,0.34226303,0.62722674,0.39114212,2.16897800,0.00898366,0.32562192,0.04981668,0.19732018
0.71135568,3.60987048,0.34341361,0.62318904,0.38587871,2.17794756,0.00856321,0.33385715,0.04927501,0.19451033
0.71735868,3.61710064,0.34403886,0.61923814,0.38037762,2.18527375,0.00817955,0.34170516,0.04869521,0.19164627
0.72336168,3.62218153,0.34410857,0.61539670,0.37474387,2.19104339,0.00783333,0.34905895,0.04809727,0.18875545
0.72936468,3.62527267,0.34360402,0.61169432,0.36908765,2.19540251,0.00752595,0.35581687,0.04750424,0.18586551
0.73536768,3.62658814,0.34251730,0.60816340,0.36351947,2.19853664,0.00725957,0.36188364,0.04694112,0.18300282
0.74137069,3.62636680,0.34085040,0.60483475,0.35814520,2.20064932,0.00703702,0.36717126,0.04643373,0.18019118
0.74737369,3.62484206,0.33861420,0.60173356,0.35306128,2.20193998,0.00686184,0.37159983,0.04600747,0.17745065
0.75337669,3.62221313,0.33582733,0.59887575,0.34835025,2.20258262,0.00673818,0.37509839,0.04568611,0.17479668
0.75937969,3.61861936,0.33251506,0.59626497,0.34407696,2.20270633,0.00667081,0.37760568,0.04549066,0.17223946
0.76538269,3.61411898,0.32870823,0.59389060,0.34028534,2.20237866,0.00666511,0.37907092,0.04543838,0.16978362
0.77138569,3.60867364,0.32444221,0.59172653,0.33699630,2.20159296,0.00672707,0.37945456,0.04554200,0.16742817
0.77738869,3.60213935,0.31975614,0.58973120,0.33420641,2.20026003,0.00686335,0.37872894,0.04580908,0.16516679
0.78339170,3.59426455,0.31469210,0.58784858,0.33188781,2.19820491,0.00708126,0.37687896,0.04624175,0.16298833
0.78939470,3.58469528,0.30929464,0.58601027,0.32998916,2.19516867,0.00738883,0.37390259,0.04683661,0.16087756
0.79539770,3.57298733,0.30361035,0.58413844,0.32843759,2.19081540,0.00779487,0.36981127,0.04758502,0.15881613
0.80140070,3.55862469,0.29768763,0.58214959,0.32714176,2.18474398,0.00830893,0.36463013,0.04847353,0.15678370
0.80740370,3.54104348,0.29157653,0.57995887,0.32599572,2.17650416,0.00894135,0.35839801,0.04948466,0.15475912
0.81340670,3.51966012,0.28532871,0.57748468,0.32488343,2.16561609,0.00970318,0.35116721,0.05059780,0.15272170
0.81940970,3.49390224,0.27899743,0.57465337,0.32368389,2.15159257,0.01060608,0.34300300,0.05179029,0.15065249
0.82541271,3.46324089,0.27263750,0.57140369,0.32227644,2.13396275,0.01166219,0.33398281,0.05303859,0.14853545
0.83141571,3.42722221,0.26630522,0.56769076,0.32054619,2.11229627,0.01288383,0.32419518,0.05431941,0.14635860
0.83741871,3.38549707,0.26005820,0.56348934,0.31838921,2.08622665,0.01428326,0.31373837,0.05561085,0.14411498
0.84342171,3.33784690,0.25395499,0.55879612,0.31571719,2.05547269,0.01587224,0.30271878,0.05689340,0.14180342
0.84942471,3.28420448,0.24805457,0.55363090,0.31246164,2.01985690,0.01766157,0.29124909,0.05815074,0.13942908
0.85542771,3.22466840,0.24241571,0.54803663,0.30857702,1.97931996,0.01966059,0.27944624,0.05937036,0.13700384
0.86143072,3.15951039,0.23709599,0.54207815,0.30404304,1.93393052,0.02187659,0.26742931,0.06054386,0.13454632
0.86743372,3.08917507,0.23215083,0.53583978,0.29886586,1.88388968,0.02431420,0.25531731,0.06166706,0.13208173
0.87343672,3.01427196,0.22763219,0.52942185,0.29307812,1.82953007,0.02697486,0.24322697,0.06273974,0.12964146
0.87943972,2.93556019,0.22358738,0.52293633,0.28673797,1.77130931,0.02985621,0.23127067,0.06376515,0.12726248
0.88544272,2.85392653,0.22005769,0.51650184,0.27992705,1.70979836,0.03295170,0.21955444,0.06474933,0.12498649
0.89144572,2.77035790,0.21707721,0.51023836,0.27274759,1.64566506,0.03625015,0.20817620,0.06570019,0.12285901
0.89744872,2.68590962,0.21467166,0.50426186,0.26531886,1.57965371,0.03973562,0.19722433,0.06662653,0.12092834
0.90345173,2.60167110,0.21285759,0.49867925,0.25777301,1.51256180,0.04338733,0.18677640,0.06753694,0.11924445
0.90945473,2.51873061,0.21164175,0.49358395,0.25025076,1.44521461,0.04717981,0.17689846,0.06843878,0.11785792
0.91545773,2.43814072,0.21102087,0.48905228,0.24289686,1.37843926,0.05108331,0.16764447,0.06933725,0.11681883
0.92146073,2.36088623,0.21098179,0.48514094,0.23585577,1.31303903,0.05506430,0.15905632,0.07023457,0.11617583
0.92746373,2.28785577,0.21150201,0.48188566,0.22926765,1.24976927,0.05908628,0.15116402,0.07112941,0.11597518
0.93346673,2.21981838,0.21255058,0.47930107,0.22326472,1.18931585,0.06311068,0.14398630,0.07201655,0.11625993
0.93946973,2.15740575,0.21408936,0.47738176,0.21796827,1.13227693,0.06709787,0.13753149,0.07288684,0.11706919
0.94547274,2.10110067,0.21607440,0.47610435,0.21348616,1.07914873,0.07100831,0.13179860,0.07372739,0.11843742
0.95147574,2.05123160,0.21845765,0.47543046,0.20991105,1.03031567,0.07480367,0.12677848,0.07452202,0.12039377
0.95747874,2.00797310,0.22118853,0.47531015,0.20731907,0.98604512,0.07844790,0.12245511,0.07525202,0.12296143
0.96348174,1.97135160,0.22421556,0.47568568,0.20576909,0.94648651,0.08190822,0.11880687,0.07589695,0.12615695
0.96948474,1.94125537,0.22748763,0.47649517,0.20530235,0.91167466,0.08515596,0.11580766,0.07643572,0.12998948
0.97548774,1.91744793,0.23095513,0.47767590,0.20594239,0.88153684,0.08816711,0.11342794,0.07684758,0.13445995
0.98149075,1.89958354,0.23457060,0.47916696,0.20769514,0.85590286,0.09092273,0.11163545,0.07711321,0.13956020
0.98749375,1.88722390,0.23828894,0.48091107,0.21054912,0.83451757,0.09340902,0.11039580,0.07721567,0.14527207
0.99349675,1.87985484,0.24206728,0.48285542,0.21447569,0.81705505,0.09561714,0.10967274,0.07714129,0.15156642
0.99949975,1.87690242,0.24586431,0.48495151,0.21942917,0.80313371,0.09754278,0.10942819,0.07688030,0.15840234
1.00550275,1.87774775,0.24963937,0.48715405,0.22534711,0.79233167,0.09918554,0.10962206,0.07642732,0.16572636
1.01150575,1.88174026,0.25335129,0.48941913,0.23215039,0.78420180,0.10054807,0.11021190,0.07578158,0.17347204
1.01750875,1.88820950,0.25695708,0.49170176,0.23974359,0.77828607,0.10163516,0.11115252,0.07494697,0.18155982
1.02351176,1.89647547,0.26041075,0.49395326,0.24801547,0.77412871,0.10245282,0.11239549,0.07393183,0.18989732
1.02951476,1.90585816,0.26366226,0.49611863,0.25683983,0.77128817,0.10300728,0.11388885,0.07274857,0.19838027
1.03551776,1.91568660,0.26665694,0.49813443,0.26607684,0.76934758,0.10330424,0.11557688,0.07141318,0.20689391
1.04152076,1.92530822,0.26933531,0.49992732,0.27557497,0.76792396,0.10334821,0.11740016,0.06994466,0.21531517
1.04752376,1.93409891,0.27163353,0.50141367,0.28517361,0.76667606,0.10314205,0.11929596,0.06836433,0.22351543
1.05352676,1.94147433,0.27348455,0.50250021,0.29470647,0.76531104,0.10268684,0.12119894,0.06669524,0.23136392
1.05952976,1.94690265,0.27481985,0.50308618,0.30400573,0.76359015,0.10198197,0.12304220,0.06496164,0.23873168
1.06553277,1.94991885,0.27557180,0.50306650,0.31290688,0.76133348,0.10102547,0.12475870,0.06318843,0.24549589
1.07153577,1.95014018,0.27567660,0.50233629,0.32125414,0.75842383,0.09981467,0.12628298,0.06140091,0.25154446
1.07753877,1.94728239,0.27507755,0.50079626,0.32890633,0.75480973,0.09834694,0.12755309,0.05962450,0.25678073
1.08354177,1.94117589,0.27372844,0.49835868,0.33574281,0.75050753,0.09662068,0.12851267,0.05788468,0.26112795
1.08954477,1.93178089,0.27159705,0.49495372,0.34166934,0.74560245,0.09463630,0.12911305,0.05620707,0.26453336
1.09554777,1.91920041,0.26866830,0.49053556,0.34662342,0.74024831,0.09239722,0.12931526,0.05461753,0.26697170
1.10155078,1.90368991,0.26494698,0.48508794,0.35057883,0.73466580,0.08991086,0.12909177,0.05314236,0.26844790
1.10755378,1.88566254,0.26045977,0.47862883,0.35354911,0.72913899,0.08718936,0.12842796,0.05180856,0.26899875
1.11355678,1.86568894,0.25525652,0.47121360,0.35558951,0.72400982,0.08425025,0.12732310,0.05064395,0.26869340
1.11955978,1.84449068,0.24941043,0.46293672,0.35679740,0.71967053,0.08111674,0.12579079,0.04967734,0.26763274
1.12556278,1.82292713,0.24301729,0.45393152,0.35731079,0.71655367,0.07781786,0.12385886,0.04893849,0.26594747
1.13156578,1.80197535,0.23619363,0.44436818,0.35730502,0.71512004,0.07438818,0.12156869,0.04845796,0.26379494
1.13756878,1.78270339,0.22907388,0.43444971,0.35698760,0.71584436,0.07086737,0.11897383,0.04826677,0.26135492
1.14357179,1.76623769,0.22180656,0.42440624,0.35659128,0.71919926,0.06729945,0.11613822,0.04839589,0.25882440
1.14957479,1.75372546,0.21454980,0.41448781,0.35636574,0.72563775,0.06373180,0.11313386,0.04887555,0.25641151
1.15557779,1.74629368,0.20746624,0.40495594,0.35656803,0.73557497,0.06021404,0.11003813,0.04973434,0.25432905
1.16158079,1.74500608,0.20071757,0.39607448,0.35745229,0.74936968,0.05679674,0.10693091,0.05099822,0.25278759
1.16758379,1.75082028,0.19445907,0.38810000,0.35925916,0.76730645,0.05353016,0.10389154,0.05268943,0.25198866
1.17358679,1.76454680,0.18883421,0.38127240,0.36220536,0.78957928,0.05046286,0.10099588,0.05482538,0.25211820
1.17958979,1.78681206,0.18396974,0.37580606,0.36647397,0.81627742,0.04764053,0.09831350,0.05741750,0.25334044
1.18559280,1.81802717,0.17997134,0.37188195,0.37220585,0.84737429,0.04510478,0.09590523,0.06047028,0.25579273
1.19159580,1.85836410,0.17692017,0.36964115,0.37949257,0.88272015,0.04289220,0.09382105,0.06398037,0.25958122
1.19759880,1.90774066,0.17487030,0.36918002,0.38837135,0.92203902,0.04103353,0.09209860,0.06793598,0.26477773
1.20360180,1.96581505,0.17384730,0.37054727,0.39882213,0.96493026,0.03955313,0.09076209,0.07231650,0.27141789
1.20960480,2.03199066,0.17384794,0.37374303,0.41076701,1.01087510,0.03846860,0.08982196,0.07709246,0.27950061
1.21560780,2.10543092,0.17484101,0.37871997,0.42407207,1.05924781,0.03779066,0.08927504,0.08222579,0.28898882
1.22161081,2.18508388,0.17676926,0.38538631,0.43855147,1.10933147,0.03752326,0.08910529,0.08767049,0.29981153
1.22761381,2.26971545,0.17955231,0.39361069,0.45397376,1.16033759,0.03766386,0.08928504,0.09337357,0.31186697
1.23361681,2.35794983,0.18309044,0.40322852,0.47007000,1.21142905,0.03820397,0.08977664,0.09927634,0.32502680
1.23961981,2.44831563,0.18726905,0.41404956,0.48654327,1.26174516,0.03912972,0.09053450,0.10531595,0.33914103
1.24562281,2.53929529,0.19196361,0.42586633,0.50307937,1.31042814,0.04042268,0.09150726,0.11142711,0.35404350
1.25162581,2.62937591,0.19704488,0.43846295,0.51935788,1.35664949,0.04206071,0.09264011,0.11754395,0.36955772
1.25762881,2.71709911,0.20238420,0.45162405,0.53506342,1.39963544,0.04401884,0.09387716,0.12360189,0.38550272
1.26363182,2.80110776,0.20785863,0.46514330,0.54989639,1.43869020,0.04627023,0.09516359,0.12953946,0.40169859
1.26963482,2.88018759,0.21335569,0.47883119,0.56358279,1.47321602,0.04878708,0.09644772,0.13530003,0.41797175
1.27563782,2.95330209,0.21877760,0.49252178,0.57588278,1.50272935,0.05154156,0.09768271,0.14083318,0.43415937
1.28164082,3.01961933,0.22404484,0.50607823,0.58659767,1.52687235,0.05450662,0.09882802,0.14609596,0.45011314
1.28764382,3.07852980,0.22909891,0.51939676,0.59557497,1.54541949,0.05765681,0.09985039,0.15105362,0.46570198
1.29364682,3.12965500,0.23390423,0.53240916,0.60271161,1.55827902,0.06096891,0.10072461,0.15568012,0.48081382
1.29964982,3.17284684,0.23844909,0.54508361,0.60795509,1.56548958,0.06442257,0.10143370,0.15995813,0.49535641
1.30565283,3.20817830,0.24274580,0.55742413,0.61130274,1.56721219,0.06800082,0.10196894,0.16387874,0.50925710
1.31165583,3.23592649,0.24682984,0.56946851,0.61279927,1.56371829,0.07169039,0.10232944,0.16744075,0.52246194
1.31765883,3.25654915,0.25075834,0.58128511,0.61253279,1.55537459,0.07548210,0.10252149,0.17064977,0.53493394
1.32366183,3.27065629,0.25460772,0.59296859,0.61062958,1.54262557,0.07937091,0.10255774,0.17351700,0.54665092
1.32966483,3.27897829,0.25847077,0.60463493,0.60724799,1.52597443,0.08335608,0.10245610,0.17605791,0.55760296
1.33566783,3.28233234,0.26245321,0.61641581,0.60257166,1.50596368,0.08744102,0.10223865,0.17829088,0.56778978
1.34167084,3.28158846,0.26666982,0.62845265,0.59680258,1.48315583,0.09163312,0.10193042,0.18023579,0.57721808
1.34767384,3.27763653,0.27124026,0.64089055,0.59015403,1.45811526,0.09594336,0.10155820,0.18191280,0.58589911
1.35367684,3.27135537,0.27628467,0.65387214,0.58284383,1.43139170,0.10038582,0.10114935,0.18334117,0.59384650
1.35967984,3.26358469,0.28191920,0.66753150,0.57508803,1.40350578,0.10497695,0.10073069,0.18453836,0.60107440
1.36568284,3.25510033,0.28825143,0.68198829,0.56709514,1.37493699,0.10973474,0.10032742,0.18551933,0.60759614
1.37168584,3.24659315,0.29537593,0.69734214,0.55906098,1.34611411,0.11467757,0.09996222,0.18629608,0.61342305
1.37768884,3.23865150,0.30336987,0.71366721,0.55116438,1.31740815,0.11982304,0.09965434,0.18687740,0.61856377
1.38369185,3.23174722,0.31228891,0.73100718,0.54356334,1.28912767,0.12518649,0.09941892,0.18726887,0.62302369
1.38969485,3.22622483,0.32216338,0.74937052,0.53639213,1.26151619,0.13077946,0.09926637,0.18747297,0.62680464
1.39569785,3.22229383,0.33299495,0.76872637,0.52975881,1.23475158,0.13660802,0.09920187,0.18748942,0.62990452
1.40170085,3.22002384,0.34475375,0.78900087,0.52374352,1.20894703,0.14267110,0.09922506,0.18731549,0.63231711
1.40770385,3.21934240,0.35737631,0.81007444,0.51839728,1.18415342,0.14895879,0.09932989,0.18694648,0.63403172
1.41370685,3.22003564,0.37076427,0.83177995,0.51374138,1.16036291,0.15545089,0.09950457,0.18637615,0.63503288
1.41970985,3.22175180,0.38478406,0.85390209,0.50976743,1.13751342,0.16211559,0.09973178,0.18559717,0.63530000
1.42571286,3.22400797,0.39926771,0.87617835,0.50643792,1.11549411,0.16890851,0.09998908,0.18460152,0.63480705
1.43171586,3.22620030,0.41401488,0.89830148,0.50368757,1.09415157,0.17577221,0.10024944,0.18338095,0.63352251
1.43771886,3.22761800,0.42879612,0.91992405,0.50142528,1.07329677,0.18263619,0.10048208,0.18192726,0.63140945
1.44372186,3.22746142,0.44335752,0.94066483,0.49953694,1.05271277,0.18941745,0.10065342,0.18023275,0.62842605
1.44972486,3.22486421,0.45742653,0.96011731,0.49788885,1.03216302,0.19602174,0.10072831,0.17829057,0.62452660
1.45572786,3.21891956,0.47071902,0.97786015,0.49633203,1.01140026,0.20234544,0.10067127,0.17609509,0.61966305
1.46173087,3.20870998,0.48294727,0.99346934,0.49470708,0.99017588,0.20827803,0.10044796,0.17364234,0.61378716
1.46773387,3.19334011,0.49382880,1.00653178,0.49284975,0.96824950,0.21370516,0.10002662,0.17093046,0.60685319
1.47373687,3.17197140,0.50309549,1.01665983,0.49059677,0.94539868,0.21851220,0.09937958,0.16796022,0.59882118
1.47973987,3.14385755,0.51050300,1.02350621,0.48779204,0.92142821,0.22258809,0.09848459,0.16473547,0.58966053
1.48574287,3.10837915,0.51583970,1.02677866,0.48429270,0.89617896,0.22582939,0.09732607,0.16126368,0.57935390
1.49174587,3.06507593,0.51893508,1.02625360,0.47997496,0.86953561,0.22814432,0.09589619,0.15755640,0.56790097
1.49774887,3.01367497,0.51966694,1.02178820,0.47473937,0.84143316,0.22945664,0.09419557,0.15362964,0.55532209
1.50375188,2.95411334,0.51796725,1.01333000,0.46851523,0.81186171,0.22970910,0.09223376,0.14950414,0.54166133
1.50975488,2.88655364,0.51382621,1.00092377,0.46126397,0.78086939,0.22886636,0.09002936,0.14520551,0.52698883
1.51575788,2.81139150,0.50729432,0.98471486,0.45298124,0.74856300,0.22691723,0.08760972,0.14076410,0.51140213
1.52176088,2.72925409,0.49848238,0.96494891,0.44369764,0.71510657,0.22387597,0.08501032,0.13621478,0.49502647
1.52776388,2.64098953,0.48755929,0.94196767,0.43347796,0.68071758,0.21978276,0.08227383,0.13159640,0.47801372
1.53376688,2.54764716,0.47474768,0.91620109,0.42241898,0.64566103,0.21470318,0.07944881,0.12695104,0.46054009
1.53976988,2.45044937,0.46031762,0.88815571,0.41064591,0.61024173,0.20872665,0.07658821,0.12232307,0.44280263
1.54577289,2.35075602,0.44457858,0.85839995,0.39830767,0.57479488,0.20196408,0.07374762,0.11775799,0.42501450
1.55177589,2.25002284,0.42786993,0.82754675,0.38557117,0.53967558,0.19454459,0.07098344,0.11330119,0.40739933
1.55777889,2.14975561,0.41055042,0.79623425,0.37261490,0.50524753,0.18661159,0.06835102,0.10899656,0.39018489
1.56378189,2.05146194,0.39298704,0.76510531,0.35962218,0.47187162,0.17831835,0.06590280,0.10488510,0.37359624
1.56978489,1.95660277,0.37554360,0.73478671,0.34677436,0.43989465,0.16982317,0.06368656,0.10100355,0.35784875
1.57578789,1.86654558,0.35856967,0.70586883,0.33424425,0.40963892,0.16128445,0.06174384,0.09738315,0.34314139
1.58179090,1.78252119,0.34239005,0.67888661,0.32219022,0.38139283,0.15285581,0.06010859,0.09404855,0.32965035
1.58779390,1.70558593,0.32729531,0.65430262,0.31075102,0.35540307,0.14468138,0.05880608,0.09101688,0.31752354
1.59379690,1.63659059,0.31353372,0.63249278,0.30004172,0.33186855,0.13689164,0.05785213,0.08829715,0.30687604
1.59979990,1.57615723,0.30130470,0.61373530,0.29015089,0.31093618,0.12959965,0.05725262,0.08588990,0.29778678
1.60580290,1.52466466,0.29075415,0.59820330,0.28113889,0.29269880,0.12289813,0.05700342,0.08378715,0.29029653
