energy_ev,total_up,Al_p_up,Al_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-4.30115058,4.79456112,1.48281702,0.00000000,0.02346833,1.05913610,2.75718834,2.75732386
-4.29514757,4.77403111,1.48028000,0.00000000,0.02428013,1.05645036,2.71151811,2.75526966
-4.28914457,4.75338793,1.47790830,0.00000000,0.02516799,1.05332486,2.66403230,2.75362880
-4.28314157,4.73249773,1.47558417,0.00000000,0.02612644,1.04980851,2.61527027,2.75203441
-4.27713857,4.71106284,1.47313319,0.00000000,0.02714764,1.04591714,2.56570221,2.75002153
-4.27113557,4.68863642,1.47033315,0.00000000,0.02822142,1.04163309,2.51571922,2.74704540
-4.26513257,4.66464437,1.46692537,0.00000000,0.02933544,1.03690651,2.46562854,2.74250351
-4.25912956,4.63841380,1.46262801,0.00000000,0.03047548,1.03165861,2.41565393,2.73576038
-4.25312656,4.60920687,1.45715074,0.00000000,0.03162568,1.02578653,2.36594123,2.72617423
-4.24712356,4.57625828,1.45021013,0.00000000,0.03276902,1.01916954,2.31656848,2.71312433
-4.24112056,4.53881507,1.44154500,0.00000000,0.03388772,1.01167639,2.26756003,2.69603796
-4.23511756,4.49617659,1.43093099,0.00000000,0.03496373,1.00317335,2.21890354,2.67441602
-4.22911456,4.44773303,1.41819372,0.00000000,0.03597929,0.99353249,2.17056872,2.64785597
-4.22311156,4.39300057,1.40321977,0.00000000,0.03691741,0.98263982,2.12252662,2.61607148
-4.21710855,4.33165147,1.38596506,0.00000000,0.03776236,0.97040290,2.07476803,2.57890773
-4.21110555,4.26353777,1.36646009,0.00000000,0.03850017,0.95675743,2.02731986,2.53635182
-4.20510255,4.18870735,1.34481177,0.00000000,0.03911900,0.94167258,1.98025827,2.48853788
-4.19909955,4.10741151,1.32120182,0.00000000,0.03960951,0.92515479,1.93371763,2.43574663
-4.19309655,4.02010380,1.29588157,0.00000000,0.03996501,0.90724977,1.88789471,2.37839937
-4.18709355,3.92743002,1.26916365,0.00000000,0.04018172,0.88804275,1.84304766,2.31704669
-4.18109055,3.83020972,1.24141066,0.00000000,0.04025871,0.86765681,1.79948979,2.25235225
-4.17508754,3.72941024,1.21302151,0.00000000,0.04019788,0.84624959,1.75757838,2.18507241
-4.16908454,3.62611414,1.18441600,0.00000000,0.04000381,0.82400832,1.71769921,2.11603233
-4.16308154,3.52148174,1.15601834,0.00000000,0.03968343,0.80114365,1.68024754,2.04609966
-4.15707854,3.41671020,1.12824030,0.00000000,0.03924578,0.77788235,1.64560678,1.97615673
-4.15107554,3.31299105,1.10146492,0.00000000,0.03870154,0.75445946,1.61412591,1.90707228
-4.14507254,3.21146807,1.07603132,0.00000000,0.03806261,0.73111008,1.58609721,1.83967401
-4.13906953,3.11319713,1.05222143,0.00000000,0.03734162,0.70806123,1.56173530,1.77472279
-4.13306653,3.01910997,1.03024919,0.00000000,0.03655150,0.68552419,1.54115900,1.71288958
-4.12706353,2.92998321,1.01025264,0.00000000,0.03570498,0.66368758,1.52437705,1.65473599
-4.12106053,2.84641407,0.99228935,0.00000000,0.03481416,0.64271150,1.51127850,1.60069909
-4.11505753,2.76880362,0.97633527,0.00000000,0.03389021,0.62272303,1.50162854,1.55108112
-4.10905453,2.69734839,0.96228712,0.00000000,0.03294299,0.60381314,1.49507016,1.50604435
-4.10305153,2.63204048,0.94996811,0.00000000,0.03198088,0.58603523,1.49113167,1.46561141
-4.09704852,2.57267628,0.93913689,0.00000000,0.03101063,0.56940532,1.48923993,1.42967080
-4.09104552,2.51887328,0.92949914,0.00000000,0.03003733,0.55390386,1.48873881,1.39798767
-4.08504252,2.47009423,0.92072149,0.00000000,0.02906442,0.53947899,1.48891219,1.37021899
-4.07903952,2.42567770,0.91244702,0.00000000,0.02809385,0.52605130,1.48901045,1.34593291
-4.07303652,2.38487362,0.90431185,0.00000000,0.02712625,0.51351956,1.48827948,1.32463116
-4.06703352,2.34688238,0.89596199,0.00000000,0.02616115,0.50176753,1.48599096,1.30577382
-4.06103052,2.31089578,0.88706986,0.00000000,0.02519736,0.49067124,1.48147257,1.28880527
-4.05502751,2.27613818,0.87734981,0.00000000,0.02423317,0.48010665,1.47413698,1.27318043
-4.04902451,2.24190600,0.86657195,0.00000000,0.02326675,0.46995721,1.46350842,1.25839002
-4.04302151,2.20760411,0.85457391,0.00000000,0.02229645,0.46012109,1.44924570,1.24398399
-4.03701851,2.17277749,0.84126992,0.00000000,0.02132103,0.45051781,1.43116083,1.22959204
-4.03101551,2.13713686,0.82665698,0.00000000,0.02033999,0.44109382,1.40923248,1.21494052
-4.02501251,2.10057732,0.81081792,0.00000000,0.01935368,0.43182703,1.38361389,1.19986489
-4.01900950,2.06318929,0.79392123,0.00000000,0.01836347,0.42272996,1.35463481,1.18431745
-4.01300650,2.02526130,0.77621776,0.00000000,0.01737185,0.41385142,1.32279759,1.16836998
-4.00700350,1.98727474,0.75803438,0.00000000,0.01638238,0.40527669,1.28876754,1.15221128
-4.00100050,1.94989067,0.73976499,0.00000000,0.01539970,0.39712617,1.25335800,1.13613983
-3.99499750,1.91392964,0.72185918,0.00000000,0.01442939,0.38955267,1.21751055,1.12055189
-3.98899450,1.88034508,0.70480895,0.00000000,0.01347784,0.38273726,1.18227133,1.10592582
-3.98299150,1.85019170,0.68913409,0.00000000,0.01255208,0.37688416,1.14876391,1.09280304
-3.97698849,1.82459005,0.67536661,0.00000000,0.01165955,0.37221453,1.11815987,1.08176685
-3.97098549,1.80468862,0.66403486,0.00000000,0.01080792,0.36895973,1.09164772,1.07341972
-3.96498249,1.79162497,0.65564772,0.00000000,0.01000481,0.36735405,1.07040122,1.06836006
-3.95897949,1.78648722,0.65067937,0.00000000,0.00925766,0.36762735,1.05554766,1.06715952
-3.95297649,1.79027712,0.64955512,0.00000000,0.00857347,0.36999762,1.04813712,1.07034131
-3.94697349,1.80387589,0.65263852,0.00000000,0.00795864,0.37466397,1.04911315,1.07836063
-3.94097049,1.82801368,0.66022010,0.00000000,0.00741887,0.38179996,1.05928566,1.09158744
-3.93496748,1.86324333,0.67250797,0.00000000,0.00695894,0.39154754,1.07930641,1.11029226
-3.92896448,1.90991908,0.68962042,0.00000000,0.00658272,0.40401181,1.10964771,1.13463514
-3.92296148,1.96818032,0.71158061,0.00000000,0.00629306,0.41925641,1.15058464,1.16465797
-3.91695848,2.03794078,0.73831337,0.00000000,0.00609171,0.43729998,1.20218120,1.20028014
-3.91095548,2.11888282,0.76964424,0.00000000,0.00597940,0.45811327,1.26428076,1.24129741
-3.90495248,2.21045701,0.80530055,0.00000000,0.00595574,0.48161739,1.33650104,1.28738391
-3.89894947,2.31188656,0.84491468,0.00000000,0.00601929,0.50768274,1.41823393,1.33809684
-3.89294647,2.42217653,0.88802932,0.00000000,0.00616757,0.53612905,1.50865033,1.39288379
-3.88694347,2.54012738,0.93410468,0.00000000,0.00639710,0.56672618,1.60671012,1.45109223
-3.88094047,2.66435282,0.98252758,0.00000000,0.00670344,0.59919594,1.71117734,1.51198110
-3.87493747,2.79330146,1.03262227,0.00000000,0.00708123,0.63321480,1.82064045,1.57473397
-3.86893447,2.92528213,1.08366279,0.00000000,0.00752428,0.66841755,1.93353759,1.63847387
-3.86293147,3.05849263,1.13488680,0.00000000,0.00802556,0.70440198,2.04818629,1.70227930
-3.85692846,3.19105152,1.18551056,0.00000000,0.00857735,0.74073445,2.16281732,1.76520147
-3.85092546,3.32103260,1.23474487,0.00000000,0.00917129,0.77695651,2.27561187,1.82628239
-3.84492246,3.44650181,1.28181165,0.00000000,0.00979846,0.81259238,2.38474120,1.88457385
-3.83891946,3.56555582,1.32596077,0.00000000,0.01044952,0.84715741,2.48840788,1.93915678
-3.83291646,3.67636186,1.36648692,0.00000000,0.01111482,0.88016717,2.58488740,1.98916105
-3.82691346,3.77719798,1.40274594,0.00000000,0.01178455,0.91114731,2.67256899,2.03378513
-3.82091046,3.86649293,1.43417036,0.00000000,0.01244890,0.93964375,2.74999455,2.07231550
-3.81490745,3.94286467,1.46028360,0.00000000,0.01309827,0.96523317,2.81589427,2.10414516
-3.80890445,4.00515652,1.48071251,0.00000000,0.01372341,0.98753335,2.86921796,2.12879087
-3.80290145,4.05246978,1.49519794,0.00000000,0.01431566,1.00621322,2.90916109,2.14590871
-3.79689845,4.08419175,1.50360279,0.00000000,0.01486715,1.02100212,2.93518458,2.15530712
-3.79089545,4.10001815,1.50591740,0.00000000,0.01537100,1.03169803,2.94702769,2.15695724
-3.78489245,4.09996864,1.50226209,0.00000000,0.01582149,1.03817440,2.94471366,2.15099966
-3.77888944,4.08439485,1.49288644,0.00000000,0.01621426,1.04038524,2.92854783,2.13774734
-3.77288644,4.05397994,1.47816553,0.00000000,0.01654640,1.03836812,2.89910827,2.11768416
-3.76688344,4.00972920,1.45859278,0.00000000,0.01681660,1.03224495,2.85722922,2.09145877
-3.76088044,3.95295153,1.43476979,0.00000000,0.01702517,1.02222029,2.80397788,2.05987364
-3.75487744,3.88523158,1.40739298,0.00000000,0.01717403,1.00857711,2.74062517,2.02386918
-3.74887444,3.80839311,1.37723763,0.00000000,0.01726665,0.99166996,2.66861139,1.98450311
-3.74287144,3.72445408,1.34513924,0.00000000,0.01730794,0.97191579,2.58950776,1.94292536
-3.73686843,3.63557450,1.31197296,0.00000000,0.01730404,0.94978249,2.50497503,1.90034911
-3.73086543,3.54399852,1.27863142,0.00000000,0.01726211,0.92577552,2.41672023,1.85801855
-3.72486243,3.45199218,1.24600141,0.00000000,0.01719002,0.90042307,2.32645300,1.81717441
-3.71885943,3.36177895,1.21494038,0.00000000,0.01709601,0.87426028,2.23584250,1.77901808
-3.71285643,3.27547512,1.18625303,0.00000000,0.01698836,0.84781298,2.14647637,1.74467586
-3.70685343,3.19502730,1.16066910,0.00000000,0.01687504,0.82158170,2.05982281,1.71516418
-3.70085043,3.12215435,1.13882281,0.00000000,0.01676330,0.79602652,1.97719684,1.69135748
-3.69484742,3.05829609,1.12123489,0.00000000,0.01665938,0.77155335,1.89973181,1.67395986
-3.68884442,3.00457080,1.10829774,0.00000000,0.01656822,0.74850229,1.82835694,1.66348171
-3.68284142,2.96174336,1.10026450,0.00000000,0.01649321,0.72713861,1.76378158,1.66022244
-3.67683842,2.93020563,1.09724232,0.00000000,0.01643601,0.70764657,1.70648657,1.66426022
-3.67083542,2.90996986,1.09919044,0.00000000,0.01639651,0.69012652,1.65672301,1.67544921
-3.66483242,2.90067589,1.10592303,0.00000000,0.01637278,0.67459541,1.61451833,1.69342474
-3.65882941,2.90161168,1.11711708,0.00000000,0.01636119,0.66099057,1.57968938,1.71761624
-3.65282641,2.91174681,1.13232477,0.00000000,0.01635658,0.64917661,1.55186197,1.74726774
-3.64682341,2.92977736,1.15099031,0.00000000,0.01635249,0.63895520,1.53049606,1.78146497
-3.64082041,2.95418046,1.17247032,0.00000000,0.01634149,0.63007707,1.51491559,1.81916830
-3.63481741,2.98327618,1.19605717,0.00000000,0.01631555,0.62225582,1.50434154,1.85924986
-3.62881441,3.01529404,1.22100420,0.00000000,0.01626641,0.61518272,1.49792719,1.90053366
-3.62281141,3.04844132,1.24655201,0.00000000,0.01618602,0.60854195,1.49479371,1.94183668
-3.61680840,3.08097019,1.27195443,0.00000000,0.01606693,0.60202532,1.49406506,1.98200947
-3.61080540,3.11124069,1.29650348,0.00000000,0.01590264,0.59534609,1.49490042,2.01997435
-3.60480240,3.13777716,1.31955194,0.00000000,0.01568795,0.58825098,1.49652316,2.05475987
-3.59879940,3.15931565,1.34053295,0.00000000,0.01541920,0.58053009,1.49824520,2.08552988
-3.59279640,3.17484065,1.35897575,0.00000000,0.01509449,0.57202423,1.49948589,2.11160641
-3.58679340,3.18360997,1.37451703,0.00000000,0.01471377,0.56262942,1.49978497,2.13248541
-3.58079040,3.18516721,1.38690770,0.00000000,0.01427885,0.55229861,1.49880935,2.14784516
-3.57478739,3.17934191,1.39601484,0.00000000,0.01379338,0.54104057,1.49635378,2.15754709
-3.56878439,3.16623800,1.40181920,0.00000000,0.01326267,0.52891618,1.49233584,2.16162969
-3.56278139,3.14621194,1.40440838,0.00000000,0.01269353,0.51603260,1.48678589,2.16029590
-3.55677839,3.11984206,1.40396642,0.00000000,0.01209399,0.50253555,1.47983278,2.15389512
-3.55077539,3.08789115,1.40076036,0.00000000,0.01147301,0.48860038,1.47168644,2.14290090
-3.54477239,3.05126452,1.39512468,0.00000000,0.01084015,0.47442237,1.46261824,2.12788567
-3.53876938,3.01096565,1.38744426,0.00000000,0.01020524,0.46020682,1.45294046,2.10949374
-3.53276638,2.96805172,1.37813679,0.00000000,0.00957805,0.44615938,1.44298581,2.08841393
-3.52676338,2.92359084,1.36763543,0.00000000,0.00896799,0.43247716,1.43308787,2.06535300
-3.52076038,2.87862274,1.35637226,0.00000000,0.00838383,0.41934086,1.42356343,2.04101088
-3.51475738,2.83412418,1.34476321,0.00000000,0.00783348,0.40690832,1.41469722,2.01605852
-3.50875438,2.79098012,1.33319487,0.00000000,0.00732375,0.39530950,1.40672951,1.99111906
-3.50275138,2.74996102,1.32201348,0.00000000,0.00686026,0.38464312,1.39984681,1.96675256
-3.49674837,2.71170662,1.31151627,0.00000000,0.00644736,0.37497487,1.39417564,1.94344449
-3.49074537,2.67671600,1.30194521,0.00000000,0.00608802,0.36633712,1.38977947,1.92159797
-3.48474237,2.64534346,1.29348313,0.00000000,0.00578395,0.35872993,1.38665827,1.90152957
-3.47873937,2.61779967,1.28625213,0.00000000,0.00553554,0.35212328,1.38475067,1.88346820
-3.47273637,2.59415736,1.28031395,0.00000000,0.00534202,0.34646017,1.38393817,1.86755692
-3.46673337,2.57436080,1.27567223,0.00000000,0.00520157,0.34166047,1.38405099,1.85385703
-3.46073037,2.55823820,1.27227642,0.00000000,0.00511143,0.33762519,1.38487532,1.84235410
-3.45472736,2.54551638,1.27002697,0.00000000,0.00506810,0.33424111,1.38616146,1.83296547
-3.44872436,2.53583712,1.26878169,0.00000000,0.00506748,0.33138543,1.38763264,1.82554891
-3.44272136,2.52877443,1.26836308,0.00000000,0.00510504,0.32893040,1.38899422,1.81991201
-3.43671836,2.52385256,1.26856629,0.00000000,0.00517605,0.32674774,1.38994308,1.81582221
-3.43071536,2.52056405,1.26916767,0.00000000,0.00527567,0.32471285,1.39017702,1.81301701
-3.42471236,2.51838784,1.26993361,0.00000000,0.00539917,0.32270855,1.38940395,1.81121440
-3.41870935,2.51680685,1.27062947,0.00000000,0.00554206,0.32062857,1.38735085,1.81012325
-3.41270635,2.51532495,1.27102851,0.00000000,0.00570021,0.31838053,1.38377221,1.80945344
-3.40670335,2.51348302,1.27092042,0.00000000,0.00586999,0.31588842,1.37845795,1.80892575
-3.40070035,2.51087375,1.27011930,0.00000000,0.00604835,0.31309476,1.37124041,1.80828113
-3.39469735,2.50715488,1.26847095,0.00000000,0.00623287,0.30996210,1.36200051,1.80728937
-3.38869435,2.50206067,1.26585897,0.00000000,0.00642185,0.30647415,1.35067257,1.80575678
-3.38269135,2.49541105,1.26220968,0.00000000,0.00661430,0.30263636,1.33724784,1.80353274
-3.37668834,2.48711835,1.25749552,0.00000000,0.00680993,0.29847600,1.32177634,1.80051503
-3.37068534,2.47719122,1.25173674,0.00000000,0.00700912,0.29404176,1.30436700,1.79665342
-3.36468234,2.46573547,1.24500135,0.00000000,0.00721291,0.28940288,1.28518598,1.79195174
-3.35867934,2.45295184,1.23740320,0.00000000,0.00742284,0.28464775,1.26445303,1.78646797
-3.35267634,2.43913057,1.22909821,0.00000000,0.00764093,0.27988217,1.24243606,1.78031245
-3.34667334,2.42464289,1.22027892,0.00000000,0.00786950,0.27522717,1.21944395,1.77364423
-3.34067034,2.40992960,1.21116741,0.00000000,0.00811112,0.27081646,1.19581794,1.76666542
-3.33466733,2.39548717,1.20200702,0.00000000,0.00836840,0.26679364,1.17192176,1.75961400
-3.32866433,2.38185170,1.19305305,0.00000000,0.00864392,0.26330914,1.14813092,1.75275498
-3.32266133,2.36958124,1.18456292,0.00000000,0.00894010,0.26051698,1.12482164,1.74637042
-3.31665833,2.35923713,1.17678607,0.00000000,0.00925906,0.25857141,1.10235972,1.74074858
-3.31065533,2.35136491,1.16995421,0.00000000,0.00960252,0.25762344,1.08108987,1.73617243
-3.30465233,2.34647541,1.16427212,0.00000000,0.00997176,0.25781736,1.06132592,1.73290820
-3.29864932,2.34502663,1.15990955,0.00000000,0.01036748,0.25928719,1.04334223,1.73119406
-3.29264632,2.34740686,1.15699441,0.00000000,0.01078984,0.26215324,1.02736656,1.73122954
-3.28664332,2.35391970,1.15560759,0.00000000,0.01123834,0.26651865,1.01357475,1.73316596
-3.28064032,2.36477115,1.15577956,0.00000000,0.01171188,0.27246599,1.00208712,1.73709821
-3.27463732,2.38005927,1.15748881,0.00000000,0.01220874,0.28005409,0.99296682,1.74305820
-3.26863432,2.39976653,1.16066216,0.00000000,0.01272655,0.28931488,0.98622000,1.75101011
-3.26263132,2.42375513,1.16517695,0.00000000,0.01326238,0.30025066,0.98179756,1.76084778
-3.25662831,2.45176531,1.17086471,0.00000000,0.01381272,0.31283153,0.97959857,1.77239418
-3.25062531,2.48341677,1.17751648,0.00000000,0.01437349,0.32699333,0.97947482,1.78540312
-3.24462231,2.51821313,1.18488917,0.00000000,0.01494014,0.34263617,0.98123649,1.79956314
-3.23861931,2.55554956,1.19271295,0.00000000,0.01550759,0.35962356,0.98465863,1.81450355
-3.23261631,2.59472331,1.20069929,0.00000000,0.01607036,0.37778247,0.98948813,1.82980243
-3.22661331,2.63494728,1.20854933,0.00000000,0.01662253,0.39690431,0.99545110,1.84499652
-3.22061031,2.67536624,1.21596244,0.00000000,0.01715787,0.41674700,1.00226049,1.85959274
-3.21460730,2.71507567,1.22264464,0.00000000,0.01766985,0.43703831,1.00962364,1.87308094
-3.20860430,2.75314293,1.22831668,0.00000000,0.01815175,0.45748028,1.01724988,1.88494783
-3.20260130,2.78863028,1.23272172,0.00000000,0.01859679,0.47775505,1.02485790,1.89469149
-3.19659830,2.82061938,1.23563219,0.00000000,0.01899822,0.49753170,1.03218293,1.90183620
-3.19059530,2.84823669,1.23685603,0.00000000,0.01934953,0.51647421,1.03898356,1.90594714
-3.18459230,2.87067908,1.23624190,0.00000000,0.01964459,0.53425018,1.04504814,1.90664450
-3.17858929,2.88723888,1.23368342,0.00000000,0.01987788,0.55054016,1.05020072,1.90361662
-3.17258629,2.89732752,1.22912228,0.00000000,0.02004465,0.56504710,1.05430615,1.89663158
-3.16658329,2.90049687,1.22255009,0.00000000,0.02014120,0.57750578,1.05727447,1.88554696
-3.16058029,2.89645743,1.21400905,0.00000000,0.02016501,0.58769156,1.05906411,1.87031727
-3.15457729,2.88509246,1.20359107,0.00000000,0.02011499,0.59542831,1.05968397,1.85099875
-3.14857429,2.86646736,1.19143567,0.00000000,0.01999158,0.60059495,1.05919393,1.82775128
-3.14257129,2.84083362,1.17772633,0.00000000,0.01979690,0.60313047,1.05770377,1.80083729
-3.13656828,2.80862706,1.16268550,0.00000000,0.01953480,0.60303693,1.05537041,1.77061743
-3.13056528,2.77046004,1.14656836,0.00000000,0.01921085,0.60038051,1.05239322,1.73754330
-3.12456228,2.72710788,1.12965538,0.00000000,0.01883231,0.59529042,1.04900775,1.70214726
-3.11855928,2.67948972,1.11224405,0.00000000,0.01840802,0.58795562,1.04547765,1.66502963
-3.11255628,2.62864455,1.09463985,0.00000000,0.01794819,0.57861971,1.04208531,1.62684386
-3.10655328,2.57570331,1.07714709,0.00000000,0.01746424,0.56757394,1.03912134,1.58827990
-3.10055028,2.52185797,1.06005967,0.00000000,0.01696848,0.55514884,1.03687347,1.55004671
-3.09454727,2.46832900,1.04365247,0.00000000,0.01647382,0.54170476,1.03561524,1.51285425
-3.08854427,2.41633246,1.02817353,0.00000000,0.01599349,0.52762176,1.03559502,1.47739578
-3.08254127,2.36704802,1.01383753,0.00000000,0.01554070,0.51328919,1.03702603,1.44433107
-3.07653827,2.32158904,1.00082091,0.00000000,0.01512828,0.49909553,1.04007767,1.41427103
-3.07053527,2.28097608,0.98925881,0.00000000,0.01476848,0.48541863,1.04486876,1.38776444
-3.06453227,2.24611435,0.97924393,0.00000000,0.01447261,0.47261694,1.05146309,1.36528697
-3.05852926,2.21777615,0.97082754,0.00000000,0.01425083,0.46102174,1.05986737,1.34723288
-3.05252626,2.19658834,0.96402238,0.00000000,0.01411197,0.45093068,1.07003183,1.33390957
-3.04652326,2.18302507,0.95880723,0.00000000,0.01406337,0.44260267,1.08185340,1.32553485
-3.04052026,2.17740567,0.95513298,0.00000000,0.01411074,0.43625416,1.09518125,1.32223694
-3.03451726,2.17989703,0.95292962,0.00000000,0.01425808,0.43205666,1.10982443,1.32405683
-3.02851426,2.19052003,0.95211378,0.00000000,0.01450765,0.43013547,1.12556105,1.33095269
-3.02251126,2.20915912,0.95259622,0.00000000,0.01485993,0.43056938,1.14214866,1.34280604
-3.01650825,2.23557425,0.95428881,0.00000000,0.01531364,0.43339125,1.15933504,1.35942902
-3.01050525,2.26941420,0.95711048,0.00000000,0.01586572,0.43858911,1.17686891,1.38057242
-3.00450225,2.31023051,0.96099184,0.00000000,0.01651139,0.44610779,1.19451003,1.40593414
-2.99849925,2.35749127,0.96587798,0.00000000,0.01724421,0.45585077,1.21203797,1.43516747
-2.99249625,2.41059419,0.97172955,0.00000000,0.01805608,0.46768229,1.22925940,1.46788906
-2.98649325,2.46887854,0.97852183,0.00000000,0.01893739,0.48142955,1.24601337,1.50368633
-2.98049025,2.53163582,0.98624217,0.00000000,0.01987703,0.49688503,1.26217454,1.54212412
-2.97448724,2.59811903,0.99488587,0.00000000,0.02086256,0.51380902,1.27765429,1.58275061
-2.96848424,2.66755084,1.00445100,0.00000000,0.02188033,0.53193242,1.29239976,1.62510251
-2.96248124,2.73913087,1.01493254,0.00000000,0.02291566,0.55095986,1.30639124,1.66870967
-2.95647824,2.81204253,1.02631651,0.00000000,0.02395305,0.57057336,1.31963797,1.71309921
-2.95047524,2.88545986,1.03857444,0.00000000,0.02497639,0.59043661,1.33217296,1.75779950
-2.94447224,2.95855476,1.05165883,0.00000000,0.02596930,0.61019993,1.34404717,1.80234397
-2.93846923,3.03050505,1.06549991,0.00000000,0.02691544,0.62950604,1.35532345,1.84627518
-2.93246623,3.10050360,1.08000414,0.00000000,0.02779882,0.64799656,1.36607074,1.88914904
-2.92646323,3.16776862,1.09505451,0.00000000,0.02860422,0.66531926,1.37635877,1.93053947
-2.92046023,3.23155506,1.11051274,0.00000000,0.02931755,0.68113581,1.38625352,1.97004344
-2.91445723,3.29116705,1.12622327,0.00000000,0.02992623,0.69512996,1.39581367,2.00728623
-2.90845423,3.34597071,1.14201873,0.00000000,0.03041954,0.70701580,1.40508805,2.04192708
-2.90245123,3.39540715,1.15772648,0.00000000,0.03078898,0.71654583,1.41411406,2.07366466
-2.89644822,3.43900480,1.17317579,0.00000000,0.03102849,0.72351838,1.42291693,2.10224250
-2.89044522,3.47639051,1.18820513,0.00000000,0.03113471,0.72778427,1.43150972,2.12745392
-2.88444222,3.50729867,1.20266890,0.00000000,0.03110704,0.72925200,1.43989377,2.14914617
-2.87843922,3.53157791,1.21644329,0.00000000,0.03094776,0.72789154,1.44805941,2.16722368
-2.87243622,3.54919464,1.22943060,0.00000000,0.03066192,0.72373617,1.45598679,2.18165012
-2.86643322,3.56023325,1.24156191,0.00000000,0.03025723,0.71688234,1.46364653,2.19244897
-2.86043022,3.56489270,1.25279771,0.00000000,0.02974378,0.70748741,1.47100026,2.19970279
-2.85442721,3.56347954,1.26312664,0.00000000,0.02913379,0.69576539,1.47800087,2.20355079
-2.84842421,3.55639765,1.27256230,0.00000000,0.02844119,0.68198061,1.48459256,2.20418506
-2.84242121,3.54413496,1.28113851,0.00000000,0.02768118,0.66643977,1.49071075,2.20184531
-2.83641821,3.52724782,1.28890328,0.00000000,0.02686981,0.64948255,1.49628208,2.19681243
-2.83041521,3.50634370,1.29591207,0.00000000,0.02602346,0.63147116,1.50122450,2.18940107
-2.82441221,3.48206285,1.30222079,0.00000000,0.02515840,0.61277936,1.50544782,2.17995133
-2.81840920,3.45505980,1.30787908,0.00000000,0.02429036,0.59378130,1.50885465,2.16882004
-2.81240620,3.42598535,1.31292437,0.00000000,0.02343414,0.57484074,1.51134215,2.15637169
-2.80640320,3.39546957,1.31737713,0.00000000,0.02260328,0.55630093,1.51280430,2.14296931
-2.80040020,3.36410660,1.32123764,0.00000000,0.02180982,0.53847572,1.51313493,2.12896554
-2.79439720,3.33244125,1.32448445,0.00000000,0.02106411,0.52164195,1.51223138,2.11469396
-2.78839420,3.30095794,1.32707460,0.00000000,0.02037471,0.50603354,1.50999846,2.10046091
-2.78239120,3.27007177,1.32894553,0.00000000,0.01974841,0.49183732,1.50635267,2.08653792
-2.77638819,3.24012185,1.33001838,0.00000000,0.01919020,0.47919058,1.50122636,2.07315465
-2.77038519,3.21136668,1.33020255,0.00000000,0.01870342,0.46818034,1.49457138,2.06049278
-2.76438219,3.18398133,1.32940090,0.00000000,0.01828987,0.45884420,1.48636216,2.04868048
-2.75837919,3.15805620,1.32751541,0.00000000,0.01794997,0.45117260,1.47659778,2.03778800
-2.75237619,3.13359725,1.32445264,0.00000000,0.01768292,0.44511214,1.46530289,2.02782423
-2.74637319,3.11052742,1.32012880,0.00000000,0.01748686,0.44056997,1.45252735,2.01873442
-2.74037019,3.08868926,1.31447392,0.00000000,0.01735901,0.43741868,1.43834462,2.01039935
-2.73436718,3.06784877,1.30743508,0.00000000,0.01729579,0.43550177,1.42284885,2.00263601
-2.72836418,3.04770049,1.29897831,0.00000000,0.01729287,0.43463925,1.40615097,1.99520011
-2.72236118,3.02787409,1.28908938,0.00000000,0.01734527,0.43463338,1.38837396,1.98779045
-2.71635818,3.00794256,1.27777339,0.00000000,0.01744737,0.43527433,1.36964768,1.98005539
-2.71035518,2.98743218,1.26505342,0.00000000,0.01759290,0.43634570,1.35010358,1.97160143
-2.70435218,2.96583452,1.25096843,0.00000000,0.01777494,0.43762981,1.32986968,1.96200388
-2.69834917,2.94262033,1.23557067,0.00000000,0.01798596,0.43891279,1.30906620,1.95081950
-2.69234617,2.91725530,1.21892303,0.00000000,0.01821778,0.43998936,1.28780214,1.93760076
-2.68634317,2.88921751,1.20109646,0.00000000,0.01846165,0.44066736,1.26617294,1.92191147
-2.68034017,2.85801600,1.18216782,0.00000000,0.01870835,0.44077194,1.24425954,1.90334312
-2.67433717,2.82321005,1.16221832,0.00000000,0.01894826,0.44014947,1.22212865,1.88153139
-2.66833417,2.78442830,1.14133260,0.00000000,0.01917158,0.43867096,1.19983428,1.85617222
-2.66233117,2.74138699,1.11959865,0.00000000,0.01936853,0.43623511,1.17742030,1.82703656
-2.65632816,2.69390638,1.09710832,0.00000000,0.01952965,0.43277077,1.15492381,1.79398322
-2.65032516,2.64192452,1.07395846,0.00000000,0.01964603,0.42823878,1.13237892,1.75696907
-2.64432216,2.58550753,1.05025245,0.00000000,0.01970970,0.42263313,1.10982064,1.71605610
-2.63831916,2.52485572,1.02610186,0.00000000,0.01971388,0.41598127,1.08728851,1.67141478
-2.63231616,2.46030498,1.00162809,0.00000000,0.01965332,0.40834368,1.06482969,1.62332365
-2.62631316,2.39232331,0.97696374,0.00000000,0.01952460,0.39981244,1.04250116,1.57216477
-2.62031016,2.32150225,0.95225341,0.00000000,0.01932628,0.39050900,1.02037090,1.51841538
-2.61430715,2.24854357,0.92765388,0.00000000,0.01905911,0.38058112,0.99851796,1.46263600
-2.60830415,2.17424163,0.90333353,0.00000000,0.01872611,0.37019899,0.97703133,1.40545534
-2.60230115,2.09946205,0.87947086,0.00000000,0.01833254,0.35955078,0.95600781,1.34755281
