energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up
-3.28664332,5.46686035,0.32109130,1.65278013,0.03290157,0.11967619,1.05470086,2.02799809,0.01586078,1.96682813
-3.28064032,5.23950489,0.31442322,1.51976965,0.03216664,0.11308533,1.01372118,1.99737860,0.01520990,1.91092258
-3.27463732,5.02623190,0.30793072,1.39877629,0.03129345,0.10680113,0.97312079,1.96727356,0.01476815,1.85545279
-3.26863432,4.82887669,0.30186033,1.29024017,0.03029359,0.10091411,0.93359758,1.93832618,0.01456097,1.80114249
-3.26263132,4.64929998,0.29648671,1.19451808,0.02918232,0.09551923,0.89589650,1.91125011,0.01461505,1.74875380
-3.25662831,4.48937839,0.29210915,1.11189865,0.02797817,0.09071477,0.86079596,1.88681309,0.01495829,1.69907841
-3.25062531,4.35098674,0.28904698,1.04261512,0.02670220,0.08660102,0.82909218,1.86581729,0.01561958,1.65292617
-3.24462231,4.23597181,0.28763396,0.98685498,0.02537742,0.08327889,0.80158189,1.84907684,0.01662850,1.61111143
-3.23861931,4.14611779,0.28821150,0.94476582,0.02402798,0.08084832,0.77904390,1.83739310,0.01801489,1.57443718
-3.23261631,4.08310398,0.29112107,0.91645689,0.02267847,0.07940660,0.76221998,1.83152830,0.01980822,1.54367756
-3.22661331,4.04845588,0.29669566,0.90199631,0.02135317,0.07904657,0.75179567,1.83217845,0.02203689,1.51955909
-3.22061031,4.04349109,0.30525067,0.90140395,0.02007541,0.07985470,0.74838160,1.83994641,0.02472734,1.50274106
-3.21460730,4.06926193,0.31707417,0.91464029,0.01886693,0.08190910,0.75249573,1.85531603,0.02790306,1.49379594
-3.20860430,4.12649697,0.33241701,0.94159198,0.01774745,0.08527741,0.76454717,1.87862845,0.03158350,1.49319014
-3.20260130,4.21554405,0.35148286,0.98205482,0.01673424,0.09001476,0.78482205,1.91006146,0.03578293,1.50126600
-3.19659830,4.33631729,0.37441861,1.03571512,0.01584191,0.09616166,0.81347186,1.94961305,0.04050932,1.51822569
-3.19059530,4.48825110,0.40130532,1.10213091,0.01508219,0.10374202,0.85050469,1.99708976,0.04576317,1.54411758
-3.18459230,4.67026364,0.43215029,1.18071394,0.01446402,0.11276133,0.89577982,2.05210078,0.05153656,1.57882595
-3.17858929,4.88073243,0.46688039,1.27071406,0.01399352,0.12320504,0.94900589,2.11405815,0.05781230,1.62206434
-3.17258629,5.11748437,0.50533725,1.37120721,0.01367422,0.13503730,1.00974294,2.18218351,0.06456327,1.67337343
-3.16658329,5.37780181,0.54727446,1.48108830,0.01350731,0.14820012,1.07740836,2.25552127,0.07175205,1.73212346
-3.16058029,5.65844611,0.59235723,1.59906999,0.01349188,0.16261306,1.15128688,2.33295817,0.07933092,1.79752174
-3.15457729,5.95569905,0.64016470,1.72368826,0.01362524,0.17817339,1.23054448,2.41324850,0.08724210,1.86862516
-3.14857429,6.26542197,0.69019501,1.85331527,0.01390328,0.19475703,1.31424586,2.49504437,0.09541843,1.94435766
-3.14257129,6.58313166,0.74187332,1.98617977,0.01432071,0.21222006,1.40137523,2.57692994,0.10378434,2.02353227
-3.13656828,6.90409111,0.79456251,2.12039482,0.01487134,0.23040097,1.49085974,2.65745829,0.11225721,2.10487734
-3.13056528,7.22341246,0.84757654,2.25399214,0.01554831,0.24912346,1.58159495,2.73518974,0.12074904,2.18706606
-3.12456228,7.53616906,0.90019598,2.38496239,0.01634420,0.26819992,1.67247143,2.80873002,0.12916825,2.26874854
-3.11855928,7.83751262,0.95168541,2.51129974,0.01725115,0.28743534,1.76240173,2.87676692,0.13742180,2.34858527
-3.11255628,8.12279140,1.00131194,2.63104932,0.01826089,0.30663157,1.85034663,2.93810407,0.14541730,2.42528099
-3.10655328,8.38766501,1.04836431,2.74235563,0.01936465,0.32559185,1.93533979,2.99169057,0.15306518,2.49761758
-3.10055028,8.62821160,1.09217180,2.84350997,0.02055314,0.34412528,2.01650984,3.03664564,0.16028072,2.56448499
-3.09454727,8.84102346,1.13212227,2.93299488,0.02181638,0.36205125,2.09309921,3.07227735,0.16698601,2.62490901
-3.08854427,9.02328751,1.16767854,3.00952378,0.02314359,0.37920350,2.16447886,3.09809529,0.17311160,2.67807494
-3.08254127,9.17284803,1.19839247,3.07207400,0.02452305,0.39543384,2.23015858,3.11381688,0.17859790,2.72334636
-3.07653827,9.28824960,1.22391633,3.11991201,0.02594199,0.41061511,2.28979262,3.11936774,0.18339626,2.76027839
-3.07053527,9.36875947,1.24401076,3.15260967,0.02738653,0.42464366,2.34318051,3.11487644,0.18746971,2.78862528
-3.06453227,9.41436910,1.25854937,3.17005106,0.02884167,0.43744091,2.39026334,3.10066457,0.19079334,2.80834207
-3.05852926,9.42577605,1.26751959,3.17242981,0.03029139,0.44895428,2.43111595,3.07723295,0.19335444,2.81958062
-3.05252626,9.40434790,1.27102010,3.16023716,0.03171883,0.45915728,2.46593558,3.04524497,0.19515229,2.82268052
-3.04652326,9.35207056,1.26925489,3.13424173,0.03310651,0.46804895,2.49502772,3.00550818,0.19619776,2.81815526
-3.04052026,9.27148411,1.26252437,3.09546200,0.03443671,0.47565270,2.51878998,2.95895494,0.19651280,2.80667477
-3.03451726,9.16560912,1.25121413,3.04513306,0.03569195,0.48201453,2.53769476,2.90662302,0.19612974,2.78904486
-3.02851426,9.03786686,1.23578176,2.98466917,0.03685540,0.48720097,2.55227153,2.84963681,0.19509060,2.76618461
-3.02251126,8.89199645,1.21674244,2.91562382,0.03791155,0.49129669,2.56308940,2.78918940,0.19344636,2.73910265
-3.01650825,8.73197145,1.19465395,2.83964900,0.03884669,0.49440186,2.57074054,2.72652569,0.19125624,2.70887279
-3.01050525,8.56191826,1.17010152,2.75845515,0.03964948,0.49662953,2.57582482,2.66292647,0.18858705,2.67661003
-3.00450225,8.38603774,1.14368324,2.67377304,0.04031152,0.49810292,2.57893597,2.59969309,0.18551248,2.64344706
-2.99849925,8.20853102,1.11599631,2.58731870,0.04082771,0.49895272,2.58064920,2.53813224,0.18211246,2.61051192
-2.99249625,8.03352975,1.08762446,2.50076185,0.04119660,0.49931456,2.58151039,2.47954021,0.17847238,2.57890667
-2.98649325,7.86503068,1.05912681,2.41569855,0.04142059,0.49932638,2.58202644,2.42518620,0.17468229,2.54968736
-2.98049025,7.70683384,1.03102820,2.33362766,0.04150594,0.49912594,2.58265679,2.37629393,0.17083592,2.52384504
-2.97448724,7.56248371,1.00381104,2.25593129,0.04146266,0.49884830,2.58380557,2.33402130,0.16702947,2.50228778
-2.96848424,7.43521234,0.97790848,2.18385852,0.04130417,0.49862327,2.58581437,2.29943801,0.16336019,2.48582348
-2.96248124,7.32788405,0.95369902,2.11851195,0.04104687,0.49857281,2.58895532,2.27350101,0.15992470,2.47514348
-2.95647824,7.24294116,0.93150209,2.06083652,0.04070946,0.49880838,2.59342445,2.25702842,0.15681701,2.47080677
-2.95047524,7.18235107,0.91157467,2.01160985,0.04031228,0.49942818,2.59933539,2.25067256,0.15412632,2.47322505
-2.94447224,7.14755543,0.89410879,1.97143388,0.03987638,0.50051433,2.60671354,2.25489299,0.15193461,2.48264887
-2.93846923,7.13942271,0.87922961,1.94072726,0.03942271,0.50213017,2.61549108,2.26993096,0.15031408,2.49915511
-2.93246623,7.15820597,0.86699439,1.91971871,0.03897113,0.50431750,2.62550312,2.29578661,0.14932460,2.52263654
-2.92646323,7.20350847,0.85739202,1.90844116,0.03853961,0.50709412,2.63648558,2.33220047,0.14901117,2.55279399
-2.92046023,7.27425952,0.85034339,1.90672741,0.03814338,0.51045165,2.64807520,2.37864080,0.14940166,2.58913195
-2.91445723,7.36870365,0.84570271,1.91420755,0.03779427,0.51435383,2.65981222,2.43429810,0.15050481,2.63095834
-2.90845423,7.48440580,0.84325979,1.93030912,0.03750015,0.51873542,2.67114616,2.49808813,0.15230872,2.67738923
-2.90245123,7.61827495,0.84274361,1.95426065,0.03726459,0.52350187,2.68144503,2.56866420,0.15477996,2.72735920
-2.89644822,7.76660804,0.84382726,1.98509937,0.03708668,0.52852982,2.69000804,2.64443932,0.15786323,2.77963773
-2.89044522,7.92515550,0.84613433,2.02168388,0.03696110,0.53366869,2.69608201,2.72361813,0.16148194,2.83285192
-2.88444222,8.08920823,0.84924683,2.06271229,0.03687833,0.53874316,2.69888105,2.80423836,0.16553939,2.88551555
-2.87843922,8.25370533,0.85271471,2.10674594,0.03682511,0.54355681,2.69760923,2.88422064,0.16992084,2.93606408
-2.87243622,8.41336038,0.85606672,2.15223898,0.03678507,0.54789680,2.69148563,2.96142537,0.17449629,2.98289482
-2.86643322,8.56280306,0.85882251,2.19757319,0.03673944,0.55153937,2.67977084,3.03371470,0.17912394,3.02441137
-2.86043022,8.69673174,0.86050560,2.24109742,0.03666797,0.55425627,2.66179410,3.09901750,0.18365417,3.05907089
-2.85442721,8.81007189,0.86065693,2.28117050,0.03654981,0.55582167,2.63697990,3.15539464,0.18793398,3.08543246
-2.84842421,8.89813441,0.85884846,2.31620646,0.03636446,0.55601948,2.60487294,3.20110216,0.19181165,3.10220499
-2.84242121,8.95676749,0.85469621,2.34472001,0.03609271,0.55465075,2.56516035,3.23464959,0.19514142,3.10829233
-2.83641821,8.98249575,0.84787252,2.36537097,0.03571746,0.55154077,2.51769001,3.25485082,0.19778816,3.10283401
-2.83041521,8.97264044,0.83811664,2.37700539,0.03522449,0.54654573,2.46248418,3.26086553,0.19963159,3.08523942
-2.82441221,8.92541525,0.82524346,2.37869177,0.03460305,0.53955847,2.39974741,3.25222894,0.20057009,3.05521401
-2.81840920,8.83999308,0.80914986,2.36975061,0.03384628,0.53051325,2.32986843,3.22886874,0.20052383,3.01277587
-2.81240620,8.71654051,0.78981840,2.34977594,0.03295152,0.51938904,2.25341562,3.19110822,0.19943717,2.95826203
-2.80640320,8.55621773,0.76731816,2.31864769,0.03192033,0.50621149,2.17112600,3.13965530,0.19728013,2.89232354
-2.80040020,8.36114380,0.74180272,2.27653431,0.03075843,0.49105320,2.08388816,3.07557792,0.19404904,2.81590972
-2.79439720,8.13432804,0.71350536,2.22388538,0.02947540,0.47403244,1.99271961,3.00026666,0.18976617,2.73024165
-2.78839420,7.87957058,0.68273170,2.16141453,0.02808428,0.45531029,1.89873943,2.91538608,0.18447860,2.63677615
-2.78239120,7.60133585,0.64985008,2.09007335,0.02660100,0.43508634,1.80313723,2.82281695,0.17825614,2.53716149
-2.77638819,7.30460461,0.61528027,2.01101752,0.02504379,0.41359319,1.70713980,2.72459157,0.17118869,2.43318666
-2.77038519,6.99471058,0.57948080,1.92556650,0.02343246,0.39108991,1.61197651,2.62282494,0.16338288,2.32672633
-2.76438219,6.67716861,0.54293567,1.83515882,0.02178770,0.36785480,1.51884518,2.51964465,0.15495846,2.21968371
-2.75837919,6.35750156,0.50614090,1.74130459,0.02013042,0.34417780,1.42887949,2.41712223,0.14604426,2.11393362
-2.75237619,6.04107277,0.46959143,1.64553755,0.01848101,0.32035280,1.34311944,2.31720868,0.13677424,2.01126812
-2.74637319,5.73293091,0.43376891,1.54936837,0.01685886,0.29667013,1.26248574,2.22167670,0.12728346,1.91334678
-2.74037019,5.43767279,0.39913078,1.45424123,0.01528179,0.27340972,1.18775933,2.13207177,0.11770440,1.82165339
-2.73436718,5.15932907,0.36610088,1.36149505,0.01376565,0.25083481,1.11956638,2.04967354,0.10816356,1.73746076
-2.72836418,4.90127633,0.33506180,1.27233092,0.01232407,0.22918679,1.05836951,1.97546899,0.09877852,1.66180446
-2.72236118,4.66617783,0.30634915,1.18778640,0.01096824,0.20868094,1.00446514,1.91013776,0.08965554,1.59546645
-2.71635818,4.45595359,0.28024760,1.10871750,0.00970684,0.18950346,0.95798685,1.85404974,0.08088777,1.53896846
-2.71035518,4.27177936,0.25698863,1.03578834,0.00854607,0.17180949,0.91891443,1.80727455,0.07255392,1.49257501
-2.70435218,4.11411244,0.23674989,0.96946835,0.00748973,0.15572232,0.88708795,1.76960171,0.06471768,1.45630540
-2.69834917,3.98274165,0.21965577,0.91003655,0.00653938,0.14133351,0.86222592,1.74057025,0.05742751,1.42995339
-2.69234617,3.87685715,0.20577901,0.85759208,0.00569458,0.12870393,0.84394662,1.71950581,0.05071700,1.41311337
-2.68634317,3.79513592,0.19514310,0.81206991,0.00495315,0.11786545,0.83179155,1.70556326,0.04460565,1.40521143
-2.68034017,3.73583763,0.18772512,0.77326064,0.00431139,0.10882313,0.82524978,1.69777264,0.03909993,1.40553945
-2.67433717,3.69690598,0.18345887,0.74083316,0.00376441,0.10155780,0.82378208,1.69508616,0.03419458,1.41329065
-2.66833417,3.67607040,0.18223803,0.71435878,0.00330636,0.09602883,0.82684377,1.69642402,0.02987419,1.42759474
-2.66233117,3.67094370,0.18391936,0.69333592,0.00293070,0.09217687,0.83390540,1.70071722,0.02611472,1.44755128
-2.65632816,3.67911143,0.18832569,0.67721392,0.00263040,0.08992656,0.84447023,1.70694556,0.02288513,1.47225972
-2.65032516,3.69820995,0.19524886,0.66541532,0.00239817,0.08918907,0.85808811,1.71416940,0.02014899,1.50084522
-2.64432216,3.72599066,0.20445259,0.65735581,0.00222660,0.08986441,0.87436508,1.72155440,0.01786590,1.53247928
-2.63831916,3.76036893,0.21567533,0.65246117,0.00210831,0.09184341,0.89296864,1.72838848,0.01599294,1.56639488
-2.63231616,3.79945735,0.22863327,0.65018101,0.00203602,0.09500956,0.91362857,1.73409101,0.01448586,1.60189594
-2.62631316,3.84158348,0.24302354,0.64999921,0.00200272,0.09924044,0.93613342,1.73821456,0.01330020,1.63836124
-2.62031016,3.88529336,0.25852782,0.65144094,0.00200163,0.10440911,0.96032333,1.74043979,0.01239218,1.67524332
-2.61430715,3.92934255,0.27481633,0.65407669,0.00202634,0.11038521,0.98607934,1.74056450,0.01171953,1.71206307
-2.60830415,3.97267704,0.29155231,0.65752350,0.00207076,0.11703600,1.01331027,1.73848808,0.01124210,1.74840084
-2.60230115,4.01440669,0.30839700,0.66144391,0.00212923,0.12422734,1.04193773,1.73419269,0.01092243,1.78388513
-2.59629815,4.05377404,0.32501503,0.66554318,0.00219650,0.13182467,1.07188026,1.72772271,0.01072611,1.81817985
-2.59029515,4.09012127,0.34108015,0.66956520,0.00226777,0.13969403,1.10303753,1.71916370,0.01062211,1.85097139
-2.58429215,4.12285804,0.35628117,0.67328771,0.00233868,0.14770310,1.13527540,1.70862241,0.01058307,1.88195623
-2.57828914,4.15143240,0.37032788,0.67651731,0.00240537,0.15572243,1.16841282,1.69620875,0.01058537,1.91083034
-2.57228614,4.17530691,0.38295675,0.67908460,0.00246451,0.16362663,1.20221133,1.68202091,0.01060931,1.93728072
-2.56628314,4.19394125,0.39393632,0.68083999,0.00251327,0.17129581,1.23636768,1.66613408,0.01063914,1.96098008
-2.56028014,4.20678231,0.40307181,0.68165020,0.00254937,0.17861693,1.27051031,1.64859332,0.01066301,1.98158466
-2.55427714,4.21326219,0.41020895,0.68139587,0.00257110,0.18548537,1.30419978,1.62941068,0.01067299,1.99873560
-2.54827414,4.21280389,0.41523690,0.67997017,0.00257732,0.19180636,1.33693352,1.60856627,0.01066490,2.01206363
-2.54227114,4.20483414,0.41808985,0.67727852,0.00256744,0.19749654,1.36815461,1.58601321,0.01063821,2.02119709
-2.53626813,4.18880225,0.41874762,0.67323926,0.00254146,0.20248529,1.39726451,1.56168552,0.01059580,2.02577254
-2.53026513,4.16420379,0.41723494,0.66778514,0.00249989,0.20671612,1.42363918,1.53550856,0.01054374,2.02544766
-2.52426213,4.13060727,0.41361952,0.66086551,0.00244380,0.21014770,1.44664797,1.50741097,0.01049096,2.01991564
-2.51825913,4.08768214,0.40800911,0.65244874,0.00237474,0.21275481,1.46567448,1.47733726,0.01044892,2.00892022
-2.51225613,4.03522630,0.40054754,0.64252489,0.00229471,0.21452890,1.48013838,1.44526030,0.01043121,1.99227071
-2.50625313,3.97319126,0.39140993,0.63110814,0.00220617,0.21547834,1.48951737,1.41119275,0.01045308,1.96985597
-2.50025013,3.90170329,0.38079735,0.61823880,0.00211192,0.21562834,1.49336797,1.37519673,0.01053099,1.94165663
-2.49424712,3.82107900,0.36893097,0.60398473,0.00201513,0.21502030,1.49134436,1.33739117,0.01068209,1.90775488
-2.48824412,3.73183431,0.35604605,0.58844189,0.00191926,0.21371088,1.48321411,1.29795625,0.01092366,1.86834098
-2.48224112,3.63468575,0.34238587,0.57173383,0.00182805,0.21177042,1.46887011,1.25713479,0.01127258,1.82371617
-2.47623812,3.53054372,0.32819577,0.55401026,0.00174548,0.20928106,1.44833800,1.21523035,0.01174473,1.77429161
-2.47023512,3.42049755,0.31371750,0.53544436,0.00167572,0.20633433,1.42177858,1.17260207,0.01235450,1.72058311
-2.46423212,3.30579275,0.29918405,0.51622914,0.00162317,0.20302838,1.38948516,1.12965657,0.01311416,1.66320180
-2.45822911,3.18780115,0.28481485,0.49657279,0.00159236,0.19946490,1.35187576,1.08683726,0.01403344,1.60284095
-2.45222611,3.06798502,0.27081177,0.47669328,0.00158801,0.19574588,1.30948050,1.04461143,0.01511903,1.54025939
-2.44622311,2.94785666,0.25735556,0.45681232,0.00161493,0.19197016,1.26292493,1.00345591,0.01637420,1.47626208
-2.44022011,2.82893504,0.24460318,0.43714904,0.00167805,0.18823021,1.21290974,0.96384182,0.01779851,1.41167875
-2.43421711,2.71270148,0.23268571,0.41791361,0.00178235,0.18460889,1.16018817,0.92621921,0.01938753,1.34734132
-2.42821411,2.60055607,0.22170705,0.39930108,0.00193281,0.18117669,1.10554187,0.89100221,0.02113278,1.28406108
-2.42221111,2.49377701,0.21174325,0.38148575,0.00213433,0.17798939,1.04975656,0.85855544,0.02302175,1.22260659
-2.41620810,2.39348424,0.20284266,0.36461637,0.00239164,0.17508628,0.99359849,0.82918220,0.02503795,1.16368318
-2.41020510,2.30060926,0.19502656,0.34881222,0.00270917,0.17248913,0.93779273,0.80311494,0.02716125,1.10791487
-2.40420210,2.21587206,0.18829059,0.33416056,0.00309093,0.17020189,0.88300428,0.78050844,0.02936822,1.05582936
-2.39819910,2.13976626,0.18260661,0.32071524,0.00354032,0.16821120,0.82982270,0.76143590,0.03163263,1.00784669
-2.39219610,2.07255270,0.17792515,0.30849667,0.00405995,0.16648768,0.77875068,0.74588796,0.03392610,0.96427182
-2.38619310,2.01426171,0.17417824,0.29749324,0.00465146,0.16498801,0.73019711,0.73377480,0.03621879,0.92529136
-2.38019010,1.96470363,0.17128262,0.28766385,0.00531531,0.16365762,0.68447438,0.72493092,0.03848020,0.89097440
-2.37418709,1.92348692,0.16914319,0.27894166,0.00605056,0.16243397,0.64180006,0.71912254,0.04067999,0.86127718
-2.36818409,1.89004281,0.16765665,0.27123870,0.00685473,0.16125025,0.60230231,0.71605704,0.04278887,0.83605127
-2.36218109,1.86365528,0.16671519,0.26445121,0.00772360,0.16003922,0.56602877,0.71539419,0.04477945,0.81505478
-2.35617809,1.84349500,0.16621011,0.25846539,0.00865115,0.15873726,0.53295797,0.71675858,0.04662706,0.79796603
-2.35017509,1.82865580,0.16603538,0.25316339,0.00962943,0.15728810,0.50301284,0.71975277,0.04831054,0.78439896
-2.34417209,1.81819204,0.16609089,0.24842911,0.01064862,0.15564644,0.47607521,0.72397077,0.04981293,0.77391984
-2.33816908,1.81115575,0.16628545,0.24415385,0.01169706,0.15378098,0.45200075,0.72901134,0.05112203,0.76606434
-2.33216608,1.80663207,0.16653941,0.24024127,0.01276143,0.15167694,0.43063362,0.73449067,0.05223090,0.76035474
-2.32616308,1.80377190,0.16678679,0.23661172,0.01382695,0.14933782,0.41181997,0.74005417,0.05313815,0.75631637
-2.32016008,1.80182098,0.16697702,0.23320577,0.01487770,0.14678648,0.39541997,0.74538707,0.05384813,0.75349312
-2.31415708,1.80014438,0.16707608,0.22998671,0.01589700,0.14406538,0.38131780,0.75022344,0.05437097,0.75146139
-2.30815408,1.79824617,0.16706719,0.22694213,0.01686784,0.14123597,0.36942930,0.75435365,0.05472247,0.74984236
-2.30215108,1.79578357,0.16695091,0.22408446,0.01777337,0.13837747,0.35970706,0.75762991,0.05492382,0.74831209
-2.29614807,1.79257551,0.16674471,0.22145059,0.01859740,0.13558475,0.35214290,0.75996997,0.05500120,0.74660953
-2.29014507,1.78860554,0.16648207,0.21910048,0.01932491,0.13296575,0.34676776,0.76135864,0.05498530,0.74454208
-2.28414207,1.78401898,0.16621104,0.21711498,0.01994260,0.13063826,0.34364899,0.76184742,0.05491059,0.74198876
-2.27813907,1.77911463,0.16599237,0.21559295,0.02043927,0.12872633,0.34288551,0.76155190,0.05481466,0.73890091
-2.27213607,1.77433127,0.16589716,0.21464766,0.02080630,0.12735644,0.34460071,0.76064722,0.05473735,0.73530051
-2.26613307,1.77022941,0.16600422,0.21440281,0.02103791,0.12665341,0.34893393,0.75936157,0.05471986,0.73127624
-2.26013007,1.76746886,0.16639708,0.21498817,0.02113142,0.12673637,0.35603038,0.75796787,0.05480383,0.72697728
-2.25412706,1.76678291,0.16716080,0.21653511,0.02108736,0.12771480,0.36603045,0.75677396,0.05503036,0.72260539
-2.24812406,1.76894998,0.16837867,0.21917207,0.02090946,0.12968483,0.37905848,0.75611155,0.05543908,0.71840530
-2.24212106,1.77476386,0.17012884,0.22302030,0.02060455,0.13272588,0.39521179,0.75632420,0.05606728,0.71465399
-2.23611806,1.78500360,0.17248117,0.22818992,0.02018235,0.13689781,0.41455035,0.75775502,0.05694900,0.71164918
-2.23011506,1.80040454,0.17549421,0.23477657,0.01965513,0.14223870,0.43708772,0.76073443,0.05811441,0.70969761
-2.22411206,1.82163158,0.17921260,0.24285872,0.01903733,0.14876326,0.46278365,0.76556846,0.05958915,0.70910364
-2.21810905,1.84925614,0.18366503,0.25249590,0.01834511,0.15646207,0.49153901,0.77252836,0.06139392,0.71015863
-2.21210605,1.88373785,0.18886269,0.26372780,0.01759581,0.16530170,0.52319324,0.78184179,0.06354428,0.71313171
-2.20610305,1.92541213,0.19479859,0.27657451,0.01680748,0.17522562,0.55752482,0.79368616,0.06605062,0.71826225
-2.20010005,1.97448411,0.20144755,0.29103763,0.01599829,0.18615602,0.59425479,0.80818446,0.06891829,0.72575447
-2.19409705,2.03102940,0.20876704,0.30710252,0.01518610,0.19799649,0.63305357,0.82540371,0.07214802,0.73577445
-2.18809405,2.09500152,0.21669884,0.32474126,0.01438796,0.21063537,0.67355063,0.84535611,0.07573643,0.74844941
-2.18209105,2.16624549,0.22517132,0.34391635,0.01361975,0.22394980,0.71534712,0.86800271,0.07967670,0.76386936
-2.17608804,2.24451643,0.23410247,0.36458478,0.01289576,0.23781012,0.75803062,0.89325932,0.08395935,0.78209081
-2.17008504,2.32950203,0.24340326,0.38670217,0.01222850,0.25208460,0.80119156,0.92100414,0.08857298,0.80314196
-2.16408204,2.42084676,0.25298126,0.41022668,0.01162847,0.26664411,0.84444043,0.95108642,0.09350496,0.82702906
-2.15807904,2.51817614,0.26274435,0.43512228,0.01110403,0.28136661,0.88742501,0.98333554,0.09874207,0.85374308
-2.15207604,2.62111881,0.27260413,0.46136100,0.01066131,0.29614111,0.92984644,1.01756955,0.10427082,0.88326609
-2.14607304,2.72932443,0.28247893,0.48892389,0.01030427,0.31087093,0.97147338,1.05360259,0.11007765,0.91557657
-2.14007004,2.84247556,0.29229610,0.51780049,0.01003467,0.32547602,1.01215317,1.09125041,0.11614867,0.95065306
-2.13406703,2.96029214,0.30199354,0.54798639,0.00985220,0.33989421,1.05181937,1.13033339,0.12246925,0.98847566
-2.12806403,3.08252775,0.31152021,0.57947925,0.00975458,0.35408129,1.09049481,1.17067679,0.12902310,1.02902485
-2.12206103,3.20895718,0.32083567,0.61227294,0.00973768,0.36800983,1.12828997,1.21210816,0.13579123,1.07227763
-2.11605803,3.33935593,0.32990862,0.64635032,0.00979573,0.38166694,1.16539636,1.25445186,0.14275055,1.11820097
-2.11005503,3.47347270,0.33871460,0.68167492,0.00992145,0.39505090,1.20207513,1.29752121,0.14987236,1.16674286
-2.10405203,3.61099652,0.34723286,0.71818191,0.01010626,0.40816703,1.23864120,1.34110898,0.15712087,1.21782151
-2.09804902,3.75152104,0.35544290,0.75576913,0.01034046,0.42102295,1.27544363,1.38497681,0.16445167,1.27131334
-2.09204602,3.89450853,0.36332073,0.79428866,0.01061346,0.43362365,1.31284320,1.42884484,0.17181061,1.32704073
-2.08604302,4.03925666,0.37083518,0.83353963,0.01091401,0.44596651,1.35118811,1.47238230,0.17913289,1.38476041
-2.08004002,4.18487094,0.37794476,0.87326296,0.01123041,0.45803685,1.39078915,1.51520034,0.18634269,1.44415344
-2.07403702,4.33024553,0.38459514,0.91313860,0.01155078,0.46980408,1.43189554,1.55684791,0.19335348,1.50481783
-2.06803402,4.47405486,0.39071759,0.95278559,0.01186329,0.48121889,1.47467277,1.59681156,0.20006885,1.56626450
-2.06203102,4.61475763,0.39622864,0.99176547,0.01215647,0.49221168,1.51918349,1.63451951,0.20638414,1.62791731
-2.05602801,4.75061431,0.40103100,1.02958897,0.01241943,0.50269219,1.56537257,1.66935057,0.21218874,1.68911755
-2.05002501,4.87971811,0.40501571,1.06572602,0.01264219,0.51255060,1.61305713,1.70064744,0.21736898,1.74913303
-2.04402201,5.00003888,0.40806563,1.09961875,0.01281586,0.52165998,1.66192205,1.72773437,0.22181158,1.80717177
-2.03801901,5.10947812,0.41005991,1.13069704,0.01293296,0.52987984,1.71152141,1.74993819,0.22540748,1.86239984
-2.03201601,5.20593315,0.41087942,1.15839601,0.01298757,0.53706082,1.76128565,1.76661199,0.22805589,1.91396267
-2.02601301,5.28736719,0.41041261,1.18217460,0.01297558,0.54305004,1.81053450,1.77716005,0.22966830,1.96100920
-2.02001001,5.35188226,0.40856166,1.20153454,0.01289478,0.54769699,1.85849488,1.78106300,0.23017237,2.00271764
-2.01400700,5.39779141,0.40524847,1.21603864,0.01274499,0.55085949,1.90432329,1.77790165,0.22951535,2.03832198
-2.00800400,5.42368667,0.40042006,1.22532770,0.01252812,0.55240949,1.94713167,1.76737843,0.22766695,2.06713798
-2.00200100,5.42849957,0.39405326,1.22913517,0.01224812,0.55223849,1.98601569,1.74933512,0.22462148,2.08858756
-1.99599800,5.41155146,0.38615815,1.22729883,0.01191102,0.55026212,2.02008443,1.72376614,0.22039904,2.10222062
-1.98999500,5.37259124,0.37678026,1.21976907,0.01152478,0.54642385,2.04849032,1.69082656,0.21504591,2.10773347
-1.98399200,5.31181912,0.36600120,1.20661329,0.01109915,0.54069771,2.07045812,1.65083457,0.20863383,2.10498294
-1.97798899,5.22989543,0.35393790,1.18801642,0.01064559,0.53308974,2.08531202,1.60426834,0.20125841,2.09399588
-1.97198599,5.12793447,0.34074022,1.16427741,0.01017699,0.52363842,2.09249978,1.55175752,0.19303670,2.07497365
-1.96598299,5.00748406,0.32658734,1.13580208,0.00970756,0.51241394,2.09161320,1.49406981,0.18410399,2.04829140
-1.95997999,4.87049193,0.31168280,1.10309253,0.00925255,0.49951644,2.08240413,1.43209354,0.17460999,2.01449240
-1.95397699,4.71926068,0.29624879,1.06673376,0.00882811,0.48507349,2.06479558,1.36681697,0.16471465,1.97427744
-1.94797399,4.55639342,0.28051957,1.02737811,0.00845106,0.46923670,2.03888758,1.29930545,0.15458370,1.92848996
-1.94197099,4.38473239,0.26473471,0.98572795,0.00813869,0.45217792,2.00495763,1.23067747,0.14438422,1.87809715
-1.93596798,4.20729283,0.24913213,0.94251762,0.00790858,0.43408500,1.96345581,1.16208044,0.13428025,1.82416784
-1.92996498,4.02719446,0.23394143,0.89849498,0.00777843,0.41515733,1.91499463,1.09466742,0.12442881,1.76784765
-1.92396198,3.84759270,0.21937766,0.85440342,0.00776583,0.39560138,1.86033424,1.02957513,0.11497627,1.71033230
