energy_ev,total_up,Ag_p_up,Ag_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.08104052,0.63426377,0.20510167,0.00999464,0.12287079,0.47819360,0.00157329,0.07163291,0.10343356,0.00000000
-0.07503752,0.62345407,0.21473227,0.00979332,0.12302056,0.47461003,0.00163478,0.06668234,0.09880973,0.00000000
-0.06903452,0.62127117,0.22486012,0.00979033,0.12578283,0.47708393,0.00173783,0.06304490,0.09577235,0.00000000
-0.06303152,0.62746397,0.23534272,0.00998642,0.13119691,0.48537781,0.00188510,0.06070530,0.09429746,0.00000000
-0.05702851,0.64171482,0.24603859,0.01038075,0.13928141,0.49920950,0.00207919,0.05963398,0.09435286,0.00000000
-0.05102551,0.66365093,0.25681157,0.01097091,0.15003328,0.51826063,0.00232257,0.05978875,0.09590046,0.00000000
-0.04502251,0.69285316,0.26753436,0.01175299,0.16342624,0.54218319,0.00261754,0.06111609,0.09889800,0.00000000
-0.03901951,0.72886196,0.27809137,0.01272154,0.17940874,0.57060403,0.00296616,0.06355231,0.10330001,0.00000000
-0.03301651,0.77118072,0.28838060,0.01386950,0.19790154,0.60312760,0.00337014,0.06702435,0.10905803,0.00000000
-0.02701351,0.81927666,0.29831463,0.01518811,0.21879513,0.63933694,0.00383074,0.07145047,0.11612018,0.00000000
-0.02101051,0.87257991,0.30782074,0.01666682,0.24194728,0.67879340,0.00434865,0.07674074,0.12443000,0.00000000
-0.01500750,0.93048132,0.31684011,0.01829320,0.26718088,0.72103567,0.00492386,0.08279751,0.13392486,0.00000000
-0.00900450,0.99232986,0.32532642,0.02005278,0.29428242,0.76557839,0.00555549,0.08951585,0.14453392,0.00000000
-0.00300150,1.05743029,0.33324389,0.02192907,0.32300138,0.81191122,0.00624170,0.09678411,0.15617598,0.00000000
0.00300150,1.12504198,0.34056510,0.02390349,0.35305074,0.85949866,0.00697957,0.10448458,0.16875732,0.00000000
0.00900450,1.19437969,0.34726876,0.02595544,0.38410880,0.90778132,0.00776495,0.11249447,0.18216969,0.00000000
0.01500750,1.26461683,0.35333781,0.02806239,0.41582252,0.95617903,0.00859247,0.12068705,0.19628888,0.00000000
0.02101051,1.33489183,0.35875787,0.03020009,0.44781244,1.00409610,0.00945544,0.12893313,0.21097372,0.00000000
0.02701351,1.40431800,0.36351654,0.03234284,0.47967914,1.05092893,0.01034586,0.13710283,0.22606604,0.00000000
0.03301651,1.47199678,0.36760351,0.03446387,0.51101118,1.09607605,0.01125455,0.14506762,0.24139143,0.00000000
0.03901951,1.53703457,0.37101162,0.03653575,0.54139446,1.13895047,0.01217119,0.15270255,0.25676101,0.00000000
0.04502251,1.59856263,0.37373897,0.03853099,0.57042250,1.17899398,0.01308452,0.15988871,0.27197427,0.00000000
0.05102551,1.65575949,0.37579197,0.04042253,0.59770765,1.21569308,0.01398260,0.16651575,0.28682286,0.00000000
0.05702851,1.70787513,0.37718919,0.04218448,0.62289249,1.24859579,0.01485304,0.17248438,0.30109535,0.00000000
0.06303152,1.75425602,0.37796594,0.04379272,0.64566128,1.27732879,0.01568338,0.17770880,0.31458263,0.00000000
0.06903452,1.79436979,0.37817906,0.04522564,0.66575074,1.30161401,0.01646142,0.18211895,0.32708400,0.00000000
0.07503752,1.82782847,0.37791188,0.04646474,0.68295981,1.32128373,0.01717563,0.18566240,0.33841347,0.00000000
0.08104052,1.85440893,0.37727879,0.04749530,0.69715785,1.33629348,0.01781556,0.18830591,0.34840613,0.00000000
0.08704352,1.87406946,0.37642916,0.04830691,0.70829090,1.34673187,0.01837222,0.19003641,0.35692420,0.00000000
0.09304652,1.88696128,0.37555014,0.04889389,0.71638551,1.35282645,0.01883846,0.19086156,0.36386246,0.00000000
0.09904952,1.89343402,0.37486812,0.04925568,0.72154989,1.35494511,0.01920930,0.19080958,0.36915286,0.00000000
0.10505253,1.89403446,0.37464838,0.04939694,0.72397218,1.35359256,0.01948221,0.18992851,0.37276783,0.00000000
0.11105553,1.88949800,0.37519284,0.04932764,0.72391580,1.34940142,0.01965729,0.18828487,0.37472235,0.00000000
0.11705853,1.88073273,0.37683562,0.04906286,0.72171171,1.34311806,0.01973742,0.18596161,0.37507432,0.00000000
0.12306153,1.86879612,0.37993649,0.04862251,0.71774807,1.33558328,0.01972823,0.18305560,0.37392341,0.00000000
0.12906453,1.85486496,0.38487198,0.04803077,0.71245731,1.32770816,0.01963808,0.17967458,0.37140818,0.00000000
0.13506753,1.84019936,0.39202463,0.04731550,0.70630117,1.32044600,0.01947785,0.17593371,0.36770175,0.00000000
0.14107054,1.82610185,0.40177039,0.04650737,0.69975436,1.31476089,0.01926071,0.17195191,0.36300599,0.00000000
0.14707354,1.81387320,0.41446458,0.04563902,0.69328716,1.31159439,0.01900175,0.16784799,0.35754459,0.00000000
0.15307654,1.80476658,0.43042704,0.04474399,0.68734804,1.31183127,0.01871758,0.16373687,0.35155531,0.00000000
0.15907954,1.79994181,0.44992676,0.04385574,0.68234678,1.31626588,0.01842586,0.15972589,0.34528172,0.00000000
0.16508254,1.80042194,0.47316697,0.04300656,0.67863888,1.32557050,0.01814484,0.15591149,0.33896485,0.00000000
0.17108554,1.80705370,0.50027112,0.04222661,0.67651206,1.34026722,0.01789281,0.15237628,0.33283516,0.00000000
0.17708854,1.82047412,0.53127053,0.04154297,0.67617540,1.36070453,0.01768767,0.14918674,0.32710515,0.00000000
0.18309155,1.84108461,0.56609458,0.04097885,0.67775171,1.38703999,0.01754640,0.14639156,0.32196300,0.00000000
0.18909455,1.86903409,0.60456384,0.04055295,0.68127351,1.41922997,0.01748471,0.14402075,0.31756752,0.00000000
0.19509755,1.90421217,0.64638697,0.04027901,0.68668288,1.45702707,0.01751664,0.14208551,0.31404468,0.00000000
0.20110055,1.94625288,0.69116165,0.04016555,0.69383529,1.49998583,0.01765432,0.14057893,0.31148575,0.00000000
0.20710355,1.99454910,0.73837995,0.04021582,0.70250719,1.54747650,0.01790779,0.13947748,0.30994716,0.00000000
0.21310655,2.04827735,0.78743815,0.04042802,0.71240725,1.59870683,0.01828484,0.13874310,0.30945211,0.00000000
0.21910955,2.10643186,0.83765102,0.04079561,0.72319056,1.65275086,0.01879102,0.13832603,0.30999359,0.00000000
0.22511256,2.16786666,0.88827006,0.04130794,0.73447531,1.70858377,0.01942968,0.13816804,0.31153881,0.00000000
0.23111556,2.23134380,0.93850525,0.04195092,0.74586108,1.76512127,0.02020210,0.13820596,0.31403461,0.00000000
0.23711856,2.29558542,0.98754940,0.04270787,0.75694797,1.82126189,0.02110760,0.13837538,0.31741354,0.00000000
0.24312156,2.35932742,1.03460427,0.04356040,0.76735556,1.87593009,0.02214380,0.13861437,0.32160027,0.00000000
0.24912456,2.42137186,1.07890716,0.04448937,0.77674079,1.92811830,0.02330679,0.13886689,0.32651789,0.00000000
0.25512756,2.48063584,1.11975690,0.04547574,0.78481390,1.97692594,0.02459139,0.13908586,0.33209371,0.00000000
0.26113057,2.53619403,1.15653785,0.04650147,0.79135160,2.02159315,0.02599129,0.13923572,0.33826433,0.00000000
0.26713357,2.58731305,1.18874086,0.04755018,0.79620679,2.06152803,0.02749930,0.13929425,0.34497946,0.00000000
0.27313657,2.63347558,1.21597993,0.04860775,0.79931429,2.09632547,0.02910744,0.13925366,0.35220446,0.00000000
0.27913957,2.67439315,1.23800376,0.04966271,0.80069237,2.12577697,0.03080699,0.13912087,0.35992134,0.00000000
0.28514257,2.71000672,1.25470158,0.05070642,0.80043983,2.14987069,0.03258859,0.13891689,0.36812814,0.00000000
0.29114557,2.74047514,1.26610272,0.05173308,0.79872893,2.16878170,0.03444214,0.13867541,0.37683674,0.00000000
0.29714857,2.76615189,1.27237007,0.05273951,0.79579440,2.18285296,0.03635676,0.13844065,0.38606925,0.00000000
0.30315158,2.78755150,1.27378763,0.05372476,0.79191911,2.19256798,0.03832064,0.13826451,0.39585302,0.00000000
0.30915458,2.80530725,1.27074278,0.05468956,0.78741720,2.19851650,0.04032094,0.13820325,0.40621479,0.00000000
0.31515758,2.82012249,1.26370421,0.05563564,0.78261550,2.20135513,0.04234353,0.13831379,0.41717413,0.00000000
0.32116058,2.83271835,1.25319675,0.05656498,0.77783420,2.20176490,0.04437295,0.13864991,0.42873656,0.00000000
0.32716358,2.84378042,1.23977433,0.05747903,0.77336786,2.20040800,0.04639217,0.13925841,0.44088690,0.00000000
0.33316658,2.85390761,1.22399263,0.05837792,0.76946764,2.19788622,0.04838258,0.14017558,0.45358318,0.00000000
0.33916958,2.86356593,1.20638281,0.05925977,0.76632586,2.19470299,0.05032395,0.14142404,0.46675148,0.00000000
0.34517259,2.87304977,1.18742780,0.06012012,0.76406354,2.19123137,0.05219450,0.14301025,0.48028216,0.00000000
0.35117559,2.88245291,1.16754223,0.06095149,0.76272173,2.18768958,0.05397107,0.14492267,0.49402774,0.00000000
0.35717859,2.89165101,1.14705716,0.06174313,0.76225700,2.18412530,0.05562939,0.14713089,0.50780264,0.00000000
0.36318159,2.90029648,1.12621016,0.06248103,0.76254133,2.18040981,0.05714449,0.14958553,0.52138499,0.00000000
0.36918459,2.90782630,1.10514118,0.06314808,0.76336647,2.17624201,0.05849117,0.15221919,0.53452047,0.00000000
0.37518759,2.91348237,1.08389427,0.06372452,0.76445249,2.17116223,0.05964460,0.15494828,0.54692814,0.00000000
0.38119060,2.91634335,1.06242473,0.06418854,0.76546011,2.16457497,0.06058099,0.15767562,0.55830808,0.00000000
0.38719360,2.91536647,1.04061117,0.06451708,0.76600603,2.15577948,0.06127831,0.16029389,0.56835057,0.00000000
0.39319660,2.90943703,1.01827148,0.06468680,0.76568068,2.14400623,0.06171704,0.16268948,0.57674630,0.00000000
0.39919960,2.89742303,0.99518178,0.06467508,0.76406726,2.12845755,0.06188088,0.16474686,0.58319745,0.00000000
0.40520260,2.87823215,0.97109694,0.06446113,0.76076123,2.10835026,0.06175747,0.16635306,0.58742872,0.00000000
0.41120560,2.85086803,0.94577160,0.06402700,0.75538923,2.08295786,0.06133901,0.16740209,0.58919824,0.00000000
0.41720860,2.81448303,0.91898036,0.06335865,0.74762644,2.05165032,0.06062273,0.16779921,0.58830741,0.00000000
0.42321161,2.76842485,0.89053599,0.06244676,0.73721170,2.01392943,0.05961125,0.16746463,0.58460955,0.00000000
0.42921461,2.71227466,0.86030489,0.06128747,0.72395954,1.96945784,0.05831281,0.16633670,0.57801663,0.00000000
0.43521761,2.64587497,0.82821879,0.05988288,0.70776874,1.91808073,0.05674125,0.16437427,0.56850402,0.00000000
0.44122061,2.56934608,0.79428256,0.05824134,0.68862703,1.85983899,0.05491584,0.16155826,0.55611277,0.00000000
0.44722361,2.48309051,0.75857757,0.05637746,0.66661191,1.79497353,0.05286095,0.15789224,0.54094949,0.00000000
0.45322661,2.38778540,0.72126091,0.05431193,0.64188755,1.72392084,0.05060548,0.15340215,0.52318378,0.00000000
0.45922961,2.28436370,0.68256064,0.05207108,0.61469831,1.64730029,0.04818220,0.14813514,0.50304330,0.00000000
0.46523262,2.17398519,0.64276756,0.04968620,0.58535904,1.56589395,0.04562696,0.14215757,0.48080680,0.00000000
0.47123562,2.05799920,0.60222420,0.04719273,0.55424303,1.48062034,0.04297775,0.13555241,0.45679543,0.00000000
0.47723862,1.93790081,0.56131176,0.04462928,0.52176809,1.39250345,0.04027375,0.12841598,0.43136269,0.00000000
0.48324162,1.81528298,0.52043587,0.04203655,0.48838152,1.30263877,0.03755437,0.12085450,0.40488362,0.00000000
0.48924462,1.69178666,0.48001182,0.03945618,0.45454482,1.21215787,0.03485826,0.11298026,0.37774359,0.00000000
0.49524762,1.56905126,0.44045032,0.03692962,0.42071867,1.12219329,0.03222241,0.10490796,0.35032719,0.00000000
0.50125063,1.44866745,0.40214414,0.03449699,0.38734886,1.03384508,0.02968133,0.09675104,0.32300783,0.00000000
0.50725363,1.33213409,0.36545646,0.03219606,0.35485370,0.94815040,0.02726628,0.08861842,0.29613821,0.00000000
0.51325663,1.22082063,0.33071120,0.03006124,0.32361333,0.86605715,0.02500472,0.08061162,0.27004215,0.00000000
0.51925963,1.11593620,0.29818566,0.02812282,0.29396112,0.78840230,0.02291978,0.07282232,0.24500803,0.00000000
0.52526263,1.01850584,0.26810557,0.02640623,0.26617743,0.71589551,0.02102999,0.06533062,0.22128384,0.00000000
0.53126563,0.92935427,0.24064263,0.02493152,0.24048563,0.64910806,0.01934905,0.05820372,0.19907405,0.00000000
0.53726863,0.84909705,0.21591431,0.02371299,0.21705043,0.58846707,0.01788578,0.05149536,0.17853830,0.00000000
0.54327164,0.77813872,0.19398576,0.02275900,0.19597822,0.53425463,0.01664417,0.04524564,0.15979160,0.00000000
0.54927464,0.71667736,0.17487353,0.02207188,0.17731931,0.48661134,0.01562357,0.03948146,0.14290609,0.00000000
0.55527764,0.66471470,0.15855076,0.02164806,0.16107168,0.44554374,0.01481895,0.03421730,0.12791411,0.00000000
0.56128064,0.62207086,0.14495353,0.02147830,0.14718598,0.41093478,0.01422123,0.02945638,0.11481223,0.00000000
0.56728364,0.58840289,0.13398789,0.02154810,0.13557151,0.38255667,0.01381772,0.02519202,0.10356609,0.00000000
0.57328664,0.56322594,0.12553733,0.02183814,0.12610276,0.36008551,0.01359256,0.02140922,0.09411570,0.00000000
0.57928964,0.54593643,0.11947039,0.02232493,0.11862632,0.34311687,0.01352721,0.01808626,0.08638111,0.00000000
0.58529265,0.53583614,0.11564793,0.02298151,0.11296789,0.33118181,0.01360101,0.01519630,0.08026794,0.00000000
0.59129565,0.53215660,0.11393002,0.02377819,0.10893911,0.32376293,0.01379170,0.01270891,0.07567280,0.00000000
0.59729865,0.53408313,0.11418204,0.02468341,0.10634409,0.32030989,0.01407598,0.01059153,0.07248831,0.00000000
0.60330165,0.54077796,0.11627995,0.02566457,0.10498546,0.32025407,0.01443007,0.00881066,0.07060758,0.00000000
0.60930465,0.55140183,0.12011439,0.02668895,0.10466980,0.32302231,0.01483024,0.00733300,0.06992798,0.00000000
0.61530765,0.56513386,0.12559364,0.02772455,0.10521237,0.32804933,0.01525335,0.00612625,0.07035418,0.00000000
0.62131066,0.58118918,0.13264528,0.02874094,0.10644110,0.33478876,0.01567734,0.00515986,0.07180036,0.00000000
0.62731366,0.59883411,0.14121645,0.02971001,0.10819966,0.34272276,0.01608168,0.00440541,0.07419155,0.00000000
0.63331666,0.61739864,0.15127271,0.03060667,0.11034984,0.35137016,0.01644785,0.00383702,0.07746407,0.00000000
0.63931966,0.63628600,0.16279557,0.03140938,0.11277290,0.36029300,0.01675965,0.00343139,0.08156512,0.00000000
0.64532266,0.65497934,0.17577866,0.03210065,0.11537016,0.36910165,0.01700355,0.00316786,0.08645163,0.00000000
0.65132566,0.67304533,0.19022278,0.03266725,0.11806279,0.37745830,0.01716891,0.00302830,0.09208830,0.00000000
0.65732866,0.69013487,0.20612987,0.03310038,0.12079070,0.38507917,0.01724820,0.00299690,0.09844503,0.00000000
0.66333167,0.70598102,0.22349628,0.03339559,0.12351091,0.39173524,0.01723707,0.00305995,0.10549391,0.00000000
0.66933467,0.72039435,0.24230555,0.03355261,0.12619522,0.39725172,0.01713443,0.00320552,0.11320583,0.00000000
0.67533767,0.73325625,0.26252107,0.03357497,0.12882741,0.40150646,0.01694236,0.00342318,0.12154699,0.00000000
0.68134067,0.74451040,0.28407912,0.03346953,0.13140021,0.40442728,0.01666606,0.00370372,0.13047538,0.00000000
0.68734367,0.75415310,0.30688246,0.03324589,0.13391201,0.40598861,0.01631372,0.00403883,0.13993757,0.00000000
0.69334667,0.76222302,0.33079519,0.03291575,0.13636366,0.40620740,0.01589626,0.00442094,0.14986600,0.00000000
0.69934967,0.76879086,0.35563910,0.03249217,0.13875538,0.40513874,0.01542715,0.00484298,0.16017681,0.00000000
0.70535268,0.77394963,0.38119186,0.03198895,0.14108410,0.40287125,0.01492215,0.00529826,0.17076858,0.00000000
0.71135568,0.77780605,0.40718749,0.03141989,0.14334122,0.39952245,0.01439904,0.00578041,0.18152201,0.00000000
0.71735868,0.78047345,0.43331903,0.03079825,0.14551106,0.39523432,0.01387734,0.00628338,0.19230067,0.00000000
0.72336168,0.78206673,0.45924381,0.03013623,0.14756994,0.39016923,0.01337808,0.00680147,0.20295283,0.00000000
0.72936468,0.78269922,0.48459093,0.02944463,0.14948608,0.38450618,0.01292350,0.00732947,0.21331442,0.00000000
0.73536768,0.78248191,0.50897100,0.02873253,0.15122026,0.37843761,0.01253681,0.00786282,0.22321291,0.00000000
0.74137069,0.78152458,0.53198758,0.02800725,0.15272716,0.37216660,0.01224199,0.00839778,0.23247218,0.00000000
0.74737369,0.77993880,0.55325009,0.02727433,0.15395741,0.36590456,0.01206349,0.00893168,0.24091791,0.00000000
0.75337669,0.77784219,0.57238734,0.02653765,0.15486011,0.35986918,0.01202604,0.00946318,0.24838356,0.00000000
0.75937969,0.77536364,0.58906136,0.02579971,0.15538579,0.35428267,0.01215436,0.00999246,0.25471633,0.00000000
0.76538269,0.77264868,0.60298050,0.02506194,0.15548954,0.34937002,0.01247288,0.01052149,0.25978311,0.00000000
0.77138569,0.76986462,0.61391145,0.02432503,0.15513422,0.34535723,0.01300541,0.01105417,0.26347587,0.00000000
0.77738869,0.76720462,0.62168933,0.02358938,0.15429352,0.34246928,0.01377480,0.01159646,0.26571638,0.00000000
0.78339170,0.76489042,0.62622538,0.02285543,0.15295476,0.34092783,0.01480250,0.01215648,0.26645992,0.00000000
0.78939470,0.76317310,0.62751184,0.02212408,0.15112123,0.34094851,0.01610805,0.01274449,0.26569784,0.00000000
0.79539770,0.76233178,0.62562376,0.02139694,0.14881404,0.34273781,0.01770862,0.01337276,0.26345872,0.00000000
0.80140070,0.76267010,0.62071765,0.02067660,0.14607337,0.34648958,0.01961838,0.01405547,0.25980822,0.00000000
0.80740370,0.76451047,0.61302690,0.01996680,0.14295915,0.35238129,0.02184787,0.01480837,0.25484753,0.00000000
0.81340670,0.76818656,0.60285452,0.01927249,0.13955107,0.36057014,0.02440346,0.01564851,0.24871047,0.00000000
0.81940970,0.77403428,0.59056331,0.01859985,0.13594812,0.37118931,0.02728664,0.01659381,0.24155953,0.00000000
0.82541271,0.78238186,0.57656415,0.01795623,0.13226761,0.38434445,0.03049354,0.01766260,0.23358088,0.00000000
0.83141571,0.79353969,0.56130302,0.01735004,0.12864379,0.40011084,0.03401436,0.01887316,0.22497872,0.00000000
0.83741871,0.80779056,0.54524742,0.01679055,0.12522626,0.41853134,0.03783305,0.02024318,0.21596919,0.00000000
0.84342171,0.82538103,0.52887282,0.01628775,0.12217810,0.43961533,0.04192706,0.02178929,0.20677421,0.00000000
0.84942471,0.84651442,0.51264988,0.01585213,0.11967395,0.46333896,0.04626728,0.02352655,0.19761536,0.00000000
0.85542771,0.87134604,0.49703295,0.01549451,0.11789799,0.48964668,0.05081815,0.02546809,0.18870820,0.00000000
0.86143072,0.89998088,0.48245032,0.01522585,0.11704192,0.51845403,0.05553812,0.02762469,0.18025729,0.00000000
0.86743372,0.93247392,0.46929648,0.01505714,0.11730293,0.54965180,0.06038014,0.03000452,0.17245178,0.00000000
0.87343672,0.96883306,0.45792667,0.01499929,0.11888151,0.58311113,0.06529259,0.03261292,0.16546210,0.00000000
0.87943972,1.00902432,0.44865367,0.01506306,0.12197924,0.61868946,0.07022023,0.03545231,0.15943747,0.00000000
0.88544272,1.05297896,0.44174655,0.01525901,0.12679633,0.65623691,0.07510551,0.03852216,0.15450431,0.00000000
0.89144572,1.10060183,0.43743144,0.01559753,0.13352877,0.69560267,0.07988989,0.04181901,0.15076564,0.00000000
0.89744872,1.15178028,0.43589353,0.01608880,0.14236522,0.73664094,0.08451538,0.04533663,0.14830116,0.00000000
0.90345173,1.20639298,0.43728021,0.01674282,0.15348339,0.77921605,0.08892603,0.04906614,0.14716798,0.00000000
0.90945473,1.26431773,0.44170465,0.01756938,0.16704585,0.82320629,0.09306947,0.05299622,0.14740189,0.00000000
0.91545773,1.32543769,0.44924944,0.01857806,0.18319545,0.86850619,0.09689835,0.05711335,0.14901891,0.00000000
0.92146073,1.38964548,0.45996976,0.01977814,0.20205027,0.91502694,0.10037169,0.06140194,0.15201701,0.00000000
0.92746373,1.45684473,0.47389584,0.02117851,0.22369823,0.96269493,0.10345593,0.06584460,0.15637791,0.00000000
0.93346673,1.52694897,0.49103433,0.02278750,0.24819165,1.01144846,0.10612588,0.07042227,0.16206873,0.00000000
0.93946973,1.59987783,0.51136847,0.02461270,0.27554184,1.06123275,0.10836529,0.07511436,0.16904354,0.00000000
0.94547274,1.67555088,0.53485696,0.02666072,0.30571419,1.11199363,0.11016717,0.07989885,0.17724460,0.00000000
0.95147574,1.75387960,0.56143181,0.02893686,0.33862388,1.16367045,0.11153381,0.08475245,0.18660340,0.00000000
0.95747874,1.83475806,0.59099507,0.03144486,0.37413276,1.21618852,0.11247647,0.08965064,0.19704147,0.00000000
0.96348174,1.91805309,0.62341501,0.03418652,0.41204754,1.26945199,0.11301483,0.09456788,0.20847095,0.00000000
0.96948474,2.00359487,0.65852203,0.03716141,0.45211965,1.32333747,0.11317613,0.09947772,0.22079500,0.00000000
0.97548774,2.09116844,0.69610463,0.04036649,0.49404702,1.37768918,0.11299418,0.10435309,0.23390819,0.00000000
0.98149075,2.18050723,0.73590605,0.04379590,0.53747786,1.43231591,0.11250813,0.10916663,0.24769685,0.00000000
0.98749375,2.27128887,0.77762187,0.04744059,0.58201651,1.48699024,0.11176120,0.11389113,0.26203951,0.00000000
0.99349675,2.36313382,0.82089901,0.05128824,0.62723126,1.54145009,0.11079930,0.11850005,0.27680746,0.00000000
0.99949975,2.45560703,0.86533643,0.05532301,0.67266395,1.59540266,0.10966970,0.12296820,0.29186563,0.00000000
1.00550275,2.54822248,0.91048781,0.05952552,0.71784102,1.64853048,0.10841963,0.12727243,0.30707354,0.00000000
1.01150575,2.64045041,0.95586622,0.06387283,0.76228554,1.70049931,0.10709511,0.13139242,0.32228671,0.00000000
1.01750875,2.73172676,1.00095097,0.06833851,0.80552981,1.75096717,0.10573972,0.13531155,0.33735827,0.00000000
1.02351176,2.82146423,1.04519637,0.07289283,0.84712785,1.79959414,0.10439363,0.13901762,0.35214078,0.00000000
1.02951476,2.90906419,1.08804236,0.07750294,0.88666726,1.84605206,0.10309267,0.14250365,0.36648844,0.00000000
1.03551776,2.99392890,1.12892658,0.08213325,0.92377986,1.89003349,0.10186764,0.14576847,0.38025935,0.00000000
1.04152076,3.07547310,1.16729762,0.08674578,0.95815055,1.93125946,0.10074367,0.14881717,0.39331801,0.00000000
1.04752376,3.15313454,1.20262889,0.09130067,0.98952404,1.96948530,0.09973982,0.15166140,0.40553778,0.00000000
1.05352676,3.22638295,1.23443274,0.09575668,1.01770911,2.00450435,0.09886879,0.15431933,0.41680345,0.00000000
1.05952976,3.29472708,1.26227410,0.10007185,1.04258014,2.03614933,0.09813677,0.15681545,0.42701365,0.00000000
1.06553277,3.35771982,1.28578342,0.10420418,1.06407610,2.06429136,0.09754345,0.15918003,0.43608307,0.00000000
1.07153577,3.41496125,1.30466802,0.10811231,1.08219687,2.08883691,0.09708217,0.16144831,0.44394451,0.00000000
1.07753877,3.46610011,1.31872174,0.11175632,1.09699745,2.10972297,0.09674018,0.16365948,0.45055052,0.00000000
1.08354177,3.51083374,1.32783210,0.11509848,1.10858023,2.12691100,0.09649912,0.16585539,0.45587470,0.00000000
1.08954477,3.54890709,1.33198490,0.11810408,1.11708600,2.14038023,0.09633553,0.16807909,0.45991244,0.00000000
1.09554777,3.58011117,1.33126582,0.12074212,1.12268413,2.15012099,0.09622155,0.17037323,0.46268117,0.00000000
1.10155078,3.60428129,1.32585892,0.12298610,1.12556258,2.15612854,0.09612577,0.17277836,0.46422006,0.00000000
1.10755378,3.62129551,1.31604191,0.12481455,1.12591830,2.15839819,0.09601413,0.17533128,0.46458901,0.00000000
1.11355678,3.63107359,1.30217831,0.12621162,1.12394844,2.15692182,0.09585093,0.17806334,0.46386703,0.00000000
1.11955978,3.63357639,1.28470674,0.12716747,1.11984293,2.15168632,0.09559992,0.18099895,0.46215004,0.00000000
1.12556278,3.62880591,1.26412744,0.12767843,1.11377855,2.14267400,0.09522544,0.18415413,0.45954799,0.00000000
1.13156578,3.61680581,1.24098673,0.12774717,1.10591490,2.12986488,0.09469352,0.18753545,0.45618152,0.00000000
1.13756878,3.59766224,1.21585977,0.12738251,1.09639210,2.11324059,0.09397295,0.19113911,0.45217813,0.00000000
1.14357179,3.57150469,1.18933224,0.12659914,1.08533033,2.09278973,0.09303631,0.19495044,0.44766801,0.00000000
1.14957479,3.53850670,1.16198184,0.12541720,1.07283092,2.06851407,0.09186087,0.19894368,0.44277980,0.00000000
1.15557779,3.49888616,1.13436010,0.12386162,1.05897883,2.04043510,0.09042932,0.20308224,0.43763620,0.00000000
1.16158079,3.45290497,1.10697548,0.12196141,1.04384616,2.00860052,0.08873034,0.20731930,0.43234988,0.00000000
1.16758379,3.40086807,1.08027831,0.11974883,1.02749634,1.97309013,0.08675897,0.21159890,0.42701972,0.00000000
1.17358679,3.34312169,1.05464844,0.11725852,1.00998876,1.93402067,0.08451679,0.21585731,0.42172761,0.00000000
1.17958979,3.28005102,1.03038596,0.11452662,0.99138343,1.89154937,0.08201180,0.22002493,0.41653601,0.00000000
1.18559280,3.21207739,1.00770557,0.11158993,0.97174546,1.84587592,0.07925824,0.22402844,0.41148639,0.00000000
1.19159580,3.13965516,0.98673485,0.10848514,0.95114916,1.79724289,0.07627603,0.22779325,0.40659866,0.00000000
1.19759880,3.06326867,0.96751654,0.10524817,0.92968166,1.74593454,0.07309022,0.23124619,0.40187167,0.00000000
1.20360180,2.98342930,0.95001465,0.10191367,0.90744587,1.69227423,0.06973018,0.23431829,0.39728480,0.00000000
1.20960480,2.90067308,0.93412425,0.09851459,0.88456286,1.63662062,0.06622875,0.23694755,0.39280056,0.00000000
1.21560780,2.81555872,0.91968432,0.09508203,0.86117364,1.57936298,0.06262132,0.23908171,0.38836811,0.00000000
1.22161081,2.72866632,0.90649313,0.09164510,0.83744031,1.52091582,0.05894485,0.24068073,0.38392759,0.00000000
1.22761381,2.64059648,0.89432527,0.08823104,0.81354668,1.46171322,0.05523702,0.24171896,0.37941488,0.00000000
1.23361681,2.55196982,0.88294949,0.08486534,0.78969841,1.40220311,0.05153526,0.24218686,0.37476681,0.00000000
1.23961981,2.46342632,0.87214637,0.08157198,0.76612255,1.34284154,0.04787600,0.24209223,0.36992625,0.00000000
1.24562281,2.37562445,0.86172493,0.07837375,0.74306649,1.28408729,0.04429399,0.24146078,0.36484696,0.00000000
1.25162581,2.28923935,0.85153713,0.07529245,0.72079627,1.22639672,0.04082166,0.24033604,0.35949794,0.00000000
1.25762881,2.20495971,0.84148957,0.07234915,0.69959411,1.17021878,0.03748871,0.23877856,0.35386680,0.00000000
1.26363182,2.12348302,0.83155168,0.06956437,0.67975498,1.11599028,0.03432174,0.23686448,0.34796226,0.00000000
1.26963482,2.04550868,0.82175979,0.06695807,0.66158225,1.06413116,0.03134401,0.23468329,0.34181523,0.00000000
1.27563782,1.97172877,0.81221697,0.06454962,0.64538201,1.01503962,0.02857535,0.23233513,0.33547870,0.00000000
1.28164082,1.90281649,0.80308843,0.06235757,0.63145636,0.96908702,0.02603207,0.22992754,0.32902617,0.00000000
1.28764382,1.83941218,0.79459265,0.06039931,0.62009538,0.92661240,0.02372702,0.22757172,0.32254880,0.00000000
1.29364682,1.78210734,0.78698885,0.05869062,0.61156801,0.88791667,0.02166967,0.22537866,0.31615133,0.00000000
1.29964982,1.73142699,0.78056113,0.05724506,0.60611202,0.85325634,0.01986619,0.22345510,0.30994704,0.00000000
