energy_ev,total_up,In_p_up,In_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-4.30115058,2.39631410,0.35297823,0.00576545,0.45540818,1.94699806,0.00391842,0.24681997
-4.29514757,2.41163893,0.35870128,0.00583016,0.47200351,1.95102259,0.00401341,0.25502313
-4.28914457,2.42878093,0.36720659,0.00590661,0.49072208,1.95495814,0.00414913,0.26276418
-4.28314157,2.44767696,0.37844782,0.00599499,0.51159109,1.95882061,0.00432398,0.26996187
-4.27713857,2.46844958,0.39240879,0.00609571,0.53468211,1.96276847,0.00453736,0.27656531
-4.27113557,2.49139551,0.40910246,0.00620934,0.56010904,1.96709093,0.00478958,0.28255606
-4.26513257,2.51696553,0.42856732,0.00633649,0.58802303,1.97219048,0.00508186,0.28794870
-4.25912956,2.54573645,0.45086129,0.00647779,0.61860424,1.97856048,0.00541616,0.29278983
-4.25312656,2.57837587,0.47605340,0.00663375,0.65205068,1.98675834,0.00579506,0.29715545
-4.24712356,2.61560115,0.50421342,0.00680473,0.68856433,1.99737536,0.00622157,0.30114682
-4.24112056,2.65813375,0.53539997,0.00699086,0.72833501,2.01100421,0.00669887,0.30488485
-4.23511756,2.70665091,0.56964758,0.00719192,0.77152259,2.02820530,0.00723006,0.30850342
-4.22911456,2.76173653,0.60695325,0.00740736,0.81823834,2.04947331,0.00781792,0.31214181
-4.22311156,2.82383324,0.64726319,0.00763621,0.86852613,2.07520527,0.00846461,0.31593657
-4.21710855,2.89319798,0.69046044,0.00787703,0.92234457,2.10567150,0.00917138,0.32001340
-4.21110555,2.96986319,0.73635409,0.00812794,0.97955103,2.14099078,0.00993840,0.32447919
-4.20510255,3.05360546,0.78467077,0.00838657,1.03988848,2.18111092,0.01076446,0.32941491
-4.19909955,3.14392375,0.83504892,0.00865011,1.10297611,2.22579575,0.01164691,0.33486955
-4.19309655,3.24002828,0.88703668,0.00891531,1.16830456,2.27461921,0.01258145,0.34085553
-4.18709355,3.34084138,0.94009341,0.00917851,1.23523634,2.32696722,0.01356220,0.34734581
-4.18109055,3.44501061,0.99359539,0.00943575,1.30301189,2.38204728,0.01458165,0.35427291
-4.17508754,3.55093427,1.04684556,0.00968279,1.37076144,2.43890572,0.01563085,0.36152992
-4.16908454,3.65679849,1.09908721,0.00991524,1.43752241,2.49645203,0.01669950,0.36897342
-4.16308154,3.76062478,1.14952129,0.01012860,1.50226213,2.55348935,0.01777625,0.37642834
-4.15707854,3.86032624,1.19732663,0.01031844,1.56390483,2.60874994,0.01884897,0.38369433
-4.15107554,3.95377014,1.24168249,0.01048047,1.62136223,2.66093420,0.01990510,0.39055345
-4.14507254,4.03884438,1.28179235,0.01061064,1.67356613,2.70875155,0.02093197,0.39677881
-4.13906953,4.11352491,1.31690815,0.01070531,1.71950194,2.75096162,0.02191720,0.40214372
-4.13306653,4.17594137,1.34635372,0.01076131,1.75824146,2.78641379,0.02284899,0.40643078
-4.12706353,4.22443794,1.36954645,0.01077607,1.78897343,2.81408377,0.02371650,0.40944068
-4.12106053,4.25762708,1.38601626,0.01074768,1.81103054,2.83310554,0.02451009,0.41100012
-4.11505753,4.27443384,1.39542091,0.01067500,1.82391164,2.84279757,0.02522153,0.41096857
-4.10905453,4.27412901,1.39755707,0.01055766,1.82729806,2.84268249,0.02584418,0.40924351
-4.10305153,4.25635020,1.39236666,0.01039612,1.82106342,2.83249961,0.02637306,0.40576408
-4.09704852,4.22111014,1.37993815,0.01019166,1.80527657,2.81221021,0.02680485,0.40051282
-4.09104552,4.16879248,1.36050295,0.00994638,1.78019757,2.78199568,0.02713788,0.39351572
-4.08504252,4.10013565,1.33442713,0.00966311,1.74626712,2.74224913,0.02737201,0.38484050
-4.07903952,4.01620623,1.30219885,0.00934535,1.70409004,2.69356109,0.02750848,0.37459329
-4.07303652,3.91836315,1.26441228,0.00899723,1.65441368,2.63670029,0.02754977,0.36291413
-4.06703352,3.80821490,1.22174874,0.00862335,1.59810258,2.57259061,0.02749937,0.34997129
-4.06103052,3.68757160,1.17495592,0.00822866,1.53611034,2.50228515,0.02736162,0.33595501
-4.05502751,3.55839411,1.12482623,0.00781838,1.46945025,2.42693854,0.02714154,0.32107081
-4.04902451,3.42274208,1.07217492,0.00739783,1.39916591,2.34777852,0.02684462,0.30553272
-4.04302151,3.28272274,1.01781906,0.00697233,1.32630295,2.26607738,0.02647674,0.28955686
-4.03701851,3.14044186,0.96255791,0.00654705,1.25188294,2.18312410,0.02604401,0.27335540
-4.03101551,2.99795816,0.90715535,0.00612694,1.17688037,2.10019765,0.02555273,0.25713125
-4.02501251,2.85724185,0.85232470,0.00571658,1.10220315,2.01854164,0.02500931,0.24107364
-4.01900950,2.72013808,0.79871629,0.00532014,1.02867715,1.93934077,0.02442024,0.22535450
-4.01300650,2.58833531,0.74690791,0.00494129,0.95703486,1.86369902,0.02379203,0.21012593
-4.00700350,2.46333895,0.69739798,0.00458316,0.88790795,1.79261974,0.02313123,0.19551842
-4.00100050,2.34645007,0.65060148,0.00424830,0.82182372,1.72698786,0.02244435,0.18164002
-3.99499750,2.23874905,0.60684835,0.00393868,0.75920485,1.66755424,0.02173782,0.16857626
-3.98899450,2.14108425,0.56638413,0.00365567,0.70037207,1.61492240,0.02101797,0.15639061
-3.98299150,2.05406531,0.52937257,0.00340008,0.64554912,1.56953811,0.02029088,0.14512561
-3.97698849,1.97806139,0.49589982,0.00317219,0.59486963,1.53168206,0.01956235,0.13480419
-3.97098549,1.91320418,0.46598009,0.00297177,0.54838527,1.50146610,0.01883773,0.12543145
-3.96498249,1.85939583,0.43956239,0.00279815,0.50607477,1.47883368,0.01812188,0.11699649
-3.95897949,1.81632200,0.41653815,0.00265028,0.46785341,1.46356464,0.01741896,0.10947440
-3.95297649,1.78347000,0.39674964,0.00252682,0.43358275,1.45528496,0.01673244,0.10282830
-3.94697349,1.76015201,0.37999878,0.00242618,0.40308018,1.45348158,0.01606495,0.09701131
-3.94097049,1.74553327,0.36605644,0.00234662,0.37612839,1.45752215,0.01541823,0.09196860
-3.93496748,1.73866476,0.35467192,0.00228631,0.35248428,1.46667971,0.01479316,0.08763926
-3.92896448,1.73851975,0.34558238,0.00224345,0.33188761,1.48016149,0.01418975,0.08395823
-3.92296148,1.74403334,0.33852229,0.00221630,0.31406905,1.49714129,0.01360719,0.08085810
-3.91695848,1.75414380,0.33323237,0.00220328,0.29875760,1.51679399,0.01304399,0.07827085
-3.91095548,1.76783421,0.32946809,0.00220305,0.28568748,1.53833121,0.01249807,0.07612953
-3.90495248,1.78417288,0.32700732,0.00221451,0.27460425,1.56103632,0.01196698,0.07436976
-3.89894947,1.80235074,0.32565685,0.00223692,0.26527013,1.58429720,0.01144798,0.07293121
-3.89294647,1.82171397,0.32525776,0.00226987,0.25746849,1.60763519,0.01093834,0.07175882
-3.88694347,1.84179005,0.32568910,0.00231332,0.25100722,1.63072839,0.01043541,0.07080386
-3.88094047,1.86230590,0.32686997,0.00236761,0.24572122,1.65342804,0.00993685,0.07002477
-3.87493747,1.88319669,0.32875965,0.00243338,0.24147353,1.67576672,0.00944075,0.06938775
-3.86893447,1.90460443,0.33135585,0.00251162,0.23815546,1.69795746,0.00894574,0.06886703
-3.86293147,1.92686613,0.33469096,0.00260352,0.23568535,1.72038349,0.00845107,0.06844483
-3.85692846,1.95049134,0.33882654,0.00271045,0.23400627,1.74357850,0.00795663,0.06811107
-3.85092546,1.97612997,0.34384605,0.00283383,0.23308262,1.76819807,0.00746296,0.06786273
-3.84492246,2.00453133,0.34984631,0.00297505,0.23289582,1.79498326,0.00697123,0.06770292
-3.83891946,2.03649627,0.35692785,0.00313533,0.23343923,1.82471782,0.00648310,0.06763977
-3.83291646,2.07282439,0.36518475,0.00331561,0.23471260,1.85818100,0.00600071,0.06768506
-3.82691346,2.11425885,0.37469433,0.00351646,0.23671637,1.89609800,0.00552651,0.06785276
-3.82091046,2.16143149,0.38550728,0.00373792,0.23944596,1.93909071,0.00506316,0.06815750
-3.81490745,2.21481100,0.39763872,0.00397944,0.24288653,1.98763096,0.00461337,0.06861305
-3.80890445,2.27465692,0.41106070,0.00423980,0.24700845,2.04199896,0.00417983,0.06923085
-3.80290145,2.34098188,0.42569658,0.00451705,0.25176365,2.10224906,0.00376504,0.07001880
-3.79689845,2.41352440,0.44141763,0.00480848,0.25708323,2.16818484,0.00337126,0.07098015
-3.79089545,2.49173386,0.45804215,0.00511067,0.26287645,2.23934509,0.00300040,0.07211271
-3.78489245,2.57476874,0.47533721,0.00541948,0.26903114,2.31500154,0.00265401,0.07340841
-3.77888944,2.66150859,0.49302307,0.00573017,0.27541562,2.39416899,0.00233319,0.07485313
-3.77288644,2.75057954,0.51078015,0.00603748,0.28188211,2.47562753,0.00203865,0.07642688
-3.76688344,2.84039241,0.52825820,0.00633581,0.28827141,2.55795596,0.00177069,0.07810437
-3.76088044,2.92919183,0.54508747,0.00661934,0.29441878,2.63957531,0.00152921,0.07985578
-3.75487744,3.01511421,0.56089120,0.00688224,0.30016059,2.71880024,0.00131383,0.08164791
-3.74887444,3.09625215,0.57529905,0.00711889,0.30534172,2.79389635,0.00112389,0.08344541
-3.74287144,3.17072219,0.58796074,0.00732400,0.30982303,2.86314063,0.00095854,0.08521225
-3.73686843,3.23673309,0.59855938,0.00749288,0.31348882,2.92488247,0.00081684,0.08691327
-3.73086543,3.29265141,0.60682375,0.00762157,0.31625389,2.97760254,0.00069782,0.08851574
-3.72486243,3.33706178,0.61253922,0.00770699,0.31806978,3.01996700,0.00060057,0.08999084
-3.71885943,3.36881917,0.61555656,0.00774711,0.31892998,3.05087473,0.00052430,0.09131508
-3.71285643,3.38709114,0.61579847,0.00774095,0.31887388,3.06949591,0.00046843,0.09247161
-3.70685343,3.39138853,0.61326354,0.00768873,0.31798928,3.07530028,0.00043267,0.09345122
-3.70085043,3.38158359,0.60802745,0.00759178,0.31641325,3.06807446,0.00041706,0.09425321
-3.69484742,3.35791510,0.60024145,0.00745256,0.31433138,3.04792782,0.00042200,0.09488595
-3.68884442,3.32098078,0.59012826,0.00727457,0.31197535,3.01528708,0.00044834,0.09536716
-3.68284142,3.27171756,0.57797559,0.00706222,0.30961886,2.97088033,0.00049737,0.09572391
-3.67683842,3.21137092,0.56412752,0.00682073,0.30757203,2.91571134,0.00057083,0.09599233
-3.67083542,3.14145478,0.54897424,0.00655589,0.30617435,2.85102558,0.00067092,0.09621693
-3.66483242,3.06370360,0.53294046,0.00627395,0.30578635,2.77826957,0.00080029,0.09644977
-3.65882941,2.98001864,0.51647286,0.00598138,0.30678025,2.69904497,0.00096197,0.09674919
-3.65282641,2.89241035,0.50002721,0.00568467,0.30952957,2.61505938,0.00115934,0.09717833
-3.64682341,2.80293861,0.48405530,0.00539017,0.31439820,2.52807548,0.00139601,0.09780339
-3.64082041,2.71365293,0.46899226,0.00510388,0.32172889,2.43985999,0.00167577,0.09869164
-3.63481741,2.62653409,0.45524450,0.00483130,0.33183166,2.35213414,0.00200243,0.09990923
-3.62881441,2.54343892,0.44317858,0.00457730,0.34497225,2.26652691,0.00237967,0.10151885
-3.62281141,2.46604960,0.43311128,0.00434598,0.36136093,2.18453222,0.00281092,0.10357734
-3.61680840,2.39582875,0.42530112,0.00414060,0.38114211,2.10747119,0.00329912,0.10613322
-3.61080540,2.33398140,0.41994135,0.00396354,0.40438500,2.03646040,0.00384660,0.10922433
-3.60480240,2.28142490,0.41715485,0.00381623,0.43107565,1.97238678,0.00445487,0.11287558
-3.59879940,2.23876747,0.41699079,0.00369919,0.46111092,1.91588989,0.00512441,0.11709702
-3.59279640,2.20629613,0.41942328,0.00361206,0.49429456,1.86735205,0.00585459,0.12188224
-3.58679340,2.18397445,0.42435209,0.00355362,0.53033580,1.82689649,0.00664345,0.12720719
-3.58079040,2.17145038,0.43160541,0.00352192,0.56885083,1.79439377,0.00748764,0.13302962
-3.57478739,2.16807417,0.44094475,0.00351432,0.60936716,1.76947633,0.00838239,0.13928910
-3.56878439,2.17292604,0.45207177,0.00352766,0.65133129,1.75156085,0.00932144,0.14590776
-3.56278139,2.18485313,0.46463708,0.00355835,0.69411940,1.73987776,0.01029717,0.15279174
-3.55677839,2.20251452,0.47825074,0.00360252,0.73705111,1.73350716,0.01130066,0.15983336
-3.55077539,2.22443329,0.49249426,0.00365616,0.77940601,1.73141994,0.01232191,0.16691393
-3.54477239,2.24905375,0.50693374,0.00371526,0.82044248,1.73252272,0.01335003,0.17390726
-3.53876938,2.27480202,0.52113382,0.00377595,0.85941830,1.73570510,0.01437357,0.18068361
-3.53276638,2.30014766,0.53467196,0.00383460,0.89561240,1.73988727,0.01538084,0.18711400
-3.52676338,2.32366411,0.54715257,0.00388800,0.92834684,1.74406634,0.01636025,0.19307480
-3.52076038,2.34408543,0.55822053,0.00393338,0.95700842,1.74735930,0.01730071,0.19845223
-3.51475738,2.36035707,0.56757354,0.00396857,0.98106871,1.74904096,0.01819195,0.20314678
-3.50875438,2.37167843,0.57497280,0.00399200,1.00010204,1.74857517,0.01902487,0.20707719
-3.50275138,2.37753538,0.58025172,0.00400275,1.01380032,1.74563787,0.01979186,0.21018392
-3.49674837,2.37772132,0.58332212,0.00400059,1.02198426,1.74013108,0.02048701,0.21243183
-3.49074537,2.37234567,0.58417772,0.00398592,1.02461032,1.73218709,0.02110623,0.21381204
-3.48474237,2.36182940,0.58289481,0.00395977,1.02177314,1.72216256,0.02164742,0.21434285
-3.47873937,2.34688781,0.57962998,0.00392370,1.01370316,1.71062293,0.02211035,0.21406953
-3.47273637,2.32850114,0.57461492,0.00387975,1.00075965,1.69831769,0.02249664,0.21306321
-3.46673337,2.30787430,0.56814870,0.00383033,0.98341927,1.68614766,0.02280951,0.21141867
-3.46073037,2.28638742,0.56058751,0.00377809,0.96226067,1.67512563,0.02305359,0.20925123
-3.45472736,2.26553928,0.55233249,0.00372584,0.93794578,1.66633208,0.02323453,0.20669286
-3.44872436,2.24688598,0.54381596,0.00367637,0.91119841,1.66086790,0.02335872,0.20388762
-3.44272136,2.23197733,0.53548662,0.00363239,0.88278117,1.65980601,0.02343284,0.20098663
-3.43671836,2.22229347,0.52779417,0.00359636,0.85347145,1.66414377,0.02346356,0.19814274
-3.43071536,2.21918420,0.52117397,0.00357044,0.82403743,1.67475821,0.02345715,0.19550520
-3.42471236,2.22381318,0.51603211,0.00355634,0.79521492,1.69236548,0.02341918,0.19321434
-3.41870935,2.23710904,0.51273153,0.00355532,0.76768588,1.71748626,0.02335429,0.19139665
-3.41270635,2.25972496,0.51157944,0.00356806,0.74205928,1.75041805,0.02326599,0.19016030
-3.40670335,2.29200803,0.51281655,0.00359472,0.71885472,1.79121528,0.02315660,0.18959129
-3.40070035,2.33397914,0.51660832,0.00363484,0.69848952,1.83967773,0.02302718,0.18975040
-3.39469735,2.38532391,0.52303846,0.00368744,0.68126923,1.89534763,0.02287761,0.19067085
-3.38869435,2.44539467,0.53210492,0.00375098,0.66738199,1.95751511,0.02270672,0.19235705
-3.38269135,2.51322331,0.54371843,0.00382349,0.65689660,2.02523186,0.02251246,0.19478410
-3.37668834,2.58754412,0.55770362,0.00390258,0.64976421,2.09733244,0.02229210,0.19789832
-3.37068534,2.66682611,0.57380265,0.00398553,0.64582350,2.17246231,0.02204251,0.20161866
-3.36468234,2.74931339,0.59168142,0.00406941,0.64480908,2.24911182,0.02176036,0.20583902
-3.35867934,2.83307247,0.61093800,0.00415116,0.64636260,2.32565503,0.02144246,0.21043122
-3.35267634,2.91604495,0.63111329,0.00422769,0.65004643,2.40039220,0.02108588,0.21524883
-3.34667334,2.99610413,0.65170340,0.00429596,0.65535920,2.47159468,0.02068825,0.22013146
-3.34067034,3.07111370,0.67217364,0.00435312,0.66175284,2.53755094,0.02024784,0.22490952
-3.33466733,3.13898692,0.69197353,0.00439654,0.66865062,2.59661239,0.01976376,0.22940938
-3.32866433,3.19774453,0.71055255,0.00442391,0.67546560,2.64723766,0.01923594,0.23345853
-3.32266133,3.24556957,0.72737598,0.00443331,0.68161893,2.68803393,0.01866524,0.23689086
-3.31665833,3.28085748,0.74194037,0.00442326,0.68655756,2.71779423,0.01805341,0.23955173
-3.31065533,3.30225996,0.75378822,0.00439271,0.68977070,2.73552936,0.01740303,0.24130264
-3.30465233,3.30872106,0.76252110,0.00434113,0.69080465,2.74049353,0.01671746,0.24202546
-3.29864932,3.29950444,0.76781096,0.00426845,0.68927549,2.73220283,0.01600072,0.24162601
-3.29264632,3.27421084,0.76940907,0.00417509,0.68487918,2.71044585,0.01525739,0.24003685
-3.28664332,3.23278517,0.76715231,0.00406192,0.67739896,2.67528623,0.01449252,0.23721915
-3.28064032,3.17551312,0.76096652,0.00393022,0.66670958,2.62705696,0.01371143,0.23316370
-3.27463732,3.10300741,0.75086692,0.00378163,0.65277856,2.56634681,0.01291967,0.22789088
-3.26863432,3.01618430,0.73695546,0.00361812,0.63566420,2.49397925,0.01212287,0.22144970
-3.26263132,2.91623151,0.71941539,0.00344189,0.61551075,2.41098500,0.01132661,0.21391588
-3.25662831,2.80456866,0.69850331,0.00325532,0.59254085,2.31856912,0.01053635,0.20538913
-3.25062531,2.68280225,0.67453904,0.00306093,0.56704573,2.21807414,0.00975735,0.19598970
-3.24462231,2.55267668,0.64789385,0.00286128,0.53937348,2.11094062,0.00899453,0.18585440
-3.23861931,2.41602363,0.61897763,0.00265890,0.50991611,1.99866681,0.00825248,0.17513218
-3.23261631,2.27471163,0.58822547,0.00245627,0.47909584,1.88276899,0.00753534,0.16397960
-3.22661331,2.13059787,0.55608436,0.00225574,0.44735125,1.76474388,0.00684677,0.15255617
-3.22061031,1.98548392,0.52300046,0.00205949,0.41512385,1.64603462,0.00618994,0.14101999
-3.21460730,1.84107691,0.48940748,0.00186949,0.38284557,1.52800124,0.00556745,0.12952366
-3.20860430,1.69895732,0.45571647,0.00168750,0.35092764,1.41189667,0.00498136,0.11821064
-3.20260130,1.56055410,0.42230749,0.00151502,0.31975116,1.29884862,0.00443317,0.10721229
-3.19659830,1.42712755,0.38952312,0.00135331,0.28965957,1.18984767,0.00392381,0.09664545
-3.19059530,1.29975991,0.35766402,0.00120337,0.26095329,1.08574147,0.00345371,0.08661086
-3.18459230,1.17935326,0.32698650,0.00106597,0.23388636,0.98723459,0.00302275,0.07719216
-3.17858929,1.06663402,0.29770192,0.00094166,0.20866512,0.89489349,0.00263035,0.06845559
-3.17258629,0.96216311,0.26997763,0.00083079,0.18544867,0.80915574,0.00227554,0.06045035
-3.16658329,0.86635055,0.24393946,0.00073353,0.16435091,0.73034265,0.00195692,0.05320940
-3.16058029,0.77947335,0.21967509,0.00064990,0.14544391,0.65867410,0.00167283,0.04675069
-3.15457729,0.70169527,0.19723831,0.00057981,0.12876206,0.59428483,0.00142133,0.04107877
-3.14857429,0.63308734,0.17665365,0.00052307,0.11430699,0.53724095,0.00120029,0.03618649
-3.14257129,0.57364794,0.15792121,0.00047944,0.10205263,0.48755598,0.00100746,0.03205680
-3.13656828,0.52332138,0.14102136,0.00044862,0.09195034,0.44520560,0.00084052,0.02866465
-3.13056528,0.48201438,0.12591923,0.00043029,0.08393370,0.41014044,0.00069714,0.02597864
-3.12456228,0.44960965,0.11256866,0.00042413,0.07792287,0.38229668,0.00057504,0.02396258
-3.11855928,0.42597635,0.10091568,0.00042978,0.07382834,0.36160389,0.00047202,0.02257693
-3.11255628,0.41097724,0.09090127,0.00044693,0.07155397,0.34799039,0.00038603,0.02177988
-3.10655328,0.40447252,0.08246366,0.00047524,0.07099938,0.34138584,0.00031515,0.02152829
-3.10055028,0.40632077,0.07553987,0.00051438,0.07206167,0.34172148,0.00025771,0.02177846
-3.09454727,0.41637714,0.07006678,0.00056399,0.07463651,0.34892835,0.00021223,0.02248664
-3.08854427,0.43448958,0.06598179,0.00062372,0.07861881,0.36293370,0.00017751,0.02360947
-3.08254127,0.46049359,0.06322299,0.00069317,0.08390311,0.38365639,0.00015260,0.02510433
-3.07653827,0.49420621,0.06172919,0.00077191,0.09038372,0.41100154,0.00013687,0.02692967
-3.07053527,0.53541993,0.06143969,0.00085943,0.09795488,0.44485518,0.00012997,0.02904531
-3.06453227,0.58389741,0.06229410,0.00095521,0.10651106,0.48507933,0.00013193,0.03141287
-3.05852926,0.63936738,0.06423215,0.00105862,0.11594752,0.53150813,0.00014310,0.03399624
-3.05252626,0.70152256,0.06719365,0.00116900,0.12616111,0.58394544,0.00016424,0.03676221
-3.04652326,0.77001993,0.07111869,0.00128560,0.13705160,0.64216430,0.00019651,0.03968116
-3.04052026,0.84448378,0.07594807,0.00140766,0.14852324,0.70590855,0.00024150,0.04272790
-3.03451726,0.92451161,0.08162404,0.00153433,0.16048683,0.77489676,0.00030129,0.04588262
-3.02851426,1.00968296,0.08809131,0.00166476,0.17286198,0.84882850,0.00037843,0.04913179
-3.02251126,1.09957093,0.09529840,0.00179811,0.18557959,0.92739288,0.00047602,0.05246915
-3.01650825,1.19375600,0.10319912,0.00193354,0.19858430,1.01027897,0.00059768,0.05589653
-3.01050525,1.29184153,0.11175425,0.00207026,0.21183687,1.09718776,0.00074762,0.05942460
-3.00450225,1.39347033,0.12093328,0.00220756,0.22531617,1.18784514,0.00093060,0.06307331
-2.99849925,1.49834119,0.13071600,0.00234482,0.23902069,1.28201508,0.00115192,0.06687213
-2.99249625,1.60622458,0.14109397,0.00248154,0.25296931,1.37951232,0.00141746,0.07085986
-2.98649325,1.71697636,0.15207154,0.00261738,0.26720129,1.48021376,0.00173355,0.07508404
-2.98049025,1.83054852,0.16366647,0.00275213,0.28177521,1.58406763,0.00210696,0.07959994
-2.97448724,1.94699591,0.17590984,0.00288577,0.29676694,1.69109965,0.00254477,0.08446906
-2.96848424,2.06647816,0.18884529,0.00301843,0.31226652,1.80141540,0.00305429,0.08975721
-2.96248124,2.18925599,0.20252742,0.00315043,0.32837399,1.91519833,0.00364285,0.09553210
-2.95647824,2.31568159,0.21701935,0.00328223,0.34519435,2.03270290,0.00431767,0.10186066
-2.95047524,2.44618274,0.23238946,0.00341441,0.36283169,2.15424264,0.00508562,0.10880601
-2.94447224,2.58124086,0.24870734,0.00354769,0.38138283,2.28017308,0.00595302,0.11642425
-2.93846923,2.72136342,0.26603911,0.00368284,0.40093067,2.41086983,0.00692534,0.12476129
-2.93246623,2.86705137,0.28444221,0.00382065,0.42153747,2.54670237,0.00800695,0.13384965
-2.92646323,3.01876286,0.30395993,0.00396191,0.44323863,2.68800435,0.00920084,0.14370555
-2.92046023,3.17687443,0.32461590,0.00410735,0.46603693,2.83504137,0.01050836,0.15432641
-2.91445723,3.34164131,0.34640884,0.00425757,0.48989792,2.98797774,0.01192894,0.16568875
-2.90845423,3.51315874,0.36930777,0.00441302,0.51474649,3.14684343,0.01345984,0.17774687
-2.90245123,3.69132597,0.39324810,0.00457392,0.54046488,3.31150311,0.01509596,0.19043215
-2.89644822,3.87581502,0.41812872,0.00474028,0.56689250,3.48162863,0.01682969,0.20365324
-2.89044522,4.06604601,0.44381040,0.00491178,0.59382740,3.65667682,0.01865079,0.21729706
-2.88444222,4.26117059,0.47011568,0.00508782,0.62102955,3.83587399,0.02054636,0.23123068
-2.87843922,4.46006506,0.49683025,0.00526747,0.64822595,4.01820855,0.02250091,0.24530403
-2.87243622,4.66133408,0.52370599,0.00544949,0.67511719,4.20243273,0.02449648,0.25935335
-2.86643322,4.86332576,0.55046555,0.00563233,0.70138539,4.38707422,0.02651286,0.27320528
-2.86043022,5.06415810,0.57680837,0.00581416,0.72670326,4.57045787,0.02852790,0.28668145
-2.85442721,5.26175666,0.60241795,0.00599291,0.75074374,4.75073744,0.03051789,0.29960346
-2.84842421,5.45390231,0.62697007,0.00616634,0.77319000,4.92593666,0.03245807,0.31179792
-2.84242121,5.63828790,0.65014172,0.00633207,0.79374528,5.09399854,0.03432310,0.32310152
-2.83641821,5.81258171,0.67162026,0.00648769,0.81214223,5.25284115,0.03608771,0.33336583
-2.83041521,5.97449554,0.69111256,0.00663079,0.82815116,5.40041818,0.03772731,0.34246165
-2.82441221,6.12185468,0.70835369,0.00675911,0.84158721,5.53478155,0.03921859,0.35028274
-2.81840920,6.25266701,0.72311467,0.00687054,0.85231568,5.65414385,0.04054015,0.35674887
-2.81240620,6.36518815,0.73520918,0.00696325,0.86025567,5.75693769,0.04167311,0.36180788
-2.80640320,6.45797994,0.74449876,0.00703573,0.86538168,5.84186942,0.04260164,0.36543687
-2.80040020,6.52995944,0.75089637,0.00708685,0.86772321,5.90796460,0.04331335,0.36764232
-2.79439720,6.58043626,0.75436814,0.00711591,0.86736229,5.95460321,0.04379970,0.36845927
-2.78839420,6.60913638,0.75493335,0.00712264,0.86442918,5.98154265,0.04405622,0.36794945
-2.78239120,6.61621111,0.75266248,0.00710723,0.85909645,5.98892732,0.04408259,0.36619865
-2.77638819,6.60223084,0.74767376,0.00707030,0.85157159,5.97728425,0.04388262,0.36331320
-2.77038519,6.56816358,0.74012807,0.00701290,0.84208864,5.94750476,0.04346411,0.35941588
-2.76438219,6.51533931,0.73022274,0.00693643,0.83089920,5.90081285,0.04283856,0.35464141
-2.75837919,6.44540161,0.71818441,0.00684261,0.81826314,5.83872178,0.04202078,0.34913160
-2.75237619,6.36024898,0.70426134,0.00673342,0.80443951,5.76298078,0.04102837,0.34303052
-2.74637319,6.26196840,0.68871558,0.00661098,0.78967806,5.67551436,0.03988118,0.33647970
-2.74037019,6.15276434,0.67181523,0.00647755,0.77421167,5.57835711,0.03860073,0.32961371
-2.73436718,6.03488653,0.65382729,0.00633537,0.75825004,5.47358701,0.03720953,0.32255620
-2.72836418,5.91055980,0.63501130,0.00618665,0.74197491,5.36326031,0.03573048,0.31541657
-2.72236118,5.78191925,0.61561395,0.00603349,0.72553696,5.24935113,0.03418629,0.30828742
-2.71635818,5.65095352,0.59586503,0.00587782,0.70905447,5.13369825,0.03259893,0.30124281
-2.71035518,5.51945863,0.57597457,0.00572134,0.69261376,5.01796156,0.03098922,0.29433741
-2.70435218,5.38900411,0.55613139,0.00556556,0.67627137,4.90358971,0.02937641,0.28760655
-2.69834917,5.26091249,0.53650290,0.00541171,0.66005770,4.79180014,0.02777796,0.28106718
-2.69234617,5.13625257,0.51723608,0.00526079,0.64398197,4.68357180,0.02620940,0.27471952
-2.68634317,5.01584584,0.49845944,0.00511356,0.62803822,4.57965019,0.02468421,0.26854951
-2.68034017,4.90028508,0.48028574,0.00497059,0.61221187,4.48056386,0.02321395,0.26253171
-2.67433717,4.78996336,0.46281522,0.00483228,0.59648661,4.38665053,0.02180830,0.25663268
-2.66833417,4.68511093,0.44613904,0.00469889,0.58085118,4.29809103,0.02047530,0.25081452
-2.66233117,4.58583761,0.43034275,0.00457059,0.56530565,4.21494837,0.01922154,0.24503848
-2.65632816,4.49217768,0.41550936,0.00444753,0.54986691,4.13720940,0.01805245,0.23926840
-2.65032516,4.40413426,0.40172193,0.00432983,0.53457297,4.06482646,0.01697253,0.23347384
-2.64432216,4.32172060,0.38906548,0.00421764,0.51948598,3.99775618,0.01598561,0.22763278
-2.63831916,4.24499570,0.37762792,0.00411117,0.50469358,3.93599341,0.01509502,0.22173370
-2.63231616,4.17409209,0.36750013,0.00401071,0.49030876,3.87959811,0.01430382,0.21577700
-2.62631316,4.10923447,0.35877498,0.00391660,0.47646791,3.82871383,0.01361483,0.20977565
-2.62031016,4.05074803,0.35154540,0.00382926,0.46332739,3.78357691,0.01303073,0.20375515
-2.61430715,3.99905629,0.34590159,0.00374917,0.45105861,3.74451595,0.01255399,0.19775266
-2.60830415,3.95466871,0.34192741,0.00367682,0.43984184,3.71194189,0.01218684,0.19181558
-2.60230115,3.91815905,0.33969626,0.00361272,0.42985914,3.68632947,0.01193109,0.18599941
