energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.08854427,1.71514395,0.86495722,0.42081988,0.01658664,0.27149594,0.56165474,0.00000000,0.39939974,0.32614692
-3.08254127,1.70936846,0.86023147,0.41579311,0.01633680,0.27247839,0.56532009,0.00000000,0.38959824,0.32960823
-3.07653827,1.70143132,0.85157427,0.40997043,0.01615970,0.27229734,0.56761264,0.00000000,0.38073286,0.33359793
-3.07053527,1.69098942,0.83910988,0.40329487,0.01603956,0.27095411,0.56848616,0.00000000,0.37263398,0.33796846
-3.06453227,1.67771889,0.82302017,0.39572429,0.01595945,0.26846818,0.56790705,0.00000000,0.36510913,0.34255379
-3.05852926,1.66132789,0.80353901,0.38723400,0.01590193,0.26487663,0.56585343,0.00000000,0.35795280,0.34717402
-3.05252626,1.64156848,0.78094548,0.37781875,0.01584974,0.26023323,0.56231427,0.00000000,0.35095617,0.35164053
-3.04652326,1.61824749,0.75555638,0.36749382,0.01578647,0.25460718,0.55728886,0.00000000,0.34391632,0.35576185
-3.04052026,1.59123592,0.72771825,0.35629541,0.01569707,0.24808157,0.55078668,0.00000000,0.33664477,0.35934974
-3.03451726,1.56047693,0.69779921,0.34428029,0.01556839,0.24075166,0.54282768,0.00000000,0.32897481,0.36222574
-3.02851426,1.52599220,0.66618103,0.33152481,0.01538951,0.23272303,0.53344315,0.00000000,0.32076760,0.36422752
-3.02251126,1.48788645,0.63325147,0.31812331,0.01515206,0.22410953,0.52267696,0.00000000,0.31191676,0.36521525
-3.01650825,1.44635002,0.59939729,0.30418606,0.01485036,0.21503131,0.51058725,0.00000000,0.30235139,0.36507738
-3.01050525,1.40165941,0.56499789,0.28983688,0.01448146,0.20561278,0.49724825,0.00000000,0.29203754,0.36373592
-3.00450225,1.35417562,0.53041983,0.27521036,0.01404509,0.19598052,0.48275221,0.00000000,0.28097814,0.36115067
-2.99849925,1.30434026,0.49601214,0.26044900,0.01354349,0.18626129,0.46721107,0.00000000,0.26921152,0.35732245
-2.99249625,1.25266936,0.46210250,0.24570020,0.01298119,0.17658010,0.45075784,0.00000000,0.25680866,0.35229501
-2.98649325,1.19974499,0.42899425,0.23111320,0.01236465,0.16705823,0.43354733,0.00000000,0.24386941,0.34615552
-2.98049025,1.14620474,0.39696408,0.21683610,0.01170197,0.15781143,0.41575617,0.00000000,0.23051797,0.33903358
-2.97448724,1.09272937,0.36626060,0.20301300,0.01100241,0.14894807,0.39758198,0.00000000,0.21689771,0.33109879
-2.96848424,1.04002890,0.33710334,0.18978132,0.01027608,0.14056756,0.37924159,0.00000000,0.20316589,0.32255677
-2.96248124,0.98882743,0.30968252,0.17726934,0.00953347,0.13275870,0.36096842,0.00000000,0.18948823,0.31364398
-2.95647824,0.93984740,0.28415922,0.16559400,0.00878513,0.12559832,0.34300887,0.00000000,0.17603380,0.30462136
-2.95047524,0.89379359,0.26066610,0.15485917,0.00804132,0.11915007,0.32561811,0.00000000,0.16297038,0.29576699
-2.94447224,0.85133756,0.23930855,0.14515411,0.00731173,0.11346344,0.30905515,0.00000000,0.15046045,0.28736828
-2.93846923,0.81310308,0.22016626,0.13655253,0.00660528,0.10857312,0.29357768,0.00000000,0.13865790,0.27971363
-2.93246623,0.77965302,0.20329518,0.12911195,0.00592995,0.10449857,0.27943658,0.00000000,0.12770570,0.27308422
-2.92646323,0.75147839,0.18872989,0.12287363,0.00529268,0.10124414,0.26687066,0.00000000,0.11773445,0.26774597
-2.92046023,0.72898973,0.17648622,0.11786288,0.00469937,0.09879941,0.25610155,0.00000000,0.10886177,0.26394215
-2.91445723,0.71251138,0.16656426,0.11408989,0.00415493,0.09714009,0.24732922,0.00000000,0.10119263,0.26188673
-2.90845423,0.70227863,0.15895148,0.11155095,0.00366332,0.09622930,0.24072802,0.00000000,0.09482040,0.26175888
-2.90245123,0.69843800,0.15362611,0.11023003,0.00322771,0.09601922,0.23644363,0.00000000,0.08982847,0.26369857
-2.89644822,0.70105043,0.15056045,0.11010080,0.00285066,0.09645317,0.23459080,0.00000000,0.08629243,0.26780359
-2.89044522,0.71009726,0.14972424,0.11112878,0.00253432,0.09746802,0.23525201,0.00000000,0.08428245,0.27412795
-2.88444222,0.72548858,0.15108765,0.11327374,0.00228058,0.09899676,0.23847706,0.00000000,0.08386582,0.28268164
-2.87843922,0.74707352,0.15462412,0.11649213,0.00209137,0.10097134,0.24428342,0.00000000,0.08510932,0.29343175
-2.87243622,0.77465183,0.16031249,0.12073953,0.00196879,0.10332545,0.25265738,0.00000000,0.08808129,0.30630482
-2.86643322,0.80798629,0.16813866,0.12597289,0.00191533,0.10599728,0.26355570,0.00000000,0.09285324,0.32119031
-2.86043022,0.84681498,0.17809631,0.13215253,0.00193405,0.10893209,0.27690782,0.00000000,0.09950074,0.33794486
-2.85442721,0.89086296,0.19018676,0.13924384,0.00202864,0.11208439,0.29261826,0.00000000,0.10810350,0.35639735
-2.84842421,0.93985249,0.20441785,0.14721837,0.00220358,0.11541978,0.31056910,0.00000000,0.11874450,0.37635429
-2.84242121,0.99351136,0.22080168,0.15605453,0.00246412,0.11891626,0.33062253,0.00000000,0.13150814,0.39760542
-2.83641821,1.05157856,0.23935138,0.16573755,0.00281626,0.12256482,0.35262301,0.00000000,0.14647724,0.41992928
-2.83041521,1.11380711,0.26007671,0.17625890,0.00326673,0.12636953,0.37639927,0.00000000,0.16372911,0.44309836
-2.82441221,1.17996367,0.28297892,0.18761496,0.00382275,0.13034688,0.40176576,0.00000000,0.18333057,0.46688388
-2.81840920,1.24982491,0.30804476,0.19980513,0.00449192,0.13452442,0.42852372,0.00000000,0.20533220,0.49105973
-2.81240620,1.32317070,0.33523998,0.21282934,0.00528190,0.13893882,0.45646175,0.00000000,0.22976184,0.51540565
-2.80640320,1.39977455,0.36450263,0.22668505,0.00620010,0.14363340,0.48535599,0.00000000,0.25661779,0.53970948
-2.80040020,1.47939161,0.39573653,0.24136398,0.00725332,0.14865512,0.51496993,0.00000000,0.28586188,0.56376848
-2.79439720,1.56174513,0.42880505,0.25684850,0.00844733,0.15405136,0.54505405,0.00000000,0.31741269,0.58738970
-2.78839420,1.64651202,0.46352593,0.27310812,0.00978642,0.15986636,0.57534549,0.00000000,0.35113950,0.61038953
-2.78239120,1.73330851,0.49966723,0.29009603,0.01127296,0.16613780,0.60556775,0.00000000,0.38685715,0.63259268
-2.77638819,1.82167695,0.53694488,0.30774599,0.01290693,0.17289334,0.63543089,0.00000000,0.42432229,0.65383055
-2.77038519,1.91107469,0.57502215,0.32596981,0.01468547,0.18014761,0.66463227,0.00000000,0.46323134,0.67393942
-2.76438219,2.00086595,0.61351128,0.34465547,0.01660255,0.18789945,0.69285800,0.00000000,0.50322054,0.69275868
-2.75837919,2.09031771,0.65197733,0.36366613,0.01864857,0.19612981,0.71978534,0.00000000,0.54386818,0.71012918
-2.75237619,2.17860009,0.68994440,0.38284005,0.02081020,0.20480033,0.74508606,0.00000000,0.58469934,0.72589221
-2.74637319,2.26479184,0.72690415,0.40199170,0.02307021,0.21385253,0.76843093,0.00000000,0.62519305,0.73988909
-2.74037019,2.34789117,0.76232629,0.42091380,0.02540747,0.22320792,0.78949509,0.00000000,0.66479183,0.75196160
-2.73436718,2.42683173,0.79567096,0.43938057,0.02779713,0.23276880,0.80796442,0.00000000,0.70291343,0.76195343
-2.72836418,2.50050364,0.82640235,0.45715191,0.03021087,0.24241987,0.82354259,0.00000000,0.73896445,0.76971249
-2.72236118,2.56777882,0.85400327,0.47397853,0.03261737,0.25203063,0.83595859,0.00000000,0.77235537,0.77509425
-2.71635818,2.62753973,0.87799000,0.48960784,0.03498288,0.26145833,0.84497442,0.00000000,0.80251651,0.77796580
-2.71035518,2.67871065,0.89792675,0.50379037,0.03727196,0.27055160,0.85039267,0.00000000,0.82891421,0.77821063
-2.70435218,2.72029010,0.91343930,0.51628649,0.03944833,0.27915440,0.85206348,0.00000000,0.85106675,0.77573366
-2.69834917,2.75138308,0.92422711,0.52687334,0.04147579,0.28711039,0.84989071,0.00000000,0.86855923,0.77046646
-2.69234617,2.77123195,0.93007345,0.53535149,0.04331925,0.29426742,0.84383686,0.00000000,0.88105673,0.76237222
-2.68634317,2.77924447,0.93085298,0.54155125,0.04494568,0.30048204,0.83392647,0.00000000,0.88831537,0.75145024
-2.68034017,2.77501782,0.92653672,0.54533833,0.04632521,0.30562390,0.82024789,0.00000000,0.89019055,0.73773956
-2.67433717,2.75835766,0.91719396,0.54661869,0.04743199,0.30957990,0.80295314,0.00000000,0.88664221,0.72132162
-2.66833417,2.72929137,0.90299116,0.54534226,0.04824509,0.31225792,0.78225589,0.00000000,0.87773669,0.70232159
-2.66233117,2.68807482,0.88418800,0.54150567,0.04874918,0.31359004,0.75842762,0.00000000,0.86364535,0.68090835
-2.65632816,2.63519253,0.86113062,0.53515352,0.04893512,0.31353514,0.73179202,0.00000000,0.84463973,0.65729311
-2.65032516,2.57135110,0.83424251,0.52637853,0.04880029,0.31208078,0.70271793,0.00000000,0.82108378,0.63172649
-2.64432216,2.49746626,0.80401341,0.51532021,0.04834874,0.30924430,0.67161094,0.00000000,0.79342329,0.60449435
-2.63831916,2.41464395,0.77098670,0.50216246,0.04759116,0.30507313,0.63890423,0.00000000,0.76217309,0.57591244
-2.63231616,2.32415627,0.73574585,0.48712980,0.04654457,0.29964420,0.60504874,0.00000000,0.72790257,0.54632005
-2.62631316,2.22741306,0.69890036,0.47048270,0.04523186,0.29306257,0.57050311,0.00000000,0.69122011,0.51607298
-2.62031016,2.12593034,0.66107185,0.45251193,0.04368118,0.28545923,0.53572392,0.00000000,0.65275703,0.48553608
-2.61430715,2.02129638,0.62288061,0.43353229,0.04192509,0.27698817,0.50115620,0.00000000,0.61315168,0.45507555
-2.60830415,1.91513690,0.58493317,0.41387573,0.03999968,0.26782279,0.46722487,0.00000000,0.57303425,0.42505147
-2.60230115,1.80908016,0.54781113,0.39388430,0.03794360,0.25815176,0.43432702,0.00000000,0.53301278,0.39581061
-2.59629815,1.70472318,0.51206154,0.37390292,0.03579702,0.24817446,0.40282548,0.00000000,0.49366079,0.36767990
-2.59029515,1.60359992,0.47818899,0.35427235,0.03360066,0.23809615,0.37304350,0.00000000,0.45550681,0.34096057
-2.58429215,1.50715233,0.44664945,0.33532245,0.03139479,0.22812300,0.34526090,0.00000000,0.41902610,0.31592336
-2.57828914,1.41670479,0.41784596,0.31736595,0.02921839,0.21845717,0.31971146,0.00000000,0.38463449,0.29280459
-2.57228614,1.33344260,0.39212599,0.30069292,0.02710834,0.20929206,0.29658164,0.00000000,0.35268454,0.27180336
-2.56628314,1.25839481,0.36978029,0.28556594,0.02509883,0.20080791,0.27601047,0.00000000,0.32346370,0.25307977
-2.56028014,1.19242152,0.35104325,0.27221622,0.02322081,0.19316785,0.25809059,0.00000000,0.29719451,0.23675414
-2.55427714,1.13620576,0.33609433,0.26084056,0.02150164,0.18651457,0.24287020,0.00000000,0.27403644,0.22290722
-2.54827414,1.09024986,0.32506038,0.25159935,0.01996490,0.18096762,0.23035590,0.00000000,0.25408915,0.21158118
-2.54227114,1.05487583,0.31801864,0.24461534,0.01863027,0.17662141,0.22051614,0.00000000,0.23739689,0.20278138
-2.53626813,1.03022971,0.31500013,0.23997341,0.01751359,0.17354400,0.21328524,0.00000000,0.22395373,0.19647875
-2.53026513,1.01628915,0.31599313,0.23772104,0.01662695,0.17177664,0.20856770,0.00000000,0.21370924,0.19261259
-2.52426213,1.01287376,0.32094658,0.23786943,0.01597887,0.17133390,0.20624287,0.00000000,0.20657444,0.19109379
-2.51825913,1.01965767,0.32977316,0.24039520,0.01557459,0.17220454,0.20616954,0.00000000,0.20242774,0.19180823
-2.51225613,1.03618366,0.34235195,0.24524246,0.01541623,0.17435289,0.20819056,0.00000000,0.20112058,0.19462029
-2.50625313,1.06187819,0.35853045,0.25232510,0.01550309,0.17772063,0.21213727,0.00000000,0.20248272,0.19937641
-2.50025013,1.09606688,0.37812596,0.26152928,0.01583185,0.18222895,0.21783369,0.00000000,0.20632698,0.20590847
-2.49424712,1.13798981,0.40092638,0.27271584,0.01639673,0.18778092,0.22510026,0.00000000,0.21245337,0.21403719
-2.48824412,1.18681631,0.42669026,0.28572269,0.01718961,0.19426394,0.23375722,0.00000000,0.22065264,0.22357516
-2.48224112,1.24165897,0.45514656,0.30036702,0.01820012,0.20155224,0.24362749,0.00000000,0.23070911,0.23432979
-2.47623812,1.30158655,0.48599395,0.31644738,0.01941560,0.20950937,0.25453907,0.00000000,0.24240306,0.24610593
-2.47023512,1.36563590,0.51890016,0.33374560,0.02082114,0.21799051,0.26632688,0.00000000,0.25551255,0.25870836
-2.46423212,1.43282293,0.55350144,0.35202861,0.02239946,0.22684477,0.27883421,0.00000000,0.26981494,0.27194404
-2.45822911,1.50215275,0.58940263,0.37105029,0.02413089,0.23591724,0.29191374,0.00000000,0.28508810,0.28562422
-2.45222611,1.57262937,0.62617800,0.39055338,0.02599330,0.24505108,0.30542816,0.00000000,0.30111156,0.29956648
-2.44622311,1.64326521,0.66337317,0.41027161,0.02796211,0.25408946,0.31925059,0.00000000,0.31766768,0.31359664
-2.44022011,1.71309082,0.70050850,0.42993223,0.03001033,0.26287746,0.33326478,0.00000000,0.33454291,0.32755076
-2.43421711,1.78116515,0.73708393,0.44925895,0.03210872,0.27126403,0.34736525,0.00000000,0.35152934,0.34127707
-2.42821411,1.84658647,0.77258554,0.46797540,0.03422604,0.27910401,0.36145740,0.00000000,0.36842649,0.35463802
-2.42221111,1.90850437,0.80649382,0.48580922,0.03632944,0.28626019,0.37545762,0.00000000,0.38504342,0.36751231
-2.41620810,1.96613251,0.83829339,0.50249665,0.03838497,0.29260549,0.38929356,0.00000000,0.40120115,0.37979698
-2.41020510,2.01876219,0.86748416,0.51778769,0.04035816,0.29802519,0.40290437,0.00000000,0.41673533,0.39140941
-2.40420210,2.06577638,0.89359344,0.53145166,0.04221485,0.30241923,0.41624108,0.00000000,0.43149902,0.40228927
-2.39819910,2.10666362,0.91618853,0.54328287,0.04392197,0.30570442,0.42926690,0.00000000,0.44536552,0.41240021
-2.39219610,2.14103137,0.93488945,0.55310641,0.04544848,0.30781662,0.44195753,0.00000000,0.45823105,0.42173123
-2.38619310,2.16861790,0.94938100,0.56078362,0.04676633,0.30871267,0.45430116,0.00000000,0.47001712,0.43029771
-2.38019010,2.18930225,0.95942370,0.56621705,0.04785136,0.30837204,0.46629841,0.00000000,0.48067246,0.43814177
-2.37418709,2.20311136,0.96486311,0.56935458,0.04868426,0.30679809,0.47796170,0.00000000,0.49017431,0.44533216
-2.36818409,2.21022379,0.96563674,0.57019254,0.04925131,0.30401882,0.48931441,0.00000000,0.49852898,0.45196327
-2.36218109,2.21096964,0.96177852,0.56877748,0.04954510,0.30008711,0.50038945,0.00000000,0.50577155,0.45815362
-2.35617809,2.20582617,0.95342016,0.56520657,0.04956500,0.29508029,0.51122748,0.00000000,0.51196475,0.46404343
-2.35017509,2.19540925,0.94078952,0.55962644,0.04931750,0.28909917,0.52187465,0.00000000,0.51719692,0.46979160
-2.34417209,2.18046056,0.92420583,0.55223040,0.04881625,0.28226632,0.53238010,0.00000000,0.52157919,0.47557207
-2.33816908,2.16183093,0.90407196,0.54325426,0.04808194,0.27472396,0.54279322,0.00000000,0.52524193,0.48156966
-2.33216608,2.14046048,0.88086405,0.53297067,0.04714188,0.26663110,0.55316086,0.00000000,0.52833066,0.48797557
-2.32616308,2.11735606,0.85511883,0.52168234,0.04602944,0.25816045,0.56352473,0.00000000,0.53100154,0.49498266
-2.32016008,2.09356687,0.82741925,0.50971422,0.04478314,0.24949483,0.57391904,0.00000000,0.53341666,0.50278070
-2.31415708,2.07015920,0.79837881,0.49740515,0.04344572,0.24082344,0.58436857,0.00000000,0.53573925,0.51155171
-2.30815408,2.04819087,0.76862541,0.48509897,0.04206294,0.23233794,0.59488743,0.00000000,0.53812915,0.52146556
-2.30215108,2.02868642,0.73878501,0.47313571,0.04068236,0.22422851,0.60547832,0.00000000,0.54073837,0.53267590
-2.29614807,2.01261347,0.70946598,0.46184287,0.03935193,0.21667999,0.61613261,0.00000000,0.54370726,0.54531641
-2.29014507,2.00086090,0.68124424,0.45152721,0.03811872,0.20986805,0.62683098,0.00000000,0.54716095,0.55949763
-2.28414207,1.99421913,0.65464997,0.44246722,0.03702753,0.20395566,0.63754471,0.00000000,0.55120643,0.57530401
-2.27813907,1.99336272,0.63015586,0.43490639,0.03611963,0.19908966,0.64823728,0.00000000,0.55593011,0.59279150
-2.27213607,1.99883544,0.60816741,0.42904748,0.03543155,0.19539772,0.65886629,0.00000000,0.56139582,0.61198532
-2.26613307,2.01103763,0.58901515,0.42504782,0.03499405,0.19298548,0.66938542,0.00000000,0.56764330,0.63287813
-2.26013007,2.03021603,0.57294906,0.42301570,0.03483120,0.19193405,0.67974619,0.00000000,0.57468704,0.65542828
-2.25412706,2.05645578,0.56013502,0.42300789,0.03495965,0.19229781,0.68989934,0.00000000,0.58251558,0.67955830
-2.24812406,2.08967473,0.55065336,0.42502823,0.03538812,0.19410273,0.69979571,0.00000000,0.59109101,0.70515363
-2.24212106,2.12962005,0.54449939,0.42902743,0.03611703,0.19734489,0.70938654,0.00000000,0.60034890,0.73206149
-2.23611806,2.17586731,0.54158575,0.43490379,0.03713845,0.20198974,0.71862303,0.00000000,0.61019851,0.76009019
-2.23011506,2.22782234,0.54174660,0.44250520,0.03843614,0.20797174,0.72745532,0.00000000,0.62052349,0.78900891
-2.22411206,2.28472605,0.54474346,0.45163211,0.03998597,0.21519472,0.73583097,0.00000000,0.63118298,0.81854810
-2.21810905,2.34566278,0.55027261,0.46204153,0.04175637,0.22353292,0.74369302,0.00000000,0.64201323,0.84840078
-2.21210605,2.40957254,0.55797390,0.47345221,0.04370916,0.23283283,0.75097803,0.00000000,0.65282995,0.87822491
-2.20610305,2.47526731,0.56744086,0.48555072,0.04580043,0.24291578,0.75761411,0.00000000,0.66343122,0.90764696
-2.20010005,2.54145186,0.57823192,0.49799854,0.04798167,0.25358147,0.76351948,0.00000000,0.67360121,0.93626685
-2.19409705,2.60674896,0.58988252,0.51044004,0.05020104,0.26461214,0.76860156,0.00000000,0.68311456,0.96366436
-2.18809405,2.66972876,0.60191789,0.52251113,0.05240467,0.27577773,0.77275692,0.00000000,0.69174142,0.98940692
-2.18209105,2.72894201,0.61386613,0.53384855,0.05453812,0.28684143,0.77587229,0.00000000,0.69925315,1.01305872
-2.17608804,2.78295617,0.62527134,0.54409943,0.05654786,0.29756593,0.77782652,0.00000000,0.70542827,1.03419092
-2.17008504,2.83039352,0.63570629,0.55293090,0.05838270,0.30771986,0.77849373,0.00000000,0.71005872,1.05239268
-2.16408204,2.86996988,0.64478436,0.56003952,0.05999517,0.31708436,0.77774727,0.00000000,0.71295611,1.06728252
-2.15807904,2.90053249,0.65217020,0.56516004,0.06134283,0.32545945,0.77546453,0.00000000,0.71395758,1.07851976
-2.15207604,2.92109551,0.65758883,0.56807327,0.06238941,0.33266993,0.77153229,0.00000000,0.71293121,1.08581523
-2.14607304,2.93087148,0.66083265,0.56861274,0.06310576,0.33857067,0.76585219,0.00000000,0.70978057,1.08894109
-2.14007004,2.92929727,0.66176623,0.56666971,0.06347058,0.34305082,0.75834616,0.00000000,0.70444830,1.08773897
-2.13406703,2.91605321,0.66032855,0.56219646,0.06347094,0.34603700,0.74896132,0.00000000,0.69691839,1.08212624
-2.12806403,2.89107432,0.65653259,0.55520760,0.06310247,0.34749511,0.73767420,0.00000000,0.68721733,1.07209984
-2.12206103,2.85455305,0.65046226,0.54577926,0.06236937,0.34743072,0.72449380,0.00000000,0.67541374,1.05773770
-2.11605803,2.80693321,0.64226687,0.53404634,0.06128408,0.34588813,0.70946350,0.00000000,0.66161680,1.03919732
-2.11005503,2.74889530,0.63215320,0.52019762,0.05986680,0.34294788,0.69266158,0.00000000,0.64597339,1.01671183
-2.10405203,2.68133390,0.62037578,0.50446932,0.05814467,0.33872317,0.67420031,0.00000000,0.62866427,0.99058354
-2.09804902,2.60532810,0.60722556,0.48713698,0.05615090,0.33335507,0.65422377,0.00000000,0.60989928,0.96117525
-2.09204602,2.52210648,0.59301771,0.46850638,0.05392371,0.32700693,0.63290445,0.00000000,0.58991209,0.92889981
-2.08604302,2.43300812,0.57807902,0.44890367,0.05150511,0.31985825,0.61043882,0.00000000,0.56895455,0.89420837
-2.08004002,2.33944163,0.56273545,0.42866519,0.04893977,0.31209823,0.58704227,0.00000000,0.54729099,0.85757778
-2.07403702,2.24284399,0.54730052,0.40812753,0.04627380,0.30391941,0.56294356,0.00000000,0.52519275,0.81949784
-2.06803402,2.14464098,0.53206493,0.38761816,0.04355358,0.29551167,0.53837919,0.00000000,0.50293308,0.78045883
-2.06203102,2.04621097,0.51728790,0.36744694,0.04082472,0.28705682,0.51358787,0.00000000,0.48078263,0.74093985
-2.05602801,1.94885331,0.50319059,0.34789901,0.03813109,0.27872401,0.48880555,0.00000000,0.45900565,0.70139838
-2.05002501,1.85376250,0.48995169,0.32922914,0.03551407,0.27066622,0.46426094,0.00000000,0.43785689,0.66226152
-2.04402201,1.76200870,0.47770547,0.31165765,0.03301179,0.26301770,0.44017190,0.00000000,0.41757928,0.62391890
-2.03801901,1.67452499,0.46654198,0.29536811,0.03065873,0.25589272,0.41674267,0.00000000,0.39840217,0.58671770
-2.03201601,1.59210108,0.45650946,0.28050660,0.02848528,0.24938519,0.39416196,0.00000000,0.38054024,0.55095944
-2.02601301,1.51538314,0.44761850,0.26718244,0.02651758,0.24356939,0.37260186,0.00000000,0.36419270,0.51689878
-2.02001001,1.44487879,0.43984763,0.25547022,0.02477739,0.23850144,0.35221750,0.00000000,0.34954270,0.48474390
-2.01400700,1.38096631,0.43314993,0.24541274,0.02328208,0.23422133,0.33314725,0.00000000,0.33675683,0.45465833
-2.00800400,1.32390687,0.42746010,0.23702476,0.02204471,0.23075543,0.31551332,0.00000000,0.32598436,0.42676388
-2.00200100,1.27385845,0.42270161,0.23029702,0.02107414,0.22811902,0.29942263,0.00000000,0.31735629,0.40114437
-1.99599800,1.23089032,0.41879339,0.22520030,0.02037512,0.22631882,0.28496767,0.00000000,0.31098392,0.37784986
-1.98999500,1.19499690,0.41565570,0.22168936,0.01994850,0.22535528,0.27222736,0.00000000,0.30695698,0.35690092
-1.98399200,1.16611025,0.41321499,0.21970637,0.01979129,0.22522433,0.26126763,0.00000000,0.30534124,0.33829292
-1.97798899,1.14411036,0.41140728,0.21918376,0.01989681,0.22591881,0.25214175,0.00000000,0.30617586,0.32199994
-1.97198599,1.12883307,0.41018028,0.22004634,0.02025481,0.22742919,0.24489035,0.00000000,0.30947029,0.30797817
-1.96598299,1.12007540,0.40949408,0.22221280,0.02085152,0.22974388,0.23954121,0.00000000,0.31520128,0.29616884
-1.95997999,1.11759860,0.40932050,0.22559645,0.02166980,0.23284900,0.23610870,0.00000000,0.32330991,0.28650057
-1.95397699,1.12112947,0.40964159,0.23010552,0.02268922,0.23672792,0.23459329,0.00000000,0.33369917,0.27889118
-1.94797399,1.13036038,0.41044721,0.23564306,0.02388630,0.24136052,0.23498085,0.00000000,0.34623216,0.27324914
-1.94197099,1.14494905,0.41173232,0.24210668,0.02523468,0.24672253,0.23724226,0.00000000,0.36073138,0.26947479
-1.93596798,1.16451868,0.41349419,0.24938834,0.02670549,0.25278499,0.24133318,0.00000000,0.37697922,0.26746139
-1.92996498,1.18865940,0.41572994,0.25737444,0.02826774,0.25951399,0.24719423,0.00000000,0.39471994,0.26709628
-1.92396198,1.21693153,0.41843461,0.26594630,0.02988886,0.26687097,0.25475165,0.00000000,0.41366319,0.26826224
-1.91795898,1.24887123,0.42160010,0.27498127,0.03153538,0.27481338,0.26391848,0.00000000,0.43348921,0.27083917
-1.91195598,1.28399874,0.42521504,0.28435439,0.03317363,0.28329598,0.27459620,0.00000000,0.45385560,0.27470615
-1.90595298,1.32182906,0.42926567,0.29394083,0.03477060,0.29227261,0.28667690,0.00000000,0.47440540,0.27974388
-1.89994997,1.36188482,0.43373751,0.30361880,0.03629486,0.30169828,0.30004577,0.00000000,0.49477647,0.28583752
-1.89394697,1.40371064,0.43861798,0.31327294,0.03771750,0.31153157,0.31458379,0.00000000,0.51461153,0.29287973
-1.88794397,1.44688816,0.44389924,0.32279797,0.03901310,0.32173706,0.33017053,0.00000000,0.53356860,0.30077381
-1.88194097,1.49105066,0.44958140,0.33210231,0.04016060,0.33228745,0.34668662,0.00000000,0.55133130,0.30943672
-1.87593797,1.53589616,0.45567537,0.34111147,0.04114412,0.34316541,0.36401604,0.00000000,0.56761855,0.31880183
-1.86993497,1.58119794,0.46220522,0.34977088,0.04195368,0.35436462,0.38204764,0.00000000,0.58219301,0.32882099
-1.86393197,1.62681129,0.46920957,0.35804789,0.04258565,0.36589010,0.40067603,0.00000000,0.59486807,0.33946594
-1.85792896,1.67267579,0.47674181,0.36593275,0.04304310,0.37775740,0.41980159,0.00000000,0.60551272,0.35072862
-1.85192596,1.71881247,0.48486893,0.37343849,0.04333584,0.38999087,0.43932960,0.00000000,0.61405419,0.36262048
-1.84592296,1.76531559,0.49366880,0.38059937,0.04348024,0.40262075,0.45916838,0.00000000,0.62047817,0.37517048
-1.83991996,1.81233913,0.50322605,0.38746819,0.04349878,0.41567934,0.47922684,0.00000000,0.62482655,0.38842199
-1.83391696,1.86007850,0.51362657,0.39411235,0.04341936,0.42919635,0.49941125,0.00000000,0.62719274,0.40242847
-1.82791396,1.90874837,0.52495099,0.40060889,0.04327434,0.44319365,0.51962181,0.00000000,0.62771500,0.41724826
-1.82191096,1.95855765,0.53726733,0.40703876,0.04309946,0.45767980,0.53974907,0.00000000,0.62656789,0.43293858
-1.81590795,2.00968311,0.55062347,0.41348063,0.04293252,0.47264457,0.55967072,0.00000000,0.62395258,0.44954908
-1.80990495,2.06224324,0.56503975,0.42000460,0.04281195,0.48805398,0.57924898,0.00000000,0.62008631,0.46711527
-1.80390195,2.11627386,0.58050219,0.42666617,0.04277535,0.50384605,0.59832895,0.00000000,0.61519175,0.48565228
-1.79789895,2.17170724,0.59695692,0.43350079,0.04285801,0.51992774,0.61673823,0.00000000,0.60948674,0.50514911
-1.79189595,2.22835586,0.61430613,0.44051946,0.04309148,0.53617323,0.63428794,0.00000000,0.60317493,0.52556397
-1.78589295,2.28590237,0.63240585,0.44770548,0.04350221,0.55242379,0.65077542,0.00000000,0.59643788,0.54682083
-1.77988994,2.34389617,0.65106597,0.45501276,0.04411041,0.56848943,0.66598835,0.00000000,0.58942881,0.56880752
-1.77388694,2.40175743,0.67005235,0.46236564,0.04492907,0.58415225,0.67971057,0.00000000,0.58226846,0.59137559
-1.76788394,2.45878836,0.68909130,0.46966036,0.04596325,0.59917143,0.69172895,0.00000000,0.57504302,0.61434189
-1.76188094,2.51419149,0.70787602,0.47676816,0.04720957,0.61328976,0.70184145,0.00000000,0.56780417,0.63749205
-1.75587794,2.56709411,0.72607501,0.48353972,0.04865613,0.62624139,0.70986558,0.00000000,0.56057115,0.66058556
-1.74987494,2.61657787,0.74334184,0.48981091,0.05028257,0.63776046,0.71564711,0.00000000,0.55333460,0.68336244
-1.74387194,2.66171201,0.75932612,0.49540938,0.05206058,0.64759026,0.71906829,0.00000000,0.54606176,0.70555111
-1.73786893,2.70158880,0.77368498,0.50016176,0.05395461,0.65549257,0.72005535,0.00000000,0.53870280,0.72687722
-1.73186593,2.73535935,0.78609466,0.50390113,0.05592285,0.66125658,0.71858457,0.00000000,0.53119774,0.74707292
-1.72586293,2.76226816,0.79626172,0.50647434,0.05791855,0.66470717,0.71468669,0.00000000,0.52348354,0.76588627
