energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-0.29714857,3.58301908,0.70123046,2.00263412,0.04248666,0.27967826,0.48073816,0.86039833,0.28645098,0.00000000
-0.29114557,3.55974087,0.70686204,1.98068593,0.04327558,0.27568633,0.49022571,0.86045554,0.28582731,0.00000000
-0.28514257,3.53566778,0.71073378,1.95921602,0.04392726,0.27164054,0.49910501,0.86012846,0.28464029,0.00000000
-0.27913957,3.51016382,0.71265805,1.93795222,0.04442043,0.26758152,0.50718782,0.85914910,0.28282047,0.00000000
-0.27313657,3.48263658,0.71248404,1.91663338,0.04473601,0.26355207,0.51430007,0.85726250,0.28030911,0.00000000
-0.26713357,3.45257466,0.71010436,1.89502680,0.04485788,0.25959866,0.52028817,0.85423982,0.27706125,0.00000000
-0.26113057,3.41958060,0.70546003,1.87294335,0.04477356,0.25577270,0.52502446,0.84989029,0.27304813,0.00000000
-0.25512756,3.38339731,0.69854379,1.85024937,0.04447480,0.25213152,0.52841172,0.84407137,0.26825914,0.00000000
-0.24912456,3.34392645,0.68940144,1.82687456,0.04395795,0.24873879,0.53038631,0.83669657,0.26270288,0.00000000
-0.24312156,3.30123777,0.67813109,1.80281560,0.04322430,0.24566451,0.53091985,0.82774053,0.25640753,0.00000000
-0.23711856,3.25556902,0.66488049,1.77813526,0.04228005,0.24298438,0.53001949,0.81724107,0.24942031,0.00000000
-0.23111556,3.20731649,0.64984227,1.75295722,0.04113630,0.24077852,0.52772662,0.80529821,0.24180624,0.00000000
-0.22511256,3.15701704,0.63324762,1.72745714,0.03980871,0.23912978,0.52411429,0.79207015,0.23364612,0.00000000
-0.21910955,3.10532287,0.61535842,1.70185066,0.03831707,0.23812155,0.51928344,0.77776664,0.22503393,0.00000000
-0.21310655,3.05297067,0.59645835,1.67637919,0.03668470,0.23783525,0.51335831,0.76263995,0.21607374,0.00000000
-0.20710355,3.00074725,0.57684333,1.65129469,0.03493778,0.23834764,0.50648120,0.74697423,0.20687640,0.00000000
-0.20110055,2.94945381,0.55681172,1.62684438,0.03310459,0.23972820,0.49880710,0.73107367,0.19755597,0.00000000
-0.19509755,2.89987096,0.53665478,1.60325652,0.03121470,0.24203652,0.49049828,0.71525027,0.18822631,0.00000000
-0.18909455,2.85272660,0.51664773,1.58072817,0.02929819,0.24532010,0.48171933,0.69981174,0.17899782,0.00000000
-0.18309155,2.80866845,0.49704193,1.55941575,0.02738486,0.24961255,0.47263276,0.68505031,0.16997444,0.00000000
-0.17708854,2.76824255,0.47805831,1.53942893,0.02550358,0.25493225,0.46339550,0.67123283,0.16125130,0.00000000
-0.17108554,2.73187855,0.45988242,1.52082801,0.02368164,0.26128168,0.45415615,0.65859263,0.15291264,0.00000000
-0.16508254,2.69988241,0.44266125,1.50362500,0.02194431,0.26864728,0.44505331,0.64732352,0.14503052,0.00000000
-0.15907954,2.67243613,0.42650174,1.48778792,0.02031436,0.27699991,0.43621459,0.63757592,0.13766400,0.00000000
-0.15307654,2.64960394,0.41147108,1.47324791,0.01881188,0.28629584,0.42775656,0.62945519,0.13085888,0.00000000
-0.14707354,2.63134398,0.39759850,1.45990833,0.01745407,0.29647817,0.41978507,0.62302208,0.12464796,0.00000000
-0.14107054,2.61752400,0.38487850,1.44765511,0.01625521,0.30747848,0.41239598,0.61829498,0.11905172,0.00000000
-0.13506753,2.60793955,0.37327513,1.43636731,0.01522664,0.31921876,0.40567601,0.61525366,0.11407934,0.00000000
-0.12906453,2.60233300,0.36272700,1.42592706,0.01437693,0.33161334,0.39970341,0.61384412,0.10972987,0.00000000
-0.12306153,2.60041185,0.35315281,1.41622798,0.01371193,0.34457067,0.39454834,0.61398409,0.10599362,0.00000000
-0.11705853,2.60186491,0.34445690,1.40718155,0.01323501,0.35799502,0.39027277,0.61556884,0.10285354,0.00000000
-0.11105553,2.60637527,0.33653469,1.39872075,0.01294719,0.37178781,0.38692982,0.61847678,0.10028648,0.00000000
-0.10505253,2.61362930,0.32927763,1.39080096,0.01284733,0.38584861,0.38456253,0.62257471,0.09826441,0.00000000
-0.09904952,2.62332140,0.32257756,1.38339796,0.01293227,0.40007585,0.38320212,0.62772230,0.09675542,0.00000000
-0.09304652,2.63515446,0.31633024,1.37650345,0.01319694,0.41436715,0.38286575,0.63377573,0.09572450,0.00000000
-0.08704352,2.64883666,0.31043807,1.37011841,0.01363448,0.42861935,0.38355421,0.64059040,0.09513416,0.00000000
-0.08104052,2.66407521,0.30481196,1.36424507,0.01423627,0.44272845,0.38524942,0.64802270,0.09494483,0.00000000
-0.07503752,2.68056826,0.29937244,1.35887821,0.01499198,0.45658928,0.38791222,0.65593106,0.09511509,0.00000000
-0.06903452,2.69799601,0.29404999,1.35399662,0.01588958,0.47009538,0.39148066,0.66417618,0.09560182,0.00000000
-0.06303152,2.71601243,0.28878495,1.34955543,0.01691535,0.48313891,0.39586886,0.67262102,0.09636026,0.00000000
-0.05702851,2.73423862,0.28352691,1.34548023,0.01805392,0.49561080,0.40096688,0.68113037,0.09734403,0.00000000
-0.05102551,2.75225902,0.27823399,1.34166335,0.01928826,0.50740138,0.40664152,0.68957064,0.09850529,0.00000000
-0.04502251,2.76962119,0.27287193,1.33796287,0.02059979,0.51840127,0.41273824,0.69780980,0.09979487,0.00000000
-0.03901951,2.78583975,0.26741332,1.33420446,0.02196849,0.52850293,0.41908427,0.70571781,0.10116261,0.00000000
-0.03301651,2.80040478,0.26183695,1.33018616,0.02337304,0.53760256,0.42549274,0.71316776,0.10255781,0.00000000
-0.02701351,2.81279444,0.25612742,1.32568581,0.02479109,0.54560258,0.43176782,0.72003756,0.10392989,0.00000000
-0.02101051,2.82249161,0.25027496,1.32047077,0.02619954,0.55241451,0.43771058,0.72621262,0.10522915,0.00000000
-0.01500750,2.82900369,0.24427560,1.31430939,0.02757489,0.55796220,0.44312557,0.73158912,0.10640773,0.00000000
-0.00900450,2.83188482,0.23813147,1.30698358,0.02889366,0.56218537,0.44782754,0.73607808,0.10742066,0.00000000
-0.00300150,2.83075935,0.23185136,1.29830180,0.03013289,0.56504314,0.45164840,0.73960985,0.10822702,0.00000000
0.00300150,2.82534547,0.22545129,1.28811166,0.03127064,0.56651765,0.45444378,0.74213911,0.10879106,0.00000000
0.00900450,2.81547765,0.21895516,1.27631151,0.03228651,0.56661742,0.45609916,0.74364983,0.10908338,0.00000000
0.01500750,2.80112692,0.21239524,1.26286039,0.03316220,0.56538036,0.45653524,0.74416022,0.10908200,0.00000000
0.02101051,2.78241763,0.20581253,1.24778574,0.03388200,0.56287622,0.45571229,0.74372718,0.10877322,0.00000000
0.02701351,2.75963989,0.19925687,1.23118850,0.03443332,0.55920834,0.45363330,0.74244999,0.10815243,0.00000000
0.03301651,2.73325672,0.19278674,1.21324535,0.03480708,0.55451458,0.45034582,0.74047302,0.10722457,0.00000000
0.03901951,2.70390530,0.18646871,1.19420787,0.03499809,0.54896713,0.44594240,0.73798708,0.10600434,0.00000000
0.04502251,2.67239185,0.18037658,1.17439862,0.03500526,0.54277135,0.44055953,0.73522922,0.10451615,0.00000000
0.05102551,2.63967994,0.17459004,1.15420433,0.03483177,0.53616329,0.43437507,0.73248063,0.10279370,0.00000000
0.05702851,2.60687215,0.16919318,1.13406623,0.03448508,0.52940597,0.42760440,0.73006277,0.10087927,0.00000000
0.06303152,2.57518538,0.16427254,1.11446801,0.03397685,0.52278451,0.42049510,0.72833124,0.09882268,0.00000000
0.06903452,2.54592025,0.15991498,1.09592167,0.03332270,0.51659986,0.41332064,0.72766786,0.09668000,0.00000000
0.07503752,2.52042543,0.15620542,1.07895180,0.03254191,0.51116163,0.40637301,0.72847061,0.09451201,0.00000000
0.08104052,2.50005761,0.15322443,1.06407866,0.03165693,0.50677983,0.39995466,0.73114204,0.09238241,0.00000000
0.08704352,2.48613868,0.15104582,1.05180087,0.03069292,0.50375592,0.39437000,0.73607614,0.09035599,0.00000000
0.09304652,2.47991123,0.14973433,1.04257795,0.02967712,0.50237351,0.38991669,0.74364438,0.08849667,0.00000000
0.09904952,2.48249413,0.14934347,1.03681364,0.02863824,0.50288880,0.38687714,0.75418116,0.08686556,0.00000000
0.10505253,2.49483985,0.14991365,1.03484040,0.02760579,0.50552143,0.38551037,0.76796959,0.08551918,0.00000000
0.11105553,2.51769540,0.15147063,1.03690578,0.02660945,0.51044587,0.38604467,0.78522792,0.08450773,0.00000000
0.11705853,2.55156858,0.15402444,1.04316121,0.02567839,0.51778399,0.38867123,0.80609752,0.08387368,0.00000000
0.12306153,2.59670122,0.15756873,1.05365380,0.02484071,0.52759897,0.39353915,0.83063306,0.08365061,0.00000000
0.12906453,2.65305108,0.16208076,1.06832140,0.02412285,0.53989114,0.40075174,0.85879532,0.08386241,0.00000000
0.13506753,2.72028335,0.16752192,1.08699149,0.02354914,0.55459581,0.41036459,0.89044737,0.08452288,0.00000000
0.14107054,2.79777280,0.17383879,1.10938393,0.02314132,0.57158350,0.42238515,0.92535430,0.08563565,0.00000000
0.14707354,2.88461679,0.18096491,1.13511766,0.02291822,0.59066254,0.43677408,0.96318686,0.08719458,0.00000000
0.15307654,2.97965904,0.18882296,1.16372126,0.02289541,0.61158407,0.45344805,1.00352887,0.08918447,0.00000000
0.15907954,3.08152346,0.19732743,1.19464698,0.02308498,0.63404935,0.47228398,1.04588833,0.09158209,0.00000000
0.16508254,3.18865675,0.20638768,1.22728787,0.02349534,0.65771900,0.49312432,1.08971174,0.09435757,0.00000000
0.17108554,3.29937805,0.21591114,1.26099720,0.02413104,0.68222390,0.51578325,1.13440109,0.09747586,0.00000000
0.17708854,3.41193344,0.22580669,1.29510953,0.02499263,0.70717728,0.54005328,1.17933269,0.10089843,0.00000000
0.18309155,3.52455283,0.23598784,1.32896243,0.02607660,0.73218734,0.56571191,1.22387699,0.10458492,0.00000000
0.18909455,3.63550655,0.24637573,1.36191793,0.02737529,0.75686986,0.59252816,1.26741842,0.10849474,0.00000000
0.19509755,3.74315894,0.25690164,1.39338277,0.02887682,0.78086028,0.62026835,1.30937424,0.11258854,0.00000000
0.20110055,3.84601650,0.26750901,1.42282643,0.03056515,0.80382454,0.64870109,1.34921152,0.11682949,0.00000000
0.20710355,3.94276814,0.27815463,1.44979629,0.03242006,0.82546825,0.67760115,1.38646136,0.12118417,0.00000000
0.21310655,4.03231601,0.28880915,1.47392909,0.03441730,0.84554375,0.70675214,1.42072976,0.12562320,0.00000000
0.21910955,4.11379545,0.29945662,1.49495830,0.03652878,0.86385482,0.73594791,1.45170463,0.13012153,0.00000000
0.22511256,4.18658348,0.31009322,1.51271720,0.03872280,0.88025877,0.76499282,1.47915873,0.13465827,0.00000000
0.23111556,4.25029600,0.32072515,1.52713748,0.04096447,0.89466608,0.79370099,1.50294854,0.13921627,0.00000000
0.23711856,4.30477418,0.33136571,1.53824383,0.04321621,0.90703754,0.82189481,1.52300945,0.14378136,0.00000000
0.24312156,4.35006153,0.34203184,1.54614463,0.04543836,0.91737933,0.84940291,1.53934750,0.14834129,0.00000000
0.24912456,4.38637327,0.35274011,1.55101967,0.04758991,0.92573629,0.87605804,1.55202860,0.15288459,0.00000000
0.25512756,4.41406014,0.36350258,1.55310541,0.04962940,0.93218400,0.90169507,1.56116580,0.15739927,0.00000000
0.26113057,4.43356918,0.37432248,1.55267881,0.05151582,0.93681993,0.92614945,1.56690563,0.16187159,0.00000000
0.26713357,4.44540362,0.38519029,1.55004056,0.05320966,0.93975454,0.94925638,1.56941424,0.16628481,0.00000000
0.27313657,4.45008439,0.39608011,1.54549855,0.05467394,0.94110253,0.97085078,1.56886430,0.17061826,0.00000000
0.27913957,4.44811529,0.40694678,1.53935253,0.05587528,0.94097481,0.99076828,1.56542330,0.17484657,0.00000000
0.28514257,4.43995347,0.41772389,1.53188057,0.05678487,0.93947170,1.00884703,1.55924384,0.17893924,0.00000000
0.29114557,4.42598662,0.42832274,1.52332801,0.05737941,0.93667739,1.02493039,1.55045638,0.18286058,0.00000000
0.29714857,4.40651768,0.43863253,1.51389917,0.05764184,0.93265619,1.03887027,1.53916466,0.18657002,0.00000000
0.30315158,4.38175729,0.44852169,1.50375223,0.05756197,0.92745028,1.05053086,1.52544386,0.19002286,0.00000000
0.30915458,4.35182400,0.45784040,1.49299718,0.05713683,0.92107933,1.05979246,1.50934136,0.19317128,0.00000000
0.31515758,4.31675150,0.46642434,1.48169688,0.05637083,0.91354153,1.06655525,1.49087989,0.19596579,0.00000000
0.32116058,4.27650211,0.47409934,1.46987078,0.05527571,0.90481619,1.07074260,1.47006258,0.19835686,0.00000000
0.32716358,4.23098511,0.48068694,1.45750110,0.05387013,0.89486739,1.07230375,1.44687964,0.20029683,0.00000000
0.33316658,4.18007884,0.48601060,1.44454083,0.05217920,0.88364861,1.07121571,1.42131591,0.20174185,0.00000000
0.33916958,4.12365479,0.48990219,1.43092307,0.05023366,0.87110796,1.06748426,1.39335901,0.20265386,0.00000000
0.34517259,4.06160249,0.49220862,1.41657112,0.04806898,0.85719371,1.06114396,1.36300743,0.20300255,0.00000000
0.35117559,3.99385364,0.49279828,1.40140872,0.04572432,0.84185988,1.05225738,1.33027811,0.20276704,0.00000000
0.35717859,3.92040440,0.49156686,1.38536992,0.04324137,0.82507160,1.04091343,1.29521328,0.20193741,0.00000000
0.36318159,3.84133469,0.48844247,1.36840812,0.04066327,0.80681004,1.02722511,1.25788603,0.20051579,0.00000000
0.36918459,3.75682377,0.48338976,1.35050377,0.03803347,0.78707666,1.01132679,1.21840457,0.19851714,0.00000000
0.37518759,3.66716149,0.47641274,1.33167064,0.03539469,0.76589663,0.99337124,1.17691494,0.19596955,0.00000000
0.38119060,3.57275491,0.46755632,1.31196025,0.03278805,0.74332142,0.97352653,1.13360215,0.19291414,0.00000000
0.38719360,3.47413027,0.45690639,1.29146453,0.03025232,0.71943028,0.95197307,1.08868976,0.18940440,0.00000000
0.39319660,3.37193033,0.44458853,1.27031657,0.02782334,0.69433079,0.92890082,1.04243800,0.18550528,0.00000000
0.39919960,3.26690760,0.43076531,1.24868981,0.02553366,0.66815836,0.90450683,0.99514053,0.18129174,0.00000000
0.40520260,3.15991376,0.41563242,1.22679556,0.02341238,0.64107475,0.87899308,0.94712003,0.17684714,0.00000000
0.41120560,3.05188615,0.39941379,1.20487934,0.02148513,0.61326569,0.85256474,0.89872293,0.17226134,0.00000000
0.41720860,2.94383172,0.38235589,1.18321617,0.01977428,0.58493781,0.82542870,0.85031328,0.16762867,0.00000000
0.42321161,2.83680946,0.36472150,1.16210510,0.01829924,0.55631483,0.79779243,0.80226630,0.16304595,0.00000000
0.42921461,2.73191185,0.34678329,1.14186336,0.01707688,0.52763335,0.76986301,0.75496167,0.15861050,0.00000000
0.43521761,2.63024607,0.32881738,1.12282016,0.01612200,0.49913833,0.74184629,0.70877675,0.15441836,0.00000000
0.44122061,2.53291544,0.31109723,1.10531055,0.01544781,0.47107845,0.71394616,0.66408014,0.15056269,0.00000000
0.44722361,2.44100175,0.29388804,1.08966925,0.01506641,0.44370147,0.68636379,0.62122564,0.14713253,0.00000000
0.45322661,2.35554846,0.27744187,1.07622463,0.01498920,0.41724987,0.65929685,0.58054668,0.14421174,0.00000000
0.45922961,2.27754529,0.26199361,1.06529282,0.01522712,0.39195674,0.63293861,0.54235155,0.14187837,0.00000000
0.46523262,2.20791392,0.24775782,1.05717184,0.01579086,0.36804216,0.60747699,0.50691932,0.14020423,0.00000000
0.47123562,2.14749500,0.23492660,1.05213576,0.01669082,0.34571007,0.58309345,0.47449652,0.13925477,0.00000000
0.47723862,2.09703598,0.22366830,1.05042866,0.01793691,0.32514560,0.55996177,0.44529457,0.13908901,0.00000000
0.48324162,2.05717988,0.21412711,1.05225855,0.01953828,0.30651300,0.53824673,0.41948797,0.13975972,0.00000000
0.48924462,2.02845459,0.20642332,1.05779099,0.02150268,0.28995399,0.51810262,0.39721303,0.14131347,0.00000000
0.49524762,2.01126253,0.20065427,1.06714266,0.02383588,0.27558648,0.49967164,0.37856714,0.14379066,0.00000000
0.50125063,2.00587086,0.19689562,1.08037486,0.02654086,0.26350371,0.48308220,0.36360846,0.14722541,0.00000000
0.50725363,2.01240200,0.19520290,1.09748729,0.02961690,0.25377344,0.46844701,0.35235595,0.15164521,0.00000000
0.51325663,2.03082492,0.19561328,1.11841238,0.03305873,0.24643748,0.45586114,0.34478952,0.15707031,0.00000000
0.51925963,2.06094748,0.19814714,1.14301048,0.03685561,0.24151105,0.44539993,0.34085045,0.16351290,0.00000000
0.52526263,2.10241042,0.20280967,1.17106652,0.04099056,0.23898235,0.43711688,0.34044187,0.17097600,0.00000000
0.53126563,2.15468352,0.20959209,1.20228847,0.04543967,0.23881201,0.43104151,0.34342940,0.17945219,0.00000000
0.53726863,2.21706469,0.21847268,1.23630801,0.05017161,0.24093254,0.42717731,0.34964197,0.18892224,0.00000000
0.54327164,2.28868275,0.22941740,1.27268393,0.05514741,0.24524798,0.42549991,0.35887281,0.19935372,0.00000000
0.54927464,2.36850428,0.24238017,1.31090836,0.06032046,0.25163353,0.42595545,0.37088086,0.21069969,0.00000000
0.55527764,2.45534532,0.25730294,1.35041597,0.06563685,0.25993562,0.42845952,0.38539257,0.22289769,0.00000000
0.56128064,2.54788791,0.27411531,1.39059613,0.07103598,0.26997230,0.43289652,0.40210420,0.23586904,0.00000000
0.56728364,2.64470162,0.29273413,1.43080774,0.07645153,0.28153419,0.43911983,0.42068481,0.24951859,0.00000000
0.57328664,2.74426977,0.31306279,1.47039615,0.08181266,0.29438613,0.44695270,0.44077995,0.26373511,0.00000000
0.57928964,2.84501977,0.33499068,1.50871176,0.08704548,0.30826964,0.45619006,0.46201604,0.27839227,0.00000000
0.58529265,2.94535664,0.35839250,1.54512924,0.09207474,0.32290613,0.46660126,0.48400550,0.29335025,0.00000000
0.59129565,3.04369864,0.38312791,1.57906671,0.09682563,0.33800112,0.47793378,0.50635261,0.30845813,0.00000000
0.59729865,3.13851369,0.40904136,1.61000378,0.10122564,0.35324921,0.48991776,0.52865990,0.32355676,0.00000000
0.60330165,3.22835517,0.43596229,1.63749750,0.10520644,0.36833990,0.50227143,0.55053501,0.33848227,0.00000000
0.60930465,3.31189544,0.46370578,1.66119556,0.10870566,0.38296394,0.51470708,0.57159775,0.35306995,0.00000000
0.61530765,3.38795597,0.49207367,1.68084571,0.11166850,0.39682018,0.52693763,0.59148726,0.36715844,0.00000000
0.62131066,3.45553250,0.52085615,1.69630111,0.11404912,0.40962264,0.53868332,0.60986896,0.38059394,0.00000000
0.62731366,3.51381432,0.54983400,1.70752123,0.11581180,0.42110741,0.54967849,0.62644099,0.39323437,0.00000000
0.63331666,3.56219689,0.57878108,1.71456808,0.11693170,0.43103932,0.55967810,0.64094006,0.40495326,0.00000000
0.63931966,3.60028736,0.60746747,1.71759830,0.11739534,0.43921788,0.56846368,0.65314632,0.41564307,0.00000000
0.64532266,3.62790281,0.63566269,1.71685114,0.11720074,0.44548241,0.57584862,0.66288721,0.42521796,0.00000000
0.65132566,3.64506161,0.66313919,1.71263330,0.11635718,0.44971602,0.58168251,0.67004005,0.43361573,0.00000000
0.65732866,3.65196837,0.68967583,1.70530135,0.11488467,0.45184828,0.58585433,0.67453330,0.44079881,0.00000000
0.66333167,3.64899351,0.71506117,1.69524259,0.11281311,0.45185649,0.58829450,0.67634646,0.44675437,0.00000000
0.66933467,3.63664841,0.73909637,1.68285549,0.11018126,0.44976552,0.58897565,0.67550863,0.45149342,0.00000000
0.67533767,3.61555758,0.76159766,1.66853066,0.10703549,0.44564614,0.58791216,0.67209576,0.45504900,0.00000000
0.68134067,3.58642918,0.78239814,1.65263336,0.10342840,0.43961204,0.58515851,0.66622677,0.45747352,0.00000000
0.68734367,3.55002530,0.80134890,1.63548828,0.09941739,0.43181563,0.58080664,0.65805869,0.45883538,0.00000000
0.69334667,3.50713348,0.81831934,1.61736746,0.09506318,0.42244284,0.57498240,0.64778094,0.45921517,0.00000000
0.69934967,3.45854052,0.83319684,1.59848179,0.09042835,0.41170720,0.56784133,0.63560917,0.45870147,0.00000000
0.70535268,3.40501002,0.84588574,1.57897634,0.08557602,0.39984338,0.55956412,0.62177874,0.45738666,0.00000000
0.71135568,3.34726409,0.85630598,1.55892986,0.08056852,0.38710061,0.55035171,0.60653815,0.45536284,0.00000000
0.71735868,3.28597029,0.86439130,1.53835806,0.07546628,0.37373617,0.54042062,0.59014273,0.45271824,0.00000000
0.72336168,3.22173381,0.87008754,1.51722070,0.07032683,0.36000914,0.52999835,0.57284866,0.44953419,0.00000000
0.72936468,3.15509513,0.87335106,1.49543175,0.06520395,0.34617482,0.51931932,0.55490775,0.44588283,0.00000000
0.73536768,3.08653288,0.87414766,1.47287229,0.06014701,0.33247977,0.50862123,0.53656285,0.44182588,0.00000000
0.74137069,3.01647123,0.87245209,1.44940519,0.05520042,0.31915766,0.49814208,0.51804420,0.43741414,0.00000000
0.74737369,2.94529133,0.86824837,1.42489096,0.05040331,0.30642605,0.48811767,0.49956674,0.43268816,0.00000000
0.75337669,2.87334544,0.86153096,1.39920383,0.04578932,0.29448395,0.47877968,0.48132823,0.42767960,0.00000000
0.75937969,2.80097286,0.85230675,1.37224724,0.04138647,0.28351020,0.47035403,0.46350828,0.42241345,0.00000000
0.76538269,2.72851621,0.84059779,1.34396797,0.03721725,0.27366248,0.46305953,0.44626811,0.41691073,0.00000000
0.77138569,2.65633675,0.82644463,1.31436803,0.03329880,0.26507683,0.45710650,0.42975086,0.41119148,0.00000000
0.77738869,2.58482753,0.80990983,1.28351379,0.02964307,0.25786760,0.45269513,0.41408237,0.40527785,0.00000000
0.78339170,2.51442304,0.79108151,1.25154173,0.02625726,0.25212751,0.45001355,0.39937208,0.39919687,0.00000000
0.78939470,2.44560444,0.77007652,1.21866039,0.02314411,0.24792773,0.44923525,0.38571405,0.39298285,0.00000000
0.79539770,2.37889961,0.74704280,1.18514846,0.02030242,0.24531795,0.45051580,0.37318775,0.38667892,0.00000000
0.80140070,2.31487750,0.72216074,1.15134876,0.01772749,0.24432618,0.45398892,0.36185862,0.38033780,0.00000000
0.80740370,2.25413681,0.69564315,1.11765849,0.01541162,0.24495837,0.45976177,0.35177819,0.37402154,0.00000000
0.81340670,2.19728915,0.66773375,1.08451591,0.01334463,0.24719775,0.46790968,0.34298380,0.36780014,0.00000000
0.81940970,2.14493747,0.63870402,1.05238423,0.01151434,0.25100404,0.47847049,0.33549780,0.36174929,0.00000000
0.82541271,2.09765070,0.60884847,1.02173311,0.00990709,0.25631260,0.49143881,0.32932650,0.35594712,0.00000000
0.83141571,2.05593597,0.57847845,0.99301888,0.00850818,0.26303359,0.50676051,0.32445874,0.35047037,0.00000000
0.83741871,2.02020993,0.54791472,0.96666424,0.00730230,0.27105145,0.52432789,0.32086441,0.34538996,0.00000000
0.84342171,1.99077095,0.51747917,0.94303849,0.00627395,0.28022471,0.54397587,0.31849309,0.34076657,0.00000000
0.84942471,1.96777390,0.48748604,0.92243928,0.00540776,0.29038648,0.56547975,0.31727289,0.33664629,0.00000000
0.85542771,1.95120931,0.45823310,0.90507676,0.00468882,0.30134561,0.58855465,0.31710989,0.33305670,0.00000000
0.86143072,1.94088831,0.42999320,0.89106110,0.00410297,0.31288876,0.61285730,0.31788822,0.33000384,0.00000000
0.86743372,1.93643474,0.40300671,0.88039389,0.00363696,0.32478342,0.63799003,0.31947093,0.32747004,0.00000000
0.87343672,1.93728527,0.37747516,0.87296413,0.00327874,0.33678188,0.66350726,0.32170192,0.32541306,0.00000000
0.87943972,1.94269811,0.35355647,0.86854906,0.00301752,0.34862609,0.68892440,0.32440874,0.32376645,0.00000000
0.88544272,1.95177024,0.33136190,0.86681978,0.00284395,0.36005341,0.71372897,0.32740646,0.32244138,0.00000000
0.89144572,1.96346271,0.31095497,0.86735167,0.00275019,0.37080292,0.73739356,0.33050234,0.32132959,0.00000000
0.89744872,1.97663320,0.29235223,0.86963910,0.00272999,0.38062218,0.75939037,0.33350131,0.32030769,0.00000000
0.90345173,1.99007437,0.27552598,0.87311381,0.00277874,0.38927416,0.77920655,0.33621191,0.31924226,0.00000000
0.90945473,2.00255640,0.26040850,0.87716612,0.00289345,0.39654399,0.79635984,0.33845256,0.31799572,0.00000000
0.91545773,2.01287170,0.24689784,0.88116815,0.00307282,0.40224533,0.81041389,0.34005768,0.31643258,0.00000000
0.92146073,2.01987974,0.23486450,0.88449772,0.00331715,0.40622593,0.82099235,0.34088369,0.31442568,0.00000000
0.92746373,2.02254981,0.22415897,0.88656215,0.00362828,0.40837225,0.82779140,0.34081416,0.31186221,0.00000000
0.93346673,2.01999973,0.21461945,0.88682056,0.00400955,0.40861276,0.83058979,0.33976424,0.30864906,0.00000000
0.93946973,2.01152856,0.20607957,0.88480386,0.00446559,0.40691994,0.82925618,0.33768389,0.30471730,0.00000000
0.94547274,1.99664184,0.19837562,0.88013154,0.00500221,0.40331066,0.82375328,0.33455974,0.30002553,0.00000000
0.95147574,1.97506820,0.19135306,0.87252438,0.00562614,0.39784506,0.81413861,0.33041568,0.29456198,0.00000000
0.95747874,1.94676657,0.18487200,0.86181278,0.00634475,0.39062393,0.80056186,0.32531182,0.28834513,0.00000000
0.96348174,1.91192393,0.17881152,0.84794026,0.00716576,0.38178467,0.78325901,0.31934212,0.28142307,0.00000000
0.96948474,1.87094370,0.17307259,0.83096229,0.00809688,0.37149606,0.76254340,0.31263074,0.27387144,0.00000000
0.97548774,1.82442574,0.16757979,0.81104047,0.00914536,0.35995212,0.73879435,0.30532715,0.26579024,0.00000000
0.98149075,1.77313890,0.16228158,0.78843271,0.01031764,0.34736520,0.71244365,0.29760045,0.25729965,0.00000000
0.98749375,1.71798801,0.15714946,0.76347979,0.01161888,0.33395886,0.68396085,0.28963308,0.24853508,0.00000000
0.99349675,1.65997670,0.15217612,0.73658937,0.01305255,0.31996059,0.65383775,0.28161422,0.23964178,0.00000000
0.99949975,1.60016836,0.14737268,0.70821814,0.01462003,0.30559489,0.62257299,0.27373324,0.23076934,0.00000000
1.00550275,1.53964702,0.14276540,0.67885315,0.01632030,0.29107693,0.59065734,0.26617352,0.22206624,0.00000000
1.01150575,1.47948005,0.13839211,0.64899319,0.01814964,0.27660705,0.55856029,0.25910698,0.21367490,0.00000000
1.01750875,1.42068457,0.13429840,0.61913121,0.02010150,0.26236628,0.52671845,0.25268935,0.20572730,0.00000000
1.02351176,1.36419883,0.13053412,0.58973852,0.02216643,0.24851301,0.49552627,0.24705676,0.19834147,0.00000000
1.02951476,1.31085967,0.12715011,0.56125133,0.02433214,0.23518099,0.46532907,0.24232330,0.19161900,0.00000000
1.03551776,1.26138685,0.12419551,0.53406024,0.02658378,0.22247843,0.43641886,0.23858001,0.18564351,0.00000000
1.04152076,1.21637436,0.12171559,0.50850285,0.02890421,0.21048842,0.40903255,0.23589499,0.18048024,0.00000000
1.04752376,1.17628862,0.11975039,0.48485958,0.03127451,0.19927023,0.38335270,0.23431463,0.17617657,0.00000000
1.05352676,1.14147287,0.11833392,0.46335259,0.03367459,0.18886164,0.35951028,0.23386577,0.17276342,0.00000000
1.05952976,1.11215693,0.11749404,0.44414760,0.03608381,0.17928176,0.33758930,0.23455857,0.17025738,0.00000000
1.06553277,1.08847098,0.11725294,0.42735794,0.03848173,0.17053441,0.31763261,0.23638972,0.16866323,0.00000000
1.07153577,1.07046206,0.11762795,0.41305060,0.04084886,0.16261154,0.29964869,0.23934585,0.16797680,0.00000000
1.07753877,1.05811170,0.11863266,0.40125329,0.04316730,0.15549668,0.28361862,0.24340670,0.16818780,0.00000000
1.08354177,1.05135326,0.12027817,0.39196228,0.04542145,0.14916809,0.26950315,0.24854781,0.16928239,0.00000000
