energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-4.71535768,4.34027583,0.37723257,1.17409562,0.14236767,0.05472822,0.21548873,1.99292488
-4.70935468,4.43312686,0.38456570,1.21074654,0.15090913,0.05666263,0.22750722,2.01699469
-4.70335168,4.54352468,0.39351550,1.25287807,0.15916207,0.05937392,0.24079170,2.04909403
-4.69734867,4.66945560,0.40404545,1.29983479,0.16702024,0.06287745,0.25509509,2.08843893
-4.69134567,4.80843512,0.41609666,1.35080416,0.17437716,0.06718219,0.27013826,2.13402587
-4.68534267,4.95758153,0.42959098,1.40483754,0.18112835,0.07229051,0.28561603,2.18466613
-4.67933967,5.11370222,0.44443409,1.46087598,0.18717364,0.07819805,0.30120441,2.23902532
-4.67333667,5.27338959,0.46051859,1.51777997,0.19241960,0.08489346,0.31656873,2.29566713
-4.66733367,5.43312356,0.47772687,1.57436227,0.19678206,0.09235819,0.33137264,2.35309939
-4.66133067,5.58937709,0.49593361,1.62942263,0.20018856,0.10056620,0.34528748,2.40982117
-4.65532766,5.73872114,0.51500779,1.68178322,0.20258064,0.10948372,0.35800189,2.46436914
-4.64932466,5.87792518,0.53481423,1.73032342,0.20391597,0.11906892,0.36923115,2.51536163
-4.64332166,6.00404977,0.55521456,1.77401271,0.20417017,0.12927170,0.37872602,2.56153890
-4.63731866,6.11452780,0.57606757,1.81194041,0.20333821,0.14003343,0.38628061,2.60179826
-4.63131566,6.20723149,0.59722913,1.84334102,0.20143537,0.15128681,0.39173901,2.63522276
-4.62531266,6.28052278,0.61855163,1.86761428,0.19849762,0.16295585,0.39500036,2.66110276
-4.61930965,6.33328558,0.63988314,1.88433924,0.19458141,0.17495601,0.39602215,2.67894953
-4.61330665,6.36493900,0.66106633,1.89328177,0.18976292,0.18719442,0.39482160,2.68850077
-4.60730365,6.37543157,0.68193753,1.89439538,0.18413657,0.19957051,0.39147501,2.68971806
-4.60130065,6.36521738,0.70232591,1.88781558,0.17781304,0.21197673,0.38611514,2.68277658
-4.59529765,6.33521590,0.72205306,1.87384808,0.17091673,0.22429963,0.37892674,2.66804799
-4.58929465,6.28675765,0.74093318,1.85295170,0.16358274,0.23642129,0.37014032,2.64607731
-4.58329165,6.22151895,0.75877394,1.82571682,0.15595354,0.24822092,0.36002455,2.61755509
-4.57728864,6.14144882,0.77537822,1.79284068,0.14817536,0.25957692,0.34887746,2.58328633
-4.57128564,6.04869178,0.79054673,1.75510050,0.14039450,0.27036906,0.33701687,2.54415744
-4.56528264,5.94550983,0.80408147,1.71332593,0.13275369,0.28048094,0.32477042,2.50110284
-4.55927964,5.83420706,0.81579004,1.66837196,0.12538854,0.28980257,0.31246547,2.45507246
-4.55327664,5.71705964,0.82549061,1.62109334,0.11842429,0.29823306,0.30041937,2.40700147
-4.54727364,5.59625364,0.83301733,1.57232155,0.11197300,0.30568317,0.28893029,2.35778311
-4.54127064,5.47383242,0.83822601,1.52284499,0.10613107,0.31207778,0.27826896,2.30824549
-4.53526763,5.35165455,0.84099962,1.47339285,0.10097744,0.31735814,0.26867152,2.25913290
-4.52926463,5.23136278,0.84125347,1.42462301,0.09657226,0.32148363,0.26033377,2.21109177
-4.52326163,5.11436374,0.83893963,1.37711381,0.09295616,0.32443317,0.25340672,2.16466130
-4.51725863,5.00181766,0.83405031,1.33135953,0.09015012,0.32620598,0.24799371,2.12026864
-4.51125563,4.89463686,0.82662004,1.28776930,0.08815586,0.32682180,0.24414910,2.07822807
-4.50525263,4.79349160,0.81672637,1.24666858,0.08695673,0.32632036,0.24187829,2.03874373
-4.49924962,4.69882162,0.80448895,1.20830296,0.08651903,0.32476025,0.24113934,2.00191523
-4.49324662,4.61085169,0.79006709,1.17284329,0.08679373,0.32221708,0.24184571,1.96774558
-4.48724362,4.52960972,0.77365572,1.14039177,0.08771840,0.31878103,0.24387030,1.93615062
-4.48124062,4.45494599,0.75547999,1.11098817,0.08921942,0.31455394,0.24705035,1.90696957
-4.47523762,4.38655244,0.73578868,1.08461601,0.09121424,0.30964593,0.25119331,1.87997603
-4.46923462,4.32398137,0.71484676,1.06120806,0.09361372,0.30417174,0.25608318,1.85488903
-4.46323162,4.26666293,0.69292735,1.04065113,0.09632449,0.29824697,0.26148732,1.83138392
-4.45722861,4.21392146,0.67030356,1.02279012,0.09925115,0.29198428,0.26716349,1.80910271
-4.45122561,4.16499073,0.64724053,1.00743128,0.10229839,0.28548985,0.27286683,1.78766390
-4.44522261,4.11902844,0.62398796,0.99434496,0.10537297,0.27886013,0.27835671,1.76667166
-4.43921961,4.07513058,0.60077364,0.98326816,0.10838550,0.27217905,0.28340312,1.74572451
-4.43321661,4.03234615,0.57779805,0.97390711,0.11125195,0.26551585,0.28779251,1.72442337
-4.42721361,3.98969284,0.55523039,0.96594034,0.11389509,0.25892356,0.29133302,1.70237936
-4.42121061,3.94617423,0.53320617,0.95902248,0.11624563,0.25243829,0.29385870,1.67922122
-4.41520760,3.90079882,0.51182634,0.95278920,0.11824317,0.24607919,0.29523299,1.65460261
-4.40920460,3.85260110,0.49115807,0.94686333,0.11983705,0.23984929,0.29535108,1.62820919
-4.40320160,3.80066458,0.47123696,0.94086235,0.12098691,0.23373692,0.29414133,1.59976575
-4.39719860,3.74414655,0.45207070,0.93440723,0.12166325,0.22771789,0.29156568,1.56904301
-4.39119560,3.68230389,0.43364372,0.92713233,0.12184772,0.22175814,0.28761907,1.53586442
-4.38519260,3.61451931,0.41592288,0.91869627,0.12153336,0.21581678,0.28232803,1.50011238
-4.37918959,3.54032697,0.39886359,0.90879315,0.12072466,0.20984945,0.27574846,1.46173406
-4.37318659,3.45943633,0.38241628,0.89716386,0.11943756,0.20381163,0.26796273,1.42074630
-4.36718359,3.37175304,0.36653278,0.88360673,0.11769921,0.19766203,0.25907631,1.37723946
-4.36118059,3.27739573,0.35117233,0.86798705,0.11554771,0.19136568,0.24921395,1.33137991
-4.35517759,3.17670734,0.33630696,0.85024492,0.11303157,0.18489657,0.23851563,1.28341079
-4.34917459,3.07026018,0.32192592,0.83040082,0.11020903,0.17823993,0.22713247,1.23365089
-4.34317159,2.95885369,0.30803907,0.80855856,0.10714723,0.17139382,0.21522261,1.18249137
-4.33716858,2.84350447,0.29467894,0.78490520,0.10392105,0.16437009,0.20294719,1.13039018
-4.33116558,2.72542829,0.28190147,0.75970786,0.10061186,0.15719461,0.19046666,1.07786409
-4.32516258,2.60601411,0.26978536,0.73330724,0.09730589,0.14990689,0.17793737,1.02547846
-4.31915958,2.48679072,0.25843005,0.70610813,0.09409251,0.14255894,0.16550844,0.97383468
-4.31315658,2.36938664,0.24795249,0.67856704,0.09106223,0.13521368,0.15331922,0.92355579
-4.30715358,2.25548459,0.23848270,0.65117742,0.08830448,0.12794272,0.14149697,0.87527038
