energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up
-3.53276638,1.26100427,0.16658503,0.75332980,0.03056117,0.02823517,0.24934752,0.22383602,0.03183649,0.21278795
-3.52676338,1.29749841,0.17273441,0.77156647,0.03158156,0.02926011,0.25292701,0.23448395,0.03294088,0.21782058
-3.52076038,1.33257926,0.17899945,0.78936844,0.03261810,0.03031629,0.25582407,0.24439402,0.03408073,0.22230389
-3.51475738,1.36587143,0.18533332,0.80658115,0.03366270,0.03139583,0.25797685,0.25341927,0.03524890,0.22617986
-3.50875438,1.39698707,0.19167735,0.82302777,0.03470497,0.03248823,0.25933505,0.26142727,0.03643541,0.22940100
-3.50275138,1.42553179,0.19796207,0.83851129,0.03573248,0.03358059,0.25985958,0.26830332,0.03762763,0.23193021
-3.49674837,1.45111201,0.20410874,0.85281800,0.03673099,0.03465789,0.25952232,0.27395326,0.03881053,0.23374055
-3.49074537,1.47334330,0.21003127,0.86572224,0.03768493,0.03570337,0.25830596,0.27830553,0.03996709,0.23481486
-3.48474237,1.49185928,0.21563846,0.87699198,0.03857778,0.03669901,0.25620379,0.28131269,0.04107873,0.23514520
-3.47873937,1.50632057,0.22083645,0.88639510,0.03939259,0.03762601,0.25321954,0.28295203,0.04212584,0.23473227
-3.47273637,1.51642342,0.22553129,0.89370600,0.04011251,0.03846545,0.24936717,0.28322540,0.04308835,0.23358464
-3.46673337,1.52190756,0.22963158,0.89871216,0.04072130,0.03919877,0.24467060,0.28215833,0.04394634,0.23171795
-3.46073037,1.52256309,0.23305096,0.90122052,0.04120380,0.03980842,0.23916342,0.27979840,0.04468057,0.22915402
-3.45472736,1.51823599,0.23571046,0.90106332,0.04154645,0.04027837,0.23288839,0.27621291,0.04527311,0.22592000
-3.44872436,1.50883240,0.23754066,0.89810325,0.04173762,0.04059462,0.22589693,0.27148626,0.04570779,0.22204754
-3.44272136,1.49432127,0.23848352,0.89223782,0.04176802,0.04074562,0.21824846,0.26571684,0.04597073,0.21757197
-3.43671836,1.47473573,0.23849388,0.88340272,0.04163091,0.04072261,0.21000961,0.25901382,0.04605069,0.21253167
-3.43071536,1.45017298,0.23754060,0.87157426,0.04132231,0.04051992,0.20125328,0.25149399,0.04593941,0.20696745
-3.42471236,1.42079306,0.23560737,0.85677074,0.04084108,0.04013505,0.19205764,0.24327869,0.04563178,0.20092210
-3.41870935,1.38681638,0.23269306,0.83905286,0.04018899,0.03956881,0.18250494,0.23449106,0.04512603,0.19444008
-3.41270635,1.34852035,0.22881179,0.81852316,0.03937057,0.03882525,0.17268033,0.22525365,0.04442373,0.18756727
-3.40670335,1.30623515,0.22399259,0.79532450,0.03839308,0.03791151,0.16267047,0.21568656,0.04352978,0.18035084
-3.40070035,1.26033881,0.21827874,0.76963777,0.03726624,0.03683765,0.15256224,0.20590592,0.04245222,0.17283916
-3.39469735,1.21125159,0.21172685,0.74167873,0.03600203,0.03561635,0.14244136,0.19602296,0.04120207,0.16508180
-3.38869435,1.15942991,0.20440557,0.71169424,0.03461434,0.03426255,0.13239103,0.18614346,0.03979303,0.15712942
-3.38269135,1.10535973,0.19639418,0.67995780,0.03311871,0.03279307,0.12249066,0.17636750,0.03824115,0.14903373
-3.37668834,1.04954947,0.18778088,0.64676462,0.03153192,0.03122620,0.11281468,0.16678956,0.03656443,0.14084731
-3.37068534,0.99252265,0.17866096,0.61242623,0.02987162,0.02958121,0.10343147,0.15749870,0.03478241,0.13262337
-3.36468234,0.93481009,0.16913485,0.57726483,0.02815599,0.02787796,0.09440244,0.14857883,0.03291573,0.12441538
-3.35867934,0.87694195,0.15930608,0.54160740,0.02640333,0.02613639,0.08578133,0.14010886,0.03098567,0.11627665
-3.35267634,0.81943954,0.14927924,0.50577974,0.02463173,0.02437615,0.07761363,0.13216276,0.02901367,0.10825967
-3.34667334,0.76280716,0.13915794,0.47010063,0.02285871,0.02261618,0.06993624,0.12480939,0.02702093,0.10041552
-3.34067034,0.70752406,0.12904285,0.43487618,0.02110093,0.02087438,0.06277739,0.11811204,0.02502796,0.09279310
-3.33466733,0.65403670,0.11902988,0.40039449,0.01937392,0.01916726,0.05615665,0.11212772,0.02305421,0.08543829
-3.32866433,0.60275149,0.10920853,0.36692094,0.01769181,0.01750974,0.05008519,0.10690619,0.02111774,0.07839325
-3.32266133,0.55402826,0.09966043,0.33469394,0.01606722,0.01591491,0.04456624,0.10248874,0.01923494,0.07169554
-3.31665833,0.50817464,0.09045820,0.30392156,0.01451104,0.01439390,0.03959561,0.09890683,0.01742027,0.06537753
-3.31065533,0.46544155,0.08166449,0.27477891,0.01303242,0.01295582,0.03516241,0.09618072,0.01568615,0.05946570
-3.30465233,0.42602000,0.07333141,0.24740645,0.01163870,0.01160771,0.03124985,0.09431805,0.01404283,0.05398024
-3.29864932,0.39003925,0.06550023,0.22190926,0.01033541,0.01035455,0.02783607,0.09331264,0.01249837,0.04893470
-3.29264632,0.35756659,0.05820139,0.19835722,0.00912639,0.00919939,0.02489512,0.09314355,0.01105866,0.04433587
-3.28664332,0.32860866,0.05145480,0.17678608,0.00801384,0.00814340,0.02239787,0.09377453,0.00972752,0.04018384
-3.28064032,0.30311442,0.04527044,0.15719947,0.00699851,0.00718606,0.02031303,0.09515397,0.00850684,0.03647223
-3.27463732,0.28097963,0.03964914,0.13957164,0.00607986,0.00632535,0.01860808,0.09721536,0.00739676,0.03318863
-3.26863432,0.26205289,0.03458366,0.12385082,0.00525629,0.00555791,0.01725033,0.09987848,0.00639589,0.03031519
-3.26263132,0.24614296,0.03005985,0.10996323,0.00452533,0.00487930,0.01620786,0.10305115,0.00550154,0.02782940
-3.25662831,0.23302726,0.02605798,0.09781747,0.00388393,0.00428421,0.01545052,0.10663175,0.00471005,0.02570492
-3.25062531,0.22246137,0.02255411,0.08730909,0.00332872,0.00376667,0.01495089,0.11051225,0.00401697,0.02391260
-3.24462231,0.21418914,0.01952155,0.07832548,0.00285621,0.00332027,0.01468522,0.11458191,0.00341744,0.02242154
-3.23861931,0.20795329,0.01693223,0.07075058,0.00246308,0.00293840,0.01463442,0.11873140,0.00290637,0.02120015
-3.23261631,0.20350616,0.01475816,0.06446962,0.00214646,0.00261441,0.01478493,0.12285721,0.00247877,0.02021723
-3.22661331,0.20062026,0.01297264,0.05937347,0.00190409,0.00234181,0.01512961,0.12686633,0.00212996,0.01944306
-3.22061031,0.19909834,0.01155159,0.05536276,0.00173458,0.00211439,0.01566857,0.13068089,0.00185578,0.01885040
-3.21460730,0.19878277,0.01047453,0.05235154,0.00163759,0.00192640,0.01640992,0.13424259,0.00165280,0.01841534
-3.20860430,0.19956375,0.00972564,0.05027036,0.00161403,0.00177262,0.01737039,0.13751683,0.00151846,0.01811820
-3.20260130,0.20138629,0.00929449,0.04906888,0.00166611,0.00164848,0.01857586,0.14049624,0.00145125,0.01794408
-3.19659830,0.20425548,0.00917676,0.04871775,0.00179754,0.00155012,0.02006164,0.14320348,0.00145071,0.01788342
-3.19059530,0.20824006,0.00937466,0.04920986,0.00201351,0.00147439,0.02187262,0.14569313,0.00151757,0.01793231
-3.18459230,0.21347385,0.00989728,0.05056090,0.00232076,0.00141895,0.02406303,0.14805262,0.00165374,0.01809264
-3.17858929,0.22015509,0.01076064,0.05280908,0.00272751,0.00138221,0.02669605,0.15040193,0.00186227,0.01837205
-3.17258629,0.22854351,0.01198765,0.05601423,0.00324339,0.00136335,0.02984288,0.15289220,0.00214730,0.01878366
-3.16658329,0.23895494,0.01360777,0.06025601,0.00387925,0.00136230,0.03358162,0.15570300,0.00251392,0.01934567
-3.16058029,0.25175376,0.01565649,0.06563144,0.00464699,0.00137965,0.03799558,0.15903851,0.00296808,0.02008072
-3.15457729,0.26734292,0.01817456,0.07225165,0.00555926,0.00141665,0.04317127,0.16312248,0.00351630,0.02101507
-3.14857429,0.28615191,0.02120699,0.08023791,0.00662908,0.00147511,0.04919592,0.16819213,0.00416552,0.02217765
-3.14257129,0.30862280,0.02480185,0.08971707,0.00786947,0.00155731,0.05615467,0.17449118,0.00492273,0.02359897
-3.13656828,0.33519460,0.02900872,0.10081635,0.00929294,0.00166594,0.06412739,0.18226212,0.00579471,0.02530984
-3.13056528,0.36628635,0.03387704,0.11365772,0.01091101,0.00180396,0.07318522,0.19173794,0.00678765,0.02734011
-3.12456228,0.40227941,0.03945418,0.12835192,0.01273356,0.00197452,0.08338697,0.20313360,0.00790679,0.02971728
-3.11855928,0.44349938,0.04578336,0.14499232,0.01476836,0.00218082,0.09477551,0.21663744,0.00915603,0.03246512
-3.11255628,0.49019831,0.05290140,0.16364877,0.01702037,0.00242598,0.10737418,0.23240291,0.01053754,0.03560232
-3.10655328,0.54253779,0.06083647,0.18436166,0.01949122,0.00271292,0.12118353,0.25054077,0.01205141,0.03914124
-3.10055028,0.60057356,0.06960579,0.20713651,0.02217871,0.00304421,0.13617845,0.27111224,0.01369533,0.04308675
-3.09454727,0.66424237,0.07921338,0.23193910,0.02507627,0.00342198,0.15230593,0.29412318,0.01546428,0.04743524
-3.08854427,0.73335173,0.08964800,0.25869164,0.02817270,0.00384771,0.16948360,0.31951983,0.01735031,0.05217393
-3.08254127,0.80757315,0.10088142,0.28726996,0.03145184,0.00432221,0.18759914,0.34718606,0.01934244,0.05728031
-3.07653827,0.88643941,0.11286690,0.31750219,0.03489252,0.00484544,0.20651080,0.37694264,0.02142659,0.06272206
-3.07053527,0.96934638,0.12553829,0.34916879,0.03846863,0.00541650,0.22604907,0.40854845,0.02358565,0.06845713
-3.06453227,1.05555949,0.13880959,0.38200431,0.04214933,0.00603350,0.24601952,0.44170387,0.02579969,0.07443433
-3.05852926,1.14422523,0.15257513,0.41570083,0.04589951,0.00669364,0.26620684,0.47605633,0.02804619,0.08059417
-3.05252626,1.23438744,0.16671056,0.44991306,0.04968032,0.00739313,0.28638006,0.51120793,0.03030051,0.08687016
-3.04652326,1.32500816,0.18107439,0.48426511,0.05345002,0.00812735,0.30629871,0.54672510,0.03253636,0.09319034
-3.04052026,1.41499263,0.19551049,0.51835871,0.05716480,0.00889089,0.32571994,0.58214989,0.03472644,0.09947925
-3.03451726,1.50321765,0.20985113,0.55178267,0.06077990,0.00967773,0.34440620,0.61701280,0.03684309,0.10566003
-3.02851426,1.58856259,0.22392081,0.58412336,0.06425070,0.01048148,0.36213324,0.65084657,0.03885904,0.11165675
-3.02251126,1.66994179,0.23754067,0.61497580,0.06753388,0.01129555,0.37869830,0.68320055,0.04074814,0.11739689
-3.01650825,1.74633745,0.25053338,0.64395496,0.07058868,0.01211347,0.39392782,0.71365511,0.04248616,0.12281374
-3.01050525,1.81683150,0.26272831,0.67070691,0.07337800,0.01292918,0.40768472,0.74183560,0.04405147,0.12784882
-3.00450225,1.88063544,0.27396694,0.69491939,0.07586953,0.01373733,0.41987463,0.76742519,0.04542572,0.13245400
-2.99849925,1.93711668,0.28410821,0.71633128,0.07803670,0.01453359,0.43045090,0.79017611,0.04659444,0.13659347
-2.99249625,1.98582043,0.29303362,0.73474070,0.07985948,0.01531492,0.43941807,0.80991880,0.04754744,0.14024523
-2.98649325,2.02648600,0.30065191,0.75001131,0.08132507,0.01607985,0.44683376,0.82656848,0.04827920,0.14340219
-2.98049025,2.05905675,0.30690310,0.76207659,0.08242822,0.01682862,0.45280847,0.84012879,0.04878903,0.14607271
-2.97448724,2.08368318,0.31176170,0.77094184,0.08317150,0.01756340,0.45750373,0.85069232,0.04908110,0.14828066
-2.96848424,2.10071878,0.31523890,0.77668385,0.08356522,0.01828824,0.46112810,0.85843780,0.04916428,0.15006478
-2.96248124,2.11070877,0.31738369,0.77944813,0.08362713,0.01900913,0.46393147,0.86362415,0.04905191,0.15147760
-2.95647824,2.11437195,0.31828269,0.77944395,0.08338194,0.01973380,0.46619774,0.86658133,0.04876133,0.15258369
-2.95047524,2.11257627,0.31805873,0.77693718,0.08286058,0.02047155,0.46823595,0.86769856,0.04831333,0.15345752
-2.94447224,2.10630910,0.31686820,0.77224130,0.08209932,0.02123290,0.47037038,0.86741005,0.04773150,0.15418081
-2.93846923,2.09664317,0.31489706,0.76570692,0.08113874,0.02202921,0.47292988,0.86617908,0.04704147,0.15483960
-2.93246623,2.08469956,0.31235576,0.75771019,0.08002252,0.02287221,0.47623668,0.86448079,0.04627012,0.15552114
-2.92646323,2.07160909,0.30947317,0.74864051,0.07879626,0.02377348,0.48059535,0.86278458,0.04544474,0.15631064
-2.92046023,2.05847371,0.30648960,0.73888806,0.07750621,0.02474387,0.48628196,0.86153669,0.04459224,0.15728805
-2.91445723,2.04632910,0.30364925,0.72883156,0.07619794,0.02579296,0.49353408,0.86114377,0.04373832,0.15852503
-2.90845423,2.03611025,0.30119225,0.71882671,0.07491520,0.02692848,0.50254189,0.86195804,0.04290680,0.16008222
-2.90245123,2.02862086,0.29934656,0.70919571,0.07369867,0.02815583,0.51344063,0.86426466,0.04211891,0.16200676
-2.89644822,2.02450800,0.29832009,0.70021817,0.07258500,0.02947754,0.52630471,0.86827184,0.04139279,0.16433049
-2.89044522,2.02424273,0.29829317,0.69212376,0.07160582,0.03089296,0.54114369,0.87410405,0.04074303,0.16706848
-2.88444222,2.02810720,0.29941172,0.68508670,0.07078699,0.03239793,0.55790026,0.88179852,0.04018036,0.17021829
-2.87843922,2.03618878,0.30178149,0.67922227,0.07014800,0.03398465,0.57645017,0.89130526,0.03971151,0.17375974
-2.87243622,2.04838109,0.30546335,0.67458537,0.06970151,0.03564159,0.59660432,0.90249045,0.03933911,0.17765538
-2.86643322,2.06439178,0.31047005,0.67117107,0.06945314,0.03735360,0.61811278,0.91514303,0.03906179,0.18185143
-2.86043022,2.08375670,0.31676450,0.66891705,0.06940138,0.03910212,0.64067066,0.92898424,0.03887438,0.18627934
-2.85442721,2.10585966,0.32425974,0.66770776,0.06953774,0.04086554,0.66392573,0.94367963,0.03876820,0.19085781
-2.84842421,2.12995704,0.33282061,0.66738016,0.06984703,0.04261965,0.68748749,0.95885300,0.03873142,0.19549519
-2.84242121,2.15520622,0.34226709,0.66773066,0.07030789,0.04433823,0.71093750,0.97410184,0.03874962,0.20009219
-2.83641821,2.18069680,0.35237932,0.66852313,0.07089338,0.04599372,0.73384057,0.98901345,0.03880621,0.20454484
-2.83041521,2.20548349,0.36290414,0.66949757,0.07157181,0.04755797,0.75575665,1.00318124,0.03888308,0.20874757
-2.82441221,2.22861947,0.37356291,0.67037931,0.07230769,0.04900303,0.77625296,1.01622062,0.03896118,0.21259631
-2.81840920,2.24918920,0.38406038,0.67088828,0.07306271,0.05030199,0.79491598,1.02778373,0.03902112,0.21599153
-2.81240620,2.26633954,0.39409436,0.67074831,0.07379691,0.05142980,0.81136307,1.03757271,0.03904378,0.21884113
-2.80640320,2.27930829,0.40336578,0.66969594,0.07446984,0.05236408,0.82525329,1.04535085,0.03901086,0.22106311
-2.80040020,2.28744921,0.41158879,0.66748881,0.07504179,0.05308585,0.83629701,1.05095141,0.03890548,0.22258791
-2.79439720,2.29025292,0.41850052,0.66391314,0.07547498,0.05358025,0.84426410,1.05428374,0.03871261,0.22336040
-2.78839420,2.28736294,0.42387019,0.65879034,0.07573471,0.05383707,0.84899043,1.05533665,0.03841953,0.22334140
-2.78239120,2.27858666,0.42750706,0.65198248,0.07579046,0.05385124,0.85038229,1.05417887,0.03801616,0.22250880
-2.77638819,2.26390086,0.42926712,0.64339647,0.07561680,0.05362312,0.84841879,1.05095678,0.03749537,0.22085811
-2.77038519,2.24345185,0.42905807,0.63298701,0.07519428,0.05315874,0.84315194,1.04588955,0.03685312,0.21840253
-2.76438219,2.21755030,0.42684254,0.62075802,0.07450997,0.05246972,0.83470451,1.03926191,0.03608860,0.21517254
-2.75837919,2.18666117,0.42263938,0.60676268,0.07355794,0.05157325,0.82326576,1.03141501,0.03520420,0.21121493
-2.75237619,2.15138918,0.41652301,0.59110217,0.07233944,0.05049174,0.80908507,1.02273576,0.03420545,0.20659145
-2.74637319,2.11246054,0.40862094,0.57392288,0.07086284,0.04925243,0.79246387,1.01364508,0.03310084,0.20137701
-2.74037019,2.07070154,0.39910950,0.55541252,0.06914344,0.04788685,0.77374610,1.00458565,0.03190156,0.19565752
-2.73436718,2.02701515,0.38820809,0.53579507,0.06720289,0.04643021,0.75330755,0.99600958,0.03062120,0.18952756
-2.72836418,1.98235618,0.37617217,0.51532475,0.06506860,0.04492064,0.73154464,0.98836650,0.02927536,0.18308773
-2.72236118,1.93770624,0.36328539,0.49427937,0.06277281,0.04339845,0.70886292,0.98209251,0.02788122,0.17644207
-2.71635818,1.89404901,0.34985098,0.47295311,0.06035167,0.04190527,0.68566586,0.97760021,0.02645711,0.16969540
-2.71035518,1.85234688,0.33618303,0.45164900,0.05784413,0.04048332,0.66234425,0.97527024,0.02502199,0.16295073
-2.70435218,1.81351943,0.32259777,0.43067149,0.05529081,0.03917448,0.63926673,0.97544423,0.02359503,0.15630695
-2.69834917,1.77842422,0.30940523,0.41031911,0.05273284,0.03801960,0.61677154,0.97841938,0.02219512,0.14985671
-2.69234617,1.74784027,0.29690151,0.39087755,0.05021082,0.03705771,0.59515991,0.98444450,0.02084047,0.14368455
-2.68634317,1.72245440,0.28536187,0.37261339,0.04776374,0.03632529,0.57469116,0.99371731,0.01954816,0.13786553
-2.68034017,1.70285031,0.27503481,0.35576845,0.04542805,0.03585567,0.55557944,1.00638286,0.01833387,0.13246405
-2.67433717,1.68950027,0.26613711,0.34055500,0.04323688,0.03567840,0.53799228,1.02253274,0.01721149,0.12753312
-2.66833417,1.68275924,0.25885008,0.32715185,0.04121936,0.03581874,0.52205058,1.04220477,0.01619300,0.12311401
-2.66233117,1.68286106,0.25331674,0.31570130,0.03940009,0.03629714,0.50783010,1.06538304,0.01528819,0.11923610
-2.65632816,1.68991639,0.24964005,0.30630699,0.03779879,0.03712883,0.49536391,1.09199789,0.01450460,0.11591715
-2.65032516,1.70391205,0.24788212,0.29903261,0.03643007,0.03832346,0.48464586,1.12192595,0.01384744,0.11316370
-2.64432216,1.72471167,0.24806415,0.29390142,0.03530329,0.03988474,0.47563455,1.15499006,0.01331957,0.11097171
-2.63831916,1.75205743,0.25016717,0.29089644,0.03442262,0.04181024,0.46825763,1.19095914,0.01292157,0.10932727
-2.63231616,1.78557286,0.25413340,0.28996143,0.03378712,0.04409111,0.46241630,1.22954835,0.01265174,0.10820750
-2.62631316,1.82476693,0.25986817,0.29100242,0.03339097,0.04671204,0.45798961,1.27041960,0.01250630,0.10758144
-2.62031016,1.86903945,0.26724227,0.29388984,0.03322374,0.04965119,0.45483865,1.31318293,0.01247944,0.10741096
-2.61430715,1.91768829,0.27609486,0.29846122,0.03327072,0.05288023,0.45281043,1.35739898,0.01256353,0.10765176
-2.60830415,1.96991850,0.28623668,0.30452438,0.03351336,0.05636459,0.45174138,1.40258303,0.01274930,0.10825431
-2.60230115,2.02485378,0.29745368,0.31186120,0.03392972,0.06006367,0.45146065,1.44821085,0.01302598,0.10916480
-2.59629815,2.08155059,0.30951103,0.32023181,0.03449498,0.06393135,0.45179301,1.49372660,0.01338158,0.11032616
-2.59029515,2.13901488,0.32215752,0.32937930,0.03518205,0.06791653,0.45256162,1.53855301,0.01380306,0.11167903
-2.58429215,2.19622157,0.33513025,0.33903485,0.03596220,0.07196385,0.45359064,1.58210363,0.01427655,0.11316285
-2.57828914,2.25213663,0.34815965,0.34892326,0.03680570,0.07601458,0.45470775,1.62379718,0.01478763,0.11471687
-2.57228614,2.30574124,0.36097476,0.35876877,0.03768265,0.08000762,0.45574666,1.66307354,0.01532154,0.11628131
-2.56628314,2.35605771,0.37330870,0.36830111,0.03856362,0.08388059,0.45654962,1.69941101,0.01586342,0.11779851
-2.56028014,2.40217618,0.38490421,0.37726159,0.03942055,0.08757109,0.45696995,1.73234412,0.01639860,0.11921410
-2.55427714,2.44328145,0.39551916,0.38540915,0.04022742,0.09101794,0.45687454,1.76148142,0.01691285,0.12047819
-2.54827414,2.47867874,0.40493190,0.39252606,0.04096108,0.09416257,0.45614630,1.78652232,0.01739259,0.12154655
-2.54227114,2.50781753,0.41294628,0.39842330,0.04160185,0.09695029,0.45468648,1.80727238,0.01782517,0.12238168
-2.53626813,2.53031225,0.41939620,0.40294510,0.04213416,0.09933164,0.45241672,1.82365617,0.01819912,0.12295387
-2.53026513,2.54595892,0.42414948,0.40597280,0.04254696,0.10126353,0.44928086,1.83572694,0.01850433,0.12324209
-2.52426213,2.55474692,0.42711099,0.40742760,0.04283404,0.10271041,0.44524622,1.84367265,0.01873225,0.12323466
-2.51825913,2.55686491,0.42822480,0.40727217,0.04299413,0.10364513,0.44030448,1.84781784,0.01887607,0.12292979
-2.51225613,2.55270081,0.42747537,0.40551100,0.04303085,0.10404969,0.43447185,1.84862093,0.01893082,0.12233578
-2.50625313,2.54283510,0.42488754,0.40218948,0.04295236,0.10391573,0.42778870,1.84666703,0.01889346,0.12147105
-2.50025013,2.52802780,0.42052551,0.39739161,0.04277097,0.10324479,0.42031847,1.84265613,0.01876293,0.12036379
-2.49424712,2.50919916,0.41449059,0.39123649,0.04250237,0.10204827,0.41214591,1.83738703,0.01854011,0.11905130
-2.48824412,2.48740467,0.40691793,0.38387373,0.04216488,0.10034711,0.40337467,1.83173743,0.01822778,0.11757913
-2.48224112,2.46380506,0.39797228,0.37547778,0.04177846,0.09817124,0.39412438,1.82664062,0.01783047,0.11599982
-2.47623812,2.43963229,0.38784290,0.36624165,0.04136368,0.09555875,0.38452714,1.82305962,0.01735434,0.11437142
-2.47023512,2.41615259,0.37673785,0.35637006,0.04094067,0.09255484,0.37472377,1.82195949,0.01680694,0.11275583
-2.46423212,2.39462781,0.36487779,0.34607235,0.04052811,0.08921055,0.36485968,1.82427858,0.01619697,0.11121691
-2.45822911,2.37627630,0.35248955,0.33555550,0.04014221,0.08558138,0.35508074,1.83089972,0.01553405,0.10981848
-2.45222611,2.36223465,0.33979967,0.32501742,0.03979597,0.08172581,0.34552917,1.84262221,0.01482836,0.10862230
-2.44622311,2.35352157,0.32702822,0.31464089,0.03949843,0.07770371,0.33633956,1.86013536,0.01409041,0.10768601
-2.44022011,2.35100495,0.31438299,0.30458829,0.03925431,0.07357485,0.32763534,1.88399447,0.01333071,0.10706116
-2.43421711,2.35537330,0.30205427,0.29499727,0.03906370,0.06939740,0.31952557,1.91459989,0.01255950,0.10679144
-2.42821411,2.36711230,0.29021046,0.28597765,0.03892214,0.06522660,0.31210235,1.95217984,0.01178652,0.10691101
-2.42221111,2.38648724,0.27899457,0.27760943,0.03882084,0.06111355,0.30543887,1.99677750,0.01102074,0.10744314
-2.41620810,2.41353189,0.26852167,0.26994207,0.03874714,0.05710418,0.29958809,2.04824270,0.01027020,0.10839923
-2.41020510,2.44804400,0.25887739,0.26299497,0.03868518,0.05323851,0.29458222,2.10622869,0.00954190,0.10977803
-2.40420210,2.48958771,0.25011740,0.25675898,0.03861669,0.04955010,0.29043285,2.17019401,0.00884165,0.11156538
-2.39819910,2.53750268,0.24226792,0.25119896,0.03852194,0.04606572,0.28713186,2.23940969,0.00817408,0.11373424
-2.39219610,2.59091986,0.23532714,0.24625708,0.03838069,0.04280535,0.28465296,2.31297179,0.00754259,0.11624519
-2.38619310,2.64878343,0.22926738,0.24185677,0.03817314,0.03978229,0.28295388,2.38981898,0.00694946,0.11904728
-2.38019010,2.70987834,0.22403803,0.23790705,0.03788094,0.03700357,0.28197908,2.46875524,0.00639584,0.12207929
-2.37418709,2.77286307,0.21956896,0.23430712,0.03748793,0.03447050,0.28166292,2.54847707,0.00588195,0.12527126
-2.36818409,2.83630642,0.21577440,0.23095089,0.03698093,0.03217933,0.28193324,2.62760490,0.00540714,0.12854644
-2.36218109,2.89872786,0.21255701,0.22773140,0.03635024,0.03012206,0.28271508,2.70471802,0.00497009,0.13182332
-2.35617809,2.95864014,0.20981213,0.22454496,0.03559006,0.02828725,0.28393471,2.77839225,0.00456890,0.13501803
-2.35017509,3.01459314,0.20743199,0.22129475,0.03469861,0.02666099,0.28552343,2.84723950,0.00420132,0.13804669
-2.34417209,3.06521772,0.20530971,0.21789401,0.03367816,0.02522765,0.28742150,2.90994803,0.00386482,0.14082791
-2.33816908,3.10926837,0.20334318,0.21426853,0.03253487,0.02397079,0.28958156,2.96532231,0.00355676,0.14328521
-2.33216608,3.14566304,0.20143843,0.21035863,0.03127838,0.02287391,0.29197183,3.01232097,0.00327450,0.14534931
-2.32616308,3.17351905,0.19951265,0.20612042,0.02992143,0.02192107,0.29457864,3.05009169,0.00301551,0.14696024
-2.32016008,3.19218352,0.19749665,0.20152646,0.02847926,0.02109752,0.29740832,3.07800130,0.00277741,0.14806916
-2.31415708,3.20125708,0.19533678,0.19656591,0.02696895,0.02039007,0.30048828,3.09565991,0.00255807,0.14863985
-2.30815408,3.20060971,0.19299618,0.19124408,0.02540885,0.01978749,0.30386713,3.10293774,0.00235561,0.14864975
-2.30215108,3.19038787,0.19045542,0.18558152,0.02381785,0.01928062,0.30761384,3.09997360,0.00216845,0.14809064
-2.29614807,3.17101206,0.18771250,0.17961270,0.02221481,0.01886252,0.31181578,3.08717421,0.00199530,0.14696870
-2.29014507,3.14316477,0.18478212,0.17338439,0.02061801,0.01852836,0.31657581,3.06520400,0.00183515,0.14530424
-2.28414207,3.10776874,0.18169441,0.16695370,0.01904461,0.01827535,0.32200820,3.03496526,0.00168727,0.14313082
-2.27813907,3.06595606,0.17849304,0.16038590,0.01751032,0.01810243,0.32823377,2.99756927,0.00155116,0.14049393
-2.27213607,3.01902928,0.17523287,0.15375220,0.01602905,0.01801005,0.33537413,2.95429905,0.00142657,0.13744936
-2.26613307,2.96841556,0.17197712,0.14712737,0.01461274,0.01799976,0.34354541,2.90656520,0.00131344,0.13406109
-2.26013007,2.91561601,0.16879430,0.14058732,0.01327122,0.01807389,0.35285165,2.85585660,0.00121190,0.13039905
-2.25412706,2.86215198,0.16575492,0.13420689,0.01201218,0.01823515,0.36337809,2.80368775,0.00112224,0.12653662
-2.24812406,2.80951069,0.16292821,0.12805758,0.01084123,0.01848623,0.37518476,2.75154534,0.00104494,0.12254817
-2.24212106,2.75909262,0.16037890,0.12220562,0.00976198,0.01882956,0.38830065,2.70083605,0.00098062,0.11850656
-2.23611806,2.71216285,0.15816430,0.11671018,0.00877621,0.01926696,0.40271873,2.65283812,0.00093006,0.11448088
-2.23011506,2.66980854,0.15633170,0.11162192,0.00788404,0.01979949,0.41839215,2.60865879,0.00089425,0.11053435
-2.22411206,2.63290453,0.15491640,0.10698188,0.00708411,0.02042733,0.43523191,2.56919940,0.00087437,0.10672265
-2.21810905,2.60208840,0.15394022,0.10282070,0.00637384,0.02114974,0.45310605,2.53512973,0.00087184,0.10309259
-2.21210605,2.57774598,0.15341078,0.09915823,0.00574960,0.02196516,0.47184058,2.50687254,0.00088831,0.09968118
-2.20610305,2.56000798,0.15332146,0.09600357,0.00520693,0.02287138,0.49122217,2.48459882,0.00092575,0.09651529
-2.20010005,2.54875726,0.15365212,0.09335543,0.00474075,0.02386573,0.51100250,2.46823357,0.00098643,0.09361162
-2.19409705,2.54364653,0.15437040,0.09120287,0.00434551,0.02494544,0.53090411,2.45747180,0.00107296,0.09097720
-2.18809405,2.54412496,0.15543378,0.08952630,0.00401537,0.02610798,0.55062771,2.45180326,0.00118831,0.08861026
-2.18209105,2.54947233,0.15679200,0.08829880,0.00374433,0.02735137,0.56986036,2.45054481,0.00133577,0.08650136
-2.17608804,2.55883879,0.15838990,0.08748758,0.00352638,0.02867460,0.58828452,2.45287831,0.00151898,0.08463485
-2.17008504,2.57128803,0.16017050,0.08705555,0.00335557,0.03007790,0.60558738,2.45789223,0.00174186,0.08299047
