energy_ev,total_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.54377189,3.20131564,0.36125367,0.00331763,0.00177921,2.05484092,2.06370074,0.69191485
-5.53776888,3.28010897,0.36594732,0.00341792,0.00190640,2.11003185,2.11424934,0.71019696
-5.53176588,3.36600722,0.37072870,0.00353225,0.00204080,2.17046973,2.16863800,0.73004347
-5.52576288,3.45852443,0.37556605,0.00365979,0.00218111,2.23580926,2.22651185,0.75134266
-5.51975988,3.55687214,0.38040491,0.00379928,0.00232582,2.30550051,2.28733093,0.77391602
-5.51375688,3.65997563,0.38516884,0.00394906,0.00247319,2.37880087,2.35038067,0.79752228
-5.50775388,3.76650165,0.38976121,0.00410717,0.00262136,2.45479461,2.41478976,0.82186412
-5.50175088,3.87489692,0.39406807,0.00427134,0.00276834,2.53241947,2.47955485,0.84659709
-5.49574787,3.98343616,0.39796196,0.00443909,0.00291209,2.61049939,2.54357143,0.87134068
-5.48974487,4.09027789,0.40130655,0.00460782,0.00305057,2.68778222,2.60566975,0.89569085
-5.48374187,4.19352585,0.40396205,0.00477483,0.00318179,2.76298093,2.66465439,0.91923376
-5.47773887,4.29129374,0.40579086,0.00493746,0.00330386,2.83481682,2.71934594,0.94156001
-5.47173587,4.38177039,0.40666355,0.00509314,0.00341502,2.90206280,2.76862306,0.96227893
-5.46573287,4.46328304,0.40646456,0.00523947,0.00351370,2.96358533,2.81146317,0.98103222
-5.45972986,4.53435587,0.40509759,0.00537428,0.00359855,3.01838308,2.84697998,0.99750658
-5.45372686,4.59376163,0.40249028,0.00549568,0.00366845,3.06562103,2.87445644,1.01144473
-5.44772386,4.64056429,0.39859792,0.00560214,0.00372254,3.10465862,2.89337165,1.02265451
-5.44172086,4.67415121,0.39340611,0.00569249,0.00376023,3.13507109,2.90342075,1.03101565
-5.43571786,4.69425371,0.38693219,0.00576596,0.00378119,3.15666328,2.90452708,1.03648425
-5.42971486,4.70095558,0.37922543,0.00582216,0.00378536,3.16947557,2.89684627,1.03909456
-5.42371186,4.69468955,0.37036585,0.00586112,0.00377293,3.17378205,2.88076232,1.03895840
-5.41770885,4.67622221,0.36046200,0.00588326,0.00374435,3.17008111,2.85687602,1.03626209
-5.41170585,4.64662831,0.34964760,0.00588934,0.00370026,3.15907921,2.82598639,1.03126122
-5.40570285,4.60725577,0.33807739,0.00588044,0.00364154,3.14166837,2.78906605,1.02427346
-5.39969985,4.55968298,0.32592235,0.00585793,0.00356921,3.11889864,2.74723163,1.01566972
-5.39369685,4.50567007,0.31336450,0.00582342,0.00348450,3.09194633,2.70171037,1.00586395
-5.38769385,4.44710609,0.30059162,0.00577869,0.00338873,3.06207932,2.65380413,0.99530205
-5.38169085,4.38595369,0.28779201,0.00572566,0.00328337,3.03062048,2.60485212,0.98444999
-5.37568784,4.32419332,0.27514956,0.00566631,0.00316998,2.99891024,2.55619332,0.97378182
-5.36968484,4.26376841,0.26283929,0.00560265,0.00305017,2.96826960,2.50912985,0.96376752
-5.36368184,4.20653310,0.25102346,0.00553665,0.00292563,2.93996421,2.46489207,0.95486134
-5.35767884,4.15420386,0.23984834,0.00547019,0.00279805,2.91517084,2.42460637,0.94749066
-5.35167584,4.10831616,0.22944174,0.00540501,0.00266914,2.89494674,2.38926629,0.94204585
-5.34567284,4.07018727,0.21991119,0.00534266,0.00254059,2.88020287,2.35970770,0.93887118
-5.33966983,4.04088594,0.21134279,0.00528447,0.00241403,2.87168163,2.33658851,0.93825727
-5.33366683,4.02120972,0.20380070,0.00523149,0.00229102,2.86993960,2.32037343,0.94043495
-5.32766383,4.01167042,0.19732715,0.00518449,0.00217302,2.87533591,2.31132407,0.94557110
-5.32166083,4.01248804,0.19194293,0.00514390,0.00206137,2.88802651,2.30949487,0.95376619
-5.31565783,4.02359323,0.18764814,0.00510985,0.00195726,2.90796454,2.31473487,0.96505391
-5.30965483,4.04463833,0.18442337,0.00508210,0.00186171,2.93490693,2.32669548,0.97940280
-5.30365183,4.07501648,0.18223099,0.00506012,0.00177552,2.96842700,2.34484423,0.99671975
-5.29764882,4.11388837,0.18101660,0.00504303,0.00169930,3.00793277,2.36848417,1.01685542
-5.29164582,4.16021570,0.18071069,0.00502972,0.00163343,3.05269033,2.39677856,1.03961127
-5.28564282,4.21280027,0.18123025,0.00501880,0.00157806,3.10185168,2.42878024,1.06474792
-5.27963982,4.27032749,0.18248057,0.00500871,0.00153308,3.15448582,2.46346465,1.09199472
-5.27363682,4.33141253,0.18435706,0.00499778,0.00149818,3.20961220,2.49976577,1.12105982
-5.26763382,4.39464786,0.18674713,0.00498426,0.00147279,3.26623519,2.53661346,1.15164068
-5.26163082,4.45865006,0.18953218,0.00496642,0.00145616,3.32337819,2.57297103,1.18343435
-5.25562781,4.52210448,0.19258965,0.00494258,0.00144732,3.38011620,2.60787155,1.21614714
-5.24962481,4.58380587,0.19579514,0.00491126,0.00144516,3.43560544,2.64045151,1.24950340
-5.24362181,4.64269366,0.19902456,0.00487114,0.00144841,3.48910889,2.66998038,1.28325289
-5.23761881,4.69788049,0.20215645,0.00482120,0.00145574,3.54001687,2.69588488,1.31717649
-5.23161581,4.74867298,0.20507414,0.00476072,0.00146573,3.58786166,2.71776686,1.35109004
-5.22561281,4.79458418,0.20766810,0.00468932,0.00147693,3.63232579,2.73541412,1.38484620
-5.21960980,4.83533725,0.20983802,0.00460700,0.00148794,3.67324377,2.74880350,1.41833413
-5.21360680,4.87086050,0.21149496,0.00451411,0.00149738,3.71059718,2.75809622,1.45147720
-5.20760380,4.90127413,0.21256320,0.00441136,0.00150398,3.74450355,2.76362572,1.48422880
-5.20160080,4.92686958,0.21298193,0.00429979,0.00150661,3.77519959,2.76587843,1.51656635
-5.19559780,4.94808239,0.21270659,0.00418071,0.00150428,3.80301964,2.76546842,1.54848408
-5.18959480,4.96546001,0.21170994,0.00405571,0.00149618,3.82837036,2.76310708,1.57998458
-5.18359180,4.97962600,0.20998263,0.00392653,0.00148172,3.85170286,2.75956926,1.61106989
-5.17758879,4.99124242,0.20753346,0.00379503,0.00146049,3.87348364,2.75565728,1.64173229
-5.17158579,5.00097194,0.20438910,0.00366312,0.00143232,3.89416559,2.75216460,1.67194543
-5.16558279,5.00944155,0.20059342,0.00353270,0.00139726,3.91416048,2.74984066,1.70165619
-5.15957979,5.01720936,0.19620634,0.00340558,0.00135555,3.93381415,2.74935844,1.73077774
-5.15357679,5.02473608,0.19130229,0.00328347,0.00130763,3.95338558,2.75128626,1.75918420
-5.14757379,5.03236227,0.18596832,0.00316784,0.00125411,3.97303080,2.75606487,1.78670718
-5.14157079,5.04029253,0.18030187,0.00305999,0.00119576,3.99279243,2.76399087,1.81313469
-5.13556778,5.04858710,0.17440836,0.00296093,0.00113345,4.01259517,2.77520701,1.83821227
-5.12956478,5.05716136,0.16839853,0.00287143,0.00106814,4.03224774,2.78969967,1.86164676
-5.12356178,5.06579289,0.16238579,0.00279198,0.00100085,4.05145090,2.80730354,1.88311241
-5.11755878,5.07413603,0.15648355,0.00272281,0.00093265,4.06981128,2.82771300,1.90225936
-5.11155578,5.08174270,0.15080254,0.00266388,0.00086457,4.08686034,2.85049949,1.91872404
-5.10555278,5.08808869,0.14544834,0.00261494,0.00079763,4.10207750,2.87513403,1.93214132
-5.09954977,5.09260376,0.14051911,0.00257554,0.00073278,4.11491615,2.90101339,1.94215770
-5.09354677,5.09470403,0.13610347,0.00254507,0.00067090,4.12483141,2.92748880,1.94844510
-5.08754377,5.09382488,0.13227870,0.00252278,0.00061279,4.13130796,2.95389548,1.95071459
-5.08154077,5.08945239,0.12910921,0.00250783,0.00055912,4.13388655,2.97958155,1.94872939
-5.07553777,5.08115178,0.12664533,0.00249934,0.00051046,4.13218776,3.00393490,1.94231645
-5.06953477,5.06859100,0.12492229,0.00249638,0.00046725,4.12593163,3.02640647,1.93137614
-5.06353177,5.05155823,0.12395969,0.00249806,0.00042982,4.11495205,3.04652909,1.91588927
-5.05752876,5.02997227,0.12376102,0.00250347,0.00039837,4.09920508,3.06393071,1.89592130
-5.05152576,5.00388500,0.12431369,0.00251179,0.00037298,4.07877068,3.07834163,1.87162310
-5.04552276,4.97347598,0.12558917,0.00252223,0.00035364,4.05384768,3.08959548,1.84322853
-5.03951976,4.93903925,0.12754353,0.00253407,0.00034022,4.02474217,3.09762400,1.81104844
-5.03351676,4.90096324,0.13011817,0.00254668,0.00033249,3.99185007,3.10244632,1.77546169
-5.02751376,4.85970482,0.13324089,0.00255945,0.00033014,3.95563468,3.10415330,1.73690323
-5.02151076,4.81575929,0.13682721,0.00257185,0.00033279,3.91660063,3.10288835,1.69584999
-5.01550775,4.76962785,0.14078196,0.00258341,0.00033997,3.87526560,3.09882584,1.65280518
-5.00950475,4.72178489,0.14500117,0.00259367,0.00035118,3.83213170,3.09214875,1.60828159
-5.00350175,4.67264691,0.14937417,0.00260222,0.00036586,3.78765799,3.08302699,1.56278493
-4.99749875,4.62254523,0.15378595,0.00260867,0.00038339,3.74223596,3.07159795,1.51679779
-4.99149575,4.57170433,0.15811973,0.00261263,0.00040314,3.69616949,3.05795057,1.47076511
-4.98549275,4.52022709,0.16225964,0.00261373,0.00042449,3.64966040,3.04211417,1.42508179
-4.97948974,4.46808828,0.16609348,0.00261161,0.00044676,3.60280077,3.02405274,1.38008298
-4.97348674,4.41513662,0.16951558,0.00260593,0.00046932,3.55557231,3.00366520,1.33603750
-4.96748374,4.36110561,0.17242948,0.00259635,0.00049154,3.50785299,2.98079173,1.29314465
-4.96148074,4.30563253,0.17475053,0.00258259,0.00051282,3.45943060,2.95522574,1.25153437
-4.95547774,4.24828457,0.17640824,0.00256439,0.00053263,3.41002237,2.92673090,1.21127068
-4.94947474,4.18859064,0.17734823,0.00254154,0.00055045,3.35929952,2.89506195,1.17235810
-4.94347174,4.12607685,0.17753388,0.00251393,0.00056588,3.30691523,2.85998815,1.13475054
-4.93746873,4.06030369,0.17694736,0.00248149,0.00057854,3.25253431,2.82131769,1.09836213
-4.93146573,3.99090239,0.17559018,0.00244427,0.00058818,3.19586276,2.77892145,1.06307919
-4.92546273,3.91760844,0.17348318,0.00240243,0.00059461,3.13667533,2.73275450,1.02877277
-4.91945973,3.84028998,0.17066582,0.00235622,0.00059775,3.07483932,2.68287376,0.99531099
-4.91345673,3.75896930,0.16719498,0.00230600,0.00059760,3.01033323,2.62945066,0.96257031
-4.90745373,3.67383592,0.16314310,0.00225226,0.00059426,2.94325887,2.57277760,0.93044545
-4.90145073,3.58525050,0.15859591,0.00219555,0.00058791,2.87384624,2.51326769,0.89885716
-4.89544772,3.49373894,0.15364966,0.00213654,0.00057880,2.80245070,2.45144750,0.86775764
-4.88944472,3.39997691,0.14840806,0.00207594,0.00056727,2.72954259,2.38794300,0.83713340
-4.88344172,3.30476570,0.14297894,0.00201452,0.00055370,2.65568971,2.32345927,0.80700540
-4.87743872,3.20900026,0.13747094,0.00195306,0.00053850,2.58153366,2.25875492,0.77742674
-4.87143572,3.11363148,0.13199007,0.00189232,0.00052213,2.50776133,2.19461255,0.74847809
-4.86543272,3.01962449,0.12663656,0.00183305,0.00050506,2.43507309,2.13180672,0.72026118
-4.85942971,2.92791522,0.12150191,0.00177591,0.00048773,2.36414942,2.07107112,0.69289093
-4.85342671,2.83936760,0.11666632,0.00172149,0.00047058,2.29561791,2.01306672,0.66648674
-4.84742371,2.75473369,0.11219666,0.00167026,0.00045403,2.23002229,1.95835241,0.64116347
-4.84142071,2.67461874,0.10814489,0.00162256,0.00043841,2.16779529,1.90735986,0.61702277
-4.83541771,2.59945306,0.10454714,0.00157861,0.00042405,2.10923674,1.86037386,0.59414518
-4.82941471,2.52947213,0.10142340,0.00153845,0.00041118,2.05449807,1.81751908,0.57258354
-4.82341171,2.46470598,0.09877784,0.00150201,0.00039998,2.00357395,1.77875408,0.55235809
-4.81740870,2.40497818,0.09659971,0.00146903,0.00039055,1.95630155,1.74387274,0.53345348
-4.81140570,2.34991465,0.09486485,0.00143918,0.00038294,1.91236735,1.71251314,0.51581778
-4.80540270,2.29896150,0.09353765,0.00141196,0.00037713,1.87132110,1.68417343,0.49936367
-4.79939970,2.25141116,0.09257347,0.00138681,0.00037305,1.83259610,1.65823381,0.48397152
-4.79339670,2.20643522,0.09192138,0.00136309,0.00037057,1.79553480,1.63398370,0.46949422
-4.78739370,2.16312253,0.09152708,0.00134013,0.00036954,1.75941834,1.61065261,0.45576349
-4.78139070,2.12052032,0.09133596,0.00131723,0.00036980,1.72349844,1.58744334,0.44259724
-4.77538769,2.07767669,0.09129609,0.00129372,0.00037115,1.68703022,1.56356594,0.42980756
-4.76938469,2.03368215,0.09136109,0.00126896,0.00037343,1.64930420,1.53827087,0.41720892
-4.76338169,1.98770852,0.09149276,0.00124238,0.00037647,1.60967615,1.51087977,0.40462612
-4.75737869,1.93904327,0.09166322,0.00121351,0.00038016,1.56759329,1.48081274,0.39190163
-4.75137569,1.88711798,0.09185674,0.00118195,0.00038440,1.52261593,1.44761069,0.37890191
-4.74537269,1.83152977,0.09207084,0.00114745,0.00038918,1.47443353,1.41095219,0.36552248
-4.73936968,1.77205495,0.09231685,0.00110985,0.00039451,1.42287485,1.37066404,0.35169145
-4.73336668,1.70865451,0.09261980,0.00106914,0.00040047,1.36791180,1.32672534,0.33737150
-4.72736368,1.64147163,0.09301758,0.00102542,0.00040720,1.30965722,1.27926513,0.32256023
-4.72136068,1.57082150,0.09355943,0.00097889,0.00041489,1.24835697,1.22855389,0.30728896
-4.71535768,1.49717433,0.09430380,0.00092986,0.00042378,1.18437688,1.17498957,0.29161999
-4.70935468,1.42113256,0.09531559,0.00087872,0.00043413,1.11818554,1.11907887,0.27564279
-4.70335168,1.34340354,0.09666294,0.00082595,0.00044623,1.05033386,1.06141489,0.25946905
-4.69734867,1.26476912,0.09841361,0.00077204,0.00046037,0.98143246,1.00265213,0.24322711
-4.69134567,1.18605358,0.10063113,0.00071755,0.00047681,0.91212808,0.94348024,0.22705600
-4.68534267,1.10809138,0.10337093,0.00066301,0.00049580,0.84308005,0.88459749,0.21109927
-4.67933967,1.03169624,0.10667647,0.00060898,0.00051752,0.77493782,0.82668518,0.19549911
-4.67333667,0.95763253,0.11057571,0.00055597,0.00054207,0.70832043,0.77038405,0.18039085
-4.66733367,0.88659033,0.11507801,0.00050445,0.00056948,0.64379862,0.71627353,0.16589807
-4.66133067,0.81916479,0.12017161,0.00045487,0.00059967,0.58188017,0.66485451,0.15212858
-4.65532766,0.75584046,0.12582193,0.00040758,0.00063245,0.52299865,0.61653622,0.13917131
-4.64932466,0.69698087,0.13197065,0.00036288,0.00066751,0.46750592,0.57162734,0.12709413
-4.64332166,0.64282348,0.13853588,0.00032102,0.00070443,0.41566821,0.53033165,0.11594276
-4.63731866,0.59347978,0.14541319,0.00028215,0.00074267,0.36766557,0.49274793,0.10574059
-4.63131566,0.54894021,0.15247778,0.00024637,0.00078161,0.32359447,0.45887392,0.09648940
-4.62531266,0.50908328,0.15958755,0.00021373,0.00082051,0.28347299,0.42861378,0.08817083
-4.61930965,0.47368824,0.16658701,0.00018419,0.00085859,0.24724819,0.40178868,0.08074860
-4.61330665,0.44245053,0.17331199,0.00015768,0.00089502,0.21480500,0.37814966,0.07417110
-4.60730365,0.41499907,0.17959480,0.00013409,0.00092893,0.18597626,0.35739216,0.06837441
-4.60130065,0.39091466,0.18526985,0.00011327,0.00095950,0.16055320,0.33917151,0.06328547
-4.59529765,0.36974848,0.19017921,0.00009504,0.00098592,0.13829598,0.32311864,0.05882530
-4.58929465,0.35104016,0.19417812,0.00007921,0.00100746,0.11894391,0.30885534,0.05491209
-4.58329165,0.33433450,0.19714012,0.00006557,0.00102348,0.10222488,0.29600854,0.05146412
-4.57728864,0.31919645,0.19896145,0.00005391,0.00103345,0.08786386,0.28422305,0.04840234
-4.57128564,0.30522380,0.19956470,0.00004402,0.00103700,0.07559020,0.27317238,0.04565255
-4.56528264,0.29205734,0.19890151,0.00003571,0.00103388,0.06514374,0.26256744,0.04314721
-4.55927964,0.27938827,0.19695403,0.00002876,0.00102401,0.05627949,0.25216281,0.04082670
-4.55327664,0.26696287,0.19373537,0.00002301,0.00100747,0.04877121,0.24176075,0.03864021
-4.54727364,0.25458450,0.18928881,0.00001828,0.00098450,0.04241364,0.23121275,0.03654613
-4.54127064,0.24211309,0.18368588,0.00001443,0.00095547,0.03702374,0.22041907,0.03451207
-4.53526763,0.22946246,0.17702358,0.00001130,0.00092090,0.03244100,0.20932626,0.03251449
-4.52926463,0.21659584,0.16942057,0.00000880,0.00088142,0.02852689,0.19792311,0.03053807
-4.52326163,0.20351983,0.16101285,0.00000680,0.00083773,0.02516380,0.18623534,0.02857480
-4.51725863,0.19027745,0.15194899,0.00000522,0.00079060,0.02225343,0.17431939,0.02662296
-4.51125563,0.17694055,0.14238508,0.00000398,0.00074087,0.01971493,0.16225566,0.02468595
-4.50525263,0.16360199,0.13247975,0.00000301,0.00068935,0.01748282,0.15014161,0.02277108
-4.49924962,0.15036799,0.12238945,0.00000226,0.00063686,0.01550490,0.13808499,0.02088845
-4.49324662,0.13735102,0.11226401,0.00000169,0.00058418,0.01374013,0.12619753,0.01904981
-4.48724362,0.12466329,0.10224293,0.00000125,0.00053204,0.01215666,0.11458921,0.01726756
-4.48124062,0.11241133,0.09245221,0.00000092,0.00048110,0.01073003,0.10336347,0.01555391
-4.47523762,0.10069143,0.08300203,0.00000067,0.00043193,0.00944154,0.09261330,0.01392016
-4.46923462,0.08958631,0.07398510,0.00000049,0.00038501,0.00827686,0.08241826,0.01237614
-4.46323162,0.07916284,0.06547587,0.00000035,0.00034073,0.00722482,0.07284259,0.01092984
-4.45722861,0.06947077,0.05753044,0.00000025,0.00029938,0.00627653,0.06393417,0.00958717
-4.45122561,0.06054239,0.05018706,0.00000018,0.00026117,0.00542457,0.05572435,0.00835182
-4.44522261,0.05239310,0.04346724,0.00000013,0.00022620,0.00466242,0.04822851,0.00722537
-4.43921961,0.04502249,0.03737725,0.00000009,0.00019451,0.00398412,0.04144722,0.00620734
-4.43321661,0.03841606,0.03191000,0.00000006,0.00016606,0.00338392,0.03536780,0.00529541
-4.42721361,0.03254717,0.02704704,0.00000004,0.00014075,0.00285619,0.02996624,0.00448566
-4.42121061,0.02737928,0.02276069,0.00000003,0.00011845,0.00239531,0.02520928,0.00377291
-4.41520760,0.02286821,0.01901618,0.00000002,0.00009896,0.00199563,0.02105651,0.00315093
-4.40920460,0.01896436,0.01577370,0.00000001,0.00008209,0.00165157,0.01746245,0.00261280
-4.40320160,0.01561477,0.01299019,0.00000001,0.00006760,0.00135759,0.01437847,0.00215116
-4.39719860,0.01276502,0.01062111,0.00000001,0.00005527,0.00110832,0.01175454,0.00175846
-4.39119560,0.01036080,0.00862179,0.00000000,0.00004487,0.00089860,0.00954075,0.00142721
-4.38519260,0.00834933,0.00694864,0.00000000,0.00003616,0.00072352,0.00768852,0.00115010
-4.37918959,0.00668034,0.00556007,0.00000000,0.00002893,0.00057852,0.00615158,0.00092020
-4.37318659,0.00530691,0.00441720,0.00000000,0.00002299,0.00045940,0.00488674,0.00073104
-4.36718359,0.00418599,0.00348430,0.00000000,0.00001813,0.00036233,0.00385434,0.00057669
-4.36118059,0.00327870,0.00272906,0.00000000,0.00001420,0.00028391,0.00301857,0.00045180
-4.35517759,0.00255047,0.00212274,0.00000000,0.00001104,0.00022112,0.00234754,0.00035161
-4.34917459,0.00197100,0.00164012,0.00000000,0.00000853,0.00017135,0.00181331,0.00027196
-4.34317159,0.00151412,0.00125939,0.00000000,0.00000654,0.00013237,0.00139167,0.00020929
-4.33716858,0.00115756,0.00096199,0.00000000,0.00000499,0.00010231,0.00106200,0.00016054
-4.33116558,0.00088266,0.00073231,0.00000000,0.00000378,0.00007967,0.00080695,0.00012321
-4.32516258,0.00067411,0.00055749,0.00000001,0.00000286,0.00006325,0.00061217,0.00009526
-4.31915958,0.00051963,0.00042717,0.00000001,0.00000216,0.00005218,0.00046599,0.00007507
-4.31315658,0.00040968,0.00033322,0.00000001,0.00000165,0.00004592,0.00035920,0.00006148
-4.30715358,0.00033728,0.00026954,0.00000002,0.00000128,0.00004422,0.00028472,0.00005369
