energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-3.35867934,4.52424212,0.00172827,0.08501861,0.78351767,1.22644978,0.69273608,2.96421417,0.01108669,0.15046763
-3.35267634,4.58161757,0.00162827,0.08567808,0.78589340,1.23658443,0.69610158,3.01236242,0.01118769,0.15197330
-3.34667334,4.62632497,0.00153271,0.08596872,0.78497078,1.24284666,0.69598824,3.05318459,0.01127355,0.15317587
-3.34067034,4.65707454,0.00144198,0.08587189,0.78065788,1.24497559,0.69230889,3.08568923,0.01133625,0.15402075
-3.33466733,4.67275091,0.00135637,0.08537649,0.77292065,1.24276564,0.68504212,3.10897439,0.01136830,0.15445847
-3.32866433,4.67244258,0.00127610,0.08447931,0.76178442,1.23607228,0.67423370,3.12225049,0.01136302,0.15444588
-3.32266133,4.65546847,0.00120132,0.08318510,0.74733365,1.22481634,0.65999593,3.12486266,0.01131478,0.15394730
-3.31665833,4.62140057,0.00113215,0.08150644,0.72971002,1.20898704,0.64250497,3.11631154,0.01121915,0.15293556
-3.31065533,4.57008200,0.00106867,0.07946335,0.70910896,1.18864337,0.62199616,3.09627202,0.01107309,0.15139284
-3.30465233,4.50163961,0.00101094,0.07708273,0.68577469,1.16391400,0.59875771,3.06460894,0.01087504,0.14931131
-3.29864932,4.41649048,0.00095903,0.07439758,0.65999405,1.13499549,0.57312284,3.02138904,0.01062493,0.14669361
-3.29264632,4.31534193,0.00091301,0.07144611,0.63208929,1.10214903,0.54546073,2.96688846,0.01032419,0.14355304
-3.28664332,4.19918448,0.00087298,0.06827070,0.60241020,1.06569566,0.51616678,2.90159517,0.00997568,0.13991351
-3.28064032,4.06927782,0.00083907,0.06491682,0.57132579,1.02601022,0.48565231,2.82620585,0.00958355,0.13580925
-3.27463732,3.92712988,0.00081141,0.06143188,0.53921578,0.98351399,0.45433437,2.74161709,0.00915309,0.13128428
-3.26863432,3.77446938,0.00079019,0.05786412,0.50646237,0.93866650,0.42262578,2.64891083,0.00869058,0.12639158
-3.26263132,3.61321258,0.00077563,0.05426155,0.47344237,0.89195652,0.39092596,2.54933436,0.00820303,0.12119213
-3.25662831,3.44542515,0.00076793,0.05067096,0.44052001,0.84389262,0.35961264,2.44427543,0.00769796,0.11575369
-3.25062531,3.27328038,0.00076734,0.04713706,0.40804063,0.79499347,0.32903486,2.33523322,0.00718324,0.11014951
-3.24462231,3.09901502,0.00077411,0.04370173,0.37632535,0.74577827,0.29950735,2.22378623,0.00666682,0.10445686
-3.23861931,2.92488428,0.00078845,0.04040346,0.34566689,0.69675749,0.27130643,2.11155815,0.00615656,0.09875555
-3.23261631,2.75311755,0.00081057,0.03727691,0.31632642,0.64842424,0.24466734,2.00018313,0.00566007,0.09312646
-3.22661331,2.58587625,0.00084064,0.03435270,0.28853164,0.60124642,0.21978318,1.89127173,0.00518458,0.08765006
-3.22061031,2.42521534,0.00087876,0.03165726,0.26247584,0.55565990,0.19680512,1.78637869,0.00473683,0.08240511
-3.21460730,2.27304965,0.00092497,0.02921293,0.23831801,0.51206292,0.17584392,1.68697397,0.00432299,0.07746737
-3.20860430,2.13112602,0.00097923,0.02703811,0.21618371,0.47081163,0.15697244,1.59441771,0.00394868,0.07290857
-3.20260130,2.00100189,0.00104141,0.02514756,0.19616671,0.43221708,0.14022898,1.50994019,0.00361892,0.06879554
-3.19659830,1.88403084,0.00111126,0.02355278,0.17833110,0.39654343,0.12562119,1.43462706,0.00333818,0.06518946
-3.19059530,1.78135481,0.00118845,0.02226242,0.16271388,0.36400740,0.11313032,1.36941009,0.00311042,0.06214538
-3.18459230,1.69390300,0.00127251,0.02128274,0.14932763,0.33477896,0.10271563,1.31506336,0.00293914,0.05971191
-3.17858929,1.62239646,0.00136288,0.02061802,0.13816340,0.30898289,0.09431860,1.27220434,0.00282747,0.05793100
-3.17258629,1.56735764,0.00145887,0.02027101,0.12919345,0.28670129,0.08786702,1.24129936,0.00277820,0.05683793
-3.16658329,1.52912374,0.00155970,0.02024322,0.12237386,0.26797664,0.08327850,1.22267250,0.00279382,0.05646132
-3.16058029,1.50786246,0.00166449,0.02053520,0.11764690,0.25281533,0.08046359,1.21651679,0.00287661,0.05682328
-3.15457729,1.50358901,0.00177227,0.02114667,0.11494312,0.24119139,0.07932826,1.22290684,0.00302858,0.05793952
-3.14857429,1.51618294,0.00188200,0.02207656,0.11418307,0.23305027,0.07977574,1.24181158,0.00325150,0.05981946
-3.14257129,1.54540374,0.00199255,0.02332287,0.11527871,0.22831245,0.08170783,1.27310623,0.00354685,0.06246632
-3.13656828,1.59090410,0.00210279,0.02488249,0.11813447,0.22687680,0.08502557,1.31658256,0.00391575,0.06587717
-3.13056528,1.65224029,0.00221152,0.02675083,0.12264807,0.22862355,0.08962948,1.37195679,0.00435884,0.07004281
-3.12456228,1.72887906,0.00231753,0.02892137,0.12871102,0.23341683,0.09541939,1.43887471,0.00487622,0.07494774
-3.11855928,1.82020104,0.00241961,0.03138515,0.13620898,0.24110677,0.10229398,1.51691372,0.00546726,0.08056989
-3.11255628,1.92550086,0.00251658,0.03413021,0.14502197,0.25153117,0.11015017,1.60558217,0.00613048,0.08688046
-3.10655328,2.04398443,0.00260728,0.03714101,0.15502452,0.26451686,0.11888243,1.70431607,0.00686344,0.09384361
-3.10055028,2.17476421,0.00269059,0.04039791,0.16608585,0.27988071,0.12838221,1.81247393,0.00766255,0.10141622
-3.09454727,2.31685345,0.00276547,0.04387668,0.17807003,0.29743059,0.13853746,1.92933056,0.00852300,0.10954774
-3.08854427,2.46916041,0.00283095,0.04754820,0.19083639,0.31696630,0.14923251,2.05407057,0.00943867,0.11818002
-3.08254127,2.63048374,0.00288617,0.05137826,0.20423994,0.33828055,0.16034814,2.18578274,0.01040208,0.12724734
-3.07653827,2.79951013,0.00293036,0.05532753,0.21813210,0.36116020,0.17176209,2.32345606,0.01140435,0.13667658
-3.07053527,2.97481526,0.00296291,0.05935186,0.23236152,0.38538779,0.18334995,2.46597841,0.01243532,0.14638758
-3.06453227,3.15486864,0.00298331,0.06340267,0.24677526,0.41074345,0.19498630,2.61213863,0.01348357,0.15629367
-3.05852926,3.33804315,0.00299124,0.06742766,0.26122003,0.43700711,0.20654631,2.76063244,0.01453663,0.16630247
-3.05252626,3.52262927,0.00298652,0.07137169,0.27554374,0.46396115,0.21790742,2.91007258,0.01558115,0.17631682
-3.04652326,3.70685413,0.00296914,0.07517792,0.28959714,0.49139327,0.22895134,3.05900321,0.01660320,0.18623606
-3.04052026,3.88890486,0.00293927,0.07878906,0.30323566,0.51909951,0.23956602,3.20591832,0.01758850,0.19595733
-3.03451726,4.06695564,0.00289722,0.08214872,0.31632128,0.54688735,0.24964762,3.34928374,0.01852280,0.20537711
-3.02851426,4.23919753,0.00284352,0.08520289,0.32872446,0.57457869,0.25910236,3.48756196,0.01939219,0.21439292
-3.02251126,4.40386989,0.00277881,0.08790135,0.34032603,0.60201243,0.26784807,3.61923910,0.02018348,0.22290499
-3.01650825,4.55929231,0.00270389,0.09019907,0.35101907,0.62904666,0.27581546,3.74285273,0.02088452,0.23081804
-3.01050525,4.70389555,0.00261971,0.09205745,0.36071053,0.65556016,0.28294898,3.85701981,0.02148456,0.23804299
-3.00450225,4.83625049,0.00252729,0.09344540,0.36932278,0.68145309,0.28920726,3.96046344,0.02197452,0.24449864
-2.99849925,4.95509369,0.00242778,0.09434018,0.37679480,0.70664684,0.29456303,4.05203761,0.02234724,0.25011320
-2.99249625,5.05934875,0.00232237,0.09472800,0.38308313,0.73108282,0.29900262,4.13074881,0.02259766,0.25482564
-2.98649325,5.14814259,0.00221227,0.09460433,0.38816242,0.75472039,0.30252504,4.19577410,0.02272300,0.25858695
-2.98049025,5.22081621,0.00209874,0.09397390,0.39202560,0.77753383,0.30514063,4.24647466,0.02272279,0.26136099
-2.97448724,5.27692960,0.00198297,0.09285041,0.39468365,0.79950846,0.30686953,4.28240488,0.02259885,0.26312527
-2.96848424,5.31626088,0.00186616,0.09125597,0.39616492,0.82063615,0.30773981,4.30331646,0.02235527,0.26387131
-2.96248124,5.33879991,0.00174941,0.08922034,0.39651406,0.84091033,0.30778561,4.30915785,0.02199821,0.26360482
-2.95647824,5.34473693,0.00163375,0.08677989,0.39579053,0.86032084,0.30704524,4.30006909,0.02153577,0.26234553
-2.95047524,5.33444688,0.00152011,0.08397650,0.39406679,0.87884882,0.30555934,4.27637254,0.02097771,0.26012676
-2.94447224,5.30847029,0.00140932,0.08085624,0.39142624,0.89646186,0.30336934,4.23855995,0.02033515,0.25699470
-2.93846923,5.26749168,0.00130207,0.07746812,0.38796089,0.91310994,0.30051608,4.18727659,0.01962029,0.25300748
-2.93246623,5.21231648,0.00119894,0.07386278,0.38376901,0.92872214,0.29703877,4.12330296,0.01884607,0.24823398
-2.92646323,5.14384742,0.00110039,0.07009120,0.37895279,0.94320450,0.29297434,4.04753496,0.01802582,0.24275243
-2.92046023,5.06306135,0.00100677,0.06620359,0.37361610,0.95643932,0.28835712,3.96096313,0.01717293,0.23664886
-2.91445723,4.97098737,0.00091831,0.06224827,0.36786251,0.96828580,0.28321884,3.86465156,0.01630055,0.23001552
-2.90845423,4.86868689,0.00083515,0.05827086,0.36179371,0.97858231,0.27758897,3.75971720,0.01542126,0.22294905
-2.90245123,4.75723627,0.00075733,0.05431348,0.35550831,0.98715021,0.27149531,3.64731008,0.01454687,0.21554881
-2.89644822,4.63771235,0.00068483,0.05041418,0.34910120,0.99379908,0.26496477,3.52859481,0.01368813,0.20791514
-2.89044522,4.51118114,0.00061755,0.04660659,0.34266339,0.99833332,0.25802429,3.40473374,0.01285460,0.20014768
-2.88444222,4.37868966,0.00055536,0.04291966,0.33628244,1.00055975,0.25070181,3.27687212,0.01205450,0.19234387
-2.87843922,4.24126072,0.00049806,0.03937757,0.33004337,1.00029603,0.24302716,3.14612527,0.01129464,0.18459759
-2.87243622,4.09989045,0.00044546,0.03599978,0.32402989,0.99737943,0.23503298,3.01356790,0.01058034,0.17699789
-2.86643322,3.95554797,0.00039732,0.03280122,0.31832599,0.99167565,0.22675538,2.88022550,0.00991548,0.16962806
-2.86043022,3.80917677,0.00035341,0.02979253,0.31301762,0.98308717,0.21823448,2.74706777,0.00930250,0.16256479
-2.85442721,3.66169712,0.00031348,0.02698038,0.30819422,0.97156080,0.20951465,2.61500375,0.00874253,0.15587760
-2.84842421,3.51400880,0.00027730,0.02436791,0.30395004,0.95709392,0.20064461,2.48487857,0.00823545,0.14962845
-2.84242121,3.36699358,0.00024463,0.02195510,0.30038497,0.93973926,0.19167715,2.35747143,0.00778007,0.14387145
-2.83641821,3.22151678,0.00021526,0.01973921,0.29760463,0.91960768,0.18266871,2.23349466,0.00737424,0.13865279
-2.83041521,3.07842743,0.00018895,0.01771527,0.29571977,0.89686895,0.17367868,2.11359342,0.00701507,0.13401072
-2.82441221,2.93855666,0.00016552,0.01587643,0.29484459,0.87175041,0.16476852,1.99834590,0.00669906,0.12997558
-2.81840920,2.80271406,0.00014478,0.01421442,0.29509423,0.84453343,0.15600071,1.88826373,0.00642227,0.12656984
-2.81240620,2.67168199,0.00012655,0.01271990,0.29658116,0.81554788,0.14743766,1.78379253,0.00618055,0.12380816
-2.80640320,2.54620799,0.00011066,0.01138279,0.29941084,0.78516480,0.13914045,1.68531234,0.00596961,0.12169741
-2.80040020,2.42699561,0.00009698,0.01019258,0.30367665,0.75378771,0.13116770,1.59313807,0.00578524,0.12023663
-2.79439720,2.31469414,0.00008538,0.00913853,0.30945429,0.72184273,0.12357437,1.50751987,0.00562339,0.11941694
-2.78839420,2.20988789,0.00007576,0.00820995,0.31679621,0.68976825,0.11641081,1.42864360,0.00548029,0.11922149
-2.78239120,2.11308576,0.00006802,0.00739630,0.32572608,0.65800443,0.10972181,1.35663158,0.00535253,0.11962537
-2.77638819,2.02471180,0.00006213,0.00668737,0.33623393,0.62698316,0.10354597,1.29154373,0.00523712,0.12059562
-2.77038519,1.94509770,0.00005807,0.00607334,0.34827225,0.59711880,0.09791527,1.23337940,0.00513156,0.12209126
-2.76438219,1.87447770,0.00005586,0.00554483,0.36175330,0.56880033,0.09285483,1.18208003,0.00503381,0.12406365
-2.75837919,1.81298671,0.00005558,0.00509301,0.37654808,0.54238490,0.08838303,1.13753292,0.00494232,0.12645683
-2.75237619,1.76066181,0.00005735,0.00470954,0.39248710,0.51819335,0.08451184,1.09957607,0.00485602,0.12920834
-2.74637319,1.71744757,0.00006139,0.00438665,0.40936299,0.49650756,0.08124741,1.06800435,0.00477430,0.13225017
-2.74037019,1.68320488,0.00006797,0.00411708,0.42693519,0.47756971,0.07859089,1.04257673,0.00469692,0.13551004
-2.73436718,1.65772314,0.00007747,0.00389412,0.44493625,0.46158325,0.07653939,1.02302459,0.00462405,0.13891297
-2.72836418,1.64073513,0.00009037,0.00371160,0.46307991,0.44871544,0.07508713,1.00906072,0.00455615,0.14238312
-2.72236118,1.63193369,0.00010727,0.00356385,0.48107027,0.43910100,0.07422662,1.00038872,0.00449394,0.14584573
-2.71635818,1.63098939,0.00012889,0.00344573,0.49861181,0.43284647,0.07394983,0.99671239,0.00443838,0.14922923
-2.71035518,1.63756783,0.00015609,0.00335263,0.51541974,0.43003493,0.07424929,0.99774441,0.00439055,0.15246737
-2.70435218,1.65134554,0.00018986,0.00328043,0.53123000,0.43073048,0.07511906,1.00321408,0.00435168,0.15550120
-2.69834917,1.67202330,0.00023137,0.00322555,0.54580853,0.43498214,0.07655544,1.01287322,0.00432301,0.15828085
-2.69234617,1.69933573,0.00028190,0.00318492,0.55895922,0.44282671,0.07855748,1.02650015,0.00430584,0.16076702
-2.68634317,1.73305647,0.00034289,0.00315597,0.57053005,0.45429036,0.08112705,1.04390104,0.00430141,0.16293204
-2.68034017,1.77299830,0.00041587,0.00313664,0.58041715,0.46938874,0.08426872,1.06490852,0.00431090,0.16476044
-2.67433717,1.81900792,0.00050250,0.00312535,0.58856660,0.48812548,0.08798909,1.08937754,0.00433535,0.16624901
-2.66833417,1.87095557,0.00060449,0.00312099,0.59497371,0.51048925,0.09229592,1.11717837,0.00437565,0.16740625
-2.66233117,1.92872005,0.00072358,0.00312285,0.59968011,0.53644947,0.09719685,1.14818722,0.00443251,0.16825137
-2.65632816,1.99216988,0.00086149,0.00313064,0.60276866,0.56595109,0.10269786,1.18227490,0.00450639,0.16881277
-2.65032516,2.06114189,0.00101983,0.00314437,0.60435664,0.59890878,0.10880159,1.21929408,0.00459749,0.16912608
-2.64432216,2.13541869,0.00120008,0.00316435,0.60458762,0.63520101,0.11550543,1.25906616,0.00470570,0.16923202
-2.63831916,2.21470661,0.00140349,0.00319107,0.60362260,0.67466466,0.12279979,1.30136844,0.00483061,0.16917397
-2.63231616,2.29861582,0.00163098,0.00322518,0.60163091,0.71709058,0.13066629,1.34592271,0.00497146,0.16899562
-2.62631316,2.38664436,0.00188310,0.00326741,0.59878151,0.76222058,0.13907633,1.39238607,0.00512718,0.16873866
-2.62031016,2.47816738,0.00215993,0.00331848,0.59523511,0.80974649,0.14798991,1.44034500,0.00529634,0.16844077
-2.61430715,2.57243309,0.00246103,0.00337904,0.59113767,0.85931127,0.15735496,1.48931320,0.00547719,0.16813393
-2.60830415,2.66856612,0.00278536,0.00344965,0.58661557,0.91051272,0.16710715,1.53873399,0.00566773,0.16784317
-2.60230115,2.76557875,0.00313124,0.00353071,0.58177256,0.96290952,0.17717030,1.58798739,0.00586567,0.16758588
-2.59629815,2.86239018,0.00349636,0.00362241,0.57668877,1.01602977,0.18745750,1.63640202,0.00606856,0.16737157
-2.59029515,2.95785304,0.00387773,0.00372474,0.57142158,1.06938152,0.19787273,1.68327152,0.00627383,0.16720221
-2.58429215,3.05078649,0.00427178,0.00383747,0.56600815,1.12246498,0.20831320,1.72787503,0.00647887,0.16707306
-2.57828914,3.14001423,0.00467434,0.00396015,0.56046940,1.17478596,0.21867222,1.76950089,0.00668110,0.16697385
-2.57228614,3.22440590,0.00508083,0.00409214,0.55481502,1.22586973,0.22884243,1.80747248,0.00687811,0.16689033
-2.56628314,3.30291964,0.00548626,0.00423264,0.54904908,1.27527482,0.23871946,1.84117521,0.00706772,0.16680606
-2.56028014,3.37464378,0.00588551,0.00438075,0.54317573,1.32260591,0.24820565,1.87008295,0.00724809,0.16670421
-2.55427714,3.43883546,0.00627337,0.00453548,0.53720469,1.36752524,0.25721388,1.89378296,0.00741782,0.16656945
-2.54827414,3.49495392,0.00664483,0.00469585,0.53115594,1.40976199,0.26567104,1.91199758,0.00757602,0.16638960
-2.54227114,3.54268677,0.00699519,0.00486089,0.52506346,1.44911895,0.27352129,1.92460168,0.00772240,0.16615711
-2.53626813,3.58196749,0.00732030,0.00502978,0.51897758,1.48547637,0.28072860,1.93163456,0.00785733,0.16587021
-2.53026513,3.61298308,0.00761674,0.00520179,0.51296595,1.51879254,0.28727865,1.93330565,0.00798185,0.16553364
-2.52426213,3.63617105,0.00788194,0.00537642,0.50711292,1.54910131,0.29317979,1.92999323,0.00809773,0.16515898
-2.51825913,3.65220572,0.00811435,0.00555336,0.50151749,1.57650642,0.29846311,1.92223604,0.00820742,0.16476458
-2.51225613,3.66197396,0.00831349,0.00573255,0.49628988,1.60117309,0.30318133,1.91071778,0.00831401,0.16437495
-2.50625313,3.66654139,0.00848003,0.00591414,0.49154699,1.62331725,0.30740683,1.89624494,0.00842120,0.16401980
-2.50025013,3.66711036,0.00861576,0.00609851,0.48740693,1.64319301,0.31122846,1.87971878,0.00853312,0.16373278
-2.49424712,3.66497138,0.00872354,0.00628625,0.48398306,1.66107890,0.31474764,1.86210238,0.00865430,0.16354979
-2.48824412,3.66145022,0.00880720,0.00647806,0.48137777,1.67726376,0.31807355,1.84438423,0.00878940,0.16350722
-2.48224112,3.65785302,0.00887132,0.00667477,0.47967648,1.69203285,0.32131782,1.82753984,0.00894310,0.16363996
-2.47623812,3.65541192,0.00892110,0.00687721,0.47894199,1.70565508,0.32458893,1.81249300,0.00911987,0.16397948
-2.47023512,3.65523373,0.00896207,0.00708618,0.47920976,1.71837188,0.32798649,1.80007843,0.00932375,0.16455195
-2.46423212,3.65825412,0.00899984,0.00730236,0.48048419,1.73038840,0.33159575,1.79100754,0.00955813,0.16537653
-2.45822911,3.66519955,0.00903981,0.00752623,0.48273623,1.74186754,0.33548270,1.78583897,0.00982553,0.16646400
-2.45222611,3.67655889,0.00908690,0.00775803,0.48590238,1.75292705,0.33968991,1.78495518,0.01012741,0.16781570
-2.44622311,3.69256618,0.00914533,0.00799765,0.48988536,1.76364004,0.34423343,1.78854637,0.01046401,0.16942295
-2.44022011,3.71319549,0.00921832,0.00824464,0.49455620,1.77403867,0.34910089,1.79660266,0.01083414,0.17126696
-2.43421711,3.73816839,0.00930795,0.00849817,0.49975803,1.78412113,0.35425110,1.80891480,0.01123519,0.17331921
-2.42821411,3.76697372,0.00941503,0.00875698,0.50531105,1.79386123,0.35961501,1.82508372,0.01166302,0.17554246
-2.42221111,3.79889883,0.00953902,0.00901946,0.51101893,1.80322029,0.36509821,1.84453854,0.01211199,0.17789218
-2.41620810,3.83307092,0.00967801,0.00928363,0.51667593,1.81216050,0.37058476,1.86656213,0.01257507,0.18031845
-2.41020510,3.86850633,0.00982878,0.00954722,0.52207480,1.82065895,0.37594237,1.89032339,0.01304399,0.18276829
-2.40420210,3.90416547,0.00998697,0.00980775,0.52701486,1.82872142,0.38102841,1.91491451,0.01350941,0.18518816
-2.39819910,3.93901037,0.01014721,0.01006260,0.53131001,1.83639495,0.38569681,1.93939157,0.01396124,0.18752671
-2.39219610,3.97206185,0.01030337,0.01030911,0.53479624,1.84377828,0.38980520,1.96281658,0.01438893,0.18973744
-2.38619310,4.00245321,0.01044884,0.01054472,0.53733818,1.85102917,0.39322212,1.98429877,0.01478181,0.19178123
-2.38019010,4.02947728,0.01057683,0.01076702,0.53883458,1.85836799,0.39583381,2.00303323,0.01512945,0.19362860
-2.37418709,4.05262426,0.01068068,0.01097389,0.53922213,1.86607680,0.39755025,2.01833483,0.01542207,0.19526143
-2.36818409,4.07160787,0.01075415,0.01116355,0.53847759,1.87449375,0.39831015,2.02966589,0.01565084,0.19667418
-2.36218109,4.08637822,0.01079170,0.01133464,0.53661810,1.88400259,0.39808454,2.03665597,0.01580827,0.19787439
-2.35617809,4.09712035,0.01078878,0.01148628,0.53369946,1.89501737,0.39687877,2.03911300,0.01588841,0.19888241
-2.35017509,4.10423839,0.01074196,0.01161803,0.52981268,1.90796315,0.39473286,2.03702513,0.01588715,0.19973043
-2.34417209,4.10832582,0.01064916,0.01172992,0.52507868,1.92325308,0.39172008,2.03055319,0.01580231,0.20046069
-2.33816908,4.11012338,0.01050968,0.01182239,0.51964171,1.94126317,0.38794387,2.02001448,0.01563376,0.20112304
-2.33216608,4.11046702,0.01032424,0.01189620,0.51366154,1.96230596,0.38353327,2.00585852,0.01538336,0.20177191
-2.32616308,4.11022847,0.01009495,0.01195240,0.50730500,1.98660434,0.37863704,1.98863650,0.01505497,0.20246291
-2.32016008,4.11025221,0.00982521,0.01199217,0.50073728,2.01426723,0.37341689,1.96896594,0.01465422,0.20324909
-2.31415708,4.11129211,0.00951954,0.01201674,0.49411336,2.04526850,0.36804002,1.94749270,0.01418835,0.20417727
-2.30815408,4.11395189,0.00918341,0.01202724,0.48757021,2.07943043,0.36267157,1.92485258,0.01366592,0.20528449
-2.30215108,4.11863280,0.00882302,0.01202468,0.48121992,2.11641319,0.35746721,1.90163447,0.01309657,0.20659480
-2.29614807,4.12549185,0.00844503,0.01200978,0.47514439,2.15571106,0.35256636,1.87834745,0.01249068,0.20811676
-2.29014507,4.13441342,0.00805636,0.01198298,0.46939161,2.19665618,0.34808635,1.85539340,0.01185908,0.20984154
-2.28414207,4.14499616,0.00766389,0.01194437,0.46397388,2.23843007,0.34411785,1.83304686,0.01121279,0.21174205
-2.27813907,4.15655637,0.00727433,0.01189374,0.45886799,2.28008278,0.34072183,1.81144308,0.01056273,0.21377291
-2.27213607,4.16814813,0.00689393,0.01183062,0.45401730,2.32055923,0.33792809,1.79057507,0.00991955,0.21587148
-2.26613307,4.17859941,0.00652842,0.01175436,0.44933561,2.35873173,0.33573559,1.77029945,0.00929345,0.21795989
-2.26013007,4.18656267,0.00618284,0.01166427,0.44471261,2.39343750,0.33411439,1.75035105,0.00869409,0.21994788
-2.25412706,4.19057741,0.00586153,0.01155979,0.44002059,2.42351967,0.33300916,1.73036506,0.00813056,0.22173651
-2.24812406,4.18914169,0.00556807,0.01144063,0.43512207,2.44787002,0.33234417,1.70990558,0.00761140,0.22322238
-2.24212106,4.18078897,0.00530536,0.01130702,0.42987785,2.46547152,0.33202922,1.68849887,0.00714465,0.22430224
-2.23611806,4.16416647,0.00507566,0.01115988,0.42415525,2.47543900,0.33196652,1.66566936,0.00673798,0.22487787
-2.23011506,4.13811105,0.00488070,0.01100102,0.41783596,2.47705598,0.33205796,1.64097645,0.00639882,0.22486071
-2.22411206,4.10171884,0.00472183,0.01083334,0.41082321,2.46980614,0.33221239,1.61405012,0.00613456,0.22417632
-2.21810905,4.05440525,0.00460016,0.01066096,0.40304794,2.45339803,0.33235273,1.58462328,0.00595264,0.22276824
-2.21210605,3.99595230,0.00451673,0.01048935,0.39447368,2.42778196,0.33242228,1.55255934,0.00586081,0.22060116
-2.20610305,3.92654113,0.00447267,0.01032539,0.38509995,2.39315840,0.33239021,1.51787350,0.00586716,0.21766321
-2.20010005,3.84676819,0.00446934,0.01017741,0.37496409,2.34997754,0.33225559,1.48074667,0.00598030,0.21396732
-2.19409705,3.75764439,0.00450847,0.01005512,0.36414146,2.29893009,0.33205019,1.44153158,0.00620935,0.20955150
-2.18809405,3.66057744,0.00459229,0.00996956,0.35274410,2.24092985,0.33183941,1.40075064,0.00656397,0.20447815
-2.18209105,3.55733824,0.00472357,0.00993286,0.34091791,2.17708879,0.33172173,1.35908594,0.00705426,0.19883236
-2.17608804,3.45001312,0.00490570,0.00995812,0.32883851,2.10868572,0.33182633,1.31736188,0.00769063,0.19271936
-2.17008504,3.34094397,0.00514265,0.01005904,0.31670614,2.03713008,0.33230915,1.27652134,0.00848359,0.18626120
-2.16408204,3.23265921,0.00543900,0.01024966,0.30473964,1.96392208,0.33334755,1.23759668,0.00944346,0.17959279
-2.15807904,3.12779845,0.00579981,0.01054397,0.29316994,1.89061112,0.33513369,1.20167673,0.01058003,0.17285764
-2.15207604,3.02903402,0.00623055,0.01095551,0.28223331,1.81875392,0.33786701,1.16987150,0.01190218,0.16620326
-2.14607304,2.93899277,0.00673694,0.01149695,0.27216459,1.74987404,0.34174611,1.14327584,0.01341741,0.15977657
-2.14007004,2.86018076,0.00732479,0.01217965,0.26319077,1.68542424,0.34696042,1.12293378,0.01513140,0.15371952
-2.13406703,2.79491407,0.00799981,0.01301327,0.25552501,1.62675301,0.35368200,1.10980468,0.01704757,0.14816493
-2.12806403,2.74525763,0.00876742,0.01400535,0.24936141,1.57507630,0.36205791,1.10473252,0.01916656,0.14323283
-2.12206103,2.71297438,0.00963252,0.01516094,0.24487066,1.53145521,0.37220345,1.10841922,0.02148585,0.13902740
-2.11605803,2.69948578,0.01059930,0.01648231,0.24219668,1.49678029,0.38419665,1.12140293,0.02399938,0.13563452
-2.11005503,2.70584474,0.01167105,0.01796869,0.24145424,1.47176235,0.39807429,1.14404158,0.02669727,0.13312002
-2.10405203,2.73272105,0.01284997,0.01961611,0.24272776,1.45692994,0.41382955,1.17650224,0.02956559,0.13152866
-2.09804902,2.78039902,0.01413702,0.02141735,0.24607100,1.45263281,0.43141154,1.21875613,0.03258635,0.13088385
-2.09204602,2.84878656,0.01553179,0.02336193,0.25150781,1.45905076,0.45072665,1.27057928,0.03573749,0.13118795
-2.08604302,2.93743432,0.01703242,0.02543625,0.25903363,1.47620682,0.47164174,1.33155841,0.03899310,0.13242324
-2.08004002,3.04556329,0.01863556,0.02762382,0.26861765,1.50398365,0.49398881,1.40110158,0.04232378,0.13455335
-2.07403702,3.17209888,0.02033632,0.02990561,0.28020550,1.54214182,0.51757123,1.47845293,0.04569707,0.13752515
-2.06803402,3.31570936,0.02212833,0.03226039,0.29372213,1.59033864,0.54217085,1.56271081,0.04907810,0.14127091
-2.06203102,3.47484650,0.02400377,0.03466529,0.30907481,1.64814619,0.56755592,1.65284841,0.05243032,0.14571068
-2.05602801,3.64778626,0.02595345,0.03709628,0.32615591,1.71506740,0.59348916,1.74773632,0.05571633,0.15075476
-2.05002501,3.83266761,0.02796697,0.03952879,0.34484537,1.79054894,0.61973570,1.84616584,0.05889872,0.15630613
-2.04402201,4.02752777,0.03003279,0.04193825,0.36501271,1.87399041,0.64607042,1.94687266,0.06194109,0.16226287
-2.03801901,4.23033274,0.03213840,0.04430065,0.38651833,1.96474909,0.67228431,2.04855994,0.06480890,0.16852029
-2.03201601,4.43900209,0.03427046,0.04659313,0.40921422,2.06214025,0.69818953,2.14992042,0.06747037,0.17497295
-2.02601301,4.65142792,0.03641495,0.04879441,0.43294396,2.16543327,0.72362294,2.24965692,0.06989732,0.18151635
-2.02001001,4.86548808,0.03855732,0.05088516,0.45754208,2.27384422,0.74844795,2.34650110,0.07206586,0.18804834
-2.01400700,5.07905444,0.04068257,0.05284840,0.48283299,2.38652576,0.77255463,2.43923013,0.07395691,0.19447031
-2.00800400,5.28999734,0.04277545,0.05466962,0.50862955,2.50255582,0.79585823,2.52668136,0.07555664,0.20068808
-2.00200100,5.49618773,0.04482050,0.05633695,0.53473160,2.62092639,0.81829614,2.60776494,0.07685669,0.20661257
-1.99599800,5.69549885,0.04680219,0.05784116,0.56092461,2.74053411,0.83982365,2.68147472,0.07785414,0.21216031
