energy_ev,total_up,Cu_p_up,Cu_d_up,In_p_up,In_d_up,S_s_up,S_p_up
-4.30115058,8.31368116,1.44773095,7.49733020,1.17548577,0.00948708,0.00198455,0.11643056
-4.29514757,8.64293789,1.48302114,7.81394457,1.19629005,0.00990266,0.00200683,0.11896253
-4.28914457,8.95505648,1.51552025,8.11501862,1.21461209,0.01029817,0.00203545,0.12121731
-4.28314157,9.24658443,1.54493329,8.39713932,1.23034417,0.01066983,0.00207022,0.12316255
-4.27713857,9.51427192,1.57099045,8.65708095,1.24340762,0.01101403,0.00211086,0.12476793
-4.27113557,9.75516191,1.59345471,8.89189406,1.25375603,0.01132744,0.00215698,0.12600609
-4.26513257,9.96667492,1.61212893,9.09898919,1.26137811,0.01160704,0.00220813,0.12685362
-4.25912956,10.14668495,1.62686236,9.27621190,1.26629981,0.01185023,0.00226380,0.12729189
-4.25312656,10.29358284,1.63755594,9.42190561,1.26858565,0.01205487,0.00232340,0.12730784
-4.24712356,10.40632432,1.64416634,9.53495948,1.26833914,0.01221935,0.00238633,0.12689466
-4.24112056,10.48446029,1.64670823,9.61483896,1.26570200,0.01234262,0.00245190,0.12605222
-4.23511756,10.52814766,1.64525480,9.66159758,1.26085235,0.01242423,0.00251941,0.12478739
-4.22911456,10.53814023,1.63993624,9.67586922,1.25400168,0.01246429,0.00258811,0.12311410
-4.22311156,10.51575985,1.63093640,9.65884134,1.24539069,0.01246354,0.00265722,0.12105317
-4.21710855,10.46284904,1.61848744,9.61221023,1.23528411,0.01242326,0.00272591,0.11863195
-4.21110555,10.38170737,1.60286297,9.53812045,1.22396466,0.01234522,0.00279332,0.11588374
-4.20510255,10.27501441,1.58436978,9.43909130,1.21172634,0.01223170,0.00285855,0.11284701
-4.19909955,10.14574285,1.56333860,9.31793368,1.19886728,0.01208533,0.00292069,0.10956445
-4.19309655,9.99706561,1.54011427,9.17766111,1.18568242,0.01190909,0.00297878,0.10608194
-4.18709355,9.83226113,1.51504587,9.02139883,1.17245633,0.01170618,0.00303188,0.10244742
-4.18109055,9.65462061,1.48847707,8.85229474,1.15945629,0.01147997,0.00307904,0.09870972
-4.17508754,9.46736103,1.46073731,8.67343576,1.14692600,0.01123389,0.00311932,0.09491739
-4.16908454,9.27354685,1.43213397,8.48777247,1.13508002,0.01097139,0.00315187,0.09111760
-4.16308154,9.07602306,1.40294598,8.29805456,1.12409911,0.01069585,0.00317586,0.08735509
-4.15707854,8.87736110,1.37341881,8.10677861,1.11412650,0.01041051,0.00319059,0.08367128
-4.15107554,8.67981863,1.34376128,7.91614915,1.10526521,0.01011844,0.00319548,0.08010344
-4.14507254,8.48531327,1.31414377,7.72805307,1.09757641,0.00982250,0.00319008,0.07668407
-4.13906953,8.29540988,1.28469815,7.54404698,1.09107869,0.00952527,0.00317415,0.07344044
-4.13306653,8.11131998,1.25551890,7.36535635,1.08574836,0.00922909,0.00314762,0.07039427
-4.12706353,7.93391219,1.22666551,7.19288493,1.08152052,0.00893601,0.00311065,0.06756154
-4.12106053,7.76373155,1.19816578,7.02723292,1.07829104,0.00864777,0.00306363,0.06495257
-4.11505753,7.60102607,1.17001977,6.86872177,1.07591921,0.00836584,0.00300716,0.06257211
-4.10905453,7.44577861,1.14220424,6.71742403,1.07423119,0.00809142,0.00294207,0.06041967
-4.10305153,7.29774237,1.11467731,6.57319655,1.07302403,0.00782542,0.00286943,0.05848989
-4.09704852,7.15647865,1.08738318,6.43571555,1.07207042,0.00756852,0.00279046,0.05677313
-4.09104552,7.02139569,1.06025684,6.30451248,1.07112405,0.00732114,0.00270657,0.05525603
-4.08504252,6.89178760,1.03322847,6.17900974,1.06992553,0.00708352,0.00261928,0.05392225
-4.07903952,6.76687290,1.00622778,6.05855570,1.06820891,0.00685569,0.00253023,0.05275324
-4.07303652,6.64583206,0.97918793,5.94245848,1.06570854,0.00663754,0.00244105,0.05172899
-4.06703352,6.52784379,0.95204925,5.83001835,1.06216636,0.00642878,0.00235341,0.05082898
-4.06103052,6.41211969,0.92476261,5.72055831,1.05733938,0.00622906,0.00226890,0.05003293
-4.05502751,6.29793691,0.89729249,5.61345275,1.05100706,0.00603793,0.00218901,0.04932167
-4.04902451,6.18466844,0.86961975,5.50815387,1.04297854,0.00585488,0.00211511,0.04867796
-4.04302151,6.07181047,0.84174393,5.40421529,1.03309934,0.00567940,0.00204837,0.04808717
-4.03701851,5.95900606,0.81368528,5.30131258,1.02125735,0.00551097,0.00198976,0.04753795
-4.03101551,5.84606455,0.78548620,5.19925991,1.00738777,0.00534913,0.00194003,0.04702278
-4.02501251,5.73297575,0.75721224,5.09802235,0.99147684,0.00519346,0.00189968,0.04653830
-4.01900950,5.61991832,0.72895240,4.99772302,0.97356412,0.00504362,0.00186899,0.04608560
-4.01300650,5.50726158,0.70081889,4.89864477,0.95374317,0.00489938,0.00184800,0.04567029
-4.00700350,5.39556040,0.67294609,4.80122581,0.93216052,0.00476060,0.00183655,0.04530236
-4.00100050,5.28554297,0.64548879,4.70604932,0.90901300,0.00462729,0.00183432,0.04499593
-3.99499750,5.17809167,0.61861975,4.61382705,0.88454334,0.00449952,0.00184085,0.04476874
-3.98899450,5.07421743,0.59252650,4.52537754,0.85903430,0.00437752,0.00185560,0.04464161
-3.98299150,4.97502874,0.56740748,4.44159952,0.83280142,0.00426159,0.00187802,0.04463755
-3.97698849,4.88169630,0.54346772,4.36344188,0.80618478,0.00415212,0.00190758,0.04478099
-3.97098549,4.79541501,0.52091395,4.29187135,0.77953985,0.00404958,0.00194383,0.04509671
-3.96498249,4.71736517,0.49994957,4.22783968,0.75322802,0.00395447,0.00198649,0.04560885
-3.95897949,4.64867450,0.48076939,4.17225174,0.72760690,0.00386732,0.00203548,0.04633985
-3.95297649,4.59038322,0.46355446,4.12593656,0.70302092,0.00378868,0.00209100,0.04730946
-3.94697349,4.54341370,0.44846721,4.08962253,0.67979248,0.00371908,0.00215353,0.04853378
-3.94097049,4.50854636,0.43564693,4.06391837,0.65821393,0.00365903,0.00222391,0.05002441
-3.93496748,4.48640300,0.42520586,4.04930074,0.63854070,0.00360900,0.00230334,0.05178785
-3.92896448,4.47743827,0.41722615,4.04610913,0.62098572,0.00356940,0.00239340,0.05382492
-3.92296148,4.48193965,0.41175755,4.05454829,0.60571540,0.00354061,0.00249605,0.05613054
-3.91695848,4.50003559,0.40881624,4.07469770,0.59284715,0.00352295,0.00261360,0.05869368
-3.91095548,4.53171114,0.40838465,4.10652747,0.58244859,0.00351669,0.00274869,0.06149754
-3.90495248,4.57682980,0.41041243,4.14991926,0.57453833,0.00352207,0.00290423,0.06452001
-3.89894947,4.63515992,0.41481847,4.20469082,0.56908842,0.00353929,0.00308335,0.06773436
-3.89294647,4.70640389,0.42149399,4.27062210,0.56602810,0.00356851,0.00328928,0.07111011
-3.88694347,4.79022778,0.43030651,4.34748115,0.56524890,0.00360990,0.00352530,0.07461414
-3.88094047,4.88628939,0.44110470,4.43504760,0.56661077,0.00366358,0.00379460,0.07821193
-3.87493747,4.99426278,0.45372370,4.53313207,0.56994890,0.00372968,0.00410019,0.08186887
-3.86893447,5.11385713,0.46799091,4.64158965,0.57508113,0.00380831,0.00444473,0.08555168
-3.86293147,5.24482886,0.48373188,4.76032644,0.58181548,0.00389954,0.00483049,0.08922975
-3.85692846,5.38698560,0.50077601,4.88929820,0.58995752,0.00400342,0.00525912,0.09287650
-3.85092546,5.54018178,0.51896185,5.02850083,0.59931727,0.00411992,0.00573164,0.09647048
-3.84492246,5.70430574,0.53814175,5.17795314,0.60971545,0.00424896,0.00624829,0.09999642
-3.83891946,5.87925902,0.55818547,5.33767249,0.62098854,0.00439033,0.00680844,0.10344592
-3.83291646,6.06492898,0.57898277,5.50764473,0.63299271,0.00454373,0.00741059,0.10681795
-3.82691346,6.26115627,0.60044454,5.68779021,0.64560632,0.00470866,0.00805227,0.11011894
-3.82091046,6.46769925,0.62250265,5.87792778,0.65873086,0.00488447,0.00873012,0.11336261
-3.81490745,6.68419736,0.64510828,6.07773907,0.67229038,0.00507031,0.00943986,0.11656943
-3.80890445,6.91013598,0.66822886,6.28673538,0.68622946,0.00526512,0.01017638,0.11976571
-3.80290145,7.14481486,0.69184373,6.50422933,0.70050977,0.00546759,0.01093388,0.12298242
-3.79689845,7.38732248,0.71593876,6.72931320,0.71510551,0.00567620,0.01170592,0.12625377
-3.79089545,7.63651798,0.74050010,6.96084574,0.72999792,0.00588924,0.01248565,0.12961548
-3.78489245,7.89102232,0.76550747,7.19744864,0.74516934,0.00610475,0.01326593,0.13310300
-3.77888944,8.14921955,0.79092724,7.43751324,0.76059686,0.00632065,0.01403952,0.13674962
-3.77288644,8.40926874,0.81670588,7.67921795,0.77624635,0.00653468,0.01479926,0.14058453
-3.76688344,8.66912650,0.84276392,7.92055578,0.79206688,0.00674450,0.01553826,0.14463105
-3.76088044,8.92657956,0.86899091,8.15937120,0.80798605,0.00694772,0.01625004,0.14890495
-3.75487744,9.17928625,0.89524181,8.39340509,0.82390658,0.00714195,0.01692865,0.15341303
-3.74887444,9.42482547,0.92133480,8.62034593,0.83970419,0.00732487,0.01756884,0.15815198
-3.74287144,9.66075125,0.94705098,8.83788529,0.85522716,0.00749424,0.01816604,0.16310763
-3.73686843,9.88465083,0.97213592,9.04377546,0.87029755,0.00764802,0.01871649,0.16825452
-3.73086543,10.09420401,0.99630307,9.23588688,0.88471401,0.00778434,0.01921718,0.17355592
-3.72486243,10.28724155,1.01923905,9.41226320,0.89825615,0.00790160,0.01966584,0.17896422
-3.71885943,10.46180032,1.04061057,9.57117184,0.91069031,0.00799847,0.02006088,0.18442181
-3.71285643,10.61617324,1.06007268,9.71114824,0.92177633,0.00807394,0.02040128,0.18986221
-3.70685343,10.74895227,1.07727821,9.83103221,0.93127516,0.00812732,0.02068653,0.19521167
-3.70085043,10.85906278,1.09188782,9.92999511,0.93895682,0.00815823,0.02091648,0.20039094
-3.69484742,10.94578840,1.10358040,10.00755712,0.94460842,0.00816663,0.02109124,0.20531735
-3.68884442,11.00878550,1.11206329,10.06359416,0.94804177,0.00815280,0.02121110,0.20990702
-3.68284142,11.04808695,1.11708202,10.09833440,0.94910034,0.00811731,0.02127643,0.21407714
-3.67683842,11.06409523,1.11842908,10.11234466,0.94766511,0.00806100,0.02128761,0.21774829
-3.67083542,11.05756538,1.11595141,10.10650750,0.94365923,0.00798496,0.02124503,0.22084667
-3.66483242,11.02957847,1.10955639,10.08198991,0.93705109,0.00789047,0.02114908,0.22330626
-3.65882941,10.98150665,1.09921598,10.04020483,0.92785584,0.00777899,0.02100017,0.22507070
-3.65282641,10.91497120,1.08496906,9.98276699,0.91613534,0.00765212,0.02079880,0.22609499
-3.64682341,10.83179502,1.06692172,9.91144460,0.90199640,0.00751155,0.02054564,0.22634688
-3.64082041,10.73395123,1.04524566,9.82810858,0.88558765,0.00735904,0.02024167,0.22580785
-3.63481741,10.62350976,1.02017474,9.73468115,0.86709507,0.00719635,0.01988824,0.22447384
-3.62881441,10.50258364,0.99199991,9.63308532,0.84673644,0.00702527,0.01948722,0.22235552
-3.62281141,10.37327693,0.96106267,9.52519712,0.82475499,0.00684755,0.01904112,0.21947816
-3.61680840,10.23763598,0.92774733,9.41280207,0.80141263,0.00666489,0.01855315,0.21588122
-3.61080540,10.09760569,0.89247250,9.29755735,0.77698279,0.00647891,0.01802733,0.21161746
-3.60480240,9.95499225,0.85568193,9.18096090,0.75174351,0.00629115,0.01746853,0.20675182
-3.59879940,9.81143375,0.81783516,9.06432852,0.72597076,0.00610307,0.01688245,0.20135998
-3.59279640,9.66837943,0.77939833,8.94877974,0.69993241,0.00591601,0.01627562,0.19552666
-3.58679340,9.52707846,0.74083520,8.83523283,0.67388294,0.00573122,0.01565533,0.18934380
-3.58079040,9.38857849,0.70259892,8.72440931,0.64805909,0.00554986,0.01502951,0.18290857
-3.57478739,9.25373387,0.66512452,8.61684737,0.62267654,0.00537298,0.01440659,0.17632134
-3.56878439,9.12322311,0.62882248,8.51292400,0.59792764,0.00520154,0.01379536,0.16968367
-3.56278139,8.99757467,0.59407328,8.41288452,0.57398020,0.00503642,0.01320473,0.16309635
-3.55677839,8.87719980,0.56122317,8.31687841,0.55097725,0.00487846,0.01264355,0.15665751
-3.55077539,8.76243073,0.53058099,8.22499965,0.52903770,0.00472840,0.01212037,0.15046097
-3.54477239,8.65356236,0.50241615,8.13732978,0.50825776,0.00458696,0.01164321,0.14459467
-3.53876938,8.55089516,0.47695761,8.05398144,0.48871282,0.00445482,0.01121939,0.13913942
-3.53276638,8.45477704,0.45439366,7.97514033,0.47045988,0.00433263,0.01085528,0.13416776
-3.52676338,8.36564189,0.43487259,7.90110330,0.45354001,0.00422103,0.01055617,0.12974316
-3.52076038,8.28404250,0.41850383,7.83231056,0.43798094,0.00412061,0.01032609,0.12591933
-3.51475738,8.21067603,0.40535959,7.76937006,0.42379938,0.00403199,0.01016775,0.12273981
-3.50875438,8.14640022,0.39547680,7.71307271,0.41100316,0.00395576,0.01008243,0.12023773
-3.50275138,8.09223933,0.38885923,7.66439713,0.39959284,0.00389246,0.01007002,0.11843574
-3.49674837,8.04937899,0.38547966,7.62450357,0.38956288,0.00384265,0.01012898,0.11734608
-3.49074537,8.01915011,0.38528202,7.59471686,0.38090232,0.00380680,0.01025645,0.11697081
-3.48474237,8.00300216,0.38818356,7.57649905,0.37359491,0.00378537,0.01044833,0.11730217
-3.47873937,8.00246718,0.39407682,7.57141277,0.36761880,0.00377873,0.01069945,0.11832300
-3.47273637,8.01911602,0.40283162,7.58107706,0.36294587,0.00378716,0.01100373,0.12000730
-3.46673337,8.05450901,0.41429699,7.60711762,0.35954080,0.00381084,0.01135435,0.12232090
-3.46073037,8.11014350,0.42830303,7.65111400,0.35735997,0.00384985,0.01174401,0.12522221
-3.45472736,8.18740089,0.44466287,7.71454610,0.35635045,0.00390409,0.01216508,0.12866309
-3.44872436,8.28749574,0.46317470,7.79874272,0.35644901,0.00397335,0.01260990,0.13258976
-3.44272136,8.41142956,0.48362384,7.90483450,0.35758153,0.00405725,0.01307090,0.13694389
-3.43671836,8.55995142,0.50578503,8.03371346,0.35966270,0.00415523,0.01354083,0.14166368
-3.43071536,8.73352719,0.52942481,8.18600090,0.36259617,0.00426658,0.01401293,0.14668506
-3.42471236,8.93231859,0.55430394,8.36202485,0.36627526,0.00439039,0.01448106,0.15194289
-3.41870935,9.15617277,0.58017997,8.56180777,0.37058407,0.00452562,0.01493975,0.15737221
-3.41270635,9.40462235,0.60680974,8.78506458,0.37539919,0.00467105,0.01538436,0.16290936
-3.40670335,9.67689528,0.63395183,9.03121035,0.38059173,0.00482533,0.01581105,0.16849314
-3.40070035,9.97193336,0.66136885,9.29937664,0.38602975,0.00498701,0.01621679,0.17406578
-3.39469735,10.28841774,0.68882948,9.58843489,0.39158087,0.00515451,0.01659934,0.17957379
-3.38869435,10.62479947,0.71611023,9.89702503,0.39711505,0.00532618,0.01695722,0.18496857
-3.38269135,10.97933289,0.74299688,10.22358707,0.40250732,0.00550035,0.01728960,0.19020686
-3.37668834,11.35010967,0.76928554,10.56639375,0.40764041,0.00567529,0.01759623,0.19525095
-3.37068534,11.73509164,0.79478342,10.92358213,0.41240707,0.00584930,0.01787735,0.20006865
-3.36468234,12.13214034,0.81930924,11.29318239,0.41671214,0.00602072,0.01813360,0.20463308
-3.35867934,12.53904238,0.84269353,11.67314253,0.42047420,0.00618790,0.01836591,0.20892220
-3.35267634,12.95352935,0.86477875,12.06134798,0.42362674,0.00634934,0.01857543,0.21291833
-3.34667334,13.37329219,0.88541945,12.45563577,0.42611887,0.00650357,0.01876343,0.21660746
-3.34067034,13.79599020,0.90448253,12.85380338,0.42791564,0.00664930,0.01893127,0.21997863
-3.33466733,14.21925526,0.92184777,13.25361275,0.42899783,0.00678532,0.01908033,0.22302326
-3.32866433,14.64069242,0.93740869,13.65279060,0.42936147,0.00691060,0.01921194,0.22573459
-3.32266133,15.05787832,0.95107373,14.04902630,0.42901688,0.00702424,0.01932745,0.22810731
-3.31665833,15.46835884,0.96276788,14.43996875,0.42798758,0.00712552,0.01942810,0.23013726
-3.31065533,15.86964781,0.97243464,14.82322408,0.42630892,0.00721384,0.01951510,0.23182138
-3.30465233,16.25922821,0.98003823,15.19635556,0.42402655,0.00728880,0.01958961,0.23315786
-3.29864932,16.63455726,0.98556590,15.55688728,0.42119482,0.00735012,0.01965274,0.23414637
-3.29264632,16.99307649,0.98903016,15.90231264,0.41787509,0.00739768,0.01970555,0.23478854
-3.28664332,17.33222751,0.99047075,16.23010864,0.41413398,0.00743150,0.01974911,0.23508841
-3.28064032,17.64947375,0.98995602,16.53775633,0.41004164,0.00745172,0.01978443,0.23505302
-3.27463732,17.94232825,0.98758361,16.82276749,0.40567000,0.00745861,0.01981256,0.23469286
-3.26863432,18.20838667,0.98348017,17.08271717,0.40109099,0.00745254,0.01983450,0.23402225
-3.26263132,18.44536497,0.97779986,17.31528134,0.39637481,0.00743397,0.01985125,0.23305957
-3.25662831,18.65114040,0.97072178,17.51827852,0.39158814,0.00740344,0.01986376,0.23182722
-3.25062531,18.82379427,0.96244607,17.68971396,0.38679248,0.00736153,0.01987293,0.23035136
-3.24462231,18.96165494,0.95318879,17.82782472,0.38204247,0.00730890,0.01987957,0.22866139
-3.23861931,19.06333929,0.94317586,17.93112382,0.37738434,0.00724621,0.01988433,0.22678912
-3.23261631,19.12779069,0.93263608,17.99844159,0.37285450,0.00717415,0.01988771,0.22476776
-3.22661331,19.15431191,0.92179372,18.02896228,0.36847830,0.00709341,0.01988995,0.22263067
-3.22061031,19.14259106,0.91086081,18.02225406,0.36426911,0.00700466,0.01989100,0.22041000
-3.21460730,19.09271943,0.90002974,17.97829086,0.36022762,0.00690855,0.01989045,0.21813535
-3.20860430,19.00519958,0.88946638,17.89746452,0.35634164,0.00680568,0.01988751,0.21583232
-3.20260130,18.88094321,0.87930412,17.78058622,0.35258619,0.00669663,0.01988090,0.21352136
-3.19659830,18.72125788,0.86963924,17.62887637,0.34892415,0.00658192,0.01986890,0.21121668
-3.19059530,18.52782272,0.86052780,17.44394288,0.34530732,0.00646199,0.01984926,0.20892553
-3.18459230,18.30265335,0.85198414,17.22774770,0.34167796,0.00633724,0.01981926,0.20664779
-3.17858929,18.04805671,0.84398129,16.98256265,0.33797071,0.00620803,0.01977570,0.20437587
-3.17258629,17.76657716,0.83645307,16.71091562,0.33411495,0.00607461,0.01971498,0.20209510
-3.16658329,17.46093548,0.82929789,16.41552871,0.33003739,0.00593723,0.01963319,0.19978438
-3.16058029,17.13396275,0.82238395,16.09925073,0.32566482,0.00579605,0.01952619,0.19741727
-3.15457729,16.78853164,0.81555575,15.76498623,0.32092699,0.00565121,0.01938975,0.19496324
-3.14857429,16.42748747,0.80864127,15.41562393,0.31575937,0.00550281,0.01921975,0.19238931
-3.14257129,16.05358194,0.80145979,15.05396737,0.31010582,0.00535093,0.01901229,0.18966162
-3.13656828,15.66941202,0.79382977,14.68267054,0.30392086,0.00519563,0.01876390,0.18674724
-3.13056528,15.27736654,0.78557643,14.30418104,0.29717167,0.00503699,0.01847172,0.18361582
-3.12456228,14.87958263,0.77653883,13.92069330,0.28983952,0.00487508,0.01813368,0.18024112
-3.11855928,14.47791373,0.76657597,13.53411348,0.28192075,0.00471001,0.01774862,0.17660239
-3.11255628,14.07391049,0.75557195,13.14603748,0.27342715,0.00454191,0.01731647,0.17268545
-3.10655328,13.66881498,0.74343973,12.75774281,0.26438579,0.00437098,0.01683835,0.16848345
-3.10055028,13.26356837,0.73012375,12.37019415,0.25483831,0.00419744,0.01631660,0.16399735
-3.09454727,12.85883129,0.71560116,11.98406219,0.24483981,0.00402160,0.01575489,0.15923599
-3.08854427,12.45501570,0.69988181,11.59975424,0.23445721,0.00384384,0.01515815,0.15421587
-3.08254127,12.05232638,0.68300727,11.21745501,0.22376742,0.00366459,0.01453259,0.14896067
-3.07653827,11.65080985,0.66504877,10.83717510,0.21285520,0.00348436,0.01388558,0.14350044
-3.07053527,11.25040821,0.64610457,10.45880477,0.20181096,0.00330373,0.01322559,0.13787069
-3.06453227,10.85101527,0.62629675,10.08217020,0.19072858,0.00312334,0.01256203,0.13211127
-3.05852926,10.45253212,0.60576773,9.70708948,0.17970325,0.00294389,0.01190513,0.12626524
-3.05252626,10.05491974,0.58467672,9.33342573,0.16882952,0.00276610,0.01126576,0.12037771
-3.04652326,9.65824627,0.56319628,8.96113501,0.15819958,0.00259075,0.01065528,0.11449477
-3.04052026,9.26272688,0.54150905,8.59030699,0.14790182,0.00241863,0.01008534,0.10866248
-3.03451726,8.86875492,0.51980488,8.22119681,0.13801969,0.00225052,0.00956772,0.10292602
-3.02851426,8.47692299,0.49827825,7.85424716,0.12863082,0.00208721,0.00911417,0.09732905
-3.02251126,8.08803361,0.47712613,7.49009989,0.11980656,0.00192945,0.00873618,0.09191316
-3.01650825,7.70309919,0.45654614,7.12959714,0.11161159,0.00177794,0.00844490,0.08671754
-3.01050525,7.32333175,0.43673499,6.77377234,0.10410394,0.00163335,0.00825088,0.08177881
-3.00450225,6.95012304,0.41788709,6.42383188,0.09733501,0.00149626,0.00816394,0.07713098
-2.99849925,6.58501603,0.40019320,6.08112842,0.09134977,0.00136719,0.00819301,0.07280543
-2.99249625,6.22966920,0.38383902,5.74712732,0.08618697,0.00124658,0.00834591,0.06883103
-2.98649325,5.88581489,0.36900354,5.42336750,0.08187932,0.00113477,0.00862917,0.06523423
-2.98049025,5.55521329,0.35585714,5.11141842,0.07845359,0.00103202,0.00904788,0.06203909
-2.97448724,5.23960372,0.34455924,4.81283472,0.07593056,0.00093850,0.00960544,0.05926731
-2.96848424,4.94065471,0.33525555,4.52911009,0.07432486,0.00085430,0.01030340,0.05693807
-2.96248124,4.65991435,0.32807486,4.26163181,0.07364457,0.00077941,0.01114128,0.05506783
-2.95647824,4.39876251,0.32312537,4.01163744,0.07389073,0.00071373,0.01211639,0.05366996
-2.95047524,4.15836611,0.32049074,3.78017481,0.07505656,0.00065710,0.01322367,0.05275424
-2.94447224,3.93963888,0.32022592,3.56806658,0.07712672,0.00060929,0.01445561,0.05232626
-2.93846923,3.74320665,0.32235288,3.37588014,0.08007635,0.00056997,0.01580214,0.05238675
-2.93246623,3.56937930,0.32685659,3.20390399,0.08387018,0.00053879,0.01725065,0.05293084
-2.92646323,3.41813014,0.33368138,3.05213098,0.08846163,0.00051529,0.01878605,0.05394733
-2.92046023,3.28908365,0.34272790,2.92024923,0.09379212,0.00049901,0.02039082,0.05541802
-2.91445723,3.18151211,0.35385109,2.80764091,0.09979053,0.00048939,0.02204528,0.05731716
-2.90845423,3.09434144,0.36685921,2.71338918,0.10637297,0.00048585,0.02372781,0.05961101
-2.90245123,3.02616667,0.38151429,2.63629330,0.11344297,0.00048776,0.02541523,0.06225775
-2.89644822,2.97527673,0.39753413,2.57489163,0.12089202,0.00049445,0.02708320,0.06520755
-2.89044522,2.93968846,0.41459588,2.52749223,0.12860067,0.00050522,0.02870672,0.06840297
-2.88444222,2.91718909,0.43234143,2.49221036,0.13644006,0.00051934,0.03026066,0.07177976
-2.87843922,2.90538642,0.45038439,2.46701198,0.14427403,0.00053605,0.03172036,0.07526793
-2.87243622,2.90176534,0.46831863,2.44976224,0.15196168,0.00055460,0.03306225,0.07879322
-2.86643322,2.90374940,0.48572824,2.43827754,0.15936035,0.00057423,0.03426442,0.08227880
-2.86043022,2.90876548,0.50219855,2.43037992,0.16632901,0.00059417,0.03530727,0.08564731
-2.85442721,2.91430989,0.51732780,2.42395184,0.17273189,0.00061371,0.03617408,0.08882308
-2.84842421,2.91801360,0.53073930,2.41698997,0.17844221,0.00063214,0.03685151,0.09173445
-2.84242121,2.91770459,0.54209334,2.40765609,0.18334602,0.00064881,0.03733005,0.09431613
-2.83641821,2.91146521,0.55109859,2.39432350,0.18734576,0.00066315,0.03760441,0.09651158
-2.83041521,2.89768249,0.55752240,2.37561732,0.19036366,0.00067463,0.03767376,0.09827509
-2.82441221,2.87508974,0.56119967,2.35044745,0.19234457,0.00068285,0.03754189,0.09957378
-2.81840920,2.84279772,0.56203978,2.31803285,0.19325831,0.00068746,0.03721724,0.10038909
-2.81240620,2.80031453,0.56003135,2.27791648,0.19310128,0.00068825,0.03671279,0.10071800
-2.80640320,2.74755320,0.55524454,2.22997034,0.19189728,0.00068511,0.03604587,0.10057367
-2.80040020,2.68482694,0.54783073,2.17439052,0.18969754,0.00067804,0.03523779,0.09998559
-2.79439720,2.61283212,0.53801960,2.11168248,0.18657983,0.00066715,0.03431338,0.09899918
-2.78839420,2.53261976,0.52611366,2.04263719,0.18264673,0.00065265,0.03330047,0.09767485
-2.78239120,2.44555658,0.51248038,1.96829917,0.17802314,0.00063487,0.03222921,0.09608653
-2.77638819,2.35327703,0.49754221,1.88992748,0.17285301,0.00061423,0.03113133,0.09431970
-2.77038519,2.25762827,0.48176484,1.80895137,0.16729555,0.00059119,0.03003940,0.09246902
-2.76438219,2.16060999,0.46564415,1.72692204,0.16152087,0.00056633,0.02898600,0.09063563
-2.75837919,2.06431122,0.44969225,1.64546233,0.15570540,0.00054024,0.02800287,0.08892415
-2.75237619,1.97084638,0.43442315,1.56621601,0.15002714,0.00051356,0.02712013,0.08743959
-2.74637319,1.88229267,0.42033854,1.49079841,0.14466096,0.00048694,0.02636547,0.08628417
-2.74037019,1.80063068,0.40791411,1.42074981,0.13977402,0.00046103,0.02576343,0.08555422
-2.73436718,1.72769019,0.39758692,1.35749304,0.13552164,0.00043646,0.02533469,0.08533724
-2.72836418,1.66510237,0.38974416,1.30229634,0.13204361,0.00041383,0.02509558,0.08570919
-2.72236118,1.61425980,0.38471363,1.25624241,0.12946103,0.00039372,0.02505754,0.08673219
-2.71635818,1.57628501,0.38275615,1.22020413,0.12787399,0.00037663,0.02522685,0.08845254
-2.71035518,1.55200803,0.38406029,1.19482742,0.12735981,0.00036301,0.02560439,0.09089927
-2.70435218,1.54195318,0.38873919,1.18052119,0.12797222,0.00035322,0.02618563,0.09408327
-2.69834917,1.54633502,0.39682980,1.17745429,0.12974122,0.00034759,0.02696070,0.09799683
-2.69234617,1.56506289,0.40829441,1.18555910,0.13267371,0.00034632,0.02791470,0.10261383
-2.68634317,1.59775363,0.42302426,1.20454121,0.13675488,0.00034956,0.02902808,0.10789053
-2.68034017,1.64375153,0.44084524,1.23389455,0.14195021,0.00035739,0.03027722,0.11376676
-2.67433717,1.70215465,0.46152536,1.27292124,0.14820798,0.00036978,0.03163515,0.12016774
-2.66833417,1.77184645,0.48478369,1.32075536,0.15546232,0.00038664,0.03307234,0.12700624
-2.66233117,1.85153156,0.51030054,1.37638975,0.16363649,0.00040782,0.03455765,0.13418518
-2.65632816,1.93977466,0.53772856,1.43870514,0.17264644,0.00043309,0.03605932,0.14160052
-2.65032516,2.03504126,0.56670419,1.50650056,0.18240440,0.00046215,0.03754598,0.14914425
-2.64432216,2.13573923,0.59685938,1.57852448,0.19282241,0.00049466,0.03898775,0.15670765
-2.63831916,2.24026002,0.62783291,1.65350571,0.20381569,0.00053023,0.04035721,0.16418441
-2.63231616,2.34701859,0.65928105,1.73018348,0.21530565,0.00056842,0.04163045,0.17147365
-2.62631316,2.45449091,0.69088724,1.80733592,0.22722251,0.00060878,0.04278789,0.17848280
-2.62031016,2.56124831,0.72237027,1.88380646,0.23950733,0.00065082,0.04381510,0.18513010
-2.61430715,2.66598777,0.75349088,1.95852749,0.25211355,0.00069405,0.04470340,0.19134668
-2.60830415,2.76755748,0.78405637,2.03054081,0.26500768,0.00073799,0.04545031,0.19707821
-2.60230115,2.86497712,0.81392310,2.09901454,0.27816949,0.00078216,0.04605982,0.20228595
