energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.49074537,0.78796456,0.04024729,0.36198723,0.01742229,0.01170800,0.00911681,0.21097155,0.23555801,0.17528208
-3.48474237,0.85289858,0.04433288,0.38795000,0.01845253,0.01293658,0.01013289,0.23183913,0.25710362,0.18979888
-3.47873937,0.92506501,0.04891718,0.41705584,0.01947526,0.01425147,0.01120663,0.25489043,0.28088306,0.20613308
-3.47273637,1.00403791,0.05399760,0.44916617,0.02048619,0.01564098,0.01232700,0.27995001,0.30683254,0.22413500
-3.46673337,1.08930299,0.05957314,0.48410385,0.02148305,0.01709249,0.01348185,0.30680943,0.33485902,0.24363565
-3.46073037,1.18025615,0.06564402,0.52165122,0.02246563,0.01859275,0.01465809,0.33522824,0.36483776,0.26444725
-3.45472736,1.27620521,0.07221122,0.56154953,0.02343577,0.02012832,0.01584210,0.36493650,0.39661045,0.28636459
-3.44872436,1.37637530,0.07927606,0.60349990,0.02439722,0.02168598,0.01702000,0.39563861,0.42998432,0.30916722
-3.44272136,1.47991799,0.08683975,0.64716595,0.02535541,0.02325334,0.01817823,0.42701873,0.46473212,0.33262248
-3.43671836,1.58592406,0.09490301,0.69217803,0.02631716,0.02481936,0.01930397,0.45874737,0.50059330,0.35648940
-3.43071536,1.69343967,0.10346568,0.73813911,0.02729031,0.02637494,0.02038570,0.49048910,0.53727621,0.38052340
-3.42471236,1.80148555,0.11252635,0.78463213,0.02828324,0.02791348,0.02141378,0.52191114,0.57446156,0.40448153
-3.41870935,1.90907863,0.12208208,0.83122866,0.02930446,0.02943137,0.02238091,0.55269237,0.61180698,0.42812825
-3.41270635,2.01525533,0.13212808,0.87749850,0.03036208,0.03092836,0.02328269,0.58253248,0.64895278,0.45124138
-3.40670335,2.11909563,0.14265754,0.92302008,0.03146334,0.03240791,0.02411794,0.61116086,0.68552859,0.47361810
-3.40070035,2.21974711,0.15366139,0.96739098,0.03261421,0.03387726,0.02488908,0.63834477,0.72116099,0.49508061
-3.39469735,2.31644778,0.16512821,1.01023848,0.03381899,0.03534743,0.02560226,0.66389649,0.75548168,0.51548138
-3.38869435,2.40854689,0.17704407,1.05122935,0.03508004,0.03683302,0.02626743,0.68767909,0.78813617,0.53470754
-3.38269135,2.49552264,0.18939245,1.09007877,0.03639752,0.03835178,0.02689826,0.70961047,0.81879251,0.55268431
-3.37668834,2.57699595,0.20215415,1.12655764,0.03776936,0.03992408,0.02751178,0.72966561,0.84714995,0.56937725
-3.37068534,2.65273965,0.21530722,1.16049814,0.03919123,0.04157213,0.02812803,0.74787670,0.87294703,0.58479323
-3.36468234,2.72268230,0.22882675,1.19179705,0.04065660,0.04331908,0.02876942,0.76433135,0.89596881,0.59897984
-3.35867934,2.78690644,0.24268475,1.22041668,0.04215698,0.04518808,0.02946000,0.77916870,0.91605304,0.61202351
-3.35267634,2.84564105,0.25684982,1.24638325,0.04368211,0.04720111,0.03022459,0.79257369,0.93309475,0.62404609
-3.34667334,2.89924815,0.27128676,1.26978262,0.04522029,0.04937791,0.03108785,0.80476968,0.94704913,0.63520008
-3.34067034,2.94820407,0.28595613,1.29075358,0.04675869,0.05173483,0.03207320,0.81600960,0.95793254,0.64566260
-3.33466733,2.99307561,0.30081357,1.30947872,0.04828366,0.05428375,0.03320182,0.82656607,0.96582131,0.65562836
-3.32866433,3.03449218,0.31580909,1.32617338,0.04978106,0.05703114,0.03449158,0.83672068,0.97084851,0.66530175
-3.32266133,3.07311459,0.33088629,1.34107299,0.05123650,0.05997720,0.03595605,0.84675293,0.97319859,0.67488835
-3.31665833,3.10960182,0.34598141,1.35441929,0.05263557,0.06311516,0.03760362,0.85692910,0.97310007,0.68458616
-3.31065533,3.14457696,0.36102251,1.36644616,0.05396405,0.06643088,0.03943674,0.86749147,0.97081651,0.69457682
-3.30465233,3.17859363,0.37592863,1.37736552,0.05520795,0.06990262,0.04145133,0.87864823,0.96663612,0.70501717
-3.29864932,3.21210450,0.39060911,1.38735410,0.05635365,0.07350103,0.04363642,0.89056439,0.96086038,0.71603137
-3.29264632,3.24543297,0.40496314,1.39654161,0.05738789,0.07718951,0.04597396,0.90335393,0.95379213,0.72770407
-3.28664332,3.27874970,0.41887964,1.40500099,0.05829780,0.08092472,0.04843900,0.91707364,0.94572378,0.74007458
-3.28064032,3.31205485,0.43223752,1.41274120,0.05907089,0.08465742,0.05099997,0.93171857,0.93692591,0.75313271
-3.27463732,3.34516720,0.44490647,1.41970307,0.05969509,0.08833353,0.05361935,0.94721958,0.92763712,0.76681604
-3.26863432,3.37772080,0.45674821,1.42575835,0.06015881,0.09189540,0.05625449,0.96344283,0.91805524,0.78100917
-3.26263132,3.40916956,0.46761842,1.43071220,0.06045102,0.09528324,0.05885871,0.98019154,0.90833069,0.79554472
-3.25662831,3.43879993,0.47736916,1.43430917,0.06056146,0.09843670,0.06138253,0.99720978,0.89856193,0.81020636
-3.25062531,3.46575135,0.48585190,1.43624224,0.06048081,0.10129656,0.06377511,1.01418844,0.88879356,0.82473367
-3.24462231,3.48904387,0.49292103,1.43616483,0.06020099,0.10380639,0.06598573,1.03077313,0.87901688,0.83882883
-3.23861931,3.50761190,0.49843774,1.43370516,0.05971549,0.10591423,0.06796532,1.04657387,0.86917306,0.85216487
-3.23261631,3.52034304,0.50227417,1.42848233,0.05901974,0.10757417,0.06966800,1.06117630,0.85915862,0.86439532
-3.22661331,3.52612006,0.50431765,1.42012343,0.05811140,0.10874780,0.07105249,1.07415408,0.84883298,0.87516479
-3.22061031,3.52386479,0.50447489,1.40828092,0.05699081,0.10940539,0.07208347,1.08508207,0.83802773,0.88412041
-3.21460730,3.51258166,0.50267584,1.39264949,0.05566117,0.10952696,0.07273267,1.09354990,0.82655705,0.89092333
-3.20860430,3.49139935,0.49887713,1.37298160,0.05412887,0.10910291,0.07297982,1.09917540,0.81422880,0.89526021
-3.20260130,3.45960864,0.49306488,1.34910103,0.05240359,0.10813444,0.07281326,1.10161746,0.80085581,0.89685407
-3.19659830,3.41669490,0.48525672,1.32091383,0.05049830,0.10663360,0.07223035,1.10058777,0.78626666,0.89547415
-3.19059530,3.36236389,0.47550289,1.28841618,0.04842923,0.10462299,0.07123756,1.09586113,0.77031557,0.89094433
-3.18459230,3.29655973,0.46388639,1.25169896,0.04621559,0.10213520,0.06985026,1.08728370,0.75289100,0.88314994
-3.17858929,3.21947455,0.45052211,1.21094864,0.04387930,0.09921187,0.06809226,1.07477912,0.73392238,0.87204253
-3.17258629,3.13154934,0.43555497,1.16644482,0.04144450,0.09590255,0.06599511,1.05835207,0.71338507,0.85764250
-3.16658329,3.03346624,0.41915714,1.11855435,0.03893703,0.09226331,0.06359719,1.03808928,0.69130303,0.84003955
-3.16058029,2.92613281,0.40152446,1.06772248,0.03638383,0.08835526,0.06094261,1.01415780,0.66774950,0.81939088
-3.15457729,2.81065900,0.38287217,1.01446155,0.03381229,0.08424286,0.05808001,0.98680091,0.64284556,0.79591733
-3.14857429,2.68832805,0.36343016,0.95933762,0.03124958,0.07999237,0.05506127,0.95633153,0.61675683,0.76989761
-3.14257129,2.56056279,0.34343792,0.90295578,0.02872205,0.07567015,0.05194023,0.92312373,0.58968862,0.74166087
-3.13656828,2.42888856,0.32313943,0.84594473,0.02625459,0.07134117,0.04877135,0.88760257,0.56187978,0.71157809
-3.13056528,2.29489462,0.30277807,0.78894125,0.02387015,0.06706767,0.04560851,0.85023278,0.53359559,0.68005242
-3.12456228,2.16019541,0.28259186,0.73257514,0.02158926,0.06290786,0.04250385,0.81150666,0.50512025,0.64750914
-3.11855928,2.02639306,0.26280915,0.67745520,0.01942971,0.05891503,0.03950671,0.77193186,0.47674904,0.61438535
-3.11255628,1.89504258,0.24364479,0.62415656,0.01740632,0.05513669,0.03666278,0.73201926,0.44878086,0.58112009
-3.10655328,1.76762050,0.22529698,0.57320986,0.01553085,0.05161402,0.03401328,0.69227166,0.42151103,0.54814486
-3.10055028,1.64549797,0.20794483,0.52509235,0.01381195,0.04838159,0.03159441,0.65317328,0.39522497,0.51587512
-3.09454727,1.52991867,0.19174653,0.48022107,0.01225525,0.04546715,0.02943681,0.61518075,0.37019267,0.48470281
-3.08854427,1.42198186,0.17683830,0.43894817,0.01086361,0.04289166,0.02756529,0.57871538,0.34666410,0.45499007
-3.08254127,1.32263047,0.16333385,0.40155828,0.00963729,0.04066952,0.02599857,0.54415712,0.32486572,0.42706421
-3.07653827,1.23264403,0.15132440,0.36826764,0.00857433,0.03880877,0.02474925,0.51184010,0.30499780,0.40121402
-3.07053527,1.15263604,0.14087920,0.33922509,0.00767084,0.03731151,0.02382377,0.48204963,0.28723274,0.37768725
-3.06453227,1.08305529,0.13204632,0.31451434,0.00692148,0.03617428,0.02322255,0.45502072,0.27171409,0.35668916
-3.05852926,1.02419042,0.12485367,0.29415758,0.00631977,0.03538852,0.02294017,0.43093778,0.25855617,0.33838216
-3.05252626,0.97617713,0.11931023,0.27811986,0.00585854,0.03494101,0.02296565,0.40993544,0.24784424,0.32288618
-3.04652326,0.93900757,0.11540732,0.26631434,0.00553029,0.03481436,0.02328283,0.39210015,0.23963483,0.31027974
-3.04052026,0.91254106,0.11311985,0.25860787,0.00532760,0.03498743,0.02387075,0.37747259,0.23395652,0.30060157
-3.03451726,0.89651600,0.11240756,0.25482690,0.00524343,0.03543580,0.02470417,0.36605041,0.23081058,0.29385263
-3.02851426,0.89056231,0.11321624,0.25476351,0.00527147,0.03613225,0.02575415,0.35779143,0.23017188,0.28999839
-3.02251126,0.89421422,0.11547888,0.25818138,0.00540638,0.03704727,0.02698869,0.35261696,0.23198968,0.28897141
-3.01650825,0.90692330,0.11911674,0.26482170,0.00564402,0.03814948,0.02837345,0.35041540,0.23618860,0.29067399
-3.01050525,0.92807132,0.12404049,0.27440874,0.00598167,0.03940628,0.02987249,0.35104574,0.24266956,0.29498113
-3.00450225,0.95698319,0.13015133,0.28665528,0.00641806,0.04078435,0.03144909,0.35434124,0.25131099,0.30174354
-2.99849925,0.99293963,0.13734220,0.30126761,0.00695353,0.04225030,0.03306665,0.36011313,0.26197013,0.31079083
-2.99249625,1.03518972,0.14549903,0.31795017,0.00758995,0.04377129,0.03468945,0.36815437,0.27448474,0.32193496
-2.98649325,1.08296313,0.15450209,0.33640972,0.00833063,0.04531573,0.03628357,0.37824341,0.28867511,0.33497377
-2.98049025,1.13548198,0.16422755,0.35635912,0.00918022,0.04685388,0.03781765,0.39014814,0.30434644,0.34969473
-2.97448724,1.19197224,0.17454894,0.37752047,0.01014438,0.04835855,0.03926359,0.40362972,0.32129166,0.36587880
-2.96848424,1.25167441,0.18533883,0.39962777,0.01122950,0.04980562,0.04059720,0.41844662,0.33929464,0.38330441
-2.96248124,1.31385328,0.19647043,0.42242897,0.01244227,0.05117462,0.04179867,0.43435845,0.35813366,0.40175139
-2.95647824,1.37780673,0.20781917,0.44568739,0.01378919,0.05244902,0.04285290,0.45112984,0.37758515,0.42100485
-2.95047524,1.44287304,0.21926417,0.46918255,0.01527605,0.05361661,0.04374967,0.46853402,0.39742754,0.44085885
-2.94447224,1.50843680,0.23068952,0.49271041,0.01690729,0.05466954,0.04448359,0.48635620,0.41744507,0.46111971
-2.93846923,1.57393315,0.24198536,0.51608303,0.01868543,0.05560427,0.04505395,0.50439647,0.43743138,0.48160894
-2.93246623,1.63885020,0.25304865,0.53912786,0.02061044,0.05642138,0.04546432,0.52247224,0.45719278,0.50216560
-2.92646323,1.70272979,0.26378362,0.56168654,0.02267918,0.05712518,0.04572205,0.54042010,0.47655102,0.52264804
-2.92046023,1.76516647,0.27410202,0.58361353,0.02488488,0.05772314,0.04583758,0.55809687,0.49534540,0.54293491
-2.91445723,1.82580497,0.28392290,0.60477458,0.02721675,0.05822527,0.04582378,0.57538004,0.51343428,0.56292550
-2.90845423,1.88433636,0.29317232,0.62504526,0.02965971,0.05864332,0.04569507,0.59216733,0.53069568,0.58253932
-2.90245123,1.94049324,0.30178273,0.64430960,0.03219426,0.05898999,0.04546670,0.60837552,0.54702727,0.60171495
-2.89644822,1.99404421,0.30969235,0.66245908,0.03479656,0.05927805,0.04515392,0.62393852,0.56234548,0.62040832
-2.89044522,2.04478804,0.31684446,0.67939192,0.03743870,0.05951959,0.04477132,0.63880487,0.57658413,0.63859038
-2.88444222,2.09254793,0.32318678,0.69501285,0.04008916,0.05972519,0.04433219,0.65293466,0.58969235,0.65624433
-2.87843922,2.13716612,0.32867104,0.70923336,0.04271345,0.05990332,0.04384807,0.66629614,0.60163231,0.67336255
-2.87243622,2.17849906,0.33325275,0.72197239,0.04527496,0.06005981,0.04332843,0.67886213,0.61237656,0.68994328
-2.86643322,2.21641356,0.33689127,0.73315733,0.04773591,0.06019749,0.04278046,0.69060650,0.62190551,0.70598722
-2.86043022,2.25078376,0.33955016,0.74272538,0.05005842,0.06031602,0.04220909,0.70150088,0.63020485,0.72149418
-2.85442721,2.28148912,0.34119787,0.75062502,0.05220570,0.06041189,0.04161707,0.71151179,0.63726345,0.73645983
-2.84842421,2.30841341,0.34180866,0.75681741,0.05414311,0.06047856,0.04100523,0.72059843,0.64307152,0.75087269
-2.84242121,2.33144449,0.34136380,0.76127773,0.05583933,0.06050684,0.04037278,0.72871124,0.64761938,0.76471151
-2.83641821,2.35047482,0.33985279,0.76399606,0.05726729,0.06048533,0.03971774,0.73579140,0.65089678,0.77794293
-2.83041521,2.36540260,0.33727468,0.76497794,0.05840507,0.06040103,0.03903731,0.74177126,0.65289277,0.79051971
-2.82441221,2.37613328,0.33363925,0.76424429,0.05923652,0.06023998,0.03832836,0.74657580,0.65359625,0.80237953
-2.81840920,2.38258146,0.32896809,0.76183090,0.05975170,0.05998796,0.03758776,0.75012514,0.65299701,0.81344440
-2.81240620,2.38467304,0.32329527,0.75778723,0.05994708,0.05963123,0.03681279,0.75233782,0.65108724,0.82362076
-2.80640320,2.38234763,0.31666774,0.75217489,0.05982550,0.05915715,0.03600136,0.75313501,0.64786346,0.83280043
-2.80040020,2.37556133,0.30914528,0.74506567,0.05939590,0.05855483,0.03515225,0.75244522,0.64332874,0.84086235
-2.79439720,2.36428987,0.30080001,0.73653947,0.05867280,0.05781567,0.03426521,0.75020946,0.63749501,0.84767525
-2.78839420,2.34853228,0.29171549,0.72668222,0.05767564,0.05693374,0.03334099,0.74638659,0.63038556,0.85310125
-2.78239120,2.32831521,0.28198540,0.71558403,0.05642798,0.05590610,0.03238135,0.74095854,0.62203736,0.85700032
-2.77638819,2.30369790,0.27171189,0.70333774,0.05495661,0.05473298,0.03138892,0.73393533,0.61250327,0.85923560
-2.77038519,2.27477786,0.26100371,0.69003804,0.05329060,0.05341786,0.03036713,0.72535937,0.60185401,0.85967946
-2.76438219,2.24169714,0.24997411,0.67578122,0.05146038,0.05196734,0.02932003,0.71530909,0.59017970,0.85822012
-2.75837919,2.20464894,0.23873873,0.66066562,0.04949684,0.05039103,0.02825218,0.70390144,0.57759100,0.85476850
-2.75237619,2.16388437,0.22741345,0.64479280,0.04743059,0.04870126,0.02716846,0.69129328,0.56421967,0.84926522
-2.74637319,2.11971867,0.21611242,0.62826923,0.04529124,0.04691278,0.02607399,0.67768137,0.55021851,0.84168718
-2.74037019,2.07253661,0.20494618,0.61120829,0.04310692,0.04504230,0.02497401,0.66330087,0.53576064,0.83205350
-2.73436718,2.02279627,0.19402000,0.59373259,0.04090383,0.04310815,0.02387385,0.64842237,0.52103799,0.82043036
-2.72836418,1.97103059,0.18343250,0.57597598,0.03870603,0.04112974,0.02277888,0.63334731,0.50625904,0.80693446
-2.72236118,1.91784616,0.17327445,0.55808532,0.03653530,0.03912716,0.02169448,0.61840197,0.49164567,0.79173467
-2.71635818,1.86391864,0.16362783,0.54022140,0.03441112,0.03712070,0.02062607,0.60393003,0.47742928,0.77505165
-2.71035518,1.80998440,0.15456508,0.52255902,0.03235075,0.03513043,0.01957912,0.59028377,0.46384609,0.75715527
-2.70435218,1.75682829,0.14614849,0.50528590,0.03036933,0.03317576,0.01855912,0.57781443,0.45113178,0.73835976
-2.69834917,1.70526744,0.13842975,0.48860021,0.02848006,0.03127506,0.01757162,0.56686159,0.43951552,0.71901661
-2.69234617,1.65613144,0.13144961,0.47270697,0.02669433,0.02944532,0.01662215,0.55774223,0.42921360,0.69950537
-2.68634317,1.61023938,0.12523760,0.45781298,0.02502192,0.02770184,0.01571618,0.55073962,0.42042291,0.68022277
-2.68034017,1.56837457,0.11981178,0.44412080,0.02347102,0.02605798,0.01485904,0.54609252,0.41331434,0.66157038
-2.67433717,1.53125796,0.11517866,0.43182176,0.02204841,0.02452489,0.01405575,0.54398511,0.40802660,0.64394144
-2.66833417,1.49952130,0.11133308,0.42108852,0.02075942,0.02311142,0.01331095,0.54453805,0.40466057,0.62770741
-2.66233117,1.47368155,0.10825832,0.41206734,0.01960796,0.02182393,0.01262867,0.54780106,0.40327456,0.61320480
-2.65632816,1.45411756,0.10592629,0.40487079,0.01859646,0.02066630,0.01201218,0.55374751,0.40388069,0.60072290
-2.65032516,1.44105067,0.10429793,0.39957098,0.01772587,0.01963988,0.01146384,0.56227114,0.40644278,0.59049310
-2.64432216,1.43453000,0.10332386,0.39619406,0.01699553,0.01874361,0.01098495,0.57318544,0.41087573,0.58268015
-2.63831916,1.43442378,0.10294530,0.39471609,0.01640320,0.01797409,0.01057559,0.58622563,0.41704681,0.57737595
-2.63231616,1.44041727,0.10309531,0.39506082,0.01594503,0.01732582,0.01023457,0.60105340,0.42477871,0.57459609
-2.62631316,1.45201769,0.10370032,0.39709949,0.01561561,0.01679144,0.00995938,0.61726447,0.43385446,0.57427947
-2.62031016,1.46856644,0.10468203,0.40065275,0.01540806,0.01636203,0.00974624,0.63439858,0.44402414,0.57629084
-2.61430715,1.48925820,0.10595957,0.40549490,0.01531419,0.01602751,0.00959011,0.65195191,0.45501308,0.58042643
-2.60830415,1.51316648,0.10745194,0.41136008,0.01532479,0.01577701,0.00948488,0.66939130,0.46653151,0.58642223
-2.60230115,1.53927463,0.10908067,0.41795052,0.01542986,0.01559935,0.00942353,0.68617000,0.47828510,0.59396468
-2.59629815,1.56651115,0.11077254,0.42494633,0.01561901,0.01548349,0.00939837,0.70174423,0.48998609,0.60270332
-2.59029515,1.59378795,0.11246240,0.43201646,0.01588187,0.01541906,0.00940133,0.71559002,0.50136465,0.61226477
-2.58429215,1.62003995,0.11409590,0.43883055,0.01620850,0.01539682,0.00942423,0.72721967,0.51217982,0.62226746
-2.57828914,1.64426430,0.11563198,0.44507092,0.01658986,0.01540913,0.00945911,0.73619725,0.52222973,0.63233662
-2.57228614,1.66555774,0.11704517,0.45044437,0.01701823,0.01545046,0.00949855,0.74215240,0.53136054,0.64211861
-2.56628314,1.68315035,0.11832743,0.45469322,0.01748763,0.01551776,0.00953595,0.74479199,0.53947368,0.65129423
-2.56028014,1.69643428,0.11948951,0.45760507,0.01799416,0.01561087,0.00956584,0.74390918,0.54653112,0.65959039
-2.55427714,1.70498634,0.12056178,0.45902093,0.01853626,0.01573284,0.00958405,0.73938946,0.55255824,0.66678960
-2.54827414,1.70858342,0.12159445,0.45884128,0.01911494,0.01589019,0.00958794,0.73121356,0.55764423,0.67273696
-2.54227114,1.70721013,0.12265709,0.45702996,0.01973381,0.01609311,0.00957651,0.71945696,0.56193990,0.67734442
-2.53626813,1.70105847,0.12383759,0.45361553,0.02039908,0.01635557,0.00955044,0.70428634,0.56565283,0.68059217
-2.53026513,1.69051947,0.12524039,0.44869033,0.02111943,0.01669539,0.00951210,0.68595283,0.56904011,0.68252707
-2.52426213,1.67616742,0.12698418,0.44240705,0.02190572,0.01713423,0.00946547,0.66478270,0.57239885,0.68325842
-2.51825913,1.65873731,0.12919907,0.43497322,0.02277064,0.01769748,0.00941601,0.64116565,0.57605475,0.68295112
-2.51225613,1.63909657,0.13202330,0.42664372,0.02372826,0.01841409,0.00937047,0.61554142,0.58034931,0.68181677
-2.50625313,1.61821239,0.13559959,0.41771182,0.02479347,0.01931635,0.00933665,0.58838513,0.58562598,0.68010298
-2.50025013,1.59711604,0.14007136,0.40849896,0.02598146,0.02043957,0.00932316,0.56019207,0.59221599,0.67808150
-2.49424712,1.57686562,0.14557875,0.39934391,0.02730698,0.02182169,0.00933910,0.53146250,0.60042425,0.67603565
-2.48824412,1.55850892,0.15225465,0.39059162,0.02878383,0.02350283,0.00939376,0.50268694,0.61051612,0.67424771
-2.48224112,1.54304764,0.16022092,0.38258220,0.03042410,0.02552471,0.00949634,0.47433270,0.62270540,0.67298669
-2.47623812,1.53140441,0.16958475,0.37564049,0.03223771,0.02793006,0.00965563,0.44683177,0.63714415,0.67249705
-2.47023512,1.52439378,0.18043535,0.37006648,0.03423174,0.03076184,0.00987975,0.42057074,0.65391480,0.67298885
-2.46423212,1.52269784,0.19284103,0.36612693,0.03641008,0.03406243,0.01017588,0.39588271,0.67302472,0.67462960
-2.45822911,1.52684737,0.20684664,0.36404827,0.03877293,0.03787269,0.01055005,0.37304157,0.69440370,0.67753820
-2.45222611,1.53720866,0.22247150,0.36401108,0.04131661,0.04223092,0.01100695,0.35225850,0.71790421,0.68178098
-2.44622311,1.55397613,0.23970772,0.36614601,0.04403328,0.04717173,0.01154980,0.33368068,0.74330452,0.68737002
-2.44022011,1.57717059,0.25851909,0.37053126,0.04691092,0.05272479,0.01218020,0.31739213,0.77031447,0.69426358
-2.43421711,1.60664265,0.27884025,0.37719150,0.04993328,0.05891357,0.01289808,0.30341632,0.79858367,0.70236864
-2.42821411,1.64208072,0.30057644,0.38609812,0.05308000,0.06575398,0.01370166,0.29172040,0.82771156,0.71154507
-2.42221111,1.68302298,0.32360357,0.39717062,0.05632682,0.07325306,0.01458744,0.28222065,0.85725906,0.72161132
-2.41620810,1.72887228,0.34776870,0.41027914,0.05964580,0.08140771,0.01555021,0.27478888,0.88676121,0.73235122
-2.41020510,1.77891353,0.37289098,0.42524775,0.06300574,0.09020352,0.01658316,0.26925947,0.91574011,0.74352143
-2.40420210,1.83233242,0.39876301,0.44185860,0.06637249,0.09961377,0.01767791,0.26543667,0.94371791,0.75485931
-2.39819910,1.88823513,0.42515253,0.45985661,0.06970953,0.10959870,0.01882464,0.26310206,0.97022899,0.76609063
-2.39219610,1.94566826,0.45180477,0.47895468,0.07297840,0.12010505,0.02001228,0.26202170,0.99483123,0.77693712
-2.38619310,2.00363846,0.47844519,0.49883943,0.07613933,0.13106597,0.02122862,0.26195307,1.01711572,0.78712327
-2.38019010,2.06113170,0.50478277,0.51917719,0.07915185,0.14240138,0.02246055,0.26265141,1.03671489,0.79638247
-2.37418709,2.11713165,0.53051398,0.53962038,0.08197543,0.15401874,0.02369428,0.26387552,1.05330874,0.80446217
-2.36818409,2.17063729,0.55532721,0.55981413,0.08457020,0.16581434,0.02491559,0.26539290,1.06662927,0.81112814
-2.36218109,2.22067955,0.57890785,0.57940314,0.08689766,0.17767502,0.02611009,0.26698423,1.07646302,0.81616781
-2.35617809,2.26633710,0.60094389,0.59803857,0.08892144,0.18948033,0.02726351,0.26844716,1.08265205,0.81939276
-2.35017509,2.30675118,0.62113185,0.61538510,0.09060804,0.20110509,0.02836198,0.26959943,1.08509343,0.82064044
-2.34417209,2.34113950,0.63918317,0.63112772,0.09192756,0.21242221,0.02939236,0.27028132,1.08373754,0.81977535
-2.33816908,2.36880908,0.65483058,0.64497839,0.09285444,0.22330580,0.03034246,0.27035755,1.07858549,0.81668969
-2.33216608,2.38916795,0.66783447,0.65668222,0.09336810,0.23363422,0.03120134,0.26971849,1.06968588,0.81130375
-2.32616308,2.40173542,0.67798900,0.66602297,0.09345355,0.24329322,0.03195954,0.26828082,1.05713115,0.80356609
-2.32016008,2.40615076,0.68512762,0.67282779,0.09310185,0.25217879,0.03260926,0.26598764,1.04105380,0.79345351
-2.31415708,2.40217979,0.68912781,0.67697091,0.09231051,0.26019975,0.03314449,0.26280798,1.02162247,0.78097107
-2.30815408,2.38971929,0.68991489,0.67837612,0.09108368,0.26727994,0.03356114,0.25873585,0.99903816,0.76615191
-2.30215108,2.36879872,0.68746458,0.67701789,0.08943223,0.27335979,0.03385700,0.25378874,0.97353048,0.74905709
-2.29614807,2.33957915,0.68180426,0.67292119,0.08737363,0.27839738,0.03403177,0.24800562,0.94535402,0.72977520
-2.29014507,2.30234910,0.67301274,0.66615970,0.08493166,0.28236885,0.03408695,0.24144458,0.91478481,0.70842176
-2.28414207,2.25751739,0.66121859,0.65685276,0.08213595,0.28526811,0.03402568,0.23418007,0.88211668,0.68513838
-2.27813907,2.20560292,0.64659711,0.64516091,0.07902131,0.28710600,0.03385257,0.22629982,0.84765762,0.66009143
-2.27213607,2.14722178,0.62936584,0.63128037,0.07562700,0.28790889,0.03357346,0.21790165,0.81172604,0.63347036
-2.26613307,2.08307196,0.60977902,0.61543652,0.07199581,0.28771678,0.03319519,0.20909009,0.77464676,0.60548550
-2.26013007,2.01391614,0.58812106,0.59787679,0.06817307,0.28658105,0.03272535,0.19997305,0.73674698,0.57636539
-2.25412706,1.94056335,0.56469935,0.57886320,0.06420556,0.28456203,0.03217201,0.19065862,0.69835197,0.54635358
-2.24812406,1.86384991,0.53983669,0.55866484,0.06014054,0.28172643,0.03154351,0.18125213,0.65978080,0.51570512
-2.24212106,1.78462067,0.51386364,0.53755062,0.05602462,0.27814483,0.03084823,0.17185343,0.62134205,0.48468264
-2.23611806,1.70371107,0.48711103,0.51578257,0.05190281,0.27388938,0.03009447,0.16255473,0.58332969,0.45355231
-2.23011506,1.62193072,0.45990305,0.49361000,0.04781764,0.26903168,0.02929030,0.15343883,0.54601927,0.42257967
-2.22411206,1.54004923,0.43255095,0.47126461,0.04380836,0.26364120,0.02844348,0.14457789,0.50966449,0.39202559
-2.21810905,1.45878449,0.40534777,0.44895677,0.03991028,0.25778398,0.02756148,0.13603273,0.47449444,0.36214243
-2.21210605,1.37879410,0.37856401,0.42687311,0.03615431,0.25152189,0.02665147,0.12785271,0.44071144,0.33317058
-2.20610305,1.30066972,0.35244456,0.40517530,0.03256664,0.24491238,0.02572042,0.12007606,0.40848973,0.30533541
-2.20010005,1.22493470,0.32720666,0.38400005,0.02916852,0.23800867,0.02477517,0.11273065,0.37797495,0.27884489
-2.19409705,1.15204461,0.30303913,0.36346030,0.02597626,0.23086035,0.02382262,0.10583518,0.34928441,0.25388769
-2.18809405,1.08239046,0.28010252,0.34364733,0.02300137,0.22351440,0.02286981,0.09940061,0.32250826,0.23063195
-2.18209105,1.01630426,0.25853026,0.32463367,0.02025076,0.21601639,0.02192415,0.09343179,0.29771126,0.20922466
-2.17608804,0.95406623,0.23843053,0.30647658,0.01772712,0.20841189,0.02099354,0.08792920,0.27493513,0.18979158
-2.17008504,0.89591323,0.21988871,0.28922191,0.01542930,0.20074798,0.02008650,0.08289066,0.25420140,0.17243752
-2.16408204,0.84204771,0.20297022,0.27290808,0.01335282,0.19307466,0.01921234,0.07831294,0.23551445,0.15724705
-2.15807904,0.79264659,0.18772349,0.25756991,0.01149034,0.18544612,0.01838124,0.07419324,0.21886455,0.14428540
-2.15207604,0.74786940,0.17418296,0.24324222,0.00983226,0.17792185,0.01760428,0.07053038,0.20423091,0.13359933
-2.14607304,0.70786526,0.16237187,0.22996286,0.00836715,0.17056731,0.01689351,0.06732569,0.19158424,0.12521806
-2.14007004,0.67277809,0.15230467,0.21777519,0.00708229,0.16345432,0.01626186,0.06458358,0.18088903,0.11915396
-2.13406703,0.64274990,0.14398901,0.20672972,0.00596415,0.15666096,0.01572312,0.06231180,0.17210511,0.11540296
-2.12806403,0.61792173,0.13742712,0.19688499,0.00499876,0.15027103,0.01529175,0.06052130,0.16518865,0.11394465
