energy_ev,total_up,Ag_p_up,Ag_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.10505253,2.98911378,0.90084127,0.30870127,0.31559744,1.67670232,0.02405562,0.53856836,0.05326182,0.24891340
-0.09904952,2.97249285,0.89977687,0.30900140,0.31385991,1.66425619,0.02397670,0.53676283,0.05366218,0.24485389
-0.09304652,2.95105674,0.89717078,0.30872461,0.31162970,1.64924465,0.02393691,0.53384367,0.05386434,0.24080142
-0.08704352,2.92450071,0.89290527,0.30779938,0.30886035,1.63154015,0.02392069,0.52979850,0.05385308,0.23671877
-0.08104052,2.89259716,0.88685403,0.30615843,0.30551928,1.61108237,0.02391227,0.52460876,0.05361762,0.23257144
-0.07503752,2.85521847,0.87889132,0.30374232,0.30159083,1.58788790,0.02389648,0.51825323,0.05315211,0.22833131
-0.06903452,2.81235735,0.86890187,0.30050292,0.29707876,1.56205784,0.02385943,0.51071216,0.05245592,0.22397978
-0.06303152,2.76414346,0.85679075,0.29640661,0.29200799,1.53378250,0.02378922,0.50197172,0.05153381,0.21951061
-0.05702851,2.71085527,0.84249285,0.29143686,0.28642550,1.50334302,0.02367642,0.49202838,0.05039587,0.21493193
-0.05102551,2.65292618,0.82598102,0.28559630,0.28040031,1.47110960,0.02351456,0.48089299,0.04905733,0.21026761
-0.04502251,2.59094432,0.80727274,0.27890792,0.27402256,1.43753622,0.02330040,0.46859422,0.04753813,0.20555775
-0.03901951,2.52564575,0.78643464,0.27141548,0.26740159,1.40315188,0.02303401,0.45518111,0.04586246,0.20085835
-0.03301651,2.45790086,0.76358469,0.26318303,0.26066328,1.36854850,0.02271878,0.44072457,0.04405802,0.19624010
-0.02701351,2.38869447,0.73889191,0.25429355,0.25394649,1.33436584,0.02236124,0.42531772,0.04215532,0.19178632
-0.02101051,2.31910017,0.71257354,0.24484686,0.24739894,1.30127386,0.02197072,0.40907498,0.04018682,0.18759027
-0.01500750,2.25024983,0.68488993,0.23495673,0.24117256,1.26995310,0.02155889,0.39213010,0.03818601,0.18375178
-0.00900450,2.18329946,0.65613731,0.22474747,0.23541851,1.24107370,0.02113925,0.37463311,0.03618656,0.18037341
-0.00300150,2.11939282,0.62663888,0.21435010,0.23028214,1.21527397,0.02072647,0.35674636,0.03422138,0.17755640
0.00300150,2.05962424,0.59673467,0.20389827,0.22589794,1.19313901,0.02033572,0.33864009,0.03232181,0.17539641
0.00900450,2.00500227,0.56677074,0.19352413,0.22238481,1.17518048,0.01998201,0.32048749,0.03051684,0.17397938
0.01500750,1.95641568,0.53708821,0.18335440,0.21984179,1.16181823,0.01967953,0.30245975,0.02883242,0.17337770
0.02101051,1.91460335,0.50801265,0.17350661,0.21834439,1.15336440,0.01944099,0.28472129,0.02729092,0.17364673
0.02701351,1.88012926,0.47984440,0.16408595,0.21794177,1.15001091,0.01927710,0.26742540,0.02591065,0.17482207
0.03301651,1.85336393,0.45285013,0.15518264,0.21865477,1.15182074,0.01919611,0.25071054,0.02470560,0.17691741
0.03901951,1.83447295,0.42725610,0.14686997,0.22047503,1.15872363,0.01920346,0.23469738,0.02368528,0.17992345
0.04502251,1.82341338,0.40324330,0.13920316,0.22336516,1.17051627,0.01930156,0.21948687,0.02285471,0.18380756
0.05102551,1.81993815,0.38094458,0.13221892,0.22725997,1.18686747,0.01948970,0.20515921,0.02221460,0.18851461
0.05702851,1.82360856,0.36044389,0.12593583,0.23206890,1.20732790,0.01976408,0.19177378,0.02176156,0.19396864
0.06303152,1.83381440,0.34177754,0.12035538,0.23767936,1.23134458,0.02011797,0.17937008,0.02148864,0.20007560
0.06903452,1.84980091,0.32493726,0.11546377,0.24396107,1.25827943,0.02054201,0.16796940,0.02138575,0.20672685
0.07503752,1.87070189,0.30987496,0.11123411,0.25077122,1.28743148,0.02102457,0.15757726,0.02144037,0.21380350
0.08104052,1.89557733,0.29650875,0.10762917,0.25796017,1.31806197,0.02155220,0.14818641,0.02163824,0.22118125
0.08704352,1.92345446,0.28473012,0.10460437,0.26537767,1.34942148,0.02211022,0.13978007,0.02196412,0.22873570
0.09304652,1.95337034,0.27441166,0.10211097,0.27287916,1.38077807,0.02268323,0.13233554,0.02240258,0.23634783
0.09904952,1.98441443,0.26541526,0.10009924,0.28033208,1.41144543,0.02325575,0.12582769,0.02293881,0.24390940
0.10505253,2.01576940,0.25760018,0.09852159,0.28762185,1.44080984,0.02381279,0.12023233,0.02355934,0.25132813
0.11105553,2.04674832,0.25083094,0.09733538,0.29465723,1.46835489,0.02434040,0.11552936,0.02425273,0.25853230
0.11705853,2.07682685,0.24498450,0.09650545,0.30137494,1.49368288,0.02482623,0.11170541,0.02501019,0.26547465
0.12306153,2.10566886,0.23995668,0.09600617,0.30774317,1.51653191,0.02525991,0.10875608,0.02582601,0.27213534
0.12906453,2.13314436,0.23566751,0.09582301,0.31376391,1.53678791,0.02563345,0.10668760,0.02669792,0.27852372
0.13506753,2.15933888,0.23206544,0.09595356,0.31947396,1.55449082,0.02594150,0.10551783,0.02762722,0.28467901
0.14107054,2.18455373,0.22913020,0.09640788,0.32494444,1.56983475,0.02618145,0.10527681,0.02861879,0.29066950
0.14707354,2.20929704,0.22687444,0.09720836,0.33027885,1.58316173,0.02635351,0.10600666,0.02968087,0.29659058
0.15307654,2.23426586,0.22534395,0.09838894,0.33560981,1.59494933,0.02646061,0.10776095,0.03082472,0.30256137
0.15907954,2.26031976,0.22461661,0.09999387,0.34109434,1.60579241,0.02650819,0.11060368,0.03206405,0.30872022
0.16508254,2.28844725,0.22480017,0.10207589,0.34690809,1.61637979,0.02650391,0.11460783,0.03341437,0.31521920
0.17108554,2.31972597,0.22602887,0.10469412,0.35323855,1.62746659,0.02645725,0.11985356,0.03489212,0.32221777
0.17708854,2.35527851,0.22845906,0.10791159,0.36027765,1.63984337,0.02637907,0.12642627,0.03651384,0.32987587
0.18309155,2.39622545,0.23226406,0.11179256,0.36821391,1.65430324,0.02628107,0.13441438,0.03829517,0.33834679
0.18909455,2.44363757,0.23762827,0.11639976,0.37722444,1.67160841,0.02617525,0.14390708,0.04024992,0.34776997
0.19509755,2.49848892,0.24474082,0.12179154,0.38746724,1.69245725,0.02607332,0.15499192,0.04238911,0.35826428
0.20110055,2.56161280,0.25378884,0.12801916,0.39907390,1.71745337,0.02598624,0.16775246,0.04472011,0.36992168
0.20710355,2.63366199,0.26495063,0.13512424,0.41214314,1.74707787,0.02592362,0.18226577,0.04724593,0.38280198
0.21310655,2.71507472,0.27838868,0.14313633,0.42673525,1.78166567,0.02589332,0.19859993,0.04996455,0.39692846
0.21910955,2.80604757,0.29424296,0.15207095,0.44286779,1.82138705,0.02590109,0.21681148,0.05286850,0.41228491
0.22511256,2.90651590,0.31262433,0.16192777,0.46051257,1.86623466,0.02595029,0.23694269,0.05594462,0.42881388
0.23111556,3.01614236,0.33360844,0.17268926,0.47959405,1.91601674,0.02604168,0.25901877,0.05917394,0.44641640
0.23711856,3.13431359,0.35723010,0.18431974,0.49998917,1.97035651,0.02617340,0.28304490,0.06253185,0.46495303
0.24312156,3.26014493,0.38347821,0.19676470,0.52152862,2.02869755,0.02634099,0.30900303,0.06598842,0.48424631
0.24912456,3.39249268,0.41229156,0.20995062,0.54399952,2.09031515,0.02653756,0.33684866,0.06950884,0.50408432
0.25512756,3.52997340,0.44355532,0.22378510,0.56714938,2.15433281,0.02675399,0.36650742,0.07305410,0.52422534
0.26113057,3.67098927,0.47709863,0.23815742,0.59069119,2.21974350,0.02697933,0.39787175,0.07658174,0.54440337
0.26713357,3.81375900,0.51269317,0.25293941,0.61430967,2.28543478,0.02720117,0.43079768,0.08004669,0.56433433
0.27313657,3.95635300,0.55005306,0.26798674,0.63766827,2.35021703,0.02740610,0.46510193,0.08340223,0.58372275
0.27913957,4.09673232,0.58883599,0.28314052,0.66041703,2.41285389,0.02758022,0.50055964,0.08660092,0.60226867
0.28514257,4.23279022,0.62864586,0.29822934,0.68220091,2.47209403,0.02770968,0.53690281,0.08959561,0.61967472
0.29114557,4.36239577,0.66903694,0.31307161,0.70266847,2.52670341,0.02778113,0.57381990,0.09234037,0.63565306
0.29714857,4.48343860,0.70951964,0.32747831,0.72148088,2.57549726,0.02778227,0.61095663,0.09479147,0.64993214
0.30315158,4.59387412,0.74956796,0.34125609,0.73832073,2.61737076,0.02770226,0.64791842,0.09690822,0.66226300
0.30915458,4.69176841,0.78862841,0.35421072,0.75290076,2.65132801,0.02753213,0.68427455,0.09865384,0.67242523
0.31515758,4.77534208,0.82613061,0.36615081,0.76497210,2.67650833,0.02726509,0.71956408,0.09999615,0.68023224
0.32116058,4.84301220,0.86149905,0.37689185,0.77433189,2.69220934,0.02689678,0.75330371,0.10090831,0.68553588
0.32716358,4.89343142,0.89416606,0.38626033,0.78082998,2.69790628,0.02642540,0.78499743,0.10136934,0.68823033
0.33316658,4.92552330,0.92358547,0.39409800,0.78437451,2.69326696,0.02585181,0.81414766,0.10136460,0.68825507
0.33916958,4.93851282,0.94924660,0.40026609,0.78493613,2.67816196,0.02517948,0.84026782,0.10088618,0.68559702
0.34517259,4.93195093,0.97068821,0.40464922,0.78255069,2.65266963,0.02441437,0.86289568,0.09993311,0.68029154
0.35117559,4.90573214,0.98751178,0.40715913,0.77732006,2.61707574,0.02356473,0.88160715,0.09851151,0.67242245
0.35717859,4.86010402,0.99939366,0.40773773,0.76941111,2.57186746,0.02264083,0.89602992,0.09663453,0.66212083
0.36318159,4.79566786,1.00609552,0.40635962,0.75905262,2.51772183,0.02165464,0.90585621,0.09432222,0.64956268
0.36918459,4.71336988,1.00747278,0.40303370,0.74653015,2.45548877,0.02061942,0.91085436,0.09160122,0.63496533
0.37518759,4.61448243,1.00348027,0.39780387,0.73217882,2.38616898,0.01954933,0.91087823,0.08850425,0.61858269
0.38119060,4.50057546,0.99417518,0.39074881,0.71637421,2.31088733,0.01845898,0.90587438,0.08506957,0.60069937
0.38719360,4.37347851,0.97971679,0.38198052,0.69952159,2.23086224,0.01736299,0.89588624,0.08134019,0.58162376
0.39319660,4.23523421,0.96036303,0.37164198,0.68204367,2.14737223,0.01627559,0.88105524,0.07736301,0.56168028
0.39919960,4.08804446,0.93646393,0.35990370,0.66436741,2.06172040,0.01521019,0.86161869,0.07318791,0.54120097
0.40520260,3.93421113,0.90845214,0.34695939,0.64691021,1.97519820,0.01417907,0.83790438,0.06886667,0.52051666
0.41120560,3.77607328,0.87683083,0.33302092,0.63006608,1.88904968,0.01319303,0.81032223,0.06445192,0.49994810
0.41720860,3.61594322,0.84215950,0.31831265,0.61419229,1.80443748,0.01226120,0.77935318,0.05999611,0.47979721
0.42321161,3.45604387,0.80503822,0.30306545,0.59959705,1.72241190,0.01139082,0.74553578,0.05555045,0.46033897
0.42921461,3.29844991,0.76609094,0.28751067,0.58652881,1.64388413,0.01058714,0.70945125,0.05116396,0.44181410
0.43521761,3.14503514,0.72594852,0.27187409,0.57516762,1.56960480,0.00985344,0.67170728,0.04688267,0.42442295
0.44122061,2.99742806,0.68523214,0.25637041,0.56561894,1.50014856,0.00919099,0.63292161,0.04274887,0.40832080
0.44722361,2.85697766,0.64453773,0.24119820,0.55791034,1.43590534,0.00859919,0.59370575,0.03880059,0.39361488
0.45322661,2.72473044,0.60442202,0.22653570,0.55199113,1.37707858,0.00807570,0.55464963,0.03507122,0.38036304
0.45922961,2.60141972,0.56539059,0.21253746,0.54773514,1.32369047,0.00761669,0.51630768,0.03158934,0.36857440
0.46523262,2.48746721,0.52788832,0.19933201,0.54494644,1.27559377,0.00721701,0.47918679,0.02837867,0.35821179
0.47123562,2.38299655,0.49229253,0.18702061,0.54336790,1.23248972,0.00687054,0.44373656,0.02545826,0.34919586
0.47723862,2.28785778,0.45890874,0.17567699,0.54269219,1.19395110,0.00657039,0.41034191,0.02284276,0.34141083
0.48324162,2.20166126,0.42796927,0.16534811,0.54257471,1.15944932,0.00630928,0.37931835,0.02054282,0.33471144
0.48924462,2.12381927,0.39963423,0.15605578,0.54264800,1.12838432,0.00607973,0.35090978,0.01856560,0.32893086
0.49524762,2.05359275,0.37399491,0.14779905,0.54253696,1.10011583,0.00587442,0.32528867,0.01691531,0.32388930
0.50125063,1.99014122,0.35107908,0.14055719,0.54187414,1.07399458,0.00568636,0.30255845,0.01559374,0.31940268
0.50725363,1.93257303,0.33085783,0.13429306,0.54031455,1.04939220,0.00550915,0.28275780,0.01460079,0.31529127
0.51325663,1.87999383,0.31325357,0.12895672,0.53754934,1.02572834,0.00533713,0.26586653,0.01393496,0.31138764
0.51925963,1.83155105,0.29814872,0.12448911,0.53331770,1.00249413,0.00516551,0.25181254,0.01359372,0.30754386
0.52526263,1.78647250,0.28539459,0.12082550,0.52741671,0.97927100,0.00499049,0.24047966,0.01357381,0.30363739
0.53126563,1.74409777,0.27482029,0.11789884,0.51970853,0.95574428,0.00480926,0.23171584,0.01387139,0.29957566
0.53726863,1.70390140,0.26624097,0.11564255,0.51012498,0.93171129,0.00462007,0.22534145,0.01448212,0.29529914
0.54327164,1.66550738,0.25946553,0.11399295,0.49866922,0.90708385,0.00442215,0.22115730,0.01540110,0.29078274
0.54927464,1.62869496,0.25430320,0.11289110,0.48541479,0.88188555,0.00421567,0.21895218,0.01662270,0.28603576
0.55527764,1.59339636,0.25056915,0.11228410,0.47050202,0.85624419,0.00400165,0.21850964,0.01814029,0.28110034
0.56128064,1.55968711,0.24808889,0.11212591,0.45413232,0.83038017,0.00378186,0.21961406,0.01994600,0.27604870
0.56728364,1.52777033,0.24670151,0.11237753,0.43656059,0.80459167,0.00355869,0.22205560,0.02203033,0.27097929
0.57328664,1.49795644,0.24626185,0.11300696,0.41808634,0.77923760,0.00333505,0.22563434,0.02438185,0.26601231
0.57928964,1.47063968,0.24664164,0.11398861,0.39904395,0.75471936,0.00311420,0.23016339,0.02698692,0.26128473
0.58529265,1.44627323,0.24772974,0.11530263,0.37979266,0.73146239,0.00289965,0.23547111,0.02982946,0.25694518
0.59129565,1.42534438,0.24943176,0.11693395,0.36070671,0.70989838,0.00269506,0.24140257,0.03289080,0.25314905
0.59729865,1.40835114,0.25166900,0.11887141,0.34216609,0.69044896,0.00250411,0.24782023,0.03614969,0.25005394
0.60330165,1.39578129,0.25437709,0.12110679,0.32454823,0.67351155,0.00233044,0.25460413,0.03958239,0.24781579
0.60930465,1.38809496,0.25750438,0.12363408,0.30822095,0.65944768,0.00217752,0.26165160,0.04316292,0.24658571
0.61530765,1.38571098,0.26101018,0.12644881,0.29353674,0.64857415,0.00204866,0.26887659,0.04686340,0.24650769
0.62131066,1.38899739,0.26486308,0.12954770,0.28082848,0.64115701,0.00194689,0.27620886,0.05065457,0.24771705
0.62731366,1.39826583,0.26903928,0.13292839,0.27040645,0.63740819,0.00187498,0.28359303,0.05450627,0.25033978
0.63331666,1.41376940,0.27352111,0.13658952,0.26255663,0.63748453,0.00183534,0.29098748,0.05838815,0.25449228
0.63931966,1.43570344,0.27829573,0.14053083,0.25753986,0.64148886,0.00183006,0.29836334,0.06227025,0.26028173
0.64532266,1.46420819,0.28335390,0.14475350,0.25559166,0.64947239,0.00186083,0.30570344,0.06612364,0.26780655
0.65132566,1.49937252,0.28868904,0.14926043,0.25692243,0.66143823,0.00192896,0.31300116,0.06992105,0.27715678
0.65732866,1.54123776,0.29429634,0.15405655,0.26171747,0.67734516,0.00203531,0.32025939,0.07363729,0.28841426
0.66333167,1.58980068,0.30017190,0.15914898,0.27013677,0.69711141,0.00218031,0.32748930,0.07724971,0.30165223
0.66933467,1.64501487,0.30631206,0.16454697,0.28231406,0.72061794,0.00236391,0.33470900,0.08073838,0.31693426
0.67533767,1.70678998,0.31271261,0.17026165,0.29835498,0.74771097,0.00258557,0.34194205,0.08408629,0.33431234
0.68134067,1.77498844,0.31936802,0.17630537,0.31833422,0.77820354,0.00284420,0.34921566,0.08727922,0.35382416
0.68734367,1.84941966,0.32627071,0.18269076,0.34229162,0.81187615,0.00313822,0.35655878,0.09030563,0.37548944
0.69334667,1.92983186,0.33341021,0.18942936,0.37022723,0.84847655,0.00346549,0.36399974,0.09315635,0.39930566
0.69934967,2.01590209,0.34077238,0.19653001,0.40209557,0.88771890,0.00382335,0.37156385,0.09582419,0.42524309
0.70535268,2.10722517,0.34833860,0.20399688,0.43779938,0.92928260,0.00420864,0.37927060,0.09830354,0.45323971
0.71135568,2.20330251,0.35608509,0.21182737,0.47718316,0.97281125,0.00461773,0.38713094,0.10058992,0.48319606
0.71735868,2.30353177,0.36398231,0.22000986,0.52002709,1.01791212,0.00504660,0.39514442,0.10267955,0.51497053
0.72336168,2.40719868,0.37199453,0.22852159,0.56604172,1.06415654,0.00549088,0.40329654,0.10456899,0.54837551
0.72936468,2.51347201,0.38007965,0.23732659,0.61486406,1.11108164,0.00594602,0.41155634,0.10625491,0.58317466
0.73536768,2.62140268,0.38818924,0.24637409,0.66605552,1.15819371,0.00640734,0.41987449,0.10773392,0.61908175
0.74137069,2.72992792,0.39626894,0.25559731,0.71910226,1.20497342,0.00687017,0.42818192,0.10900251,0.65576138
0.74737369,2.83788106,0.40425910,0.26491286,0.77341820,1.25088297,0.00733004,0.43638931,0.11005723,0.69283168
0.75337669,2.94400709,0.41209571,0.27422090,0.82835122,1.29537507,0.00778274,0.44438730,0.11089484,0.72986921
0.75937969,3.04698409,0.41971170,0.28340603,0.88319240,1.33790368,0.00822455,0.45204784,0.11151268,0.76641607
0.76538269,3.14545002,0.42703834,0.29233902,0.93718850,1.37793604,0.00865228,0.45922643,0.11190901,0.80198903
0.77138569,3.23803401,0.43400691,0.30087942,0.98955733,1.41496560,0.00906342,0.46576534,0.11208341,0.83609048
0.77738869,3.32339122,0.44055036,0.30887877,1.03950575,1.44852530,0.00945625,0.47149780,0.11203721,0.86822080
0.78339170,3.40023975,0.44660505,0.31618464,1.08624960,1.47820066,0.00982983,0.47625299,0.11177377,0.89789183
0.78939470,3.46739805,0.45211229,0.32264510,1.12903500,1.50364188,0.01018409,0.47986152,0.11129876,0.92464074
0.79539770,3.52382121,0.45701987,0.32811349,1.16716002,1.52457450,0.01051979,0.48216144,0.11062024,0.94804377
0.80140070,3.56863436,0.46128311,0.33245337,1.19999605,1.54080799,0.01083846,0.48300422,0.10974865,0.96772932
0.80740370,3.60116156,0.46486577,0.33554336,1.22700761,1.55224174,0.01114235,0.48226068,0.10869661,0.98338970
0.81340670,3.62094880,0.46774050,0.33728160,1.24777003,1.55886815,0.01143433,0.47982636,0.10747856,0.99479103
0.81940970,3.62777985,0.46988893,0.33758975,1.26198379,1.56077265,0.01171772,0.47562628,0.10611031,1.00178085
0.82541271,3.62168416,0.47130142,0.33641614,1.26948515,1.55813039,0.01199617,0.46961859,0.10460842,1.00429306
0.83141571,3.60293637,0.47197636,0.33373808,1.27025218,1.55119996,0.01227349,0.46179719,0.10298954,1.00234997
0.83741871,3.57204733,0.47191931,0.32956316,1.26440607,1.54031414,0.01255350,0.45219294,0.10126974,0.99606136
0.84342171,3.52974708,0.47114185,0.32392939,1.25220749,1.52586827,0.01283985,0.44087359,0.09946377,0.98562055
0.84942471,3.47696044,0.46966030,0.31690433,1.23404803,1.50830656,0.01313587,0.42794227,0.09758450,0.97129781
0.85542771,3.41477645,0.46749441,0.30858310,1.21043724,1.48810711,0.01344447,0.41353473,0.09564243,0.95343118
0.86143072,3.34441288,0.46466612,0.29908544,1.18198565,1.46576611,0.01376796,0.39781539,0.09364526,0.93241536
0.86743372,3.26717751,0.46119842,0.28855203,1.14938458,1.44178196,0.01410803,0.38097248,0.09159782,0.90868900
0.87343672,3.18442780,0.45711442,0.27714006,1.11338357,1.41664000,0.01446562,0.36321243,0.08950198,0.88272104
0.87943972,3.09753064,0.45243667,0.26501849,1.07476648,1.39079825,0.01484086,0.34475382,0.08735692,0.85499657
0.88544272,3.00782376,0.44718678,0.25236299,1.03432722,1.36467492,0.01523311,0.32582123,0.08515950,0.82600288
0.89144572,2.91658036,0.44138526,0.23935095,0.99284606,1.33863785,0.01564087,0.30663909,0.08290478,0.79621620
0.89744872,2.82497816,0.43505169,0.22615673,0.95106761,1.31299646,0.01606182,0.28742608,0.08058669,0.76608959
0.90345173,2.73407381,0.42820503,0.21294720,0.90968116,1.28799612,0.01649281,0.26838999,0.07819879,0.73604238
0.90945473,2.64478350,0.42086423,0.19987793,0.86930418,1.26381528,0.01692993,0.24972341,0.07573499,0.70645154
0.91545773,2.55787007,0.41304878,0.18709004,0.83046947,1.24056517,0.01736851,0.23160038,0.07319036,0.67764509
0.92146073,2.47393669,0.40477952,0.17470776,0.79361623,1.21829206,0.01780316,0.21417395,0.07056173,0.64989777
0.92746373,2.39342716,0.39607928,0.16283683,0.75908537,1.19698186,0.01822787,0.19757478,0.06784834,0.62342896
0.93346673,2.31663213,0.38697352,0.15156361,0.72711882,1.17656668,0.01863609,0.18191068,0.06505220,0.59840270
0.93946973,2.24370082,0.37749096,0.14095509,0.69786273,1.15693332,0.01902076,0.16726701,0.06217840,0.57492984
0.94547274,2.17465736,0.36766395,0.13105939,0.67137410,1.13793297,0.01937450,0.15370792,0.05923518,0.55307186
0.95147574,2.10942079,0.35752883,0.12190701,0.64763045,1.11939205,0.01968969,0.14127804,0.05623385,0.53284629
0.95747874,2.04782773,0.34712610,0.11351252,0.62654174,1.10112358,0.01995865,0.13000480,0.05318851,0.51423328
0.96348174,1.98965659,0.33650047,0.10587652,0.60796397,1.08293877,0.02017382,0.11990092,0.05011569,0.49718298
0.96948474,1.93465225,0.32570082,0.09898795,0.59171370,1.06465830,0.02032793,0.11096699,0.04703378,0.48162338
0.97548774,1.88255014,0.31478001,0.09282645,0.57758279,1.04612298,0.02041425,0.10319411,0.04396251,0.46746827
0.98149075,1.83309858,0.30379460,0.08736468,0.56535255,1.02720332,0.02042675,0.09656624,0.04092225,0.45462486
0.98749375,1.78607856,0.29280454,0.08257058,0.55480688,1.00780767,0.02036038,0.09106237,0.03793338,0.44300080
0.99349675,1.74132011,0.28187265,0.07840938,0.54574360,0.98788849,0.02021122,0.08665818,0.03501568,0.43251027
0.99949975,1.69871450,0.27106410,0.07484533,0.53798371,0.96744666,0.01997669,0.08332738,0.03218775,0.42307892
1.00550275,1.65822184,0.26044564,0.07184313,0.53137817,0.94653337,0.01965570,0.08104251,0.02946653,0.41464742
1.01150575,1.61987383,0.25008485,0.06936894,0.52581205,0.92524971,0.01924877,0.07977532,0.02686690,0.40717354
1.01750875,1.58377143,0.24004907,0.06739106,0.52120594,0.90374373,0.01875808,0.07949666,0.02440143,0.40063273
1.02351176,1.55007787,0.23040429,0.06588023,0.51751474,0.88220520,0.01818747,0.08017603,0.02208014,0.39501715
1.02951476,1.51900708,0.22121381,0.06480956,0.51472413,0.86085816,0.01754240,0.08178069,0.01991048,0.39033335
1.03551776,1.49080841,0.21253679,0.06415421,0.51284485,0.83995161,0.01682985,0.08427465,0.01789733,0.38659869
1.04152076,1.46574837,0.20442667,0.06389081,0.51190537,0.81974880,0.01605812,0.08761740,0.01604312,0.38383685
1.04752376,1.44409032,0.19692957,0.06399665,0.51194349,0.80051541,0.01523664,0.09176262,0.01434796,0.38207262
1.05352676,1.42607326,0.19008262,0.06444882,0.51299715,0.78250750,0.01437572,0.09665688,0.01280989,0.38132630
1.05952976,1.41189090,0.18391242,0.06522330,0.51509540,0.76595947,0.01348621,0.10223855,0.01142510,0.38160818
1.06553277,1.40167207,0.17843368,0.06629408,0.51824974,0.75107286,0.01257927,0.10843686,0.01018822,0.38291326
1.07153577,1.39546376,0.17364806,0.06763239,0.52244647,0.73800648,0.01166600,0.11517133,0.00909256,0.38521672
1.07753877,1.39321749,0.16954337,0.06920605,0.52764060,0.72686832,0.01075717,0.12235155,0.00813039,0.38847027
1.08354177,1.39478012,0.16609319,0.07097912,0.53375147,0.71770971,0.00986292,0.12987740,0.00729314,0.39259974
1.08954477,1.39988941,0.16325694,0.07291172,0.54066043,0.71052203,0.00899256,0.13763973,0.00657168,0.39750398
1.09554777,1.40817482,0.16098046,0.07496011,0.54821077,0.70523604,0.00815432,0.14552151,0.00595644,0.40305521
1.10155078,1.41916351,0.15919708,0.07707715,0.55620976,0.70172391,0.00735523,0.15339944,0.00543764,0.40910084
1.10755378,1.43229123,0.15782923,0.07921288,0.56443281,0.69980387,0.00660098,0.16114603,0.00500543,0.41546665
1.11355678,1.44691782,0.15679050,0.08131543,0.57262948,0.69924703,0.00589592,0.16863194,0.00464997,0.42196112
1.11955978,1.46234623,0.15598801,0.08333210,0.58053099,0.69978623,0.00524303,0.17572871,0.00436162,0.42838092
1.12556278,1.47784445,0.15532520,0.08521059,0.58785892,0.70112627,0.00464398,0.18231166,0.00413095,0.43451693
1.13156578,1.49266905,0.15470466,0.08690032,0.59433454,0.70295496,0.00409920,0.18826278,0.00394890,0.44016086
1.13756878,1.50608923,0.15403115,0.08835379,0.59968838,0.70495460,0.00360801,0.19347372,0.00380684,0.44511181
1.14357179,1.51741025,0.15321445,0.08952784,0.60366953,0.70681308,0.00316879,0.19784849,0.00369661,0.44918269
1.14957479,1.52599510,0.15217212,0.09038494,0.60605422,0.70823425,0.00277911,0.20130599,0.00361063,0.45220601
1.15557779,1.53128337,0.15083182,0.09089415,0.60665322,0.70894697,0.00243592,0.20378204,0.00354194,0.45403887
1.16158079,1.53280663,0.14913341,0.09103203,0.60531790,0.70871253,0.00213570,0.20523106,0.00348427,0.45456690
1.16758379,1.53019955,0.14703035,0.09078318,0.60194446,0.70733014,0.00187465,0.20562706,0.00343206,0.45370692
1.17358679,1.52320652,0.14449078,0.09014058,0.59647636,0.70464034,0.00164882,0.20496412,0.00338051,0.45140841
1.17958979,1.51168365,0.14149788,0.08910559,0.58890485,0.70052636,0.00145427,0.20325621,0.00332562,0.44765352
1.18559280,1.49559626,0.13804977,0.08768774,0.57926763,0.69491349,0.00128717,0.20053637,0.00326417,0.44245589
1.19159580,1.47501236,0.13415879,0.08590417,0.56764579,0.68776670,0.00114391,0.19685537,0.00319374,0.43585831
1.19759880,1.45009255,0.12985046,0.08377886,0.55415927,0.67908682,0.00102114,0.19227978,0.00311266,0.42792942
1.20360180,1.42107734,0.12516186,0.08134170,0.53896118,0.66890566,0.00091588,0.18688968,0.00302000,0.41875972
1.20960480,1.38827254,0.12013986,0.07862738,0.52223120,0.65728047,0.00082553,0.18077595,0.00291552,0.40845697
1.21560780,1.35203381,0.11483905,0.07567415,0.50416855,0.64428823,0.00074788,0.17403748,0.00279960,0.39714159
1.22161081,1.31275116,0.10931968,0.07252264,0.48498480,0.63002006,0.00068113,0.16677815,0.00267315,0.38494192
1.22761381,1.27083431,0.10364546,0.06921458,0.46489697,0.61457625,0.00062391,0.15910398,0.00253758,0.37198988
1.23361681,1.22669965,0.09788163,0.06579169,0.44412107,0.59806207,0.00057521,0.15112038,0.00239466,0.35841715
1.23961981,1.18075929,0.09209312,0.06229460,0.42286656,0.58058465,0.00053442,0.14292962,0.00224649,0.34435194
1.24562281,1.13341267,0.08634301,0.05876200,0.40133167,0.56225104,0.00050127,0.13462869,0.00209540,0.32991656
1.25162581,1.08504082,0.08069123,0.05522990,0.37969989,0.54316744,0.00047584,0.12630757,0.00194390,0.31522587
1.25762881,1.03600339,0.07519375,0.05173106,0.35813758,0.52343943,0.00045853,0.11804788,0.00179460,0.30038644
1.26363182,0.98663812,0.06990189,0.04829471,0.33679265,0.50317331,0.00045001,0.10992205,0.00165022,0.28549656
1.26963482,0.93726252,0.06486218,0.04494634,0.31579438,0.48247796,0.00045127,0.10199282,0.00151352,0.27064686
1.27563782,0.88817727,0.06011638,0.04170769,0.29525403,0.46146732,0.00046353,0.09431330,0.00138734,0.25592142
