energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-0.11105553,3.16115905,1.24108674,0.00000000,0.12026829,0.64234182,2.04132406,0.88754829,0.59716413,0.00000000
-0.10505253,3.23614859,1.25421076,0.00000000,0.12330288,0.66906018,2.09426963,0.91130601,0.61342810,0.00000000
-0.09904952,3.30729089,1.26739060,0.00000000,0.12597055,0.69558086,2.14370041,0.93341225,0.63176698,0.00000000
-0.09304652,3.37373505,1.28013312,0.00000000,0.12824136,0.72158995,2.18909771,0.95362427,0.65191469,0.00000000
-0.08704352,3.43463891,1.29197177,0.00000000,0.13009217,0.74675012,2.22993755,0.97171464,0.67356170,0.00000000
-0.08104052,3.48917683,1.30247525,0.00000000,0.13150680,0.77070591,2.26569416,0.98747336,0.69635869,0.00000000
-0.07503752,3.53654864,1.31125409,0.00000000,0.13247604,0.79309037,2.29584547,1.00070977,0.71992138,0.00000000
-0.06903452,3.57599013,1.31796534,0.00000000,0.13299732,0.81353325,2.31988086,1.01125437,0.74383657,0.00000000
-0.06303152,3.60678506,1.32231566,0.00000000,0.13307431,0.83167029,2.33731115,1.01896071,0.76766943,0.00000000
-0.05702851,3.62827902,1.32406293,0.00000000,0.13271623,0.84715339,2.34768064,1.02370723,0.79097193,0.00000000
-0.05102551,3.63989458,1.32301688,0.00000000,0.13193720,0.85966137,2.35058078,1.02539932,0.81329236,0.00000000
-0.04502251,3.64114754,1.31903889,0.00000000,0.13075545,0.86891077,2.34566497,1.02397131,0.83418550,0.00000000
-0.03901951,3.63166338,1.31204116,0.00000000,0.12919255,0.87466611,2.33266364,1.01938854,0.85322338,0.00000000
-0.03301651,3.61119323,1.30198553,0.00000000,0.12727271,0.87674934,2.31139897,1.01164925,0.87000598,0.00000000
-0.02701351,3.57962831,1.28888193,0.00000000,0.12502212,0.87504772,2.28179814,1.00078625,0.88417160,0.00000000
-0.02101051,3.53701179,1.27278653,0.00000000,0.12246837,0.86951972,2.24390449,0.98686813,0.89540630,0.00000000
-0.01500750,3.48354717,1.25379952,0.00000000,0.11964004,0.86019871,2.19788554,0.96999989,0.90345217,0.00000000
-0.00900450,3.41960216,1.23206245,0.00000000,0.11656632,0.84719390,2.14403736,0.95032277,0.90811377,0.00000000
-0.00300150,3.34570754,1.20775498,0.00000000,0.11327677,0.83068859,2.08278471,0.92801317,0.90926264,0.00000000
0.00300150,3.26255033,1.18109096,0.00000000,0.10980110,0.81093559,2.01467668,0.90328055,0.90683951,0.00000000
0.00900450,3.17096141,1.15231382,0.00000000,0.10616905,0.78824998,1.94037782,0.87636423,0.90085420,0.00000000
0.01500750,3.07189757,1.12169103,0.00000000,0.10241027,0.76299946,1.86065488,0.84752924,0.89138311,0.00000000
0.02101051,2.96641865,1.08950796,0.00000000,0.09855416,0.73559277,1.77635976,0.81706109,0.87856455,0.00000000
0.02701351,2.85566063,1.05606100,0.00000000,0.09462974,0.70646655,1.68840918,0.78525982,0.86259210,0.00000000
0.03301651,2.74080577,1.02165031,0.00000000,0.09066544,0.67607144,1.59776210,0.75243341,0.84370639,0.00000000
0.03901951,2.62305112,0.98657234,0.00000000,0.08668884,0.64485777,1.50539569,0.71889090,0.82218575,0.00000000
0.04502251,2.50357693,0.95111253,0.00000000,0.08272641,0.61326187,1.41228104,0.68493545,0.79833615,0.00000000
0.05102551,2.38351640,0.91553846,0.00000000,0.07880313,0.58169320,1.31935957,0.65085769,0.77248103,0.00000000
0.05702851,2.26392813,0.88009384,0.00000000,0.07494219,0.55052322,1.22752121,0.61692964,0.74495141,0.00000000
0.06303152,2.14577264,0.84499374,0.00000000,0.07116461,0.52007623,1.13758515,0.58339949,0.71607683,0.00000000
0.06903452,2.02989389,0.81042115,0.00000000,0.06748898,0.49062259,1.05028397,0.55048741,0.68617737,0.00000000
0.07503752,1.91700649,0.77652527,0.00000000,0.06393119,0.46237461,0.96625152,0.51838266,0.65555712,0.00000000
0.08104052,1.80768911,0.74342151,0.00000000,0.06050424,0.43548502,0.88601514,0.48724194,0.62449923,0.00000000
0.08704352,1.70238396,0.71119325,0.00000000,0.05721823,0.41004807,0.80999188,0.45718916,0.59326261,0.00000000
0.09304652,1.60140206,0.67989521,0.00000000,0.05408037,0.38610300,0.73848910,0.42831643,0.56208031,0.00000000
0.09904952,1.50493380,0.64955827,0.00000000,0.05109515,0.36363958,0.67170862,0.40068625,0.53115932,0.00000000
0.10505253,1.41306369,0.62019534,0.00000000,0.04826465,0.34260527,0.60975436,0.37433461,0.50068181,0.00000000
0.11105553,1.32578837,0.59180805,0.00000000,0.04558884,0.32291364,0.55264255,0.34927490,0.47080727,0.00000000
0.11705853,1.24303666,0.56439370,0.00000000,0.04306608,0.30445342,0.50031405,0.32550223,0.44167554,0.00000000
0.12306153,1.16469042,0.53795211,0.00000000,0.04069357,0.28709773,0.45264791,0.30299804,0.41341022,0.00000000
0.12906453,1.09060505,0.51249200,0.00000000,0.03846787,0.27071311,0.40947559,0.28173460,0.38612237,0.00000000
0.13506753,1.02062859,0.48803641,0.00000000,0.03638536,0.25516779,0.37059502,0.26167930,0.35991402,0.00000000
0.14107054,0.95461847,0.46462704,0.00000000,0.03444268,0.24033898,0.33578409,0.24279845,0.33488144,0.00000000
0.14707354,0.89245536,0.44232709,0.00000000,0.03263708,0.22611882,0.30481299,0.22506048,0.31111799,0.00000000
0.15307654,0.83405358,0.42122260,0.00000000,0.03096672,0.21241893,0.27745503,0.20843843,0.28871633,0.00000000
0.15907954,0.77936789,0.40142232,0.00000000,0.02943077,0.19917343,0.25349577,0.19291166,0.26777003,0.00000000
0.16508254,0.72839672,0.38305595,0.00000000,0.02802951,0.18634044,0.23274013,0.17846683,0.24837447,0.00000000
0.17108554,0.68118204,0.36627121,0.00000000,0.02676425,0.17390221,0.21501773,0.16509818,0.23062719,0.00000000
0.17708854,0.63780626,0.35122970,0.00000000,0.02563717,0.16186399,0.20018624,0.15280717,0.21462755,0.00000000
0.18309155,0.59838667,0.33810191,0.00000000,0.02465108,0.15025184,0.18813307,0.14160156,0.20047593,0.00000000
0.18909455,0.56306801,0.32706176,0.00000000,0.02380917,0.13910972,0.17877533,0.13149419,0.18827244,0.00000000
0.19509755,0.53201373,0.31828078,0.00000000,0.02311461,0.12849590,0.17205856,0.12250135,0.17811519,0.00000000
0.20110055,0.50539656,0.31192238,0.00000000,0.02257029,0.11847914,0.16795415,0.11464109,0.17009833,0.00000000
0.20710355,0.48338882,0.30813635,0.00000000,0.02217844,0.10913472,0.16645583,0.10793142,0.16430970,0.00000000
0.21310655,0.46615308,0.30705384,0.00000000,0.02194037,0.10054058,0.16757528,0.10238859,0.16082832,0.00000000
0.21910955,0.45383332,0.30878300,0.00000000,0.02185624,0.09277366,0.17133719,0.09802543,0.15972158,0.00000000
0.22511256,0.44654691,0.31340531,0.00000000,0.02192485,0.08590656,0.17777378,0.09484986,0.16104232,0.00000000
0.23111556,0.44437768,0.32097268,0.00000000,0.02214360,0.08000471,0.18691892,0.09286355,0.16482571,0.00000000
0.23711856,0.44736994,0.33150535,0.00000000,0.02250837,0.07512383,0.19880208,0.09206081,0.17108607,0.00000000
0.24312156,0.45552358,0.34499058,0.00000000,0.02301363,0.07130803,0.21344210,0.09242765,0.17981356,0.00000000
0.24912456,0.46879028,0.36138204,0.00000000,0.02365243,0.06858813,0.23084100,0.09394097,0.19097107,0.00000000
0.25512756,0.48707067,0.38059979,0.00000000,0.02441659,0.06698058,0.25097794,0.09656798,0.20449110,0.00000000
0.26113057,0.51021245,0.40253101,0.00000000,0.02529682,0.06648663,0.27380346,0.10026573,0.22027309,0.00000000
0.26713357,0.53800950,0.42703117,0.00000000,0.02628286,0.06709186,0.29923428,0.10498087,0.23818121,0.00000000
0.27313657,0.57020193,0.45392580,0.00000000,0.02736369,0.06876604,0.32714883,0.11064945,0.25804274,0.00000000
0.27913957,0.60647717,0.48301276,0.00000000,0.02852765,0.07146319,0.35738365,0.11719708,0.27964744,0.00000000
0.28514257,0.64647209,0.51406503,0.00000000,0.02976260,0.07512207,0.38973105,0.12453914,0.30274791,0.00000000
0.29114557,0.68977635,0.54683400,0.00000000,0.03105603,0.07966676,0.42393815,0.13258131,0.32706118,0.00000000
0.29714857,0.73593695,0.58105321,0.00000000,0.03239517,0.08500766,0.45970750,0.14122038,0.35227164,0.00000000
0.30315158,0.78446396,0.61644265,0.00000000,0.03376711,0.09104277,0.49669937,0.15034531,0.37803545,0.00000000
0.30915458,0.83483770,0.65271336,0.00000000,0.03515881,0.09765922,0.53453599,0.15983860,0.40398624,0.00000000
0.31515758,0.88651688,0.68957236,0.00000000,0.03655722,0.10473519,0.57280738,0.16957804,0.42974225,0.00000000
0.32116058,0.93894796,0.72672781,0.00000000,0.03794935,0.11214208,0.61107901,0.17943867,0.45491462,0.00000000
0.32716358,0.99157522,0.76389411,0.00000000,0.03932230,0.11974706,0.64890087,0.18929505,0.47911652,0.00000000
0.33316658,1.04385127,0.80079678,0.00000000,0.04066339,0.12741571,0.68581779,0.19902373,0.50197303,0.00000000
0.33916958,1.09524774,0.83717699,0.00000000,0.04196021,0.13501505,0.72138043,0.20850583,0.52313107,0.00000000
0.34517259,1.14526559,0.87279538,0.00000000,0.04320078,0.14241649,0.75515683,0.21762966,0.54226934,0.00000000
0.35117559,1.19344471,0.90743507,0.00000000,0.04437358,0.14949892,0.78674366,0.22629333,0.55910745,0.00000000
0.35717859,1.23937232,0.94090366,0.00000000,0.04546774,0.15615167,0.81577697,0.23440714,0.57341417,0.00000000
0.36318159,1.28268990,0.97303416,0.00000000,0.04647310,0.16227728,0.84194184,0.24189574,0.58501421,0.00000000
0.36918459,1.32309838,1.00368482,0.00000000,0.04738033,0.16779398,0.86498050,0.24869996,0.59379326,0.00000000
0.37518759,1.36036137,1.03273796,0.00000000,0.04818101,0.17263780,0.88469867,0.25477823,0.59970119,0.00000000
0.38119060,1.39430661,1.06009795,0.00000000,0.04886769,0.17676418,0.90096985,0.26010752,0.60275305,0.00000000
0.38719360,1.42482556,1.08568868,0.00000000,0.04943392,0.18014908,0.91373747,0.26468389,0.60302817,0.00000000
0.39319660,1.45187159,1.10945075,0.00000000,0.04987430,0.18278952,0.92301484,0.26852248,0.60066719,0.00000000
0.39919960,1.47545690,1.13133884,0.00000000,0.05018442,0.18470356,0.92888321,0.27165714,0.59586730,0.00000000
0.40520260,1.49564882,1.15131961,0.00000000,0.05036090,0.18592969,0.93148802,0.27413964,0.58887611,0.00000000
0.41120560,1.51256573,1.16937041,0.00000000,0.05040131,0.18652574,0.93103368,0.27603855,0.57998422,0.00000000
0.41720860,1.52637308,1.18547923,0.00000000,0.05030416,0.18656724,0.92777730,0.27743789,0.56951712,0.00000000
0.42321161,1.53727977,1.19964578,0.00000000,0.05006889,0.18614548,0.92202171,0.27843549,0.55782660,0.00000000
0.42921461,1.54553516,1.21188403,0.00000000,0.04969583,0.18536507,0.91410809,0.27914123,0.54528207,0.00000000
0.43521761,1.55142657,1.22222579,0.00000000,0.04918622,0.18434133,0.90440849,0.27967512,0.53226221,0.00000000
0.44122061,1.55527733,1.23072519,0.00000000,0.04854225,0.18319743,0.89331849,0.28016519,0.51914688,0.00000000
0.44722361,1.55744494,1.23746355,0.00000000,0.04776707,0.18206133,0.88125019,0.28074530,0.50630979,0.00000000
0.45322661,1.55831888,1.24255411,0.00000000,0.04686492,0.18106264,0.86862530,0.28155263,0.49411168,0.00000000
0.45922961,1.55831769,1.24614590,0.00000000,0.04584113,0.18032941,0.85586861,0.28272509,0.48289420,0.00000000
0.46523262,1.55788456,1.24842614,0.00000000,0.04470223,0.17998481,0.84340143,0.28439823,0.47297437,0.00000000
0.47123562,1.55748100,1.24962057,0.00000000,0.04345599,0.18014388,0.83163500,0.28670205,0.46463943,0.00000000
0.47723862,1.55757810,1.24999117,0.00000000,0.04211143,0.18091026,0.82096357,0.28975733,0.45814203,0.00000000
0.48324162,1.55864515,1.24983081,0.00000000,0.04067883,0.18237302,0.81175709,0.29367167,0.45369571,0.00000000
0.48924462,1.56113548,1.24945492,0.00000000,0.03916962,0.18460359,0.80435340,0.29853532,0.45147039,0.00000000
0.49524762,1.56546984,1.24918996,0.00000000,0.03759629,0.18765289,0.79904988,0.30441686,0.45158810,0.00000000
0.50125063,1.57201778,1.24935938,0.00000000,0.03597219,0.19154880,0.79609468,0.31135881,0.45411877,0.00000000
0.50725363,1.58107777,1.25026733,0.00000000,0.03431131,0.19629397,0.79567786,0.31937354,0.45907642,0.00000000
0.51325663,1.59285711,1.25218126,0.00000000,0.03262796,0.20186411,0.79792259,0.32843957,0.46641578,0.00000000
0.51925963,1.60745288,1.25531418,0.00000000,0.03093650,0.20820704,0.80287716,0.33849857,0.47602972,0.00000000
0.52526263,1.62483516,1.25980781,0.00000000,0.02925093,0.21524227,0.81050797,0.34945333,0.48774778,0.00000000
0.53126563,1.64483387,1.26571771,0.00000000,0.02758461,0.22286161,0.82069439,0.36116686,0.50133609,0.00000000
0.53726863,1.66713048,1.27300151,0.00000000,0.02594989,0.23093063,0.83322580,0.37346299,0.51649905,0.00000000
0.54327164,1.69125559,1.28151121,0.00000000,0.02435784,0.23929101,0.84780146,0.38612846,0.53288294,0.00000000
0.54927464,1.71659318,1.29099029,0.00000000,0.02281799,0.24776397,0.86403356,0.39891664,0.55008178,0.00000000
0.55527764,1.74239187,1.30107612,0.00000000,0.02133813,0.25615455,0.88145360,0.41155287,0.56764534,0.00000000
0.56128064,1.76778320,1.31130791,0.00000000,0.01992426,0.26425670,0.89952235,0.42374137,0.58508936,0.00000000
0.56728364,1.79180655,1.32113993,0.00000000,0.01858049,0.27185907,0.91764314,0.43517343,0.60190775,0.00000000
0.57328664,1.81343973,1.32995973,0.00000000,0.01730914,0.27875128,0.93517811,0.44553663,0.61758644,0.00000000
0.57928964,1.83163404,1.33711030,0.00000000,0.01611083,0.28473038,0.95146710,0.45452479,0.63161828,0.00000000
0.58529265,1.84535232,1.34191542,0.00000000,0.01498466,0.28960730,0.96584819,0.46184811,0.64351871,0.00000000
0.59129565,1.85360817,1.34370679,0.00000000,0.01392846,0.29321312,0.97767939,0.46724318,0.65284116,0.00000000
0.59729865,1.85550436,1.34185159,0.00000000,0.01293904,0.29540457,0.98636021,0.47048231,0.65919186,0.00000000
0.60330165,1.85026880,1.33577920,0.00000000,0.01201246,0.29606893,0.99135249,0.47138178,0.66224311,0.00000000
0.60930465,1.83728605,1.32500570,0.00000000,0.01114438,0.29512780,0.99219934,0.46980861,0.66174453,0.00000000
0.61530765,1.81612311,1.30915485,0.00000000,0.01033025,0.29253968,0.98854140,0.46568552,0.65753164,0.00000000
0.62131066,1.78654809,1.28797481,0.00000000,0.00956562,0.28830127,0.98012974,0.45899389,0.64953151,0.00000000
0.62731366,1.74854108,1.26134952,0.00000000,0.00884635,0.28244747,0.96683482,0.44977459,0.63776500,0.00000000
0.63331666,1.70229679,1.22930470,0.00000000,0.00816879,0.27504999,0.94865119,0.43812657,0.62234570,0.00000000
0.63931966,1.64821912,1.19200793,0.00000000,0.00752986,0.26621476,0.92569774,0.42420352,0.60347557,0.00000000
0.64532266,1.58690804,1.14976330,0.00000000,0.00692723,0.25607827,0.89821375,0.40820854,0.58143745,0.00000000
0.65132566,1.51913971,1.10300094,0.00000000,0.00635928,0.24480298,0.86655088,0.39038732,0.55658507,0.00000000
0.65732866,1.44584109,1.05226210,0.00000000,0.00582516,0.23257214,0.83116176,0.37102006,0.52933079,0.00000000
0.66333167,1.36806039,0.99818076,0.00000000,0.00532474,0.21958409,0.79258568,0.35041262,0.50013200,0.00000000
0.66933467,1.28693489,0.94146267,0.00000000,0.00485859,0.20604656,0.75143228,0.32888724,0.46947651,0.00000000
0.67533767,1.20365783,0.88286301,0.00000000,0.00442791,0.19217093,0.70836400,0.30677324,0.43786800,0.00000000
0.68134067,1.11944571,0.82316361,0.00000000,0.00403447,0.17816698,0.66407808,0.28439826,0.40581172,0.00000000
0.68734367,1.03550760,0.76315085,0.00000000,0.00368054,0.16423806,0.61928893,0.26208009,0.37380146,0.00000000
0.69334667,0.95301738,0.70359500,0.00000000,0.00336884,0.15057704,0.57471156,0.24011966,0.34230791,0.00000000
0.69934967,0.87309001,0.64523193,0.00000000,0.00310250,0.13736298,0.53104667,0.21879519,0.31176894,0.00000000
0.70535268,0.79676220,0.58874742,0.00000000,0.00288500,0.12475875,0.48896772,0.19835772,0.28258209,0.00000000
0.71135568,0.72497787,0.53476482,0.00000000,0.00272012,0.11290946,0.44911038,0.17902801,0.25509911,0.00000000
0.71735868,0.65857838,0.48383586,0.00000000,0.00261198,0.10194175,0.41206435,0.16099482,0.22962282,0.00000000
0.72336168,0.59829706,0.43643477,0.00000000,0.00256493,0.09196377,0.37836751,0.14441441,0.20640585,0.00000000
0.72936468,0.54475766,0.39295540,0.00000000,0.00258360,0.08306585,0.34850215,0.12941119,0.18565124,0.00000000
0.73536768,0.49847590,0.35371115,0.00000000,0.00267278,0.07532161,0.32289308,0.11607917,0.16751447,0.00000000
0.74137069,0.45986326,0.31893703,0.00000000,0.00283745,0.06878944,0.30190697,0.10448417,0.15210648,0.00000000
0.74737369,0.42923227,0.28879363,0.00000000,0.00308260,0.06351409,0.28585273,0.09466639,0.13949748,0.00000000
0.75337669,0.40680225,0.26337229,0.00000000,0.00341324,0.05952832,0.27498214,0.08664321,0.12972107,0.00000000
0.75937969,0.39270494,0.24270094,0.00000000,0.00383415,0.05685442,0.26949068,0.08041194,0.12277827,0.00000000
0.76538269,0.38698918,0.22675038,0.00000000,0.00434980,0.05550541,0.26951772,0.07595247,0.11864137,0.00000000
0.77138569,0.38962429,0.21544036,0.00000000,0.00496411,0.05548599,0.27514621,0.07322944,0.11725720,0.00000000
0.77738869,0.40050197,0.20864528,0.00000000,0.00568025,0.05679301,0.28640144,0.07219408,0.11854973,0.00000000
0.78339170,0.41943643,0.20619937,0.00000000,0.00650038,0.05941555,0.30324888,0.07278556,0.12242211,0.00000000
0.78939470,0.44616318,0.20790114,0.00000000,0.00742541,0.06333450,0.32559131,0.07493179,0.12875787,0.00000000
0.79539770,0.48033672,0.21351726,0.00000000,0.00845475,0.06852186,0.35326530,0.07854987,0.13742166,0.00000000
0.80140070,0.52152768,0.22278585,0.00000000,0.00958609,0.07493965,0.38603761,0.08354607,0.14825958,0.00000000
0.80740370,0.56922012,0.23541940,0.00000000,0.01081517,0.08253863,0.42360173,0.08981568,0.16109922,0.00000000
0.81340670,0.62280961,0.25110766,0.00000000,0.01213561,0.09125700,0.46557528,0.09724263,0.17574974,0.00000000
0.81940970,0.68160307,0.26952048,0.00000000,0.01353884,0.10101908,0.51149864,0.10569928,0.19200225,0.00000000
0.82541271,0.74482080,0.29031111,0.00000000,0.01501406,0.11173425,0.56083546,0.11504627,0.20963055,0.00000000
0.83141571,0.81160159,0.31312006,0.00000000,0.01654827,0.12329623,0.61297552,0.12513279,0.22839259,0.00000000
0.83741871,0.88101120,0.33757960,0.00000000,0.01812638,0.13558286,0.66724017,0.13579723,0.24803264,0.00000000
0.84342171,0.95205445,0.36331916,0.00000000,0.01973152,0.14845649,0.72289080,0.14686849,0.26828439,0.00000000
0.84942471,1.02369118,0.38997144,0.00000000,0.02134526,0.16176498,0.77914028,0.15816774,0.28887480,0.00000000
0.85542771,1.09485552,0.41717933,0.00000000,0.02294807,0.17534355,0.83516734,0.16951093,0.30952889,0.00000000
0.86143072,1.16447832,0.44460327,0.00000000,0.02451977,0.18901730,0.89013354,0.18071185,0.32997504,0.00000000
0.86743372,1.23151179,0.47192898,0.00000000,0.02604004,0.20260438,0.94320245,0.19158567,0.34995082,0.00000000
0.87343672,1.29495559,0.49887505,0.00000000,0.02748901,0.21591992,0.99356030,0.20195298,0.36920901,0.00000000
0.87943972,1.35388319,0.52520013,0.00000000,0.02884777,0.22878028,1.04043740,0.21164403,0.38752349,0.00000000
0.88544272,1.40746736,0.55070929,0.00000000,0.03009901,0.24100779,1.08312939,0.22050308,0.40469476,0.00000000
0.89144572,1.45500365,0.57525916,0.00000000,0.03122744,0.25243546,1.12101746,0.22839266,0.42055476,0.00000000
0.89744872,1.49593059,0.59876145,0.00000000,0.03222029,0.26291175,1.15358650,0.23519750,0.43497063,0.00000000
0.90345173,1.52984565,0.62118461,0.00000000,0.03306766,0.27230497,1.18044045,0.24082799,0.44784734,0.00000000
0.90945473,1.55651606,0.64255337,0.00000000,0.03376277,0.28050713,1.20131401,0.24522295,0.45912884,0.00000000
0.91545773,1.57588397,0.66294615,0.00000000,0.03430210,0.28743710,1.21608010,0.24835153,0.46879777,0.00000000
0.92146073,1.58806543,0.68249011,0.00000000,0.03468541,0.29304292,1.22475267,0.25021422,0.47687364,0.00000000
0.92746373,1.59334337,0.70135433,0.00000000,0.03491562,0.29730302,1.22748480,0.25084282,0.48340959,0.00000000
0.93346673,1.59215472,0.71974096,0.00000000,0.03499859,0.30022635,1.22456194,0.25029932,0.48848789,0.00000000
0.93946973,1.58507233,0.73787505,0.00000000,0.03494279,0.30185144,1.21639077,0.24867382,0.49221443,0.00000000
0.94547274,1.57278245,0.75599317,0.00000000,0.03475890,0.30224433,1.20348401,0.24608148,0.49471247,0.00000000
0.95147574,1.55605888,0.77433163,0.00000000,0.03445931,0.30149550,1.18644205,0.24265864,0.49611597,0.00000000
0.95747874,1.53573491,0.79311455,0.00000000,0.03405766,0.29971600,1.16593206,0.23855827,0.49656300,0.00000000
0.96348174,1.51267435,0.81254244,0.00000000,0.03356826,0.29703287,1.14266558,0.23394494,0.49618932,0.00000000
0.96948474,1.48774289,0.83278185,0.00000000,0.03300566,0.29358414,1.11737551,0.22898950,0.49512274,0.00000000
0.97548774,1.46178093,0.85395639,0.00000000,0.03238412,0.28951362,1.09079349,0.22386370,0.49347833,0.00000000
0.98149075,1.43557896,0.87613957,0.00000000,0.03171726,0.28496574,1.06362846,0.21873494,0.49135482,0.00000000
0.98749375,1.40985640,0.89934975,0.00000000,0.03101771,0.28008068,1.03654722,0.21376133,0.48883218,0.00000000
0.99349675,1.38524438,0.92354733,0.00000000,0.03029686,0.27498999,1.01015757,0.20908728,0.48597063,0.00000000
0.99949975,1.36227306,0.94863419,0.00000000,0.02956472,0.26981291,0.98499446,0.20483972,0.48281085,0.00000000
1.00550275,1.34136351,0.97445544,0.00000000,0.02882981,0.26465346,0.96150958,0.20112509,0.47937538,0.00000000
1.01150575,1.32282415,1.00080320,0.00000000,0.02809917,0.25959856,0.94006421,0.19802716,0.47567107,0.00000000
1.01750875,1.30685146,1.02742232,0.00000000,0.02737844,0.25471703,0.92092562,0.19560567,0.47169222,0.00000000
1.02351176,1.29353458,1.05401763,0.00000000,0.02667192,0.25005955,0.90426653,0.19389598,0.46742432,0.00000000
1.02951476,1.28286322,1.08026247,0.00000000,0.02598276,0.24565962,0.89016759,0.19290938,0.46284801,0.00000000
1.03551776,1.27473829,1.10580818,0.00000000,0.02531309,0.24153520,0.87862236,0.19263438,0.45794305,0.00000000
1.04152076,1.26898465,1.13029409,0.00000000,0.02466418,0.23769110,0.86954446,0.19303861,0.45269205,0.00000000
1.04752376,1.26536525,1.15335788,0.00000000,0.02403664,0.23412189,0.86277642,0.19407131,0.44708382,0.00000000
1.05352676,1.26359619,1.17464589,0.00000000,0.02343054,0.23081506,0.85809991,0.19566646,0.44111611,0.00000000
1.05952976,1.26336202,1.19382316,0.00000000,0.02284552,0.22775444,0.85524682,0.19774614,0.43479777,0.00000000
1.06553277,1.26433099,1.21058298,0.00000000,0.02228095,0.22492343,0.85391095,0.20022423,0.42815014,0.00000000
1.07153577,1.26616954,1.22465581,0.00000000,0.02173599,0.22230813,0.85375997,0.20301021,0.42120788,0.00000000
1.07753877,1.26855609,1.23581740,0.00000000,0.02120968,0.21989997,0.85444725,0.20601294,0.41401905,0.00000000
1.08354177,1.27119339,1.24389593,0.00000000,0.02070103,0.21769790,0.85562348,0.20914429,0.40664475,0.00000000
1.08954477,1.27381947,1.24877808,0.00000000,0.02020908,0.21570985,0.85694768,0.21232249,0.39915824,0.00000000
1.09554777,1.27621687,1.25041389,0.00000000,0.01973299,0.21395352,0.85809745,0.21547513,0.39164373,0.00000000
1.10155078,1.27821984,1.24882030,0.00000000,0.01927212,0.21245637,0.85877828,0.21854161,0.38419485,0.00000000
1.10755378,1.27971946,1.24408320,0.00000000,0.01882613,0.21125484,0.85873151,0.22147501,0.37691297,0.00000000
1.11355678,1.28066639,1.23635782,0.00000000,0.01839509,0.21039282,0.85774101,0.22424334,0.36990527,0.00000000
1.11955978,1.28107122,1.22586741,0.00000000,0.01797961,0.20991943,0.85563818,0.22683001,0.36328279,0.00000000
1.12556278,1.28100227,1.21290002,0.00000000,0.01758088,0.20988624,0.85230516,0.22923365,0.35715831,0.00000000
1.13156578,1.28058089,1.19780340,0.00000000,0.01720084,0.21034402,0.84767620,0.23146715,0.35164408,0.00000000
1.13756878,1.27997431,1.18097779,0.00000000,0.01684218,0.21133923,0.84173706,0.23355605,0.34684949,0.00000000
1.14357179,1.27938629,1.16286701,0.00000000,0.01650841,0.21291043,0.83452245,0.23553629,0.34287863,0.00000000
1.14957479,1.27904588,1.14394752,0.00000000,0.01620384,0.21508470,0.82611173,0.23745152,0.33982769,0.00000000
1.15557779,1.27919465,1.12471617,0.00000000,0.01593350,0.21787453,0.81662284,0.23935000,0.33778235,0.00000000
1.16158079,1.28007313,1.10567654,0.00000000,0.01570303,0.22127502,0.80620500,0.24128133,0.33681518,0.00000000
1.16758379,1.28190689,1.08732462,0.00000000,0.01551846,0.22526195,0.79503036,0.24329316,0.33698305,0.00000000
1.17358679,1.28489319,1.07013413,0.00000000,0.01538602,0.22979055,0.78328508,0.24542801,0.33832484,0.00000000
1.17958979,1.28918880,1.05454217,0.00000000,0.01531180,0.23479538,0.77116039,0.24772052,0.34085941,0.00000000
1.18559280,1.29489974,1.04093580,0.00000000,0.01530146,0.24019113,0.75884394,0.25019516,0.34458407,0.00000000
1.19159580,1.30207372,1.02964007,0.00000000,0.01535982,0.24587459,0.74651217,0.25286456,0.34947367,0.00000000
1.19759880,1.31069564,1.02090828,0.00000000,0.01549056,0.25172765,0.73432383,0.25572873,0.35548039,0.00000000
1.20360180,1.32068676,1.01491479,0.00000000,0.01569585,0.25762125,0.72241527,0.25877498,0.36253446,0.00000000
1.20960480,1.33190750,1.01175096,0.00000000,0.01597604,0.26342013,0.71089749,0.26197884,0.37054559,0.00000000
1.21560780,1.34416408,1.01142436,0.00000000,0.01632945,0.26898824,0.69985525,0.26530566,0.37940552,0.00000000
1.22161081,1.35721859,1.01386148,0.00000000,0.01675216,0.27419450,0.68934816,0.26871312,0.38899117,0.00000000
1.22761381,1.37080208,1.01891387,0.00000000,0.01723799,0.27891865,0.67941348,0.27215425,0.39916872,0.00000000
1.23361681,1.38462993,1.02636733,0.00000000,0.01777847,0.28305693,0.67007051,0.27558093,0.40979808,0.00000000
1.23961981,1.39841872,1.03595390,0.00000000,0.01836306,0.28652725,0.66132612,0.27894766,0.42073776,0.00000000
1.24562281,1.41190355,1.04736592,0.00000000,0.01897932,0.28927359,0.65318082,0.28221529,0.43184980,0.00000000
1.25162581,1.42485472,1.06027147,0.00000000,0.01961332,0.29126935,0.64563509,0.28535456,0.44300448,0.00000000
1.25762881,1.43709279,1.07433032,0.00000000,0.02025005,0.29251948,0.63869516,0.28834914,0.45408446,0.00000000
1.26363182,1.44850087,1.08920953,0.00000000,0.02087393,0.29306113,0.63237793,0.29119802,0.46498825,0.00000000
1.26963482,1.45903342,1.10459781,0.00000000,0.02146937,0.29296291,0.62671453,0.29391694,0.47563257,0.00000000
