energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-2.83041521,12.81861798,0.04564281,0.18687214,0.90369703,3.77631270,1.37726207,7.21036115,1.95013285,0.00000000
-2.82441221,13.01315271,0.04537891,0.18780748,0.89532564,3.86376804,1.36874545,7.32224571,1.96880256,0.00000000
-2.81840920,13.18772132,0.04504286,0.18857756,0.88399311,3.94403305,1.35579764,7.42665349,1.98351700,0.00000000
-2.81240620,13.33967473,0.04462541,0.18914616,0.86990362,4.01664351,1.33855986,7.52115223,1.99422563,0.00000000
-2.80640320,13.46682282,0.04411896,0.18948817,0.85330381,4.08119927,1.31725931,7.60361903,2.00092351,0.00000000
-2.80040020,13.56744473,0.04351764,0.18958977,0.83447346,4.13735973,1.29219971,7.67226943,2.00364487,0.00000000
-2.79439720,13.64029476,0.04281731,0.18944852,0.81371604,4.18484101,1.26375076,7.72568095,2.00245739,0.00000000
-2.78839420,13.68460593,0.04201563,0.18907329,0.79134952,4.22341512,1.23233696,7.76281145,1.99745780,0.00000000
-2.78239120,13.70009226,0.04111200,0.18848409,0.76769792,4.25291160,1.19842641,7.78301295,1.98876875,0.00000000
-2.77638819,13.68695024,0.04010761,0.18771183,0.74308381,4.27322141,1.16251993,7.78604069,1.97653732,0.00000000
-2.77038519,13.64585918,0.03900540,0.18679790,0.71782201,4.28430286,1.12514095,7.77205719,1.96093496,0.00000000
-2.76438219,13.57797921,0.03781002,0.18579363,0.69221463,4.28618899,1.08682615,7.74163074,1.94215856,0.00000000
-2.75837919,13.48494519,0.03652776,0.18475959,0.66654748,4.27899564,1.04811701,7.69572738,1.92043243,0.00000000
-2.75237619,13.36885436,0.03516651,0.18376460,0.64108760,4.26292950,1.00955230,7.63569527,1.89601046,0.00000000
-2.74637319,13.23224500,0.03373558,0.18288443,0.61608191,4.23829481,0.97166106,7.56324044,1.86917808,0.00000000
-2.74037019,13.07806406,0.03224563,0.18220025,0.59175665,4.20549821,0.93495619,7.48039291,1.84025345,0.00000000
-2.73436718,12.90962117,0.03070841,0.18179670,0.56831731,4.16505047,0.89992818,7.38946241,1.80958720,0.00000000
-2.72836418,12.73052796,0.02913661,0.18175952,0.54594896,4.11756456,0.86703884,7.29298343,1.77756042,0.00000000
-2.72236118,12.54462168,0.02754358,0.18217294,0.52481643,4.06374962,0.83671487,7.19364970,1.74458053,0.00000000
-2.71635818,12.35587364,0.02594307,0.18311669,0.50506443,4.00440034,0.80934100,7.09423904,1.71107495,0.00000000
-2.71035518,12.16828380,0.02434894,0.18466283,0.48681724,3.94038209,0.78525295,6.99752994,1.67748242,0.00000000
-2.70435218,11.98576430,0.02277491,0.18687238,0.47017803,3.87261197,0.76473007,6.90621199,1.64424238,0.00000000
-2.69834917,11.81201546,0.02123425,0.18979204,0.45522773,3.80203651,0.74798793,6.82279313,1.61178270,0.00000000
-2.69234617,11.65039913,0.01973953,0.19345095,0.44202351,3.72960693,0.73517126,6.74950676,1.58050629,0.00000000
-2.68634317,11.50381481,0.01830239,0.19785790,0.43059715,3.65625317,0.72634749,6.68822275,1.55077738,0.00000000
-2.68034017,11.37458448,0.01693336,0.20299886,0.42095326,3.58285790,0.72150151,6.64036604,1.52290804,0.00000000
-2.67433717,11.26435226,0.01564171,0.20883532,0.41306787,3.51023193,0.72053195,6.60684707,1.49714599,0.00000000
-2.66833417,11.17400480,0.01443538,0.21530328,0.40688734,3.43909239,0.72324965,6.58800771,1.47366426,0.00000000
-2.66233117,11.10361767,0.01332094,0.22231330,0.40232807,3.37004493,0.72937862,6.58358615,1.45255356,0.00000000
-2.65632816,11.05243215,0.01230362,0.22975145,0.39927710,3.30357102,0.73855982,6.59270349,1.43381786,0.00000000
-2.65032516,11.01886535,0.01138739,0.23748138,0.39759374,3.24002116,0.75035809,6.61387402,1.41737374,0.00000000
-2.64432216,11.00055537,0.01057513,0.24534744,0.39711242,3.17961454,0.76427219,6.64503996,1.40305362,0.00000000
-2.63831916,10.99444113,0.00986874,0.25317872,0.39764664,3.12244524,0.77974776,6.68363065,1.39061292,0.00000000
-2.63231616,10.99687492,0.00926942,0.26079403,0.39899411,3.06849468,0.79619317,6.72664470,1.37974107,0.00000000
-2.62631316,11.00376377,0.00877780,0.26800756,0.40094273,3.01764977,0.81299746,6.77075242,1.37007562,0.00000000
-2.62031016,11.01073413,0.00839424,0.27463501,0.40327735,2.96972558,0.82954999,6.81241517,1.36121921,0.00000000
-2.61430715,11.01331280,0.00811899,0.28049992,0.40578689,2.92449133,0.84526089,6.84801658,1.35275817,0.00000000
-2.60830415,11.00711603,0.00795237,0.28544003,0.40827150,2.88169806,0.85958148,6.87400050,1.34428211,0.00000000
-2.60230115,10.98803783,0.00789493,0.28931324,0.41054946,2.84110618,0.87202371,6.88700961,1.33540322,0.00000000
-2.59629815,10.95242836,0.00794756,0.29200297,0.41246332,2.80251122,0.88217777,6.88401845,1.32577444,0.00000000
-2.59029515,10.89725362,0.00811146,0.29342268,0.41388498,2.76576596,0.88972694,6.86245492,1.31510531,0.00000000
-2.58429215,10.82022808,0.00838817,0.29351920,0.41471949,2.73079746,0.89445883,6.82030440,1.30317472,0.00000000
-2.57828914,10.71991360,0.00877944,0.29227487,0.41490714,2.69761772,0.89627260,6.75619176,1.28983982,0.00000000
-2.57228614,10.59577929,0.00928710,0.28970826,0.41442385,2.66632701,0.89518148,6.66943712,1.27504057,0.00000000
-2.56628314,10.44821901,0.00991279,0.28587342,0.41327984,2.63710965,0.89131058,6.56008286,1.25879962,0.00000000
-2.56028014,10.27852561,0.01065775,0.28085773,0.41151638,2.61022205,0.88488988,6.42889042,1.24121759,0.00000000
-2.55427714,10.08882308,0.01152247,0.27477846,0.40920118,2.58597377,0.87624270,6.27730727,1.22246413,0.00000000
-2.54827414,9.88196017,0.01250638,0.26777808,0.40642221,2.56470259,0.86577011,6.10740558,1.20276502,0.00000000
-2.54227114,9.66137092,0.01360749,0.26001870,0.40328076,2.54674507,0.85393209,5.92179569,1.18238641,0.00000000
-2.53626813,9.43090958,0.01482210,0.25167574,0.39988374,2.53240444,0.84122605,5.72351867,1.16161691,0.00000000
-2.53026513,9.19466832,0.01614448,0.24293130,0.39633592,2.52191778,0.82816393,5.51592319,1.14074872,0.00000000
-2.52426213,8.95678732,0.01756666,0.23396729,0.39273245,2.51542480,0.81524882,5.30253262,1.12005892,0.00000000
-2.51825913,8.72126684,0.01907818,0.22495891,0.38915207,2.51294016,0.80295217,5.08690867,1.09979186,0.00000000
-2.51225613,8.49179074,0.02066611,0.21606851,0.38565146,2.51433129,0.79169266,4.87251779,1.08014398,0.00000000
-2.50625313,8.27156996,0.02231494,0.20744029,0.38226103,2.51930340,0.78181767,4.66260642,1.06125157,0.00000000
-2.50025013,8.06321346,0.02400674,0.19919587,0.37898237,2.52739272,0.77358812,4.46009026,1.04318245,0.00000000
-2.49424712,7.86863209,0.02572135,0.19143109,0.37578747,2.53796888,0.76716744,4.26746218,1.02593175,0.00000000
-2.48824412,7.68897924,0.02743667,0.18421391,0.37261980,2.55024635,0.76261490,4.08672201,1.00942215,0.00000000
-2.48224112,7.52462993,0.02912911,0.17758368,0.36939707,2.56330467,0.75988384,3.91933047,0.99350833,0.00000000
-2.47623812,7.37519788,0.03077399,0.17155160,0.36601560,2.57611660,0.75882446,3.76618808,0.97798537,0.00000000
-2.47023512,7.23958816,0.03234617,0.16610232,0.36235594,2.58758260,0.75919119,3.62763861,0.96260054,0.00000000
-2.46423212,7.11608136,0.03382065,0.16119660,0.35828946,2.59657007,0.76065418,3.50349573,0.94706758,0.00000000
-2.45822911,7.00244348,0.03517314,0.15677486,0.35368547,2.60195522,0.76281414,3.39309012,0.93108285,0.00000000
-2.45222611,6.89605506,0.03638077,0.15276131,0.34841856,2.60266540,0.76522012,3.29533370,0.91434208,0.00000000
-2.44622311,6.79405218,0.03742267,0.14906856,0.34237561,2.59771978,0.76738903,3.20879709,0.89655708,0.00000000
-2.44022011,6.69347179,0.03828056,0.14560246,0.33546228,2.58626639,0.76882629,3.13179573,0.87747130,0.00000000
-2.43421711,6.59139416,0.03893926,0.14226692,0.32760856,2.56761369,0.76904642,3.06248045,0.85687350,0.00000000
-2.42821411,6.48507571,0.03938708,0.13896842,0.31877306,2.54125524,0.76759296,2.99892784,0.83460900,0.00000000
-2.42221111,6.37206657,0.03961619,0.13562024,0.30894603,2.50688661,0.76405665,2.93922660,0.81058783,0.00000000
-2.41620810,6.25030820,0.03962280,0.13214605,0.29815086,2.46441387,0.75809127,2.88155620,0.78478971,0.00000000
-2.41020510,6.11820792,0.03940725,0.12848279,0.28644418,2.41395364,0.74942654,2.82425508,0.75726572,0.00000000
-2.40420210,5.97468850,0.03897398,0.12458289,0.27391450,2.35582511,0.73787760,2.76587609,0.72813670,0.00000000
-2.39819910,5.81921246,0.03833133,0.12041556,0.26067963,2.29053482,0.72335090,2.70522803,0.69758887,0.00000000
-2.39219610,5.65178181,0.03749133,0.11596742,0.24688307,2.21875527,0.70584628,2.64140252,0.66586685,0.00000000
-2.38619310,5.47291551,0.03646925,0.11124224,0.23268956,2.14129874,0.68545546,2.57378645,0.63326478,0.00000000
-2.38019010,5.28360729,0.03528322,0.10626010,0.21828001,2.05908787,0.66235712,2.50206100,0.60011602,0.00000000
-2.37418709,5.08526780,0.03395362,0.10105586,0.20384624,1.97312441,0.63680890,2.42618840,0.56678211,0.00000000
-2.36818409,4.87965479,0.03250255,0.09567722,0.18958555,1.88445777,0.60913693,2.34638848,0.53364144,0.00000000
-2.36218109,4.66879577,0.03095323,0.09018235,0.17569553,1.79415459,0.57972333,2.26310710,0.50107821,0.00000000
-2.35617809,4.45490702,0.02932937,0.08463734,0.16236919,1.70327058,0.54899240,2.17697864,0.46947213,0.00000000
-2.35017509,4.24031280,0.02765462,0.07911349,0.14979055,1.61282540,0.51739608,2.08878502,0.43918905,0.00000000
-2.34417209,4.02736788,0.02595198,0.07368463,0.13813083,1.52378135,0.48539927,1.99941322,0.41057286,0.00000000
-2.33816908,3.81838608,0.02424334,0.06842450,0.12754527,1.43702603,0.45346560,1.90981338,0.38393877,0.00000000
-2.33216608,3.61557674,0.02254906,0.06340437,0.11817046,1.35335914,0.42204418,1.82095905,0.35956776,0.00000000
-2.32616308,3.42099024,0.02088758,0.05869088,0.11012239,1.27348319,0.39155765,1.73381090,0.33770242,0.00000000
-2.32016008,3.23647315,0.01927520,0.05434415,0.10349489,1.19799773,0.36239190,1.64928475,0.31854381,0.00000000
-2.31415708,3.06363310,0.01772587,0.05041622,0.09835856,1.12739668,0.33488758,1.56822458,0.30224916,0.00000000
-2.30815408,2.90381262,0.01625109,0.04694990,0.09476002,1.06206808,0.30933369,1.49138052,0.28893045,0.00000000
-2.30215108,2.75807140,0.01485991,0.04397779,0.09272145,1.00229568,0.28596295,1.41939206,0.27865335,0.00000000
-2.29614807,2.62717578,0.01355896,0.04152177,0.09224034,0.94826187,0.26494924,1.35277583,0.27143668,0.00000000
-2.29014507,2.51159446,0.01235256,0.03959272,0.09328940,0.90005140,0.24640670,1.29191793,0.26725206,0.00000000
-2.28414207,2.41149945,0.01124289,0.03819046,0.09581667,0.85765560,0.23039047,1.23706988,0.26602388,0.00000000
-2.27813907,2.32677152,0.01023021,0.03730400,0.09974577,0.82097673,0.21689886,1.18834811,0.26762953,0.00000000
-2.27213607,2.25700942,0.00931301,0.03691203,0.10497641,0.78983262,0.20587662,1.14573615,0.27190001,0.00000000
-2.26613307,2.20154264,0.00848834,0.03698347,0.11138518,0.76396138,0.19721933,1.10908938,0.27862101,0.00000000
-2.26013007,2.15944765,0.00775201,0.03747840,0.11882669,0.74302654,0.19077852,1.07814195,0.28753469,0.00000000
-2.25412706,2.12956760,0.00709883,0.03834892,0.12713516,0.72662267,0.18636735,1.05251565,0.29834226,0.00000000
-2.24812406,2.11053577,0.00652287,0.03954037,0.13612657,0.71428190,0.18376688,1.03173066,0.31070761,0.00000000
-2.24212106,2.10080306,0.00601765,0.04099253,0.14560130,0.70548147,0.18273259,1.01521805,0.32426205,0.00000000
-2.23611806,2.09866959,0.00557637,0.04264099,0.15534744,0.69965266,0.18300109,1.00233406,0.33861026,0.00000000
-2.23011506,2.10232052,0.00519208,0.04441863,0.16514465,0.69619104,0.18429697,0.99237600,0.35333749,0.00000000
-2.22411206,2.10986574,0.00485783,0.04625713,0.17476861,0.69446819,0.18633962,0.98459965,0.36801788,0.00000000
-2.21810905,2.11938305,0.00456683,0.04808858,0.18399586,0.69384481,0.18884986,0.97823794,0.38222378,0.00000000
-2.21210605,2.12896386,0.00431254,0.04984704,0.19260902,0.69368479,0.19155649,0.97252058,0.39553577,0.00000000
-2.20610305,2.13676021,0.00408880,0.05147013,0.20040215,0.69337005,0.19420225,0.96669418,0.40755315,0.00000000
-2.20010005,2.14103181,0.00388987,0.05290045,0.20718601,0.69231556,0.19654955,0.96004225,0.41790435,0.00000000
-2.19409705,2.14019126,0.00371054,0.05408705,0.21279317,0.68998401,0.19838534,0.95190449,0.42625702,0.00000000
-2.18809405,2.13284580,0.00354613,0.05498650,0.21708258,0.68589952,0.19952547,0.94169465,0.43232720,0.00000000
-2.18209105,2.11783376,0.00339256,0.05556399,0.21994338,0.67965969,0.19981802,0.92891626,0.43588726,0.00000000
-2.17608804,2.09425423,0.00324634,0.05579398,0.22129803,0.67094566,0.19914574,0.91317556,0.43677211,0.00000000
-2.17008504,2.06148835,0.00310459,0.05566070,0.22110419,0.65952936,0.19742752,0.89419111,0.43488354,0.00000000
-2.16408204,2.01921139,0.00296502,0.05515832,0.21935561,0.64527793,0.19461869,0.87179953,0.43019227,0.00000000
-2.15807904,1.96739500,0.00282593,0.05429077,0.21608180,0.62815482,0.19071034,0.84595727,0.42273772,0.00000000
-2.15207604,1.90629939,0.00268614,0.05307136,0.21134653,0.60821768,0.18572754,0.81673823,0.41262552,0.00000000
-2.14607304,1.83645610,0.00254501,0.05152204,0.20524516,0.58561317,0.17972671,0.78432736,0.40002277,0.00000000
-2.14007004,1.75864195,0.00240231,0.04967247,0.19790109,0.56056881,0.17279207,0.74901070,0.38515135,0.00000000
-2.13406703,1.67384575,0.00225824,0.04755891,0.18946127,0.53338249,0.16503150,0.71116225,0.36827964,0.00000000
-2.12806403,1.58322931,0.00211333,0.04522292,0.18009121,0.50441008,0.15657192,0.67122838,0.34971295,0.00000000
-2.12206103,1.48808462,0.00196839,0.04271008,0.16996954,0.47405178,0.14755436,0.62971062,0.32978322,0.00000000
-2.11605803,1.38978945,0.00182442,0.04006858,0.15928248,0.44273789,0.13812906,0.58714759,0.30883835,0.00000000
-2.11005503,1.28976315,0.00168260,0.03734797,0.14821837,0.41091466,0.12845060,0.54409694,0.28723179,0.00000000
-2.10405203,1.18942484,0.00154420,0.03459794,0.13696259,0.37903084,0.11867352,0.50111815,0.26531263,0.00000000
-2.09804902,1.09015553,0.00141053,0.03186731,0.12569300,0.34752555,0.10894831,0.45875680,0.24341681,0.00000000
-2.09204602,0.99326565,0.00128293,0.02920319,0.11457606,0.31681781,0.09941819,0.41753104,0.22185950,0.00000000
-2.08604302,0.89996906,0.00116269,0.02665036,0.10376379,0.28729821,0.09021650,0.37792058,0.20092918,0.00000000
-2.08004002,0.81136405,0.00105106,0.02425089,0.09339157,0.25932280,0.08146499,0.34035851,0.18088330,0.00000000
-2.07403702,0.72842164,0.00094924,0.02204402,0.08357695,0.23320934,0.07327290,0.30522614,0.16194569,0.00000000
-2.06803402,0.65198099,0.00085837,0.02006625,0.07441922,0.20923581,0.06573681,0.27285057,0.14430571,0.00000000
-2.06203102,0.58275126,0.00077953,0.01835161,0.06599988,0.18764103,0.05894122,0.24350504,0.12811890,0.00000000
-2.05602801,0.52131922,0.00071375,0.01693218,0.05838382,0.16862710,0.05295974,0.21741151,0.11350904,0.00000000
-2.05002501,0.46816131,0.00066206,0.01583861,0.05162108,0.15236329,0.04785685,0.19474511,0.10057130,0.00000000
-2.04402201,0.42365919,0.00062549,0.01510087,0.04574905,0.13899103,0.04368996,0.17563993,0.08937631,0.00000000
-2.03801901,0.38811714,0.00060509,0.01474888,0.04079500,0.12862951,0.04051169,0.16019567,0.07997471,0.00000000
-2.03201601,0.36178027,0.00060198,0.01481321,0.03677872,0.12138157,0.03837226,0.14848446,0.07240200,0.00000000
-2.02601301,0.34485212,0.00061738,0.01532571,0.03371516,0.11733939,0.03732175,0.14055757,0.06668336,0.00000000
-2.02001001,0.33751063,0.00065259,0.01631989,0.03161687,0.11658973,0.03741213,0.13645133,0.06283814,0.00000000
-2.01400700,0.33992149,0.00070906,0.01783132,0.03049621,0.11921832,0.03869896,0.13619205,0.06088386,0.00000000
-2.00800400,0.35224824,0.00078838,0.01989762,0.03036714,0.12531335,0.04124261,0.13979957,0.06083949,0.00000000
-2.00200100,0.37465852,0.00089227,0.02255836,0.03124657,0.13496779,0.04510890,0.14728931,0.06272787,0.00000000
-1.99599800,0.40732635,0.00102260,0.02585465,0.03315510,0.14828055,0.05036916,0.15867274,0.06657717,0.00000000
-1.98999500,0.45043040,0.00118136,0.02982844,0.03611728,0.16535649,0.05709962,0.17395624,0.07242136,0.00000000
-1.98399200,0.50414850,0.00137064,0.03452159,0.04016125,0.18630541,0.06538013,0.19313856,0.08029969,0.00000000
-1.97798899,0.56864884,0.00159263,0.03997471,0.04531783,0.21124007,0.07529226,0.21620702,0.09025516,0.00000000
-1.97198599,0.64407844,0.00184951,0.04622577,0.05161907,0.24027357,0.08691677,0.24313282,0.10233221,0.00000000
-1.96598299,0.73054973,0.00214351,0.05330849,0.05909637,0.27351623,0.10033064,0.27386570,0.11657360,0.00000000
-1.95997999,0.82812608,0.00247676,0.06125072,0.06777820,0.31107216,0.11560363,0.30832843,0.13301670,0.00000000
-1.95397699,0.93680703,0.00285134,0.07007267,0.07768758,0.35303589,0.13279461,0.34641141,0.15168942,0.00000000
-1.94797399,1.05651437,0.00326914,0.07978519,0.08883935,0.39948911,0.15194778,0.38796795,0.17260590,0.00000000
-1.94197099,1.18707971,0.00373190,0.09038816,0.10123746,0.45049778,0.17308892,0.43281038,0.19576224,0.00000000
-1.93596798,1.32823439,0.00424114,0.10186906,0.11487236,0.50610969,0.19622195,0.48070754,0.22113244,0.00000000
-1.92996498,1.47960232,0.00479815,0.11420176,0.12971860,0.56635247,0.22132579,0.53138372,0.24866479,0.00000000
-1.92396198,1.64069623,0.00540398,0.12734569,0.14573281,0.63123212,0.24835197,0.58451937,0.27827894,0.00000000
-1.91795898,1.81091749,0.00605946,0.14124537,0.16285222,0.70073186,0.27722291,0.63975364,0.30986371,0.00000000
-1.91195598,1.98955964,0.00676523,0.15583043,0.18099371,0.77481127,0.30783107,0.69668867,0.34327591,0.00000000
-1.90595298,2.17581535,0.00752182,0.17101609,0.20005355,0.85340535,0.34003922,0.75489568,0.37834020,0.00000000
-1.89994997,2.36878656,0.00832971,0.18670410,0.21990794,0.93642349,0.37368169,0.81392255,0.41485002,0.00000000
-1.89394697,2.56749707,0.00918948,0.20278429,0.24041413,1.02374787,0.40856667,0.87330265,0.45256971,0.00000000
-1.88794397,2.77090704,0.01010195,0.21913641,0.26141249,1.11523127,0.44447968,0.93256459,0.49123760,0.00000000
-1.88194097,2.97792864,0.01106834,0.23563254,0.28272909,1.21069403,0.48118783,0.99124246,0.53057010,0.00000000
-1.87593797,3.18744196,0.01209049,0.25213970,0.30417900,1.30992005,0.51844509,1.04888620,0.57026671,0.00000000
-1.86993497,3.39831052,0.01317109,0.26852277,0.32557007,1.41265192,0.55599807,1.10507154,0.61001554,0.00000000
-1.86393197,3.60939583,0.01431393,0.28464748,0.34670710,1.51858528,0.59359234,1.15940935,0.64949947,0.00000000
-1.85792896,3.81957030,0.01552416,0.30038349,0.36739631,1.62736266,0.63097895,1.21155373,0.68840250,0.00000000
-1.85192596,4.02772855,0.01680857,0.31560731,0.38744987,1.73856730,0.66792093,1.26120887,0.72641622,0.00000000
-1.84592296,4.23279685,0.01817586,0.33020502,0.40669043,1.85171737,0.70419958,1.30813428,0.76324614,0.00000000
-1.83991996,4.43374104,0.01963687,0.34407473,0.42495554,1.96626142,0.73962028,1.35214836,0.79861783,0.00000000
-1.83391696,4.62957329,0.02120483,0.35712863,0.44210173,2.08157560,0.77401770,1.39313030,0.83228257,0.00000000
-1.82791396,4.81935834,0.02289549,0.36929462,0.45800823,2.19696343,0.80726015,1.43102043,0.86402252,0.00000000
-1.82191096,5.00221998,0.02472730,0.38051750,0.47258033,2.31165899,0.83925307,1.46581906,0.89365536,0.00000000
-1.81590795,5.17734844,0.02672137,0.39075971,0.48575206,2.42483384,0.86994148,1.49758426,0.92103820,0.00000000
-1.80990495,5.34400945,0.02890142,0.40000153,0.49748844,2.53560838,0.89931145,1.52642852,0.94607091,0.00000000
-1.80390195,5.50155542,0.03129360,0.40824105,0.50778709,2.64306771,0.92739046,1.55251486,0.96869876,0.00000000
-1.79789895,5.64943914,0.03392608,0.41549360,0.51667921,2.74628197,0.95424674,1.57605241,0.98891427,0.00000000
-1.79189595,5.78722984,0.03682862,0.42179108,0.52422988,2.84433089,0.97998758,1.59729174,1.00675847,0.00000000
-1.78589295,5.91463126,0.04003184,0.42718089,0.53053776,2.93633174,1.00475669,1.61652007,1.02232128,0.00000000
-1.77988994,6.03150092,0.04356639,0.43172483,0.53573398,3.02146969,1.02873056,1.63405640,1.03574105,0.00000000
-1.77388694,6.13786932,0.04746192,0.43549780,0.53998037,3.09902945,1.05211390,1.65024656,1.04720327,0.00000000
-1.76788394,6.23395769,0.05174586,0.43858653,0.54346692,3.16842648,1.07513417,1.66545801,1.05693807,0.00000000
-1.76188094,6.32019243,0.05644211,0.44108811,0.54640834,3.22923614,1.09803522,1.68007439,1.06521678,0.00000000
-1.75587794,6.39721445,0.06156955,0.44310861,0.54903993,3.28121910,1.12107011,1.69448946,1.07234702,0.00000000
-1.74987494,6.46588159,0.06714057,0.44476153,0.55161253,3.32434120,1.14449304,1.70910043,1.07866672,0.00000000
-1.74387194,6.52726254,0.07315949,0.44616625,0.55438677,3.35878632,1.16855068,1.72430040,1.08453658,0.00000000
-1.73786893,6.58262097,0.07962109,0.44744634,0.55762657,3.38496089,1.19347275,1.74046986,1.09033141,0.00000000
-1.73186593,6.63338920,0.08650929,0.44872771,0.56159206,3.40348908,1.21946236,1.75796733,1.09643020,0.00000000
-1.72586293,6.68113120,0.09379599,0.45013668,0.56653214,3.41519843,1.24668604,1.77711910,1.10320524,0.00000000
-1.71985993,6.72749568,0.10144024,0.45179786,0.57267676,3.42109563,1.27526403,1.79820848,1.11101063,0.00000000
-1.71385693,6.77416040,0.10938772,0.45383190,0.58022934,3.42233333,1.30526103,1.82146486,1.12017050,0.00000000
-1.70785393,6.82276986,0.11757074,0.45635319,0.58935956,3.42016893,1.33667798,1.84705301,1.13096737,0.00000000
-1.70185093,6.87486894,0.12590869,0.45946749,0.60019675,3.41591697,1.36944524,1.87506327,1.14363133,0.00000000
-1.69584792,6.93183566,0.13430895,0.46326965,0.61282441,3.41089720,1.40341774,1.90550323,1.15833034,0.00000000
-1.68984492,6.99481644,0.14266846,0.46784149,0.62727591,3.40638060,1.43837238,1.93829152,1.17516241,0.00000000
-1.68384192,7.06466747,0.15087575,0.47324993,0.64353175,3.40353592,1.47400838,1.97325435,1.19414990,0.00000000
-1.67783892,7.14190545,0.15881344,0.47954549,0.66151868,3.40337926,1.50995050,2.01012516,1.21523651,0.00000000
-1.67183592,7.22667092,0.16636119,0.48676127,0.68111049,3.40672927,1.54575568,2.04854802,1.23828708,0.00000000
-1.66583292,7.31870640,0.17339898,0.49491251,0.70213079,3.41417008,1.58092283,2.08808470,1.26309045,0.00000000
-1.65982991,7.41735130,0.17981059,0.50399674,0.72435757,3.42602393,1.61490584,2.12822552,1.28936514,0.00000000
-1.65382691,7.52155423,0.18548712,0.51399450,0.74752935,3.44233487,1.64712935,2.16840377,1.31676794,0.00000000
-1.64782391,7.62990268,0.19033051,0.52487072,0.77135266,3.46286433,1.67700680,2.20801318,1.34490469,0.00000000
-1.64182091,7.74066895,0.19425675,0.53657659,0.79551063,3.48709891,1.70396016,2.24642778,1.37334303,0.00000000
-1.63581791,7.85187027,0.19719882,0.54905187,0.81967206,3.51426993,1.72744049,2.28302331,1.40162638,0.00000000
-1.62981491,7.96134046,0.19910908,0.56222739,0.84350080,3.54338385,1.74694838,2.31719923,1.42928852,0.00000000
-1.62381191,8.06680941,0.19996104,0.57602778,0.86666483,3.57326213,1.76205344,2.34840023,1.45586797,0.00000000
-1.61780890,8.16598678,0.19975051,0.59037391,0.88884479,3.60258860,1.77241182,2.37613617,1.48092166,0.00000000
-1.61180590,8.25664572,0.19849594,0.60518525,0.90974147,3.62996208,1.77778091,2.39999947,1.50403713,0.00000000
-1.60580290,8.33670258,0.19623807,0.62038156,0.92908211,3.65395196,1.77803045,2.41967898,1.52484280,0.00000000
-1.59979990,8.40428899,0.19303873,0.63588410,0.94662532,3.67315416,1.77314941,2.43496965,1.54301600,0.00000000
-1.59379690,8.45781286,0.18897910,0.65161604,0.96216445,3.68624510,1.76324837,2.44577740,1.55828841,0.00000000
-1.58779390,8.49600601,0.18415721,0.66750203,0.97552950,3.69203136,1.74855699,2.45211904,1.57044907,0.00000000
-1.58179090,8.51795639,0.17868504,0.68346710,0.98658773,3.68949321,1.72941688,2.45411706,1.57934479,0.00000000
-1.57578789,8.52312417,0.17268518,0.69943470,0.99524295,3.67782026,1.70626997,2.45198979,1.58487850,0.00000000
-1.56978489,8.51134155,0.16628726,0.71532426,1.00143397,3.65643817,1.67964302,2.44603721,1.58700566,0.00000000
-1.56378189,8.48279724,0.15962432,0.73104827,1.00513228,3.62502561,1.65012888,2.43662341,1.58572934,0.00000000
-1.55777889,8.43800715,0.15282907,0.74650929,1.00633931,3.58352137,1.61836546,2.42415643,1.58109440,0.00000000
-1.55177589,8.37777359,0.14603051,0.76159701,1.00508353,3.53212155,1.58501330,2.40906669,1.57318118,0.00000000
-1.54577289,8.30313566,0.13935059,0.77618579,1.00141757,3.47126778,1.55073277,2.39178514,1.56209930,0.00000000
-1.53976988,8.21531397,0.13290143,0.79013288,0.99541557,3.40162715,1.51616189,2.37272218,1.54798188,0.00000000
-1.53376688,8.11565288,0.12678280,0.80327764,0.98717080,3.32406531,1.48189583,2.35224859,1.53098046,0.00000000
-1.52776388,8.00556334,0.12108018,0.81544196,0.97679372,3.23961410,1.44846882,2.33067931,1.51126090,0.00000000
-1.52176088,7.88646940,0.11586328,0.82643205,0.96441037,3.14943553,1.41633924,2.30826104,1.48900038,0.00000000
-1.51575788,7.75976097,0.11118509,0.83604162,0.95016106,3.05478368,1.38587854,2.28516413,1.46438538,0.00000000
-1.50975488,7.62675496,0.10708139,0.84405657,0.93419932,2.95696629,1.35736419,2.26147923,1.43761080,0.00000000
-1.50375188,7.48866659,0.10357078,0.85026093,0.91669110,2.85730775,1.33097709,2.23721882,1.40887984,0.00000000
-1.49774887,7.34659168,0.10065515,0.85444397,0.89781386,2.75711493,1.30680315,2.21232352,1.37840469,0.00000000
-1.49174587,7.20150061,0.09832059,0.85640817,0.87775586,2.65764723,1.28483913,2.18667279,1.34640768,0.00000000
-1.48574287,7.05424369,0.09653855,0.85597766,0.85671525,2.56009186,1.26500215,2.16009957,1.31312273,0.00000000
-1.47973987,6.90556721,0.09526747,0.85300681,0.83489915,2.46554521,1.24714262,2.13240793,1.27879705,0.00000000
-1.47373687,6.75613887,0.09445462,0.84738845,0.81252269,2.37500079,1.23105972,2.10339311,1.24369260,0.00000000
-1.46773387,6.60658103,0.09403808,0.83906142,0.78980794,2.28934376,1.21651886,2.07286264,1.20808760,0.00000000
