energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-2.90245123,9.06553808,0.02918824,0.00000000,0.03959874,0.72119822,3.70716934,5.79110215,0.01913486,2.15682536
-2.89644822,9.06313996,0.02948992,0.00000000,0.03942632,0.72633051,3.74116161,5.75676526,0.01940812,2.17981923
-2.89044522,9.03901761,0.02967994,0.00000000,0.03914544,0.72896652,3.76424925,5.71115004,0.01966589,2.19636372
-2.88444222,8.99308776,0.02975389,0.00000000,0.03875229,0.72911439,3.77622258,5.65435819,0.01990396,2.20631213
-2.87843922,8.92588979,0.02970958,0.00000000,0.03824540,0.72682932,3.77710171,5.58690308,0.02012025,2.20965194
-2.87243622,8.83858995,0.02954722,0.00000000,0.03762586,0.72221089,3.76712811,5.50971410,0.02031511,2.20650598
-2.86643322,8.73296808,0.02926940,0.00000000,0.03689728,0.71539927,3.74674983,5.42412897,0.02049156,2.19713024
-2.86043022,8.61138827,0.02888113,0.00000000,0.03606582,0.70657033,3.71660143,5.33187509,0.02065536,2.18190848
-2.85442721,8.47675485,0.02838971,0.00000000,0.03514015,0.69593006,3.67748018,5.23504069,0.02081510,2.16134390
-2.84842421,8.33245545,0.02780456,0.00000000,0.03413132,0.68370848,3.63031968,5.13603704,0.02098211,2.13604822
-2.84242121,8.18229286,0.02713704,0.00000000,0.03305263,0.67015337,3.57616248,5.03755263,0.02117024,2.10672849
-2.83641821,8.03040735,0.02640014,0.00000000,0.03191942,0.65552406,3.51613284,4.94250047,0.02139556,2.07417202
-2.83041521,7.88119130,0.02560816,0.00000000,0.03074880,0.64008541,3.45141057,4.85395948,0.02167596,2.03922979
-2.82441221,7.73919768,0.02477637,0.00000000,0.02955935,0.62410233,3.38320702,4.77511108,0.02203061,2.00279868
-2.81840920,7.60904406,0.02392064,0.00000000,0.02837076,0.60783476,3.31274353,4.70917172,0.02247931,1.96580296
-2.81240620,7.49531367,0.02305702,0.00000000,0.02720345,0.59153335,3.24123266,4.65932268,0.02304186,1.92917529
-2.80640320,7.40245523,0.02220137,0.00000000,0.02607815,0.57543587,3.16986227,4.62863790,0.02373722,1.89383771
-2.80040020,7.33468291,0.02136899,0.00000000,0.02501540,0.55976419,3.09978202,4.62001110,0.02458279,1.86068277
-2.79439720,7.29587827,0.02057425,0.00000000,0.02403515,0.54472201,3.03209203,4.63608333,0.02559360,1.83055522
-2.78839420,7.28949567,0.01983026,0.00000000,0.02315626,0.53049304,2.96783283,4.67917233,0.02678158,1.80423459
-2.78239120,7.31847292,0.01914862,0.00000000,0.02239609,0.51723976,2.90797631,4.75120493,0.02815486,1.78241876
-2.77638819,7.38514891,0.01853916,0.00000000,0.02177004,0.50510250,2.85341659,4.85365404,0.02971714,1.76570897
-2.77038519,7.49118994,0.01800977,0.00000000,0.02129118,0.49419875,2.80496061,4.98748183,0.03146729,1.75459641
-2.76438219,7.63752654,0.01756625,0.00000000,0.02096996,0.48462272,2.76331780,5.15309039,0.03339892,1.74945070
-2.75837919,7.82430248,0.01721227,0.00000000,0.02081386,0.47644502,2.72908863,5.35028174,0.03550028,1.75051031
-2.75237619,8.05083759,0.01694933,0.00000000,0.02082726,0.46971231,2.70275218,5.57822832,0.03775423,1.75787538
-2.74637319,8.31560591,0.01677682,0.00000000,0.02101124,0.46444705,2.68465275,5.83545556,0.04013843,1.77150292
-2.74037019,8.61623052,0.01669207,0.00000000,0.02136355,0.46064733,2.67498630,6.11983759,0.04262566,1.79120466
-2.73436718,8.94949608,0.01669048,0.00000000,0.02187861,0.45828669,2.67378729,6.42860704,0.04518441,1.81664767
-2.72836418,9.31137995,0.01676572,0.00000000,0.02254758,0.45731414,2.68091678,6.75837975,0.04777953,1.84735790
-2.72236118,9.69710230,0.01690990,0.00000000,0.02335848,0.45765431,2.69605306,7.10519469,0.05037304,1.88272674
-2.71635818,10.10119537,0.01711378,0.00000000,0.02429648,0.45920799,2.71868559,7.46456914,0.05292506,1.92202051
-2.71035518,10.51759132,0.01736705,0.00000000,0.02534410,0.46185297,2.74811353,7.83156884,0.05539480,1.96439315
-2.70435218,10.93972805,0.01765853,0.00000000,0.02648158,0.46544538,2.78344962,8.20089222,0.05774159,2.00890174
-2.69834917,11.36067135,0.01797650,0.00000000,0.02768725,0.46982155,2.82363026,8.56696773,0.05992592,2.05452486
-2.69234617,11.77325164,0.01830892,0.00000000,0.02893797,0.47480048,2.86743207,8.92406231,0.06191048,2.10018364
-2.68634317,12.17021268,0.01864370,0.00000000,0.03020960,0.48018694,2.91349527,9.26639924,0.06366104,2.14476494
-2.68034017,12.54436934,0.01896898,0.00000000,0.03147751,0.48577518,2.96035354,9.58828267,0.06514738,2.18714647
-2.67433717,12.88877078,0.01927336,0.00000000,0.03271709,0.49135322,3.00646973,9.88422598,0.06634398,2.22622325
-2.66833417,13.19686515,0.01954616,0.00000000,0.03390433,0.49670765,3.05027671,10.14908084,0.06723066,2.26093477
-2.66233117,13.46266149,0.01977760,0.00000000,0.03501637,0.50162887,3.09022178,10.37816338,0.06779300,2.29029224
-2.65632816,13.68088414,0.01995904,0.00000000,0.03603201,0.50591654,3.12481342,10.56737405,0.06802264,2.31340514
-2.65032516,13.84711512,0.02008315,0.00000000,0.03693229,0.50938517,3.15266837,10.71330723,0.06791745,2.32950623
-2.64432216,13.95791968,0.02014405,0.00000000,0.03770097,0.51186963,3.17255742,10.81334735,0.06748143,2.33797429
-2.63831916,14.01095083,0.02013744,0.00000000,0.03832495,0.51323025,3.18344786,10.86574784,0.06672458,2.33835373
-2.63231616,14.00502866,0.02006068,0.00000000,0.03879469,0.51335758,3.18454078,10.86969012,0.06566256,2.33037032
-2.62631316,13.94019124,0.01991285,0.00000000,0.03910449,0.51217631,3.17530171,10.82532013,0.06431623,2.31394236
-2.62031016,13.81771442,0.01969478,0.00000000,0.03925271,0.50964831,3.15548292,10.73376041,0.06271106,2.28918681
-2.61430715,13.64009903,0.01940899,0.00000000,0.03924186,0.50577466,3.12513657,10.59709684,0.06087651,2.25641987
-2.60830415,13.41102481,0.01905968,0.00000000,0.03907859,0.50059645,3.08461769,10.41833961,0.05884531,2.21615192
-2.60230115,13.13527177,0.01865256,0.00000000,0.03877355,0.49419427,3.03457691,10.20135920,0.05665262,2.16907669
-2.59629815,12.81861064,0.01819476,0.00000000,0.03834118,0.48668645,2.97594292,9.95079875,0.05433528,2.11605497
-2.59029515,12.46766558,0.01769463,0.00000000,0.03779928,0.47822601,2.90989527,9.67196541,0.05193100,2.05809318
-2.58429215,12.08975287,0.01716151,0.00000000,0.03716860,0.46899633,2.83782849,9.37070375,0.04947749,1.99631753
-2.57828914,11.69270071,0.01660552,0.00000000,0.03647222,0.45920577,2.76130875,9.05325503,0.04701176,1.93194443
-2.57228614,11.28465572,0.01603730,0.00000000,0.03573495,0.44908146,2.68202481,8.72610696,0.04456935,1.86624826
-2.56628314,10.87388223,0.01546771,0.00000000,0.03498263,0.43886225,2.60173510,8.39583836,0.04218365,1.80052743
-2.56028014,10.46856076,0.01490756,0.00000000,0.03424136,0.42879134,2.52221282,8.06896375,0.03988536,1.73606999
-2.55427714,10.07659199,0.01436737,0.00000000,0.03353682,0.41910879,2.44519129,7.75178259,0.03770190,1.67411983
-2.54827414,9.70541212,0.01385705,0.00000000,0.03289348,0.41004399,2.37231138,7.45023749,0.03565703,1.61584457
-2.54227114,9.36182513,0.01338569,0.00000000,0.03233397,0.40180876,2.30507312,7.16978558,0.03377053,1.56230638
-2.53626813,9.05185641,0.01296133,0.00000000,0.03187843,0.39459095,2.24479297,6.91528619,0.03205796,1.51443624
-2.53026513,8.78063152,0.01259079,0.00000000,0.03154395,0.38854901,2.19256827,6.69090766,0.03053053,1.47301277
-2.52426213,8.55228258,0.01227948,0.00000000,0.03134410,0.38380766,2.14924996,6.50005490,0.02919509,1.43864591
-2.51825913,8.36988372,0.01203134,0.00000000,0.03128861,0.38045471,2.11542416,6.34531874,0.02805420,1.41176585
-2.51225613,8.23541596,0.01184874,0.00000000,0.03138309,0.37853928,2.09140307,6.22844729,0.02710629,1.39261743
-2.50625313,8.14976089,0.01173246,0.00000000,0.03162890,0.37807124,2.07722503,6.15033860,0.02634592,1.38125975
-2.50025013,8.11272137,0.01168173,0.00000000,0.03202315,0.37902201,2.07266338,6.11105344,0.02576411,1.37757089
-2.49424712,8.12306698,0.01169426,0.00000000,0.03255879,0.38132651,2.07724321,6.10984632,0.02534869,1.38125722
-2.48824412,8.17860121,0.01176636,0.00000000,0.03322480,0.38488622,2.09026521,6.14521276,0.02508481,1.39186676
-2.48224112,8.27624692,0.01189305,0.00000000,0.03400652,0.38957305,2.11083511,6.21495014,0.02495539,1.40880594
-2.47623812,8.41214661,0.01206821,0.00000000,0.03488604,0.39523401,2.13789745,6.31622969,0.02494164,1.43135907
-2.47023512,8.58177375,0.01228480,0.00000000,0.03584269,0.40169622,2.17027214,6.44567714,0.02502364,1.45870972
-2.46423212,8.78005162,0.01253501,0.00000000,0.03685355,0.40877234,2.20669242,6.59945937,0.02518081,1.48996330
-2.45822911,9.00147642,0.01281046,0.00000000,0.03789411,0.41626590,2.24584258,6.77337501,0.02539251,1.52417024
-2.45222611,9.24024164,0.01310246,0.00000000,0.03893886,0.42397662,2.28639450,6.96294672,0.02563855,1.56034893
-2.44622311,9.49036094,0.01340219,0.00000000,0.03996200,0.43170534,2.32704149,7.16351356,0.02589960,1.59750804
-2.44022011,9.74578746,0.01370090,0.00000000,0.04093808,0.43925858,2.36652880,7.37032166,0.02615774,1.63466766
-2.43421711,10.00052743,0.01399010,0.00000000,0.04184266,0.44645251,2.40368005,7.57861206,0.02639673,1.67087883
-2.42821411,10.24874676,0.01426179,0.00000000,0.04265298,0.45311636,2.43741902,7.78370446,0.02660239,1.70524117
-2.42221111,10.48486914,0.01450855,0.00000000,0.04334848,0.45909515,2.46678676,7.98107597,0.02676283,1.73691843
-2.41620810,10.70366483,0.01472374,0.00000000,0.04391137,0.46425179,2.49095380,8.16643398,0.02686861,1.76515165
-2.41020510,10.90032911,0.01490156,0.00000000,0.04432700,0.46846857,2.50922782,8.33578245,0.02691283,1.78927003
-2.40420210,11.07055002,0.01503718,0.00000000,0.04458424,0.47164801,2.52105706,8.48548088,0.02689114,1.80869927
-2.39819910,11.21056467,0.01512677,0.00000000,0.04467567,0.47371323,2.52602978,8.61229546,0.02680164,1.82296752
-2.39219610,11.31720387,0.01516756,0.00000000,0.04459771,0.47460776,2.52387052,8.71344177,0.02664479,1.83170896
-2.38619310,11.38792485,0.01515779,0.00000000,0.04435056,0.47429506,2.51443345,8.78661852,0.02642314,1.83466501
-2.38019010,11.42083187,0.01509673,0.00000000,0.04393808,0.47275753,2.49769366,8.83003213,0.02614109,1.83168346
-2.37418709,11.41468492,0.01498459,0.00000000,0.04336757,0.46999541,2.47373665,8.84241174,0.02580458,1.82271549
-2.36818409,11.36889661,0.01482247,0.00000000,0.04264935,0.46602534,2.44274683,8.82301455,0.02542076,1.80781096
-2.36218109,11.28351774,0.01461228,0.00000000,0.04179637,0.46087880,2.40499523,8.77162166,0.02499762,1.78711195
-2.35617809,11.15921217,0.01435658,0.00000000,0.04082368,0.45460050,2.36082704,8.68852461,0.02454367,1.76084510
-2.35017509,10.99722177,0.01405852,0.00000000,0.03974788,0.44724664,2.31064917,8.57450303,0.02406761,1.72931265
-2.34417209,10.79932256,0.01372170,0.00000000,0.03858657,0.43888320,2.25491824,8.43079412,0.02357800,1.69288284
-2.33816908,10.56777315,0.01335004,0.00000000,0.03735773,0.42958427,2.19412923,8.25905475,0.02308307,1.65197966
-2.33216608,10.30525694,0.01294770,0.00000000,0.03607925,0.41943043,2.12880483,8.06131727,0.02259046,1.60707235
-2.32616308,10.01481940,0.01251892,0.00000000,0.03476842,0.40850727,2.05948586,7.83993998,0.02210707,1.55866502
-2.32016008,9.69980195,0.01206797,0.00000000,0.03344150,0.39690401,1.98672265,7.59755370,0.02163903,1.50728642
-2.31415708,9.36377401,0.01159908,0.00000000,0.03211339,0.38471223,1.91106757,7.33700545,0.02119159,1.45348034
-2.30815408,9.01046449,0.01111632,0.00000000,0.03079737,0.37202483,1.83306865,7.06130075,0.02076917,1.39779652
-2.30215108,8.64369418,0.01062360,0.00000000,0.02950501,0.35893508,1.75326433,6.77354557,0.02037542,1.34078254
-2.29614807,8.26731009,0.01012461,0.00000000,0.02824599,0.34553583,1.67217918,6.47688913,0.02001326,1.28297647
-2.29014507,7.88512292,0.00962282,0.00000000,0.02702820,0.33191885,1.59032065,6.17446868,0.01968500,1.22490045
-2.28414207,7.50084842,0.00912145,0.00000000,0.02585780,0.31817428,1.50817660,5.86935704,0.01939245,1.16705527
-2.27813907,7.11805337,0.00862351,0.00000000,0.02473933,0.30439012,1.42621356,5.56451391,0.01913697,1.10991563
-2.27213607,6.74010685,0.00813175,0.00000000,0.02367591,0.29065183,1.34487550,5.26274146,0.01891960,1.05392638
-2.26613307,6.37013709,0.00764873,0.00000000,0.02266942,0.27704187,1.26458307,4.96664497,0.01874108,0.99949927
-2.26013007,6.01099448,0.00717681,0.00000000,0.02172068,0.26363932,1.18573293,4.67859879,0.01860185,0.94701045
-2.25412706,5.66522088,0.00671818,0.00000000,0.02082968,0.25051935,1.10869736,4.40071836,0.01850207,0.89679836
-2.24812406,5.33502560,0.00627486,0.00000000,0.01999575,0.23775280,1.03382375,4.13483822,0.01844157,0.84916214
-2.24212106,5.02226831,0.00584876,0.00000000,0.01921763,0.22540562,0.96143399,3.88249664,0.01841978,0.80436043
-2.23611806,4.72844901,0.00544160,0.00000000,0.01849370,0.21353832,0.89182384,3.64492680,0.01843564,0.76261054
-2.23011506,4.45470524,0.00505504,0.00000000,0.01782194,0.20220546,0.82526207,3.42305477,0.01848753,0.72408803
-2.22411206,4.20181674,0.00469060,0.00000000,0.01720010,0.19145508,0.76198954,3.21750418,0.01857316,0.68892670
-2.21810905,3.97021736,0.00434967,0.00000000,0.01662561,0.18132832,0.70221827,3.02860763,0.01868953,0.65721903
-2.21210605,3.76001421,0.00403357,0.00000000,0.01609571,0.17185903,0.64613055,2.85642437,0.01883286,0.62901717
-2.20610305,3.57101366,0.00374352,0.00000000,0.01560735,0.16307359,0.59387828,2.70076401,0.01899862,0.60433449
-2.20010005,3.40275363,0.00348063,0.00000000,0.01515727,0.15499093,0.54558248,2.56121553,0.01918151,0.58314765
-2.19409705,3.25454142,0.00324593,0.00000000,0.01474196,0.14762263,0.50133333,2.43718092,0.01937559,0.56539937
-2.18809405,3.12549603,0.00304040,0.00000000,0.01435771,0.14097338,0.46119059,2.32791233,0.01957435,0.55100170
-2.18209105,3.01459381,0.00286495,0.00000000,0.01400064,0.13504151,0.42518457,2.23255180,0.01977087,0.53983992
-2.17608804,2.92071600,0.00272044,0.00000000,0.01366674,0.12981983,0.39331767,2.15017206,0.01995804,0.53177688
-2.17008504,2.84269655,0.00260771,0.00000000,0.01335195,0.12529656,0.36556646,2.07981732,0.02012872,0.52665768
-2.16408204,2.77936882,0.00252760,0.00000000,0.01305223,0.12145639,0.34188422,2.02054241,0.02027598,0.52431471
-2.15807904,2.72960937,0.00248096,0.00000000,0.01276368,0.11828168,0.32220402,1.97144917,0.02039332,0.52457282
-2.15207604,2.69237756,0.00246864,0.00000000,0.01248260,0.11575365,0.30644200,1.93171871,0.02047483,0.52725448
-2.14607304,2.66674951,0.00249154,0.00000000,0.01220561,0.11385352,0.29450091,1.90063852,0.02051543,0.53218487
-2.14007004,2.65194557,0.00255060,0.00000000,0.01192972,0.11256368,0.28627385,1.87762361,0.02051098,0.53919681
-2.13406703,2.64735044,0.00264676,0.00000000,0.01165239,0.11186867,0.28164781,1.86223112,0.02045839,0.54813529
-2.12806403,2.65252557,0.00278102,0.00000000,0.01137164,0.11175605,0.28050726,1.85416809,0.02035571,0.55886168
-2.12206103,2.66721390,0.00295433,0.00000000,0.01108603,0.11221707,0.28273741,1.85329251,0.02020216,0.57125744
-2.11605803,2.69133720,0.00316764,0.00000000,0.01079469,0.11324727,0.28822732,1.85960791,0.01999810,0.58522726
-2.11005503,2.72498652,0.00342180,0.00000000,0.01049734,0.11484674,0.29687260,1.87325226,0.01974503,0.60070163
-2.10405203,2.76840684,0.00371756,0.00000000,0.01019427,0.11702038,0.30857789,1.89448178,0.01944550,0.61763871
-2.09804902,2.82197669,0.00405548,0.00000000,0.00988629,0.11977780,0.32325893,1.92365100,0.01910304,0.63602547
-2.09204602,2.88618417,0.00443589,0.00000000,0.00957469,0.12313331,0.34084450,1.96118984,0.01872206,0.65587801
-2.08604302,2.96160022,0.00485882,0.00000000,0.00926120,0.12710556,0.36127791,2.00757919,0.01830778,0.67724099
-2.08004002,3.04885055,0.00532396,0.00000000,0.00894793,0.13171726,0.38451841,2.06332582,0.01786612,0.70018611
-2.07403702,3.14858712,0.00583056,0.00000000,0.00863732,0.13699467,0.41054230,2.12893782,0.01740363,0.72480948
-2.06803402,3.26145995,0.00637743,0.00000000,0.00833209,0.14296709,0.43934381,2.20490134,0.01692746,0.75122801
-2.06203102,3.38809011,0.00696285,0.00000000,0.00803519,0.14966624,0.47093570,2.29165926,0.01644525,0.77957455
-2.05602801,3.52904412,0.00758459,0.00000000,0.00774980,0.15712557,0.50534949,2.38959237,0.01596518,0.80999201
-2.05002501,3.68481030,0.00823982,0.00000000,0.00747926,0.16537946,0.54263528,2.49900311,0.01549587,0.84262638
-2.04402201,3.85577688,0.00892517,0.00000000,0.00722705,0.17446231,0.58286087,2.62010208,0.01504647,0.87761879
-2.03801901,4.04221206,0.00963670,0.00000000,0.00699682,0.18440755,0.62611023,2.75299697,0.01462656,0.91509689
-2.03201601,4.24424574,0.01036996,0.00000000,0.00679231,0.19524646,0.67248093,2.89768381,0.01424620,0.95516564
-2.02601301,4.46185280,0.01111999,0.00000000,0.00661740,0.20700685,0.72208053,3.05403998,0.01391590,0.99789795
-2.02001001,4.69483777,0.01188142,0.00000000,0.00647604,0.21971160,0.77502166,3.22181866,0.01364656,1.04332544
-2.01400700,4.94282070,0.01264853,0.00000000,0.00637226,0.23337704,0.83141579,3.40064419,0.01344945,1.09142978
-2.00800400,5.20522432,0.01341532,0.00000000,0.00631010,0.24801119,0.89136545,3.59000805,0.01333607,1.14213497
-2.00200100,5.48126245,0.01417565,0.00000000,0.00629362,0.26361186,0.95495521,3.78926521,0.01331807,1.19530095
-1.99599800,5.76992996,0.01492329,0.00000000,0.00632679,0.28016477,1.02224125,3.99763059,0.01340701,1.25071899
-1.98999500,6.06999465,0.01565210,0.00000000,0.00641344,0.29764162,1.09323992,4.21417585,0.01361423,1.30810905
-1.98399200,6.37999147,0.01635608,0.00000000,0.00655716,0.31599819,1.16791561,4.43782646,0.01395053,1.36711947
-1.97798899,6.69821964,0.01702953,0.00000000,0.00676123,0.33517274,1.24616827,4.66735966,0.01442592,1.42732903
-1.97198599,7.02274344,0.01766713,0.00000000,0.00702846,0.35508452,1.32782130,4.90140354,0.01504928,1.48825144
-1.96598299,7.35139715,0.01826407,0.00000000,0.00736111,0.37563274,1.41261016,5.13843802,0.01582802,1.54934222
-1.95997999,7.68179494,0.01881608,0.00000000,0.00776071,0.39669600,1.50017271,5.37679825,0.01676770,1.61000773
-1.95397699,8.01134616,0.01931959,0.00000000,0.00822797,0.41813216,1.59004168,5.61468117,0.01787168,1.66961605
-1.94797399,8.33727648,0.01977171,0.00000000,0.00876265,0.43977900,1.68164000,5.85015585,0.01914076,1.72750939
-1.94197099,8.65665531,0.02017027,0.00000000,0.00936340,0.46145542,1.77427973,6.08117805,0.02057286,1.78301752
-1.93596798,8.96642937,0.02051388,0.00000000,0.01002766,0.48296341,1.86716490,6.30560958,0.02216274,1.83547179
-1.92996498,9.26346237,0.02080188,0.00000000,0.01075164,0.50409075,1.95939866,6.52124251,0.02390180,1.88421926
-1.92396198,9.54458053,0.02103432,0.00000000,0.01153017,0.52461441,2.04999497,6.72582828,0.02577792,1.92863640
-1.91795898,9.80662304,0.02121187,0.00000000,0.01235675,0.54430449,2.13789472,6.91711149,0.02777547,1.96814206
-1.91195598,10.04649686,0.02133581,0.00000000,0.01322352,0.56292881,2.22198599,7.09286793,0.02987533,2.00220916
-1.90595298,10.26123457,0.02140790,0.00000000,0.01412138,0.58025786,2.30112806,7.25094591,0.03205511,2.03037501
-1.89994997,10.44805405,0.02143028,0.00000000,0.01504003,0.59607001,2.37417847,7.38931024,0.03428946,2.05224993
-1.89394697,10.60441851,0.02140538,0.00000000,0.01596817,0.61015686,2.44002215,7.50608739,0.03655046,2.06752403
-1.88794397,10.72809529,0.02133579,0.00000000,0.01689367,0.62232854,2.49760174,7.59961081,0.03880820,2.07597226
-1.88194097,10.81721180,0.02122420,0.00000000,0.01780386,0.63241873,2.54594796,7.66846480,0.04103137,2.07745759
-1.87593797,10.87030692,0.02107326,0.00000000,0.01868572,0.64028929,2.58420883,7.71152563,0.04318800,2.07193256
-1.86993497,10.88637643,0.02088556,0.00000000,0.01952627,0.64583441,2.61167661,7.72799839,0.04524618,2.05943926
-1.86393197,10.86491079,0.02066353,0.00000000,0.02031283,0.64898398,2.62781146,7.71744842,0.04717489,2.04010790
-1.85792896,10.80592414,0.02040943,0.00000000,0.02103337,0.64970623,2.63226086,7.67982588,0.04894477,2.01415422
-1.85192596,10.70997346,0.02012536,0.00000000,0.02167683,0.64800948,2.62487393,7.61548278,0.05052887,1.98187587
-1.84592296,10.57816704,0.01981327,0.00000000,0.02223340,0.64394309,2.60571031,7.52518144,0.05190335,1.94364784
-1.83991996,10.41216178,0.01947497,0.00000000,0.02269483,0.63759739,2.57504308,7.41009415,0.05304811,1.89991722
-1.83391696,10.21414914,0.01911227,0.00000000,0.02305462,0.62910284,2.53335576,7.27179364,0.05394723,1.85119732
-1.82791396,9.98682993,0.01872699,0.00000000,0.02330824,0.61862834,2.48133360,7.11223450,0.05458941,1.79806117
-1.82191096,9.73337818,0.01832111,0.00000000,0.02345324,0.60637880,2.41984947,6.93372594,0.05496815,1.74113462
-1.81590795,9.45739503,0.01789683,0.00000000,0.02348933,0.59259204,2.34994495,6.73889638,0.05508187,1.68108895
-1.80990495,9.16285336,0.01745668,0.00000000,0.02341835,0.57753521,2.27280747,6.53065074,0.05493387,1.61863298
-1.80390195,8.85403437,0.01700363,0.00000000,0.02324426,0.56150057,2.18974421,6.31212133,0.05453210,1.55450497
-1.79789895,8.53545744,0.01654113,0.00000000,0.02297299,0.54480107,2.10215373,6.08661342,0.05388890,1.48946393
-1.79189595,8.21180444,0.01607317,0.00000000,0.02261229,0.52776546,2.01149624,5.85754670,0.05302058,1.42428081
-1.78589295,7.88784018,0.01560433,0.00000000,0.02217147,0.51073320,1.91926343,5.62839371,0.05194692,1.35972924
-1.77988994,7.56833014,0.01513972,0.00000000,0.02166118,0.49404918,1.82694851,5.40261661,0.05069062,1.29657615
-1.77388694,7.25795719,0.01468501,0.00000000,0.02109308,0.47805815,1.73601741,5.18360335,0.04927672,1.23557214
-1.76788394,6.96123852,0.01424630,0.00000000,0.02047955,0.46309910,1.64788144,4.97460447,0.04773196,1.17744192
-1.76188094,6.68244422,0.01383008,0.00000000,0.01983332,0.44949944,1.56387219,4.77867166,0.04608415,1.12287464
-1.75587794,6.42551888,0.01344302,0.00000000,0.01916721,0.43756909,1.48521866,4.59859924,0.04436161,1.07251450
-1.74987494,6.19400761,0.01309192,0.00000000,0.01849373,0.42759449,1.41302723,4.43686952,0.04259255,1.02695153
-1.74387194,5.99098766,0.01278345,0.00000000,0.01782480,0.41983264,1.34826427,4.29560316,0.04080453,0.98671288
-1.73786893,5.81900721,0.01252401,0.00000000,0.01717147,0.41450518,1.29174176,4.17651564,0.03902399,0.95225460
-1.73186593,5.68003244,0.01231955,0.00000000,0.01654364,0.41179279,1.24410581,4.08088069,0.03727576,0.92395419
-1.72586293,5.57540443,0.01217536,0.00000000,0.01594986,0.41182982,1.20582811,4.00950176,0.03558270,0.90210392
-1.71985993,5.50580704,0.01209592,0.00000000,0.01539712,0.41469955,1.17720040,3.96269240,0.03396532,0.88690532
-1.71385693,5.47124704,0.01208470,0.00000000,0.01489073,0.42043020,1.15833208,3.94026635,0.03244153,0.87846467
-1.70785393,5.47104763,0.01214409,0.00000000,0.01443423,0.42899188,1.14915072,3.94153805,0.03102637,0.87678999
-1.70185093,5.50385617,0.01227520,0.00000000,0.01402935,0.44029474,1.14940601,3.96533403,0.02973192,0.88178937
-1.69584792,5.56766675,0.01247786,0.00000000,0.01367601,0.45418850,1.15867675,4.01001545,0.02856709,0.89327101
-1.68984492,5.65985795,0.01275052,0.00000000,0.01337242,0.47046356,1.17638134,4.07351175,0.02753769,0.91094493
-1.68384192,5.77724562,0.01309026,0.00000000,0.01311516,0.48885384,1.20179153,4.15336519,0.02664638,0.93442650
-1.67783892,5.91615006,0.01349281,0.00000000,0.01289937,0.50904142,1.23404955,4.24678532,0.02589280,0.96324181
-1.67183592,6.07247656,0.01395258,0.00000000,0.01271896,0.53066292,1.27218846,4.35071262,0.02527375,0.99683496
-1.66583292,6.24180774,0.01446280,0.00000000,0.01256683,0.55331776,1.31515541,4.46188968,0.02478343,1.03457712
-1.65982991,6.41950546,0.01501557,0.00000000,0.01243518,0.57657787,1.36183769,4.57693820,0.02441373,1.07577742
-1.65382691,6.60082001,0.01560208,0.00000000,0.01231579,0.59999894,1.41109079,4.69243981,0.02415463,1.11969542
-1.64782391,6.78100343,0.01621269,0.00000000,0.01220031,0.62313262,1.46176820,4.80501844,0.02399462,1.16555506
-1.64182091,6.95542394,0.01683721,0.00000000,0.01208061,0.64553955,1.51275192,4.91142174,0.02392120,1.21255973
-1.63581791,7.11967818,0.01746501,0.00000000,0.01194903,0.66680263,1.56298314,5.00859921,0.02392140,1.25990836
-1.62981491,7.26969784,0.01808527,0.00000000,0.01179869,0.68654016,1.61149203,5.09377466,0.02398234,1.30681199
-1.62381191,7.40184742,0.01868719,0.00000000,0.01162370,0.70441840,1.65742582,5.16451066,0.02409180,1.35251055
-1.61780890,7.51301036,0.01926020,0.00000000,0.01141939,0.72016302,1.70007416,5.21876318,0.02423873,1.39628942
-1.61180590,7.60066063,0.01979413,0.00000000,0.01118243,0.73356907,1.73889096,5.25492470,0.02441384,1.43749533
-1.60580290,7.66291790,0.02027944,0.00000000,0.01091096,0.74450907,1.77351188,5.27185467,0.02461006,1.47555115
-1.59979990,7.69858456,0.02070741,0.00000000,0.01060461,0.75293880,1.80376670,5.26889647,0.02482298,1.50996910
-1.59379690,7.70716360,0.02107026,0.00000000,0.01026451,0.75890069,1.82968608,5.24588068,0.02505114,1.54036200
-1.58779390,7.68885711,0.02136133,0.00000000,0.00989321,0.76252451,1.85150224,5.20311490,0.02529634,1.56645207
-1.58179090,7.64454537,0.02157521,0.00000000,0.00949458,0.76402522,1.86964336,5.14136064,0.02556370,1.58807701
-1.57578789,7.57574764,0.02170778,0.00000000,0.00907363,0.76369817,1.88472157,5.06179845,0.02586170,1.60519293
-1.56978489,7.48456582,0.02175634,0.00000000,0.00863636,0.76191152,1.89751473,4.96598262,0.02620201,1.61787402
-1.56378189,7.37361278,0.02171960,0.00000000,0.00818953,0.75909615,1.90894229,4.85578722,0.02659918,1.62630873
-1.55777889,7.24592764,0.02159771,0.00000000,0.00774039,0.75573323,1.92003567,4.73334518,0.02707024,1.63079242
-1.55177589,7.10488052,0.02139223,0.00000000,0.00729650,0.75233991,1.93190393,4.60098262,0.02763409,1.63171659
-1.54577289,6.95406937,0.02110604,0.00000000,0.00686548,0.74945323,1.94569547,4.46115018,0.02831075,1.62955477
-1.53976988,6.79721197,0.02074330,0.00000000,0.00645475,0.74761296,1.96255685,4.31635369,0.02912059,1.62484563
