energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-0.33316658,1.00777973,0.38723700,0.28822463,0.00763827,0.30932821,0.06608766,0.17919110,0.33090306,0.00086386
-0.32716358,0.99198395,0.38273273,0.28312851,0.00699344,0.30566100,0.06462634,0.17645515,0.32652394,0.00085108
-0.32116058,0.97214019,0.37664396,0.27670290,0.00641388,0.30073613,0.06294747,0.17309123,0.32089654,0.00083407
-0.31515758,0.94871014,0.36917895,0.26906242,0.00589463,0.29471930,0.06107447,0.16918710,0.31418666,0.00081323
-0.30915458,0.92227842,0.36059467,0.26035609,0.00543108,0.28781507,0.05903851,0.16485280,0.30660012,0.00078907
-0.30315158,0.89353453,0.35118902,0.25076244,0.00501910,0.28026069,0.05687758,0.16021741,0.29837636,0.00076221
-0.29714857,0.86325026,0.34129121,0.24048345,0.00465516,0.27231837,0.05463522,0.15542495,0.28978052,0.00073335
-0.29114557,0.83225362,0.33125086,0.22973756,0.00433631,0.26426657,0.05235905,0.15062960,0.28109430,0.00070322
-0.28514257,0.80140043,0.32142611,0.21875219,0.00406018,0.25639042,0.05009906,0.14599049,0.27260611,0.00067262
-0.27913957,0.77154478,0.31217131,0.20775594,0.00382490,0.24897184,0.04790586,0.14166609,0.26460078,0.00064234
-0.27313657,0.74350953,0.30382471,0.19697100,0.00362902,0.24227957,0.04582887,0.13780873,0.25734932,0.00061318
-0.26713357,0.71805819,0.29669669,0.18660590,0.00347139,0.23655965,0.04391458,0.13455913,0.25109922,0.00058589
-0.26113057,0.69586906,0.29105898,0.17684895,0.00335097,0.23202664,0.04220495,0.13204142,0.24606550,0.00056119
-0.25512756,0.67751289,0.28713525,0.16786272,0.00326678,0.22885592,0.04073597,0.13035875,0.24242310,0.00053973
-0.24912456,0.66343468,0.28509343,0.15977955,0.00321767,0.22717731,0.03953642,0.12958959,0.24030063,0.00052209
-0.24312156,0.65394036,0.28504005,0.15269834,0.00320227,0.22707038,0.03862702,0.12978501,0.23977603,0.00050878
-0.23711856,0.64918880,0.28701690,0.14668274,0.00321886,0.22856148,0.03801975,0.13096689,0.24087401,0.00050020
-0.23111556,0.64918934,0.29099991,0.14176061,0.00326528,0.23162265,0.03771758,0.13312730,0.24356551,0.00049670
-0.22511256,0.65380493,0.29690054,0.13792485,0.00333890,0.23617253,0.03771449,0.13622890,0.24776920,0.00049854
-0.21910955,0.66276073,0.30456946,0.13513549,0.00343658,0.24207908,0.03799581,0.14020653,0.25335486,0.00050591
-0.21310655,0.67565768,0.31380249,0.13332285,0.00355468,0.24916421,0.03853882,0.14496983,0.26014861,0.00051897
-0.20710355,0.69199067,0.32434847,0.13239172,0.00368912,0.25721002,0.03931371,0.15040684,0.26793960,0.00053781
-0.20110055,0.71117045,0.33591888,0.13222627,0.00383538,0.26596645,0.04028467,0.15638846,0.27648815,0.00056250
-0.19509755,0.73254850,0.34819875,0.13269557,0.00398866,0.27516020,0.04141124,0.16277363,0.28553472,0.00059314
-0.18909455,0.75544389,0.36085853,0.13365942,0.00414397,0.28450434,0.04264971,0.16941493,0.29480957,0.00062979
-0.18309155,0.77917101,0.37356636,0.13497439,0.00429623,0.29370857,0.04395471,0.17616461,0.30404255,0.00067255
-0.17708854,0.80306717,0.38600027,0.13649969,0.00444041,0.30248938,0.04528074,0.18288051,0.31297279,0.00072158
-0.17108554,0.82651881,0.39785992,0.13810276,0.00457172,0.31058009,0.04658368,0.18943189,0.32135770,0.00077705
-0.16508254,0.84898541,0.40887722,0.13966431,0.00468569,0.31774006,0.04782222,0.19570475,0.32898110,0.00083919
-0.15907954,0.87001987,0.41882552,0.14108275,0.00477835,0.32376289,0.04895912,0.20160643,0.33565996,0.00090829
-0.15307654,0.88928474,0.42752695,0.14227765,0.00484630,0.32848321,0.04996235,0.20706936,0.34124970,0.00098466
-0.14707354,0.90656334,0.43485756,0.14319232,0.00488688,0.33178178,0.05080588,0.21205365,0.34564773,0.00106866
-0.14107054,0.92176546,0.44075012,0.14379526,0.00489821,0.33358876,0.05147031,0.21654841,0.34879509,0.00116064
-0.13506753,0.93492724,0.44519446,0.14408055,0.00487926,0.33388492,0.05194323,0.22057180,0.35067636,0.00126096
-0.12906453,0.94620527,0.44823530,0.14406708,0.00482989,0.33270086,0.05221921,0.22416961,0.35131777,0.00136996
-0.12306153,0.95586524,0.44996783,0.14379675,0.00475084,0.33011425,0.05229968,0.22741259,0.35078372,0.00148787
-0.11705853,0.96426549,0.45053122,0.14333167,0.00464375,0.32624522,0.05219243,0.23039246,0.34917201,0.00161486
-0.11105553,0.97183648,0.45010043,0.14275054,0.00451108,0.32125026,0.05191100,0.23321687,0.34660809,0.00175098
-0.10505253,0.97905686,0.44887674,0.14214430,0.00435609,0.31531473,0.05147387,0.23600354,0.34323865,0.00189609
-0.09904952,0.98642762,0.44707755,0.14161136,0.00418272,0.30864455,0.05090359,0.23887374,0.33922502,0.00204990
-0.09304652,0.99444534,0.44492594,0.14125244,0.00399555,0.30145735,0.05022580,0.24194552,0.33473666,0.00221188
-0.08704352,1.00357592,0.44264055,0.14116554,0.00379970,0.29397352,0.04946829,0.24532701,0.32994520,0.00238132
-0.08104052,1.01423019,0.44042622,0.14144098,0.00360072,0.28640761,0.04866012,0.24911004,0.32501935,0.00255724
-0.07503752,1.02674242,0.43846601,0.14215691,0.00340451,0.27896045,0.04783085,0.25336449,0.32012073,0.00273847
-0.06903452,1.04135304,0.43691469,0.14337542,0.00321725,0.27181226,0.04700981,0.25813359,0.31540111,0.00292362
-0.06303152,1.05819610,0.43589431,0.14513952,0.00304531,0.26511712,0.04622570,0.26343052,0.31100080,0.00311110
-0.05702851,1.07729239,0.43549167,0.14747098,0.00289521,0.25899894,0.04550615,0.26923631,0.30704835,0.00329917
-0.05102551,1.09854831,0.43575801,0.15036927,0.00277352,0.25354903,0.04487762,0.27549940,0.30366138,0.00348600
-0.04502251,1.12176049,0.43671057,0.15381149,0.00268685,0.24882539,0.04436532,0.28213667,0.30094832,0.00366967
-0.03901951,1.14662598,0.43833599,0.15775346,0.00264178,0.24485345,0.04399329,0.28903606,0.29901077,0.00384828
-0.03301651,1.17275726,0.44059523,0.16213169,0.00264482,0.24162834,0.04378451,0.29606060,0.29794617,0.00401998
-0.02701351,1.19970114,0.44342946,0.16686630,0.00270235,0.23911840,0.04376114,0.30305364,0.29785039,0.00418306
-0.02101051,1.22696073,0.44676669,0.17186461,0.00282056,0.23726955,0.04394454,0.30984506,0.29881991,0.00433597
-0.01500750,1.25401881,0.45052849,0.17702520,0.00300533,0.23601041,0.04435542,0.31625816,0.30095325,0.00447739
-0.00900450,1.28036165,0.45463645,0.18224233,0.00326217,0.23525773,0.04501373,0.32211680,0.30435126,0.00460631
-0.00300150,1.30550170,0.45901788,0.18741030,0.00359607,0.23492180,0.04593846,0.32725262,0.30911624,0.00472200
0.00300150,1.32899800,0.46361036,0.19242774,0.00401134,0.23491165,0.04714722,0.33151170,0.31534958,0.00482409
0.00900450,1.35047310,0.46836492,0.19720132,0.00451142,0.23513963,0.04865564,0.33476065,0.32314804,0.00491251
0.01500750,1.36962574,0.47324761,0.20164905,0.00509872,0.23552529,0.05047665,0.33689162,0.33259859,0.00498756
0.02101051,1.38623855,0.47823929,0.20570267,0.00577435,0.23599835,0.05261951,0.33782602,0.34377223,0.00504981
0.02701351,1.40018053,0.48333399,0.20930926,0.00653798,0.23650065,0.05508879,0.33751694,0.35671690,0.00510009
0.03301651,1.41140444,0.48853560,0.21243197,0.00738753,0.23698713,0.05788325,0.33595005,0.37144994,0.00513941
0.03901951,1.41993925,0.49385354,0.21504982,0.00831906,0.23742590,0.06099480,0.33314296,0.38795069,0.00516894
0.04502251,1.42587873,0.49929758,0.21715673,0.00932655,0.23779739,0.06440748,0.32914333,0.40615349,0.00518988
0.05102551,1.42936670,0.50487223,0.21875987,0.01040184,0.23809303,0.06809665,0.32402565,0.42594189,0.00520341
0.05702851,1.43058054,0.51057138,0.21987749,0.01153452,0.23831331,0.07202840,0.31788708,0.44714440,0.00521064
0.06303152,1.42971390,0.51637348,0.22053645,0.01271200,0.23846577,0.07615935,0.31084258,0.46953229,0.00521247
0.06903452,1.42696015,0.52223773,0.22076960,0.01391958,0.23856296,0.08043678,0.30301958,0.49281989,0.00520962
0.07503752,1.42249769,0.52810187,0.22061332,0.01514065,0.23862068,0.08479919,0.29455262,0.51666754,0.00520250
0.08104052,1.41647838,0.53388153,0.22010532,0.01635698,0.23865664,0.08917733,0.28557818,0.54068736,0.00519125
0.08704352,1.40901965,0.53947169,0.21928293,0.01754910,0.23868966,0.09349568,0.27622992,0.56445189,0.00517570
0.09304652,1.40020121,0.54475003,0.21818189,0.01869673,0.23873958,0.09767433,0.26663476,0.58750517,0.00515539
0.09904952,1.39006626,0.54958206,0.21683593,0.01977932,0.23882779,0.10163121,0.25690970,0.60937622,0.00512959
0.10505253,1.37862723,0.55382806,0.21527677,0.02077659,0.23897838,0.10528457,0.24715973,0.62959412,0.00509739
0.11105553,1.36587543,0.55735102,0.21353493,0.02166917,0.23921972,0.10855568,0.23747661,0.64770418,0.00505770
0.11705853,1.35179387,0.56002550,0.21164082,0.02243915,0.23958641,0.11137156,0.22793871,0.66328443,0.00500941
0.12306153,1.33637210,0.56174656,0.20962632,0.02307069,0.24012121,0.11366757,0.21861164,0.67596173,0.00495138
0.12906453,1.31962185,0.56243828,0.20752637,0.02355054,0.24087687,0.11538984,0.20954961,0.68542653,0.00488261
0.13506753,1.30159210,0.56206114,0.20538058,0.02386848,0.24191742,0.11649738,0.20079723,0.69144565,0.00480228
0.14107054,1.28238232,0.56061792,0.20323448,0.02401768,0.24331882,0.11696370,0.19239166,0.69387240,0.00470983
0.14707354,1.26215250,0.55815732,0.20114040,0.02399493,0.24516864,0.11677789,0.18436476,0.69265340,0.00460503
0.15307654,1.24112927,0.55477518,0.19915766,0.02380079,0.24756472,0.11594515,0.17674519,0.68783186,0.00448802
0.15907954,1.21960712,0.55061297,0.19735202,0.02343954,0.25061261,0.11448665,0.16956012,0.67954700,0.00435934
0.16508254,1.19794450,0.54585351,0.19579443,0.02291905,0.25442184,0.11243881,0.16283651,0.66802964,0.00421994
0.17108554,1.17655478,0.54071410,0.19455888,0.02225050,0.25910109,0.10985191,0.15660196,0.65359425,0.00407117
0.17708854,1.15589245,0.53543724,0.19371962,0.02144802,0.26475246,0.10678831,0.15088482,0.63662775,0.00391472
0.18309155,1.13643529,0.53027952,0.19334776,0.02052818,0.27146502,0.10332013,0.14571391,0.61757567,0.00375263
0.18909455,1.11866354,0.52549922,0.19350751,0.01950951,0.27930806,0.09952666,0.14111768,0.59692641,0.00358718
0.19509755,1.10303730,0.52134329,0.19425218,0.01841186,0.28832438,0.09549163,0.13712300,0.57519424,0.00342084
0.20110055,1.08997367,0.51803437,0.19562038,0.01725582,0.29852399,0.09130039,0.13375371,0.55290197,0.00325616
0.20710355,1.07982490,0.51575881,0.19763243,0.01606215,0.30987874,0.08703715,0.13102906,0.53056411,0.00309576
0.21310655,1.07285915,0.51465611,0.20028750,0.01485116,0.32231823,0.08278250,0.12896221,0.50867117,0.00294218
0.21910955,1.06924488,0.51481066,0.20356146,0.01364229,0.33572729,0.07861122,0.12755895,0.48767579,0.00279786
0.22511256,1.06904010,0.51624607,0.20740583,0.01245357,0.34994544,0.07459040,0.12681664,0.46798125,0.00266506
0.23111556,1.07218695,0.51892253,0.21174782,0.01130135,0.36476842,0.07077812,0.12672370,0.44993269,0.00254580
0.23711856,1.07851217,0.52273740,0.21649158,0.01019996,0.37995184,0.06722254,0.12725940,0.43381122,0.00244185
0.24312156,1.08773330,0.52752892,0.22152063,0.00916159,0.39521697,0.06396147,0.12839429,0.41983087,0.00235466
0.24912456,1.09947028,0.53308287,0.22670138,0.00819614,0.41025852,0.06102235,0.13009091,0.40813846,0.00228542
0.25512756,1.11326175,0.53914184,0.23188767,0.00731124,0.42475389,0.05842268,0.13230500,0.39881570,0.00223496
0.26113057,1.12858495,0.54541657,0.23692593,0.00651229,0.43837388,0.05617074,0.13498699,0.39188359,0.00220384
0.26713357,1.14487816,0.55159870,0.24166090,0.00580257,0.45079395,0.05426652,0.13808356,0.38730816,0.00219229
0.27313657,1.16156419,0.55737428,0.24594152,0.00518340,0.46170587,0.05270284,0.14153940,0.38500746,0.00220030
0.27913957,1.17807364,0.56243725,0.24962670,0.00465435,0.47082893,0.05146653,0.14529876,0.38485892,0.00222755
0.28514257,1.19386658,0.56650224,0.25259064,0.00421339,0.47792033,0.05053962,0.14930688,0.38670680,0.00227348
0.29114557,1.20845151,0.56931601,0.25472757,0.00385717,0.48278417,0.04990036,0.15351108,0.39036923,0.00233731
0.29714857,1.22140062,0.57066704,0.25595544,0.00358118,0.48527862,0.04952424,0.15786154,0.39564456,0.00241800
0.30315158,1.23236085,0.57039270,0.25621864,0.00338000,0.48532098,0.04938479,0.16231162,0.40231670,0.00251429
0.30915458,1.24106013,0.56838396,0.25548951,0.00324742,0.48289033,0.04945412,0.16681790,0.41015951,0.00262473
0.31515758,1.24730922,0.56458743,0.25376857,0.00317669,0.47802779,0.04970344,0.17133981,0.41894009,0.00274763
0.32116058,1.25099902,0.55900470,0.25108364,0.00316063,0.47083441,0.05010330,0.17583901,0.42842122,0.00288110
0.32716358,1.25209435,0.55168945,0.24748784,0.00319175,0.46146687,0.05062378,0.18027870,0.43836307,0.00302306
0.33316658,1.25062475,0.54274246,0.24305666,0.00326244,0.45013118,0.05123452,0.18462277,0.44852454,0.00317124
0.33916958,1.24667348,0.53230503,0.23788437,0.00336500,0.43707498,0.05190481,0.18883520,0.45866445,0.00332322
0.34517259,1.24036562,0.52055137,0.23207989,0.00349180,0.42257870,0.05260361,0.19287959,0.46854286,0.00347645
0.35117559,1.23185646,0.50768047,0.22576245,0.00363538,0.40694609,0.05329968,0.19671905,0.47792288,0.00362830
0.35717859,1.22132092,0.49390792,0.21905730,0.00378851,0.39049466,0.05396177,0.20031652,0.48657310,0.00377608
0.36318159,1.20894497,0.47945818,0.21209156,0.00394430,0.37354636,0.05455892,0.20363550,0.49427077,0.00391718
0.36918459,1.19491950,0.46455781,0.20499058,0.00409631,0.35641905,0.05506090,0.20664130,0.50080574,0.00404905
0.37518759,1.17943690,0.44942968,0.19787478,0.00423860,0.33941887,0.05543876,0.20930261,0.50598513,0.00416933
0.38119060,1.16269042,0.43428864,0.19085717,0.00436588,0.32283389,0.05566547,0.21159346,0.50963855,0.00427592
0.38719360,1.14487601,0.41933851,0.18404151,0.00447353,0.30692905,0.05571664,0.21349536,0.51162362,0.00436708
0.39319660,1.12619625,0.40477041,0.17752115,0.00455770,0.29194251,0.05557127,0.21499947,0.51183139,0.00444145
0.39919960,1.10686561,0.39076229,0.17137847,0.00461537,0.27808324,0.05521253,0.21610869,0.51019150,0.00449820
0.40520260,1.08711635,0.37747944,0.16568472,0.00464441,0.26552982,0.05462838,0.21683947,0.50667652,0.00453702
0.41120560,1.06720419,0.36507559,0.16050039,0.00464357,0.25443016,0.05381218,0.21722315,0.50130530,0.00455819
0.41720860,1.04741303,0.35369455,0.15587561,0.00461256,0.24490198,0.05276312,0.21730676,0.49414491,0.00456260
0.42321161,1.02805796,0.34347180,0.15185085,0.00455198,0.23703382,0.05148645,0.21715319,0.48531110,0.00455176
0.42921461,1.00948605,0.33453599,0.14845743,0.00446331,0.23088634,0.04999354,0.21684057,0.47496706,0.00452777
0.43521761,0.99207464,0.32701001,0.14571805,0.00434889,0.22649369,0.04830170,0.21646095,0.46332054,0.00449332
0.44122061,0.97622687,0.32101146,0.14364703,0.00421186,0.22386484,0.04643382,0.21611834,0.45061939,0.00445158
0.44722361,0.96236467,0.31665256,0.14225040,0.00405604,0.22298483,0.04441779,0.21592610,0.43714578,0.00440615
0.45322661,0.95091951,0.31403933,0.14152576,0.00388591,0.22381577,0.04228573,0.21600395,0.42320926,0.00436100
0.45922961,0.94232136,0.31327014,0.14146201,0.00370649,0.22629776,0.04007315,0.21647459,0.40913913,0.00432033
0.46523262,0.93698649,0.31443379,0.14203893,0.00352326,0.23034962,0.03781798,0.21746031,0.39527647,0.00428848
0.47123562,0.93530494,0.31760723,0.14322676,0.00334210,0.23586976,0.03555952,0.21907963,0.38196614,0.00426985
0.47723862,0.93762822,0.32285302,0.14498592,0.00316919,0.24273712,0.03333744,0.22144422,0.36954925,0.00426874
0.48324162,0.94425811,0.33021688,0.14726684,0.00301094,0.25081236,0.03119075,0.22465631,0.35835624,0.00428928
0.48924462,0.95543714,0.33972532,0.15001012,0.00287396,0.25993957,0.02915697,0.22880654,0.34870105,0.00433532
0.49524762,0.97134115,0.35138360,0.15314708,0.00276498,0.26994833,0.02727120,0.23397263,0.34087631,0.00441035
0.50125063,0.99207441,0.36517417,0.15660063,0.00269084,0.28065645,0.02556556,0.24021853,0.33514977,0.00451740
0.50725363,1.01766731,0.38105549,0.16028667,0.00265842,0.29187325,0.02406853,0.24759445,0.33176190,0.00465899
0.51325663,1.04807659,0.39896149,0.16411586,0.00267462,0.30340337,0.02280459,0.25613734,0.33092447,0.00483706
0.51925963,1.08318803,0.41880147,0.16799575,0.00274635,0.31505108,0.02179397,0.26587190,0.33282006,0.00505294
0.52526263,1.12282097,0.44046042,0.17183332,0.00288040,0.32662491,0.02105243,0.27681191,0.33760204,0.00530726
0.53126563,1.16673446,0.46379984,0.17553760,0.00308344,0.33794242,0.02059128,0.28896178,0.34539487,0.00559998
0.53726863,1.21463416,0.48865868,0.17902242,0.00336193,0.34883489,0.02041736,0.30231786,0.35629444,0.00593033
0.54327164,1.26617979,0.51485461,0.18220918,0.00372196,0.35915185,0.02053318,0.31686972,0.37036796,0.00629680
0.54927464,1.32099214,0.54218534,0.18502934,0.00416915,0.36876498,0.02093708,0.33260083,0.38765344,0.00669713
0.55527764,1.37865956,0.57042996,0.18742662,0.00470848,0.37757140,0.02162335,0.34948869,0.40815832,0.00712832
0.56128064,1.43874328,0.59935039,0.18935883,0.00534406,0.38549606,0.02258241,0.36750430,0.43185738,0.00758666
0.56728364,1.50078144,0.62869276,0.19079910,0.00607896,0.39249315,0.02380104,0.38661086,0.45868983,0.00806769
0.57328664,1.56429180,0.65818894,0.19173654,0.00691494,0.39854637,0.02526247,0.40676172,0.48855566,0.00856630
0.57928964,1.62877313,0.68755821,0.19217628,0.00785221,0.40366815,0.02694659,0.42789768,0.52131164,0.00907673
0.58529265,1.69370560,0.71650913,0.19213889,0.00888921,0.40789775,0.02883008,0.44994378,0.55676708,0.00959269
0.59129565,1.75855056,0.74474188,0.19165916,0.01002236,0.41129841,0.03088658,0.47280586,0.59467989,0.01010737
0.59729865,1.82275017,0.77195103,0.19078435,0.01124590,0.41395367,0.03308691,0.49636694,0.63475330,0.01061361
0.60330165,1.88572744,0.79782887,0.18957203,0.01255173,0.41596299,0.03539925,0.52048401,0.67663369,0.01110399
0.60930465,1.94688720,0.82206953,0.18808755,0.01392933,0.41743700,0.03778946,0.54498528,0.71991003,0.01157098
0.61530765,2.00561859,0.84437363,0.18640127,0.01536579,0.41849250,0.04022142,0.56966843,0.76411531,0.01200708
0.62131066,2.06129942,0.86445371,0.18458571,0.01684587,0.41924748,0.04265751,0.59429995,0.80873024,0.01240502
0.62731366,2.11330270,0.88204020,0.18271279,0.01835219,0.41981636,0.04505911,0.61861598,0.85318944,0.01275791
0.63331666,2.16100551,0.89688776,0.18085118,0.01986555,0.42030567,0.04738724,0.64232469,0.89689032,0.01305946
0.63931966,2.20380006,0.90878187,0.17906392,0.02136533,0.42081028,0.04960328,0.66511044,0.93920440,0.01330409
0.64532266,2.24110679,0.91754538,0.17740636,0.02282996,0.42141028,0.05166981,0.68663956,0.97949095,0.01348716
0.65132566,2.27238903,0.92304457,0.17592462,0.02423751,0.42216861,0.05355144,0.70656779,1.01711262,0.01360511
0.65732866,2.29716853,0.92519471,0.17465439,0.02556640,0.42312948,0.05521571,0.72454905,1.05145243,0.01365555
0.66333167,2.31504133,0.92396448,0.17362021,0.02679604,0.42431747,0.05663403,0.74024534,1.08193156,0.01363739
0.66933467,2.32569299,0.91937921,0.17283530,0.02790760,0.42573743,0.05778255,0.75333724,1.10802719,0.01355088
0.67533767,2.32891249,0.91152256,0.17230174,0.02888472,0.42737493,0.05864294,0.76353473,1.12928963,0.01339764
0.68134067,2.32460385,0.90053658,0.17201106,0.02971423,0.42919735,0.05920312,0.77058772,1.14535793,0.01318061
0.68734367,2.31279497,0.88661993,0.17194522,0.03038670,0.43115541,0.05945783,0.77429573,1.15597322,0.01290404
0.69334667,2.29364288,0.87002435,0.17207781,0.03089704,0.43318517,0.05940894,0.77451644,1.16098910,0.01257331
0.69934967,2.26743519,0.85104955,0.17237555,0.03124481,0.43521028,0.05906570,0.77117245,1.16037857,0.01219486
0.70535268,2.23458736,0.83003640,0.17279988,0.03143450,0.43714468,0.05844460,0.76425599,1.15423694,0.01177599
0.71135568,2.19563586,0.80735899,0.17330871,0.03147557,0.43889538,0.05756908,0.75383133,1.14278068,0.01132465
0.71735868,2.15122735,0.78341569,0.17385820,0.03138233,0.44036558,0.05646901,0.74003466,1.12634198,0.01084924
0.72336168,2.10210433,0.75861950,0.17440454,0.03117361,0.44145790,0.05517986,0.72307151,1.10535922,0.01035839
0.72936468,2.04908762,0.73338825,0.17490565,0.03087229,0.44207772,0.05374170,0.70321161,1.08036377,0.00986072
0.73536768,1.99305652,0.70813469,0.17532282,0.03050460,0.44213672,0.05219801,0.68078165,1.05196337,0.00936467
0.74137069,1.93492720,0.68325713,0.17562223,0.03009930,0.44155622,0.05059435,0.65615607,1.02082306,0.00887821
0.74737369,1.87563018,0.65913065,0.17577618,0.02968670,0.44027069,0.04897690,0.62974628,0.98764409,0.00840875
0.75337669,1.81608760,0.63609924,0.17576426,0.02929767,0.43823084,0.04739099,0.60198881,0.95314183,0.00796292
0.75937969,1.75719109,0.61446898,0.17557407,0.02896244,0.43540655,0.04587957,0.57333299,0.91802356,0.00754644
0.76538269,1.69978076,0.59450243,0.17520183,0.02870958,0.43178924,0.04448184,0.54422834,0.88296677,0.00716408
0.77138569,1.64462606,0.57641426,0.17465250,0.02856479,0.42739366,0.04323192,0.51511251,0.84859912,0.00681949
0.77738869,1.59240879,0.56036810,0.17393965,0.02854996,0.42225893,0.04215769,0.48640001,0.81548050,0.00651527
0.78339170,1.54370883,0.54647465,0.17308491,0.02868220,0.41644859,0.04127987,0.45847207,0.78408800,0.00625287
0.78939470,1.49899265,0.53479089,0.17211708,0.02897307,0.41004977,0.04061139,0.43166813,0.75480417,0.00603268
0.79539770,1.45860501,0.52532045,0.17107085,0.02942802,0.40317123,0.04015694,0.40627898,0.72790910,0.00585403
0.80140070,1.42276376,0.51801494,0.16998521,0.03004599,0.39594030,0.03991287,0.38254183,0.70357624,0.00571529
0.80740370,1.39155787,0.51277629,0.16890162,0.03081926,0.38849883,0.03986743,0.36063722,0.68187231,0.00561392
0.81340670,1.36494859,0.50945991,0.16786191,0.03173358,0.38099825,0.04000123,0.34068794,0.66276093,0.00554664
0.81940970,1.34277376,0.50787868,0.16690609,0.03276848,0.37359381,0.04028804,0.32275965,0.64610984,0.00550947
0.82541271,1.32475491,0.50780771,0.16607012,0.03389783,0.36643835,0.04069576,0.30686318,0.63170129,0.00549792
0.83141571,1.31050725,0.50898984,0.16538379,0.03509069,0.35967582,0.04118770,0.29295834,0.61924504,0.00550710
0.83741871,1.29955204,0.51114165,0.16486870,0.03631228,0.35343482,0.04172394,0.28095881,0.60839349,0.00553186
0.84342171,1.29133114,0.51396018,0.16453662,0.03752509,0.34782258,0.04226281,0.27073809,0.59875816,0.00556692
0.84942471,1.28522354,0.51712999,0.16438816,0.03869020,0.34291958,0.04276242,0.26213617,0.58992688,0.00560705
0.85542771,1.28056313,0.52033064,0.16441199,0.03976856,0.33877521,0.04318219,0.25496655,0.58148104,0.00564713
0.86143072,1.27665765,0.52324425,0.16458450,0.04072237,0.33540467,0.04348426,0.24902359,0.57301218,0.00568236
0.86743372,1.27280801,0.52556319,0.16487010,0.04151634,0.33278733,0.04363479,0.24408971,0.56413728,0.00570829
0.87343672,1.26832769,0.52699749,0.16522208,0.04211892,0.33086671,0.04360509,0.23994249,0.55451227,0.00572096
0.87943972,1.26256150,0.52728187,0.16558397,0.04250334,0.32955203,0.04337250,0.23636128,0.54384329,0.00571700
0.88544272,1.25490332,0.52618221,0.16589152,0.04264853,0.32872152,0.04292102,0.23313332,0.53189534,0.00569365
0.89144572,1.24481218,0.52350115,0.16607506,0.04253971,0.32822702,0.04224164,0.23005906,0.51849816,0.00564882
0.89744872,1.23182634,0.51908271,0.16606214,0.04216884,0.32790010,0.04133250,0.22695690,0.50354921,0.00558113
0.90345173,1.21557475,0.51281574,0.16578049,0.04153477,0.32755901,0.04019858,0.22366689,0.48701385,0.00548990
0.90945473,1.19578584,0.50463612,0.16516103,0.04064311,0.32701649,0.03885137,0.22005370,0.46892292,0.00537512
0.91545773,1.17229317,0.49452754,0.16414077,0.03950593,0.32608780,0.03730811,0.21600855,0.44936783,0.00523745
0.92146073,1.14503789,0.48252101,0.16266560,0.03814110,0.32459878,0.03559100,0.21145041,0.42849377,0.00507812
0.92746373,1.11406801,0.46869288,0.16069272,0.03657161,0.32239344,0.03372620,0.20632618,0.40649129,0.00489891
0.93346673,1.07953458,0.45316178,0.15819267,0.03482459,0.31934075,0.03174272,0.20061012,0.38358680,0.00470204
0.93946973,1.04168483,0.43608426,0.15515076,0.03293031,0.31534032,0.02967136,0.19430260,0.36003236,0.00449009
0.94547274,1.00085280,0.41764955,0.15156800,0.03092109,0.31032671,0.02754362,0.18742806,0.33609550,0.00426593
0.95147574,0.95744761,0.39807359,0.14746130,0.02883022,0.30427214,0.02539060,0.18003249,0.31204910,0.00403258
0.95747874,0.91193989,0.37759241,0.14286313,0.02669092,0.29718752,0.02324214,0.17218043,0.28816213,0.00379317
0.96348174,0.86484691,0.35645534,0.13782044,0.02453531,0.28912179,0.02112594,0.16395164,0.26469127,0.00355082
0.96948474,0.81671684,0.33491802,0.13239311,0.02239363,0.28015958,0.01906696,0.15543749,0.24187377,0.00330856
0.97548774,0.76811271,0.31323564,0.12665184,0.02029345,0.27041738,0.01708691,0.14673732,0.21992171,0.00306928
0.98149075,0.71959655,0.29165653,0.12067567,0.01825917,0.26003845,0.01520388,0.13795477,0.19901768,0.00283564
0.98749375,0.67171429,0.27041628,0.11454923,0.01631157,0.24918663,0.01343223,0.12919423,0.17931199,0.00261003
0.99349675,0.62498173,0.24973254,0.10835981,0.01446762,0.23803957,0.01178258,0.12055752,0.16092117,0.00239453
0.99949975,0.57987212,0.22980068,0.10219442,0.01274038,0.22678146,0.01026187,0.11214090,0.14392783,0.00219091
1.00550275,0.53680557,0.21079032,0.09613695,0.01113908,0.21559584,0.00887368,0.10403249,0.12838162,0.00200054
1.01150575,0.49614063,0.19284285,0.09026559,0.00966935,0.20465875,0.00761851,0.09631005,0.11430111,0.00182449
1.01750875,0.45816813,0.17606989,0.08465049,0.00833345,0.19413237,0.00649416,0.08903940,0.10167646,0.00166344
1.02351176,0.42310746,0.16055271,0.07935191,0.00713069,0.18415972,0.00549618,0.08227324,0.09047256,0.00151774
1.02951476,0.39110522,0.14634257,0.07441879,0.00605784,0.17486037,0.00461830,0.07605054,0.08063263,0.00138745
1.03551776,0.36223627,0.13346192,0.06988791,0.00510959,0.16632733,0.00385289,0.07039645,0.07208191,0.00127230
1.04152076,0.33650688,0.12190629,0.06578345,0.00427897,0.15862540,0.00319134,0.06532270,0.06473146,0.00117182
1.04752376,0.31385991,0.11164686,0.06211718,0.00355782,0.15179073,0.00262447,0.06082837,0.05848189,0.00108529
