energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-3.06453227,3.92933954,0.27332004,1.18282446,0.03598744,0.12878004,0.62540719,2.27808812,0.06040286,0.40499734
-3.05852926,3.81717162,0.26550609,1.13897426,0.03380401,0.12661689,0.60045992,2.22518832,0.05996380,0.38879521
-3.05252626,3.69353143,0.25704057,1.09224405,0.03158249,0.12389239,0.57432134,2.16500322,0.05917775,0.37166935
-3.04652326,3.56018429,0.24805445,1.04327358,0.02935734,0.12067327,0.54738101,2.09839069,0.05806396,0.35383007
-3.04052026,3.41906043,0.23868847,0.99272691,0.02716173,0.11703934,0.52001712,2.02633202,0.05664884,0.33549307
-3.03451726,3.27220892,0.22909003,0.94127826,0.02502682,0.11308156,0.49258791,1.94990571,0.05496529,0.31687401
-3.02851426,3.12175091,0.21941015,0.88959833,0.02298120,0.10889988,0.46542449,1.87026032,0.05305175,0.29818366
-3.02251126,2.96983333,0.20980037,0.83834135,0.02105037,0.10460075,0.43882523,1.78858706,0.05095120,0.27962339
-3.01650825,2.81858417,0.20040982,0.78813317,0.01925640,0.10029457,0.41305167,1.70609269,0.04871001,0.26138151
-3.01050525,2.67007018,0.19138240,0.73956062,0.01761769,0.09609299,0.38832614,1.62397344,0.04637675,0.24363009
-3.00450225,2.52625785,0.18285407,0.69316222,0.01614875,0.09210625,0.36483075,1.54339038,0.04400099,0.22652271
-2.99849925,2.38897825,0.17495041,0.64942038,0.01486019,0.08844055,0.34270785,1.46544674,0.04163209,0.21019273
-2.99249625,2.25989619,0.16778432,0.60875521,0.01375877,0.08519556,0.32206157,1.39116744,0.03931815,0.19475242
-2.98649325,2.14048394,0.16145393,0.57151971,0.01284741,0.08246207,0.30296026,1.32148119,0.03710492,0.18029259
-2.98049025,2.03199988,0.15604076,0.53799657,0.01212548,0.08031994,0.28543968,1.25720532,0.03503493,0.16688284
-2.97448724,1.93547196,0.15160815,0.50839632,0.01158892,0.07883627,0.26950659,1.19903345,0.03314668,0.15457227
-2.96848424,1.85168606,0.14819987,0.48285678,0.01123053,0.07806382,0.25514252,1.14752608,0.03147404,0.14339057
-2.96248124,1.78117915,0.14583914,0.46144378,0.01104031,0.07803984,0.24230763,1.10310420,0.03004574,0.13334940
-2.95647824,1.72423721,0.14452794,0.44415302,0.01100574,0.07878518,0.23094437,1.06604572,0.02888502,0.12444396
-2.95047524,1.68089766,0.14424673,0.43091291,0.01111215,0.08030375,0.22098090,1.03648493,0.02800943,0.11665468
-2.94447224,1.65095619,0.14495457,0.42158847,0.01134313,0.08258236,0.21233418,1.01441466,0.02743074,0.10994898
-2.93846923,1.63397782,0.14658975,0.41598607,0.01168091,0.08559087,0.20491270,0.99969112,0.02715497,0.10428298
-2.93246623,1.62931188,0.14907093,0.41385896,0.01210681,0.08928275,0.19861881,0.99204136,0.02718250,0.09960320
-2.92646323,1.63611075,0.15229874,0.41491367,0.01260170,0.09359595,0.19335073,0.99107297,0.02750834,0.09584815
-2.92046023,1.65335200,0.15615798,0.41881702,0.01314646,0.09845413,0.18900427,0.99628601,0.02812238,0.09294985
-2.91445723,1.67986353,0.16052026,0.42520370,0.01372247,0.10376823,0.18547432,1.00708671,0.02900977,0.09083522
-2.90845423,1.71435138,0.16524707,0.43368450,0.01431211,0.10943826,0.18265614,1.02280283,0.03015134,0.08942739
-2.90245123,1.75542953,0.17019330,0.44385477,0.01489922,0.11535550,0.18044662,1.04270025,0.03152408,0.08864694
-2.89644822,1.80165129,0.17521095,0.45530318,0.01546960,0.12140476,0.17874538,1.06600038,0.03310164,0.08841304
-2.89044522,1.85154148,0.18015311,0.46762063,0.01601145,0.12746696,0.17745595,1.09189814,0.03485493,0.08864455
-2.88444222,1.90362880,0.18487784,0.48040888,0.01651569,0.13342179,0.17648685,1.11958004,0.03675268,0.08926107
-2.87843922,1.95647754,0.18925206,0.49328902,0.01697633,0.13915039,0.17575268,1.14824183,0.03876210,0.09018394
-2.87243622,2.00871791,0.19315519,0.50590925,0.01739069,0.14453811,0.17517523,1.17710557,0.04084952,0.09133719
-2.86643322,2.05907418,0.19648230,0.51795200,0.01775949,0.14947713,0.17468441,1.20543540,0.04298110,0.09264856
-2.86043022,2.10638998,0.19914689,0.52913995,0.01808690,0.15386896,0.17421915,1.23255197,0.04512345,0.09405028
-2.85442721,2.14964994,0.20108299,0.53924102,0.01838038,0.15762673,0.17372808,1.25784488,0.04724437,0.09547997
-2.84842421,2.18799711,0.20224656,0.54807184,0.01865049,0.16067720,0.17316999,1.28078304,0.04931346,0.09688133
-2.84242121,2.22074578,0.20261619,0.55549981,0.01891047,0.16296238,0.17251406,1.30092263,0.05130273,0.09820481
-2.83641821,2.24738912,0.20219300,0.56144366,0.01917575,0.16444083,0.17173968,1.31791244,0.05318716,0.09940809
-2.83041521,2.26760159,0.20099981,0.56587223,0.01946337,0.16508850,0.17083609,1.33149652,0.05494514,0.10045642
-2.82441221,2.28123605,0.19907957,0.56880187,0.01979125,0.16489908,0.16980157,1.34151405,0.05655879,0.10132280
-2.81840920,2.28831554,0.19649322,0.57029220,0.02017745,0.16388395,0.16864236,1.34789651,0.05801426,0.10198793
-2.81240620,2.28902024,0.19331689,0.57044057,0.02063932,0.16207165,0.16737126,1.35066214,0.05930174,0.10244003
-2.80640320,2.28366995,0.18963883,0.56937544,0.02119277,0.15950688,0.16600608,1.34990806,0.06041543,0.10267432
-2.80040020,2.27270274,0.18555593,0.56724876,0.02185138,0.15624921,0.16456779,1.34580011,0.06135332,0.10269248
-2.79439720,2.25665068,0.18117018,0.56422790,0.02262579,0.15237130,0.16307873,1.33856104,0.06211686,0.10250182
-2.78839420,2.23611346,0.17658504,0.56048720,0.02352296,0.14795697,0.16156067,1.32845721,0.06271047,0.10211432
-2.78239120,2.21173106,0.17190209,0.55619971,0.02454578,0.14309895,0.16003308,1.31578457,0.06314094,0.10154560
-2.77638819,2.18415644,0.16721779,0.55152931,0.02569264,0.13789660,0.15851151,1.30085431,0.06341676,0.10081382
-2.77038519,2.15402956,0.16262076,0.54662366,0.02695731,0.13245340,0.15700626,1.28397885,0.06354747,0.09993853
-2.76438219,2.12195357,0.15818947,0.54160822,0.02832895,0.12687463,0.15552137,1.26545876,0.06354288,0.09893963
-2.75837919,2.08847441,0.15399049,0.53658165,0.02979229,0.12126496,0.15405401,1.24557126,0.06341246,0.09783636
-2.75237619,2.05406448,0.15007736,0.53161269,0.03132807,0.11572632,0.15259429,1.22456066,0.06316473,0.09664646
-2.74637319,2.01911109,0.14649004,0.52673874,0.03291363,0.11035580,0.15112550,1.20263139,0.06280677,0.09538548
-2.74037019,1.98391019,0.14325493,0.52196619,0.03452355,0.10524392,0.14962482,1.17994377,0.06234390,0.09406633
-2.73436718,1.94866530,0.14038550,0.51727232,0.03613061,0.10047303,0.14806434,1.15661276,0.06177950,0.09269903
-2.72836418,1.91349179,0.13788338,0.51260873,0.03770666,0.09611601,0.14641250,1.13270977,0.06111502,0.09129064
-2.72236118,1.87842585,0.13573982,0.50790611,0.03922362,0.09223530,0.14463575,1.10826736,0.06035012,0.08984544
-2.71635818,1.84343765,0.13393752,0.50307992,0.04065443,0.08888204,0.14270040,1.08328639,0.05948305,0.08836528
-2.71035518,1.80844769,0.13245260,0.49803687,0.04197405,0.08609559,0.14057451,1.05774550,0.05851105,0.08685009
-2.70435218,1.77334538,0.13125670,0.49268153,0.04316023,0.08390318,0.13822978,1.03161202,0.05743098,0.08529841
-2.69834917,1.73800870,0.13031903,0.48692302,0.04419426,0.08231979,0.13564325,1.00485387,0.05623991,0.08370809
-2.69234617,1.70232374,0.12960833,0.48068116,0.04506150,0.08134823,0.13279888,0.97745174,0.05493579,0.08207690
-2.68634317,1.66620319,0.12909467,0.47389188,0.04575183,0.08097938,0.12968865,0.94941079,0.05351811,0.08040314
-2.68034017,1.62960256,0.12875089,0.46651162,0.04625972,0.08119255,0.12631348,0.92077133,0.05198843,0.07868614
-2.67433717,1.59253359,0.12855388,0.45852055,0.04658435,0.08195608,0.12268362,0.89161776,0.05035090,0.07692668
-2.66833417,1.55507422,0.12848543,0.44992436,0.04672932,0.08322801,0.11881866,0.86208553,0.04861258,0.07512723
-2.66233117,1.51737472,0.12853285,0.44075483,0.04670235,0.08495700,0.11474718,0.83236562,0.04678369,0.07329207
-2.65632816,1.47966003,0.12868926,0.43106904,0.04651478,0.08708342,0.11050595,0.80270644,0.04487761,0.07142732
-2.65032516,1.44222849,0.12895360,0.42094751,0.04618097,0.08954056,0.10613893,0.77341308,0.04291082,0.06954072
-2.64432216,1.40544721,0.12933048,0.41049130,0.04571767,0.09225616,0.10169588,0.74484409,0.04090261,0.06764147
-2.63831916,1.36974466,0.12982981,0.39981850,0.04514329,0.09515402,0.09723098,0.71740584,0.03887475,0.06573989
-2.63231616,1.33560118,0.13046636,0.38906020,0.04447730,0.09815589,0.09280120,0.69154497,0.03685098,0.06384708
-2.62631316,1.30353774,0.13125917,0.37835628,0.04373953,0.10118345,0.08846475,0.66773903,0.03485647,0.06197456
-2.62031016,1.27410387,0.13223098,0.36785125,0.04294967,0.10416043,0.08427957,0.64648589,0.03291720,0.06013399
-2.61430715,1.24786513,0.13340762,0.35769033,0.04212678,0.10701483,0.08030196,0.62829218,0.03105943,0.05833685
-2.60830415,1.22539046,0.13481733,0.34801595,0.04128892,0.10968103,0.07658531,0.61366116,0.02930899,0.05659429
-2.60230115,1.20723995,0.13649011,0.33896468,0.04045289,0.11210196,0.07317910,0.60308029,0.02769084,0.05491693
-2.59629815,1.19395293,0.13845706,0.33066483,0.03963407,0.11423098,0.07012802,0.59700890,0.02622850,0.05331488
-2.59029515,1.18603678,0.14074964,0.32323449,0.03884635,0.11603354,0.06747138,0.59586603,0.02494365,0.05179766
-2.58429215,1.18395615,0.14339886,0.31678021,0.03810210,0.11748858,0.06524261,0.60001885,0.02385580,0.05037432
-2.57828914,1.18812289,0.14643449,0.31139601,0.03741225,0.11858940,0.06346900,0.60977170,0.02298198,0.04905350
-2.57228614,1.19888639,0.14988417,0.30716289,0.03678632,0.11934422,0.06217152,0.62535607,0.02233661,0.04784353
-2.56628314,1.21652467,0.15377243,0.30414853,0.03623258,0.11977613,0.06136479,0.64692169,0.02193132,0.04675256
-2.56028014,1.24123601,0.15811978,0.30240724,0.03575808,0.11992261,0.06105713,0.67452894,0.02177496,0.04578859
-2.55427714,1.27313156,0.16294179,0.30198010,0.03536875,0.11983459,0.06125068,0.70814285,0.02187358,0.04495955
-2.54827414,1.31222907,0.16824819,0.30289510,0.03506947,0.11957498,0.06194154,0.74762906,0.02223051,0.04427336
-2.54227114,1.35844816,0.17404214,0.30516750,0.03486408,0.11921695,0.06312011,0.79275185,0.02284645,0.04373781
-2.53626813,1.41160753,0.18031970,0.30880015,0.03475541,0.11884172,0.06477129,0.84317465,0.02371961,0.04336064
-2.53026513,1.47142441,0.18706943,0.31378400,0.03474525,0.11853632,0.06687496,0.89846315,0.02484593,0.04314940
-2.52426213,1.53751676,0.19427234,0.32009869,0.03483435,0.11839109,0.06940643,0.95809136,0.02621922,0.04311139
-2.51825913,1.60940843,0.20190209,0.32771326,0.03502239,0.11849718,0.07233706,1.02145036,0.02783149,0.04325365
-2.51225613,1.68653727,0.20992542,0.33658704,0.03530796,0.11894416,0.07563494,1.08786007,0.02967310,0.04358287
-2.50625313,1.76826638,0.21830295,0.34667063,0.03568856,0.11981764,0.07926575,1.15658350,0.03173313,0.04410537
-2.50025013,1.85389803,0.22699006,0.35790697,0.03616061,0.12119722,0.08319370,1.22684335,0.03399958,0.04482716
-2.49424712,1.94268985,0.23593798,0.37023250,0.03671951,0.12315455,0.08738251,1.29784041,0.03645975,0.04575390
-2.48824412,2.03387264,0.24509502,0.38357820,0.03735963,0.12575177,0.09179651,1.36877299,0.03910039,0.04689100
-2.48224112,2.12666897,0.25440763,0.39787057,0.03807446,0.12904008,0.09640172,1.43885689,0.04190806,0.04824360
-2.47623812,2.22031161,0.26382149,0.41303235,0.03885660,0.13305872,0.10116680,1.50734484,0.04486923,0.04981663
-2.47023512,2.31406083,0.27328237,0.42898296,0.03969794,0.13783409,0.10606401,1.57354469,0.04797050,0.05161472
-2.46423212,2.40721956,0.28273672,0.44563855,0.04058969,0.14337910,0.11106986,1.63683553,0.05119862,0.05364213
-2.45822911,2.49914561,0.29213204,0.46291160,0.04152248,0.14969278,0.11616554,1.69668095,0.05454045,0.05590251
-2.45222611,2.58926026,0.30141692,0.48071017,0.04248647,0.15675995,0.12133712,1.75263887,0.05798288,0.05839861
-2.44622311,2.67705272,0.31054084,0.49893668,0.04347142,0.16455117,0.12657529,1.80436743,0.06151260,0.06113188
-2.44022011,2.76208036,0.31945367,0.51748648,0.04446675,0.17302266,0.13187484,1.85162682,0.06511576,0.06410185
-2.43421711,2.84396474,0.32810518,0.53624615,0.04546164,0.18211651,0.13723371,1.89427693,0.06877761,0.06730559
-2.42821411,2.92238401,0.33644433,0.55509189,0.04644514,0.19176098,0.14265177,1.93227114,0.07248201,0.07073695
-2.42221111,2.99706220,0.34441874,0.57388799,0.04740620,0.20187094,0.14812929,1.96564665,0.07621096,0.07438585
-2.41620810,3.06775657,0.35197428,0.59248577,0.04833384,0.21234860,0.15366531,1.99451198,0.07994413,0.07823755
-2.41020510,3.13424388,0.35905490,0.61072305,0.04921728,0.22308441,0.15925579,2.01903254,0.08365840,0.08227197
-2.40420210,3.19630697,0.36560285,0.62842436,0.05004608,0.23395828,0.16489193,2.03941507,0.08732754,0.08646321
-2.39819910,3.25372273,0.37155928,0.64540206,0.05081031,0.24484109,0.17055859,2.05589189,0.09092199,0.09077917
-2.39219610,3.30625258,0.37686525,0.66145845,0.05150078,0.25559655,0.17623295,2.06870604,0.09440881,0.09518145
-2.38619310,3.35363641,0.38146319,0.67638886,0.05210923,0.26608336,0.18188364,2.07809798,0.09775191,0.09962550
-2.38019010,3.39559062,0.38529863,0.68998573,0.05262854,0.27615773,0.18747028,2.08429463,0.10091239,0.10406110
-2.37418709,3.43181065,0.38832232,0.70204349,0.05305293,0.28567612,0.19294360,2.08750136,0.10384922,0.10843316
-2.36818409,3.46197801,0.39049236,0.71236417,0.05337811,0.29449831,0.19824613,2.08789712,0.10652010,0.11268284
-2.36218109,3.48577160,0.39177651,0.72076345,0.05360146,0.30249047,0.20331344,2.08563294,0.10888255,0.11674889
-2.35617809,3.50288259,0.39215425,0.72707681,0.05372205,0.30952846,0.20807591,2.08083357,0.11089520,0.12056936
-2.35017509,3.51303203,0.39161868,0.73116560,0.05374066,0.31550089,0.21246102,2.07360202,0.11251910,0.12408339
-2.34417209,3.51599009,0.39017792,0.73292266,0.05365977,0.32031213,0.21639588,2.06402642,0.11371925,0.12723314
-2.33816908,3.51159572,0.38785617,0.73227708,0.05348338,0.32388497,0.21981005,2.05218861,0.11446596,0.12996575
-2.33216608,3.49977536,0.38469406,0.72919809,0.05321681,0.32616288,0.22263840,2.03817375,0.11473621,0.13223523
-2.32616308,3.48055968,0.38074846,0.72369756,0.05286645,0.32711174,0.22482393,2.02208016,0.11451485,0.13400417
-2.32016008,3.45409706,0.37609167,0.71583113,0.05243946,0.32672101,0.22632031,2.00402879,0.11379550,0.13524525
-2.31415708,3.42066316,0.37081007,0.70569793,0.05194339,0.32500421,0.22709411,1.98417161,0.11258122,0.13594240
-2.30815408,3.38066594,0.36500223,0.69343866,0.05138584,0.32199876,0.22712659,1.96269850,0.11088483,0.13609162
-2.30215108,3.33464588,0.35877670,0.67923237,0.05077410,0.31776515,0.22641496,1.93984235,0.10872887,0.13570144
-2.29614807,3.28327148,0.35224952,0.66329196,0.05011484,0.31238541,0.22497300,1.91588213,0.10614515,0.13479290
-2.29014507,3.22733056,0.34554165,0.64585855,0.04941384,0.30596118,0.22283130,1.89114402,0.10317403,0.13339920
-2.28414207,3.16771778,0.33877641,0.62719519,0.04867578,0.29861109,0.22003676,1.86600079,0.09986331,0.13156501
-2.27813907,3.10541953,0.33207716,0.60758000,0.04790415,0.29046800,0.21665173,1.84086973,0.09626691,0.12934540
-2.27213607,3.04149690,0.32556522,0.58729922,0.04710119,0.28167585,0.21275279,1.81620937,0.09244326,0.12680460
-2.26613307,2.97706801,0.31935823,0.56664033,0.04626801,0.27238652,0.20842911,1.79251566,0.08845370,0.12401455
-2.26013007,2.91329037,0.31356886,0.54588570,0.04540471,0.26275659,0.20378074,1.77031771,0.08436071,0.12105329
-2.25412706,2.85134428,0.30830406,0.52530680,0.04451065,0.25294435,0.19891672,1.75017356,0.08022622,0.11800345
-2.24812406,2.79241776,0.30366468,0.50515936,0.04358476,0.24310696,0.19395317,1.73266614,0.07611005,0.11495061
-2.24212106,2.73769328,0.29974542,0.48567944,0.04262589,0.23339788,0.18901145,1.71839936,0.07206851,0.11198179
-2.23611806,2.68833640,0.29663502,0.46708055,0.04163317,0.22396471,0.18421637,1.70799435,0.06815319,0.10918407
-2.23011506,2.64548587,0.29441663,0.44955177,0.04060644,0.21494729,0.17969447,1.70208546,0.06441002,0.10664320
-2.22411206,2.61024487,0.29316802,0.43325679,0.03954656,0.20647616,0.17557243,1.70131565,0.06087870,0.10444246
-2.21810905,2.58367250,0.29296179,0.41833373,0.03845571,0.19867132,0.17197544,1.70633082,0.05759224,0.10266149
-2.21210605,2.56677473,0.29386509,0.40489568,0.03733767,0.19164123,0.16902568,1.71777244,0.05457693,0.10137523
-2.20610305,2.56049397,0.29593907,0.39303154,0.03619794,0.18548199,0.16684065,1.73626800,0.05185244,0.10065292
-2.20010005,2.56569655,0.29923776,0.38280722,0.03504378,0.18027670,0.16553146,1.76241897,0.04943217,0.10055706
-2.19409705,2.58315744,0.30380642,0.37426691,0.03388420,0.17609480,0.16520094,1.79678586,0.04732375,0.10114241
-2.18809405,2.61354204,0.30967946,0.36743424,0.03272982,0.17299157,0.16594168,1.83987039,0.04552962,0.10245490
-2.18209105,2.65738503,0.31687782,0.36231327,0.03159261,0.17100751,0.16783379,1.89209511,0.04404774,0.10453054
-2.17608804,2.71506678,0.32540611,0.35888928,0.03048559,0.17016786,0.17094267,1.95378078,0.04287223,0.10739435
-2.17008504,2.78678817,0.33524957,0.35712925,0.02942247,0.17048205,0.17531660,2.02512253,0.04199406,0.11105925
-2.16408204,2.87254501,0.34637109,0.35698217,0.02841724,0.17194324,0.18098445,2.10616573,0.04140163,0.11552505
-2.15807904,2.97210360,0.35870848,0.35837913,0.02748373,0.17452797,0.18795343,2.19678292,0.04108133,0.12077754
-2.15207604,3.08497922,0.37217233,0.36123351,0.02663517,0.17819604,0.19620721,2.29665328,0.04101799,0.12678776
-2.14607304,3.21041927,0.38664447,0.36544110,0.02588379,0.18289052,0.20570432,2.40524614,0.04119524,0.13351159
-2.14007004,3.34739300,0.40197751,0.37088063,0.02524046,0.18853821,0.21637716,2.52180995,0.04159579,0.14088953
-2.13406703,3.49458935,0.41799544,0.37741447,0.02471436,0.19505037,0.22813166,2.64536825,0.04220162,0.14884702
-2.12806403,3.65042432,0.43449538,0.38488999,0.02431272,0.20232386,0.24084762,2.77472344,0.04299416,0.15729504
-2.12206103,3.81305868,0.45125068,0.39314135,0.02404065,0.21024281,0.25438005,2.90846942,0.04395433,0.16613129
-2.11605803,3.98042645,0.46801518,0.40199186,0.02390106,0.21868056,0.26856120,3.04501327,0.04506263,0.17524172
-2.11005503,4.15027396,0.48452872,0.41125702,0.02389456,0.22750212,0.28320361,3.18260580,0.04629918,0.18450256
-2.10405203,4.32020866,0.50052350,0.42074793,0.02401956,0.23656687,0.29810392,3.31938056,0.04764373,0.19378280
-2.09804902,4.48775630,0.51573124,0.43027521,0.02427232,0.24573160,0.31304745,3.45340001,0.04907573,0.20294685
-2.09204602,4.65042453,0.52989089,0.43965316,0.02464710,0.25485356,0.32781339,3.58270732,0.05057438,0.21185766
-2.08604302,4.80577061,0.54275637,0.44870404,0.02513636,0.26379372,0.34218042,3.70538201,0.05211863,0.22037984
-2.08004002,4.95147045,0.55410423,0.45726223,0.02573098,0.27241978,0.35593260,3.81959700,0.05368733,0.22838289
-2.07403702,5.08538623,0.56374080,0.46517820,0.02642049,0.28060912,0.36886529,3.92367484,0.05525928,0.23574439
-2.06803402,5.20562961,0.57150848,0.47232202,0.02719334,0.28825135,0.38079087,4.01614061,0.05681334,0.24235297
-2.06203102,5.31061794,0.57729102,0.47858624,0.02803716,0.29525049,0.39154409,4.09576915,0.05832856,0.24811102
-2.05602801,5.39912085,0.58101736,0.48388816,0.02893908,0.30152670,0.40098670,4.16162459,0.05978430,0.25293705
-2.05002501,5.47029544,0.58266411,0.48817121,0.02988599,0.30701748,0.40901143,4.21309023,0.06116039,0.25676755
-2.04402201,5.52370834,0.58225627,0.49140551,0.03086480,0.31167833,0.41554485,4.24988757,0.06243728,0.25955840
-2.03801901,5.55934398,0.57986652,0.49358761,0.03186277,0.31548284,0.42054924,4.27208363,0.06359624,0.26128569
-2.03201601,5.57759869,0.57561269,0.49473939,0.03286778,0.31842238,0.42402331,4.28008618,0.06461953,0.26194601
-2.02601301,5.57926113,0.56965395,0.49490622,0.03386859,0.32050518,0.42600166,4.27462715,0.06549069,0.26155619
-2.02001001,5.56547991,0.56218551,0.49415448,0.03485510,0.32175514,0.42655321,4.25673514,0.06619470,0.26015247
-2.01400700,5.53772011,0.55343233,0.49256861,0.03581861,0.32221024,0.42577842,4.22769810,0.06671832,0.25778926
-2.00800400,5.49771050,0.54364192,0.49024769,0.03675202,0.32192073,0.42380558,4.18901795,0.06705036,0.25453742
-2.00200100,5.44738389,0.53307658,0.48730188,0.03765002,0.32094719,0.42078632,4.14235916,0.06718198,0.25048218
-1.99599800,5.38881296,0.52200536,0.48384873,0.03850924,0.31935845,0.41689034,4.08949327,0.06710697,0.24572086
-1.98999500,5.32414427,0.51069604,0.48000955,0.03932834,0.31722958,0.41229979,4.03224191,0.06682210,0.24036028
-1.98399200,5.25553291,0.49940749,0.47590594,0.04010804,0.31463985,0.40720337,3.97242026,0.06632734,0.23451418
-1.97798899,5.18508015,0.48838249,0.47165666,0.04085113,0.31167086,0.40179038,3.91178327,0.06562615,0.22830049
-1.97198599,5.11477627,0.47784151,0.46737478,0.04156234,0.30840486,0.39624499,3.85197634,0.06472560,0.22183876
-1.96598299,5.04645027,0.46797743,0.46316537,0.04224823,0.30492317,0.39074085,3.79449237,0.06363654,0.21524761
-1.95997999,4.98172792,0.45895150,0.45912362,0.04291700,0.30130489,0.38543637,3.74063599,0.06237357,0.20864244
-1.95397699,4.92199918,0.45089057,0.45533352,0.04357815,0.29762586,0.38047060,3.69149630,0.06095501,0.20213328
-1.94797399,4.86839545,0.44388573,0.45186704,0.04424226,0.29395774,0.37596005,3.64792831,0.05940270,0.19582298
-1.94197099,4.82177684,0.43799230,0.44878387,0.04492058,0.29036745,0.37199643,3.61054321,0.05774171,0.18980569
-1.93596798,4.78272918,0.43323112,0.44613158,0.04562467,0.28691681,0.36864539,3.57970739,0.05600000,0.18416558
-1.92996498,4.75157014,0.42959110,0.44394630,0.04636603,0.28366225,0.36594617,3.55554933,0.05420785,0.17897594
-1.92396198,4.72836347,0.42703282,0.44225370,0.04715566,0.28065495,0.36391235,3.53797380,0.05239733,0.17429859
-1.91795898,4.71294022,0.42549307,0.44107034,0.04800373,0.27794086,0.36253336,3.52668202,0.05060166,0.17018351
-1.91195598,4.70492549,0.42488990,0.44040517,0.04891918,0.27556106,0.36177680,3.52119670,0.04885446,0.16666881
-1.90595298,4.70376923,0.42512826,0.44026120,0.04990937,0.27355208,0.36159141,3.52089069,0.04718906,0.16378087
-1.89994997,4.70877962,0.42610562,0.44063712,0.05097981,0.27194630,0.36191053,3.52501762,0.04563773,0.16153470
-1.89394697,4.71915743,0.42771754,0.44152888,0.05213385,0.27077236,0.36265573,3.53274363,0.04423097,0.15993444
-1.88794397,4.73402999,0.42986281,0.44293114,0.05337250,0.27005553,0.36374069,3.54317869,0.04299684,0.15897399
-1.88194097,4.75248354,0.43244796,0.44483836,0.05469422,0.26981805,0.36507490,3.55540649,0.04196034,0.15863770
-1.87593797,4.77359298,0.43539101,0.44724564,0.05609482,0.27007931,0.36656715,3.56851217,0.04114289,0.15890111
-1.86993497,4.79644804,0.43862411,0.45014924,0.05756739,0.27085596,0.36812860,3.58160704,0.04056189,0.15973172
-1.86393197,4.82017556,0.44209526,0.45354658,0.05910227,0.27216189,0.36967539,3.59384993,0.04023045,0.16108977
-1.85792896,4.84395742,0.44576883,0.45743603,0.06068715,0.27400806,0.37113059,3.60446483,0.04015714,0.16292899
-1.85192596,4.86704411,0.44962499,0.46181620,0.06230716,0.27640218,0.37242558,3.61275479,0.04034598,0.16519740
-1.84592296,4.88876412,0.45365811,0.46668497,0.06394507,0.27934828,0.37350080,3.61811221,0.04079644,0.16783802
-1.83991996,4.90852951,0.45787433,0.47203830,0.06558157,0.28284616,0.37430585,3.62002561,0.04150362,0.17078968
-1.83391696,4.92583800,0.46228835,0.47786879,0.06719559,0.28689077,0.37479914,3.61808337,0.04245849,0.17398779
-1.82791396,4.94027218,0.46691974,0.48416423,0.06876474,0.29147147,0.37494714,3.61197469,0.04364822,0.17736513
-1.82191096,4.95149635,0.47178889,0.49090610,0.07026575,0.29657130,0.37472327,3.60148819,0.04505658,0.18085271
-1.81590795,4.95925149,0.47691303,0.49806812,0.07167504,0.30216625,0.37410666,3.58650846,0.04666439,0.18438068
-1.80990495,4.96334875,0.48230228,0.50561500,0.07296924,0.30822449,0.37308097,3.56701099,0.04844995,0.18787920
-1.80390195,4.96366200,0.48795615,0.51350142,0.07412584,0.31470580,0.37163313,3.54305561,0.05038953,0.19127945
-1.79789895,4.96011951,0.49386057,0.52167119,0.07512373,0.32156091,0.36975244,3.51477872,0.05245782,0.19451459
-1.79189595,4.95269522,0.49998567,0.53005685,0.07594383,0.32873116,0.36742980,3.48238454,0.05462837,0.19752078
-1.78589295,4.94139968,0.50628431,0.53857950,0.07656958,0.33614820,0.36465739,3.44613531,0.05687397,0.20023810
-1.77988994,4.92627079,0.51269154,0.54714907,0.07698740,0.34373402,0.36142855,3.40634081,0.05916706,0.20261153
-1.77388694,4.90736466,0.51912489,0.55566492,0.07718712,0.35140115,0.35773807,3.36334724,0.06148002,0.20459179
-1.76788394,4.88474672,0.52548564,0.56401687,0.07716220,0.35905322,0.35358272,3.31752553,0.06378553,0.20613606
-1.76188094,4.85848343,0.53166078,0.57208655,0.07690996,0.36658584,0.34896195,3.26925964,0.06605680,0.20720868
-1.75587794,4.82863481,0.53752580,0.57974917,0.07643157,0.37388788,0.34387884,3.21893480,0.06826787,0.20778162
-1.74987494,4.79524836,0.54294800,0.58687564,0.07573205,0.38084313,0.33834091,3.16692634,0.07039387,0.20783480
-1.74387194,4.75835463,0.54779034,0.59333507,0.07482009,0.38733236,0.33236111,3.11358936,0.07241132,0.20735633
-1.73786893,4.71796490,0.55191554,0.59899755,0.07370781,0.39323578,0.32595846,3.05924976,0.07429840,0.20634252
-1.73186593,4.67407142,0.55519036,0.60373723,0.07241046,0.39843591,0.31915871,3.00419695,0.07603526,0.20479776
-1.72586293,4.62665024,0.55748994,0.60743565,0.07094605,0.40282068,0.31199458,2.94867876,0.07760440,0.20273430
-1.71985993,4.57566699,0.55870185,0.60998520,0.06933499,0.40628680,0.30450589,2.89289859,0.07899097,0.20017185
-1.71385693,4.52108531,0.55873005,0.61129262,0.06759971,0.40874327,0.29673926,2.83701519,0.08018317,0.19713713
-1.70785393,4.46287782,0.55749821,0.61128253,0.06576430,0.41011483,0.28874767,2.78114491,0.08117258,0.19366336
-1.70185093,4.40103908,0.55495275,0.60990072,0.06385418,0.41034531,0.28058968,2.72536637,0.08195449,0.18978964
