energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-0.15907954,2.11296139,0.00131447,0.02367987,0.34107123,1.30294701,0.00959034,0.19692215,0.14487445,0.51544235
-0.15307654,2.07910087,0.00130994,0.02326933,0.33371999,1.26845170,0.00924361,0.19614833,0.14480332,0.51973189
-0.14707354,2.04486424,0.00130249,0.02286625,0.32665236,1.23418738,0.00890332,0.19520638,0.14465039,0.52346345
-0.14107054,2.01078294,0.00129189,0.02248195,0.32006475,1.20070443,0.00857694,0.19415030,0.14444223,0.52651395
-0.13506753,1.97738145,0.00127791,0.02212778,0.31414863,1.16852219,0.00827154,0.19303802,0.14420858,0.52878309
-0.12906453,1.94517495,0.00126034,0.02181504,0.30908696,1.13812076,0.00799364,0.19193058,0.14398203,0.53020044
-0.12306153,1.91466677,0.00123902,0.02155488,0.30505083,1.10993375,0.00774917,0.19089116,0.14379751,0.53073166
-0.11705853,1.88634540,0.00121387,0.02135805,0.30219601,1.08434193,0.00754341,0.18998395,0.14369166,0.53038333
-0.11105553,1.86068040,0.00118485,0.02123479,0.30065967,1.06166777,0.00738090,0.18927292,0.14370203,0.52920605
-0.10505253,1.83811680,0.00115201,0.02119452,0.30055706,1.04217055,0.00726542,0.18882047,0.14386615,0.52729561
-0.09904952,1.81906796,0.00111549,0.02124566,0.30197837,1.02604233,0.00719992,0.18868591,0.14422038,0.52479195
-0.09304652,1.80390663,0.00107552,0.02139525,0.30498563,1.01340440,0.00718650,0.18892394,0.14479878,0.52187593
-0.08704352,1.79295453,0.00103241,0.02164873,0.30960993,1.00430464,0.00722630,0.18958304,0.14563175,0.51876387
-0.08104052,1.78647077,0.00098656,0.02200958,0.31584887,0.99871561,0.00731951,0.19070389,0.14674478,0.51570008
-0.07503752,1.78463960,0.00093844,0.02247905,0.32366455,0.99653375,0.00746527,0.19231793,0.14815717,0.51294764
-0.06903452,1.78755831,0.00088855,0.02305592,0.33298208,0.99757978,0.00766163,0.19444599,0.14988087,0.51077777
-0.06303152,1.79522601,0.00083747,0.02373631,0.34368884,1.00160055,0.00790554,0.19709726,0.15191945,0.50945828
-0.05702851,1.80753403,0.00078576,0.02451351,0.35563469,1.00827252,0.00819280,0.20026848,0.15426740,0.50924162
-0.05102551,1.82425904,0.00073402,0.02537800,0.36863313,1.01720705,0.00851807,0.20394353,0.15690954,0.51035308
-0.04502251,1.84505924,0.00068280,0.02631752,0.38246355,1.02795764,0.00887496,0.20809335,0.15982091,0.51297964
-0.03901951,1.86947458,0.00063265,0.02731725,0.39687470,1.04002893,0.00925603,0.21267634,0.16296691,0.51726004
-0.03301651,1.89693114,0.00058406,0.02836012,0.41158933,1.05288769,0.00965297,0.21763915,0.16630381,0.52327655
-0.02701351,1.92675005,0.00053744,0.02942727,0.42630987,1.06597531,0.01005676,0.22291780,0.16977963,0.53104882
-0.02101051,1.95816083,0.00049316,0.03049855,0.44072530,1.07872167,0.01045783,0.22843929,0.17333531,0.54053004
-0.01500750,1.99031878,0.00045151,0.03155320,0.45451870,1.09055998,0.01084637,0.23412332,0.17690620,0.55160578
-0.00900450,2.02232605,0.00041268,0.03257052,0.46737559,1.10094201,0.01121254,0.23988443,0.18042375,0.56409536
-0.00300150,2.05325555,0.00037680,0.03353065,0.47899257,1.10935335,0.01154682,0.24563411,0.18381737,0.57775586
0.00300150,2.08217683,0.00034393,0.03441527,0.48908608,1.11532804,0.01184025,0.25128305,0.18701644,0.59228856
0.00900450,2.10818291,0.00031405,0.03520841,0.49740092,1.11846204,0.01208481,0.25674337,0.18995222,0.60734751
0.01500750,2.13041702,0.00028710,0.03589702,0.50371815,1.11842503,0.01227362,0.26193062,0.19255984,0.62254997
0.02101051,2.14809810,0.00026295,0.03647162,0.50786222,1.11497002,0.01240126,0.26676575,0.19478010,0.63748812
0.02701351,2.16054413,0.00024144,0.03692669,0.50970675,1.10794048,0.01246392,0.27117665,0.19656107,0.65174178
0.03301651,2.16719223,0.00022240,0.03726095,0.50917900,1.09727462,0.01245959,0.27509955,0.19785946,0.66489144
0.03901951,2.16761494,0.00020561,0.03747749,0.50626264,1.08300671,0.01238813,0.27847998,0.19864178,0.67653124
0.04502251,2.16153189,0.00019089,0.03758366,0.50099874,1.06526535,0.01225128,0.28127344,0.19888506,0.68628136
0.05102551,2.14881670,0.00017802,0.03759081,0.49348494,1.04426888,0.01205263,0.28344576,0.19857733,0.69379933
0.05702851,2.12949870,0.00016681,0.03751382,0.48387276,1.02031797,0.01179748,0.28497315,0.19771777,0.69878995
0.06303152,2.10375983,0.00015710,0.03737049,0.47236325,0.99378593,0.01149267,0.28584193,0.19631650,0.70101355
0.06903452,2.07192677,0.00014874,0.03718080,0.45920097,0.96510692,0.01114633,0.28604816,0.19439410,0.70029223
0.07503752,2.03445879,0.00014161,0.03696601,0.44466669,0.93476265,0.01076759,0.28559699,0.19198086,0.69651400
0.08104052,1.99193206,0.00013562,0.03674777,0.42906908,0.90326812,0.01036629,0.28450193,0.18911576,0.68963494
0.08704352,1.94502101,0.00013070,0.03654717,0.41273556,0.87115683,0.00995264,0.28278406,0.18584529,0.67967908
0.09304652,1.89447762,0.00012681,0.03638381,0.39600289,0.83896600,0.00953689,0.28047122,0.18222211,0.66673645
0.09904952,1.84110951,0.00012395,0.03627495,0.37920766,0.80722247,0.00912900,0.27759719,0.17830361,0.65095927
0.10505253,1.78575756,0.00012213,0.03623477,0.36267717,0.77642942,0.00873837,0.27420092,0.17415036,0.63255662
0.11105553,1.72927407,0.00012140,0.03627377,0.34672099,0.74705466,0.00837358,0.27032584,0.16982463,0.61178785
0.11705853,1.67250205,0.00012183,0.03639833,0.33162345,0.71952059,0.00804217,0.26601918,0.16538883,0.58895497
0.12306153,1.61625643,0.00012349,0.03661049,0.31763739,0.69419613,0.00775053,0.26133148,0.16090412,0.56439442
0.12906453,1.56130764,0.00012650,0.03690789,0.30497938,0.67139086,0.00750378,0.25631604,0.15642908,0.53846852
0.13506753,1.50836814,0.00013100,0.03728397,0.29382636,0.65135149,0.00730575,0.25102856,0.15201851,0.51155683
0.14107054,1.45808215,0.00013713,0.03772826,0.28431410,0.63426051,0.00715899,0.24552680,0.14772245,0.48404778
0.14707354,1.41101873,0.00014511,0.03822699,0.27653706,0.62023728,0.00706488,0.23987028,0.14358540,0.45633069
0.15307654,1.36766838,0.00015514,0.03876372,0.27054995,0.60934117,0.00702378,0.23412008,0.13964574,0.42878856
0.15907954,1.32844301,0.00016749,0.03932015,0.26637057,0.60157669,0.00703513,0.22833871,0.13593551,0.40179160
0.16508254,1.29367910,0.00018248,0.03987701,0.26398393,0.59690048,0.00709771,0.22258991,0.13248034,0.37569169
0.17108554,1.26364371,0.00020048,0.04041499,0.26334725,0.59522966,0.00720986,0.21693864,0.12929972,0.35081790
0.17708854,1.23854296,0.00022191,0.04091569,0.26439562,0.59645138,0.00736967,0.21145099,0.12640755,0.32747297
0.18309155,1.21853243,0.00024729,0.04136250,0.26704797,0.60043313,0.00757521,0.20619413,0.12381287,0.30593081
0.18909455,1.20372879,0.00027718,0.04174145,0.27121312,0.60703331,0.00782477,0.20123628,0.12152083,0.28643494
0.19509755,1.19422208,0.00031225,0.04204197,0.27679539,0.61611181,0.00811700,0.19664660,0.11953388,0.26919784
0.20110055,1.19008796,0.00035323,0.04225749,0.28369966,0.62753988,0.00845106,0.19249507,0.11785296,0.25440097
0.20710355,1.19139896,0.00040093,0.04238593,0.29183548,0.64120911,0.00882675,0.18885223,0.11647880,0.24219547
0.21310655,1.19823438,0.00045623,0.04242999,0.30112010,0.65703883,0.00924452,0.18578886,0.11541319,0.23270336
0.21910955,1.21068783,0.00052008,0.04239729,0.31148015,0.67498171,0.00970550,0.18337542,0.11466009,0.22601900
0.22511256,1.22887212,0.00059343,0.04230034,0.32285209,0.69502713,0.01021146,0.18168138,0.11422657,0.22221077
0.23111556,1.25292088,0.00067729,0.04215633,0.33518116,0.71720207,0.01076468,0.18077424,0.11412354,0.22132277
0.23711856,1.28298664,0.00077261,0.04198671,0.34841920,0.74156945,0.01136779,0.18071843,0.11436606,0.22337648
0.24312156,1.31923532,0.00088031,0.04181667,0.36252125,0.76822367,0.01202365,0.18157389,0.11497339,0.22837208
0.24912456,1.36183705,0.00100119,0.04167444,0.37744139,0.79728363,0.01273505,0.18339447,0.11596854,0.23628962
0.25512756,1.41095362,0.00113591,0.04159043,0.39312791,0.82888334,0.01350451,0.18622616,0.11737751,0.24708968
0.26113057,1.46672307,0.00128494,0.04159634,0.40951833,0.86316037,0.01433401,0.19010513,0.11922806,0.26071369
0.26713357,1.52924180,0.00144850,0.04172412,0.42653454,0.90024269,0.01522475,0.19505572,0.12154820,0.27708379
0.27313657,1.59854524,0.00162650,0.04200486,0.44407840,0.94023439,0.01617686,0.20108842,0.12436430,0.29610224
0.27913957,1.67458765,0.00181852,0.04246775,0.46202822,0.98320086,0.01718924,0.20819794,0.12769906,0.31765055
0.28514257,1.75722230,0.00202373,0.04313892,0.48023635,1.02915412,0.01825934,0.21636140,0.13156934,0.34158818
0.29114557,1.84618283,0.00224093,0.04404039,0.49852814,1.07803903,0.01938303,0.22553682,0.13598395,0.36775115
0.29714857,1.94106686,0.00246844,0.04518911,0.51670242,1.12972100,0.02055448,0.23566197,0.14094164,0.39595054
0.30315158,2.04132291,0.00270416,0.04659604,0.53453356,1.18397591,0.02176618,0.24665363,0.14642918,0.42597107
0.30915458,2.14624142,0.00294558,0.04826544,0.55177507,1.24048283,0.02300893,0.25840740,0.15241995,0.45756988
0.31515758,2.25495065,0.00318977,0.05019433,0.56816463,1.29882003,0.02427195,0.27079802,0.15887283,0.49047583
0.32116058,2.36641823,0.00343346,0.05237216,0.58343037,1.35846464,0.02554303,0.28368040,0.16573176,0.52438934
0.32716358,2.47945858,0.00367308,0.05478069,0.59729804,1.41879636,0.02680875,0.29689122,0.17292580,0.55898300
0.33316658,2.59274665,0.00390488,0.05739426,0.60949886,1.47910513,0.02805475,0.31025122,0.18036997,0.59390316
0.33916958,2.70483783,0.00412499,0.06018018,0.61977757,1.53860288,0.02926609,0.32356810,0.18796664,0.62877265
0.34517259,2.81419388,0.00432952,0.06309953,0.62790041,1.59643914,0.03042755,0.33664003,0.19560765,0.66319466
0.35117559,2.91921439,0.00451472,0.06610818,0.63366262,1.65172000,0.03152408,0.34925965,0.20317707,0.69675787
0.35717859,3.01827298,0.00467705,0.06915812,0.63689511,1.70353013,0.03254121,0.36121852,0.21055436,0.72904291
0.36318159,3.10975736,0.00481332,0.07219892,0.63747009,1.75095700,0.03346547,0.37231193,0.21761815,0.75962998
0.36918459,3.19211196,0.00492080,0.07517951,0.63530539,1.79311660,0.03428483,0.38234384,0.22425010,0.78810754
0.37518759,3.26388180,0.00499730,0.07804990,0.63036734,1.82917980,0.03498913,0.39113190,0.23033906,0.81408188
0.38119060,3.32375610,0.00504126,0.08076314,0.62267210,1.85839834,0.03557040,0.39851241,0.23578512,0.83718718
0.38719360,3.37060987,0.00505180,0.08327706,0.61228554,1.88012947,0.03602328,0.40434493,0.24050338,0.85709581
0.39319660,3.40354196,0.00502876,0.08555602,0.59932156,1.89385831,0.03634524,0.40851649,0.24442741,0.87352837
0.39919960,3.42190779,0.00497274,0.08757240,0.58393913,1.89921691,0.03653681,0.41094516,0.24751212,0.88626309
0.40520260,3.42534539,0.00488501,0.08930781,0.56633817,1.89599922,0.03660171,0.41158292,0.24973579,0.89514394
0.41120560,3.41379319,0.00476756,0.09075393,0.54675434,1.88417131,0.03654684,0.41041757,0.25110137,0.90008723
0.41720860,3.38749874,0.00462295,0.09191300,0.52545320,1.86387617,0.03638224,0.40747366,0.25163676,0.90108609
0.42321161,3.34701745,0.00445430,0.09279772,0.50272374,1.83543284,0.03612090,0.40281232,0.25139401,0.89821253
0.42921461,3.29320106,0.00426513,0.09343081,0.47887161,1.79932981,0.03577847,0.39653001,0.25044763,0.89161684
0.43521761,3.22717596,0.00405926,0.09384400,0.45421235,1.75621273,0.03537282,0.38875612,0.24889179,0.88152417
0.44122061,3.15031198,0.00384070,0.09407662,0.42906455,1.70686683,0.03492360,0.37964953,0.24683670,0.86822827
0.44722361,3.06418244,0.00361353,0.09417379,0.40374346,1.65219479,0.03445164,0.36939426,0.24440420,0.85208260
0.45322661,2.97051718,0.00338177,0.09418424,0.37855490,1.59319071,0.03397829,0.35819419,0.24172277,0.83348902
0.45922961,2.87115012,0.00314923,0.09415800,0.35378980,1.53091125,0.03352477,0.34626734,0.23892226,0.81288459
0.46523262,2.76796362,0.00291949,0.09414390,0.32971929,1.46644520,0.03311141,0.33383958,0.23612834,0.79072693
0.47123562,2.66283169,0.00269574,0.09418713,0.30659057,1.40088241,0.03275699,0.32113825,0.23345729,0.76747883
0.47723862,2.55756459,0.00248076,0.09432690,0.28462348,1.33528356,0.03247806,0.30838589,0.23101103,0.74359290
0.48324162,2.45385702,0.00227683,0.09459434,0.26400784,1.27065177,0.03228835,0.29579429,0.22887294,0.71949677
0.48924462,2.35324194,0.00208576,0.09501084,0.24490150,1.20790716,0.03219823,0.28355904,0.22710439,0.69557977
0.49524762,2.25705204,0.00190882,0.09558678,0.22742924,1.14786537,0.03221435,0.27185498,0.22574251,0.67218156
0.50125063,2.16639017,0.00174681,0.09632075,0.21168221,1.09122054,0.03233933,0.26083250,0.22479895,0.64958334
0.50725363,2.08210982,0.00160002,0.09719946,0.19771817,1.03853346,0.03257166,0.25061500,0.22426011,0.62800194
0.51325663,2.00480618,0.00146834,0.09819810,0.18556228,0.99022505,0.03290572,0.24129742,0.22408842,0.60758710
0.51925963,1.93481778,0.00135128,0.09928134,0.17520839,0.94657507,0.03333193,0.23294601,0.22422500,0.58842202
0.52526263,1.87223819,0.00124800,0.10040482,0.16662085,0.90772602,0.03383706,0.22559922,0.22459335,0.57052703
0.53126563,1.81693686,0.00115746,0.10151707,0.15973675,0.87369155,0.03440465,0.21926953,0.22510391,0.55386603
0.53726863,1.76858763,0.00107838,0.10256181,0.15446847,0.84436899,0.03501560,0.21394637,0.22565937,0.53835549
0.54327164,1.72670342,0.00100939,0.10348043,0.15070655,0.81955493,0.03564871,0.20959959,0.22616033,0.52387526
0.54927464,1.69067491,0.00094908,0.10421461,0.14832272,0.79896327,0.03628145,0.20618354,0.22651107,0.51028060
0.55527764,1.65981144,0.00089599,0.10470885,0.14717322,0.78224457,0.03689058,0.20364144,0.22662516,0.49741488
0.56128064,1.63338195,0.00084877,0.10491295,0.14710214,0.76900592,0.03745295,0.20190974,0.22643053,0.48512207
0.56728364,1.61065404,0.00080612,0.10478409,0.14794483,0.75883044,0.03794611,0.20092243,0.22587385,0.47325844
0.57328664,1.59092952,0.00076687,0.10428866,0.14953141,0.75129553,0.03834899,0.20061491,0.22492379,0.46170294
0.57928964,1.57357481,0.00073003,0.10340357,0.15169018,0.74598923,0.03864251,0.20092725,0.22357325,0.45036560
0.58529265,1.55804517,0.00069474,0.10211708,0.15425097,0.74252417,0.03880997,0.20180687,0.22184014,0.43919376
0.59129565,1.54390201,0.00066033,0.10042914,0.15704834,0.74054864,0.03883755,0.20321032,0.21976695,0.42817566
0.59729865,1.53082268,0.00062629,0.09835117,0.15992464,0.73975459,0.03871454,0.20510414,0.21741892,0.41734150
0.60330165,1.51860304,0.00059228,0.09590540,0.16273277,0.73988243,0.03843356,0.20746498,0.21488095,0.40676190
0.60930465,1.50715283,0.00055810,0.09312374,0.16533868,0.74072269,0.03799064,0.21027861,0.21225348,0.39654392
0.61530765,1.49648478,0.00052367,0.09004634,0.16762347,0.74211480,0.03738518,0.21353837,0.20964744,0.38682494
0.62131066,1.48669814,0.00048906,0.08671978,0.16948509,0.74394317,0.03661992,0.21724278,0.20717866,0.37776481
0.62731366,1.47795806,0.00045438,0.08319521,0.17083963,0.74613112,0.03570068,0.22139265,0.20496181,0.36953676
0.63331666,1.47047177,0.00041984,0.07952633,0.17162202,0.74863310,0.03463614,0.22598784,0.20310444,0.36231738
0.63931966,1.46446329,0.00038567,0.07576738,0.17178627,0.75142561,0.03343758,0.23102385,0.20170119,0.35627641
0.64532266,1.46014776,0.00035215,0.07197126,0.17130521,0.75449765,0.03211843,0.23648844,0.20082860,0.35156675
0.65132566,1.45770694,0.00031956,0.06818783,0.17016968,0.75784099,0.03069396,0.24235848,0.20054069,0.34831511
0.65732866,1.45726701,0.00028815,0.06446243,0.16838725,0.76144098,0.02918083,0.24859727,0.20086558,0.34661382
0.66333167,1.45887975,0.00025817,0.06083475,0.16598057,0.76526836,0.02759670,0.25515248,0.20180333,0.34651412
0.66933467,1.46250810,0.00022985,0.05733790,0.16298533,0.76927242,0.02595976,0.26195480,0.20332502,0.34802114
0.67533767,1.46801659,0.00020336,0.05399796,0.15944803,0.77337599,0.02428837,0.26891751,0.20537317,0.35109095
0.68134067,1.47516714,0.00017885,0.05083371,0.15542352,0.77747243,0.02260062,0.27593699,0.20786350,0.35562953
0.68734367,1.48362040,0.00015643,0.04785680,0.15097257,0.78142471,0.02091401,0.28289414,0.21068789,0.36149393
0.69334667,1.49294239,0.00013618,0.04507208,0.14615947,0.78506676,0.01924508,0.28965679,0.21371837,0.36849528
0.69934967,1.50261606,0.00011812,0.04247827,0.14104977,0.78820677,0.01760915,0.29608286,0.21681204,0.37640380
0.70535268,1.51205736,0.00010230,0.04006872,0.13570830,0.79063247,0.01602006,0.30202426,0.21981659,0.38495529
0.71135568,1.52063460,0.00008869,0.03783238,0.13019747,0.79211787,0.01448998,0.30733131,0.22257618,0.39385904
0.71735868,1.52769062,0.00007732,0.03575481,0.12457594,0.79243123,0.01302928,0.31185752,0.22493746,0.40280670
0.72336168,1.53256624,0.00006815,0.03381924,0.11889765,0.79134373,0.01164647,0.31546434,0.22675532,0.41148184
0.72936468,1.53462417,0.00006121,0.03200761,0.11321132,0.78863839,0.01034813,0.31802592,0.22789830,0.41956975
0.73536768,1.53327217,0.00005649,0.03030150,0.10756017,0.78411881,0.00913894,0.31943345,0.22825322,0.42676716
0.74137069,1.52798437,0.00005406,0.02868306,0.10198207,0.77761711,0.00802178,0.31959884,0.22772905,0.43279147
0.74737369,1.51831994,0.00005396,0.02713572,0.09650997,0.76900094,0.00699781,0.31845785,0.22625965,0.43738920
0.75337669,1.50393821,0.00005632,0.02564477,0.09117244,0.75817894,0.00606663,0.31597215,0.22380554,0.44034331
0.75937969,1.48460983,0.00006126,0.02419784,0.08599440,0.74510463,0.00522645,0.31213055,0.22035447,0.44147925
0.76538269,1.46022353,0.00006898,0.02278516,0.08099795,0.72977843,0.00447427,0.30694920,0.21592095,0.44066939
0.77138569,1.43078840,0.00007969,0.02139965,0.07620307,0.71224796,0.00380611,0.30047076,0.21054468,0.43783590
0.77738869,1.39643179,0.00009364,0.02003694,0.07162836,0.69260645,0.00321720,0.29276278,0.20428824,0.43295187
0.78339170,1.35739313,0.00011114,0.01869518,0.06729159,0.67098967,0.00270217,0.28391522,0.19723395,0.42604081
0.78939470,1.31401427,0.00013247,0.01737482,0.06321012,0.64757138,0.00225527,0.27403731,0.18948023,0.41717457
0.79539770,1.26672674,0.00015799,0.01607824,0.05940113,0.62255778,0.00187054,0.26325400,0.18113766,0.40646977
0.80140070,1.21603686,0.00018801,0.01480938,0.05588166,0.59618116,0.00154196,0.25170210,0.17232489,0.39408306
0.80740370,1.16250934,0.00022286,0.01357330,0.05266852,0.56869312,0.00126362,0.23952629,0.16316458,0.38020534
0.81340670,1.10675016,0.00026283,0.01237578,0.04977793,0.54035767,0.00102978,0.22687526,0.15377966,0.36505523
0.81940970,1.04938945,0.00030817,0.01122291,0.04722515,0.51144454,0.00083503,0.21389799,0.14428988,0.34887209
0.82541271,0.99106511,0.00035907,0.01012068,0.04502399,0.48222293,0.00067430,0.20074048,0.13480889,0.33190886
0.83141571,0.93240755,0.00041563,0.00907474,0.04318624,0.45295584,0.00054294,0.18754288,0.12544186,0.31442497
0.83741871,0.87402616,0.00047785,0.00809006,0.04172116,0.42389523,0.00043677,0.17443711,0.11628369,0.29667963
0.84342171,0.81649779,0.00054563,0.00717079,0.04063495,0.39527804,0.00035204,0.16154509,0.10741782,0.27892561
0.84942471,0.76035738,0.00061873,0.00632012,0.03993039,0.36732306,0.00028547,0.14897746,0.09891559,0.26140381
0.85542771,0.70609089,0.00069675,0.00554023,0.03960659,0.34022874,0.00023422,0.13683287,0.09083615,0.24433870
0.86143072,0.65413051,0.00077917,0.00483228,0.03965883,0.31417178,0.00019588,0.12519767,0.08322675,0.22793467
0.86743372,0.60485197,0.00086532,0.00419646,0.04007867,0.28930648,0.00016847,0.11414606,0.07612347,0.21237349
0.87343672,0.55857383,0.00095437,0.00363212,0.04085415,0.26576476,0.00015034,0.10374059,0.06955212,0.19781263
0.87943972,0.51555846,0.00104538,0.00313785,0.04197029,0.24365671,0.00014024,0.09403281,0.06352945,0.18438464
0.88544272,0.47601451,0.00113728,0.00271168,0.04340961,0.22307153,0.00013721,0.08506421,0.05806435,0.17219734
0.89144572,0.44010039,0.00122894,0.00235122,0.04515288,0.20407880,0.00014061,0.07686720,0.05315913,0.16133469
0.89744872,0.40792867,0.00131917,0.00205383,0.04717995,0.18673007,0.00015007,0.06946614,0.04881075,0.15185835
0.90345173,0.37957091,0.00140675,0.00181678,0.04947060,0.17106038,0.00016550,0.06287834,0.04501197,0.14380953
0.90945473,0.35506271,0.00149051,0.00163740,0.05200540,0.15709004,0.00018706,0.05711499,0.04175236,0.13721121
0.91545773,0.33440870,0.00156936,0.00151324,0.05476657,0.14482624,0.00021517,0.05218205,0.03901917,0.13207026
0.92146073,0.31758725,0.00164233,0.00144216,0.05773864,0.13426471,0.00025049,0.04808094,0.03679800,0.12837967
0.92746373,0.30455468,0.00170862,0.00142243,0.06090901,0.12539122,0.00029396,0.04480920,0.03507336,0.12612037
0.93346673,0.29524885,0.00176767,0.00145283,0.06426832,0.11818295,0.00034680,0.04236094,0.03382899,0.12526279
0.93946973,0.28959213,0.00181916,0.00153270,0.06781059,0.11260981,0.00041050,0.04072724,0.03304805,0.12576805
0.94547274,0.28749357,0.00186310,0.00166198,0.07153309,0.10863551,0.00048690,0.03989646,0.03271326,0.12758859
0.95147574,0.28885045,0.00189984,0.00184128,0.07543604,0.10621863,0.00057817,0.03985443,0.03280682,0.13066845
0.95747874,0.29354919,0.00193008,0.00207184,0.07952206,0.10531348,0.00068683,0.04058468,0.03331033,0.13494308
0.96348174,0.30146593,0.00195493,0.00235559,0.08379545,0.10587098,0.00081585,0.04206860,0.03420466,0.14033894
0.96948474,0.31246667,0.00197588,0.00269517,0.08826135,0.10783941,0.00096857,0.04428564,0.03546983,0.14677278
0.97548774,0.32640746,0.00199482,0.00309386,0.09292486,0.11116523,0.00114883,0.04721355,0.03708491,0.15415095
0.98149075,0.34313465,0.00201403,0.00355567,0.09779014,0.11579389,0.00136089,0.05082873,0.03902799,0.16236882
0.98749375,0.36248538,0.00203616,0.00408524,0.10285958,0.12167067,0.00160949,0.05510658,0.04127626,0.17131036
0.99349675,0.38428864,0.00206423,0.00468787,0.10813313,0.12874154,0.00189979,0.06002198,0.04380618,0.18084826
0.99949975,0.40836672,0.00210153,0.00536945,0.11360780,0.13695417,0.00223738,0.06554981,0.04659376,0.19084440
1.00550275,0.43453729,0.00215166,0.00613639,0.11927736,0.14625879,0.00262816,0.07166550,0.04961501,0.20115110
1.01150575,0.46261596,0.00221841,0.00699553,0.12513234,0.15660913,0.00307830,0.07834563,0.05284643,0.21161286
1.01750875,0.49241921,0.00230574,0.00795404,0.13116013,0.16796316,0.00359407,0.08556836,0.05626568,0.22206881
1.02351176,0.52376748,0.00241766,0.00901920,0.13734543,0.18028366,0.00418171,0.09331390,0.05985213,0.23235577
1.02951476,0.55648818,0.00255818,0.01019823,0.14367069,0.19353847,0.00484722,0.10156463,0.06358761,0.24231165
1.03551776,0.59041822,0.00273123,0.01149801,0.15011670,0.20770031,0.00559610,0.11030516,0.06745691,0.25177935
1.04152076,0.62540585,0.00294048,0.01292480,0.15666320,0.22274609,0.00643315,0.11952195,0.07144833,0.26061059
1.04752376,0.66131147,0.00318930,0.01448388,0.16328927,0.23865560,0.00736211,0.12920268,0.07555390,0.26866985
1.05352676,0.69800706,0.00348059,0.01617913,0.16997374,0.25540961,0.00838538,0.13933523,0.07976952,0.27583790
1.05952976,0.73537426,0.00381664,0.01801272,0.17669517,0.27298732,0.00950373,0.14990633,0.08409470,0.28201486
1.06553277,0.77330076,0.00419902,0.01998460,0.18343175,0.29136309,0.01071596,0.16089985,0.08853212,0.28712266
1.07153577,0.81167540,0.00462841,0.02209218,0.19016077,0.31050288,0.01201862,0.17229491,0.09308678,0.29110661
1.07753877,0.85038191,0.00510449,0.02432989,0.19685793,0.33036015,0.01340577,0.18406378,0.09776490,0.29393612
1.08354177,0.88929184,0.00562583,0.02668895,0.20349638,0.35087179,0.01486882,0.19616981,0.10257261,0.29560446
1.08954477,0.92825713,0.00618976,0.02915710,0.21004571,0.37195408,0.01639636,0.20856540,0.10751433,0.29612770
1.09554777,0.96710280,0.00679231,0.03171849,0.21647081,0.39349921,0.01797420,0.22119038,0.11259113,0.29554275
1.10155078,1.00562065,0.00742819,0.03435375,0.22273099,0.41537240,0.01958542,0.23397076,0.11779903,0.29390475
1.10755378,1.04356439,0.00809076,0.03704010,0.22877921,0.43741021,0.02121056,0.24681816,0.12312736,0.29128403
1.11355678,1.08064703,0.00877212,0.03975173,0.23456179,0.45942007,0.02282796,0.25962999,0.12855736,0.28776272
1.11955978,1.11654097,0.00946318,0.04246028,0.24001854,0.48118144,0.02441413,0.27229045,0.13406110,0.28343131
1.12556278,1.15088118,0.01015382,0.04513551,0.24508350,0.50244857,0.02594432,0.28467258,0.13960076,0.27838535
1.13156578,1.18327180,0.01083310,0.04774611,0.24968629,0.52295509,0.02739314,0.29664108,0.14512851,0.27272252
1.13756878,1.21329592,0.01148950,0.05026064,0.25375407,0.54242015,0.02873523,0.30805615,0.15058686,0.26654013
1.14357179,1.24052859,0.01211123,0.05264856,0.25721405,0.56055623,0.02994602,0.31877802,0.15590966,0.25993328
1.14957479,1.26455229,0.01268653,0.05488131,0.25999656,0.57707806,0.03100248,0.32867202,0.16102369,0.25299367
1.15557779,1.28497428,0.01320403,0.05693337,0.26203827,0.59171247,0.03188386,0.33761408,0.16585077,0.24580898
1.16158079,1.30144503,0.01365308,0.05878332,0.26328577,0.60420862,0.03257242,0.34549621,0.17031033,0.23846305
1.16758379,1.31367652,0.01402411,0.06041474,0.26369888,0.61434810,0.03305400,0.35223177,0.17432245,0.23103639
1.17358679,1.32145946,0.01430893,0.06181703,0.26325380,0.62195449,0.03331858,0.35776024,0.17781098,0.22360720
1.17958979,1.32467835,0.01450102,0.06298592,0.26194575,0.62690156,0.03336067,0.36205102,0.18070682,0.21625256
1.18559280,1.32332330,0.01459575,0.06392387,0.25979085,0.62912002,0.03317950,0.36510626,0.18295110,0.20904977
1.19159580,1.31749789,0.01459055,0.06464008,0.25682721,0.62860201,0.03277915,0.36696219,0.18449812,0.20207753
1.19759880,1.30742223,0.01448497,0.06515032,0.25311500,0.62540327,0.03216842,0.36768908,0.18531778,0.19541693
1.20360180,1.29343110,0.01428076,0.06547642,0.24873551,0.61964277,0.03136061,0.36738960,0.18539757,0.18915206
1.20960480,1.27596678,0.01398174,0.06564549,0.24378917,0.61149957,0.03037313,0.36619554,0.18474384,0.18337028
1.21560780,1.25556705,0.01359373,0.06568893,0.23839262,0.60120726,0.02922695,0.36426324,0.18338231,0.17816192
1.22161081,1.23284866,0.01312431,0.06564120,0.23267490,0.58904605,0.02794600,0.36176754,0.18135785,0.17361956
