energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
0.09304652,2.29954985,0.29960126,0.85219054,0.01301357,0.52928830,0.21099933,0.00000000,0.27177940,0.76707245
0.09904952,2.25544713,0.29597910,0.81785772,0.01342103,0.50960770,0.20900144,0.00000000,0.27397552,0.77891140
0.10505253,2.21646252,0.29424254,0.78539280,0.01391369,0.49164796,0.20770053,0.00000000,0.27735707,0.79180571
0.11105553,2.18403909,0.29465840,0.75539604,0.01450355,0.47577590,0.20720790,0.00000000,0.28215327,0.80608027
0.11705853,2.15948303,0.29745780,0.72839461,0.01520254,0.46229433,0.20761963,0.00000000,0.28858668,0.82205882
0.12306153,2.14395073,0.30283162,0.70483873,0.01602263,0.45143853,0.20901529,0.00000000,0.29687110,0.84006027
0.12906453,2.13844142,0.31092707,0.68510055,0.01697574,0.44337479,0.21145717,0.00000000,0.30720995,0.86039577
0.13506753,2.14379436,0.32184531,0.66947536,0.01807378,0.43820069,0.21498991,0.00000000,0.31979520,0.88336642
0.14107054,2.16068984,0.33564018,0.65818466,0.01932859,0.43594702,0.21964067,0.00000000,0.33480653,0.90926134
0.14707354,2.18965265,0.35231767,0.65138052,0.02075188,0.43658081,0.22541958,0.00000000,0.35241063,0.93835601
0.15307654,2.23105694,0.37183638,0.64915054,0.02235516,0.44000956,0.23232048,0.00000000,0.37276036,0.97091038
0.15907954,2.28513134,0.39410857,0.65152320,0.02414948,0.44608605,0.24032194,0.00000000,0.39599358,1.00716654
0.16508254,2.35196329,0.41900178,0.65847279,0.02614527,0.45461383,0.24938824,0.00000000,0.42223141,1.04734550
0.17108554,2.43150173,0.44634099,0.66992388,0.02835198,0.46535301,0.25947053,0.00000000,0.45157562,1.09164281
0.17708854,2.52355757,0.47591107,0.68575485,0.03077769,0.47802638,0.27050785,0.00000000,0.48410519,1.14022269
0.18309155,2.62780163,0.50745959,0.70580050,0.03342869,0.49232560,0.28242809,0.00000000,0.51987176,1.19321059
0.18909455,2.74376003,0.54069980,0.72985366,0.03630891,0.50791758,0.29514872,0.00000000,0.55889409,1.25068405
0.19509755,2.87080748,0.57531394,0.75766591,0.03941943,0.52445082,0.30857749,0.00000000,0.60115162,1.31266210
0.20110055,3.00815893,0.61095659,0.78894752,0.04275794,0.54156188,0.32261280,0.00000000,0.64657731,1.37909343
0.20710355,3.15486063,0.64725840,0.82336711,0.04631817,0.55888169,0.33714408,0.00000000,0.69505008,1.44984392
0.21310655,3.30978181,0.68383000,0.86055104,0.05008951,0.57604201,0.35205193,0.00000000,0.74638738,1.52468399
0.21910955,3.47160817,0.72026622,0.90008324,0.05405658,0.59268158,0.36720837,0.00000000,0.80033822,1.60327688
0.22511256,3.63883872,0.75615069,0.94150553,0.05819907,0.60845232,0.38247704,0.00000000,0.85657733,1.68516841
0.23111556,3.80978725,0.79106086,0.98431908,0.06249164,0.62302515,0.39771361,0.00000000,0.91470098,1.76977946
0.23711856,3.98258981,0.82457344,1.02798713,0.06690408,0.63609551,0.41276641,0.00000000,0.97422499,1.85640198
0.24312156,4.15521913,0.85627034,1.07193927,0.07140162,0.64738856,0.42747738,0.00000000,1.03458549,1.94419933
0.24912456,4.32550682,0.88574500,1.11557752,0.07594553,0.65666367,0.44168340,0.00000000,1.09514273,2.03221179
0.25512756,4.49117363,0.91260914,1.15828412,0.08049378,0.66371839,0.45521810,0.00000000,1.15518826,2.11936758
0.26113057,4.64986752,0.93649978,1.19943113,0.08500203,0.66839165,0.46791411,0.00000000,1.21395559,2.20449968
0.26713357,4.79920913,0.95708634,1.23839156,0.08942462,0.67056606,0.47960571,0.00000000,1.27063413,2.28636829
0.27313657,4.93684332,0.97407773,1.27455175,0.09371579,0.67016943,0.49013195,0.00000000,1.32438627,2.36368856
0.27913957,5.06049515,0.98722903,1.30732461,0.09783077,0.66717520,0.49934002,0.00000000,1.37436699,2.43516261
0.28514257,5.16802846,0.99634773,1.33616335,0.10172701,0.66160204,0.50708884,0.00000000,1.41974545,2.49951506
0.29114557,5.25750456,1.00129899,1.36057490,0.10536518,0.65351239,0.51325269,0.00000000,1.45972770,2.55553038
0.29714857,5.32723852,1.00200982,1.38013268,0.10871016,0.64301013,0.51772476,0.00000000,1.49357956,2.60209077
0.30315158,5.37585058,0.99847195,1.39448808,0.11173169,0.63023739,0.52042035,0.00000000,1.52064889,2.63821271
0.30915458,5.40231020,0.99074303,1.40337995,0.11440489,0.61537058,0.52127974,0.00000000,1.54038599,2.66308071
0.31515758,5.40597056,0.97894612,1.40664188,0.11671050,0.59861573,0.52027037,0.00000000,1.55236157,2.67607648
0.32116058,5.38659175,0.96326744,1.40420664,0.11863487,0.58020339,0.51738834,0.00000000,1.55628111,2.67680220
0.32716358,5.34435136,0.94395226,1.39610767,0.12016963,0.56038308,0.51265911,0.00000000,1.55199521,2.66509685
0.33316658,5.27984191,0.92129910,1.38247750,0.12131127,0.53941748,0.50613729,0.00000000,1.53950540,2.64104463
0.33916958,5.19405507,0.89565242,1.36354299,0.12206047,0.51757662,0.49790564,0.00000000,1.51896502,2.60497525
0.34517259,5.08835333,0.86739407,1.33961784,0.12242131,0.49513215,0.48807310,0.00000000,1.49067535,2.55745593
0.35117559,4.96443049,0.83693379,1.31109236,0.12240050,0.47235174,0.47677224,0.00000000,1.45507704,2.49927578
0.35717859,4.82426278,0.80469921,1.27842132,0.12200659,0.44949402,0.46415590,0.00000000,1.41273729,2.43142307
0.36318159,4.67005281,0.77112562,1.24211007,0.12124926,0.42680393,0.45039348,0.00000000,1.36433345,2.35505680
0.36918459,4.50416905,0.73664610,1.20269991,0.12013877,0.40450872,0.43566682,0.00000000,1.31063369,2.27147377
0.37518759,4.32908338,0.70168226,1.16075300,0.11868560,0.38281468,0.42016605,0.00000000,1.25247568,2.18207278
0.38119060,4.14730943,0.66663595,1.11683773,0.11690025,0.36190465,0.40408539,0.00000000,1.19074413,2.08831753
0.38719360,3.96134425,0.63188227,1.07151495,0.11479327,0.34193635,0.38761921,0.00000000,1.12634814,1.99169981
0.39319660,3.77361521,0.59776401,1.02532571,0.11237551,0.32304151,0.37095846,0.00000000,1.06019926,1.89370442
0.39919960,3.58643413,0.56458768,0.97878079,0.10965849,0.30532586,0.35428756,0.00000000,0.99319088,1.79577706
0.40520260,3.40195951,0.53262111,0.93235238,0.10665491,0.28886976,0.33778176,0.00000000,0.92617988,1.69929621
0.41120560,3.22216774,0.50209259,0.88646805,0.10337924,0.27372959,0.32160517,0.00000000,0.85997075,1.60554951
0.41720860,3.04883311,0.47319128,0.84150697,0.09984826,0.25993962,0.30590932,0.00000000,0.79530271,1.51571526
0.42321161,2.88351642,0.44606884,0.79779835,0.09608159,0.24751426,0.29083215,0.00000000,0.73284000,1.43084885
0.42921461,2.72756108,0.42084192,0.75562173,0.09210208,0.23645065,0.27649762,0.00000000,0.67316519,1.35187395
0.43521761,2.58209558,0.39759516,0.71520902,0.08793603,0.22673127,0.26301544,0.00000000,0.61677565,1.27957802
0.44122061,2.44804085,0.37638458,0.67674767,0.08361325,0.21832651,0.25048126,0.00000000,0.56408260,1.21461139
0.44722361,2.32612095,0.35724089,0.64038474,0.07916684,0.21119712,0.23897680,0.00000000,0.51541262,1.15748929
0.45322661,2.21687561,0.34017263,0.60623143,0.07463284,0.20529623,0.22857013,0.00000000,0.47101117,1.10859582
0.45922961,2.12067318,0.32516886,0.57436766,0.07004960,0.20057104,0.21931579,0.00000000,0.43104749,1.06818934
0.46523262,2.03772296,0.31220138,0.54484635,0.06545705,0.19696406,0.21125485,0.00000000,0.39562068,1.03640836
0.47123562,1.96808597,0.30122625,0.51769728,0.06089579,0.19441377,0.20441476,0.00000000,0.36476630,1.01327768
0.47723862,1.91168386,0.29218482,0.49293023,0.05640614,0.19285490,0.19880907,0.00000000,0.33846325,0.99871412
0.48324162,1.86830571,0.28500425,0.47053738,0.05202717,0.19221832,0.19443705,0.00000000,0.31664051,0.99253193
0.48924462,1.83761312,0.27959762,0.45049498,0.04779580,0.19243057,0.19128315,0.00000000,0.29918354,0.99444780
0.49524762,1.81914397,0.27586390,0.43276441,0.04374592,0.19341321,0.18931661,0.00000000,0.28594017,1.00408563
0.50125063,1.81231585,0.27368783,0.41729265,0.03990774,0.19508221,0.18849111,0.00000000,0.27672583,1.02098136
0.50725363,1.81642976,0.27294009,0.40401253,0.03630724,0.19734735,0.18874472,0.00000000,0.27132820,1.04458840
0.51325663,1.83067522,0.27347781,0.39284285,0.03296591,0.20011196,0.19000011,0.00000000,0.26951116,1.07428385
0.51925963,1.85413768,0.27514554,0.38368856,0.02990063,0.20327297,0.19216528,0.00000000,0.27101833,1.10937613
0.52526263,1.88580865,0.27777697,0.37644128,0.02712380,0.20672154,0.19513475,0.00000000,0.27557611,1.14911420
0.53126563,1.92459945,0.28119730,0.37098030,0.02464363,0.21034411,0.19879124,0.00000000,0.28289655,1.19269860
0.53726863,1.96935829,0.28522626,0.36717404,0.02246469,0.21402408,0.20300803,0.00000000,0.29268000,1.23929445
0.54327164,2.01889102,0.28968182,0.36488212,0.02058850,0.21764407,0.20765164,0.00000000,0.30461782,1.28804612
0.54927464,2.07198466,0.29438432,0.36395802,0.01901425,0.22108852,0.21258509,0.00000000,0.31839522,1.33809347
0.55527764,2.12743333,0.29916099,0.36425217,0.01773966,0.22424668,0.21767136,0.00000000,0.33369415,1.38858900
0.56128064,2.18406527,0.30385049,0.36561536,0.01676170,0.22701587,0.22277710,0.00000000,0.35019656,1.43871552
0.56728364,2.24077004,0.30830737,0.36790234,0.01607738,0.22930459,0.22777632,0.00000000,0.36758771,1.48770341
0.57328664,2.29652441,0.31240612,0.37097532,0.01568449,0.23103565,0.23255391,0.00000000,0.38555970,1.53484700
0.57928964,2.35041580,0.31604462,0.37470728,0.01558208,0.23214875,0.23700881,0.00000000,0.40381508,1.57951907
0.58529265,2.40166201,0.31914670,0.37898472,0.01577098,0.23260273,0.24105677,0.00000000,0.42207040,1.62118293
0.59129565,2.44962617,0.32166380,0.38370989,0.01625400,0.23237703,0.24463235,0.00000000,0.44005965,1.65940151
0.59729865,2.49382627,0.32357549,0.38880218,0.01703602,0.23147245,0.24769027,0.00000000,0.45753739,1.69384290
0.60330165,2.53393863,0.32488883,0.39419862,0.01812391,0.22991107,0.25020594,0.00000000,0.47428145,1.72428223
0.60930465,2.56979515,0.32563665,0.39985357,0.01952614,0.22773535,0.25217512,0.00000000,0.49009522,1.75059973
0.61530765,2.60137460,0.32587474,0.40573744,0.02125233,0.22500642,0.25361280,0.00000000,0.50480918,1.77277514
0.62131066,2.62878835,0.32567814,0.41183461,0.02331255,0.22180167,0.25455126,0.00000000,0.51828194,1.79087880
0.62731366,2.65226132,0.32513674,0.41814071,0.02571646,0.21821172,0.25503755,0.00000000,0.53040037,1.80505987
0.63331666,2.67210906,0.32435036,0.42465926,0.02847239,0.21433696,0.25513039,0.00000000,0.54107922,1.81553239
0.63931966,2.68871230,0.32342352,0.43139796,0.03158624,0.21028377,0.25489669,0.00000000,0.55025994,1.82255974
0.64532266,2.70248995,0.32246024,0.43836487,0.03506037,0.20616066,0.25440789,0.00000000,0.55790898,1.82643848
0.65132566,2.71387195,0.32155908,0.44556445,0.03889249,0.20207441,0.25373620,0.00000000,0.56401550,1.82748202
0.65732866,2.72327317,0.32080850,0.45299390,0.04307458,0.19812643,0.25295104,0.00000000,0.56858877,1.82600512
0.66333167,2.73106930,0.32028293,0.46063981,0.04759186,0.19440944,0.25211573,0.00000000,0.57165522,1.82230963
0.66933467,2.73757583,0.32003952,0.46847534,0.05242194,0.19100462,0.25128453,0.00000000,0.57325542,1.81667207
0.67533767,2.74303066,0.32011578,0.47645793,0.05753415,0.18797925,0.25050032,0.00000000,0.57344092,1.80933345
0.68134067,2.74758095,0.32052802,0.48452777,0.06288910,0.18538484,0.24979274,0.00000000,0.57227136,1.80049147
0.68734367,2.75127455,0.32127075,0.49260702,0.06843851,0.18325601,0.24917703,0.00000000,0.56981158,1.79029538
0.69334667,2.75405598,0.32231688,0.50059974,0.07412540,0.18160973,0.24865357,0.00000000,0.56612920,1.77884327
0.69934967,2.75576703,0.32361876,0.50839266,0.07988452,0.18044527,0.24820793,0.00000000,0.56129243,1.76618190
0.70535268,2.75615167,0.32510989,0.51585664,0.08564325,0.17974459,0.24781168,0.00000000,0.55536833,1.75230870
0.71135568,2.75486497,0.32670721,0.52284889,0.09132282,0.17947316,0.24742360,0.00000000,0.54842151,1.73717578
0.71735868,2.75148559,0.32831395,0.52921584,0.09683981,0.17958124,0.24699153,0.00000000,0.54051321,1.72069564
0.72336168,2.74553136,0.32982277,0.53479655,0.10210800,0.18000544,0.24645445,0.00000000,0.53170093,1.70274827
0.72936468,2.73647733,0.33111929,0.53942671,0.10704054,0.18067069,0.24574502,0.00000000,0.52203836,1.68318934
0.73536768,2.72377593,0.33208568,0.54294296,0.11155221,0.18149233,0.24479224,0.00000000,0.51157578,1.66185927
0.74137069,2.70687836,0.33260446,0.54518755,0.11556186,0.18237849,0.24352426,0.00000000,0.50036085,1.63859275
0.74737369,2.68525686,0.33256217,0.54601321,0.11899485,0.18323261,0.24187127,0.00000000,0.48843961,1.61322862
0.75337669,2.65842705,0.33185309,0.54528799,0.12178549,0.18395606,0.23976825,0.00000000,0.47585792,1.58561976
0.75937969,2.62596983,0.33038274,0.54290009,0.12387919,0.18445085,0.23715767,0.00000000,0.46266293,1.55564284
0.76538269,2.58755205,0.32807112,0.53876227,0.12523452,0.18462234,0.23399186,0.00000000,0.44890487,1.52320757
0.77138569,2.54294537,0.32485578,0.53281604,0.12582473,0.18438189,0.23023523,0.00000000,0.43463882,1.48826530
0.77738869,2.49204262,0.32069432,0.52503505,0.12563901,0.18364941,0.22586597,0.00000000,0.41992649,1.45081662
0.78339170,2.43487106,0.31556662,0.51542785,0.12468314,0.18235572,0.22087746,0.00000000,0.40483790,1.41091780
0.78939470,2.37160177,0.30947640,0.50403973,0.12297969,0.18044466,0.21527912,0.00000000,0.38945293,1.36868564
0.79539770,2.30255495,0.30245225,0.49095348,0.12056763,0.17787483,0.20909683,0.00000000,0.37386248,1.32430061
0.80140070,2.22820045,0.29454798,0.47628915,0.11750140,0.17462097,0.20237276,0.00000000,0.35816931,1.27800794
0.80740370,2.14915347,0.28584228,0.46020250,0.11384951,0.17067483,0.19516475,0.00000000,0.34248840,1.23011652
0.81340670,2.06616521,0.27643759,0.44288245,0.10969262,0.16604560,0.18754506,0.00000000,0.32694674,1.18099550
0.81940970,1.98010868,0.26645832,0.42454724,0.10512126,0.16075973,0.17959876,0.00000000,0.31168250,1.13106845
0.82541271,1.89195992,0.25604830,0.40543972,0.10023328,0.15486031,0.17142159,0.00000000,0.29684361,1.08080535
0.83141571,1.80277519,0.24536759,0.38582159,0.09513107,0.14840587,0.16311751,0.00000000,0.28258566,1.03071226
0.83741871,1.71366484,0.23458875,0.36596707,0.08991863,0.14146876,0.15479589,0.00000000,0.26906918,0.98131936
0.84342171,1.62576485,0.22389264,0.34615600,0.08469877,0.13413312,0.14656857,0.00000000,0.25645642,0.93316735
0.84942471,1.54020686,0.21346386,0.32666670,0.07957031,0.12649257,0.13854682,0.00000000,0.24490761,0.88679307
0.85542771,1.45808812,0.20348609,0.30776891,0.07462553,0.11864767,0.13083830,0.00000000,0.23457698,0.84271458
0.86143072,1.38044227,0.19413740,0.28971692,0.06994790,0.11070333,0.12354414,0.00000000,0.22560855,0.80141663
0.86743372,1.30821228,0.18558570,0.27274328,0.06561013,0.10276617,0.11675629,0.00000000,0.21813197,0.76333684
0.87343672,1.24222650,0.17798461,0.25705327,0.06167267,0.09494209,0.11055518,0.00000000,0.21225852,0.72885354
0.87943972,1.18317892,0.17146970,0.24282027,0.05818255,0.08733394,0.10500780,0.00000000,0.20807753,0.69827551
0.88544272,1.13161415,0.16615544,0.23018231,0.05517280,0.08003960,0.10016629,0.00000000,0.20565335,0.67183432
0.89144572,1.08791797,0.16213283,0.21923971,0.05266214,0.07315029,0.09606699,0.00000000,0.20502303,0.64967956
0.89744872,1.05231347,0.15946778,0.21005411,0.05065527,0.06674932,0.09273014,0.00000000,0.20619489,0.63187708
0.90345173,1.02486292,0.15820043,0.20264866,0.04914342,0.06091115,0.09016007,0.00000000,0.20914797,0.61841045
0.90945473,1.00547512,0.15834511,0.19700943,0.04810537,0.05570087,0.08834594,0.00000000,0.21383255,0.60918541
0.91545773,0.99391772,0.15989122,0.19308795,0.04750870,0.05117390,0.08726301,0.00000000,0.22017162,0.60403714
0.92146073,0.98983371,0.16280474,0.19080467,0.04731137,0.04737602,0.08687431,0.00000000,0.22806331,0.60273986
0.92746373,0.99276132,0.16703032,0.19005320,0.04746346,0.04434356,0.08713267,0.00000000,0.23738419,0.60501822
0.93346673,1.00215615,0.17249381,0.19070512,0.04790907,0.04210368,0.08798303,0.00000000,0.24799320,0.61056001
0.93946973,1.01741437,0.17910517,0.19261516,0.04858830,0.04067476,0.08936491,0.00000000,0.25973616,0.61902932
0.94547274,1.03789605,0.18676139,0.19562648,0.04943922,0.04006670,0.09121492,0.00000000,0.27245056,0.63007952
0.95147574,1.06294731,0.19534954,0.19957585,0.05039986,0.04028123,0.09346929,0.00000000,0.28597039,0.64336550
0.95747874,1.09192040,0.20474954,0.20429859,0.05141003,0.04131204,0.09606618,0.00000000,0.30013083,0.65855439
0.96348174,1.12419088,0.21483675,0.20963296,0.05241303,0.04314486,0.09894782,0.00000000,0.31477257,0.67533448
0.96948474,1.15917127,0.22548413,0.21542406,0.05335707,0.04575739,0.10206233,0.00000000,0.32974546,0.69342171
0.97548774,1.19632076,0.23656401,0.22152694,0.05419661,0.04911919,0.10536521,0.00000000,0.34491154,0.71256386
0.98149075,1.23515096,0.24794935,0.22780895,0.05489323,0.05319146,0.10882036,0.00000000,0.36014709,0.73254203
0.98749375,1.27522766,0.25951464,0.23415138,0.05541634,0.05792686,0.11240075,0.00000000,0.37534384,0.75316990
0.99349675,1.31616910,0.27113638,0.24045026,0.05574353,0.06326942,0.11608863,0.00000000,0.39040924,0.77429071
0.99949975,1.35764131,0.28269324,0.24661663,0.05586061,0.06915455,0.11987538,0.00000000,0.40526593,0.79577267
1.00550275,1.39935123,0.29406611,0.25257606,0.05576142,0.07550926,0.12376088,0.00000000,0.41985036,0.81750306
1.01150575,1.44103847,0.30513805,0.25826784,0.05544729,0.08225268,0.12775270,0.00000000,0.43411100,0.83938181
1.01750875,1.48246670,0.31579430,0.26364384,0.05492634,0.08929678,0.13186485,0.00000000,0.44800600,0.86131504
1.02351176,1.52341541,0.32592255,0.26866719,0.05421261,0.09654751,0.13611645,0.00000000,0.46150082,0.88320914
1.02951476,1.56367301,0.33541342,0.27331090,0.05332501,0.10390620,0.14053017,0.00000000,0.47456577,0.90496610
1.03551776,1.60303187,0.34416141,0.27755664,0.05228620,0.11127132,0.14513058,0.00000000,0.48717387,0.92648027
1.04152076,1.64128580,0.35206620,0.28139365,0.05112156,0.11854046,0.14994248,0.00000000,0.49929907,0.94763717
1.04752376,1.67823037,0.35903433,0.28481795,0.04985800,0.12561251,0.15498925,0.00000000,0.51091504,0.96831423
1.05352676,1.71366607,0.36498135,0.28783186,0.04852303,0.13239004,0.16029125,0.00000000,0.52199450,0.98838389
1.05952976,1.74740423,0.36983407,0.29044381,0.04714387,0.13878159,0.16586432,0.00000000,0.53250935,1.00771862
1.06553277,1.77927554,0.37353314,0.29266848,0.04574669,0.14470402,0.17171846,0.00000000,0.54243135,1.02619791
1.07153577,1.80914042,0.37603549,0.29452718,0.04435604,0.15008464,0.17785670,0.00000000,0.55173340,1.04371670
1.07753877,1.83690102,0.37731669,0.29604841,0.04299451,0.15486306,0.18427414,0.00000000,0.56039144,1.06019513
1.08354177,1.86251390,0.37737300,0.29726856,0.04168247,0.15899277,0.19095728,0.00000000,0.56838656,1.07558880
1.08954477,1.88600288,0.37622290,0.29823263,0.04043805,0.16244232,0.19788365,0.00000000,0.57570753,1.08989930
1.09554777,1.90747138,0.37390808,0.29899492,0.03927721,0.16519598,0.20502168,0.00000000,0.58235327,1.10318452
1.10155078,1.92711342,0.37049370,0.29961951,0.03821398,0.16725408,0.21233104,0.00000000,0.58833538,1.11556801
1.10755378,1.94522300,0.36606792,0.30018067,0.03726072,0.16863276,0.21976315,0.00000000,0.59368040,1.12724728
1.11355678,1.96220110,0.36074071,0.30076290,0.03642845,0.16936335,0.22726225,0.00000000,0.59843169,1.13850033
1.11955978,1.97855990,0.35464179,0.30146071,0.03572720,0.16949135,0.23476667,0.00000000,0.60265096,1.14969021
1.12556278,1.99492401,0.34791804,0.30237805,0.03516635,0.16907504,0.24221049,0.00000000,0.60641914,1.16126724
1.13156578,2.01202819,0.34073020,0.30362733,0.03475482,0.16818381,0.24952555,0.00000000,0.60983666,1.17376859
1.13756878,2.03071144,0.33324919,0.30532810,0.03450133,0.16689630,0.25664355,0.00000000,0.61302294,1.18781494
1.14357179,2.05190721,0.32565202,0.30760530,0.03441439,0.16529832,0.26349844,0.00000000,0.61611523,1.20410413
1.14957479,2.07662956,0.31811760,0.31058704,0.03450231,0.16348077,0.27002873,0.00000000,0.61926654,1.22340145
1.15557779,2.10595518,0.31082239,0.31440201,0.03477298,0.16153742,0.27617977,0.00000000,0.62264283,1.24652664
1.16158079,2.14100128,0.30393626,0.31917651,0.03523367,0.15956275,0.28190582,0.00000000,0.62641933,1.27433749
1.16758379,2.18289934,0.29761843,0.32503104,0.03589056,0.15764983,0.28717177,0.00000000,0.63077615,1.30771004
1.17358679,2.23276501,0.29201382,0.33207655,0.03674834,0.15588827,0.29195441,0.00000000,0.63589310,1.34751562
1.17958979,2.29166453,0.28724973,0.34041045,0.03780966,0.15436223,0.29624316,0.00000000,0.64194396,1.39459494
1.18559280,2.36057818,0.28343304,0.35011240,0.03907457,0.15314863,0.30004009,0.00000000,0.64909027,1.44972981
1.19159580,2.44036172,0.28064783,0.36124001,0.04053997,0.15231538,0.30335942,0.00000000,0.65747470,1.51361293
1.19759880,2.53170669,0.27895365,0.37382459,0.04219917,0.15191985,0.30622617,0.00000000,0.66721453,1.58681674
1.20360180,2.63510094,0.27838430,0.38786723,0.04404136,0.15200752,0.30867434,0.00000000,0.67839507,1.66976211
1.20960480,2.75079083,0.27894722,0.40333510,0.04605138,0.15261077,0.31074443,0.00000000,0.69106370,1.76268816
1.21560780,2.87874673,0.28062342,0.42015863,0.04820953,0.15374801,0.31248060,0.00000000,0.70522447,1.86562432
1.22161081,3.01863357,0.28336804,0.43822924,0.05049151,0.15542302,0.31392756,0.00000000,0.72083387,1.97836604
1.22761381,3.16978807,0.28711147,0.45739832,0.05286863,0.15762461,0.31512734,0.00000000,0.73779773,2.10045533
1.23361681,3.33120428,0.29176098,0.47747725,0.05530812,0.16032668,0.31611622,0.00000000,0.75596974,2.23116760
1.23961981,3.50152892,0.29720289,0.49823879,0.05777366,0.16348859,0.31692186,0.00000000,0.77515165,2.36950565
1.24562281,3.67906751,0.30330514,0.51941985,0.06022608,0.16705593,0.31756097,0.00000000,0.79509527,2.51420198
1.25162581,3.86180205,0.30992035,0.54072569,0.06262415,0.17096173,0.31803755,0.00000000,0.81550635,2.66372982
1.25762881,4.04742047,0.31688912,0.56183546,0.06492558,0.17512797,0.31834188,0.00000000,0.83605023,2.81632339
1.26363182,4.23335755,0.32404359,0.58240899,0.06708801,0.17946748,0.31845026,0.00000000,0.85635921,2.97000701
1.26963482,4.41684649,0.33121120,0.60209463,0.06907009,0.18388610,0.31832557,0.00000000,0.87604128,3.12263290
1.27563782,4.59497978,0.33821836,0.62053784,0.07083258,0.18828507,0.31791866,0.00000000,0.89469010,3.27192642
1.28164082,4.76477745,0.34489422,0.63739037,0.07233930,0.19256353,0.31717038,0.00000000,0.91189563,3.41553769
1.28764382,4.92326051,0.35107410,0.65231947,0.07355817,0.19662115,0.31601428,0.00000000,0.92725523,3.55109788
1.29364682,5.06752697,0.35660284,0.66501693,0.07446196,0.20036059,0.31437970,0.00000000,0.94038465,3.67627828
1.29964982,5.19482779,0.36133761,0.67520759,0.07502903,0.20368992,0.31219518,0.00000000,0.95092855,3.78885007
1.30565283,5.30263980,0.36515048,0.68265685,0.07524379,0.20652477,0.30939197,0.00000000,0.95857019,3.88674270
1.31165583,5.38873305,0.36793043,0.68717704,0.07509703,0.20879021,0.30590748,0.00000000,0.96303984,3.96809863
1.31765883,5.45123010,0.36958491,0.68863236,0.07458611,0.21042225,0.30168844,0.00000000,0.96412171,4.03132264
1.32366183,5.48865508,0.37004090,0.68694210,0.07371480,0.21136900,0.29669372,0.00000000,0.96165915,4.07512367
1.32966483,5.49997092,0.36924552,0.68208226,0.07249317,0.21159134,0.29089662,0.00000000,0.95555804,4.09854799
1.33566783,5.48460366,0.36716619,0.67408539,0.07093706,0.21106334,0.28428654,0.00000000,0.94578824,4.10100245
1.34167084,5.44245307,0.36379036,0.66303878,0.06906765,0.20977213,0.27687001,0.00000000,0.93238326,4.08226720
1.34767384,5.37388992,0.35912503,0.64908112,0.06691075,0.20771764,0.26867106,0.00000000,0.91543822,4.04249766
1.35367684,5.27974002,0.35319582,0.63239784,0.06449605,0.20491189,0.25973094,0.00000000,0.89510622,3.98221595
1.35967984,5.16125653,0.34604598,0.61321535,0.06185636,0.20137819,0.25010719,0.00000000,0.87159354,3.90229234
1.36568284,5.02008152,0.33773511,0.59179449,0.05902674,0.19715016,0.23987225,0.00000000,0.84515368,3.80391789
1.37168584,4.85819902,0.32833789,0.56842344,0.05604368,0.19227061,0.22911160,0.00000000,0.81608083,3.68856928
1.37768884,4.67788116,0.31794265,0.54341041,0.05294430,0.18679047,0.21792158,0.00000000,0.78470275,3.55796758
1.38369185,4.48162983,0.30664986,0.51707633,0.04976559,0.18076771,0.20640699,0.00000000,0.75137353,3.41403252
1.38969485,4.27211581,0.29457069,0.48974790,0.04654366,0.17426622,0.19467861,0.00000000,0.71646642,3.25883392
1.39569785,4.05211745,0.28182545,0.46175100,0.04331318,0.16735491,0.18285064,0.00000000,0.68036689,3.09454205
1.40170085,3.82446082,0.26854199,0.43340487,0.04010677,0.16010673,0.17103836,0.00000000,0.64346612,2.92337849
1.40770385,3.59196291,0.25485416,0.40501692,0.03695459,0.15259783,0.15935582,0.00000000,0.60615500,2.74756890
1.41370685,3.35737931,0.24090012,0.37687846,0.03388400,0.14490679,0.14791380,0.00000000,0.56881875,2.56929905
1.41970985,3.12335736,0.22682066,0.34926122,0.03091923,0.13711381,0.13681807,0.00000000,0.53183217,2.39067493
1.42571286,2.89239557,0.21275748,0.32241465,0.02808128,0.12929998,0.12616783,0.00000000,0.49555545,2.21368797
1.43171586,2.66680970,0.19885140,0.29656401,0.02538779,0.12154653,0.11605453,0.00000000,0.46033060,2.04018564
1.43771886,2.44870565,0.18524059,0.27190919,0.02285309,0.11393401,0.10656086,0.00000000,0.42647839,1.87184780
1.44372186,2.23995910,0.17205872,0.24862405,0.02048816,0.10654146,0.09776003,0.00000000,0.39429569,1.71016887
1.44972486,2.04220142,0.15943319,0.22685625,0.01830088,0.09944552,0.08971526,0.00000000,0.36405321,1.55644548
1.45572786,1.85681159,0.14748338,0.20672749,0.01629608,0.09271953,0.08247935,0.00000000,0.33599348,1.41176951
1.46173087,1.68491326,0.13631896,0.18833403,0.01447584,0.08643249,0.07609450,0.00000000,0.31032903,1.27702580
1.46773387,1.52737638,0.12603826,0.17174731,0.01283968,0.08064812,0.07059209,0.00000000,0.28724077,1.15289412
1.47373687,1.38482274,0.11672691,0.15701485,0.01138481,0.07542381,0.06599258,0.00000000,0.26687647,1.03985474
1.47973987,1.25763454,0.10845647,0.14416099,0.01010644,0.07080964,0.06230543,0.00000000,0.24934930,0.93819697
