energy_ev,total_up,Ag_p_up,Ag_d_up,Au_p_up,Au_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.07653827,2.59619904,0.63557393,0.82225965,0.48902915,0.63136799,0.04313530,0.22638842,0.18392214,0.43077523
-3.07053527,2.66343972,0.65090208,0.83670273,0.51720752,0.65127888,0.04054235,0.24021665,0.18986153,0.43893240
-3.06453227,2.73089225,0.66451719,0.84972119,0.54631965,0.67200563,0.03806034,0.25468037,0.19566817,0.44709628
-3.05852926,2.79872324,0.67640019,0.86137895,0.57638711,0.69359693,0.03571825,0.26976191,0.20133435,0.45530899
-3.05252626,2.86708157,0.68657436,0.87176849,0.60742327,0.71608109,0.03354021,0.28543004,0.20685128,0.46361133
-3.04652326,2.93607973,0.69510127,0.88100466,0.63942689,0.73946047,0.03154542,0.30163813,0.21220811,0.47204058
-3.04052026,3.00577545,0.70207501,0.88921735,0.67237558,0.76370664,0.02974807,0.31832289,0.21739105,0.48062819
-3.03451726,3.07615440,0.70761511,0.89654326,0.70621951,0.78875647,0.02815747,0.33540377,0.22238270,0.48939747
-3.02851426,3.14711514,0.71185848,0.90311722,0.74087555,0.81450939,0.02677834,0.35278297,0.22716156,0.49836136
-3.02251126,3.21845690,0.71495079,0.90906353,0.77622231,0.84082597,0.02561103,0.37034616,0.23170187,0.50752040
-3.01650825,3.28987143,0.71703787,0.91448785,0.81209641,0.86752785,0.02465201,0.38796403,0.23597368,0.51686106
-3.01050525,3.36093910,0.71825738,0.91947000,0.84829024,0.89439937,0.02389432,0.40549434,0.23994336,0.52635457
-3.00450225,3.43113024,0.71873147,0.92405821,0.88455152,0.92119047,0.02332806,0.42278476,0.24357426,0.53595625
-2.99849925,3.49981152,0.71856053,0.92826507,0.92058475,0.94762123,0.02294094,0.43967607,0.24682783,0.54560557
-2.99249625,3.56625761,0.71781862,0.93206556,0.95605475,0.97338768,0.02271884,0.45600585,0.24966484,0.55522685
-2.98649325,3.62966765,0.71655055,0.93539707,0.99059219,0.99816873,0.02264638,0.47161230,0.25204681,0.56473066
-2.98049025,3.68918613,0.71477097,0.93816175,1.02380107,1.02163410,0.02270737,0.48633820,0.25393758,0.57401589
-2.97448724,3.74392702,0.71246520,0.94023073,1.05526778,1.04345278,0.02288537,0.50003468,0.25530478,0.58297233
-2.96848424,3.79300051,0.70959198,0.94145019,1.08457166,1.06330196,0.02316412,0.51256480,0.25612134,0.59148378
-2.96248124,3.83554075,0.70608763,0.94164895,1.11129640,1.08087582,0.02352788,0.52380659,0.25636672,0.59943138
-2.95647824,3.87073361,0.70187164,0.94064691,1.13504198,1.09589404,0.02396175,0.53365563,0.25602793,0.60669710
-2.95047524,3.89784299,0.69685305,0.93826422,1.15543655,1.10810966,0.02445193,0.54202688,0.25510025,0.61316720
-2.94447224,3.91623450,0.69093739,0.93433028,1.17214776,1.11731589,0.02498583,0.54885583,0.25358755,0.61873547
-2.93846923,3.92539542,0.68403371,0.92869246,1.18489304,1.12335176,0.02555216,0.55409890,0.25150227,0.62330604
-2.93246623,3.92495007,0.67606140,0.92122371,1.19344831,1.12610630,0.02614089,0.55773301,0.24886496,0.62679579
-2.92646323,3.91466999,0.66695623,0.91182903,1.19765477,1.12552107,0.02674317,0.55975460,0.24570355,0.62913609
-2.92046023,3.89447847,0.65667554,0.90045013,1.19742353,1.12159112,0.02735119,0.56017793,0.24205223,0.63027390
-2.91445723,3.86444964,0.64520223,0.88706846,1.19273777,1.11436421,0.02795799,0.55903297,0.23795012,0.63017227
-2.90845423,3.82480221,0.63254739,0.87170621,1.18365246,1.10393848,0.02855719,0.55636298,0.23343980,0.62881019
-2.90245123,3.77588843,0.61875154,0.85442554,1.17029176,1.09045858,0.02914278,0.55222189,0.22856573,0.62618184
-2.89644822,3.71817915,0.60388445,0.83532599,1.15284409,1.07411064,0.02970883,0.54667168,0.22337267,0.62229550
-2.89044522,3.65224584,0.58804374,0.81454053,1.13155541,1.05511612,0.03024935,0.53977994,0.21790429,0.61717203
-2.88444222,3.57874059,0.57135219,0.79223028,1.10672084,1.03372495,0.03075802,0.53161771,0.21220187,0.61084325
-2.87843922,3.49837529,0.55395419,0.76857846,1.07867528,1.01020825,0.03122809,0.52225766,0.20630328,0.60335016
-2.87243622,3.41190087,0.53601137,0.74378384,1.04778326,0.98485080,0.03165236,0.51177281,0.20024224,0.59474134
-2.86643322,3.32008760,0.51769777,0.71805404,1.01442866,0.95794374,0.03202310,0.50023573,0.19404790,0.58507139
-2.86043022,3.22370733,0.49919470,0.69159910,0.97900472,0.92977761,0.03233220,0.48771821,0.18774473,0.57439969
-2.85442721,3.12351804,0.48068557,0.66462555,0.94190457,0.90063597,0.03257128,0.47429145,0.18135272,0.56278939
-2.84842421,3.02025133,0.46235088,0.63733121,0.90351290,0.87078986,0.03273193,0.46002653,0.17488781,0.55030673
-2.84242121,2.91460282,0.44436351,0.60990100,0.86419870,0.84049316,0.03280593,0.44499531,0.16836257,0.53702053
-2.83641821,2.80722564,0.42688449,0.58250369,0.82430949,0.80997894,0.03278559,0.42927134,0.16178702,0.52300209
-2.83041521,2.69872661,0.41005935,0.55528981,0.78416697,0.77945686,0.03266409,0.41293096,0.15516954,0.50832505
-2.82441221,2.58966499,0.39401506,0.52839056,0.74406413,0.74911155,0.03243575,0.39605421,0.14851781,0.49306550
-2.81840920,2.48055327,0.37885776,0.50191769,0.70426383,0.71910199,0.03209638,0.37872559,0.14183973,0.47730207
-2.81240620,2.37185960,0.36467109,0.47596427,0.66499849,0.68956177,0.03164358,0.36103456,0.13514416,0.46111598
-2.80640320,2.26401135,0.35151535,0.45060608,0.62647106,0.66060014,0.03107692,0.34307570,0.12844167,0.44459101
-2.80040020,2.15739946,0.33942728,0.42590360,0.58885671,0.63230369,0.03039817,0.32494848,0.12174498,0.42781341
-2.79439720,2.05238310,0.32842062,0.40190431,0.55230533,0.60473859,0.02961135,0.30675668,0.11506929,0.41087156
-2.78839420,1.94929447,0.31848732,0.37864523,0.51694446,0.57795329,0.02872282,0.28860747,0.10843241,0.39385571
-2.78239120,1.84844347,0.30959939,0.35615549,0.48288250,0.55198147,0.02774119,0.27061023,0.10185463,0.37685744
-2.77638819,1.75012210,0.30171132,0.33445882,0.45021211,0.52684521,0.02667723,0.25287514,0.09535857,0.35996925
-2.77038519,1.65460860,0.29476313,0.31357586,0.41901349,0.50255828,0.02554368,0.23551168,0.08896873,0.34328405
-2.76438219,1.56217131,0.28868378,0.29352628,0.38935765,0.47912934,0.02435501,0.21862715,0.08271102,0.32689483
-2.75837919,1.47307225,0.28339505,0.27433051,0.36130933,0.45656522,0.02312715,0.20232521,0.07661220,0.31089439
-2.75237619,1.38757055,0.27881565,0.25601122,0.33492971,0.43487387,0.02187711,0.18670461,0.07069931,0.29537524
-2.74637319,1.30592566,0.27486544,0.23859443,0.31027877,0.41406726,0.02062270,0.17185820,0.06499904,0.28042975
-2.74037019,1.22840040,0.27146968,0.22211033,0.28741728,0.39416384,0.01938211,0.15787213,0.05953718,0.26615042
-2.73436718,1.15526368,0.26856307,0.20659371,0.26640830,0.37519072,0.01817357,0.14482540,0.05433811,0.25263032
-2.72836418,1.08679303,0.26609335,0.19208418,0.24731837,0.35718546,0.01701496,0.13278968,0.04942441,0.23996369
-2.72236118,1.02327639,0.26402444,0.17862606,0.23021813,0.34019723,0.01592349,0.12182939,0.04481646,0.22824647
-2.71635818,0.96501329,0.26233875,0.16626805,0.21518248,0.32428758,0.01491536,0.11200193,0.04053223,0.21757682
-2.71035518,0.91231487,0.26103863,0.15506259,0.20229018,0.30953047,0.01400543,0.10335813,0.03658713,0.20805545
-2.70435218,0.86550271,0.26014670,0.14506507,0.19162289,0.29601168,0.01320695,0.09594267,0.03299393,0.19978561
-2.69834917,0.82490596,0.25970514,0.13633271,0.18326356,0.28382747,0.01253134,0.08979447,0.02976274,0.19287269
-2.69234617,0.79085671,0.25977371,0.12892325,0.17729428,0.27308258,0.01198790,0.08494698,0.02690111,0.18742328
-2.68634317,0.76368328,0.26042664,0.12289340,0.17379334,0.26388741,0.01158365,0.08142819,0.02441409,0.18354366
-2.68034017,0.74370150,0.26174839,0.11829706,0.17283185,0.25635458,0.01132319,0.07926043,0.02230432,0.18133758
-2.67433717,0.73120381,0.26382853,0.11518328,0.17446963,0.25059477,0.01120851,0.07845984,0.02057215,0.18090344
-2.66833417,0.72644652,0.26675578,0.11359402,0.17875072,0.24671210,0.01123894,0.07903540,0.01921569,0.18233082
-2.66233117,0.72963541,0.27061167,0.11356176,0.18569847,0.24479901,0.01141109,0.08098778,0.01823089,0.18569641
-2.65632816,0.74091013,0.27546390,0.11510698,0.19531050,0.24493099,0.01171882,0.08430777,0.01761146,0.19105962
-2.65032516,0.76032802,0.28135998,0.11823556,0.20755357,0.24716113,0.01215327,0.08897451,0.01734889,0.19845779
-2.64432216,0.78784802,0.28832124,0.12293623,0.22235877,0.25151496,0.01270301,0.09495362,0.01743227,0.20790146
-2.63831916,0.82331544,0.29633778,0.12917814,0.23961719,0.25798560,0.01335411,0.10219526,0.01784818,0.21936978
-2.63231616,0.86644851,0.30536450,0.13690871,0.25917634,0.26652957,0.01409041,0.11063229,0.01858051,0.23280635
-2.62631316,0.91682743,0.31531851,0.14605177,0.28083768,0.27706346,0.01489378,0.12017878,0.01961025,0.24811577
-2.62031016,0.97388697,0.32607822,0.15650629,0.30435536,0.28946176,0.01574442,0.13072878,0.02091534,0.26516111
-2.61430715,1.03691316,0.33748408,0.16814568,0.32943655,0.30355580,0.01662134,0.14215579,0.02247051,0.28376264
-2.60830415,1.10504478,0.34934109,0.18081779,0.35574341,0.31913430,0.01750273,0.15431274,0.02424724,0.30369779
-2.60230115,1.17728011,0.36142305,0.19434577,0.38289686,0.33594523,0.01836651,0.16703288,0.02621371,0.32470272
-2.59629815,1.25248910,0.37347829,0.20852979,0.41048215,0.35369937,0.01919081,0.18013136,0.02833502,0.34647548
-2.59029515,1.32943097,0.38523680,0.22314959,0.43805613,0.37207522,0.01995456,0.19340782,0.03057336,0.36868065
-2.58429215,1.40677698,0.39641830,0.23796798,0.46515617,0.39072542,0.02063799,0.20664970,0.03288845,0.39095555
-2.57828914,1.48313775,0.40674105,0.25273514,0.49131028,0.40928424,0.02122315,0.21963636,0.03523810,0.41291786
-2.57228614,1.55709444,0.41593088,0.26719356,0.51604836,0.42737624,0.02169438,0.23214392,0.03757884,0.43417430
-2.56628314,1.62723267,0.42373015,0.28108367,0.53891400,0.44462543,0.02203872,0.24395052,0.03986679,0.45433019
-2.56028014,1.69217814,0.42990613,0.29414977,0.55947643,0.46066493,0.02224626,0.25484204,0.04205853,0.47299952
-2.55427714,1.75063247,0.43425856,0.30614621,0.57734224,0.47514663,0.02231034,0.26461784,0.04411212,0.48981522
-2.54827414,1.80140811,0.43662596,0.31684347,0.59216629,0.48775052,0.02222768,0.27309641,0.04598811,0.50443912
-2.54227114,1.84346076,0.43689057,0.32603409,0.60366144,0.49819330,0.02199847,0.28012078,0.04765060,0.51657130
-2.53626813,1.87591827,0.43498166,0.33353799,0.61160675,0.50623613,0.02162619,0.28556320,0.04906816,0.52595848
-2.53026513,1.89810470,0.43087718,0.33920721,0.61585372,0.51169098,0.02111749,0.28932927,0.05021477,0.53240105
-2.52426213,1.90955877,0.42460371,0.34292970,0.61633043,0.51442556,0.02048187,0.29136096,0.05107054,0.53575852
-2.51825913,1.91004605,0.41623486,0.34463212,0.61304348,0.51436667,0.01973131,0.29163868,0.05162229,0.53595326
-2.51225613,1.89956437,0.40588828,0.34428154,0.60607759,0.51150171,0.01887983,0.29018225,0.05186394,0.53297224
-2.50625313,1.87834263,0.39372136,0.34188593,0.59559305,0.50587859,0.01794304,0.28705064,0.05179665,0.52686694
-2.50025013,1.84683290,0.37992608,0.33749346,0.58182119,0.49760388,0.01693757,0.28234066,0.05142878,0.51775136
-2.49424712,1.80569667,0.36472314,0.33119078,0.56505809,0.48683948,0.01588059,0.27618462,0.05077555,0.50579828
-2.48824412,1.75578563,0.34835578,0.32310009,0.54565689,0.47379792,0.01478933,0.26874708,0.04985857,0.49123407
-2.48224112,1.69811817,0.33108347,0.31337548,0.52401909,0.45873650,0.01368057,0.26022082,0.04870510,0.47433209
-2.47623812,1.63385251,0.31317576,0.30219842,0.50058514,0.44195066,0.01257028,0.25082235,0.04734720,0.45540527
-2.47023512,1.56425765,0.29490659,0.28977273,0.47582493,0.42376666,0.01147321,0.24078703,0.04582074,0.43479793
-2.46423212,1.49068329,0.27654914,0.27631924,0.45022825,0.40453398,0.01040267,0.23036403,0.04416436,0.41287740
-2.45822911,1.41452980,0.25837138,0.26207026,0.42429573,0.38461773,0.00937030,0.21981138,0.04241833,0.39002550
-2.45222611,1.33721921,0.24063238,0.24726415,0.39853053,0.36439112,0.00838594,0.20939122,0.04062348,0.36663048
-2.44622311,1.26016817,0.22357949,0.23214007,0.37343080,0.34422845,0.00745763,0.19936540,0.03882016,0.34307936
-2.44022011,1.18476335,0.20744621,0.21693315,0.34948315,0.32449855,0.00659157,0.18999152,0.03704731,0.31975116
-2.43421711,1.11233997,0.19245081,0.20187021,0.32715710,0.30555894,0.00579224,0.18151947,0.03534160,0.29701096
-2.42821411,1.04416350,0.17879557,0.18716602,0.30690044,0.28775067,0.00506253,0.17418848,0.03373672,0.27520495
-2.42221111,0.98141464,0.16666650,0.17302029,0.28913544,0.27139387,0.00440394,0.16822464,0.03226286,0.25465657
-2.41620810,0.92517755,0.15623342,0.15961530,0.27425563,0.25678410,0.00381673,0.16383879,0.03094626,0.23566356
-2.41020510,0.87643082,0.14765024,0.14711424,0.26262311,0.24418920,0.00330021,0.16122474,0.02980899,0.21849605
-2.40420210,0.83604091,0.14105544,0.13566019,0.25456600,0.23384687,0.00285293,0.16055770,0.02886875,0.20339536
-2.39819910,0.80475751,0.13657236,0.12537562,0.25037601,0.22596254,0.00247290,0.16199277,0.02813891,0.19057357
-2.39219610,0.78321040,0.13430957,0.11636247,0.25030577,0.22070777,0.00215783,0.16566339,0.02762853,0.18021351
-2.38619310,0.77190708,0.13436083,0.10870257,0.25456595,0.21821880,0.00190532,0.17167967,0.02734250,0.17246923
-2.38019010,0.77123107,0.13680504,0.10245831,0.26332199,0.21859535,0.00171300,0.18012663,0.02728172,0.16746652
-2.37418709,0.78144022,0.14170573,0.09767365,0.27669046,0.22189960,0.00157869,0.19106212,0.02744326,0.16530360
-2.36818409,0.80266507,0.14911037,0.09437504,0.29473513,0.22815523,0.00150049,0.20451466,0.02782062,0.16605160
-2.36218109,0.83490696,0.15904950,0.09257253,0.31746291,0.23734670,0.00147686,0.22048118,0.02840392,0.16975499
-2.35617809,0.87803618,0.17153554,0.09226076,0.34481975,0.24941865,0.00150661,0.23892467,0.02918003,0.17643163
-2.35017509,0.93179012,0.18656152,0.09341982,0.37668694,0.26427562,0.00158895,0.25977206,0.03013285,0.18607265
-2.34417209,0.99577187,0.20409975,0.09601607,0.41287789,0.28178207,0.00172341,0.28291238,0.03124345,0.19864198
-2.33816908,1.06944967,0.22410045,0.10000277,0.45313590,0.30176295,0.00190976,0.30819541,0.03249025,0.21407568
-2.33216608,1.15215742,0.24649043,0.10532057,0.49713310,0.32400473,0.00214795,0.33543101,0.03384928,0.23228107
-2.32616308,1.24309704,0.27117183,0.11189794,0.54447080,0.34825715,0.00243795,0.36438925,0.03529440,0.25313577
-2.32016008,1.34134263,0.29802114,0.11965146,0.59468166,0.37423571,0.00277962,0.39480160,0.03679760,0.27648680
-2.31415708,1.44584720,0.32688828,0.12848617,0.64723363,0.40162481,0.00317257,0.42636311,0.03832938,0.30214974
-2.30815408,1.55545185,0.35759601,0.13829579,0.70153587,0.43008181,0.00361598,0.45873577,0.03985915,0.32990825
-2.30215108,1.66889768,0.38993955,0.14896315,0.75694660,0.45924168,0.00410846,0.49155301,0.04135573,0.35951387
-2.29614807,1.78484033,0.42368651,0.16036064,0.81278268,0.48872238,0.00464789,0.52442518,0.04278791,0.39068641
-2.29014507,1.90186705,0.45857718,0.17235082,0.86833086,0.51813074,0.00523132,0.55694603,0.04412506,0.42311489
-2.28414207,2.01851585,0.49432510,0.18478730,0.92286036,0.54706870,0.00585483,0.58869995,0.04533775,0.45645923
-2.27813907,2.13329659,0.53061816,0.19751570,0.97563626,0.57513989,0.00651346,0.61926967,0.04639844,0.49035270
-2.27213607,2.24471330,0.56712005,0.21037498,1.02593360,0.60195610,0.00720121,0.64824439,0.04728209,0.52440515
-2.26613307,2.35128734,0.60347236,0.22319896,1.07305148,0.62714375,0.00791100,0.67522781,0.04796682,0.55820718
-2.26013007,2.45158083,0.63929722,0.23581811,1.11632686,0.65035001,0.00863476,0.69984605,0.04843443,0.59133510
-2.25412706,2.54421982,0.67420074,0.24806154,1.15514763,0.67124851,0.00936348,0.72175504,0.04867086,0.62335670
-2.24812406,2.62791671,0.70777713,0.25975927,1.18896456,0.68954448,0.01008741,0.74064729,0.04866655,0.65383781
-2.24212106,2.70149152,0.73961373,0.27074468,1.21730177,0.70497930,0.01079617,0.75625770,0.04841666,0.68234953
-2.23611806,2.76389143,0.76929686,0.28085704,1.23976555,0.71733427,0.01147905,0.76836848,0.04792114,0.70847585
-2.23011506,2.81420861,0.79641853,0.28994426,1.25605130,0.72643375,0.01212521,0.77681285,0.04718469,0.73182182
-2.22411206,2.85169566,0.82058390,0.29786558,1.26594837,0.73214749,0.01272396,0.78147773,0.04621654,0.75202170
-2.21810905,2.87577869,0.84141947,0.30449430,1.26934304,0.73439228,0.01326508,0.78230511,0.04503011,0.76874714
-2.21210605,2.88606776,0.85858159,0.30972042,1.26621929,0.73313285,0.01373905,0.77929241,0.04364258,0.78171497
-2.20610305,2.88236445,0.87176533,0.31345304,1.25665777,0.72838213,0.01413740,0.77249171,0.04207436,0.79069445
-2.20010005,2.86466641,0.88071310,0.31562260,1.24083283,0.72020079,0.01445290,0.76200795,0.04034845,0.79551364
-2.19409705,2.83316874,0.88522298,0.31618270,1.21900790,0.70869614,0.01467980,0.74799623,0.03848981,0.79606464
-2.18809405,2.78826205,0.88515607,0.31511160,1.19152929,0.69402033,0.01481404,0.73065834,0.03652469,0.79230756
-2.18209105,2.73052707,0.88044276,0.31241311,1.15881870,0.67636795,0.01485335,0.71023842,0.03448001,0.78427278
-2.17608804,2.66072572,0.87108741,0.30811707,1.12136440,0.65597292,0.01479735,0.68701811,0.03238271,0.77206166
-2.17008504,2.57978869,0.85717120,0.30227917,1.07971163,0.63310467,0.01464756,0.66131115,0.03025923,0.75584537
-2.16408204,2.48879953,0.83885281,0.29498012,1.03445198,0.60806375,0.01440736,0.63345746,0.02813503,0.73586187
-2.15807904,2.38897553,0.81636697,0.28632430,0.98621236,0.58117672,0.01408193,0.60381696,0.02603420,0.71241114
-2.15207604,2.28164554,0.79002065,0.27643775,0.93564349,0.55279057,0.01367808,0.57276314,0.02397920,0.68584875
-2.14607304,2.16822540,0.76018705,0.26546560,0.88340826,0.52326652,0.01320408,0.54067647,0.02199063,0.65657794
-2.14007004,2.05019129,0.72729753,0.25356907,0.83017014,0.49297358,0.01266943,0.50793783,0.02008717,0.62504050
-2.13406703,1.92905178,0.69183184,0.24092202,0.77658196,0.46228180,0.01208463,0.47492211,0.01828559,0.59170679
-2.12806403,1.80631942,0.65430681,0.22770726,0.72327509,0.43155543,0.01146093,0.44199192,0.01660079,0.55706514
-2.12206103,1.68348250,0.61526428,0.21411269,0.67084953,0.40114630,0.01081002,0.40949186,0.01504594,0.52161119
-2.11605803,1.56197794,0.57525833,0.20032736,0.61986488,0.37138741,0.01014383,0.37774317,0.01363274,0.48583732
-2.11005503,1.44316607,0.53484265,0.18653769,0.57083252,0.34258705,0.00947421,0.34703908,0.01237159,0.45022272
-2.10405203,1.32830804,0.49455836,0.17292386,0.52420909,0.31502370,0.00881275,0.31764091,0.01127183,0.41522425
-2.09804902,1.21854639,0.45492262,0.15965653,0.48039145,0.28894158,0.00817055,0.28977497,0.01034202,0.38126844
-2.09204602,1.11488946,0.41641867,0.14689392,0.43971312,0.26454735,0.00755805,0.26363042,0.00959015,0.34874487
-2.08604302,1.01819968,0.37948726,0.13477946,0.40244228,0.24200774,0.00698484,0.23935797,0.00902380,0.31800085
-2.08004002,0.92918609,0.34451985,0.12343982,0.36878126,0.22144830,0.00645960,0.21706962,0.00865030,0.28933769
-2.07403702,0.84840088,0.31185366,0.11298360,0.33886743,0.20295327,0.00598995,0.19683919,0.00847674,0.26300834
-2.06803402,0.77623976,0.28176842,0.10350040,0.31277539,0.18656640,0.00558238,0.17870380,0.00851001,0.23921644
-2.06203102,0.71294585,0.25448490,0.09506044,0.29052020,0.17229280,0.00524225,0.16266596,0.00875668,0.21811646
-2.05602801,0.65861647,0.23016492,0.08771463,0.27206158,0.16010158,0.00497368,0.14869643,0.00922275,0.19981495
-2.05002501,0.61321233,0.20891273,0.08149491,0.25730873,0.14992918,0.00477958,0.13673747,0.00991344,0.18437251
-2.04402201,0.57656855,0.19077737,0.07641497,0.24612560,0.14168323,0.00466162,0.12670652,0.01083277,0.17180632
-2.03801901,0.54840682,0.17575593,0.07247110,0.23833643,0.13524676,0.00462025,0.11850004,0.01198315,0.16209307
-2.03201601,0.52834817,0.16379736,0.06964327,0.23373131,0.13048262,0.00465464,0.11199752,0.01336487,0.15517200
-2.02601301,0.51592600,0.15480661,0.06789625,0.23207162,0.12723795,0.00476275,0.10706538,0.01497564,0.15094800
-2.02001001,0.51059876,0.14864897,0.06718074,0.23309522,0.12534857,0.00494132,0.10356078,0.01680999,0.14929461
-2.01400700,0.51176238,0.14515447,0.06743464,0.23652140,0.12464314,0.00518591,0.10133520,0.01885888,0.15005693
-2.00800400,0.51876199,0.14412232,0.06858421,0.24205542,0.12494711,0.00549093,0.10023779,0.02110924,0.15305437
-2.00200100,0.53090325,0.14532523,0.07054530,0.24939279,0.12608630,0.00584971,0.10011834,0.02354372,0.15808340
-1.99599800,0.54746315,0.14851382,0.07322463,0.25822324,0.12789011,0.00625461,0.10083005,0.02614050,0.16492021
-1.98999500,0.56770077,0.15342105,0.07652112,0.26823463,0.13019449,0.00669708,0.10223195,0.02887334,0.17332369
-1.98399200,0.59086792,0.15976678,0.08032739,0.27911664,0.13284441,0.00716791,0.10419107,0.03171184,0.18303852
-1.97798899,0.61622028,0.16726258,0.08453130,0.29056466,0.13569615,0.00765730,0.10658443,0.03462188,0.19379874
-1.97198599,0.64302895,0.17561678,0.08901783,0.30228375,0.13861930,0.00815521,0.10930087,0.03756630,0.20533184
-1.96598299,0.67059290,0.18453993,0.09367104,0.31399285,0.14149855,0.00865152,0.11224268,0.04050590,0.21736339
-1.95997999,0.69825213,0.19375047,0.09837629,0.32542929,0.14423535,0.00913637,0.11532731,0.04340052,0.22962225
-1.95397699,0.72540174,0.20298089,0.10302270,0.33635357,0.14674938,0.00960052,0.11848885,0.04621044,0.24184646
-1.94797399,0.75150656,0.21198394,0.10750568,0.34655436,0.14897999,0.01003561,0.12167959,0.04889785,0.25378946
-1.94197099,0.77611618,0.22053908,0.11172967,0.35585368,0.15088750,0.01043459,0.12487143,0.05142843,0.26522672
-1.93596798,0.79887977,0.22845878,0.11561084,0.36411198,0.15245441,0.01079205,0.12805725,0.05377296,0.27596251
-1.92996498,0.81956032,0.23559451,0.11907974,0.37123306,0.15368646,0.01110453,0.13125204,0.05590893,0.28583637
-1.92396198,0.83804738,0.24184230,0.12208374,0.37716847,0.15461353,0.01137089,0.13449376,0.05782196,0.29472935
-1.91795898,0.85436782,0.24714745,0.12458927,0.38192117,0.15529018,0.01159256,0.13784394,0.05950709,0.30256925
-1.91195598,0.86869367,0.25150825,0.12658350,0.38554817,0.15579594,0.01177374,0.14138763,0.06096976,0.30933499
-1.90595298,0.88134638,0.25497844,0.12807564,0.38816191,0.15623510,0.01192163,0.14523290,0.06222650,0.31505950
-1.89994997,0.89279689,0.25766822,0.12909755,0.38993007,0.15673596,0.01204644,0.14950953,0.06330516,0.31983099
-1.89394697,0.90366082,0.25974363,0.12970365,0.39107368,0.15744946,0.01216146,0.15436696,0.06424481,0.32379241
-1.88794397,0.91468858,0.26142419,0.12997014,0.39186339,0.15854706,0.01228292,0.15997128,0.06509509,0.32713898
-1.88194097,0.92675004,0.26297873,0.12999338,0.39261374,0.16021792,0.01242986,0.16650139,0.06591519,0.33011367
-1.87593797,0.94081384,0.26471939,0.12988762,0.39367568,0.16266512,0.01262379,0.17414421,0.06677225,0.33300072
-1.86993497,0.95792160,0.26699392,0.12978190,0.39542719,0.16610118,0.01288833,0.18308898,0.06773951,0.33611736
-1.86393197,0.97915744,0.27017632,0.12981638,0.39826239,0.17074268,0.01324876,0.19352090,0.06889395,0.33980386
-1.85792896,1.00561352,0.27465597,0.13013810,0.40257931,0.17680419,0.01373135,0.20561409,0.07031368,0.34441225
-1.85192596,1.03835263,0.28082561,0.13089634,0.40876678,0.18449151,0.01436274,0.21952414,0.07207514,0.35029411
-1.84592296,1.07836872,0.28906833,0.13223764,0.41719073,0.19399445,0.01516919,0.23538055,0.07425013,0.35778770
-1.83991996,1.12654679,0.29974401,0.13430076,0.42818049,0.20547931,0.01617569,0.25327925,0.07690283,0.36720511
-1.83391696,1.18362346,0.31317542,0.13721161,0.44201551,0.21908123,0.01740514,0.27327553,0.08008690,0.37881958
-1.82791396,1.25014954,0.32963459,0.14107848,0.45891294,0.23489675,0.01887738,0.29537772,0.08384280,0.39285378
-1.82191096,1.32645627,0.34932975,0.14598747,0.47901669,0.25297688,0.02060831,0.31954191,0.08819536,0.40946918
-1.81590795,1.41262639,0.37239333,0.15199861,0.50238825,0.27332086,0.02260899,0.34566800,0.09315185,0.42875722
-1.80990495,1.50847154,0.39887154,0.15914254,0.52899983,0.29587107,0.02488478,0.37359729,0.09870040,0.45073230
-1.80390195,1.61351706,0.42871586,0.16741800,0.55872996,0.32050929,0.02743463,0.40311189,0.10480917,0.47532724
-1.79789895,1.72699520,0.46177702,0.17679023,0.59136196,0.34705462,0.03025045,0.43393600,0.11142600,0.50239104
-1.79189595,1.84784746,0.49780179,0.18719028,0.62658531,0.37526334,0.03331671,0.46573924,0.11847887,0.53168940
-1.78589295,1.97473652,0.53643294,0.19851545,0.66400004,0.40483077,0.03661019,0.49814185,0.12587696,0.56290787
-1.77988994,2.10606774,0.57721249,0.21063074,0.70312403,0.43539544,0.04010004,0.53072181,0.13351248,0.59565758
-1.77388694,2.24002014,0.61958867,0.22337125,0.74340311,0.46654536,0.04374807,0.56302362,0.14126311,0.62948351
-1.76788394,2.37458615,0.66292625,0.23654577,0.78422366,0.49782655,0.04750931,0.59456854,0.14899505,0.66387494
-1.76188094,2.50761908,0.70652038,0.24994114,0.82492737,0.52875350,0.05133291,0.62486588,0.15656664,0.69827797
-1.75587794,2.63688710,0.74961352,0.26332750,0.86482770,0.55882132,0.05516326,0.65342511,0.16383226,0.73210950
-1.74987494,2.76013194,0.79141499,0.27646420,0.90322759,0.58751934,0.05894143,0.67976819,0.17064665,0.76477251
-1.74387194,2.87513044,0.83112267,0.28910618,0.93943778,0.61434542,0.06260673,0.70344191,0.17686921,0.79567186
-1.73786893,2.97975682,0.86794599,0.30101069,0.97279517,0.63882081,0.06609853,0.72402964,0.18236836,0.82423038
-1.73186593,3.07204339,0.90112944,0.31194406,1.00268059,0.66050459,0.06935807,0.74116219,0.18702561,0.84990452
-1.72586293,3.15023743,0.92997566,0.32168827,1.02853550,0.67900743,0.07233034,0.75452735,0.19073933,0.87219913
-1.71985993,3.21285210,0.95386719,0.33004720,1.04987678,0.69400380,0.07496592,0.76387779,0.19342793,0.89068089
-1.71385693,3.25870933,0.97228599,0.33685217,1.06630941,0.70524228,0.07722253,0.76903719,0.19503239,0.90498985
