energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-0.30915458,1.65902772,0.00685426,0.33354659,0.53442296,0.35139372,0.02641205,0.08344170,0.66512779,0.67330944
-0.30315158,1.58035446,0.00644337,0.31226586,0.51750362,0.33513902,0.02460794,0.07697214,0.64318285,0.64702338
-0.29714857,1.50270638,0.00608034,0.29208334,0.50106955,0.31946459,0.02289497,0.07084114,0.61972124,0.61997260
-0.29114557,1.42747844,0.00577248,0.27327738,0.48570898,0.30466116,0.02128884,0.06510937,0.59525645,0.59273219
-0.28514257,1.35605422,0.00552652,0.25610727,0.47201733,0.29101740,0.01980577,0.05983161,0.57032876,0.56588677
-0.27913957,1.28978457,0.00534857,0.24081006,0.46058584,0.27881615,0.01846254,0.05505685,0.54549586,0.54001980
-0.27313657,1.22996782,0.00524408,0.22759787,0.45199074,0.26833089,0.01727661,0.05082850,0.52132346,0.51570355
-0.26713357,1.17783170,0.00521784,0.21665590,0.44678280,0.25982226,0.01626606,0.04718473,0.49837609,0.49348963
-0.26113057,1.13451745,0.00527397,0.20814106,0.44547780,0.25353497,0.01544965,0.04415886,0.47720830,0.47390063
-0.25512756,1.10106587,0.00541598,0.20218109,0.44854782,0.24969479,0.01484668,0.04177975,0.45835611,0.45742255
-0.24912456,1.07840554,0.00564679,0.19887429,0.45641370,0.24850582,0.01447689,0.04007222,0.44232895,0.44449842
-0.24312156,1.06734293,0.00596883,0.19828962,0.46943850,0.25014797,0.01436027,0.03905734,0.42960191,0.43552292
-0.23711856,1.06855414,0.00638409,0.20046710,0.48792209,0.25477449,0.01451673,0.03875269,0.42060839,0.43083790
-0.23111556,1.08257797,0.00689423,0.20541849,0.51209671,0.26250973,0.01496572,0.03917241,0.41573297,0.43072895
-0.22511256,1.10981011,0.00750066,0.21312802,0.54212351,0.27344682,0.01572579,0.04032716,0.41530468,0.43542257
-0.21910955,1.15049802,0.00820469,0.22355322,0.57808989,0.28764549,0.01681396,0.04222383,0.41959040,0.44508412
-0.21310655,1.20473624,0.00900759,0.23662562,0.62000756,0.30512984,0.01824506,0.04486515,0.42878859,0.45981619
-0.20710355,1.27246205,0.00991070,0.25225140,0.66781114,0.32588610,0.02003098,0.04824903,0.44302339,0.47965742
-0.20110055,1.35345115,0.01091548,0.27031184,0.72135726,0.34986045,0.02217985,0.05236783,0.46233907,0.50458157
-0.19509755,1.44731367,0.01202357,0.29066361,0.78042419,0.37695690,0.02469521,0.05720743,0.48669514,0.53449685
-0.18909455,1.55349041,0.01323678,0.31313898,0.84471168,0.40703533,0.02757513,0.06274626,0.51596224,0.56924545
-0.18309155,1.67124970,0.01455703,0.33754587,0.91384147,0.43990982,0.03081142,0.06895427,0.54991909,0.60860324
-0.17708854,1.79968527,0.01598624,0.36366792,0.98735811,0.47534740,0.03438895,0.07579197,0.58825081,0.65227981
-0.17108554,1.93771563,0.01752615,0.39126463,1.06473056,0.51306735,0.03828505,0.08320952,0.63054886,0.69991882
-0.16508254,2.08408557,0.01917809,0.42007171,1.14535452,0.55274136,0.04246914,0.09114608,0.67631299,0.75109894
-0.15907954,2.23737049,0.02094266,0.44980185,1.22855583,0.59399451,0.04690259,0.09952929,0.72495536,0.80533544
-0.15307654,2.39598402,0.02281936,0.48014583,1.31359507,0.63640748,0.05153884,0.10827523,0.77580719,0.86208265
-0.14707354,2.55818984,0.02480624,0.51077441,1.39967359,0.67952004,0.05632387,0.11728859,0.82812796,0.92073759
-0.14107054,2.72211786,0.02689937,0.54134081,1.48594118,0.72283583,0.06119688,0.12646344,0.88111726,0.98064481
-0.13506753,2.88578541,0.02909252,0.57148416,1.57150549,0.76582875,0.06609143,0.13568428,0.93392921,1.04110265
-0.12906453,3.04712338,0.03137665,0.60083370,1.65544329,0.80795066,0.07093676,0.14482773,0.98568920,1.10137116
-0.12306153,3.20400727,0.03373963,0.62901394,1.73681351,0.84864056,0.07565941,0.15376455,1.03551262,1.16068148
-0.11705853,3.35429275,0.03616592,0.65565061,1.81467189,0.88733493,0.08018512,0.16236215,1.08252504,1.21824696
-0.11105553,3.49585513,0.03863646,0.68037730,1.88808715,0.92347905,0.08444074,0.17048735,1.12588333,1.27327561
-0.10505253,3.62663159,0.04112862,0.70284277,1.95615813,0.95653903,0.08835635,0.17800958,1.16479679,1.32498391
-0.09904952,3.74466521,0.04361637,0.72271838,2.01803153,0.98601405,0.09186722,0.18480403,1.19854776,1.37261160
-0.09304652,3.84814913,0.04607058,0.73970577,2.07291971,1.01144847,0.09491580,0.19075500,1.22651071,1.41543702
-0.08704352,3.93546946,0.04845956,0.75354422,2.12011787,1.03244336,0.09745336,0.19575913,1.24816907,1.45279260
-0.08104052,4.00524511,0.05074973,0.76401739,2.15902007,1.04866691,0.09944149,0.19972832,1.26312918,1.48408008
-0.07503752,4.05636317,0.05290641,0.77095932,2.18913333,1.05986333,0.10085312,0.20259243,1.27113053,1.50878472
-0.06903452,4.08800807,0.05489486,0.77425916,2.21008929,1.06585984,0.10167322,0.20430145,1.27205205,1.52648815
-0.06303152,4.09968342,0.05668128,0.77386457,2.22165295,1.06657145,0.10189906,0.20482708,1.26591405,1.53687925
-0.05702851,4.09122548,0.05823397,0.76978346,2.22372805,1.06200320,0.10153999,0.20416382,1.25287568,1.53976264
-0.05102551,4.06280748,0.05952440,0.76208403,2.21635881,1.05224992,0.10061678,0.20232918,1.23322819,1.53506435
-0.04502251,4.01493474,0.06052833,0.75089308,2.19972807,1.03749330,0.09916068,0.19936339,1.20738417,1.52283448
-0.03901951,3.94843053,0.06122670,0.73639259,2.17415182,1.01799661,0.09721198,0.19532835,1.17586331,1.50324659
-0.03301651,3.86441343,0.06160652,0.71881472,2.14007034,0.99409708,0.09481846,0.19030594,1.13927548,1.47659390
-0.02701351,3.76426695,0.06166148,0.69843549,2.09803644,0.96619642,0.09203355,0.18439582,1.09830161,1.44328233
-0.02101051,3.64960275,0.06139231,0.67556731,2.04870130,0.93474983,0.08891449,0.17771281,1.05367360,1.40382069
-0.01500750,3.52221902,0.06080703,0.65055077,1.99279841,0.90025397,0.08552043,0.17038383,1.00615373,1.35880832
-0.00900450,3.38405560,0.05992079,0.62374602,1.93112639,0.86323433,0.08191064,0.16254472,0.95651468,1.30892065
-0.00300150,3.23714749,0.05875558,0.59552410,1.86453126,0.82423262,0.07814290,0.15433692,0.90552077,1.25489329
0.00300150,3.08357872,0.05733966,0.56625844,1.79388883,0.78379442,0.07427210,0.14590419,0.85391105,1.19750506
0.00900450,2.92543777,0.05570676,0.53631708,1.72008779,0.74245774,0.07034910,0.13738946,0.80238476,1.13756073
0.01500750,2.76477621,0.05389515,0.50605560,1.64401381,0.70074258,0.06641991,0.12893192,0.75158949,1.07587390
0.02101051,2.60357156,0.05194652,0.47581114,1.56653520,0.65914200,0.06252515,0.12066443,0.70211212,1.01325070
0.02701351,2.44369509,0.04990478,0.44589752,1.48849025,0.61811458,0.05869978,0.11271124,0.65447268,0.95047460
0.03301651,2.28688525,0.04781487,0.41660157,1.41067625,0.57807859,0.05497318,0.10518612,0.60912079,0.88829296
0.03901951,2.13472678,0.04572142,0.38818062,1.33384037,0.53940773,0.05136932,0.09819090,0.56643460,0.82740531
0.04502251,1.98863548,0.04366764,0.36086113,1.25867217,0.50242829,0.04790727,0.09181436,0.52672174,0.76845392
0.05102551,1.84984835,0.04169406,0.33483820,1.18579761,0.46741782,0.04460168,0.08613151,0.49022199,0.71201638
0.05702851,1.71941845,0.03983760,0.31027600,1.11577433,0.43460484,0.04146341,0.08120313,0.45711115,0.65860048
0.06303152,1.59821410,0.03813058,0.28730871,1.04908807,0.40416957,0.03850024,0.07707564,0.42750569,0.60864120
0.06903452,1.48692143,0.03660003,0.26604197,0.98614997,0.37624549,0.03571743,0.07378113,0.40146794,0.56249953
0.07503752,1.38604983,0.03526704,0.24655455,0.92729463,0.35092138,0.03311832,0.07133763,0.37901134,0.52046314
0.08104052,1.29593943,0.03414645,0.22890011,0.87277889,0.32824380,0.03070481,0.06974949,0.36010555,0.48274853
0.08704352,1.21677013,0.03324652,0.21310896,0.82278119,0.30821984,0.02847774,0.06900783,0.34468139,0.44950425
0.09304652,1.14857170,0.03256898,0.19918960,0.77740172,0.29082003,0.02643719,0.06909110,0.33263525,0.42081524
0.09904952,1.09123447,0.03210915,0.18713021,0.73666327,0.27598137,0.02458261,0.06996574,0.32383323,0.39670766
0.10505253,1.04452039,0.03185622,0.17689975,0.70051305,0.26361037,0.02291294,0.07158686,0.31811485,0.37715420
0.11105553,1.00807443,0.03179379,0.16844908,0.66882553,0.25358623,0.02142660,0.07389898,0.31529650,0.36207953
0.11705853,0.98143595,0.03190045,0.16171172,0.64140645,0.24576404,0.02012140,0.07683693,0.31517462,0.35136569
0.12306153,0.96405038,0.03215053,0.15660470,0.61799817,0.23997814,0.01899448,0.08032672,0.31752891,0.34485728
0.12906453,0.95528090,0.03251498,0.15302936,0.59828629,0.23604557,0.01804216,0.08428667,0.32212536,0.34236632
0.13506753,0.95442041,0.03296230,0.15087222,0.58190762,0.23376968,0.01725988,0.08862851,0.32871948,0.34367667
0.14107054,0.96070358,0.03345949,0.15000606,0.56845941,0.23294389,0.01664207,0.09325874,0.33705944,0.34854794
0.14707354,0.97331920,0.03397312,0.15029126,0.55750961,0.23335548,0.01618210,0.09808002,0.34688943,0.35671888
0.15307654,0.99142257,0.03447026,0.15157743,0.54860791,0.23478958,0.01587229,0.10299271,0.35795295,0.36791034
0.15907954,1.01414798,0.03491949,0.15370544,0.54129737,0.23703308,0.01570396,0.10789654,0.36999605,0.38182764
0.16508254,1.04062107,0.03529177,0.15650970,0.53512606,0.23987839,0.01566747,0.11269230,0.38277048,0.39816271
0.17108554,1.06997097,0.03556120,0.15982093,0.52965856,0.24312714,0.01575240,0.11728363,0.39603655,0.41659579
0.17708854,1.10134203,0.03570571,0.16346907,0.52448672,0.24659349,0.01594766,0.12157874,0.40956565,0.43679707
0.18309155,1.13390489,0.03570754,0.16728652,0.51923938,0.25010706,0.01624174,0.12549214,0.42314238,0.45842831
0.18909455,1.16686686,0.03555359,0.17111148,0.51359073,0.25351532,0.01662286,0.12894622,0.43656609,0.48114445
0.19509755,1.19948131,0.03523563,0.17479127,0.50726702,0.25668555,0.01707920,0.13187275,0.44965197,0.50459564
0.20110055,1.23105607,0.03475025,0.17818564,0.50005131,0.25950595,0.01759909,0.13421416,0.46223157,0.52842952
0.20710355,1.26096069,0.03409878,0.18116981,0.49178636,0.26188631,0.01817119,0.13592456,0.47415284,0.55229414
0.21310655,1.28863259,0.03328694,0.18363718,0.48237535,0.26375794,0.01878468,0.13697055,0.48527978,0.57584132
0.21910955,1.31358208,0.03232441,0.18550163,0.47178083,0.26507295,0.01942932,0.13733173,0.49549175,0.59873079
0.22511256,1.33539623,0.03122432,0.18669930,0.46002172,0.26580314,0.02009561,0.13700092,0.50468267,0.62063482
0.23111556,1.35374176,0.03000264,0.18718973,0.44716884,0.26593829,0.02077485,0.13598405,0.51276016,0.64124355
0.23711856,1.36836704,0.02867752,0.18695642,0.43333910,0.26548423,0.02145919,0.13429976,0.51964483,0.66027069
0.24312156,1.37910311,0.02726861,0.18600669,0.41868877,0.26446068,0.02214166,0.13197879,0.52526983,0.67745958
0.24912456,1.38586404,0.02579641,0.18437097,0.40340612,0.26289898,0.02281622,0.12906304,0.52958070,0.69258933
0.25512756,1.38864654,0.02428165,0.18210141,0.38770376,0.26083991,0.02347779,0.12560441,0.53253577,0.70548083
0.26113057,1.38752891,0.02274475,0.17927004,0.37181102,0.25833169,0.02412229,0.12166354,0.53410690,0.71600237
0.26713357,1.38266935,0.02120526,0.17596641,0.35596677,0.25542814,0.02474665,0.11730835,0.53428078,0.72407454
0.27313657,1.37430360,0.01968156,0.17229495,0.34041264,0.25218727,0.02534899,0.11261249,0.53306056,0.72967422
0.27913957,1.36274181,0.01819044,0.16837198,0.32538721,0.24867017,0.02592857,0.10765378,0.53046780,0.73283740
0.28514257,1.34836472,0.01674696,0.16432268,0.31112087,0.24494022,0.02648602,0.10251261,0.52654455,0.73366057
0.29114557,1.33161884,0.01536426,0.16027790,0.29783177,0.24106268,0.02702336,0.09727040,0.52135537,0.73230058
0.29714857,1.31301070,0.01405352,0.15637105,0.28572268,0.23710455,0.02754412,0.09200813,0.51498921,0.72897289
0.30315158,1.29310006,0.01282399,0.15273507,0.27497858,0.23313460,0.02805344,0.08680491,0.50756079,0.72394810
0.30915458,1.27249180,0.01168302,0.14949956,0.26576524,0.22922343,0.02855806,0.08173678,0.49921140,0.71754699
0.31515758,1.25182680,0.01063615,0.14678806,0.25822818,0.22544368,0.02906633,0.07687550,0.49010891,0.71013387
0.32116058,1.23177147,0.00968732,0.14471556,0.25249233,0.22186991,0.02958809,0.07228759,0.48044691,0.70210885
0.32716358,1.21300615,0.00883892,0.14338620,0.24866179,0.21857844,0.03013453,0.06803347,0.47044277,0.69389880
0.33316658,1.19621257,0.00809204,0.14289125,0.24681989,0.21564679,0.03071783,0.06416674,0.46033472,0.68594765
0.33916958,1.18206034,0.00744655,0.14330718,0.24702926,0.21315283,0.03135085,0.06073363,0.45037791,0.67870612
0.34517259,1.17119310,0.00690131,0.14469409,0.24933179,0.21117354,0.03204662,0.05777255,0.44083953,0.67262129
0.35117559,1.16421436,0.00645427,0.14709430,0.25374854,0.20978342,0.03281775,0.05531385,0.43199316,0.66812633
0.35717859,1.16167369,0.00610264,0.15053119,0.26027954,0.20905265,0.03367585,0.05337963,0.42411260,0.66563067
0.36318159,1.16405366,0.00584295,0.15500838,0.26890352,0.20904503,0.03463080,0.05198376,0.41746527,0.66551099
0.36918459,1.17175805,0.00567122,0.16050922,0.27957768,0.20981578,0.03569011,0.05113199,0.41230573,0.66810328
0.37518759,1.18510198,0.00558305,0.16699670,0.29223753,0.21140950,0.03685823,0.05082228,0.40886931,0.67369611
0.38119060,1.20430420,0.00557370,0.17441375,0.30679711,0.21385822,0.03813600,0.05104517,0.40736642,0.68252547
0.38719360,1.22948234,0.00563822,0.18268414,0.32314956,0.21717988,0.03952016,0.05178441,0.40797761,0.69477114
0.39319660,1.26065109,0.00577156,0.19171389,0.34116820,0.22137721,0.04100303,0.05301762,0.41084979,0.71055480
0.39919960,1.29772381,0.00596868,0.20139321,0.36070828,0.22643729,0.04257236,0.05471724,0.41609362,0.72993972
0.40520260,1.34051734,0.00622463,0.21159911,0.38160942,0.23233167,0.04421135,0.05685145,0.42378227,0.75293210
0.41120560,1.38876013,0.00653475,0.22219843,0.40369875,0.23901725,0.04589896,0.05938529,0.43395159,0.77948382
0.41720860,1.44210295,0.00689469,0.23305146,0.42679460,0.24643780,0.04761038,0.06228180,0.44660155,0.80949634
0.42321161,1.50013208,0.00730058,0.24401576,0.45071071,0.25452603,0.04931766,0.06550327,0.46169879,0.84282561
0.42921461,1.56238377,0.00774907,0.25495033,0.47526080,0.26320619,0.05099060,0.06901230,0.47918006,0.87928745
0.43521761,1.62835945,0.00823743,0.26571967,0.50026299,0.27239694,0.05259772,0.07277298,0.49895632,0.91866319
0.44122061,1.69754053,0.00876360,0.27619777,0.52554417,0.28201432,0.05410737,0.07675182,0.52091689,0.96070502
0.44722361,1.76940183,0.00932611,0.28627162,0.55094366,0.29197460,0.05548880,0.08091843,0.54493358,1.00514087
0.45322661,1.84342276,0.00992413,0.29584420,0.57631604,0.30219684,0.05671331,0.08524612,0.57086413,1.05167820
0.45922961,1.91909532,0.01055729,0.30483667,0.60153293,0.31260490,0.05775527,0.08971200,0.59855489,1.10000672
0.46523262,1.99592847,0.01122559,0.31318968,0.62648335,0.32312877,0.05859298,0.09429694,0.62784218,1.14979966
0.47123562,2.07344831,0.01192923,0.32086360,0.65107269,0.33370506,0.05920946,0.09898502,0.65855250,1.20071367
0.47723862,2.15119431,0.01266833,0.32783777,0.67522030,0.34427670,0.05959292,0.10376277,0.69050115,1.25238730
0.48324162,2.22871166,0.01344270,0.33410873,0.69885563,0.35479170,0.05973706,0.10861808,0.72348974,1.30443849
0.48924462,2.30554063,0.01425161,0.33968753,0.72191342,0.36520119,0.05964107,0.11353884,0.75730245,1.35646127
0.49524762,2.38120379,0.01509344,0.34459622,0.74432800,0.37545687,0.05930948,0.11851147,0.79170167,1.40802231
0.50125063,2.45519240,0.01596553,0.34886396,0.76602739,0.38550800,0.05875168,0.12351932,0.82642334,1.45865777
0.50725363,2.52695352,0.01686385,0.35252271,0.78692748,0.39529838,0.05798130,0.12854124,0.86117250,1.50787130
0.51325663,2.59587912,0.01778292,0.35560305,0.80692703,0.40476334,0.05701546,0.13355020,0.89561978,1.55513363
0.51925963,2.66129898,0.01871570,0.35813032,0.82590381,0.41382735,0.05587390,0.13851224,0.92939927,1.59988455
0.52526263,2.72247849,0.01965353,0.36012130,0.84371254,0.42240229,0.05457802,0.14338587,0.96210845,1.64153758
0.53126563,2.77862246,0.02058629,0.36158185,0.86018486,0.43038674,0.05315001,0.14812187,0.99331044,1.67948782
0.53726863,2.82888571,0.02150252,0.36250550,0.87513172,0.43766645,0.05161197,0.15266369,1.02253903,1.71312303
0.54327164,2.87239041,0.02238969,0.36287334,0.88834816,0.44411614,0.04998517,0.15694841,1.04930656,1.74183781
0.54927464,2.90825018,0.02323462,0.36265500,0.89962050,0.44960250,0.04828942,0.16090826,1.07311454,1.76505060
0.55527764,2.93559984,0.02402384,0.36181091,0.90873557,0.45398846,0.04654259,0.16447268,1.09346675,1.78222273
0.56128064,2.95362971,0.02474413,0.36029559,0.91549173,0.45713856,0.04476039,0.16757084,1.10988436,1.79287896
0.56728364,2.96162257,0.02538301,0.35806175,0.91971086,0.45892496,0.04295617,0.17013440,1.12192242,1.79662820
0.57328664,2.95899144,0.02592926,0.35506505,0.92125086,0.45923400,0.04114104,0.17210057,1.12918683,1.79318353
0.57928964,2.94531573,0.02637339,0.35126908,0.92001768,0.45797281,0.03932401,0.17341507,1.13135104,1.78238021
0.58529265,2.92037371,0.02670812,0.34665033,0.91597624,0.45507550,0.03751228,0.17403500,1.12817143,1.76419062
0.59129565,2.88416895,0.02692866,0.34120271,0.90915939,0.45050871,0.03571165,0.17393136,1.11950053,1.73873506
0.59729865,2.83694904,0.02703303,0.33494148,0.89967430,0.44427599,0.03392687,0.17309109,1.10529732,1.70628751
0.60330165,2.77921501,0.02702212,0.32790602,0.88770564,0.43642080,0.03216213,0.17151849,1.08563376,1.66727590
0.60930465,2.71172045,0.02689970,0.32016160,0.87351534,0.42702781,0.03042136,0.16923591,1.06069736,1.62227642
0.61530765,2.63546000,0.02667232,0.31179970,0.85743853,0.41622246,0.02870862,0.16628370,1.03078924,1.57200192
0.62131066,2.55164741,0.02634898,0.30293696,0.83987594,0.40416869,0.02702834,0.16271933,0.99631790,1.51728473
0.62731366,2.46168394,0.02594078,0.29371285,0.82128288,0.39106491,0.02538546,0.15861578,0.95778875,1.45905458
0.63331666,2.36711847,0.02546045,0.28428601,0.80215532,0.37713839,0.02378553,0.15405923,0.91579002,1.39831241
0.63931966,2.26960114,0.02492177,0.27482955,0.78301369,0.36263840,0.02223467,0.14914616,0.87097553,1.33610136
0.64532266,2.17083279,0.02433906,0.26552562,0.76438514,0.34782832,0.02073948,0.14398010,0.82404527,1.27347603
0.65132566,2.07251244,0.02372651,0.25655936,0.74678530,0.33297719,0.01930685,0.13866800,0.77572463,1.21147157
0.65732866,1.97628543,0.02309770,0.24811267,0.73070019,0.31835113,0.01794379,0.13331664,0.72674316,1.15107382
0.66333167,1.88369456,0.02246506,0.24035817,0.71656941,0.30420495,0.01665712,0.12802906,0.67781404,1.09319190
0.66933467,1.79613640,0.02183946,0.23345350,0.70477132,0.29077449,0.01545330,0.12290134,0.62961480,1.03863435
0.67533767,1.71482487,0.02122992,0.22753634,0.69561094,0.27826987,0.01433815,0.11801974,0.58277042,0.98808981
0.68134067,1.64076323,0.02064343,0.22272044,0.68931118,0.26687013,0.01331668,0.11345844,0.53783911,0.94211297
0.68734367,1.57472582,0.02008490,0.21909266,0.68600777,0.25671927,0.01239294,0.10927797,0.49530155,0.90111620
0.69334667,1.51724980,0.01955721,0.21671131,0.68574805,0.24792401,0.01156996,0.10552425,0.45555351,0.86536704
0.69934967,1.46863703,0.01906146,0.21560569,0.68849374,0.24055314,0.01084970,0.10222849,0.41890226,0.83499148
0.70535268,1.42896540,0.01859728,0.21577691,0.69412720,0.23463860,0.01023313,0.09940767,0.38556644,0.80998255
0.71135568,1.39810875,0.01816317,0.21719985,0.70246118,0.23017794,0.00972032,0.09706579,0.35567924,0.79021366
0.71735868,1.37576404,0.01775708,0.21982608,0.71325116,0.22713818,0.00931064,0.09519555,0.32929442,0.77545589
0.72336168,1.36148402,0.01737682,0.22358762,0.72620979,0.22546066,0.00900294,0.09378062,0.30639477,0.76539814
0.72936468,1.35471365,0.01702063,0.22840125,0.74102263,0.22506671,0.00879578,0.09279808,0.28690230,0.75966926
0.73536768,1.35482820,0.01668766,0.23417320,0.75736439,0.22586370,0.00868772,0.09222112,0.27068963,0.75786086
0.74137069,1.36117130,0.01637843,0.24080381,0.77491481,0.22775127,0.00867753,0.09202172,0.25759192,0.75954979
0.74737369,1.37309070,0.01609521,0.24819217,0.79337349,0.23062726,0.00876438,0.09217316,0.24741872,0.76431919
0.75337669,1.38997042,0.01584230,0.25624020,0.81247283,0.23439326,0.00894807,0.09265233,0.23996520,0.77177724
0.75937969,1.41125756,0.01562618,0.26485622,0.83198860,0.23895928,0.00922911,0.09344153,0.23502224,0.78157264
0.76538269,1.43648269,0.01545562,0.27395774,0.85174767,0.24424751,0.00960874,0.09452996,0.23238505,0.79340631
0.77138569,1.46527301,0.01534154,0.28347332,0.87163239,0.25019492,0.01008898,0.09591440,0.23185987,0.80703887
0.77738869,1.49735779,0.01529688,0.29334354,0.89158170,0.25675454,0.01067241,0.09759953,0.23326873,0.82229352
0.78339170,1.53256603,0.01533621,0.30352092,0.91158880,0.26389556,0.01136206,0.09959744,0.23645202,0.83905452
0.78939470,1.57081670,0.01547533,0.31396894,0.93169555,0.27160208,0.01216105,0.10192664,0.24126907,0.85726124
0.79539770,1.61210216,0.01573075,0.32466022,0.95198405,0.27987074,0.01307231,0.10461048,0.24759666,0.87689845
0.80140070,1.65646580,0.01611901,0.33557393,0.97256564,0.28870725,0.01409808,0.10767506,0.25532593,0.89798323
0.80740370,1.70397523,0.01665606,0.34669261,0.99356802,0.29812213,0.01523955,0.11114686,0.26435777,0.92054945
0.81340670,1.75469256,0.01735650,0.35799870,1.01512119,0.30812589,0.01649632,0.11504999,0.27459729,0.94463056
0.81940970,1.80864338,0.01823289,0.36947084,1.03734278,0.31872383,0.01786595,0.11940343,0.28594761,0.97024187
0.82541271,1.86578640,0.01929498,0.38108030,1.06032366,0.32991086,0.01934354,0.12421826,0.29830364,0.99736320
0.83141571,1.92598540,0.02054910,0.39278770,1.08411461,0.34166664,0.02092135,0.12949508,0.31154609,1.02592300
0.83741871,1.98898530,0.02199750,0.40454027,1.10871467,0.35395125,0.02258852,0.13522176,0.32553637,1.05578502
0.84342171,2.05439393,0.02363788,0.41626995,1.13406199,0.36670185,0.02433090,0.14137172,0.34011267,1.08673814
0.84942471,2.12167080,0.02546303,0.42789227,1.16002766,0.37983035,0.02613098,0.14790274,0.35508757,1.11849047
0.85542771,2.19012393,0.02746054,0.43930641,1.18641305,0.39322247,0.02796807,0.15475654,0.37024751,1.15066785
0.86143072,2.25891531,0.02961284,0.45039642,1.21295093,0.40673832,0.02981848,0.16185902,0.38535409,1.18281739
0.86743372,2.32707523,0.03189722,0.46103353,1.23931053,0.42021439,0.03165601,0.16912143,0.40014754,1.21441586
0.87343672,2.39352530,0.03428624,0.47107968,1.26510650,0.43346716,0.03345249,0.17644225,0.41435190,1.24488287
0.87943972,2.45710922,0.03674819,0.48039206,1.28991151,0.44629815,0.03517847,0.18370978,0.42768205,1.27359831
0.88544272,2.51663042,0.03924782,0.48882855,1.31327199,0.45850010,0.03680406,0.19080550,0.43985202,1.29992320
0.89144572,2.57089476,0.04174721,0.49625381,1.33472650,0.46986430,0.03829983,0.19760786,0.45058436,1.32322334
0.89744872,2.61875644,0.04420684,0.50254563,1.35382584,0.48018851,0.03963770,0.20399653,0.45961999,1.34289423
0.90345173,2.65916493,0.04658667,0.50760149,1.37015392,0.48928518,0.04079193,0.20985676,0.46672806,1.35838641
0.90945473,2.69121071,0.04884747,0.51134464,1.38334851,0.49698959,0.04173998,0.21508386,0.47171525,1.36922969
0.91545773,2.71416722,0.05095199,0.51372956,1.39312067,0.50316742,0.04246333,0.21958735,0.47443408,1.37505512
0.92146073,2.72752706,0.05286630,0.51474644,1.39927182,0.50772142,0.04294822,0.22329481,0.47478968,1.37561356
0.92746373,2.73103022,0.05456091,0.51442415,1.40170743,0.51059666,0.04318613,0.22615503,0.47274476,1.37078977
0.93346673,2.72468278,0.05601188,0.51283177,1.40044665,0.51178418,0.04317418,0.22814051,0.46832230,1.36061120
0.93946973,2.70876487,0.05720168,0.51007814,1.39562684,0.51132269,0.04291533,0.22924893,0.46160605,1.34525109
0.94547274,2.68382720,0.05811988,0.50630960,1.38750300,0.50929818,0.04241829,0.22950379,0.45273865,1.32502548
0.95147574,2.65067607,0.05876358,0.50170570,1.37644148,0.50584144,0.04169734,0.22895393,0.44191748,1.30038426
0.95747874,2.61034742,0.05913757,0.49647317,1.36290851,0.50112348,0.04077187,0.22767203,0.42938851,1.27189674
0.96348174,2.56407101,0.05925420,0.49083823,1.34745358,0.49534914,0.03966584,0.22575226,0.41543846,1.24023221
0.96948474,2.51322632,0.05913299,0.48503755,1.33068867,0.48874897,0.03840701,0.22330700,0.40038565,1.20613669
0.97548774,2.45929237,0.05879990,0.47930838,1.31326408,0.48157009,0.03702618,0.22046293,0.38457006,1.17040671
0.98149075,2.40379378,0.05828650,0.47387821,1.29584204,0.47406613,0.03555624,0.21735662,0.36834307,1.13386161
0.98749375,2.34824571,0.05762881,0.46895447,1.27906956,0.46648697,0.03403136,0.21412986,0.35205739,1.09731556
0.99349675,2.29410036,0.05686608,0.46471487,1.26355154,0.45906880,0.03248602,0.21092488,0.33605767,1.06155067
0.99949975,2.24269767,0.05603943,0.46129889,1.24982588,0.45202487,0.03095431,0.20787981,0.32067224,1.02729242
1.00550275,2.19522243,0.05519050,0.45880085,1.23834151,0.44553759,0.02946912,0.20512450,0.30620617,0.99518845
1.01150575,2.15266982,0.05436012,0.45726493,1.22944062,0.43975216,0.02806162,0.20277688,0.29293620,0.96579169
1.01750875,2.11582090,0.05358702,0.45668260,1.22334598,0.43477232,0.02676080,0.20094003,0.28110735,0.93954831
1.02351176,2.08522894,0.05290676,0.45699246,1.22015377,0.43065813,0.02559313,0.19970018,0.27093152,0.91679103
1.02951476,2.06121687,0.05235078,0.45808270,1.21983241,0.42742609,0.02458251,0.19912537,0.26258789,0.89773775
1.03551776,2.04388574,0.05194564,0.45979592,1.22222717,0.42505146,0.02375018,0.19926527,0.25622503,0.88249524
1.04152076,2.03313310,0.05171257,0.46193637,1.22707036,0.42347252,0.02311493,0.20015157,0.25196445,0.87106768
1.04752376,2.02868015,0.05166712,0.46427892,1.23399636,0.42259669,0.02269329,0.20179935,0.24990530,0.86336899
1.05352676,2.03010581,0.05181918,0.46657962,1.24256059,0.42230793,0.02249988,0.20420895,0.25012997,0.85923853
1.05952976,2.03688550,0.05217311,0.46858716,1.25226148,0.42247516,0.02254773,0.20736839,0.25271010,0.85845876
1.06553277,2.04843250,0.05272809,0.47005467,1.26256408,0.42296099,0.02284866,0.21125604,0.25771265,0.86077423
1.07153577,2.06413951,0.05347862,0.47075134,1.27292424,0.42363051,0.02341362,0.21584350,0.26520575,0.86591059
