energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
0.17708854,3.08327642,0.24708197,1.31424415,0.01006793,0.09588564,0.28441037,1.50708688,0.02955634,0.13604403
0.18309155,3.13964488,0.25851145,1.34039874,0.00999098,0.09755519,0.28990576,1.53044394,0.02989166,0.13755066
0.18909455,3.20037019,0.27093420,1.36886133,0.00993389,0.09944089,0.29542988,1.55489734,0.03037585,0.13945777
0.19509755,3.26506436,0.28423033,1.39947936,0.00989218,0.10156818,0.30098897,1.58023108,0.03101600,0.14175641
0.20110055,3.33329981,0.29826940,1.43208526,0.00986222,0.10395772,0.30659493,1.60621273,0.03181707,0.14443467
0.20710355,3.40460539,0.31291126,1.46649586,0.00984117,0.10662413,0.31226318,1.63259132,0.03278169,0.14747700
0.21310655,3.47846372,0.32800711,1.50251200,0.00982697,0.10957479,0.31801040,1.65909622,0.03391001,0.15086362
0.21910955,3.55431001,0.34340080,1.53991839,0.00981829,0.11280907,0.32385225,1.68543690,0.03519961,0.15457002
0.22511256,3.63153301,0.35893044,1.57848372,0.00981443,0.11631775,0.32980131,1.71130424,0.03664549,0.15856667
0.23111556,3.70947822,0.37443024,1.61796125,0.00981525,0.12008289,0.33586522,1.73637327,0.03824008,0.16281899
0.23711856,3.78745348,0.38973267,1.65808956,0.00982104,0.12407809,0.34204510,1.76030749,0.03997334,0.16728753
0.24312156,3.86473689,0.40467081,1.69859369,0.00983244,0.12826911,0.34833450,1.78276481,0.04183295,0.17192849
0.24912456,3.94058678,0.41908093,1.73918650,0.00985030,0.13261490,0.35471865,1.80340490,0.04380440,0.17669438
0.25512756,4.01425352,0.43280521,1.77957021,0.00987560,0.13706892,0.36117427,1.82189763,0.04587126,0.18153496
0.26113057,4.08499253,0.44569449,1.81943810,0.00990934,0.14158073,0.36766972,1.83793245,0.04801538,0.18639837
0.26713357,4.15207799,0.45761102,1.85847626,0.00995247,0.14609772,0.37416560,1.85122800,0.05021715,0.19123229
0.27313657,4.21481667,0.46843115,1.89636544,0.01000578,0.15056690,0.38061569,1.86154176,0.05245573,0.19598521
0.27913957,4.27256122,0.47804771,1.93278298,0.01006989,0.15493671,0.38696810,1.86867897,0.05470930,0.20060768
0.28514257,4.32472231,0.48637224,1.96740481,0.01014518,0.15915859,0.39316666,1.87250048,0.05695536,0.20505342
0.29114557,4.37077925,0.49333674,1.99990761,0.01023182,0.16318841,0.39915237,1.87292900,0.05917096,0.20928037
0.29714857,4.41028850,0.49889506,2.02997120,0.01032973,0.16698753,0.40486498,1.86995336,0.06133297,0.21325149
0.30315158,4.44289001,0.50302377,2.05728126,0.01043869,0.17052356,0.41024444,1.86363043,0.06341837,0.21693540
0.30915458,4.46831116,0.50572252,2.08153247,0.01055835,0.17377071,0.41523231,1.85408465,0.06540457,0.22030677
0.31515758,4.48636839,0.50701384,2.10243211,0.01068835,0.17670975,0.41977315,1.84150496,0.06726966,0.22334642
0.32116058,4.49696673,0.50694242,2.11970426,0.01082844,0.17932765,0.42381563,1.82613937,0.06899283,0.22604135
0.32716358,4.50009735,0.50557384,2.13309453,0.01097861,0.18161692,0.42731363,1.80828729,0.07055462,0.22838439
0.33316658,4.49583379,0.50299286,2.14237538,0.01113923,0.18357470,0.43022717,1.78829005,0.07193738,0.23037387
0.33916958,4.48432687,0.49930119,2.14735184,0.01131122,0.18520173,0.43252321,1.76651992,0.07312558,0.23201307
0.34517259,4.46579910,0.49461497,2.14786746,0.01149626,0.18650129,0.43417632,1.74336830,0.07410625,0.23330962
0.35117559,4.44053858,0.48906193,2.14381043,0.01169688,0.18747819,0.43516934,1.71923353,0.07486927,0.23427490
0.35717859,4.40889294,0.48277826,2.13511934,0.01191666,0.18813784,0.43549381,1.69450887,0.07540782,0.23492349
0.36318159,4.37126339,0.47590543,2.12178844,0.01216035,0.18848562,0.43515043,1.66957119,0.07571859,0.23527258
0.36918459,4.32809909,0.46858690,2.10387204,0.01243394,0.18852641,0.43414932,1.64477088,0.07580209,0.23534154
0.37518759,4.27989182,0.46096488,2.08148760,0.01274475,0.18826447,0.43251025,1.62042335,0.07566283,0.23515160
0.38119060,4.22717094,0.45317725,2.05481740,0.01310141,0.18770358,0.43026266,1.59680235,0.07530941,0.23472557
0.38719360,4.17049857,0.44535464,2.02410836,0.01351380,0.18684744,0.42744557,1.57413553,0.07475450,0.23408774
0.39319660,4.11046492,0.43761783,1.98967001,0.01399296,0.18570032,0.42410732,1.55260213,0.07401480,0.23326384
0.39919960,4.04768357,0.43007555,1.95187046,0.01455088,0.18426787,0.42030518,1.53233297,0.07311082,0.23228112
0.40520260,3.98278678,0.42282265,1.91113042,0.01520027,0.18255802,0.41610465,1.51341254,0.07206655,0.23116851
0.41120560,3.91642071,0.41593887,1.86791558,0.01595425,0.18058193,0.41157881,1.49588320,0.07090914,0.22995678
0.41720860,3.84924065,0.40948806,1.82272738,0.01682598,0.17835488,0.40680731,1.47975113,0.06966837,0.22867880
0.42321161,3.78190631,0.40351802,1.77609283,0.01782828,0.17589705,0.40187543,1.46499371,0.06837616,0.22736977
0.42921461,3.71507735,0.39806093,1.72855349,0.01897317,0.17323414,0.39687295,1.45156818,0.06706598,0.22606739
0.43521761,3.64940919,0.39313424,1.68065444,0.02027144,0.17039775,0.39189304,1.43942095,0.06577221,0.22481206
0.44122061,3.58554938,0.38874220,1.63293339,0.02173224,0.16742551,0.38703115,1.42849744,0.06452959,0.22364691
0.44722361,3.52413442,0.38487769,1.58591059,0.02336263,0.16436100,0.38238390,1.41875164,0.06337256,0.22261781
0.45322661,3.46578724,0.38152447,1.54007985,0.02516727,0.16125328,0.37804809,1.41015530,0.06233468,0.22177314
0.45922961,3.41111504,0.37865964,1.49590099,0.02714814,0.15815630,0.37411972,1.40270611,0.06144811,0.22116344
0.46523262,3.36070754,0.37625613,1.45379388,0.02930430,0.15512798,0.37069304,1.39643436,0.06074305,0.22084092
0.47123562,3.31513515,0.37428520,1.41413425,0.03163186,0.15222911,0.36785970,1.39140787,0.06024735,0.22085864
0.47723862,3.27494679,0.37271872,1.37725106,0.03412401,0.14952205,0.36570781,1.38773464,0.05998603,0.22126952
0.48324162,3.24066697,0.37153110,1.34342547,0.03677112,0.14706935,0.36432094,1.38556305,0.05998095,0.22212515
0.48924462,3.21279161,0.37070081,1.31289106,0.03956106,0.14493220,0.36377708,1.38507930,0.06025046,0.22347428
0.49524762,3.19178227,0.37021135,1.28583499,0.04247953,0.14316887,0.36414729,1.38650208,0.06080915,0.22536120
0.50125063,3.17805855,0.37005164,1.26239983,0.04551054,0.14183310,0.36549429,1.39007453,0.06166760,0.22782386
0.50725363,3.17198824,0.37021578,1.24268558,0.04863694,0.14097255,0.36787072,1.39605352,0.06283215,0.23089198
0.51325663,3.17387565,0.37070233,1.22675169,0.05184095,0.14062728,0.37131726,1.40469683,0.06430474,0.23458502
0.51925963,3.18394786,0.37151291,1.21461870,0.05510476,0.14082837,0.37586054,1.41624847,0.06608283,0.23891030
0.52526263,3.20233979,0.37265057,1.20626934,0.05841103,0.14159669,0.38151097,1.43092286,0.06815928,0.24386121
0.53126563,3.22907838,0.37411778,1.20164901,0.06174337,0.14294186,0.38826057,1.44888869,0.07052239,0.24941570
0.53726863,3.26406696,0.37591428,1.20066552,0.06508668,0.14486148,0.39608095,1.47025298,0.07315597,0.25553520
0.54327164,3.30707074,0.37803499,1.20318843,0.06842738,0.14734066,0.40492157,1.49504651,0.07603956,0.26216396
0.54927464,3.35770450,0.38046819,1.20904790,0.07175348,0.15035185,0.41470844,1.52321121,0.07914865,0.26922900
0.55527764,3.41542362,0.38319387,1.21803354,0.07505452,0.15385509,0.42534349,1.55459040,0.08245515,0.27664075
0.56128064,3.47951951,0.38618274,1.22989350,0.07832128,0.15779860,0.43670466,1.58892257,0.08592792,0.28429432
0.56728364,3.54912034,0.38939568,1.24433421,0.08154540,0.16211980,0.44864687,1.62583924,0.08953344,0.29207158
0.57328664,3.62319785,0.39278385,1.26102101,0.08471885,0.16674676,0.46100397,1.66486719,0.09323657,0.29984389
0.57928964,3.70058058,0.39628946,1.27958019,0.08783329,0.17159994,0.47359171,1.70543536,0.09700149,0.30747546
0.58529265,3.77997372,0.39984706,1.29960248,0.09087939,0.17659435,0.48621168,1.74688629,0.10079264,0.31482725
0.59129565,3.85998527,0.40338549,1.32064828,0.09384619,0.18164192,0.49865611,1.78849180,0.10457575,0.32176132
0.59729865,3.93915795,0.40683016,1.34225469,0.09672039,0.18665409,0.51071347,1.82947237,0.10831889,0.32814531
0.60330165,4.01600586,0.41010566,1.36394418,0.09948592,0.19154449,0.52217457,1.86901968,0.11199342,0.33385705
0.60930465,4.08905458,0.41313852,1.38523476,0.10212349,0.19623162,0.53283903,1.90632122,0.11557489,0.33878893
0.61530765,4.15688318,0.41585998,1.40565136,0.10461045,0.20064140,0.54252172,1.94058607,0.11904383,0.34285192
0.62131066,4.21816644,0.41820858,1.42473794,0.10692086,0.20470949,0.55105893,1.97107083,0.12238633,0.34597902
0.62731366,4.27171541,0.42013248,1.44206982,0.10902580,0.20838331,0.55831397,1.99710441,0.12559434,0.34812789
0.63331666,4.31651451,0.42159134,1.45726576,0.11089390,0.21162355,0.56418189,2.01811089,0.12866582,0.34928265
0.63931966,4.35175344,0.42255776,1.46999903,0.11249218,0.21440525,0.56859307,2.03362913,0.13160457,0.34945459
0.64532266,4.37685245,0.42301811,1.48000720,0.11378709,0.21671826,0.57151543,2.04332857,0.13441975,0.34868189
0.65132566,4.39147966,0.42297283,1.48709971,0.11474567,0.21856714,0.57295521,2.04702039,0.13712520,0.34702815
0.65732866,4.39555970,0.42243618,1.49116332,0.11533689,0.21997045,0.57295612,2.04466360,0.13973848,0.34458007
0.66333167,4.38927311,0.42143549,1.49216460,0.11553302,0.22095945,0.57159700,2.03636587,0.14227975,0.34144403
0.66933467,4.37304665,0.42000997,1.49014977,0.11531097,0.22157635,0.56898798,2.02237907,0.14477048,0.33774207
0.67533767,4.34753481,0.41820914,1.48524147,0.11465356,0.22187204,0.56526532,2.00308977,0.14723212,0.33360715
0.68134067,4.31359354,0.41609109,1.47763286,0.11355063,0.22190355,0.56058520,1.97900521,0.14968471,0.32917821
0.68734367,4.27224729,0.41372050,1.46757922,0.11199989,0.22173135,0.55511682,1.95073534,0.15214569,0.32459499
0.69334667,4.22465096,0.41116671,1.45538740,0.11000756,0.22141642,0.54903492,1.91897178,0.15462865,0.31999303
0.69934967,4.17204846,0.40850174,1.44140369,0.10758862,0.22101756,0.54251237,1.88446458,0.15714251,0.31549901
0.70535268,4.11572962,0.40579843,1.42600068,0.10476681,0.22058875,0.53571298,1.84799777,0.15969076,0.31122660
0.71135568,4.05698737,0.40312877,1.40956357,0.10157422,0.22017688,0.52878494,1.81036464,0.16227114,0.30727308
0.71735868,3.99707682,0.40056231,1.39247672,0.09805060,0.21981981,0.52185524,1.77234372,0.16487548,0.30371673
0.72336168,3.93717781,0.39816484,1.37511079,0.09424234,0.21954502,0.51502522,1.73467629,0.16749002,0.30061518
0.72936468,3.87836208,0.39599721,1.35781109,0.09020126,0.21936870,0.50836760,1.69804616,0.17009581,0.29800459
0.73536768,3.82156622,0.39411423,1.34088743,0.08598310,0.21929541,0.50192487,1.66306230,0.17266953,0.29589985
0.74137069,3.76757080,0.39256377,1.32460583,0.08164602,0.21931835,0.49570926,1.63024473,0.17518436,0.29429552
0.74737369,3.71698613,0.39138590,1.30918215,0.07724893,0.21942010,0.48970421,1.60001397,0.17761103,0.29316747
0.75337669,3.67024451,0.39061206,1.29477784,0.07284986,0.21957386,0.48386705,1.57268426,0.17991895,0.29247515
0.75937969,3.62759876,0.39026437,1.28149761,0.06850445,0.21974506,0.47813298,1.54846026,0.18207725,0.29216426
0.76538269,3.58912653,0.39035486,1.26938903,0.06426454,0.21989337,0.47241985,1.52743745,0.18405574,0.29216967
0.77138569,3.55473962,0.39088489,1.25844383,0.06017697,0.21997477,0.46663361,1.50960572,0.18582580,0.29241846
0.77738869,3.52419768,0.39184464,1.24860070,0.05628262,0.21994387,0.46067411,1.49485593,0.18736100,0.29283290
0.78339170,3.49712548,0.39321278,1.23974937,0.05261571,0.21975613,0.45444100,1.48298909,0.18863758,0.29333337
0.78939470,3.47303296,0.39495643,1.23173571,0.04920340,0.21937006,0.44783935,1.47372782,0.18963466,0.29384098
0.79539770,3.45133735,0.39703146,1.22436782,0.04606565,0.21874911,0.44078485,1.46672951,0.19033433,0.29427991
0.80140070,3.43138679,0.39938315,1.21742272,0.04321541,0.21786345,0.43320839,1.46160095,0.19072153,0.29457948
0.80740370,3.41248487,0.40194750,1.21065369,0.04065899,0.21669125,0.42505981,1.45791389,0.19078380,0.29467583
0.81340670,3.39391547,0.40465288,1.20379806,0.03839670,0.21521972,0.41631071,1.45522116,0.19051098,0.29451341
0.81940970,3.37496766,0.40742249,1.19658546,0.03642367,0.21344563,0.40695639,1.45307285,0.18989493,0.29404610
0.82541271,3.35496008,0.41017715,1.18874625,0.03473081,0.21137551,0.39701673,1.45103222,0.18892920,0.29323810
0.83141571,3.33326437,0.41283871,1.18002021,0.03330582,0.20902534,0.38653623,1.44869084,0.18760889,0.29206473
0.83741871,3.30932717,0.41533382,1.17016528,0.03213425,0.20641997,0.37558313,1.44568248,0.18593055,0.29051288
0.84342171,3.28269023,0.41759789,1.15896615,0.03120057,0.20359208,0.36424781,1.44169549,0.18389223,0.28858148
0.84942471,3.25300798,0.41957912,1.14624249,0.03048910,0.20058096,0.35264050,1.43648304,0.18149374,0.28628166
0.85542771,3.22006199,0.42124234,1.13185658,0.02998486,0.19743097,0.34088849,1.42987104,0.17873692,0.28363684
0.86143072,3.18377173,0.42257241,1.11572006,0.02967431,0.19418986,0.32913288,1.42176335,0.17562616,0.28068255
0.86743372,3.14420105,0.42357697,1.09779942,0.02954578,0.19090712,0.31752503,1.41214409,0.17216885,0.27746602
0.87343672,3.10155988,0.42428829,1.07811996,0.02958982,0.18763214,0.30622284,1.40107680,0.16837592,0.27404555
0.87943972,3.05620090,0.42476409,1.05676793,0.02979923,0.18441264,0.29538682,1.38870063,0.16426237,0.27048948
0.88544272,3.00861080,0.42508702,1.03389062,0.03016894,0.18129308,0.28517624,1.37522349,0.15984768,0.26687482
0.89144572,2.95939640,0.42536291,1.00969425,0.03069565,0.17831343,0.27574524,1.36091246,0.15515609,0.26328560
0.89744872,2.90926569,0.42571766,0.98443949,0.03137728,0.17550807,0.26723912,1.34608182,0.15021673,0.25981081
0.90345173,2.85900452,0.42629290,0.95843482,0.03221225,0.17290506,0.25979070,1.33107922,0.14506360,0.25654198
0.90945473,2.80944950,0.42724036,0.93202773,0.03319873,0.17052574,0.25351706,1.31627040,0.13973527,0.25357059
0.91545773,2.76145818,0.42871554,0.90559413,0.03433372,0.16838455,0.24851641,1.30202328,0.13427442,0.25098521
0.92146073,2.71587763,0.43087049,0.87952628,0.03561220,0.16648927,0.24486549,1.28869200,0.12872719,0.24886860
0.92746373,2.67351263,0.43384640,0.85421975,0.03702631,0.16484146,0.24261717,1.27660147,0.12314234,0.24729480
0.93346673,2.63509481,0.43776608,0.83005987,0.03856460,0.16343710,0.24179876,1.26603328,0.11757024,0.24632640
0.93946973,2.60125391,0.44272690,0.80740827,0.04021151,0.16226747,0.24241061,1.25721336,0.11206179,0.24601202
0.94547274,2.57249240,0.44879431,0.78659012,0.04194698,0.16132007,0.24442541,1.25030190,0.10666727,0.24638429
0.95147574,2.54916451,0.45599648,0.76788245,0.04374630,0.16057961,0.24778809,1.24538595,0.10143510,0.24745817
0.95747874,2.53146038,0.46432020,0.75150423,0.04558028,0.16002893,0.25241626,1.24247482,0.09641071,0.24922994
0.96348174,2.51939607,0.47370826,0.73760839,0.04741563,0.15964989,0.25820139,1.24149852,0.09163535,0.25167686
0.96948474,2.51280967,0.48405849,0.72627638,0.04921557,0.15942407,0.26501058,1.24230908,0.08714512,0.25475740
0.97548774,2.51136368,0.49522457,0.71751508,0.05094080,0.15933338,0.27268892,1.24468470,0.08296996,0.25841219
0.98149075,2.51455337,0.50701842,0.71125658,0.05255050,0.15936046,0.28106251,1.24833648,0.07913297,0.26256565
0.98749375,2.52172093,0.51921433,0.70736038,0.05400367,0.15948889,0.28994187,1.25291734,0.07564973,0.26712818
0.99349675,2.53207467,0.53155444,0.70561822,0.05526041,0.15970329,0.29912592,1.25803279,0.07252796,0.27199881
0.99949975,2.54471258,0.54375555,0.70576111,0.05628333,0.15998929,0.30840621,1.26325321,0.06976731,0.27706839
1.00550275,2.55864942,0.55551684,0.70746829,0.05703889,0.16033344,0.31757147,1.26812703,0.06735939,0.28222297
1.01150575,2.57284634,0.56652835,0.71037780,0.05749863,0.16072303,0.32641224,1.27219448,0.06528807,0.28734736
1.01750875,2.58624206,0.57647981,0.71409822,0.05764028,0.16114598,0.33472553,1.27500147,0.06352995,0.29232877
1.02351176,2.59778460,0.58506957,0.71822115,0.05744859,0.16159078,0.34231938,1.27611316,0.06205510,0.29706034
1.02951476,2.60646254,0.59201329,0.72233390,0.05691595,0.16204650,0.34901717,1.27512687,0.06082800,0.30144435
1.03551776,2.61133482,0.59705215,0.72603212,0.05604270,0.16250293,0.35466157,1.27168389,0.05980867,0.30539523
1.04152076,2.61155826,0.59996027,0.72893178,0.05483713,0.16295080,0.35911800,1.26548012,0.05895399,0.30884193
1.04752376,2.60641183,0.60055115,0.73068017,0.05331523,0.16338210,0.36227753,1.25627496,0.05821908,0.31172986
1.05352676,2.59531707,0.59868297,0.73096562,0.05150008,0.16379053,0.36405911,1.24389849,0.05755886,0.31402210
1.05952976,2.57785398,0.59426250,0.72952556,0.04942105,0.16417193,0.36441105,1.22825660,0.05692953,0.31569998
1.06553277,2.55377189,0.58724772,0.72615277,0.04711280,0.16452472,0.36331172,1.20933408,0.05629015,0.31676287
1.07153577,2.52299503,0.57764886,0.72069958,0.04461407,0.16485026,0.36076940,1.18719545,0.05560406,0.31722735
1.07753877,2.48562267,0.56552804,0.71307999,0.04196646,0.16515316,0.35682141,1.16198362,0.05484020,0.31712556
1.08354177,2.44192377,0.55099750,0.70326966,0.03921306,0.16544141,0.35153234,1.13391647,0.05397425,0.31650303
1.08954477,2.39232659,0.53421638,0.69130385,0.03639725,0.16572635,0.34499164,1.10328125,0.05298957,0.31541597
1.09554777,2.33740341,0.51538643,0.67727348,0.03356145,0.16602242,0.33731056,1.07042732,0.05187784,0.31392809
1.10155078,2.27785130,0.49474649,0.66131950,0.03074602,0.16634682,0.32861859,1.03575714,0.05063945,0.31210716
1.10755378,2.21446947,0.47256622,0.64362582,0.02798842,0.16671892,0.31905946,0.99971606,0.04928357,0.31002157
1.11355678,2.14813428,0.44913905,0.62441122,0.02532238,0.16715957,0.30878701,0.96278113,0.04782798,0.30773683
1.11955978,2.07977292,0.42477485,0.60392061,0.02277741,0.16769038,0.29796086,0.92544938,0.04629847,0.30531237
1.12556278,2.01033672,0.39979223,0.58241592,0.02037843,0.16833288,0.28674233,0.88822597,0.04472816,0.30279883
1.13156578,1.94077530,0.37451106,0.56016717,0.01814564,0.16910782,0.27529045,0.85161256,0.04315640,0.30023579
1.13756878,1.87201237,0.34924516,0.53744401,0.01609452,0.17003446,0.26375848,0.81609630,0.04162759,0.29765032
1.14357179,1.80492416,0.32429561,0.51450803,0.01423601,0.17113002,0.25229090,0.78213985,0.04018972,0.29505621
1.14957479,1.74032116,0.29994463,0.49160630,0.01257680,0.17240928,0.24102095,0.75017255,0.03889292,0.29245412
1.15557779,1.67893346,0.27645044,0.46896609,0.01111969,0.17388433,0.23006891,0.72058308,0.03778781,0.28983245
1.16158079,1.62140030,0.25404300,0.44679112,0.00986409,0.17556445,0.21954100,0.69371363,0.03692387,0.28716907
1.16758379,1.56826347,0.23292087,0.42525929,0.00880642,0.17745620,0.20952894,0.66985569,0.03634787,0.28443364
1.17358679,1.51996468,0.21324905,0.40452181,0.00794063,0.17956349,0.20011018,0.64924742,0.03610224,0.28159052
1.17958979,1.47684633,0.19515798,0.38470375,0.00725866,0.18188784,0.19134860,0.63207245,0.03622365,0.27860193
1.18559280,1.43915528,0.17874348,0.36590565,0.00675082,0.18442854,0.18329571,0.61845997,0.03674167,0.27543142
1.19159580,1.40704900,0.16406767,0.34820616,0.00640618,0.18718284,0.17599215,0.60848608,0.03767759,0.27204712
1.19759880,1.38060343,0.15116064,0.33166525,0.00621289,0.19014607,0.16946940,0.60217599,0.03904345,0.26842490
1.20360180,1.35982193,0.14002287,0.31632785,0.00615844,0.19331168,0.16375157,0.59950705,0.04084135,0.26455102
1.20960480,1.34464484,0.13062816,0.30222762,0.00622984,0.19667117,0.15885717,0.60041237,0.04306292,0.26042423
1.21560780,1.33495900,0.12292700,0.28939056,0.00641380,0.20021409,0.15480073,0.60478498,0.04568919,0.25605729
1.22161081,1.33060710,0.11685014,0.27783825,0.00669688,0.20392783,0.15159418,0.61248232,0.04869065,0.25147757
1.22761381,1.33139643,0.11231240,0.26759060,0.00706552,0.20779765,0.14924798,0.62333105,0.05202776,0.24672709
1.23361681,1.33710702,0.10921638,0.25866785,0.00750618,0.21180667,0.14777182,0.63713215,0.05565162,0.24186173
1.23961981,1.34749911,0.10745621,0.25109195,0.00800542,0.21593609,0.14717507,0.65366626,0.05950513,0.23694979
1.24562281,1.36231992,0.10692101,0.24488701,0.00854992,0.22016564,0.14746673,0.67269913,0.06352430,0.23207000
1.25162581,1.38130991,0.10749816,0.24007914,0.00912662,0.22447425,0.14865508,0.69398732,0.06763998,0.22730912
1.25762881,1.40420845,0.10907627,0.23669546,0.00972283,0.22884103,0.15074697,0.71728386,0.07177969,0.22275923
1.26363182,1.43075897,0.11154776,0.23476254,0.01032628,0.23324655,0.15374676,0.74234393,0.07586972,0.21851481
1.26963482,1.46071360,0.11481108,0.23430431,0.01092532,0.23767430,0.15765501,0.76893021,0.07983733,0.21466989
1.27563782,1.49383714,0.11877241,0.23533957,0.01150900,0.24211243,0.16246700,0.79681801,0.08361295,0.21131521
1.28164082,1.52991034,0.12334705,0.23787921,0.01206722,0.24655539,0.16817102,0.82579959,0.08713239,0.20853563
1.28764382,1.56873209,0.12846026,0.24192339,0.01259088,0.25100572,0.17474665,0.85568784,0.09033888,0.20640779
1.29364682,1.61012066,0.13404763,0.24745869,0.01307194,0.25547551,0.18216303,0.88631882,0.09318494,0.20499812
1.29964982,1.65391348,0.14005510,0.25445544,0.01350357,0.25998764,0.19037723,0.91755312,0.09563391,0.20436119
1.30565283,1.69996562,0.14643842,0.26286547,0.01388020,0.26457647,0.19933283,0.94927603,0.09766117,0.20453849
1.31165583,1.74814681,0.15316236,0.27262024,0.01419755,0.26928811,0.20895876,0.98139619,0.09925494,0.20555755
1.31765883,1.79833706,0.16019942,0.28362964,0.01445262,0.27417990,0.21916863,1.01384304,0.10041661,0.20743147
1.32366183,1.85042122,0.16752842,0.29578149,0.01464373,0.27931928,0.22986048,1.04656309,0.10116066,0.21015886
1.32966483,1.90428255,0.17513273,0.30894187,0.01477037,0.28478193,0.24091717,1.07951518,0.10151407,0.21372407
1.33566783,1.95979602,0.18299848,0.32295639,0.01483319,0.29064920,0.25220741,1.11266504,0.10151532,0.21809781
1.34167084,2.01682142,0.19111265,0.33765227,0.01483388,0.29700501,0.26358751,1.14597962,0.10121304,0.22323807
1.34767384,2.07519720,0.19946127,0.35284148,0.01477501,0.30393222,0.27490384,1.17942125,0.10066429,0.22909135
1.35367684,2.13473512,0.20802773,0.36832460,0.01465999,0.31150866,0.28599597,1.21294233,0.09993257,0.23559412
1.35967984,2.19521647,0.21679127,0.38389551,0.01449290,0.31980302,0.29670046,1.24648068,0.09908572,0.24267460
1.36568284,2.25638990,0.22572587,0.39934662,0.01427841,0.32887074,0.30685511,1.27995584,0.09819361,0.25025462
1.37168584,2.31797123,0.23479939,0.41447449,0.01402168,0.33875013,0.31630365,1.31326668,0.09732598,0.25825169
1.37768884,2.37964519,0.24397311,0.42908555,0.01372836,0.34945880,0.32490050,1.34629017,0.09655016,0.26658108
1.38369185,2.44106894,0.25320181,0.44300172,0.01340448,0.36099075,0.33251557,1.37888163,0.09592903,0.27515789
1.38969485,2.50187718,0.26243407,0.45606554,0.01305655,0.37331402,0.33903876,1.41087615,0.09551920,0.28389904
1.39569785,2.56168838,0.27161310,0.46814464,0.01269153,0.38636922,0.34438394,1.44209115,0.09536929,0.29272504
1.40170085,2.62011176,0.28067788,0.47913523,0.01231691,0.40006888,0.34849226,1.47232983,0.09551863,0.30156150
1.40770385,2.67675443,0.28956458,0.48896444,0.01194083,0.41429772,0.35133456,1.50138528,0.09599618,0.31034025
1.41370685,2.73122837,0.29820817,0.49759134,0.01157216,0.42891379,0.35291266,1.52904492,0.09681979,0.31900011
1.41970985,2.78315666,0.30654425,0.50500661,0.01122064,0.44375059,0.35325961,1.55509509,0.09799580,0.32748716
1.42571286,2.83217887,0.31451079,0.51123082,0.01089701,0.45861989,0.35243872,1.57932552,0.09951894,0.33575462
1.43171586,2.87795522,0.32204991,0.51631146,0.01061315,0.47331541,0.35054140,1.60153350,0.10137257,0.34376226
1.43771886,2.92016972,0.32910947,0.52031886,0.01038216,0.48761702,0.34768402,1.62152763,0.10352922,0.35147543
1.44372186,2.95853212,0.33564445,0.52334129,0.01021852,0.50129561,0.34400377,1.63913104,0.10595145,0.35886385
1.44972486,2.99277910,0.34161799,0.52547942,0.01013810,0.51411820,0.33965385,1.65418424,0.10859296,0.36590014
1.45572786,3.02267483,0.34700210,0.52684064,0.01015821,0.52585343,0.33479809,1.66654728,0.11139995,0.37255832
1.46173087,3.04801131,0.35177794,0.52753335,0.01029758,0.53627700,0.32960537,1.67610171,0.11431271,0.37881232
1.46773387,3.06860873,0.35593572,0.52766170,0.01057624,0.54517721,0.32424391,1.68275206,0.11726741,0.38463468
1.47373687,3.08431606,0.35947416,0.52732103,0.01101536,0.55236017,0.31887583,1.68642701,0.12019797,0.38999548
1.47973987,3.09501223,0.36239954,0.52659404,0.01163699,0.55765474,0.31365214,1.68708045,0.12303805,0.39486166
1.48574287,3.10060759,0.36472443,0.52554819,0.01246368,0.56091686,0.30870826,1.68469214,0.12572307,0.39919671
1.49174587,3.10104592,0.36646618,0.52423394,0.01351803,0.56203339,0.30416026,1.67926819,0.12819212,0.40296077
1.49774887,3.09630654,0.36764515,0.52268429,0.01482210,0.56092505,0.30010199,1.67084123,0.13038983,0.40611123
1.50375188,3.08640632,0.36828291,0.52091512,0.01639674,0.55754863,0.29660296,1.65947012,0.13226795,0.40860357
1.50975488,3.07140123,0.36840040,0.51892646,0.01826077,0.55189820,0.29370715,1.64523919,0.13378676,0.41039268
1.51575788,3.05138692,0.36801625,0.51670441,0.02043011,0.54400535,0.29143263,1.62825684,0.13491612,0.41143422
1.52176088,3.02649813,0.36714529,0.51422345,0.02291683,0.53393844,0.28977195,1.60865354,0.13563608,0.41168622
1.52776388,2.99690659,0.36579736,0.51144899,0.02572821,0.52180092,0.28869320,1.58657900,0.13593721,0.41111065
1.53376688,2.96281717,0.36397649,0.50833993,0.02886568,0.50772863,0.28814175,1.56219874,0.13582037,0.40967489
1.53976988,2.92446240,0.36168055,0.50485109,0.03232397,0.49188633,0.28804241,1.53568992,0.13529615,0.40735301
1.54577289,2.88209548,0.35890131,0.50093533,0.03609025,0.47446347,0.28830210,1.50723676,0.13438387,0.40412688
1.55177589,2.83598218,0.35562498,0.49654532,0.04014347,0.45566943,0.28881286,1.47702564,0.13311023,0.39998692
1.55777889,2.78639200,0.35183320,0.49163502,0.04445392,0.43572828,0.28945504,1.44524014,0.13150775,0.39493258
1.56378189,2.73358938,0.34750441,0.48616073,0.04898303,0.41487345,0.29010089,1.41205641,0.12961292,0.38897252
