energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-3.09454727,0.06215291,0.02196193,0.01687052,0.00003779,0.00047418,0.00339030,0.03920519,0.00020755,0.00196645
-3.08854427,0.07508706,0.02692910,0.02059445,0.00004649,0.00057645,0.00411899,0.04700569,0.00025442,0.00239220
-3.08254127,0.09038811,0.03279741,0.02497347,0.00005681,0.00069608,0.00498501,0.05626435,0.00030969,0.00289166
-3.07653827,0.10828990,0.03967412,0.03008029,0.00006896,0.00083477,0.00600364,0.06711048,0.00037431,0.00347303
-3.07053527,0.12902580,0.04766757,0.03598709,0.00008316,0.00099412,0.00719053,0.07967300,0.00044923,0.00414459
-3.06453227,0.15282138,0.05688448,0.04276348,0.00009964,0.00117560,0.00856137,0.09407587,0.00053537,0.00491452
-3.05852926,0.17988627,0.06742698,0.05047422,0.00011861,0.00138043,0.01013144,0.11043309,0.00063358,0.00579071
-3.05252626,0.21040575,0.07938935,0.05917679,0.00014029,0.00160955,0.01191523,0.12884351,0.00074456,0.00678057
-3.04652326,0.24453210,0.09285471,0.06891898,0.00016490,0.00186352,0.01392593,0.14938565,0.00086893,0.00789078
-3.04052026,0.28237627,0.10789160,0.07973639,0.00019263,0.00214243,0.01617505,0.17211270,0.00100706,0.00912715
-3.03451726,0.32400018,0.12455095,0.09165033,0.00022366,0.00244587,0.01867193,0.19704797,0.00115914,0.01049442
-3.02851426,0.36941016,0.14286331,0.10466584,0.00025814,0.00277284,0.02142342,0.22418092,0.00132508,0.01199610
-3.02251126,0.41855193,0.16283679,0.11877031,0.00029620,0.00312170,0.02443359,0.25346428,0.00150452,0.01363436
-3.01650825,0.47130748,0.18445576,0.13393270,0.00033793,0.00349022,0.02770348,0.28481212,0.00169678,0.01540997
-3.01050525,0.52749433,0.20768064,0.15010343,0.00038340,0.00387549,0.03123104,0.31809935,0.00190089,0.01732226
-3.00450225,0.58686732,0.23244876,0.16721518,0.00043262,0.00427404,0.03501119,0.35316262,0.00211554,0.01936918
-2.99849925,0.64912313,0.25867652,0.18518449,0.00048560,0.00468183,0.03903595,0.38980268,0.00233914,0.02154737
-2.99249625,0.71390760,0.28626293,0.20391433,0.00054227,0.00509439,0.04329479,0.42778835,0.00256983,0.02385233
-2.98649325,0.78082562,0.31509436,0.22329752,0.00060257,0.00550693,0.04777505,0.46686178,0.00280552,0.02627858
-2.98049025,0.84945346,0.34505054,0.24322096,0.00066636,0.00591450,0.05246252,0.50674505,0.00304393,0.02881998
-2.97448724,0.91935296,0.37601153,0.26357047,0.00073352,0.00631214,0.05734207,0.54714772,0.00328270,0.03146994
-2.96848424,0.99008725,0.40786555,0.28423619,0.00080385,0.00669509,0.06239837,0.58777513,0.00351940,0.03422177
-2.96248124,1.06123704,0.44051715,0.30511813,0.00087716,0.00705902,0.06761665,0.62833704,0.00375168,0.03706900
-2.95647824,1.13241709,0.47389556,0.32613181,0.00095322,0.00740019,0.07298338,0.66855626,0.00397729,0.04000568
-2.95047524,1.20329186,0.50796261,0.34721355,0.00103178,0.00771566,0.07848699,0.70817695,0.00419419,0.04302672
-2.94447224,1.27358971,0.54272002,0.36832528,0.00111255,0.00800353,0.08411844,0.74697208,0.00440062,0.04612815
-2.93846923,1.34311488,0.57821541,0.38945847,0.00119524,0.00826301,0.08987168,0.78474994,0.00459516,0.04930742
-2.93246623,1.41175677,0.61454686,0.41063704,0.00127949,0.00849465,0.09574397,0.82135924,0.00477679,0.05256354
-2.92646323,1.47949590,0.65186559,0.43191904,0.00136493,0.00870031,0.10173601,0.85669266,0.00494488,0.05589730
-2.92046023,1.54640632,0.69037653,0.45339693,0.00145116,0.00888331,0.10785196,0.89068886,0.00509928,0.05931130
-2.91445723,1.61265431,0.73033668,0.47519640,0.00153771,0.00904832,0.11409918,0.92333267,0.00524024,0.06281003
-2.90845423,1.67849326,0.77205108,0.49747374,0.00162408,0.00920136,0.12048795,0.95465365,0.00536843,0.06639977
-2.90245123,1.74425512,0.81586664,0.52041176,0.00170971,0.00934962,0.12703092,0.98472312,0.00548487,0.07008848
-2.89644822,1.81033842,0.86216374,0.54421441,0.00179398,0.00950132,0.13374255,1.01364964,0.00559090,0.07388555
-2.89044522,1.87719356,0.91134607,0.56910031,0.00187624,0.00966546,0.14063841,1.04157341,0.00568807,0.07780150
-2.88444222,1.94530566,0.96382881,0.59529525,0.00195577,0.00985157,0.14773448,1.06865942,0.00577811,0.08184751
-2.87843922,2.01517570,1.02002565,0.62302418,0.00203182,0.01006940,0.15504644,1.09508997,0.00586280,0.08603496
-2.87243622,2.08730045,1.08033503,0.65250260,0.00210362,0.01032862,0.16258894,1.12105650,0.00594391,0.09037470
-2.86643322,2.16215175,1.14512600,0.68392797,0.00217037,0.01063844,0.17037497,1.14675101,0.00602311,0.09487638
-2.86043022,2.24015593,1.21472410,0.71747120,0.00223130,0.01100735,0.17841523,1.17235745,0.00610194,0.09954760
-2.85442721,2.32167368,1.28939767,0.75326849,0.00228565,0.01144272,0.18671761,1.19804302,0.00618172,0.10439297
-2.84842421,2.40698112,1.36934504,0.79141386,0.00233272,0.01195058,0.19528669,1.22394986,0.00626350,0.10941319
-2.84242121,2.49625245,1.45468273,0.83195256,0.00237188,0.01253532,0.20412335,1.25018712,0.00634808,0.11460407
-2.83641821,2.58954471,1.54543509,0.87487537,0.00240262,0.01319945,0.21322435,1.27682387,0.00643600,0.11995559
-2.83041521,2.68678508,1.64152560,0.92011425,0.00242453,0.01394350,0.22258196,1.30388284,0.00652752,0.12545101
-2.82441221,2.78776109,1.74276984,0.96753913,0.00243738,0.01476586,0.23218361,1.33133545,0.00662265,0.13106620
-2.81840920,2.89211420,1.84887043,1.01695626,0.00244107,0.01566276,0.24201146,1.35909826,0.00672122,0.13676905
-2.81240620,2.99933691,1.95941398,1.06810788,0.00243570,0.01662827,0.25204202,1.38703105,0.00682289,0.14251919
-2.80640320,3.10877381,2.07387002,1.12067346,0.00242155,0.01765439,0.26224566,1.41493690,0.00692718,0.14826804
-2.80040020,3.21962667,2.19159208,1.17427239,0.00239908,0.01873122,0.27258615,1.44256421,0.00703354,0.15395909
-2.79439720,3.33096360,2.31182079,1.22846825,0.00236893,0.01984711,0.28302016,1.46961089,0.00714139,0.15952864
-2.78839420,3.44173230,2.43368918,1.28277431,0.00233190,0.02098892,0.29349676,1.49573076,0.00725010,0.16490684
-2.78239120,3.55077722,2.55622995,1.33666057,0.00228896,0.02214234,0.30395703,1.52054184,0.00735906,0.17001913
-2.77638819,3.65686019,2.67838489,1.38956190,0.00224116,0.02329217,0.31433366,1.54363661,0.00746765,0.17478796
-2.77038519,3.75868425,2.79901634,1.44088725,0.00218968,0.02442267,0.32455085,1.56459367,0.00757524,0.17913477
-2.76438219,3.85491979,2.91692057,1.49002977,0.00213575,0.02551793,0.33452425,1.58299055,0.00768117,0.18298222
-2.75837919,3.94423257,3.03084317,1.53637766,0.00208059,0.02656220,0.34416127,1.59841694,0.00778473,0.18625642
-2.75237619,4.02531250,3.13949623,1.57932537,0.00202544,0.02754023,0.35336168,1.61048807,0.00788512,0.18888925
-2.74637319,4.09690256,3.24157728,1.61828509,0.00197146,0.02843759,0.36201851,1.61885725,0.00798139,0.19082055
-2.74037019,4.15782674,3.33578971,1.65269813,0.00191973,0.02924097,0.37001938,1.62322739,0.00807248,0.19200009
-2.73436718,4.20701634,3.42086450,1.68204603,0.00187119,0.02993842,0.37724821,1.62336058,0.00815709,0.19238927
-2.72836418,4.24353366,3.49558300,1.70586104,0.00182663,0.03051959,0.38358729,1.61908553,0.00823375,0.19196246
-2.72236118,4.26659252,3.55880027,1.72373581,0.00178664,0.03097589,0.38891974,1.61030250,0.00830076,0.19070787
-2.71635818,4.27557507,3.60946870,1.73533200,0.00175163,0.03130065,0.39313223,1.59698535,0.00835625,0.18862803
-2.71035518,4.27004442,3.64666124,1.74038769,0.00172178,0.03148917,0.39611801,1.57918101,0.00839815,0.18573969
-2.70435218,4.24975303,3.66959369,1.73872323,0.00169704,0.03153884,0.39777999,1.55700614,0.00842430,0.18207340
-2.69834917,4.21464673,3.67764551,1.73024569,0.00167718,0.03144908,0.39803390,1.53064157,0.00843246,0.17767248
-2.69234617,4.16486456,3.67037832,1.71495150,0.00166173,0.03122140,0.39681137,1.50032476,0.00842042,0.17259182
-2.68634317,4.10073465,3.64755150,1.69292745,0.00165004,0.03085930,0.39406274,1.46634079,0.00838608,0.16689619
-2.68034017,4.02276656,3.60913414,1.66434987,0.00164133,0.03036825,0.38975958,1.42901258,0.00832751,0.16065847
-2.67433717,3.93164053,3.55531284,1.62948212,0.00163465,0.02975556,0.38389668,1.38869080,0.00824312,0.15395768
-2.66833417,3.82819413,3.48649477,1.58867044,0.00162898,0.02903033,0.37649350,1.34574409,0.00813166,0.14687696
-2.66233117,3.71340687,3.40330552,1.54233815,0.00162325,0.02820329,0.36759494,1.30055017,0.00799240,0.13950164
-2.65632816,3.58838315,3.30658172,1.49097853,0.00161637,0.02728674,0.35727137,1.25348813,0.00782510,0.13191737
-2.65032516,3.45433428,3.19735826,1.43514634,0.00160728,0.02629439,0.34561793,1.20493231,0.00763017,0.12420842
-2.64432216,3.31255974,3.07685026,1.37544835,0.00159500,0.02524123,0.33275307,1.15524795,0.00740862,0.11645623
-2.63831916,3.16442819,2.94643029,1.31253300,0.00157866,0.02414347,0.31881634,1.10478858,0.00716212,0.10873820
-2.63231616,3.01135862,2.80760142,1.24707956,0.00155751,0.02301833,0.30396559,1.05389509,0.00689297,0.10112673
-2.62631316,2.85480166,2.66196679,1.17978680,0.00153099,0.02188401,0.28837359,1.00289631,0.00660409,0.09368852
-2.62031016,2.69622159,2.51119675,1.11136181,0.00149871,0.02075947,0.27222424,0.95211074,0.00629894,0.08648413
-2.61430715,2.53707888,2.35699458,1.04250880,0.00146048,0.01966441,0.25570850,0.90184912,0.00598149,0.07956780
-2.60830415,2.37881360,2.20106191,0.97391849,0.00141632,0.01861903,0.23902019,0.85241734,0.00565609,0.07298743
-2.60230115,2.22282970,2.04506500,0.90625802,0.00136644,0.01764397,0.22235180,0.80411935,0.00532741,0.06678472
-2.59629815,2.07048020,1.89060284,0.84016181,0.00131122,0.01676009,0.20589045,0.75725966,0.00500031,0.06099545
-2.59029515,1.92305338,1.73917817,0.77622331,0.00125125,0.01598835,0.18981419,0.71214504,0.00467976,0.05564987
-2.58429215,1.78175991,1.59217217,0.71498788,0.00118721,0.01534953,0.17428863,0.66908511,0.00437069,0.05077308
-2.57828914,1.64772103,1.45082345,0.65694686,0.00111995,0.01486405,0.15946407,0.62839176,0.00407794,0.04638544
-2.57228614,1.52195769,1.31621182,0.60253282,0.00105038,0.01455166,0.14547321,0.59037710,0.00380613,0.04250300
-2.56628314,1.40538078,1.18924699,0.55211596,0.00097947,0.01443114,0.13242936,0.55535006,0.00355956,0.03913778
-2.56028014,1.29878233,1.07066224,0.50600176,0.00090821,0.01451988,0.12042525,0.52361164,0.00334216,0.03629812
-2.55427714,1.20282791,0.96101287,0.46442962,0.00083761,0.01483355,0.10953238,0.49544908,0.00315741,0.03398881
-2.54827414,1.11805011,0.86067904,0.42757261,0.00076863,0.01538558,0.09980089,0.47112904,0.00300826,0.03221125
-2.54227114,1.04484334,0.76987252,0.39553814,0.00070219,0.01618672,0.09125989,0.45089024,0.00289713,0.03096346
-2.53626813,0.98346006,0.68864676,0.36836953,0.00063912,0.01724451,0.08391814,0.43493590,0.00282582,0.03024006
-2.53026513,0.93400853,0.61690958,0.34604832,0.00058017,0.01856280,0.07776508,0.42342622,0.00279552,0.03003215
-2.52426213,0.89645241,0.55443793,0.32849745,0.00052600,0.02014129,0.07277223,0.41647151,0.00280678,0.03032720
-2.51825913,0.87061227,0.50089397,0.31558509,0.00047717,0.02197506,0.06889459,0.41412619,0.00285952,0.03110890
-2.51225613,0.85616943,0.45584192,0.30712919,0.00043412,0.02405423,0.06607247,0.41638419,0.00295300,0.03235707
-2.50625313,0.85267213,0.41876517,0.30290270,0.00039718,0.02636373,0.06423320,0.42317583,0.00308588,0.03404757
-2.50025013,0.85954440,0.38908326,0.30263947,0.00036659,0.02888315,0.06329312,0.43436682,0.00325624,0.03615235
-2.49424712,0.87609757,0.36616821,0.30604072,0.00034248,0.03158685,0.06315957,0.44975914,0.00346158,0.03863958
-2.48824412,0.90154468,0.34936019,0.31278214,0.00032492,0.03444410,0.06373293,0.46909433,0.00369893,0.04147388
-2.48224112,0.93501740,0.33798212,0.32252140,0.00031384,0.03741961,0.06490876,0.49205888,0.00396488,0.04461682
-2.47623812,0.97558553,0.33135318,0.33490614,0.00030915,0.04047406,0.06657991,0.51829186,0.00425566,0.04802739
-2.47023512,1.02227858,0.32880119,0.34958203,0.00031065,0.04356502,0.06863873,0.54739449,0.00456727,0.05166280
-2.46423212,1.07410891,0.32967367,0.36620094,0.00031809,0.04664789,0.07097917,0.57894143,0.00489554,0.05547933
-2.45822911,1.13009587,0.33334770,0.38442879,0.00033116,0.04967710,0.07349893,0.61249330,0.00523625,0.05943331
-2.45222611,1.18929006,0.33923846,0.40395293,0.00034948,0.05260740,0.07610151,0.64761017,0.00558529,0.06348218
-2.44622311,1.25079703,0.34680650,0.42448873,0.00037264,0.05539518,0.07869810,0.68386533,0.00593873,0.06758559
-2.44022011,1.31379922,0.35556361,0.44578506,0.00040018,0.05799989,0.08120939,0.72085879,0.00629295,0.07170653
-2.43421711,1.37757559,0.36507739,0.46762846,0.00043158,0.06038529,0.08356703,0.75823007,0.00664477,0.07581231
-2.42821411,1.44151773,0.37497433,0.48984576,0.00046631,0.06252070,0.08571495,0.79566960,0.00699154,0.07987555
-2.42221111,1.50514201,0.38494158,0.51230494,0.00050379,0.06438206,0.08761025,0.83292820,0.00733123,0.08387485
-2.41620810,1.56809691,0.39472719,0.53491427,0.00054343,0.06595273,0.08922374,0.86982429,0.00766245,0.08779539
-2.41020510,1.63016531,0.40413901,0.55761964,0.00058462,0.06722405,0.09054014,0.90624839,0.00798455,0.09162920
-2.40420210,1.69126146,0.41304217,0.58040022,0.00062675,0.06819563,0.09155781,0.94216461,0.00829759,0.09537520
-2.39819910,1.75142268,0.42135534,0.60326267,0.00066921,0.06887527,0.09228803,0.97760915,0.00860231,0.09903888
-2.39219610,1.81079623,0.42904580,0.62623423,0.00071143,0.06927862,0.09275401,1.01268561,0.00890011,0.10263181
-2.38619310,1.86962164,0.43612352,0.64935488,0.00075286,0.06942852,0.09298939,1.04755738,0.00919295,0.10617078
-2.38019010,1.92820943,0.44263447,0.67266928,0.00079298,0.06935400,0.09303651,1.08243723,0.00948324,0.10967672
-2.37418709,1.98691701,0.44865328,0.69621857,0.00083137,0.06908918,0.09294441,1.11757453,0.00977373,0.11317346
-2.36818409,2.04612265,0.45427560,0.72003277,0.00086766,0.06867181,0.09276666,1.15324049,0.01006735,0.11668624
-2.36218109,2.10619877,0.45961032,0.74412402,0.00090156,0.06814188,0.09255904,1.18971191,0.01036707,0.12024021
-2.35617809,2.16748540,0.46477189,0.76848100,0.00093289,0.06753998,0.09237728,1.22725407,0.01067570,0.12385882
-2.35017509,2.23026490,0.46987295,0.79306494,0.00096157,0.06690581,0.09227477,1.26610329,0.01099577,0.12756224
-2.34417209,2.29473894,0.47501756,0.81780718,0.00098763,0.06627668,0.09230052,1.30644987,0.01132932,0.13136585
-2.33816908,2.36100847,0.48029510,0.84260863,0.00101122,0.06568619,0.09249719,1.34842199,0.01167780,0.13527889
-2.33216608,2.42905751,0.48577497,0.86734091,0.00103261,0.06516300,0.09289953,1.39207118,0.01204192,0.13930327
-2.32616308,2.49874125,0.49150233,0.89184915,0.00105218,0.06472992,0.09353303,1.43736006,0.01242154,0.14343262
-2.32016008,2.56977911,0.49749487,0.91595638,0.00107045,0.06440322,0.09441298,1.48415288,0.01281560,0.14765165
-2.31415708,2.64175290,0.50374072,0.93946904,0.00108804,0.06419214,0.09554388,1.53220929,0.01322209,0.15193583
-2.30815408,2.71411048,0.51019748,0.96218368,0.00110570,0.06409878,0.09691928,1.58118202,0.01363800,0.15625137
-2.30215108,2.78617484,0.51679243,0.98389421,0.00112429,0.06411823,0.09852194,1.63061860,0.01405941,0.16055566
-2.29614807,2.85715873,0.52342398,1.00439968,0.00114477,0.06423890,0.10032447,1.67996756,0.01448149,0.16479800
-2.29014507,2.92618451,0.52996418,1.02351220,0.00116824,0.06444320,0.10229028,1.72858912,0.01489867,0.16892078
-2.28414207,2.99230887,0.53626234,1.04106468,0.00119589,0.06470838,0.10437484,1.77577034,0.01530472,0.17286099
-2.27813907,3.05455198,0.54214968,1.05691830,0.00122899,0.06500755,0.10652726,1.82074452,0.01569297,0.17655206
-2.27213607,3.11193017,0.54744489,1.07096927,0.00126894,0.06531085,0.10869212,1.86271442,0.01605648,0.17992597
-2.26613307,3.16349131,0.55196036,1.08315492,0.00131720,0.06558671,0.11081143,1.90087857,0.01638829,0.18291562
-2.26013007,3.20835168,0.55550904,1.09345872,0.00137533,0.06580322,0.11282678,1.93445989,0.01668165,0.18545727
-2.25412706,3.24573297,0.55791162,1.10191413,0.00144493,0.06592938,0.11468142,1.96273546,0.01693025,0.18749311
-2.24812406,3.27499789,0.55900382,1.10860720,0.00152765,0.06593643,0.11632242,1.98506641,0.01712848,0.18897368
-2.24212106,3.29568290,0.55864343,1.11367756,0.00162512,0.06579902,0.11770259,2.00092628,0.01727164,0.18986021
-2.23611806,3.30752619,0.55671693,1.11731786,0.00173895,0.06549627,0.11878232,2.00992685,0.01735617,0.19012656
-2.23011506,3.31048959,0.55314526,1.11977147,0.00187067,0.06501262,0.11953107,2.01183976,0.01737975,0.18976092
-2.22411206,3.30477280,0.54788863,1.12132834,0.00202167,0.06433854,0.11992855,2.00661287,0.01734150,0.18876685
-2.21810905,3.29081888,0.54094989,1.12231908,0.00219314,0.06347090,0.11996553,1.99438016,0.01724199,0.18716391
-2.21210605,3.26931022,0.53237645,1.12310737,0.00238597,0.06241323,0.11964424,1.97546447,0.01708328,0.18498756
-2.20610305,3.24115449,0.52226057,1.12408067,0.00260074,0.06117555,0.11897829,1.95037252,0.01686883,0.18228847
-2.20010005,3.20746087,0.51073790,1.12563975,0.00283757,0.05977414,0.11799220,1.91978207,0.01660346,0.17913113
-2.19409705,3.16950709,0.49798433,1.12818714,0.00309612,0.05823089,0.11672051,1.88452159,0.01629311,0.17559192
-2.18809405,3.12869854,0.48421127,1.13211503,0.00337545,0.05657256,0.11520655,1.84554306,0.01594470,0.17175664
-2.18209105,3.08652097,0.46965955,1.13779318,0.00367401,0.05482985,0.11350087,1.80388892,0.01556582,0.16771755
-2.17608804,3.04448891,0.45459219,1.14555716,0.00398962,0.05303627,0.11165946,1.76065472,0.01516449,0.16357017
-2.17008504,3.00409210,0.43928636,1.15569772,0.00431938,0.05122700,0.10974190,1.71694887,0.01474884,0.15940994
-2.16408204,2.96674233,0.42402495,1.16845150,0.00465974,0.04943769,0.10780933,1.67385155,0.01432686,0.15532884
-2.15807904,2.93372320,0.40908800,1.18399383,0.00500653,0.04770328,0.10592262,1.63237454,0.01390610,0.15141217
-2.15207604,2.90614519,0.39474448,1.20243363,0.00535496,0.04605691,0.10414053,1.59342388,0.01349341,0.14773569
-2.14607304,2.88490792,0.38124475,1.22381086,0.00569978,0.04452889,0.10251818,1.55776708,0.01309477,0.14436314
-2.14007004,2.87067139,0.36881392,1.24809640,0.00603538,0.04314594,0.10110570,1.52600637,0.01271513,0.14134436
-2.13406703,2.86383720,0.35764639,1.27519439,0.00635589,0.04193044,0.09994721,1.49855923,0.01235826,0.13871400
-2.12806403,2.86454048,0.34790176,1.30494659,0.00665540,0.04090005,0.09908012,1.47564696,0.01202679,0.13649090
-2.12206103,2.87265236,0.33970206,1.33713855,0.00692810,0.04006740,0.09853469,1.45729172,0.01172213,0.13467818
-2.11605803,2.88779265,0.33313049,1.37150698,0.00716847,0.03944009,0.09833392,1.44332203,0.01144460,0.13326388
-2.11005503,2.90935146,0.32823144,1.40774780,0.00737146,0.03902074,0.09849365,1.43338631,0.01119351,0.13222231
-2.10405203,2.93651850,0.32501169,1.44552438,0.00753268,0.03880732,0.09902290,1.42697360,0.01096731,0.13151577
-2.09804902,2.96831817,0.32344267,1.48447537,0.00764850,0.03879355,0.09992429,1.42344030,0.01076375,0.13109670
-2.09204602,3.00364863,0.32346354,1.52422176,0.00771627,0.03896936,0.10119462,1.42204162,0.01058008,0.13091012
-2.08604302,3.04132280,0.32498490,1.56437288,0.00773430,0.03932153,0.10282538,1.42196610,0.01041322,0.13089610
-2.08004002,3.08010947,0.32789283,1.60453116,0.00770202,0.03983415,0.10480332,1.42237140,0.01025995,0.13099233
-2.07403702,3.11877275,0.33205323,1.64429568,0.00761995,0.04048930,0.10711096,1.42242003,0.01011707,0.13113653
-2.06803402,3.15610848,0.33731613,1.68326475,0.00748968,0.04126750,0.10972693,1.42131303,0.00998150,0.13126861
-2.06203102,3.19097653,0.34351999,1.72103778,0.00731385,0.04214820,0.11262636,1.41832051,0.00985045,0.13133265
-2.05602801,3.22232820,0.35049579,1.75721684,0.00709599,0.04311019,0.11578109,1.41280772,0.00972148,0.13127835
-2.05002501,3.24922831,0.35807093,1.79140848,0.00684046,0.04413189,0.11915989,1.40425580,0.00959251,0.13106231
-2.04402201,3.27087215,0.36607288,1.82322620,0.00655226,0.04519165,0.12272856,1.39227659,0.00946190,0.13064875
-2.03801901,3.28659722,0.37433257,1.85229407,0.00623689,0.04626789,0.12645017,1.37662127,0.00932841,0.13001000
-2.03201601,3.29589050,0.38268763,1.87825174,0.00590013,0.04733929,0.13028525,1.35718284,0.00919119,0.12912654
-2.02601301,3.29839176,0.39098533,1.90076107,0.00554793,0.04838487,0.13419212,1.33399285,0.00904978,0.12798687
-2.02001001,3.29389350,0.39908538,1.91951444,0.00518619,0.04938412,0.13812730,1.30721293,0.00890402,0.12658710
-2.01400700,3.28233842,0.40686255,1.93424436,0.00482063,0.05031714,0.14204609,1.27712194,0.00875402,0.12493035
-2.00800400,3.26381472,0.41420903,1.94473423,0.00445665,0.05116479,0.14590331,1.24409965,0.00860016,0.12302617
-2.00200100,3.23855009,0.42103658,1.95082955,0.00409920,0.05190893,0.14965414,1.20860806,0.00844298,0.12088976
-1.99599800,3.20690441,0.42727844,1.95244896,0.00375276,0.05253267,0.15325511,1.17117133,0.00828320,0.11854132
-1.98999500,3.16936167,0.43289079,1.94959441,0.00342119,0.05302069,0.15666521,1.13235540,0.00812169,0.11600537
-1.98399200,3.12652101,0.43785390,1.94235962,0.00310777,0.05335970,0.15984696,1.09274819,0.00795941,0.11331014
-1.97798899,3.07908689,0.44217270,1.93093613,0.00281520,0.05353880,0.16276754,1.05294108,0.00779742,0.11048707
-1.97198599,3.02785837,0.44587689,1.91561646,0.00254556,0.05354997,0.16539984,1.01351252,0.00763686,0.10757026
-1.96598299,2.97371730,0.44902041,1.89679362,0.00230039,0.05338853,0.16772338,0.97501403,0.00747890,0.10459607
-1.95997999,2.91761522,0.45168034,1.87495705,0.00208073,0.05305359,0.16972500,0.93795886,0.00732477,0.10160275
-1.95397699,2.86055905,0.45395516,1.85068470,0.00188717,0.05254837,0.17139942,0.90281358,0.00717569,0.09862997
-1.94797399,2.80359539,0.45596247,1.82463145,0.00171991,0.05188054,0.17274947,0.86999230,0.00703285,0.09571842
-1.94197099,2.74779360,0.45783619,1.79751433,0.00157883,0.05106239,0.17378606,0.83985348,0.00689737,0.09290935
-1.93596798,2.69422781,0.45972330,1.77009500,0.00146353,0.05011081,0.17452787,0.81269897,0.00677028,0.09024400
-1.92996498,2.64395815,0.46178029,1.74316032,0.00137339,0.04904723,0.17500080,0.78877484,0.00665247,0.08776302
-1.92396198,2.59801145,0.46416927,1.71750158,0.00130760,0.04789725,0.17523713,0.76827364,0.00654463,0.08550573
-1.91795898,2.55736203,0.46705406,1.69389342,0.00126521,0.04669021,0.17527454,0.75133765,0.00644725,0.08350937
-1.91195598,2.52291274,0.47059613,1.67307318,0.00124511,0.04545854,0.17515490,0.73806265,0.00636057,0.08180832
-1.90595298,2.49547686,0.47495065,1.65572138,0.00124609,0.04423692,0.17492301,0.72850176,0.00628456,0.08043315
-1.89994997,2.47576120,0.48026262,1.64244398,0.00126681,0.04306135,0.17462533,0.72266921,0.00621894,0.07940983
-1.89394697,2.46435074,0.48666315,1.63375696,0.00130581,0.04196809,0.17430860,0.72054358,0.00616315,0.07875885
-1.88794397,2.46169508,0.49426592,1.63007357,0.00136151,0.04099252,0.17401862,0.72207036,0.00611641,0.07849447
-1.88194097,2.46809700,0.50316388,1.63169444,0.00143220,0.04016799,0.17379910,0.72716381,0.00607774,0.07862402
-1.87593797,2.48370324,0.51342614,1.63880061,0.00151602,0.03952459,0.17369054,0.73570801,0.00604599,0.07914741
-1.86993497,2.50849766,0.52509515,1.65144955,0.00161102,0.03908813,0.17372939,0.74755710,0.00601994,0.08005677
-1.86393197,2.54229695,0.53818407,1.66957398,0.00171508,0.03887904,0.17394721,0.76253500,0.00599834,0.08133627
-1.85792896,2.58474896,0.55267458,1.69298339,0.00182602,0.03891152,0.17437010,0.78043461,0.00597996,0.08296224
-1.85192596,2.63533393,0.56851498,1.72136812,0.00194154,0.03919287,0.17501816,0.80101683,0.00596368,0.08490346
-1.84592296,2.69336862,0.58561889,1.75430574,0.00205934,0.03972293,0.17590518,0.82400968,0.00594854,0.08712168
-1.83991996,2.75801376,0.60386443,1.79126972,0.00217706,0.04049391,0.17703839,0.84910776,0.00593381,0.08957251
-1.83391696,2.82828486,0.62309432,1.83164027,0.00229244,0.04149035,0.17841832,0.87597251,0.00591897,0.09220633
-1.82791396,2.90306680,0.64311674,1.87471714,0.00240328,0.04268942,0.18003884,0.90423331,0.00590380,0.09496957
-1.82191096,2.98113213,0.66370733,1.91973444,0.00250755,0.04406147,0.18188720,0.93349004,0.00588836,0.09780611
-1.81590795,3.06116338,0.68461224,1.96587728,0.00260342,0.04557087,0.18394425,0.96331700,0.00587295,0.10065873
-1.80990495,3.14177910,0.70555255,2.01230006,0.00268934,0.04717701,0.18618477,0.99326849,0.00585814,0.10347079
-1.80390195,3.22156356,0.72622977,2.05814625,0.00276404,0.04883561,0.18857784,1.02288616,0.00584469,0.10618778
-1.79789895,3.29909943,0.74633265,2.10256919,0.00282662,0.05050009,0.19108744,1.05170789,0.00583351,0.10875900
-1.79189595,3.37300286,0.76554500,2.14475349,0.00287654,0.05212317,0.19367308,1.07927822,0.00582563,0.11113902
-1.78589295,3.44195991,0.78355439,2.18393651,0.00291365,0.05365844,0.19629056,1.10515993,0.00582210,0.11328910
-1.77988994,3.50476319,0.80006131,2.21942908,0.00293817,0.05506195,0.19889292,1.12894653,0.00582394,0.11517837
-1.77388694,3.56034726,0.81478866,2.25063482,0.00295071,0.05629377,0.20143144,1.15027497,0.00583208,0.11678484
-1.76788394,3.60782142,0.82749095,2.27706711,0.00295219,0.05731939,0.20385667,1.16883823,0.00584732,0.11809602
-1.76188094,3.64649830,0.83796286,2.29836303,0.00294384,0.05811098,0.20611963,1.18439712,0.00587024,0.11910940
-1.75587794,3.67591687,0.84604677,2.31429341,0.00292713,0.05864836,0.20817295,1.19679066,0.00590121,0.11983249
-1.74987494,3.69585850,0.85163880,2.32476843,0.00290370,0.05891980,0.20997204,1.20594449,0.00594031,0.12028259
-1.74387194,3.70635525,0.85469302,2.32983839,0.00287529,0.05892238,0.21147624,1.21187683,0.00598737,0.12048625
-1.73786893,3.70768949,0.85522360,2.32968927,0.00284369,0.05866217,0.21264983,1.21470153,0.00604193,0.12047846
-1.73186593,3.70038475,0.85330476,2.32463336,0.00281065,0.05815401,0.21346297,1.21462785,0.00610324,0.12030148
