energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.30115058,2.95290508,0.43290354,0.68608771,0.18794448,0.19467502,0.29972295,1.03205204
-4.29514757,2.85483070,0.41104910,0.65096239,0.18463465,0.18324425,0.29973003,1.00878461
-4.28914457,2.75580240,0.38879014,0.61635531,0.18083886,0.17257510,0.29890092,0.98362734
-4.28314157,2.65794183,0.36648104,0.58298781,0.17667315,0.16290961,0.29723207,0.95705479
-4.27713857,2.56340455,0.34446460,0.55155443,0.17226707,0.15447346,0.29475332,0.92959188
-4.27113557,2.47434040,0.32306627,0.52271043,0.16776058,0.14747245,0.29152727,0.90180420
-4.26513257,2.39285207,0.30258918,0.49706032,0.16330048,0.14208927,0.28764711,0.87428641
-4.25912956,2.32095217,0.28330989,0.47514762,0.15903660,0.13848074,0.28323326,0.84764891
-4.25312656,2.26051892,0.26547490,0.45744559,0.15511767,0.13677518,0.27842856,0.82250308
-4.24712356,2.21325102,0.24929785,0.44434904,0.15168708,0.13707008,0.27339245,0.79944518
-4.24112056,2.18062226,0.23495719,0.43616699,0.14887857,0.13942996,0.26829430,0.77903935
-4.23511756,2.16383681,0.22259444,0.43311639,0.14681202,0.14388434,0.26330608,0.76180028
-4.22911456,2.16378647,0.21231283,0.43531661,0.14558943,0.15042596,0.25859477,0.74817584
-4.22311156,2.18101128,0.20417636,0.44278511,0.14529116,0.15900925,0.25431489,0.73853058
-4.21710855,2.21566523,0.19820919,0.45543420,0.14597269,0.16954917,0.25060137,0.73313060
-4.21110555,2.26748899,0.19439546,0.47306926,0.14766187,0.18192053,0.24756319,0.73213049
-4.20510255,2.33579156,0.19267950,0.49538857,0.15035699,0.19595800,0.24527809,0.73556314
-4.19909955,2.41944264,0.19296657,0.52198523,0.15402551,0.21145687,0.24378852,0.74333293
-4.19309655,2.51687735,0.19512418,0.55235121,0.15860379,0.22817481,0.24309924,0.75521290
-4.18709355,2.62611471,0.19898406,0.58588411,0.16399773,0.24583477,0.24317641,0.77084630
-4.18109055,2.74479041,0.20434494,0.62189652,0.17008447,0.26412898,0.24394848,0.78975277
-4.17508754,2.87020434,0.21097609,0.65962834,0.17671507,0.28272423,0.24530876,0.81133921
-4.16908454,2.99938215,0.21862173,0.69826187,0.18371811,0.30126837,0.24711946,0.83491517
-4.16308154,3.12914966,0.22700636,0.73693956,0.19090426,0.31939788,0.24921723,0.85971241
-4.15707854,3.25621820,0.23584081,0.77478405,0.19807153,0.33674640,0.25141974,0.88490803
-4.15107554,3.37727817,0.24482897,0.81092003,0.20501117,0.35295391,0.25353310,0.90965037
-4.14507254,3.48909745,0.25367519,0.84449717,0.21151393,0.36767638,0.25535981,0.93308684
-4.13906953,3.58862115,0.26209182,0.87471351,0.21737647,0.38059535,0.25670673,0.95439240
-4.13306653,3.67306852,0.26980698,0.90083821,0.22240773,0.39142725,0.25739286,0.97279779
-4.12706353,3.74002306,0.27657209,0.92223299,0.22643492,0.39993191,0.25725653,0.98761615
-4.12106053,3.78751189,0.28216889,0.93837109,0.22930896,0.40591997,0.25616166,0.99826696
-4.11505753,3.81407087,0.28641577,0.94885313,0.23090908,0.40925883,0.25400284,1.00429637
-4.10905453,3.81879249,0.28917295,0.95341901,0.23114648,0.40987684,0.25070903,1.00539289
-4.10305153,3.80135437,0.29034655,0.95195530,0.22996678,0.40776555,0.24624583,1.00139794
-4.09704852,3.76202708,0.28989110,0.94449767,0.22735127,0.40297991,0.24061617,0.99231068
-4.09104552,3.70166092,0.28781057,0.93122841,0.22331690,0.39563636,0.23385947,0.97828715
-4.08504252,3.62165237,0.28415779,0.91246891,0.21791495,0.38590895,0.22604940,0.95963368
-4.07903952,3.52389189,0.27903232,0.88866749,0.21122857,0.37402372,0.21729047,0.93679510
-4.07303652,3.41069549,0.27257689,0.86038322,0.20336926,0.36025144,0.20771348,0.91033834
-4.06703352,3.28472346,0.26497259,0.82826633,0.19447249,0.34489929,0.19747027,0.88093219
-4.06103052,3.14888991,0.25643302,0.79303617,0.18469267,0.32830162,0.18672801,0.84932445
-4.05502751,3.00626745,0.24719772,0.75545770,0.17419771,0.31081044,0.17566324,0.81631735
-4.04902451,2.85999094,0.23752517,0.71631748,0.16316336,0.29278582,0.16445604,0.78274262
-4.04302151,2.71316476,0.22768566,0.67640022,0.15176768,0.27458678,0.15328450,0.74943716
-4.03701851,2.56877708,0.21795433,0.63646679,0.14018578,0.25656288,0.14231978,0.71722052
-4.03101551,2.42962446,0.20860469,0.59723459,0.12858500,0.23904691,0.13172197,0.68687499
-4.02501251,2.29824941,0.19990278,0.55936079,0.11712086,0.22234871,0.12163668,0.65912912
-4.01900950,2.17689239,0.19210217,0.52342909,0.10593356,0.20675042,0.11219273,0.63464508
-4.01300650,2.06745950,0.18543985,0.48994022,0.09514555,0.19250307,0.10350066,0.61401017
-4.00700350,1.97150550,0.18013311,0.45930617,0.08485977,0.17982453,0.09565225,0.59773241
-4.00100050,1.89023173,0.17637725,0.43184813,0.07515883,0.16889862,0.08872088,0.58624006
-3.99499750,1.82449712,0.17434412,0.40779788,0.06610493,0.15987524,0.08276250,0.57988445
-3.98899450,1.77484037,0.17418125,0.38730203,0.05774050,0.15287138,0.07781736,0.57894551
-3.98299150,1.74151060,0.17601142,0.37042866,0.05008944,0.14797249,0.07391193,0.58363921
-3.97698849,1.72450357,0.17993243,0.35717574,0.04315882,0.14523431,0.07106122,0.59412589
-3.97098549,1.72360061,0.18601692,0.34748058,0.03694094,0.14468460,0.06927104,0.61051855
-3.96498249,1.73840736,0.19431193,0.34122980,0.03141556,0.14632474,0.06854019,0.63289024
-3.95897949,1.76838962,0.20483819,0.33826901,0.02655230,0.15013102,0.06886239,0.66127966
-3.95297649,1.81290415,0.21758902,0.33841190,0.02231297,0.15605541,0.07022776,0.69569421
-3.94697349,1.87122286,0.23252872,0.34144817,0.01865386,0.16402591,0.07262398,0.73611026
-3.94097049,1.94254927,0.24959062,0.34715013,0.01552777,0.17394645,0.07603680,0.78247008
-3.93496748,2.02602690,0.26867493,0.35527768,0.01288591,0.18569641,0.08045013,0.83467579
-3.92896448,2.12074011,0.28964640,0.36558184,0.01067953,0.19912998,0.08584558,0.89258046
-3.92296148,2.22570829,0.31233234,0.37780677,0.00886120,0.21407554,0.09220166,0.95597700
-3.91695848,2.33987510,0.33652101,0.39169072,0.00738593,0.23033530,0.09949264,1.02458583
-3.91095548,2.46209481,0.36196093,0.40696594,0.00621195,0.24768538,0.10768718,1.09804211
-3.90495248,2.59111819,0.38836123,0.42335829,0.00530130,0.26587678,0.11674702,1.17588408
-3.89894947,2.72558042,0.41539348,0.44058664,0.00462018,0.28463712,0.12662567,1.25754338
-3.89294647,2.86399354,0.44269513,0.45836267,0.00413913,0.30367369,0.13726750,1.34233890
-3.88694347,3.00474556,0.46987466,0.47639132,0.00383306,0.32267751,0.14860710,1.42947508
-3.88094047,3.14610817,0.49651867,0.49437228,0.00368113,0.34132881,0.16056921,1.51804560
-3.87493747,3.28625398,0.52220056,0.51200265,0.00366661,0.35930353,0.17306927,1.60704313
-3.86893447,3.42328408,0.54649085,0.52898083,0.00377658,0.37628089,0.18601450,1.69537536
-3.86293147,3.55526532,0.56896871,0.54501175,0.00400163,0.39195167,0.19930571,1.78188718
-3.85692846,3.68027637,0.58923425,0.55981314,0.00433549,0.40602698,0.21283950,1.86538844
-3.85092546,3.79646073,0.60692118,0.57312258,0.00477466,0.41824710,0.22651106,1.94468645
-3.84492246,3.90208405,0.62170923,0.58470513,0.00531798,0.42838990,0.24021715,2.01862165
-3.83891946,3.99559289,0.63333569,0.59436087,0.00596621,0.43627861,0.25385916,2.08610513
-3.83291646,4.07567149,0.64160559,0.60193204,0.00672156,0.44178839,0.26734614,2.14615584
-3.82691346,4.14129323,0.64639987,0.60730928,0.00758720,0.44485136,0.28059743,2.19793575
-3.82091046,4.19176343,0.64768125,0.61043645,0.00856684,0.44545985,0.29354475,2.24078088
-3.81490745,4.22675056,0.64549727,0.61131369,0.00966411,0.44366760,0.30613359,2.27422652
-3.80890445,4.24630370,0.63998038,0.60999847,0.01088216,0.43958885,0.31832371,2.29802492
-3.80290145,4.25085443,0.63134509,0.60660433,0.01222310,0.43339527,0.33008870,2.31215450
-3.79689845,4.24120275,0.61988202,0.60129744,0.01368748,0.42531087,0.34141456,2.31681973
-3.79089545,4.21848707,0.60594935,0.59429084,0.01527390,0.41560505,0.35229730,2.31244141
-3.78489245,4.18413951,0.58996184,0.58583687,0.01697854,0.40458425,0.36273985,2.29963793
-3.77888944,4.13982881,0.57237801,0.57621784,0.01879488,0.39258230,0.37274819,2.27919809
-3.77288644,4.08739336,0.55368593,0.56573565,0.02071339,0.37995019,0.38232726,2.25204701
-3.76688344,4.02876815,0.53438839,0.55470064,0.02272144,0.36704556,0.39147663,2.21920677
-3.76088044,3.96590912,0.51498789,0.54342049,0.02480326,0.35422234,0.40018654,2.18175389
-3.75487744,3.90071916,0.49597223,0.53218945,0.02694014,0.34182114,0.40843429,2.14077572
-3.74887444,3.83497926,0.47780124,0.52127865,0.02911065,0.33016060,0.41618162,2.09732810
-3.74287144,3.77028861,0.46089504,0.51092788,0.03129114,0.31953011,0.42337300,2.05239642
-3.73686843,3.70801623,0.44562439,0.50133919,0.03345630,0.31018419,0.42993525,2.00686188
-3.73086543,3.64926659,0.43230330,0.49267261,0.03557989,0.30233852,0.43577846,1.96147457
-3.72486243,3.59486030,0.42118413,0.48504415,0.03763561,0.29616787,0.44079825,1.91683461
-3.71885943,3.54533042,0.41245523,0.47852597,0.03959796,0.29180573,0.44487937,1.87338177
-3.71285643,3.50093379,0.40624093,0.47314878,0.04144322,0.28934562,0.44790034,1.83139398
-3.70685343,3.46167603,0.40260393,0.46890607,0.04315039,0.28884378,0.44973902,1.79099416
-3.70085043,3.42734802,0.40154958,0.46575984,0.04470208,0.29032312,0.45027873,1.75216466
-3.69484742,3.39757129,0.40303183,0.46364746,0.04608532,0.29377790,0.44941456,1.71476808
-3.68884442,3.37184889,0.40696045,0.46248923,0.04729218,0.29917901,0.44705959,1.67857290
-3.68284142,3.34961872,0.41320897,0.46219598,0.04832028,0.30647940,0.44315053,1.64328230
-3.67683842,3.33030579,0.42162314,0.46267636,0.04917300,0.31561935,0.43765255,1.60856427
-3.67083542,3.31337038,0.43202921,0.46384346,0.04985952,0.32653128,0.43056289,1.57408129
-3.66483242,3.29834939,0.44424189,0.46562015,0.05039458,0.33914380,0.42191323,1.53951798
-3.65882941,3.28488879,0.45807141,0.46794314,0.05079797,0.35338496,0.41177044,1.50460515
-3.65282641,3.27276556,0.47332974,0.47076538,0.05109389,0.36918432,0.40023586,1.46913935
-3.64682341,3.26189855,0.48983540,0.47405685,0.05130996,0.38647406,0.38744301,1.43299697
-3.64082041,3.25234811,0.50741707,0.47780377,0.05147618,0.40518891,0.37355393,1.39614256
-3.63481741,3.24430518,0.52591580,0.48200640,0.05162375,0.42526514,0.35875441,1.35863135
-3.62881441,3.23807131,0.54518588,0.48667557,0.05178379,0.44663873,0.34324820,1.32060624
-3.62281141,3.23403112,0.56509460,0.49182844,0.05198610,0.46924284,0.32725065,1.28228988
-3.61680840,3.23261974,0.58552097,0.49748372,0.05225799,0.49300490,0.31098206,1.24397269
-3.61080540,3.23428724,0.60635361,0.50365666,0.05262314,0.51784351,0.29466109,1.20599778
-3.60480240,3.23946261,0.62748820,0.51035445,0.05310070,0.54366549,0.27849842,1.16874393
-3.59879940,3.24851952,0.64882456,0.51757197,0.05370458,0.57036309,0.26269114,1.13260763
-3.59279640,3.26174574,0.67026375,0.52528857,0.05444291,0.59781189,0.24741785,1.09798526
-3.58679340,3.27931779,0.69170529,0.53346573,0.05531778,0.62586920,0.23283479,1.06525633
-3.58079040,3.30128200,0.71304475,0.54204593,0.05632520,0.65437332,0.21907309,1.03476842
-3.57478739,3.32754241,0.73417183,0.55095264,0.05745537,0.68314354,0.20623704,1.00682448
-3.56878439,3.35785563,0.75496899,0.56009144,0.05869299,0.71198094,0.19440349,0.98167271
-3.56278139,3.39183235,0.77531063,0.56935207,0.06001798,0.74066989,0.18362219,0.95949915
-3.55677839,3.42894458,0.79506282,0.57861111,0.06140612,0.76898021,0.17391700,0.94042304
-3.55077539,3.46853766,0.81408357,0.58773533,0.06282995,0.79666975,0.16528778,0.92449453
-3.54477239,3.50984572,0.83222347,0.59658508,0.06425965,0.82348732,0.15771284,0.91169466
-3.53876938,3.55200951,0.84932664,0.60501777,0.06566399,0.84917585,0.15115161,0.90193705
-3.53276638,3.59409521,0.86523197,0.61289100,0.06701118,0.87347557,0.14554762,0.89507108
-3.52676338,3.63511332,0.87977449,0.62006533,0.06826979,0.89612722,0.14083142,0.89088606
-3.52076038,3.67403695,0.89278684,0.62640642,0.06940946,0.91687512,0.13692334,0.88911616
-3.51475738,3.70981893,0.90410091,0.63178664,0.07040161,0.93547022,0.13373619,0.88944599
-3.50875438,3.74140767,0.91354954,0.63608606,0.07122002,0.95167302,0.13117762,0.89151648
-3.50275138,3.76776185,0.92096842,0.63919300,0.07184130,0.96525645,0.12915218,0.89493121
-3.49674837,3.78786433,0.92619825,0.64100420,0.07224522,0.97600880,0.12756320,0.89926314
-3.49074537,3.80073570,0.92908711,0.64142484,0.07241505,0.98373673,0.12631437,0.90406186
-3.48474237,3.80544800,0.92949324,0.64036860,0.07233769,0.98826847,0.12531107,0.90886136
-3.47873937,3.80113915,0.92728818,0.63775787,0.07200378,0.98945712,0.12446167,0.91318855
-3.47273637,3.78702828,0.92236028,0.63352431,0.07140782,0.98718419,0.12367860,0.91657243
-3.46673337,3.76243222,0.91461850,0.62760987,0.07054808,0.98136323,0.12287941,0.91855389
-3.46073037,3.72678295,0.90399650,0.61996826,0.06942664,0.97194345,0.12198779,0.91869615
-3.45472736,3.67964556,0.89045671,0.61056691,0.06804927,0.95891324,0.12093458,0.91659539
-3.44872436,3.62073612,0.87399433,0.59938930,0.06642532,0.94230333,0.11965868,0.91189151
-3.44272136,3.54993853,0.85464099,0.58643747,0.06456759,0.92218942,0.11810803,0.90427846
-3.43671836,3.46731933,0.83246773,0.57173462,0.06249216,0.89869410,0.11624041,0.89351372
-3.43071536,3.37313938,0.80758730,0.55532758,0.06021813,0.87198770,0.11402416,0.87942666
-3.42471236,3.26786139,0.78015530,0.53728872,0.05776744,0.84228809,0.11143878,0.86192501
-3.41870935,3.15215246,0.75037015,0.51771747,0.05516451,0.80985918,0.10847521,0.84099945
-3.41270635,3.02688086,0.71847183,0.49674088,0.05243597,0.77500806,0.10513593,0.81672567
-3.40670335,2.89310685,0.68473915,0.47451335,0.04961030,0.73808085,0.10143483,0.78926397
-3.40070035,2.75206749,0.64948585,0.45121534,0.04671748,0.69945725,0.09739665,0.75885620
-3.39469735,2.60515583,0.61305544,0.42705111,0.04378858,0.65954415,0.09305623,0.72582021
-3.38869435,2.45389528,0.57581517,0.40224557,0.04085549,0.61876823,0.08845750,0.69054206
-3.38269135,2.29991017,0.53814919,0.37704025,0.03795050,0.57756818,0.08365212,0.65346628
-3.37668834,2.14489388,0.50045150,0.35168878,0.03510612,0.53638662,0.07869809,0.61508464
-3.37068534,1.99057587,0.46311868,0.32645189,0.03235477,0.49566215,0.07365809,0.57592415
-3.36468234,1.83868923,0.42654311,0.30159231,0.02972874,0.45582191,0.06859785,0.53653451
-3.35867934,1.69094022,0.39110666,0.27736978,0.02726008,0.41727490,0.06358451,0.49747598
-3.35267634,1.54898086,0.35717546,0.25403637,0.02498068,0.38040629,0.05868502,0.45930782
-3.34667334,1.41438591,0.32509572,0.23183237,0.02292244,0.34557302,0.05396469,0.42257802
-3.34067034,1.28863466,0.29519086,0.21098278,0.02111745,0.31310065,0.04948590,0.38781443
-3.33466733,1.17309806,0.26776011,0.19169470,0.01959834,0.28328158,0.04530707,0.35551779
-3.32866433,1.06903104,0.24307832,0.17415540,0.01839860,0.25637462,0.04148171,0.32615635
-3.32266133,0.97756970,0.22139717,0.15853129,0.01755299,0.23260561,0.03805783,0.30016244
-3.31665833,0.89973249,0.20294734,0.14496750,0.01709779,0.21216900,0.03507749,0.27793049
-3.31065533,0.83642452,0.18794159,0.13358813,0.01707117,0.19523011,0.03257650,0.25981643
-3.30465233,0.78844361,0.17657830,0.12449686,0.01751321,0.18192769,0.03058434,0.24613799
-3.29864932,0.75648696,0.16904519,0.11777781,0.01846598,0.17237657,0.02912408,0.23717556
-3.29264632,0.74115692,0.16552297,0.11349641,0.01997322,0.16666997,0.02821248,0.23317319
-3.28664332,0.74296473,0.16618832,0.11170021,0.02207988,0.16488124,0.02786000,0.23433930
-3.28064032,0.76233128,0.17121614,0.11241935,0.02483128,0.16706480,0.02807092,0.24084684
-3.27463732,0.79958393,0.18078058,0.11566662,0.02827204,0.17325611,0.02884335,0.25283246
-3.26863432,0.85494907,0.19505472,0.12143710,0.03244460,0.18347048,0.03016924,0.27039479
-3.26263132,0.92854036,0.21420870,0.12970722,0.03738756,0.19770081,0.03203436,0.29359152
-3.25662831,1.02034295,0.23840620,0.14043351,0.04313364,0.21591431,0.03441826,0.32243560
-3.25062531,1.13019437,0.26779926,0.15355084,0.04970746,0.23804834,0.03729427,0.35689049
-3.24462231,1.25776326,0.30252156,0.16897055,0.05712328,0.26400560,0.04062947,0.39686504
-3.23861931,1.40252721,0.34268027,0.18657855,0.06538258,0.29364905,0.04438482,0.44220822
-3.23261631,1.56375150,0.38834680,0.20623355,0.07447183,0.32679685,0.04851541,0.49270423
-3.22661331,1.74047029,0.43954676,0.22776571,0.08436046,0.36321782,0.05297081,0.54806843
-3.22061031,1.93147232,0.49624959,0.25097603,0.09499918,0.40262774,0.05769577,0.60794473
-3.21460730,2.13529263,0.55835823,0.27563642,0.10631885,0.44468698,0.06263099,0.67190477
-3.20860430,2.35021203,0.62569959,0.30149094,0.11822992,0.48899973,0.06771425,0.73944938
-3.20260130,2.57426553,0.69801606,0.32825812,0.13062267,0.53511527,0.07288176,0.81001263
-3.19659830,2.80526046,0.77495896,0.35563451,0.14336826,0.58253139,0.07806972,0.88296854
-3.19059530,3.04080500,0.85608416,0.38329949,0.15632065,0.63070017,0.08321610,0.95764077
-3.18459230,3.27834668,0.94085057,0.41092117,0.16931941,0.67903601,0.08826254,1.03331482
-3.17858929,3.51522031,1.02862175,0.43816338,0.18219338,0.72692599,0.09315631,1.10925273
-3.17258629,3.74870421,1.11867098,0.46469338,0.19476501,0.77374212,0.09785231,1.18470980
-3.16658329,3.97608277,1.21019004,0.49019010,0.20685541,0.81885522,0.10231492,1.25895267
-3.16058029,4.19471334,1.30230142,0.51435259,0.21828971,0.86165004,0.10651967,1.33127822
-3.15457729,4.40209483,1.39407415,0.53690823,0.22890267,0.90154086,0.11045465,1.40103243
-3.14857429,4.59593517,1.48454251,0.55762045,0.23854427,0.93798720,0.11412149,1.46762849
-3.14257129,4.77421483,1.57272737,0.57629550,0.24708488,0.97050879,0.11753596,1.53056333
-3.13656828,4.93524355,1.65765933,0.59278788,0.25441997,0.99869933,0.12072802,1.58943176
-3.13056528,5.07770767,1.73840276,0.60700436,0.26047393,1.02223827,0.12374133,1.64393769
-3.12456228,5.20070569,1.81407996,0.61890605,0.26520291,1.04090017,0.12663222,1.69390174
-3.11855928,5.30377047,1.88389430,0.62850867,0.26859643,1.05456114,0.12946802,1.73926493
-3.11255628,5.38687673,1.94715140,0.63588074,0.27067773,1.06320209,0.13232502,1.78008823
-3.10655328,5.45043339,2.00327734,0.64113987,0.27150277,1.06690852,0.13528577,1.81654791
-3.10055028,5.49526097,2.05183313,0.64444726,0.27115791,1.06586689,0.13843615,1.84892683
-3.09454727,5.52255488,2.09252468,0.64600063,0.26975639,1.06035771,0.14186204,1.87760215
-3.08854427,5.53383627,2.12520775,0.64602586,0.26743370,1.05074553,0.14564588,1.90302976
-3.08254127,5.53089247,2.14988779,0.64476777,0.26434220,1.03746634,0.14986308,1.92572629
-3.07653827,5.51570979,2.16671444,0.64248048,0.26064501,1.02101293,0.15457867,1.94624934
-3.07053527,5.49040153,2.17597120,0.63941767,0.25650973,1.00191875,0.15984394,1.96517674
-3.06453227,5.45713445,2.17806060,0.63582330,0.25210200,0.98074099,0.16569361,1.98308574
-3.05852926,5.41805674,2.17348574,0.63192316,0.24757947,0.95804369,0.17214335,2.00053291
-3.05252626,5.37523076,2.16282904,0.62791756,0.24308618,0.93438141,0.17918783,2.01803553
-3.04652326,5.33057295,2.14672931,0.62397554,0.23874784,0.91028421,0.18679956,2.03605514
-3.04052026,5.28580347,2.12585821,0.62023079,0.23466796,0.88624455,0.19492826,2.05498373
-3.03451726,5.24240722,2.10089723,0.61677937,0.23092517,0.86270646,0.20350115,2.07513313
-3.02851426,5.20160737,2.07251621,0.61367930,0.22757173,0.84005742,0.21242391,2.09672770
-3.02251126,5.16435200,2.04135435,0.61095200,0.22463313,0.81862313,0.22158244,2.11990056
-3.01650825,5.13131353,2.00800444,0.60858531,0.22210900,0.79866522,0.23084538,2.14469324
-3.01050525,5.10290035,1.97300082,0.60653803,0.21997496,0.78038170,0.24006726,2.17105863
-3.00450225,5.07927916,1.93681143,0.60474557,0.21818550,0.76391019,0.24909227,2.19886700
-2.99849925,5.06040628,1.89983395,0.60312643,0.21667753,0.74933324,0.25775843,2.22791453
-2.99249625,5.04606568,1.86239585,0.60158910,0.21537457,0.73668551,0.26590217,2.25793412
-2.98649325,5.03591133,1.82475809,0.60003911,0.21419114,0.72596226,0.27336303,2.28860779
-2.98049025,5.02951125,1.78712172,0.59838571,0.21303744,0.71712842,0.27998845,2.31958018
-2.97448724,5.02639071,1.74963685,0.59654797,0.21182379,0.71012782,0.28563834,2.35047250
-2.96848424,5.02607208,1.71241315,0.59445993,0.21046484,0.70489194,0.29018937,2.38089647
-2.96248124,5.02810925,1.67553104,0.59207452,0.20888329,0.70134755,0.29353879,2.41046755
-2.95647824,5.03211471,1.63905287,0.58936618,0.20701305,0.69942305,0.29560760,2.43881694
-2.95047524,5.03777787,1.60303329,0.58633198,0.20480159,0.69905283,0.29634300,2.46560198
-2.94447224,5.04487397,1.56752827,0.58299114,0.20221159,0.70017975,0.29571994,2.49051440
-2.93846923,5.05326305,1.53260218,0.57938322,0.19922174,0.70275544,0.29374183,2.51328617
-2.93246623,5.06287962,1.49833282,0.57556490,0.19582675,0.70673863,0.29044028,2.53369286
-2.92646323,5.07371378,1.46481415,0.57160558,0.19203660,0.71209161,0.28587388,2.55155429
-2.92046023,5.08578542,1.43215675,0.56758221,0.18787514,0.71877528,0.28012619,2.56673276
-2.91445723,5.09911354,1.40048639,0.56357345,0.18337809,0.72674317,0.27330288,2.57912907
-2.90845423,5.11368315,1.36994089,0.55965376,0.17859070,0.73593500,0.26552831,2.58867676
-2.90245123,5.12941233,1.34066594,0.55588751,0.17356501,0.74627045,0.25694154,2.59533523
-2.89644822,5.14612251,1.31281025,0.55232376,0.16835714,0.75764361,0.24769213,2.59908242
-2.89044522,5.16351442,1.28652077,0.54899185,0.16302447,0.76991888,0.23793572,2.59990779
-2.88444222,5.18115251,1.26193838,0.54589824,0.15762307,0.78292867,0.22782978,2.59780659
-2.87843922,5.19845964,1.23919465,0.54302479,0.15220547,0.79647347,0.21752954,2.59277594
-2.87243622,5.21472358,1.21840998,0.54032855,0.14681876,0.81032433,0.20718439,2.58481368
-2.86643322,5.22911601,1.19969322,0.53774334,0.14150321,0.82422815,0.19693474,2.57392019
-2.86043022,5.24072382,1.18314311,0.53518286,0.13629145,0.83791531,0.18690958,2.56010374
-2.85442721,5.24859168,1.16885098,0.53254535,0.13120815,0.85110971,0.17722472,2.54338908
-2.84842421,5.25177398,1.15690480,0.52971947,0.12627025,0.86354049,0.16798168,2.52382918
-2.84242121,5.24939336,1.14739380,0.52659113,0.12148763,0.87495498,0.15926726,2.50151937
-2.83641821,5.24070266,1.14041322,0.52305081,0.11686424,0.88513204,0.15115376,2.47661296
-2.83041521,5.22514631,1.13606858,0.51900112,0.11239943,0.89389510,0.14369965,2.44933732
-2.82441221,5.20241741,1.13447862,0.51436385,0.10808954,0.90112400,0.13695062,2.42000898
-2.81840920,5.17250644,1.13577652,0.50908638,0.10392957,0.90676489,0.13094094,2.38904647
-2.81240620,5.13573821,1.14010874,0.50314686,0.09991476,0.91083750,0.12569490,2.35697941
-2.80640320,5.09279398,1.14763123,0.49655794,0.09604209,0.91343929,0.12122824,2.32445282
-2.80040020,5.04471667,1.15850292,0.48936873,0.09231149,0.91474608,0.11754955,2.29222540
-2.79439720,4.99289807,1.17287649,0.48166492,0.08872682,0.91500900,0.11466133,2.26116136
-2.78839420,4.93904782,1.19088698,0.47356708,0.08529646,0.91454794,0.11256090,2.23221528
-2.78239120,4.88514531,1.21263864,0.46522706,0.08203360,0.91374156,0.11124098,2.20641020
-2.77638819,4.83337643,1.23819094,0.45682294,0.07895611,0.91301466,0.11068995,2.18480954
-2.77038519,4.78605810,1.26754474,0.44855257,0.07608613,0.91282319,0.11089185,2.16848375
-2.76438219,4.74555419,1.30062937,0.44062624,0.07344936,0.91363789,0.11182617,2.15847293
-2.75837919,4.71418693,1.33729201,0.43325874,0.07107414,0.91592727,0.11346742,2.15574722
-2.75237619,4.69414795,1.37728996,0.42666131,0.06899029,0.92014063,0.11578469,2.16116656
-2.74637319,4.68741313,1.42028678,0.42103376,0.06722798,0.92669208,0.11874109,2.17544176
-2.74037019,4.69566522,1.46585275,0.41655726,0.06581641,0.93594596,0.12229336,2.19909880
-2.73436718,4.72022714,1.51346992,0.41338794,0.06478264,0.94820440,0.12639154,2.23244798
-2.72836418,4.76200887,1.56254162,0.41165162,0.06415040,0.96369713,0.13097883,2.27555948
-2.72236118,4.82146930,1.61240628,0.41143975,0.06393907,0.98257403,0.13599164,2.32824658
-2.71635818,4.89859417,1.66235455,0.41280672,0.06416269,1.00490010,0.14135997,2.39005732
-2.71035518,4.99288980,1.71164914,0.41576831,0.06482924,1.03065304,0.14700788,2.46027517
-2.70435218,5.10339223,1.75954604,0.42030151,0.06593996,1.05972308,0.15285434,2.53792883
-2.69834917,5.22869019,1.80531604,0.42634525,0.06748890,1.09191474,0.15881414,2.62181078
-2.69234617,5.36696024,1.84826527,0.43380220,0.06946251,1.12695024,0.16479904,2.71050414
-2.68634317,5.51601215,1.88775372,0.44254118,0.07183950,1.16447434,0.17071906,2.80241684
-2.68034017,5.67334224,1.92321068,0.45240028,0.07459074,1.20406012,0.17648379,2.89582204
-2.67433717,5.83619282,1.95414643,0.46319038,0.07767934,1.24521574,0.18200382,2.98890341
-2.66833417,6.00161574,1.98015975,0.47469899,0.08106088,1.28739188,0.18719214,3.07980388
-2.66233117,6.16653857,2.00094109,0.48669440,0.08468381,1.32999000,0.19196554,3.16667635
-2.65632816,6.32783189,2.01627166,0.49893005,0.08849001,1.37237131,0.19624601,3.24773473
-2.65032516,6.48237686,2.02601893,0.51114902,0.09241558,1.41386671,0.19996204,3.32130384
-2.64432216,6.62713201,2.03012921,0.52308888,0.09639181,1.45378770,0.20304992,3.38586670
-2.63831916,6.75919858,2.02861825,0.53448655,0.10034641,1.49143849,0.20545490,3.44010767
-2.63231616,6.87588381,2.02156088,0.54508359,0.10420495,1.52612927,0.20713237,3.48295028
-2.62631316,6.97476121,2.00908066,0.55463148,0.10789252,1.55719072,0.20804882,3.51358840
-2.62031016,7.05372711,1.99134035,0.56289720,0.11133564,1.58398948,0.20818277,3.53150986
-2.61430715,7.11105233,1.96853414,0.56966876,0.11446422,1.60594444,0.20752557,3.53651165
-2.60830415,7.14542758,1.94088197,0.57476069,0.11721370,1.62254335,0.20608193,3.52870597
-2.60230115,7.15600130,1.90862625,0.57801926,0.11952723,1.63335910,0.20387039,3.50851687
