energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-0.03301651,14.30270772,0.09689931,0.53514216,0.56417990,10.88493720,1.01805302,1.15798897,0.12330963,1.48218107
-0.02701351,14.00612463,0.09214081,0.52186848,0.56282450,10.65587977,0.98070641,1.11552623,0.12271461,1.48520283
-0.02101051,13.71068699,0.08811034,0.51009809,0.56218306,10.41982643,0.94648743,1.07736110,0.12240055,1.48902235
-0.01500750,13.41849158,0.08485880,0.49987362,0.56219690,10.17880567,0.91561485,1.04361495,0.12235971,1.49344508
-0.00900450,13.13135061,0.08243161,0.49122228,0.56278064,9.93466989,0.88827068,1.01437294,0.12258093,1.49822716
-0.00300150,12.85075927,0.08086817,0.48415553,0.56382459,9.68905800,0.86460149,0.98968544,0.12304955,1.50308125
0.00300150,12.57787507,0.08020128,0.47866860,0.56519826,9.44336791,0.84471998,0.96956952,0.12374743,1.50768433
0.00900450,12.31350967,0.08045648,0.47473981,0.56675454,9.19874005,0.82870678,0.95401037,0.12465318,1.51168737
0.01500750,12.05813320,0.08165147,0.47232988,0.56833470,8.95605220,0.81661191,0.94296247,0.12574248,1.51472635
0.02101051,11.81189048,0.08379541,0.47138125,0.56977366,8.71592557,0.80845604,0.93635052,0.12698855,1.51643406
0.02701351,11.57462771,0.08688826,0.47181755,0.57090562,8.47874116,0.80423109,0.93406985,0.12836272,1.51645232
0.03301651,11.34592787,0.09092010,0.47354341,0.57156946,8.24466508,0.80390009,0.93598641,0.12983510,1.51444395
0.03901951,11.12515255,0.09587041,0.47644456,0.57161400,8.01368097,0.80739619,0.94193615,0.13137524,1.51010389
0.04502251,10.91148783,0.10170745,0.48038843,0.57090265,7.78562743,0.81462085,0.95172396,0.13295282,1.50316910
0.05102551,10.70399156,0.10838761,0.48522531,0.56931738,7.56023820,0.82544113,0.96512220,0.13453835,1.49342679
0.05702851,10.50163985,0.11585490,0.49079012,0.56676180,7.33718265,0.83968640,0.98186893,0.13610372,1.48072063
0.06303152,10.30337050,0.12404055,0.49690468,0.56316334,7.11610448,0.85714457,1.00166617,0.13762276,1.46495481
0.06903452,10.10812177,0.13286283,0.50338069,0.55847432,6.89665679,0.87755821,1.02417839,0.13907169,1.44609583
0.07503752,9.91486532,0.14222704,0.51002317,0.55267216,6.67853182,0.90062105,1.04903149,0.14042945,1.42417218
0.08104052,9.72263265,0.15202588,0.51663433,0.54575849,6.46148447,0.92597518,1.07581276,0.14167796,1.39927192
0.08704352,9.53053499,0.16214010,0.52301790,0.53775759,6.24534893,0.95320938,1.10407191,0.14280226,1.37153858
0.09304652,9.33777723,0.17243955,0.52898354,0.52871407,6.03004832,0.98185927,1.13332376,0.14379068,1.34116563
0.09904952,9.14366667,0.18278468,0.53435147,0.51869006,5.81559786,1.01140937,1.16305252,0.14463486,1.30838991
0.10505253,8.94761783,0.19302846,0.53895702,0.50776208,5.60210226,1.04129760,1.19271814,0.14532983,1.27348449
0.11105553,8.74915488,0.20301870,0.54265499,0.49601790,5.38974846,1.07092238,1.22176458,0.14587407,1.23675123
0.11705853,8.54791288,0.21260084,0.54532367,0.48355331,5.17879503,1.09965233,1.24963008,0.14626957,1.19851348
0.12306153,8.34363934,0.22162105,0.54686847,0.47046933,4.96955956,1.12683851,1.27575921,0.14652198,1.15910927
0.12906453,8.13619688,0.22992964,0.54722494,0.45686965,4.76240538,1.15182899,1.29961638,0.14664073,1.11888509
0.13506753,7.92556771,0.23738467,0.54636104,0.44285857,4.55772871,1.17398521,1.32070039,0.14663923,1.07819047
0.14107054,7.71186012,0.24385561,0.54427871,0.42853957,4.35594726,1.19269960,1.33855950,0.14653506,1.03737344
0.14707354,7.49531641,0.24922696,0.54101452,0.41401425,4.15749077,1.20741374,1.35280624,0.14635015,0.99677683
0.15307654,7.27632172,0.25340167,0.53663931,0.39938186,3.96279393,1.21763632,1.36313141,0.14611087,0.95673528
0.15907954,7.05541237,0.25630424,0.53125691,0.38473927,3.77229155,1.22295989,1.36931641,0.14584809,0.91757287
0.16508254,6.83328226,0.25788334,0.52500179,0.37018113,3.58641571,1.22307576,1.37124323,0.14559697,0.87960108
0.17108554,6.61078586,0.25811379,0.51803562,0.35580035,3.40559440,1.21778612,1.36890146,0.14539671,0.84311696
0.17708854,6.38893609,0.25699788,0.51054297,0.34168857,3.23025092,1.20701281,1.36239175,0.14528997,0.80840133
0.18309155,6.16889577,0.25456589,0.50272596,0.32793654,3.06080331,1.19080213,1.35192543,0.14532206,0.77571673
0.18909455,5.95196178,0.25087574,0.49479820,0.31463436,2.89766310,1.16932547,1.33781997,0.14553985,0.74530507
0.19509755,5.73954130,0.24601190,0.48697814,0.30187144,2.74123281,1.14287549,1.32049042,0.14599049,0.71738492
0.20110055,5.53312034,0.24008332,0.47948190,0.28973604,2.59190170,1.11185815,1.30043701,0.14671982,0.69214846
0.20710355,5.33422521,0.23322078,0.47251610,0.27831458,2.45003960,1.07678071,1.27822931,0.14777061,0.66975810
0.21310655,5.14437841,0.22557345,0.46627075,0.26769046,2.31598898,1.03823634,1.25448777,0.14918076,0.65034306
0.21910955,4.96505072,0.21730495,0.46091263,0.25794271,2.19005532,0.99688608,1.22986318,0.15098140,0.63399593
0.22511256,4.79761187,0.20858909,0.45657944,0.24914431,2.07249650,0.95343878,1.20501523,0.15319508,0.62076965
0.23111556,4.64328240,0.19960525,0.45337511,0.24136044,1.96351189,0.90863007,1.18059095,0.15583415,0.61067506
0.23711856,4.50308946,0.19053380,0.45136636,0.23464676,1.86323185,0.86320123,1.15720412,0.15889938,0.60367930
0.24312156,4.37782898,0.18155154,0.45058102,0.22904772,1.77170856,0.81787886,1.13541656,0.16237904,0.59970534
0.24912456,4.26803676,0.17282745,0.45100798,0.22459518,1.68890896,0.77335609,1.11572207,0.16624830,0.59863282
0.25512756,4.17396998,0.16451872,0.45259903,0.22130737,1.61471059,0.73027611,1.09853375,0.17046927,0.60030021
0.26113057,4.09560060,0.15676735,0.45527252,0.21918822,1.54890069,0.68921848,1.08417504,0.17499149,0.60450851
0.26713357,4.03262097,0.14969725,0.45891866,0.21822720,1.49117898,0.65068862,1.07287488,0.17975302,0.61102633
0.27313657,3.98446133,0.14341196,0.46340628,0.21839969,1.44116417,0.61511056,1.06476689,0.18468205,0.61959612
0.27913957,3.95031837,0.13799306,0.46859067,0.21966769,1.39840388,0.58282314,1.05989240,0.18969892,0.62994153
0.28514257,3.92919284,0.13349912,0.47432220,0.22198114,1.36238756,0.55407918,1.05820685,0.19471858,0.64177540
0.29114557,3.91993426,0.12996537,0.48045503,0.22527949,1.33256180,0.52904753,1.05958917,0.19965322,0.65480816
0.29714857,3.92128980,0.12740390,0.48685571,0.22949355,1.30834708,0.50781752,1.06385321,0.20441516,0.66875609
0.30315158,3.93195460,0.12580436,0.49341087,0.23454749,1.28915496,0.49040516,1.07076064,0.20891963,0.68334931
0.30915458,3.95062060,0.12513517,0.50003371,0.24036097,1.27440498,0.47676074,1.08003440,0.21308746,0.69833877
0.31515758,3.97602111,0.12534509,0.50666886,0.24685109,1.26354004,0.46677714,1.09137201,0.21684750,0.71350228
0.32116058,4.00696894,0.12636517,0.51329523,0.25393425,1.25603957,0.46029837,1.10445810,0.22013873,0.72864903
0.32716358,4.04238599,0.12811092,0.51992663,0.26152777,1.25142991,0.45712802,1.11897544,0.22291176,0.74362251
0.33316658,4.08132346,0.13048473,0.52661023,0.26955117,1.24929119,0.45703703,1.13461428,0.22513001,0.75830178
0.33916958,4.12297180,0.13337846,0.53342276,0.27792715,1.24926079,0.45977078,1.15107957,0.22677013,0.77260107
0.34517259,4.16666094,0.13667611,0.54046466,0.28658225,1.25103312,0.46505525,1.16809607,0.22782206,0.78646767
0.35117559,4.21185150,0.14025661,0.54785267,0.29544715,1.25435625,0.47260217,1.18541136,0.22828840,0.79987858
0.35717859,4.25811843,0.14399660,0.55571112,0.30445675,1.25902565,0.48211336,1.20279713,0.22818346,0.81283581
0.36318159,4.30512911,0.14777328,0.56416245,0.31354997,1.26487580,0.49328430,1.22004890,0.22753184,0.82536096
0.36918459,4.35261820,0.15146712,0.57331774,0.32266949,1.27177045,0.50580718,1.23698473,0.22636677,0.83748930
0.37518759,4.40036142,0.15496459,0.58326748,0.33176136,1.27959225,0.51937372,1.25344335,0.22472826,0.84926360
0.38119060,4.44815096,0.15816070,0.59407357,0.34077472,1.28823272,0.53367789,1.26928225,0.22266119,0.86072836
0.38719360,4.49577450,0.16096137,0.60576266,0.34966149,1.29758320,0.54841897,1.28437611,0.22021343,0.87192451
0.39319660,4.54299972,0.16328564,0.61832165,0.35837632,1.30752761,0.56330495,1.29861597,0.21743417,0.88288504
0.39919960,4.58956585,0.16506751,0.63169530,0.36687669,1.31793729,0.57805652,1.31190957,0.21437235,0.89363169
0.40520260,4.63518294,0.16625757,0.64578650,0.37512317,1.32866847,0.59241175,1.32418281,0.21107552,0.90417305
0.41120560,4.67953914,0.16682415,0.66045898,0.38308001,1.33956237,0.60613137,1.33538263,0.20758888,0.91450390
0.41720860,4.72231571,0.16675410,0.67554250,0.39071580,1.35044787,0.61900457,1.34548106,0.20395481,0.92460612
0.42321161,4.76320868,0.16605312,0.69084033,0.39800437,1.36114652,0.63085524,1.35448025,0.20021257,0.93445077
0.42921461,4.80195573,0.16474559,0.70613847,0.40492567,1.37147938,0.64154818,1.36241820,0.19639847,0.94400149
0.43521761,4.83836629,0.16287387,0.72121634,0.41146676,1.38127518,0.65099522,1.36937472,0.19254620,0.95321879
0.44122061,4.87235270,0.16049714,0.73585828,0.41762267,1.39037917,0.65916063,1.37547704,0.18868736,0.96206501
0.44722361,4.90395987,0.15768973,0.74986522,0.42339709,1.39866189,0.66606563,1.38090456,0.18485212,0.97050960
0.45322661,4.93339108,0.15453898,0.76306591,0.42880281,1.40602719,0.67179141,1.38589213,0.18107002,0.97853444
0.45922961,4.96102742,0.15114266,0.77532708,0.43386186,1.41241895,0.67648053,1.39073125,0.17737056,0.98613859
0.46523262,4.98743881,0.14760612,0.78656190,0.43860523,1.41782582,0.68033610,1.39576881,0.17378386,0.99334232
0.47123562,5.01338490,0.14403911,0.79673618,0.44307216,1.42228372,0.68361872,1.40140274,0.17034101,1.00018992
0.47723862,5.03980457,0.14055241,0.80587194,0.44730896,1.42587567,0.68664093,1.40807453,0.16707433,1.00675103
0.48324162,5.06779341,0.13725443,0.81404803,0.45136742,1.42872899,0.68975910,1.41625833,0.16401727,1.01312025
0.48924462,5.09856925,0.13424783,0.82139755,0.45530271,1.43100988,0.69336297,1.42644675,0.16120408,1.01941488
0.49524762,5.13342652,0.13162627,0.82810225,0.45917106,1.43291560,0.69786291,1.43913370,0.15866924,1.02577074
0.50125063,5.17368080,0.12947145,0.83438384,0.46302699,1.43466469,0.70367538,1.45479455,0.15644661,1.03233617
0.50725363,5.22060572,0.12785049,0.84049278,0.46692055,1.43648564,0.71120705,1.47386455,0.15456842,1.03926443
0.51325663,5.27536499,0.12681377,0.84669479,0.47089435,1.43860473,0.72083810,1.49671608,0.15306413,1.04670476
0.51925963,5.33894266,0.12639339,0.85325595,0.47498087,1.44123357,0.73290555,1.52363598,0.15195916,1.05479263
0.52526263,5.41207519,0.12660213,0.86042690,0.47919991,1.44455720,0.74768718,1.55480397,0.15127376,1.06363958
0.53126563,5.49518909,0.12743319,0.86842711,0.48355647,1.44872317,0.76538701,1.59027322,0.15102193,1.07332344
0.53726863,5.58834774,0.12886056,0.87742999,0.48803926,1.45383255,0.78612294,1.62995458,0.15121050,1.08387930
0.54327164,5.69121089,0.13084007,0.88754962,0.49261984,1.45993306,0.80991741,1.67360515,0.15183856,1.09529218
0.54927464,5.80300994,0.13331115,0.89883008,0.49725251,1.46701504,0.83669157,1.72082251,0.15289720,1.10749161
0.55527764,5.92254126,0.13619915,0.91123780,0.50187510,1.47501040,0.86626346,1.77104517,0.15436959,1.12034899
0.56128064,6.04817924,0.13941825,0.92465772,0.50641069,1.48379462,0.89835059,1.82355979,0.15623151,1.13367776
0.56728364,6.17790959,0.14287473,0.93889336,0.51077006,1.49319197,0.93257684,1.87751535,0.15845228,1.14723689
0.57328664,6.30938249,0.14647058,0.95367121,0.51485502,1.50298351,0.96848370,1.93194406,0.16099597,1.16073747
0.57928964,6.43998413,0.15010731,0.96864913,0.51856242,1.51291761,1.00554545,1.98578848,0.16382304,1.17385235
0.58529265,6.56692381,0.15368971,0.98342864,0.52178864,1.52272249,1.04318761,2.03793394,0.16689209,1.18622851
0.59129565,6.68733330,0.15712956,0.99757039,0.52443439,1.53211998,1.08080812,2.08724508,0.17016179,1.19750144
0.59729865,6.79837383,0.16034898,1.01061227,0.52640961,1.54083995,1.11780006,2.13260484,0.17359277,1.20731101
0.60330165,6.89734593,0.16328340,1.02208922,0.52763815,1.54863442,1.15357516,2.17295437,0.17714941,1.21531780
0.60930465,6.98179661,0.16588401,1.03155374,0.52806211,1.55529073,1.18758676,2.20733199,0.18080141,1.22121922
0.61530765,7.04961884,0.16811953,1.03859611,0.52764536,1.56064278,1.21935145,2.23490925,0.18452491,1.22476424
0.62131066,7.09913806,0.16997728,1.04286335,0.52637631,1.56457990,1.24846812,2.25502258,0.18830330,1.22576616
0.62731366,7.12918161,0.17146354,1.04407598,0.52426951,1.56705269,1.27463386,2.26719877,0.19212742,1.22411236
0.63331666,7.13912741,0.17260309,1.04204167,0.52136614,1.56807538,1.29765585,2.27117335,0.19599527,1.21977073
0.63931966,7.12892974,0.17343813,1.03666541,0.51773322,1.56772483,1.31745899,2.26690070,0.19991114,1.21279215
0.64532266,7.09912086,0.17402653,1.02795549,0.51346170,1.56613588,1.33408893,2.25455573,0.20388433,1.20330900
0.65132566,7.05078899,0.17443947,1.01602537,0.50866335,1.56349361,1.34771082,2.23452711,0.20792736,1.19152982
0.65732866,6.98553414,0.17475876,1.00109131,0.50346685,1.56002292,1.35860388,2.20740243,0.21205397,1.17773027
0.66333167,6.90540472,0.17507380,0.98346617,0.49801314,1.55597608,1.36715241,2.17394643,0.21627685,1.16224126
0.66933467,6.81281876,0.17547846,0.96354982,0.49245043,1.55161904,1.37383407,2.13507325,0.22060546,1.14543465
0.67533767,6.71047447,0.17606792,0.94181670,0.48692909,1.54721754,1.37920590,2.09181455,0.22504392,1.12770770
0.68134067,6.60125498,0.17693566,0.91880144,0.48159683,1.54302377,1.38388918,2.04528496,0.22958918,1.10946703
0.68734367,6.48813261,0.17817077,0.89508314,0.47659440,1.53926456,1.38855380,1.99664668,0.23422967,1.09111318
0.69334667,6.37407739,0.17985548,0.87126922,0.47205211,1.53613179,1.39390264,1.94707486,0.23894440,1.07302650
0.69934967,6.26197403,0.18206326,0.84797950,0.46808736,1.53377559,1.40065681,1.89772537,0.24370275,1.05555533
0.70535268,6.15455083,0.18485728,0.82583110,0.46480323,1.53230084,1.40954166,1.84970602,0.24846479,1.03900690
0.71135568,6.05432277,0.18828935,0.80542468,0.46228826,1.53176685,1.42127407,1.80405235,0.25318232,1.02364140
0.71735868,5.96354989,0.19239933,0.78733228,0.46061724,1.53219030,1.43655063,1.76170839,0.25780044,1.00966933
0.72336168,5.88421097,0.19721488,0.77208696,0.45985294,1.53355096,1.45603664,1.72351268,0.26225960,0.99725202
0.72936468,5.81799133,0.20275160,0.76017419,0.46004847,1.53579955,1.48035548,1.69018927,0.26649800,0.98650496
0.73536768,5.76628255,0.20901340,0.75202487,0.46125000,1.53886709,1.51007787,1.66234338,0.27045429,0.97750343
0.74137069,5.73019147,0.21599303,0.74800965,0.46349943,1.54267482,1.54571077,1.64046082,0.27407022,0.97028975
0.74737369,5.71055512,0.22367277,0.74843446,0.46683680,1.54714371,1.58768526,1.62491033,0.27729325,0.96488128
0.75337669,5.70795822,0.23202517,0.75353663,0.47130194,1.55220285,1.63634347,1.61594792,0.28007892,0.96127850
0.75937969,5.72275022,0.24101372,0.76348155,0.47693514,1.55779585,1.69192434,1.61372221,0.28239281,0.95947232
0.76538269,5.75505906,0.25059364,0.77835953,0.48377673,1.56388468,1.75454855,1.61827992,0.28421201,0.95944988
0.77138569,5.80479989,0.26071246,0.79818275,0.49186523,1.57045075,1.82420302,1.62957078,0.28552601,0.96119848
0.77738869,5.87167748,0.27131075,0.82288232,0.50123433,1.57749292,1.90072579,1.64745145,0.28633703,0.96470713
0.78339170,5.95518232,0.28232277,0.85230545,0.51190855,1.58502275,1.98379211,1.67168828,0.28665965,0.96996568
0.78939470,6.05458118,0.29367715,0.88621323,0.52389810,1.59305739,2.07290295,1.70195881,0.28652001,0.97696164
0.79539770,6.16890397,0.30529773,0.92427903,0.53719297,1.60161070,2.16737707,1.73785247,0.28595431,0.98567495
0.80140070,6.29692905,0.31710446,0.96608826,0.55175693,1.61068340,2.26634785,1.77887087,0.28500707,0.99607116
0.80740370,6.43717014,0.32901453,1.01113975,0.56752174,1.62025321,2.36876594,1.82442839,0.28372898,1.00809384
0.81340670,6.58786782,0.34094362,1.05884924,0.58438219,1.63026586,2.47340871,1.87385382,0.28217460,1.02165662
0.81940970,6.74698858,0.35280740,1.10855546,0.60219229,1.64062774,2.57889686,1.92639378,0.28039999,1.03663602
0.82541271,6.91223421,0.36452319,1.15952898,0.62076326,1.65120111,2.68371873,1.98121858,0.27846043,1.05286545
0.83141571,7.08106346,0.37601178,1.21098411,0.63986345,1.66180232,2.78626178,2.03743111,0.27640822,1.07013135
0.83741871,7.25072722,0.38719925,1.26209367,0.65922059,1.67220341,2.88485077,2.09407914,0.27429089,1.08817166
0.84342171,7.41831755,0.39801891,1.31200656,0.67852636,1.68213706,2.97779145,2.15017104,0.27214963,1.10667740
0.84942471,7.58082945,0.40841309,1.35986764,0.69744330,1.69130490,3.06341832,2.20469481,0.27001809,1.12529706
0.85542771,7.73523393,0.41833470,1.40483931,0.71561379,1.69938847,3.14014441,2.25664004,0.26792168,1.14364404
0.86143072,7.87855916,0.42774857,1.44612407,0.73267082,1.70606240,3.20651119,2.30502194,0.26587720,1.16130681
0.86743372,8.00797644,0.43663241,1.48298706,0.74825000,1.71100880,3.26123615,2.34890668,0.26389286,1.17786118
0.87343672,8.12088657,0.44497723,1.51477775,0.76200233,1.71393201,3.30325597,2.38743687,0.26196864,1.19288423
0.87943972,8.21500246,0.45278733,1.54094957,0.77360694,1.71457275,3.33176299,2.41985600,0.26009699,1.20596903
0.88544272,8.28842340,0.46007971,1.56107673,0.78278337,1.71272069,3.34623323,2.44553054,0.25826372,1.21673946
0.89144572,8.33969693,0.46688294,1.57486723,0.78930243,1.70822462,3.34644443,2.46396877,0.25644905,1.22486414
0.89744872,8.36786493,0.47323552,1.58217134,0.79299534,1.70099966,3.33248316,2.47483500,0.25462881,1.23006891
0.90345173,8.37249116,0.47918378,1.58298519,0.79376048,1.69103094,3.30474041,2.47795866,0.25277570,1.23214698
0.90945473,8.35366879,0.48477944,1.57744906,0.79156742,1.67837371,3.26389602,2.47333746,0.25086046,1.23096643
0.91545773,8.31200723,0.49007692,1.56584052,0.78645802,1.66314976,3.21089248,2.46113460,0.24885316,1.22647450
0.92146073,8.24859916,0.49513046,1.54856254,0.77854456,1.64554066,3.14689937,2.44166988,0.24672430,1.21869864
0.92746373,8.16496945,0.49999136,1.52612735,0.76800499,1.62577814,3.07327033,2.41540528,0.24444591,1.20774433
0.93346673,8.06300880,0.50470520,1.49913659,0.75507554,1.60413248,2.99149454,2.38292560,0.24199253,1.19378986
0.93946973,7.94489578,0.50930941,1.46825884,0.74004118,1.58089959,2.90314504,2.34491518,0.23934213,1.17707849
0.94547274,7.81301134,0.51383115,1.43420561,0.72322434,1.55638768,2.80982655,2.30213177,0.23647695,1.15790850
0.95147574,7.66985056,0.51828563,1.39770690,0.70497261,1.53090446,2.71312504,2.25537894,0.23338425,1.13662177
0.95747874,7.51793582,0.52267493,1.35948752,0.68564596,1.50474555,2.61456139,2.20547824,0.23005705,1.11359160
0.96348174,7.35973597,0.52698729,1.32024525,0.66560419,1.47818493,2.51555115,2.15324254,0.22649475,1.08921035
0.96948474,7.19759519,0.53119709,1.28063181,0.64519515,1.45146780,2.41737202,2.09945159,0.22270370,1.06387771
0.97548774,7.03367445,0.53526524,1.24123729,0.62474433,1.42480632,2.32113996,2.04483110,0.21869775,1.03798991
0.98149075,6.86990798,0.53914016,1.20257884,0.60454620,1.39837823,2.22779479,1.99003579,0.21449860,1.01193066
0.98749375,6.70797576,0.54275924,1.16509358,0.58485764,1.37232845,2.13809506,1.93563733,0.21013614,0.98606374
0.99349675,6.54929233,0.54605075,1.12913608,0.56589358,1.34677320,2.05262192,1.88211713,0.20564856,0.96072777
0.99949975,6.39501107,0.54893607,1.09497997,0.54782501,1.32180631,1.97179096,1.82986421,0.20108231,0.93623296
1.00550275,6.24604236,0.55133230,1.06282335,0.53077910,1.29750718,1.89587070,1.77917765,0.19649184,0.91285970
1.01150575,6.10308304,0.55315505,1.03279737,0.51484135,1.27394961,1.82500620,1.73027318,0.19193910,0.89085890
1.01750875,5.96665439,0.55432136,1.00497705,0.50005940,1.25121085,1.75924582,1.68329320,0.18749273,0.87045359
1.02351176,5.83714502,0.55475267,0.97939366,0.48644809,1.22938022,1.69856954,1.63831929,0.18322697,0.85184139
1.02951476,5.71485539,0.55437775,0.95604760,0.47399543,1.20856645,1.64291661,1.59538611,0.17922032,0.83519740
1.03551776,5.60004031,0.55313539,0.93492094,0.46266892,1.18890327,1.59221127,1.55449600,0.17555384,0.82067710
1.04152076,5.49294635,0.55097688,0.91598872,0.45242185,1.17055272,1.54638475,1.51563286,0.17230921,0.80841870
1.04752376,5.39384142,0.54786804,0.89922843,0.44319921,1.15370580,1.50539246,1.47877483,0.16956654,0.79854472
1.05352676,5.30303432,0.54379073,0.88462694,0.43494276,1.13858022,1.46922571,1.44390470,0.16740204,0.79116238
1.05952976,5.22088293,0.53874382,0.87218474,0.42759520,1.12541532,1.43791717,1.41101757,0.16588549,0.78636276
1.06553277,5.14779032,0.53274342,0.86191699,0.42110298,1.11446413,1.41154040,1.38012546,0.16507774,0.78421854
1.07153577,5.08418902,0.52582247,0.85385179,0.41541801,1.10598298,1.39020332,1.35125851,0.16502817,0.78478041
1.07753877,5.03051429,0.51802953,0.84802555,0.41049798,1.10021899,1.37403654,1.32446296,0.16577236,0.78807241
1.08354177,4.98716821,0.50942693,0.84447604,0.40630559,1.09739610,1.36317722,1.29979614,0.16732990,0.79408630
1.08954477,4.95447666,0.50008829,0.84323362,0.40280678,1.09770015,1.35774967,1.27731886,0.16970255,0.80277555
1.09554777,4.93264226,0.49009551,0.84431117,0.39996815,1.10126392,1.35784391,1.25708583,0.17287276,0.81404918
1.10155078,4.92169599,0.47953545,0.84769370,0.39775397,1.10815276,1.36349346,1.23913487,0.17680277,0.82776605
1.10755378,4.92145110,0.46849633,0.85332801,0.39612291,1.11835171,1.37465377,1.22347565,0.18143410,0.84373006
1.11355678,4.93146228,0.45706425,0.86111343,0.39502489,1.13175471,1.39118265,1.21007879,0.18668777,0.86168667
1.11955978,4.95099319,0.44531984,0.87089418,0.39439828,1.14815673,1.41282371,1.19886609,0.19246508,0.88132130
1.12556278,4.97899492,0.43333534,0.88245389,0.39416777,1.16724937,1.43919405,1.18970273,0.19864910,0.90225978
1.13156578,5.01409754,0.42117228,0.89551280,0.39424294,1.18862024,1.46977691,1.18239187,0.20510671,0.92407124
1.13756878,5.05461604,0.40887982,0.90972799,0.39451787,1.21175661,1.50391993,1.17667227,0.21169132,0.94627347
1.14357179,5.09857141,0.39649393,0.92469663,0.39487171,1.23605323,1.54083937,1.17221921,0.21824608,0.96834087
1.14957479,5.14372679,0.38403737,0.93996245,0.39517032,1.26082440,1.57963043,1.16864878,0.22460762,0.98971469
1.15557779,5.18763761,0.37152057,0.95502513,0.39526893,1.28531981,1.61928329,1.16552547,0.23061005,1.00981544
1.16158079,5.22771429,0.35894319,0.96935229,0.39501562,1.30874388,1.65870468,1.16237288,0.23608925,1.02805709
1.16758379,5.26129492,0.34629636,0.98239369,0.39425556,1.33027774,1.69674409,1.15868701,0.24088726,1.04386242
1.17358679,5.28572514,0.33356538,0.99359700,0.39283574,1.34910317,1.73222373,1.15395168,0.24485658,1.05667908
1.17958979,5.29844190,0.32073277,1.00242453,0.39061008,1.36442758,1.76397123,1.14765525,0.24786429,1.06599574
1.18559280,5.29705742,0.30778134,1.00837016,0.38744447,1.37550892,1.79085369,1.13930805,0.24979579,1.07135759
1.19159580,5.27943987,0.29469725,1.01097585,0.38322167,1.38167971,1.81181191,1.12845952,0.25055805,1.07238060
1.19759880,5.24378709,0.28147266,1.00984687,0.37784582,1.38236897,1.82589325,1.11471449,0.25008229,1.06876394
1.20360180,5.18869031,0.26810807,1.00466530,0.37124622,1.37712131,1.83228205,1.09774769,0.24832584,1.06030006
1.20960480,5.11318502,0.25461396,0.99520102,0.36338038,1.36561234,1.83032605,1.07731587,0.24527334,1.04688190
1.21560780,5.01678689,0.24101184,0.98131997,0.35423601,1.34765975,1.81955808,1.05326713,0.24093695,1.02850708
1.22161081,4.89951136,0.22733458,0.96298912,0.34383208,1.32322956,1.79971181,1.02554690,0.23535587,1.00527876
1.22761381,4.76187619,0.21362604,0.94027814,0.33221871,1.29243754,1.77073123,0.99420041,0.22859494,0.97740325
1.23361681,4.60488715,0.19994007,0.91335776,0.31947611,1.25554546,1.73277331,0.95937167,0.22074254,0.94518441
1.23961981,4.43000775,0.18633895,0.88249480,0.30571241,1.21295278,1.68620386,0.92129900,0.21190773,0.90901520
1.24562281,4.23911466,0.17289140,0.84804426,0.29106074,1.16518391,1.63158697,0.88030741,0.20221703,0.86936667
1.25162581,4.03444111,0.15967023,0.81043889,0.27567549,1.11287179,1.56966836,0.83679825,0.19181053,0.82677500
1.25762881,3.81851082,0.14674995,0.77017666,0.25972818,1.05673866,1.50135370,0.79123669,0.18083799,0.78182701
1.26363182,3.59406573,0.13420417,0.72780671,0.24340284,0.99757465,1.42768269,0.74413762,0.16945469,0.73514489
1.26963482,3.36399060,0.12210334,0.68391448,0.22689140,0.93621538,1.34980032,0.69605065,0.15781734,0.68737073
1.27563782,3.13123769,0.11051249,0.63910655,0.21038912,0.87351932,1.26892636,0.64754486,0.14608030,0.63915141
1.28164082,2.89875454,0.09948947,0.59399588,0.19409031,0.81034593,1.18632447,0.59919395,0.13439205,0.59112447
1.28764382,2.66941757,0.08908348,0.54918789,0.17818453,0.74753536,1.10327219,0.55156245,0.12289214,0.54390547
1.29364682,2.44597361,0.07933407,0.50526799,0.16285331,0.68589033,1.02103280,0.50519336,0.11170868,0.49807713
1.29964982,2.23099125,0.07027058,0.46279077,0.14826764,0.62616084,0.94083009,0.46059764,0.10095646,0.45418062
1.30565283,2.02682277,0.06191203,0.42227126,0.13458609,0.56903204,0.86382663,0.41824599,0.09073565,0.41270905
1.31165583,1.83557744,0.05426738,0.38417825,0.12195378,0.51511535,0.79110614,0.37856266,0.08113115,0.37410331
1.31765883,1.65910580,0.04733616,0.34892977,0.11050193,0.46494297,0.72365990,0.34192174,0.07221252,0.33875006
1.32366183,1.49899417,0.04110944,0.31689050,0.10034809,0.41896562,0.66237745,0.30864541,0.06403446,0.30698171
1.32966483,1.35656835,0.03557091,0.28837113,0.09159685,0.37755308,0.60804091,0.27900416,0.05663774,0.27907818
1.33566783,1.23290480,0.03069824,0.26362904,0.08434090,0.34099726,0.56132281,0.25321852,0.05005049,0.25526989
1.34167084,1.12884740,0.02646442,0.24287029,0.07866225,0.30951730,0.52278634,0.23146196,0.04428974,0.23574185
1.34767384,1.04502793,0.02283915,0.22625227,0.07463354,0.28326605,0.49288770,0.21386462,0.03936314,0.22063823
1.35367684,0.98188824,0.01979017,0.21388686,0.07231906,0.26233758,0.47197946,0.20051718,0.03527073,0.21006710
