energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
0.05102551,2.45566197,0.01647258,0.48810954,0.41447615,0.39848337,0.14878845,0.00000000,0.88924164,1.32713407
0.05702851,2.45326994,0.01671305,0.48396507,0.40909853,0.39673787,0.15104850,0.00000000,0.88715087,1.32732129
0.06303152,2.44978896,0.01697403,0.47764530,0.40317248,0.39388688,0.15319393,0.00000000,0.88627727,1.33021175
0.06903452,2.44413992,0.01723550,0.46919938,0.39661143,0.38984832,0.15513970,0.00000000,0.88610248,1.33492427
0.07503752,2.43531051,0.01747805,0.45872082,0.38935388,0.38456944,0.15680878,0.00000000,0.88609948,1.34054572
0.08104052,2.42238388,0.01768345,0.44634389,0.38136492,0.37802758,0.15813475,0.00000000,0.88574858,1.34615884
0.08704352,2.40456415,0.01783511,0.43223895,0.37263689,0.37023016,0.15906410,0.00000000,0.88455285,1.35086981
0.09304652,2.38119815,0.01791865,0.41660686,0.36318937,0.36121375,0.15955812,0.00000000,0.88205253,1.35383473
0.09904952,2.35179318,0.01792215,0.39967286,0.35306845,0.35104247,0.15959443,0.00000000,0.87783803,1.35428421
0.10505253,2.31603025,0.01783658,0.38168012,0.34234557,0.33980573,0.15916797,0.00000000,0.87156127,1.35154563
0.11105553,2.27377274,0.01765586,0.36288331,0.33111583,0.32761539,0.15829147,0.00000000,0.86294515,1.34506210
0.11705853,2.22507022,0.01737701,0.34354229,0.31949597,0.31460256,0.15699523,0.00000000,0.85179071,1.33440784
0.12306153,2.17015730,0.01700013,0.32391631,0.30762201,0.30091409,0.15532642,0.00000000,0.83798207,1.31929938
0.12906453,2.10944766,0.01652820,0.30425870,0.29564666,0.28670886,0.15334768,0.00000000,0.82148887,1.29960216
0.13506753,2.04352313,0.01596691,0.28481222,0.28373653,0.27215397,0.15113519,0.00000000,0.80236607,1.27533239
0.14107054,1.97311827,0.01532429,0.26580516,0.27206909,0.25742098,0.14877614,0.00000000,0.78075133,1.24665408
0.14707354,1.89910052,0.01461038,0.24744813,0.26082945,0.24268217,0.14636586,0.00000000,0.75685983,1.21387117
0.15307654,1.82244656,0.01383676,0.22993158,0.25020698,0.22810696,0.14400442,0.00000000,0.73097665,1.17741524
0.15907954,1.74421539,0.01301613,0.21342387,0.24039170,0.21385861,0.14179316,0.00000000,0.70344718,1.13782898
0.16508254,1.66551879,0.01216179,0.19807009,0.23157051,0.20009113,0.13983096,0.00000000,0.67466553,1.09574618
0.17108554,1.58749011,0.01128724,0.18399116,0.22392324,0.18694647,0.13821061,0.00000000,0.64506151,1.05186893
0.17708854,1.51125220,0.01040573,0.17128348,0.21761864,0.17455211,0.13701527,0.00000000,0.61508654,1.00694273
0.18309155,1.43788548,0.00952987,0.16001887,0.21281024,0.16301902,0.13631527,0.00000000,0.58519898,0.96173073
0.18909455,1.36839721,0.00867135,0.15024474,0.20963219,0.15243996,0.13616532,0.00000000,0.55584938,0.91698769
0.19509755,1.30369290,0.00784061,0.14198454,0.20819528,0.14288825,0.13660222,0.00000000,0.52746617,0.87343500
0.20110055,1.24455085,0.00704673,0.13523830,0.20858307,0.13441693,0.13764326,0.00000000,0.50044228,0.83173740
0.20710355,1.19160060,0.00629722,0.12998343,0.21084839,0.12705830,0.13928526,0.00000000,0.47512316,0.79248238
0.21310655,1.14530605,0.00559805,0.12617561,0.21501020,0.12082400,0.14150437,0.00000000,0.45179673,0.75616294
0.21910955,1.10595384,0.00495362,0.12374990,0.22105112,0.11570532,0.14425657,0.00000000,0.43068539,0.72316425
0.22511256,1.07364721,0.00436680,0.12262198,0.22891559,0.11167405,0.14747893,0.00000000,0.41194053,0.69375458
0.23111556,1.04830568,0.00383910,0.12268970,0.23850887,0.10868362,0.15109153,0.00000000,0.39563966,0.66808080
0.23711856,1.02967037,0.00337077,0.12383473,0.24969699,0.10667056,0.15499992,0.00000000,0.38178620,0.64616833
0.24312156,1.01731487,0.00296102,0.12592458,0.26230765,0.10555633,0.15909812,0.00000000,0.37031181,0.62792543
0.24912456,1.01066110,0.00260820,0.12881480,0.27613231,0.10524936,0.16327196,0.00000000,0.36108128,0.61315162
0.25512756,1.00899962,0.00231004,0.13235147,0.29092933,0.10564732,0.16740265,0.00000000,0.35389958,0.60154946
0.26113057,1.01151380,0.00206387,0.13637389,0.30642823,0.10663966,0.17137051,0.00000000,0.34852090,0.59273949
0.26713357,1.01730684,0.00186684,0.14071754,0.32233509,0.10811020,0.17505866,0.00000000,0.34465913,0.58627732
0.27313657,1.02543088,0.00171620,0.14521711,0.33833889,0.10993988,0.17835654,0.00000000,0.34199950,0.58167234
0.27913957,1.03491721,0.00160950,0.14970976,0.35411884,0.11200957,0.18116323,0.00000000,0.34021089,0.57840730
0.28514257,1.04480673,0.00154485,0.15403827,0.36935235,0.11420293,0.18339048,0.00000000,0.33895831,0.57595793
0.29114557,1.05417959,0.00152116,0.15805426,0.38372363,0.11640921,0.18496522,0.00000000,0.33791512,0.57381198
0.29714857,1.06218336,0.00153838,0.16162127,0.39693255,0.11852596,0.18583177,0.00000000,0.33677468,0.57148713
0.30315158,1.06805879,0.00159775,0.16461754,0.40870363,0.12046175,0.18595344,0.00000000,0.33526084,0.56854703
0.30915458,1.07116256,0.00170205,0.16693864,0.41879476,0.12213854,0.18531376,0.00000000,0.33313726,0.56461519
0.31515758,1.07098650,0.00185587,0.16849958,0.42700547,0.12349400,0.18391712,0.00000000,0.33021498,0.55938638
0.32116058,1.06717271,0.00206581,0.16923660,0.43318446,0.12448349,0.18178907,0.00000000,0.32635840,0.55263514
0.32716358,1.05952444,0.00234080,0.16910834,0.43723599,0.12508169,0.17897604,0.00000000,0.32148932,0.54422150
0.33316658,1.04801242,0.00269226,0.16809661,0.43912512,0.12528393,0.17554479,0.00000000,0.31558920,0.53409378
0.33916958,1.03277669,0.00313435,0.16620642,0.43888128,0.12510707,0.17158143,0.00000000,0.30869955,0.52228853
0.34517259,1.01412391,0.00368412,0.16346560,0.43660033,0.12458989,0.16719013,0.00000000,0.30092068,0.50892788
0.35117559,0.99252048,0.00436161,0.15992375,0.43244466,0.12379306,0.16249147,0.00000000,0.29240890,0.49421443
0.35717859,0.96858160,0.00518991,0.15565070,0.42664155,0.12279849,0.15762061,0.00000000,0.28337241,0.47842411
0.36318159,0.94305666,0.00619511,0.15073449,0.41947948,0.12170817,0.15272511,0.00000000,0.27406599,0.46189717
0.36918459,0.91681153,0.00740610,0.14527893,0.41130278,0.12064250,0.14796258,0.00000000,0.26478489,0.44502787
0.37518759,0.89080793,0.00885432,0.13940080,0.40250436,0.11973800,0.14349803,0.00000000,0.25585798,0.42825301
0.38119060,0.86608067,0.01057328,0.13322685,0.39351700,0.11914453,0.13950106,0.00000000,0.24764042,0.41203987
0.38719360,0.84371309,0.01259793,0.12689058,0.38480313,0.11902196,0.13614286,0.00000000,0.24050603,0.39687374
0.39319660,0.82481127,0.01496393,0.12052897,0.37684358,0.11953650,0.13359293,0.00000000,0.23483948,0.38324543
0.39919960,0.81047750,0.01770662,0.11427925,0.37012541,0.12085649,0.13201574,0.00000000,0.23102840,0.37163905
0.40520260,0.80178352,0.02085993,0.10827574,0.36512918,0.12314805,0.13156727,0.00000000,0.22945549,0.36252022
0.41120560,0.79974414,0.02445505,0.10264690,0.36231602,0.12657036,0.13239136,0.00000000,0.23049071,0.35632508
0.41720860,0.80529150,0.02851905,0.09751264,0.36211479,0.13127096,0.13461623,0.00000000,0.23448345,0.35345008
0.42321161,0.81925067,0.03307335,0.09298187,0.36490969,0.13738099,0.13835093,0.00000000,0.24175487,0.35424282
0.42921461,0.84231700,0.03813220,0.08915051,0.37102869,0.14501064,0.14368199,0.00000000,0.25259028,0.35899408
0.43521761,0.87503563,0.04370114,0.08609977,0.38073299,0.15424479,0.15067041,0.00000000,0.26723172,0.36793102
0.44122061,0.91778382,0.04977560,0.08389489,0.39420809,0.16513918,0.15934888,0.00000000,0.28587071,0.38121177
0.44722361,0.97075635,0.05633964,0.08258425,0.41155644,0.17771705,0.16971967,0.00000000,0.30864131,0.39892136
0.45322661,1.03395461,0.06336494,0.08219895,0.43279219,0.19196652,0.18175296,0.00000000,0.33561367,0.42106912
0.45922961,1.10717971,0.07081012,0.08275266,0.45783822,0.20783875,0.19538600,0.00000000,0.36678825,0.44758762
0.46523262,1.19003003,0.07862044,0.08424198,0.48652549,0.22524707,0.21052303,0.00000000,0.40209086,0.47833302
0.47123562,1.28190344,0.08672797,0.08664705,0.51859505,0.24406703,0.22703607,0.00000000,0.44136893,0.51308706
0.47723862,1.38200435,0.09505222,0.08993251,0.55370257,0.26413753,0.24476666,0.00000000,0.48438918,0.55156052
0.48324162,1.48935577,0.10350131,0.09404878,0.59142549,0.28526307,0.26352850,0.00000000,0.53083701,0.59339809
0.48924462,1.60281612,0.11197361,0.09893357,0.63127254,0.30721690,0.28311098,0.00000000,0.58031789,0.63818476
0.49524762,1.72110070,0.12035990,0.10451354,0.67269556,0.32974535,0.30328362,0.00000000,0.63236091,0.68545329
0.50125063,1.84280722,0.12854589,0.11070629,0.71510318,0.35257288,0.32380110,0.00000000,0.68642468,0.73469297
0.50725363,1.96644488,0.13641519,0.11742230,0.75787595,0.37540798,0.34440900,0.00000000,0.74190562,0.78535918
0.51325663,2.09046627,0.14385235,0.12456711,0.80038257,0.39794963,0.36484987,0.00000000,0.79814854,0.83688364
0.51925963,2.21330104,0.15074617,0.13204340,0.84199651,0.41989420,0.38486945,0.00000000,0.85445941,0.88868507
0.52526263,2.33339037,0.15699291,0.13975319,0.88211248,0.44094244,0.40422294,0.00000000,0.91011998,0.94018001
0.53126563,2.44922121,0.16249932,0.14759988,0.92016214,0.46080647,0.42268092,0.00000000,0.96440378,0.99079339
0.53726863,2.55935902,0.16718543,0.15549026,0.95562845,0.47921652,0.44003479,0.00000000,1.01659305,1.03996869
0.54327164,2.66247803,0.17098688,0.16333628,0.98805806,0.49592712,0.45610148,0.00000000,1.06599596,1.08717730
0.54927464,2.75738792,0.17385670,0.17105674,1.01707133,0.51072256,0.47072728,0.00000000,1.11196343,1.13192687
0.55527764,2.84305611,0.17576650,0.17857863,1.04236947,0.52342153,0.48379056,0.00000000,1.15390484,1.17376845
0.56128064,2.91862488,0.17670695,0.18583830,1.06373873,0.53388068,0.49520336,0.00000000,1.19130208,1.21230223
0.56728364,2.98342290,0.17668766,0.19278226,1.08105135,0.54199707,0.50491178,0.00000000,1.22372119,1.24718180
0.57328664,3.03697082,0.17573623,0.19936772,1.09426344,0.54770938,0.51289513,0.00000000,1.25082116,1.27811678
0.57928964,3.07898113,0.17389685,0.20556273,1.10340987,0.55099802,0.51916396,0.00000000,1.27235950,1.30487407
0.58529265,3.10935222,0.17122823,0.21134605,1.10859664,0.55188395,0.52375706,0.00000000,1.28819440,1.32727755
0.59129565,3.12815750,0.16780117,0.21670666,1.10999109,0.55042646,0.52673758,0.00000000,1.29828343,1.34520648
0.59729865,3.13562992,0.16369577,0.22164292,1.10781045,0.54672002,0.52818852,0.00000000,1.30267884,1.35859285
0.60330165,3.13214307,0.15899856,0.22616145,1.10230954,0.54089018,0.52820772,0.00000000,1.30152001,1.36741774
0.60930465,3.11818953,0.15379949,0.23027575,1.09376798,0.53308893,0.52690275,0.00000000,1.29502320,1.37170703
0.61530765,3.09435772,0.14818917,0.23400459,1.08247776,0.52348948,0.52438574,0.00000000,1.28346955,1.37152675
0.62131066,3.06130819,0.14225620,0.23737015,1.06873165,0.51228089,0.52076858,0.00000000,1.26719175,1.36697816
0.62731366,3.01975034,0.13608497,0.24039617,1.05281289,0.49966247,0.51615855,0.00000000,1.24656017,1.35819290
0.63331666,2.97042052,0.12975378,0.24310588,1.03498670,0.48583843,0.51065467,0.00000000,1.22196929,1.34532836
0.63931966,2.91406215,0.12333347,0.24552013,1.01549374,0.47101271,0.50434481,0.00000000,1.19382489,1.32856349
0.64532266,2.85140862,0.11688654,0.24765549,0.99454567,0.45538429,0.49730368,0.00000000,1.16253271,1.30809498
0.65132566,2.78316923,0.11046672,0.24952258,0.97232297,0.43914309,0.48959177,0.00000000,1.12848900,1.28413412
0.65732866,2.71001851,0.10411896,0.25112468,0.94897474,0.42246646,0.48125521,0.00000000,1.09207312,1.25690411
0.66333167,2.63258885,0.09787983,0.25245667,0.92462033,0.40551644,0.47232644,0.00000000,1.05364252,1.22663801
0.66933467,2.55146643,0.09177825,0.25350442,0.89935252,0.38843780,0.46282570,0.00000000,1.01352990,1.19357710
0.67533767,2.46719005,0.08583636,0.25424456,0.87324196,0.37135682,0.45276308,0.00000000,0.97204248,1.15796966
0.68134067,2.38025252,0.08007061,0.25464488,0.84634227,0.35438078,0.44214112,0.00000000,0.92946291,1.12007007
0.68734367,2.29110424,0.07449285,0.25466511,0.81869574,0.33759822,0.43095764,0.00000000,0.88605174,1.08013797
0.69334667,2.20015817,0.06911142,0.25425835,0.79033890,0.32107976,0.41920880,0.00000000,0.84205059,1.03843758
0.69934967,2.10779594,0.06393213,0.25337287,0.76130796,0.30487944,0.40689206,0.00000000,0.79768599,0.99523692
0.70535268,2.01437438,0.05895915,0.25195433,0.73164359,0.28903650,0.39400899,0.00000000,0.75317302,0.95080690
0.71135568,1.92023205,0.05419565,0.24994835,0.70139491,0.27357748,0.38056776,0.00000000,0.70871873,0.90542016
0.71735868,1.82569533,0.04964433,0.24730323,0.67062264,0.25851846,0.36658520,0.00000000,0.66452479,0.85934977
0.72336168,1.73108368,0.04530771,0.24397282,0.63940115,0.24386742,0.35208839,0.00000000,0.62078920,0.81286751
0.72936468,1.63671387,0.04118828,0.23991923,0.60781950,0.22962652,0.33711561,0.00000000,0.57770703,0.76624207
0.73536768,1.54290295,0.03728849,0.23511537,0.57598150,0.21579430,0.32171682,0.00000000,0.53547007,0.71973689
0.74137069,1.44996986,0.03361060,0.22954718,0.54400482,0.20236760,0.30595349,0.00000000,0.49426550,0.67360797
0.74737369,1.35823575,0.03015647,0.22321534,0.51201933,0.18934326,0.28989788,0.00000000,0.45427380,0.62810150
0.75337669,1.26802295,0.02692734,0.21613644,0.48016480,0.17671943,0.27363192,0.00000000,0.41566602,0.58345151
0.75937969,1.17965289,0.02392348,0.20834351,0.44858802,0.16449661,0.25724558,0.00000000,0.37860079,0.53987766
0.76538269,1.09344297,0.02114404,0.19988591,0.41743969,0.15267823,0.24083496,0.00000000,0.34322114,0.49758309
0.77138569,1.00970285,0.01858675,0.19082847,0.38687105,0.14127096,0.22450016,0.00000000,0.30965166,0.45675263
0.77738869,0.92873015,0.01624786,0.18125012,0.35703052,0.13028468,0.20834300,0.00000000,0.27799601,0.41755127
0.78339170,0.85080604,0.01412201,0.17124182,0.32806045,0.11973214,0.19246468,0.00000000,0.24833503,0.38012303
0.78939470,0.77619096,0.01220228,0.16090415,0.30009409,0.10962848,0.17696360,0.00000000,0.22072566,0.34459031
0.79539770,0.70512060,0.01048025,0.15034447,0.27325290,0.09999051,0.16193326,0.00000000,0.19520066,0.31105366
0.80140070,0.63780263,0.00894614,0.13967393,0.24764430,0.09083597,0.14746037,0.00000000,0.17176917,0.27959218
0.80740370,0.57441417,0.00758904,0.12900440,0.22335986,0.08218278,0.13362338,0.00000000,0.15041815,0.25026430
0.81340670,0.51510025,0.00639710,0.11844552,0.20047405,0.07404823,0.12049125,0.00000000,0.13111453,0.22310922
0.81940970,0.45997347,0.00535785,0.10810189,0.17904353,0.06644841,0.10812260,0.00000000,0.11380800,0.19814871
0.82541271,0.40911485,0.00445843,0.09807073,0.15910696,0.05939769,0.09656538,0.00000000,0.09843431,0.17538952
0.83141571,0.36257583,0.00368587,0.08843983,0.14068540,0.05290842,0.08585677,0.00000000,0.08491890,0.15482611
0.83741871,0.32038153,0.00302734,0.07928611,0.12378318,0.04699081,0.07602354,0.00000000,0.07318077,0.13644377
0.84342171,0.28253509,0.00247039,0.07067462,0.10838919,0.04165304,0.06708280,0.00000000,0.06313628,0.12022198
0.84942471,0.24902285,0.00200314,0.06265816,0.09447870,0.03690157,0.05904291,0.00000000,0.05470291,0.10613801
0.85542771,0.21982040,0.00161440,0.05527737,0.08201535,0.03274157,0.05190473,0.00000000,0.04780273,0.09417057
0.86143072,0.19489894,0.00129387,0.04856128,0.07095354,0.02917760,0.04566300,0.00000000,0.04236554,0.08430337
0.86743372,0.17423205,0.00103218,0.04252837,0.06124093,0.02621430,0.04030779,0.00000000,0.03833152,0.07652860
0.87343672,0.15780216,0.00082095,0.03718781,0.05282103,0.02385720,0.03582599,0.00000000,0.03565331,0.07085004
0.87943972,0.14560677,0.00065283,0.03254110,0.04563588,0.02211352,0.03220278,0.00000000,0.03429756,0.06728576
0.88544272,0.13766386,0.00052151,0.02858373,0.03962861,0.02099288,0.02942287,0.00000000,0.03424582,0.06587025
0.89144572,0.13401631,0.00042174,0.02530695,0.03474585,0.02050799,0.02747170,0.00000000,0.03549470,0.06665585
0.89744872,0.13473499,0.00034925,0.02269953,0.03094008,0.02067509,0.02633626,0.00000000,0.03805549,0.06971332
0.90345173,0.13992029,0.00030080,0.02074935,0.02817153,0.02151425,0.02600573,0.00000000,0.04195299,0.07513151
0.90945473,0.14970188,0.00027409,0.01944488,0.02640993,0.02304938,0.02647181,0.00000000,0.04722380,0.08301598
0.91545773,0.16423658,0.00026781,0.01877632,0.02563583,0.02530802,0.02772865,0.00000000,0.05391396,0.09348656
0.92146073,0.18370419,0.00028158,0.01873655,0.02584155,0.02832080,0.02977259,0.00000000,0.06207608,0.10667380
0.92746373,0.20830137,0.00031598,0.01932170,0.02703169,0.03212061,0.03260153,0.00000000,0.07176596,0.12271435
0.93346673,0.23823356,0.00037254,0.02053145,0.02922320,0.03674146,0.03621406,0.00000000,0.08303892,0.14174529
0.93946973,0.27370512,0.00045380,0.02236892,0.03244500,0.04221717,0.04060835,0.00000000,0.09594583,0.16389761
0.94547274,0.31490804,0.00056328,0.02484031,0.03673703,0.04857966,0.04578094,0.00000000,0.11052902,0.18928893
0.95147574,0.36200943,0.00070559,0.02795416,0.04214891,0.05585719,0.05172543,0.00000000,0.12681826,0.21801569
0.95747874,0.41513829,0.00088641,0.03172040,0.04873806,0.06407247,0.05843105,0.00000000,0.14482691,0.25014519
0.96348174,0.47437204,0.00111258,0.03614909,0.05656735,0.07324062,0.06588146,0.00000000,0.16454845,0.28570763
0.96948474,0.53972351,0.00139211,0.04124903,0.06570230,0.08336730,0.07405353,0.00000000,0.18595356,0.32468863
0.97548774,0.61112869,0.00173420,0.04702618,0.07620788,0.09444682,0.08291643,0.00000000,0.20898795,0.36702263
0.98149075,0.68843628,0.00214926,0.05348206,0.08814499,0.10646061,0.09243094,0.00000000,0.23357100,0.41258740
0.98749375,0.77139935,0.00264885,0.06061211,0.10156665,0.11937587,0.10254909,0.00000000,0.25959545,0.46120026
0.99349675,0.85966975,0.00324565,0.06840410,0.11651408,0.13314465,0.11321420,0.00000000,0.28692822,0.51261612
0.99949975,0.95279604,0.00395331,0.07683673,0.13301268,0.14770341,0.12436125,0.00000000,0.31541233,0.56652786
1.00550275,1.05022491,0.00478632,0.08587844,0.15106823,0.16297302,0.13591776,0.00000000,0.34487011,0.62256907
1.01150575,1.15130682,0.00575978,0.09548646,0.17066330,0.17885939,0.14780492,0.00000000,0.37510743,0.68031945
1.01750875,1.25530559,0.00688912,0.10560630,0.19175409,0.19525462,0.15993922,0.00000000,0.40591908,0.73931270
1.02351176,1.36141221,0.00818972,0.11617161,0.21426794,0.21203872,0.17223426,0.00000000,0.43709497,0.79904693
1.02951476,1.46876223,0.00967658,0.12710448,0.23810163,0.22908186,0.18460295,0.00000000,0.46842710,0.85899731
1.03551776,1.57645662,0.01136376,0.13831633,0.26312056,0.24624706,0.19695977,0.00000000,0.49971685,0.91863048
1.04152076,1.68358513,0.01326394,0.14970916,0.28915905,0.26339330,0.20922314,0.00000000,0.53078243,0.97742035
1.04752376,1.78925140,0.01538786,0.16117743,0.31602179,0.28037884,0.22131780,0.00000000,0.56146618,1.03486461
1.05352676,1.89259889,0.01774371,0.17261024,0.34348641,0.29706473,0.23317706,0.00000000,0.59164115,1.09050121
1.05952976,1.99283629,0.02033659,0.18389403,0.37130735,0.31331826,0.24474479,0.00000000,0.62121690,1.14392412
1.06553277,2.08926149,0.02316796,0.19491543,0.39922071,0.32901635,0.25597714,0.00000000,0.65014393,1.19479752
1.07153577,2.18128270,0.02623515,0.20556441,0.42695012,0.34404850,0.26684381,0.00000000,0.67841659,1.24286773
1.07753877,2.26843576,0.02953090,0.21573736,0.45421339,0.35831946,0.27732883,0.00000000,0.70607409,1.28797216
1.08354177,2.35039662,0.03304306,0.22534018,0.48072966,0.37175123,0.28743084,0.00000000,0.73319956,1.33004468
1.08954477,2.42698814,0.03675439,0.23429101,0.50622676,0.38428448,0.29716274,0.00000000,0.75991693,1.36911697
1.09554777,2.49818080,0.04064245,0.24252270,0.53044850,0.39587917,0.30655071,0.00000000,0.78638563,1.40531568
1.10155078,2.56408692,0.04467981,0.24998462,0.55316157,0.40651445,0.31563272,0.00000000,0.81279333,1.43885524
1.10755378,2.62494862,0.04883421,0.25664392,0.57416157,0.41618783,0.32445638,0.00000000,0.83934677,1.47002658
1.11355678,2.68111986,0.05306912,0.26248605,0.59327815,0.42491358,0.33307633,0.00000000,0.86626100,1.49918212
1.11955978,2.73304324,0.05734429,0.26751453,0.61037873,0.43272052,0.34155126,0.00000000,0.89374763,1.52671769
1.12556278,2.78122273,0.06161662,0.27174985,0.62537081,0.43964926,0.34994055,0.00000000,0.92200222,1.55305206
1.13156578,2.82619348,0.06584103,0.27522775,0.63820268,0.44574907,0.35830077,0.00000000,0.95119173,1.57860511
1.13756878,2.86849017,0.06997156,0.27799673,0.64886247,0.45107447,0.36668212,0.00000000,0.98144235,1.60377568
1.14357179,2.90861555,0.07396245,0.28011505,0.65737578,0.45568183,0.37512504,0.00000000,1.01282843,1.62892007
1.14957479,2.94701059,0.07776935,0.28164729,0.66380173,0.45962596,0.38365703,0.00000000,1.04536300,1.65433234
1.15557779,2.98402781,0.08135039,0.28266070,0.66822804,0.46295705,0.39228990,0.00000000,1.07899048,1.68022724
1.16158079,3.01990905,0.08466734,0.28322151,0.67076506,0.46571798,0.40101758,0.00000000,1.11358189,1.70672678
1.16758379,3.05476882,0.08768653,0.28339132,0.67153933,0.46794215,0.40981460,0.00000000,1.14893290,1.73385086
1.17358679,3.08858387,0.09037973,0.28322393,0.67068693,0.46965191,0.41863522,0.00000000,1.18476502,1.76151253
1.17958979,3.12118949,0.09272472,0.28276260,0.66834695,0.47085766,0.42741349,0.00000000,1.22072964,1.78951794
1.18559280,3.15228256,0.09470580,0.28203800,0.66465543,0.47155765,0.43606402,0.00000000,1.25641516,1.81757098
1.19159580,3.18143104,0.09631390,0.28106689,0.65974012,0.47173839,0.44448355,0.00000000,1.29135663,1.84528221
1.19759880,3.20808933,0.09754656,0.27985164,0.65371614,0.47137566,0.45255327,0.00000000,1.32504767,1.87218160
1.20360180,3.23161843,0.09840759,0.27838057,0.64668283,0.47043606,0.46014181,0.00000000,1.35695413,1.89773438
1.20960480,3.25131006,0.09890660,0.27662907,0.63872188,0.46887896,0.46710868,0.00000000,1.38652881,1.92135912
1.21560780,3.26641318,0.09905822,0.27456153,0.62989660,0.46665873,0.47330823,0.00000000,1.41322677,1.94244729
1.22161081,3.27616199,0.09888123,0.27213377,0.62025246,0.46372718,0.47859370,0.00000000,1.43652055,1.96038323
1.22761381,3.27980380,0.09839756,0.26929600,0.60981867,0.46003600,0.48282152,0.00000000,1.45591463,1.97456390
1.23361681,3.27662591,0.09763121,0.26599613,0.59861063,0.45553921,0.48585544,0.00000000,1.47095880,1.98441749
1.23961981,3.26598039,0.09660722,0.26218309,0.58663305,0.45019541,0.48757055,0.00000000,1.48125981,1.98942040
1.24562281,3.24730601,0.09535062,0.25781025,0.57388363,0.44396987,0.48785690,0.00000000,1.48649127,1.98911210
1.25162581,3.22014685,0.09388550,0.25283843,0.56035684,0.43683631,0.48662279,0.00000000,1.48640122,1.98310749
1.25762881,3.18416714,0.09223430,0.24723876,0.54604786,0.42877840,0.48379749,0.00000000,1.48081772,1.97110678
1.26363182,3.13916236,0.09041717,0.24099487,0.53095622,0.41979094,0.47933344,0.00000000,1.46965215,1.95290270
1.26963482,3.08506659,0.08845164,0.23410461,0.51508925,0.40988074,0.47320783,0.00000000,1.45290052,1.92838534
1.27563782,3.02195635,0.08635246,0.22658108,0.49846496,0.39906717,0.46542360,0.00000000,1.43064296,1.89754458
1.28164082,2.95005129,0.08413166,0.21845300,0.48111442,0.38738249,0.45600986,0.00000000,1.40304150,1.86047057
1.28764382,2.86971199,0.08179888,0.20976448,0.46308355,0.37487186,0.44502166,0.00000000,1.37033659,1.81735238
1.29364682,2.78143530,0.07936180,0.20057417,0.44443432,0.36159321,0.43253930,0.00000000,1.33284233,1.76847508
1.29964982,2.68584765,0.07682677,0.19095385,0.42524529,0.34761680,0.41866710,0.00000000,1.29094098,1.71421547
1.30565283,2.58369647,0.07419952,0.18098668,0.40561161,0.33302465,0.40353170,0.00000000,1.24507658,1.65503666
1.31165583,2.47584015,0.07148593,0.17076504,0.38564459,0.31790982,0.38727999,0.00000000,1.19574811,1.59148163
1.31765883,2.36323670,0.06869279,0.16038825,0.36547071,0.30237543,0.37007667,0.00000000,1.14350223,1.52416578
1.32366183,2.24693121,0.06582853,0.14996016,0.34523034,0.28653366,0.35210156,0.00000000,1.08892562,1.45376867
1.32966483,2.12804241,0.06290379,0.13958675,0.32507614,0.27050447,0.33354663,0.00000000,1.03263709,1.38102494
1.33566783,2.00774835,0.05993196,0.12937394,0.30517124,0.25441427,0.31461299,0.00000000,0.97527949,1.30671440
1.34167084,1.88727145,0.05692944,0.11942553,0.28568726,0.23839449,0.29550763,0.00000000,0.91751147,1.23165153
1.34767384,1.76786292,0.05391585,0.10984149,0.26680224,0.22257997,0.27644031,0.00000000,0.85999907,1.15667439
1.35367684,1.65078702,0.05091388,0.10071646,0.24869850,0.20710739,0.25762039,0.00000000,0.80340738,1.08263308
1.35967984,1.53730507,0.04794912,0.09213874,0.23156045,0.19211360,0.23925382,0.00000000,0.74839217,1.01037793
1.36568284,1.42865967,0.04504965,0.08418954,0.21557246,0.17773397,0.22154028,0.00000000,0.69559171,0.94074774
1.37168584,1.32605920,0.04224543,0.07694253,0.20091670,0.16410077,0.20467059,0.00000000,0.64561878,0.87455804
1.37768884,1.23066298,0.03956767,0.07046371,0.18777099,0.15134164,0.18882435,0.00000000,0.59905302,0.81258983
1.38369185,1.14356708,0.03704803,0.06481153,0.17630666,0.13957811,0.17416789,0.00000000,0.55643373,0.75557889
1.38969485,1.06579108,0.03471783,0.06003713,0.16668636,0.12892425,0.16085254,0.00000000,0.51825311,0.70420580
1.39569785,0.99826581,0.03260719,0.05618466,0.15906194,0.11948540,0.14901321,0.00000000,0.48495017,0.65908689
1.40170085,0.94182200,0.03074422,0.05329168,0.15357212,0.11135706,0.13876724,0.00000000,0.45690512,0.62076618
1.40770385,0.89717995,0.02915425,0.05138944,0.15034016,0.10462380,0.13021360,0.00000000,0.43443458,0.58970827
1.41370685,0.86494007,0.02785914,0.05050310,0.14947149,0.09935827,0.12343221,0.00000000,0.41778728,0.56629233
1.41970985,0.84557410,0.02687666,0.05065169,0.15105118,0.09562029,0.11848356,0.00000000,0.40714063,0.55080693
1.42571286,0.83941710,0.02622002,0.05184795,0.15514139,0.09345588,0.11540847,0.00000000,0.40259782,0.54344586
1.43171586,0.84665995,0.02589751,0.05409789,0.16177879,0.09289629,0.11422788,0.00000000,0.40418576,0.54430472
1.43771886,0.86734244,0.02591226,0.05740008,0.17097202,0.09395709,0.11494284,0.00000000,0.41185373,0.55337832
