energy_ev,total_up,Cu_p_up,Cu_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-4.30115058,4.84328856,0.74887846,3.62363034,0.69071111,0.02067410,0.05302222,0.42289394
-4.29514757,4.89634124,0.74978766,3.67646749,0.67985206,0.02049678,0.05357772,0.43491407
-4.28914457,4.96728683,0.75316104,3.74304107,0.67061018,0.02036721,0.05438294,0.44863589
-4.28314157,5.05801874,0.75904415,3.82498611,0.66320687,0.02029970,0.05543552,0.46406845
-4.27713857,5.17010570,0.76744027,3.92369374,0.65782657,0.02030755,0.05672717,0.48118890
-4.27113557,5.30473887,0.77830877,4.04026515,0.65461068,0.02040262,0.05824402,0.49994179
-4.26513257,5.46268805,0.79156480,4.17547249,0.65365267,0.02059498,0.05996717,0.52023907
-4.25912956,5.64426874,0.80708008,4.32972814,0.65499446,0.02089262,0.06187342,0.54196093
-4.25312656,5.84932112,0.82468500,4.50306333,0.65862432,0.02130113,0.06393613,0.56495737
-4.24712356,6.07720211,0.84417185,4.69511737,0.66447626,0.02182355,0.06612619,0.58905060
-4.24112056,6.32679095,0.86529924,4.90513766,0.67243100,0.02246024,0.06841305,0.61403818
-4.23511756,6.59650851,0.88779742,5.13199114,0.68231849,0.02320880,0.07076577,0.63969687
-4.22911456,6.88435029,0.91137455,5.37418697,0.69392186,0.02406413,0.07315404,0.66578722
-4.22311156,7.18793219,0.93572376,5.62991006,0.70698273,0.02501856,0.07554925,0.69205872
-4.21710855,7.50454835,0.96053068,5.89706473,0.72120771,0.02606202,0.07792537,0.71825548
-4.21110555,7.83123929,0.98548145,6.17332739,0.73627590,0.02718230,0.08025977,0.74412231
-4.20510255,8.16486882,1.01027093,6.45620679,0.75184710,0.02836542,0.08253399,0.76941114
-4.19909955,8.50220731,1.03461093,6.74311021,0.76757062,0.02959598,0.08473423,0.79388754
-4.19309655,8.84001912,1.05823825,7.03141357,0.78309422,0.03085761,0.08685185,0.81733713
-4.18709355,9.17515144,1.08092232,7.31853344,0.79807312,0.03213341,0.08888360,0.83957190
-4.18109055,9.50462189,1.10247223,7.60199869,0.81217862,0.03340643,0.09083174,0.86043601
-4.17508754,9.82570210,1.12274292,7.87951959,0.82510623,0.03466011,0.09270404,0.87981101
-4.16908454,10.13599462,1.14164035,8.14905215,0.83658288,0.03587874,0.09451358,0.89762024
-4.16308154,10.43350074,1.15912541,8.40885578,0.84637322,0.03704786,0.09627844,0.91383218
-4.15707854,10.71667694,1.17521644,8.65754236,0.85428464,0.03815459,0.09802132,0.92846261
-4.15107554,10.98447816,1.18999016,8.89411526,0.86017098,0.03918797,0.09976892,0.94157553
-4.14507254,11.23638649,1.20358096,9.11799703,0.86393484,0.04013912,0.10155132,0.95328248
-4.13906953,11.47242429,1.21617844,9.32904506,0.86552839,0.04100147,0.10340128,0.96374045
-4.13306653,11.69315132,1.22802323,9.52755466,0.86495282,0.04177075,0.10535335,0.97314824
-4.12706353,11.89964601,1.23940105,9.71424951,0.86225640,0.04244504,0.10744304,0.98174133
-4.12106053,12.09347132,1.25063532,9.89025979,0.85753128,0.04302468,0.10970583,0.98978536
-4.11505753,12.27662630,1.26207824,10.05708880,0.85090927,0.04351209,0.11217626,0.99756838
-4.10905453,12.45148486,1.27410073,10.21656877,0.84255664,0.04391163,0.11488692,1.00539210
-4.10305153,12.62072345,1.28708153,10.37080737,0.83266833,0.04422927,0.11786742,1.01356238
-4.09704852,12.78723980,1.30139562,10.52212624,0.82146162,0.04447233,0.12114351,1.02237926
-4.09104552,12.95406508,1.31740250,10.67299323,0.80916961,0.04464916,0.12473613,1.03212686
-4.08504252,13.12427189,1.33543457,10.82595005,0.79603467,0.04476882,0.12866058,1.04306360
-4.07903952,13.30088055,1.35578597,10.98353735,0.78230204,0.04484069,0.13292583,1.05541283
-4.07303652,13.48676642,1.37870238,11.14821891,0.76821384,0.04487419,0.13753391,1.06935454
-4.06703352,13.68457049,1.40437188,11.32230699,0.75400358,0.04487845,0.14247948,1.08501826
-4.06103052,13.89661584,1.43291737,11.50789076,0.73989126,0.04486204,0.14774961,1.10247739
-4.05502751,14.12483205,1.46439064,11.70676951,0.72607925,0.04483271,0.15332369,1.12174532
-4.04902451,14.37068971,1.49876842,11.92039262,0.71274892,0.04479721,0.15917362,1.14277348
-4.04302151,14.63514671,1.53595034,12.14980770,0.70005805,0.04476110,0.16526416,1.16545122
-4.03701851,14.91860790,1.57575909,12.39561864,0.68813909,0.04472867,0.17155354,1.18960784
-4.03101551,15.22089929,1.61794256,12.65795459,0.67709816,0.04470286,0.17799422,1.21501643
-4.02501251,15.54125753,1.66217808,12.93645117,0.66701475,0.04468527,0.18453385,1.24139953
-4.01900950,15.87833521,1.70807846,13.23024447,0.65794211,0.04467617,0.19111640,1.26843647
-4.01300650,16.23022178,1.75519980,13.53797834,0.64990820,0.04467463,0.19768336,1.29577193
-4.00700350,16.59447980,1.80305069,13.85782494,0.64291715,0.04467855,0.20417505,1.32302558
-4.00100050,16.96819548,1.85110273,14.18751823,0.63695105,0.04468492,0.21053196,1.34980245
-3.99499750,17.34804219,1.89880172,14.52439965,0.63197215,0.04468993,0.21669607,1.37570355
-3.98899450,17.73035513,1.94557963,14.86547478,0.62792512,0.04468917,0.22261208,1.40033644
-3.98299150,18.11121519,1.99086665,15.20747951,0.62473956,0.04467788,0.22822860,1.42332548
-3.97698849,18.48653944,2.03410311,15.54695390,0.62233250,0.04465116,0.23349913,1.44432119
-3.97098549,18.85217585,2.07475104,15.88032169,0.62061083,0.04460415,0.23838298,1.46300870
-3.96498249,19.20399960,2.11230488,16.20397325,0.61947371,0.04453227,0.24284585,1.47911480
-3.95897949,19.53800824,2.14630127,16.51434974,0.61881478,0.04443138,0.24686035,1.49241359
-3.95297649,19.85041350,2.17632756,16.80802624,0.61852428,0.04429796,0.25040625,1.50273048
-3.94697349,20.13772722,2.20202889,17.08179173,0.61849096,0.04412924,0.25347048,1.50994460
-3.94097049,20.39683963,2.22311388,17.33272400,0.61860380,0.04392329,0.25604709,1.51398954
-3.93496748,20.62508838,2.23935862,17.55825773,0.61875362,0.04367912,0.25813687,1.51485257
-3.92896448,20.82031681,2.25060920,17.75624447,0.61883452,0.04339667,0.25974700,1.51257245
-3.92296148,20.98092091,2.25678273,17.92500308,0.61874523,0.04307686,0.26089044,1.50723603
-3.91695848,21.10588407,2.25786686,18.06335999,0.61839039,0.04272152,0.26158537,1.49897389
-3.91095548,21.19479944,2.25391813,18.17067848,0.61768174,0.04233339,0.26185454,1.48795510
-3.90495248,21.24787992,2.24505910,18.24687655,0.61653935,0.04191598,0.26172458,1.47438160
-3.89894947,21.26595569,2.23147455,18.29243323,0.61489272,0.04147350,0.26122540,1.45848221
-3.89294647,21.25045965,2.21340680,18.30838306,0.61268195,0.04101076,0.26038953,1.44050657
-3.88694347,21.20340113,2.19115046,18.29629891,0.60985884,0.04053302,0.25925160,1.42071922
-3.88094047,21.12732815,2.16504656,18.25826336,0.60638779,0.04004588,0.25784778,1.39939398
-3.87493747,21.02527894,2.13547628,18.19682874,0.60224678,0.03955514,0.25621539,1.37680863
-3.86893447,20.90072314,2.10285444,18.11496668,0.59742792,0.03906666,0.25439244,1.35324010
-3.86293147,20.75749373,2.06762269,18.01600760,0.59193793,0.03858626,0.25241728,1.32896022
-3.85692846,20.59971049,2.03024257,17.90357128,0.58579820,0.03811956,0.25032829,1.30423189
-3.85092546,20.43169635,1.99118852,17.78148979,0.57904455,0.03767188,0.24816349,1.27930587
-3.84492246,20.25788828,1.95094079,17.65372433,0.57172651,0.03724815,0.24596032,1.25441796
-3.83891946,20.08274448,1.90997851,17.52427795,0.56390628,0.03685278,0.24375519,1.22978675
-3.83291646,19.91065021,1.86877279,17.39710638,0.55565713,0.03648962,0.24158322,1.20561170
-3.82691346,19.74582469,1.82778013,17.27602946,0.54706155,0.03616183,0.23947780,1.18207172
-3.82091046,19.59223185,1.78743611,17.16464597,0.53820895,0.03587186,0.23747022,1.15932403
-3.81490745,19.45349766,1.74814957,17.06625448,0.52919312,0.03562142,0.23558925,1.13750347
-3.80890445,19.33283696,1.71029739,16.98378310,0.52010959,0.03541140,0.23386071,1.11672212
-3.80290145,19.23299224,1.67421996,16.91973049,0.51105287,0.03524195,0.23230704,1.09706938
-3.79689845,19.15618681,1.64021746,16.87612059,0.50211376,0.03511239,0.23094693,1.07861233
-3.79089545,19.10409405,1.60854717,16.85447246,0.49337687,0.03502136,0.22979500,1.06139650
-3.78489245,19.07782393,1.57942165,16.85578652,0.48491849,0.03496679,0.22886146,1.04544711
-3.77888944,19.07792721,1.55300808,16.88054758,0.47680476,0.03494601,0.22815199,1.03077054
-3.77288644,19.10441688,1.52942855,16.92874410,0.46909042,0.03495587,0.22766759,1.01735628
-3.76688344,19.15680563,1.50876138,16.99990266,0.46181802,0.03499281,0.22740464,1.00517905
-3.76088044,19.23415739,1.49104333,17.09313557,0.45501773,0.03505302,0.22735501,0.99420121
-3.75487744,19.33514997,1.47627245,17.20719922,0.44870762,0.03513256,0.22750630,0.98437532
-3.74887444,19.45814572,1.46441165,17.34055978,0.44289447,0.03522749,0.22784218,0.97564667
-3.74287144,19.60126623,1.45539245,17.49146294,0.43757501,0.03533400,0.22834286,0.96795583
-3.73686843,19.76246737,1.44911900,17.65800397,0.43273736,0.03544853,0.22898555,0.96124088
-3.73086543,19.93961055,1.44547188,17.83819447,0.42836286,0.03556789,0.22974505,0.95543947
-3.72486243,20.13052685,1.44431173,18.03002253,0.42442780,0.03568934,0.23059431,0.95049039
-3.71885943,20.33307079,1.44548224,18.23150338,0.42090519,0.03581061,0.23150499,0.94633471
-3.71285643,20.54516145,1.44881269,18.44071838,0.41776641,0.03592999,0.23244800,0.94291635
-3.70685343,20.76480944,1.45411967,18.65584102,0.41498254,0.03604631,0.23339402,0.94018212
-3.70085043,20.99012930,1.46120817,18.87514933,0.41252544,0.03615891,0.23431389,0.93808125
-3.69484742,21.21933769,1.46987197,19.09702526,0.41036839,0.03626757,0.23517893,0.93656438
-3.68884442,21.45073907,1.47989350,19.31994231,0.40848642,0.03637248,0.23596128,0.93558220
-3.68284142,21.68270110,1.49104338,19.54244358,0.40685619,0.03647412,0.23663402,0.93508381
-3.67683842,21.91362297,1.50307967,19.76311309,0.40545568,0.03657317,0.23717130,0.93501497
-3.67083542,22.14190025,1.51574743,19.98054366,0.40426346,0.03667037,0.23754848,0.93531633
-3.66483242,22.36589022,1.52877848,20.19330470,0.40325789,0.03676648,0.23774209,0.93592197
-3.65882941,22.58388135,1.54189185,20.39991369,0.40241627,0.03686209,0.23772998,0.93675815
-3.65282641,22.79407076,1.55479517,20.59881437,0.40171394,0.03695763,0.23749130,0.93774271
-3.64682341,22.99455243,1.56718695,20.78836438,0.40112359,0.03705322,0.23700669,0.93878496
-3.64082041,23.18331853,1.57876018,20.96683445,0.40061478,0.03714873,0.23625839,0.93978636
-3.63481741,23.35827504,1.58920700,21.13242037,0.40015373,0.03724366,0.23523053,0.94064186
-3.62881441,23.51727198,1.59822463,21.28326774,0.39970347,0.03733725,0.23390943,0.94124197
-3.62281141,23.65814722,1.60552221,21.41750900,0.39922440,0.03742845,0.23228396,0.94147541
-3.61680840,23.77878217,1.61082845,21.53331100,0.39867510,0.03751601,0.23034600,0.94123241
-3.61080540,23.87716639,1.61389976,21.62893058,0.39801359,0.03759857,0.22809092,0.94040826
-3.60480240,23.95146759,1.61452847,21.70277519,0.39719872,0.03767473,0.22551803,0.93890714
-3.59879940,24.00010317,1.61255069,21.75346482,0.39619186,0.03774314,0.22263105,0.93664593
-3.59279640,24.02180892,1.60785357,21.77989182,0.39495852,0.03780264,0.21943855,0.93355779
-3.58679340,24.01570074,1.60038130,21.78127459,0.39347010,0.03785228,0.21595421,0.92959539
-3.58079040,23.98132582,1.59013971,21.75720217,0.39170536,0.03789145,0.21219710,0.92473353
-3.57478739,23.91869973,1.57719908,21.70766667,0.38965175,0.03791993,0.20819172,0.91897109
-3.56878439,23.82832746,1.56169488,21.63308157,0.38730638,0.03793788,0.20396794,0.91233205
-3.56278139,23.71120659,1.54382649,21.53428468,0.38467663,0.03794590,0.19956080,0.90486578
-3.55677839,23.56881249,1.52385371,21.41252528,0.38178035,0.03794500,0.19501007,0.89664627
-3.55077539,23.40306600,1.50209135,21.26943615,0.37864555,0.03793655,0.19035975,0.88777064
-3.54477239,23.21628526,1.47890183,21.10699182,0.37530979,0.03792222,0.18565737,0.87835680
-3.53876938,23.01112403,1.45468644,20.92745521,0.37181904,0.03790392,0.18095319,0.86854045
-3.53276638,22.79049972,1.42987528,20.73331534,0.36822638,0.03788370,0.17629930,0.85847159
-3.52676338,22.55751449,1.40491649,20.52721933,0.36459028,0.03786362,0.17174865,0.84831069
-3.52076038,22.31537330,1.38026507,20.31190184,0.36097280,0.03784570,0.16735408,0.83822464
-3.51475738,22.06730249,1.35637187,20.09011531,0.35743771,0.03783179,0.16316725,0.82838269
-3.50875438,21.81647252,1.33367290,19.86456401,0.35404854,0.03782349,0.15923767,0.81895254
-3.50275138,21.56592775,1.31257955,19.63784453,0.35086684,0.03782205,0.15561177,0.81009666
-3.49674837,21.31852581,1.29346980,19.41239492,0.34795042,0.03782835,0.15233197,0.80196897
-3.49074537,21.07688826,1.27668071,19.19045390,0.34535196,0.03784281,0.14943586,0.79471194
-3.48474237,20.84336368,1.26250234,18.97403112,0.34311772,0.03786540,0.14695555,0.78845415
-3.47873937,20.62000334,1.25117304,18.76488851,0.34128663,0.03789561,0.14491698,0.78330828
-3.47273637,20.40854914,1.24287619,18.56453261,0.33988948,0.03793249,0.14333946,0.77936959
-3.46673337,20.21043294,1.23773823,18.37421656,0.33894857,0.03797465,0.14223527,0.77671479
-3.46073037,20.02678565,1.23582790,18.19495087,0.33847736,0.03802035,0.14160940,0.77540126
-3.45472736,19.85845446,1.23715664,18.02752089,0.33848048,0.03806750,0.14145939,0.77546659
-3.44872436,19.70602625,1.24167975,17.87250950,0.33895382,0.03811377,0.14177534,0.77692843
-3.44272136,19.56985520,1.24929847,17.73032304,0.33988483,0.03815661,0.14253993,0.77978450
-3.43671836,19.45009264,1.25986270,17.60121880,0.34125282,0.03819337,0.14372870,0.78401286
-3.43071536,19.34671768,1.27317427,17.48533245,0.34302946,0.03822134,0.14531037,0.78957235
-3.42471236,19.25956697,1.28899074,17.38270412,0.34517931,0.03823779,0.14724727,0.79640317
-3.41870935,19.18836268,1.30702975,17.29330209,0.34766041,0.03824007,0.14949591,0.80442776
-3.41270635,19.13273779,1.32697376,17.21704335,0.35042494,0.03822562,0.15200771,0.81355176
-3.40670335,19.09225828,1.34847534,17.15381061,0.35342002,0.03819205,0.15472973,0.82366534
-3.40070035,19.06644198,1.37116294,17.10346541,0.35658851,0.03813714,0.15760562,0.83464465
-3.39469735,19.05477384,1.39464709,17.06585740,0.35986994,0.03805889,0.16057653,0.84635362
-3.38869435,19.05671780,1.41852704,17.04082985,0.36320156,0.03795555,0.16358224,0.85864597
-3.38269135,19.07172526,1.44239783,17.02822143,0.36651941,0.03782560,0.16656218,0.87136751
-3.37668834,19.09924006,1.46585749,17.02786443,0.36975956,0.03766785,0.16945662,0.88435855
-3.37068534,19.13870002,1.48851444,17.03957956,0.37285930,0.03748135,0.17220776,0.89745655
-3.36468234,19.18953486,1.50999474,17.06316730,0.37575843,0.03726548,0.17476086,0.91049883
-3.35867934,19.25116026,1.52994908,17.09839577,0.37840055,0.03701994,0.17706529,0.92332526
-3.35267634,19.32296795,1.54805920,17.14498526,0.38073419,0.03674472,0.17907543,0.93578087
-3.34667334,19.40431155,1.56404353,17.20258932,0.38271393,0.03644015,0.18075159,0.94771833
-3.34067034,19.49448812,1.57766189,17.27077252,0.38430131,0.03610685,0.18206064,0.95900014
-3.33466733,19.59271578,1.58871894,17.34898546,0.38546556,0.03574577,0.18297657,0.96950049
-3.32866433,19.69810755,1.59706632,17.43653721,0.38618406,0.03535811,0.18348079,0.97910680
-3.32266133,19.80964253,1.60260347,17.53256646,0.38644256,0.03494534,0.18356229,0.98772074
-3.31665833,19.92613551,1.60527684,17.63601221,0.38623505,0.03450916,0.18321755,0.99525894
-3.31065533,20.04620671,1.60507795,17.74558587,0.38556343,0.03405144,0.18245029,1.00165316
-3.30465233,20.16825347,1.60203997,17.85974630,0.38443684,0.03357419,0.18127098,1.00685018
-3.29864932,20.29042637,1.59623345,17.97667994,0.38287076,0.03307948,0.17969621,1.01081127
-3.29264632,20.41061207,1.58776102,18.09428827,0.38088595,0.03256942,0.17774789,1.01351137
-3.28664332,20.52642521,1.57675173,18.21018443,0.37850720,0.03204605,0.17545240,1.01493817
-3.28064032,20.63521172,1.56335494,18.32170126,0.37576204,0.03151134,0.17283957,1.01509088
-3.27463732,20.73406538,1.54773436,18.42591199,0.37267942,0.03096710,0.16994165,1.01397909
-3.26863432,20.81985879,1.53006239,18.51966492,0.36928847,0.03041494,0.16679236,1.01162156
-3.26263132,20.88928964,1.51051492,18.59963223,0.36561737,0.02985624,0.16342584,1.00804501
-3.25662831,20.93894187,1.48926696,18.66237288,0.36169239,0.02929213,0.15987583,1.00328306
-3.25062531,20.96536074,1.46648915,18.70440813,0.35753719,0.02872350,0.15617483,0.99737529
-3.24462231,20.96513984,1.44234512,18.72230804,0.35317231,0.02815094,0.15235349,0.99036629
-3.23861931,20.93501735,1.41699000,18.71278597,0.34861500,0.02757484,0.14844011,0.98230497
-3.23261631,20.87197784,1.39056967,18.67279792,0.34387924,0.02699537,0.14446034,0.97324382
-3.22661331,20.77335570,1.36322099,18.59964268,0.33897607,0.02641255,0.14043702,0.96323836
-3.22061031,20.63693586,1.33507266,18.49105875,0.33391414,0.02582628,0.13639022,0.95234655
-3.21460730,20.46104701,1.30624662,18.34531372,0.32870035,0.02523641,0.13233743,0.94062830
-3.20860430,20.24464331,1.27685986,18.16128200,0.32334078,0.02464280,0.12829386,0.92814504
-3.20260130,19.98737043,1.24702634,17.93850729,0.31784155,0.02404536,0.12427288,0.91495922
-3.19659830,19.68961258,1.21685902,17.67724660,0.31220981,0.02344415,0.12028655,0.90113403
-3.19059530,19.35251815,1.18647171,17.37849345,0.30645466,0.02283938,0.11634615,0.88673301
-3.18459230,18.97800227,1.15598071,17.04397905,0.30058802,0.02223147,0.11246280,0.87181997
-3.17858929,18.56872585,1.12550610,16.67615064,0.29462536,0.02162111,0.10864798,0.85645885
-3.17258629,18.12805148,1.09517274,16.27812786,0.28858630,0.02100923,0.10491407,0.84071390
-3.16658329,17.65997785,1.06511079,15.85363848,0.28249510,0.02039705,0.10127478,0.82464991
-3.16058029,17.16905487,1.03545587,15.40693580,0.27638082,0.01978608,0.09774550,0.80833276
-3.15457729,16.66028287,1.00634887,14.94270077,0.27027744,0.01917807,0.09434350,0.79182996
-3.14857429,16.13899933,0.97793542,14.46593260,0.26422370,0.01857506,0.09108804,0.77521152
-3.14257129,15.61075734,0.95036507,13.98183142,0.25826275,0.01797931,0.08800030,0.75855072
-3.13656828,15.08119994,0.92379027,13.49567745,0.25244169,0.01739326,0.08510323,0.74192499
-3.13056528,14.55593444,0.89836507,13.01271045,0.24681085,0.01681956,0.08242120,0.72541664
-3.12456228,14.04041071,0.87424375,12.53801332,0.24142306,0.01626095,0.07997958,0.70911347
-3.11855928,13.53980694,0.85157924,12.07640340,0.23633268,0.01572029,0.07780416,0.69310901
-3.11255628,13.05892593,0.83052153,11.63233420,0.23159466,0.01520048,0.07592056,0.67750248
-3.10655328,12.60210445,0.81121594,11.20981024,0.22726346,0.01470442,0.07435352,0.66239823
-3.10055028,12.17313752,0.79380134,10.81231658,0.22339199,0.01423497,0.07312614,0.64790482
-3.09454727,11.77521903,0.77840842,10.44276444,0.22003057,0.01379492,0.07225920,0.63413347
-3.08854427,11.41089935,0.76515791,10.10345331,0.21722594,0.01338690,0.07177042,0.62119623
-3.08254127,11.08206018,0.75415897,9.79604995,0.21502035,0.01301338,0.07167388,0.60920363
-3.07653827,10.78990645,0.74550762,9.52158359,0.21345077,0.01267659,0.07197940,0.59826219
-3.07053527,10.53497456,0.73928553,9.28045667,0.21254832,0.01237850,0.07269221,0.58847173
-3.06453227,10.31715594,0.73555896,9.07247005,0.21233784,0.01212075,0.07381267,0.57992281
-3.05852926,10.13573464,0.73437821,8.89686097,0.21283774,0.01190466,0.07533618,0.57269433
-3.05252626,9.98943745,0.73577741,8.75235243,0.21406007,0.01173113,0.07725331,0.56685158
-3.04652326,9.87649466,0.73977496,8.63721186,0.21601089,0.01160070,0.07955011,0.56244486
-3.04052026,9.79470964,0.74637442,8.54931729,0.21869088,0.01151347,0.08220867,0.55950880
-3.03451726,9.74153516,0.75556602,8.48622895,0.22209622,0.01146918,0.08520776,0.55806242
-3.02851426,9.71415421,0.76732876,8.44526418,0.22621973,0.01146713,0.08852379,0.55811012
-3.02251126,9.70956315,0.78163297,8.42357362,0.23105212,0.01150633,0.09213175,0.55964341
-3.01650825,9.72465505,0.79844330,8.41821677,0.23658351,0.01158544,0.09600637,0.56264334
-3.01050525,9.75630080,0.81772200,8.42623478,0.24280487,0.01170289,0.10012324,0.56708365
-3.00450225,9.80142612,0.83943222,8.44471909,0.24970960,0.01185695,0.10445996,0.57293419
-2.99849925,9.85708243,0.86354136,8.47087398,0.25729490,0.01204579,0.10899720,0.58016463
-2.99249625,9.92050974,0.89002390,8.50207203,0.26556305,0.01226758,0.11371962,0.58874808
-2.98649325,9.98919035,0.91886384,8.53590119,0.27452235,0.01252057,0.11861661,0.59866435
-2.98049025,10.06089196,0.95005618,8.57020296,0.28418777,0.01280315,0.12368272,0.60990270
-2.97448724,10.13369951,0.98360752,8.60310097,0.29458114,0.01311396,0.12891786,0.62246367
-2.96848424,10.20603527,1.01953530,8.63301997,0.30573080,0.01345193,0.13432711,0.63636004
-2.96248124,10.27666710,1.05786582,8.65869541,0.31767085,0.01381629,0.13992019,0.65161649
-2.95647824,10.34470518,1.09863070,8.67917377,0.33043973,0.01420661,0.14571055,0.66826816
-2.95047524,10.40958782,1.14186196,8.69380460,0.34407826,0.01462278,0.15171412,0.68635785
-2.94447224,10.47105725,1.18758574,8.70222470,0.35862731,0.01506495,0.15794778,0.70593218
-2.93846923,10.52912659,1.23581471,8.70433574,0.37412487,0.01553349,0.16442749,0.72703661
-2.93246623,10.58403938,1.28653970,8.70027597,0.39060287,0.01602886,0.17116631,0.74970969
-2.92646323,10.63622320,1.33972061,8.69038747,0.40808381,0.01655150,0.17817224,0.77397680
-2.92046023,10.68623910,1.39527724,8.67517971,0.42657724,0.01710172,0.18544617,0.79984363
-2.91445723,10.73472857,1.45308044,8.65529073,0.44607649,0.01767950,0.19297977,0.82728978
-2.90845423,10.78235987,1.51294421,8.63144699,0.46655555,0.01828439,0.20075379,0.85626294
-2.90245123,10.82977556,1.57461923,8.60442289,0.48796651,0.01891532,0.20873650,0.88667391
-2.89644822,10.87754297,1.63778843,8.57500114,0.51023763,0.01957050,0.21688274,0.91839280
-2.89044522,10.92610936,1.70206503,8.54393492,0.53327223,0.02024729,0.22513335,0.95124680
-2.88444222,10.97576337,1.76699363,8.51191298,0.55694851,0.02094215,0.23341523,0.98501973
-2.87843922,11.02660425,1.83205441,8.47952854,0.58112043,0.02165058,0.24164213,1.01945339
-2.87243622,11.07851995,1.89667079,8.44725298,0.60561959,0.02236713,0.24971591,1.05425100
-2.86643322,11.13117529,1.96022041,8.41541521,0.63025832,0.02308548,0.25752864,1.08908249
-2.86043022,11.18401051,2.02204927,8.38418740,0.65483361,0.02379851,0.26496513,1.12359164
-2.85442721,11.23625071,2.08148862,8.35357762,0.67913212,0.02449848,0.27190609,1.15740476
-2.84842421,11.28692583,2.13787399,8.32342970,0.70293569,0.02517720,0.27823162,1.19014066
-2.84242121,11.33490052,2.19056568,8.29343050,0.72602758,0.02582628,0.28382508,1.22142135
-2.83641821,11.37891282,2.23896980,8.26312424,0.74819875,0.02643734,0.28857693,1.25088327
-2.83041521,11.41762010,2.28255897,8.23193333,0.76925424,0.02700234,0.29238872,1.27818830
-2.82441221,11.44965019,2.32089159,8.19918499,0.78901916,0.02751379,0.29517671,1.30303427
-2.81840920,11.47365550,2.35362889,8.16414231,0.80734410,0.02796503,0.29687523,1.32516437
-2.81240620,11.48836759,2.38054876,8.12603846,0.82410968,0.02835046,0.29743944,1.34437504
-2.80640320,11.49264957,2.40155560,8.08411235,0.83922998,0.02866575,0.29684752,1.36052209
-2.80040020,11.48554381,2.41668572,8.03764402,0.85265477,0.02890799,0.29510204,1.37352464
-2.79439720,11.46631251,2.42610784,7.98598809,0.86437031,0.02907577,0.29223051,1.38336681
-2.78839420,11.43446924,2.43011851,7.92860351,0.87439883,0.02916927,0.28828514,1.39009704
-2.78239120,11.38979964,2.42913276,7.86507819,0.88279654,0.02919021,0.28334164,1.39382517
-2.77638819,11.33237049,2.42366997,7.79514742,0.88965041,0.02914182,0.27749736,1.39471729
-2.77038519,11.26252654,2.41433594,7.71870503,0.89507380,0.02902871,0.27086855,1.39298882
-2.76438219,11.18087551,2.40180154,7.63580718,0.89920123,0.02885668,0.26358716,1.38889594
-2.75837919,11.08826203,2.38677909,7.54666857,0.90218241,0.02863257,0.25579701,1.38272588
-2.75237619,10.98573204,2.36999735,7.45165160,0.90417600,0.02836398,0.24764978,1.37478650
-2.74637319,10.87448967,2.35217619,7.35124937,0.90534320,0.02805907,0.23930070,1.36539551
-2.74037019,10.75584889,2.33400203,7.24606370,0.90584162,0.02772627,0.23090436,1.35486988
-2.73436718,10.63118261,2.31610501,7.13677952,0.90581956,0.02737408,0.22261059,1.34351572
-2.72836418,10.50187174,2.29903878,7.02413732,0.90541109,0.02701081,0.21456068,1.33161916
-2.72236118,10.36925700,2.28326367,6.90890519,0.90473196,0.02664436,0.20688398,1.31943836
-2.71635818,10.23459558,2.26913392,6.79185207,0.90387656,0.02628211,0.19969508,1.30719703
-2.71035518,10.09902475,2.25688923,6.67372347,0.90291603,0.02593069,0.19309158,1.29507957
-2.70435218,9.96353382,2.24665092,6.55522090,0.90189747,0.02559592,0.18715244,1.28322796
-2.69834917,9.82894533,2.23842275,6.43698572,0.90084425,0.02528274,0.18193706,1.27174039
-2.69234617,9.69590579,2.23209610,6.31958777,0.89975731,0.02499512,0.17748503,1.26067158
-2.68634317,9.56488573,2.22745924,6.20351906,0.89861732,0.02473611,0.17381639,1.25003482
-2.68034017,9.43618814,2.22421015,6.08919194,0.89738750,0.02450780,0.17093261,1.23980531
-2.67433717,9.30996411,2.22197225,5.97694143,0.89601698,0.02431138,0.16881792,1.22992486
-2.66833417,9.18623406,2.22031230,5.86703071,0.89444440,0.02414717,0.16744112,1.22030756
-2.66233117,9.06491264,2.21875973,5.75965887,0.89260162,0.02401471,0.16675772,1.21084613
-2.65632816,8.94583542,2.21682651,5.65496988,0.89041729,0.02391279,0.16671221,1.20141878
-2.65032516,8.82878559,2.21402688,5.55306179,0.88782022,0.02383956,0.16724048,1.19189615
-2.64432216,8.71351884,2.20989603,5.45399524,0.88474235,0.02379259,0.16827232,1.18214818
-2.63831916,8.59978520,2.20400722,5.35780057,0.88112122,0.02376893,0.16973368,1.17205049
-2.63231616,8.48734676,2.19598666,5.26448316,0.87690193,0.02376521,0.17154895,1.16149019
-2.62631316,8.37599067,2.18552570,5.17402658,0.87203863,0.02377774,0.17364292,1.15037081
-2.62031016,8.26553737,2.17239009,5.08639389,0.86649542,0.02380251,0.17594252,1.13861619
-2.61430715,8.15584411,2.15642601,5.00152708,0.86024696,0.02383537,0.17837822,1.12617337
-2.60830415,8.04680468,2.13756293,4.91934541,0.85327860,0.02387204,0.18088519,1.11301420
-2.60230115,7.93834595,2.11581341,4.83974311,0.84558634,0.02390826,0.18340407,1.09913593
