energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-3.47273637,2.45112517,0.00644833,0.39043778,0.57630675,0.55931540,1.48944041,0.00000000,1.05346217,0.45811042
-3.46673337,2.48657724,0.00647184,0.40716649,0.58964821,0.55888368,1.49525978,0.00000000,1.08915429,0.46537548
-3.46073037,2.51998218,0.00645201,0.42465906,0.60163689,0.55939982,1.49777039,0.00000000,1.12370382,0.47200211
-3.45472736,2.55060463,0.00638867,0.44256884,0.61205274,0.56085781,1.49684144,0.00000000,1.15655230,0.47782081
-3.44872436,2.57782723,0.00628264,0.46054897,0.62070622,0.56326674,1.49244163,0.00000000,1.18719785,0.48268625
-3.44272136,2.60115475,0.00613574,0.47825696,0.62744108,0.56664830,1.48463705,0.00000000,1.21519764,0.48647878
-3.43671836,2.62021346,0.00595068,0.49535934,0.63213656,0.57103290,1.47358497,0.00000000,1.24016907,0.48910509
-3.43071536,2.63474618,0.00573093,0.51153639,0.63470867,0.57645456,1.45952419,0.00000000,1.26178981,0.49049811
-3.42471236,2.64460328,0.00548066,0.52648680,0.63511066,0.58294488,1.44276205,0.00000000,1.27979685,0.49061624
-3.41870935,2.64973031,0.00520451,0.53993218,0.63333254,0.59052634,1.42365882,0.00000000,1.29398461,0.48944183
-3.41270635,2.65015288,0.00490750,0.55162123,0.62939976,0.59920533,1.40261021,0.00000000,1.30420230,0.48697925
-3.40670335,2.64595972,0.00459481,0.56133359,0.62337088,0.60896531,1.38002877,0.00000000,1.31035068,0.48325232
-3.40070035,2.63728472,0.00427169,0.56888310,0.61533457,0.61976045,1.35632498,0.00000000,1.31237839,0.47830156
-3.39469735,2.62428892,0.00394323,0.57412045,0.60540587,0.63151015,1.33188900,0.00000000,1.31027799,0.47218118
-3.38869435,2.60714345,0.00361428,0.57693518,0.59372180,0.64409479,1.30707384,0.00000000,1.30408200,0.46495599
-3.38269135,2.58601406,0.00328935,0.57725678,0.58043674,0.65735312,1.28218079,0.00000000,1.29385890,0.45669843
-3.37668834,2.56104823,0.00297244,0.57505514,0.56571750,0.67108139,1.25744765,0.00000000,1.27970942,0.44748572
-3.37068534,2.53236531,0.00266705,0.57034005,0.54973838,0.68503443,1.23304045,0.00000000,1.26176303,0.43739740
-3.36468234,2.50005014,0.00237610,0.56315992,0.53267647,0.69892888,1.20904884,0.00000000,1.24017488,0.42651312
-3.35867934,2.46415046,0.00210191,0.55359969,0.51470728,0.71244837,1.18548534,0.00000000,1.21512309,0.41491099
-3.35267634,2.42467802,0.00184621,0.54177814,0.49600089,0.72525060,1.16228858,0.00000000,1.18680642,0.40266631
-3.34667334,2.38161340,0.00161015,0.52784445,0.47671874,0.73697611,1.13932998,0.00000000,1.15544240,0.38985084
-3.34067034,2.33491393,0.00139437,0.51197428,0.45701122,0.74725839,1.11642380,0.00000000,1.12126566,0.37653248
-3.33466733,2.28452435,0.00119901,0.49436557,0.43701598,0.75573487,1.09333979,0.00000000,1.08452662,0.36277543
-3.32866433,2.23038944,0.00102380,0.47523390,0.41685704,0.76205854,1.06981780,0.00000000,1.04549018,0.34864062
-3.32266133,2.17246783,0.00086812,0.45480791,0.39664473,0.76590937,1.04558366,0.00000000,1.00443467,0.33418652
-3.31665833,2.11074622,0.00073106,0.43332461,0.37647617,0.76700541,1.02036540,0.00000000,0.96165055,0.31947004
-3.31065533,2.04525301,0.00061152,0.41102490,0.35643646,0.76511274,0.99390906,0.00000000,0.91743918,0.30454756
-3.30465233,1.97607070,0.00050823,0.38814934,0.33660020,0.76005406,0.96599339,0.00000000,0.87211134,0.28947601
-3.29864932,1.90334625,0.00041986,0.36493428,0.31703335,0.75171549,0.93644260,0.00000000,0.82598558,0.27431378
-3.29264632,1.82729882,0.00034504,0.34160847,0.29779522,0.74005116,0.90513676,0.00000000,0.77938635,0.25912151
-3.28664332,1.74822454,0.00028241,0.31839016,0.27894044,0.72508559,0.87201929,0.00000000,0.73264197,0.24396270
-3.28064032,1.66649795,0.00023070,0.29548483,0.26052085,0.70691363,0.83710145,0.00000000,0.68608250,0.22890399
-3.27463732,1.58257024,0.00018873,0.27308350,0.24258710,0.68569812,0.80046353,0.00000000,0.64003756,0.21401524
-3.26863432,1.49696421,0.00015542,0.25136164,0.22518999,0.66166523,0.76225306,0.00000000,0.59483418,0.19936935
-3.26263132,1.41026646,0.00012988,0.23047874,0.20838144,0.63509794,0.72268006,0.00000000,0.55079488,0.18504178
-3.25662831,1.32311721,0.00011134,0.21057842,0.19221509,0.60632781,0.68200989,0.00000000,0.50823600,0.17110992
-3.25062531,1.23619824,0.00009923,0.19178914,0.17674658,0.57572541,0.64055404,0.00000000,0.46746642,0.15765234
-3.24462231,1.15021973,0.00009316,0.17422529,0.16203348,0.54369008,0.59865945,0.00000000,0.42878682,0.14474792
-3.23861931,1.06590654,0.00009292,0.15798883,0.14813496,0.51063904,0.55669701,0.00000000,0.39248945,0.13247495
-3.23261631,0.98398469,0.00009851,0.14317114,0.13511130,0.47699675,0.51504977,0.00000000,0.35885845,0.12091032
-3.22661331,0.90516856,0.00011010,0.12985517,0.12302319,0.44318451,0.47410144,0.00000000,0.32817082,0.11012881
-3.22061031,0.83014927,0.00012807,0.11811765,0.11193102,0.40961094,0.43422565,0.00000000,0.30069780,0.10020240
-3.21460730,0.75958476,0.00015298,0.10803137,0.10189411,0.37666350,0.39577644,0.00000000,0.27670666,0.09119988
-3.20860430,0.69409157,0.00018558,0.09966733,0.09296996,0.34470128,0.35908029,0.00000000,0.25646274,0.08318654
-3.20260130,0.63423864,0.00022679,0.09309662,0.08521346,0.31404919,0.32442988,0.00000000,0.24023145,0.07622397
-3.19659830,0.58054290,0.00027771,0.08839202,0.07867626,0.28499376,0.29207960,0.00000000,0.22828006,0.07037007
-3.19059530,0.53346650,0.00033958,0.08562908,0.07340594,0.25778021,0.26224299,0.00000000,0.22087901,0.06567900
-3.18459230,0.49341544,0.00041378,0.08488666,0.06944537,0.23261110,0.23509176,0.00000000,0.21830241,0.06220126
-3.17858929,0.46073911,0.00050179,0.08624680,0.06683179,0.20964614,0.21075646,0.00000000,0.22082752,0.05998362
-3.17258629,0.43573040,0.00060520,0.08979392,0.06559597,0.18900307,0.18932826,0.00000000,0.22873293,0.05906896
-3.16658329,0.41862592,0.00072559,0.09561316,0.06576111,0.17075948,0.17086183,0.00000000,0.24229528,0.05949592
-3.16058029,0.40960591,0.00086460,0.10378803,0.06734161,0.15495521,0.15537880,0.00000000,0.26178427,0.06129835
-3.15457729,0.40879354,0.00102380,0.11439727,0.07034168,0.14159529,0.14287160,0.00000000,0.28745609,0.06450445
-3.14857429,0.41625327,0.00120464,0.12751102,0.07475381,0.13065307,0.13330736,0.00000000,0.31954502,0.06913561
-3.14257129,0.43198822,0.00140844,0.14318641,0.08055710,0.12207343,0.12663158,0.00000000,0.35825361,0.07520505
-3.13656828,0.45593647,0.00163630,0.16146261,0.08771557,0.11577598,0.12277149,0.00000000,0.40374137,0.08271615
-3.13056528,0.48796641,0.00188903,0.18235576,0.09617651,0.11165805,0.12163866,0.00000000,0.45611253,0.09166059
-3.12456228,0.52787143,0.00216710,0.20585360,0.10586904,0.10959746,0.12313116,0.00000000,0.51540311,0.10201639
-3.11855928,0.57536427,0.00247056,0.23191042,0.11670282,0.10945510,0.12713488,0.00000000,0.58156786,0.11374591
-3.11255628,0.63007139,0.00279903,0.26044228,0.12856738,0.11107719,0.13352422,0.00000000,0.65446763,0.12679395
-3.10655328,0.69152806,0.00315158,0.29132293,0.14133179,0.11429740,0.14216214,0.00000000,0.73385773,0.14108604
-3.10055028,0.75917456,0.00352677,0.32438055,0.15484512,0.11893874,0.15289979,0.00000000,0.81937792,0.15652701
-3.09454727,0.83235411,0.00392255,0.35939566,0.16893758,0.12481551,0.16557572,0.00000000,0.91054466,0.17300009
-3.08854427,0.91031295,0.00433631,0.39610027,0.18342253,0.13173509,0.18001495,0.00000000,1.00674618,0.19036649
-3.08254127,0.99220322,0.00476484,0.43417854,0.19809919,0.13949989,0.19602809,0.00000000,1.10724088,0.20846561
-3.07653827,1.07708871,0.00520436,0.47326900,0.21275634,0.14790939,0.21341069,0.00000000,1.21115951,0.22711597
-3.07053527,1.16395394,0.00565057,0.51296844,0.22717659,0.15676239,0.23194296,0.00000000,1.31751144,0.24611694
-3.06453227,1.25171656,0.00609870,0.55283736,0.24114136,0.16585936,0.25139011,0.00000000,1.42519522,0.26525115
-3.05852926,1.33924301,0.00654359,0.59240708,0.25443628,0.17500503,0.27150338,0.00000000,1.53301342,0.28428771
-3.05252626,1.42536720,0.00697975,0.63118826,0.26685690,0.18401117,0.29202195,0.00000000,1.63969172,0.30298610
-3.04652326,1.50891194,0.00740151,0.66868062,0.27821441,0.19269934,0.31267572,0.00000000,1.74390187,0.32110070
-3.04052026,1.58871241,0.00780312,0.70438372,0.28834120,0.20090385,0.33318892,0.00000000,1.84428806,0.33838580
-3.03451726,1.66364127,0.00817887,0.73780841,0.29709600,0.20847451,0.35328469,0.00000000,1.93949620,0.35460099
-3.02851426,1.73263442,0.00852321,0.76848866,0.30436830,0.21527933,0.37269035,0.00000000,2.02820514,0.36951679
-3.02251126,1.79471674,0.00883093,0.79599334,0.31008198,0.22120689,0.39114322,0.00000000,2.10915915,0.38292030
-3.01650825,1.84902683,0.00909726,0.81993765,0.31419786,0.22616847,0.40839696,0.00000000,2.18120042,0.39462063
-3.01050525,1.89483997,0.00931800,0.83999373,0.31671503,0.23009954,0.42422793,0.00000000,2.24330071,0.40445414
-3.00450225,1.93158821,0.00948965,0.85590015,0.31767101,0.23296092,0.43844153,0.00000000,2.29459081,0.41228902
-2.99849925,1.95887706,0.00960951,0.86746981,0.31714047,0.23473919,0.45087800,0.00000000,2.33438690,0.41802918
-2.99249625,1.97649776,0.00967577,0.87459606,0.31523279,0.23544653,0.46141758,0.00000000,2.36221257,0.42161736
-2.98649325,1.98443477,0.00968756,0.87725666,0.31208835,0.23511985,0.46998464,0.00000000,2.37781563,0.42303714
-2.98049025,1.98286784,0.00964499,0.87551548,0.30787380,0.23381928,0.47655048,0.00000000,2.38117884,0.42231392
-2.97448724,1.97216855,0.00954921,0.86952178,0.30277636,0.23162605,0.48113470,0.00000000,2.37252399,0.41951465
-2.96848424,1.95289123,0.00940232,0.85950693,0.29699752,0.22863973,0.48380495,0.00000000,2.35230890,0.41474647
-2.96248124,1.92575833,0.00920740,0.84577882,0.29074623,0.22497505,0.48467492,0.00000000,2.32121720,0.40815408
-2.95647824,1.89164083,0.00896841,0.82871396,0.28423190,0.22075832,0.48390071,0.00000000,2.28014117,0.39991606
-2.95047524,1.85153405,0.00869009,0.80874750,0.27765759,0.21612357,0.48167555,0.00000000,2.23015792,0.39024023
-2.94447224,1.80652994,0.00837786,0.78636159,0.27121335,0.21120858,0.47822320,0.00000000,2.17249990,0.37935804
-2.93846923,1.75778652,0.00803767,0.76207236,0.26507034,0.20615093,0.47379013,0.00000000,2.10852049,0.36751851
-2.93246623,1.70649587,0.00767587,0.73641607,0.25937562,0.20108425,0.46863691,0.00000000,2.03965615,0.35498153
-2.92646323,1.65385157,0.00729904,0.70993485,0.25424804,0.19613472,0.46302927,0.00000000,1.96738638,0.34201118
-2.92046023,1.60101703,0.00691380,0.68316255,0.24977524,0.19141803,0.45722899,0.00000000,1.89319297,0.32886891
-2.91445723,1.54909572,0.00652667,0.65661121,0.24601189,0.18703693,0.45148527,0.00000000,1.81852026,0.31580716
-2.90845423,1.49910442,0.00614390,0.63075864,0.24297930,0.18307933,0.44602688,0.00000000,1.74473765,0.30306347
-2.90245123,1.45195043,0.00577133,0.60603752,0.24066630,0.17961712,0.44105537,0.00000000,1.67310588,0.29085526
-2.89644822,1.40841349,0.00541422,0.58282634,0.23903134,0.17670569,0.43673973,0.00000000,1.60474822,0.27937554
-2.89044522,1.36913285,0.00507719,0.56144241,0.23800581,0.17438410,0.43321262,0.00000000,1.54062741,0.26878965
-2.88444222,1.33459971,0.00476410,0.54213728,0.23749830,0.17267594,0.43056832,0.00000000,1.48152904,0.25923300
-2.87843922,1.30515513,0.00447797,0.52509432,0.23739964,0.17159067,0.42886232,0.00000000,1.42805175,0.25080991
-2.87243622,1.28099303,0.00422097,0.51042870,0.23758855,0.17112542,0.42811265,0.00000000,1.38060405,0.24359353
-2.86643322,1.26216767,0.00399442,0.49818940,0.23793750,0.17126708,0.42830252,0.00000000,1.33940764,0.23762671
-2.86043022,1.24860518,0.00379879,0.48836311,0.23831875,0.17199460,0.42938420,0.00000000,1.30450653,0.23292362
-2.85442721,1.24011795,0.00363373,0.48087975,0.23861004,0.17328120,0.43128386,0.00000000,1.27578116,0.22947217
-2.84842421,1.23642120,0.00349819,0.47561912,0.23869993,0.17509649,0.43390681,0.00000000,1.25296661,0.22723688
-2.84242121,1.23715063,0.00339048,0.47241841,0.23849239,0.17740836,0.43714309,0.00000000,1.23567365,0.22616201
-2.83641821,1.24188022,0.00330839,0.47108011,0.23791061,0.18018440,0.44087285,0.00000000,1.22341171,0.22617495
-2.83041521,1.25013947,0.00324930,0.47138007,0.23689980,0.18339301,0.44497139,0.00000000,1.21561248,0.22718950
-2.82441221,1.26142922,0.00321032,0.47307522,0.23542899,0.18700388,0.44931351,0.00000000,1.21165332,0.22910904
-2.81840920,1.27523568,0.00318842,0.47591082,0.23349173,0.19098817,0.45377708,0.00000000,1.21087946,0.23182944
-2.81240620,1.29104233,0.00318058,0.47962701,0.23110583,0.19531813,0.45824576,0.00000000,1.21262446,0.23524162
-2.80640320,1.30833960,0.00318388,0.48396455,0.22831212,0.19996647,0.46261079,0.00000000,1.21622828,0.23923379
-2.80040020,1.32663234,0.00319565,0.48866959,0.22517248,0.20490546,0.46677201,0.00000000,1.22105294,0.24369332
-2.79439720,1.34544556,0.00321356,0.49349775,0.22176721,0.21010597,0.47063821,0.00000000,1.22649540,0.24850830
-2.78839420,1.36432866,0.00323568,0.49821735,0.21819201,0.21553650,0.47412695,0.00000000,1.23199803,0.25356888
-2.78239120,1.38285870,0.00326058,0.50261205,0.21455461,0.22116245,0.47716420,0.00000000,1.23705676,0.25876840
-2.77638819,1.40064329,0.00328735,0.50648305,0.21097149,0.22694567,0.47968388,0.00000000,1.24122736,0.26400451
-2.77038519,1.41732351,0.00331562,0.50965100,0.20756457,0.23284441,0.48162762,0.00000000,1.24413022,0.26918014
-2.76438219,1.43257737,0.00334555,0.51195781,0.20445817,0.23881376,0.48294483,0.00000000,1.24545402,0.27420469
-2.75837919,1.44612393,0.00337780,0.51326853,0.20177637,0.24480654,0.48359338,0.00000000,1.24495879,0.27899519
-2.75237619,1.45772849,0.00341347,0.51347325,0.19964065,0.25077472,0.48354065,0.00000000,1.24247861,0.28347762
-2.74637319,1.46720851,0.00345406,0.51248932,0.19816800,0.25667114,0.48276534,0.00000000,1.23792404,0.28758828
-2.74037019,1.47444032,0.00350131,0.51026364,0.19746937,0.26245159,0.48125961,0.00000000,1.23128462,0.29127522
-2.73436718,1.47936593,0.00355715,0.50677505,0.19764841,0.26807701,0.47903162,0.00000000,1.22263119,0.29449960
-2.72836418,1.48199974,0.00362357,0.50203672,0.19880047,0.27351567,0.47610813,0.00000000,1.21211789,0.29723691
-2.72236118,1.48243424,0.00370247,0.49609831,0.20101171,0.27874513,0.47253703,0.00000000,1.19998362,0.29947795
-2.71635818,1.48084426,0.00379559,0.48904769,0.20435820,0.28375383,0.46838942,0.00000000,1.18655259,0.30122939
-2.71035518,1.47748893,0.00390431,0.48101207,0.20890502,0.28854223,0.46376101,0.00000000,1.17223339,0.30251391
-2.70435218,1.47271093,0.00402962,0.47215819,0.21470518,0.29312323,0.45877255,0.00000000,1.15751639,0.30336970
-2.69834917,1.46693246,0.00417194,0.46269151,0.22179838,0.29752191,0.45356917,0.00000000,1.14296891,0.30384945
-2.69234617,1.46064772,0.00433111,0.45285407,0.23020959,0.30177457,0.44831836,0.00000000,1.12922785,0.30401855
-2.68634317,1.45441184,0.00450629,0.44292110,0.23994758,0.30592704,0.44320658,0.00000000,1.11698964,0.30395285
-2.68034017,1.44882633,0.00469593,0.43319612,0.25100322,0.31003236,0.43843455,0.00000000,1.10699738,0.30373571
-2.67433717,1.44452158,0.00489778,0.42400474,0.26334802,0.31414801,0.43421127,0.00000000,1.10002521,0.30345472
-2.66833417,1.44213690,0.00510890,0.41568716,0.27693270,0.31833280,0.43074701,0.00000000,1.09686025,0.30319803
-2.66233117,1.44229889,0.00532573,0.40858958,0.29168613,0.32264366,0.42824559,0.00000000,1.09828236,0.30305067
-2.65632816,1.44559923,0.00554415,0.40305478,0.30751477,0.32713253,0.42689623,0.00000000,1.10504246,0.30309077
-2.65032516,1.45257259,0.00575961,0.39941210,0.32430267,0.33184352,0.42686547,0.00000000,1.11783982,0.30338620
-2.64432216,1.46367604,0.00596726,0.39796736,0.34191217,0.33681061,0.42828946,0.00000000,1.13729936,0.30399148
-2.63831916,1.47927063,0.00616211,0.39899280,0.36018541,0.34205591,0.43126723,0.00000000,1.16394952,0.30494537
-2.63231616,1.49960627,0.00633917,0.40271772,0.37894667,0.34758878,0.43585512,0.00000000,1.19820169,0.30626917
-2.62631316,1.52481041,0.00649363,0.40931994,0.39800551,0.35340560,0.44206294,0.00000000,1.24033192,0.30796576
-2.62031016,1.55488121,0.00662103,0.41891862,0.41716060,0.35949048,0.44985188,0.00000000,1.29046565,0.31001958
-2.61430715,1.58968544,0.00671744,0.43156855,0.43620420,0.36581665,0.45913464,0.00000000,1.34856615,0.31239735
-2.60830415,1.62896103,0.00677953,0.44725626,0.45492714,0.37234842,0.46977752,0.00000000,1.41442700,0.31504962
-2.60230115,1.67232434,0.00680477,0.46589810,0.47312392,0.37904371,0.48160471,0.00000000,1.48766917,0.31791301
-2.59629815,1.71928149,0.00679148,0.48734022,0.49059799,0.38585684,0.49440444,0.00000000,1.56774268,0.32091296
-2.59029515,1.76924323,0.00673888,0.51136074,0.50716668,0.39274136,0.50793673,0.00000000,1.65393297,0.32396692
-2.58429215,1.82154269,0.00664713,0.53767374,0.52266583,0.39965280,0.52194256,0.00000000,1.74537172,0.32698771
-2.57828914,1.87545494,0.00651732,0.56593511,0.53695361,0.40655112,0.53615370,0.00000000,1.84105188,0.32988697
-2.57228614,1.93021767,0.00635142,0.59575000,0.54991370,0.41340265,0.55030304,0.00000000,1.93984641,0.33257842
-2.56628314,1.98505196,0.00615217,0.62668166,0.56145732,0.42018145,0.56413471,0.00000000,2.04053015,0.33498091
-2.56028014,2.03918231,0.00592303,0.65826129,0.57152434,0.42686990,0.57741351,0.00000000,2.14180427,0.33702093
-2.55427714,2.09185518,0.00566801,0.68999873,0.58008327,0.43345864,0.58993320,0.00000000,2.24232243,0.33863477
-2.54827414,2.14235550,0.00539155,0.72139352,0.58713023,0.43994574,0.60152325,0.00000000,2.34071814,0.33976995
-2.54227114,2.19002056,0.00509835,0.75194615,0.59268695,0.44633517,0.61205370,0.00000000,2.43563247,0.34038616
-2.53626813,2.23425115,0.00479321,0.78116916,0.59679802,0.45263475,0.62143781,0.00000000,2.52574147,0.34045555
-2.53026513,2.27451967,0.00448092,0.80859774,0.59952748,0.45885367,0.62963257,0.00000000,2.60978274,0.33996250
-2.52426213,2.31037549,0.00416606,0.83379972,0.60095498,0.46499973,0.63663691,0.00000000,2.68658048,0.33890295
-2.51825913,2.34144754,0.00385295,0.85638466,0.60117188,0.47107652,0.64248781,0.00000000,2.75506860,0.33728326
-2.51225613,2.36744458,0.00354547,0.87601182,0.60027717,0.47708071,0.64725460,0.00000000,2.81431150,0.33511886
-2.50625313,2.38815356,0.00324705,0.89239703,0.59837386,0.48299960,0.65103167,0.00000000,2.86352207,0.33243276
-2.50025013,2.40343640,0.00296057,0.90531817,0.59556560,0.48880912,0.65393024,0.00000000,2.90207671,0.32925392
-2.49424712,2.41322580,0.00268835,0.91461923,0.59195397,0.49447243,0.65606943,0.00000000,2.92952711,0.32561571
-2.48824412,2.41752042,0.00243215,0.92021304,0.58763633,0.49993918,0.65756735,0.00000000,2.94560854,0.32155449
-2.48224112,2.41637975,0.00219317,0.92208234,0.58270438,0.50514548,0.65853262,0.00000000,2.95024459,0.31710841
-2.47623812,2.40991921,0.00197209,0.92027948,0.57724340,0.51001473,0.65905685,0.00000000,2.94354821,0.31231634
-2.47023512,2.39830540,0.00176911,0.91492453,0.57133205,0.51445909,0.65920851,0.00000000,2.92581896,0.30721720
-2.46423212,2.38175186,0.00158403,0.90620202,0.56504268,0.51838179,0.65902852,0.00000000,2.89753643,0.30184944
-2.45822911,2.36051526,0.00141630,0.89435616,0.55844212,0.52167996,0.65852781,0.00000000,2.85935003,0.29625085
-2.45222611,2.33489210,0.00126509,0.87968480,0.55159256,0.52424807,0.65768701,0.00000000,2.81206501,0.29045846
-2.44622311,2.30521567,0.00112939,0.86253223,0.54455270,0.52598178,0.65645822,0.00000000,2.75662517,0.28450876
-2.44022011,2.27185334,0.00100801,0.84328087,0.53737881,0.52678197,0.65476877,0.00000000,2.69409244,0.27843790
-2.43421711,2.23520389,0.00089971,0.82234224,0.53012568,0.52655903,0.65252678,0.00000000,2.62562382,0.27228208
-2.42821411,2.19569485,0.00080323,0.80014721,0.52284735,0.52523695,0.64962815,0.00000000,2.55244624,0.26607782
-2.42221111,2.15377966,0.00071731,0.77713610,0.51559765,0.52275740,0.64596464,0.00000000,2.47582994,0.25986234
-2.41620810,2.10993467,0.00064075,0.75374866,0.50843048,0.51908334,0.64143244,0.00000000,2.39706126,0.25367378
-2.41020510,2.06465580,0.00057245,0.73041441,0.50139978,0.51420225,0.63594100,0.00000000,2.31741553,0.24755142
-2.40420210,2.01845506,0.00051140,0.70754365,0.49455943,0.50812872,0.62942139,0.00000000,2.23813105,0.24153574
-2.39819910,1.97185672,0.00045669,0.68551930,0.48796295,0.50090639,0.62183391,0.00000000,2.16038493,0.23566838
-2.39219610,1.92539330,0.00040753,0.66469002,0.48166319,0.49260906,0.61317446,0.00000000,2.08527150,0.22999204
-2.38619310,1.87960146,0.00036326,0.64536467,0.47571199,0.48334092,0.60347937,0.00000000,2.01378421,0.22455025
-2.38019010,1.83501759,0.00032331,0.62780829,0.47015993,0.47323591,0.59282843,0.00000000,1.94680121,0.21938709
-2.37418709,1.79217337,0.00028718,0.61223971,0.46505619,0.46245598,0.58134599,0.00000000,1.88507515,0.21454674
-2.36818409,1.75159103,0.00025450,0.59883064,0.46044847,0.45118855,0.56919997,0.00000000,1.82922719,0.21007305
-2.36218109,1.71377827,0.00022493,0.58770623,0.45638297,0.43964284,0.55659894,0.00000000,1.77974509,0.20600898
-2.35617809,1.67922280,0.00019820,0.57894680,0.45290443,0.42804536,0.54378728,0.00000000,1.73698504,0.20239599
-2.35017509,1.64838621,0.00017410,0.57259060,0.45005605,0.41663456,0.53103863,0.00000000,1.70117657,0.19927329
-2.34417209,1.62169717,0.00015243,0.56863718,0.44787935,0.40565468,0.51864796,0.00000000,1.67242998,0.19667702
-2.33816908,1.59954371,0.00013302,0.56705097,0.44641371,0.39534908,0.50692240,0.00000000,1.65074523,0.19463938
-2.33216608,1.58226469,0.00011574,0.56776502,0.44569574,0.38595309,0.49617136,0.00000000,1.63602170,0.19318753
-2.32616308,1.57014029,0.00010043,0.57068425,0.44575829,0.37768676,0.48669615,0.00000000,1.62806780,0.19234253
-2.32016008,1.56338188,0.00008696,0.57568825,0.44662913,0.37074753,0.47877958,0.00000000,1.62660990,0.19211813
-2.31415708,1.56212147,0.00007521,0.58263329,0.44832952,0.36530334,0.47267580,0.00000000,1.63129983,0.19251953
-2.30815408,1.56640119,0.00006505,0.59135365,0.45087247,0.36148621,0.46860093,0.00000000,1.64172096,0.19354223
-2.30215108,1.57616334,0.00005635,0.60166215,0.45426123,0.35938681,0.46672457,0.00000000,1.65739254,0.19517082
-2.29614807,1.59124184,0.00004898,0.61335014,0.45848787,0.35905010,0.46716277,0.00000000,1.67777260,0.19737817
-2.29014507,1.61135567,0.00004281,0.62618714,0.46353245,0.36047234,0.46997255,0.00000000,1.70225991,0.20012463
-2.28414207,1.63610532,0.00003773,0.63992046,0.46936281,0.36359983,0.47514826,0.00000000,1.73019560,0.20335782
-2.27813907,1.66497279,0.00003361,0.65427512,0.47593542,0.36832926,0.48262008,0.00000000,1.76086514,0.20701276
-2.27213607,1.69732601,0.00003034,0.66895446,0.48319730,0.37450999,0.49225460,0.00000000,1.79350167,0.21101251
-2.26613307,1.73242812,0.00002782,0.68364173,0.49108923,0.38194821,0.50385762,0.00000000,1.82729141,0.21526950
-2.26013007,1.76945180,0.00002595,0.69800297,0.49955037,0.39041283,0.51717921,0.00000000,1.86138181,0.21968736
-2.25412706,1.80749880,0.00002464,0.71169137,0.50852403,0.39964310,0.53192079,0.00000000,1.89489310,0.22416346
-2.24812406,1.84562419,0.00002381,0.72435313,0.51796473,0.40935749,0.54774414,0.00000000,1.92693327,0.22859192
-2.24212106,1.88286476,0.00002340,0.73563480,0.52784594,0.41926379,0.56428204,0.00000000,1.95661667,0.23286711
-2.23611806,1.91827058,0.00002336,0.74519193,0.53816837,0.42906979,0.58115005,0.00000000,1.98308567,0.23688746
-2.23011506,1.95093837,0.00002364,0.75269867,0.54896821,0.43849426,0.59795925,0.00000000,2.00553476,0.24055941
-2.22411206,1.98004532,0.00002422,0.75785792,0.56032466,0.44727763,0.61432922,0.00000000,2.02323611,0.24380136
-2.21810905,2.00488156,0.00002507,0.76041159,0.57236641,0.45519203,0.62990077,0.00000000,2.03556533,0.24654725
-2.21210605,2.02487972,0.00002621,0.76015029,0.58527609,0.46205013,0.64434808,0.00000000,2.04202617,0.24874980
-2.20610305,2.03963983,0.00002763,0.75692208,0.59929242,0.46771235,0.65738943,0.00000000,2.04227262,0.25038291
-2.20010005,2.04894819,0.00002935,0.75063958,0.61470937,0.47209222,0.66879626,0.00000000,2.03612711,0.25144330
-2.19409705,2.05278886,0.00003140,0.74128510,0.63187198,0.47515939,0.67840009,0.00000000,2.02359359,0.25195109
-2.18809405,2.05134699,0.00003382,0.72891340,0.65116866,0.47694035,0.68609694,0.00000000,2.00486434,0.25194927
-2.18209105,2.04500343,0.00003665,0.71365188,0.67301980,0.47751669,0.69184910,0.00000000,1.98032004,0.25150211
-2.17608804,2.03432067,0.00003993,0.69569803,0.69786290,0.47702094,0.69568413,0.00000000,1.95052243,0.25069233
-2.17008504,2.02002049,0.00004373,0.67531429,0.72613466,0.47563025,0.69769122,0.00000000,1.91619978,0.24961744
-2.16408204,2.00295421,0.00004809,0.65282046,0.75825042,0.47355805,0.69801497,0.00000000,1.87822546,0.24838509
-2.15807904,1.98406676,0.00005306,0.62858398,0.79458188,0.47104425,0.69684707,0.00000000,1.83759031,0.24710790
-2.15207604,1.96435632,0.00005870,0.60300854,0.83543391,0.46834420,0.69441611,0.00000000,1.79536987,0.24589785
-2.14607304,1.94483120,0.00006505,0.57652142,0.88102159,0.46571710,0.69097623,0.00000000,1.75268777,0.24486061
-2.14007004,1.92646603,0.00007217,0.54956022,0.93144861,0.46341421,0.68679496,0.00000000,1.71067674,0.24409012
-2.13406703,1.91015937,0.00008009,0.52255948,0.98668806,0.46166754,0.68214107,0.00000000,1.67043879,0.24366358
-2.12806403,1.89669462,0.00008887,0.49593771,1.04656696,0.46067935,0.67727278,0.00000000,1.63300614,0.24363734
-2.12206103,1.88670602,0.00009854,0.47008532,1.11075534,0.46061306,0.67242714,0.00000000,1.59930454,0.24404371
-2.11605803,1.88065139,0.00010915,0.44535401,1.17876089,0.46158589,0.66781086,0.00000000,1.57012039,0.24488901
-2.11005503,1.87879286,0.00012078,0.42204774,1.24992971,0.46366352,0.66359315,0.00000000,1.54607292,0.24615292
