energy_ev,total_up,Ag_p_up,Ag_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.27913957,0.83259700,0.25950300,0.02529728,0.19467505,0.35226469,0.02340253,0.22988893,0.14469617,0.00000000
-0.27313657,0.75838055,0.23955091,0.02318915,0.17747109,0.32320315,0.02157466,0.20517255,0.12942092,0.00000000
-0.26713357,0.69323061,0.22200562,0.02134527,0.16256944,0.29780187,0.01997129,0.18302254,0.11659144,0.00000000
-0.26113057,0.63759565,0.20710881,0.01977948,0.15004975,0.27629758,0.01860667,0.16352232,0.10617100,0.00000000
-0.25512756,0.59178062,0.19505865,0.01850068,0.13995720,0.25886555,0.01749096,0.14671693,0.09810211,0.00000000
-0.24912456,0.55595540,0.18600978,0.01751296,0.13230464,0.24562171,0.01663010,0.13261818,0.09231049,0.00000000
-0.24312156,0.53016462,0.18007407,0.01681583,0.12707483,0.23662556,0.01602594,0.12121006,0.08870823,0.00000000
-0.23711856,0.51433848,0.17732206,0.01640443,0.12422276,0.23188369,0.01567636,0.11245411,0.08719648,0.00000000
-0.23111556,0.50830385,0.17778472,0.01626984,0.12367788,0.23135373,0.01557554,0.10629445,0.08766734,0.00000000
-0.22511256,0.51179544,0.18145560,0.01639939,0.12534629,0.23494853,0.01571431,0.10266241,0.09000518,0.00000000
-0.21910955,0.52446679,0.18829307,0.01677701,0.12911285,0.24254058,0.01608056,0.10148053,0.09408742,0.00000000
-0.21310655,0.54590089,0.19822267,0.01738361,0.13484327,0.25396647,0.01665975,0.10266599,0.09978489,0.00000000
-0.20710355,0.57562053,0.21113951,0.01819749,0.14238620,0.26903149,0.01743546,0.10613328,0.10696192,0.00000000
-0.20110055,0.61309844,0.22691076,0.01919482,0.15157544,0.28751433,0.01839001,0.11179622,0.11547626,0.00000000
-0.19509755,0.65776727,0.24537827,0.02035010,0.16223231,0.30917187,0.01950518,0.11956933,0.12517911,0.00000000
-0.18909455,0.70902958,0.26636122,0.02163669,0.17416820,0.33374418,0.02076286,0.12936860,0.13591523,0.00000000
-0.18309155,0.76626795,0.28965910,0.02302742,0.18718742,0.36095959,0.02214583,0.14111168,0.14752342,0.00000000
-0.17708854,0.82885508,0.31505479,0.02449516,0.20109032,0.39053987,0.02363853,0.15471770,0.15983729,0.00000000
-0.17108554,0.89616394,0.34231796,0.02601349,0.21567662,0.42220537,0.02522772,0.17010659,0.17268656,0.00000000
-0.16508254,0.96757772,0.37120859,0.02755733,0.23074899,0.45568012,0.02690326,0.18719814,0.18589876,0.00000000
-0.15907954,1.04249925,0.40148068,0.02910357,0.24611668,0.49069649,0.02865861,0.20591082,0.19930140,0.00000000
-0.15307654,1.12035957,0.43288602,0.03063171,0.26159910,0.52699947,0.03049136,0.22616029,0.21272449,0.00000000
-0.14707354,1.20062522,0.46517783,0.03212436,0.27702931,0.56435008,0.03240353,0.24785789,0.22600344,0.00000000
-0.14107054,1.28280375,0.49811417,0.03356774,0.29225705,0.60252792,0.03440164,0.27090892,0.23898202,0.00000000
-0.13506753,1.36644713,0.53146096,0.03495198,0.30715134,0.64133250,0.03649666,0.29521094,0.25151551,0.00000000
-0.12906453,1.45115256,0.56499444,0.03627133,0.32160235,0.68058326,0.03870354,0.32065205,0.26347367,0.00000000
-0.12306153,1.53656061,0.59850292,0.03752420,0.33552261,0.72011818,0.04104063,0.34710920,0.27474349,0.00000000
-0.11705853,1.62235058,0.63178771,0.03871303,0.34884716,0.75979100,0.04352867,0.37444676,0.28523162,0.00000000
-0.11105553,1.70823312,0.66466318,0.03984399,0.36153298,0.79946707,0.04618970,0.40251521,0.29486629,0.00000000
-0.10505253,1.79394057,0.69695600,0.04092644,0.37355738,0.83901817,0.04904553,0.43115020,0.30359867,0.00000000
-0.09904952,1.87921547,0.72850358,0.04197238,0.38491567,0.87831643,0.05211623,0.46017210,0.31140359,0.00000000
-0.09304652,1.96379794,0.75915190,0.04299564,0.39561806,0.91722781,0.05541840,0.48938595,0.31827967,0.00000000
-0.08704352,2.04741281,0.78875284,0.04401105,0.40568607,0.95560558,0.05896341,0.51858208,0.32424876,0.00000000
-0.08104052,2.12975741,0.81716145,0.04503355,0.41514862,0.99328427,0.06275576,0.54753746,0.32935473,0.00000000
-0.07503752,2.21049099,0.84423323,0.04607728,0.42403807,1.03007454,0.06679149,0.57601760,0.33366186,0.00000000
-0.06903452,2.28922666,0.86982190,0.04715479,0.43238630,1.06575943,0.07105700,0.60377935,0.33725263,0.00000000
-0.06303152,2.36552663,0.89377787,0.04827624,0.44022136,1.10009244,0.07552801,0.63057424,0.34022523,0.00000000
-0.05702851,2.43890146,0.91594765,0.04944883,0.44756449,1.13279763,0.08016916,0.65615250,0.34269076,0.00000000
-0.05102551,2.50881353,0.93617442,0.05067636,0.45442809,1.16357196,0.08493391,0.68026758,0.34477035,0.00000000
-0.04502251,2.57468502,0.95429991,0.05195902,0.46081439,1.19208996,0.08976510,0.70268097,0.34659204,0.00000000
-0.03901951,2.63591000,0.97016748,0.05329334,0.46671510,1.21801050,0.09459596,0.72316718,0.34828787,0.00000000
-0.03301651,2.69187032,0.98362649,0.05467243,0.47211193,1.24098553,0.09935172,0.74151874,0.34999080,0.00000000
-0.02701351,2.74195442,0.99453755,0.05608633,0.47697790,1.26067032,0.10395165,0.75755083,0.35183183,0.00000000
-0.02101051,2.78557805,1.00277854,0.05752257,0.48127936,1.27673475,0.10831148,0.77110556,0.35393718,0.00000000
-0.01500750,2.82220587,1.00825091,0.05896687,0.48497847,1.28887513,0.11234621,0.78205546,0.35642550,0.00000000
-0.00900450,2.85137246,1.01088589,0.06040386,0.48803599,1.29682583,0.11597300,0.79030629,0.35940522,0.00000000
-0.00300150,2.87270169,1.01065008,0.06181786,0.49041413,1.30037022,0.11911413,0.79579877,0.36297189,0.00000000
0.00300150,2.88592313,1.00755007,0.06319365,0.49207923,1.29935027,0.12169989,0.79850942,0.36720562,0.00000000
0.00900450,2.89088444,1.00163557,0.06451709,0.49300413,1.29367433,0.12367118,0.79845032,0.37216847,0.00000000
0.01500750,2.88755912,0.99300079,0.06577569,0.49316995,1.28332268,0.12498170,0.79566787,0.37790200,0.00000000
0.02101051,2.87604889,0.98178381,0.06695890,0.49256724,1.26835057,0.12559977,0.79024069,0.38442488,0.00000000
0.02701351,2.85658068,0.96816380,0.06805835,0.49119649,1.24888856,0.12550939,0.78227669,0.39173066,0.00000000
0.03301651,2.82949826,0.95235624,0.06906776,0.48906775,1.22514025,0.12471080,0.77190960,0.39978588,0.00000000
0.03901951,2.79524904,0.93460615,0.06998275,0.48619978,1.19737738,0.12322033,0.75929501,0.40852847,0.00000000
0.04502251,2.75436682,0.91517979,0.07080044,0.48261845,1.16593275,0.12106961,0.74460620,0.41786681,0.00000000
0.05102551,2.70745142,0.89435517,0.07151894,0.47835478,1.13119118,0.11830418,0.72802985,0.42767939,0.00000000
0.05702851,2.65514642,0.87241196,0.07213672,0.47344276,1.09357901,0.11498159,0.70976199,0.43781530,0.00000000
0.06303152,2.59811631,0.84962124,0.07265200,0.46791701,1.05355259,0.11116909,0.69000406,0.44809575,0.00000000
0.06903452,2.53702418,0.82623592,0.07306214,0.46181065,1.01158643,0.10694107,0.66895939,0.45831651,0.00000000
0.07503752,2.47251138,0.80248209,0.07336311,0.45515339,0.96816126,0.10237631,0.64683015,0.46825154,0.00000000
0.08104052,2.40517990,0.77855213,0.07354914,0.44797017,0.92375274,0.09755525,0.62381472,0.47765775,0.00000000
0.08704352,2.33557860,0.75459966,0.07361249,0.44028026,0.87882096,0.09255738,0.60010551,0.48628071,0.00000000
0.09304652,2.26419363,0.73073693,0.07354344,0.43209706,0.83380136,0.08745891,0.57588732,0.49386134,0.00000000
0.09904952,2.19144343,0.70703449,0.07333057,0.42342850,0.78909700,0.08233070,0.55133601,0.50014329,0.00000000
0.10505253,2.11767827,0.68352334,0.07296112,0.41427809,0.74507262,0.07723673,0.52661753,0.50488089,0.00000000
0.11105553,2.04318404,0.66019931,0.07242170,0.40464646,0.70205033,0.07223289,0.50188723,0.50784713,0.00000000
0.11705853,1.96818980,0.63702931,0.07169902,0.39453332,0.66030714,0.06736641,0.47728934,0.50884160,0.00000000
0.12306153,1.89287829,0.61395921,0.07078085,0.38393976,0.62007400,0.06267560,0.45295663,0.50769791,0.00000000
0.12906453,1.81739861,0.59092262,0.06965695,0.37287055,0.58153648,0.05819019,0.42901011,0.50429024,0.00000000
0.13506753,1.74188013,0.56785029,0.06832006,0.36133648,0.54483668,0.05393191,0.40555883,0.49853874,0.00000000
0.14107054,1.66644681,0.54467939,0.06676683,0.34935649,0.51007637,0.04991549,0.38269975,0.49041350,0.00000000
0.14707354,1.59123083,0.52136225,0.06499860,0.33695947,0.47732098,0.04614985,0.36051760,0.47993688,0.00000000
0.15307654,1.51638517,0.49787412,0.06302206,0.32418561,0.44660439,0.04263949,0.33908495,0.46718404,0.00000000
0.15907954,1.44209422,0.47421946,0.06084970,0.31108734,0.41793419,0.03938592,0.31846227,0.45228168,0.00000000
0.16508254,1.36858223,0.45043668,0.05850005,0.29772968,0.39129731,0.03638908,0.29869821,0.43540502,0.00000000
0.17108554,1.29611932,0.42660107,0.05599767,0.28419014,0.36666585,0.03364879,0.27983005,0.41677310,0.00000000
0.17708854,1.22502494,0.40282585,0.05337296,0.27055811,0.34400286,0.03116598,0.26188438,0.39664273,0.00000000
0.18309155,1.15566904,0.37926153,0.05066176,0.25693394,0.32326807,0.02894379,0.24487799,0.37530121,0.00000000
0.18909455,1.08847092,0.35609362,0.04790469,0.24342758,0.30442331,0.02698853,0.22881901,0.35305834,0.00000000
0.19509755,1.02389635,0.33353898,0.04514649,0.23015711,0.28743757,0.02531035,0.21370825,0.33023794,0.00000000
0.20110055,0.96245296,0.31184108,0.04243515,0.21724705,0.27229152,0.02392373,0.19954071,0.30716921,0.00000000
0.20710355,0.90468439,0.29126435,0.03982096,0.20482663,0.25898139,0.02284773,0.18630724,0.28417849,0.00000000
0.21310655,0.85116344,0.27208806,0.03735563,0.19302804,0.24752201,0.02210594,0.17399626,0.26158144,0.00000000
0.21910955,0.80248418,0.25459980,0.03509128,0.18198470,0.23794896,0.02172635,0.16259538,0.23967613,0.00000000
0.22511256,0.75925343,0.23908892,0.03307955,0.17182954,0.23031956,0.02174078,0.15209297,0.21873710,0.00000000
0.23111556,0.72208119,0.22583990,0.03137067,0.16269329,0.22471271,0.02218426,0.14247949,0.19901058,0.00000000
0.23711856,0.69157028,0.21512590,0.03001257,0.15470277,0.22122735,0.02309405,0.13374853,0.18071089,0.00000000
0.24312156,0.66830483,0.20720247,0.02905010,0.14797904,0.21997953,0.02450855,0.12589745,0.16401801,0.00000000
0.24912456,0.65283749,0.20230136,0.02852416,0.14263542,0.22109800,0.02646591,0.11892762,0.14907623,0.00000000
0.25512756,0.64567528,0.20062456,0.02847089,0.13877541,0.22471845,0.02900251,0.11284417,0.13599385,0.00000000
0.26113057,0.64726397,0.20233833,0.02892092,0.13649023,0.23097624,0.03215118,0.10765525,0.12484357,0.00000000
0.26713357,0.65797110,0.20756751,0.02989850,0.13585623,0.23999810,0.03593942,0.10337085,0.11566367,0.00000000
0.27313657,0.67806777,0.21638979,0.03142071,0.13693206,0.25189273,0.04038734,0.10000116,0.10845957,0.00000000
0.27913957,0.70770974,0.22883029,0.03349661,0.13975557,0.26674090,0.04550574,0.09755457,0.10320580,0.00000000
0.28514257,0.74691834,0.24485649,0.03612647,0.14434073,0.28458509,0.05129412,0.09603548,0.09984805,0.00000000
0.29114557,0.79556197,0.26437367,0.03930096,0.15067453,0.30541956,0.05773883,0.09544184,0.09830538,0.00000000
0.29714857,0.85333928,0.28722113,0.04300048,0.15871411,0.32918091,0.06481142,0.09576280,0.09847250,0.00000000
0.30315158,0.91976501,0.31316960,0.04719463,0.16838424,0.35574002,0.07246738,0.09697639,0.10022190,0.00000000
0.30915458,0.99415962,0.34192000,0.05184182,0.17957547,0.38489565,0.08064517,0.09904754,0.10340616,0.00000000
0.31515758,1.07564410,0.37310401,0.05688916,0.19214299,0.41637037,0.08926585,0.10192647,0.10786017,0.00000000
0.32116058,1.16314063,0.40628676,0.06227262,0.20590659,0.44980912,0.09823331,0.10554763,0.11340357,0.00000000
0.32716358,1.25538040,0.44097179,0.06791760,0.22065174,0.48478091,0.10743504,0.10982927,0.11984332,0.00000000
0.33316658,1.35091888,0.47660861,0.07373980,0.23613197,0.52078367,0.11674376,0.11467375,0.12697648,0.00000000
0.33916958,1.44815905,0.51260269,0.07964658,0.25207263,0.55725256,0.12601960,0.11996860,0.13459339,0.00000000
0.34517259,1.54538237,0.54832811,0.08553868,0.26817601,0.59357151,0.13511306,0.12558837,0.14248104,0.00000000
0.35117559,1.64078693,0.58314226,0.09131234,0.28412776,0.62908771,0.14386849,0.13139719,0.15042692,0.00000000
0.35717859,1.73253193,0.61640257,0.09686174,0.29960443,0.66312876,0.15212812,0.13725204,0.15822301,0.00000000
0.36318159,1.81878692,0.64748447,0.10208179,0.31428193,0.69502170,0.15973644,0.14300655,0.16567009,0.00000000
0.36918459,1.89778414,0.67580004,0.10687092,0.32784461,0.72411341,0.16654476,0.14851526,0.17258205,0.00000000
0.37518759,1.96787175,0.70081663,0.11113414,0.33999459,0.74979124,0.17241580,0.15363801,0.17879025,0.00000000
0.38119060,2.02756587,0.72207455,0.11478591,0.35046091,0.77150330,0.17722808,0.15824454,0.18414759,0.00000000
0.38719360,2.07559887,0.73920302,0.11775285,0.35900825,0.78877723,0.18087989,0.16221873,0.18853219,0.00000000
0.39319660,2.11096180,0.75193366,0.11997614,0.36544457,0.80123672,0.18329273,0.16546261,0.19185050,0.00000000
0.39919960,2.13293877,0.76011071,0.12141349,0.36962756,0.80861485,0.18441398,0.16789978,0.19403970,0.00000000
0.40520260,2.14113166,0.76369748,0.12204058,0.37146935,0.81076380,0.18421872,0.16947797,0.19506914,0.00000000
0.41120560,2.13547369,0.76277855,0.12185189,0.37093944,0.80766017,0.18271055,0.17017088,0.19494082,0.00000000
0.41720860,2.11623117,0.75755752,0.12086083,0.36806548,0.79940582,0.17992145,0.16997889,0.19368881,0.00000000
0.42321161,2.08399317,0.74835037,0.11909928,0.36293208,0.78622412,0.17591067,0.16892878,0.19137760,0.00000000
0.42921461,2.03964957,0.73557456,0.11661638,0.35567745,0.76845175,0.17076258,0.16707243,0.18809933,0.00000000
0.43521761,1.98435832,0.71973431,0.11347675,0.34648820,0.74652644,0.16458381,0.16448446,0.18397024,0.00000000
0.44122061,1.91950358,0.70140280,0.10975819,0.33559248,0.72097129,0.15749965,0.16125897,0.17912617,0.00000000
0.44722361,1.84664648,0.68120193,0.10554896,0.32325178,0.69237629,0.14964994,0.15750559,0.17371748,0.00000000
0.45322661,1.76747095,0.65978063,0.10094470,0.30975171,0.66137808,0.14118460,0.15334487,0.16790366,0.00000000
0.45922961,1.68372692,0.63779273,0.09604526,0.29539235,0.62863872,0.13225917,0.14890334,0.16184765,0.00000000
0.46523262,1.59717360,0.61587528,0.09095148,0.28047846,0.59482447,0.12303028,0.14430843,0.15571035,0.00000000
0.47123562,1.50952506,0.59462848,0.08576204,0.26531001,0.56058560,0.11365149,0.13968349,0.14964538,0.00000000
0.47723862,1.42240060,0.57459783,0.08057064,0.25017353,0.52653789,0.10426952,0.13514309,0.14379448,0.00000000
0.48324162,1.33728172,0.55625964,0.07546347,0.23533444,0.49324666,0.09502104,0.13078886,0.13828353,0.00000000
0.48924462,1.25547719,0.54001010,0.07051712,0.22103090,0.46121383,0.08603012,0.12670608,0.13321961,0.00000000
0.49524762,1.17809749,0.52615871,0.06579704,0.20746909,0.43086839,0.07740634,0.12296101,0.12868899,0.00000000
0.50125063,1.10603888,0.51492589,0.06135649,0.19482031,0.40256056,0.06924367,0.11959930,0.12475623,0.00000000
0.50725363,1.03997751,0.50644514,0.05723609,0.18321968,0.37655942,0.06161997,0.11664522,0.12146435,0.00000000
0.51325663,0.98037297,0.50076917,0.05346385,0.17276663,0.35305415,0.05459717,0.11410206,0.11883606,0.00000000
0.51925963,0.92748041,0.49787983,0.05005571,0.16352676,0.33215826,0.04822200,0.11195339,0.11687596,0.00000000
0.52526263,0.88137025,0.49770107,0.04701650,0.15553512,0.31391660,0.04252706,0.11016516,0.11557356,0.00000000
0.53126563,0.84195376,0.50011424,0.04434129,0.14880052,0.29831438,0.03753239,0.10868863,0.11490690,0.00000000
0.53726863,0.80901304,0.50497482,0.04201693,0.14331058,0.28528773,0.03324702,0.10746382,0.11484676,0.00000000
0.54327164,0.78223351,0.51212973,0.04002381,0.13903719,0.27473509,0.02967081,0.10642340,0.11536096,0.00000000
0.54927464,0.76123724,0.52143413,0.03833771,0.13594222,0.26652885,0.02679614,0.10549680,0.11641885,0.00000000
0.55527764,0.74561538,0.53276683,0.03693157,0.13398294,0.26052649,0.02460950,0.10461432,0.11799547,0.00000000
0.56128064,0.73495826,0.54604353,0.03577728,0.13311704,0.25658095,0.02309287,0.10371115,0.12007541,0.00000000
0.56728364,0.72888176,0.56122699,0.03484719,0.13330694,0.25454944,0.02222491,0.10273102,0.12265606,0.00000000
0.57328664,0.72704902,0.57833364,0.03411555,0.13452329,0.25430072,0.02198176,0.10162936,0.12575010,0.00000000
0.57928964,0.72918673,0.59743621,0.03355956,0.13674745,0.25572026,0.02233764,0.10037595,0.12938720,0.00000000
0.58529265,0.73509563,0.61866212,0.03316025,0.13997281,0.25871351,0.02326504,0.09895679,0.13361468,0.00000000
0.59129565,0.74465511,0.64218776,0.03290303,0.14420521,0.26320704,0.02473479,0.09737525,0.13849728,0.00000000
0.59729865,0.75782213,0.66822875,0.03277800,0.14946215,0.26914775,0.02671578,0.09565251,0.14411584,0.00000000
0.60330165,0.77462493,0.69702680,0.03277994,0.15577116,0.27650045,0.02917463,0.09382721,0.15056516,0.00000000
0.60930465,0.79515222,0.72883369,0.03290814,0.16316730,0.28524395,0.03207518,0.09195432,0.15795083,0.00000000
0.61530765,0.81953879,0.76389327,0.03316598,0.17169007,0.29536617,0.03537804,0.09010348,0.16638545,0.00000000
0.62131066,0.84794841,0.80242236,0.03356033,0.18137983,0.30685845,0.03904016,0.08835665,0.17598407,0.00000000
0.62731366,0.88055516,0.84459154,0.03410091,0.19227391,0.31970974,0.04301448,0.08680540,0.18685928,0.00000000
0.63331666,0.91752420,0.89050693,0.03479944,0.20440276,0.33390075,0.04724983,0.08554773,0.19911594,0.00000000
0.63931966,0.95899296,0.94019382,0.03566889,0.21778612,0.34939867,0.05169101,0.08468477,0.21284583,0.00000000
0.64532266,1.00505367,0.99358325,0.03672255,0.23242953,0.36615266,0.05627912,0.08431724,0.22812235,0.00000000
0.65132566,1.05573805,1.05050205,0.03797331,0.24832120,0.38409029,0.06095216,0.08454201,0.24499553,0.00000000
0.65732866,1.11100467,1.11066725,0.03943279,0.26542951,0.40311529,0.06564588,0.08544864,0.26348749,0.00000000
0.66333167,1.17072955,1.17368500,0.04111069,0.28370104,0.42310658,0.07029487,0.08711619,0.28358853,0.00000000
0.66933467,1.23470017,1.23905433,0.04301413,0.30305932,0.44391860,0.07483387,0.08961034,0.30525400,0.00000000
0.67533767,1.30261316,1.30617572,0.04514713,0.32340425,0.46538297,0.07919914,0.09298074,0.32840223,0.00000000
0.68134067,1.37407550,1.37436409,0.04751016,0.34461223,0.48731140,0.08332999,0.09725895,0.35291337,0.00000000
0.68734367,1.44860918,1.44286588,0.05009987,0.36653703,0.50949953,0.08717024,0.10245674,0.37862958,0.00000000
0.69334667,1.52565907,1.51087957,0.05290884,0.38901124,0.53173172,0.09066966,0.10856499,0.40535637,0.00000000
0.69934967,1.60460368,1.57757874,0.05592558,0.41184845,0.55378641,0.09378522,0.11555312,0.43286535,0.00000000
0.70535268,1.68476834,1.64213688,0.05913455,0.43484598,0.57544191,0.09648215,0.12336912,0.46089820,0.00000000
0.71135568,1.76544064,1.70375302,0.06251640,0.45778817,0.59648239,0.09873475,0.13194015,0.48917204,0.00000000
0.71735868,1.84588739,1.76167708,0.06604829,0.48045022,0.61670382,0.10052690,0.14117378,0.51738589,0.00000000
0.72336168,1.92537295,1.81523416,0.06970437,0.50260251,0.63591969,0.10185220,0.15095978,0.54522827,0.00000000
0.72936468,2.00317827,1.86384669,0.07345642,0.52401522,0.65396633,0.10271388,0.16117241,0.57238570,0.00000000
0.73536768,2.07862028,1.90705380,0.07727453,0.54446344,0.67070776,0.10312436,0.17167325,0.59855178,0.00000000
0.74137069,2.15107110,1.94452702,0.08112797,0.56373241,0.68603978,0.10310447,0.18231443,0.62343666,0.00000000
0.74737369,2.21997660,1.97608191,0.08498609,0.58162285,0.69989344,0.10268258,0.19294223,0.64677655,0.00000000
0.75337669,2.28487369,2.00168504,0.08881930,0.59795640,0.71223759,0.10189340,0.20340085,0.66834283,0.00000000
0.75937969,2.34540589,2.02145607,0.09260005,0.61258069,0.72308061,0.10077674,0.21353637,0.68795044,0.00000000
0.76538269,2.40133645,2.03566477,0.09630385,0.62537419,0.73247115,0.09937620,0.22320072,0.70546514,0.00000000
0.77138569,2.45255863,2.04472306,0.09991012,0.63625034,0.74049791,0.09773781,0.23225550,0.72080919,0.00000000
0.77738869,2.49910234,2.04917200,0.10340308,0.64516095,0.74728845,0.09590871,0.24057559,0.73396526,0.00000000
0.78339170,2.54113678,2.04966441,0.10677236,0.65209855,0.75300682,0.09393597,0.24805238,0.74497809,0.00000000
0.78939470,2.57896859,2.04694311,0.11001352,0.65709762,0.75785029,0.09186539,0.25459649,0.75395384,0.00000000
0.79539770,2.61303513,2.04181581,0.11312826,0.66023438,0.76204486,0.08974053,0.26014000,0.76105698,0.00000000
0.80140070,2.64389280,2.03512709,0.11612446,0.66162519,0.76583985,0.08760186,0.26463790,0.76650467,0.00000000
0.80740370,2.67220026,2.02772844,0.11901587,0.66142345,0.76950136,0.08548601,0.26806887,0.77055885,0.00000000
0.81340670,2.69869689,2.02044735,0.12182152,0.65981500,0.77330491,0.08342514,0.27043536,0.77351613,0.00000000
0.81940970,2.72417692,2.01405644,0.12456491,0.65701221,0.77752726,0.08144654,0.27176281,0.77569604,0.00000000
0.82541271,2.74945973,2.00924380,0.12727287,0.65324679,0.78243761,0.07957220,0.27209815,0.77742785,0.00000000
0.83141571,2.77535747,2.00658567,0.12997421,0.64876173,0.78828837,0.07781863,0.27150771,0.77903678,0.00000000
0.83741871,2.80264085,2.00652250,0.13269816,0.64380256,0.79530580,0.07619668,0.27007438,0.78082995,0.00000000
0.84342171,2.83200457,2.00933954,0.13547275,0.63860831,0.80368081,0.07471155,0.26789435,0.78308280,0.00000000
0.84942471,2.86403357,2.01515282,0.13832303,0.63340259,0.81356022,0.07336284,0.26507347,0.78602672,0.00000000
0.85542771,2.89917171,2.02390120,0.14126934,0.62838514,0.82503884,0.07214473,0.26172333,0.78983817,0.00000000
0.86143072,2.93769418,2.03534509,0.14432568,0.62372423,0.83815272,0.07104632,0.25795724,0.79463019,0.00000000
0.86743372,2.97968500,2.04907204,0.14749827,0.61955034,0.85287390,0.07005203,0.25388635,0.80044635,0.00000000
0.87343672,3.02502089,2.06450918,0.15078424,0.61595130,0.86910698,0.06914211,0.24961584,0.80725769,0.00000000
0.87943972,3.07336225,2.08094201,0.15417077,0.61296912,0.88668768,0.06829337,0.24524161,0.81496267,0.00000000
0.88544272,3.12415224,2.09753915,0.15763453,0.61059884,0.90538375,0.06747993,0.24084733,0.82339017,0.00000000
0.89144572,3.17662394,2.11338176,0.16114154,0.60878913,0.92489807,0.06667406,0.23650213,0.83230538,0.00000000
0.89744872,3.22981595,2.12749672,0.16464747,0.60744488,0.94487424,0.06584719,0.23225891,0.84141837,0.00000000
0.90345173,3.28259578,2.13889199,0.16809841,0.60643157,0.96490434,0.06497085,0.22815342,0.85039476,0.00000000
0.90945473,3.33369042,2.14659275,0.17143210,0.60558106,0.98453878,0.06401774,0.22420397,0.85886824,0.00000000
0.91545773,3.38172298,2.14967673,0.17457947,0.60469880,1.00329799,0.06296265,0.22041199,0.86645411,0.00000000
0.92146073,3.42525411,2.14730721,0.17746669,0.60357179,1.02068541,0.06178344,0.21676312,0.87276345,0.00000000
0.92746373,3.46282653,2.13876240,0.18001733,0.60197728,1.03620156,0.06046178,0.21322900,0.87741714,0.00000000
0.93346673,3.49301097,2.12345989,0.18215484,0.59969148,1.04935849,0.05898388,0.20976953,0.88005925,0.00000000
0.93946973,3.51445180,2.10097532,0.18380509,0.59649824,1.05969421,0.05734098,0.20633551,0.88036917,0.00000000
0.94547274,3.52591047,2.07105471,0.18489888,0.59219706,1.06678647,0.05552961,0.20287156,0.87807220,0.00000000
0.95147574,3.52630518,2.03361997,0.18537436,0.58661033,1.07026549,0.05355172,0.19931912,0.87294800,0.00000000
0.95747874,3.51474526,1.98876789,0.18517923,0.57958941,1.06982499,0.05141456,0.19561950,0.86483695,0.00000000
0.96348174,3.49055905,1.93676278,0.18427264,0.57101948,1.06523133,0.04913039,0.19171676,0.85364402,0.00000000
0.96948474,3.45331441,1.87802349,0.18262671,0.56082297,1.05633029,0.04671594,0.18756029,0.83934035,0.00000000
0.97548774,3.40283119,1.81310572,0.18022760,0.54896147,1.04305126,0.04419178,0.18310710,0.82196250,0.00000000
0.98149075,3.33918554,1.74268051,0.17707606,0.53543633,1.02540890,0.04158157,0.17832366,0.80160970,0.00000000
0.98749375,3.26270612,1.66751040,0.17318758,0.52028777,1.00350210,0.03891118,0.17318725,0.77843921,0.00000000
0.99349675,3.17396276,1.58842400,0.16859195,0.50359286,0.97751041,0.03620782,0.16768678,0.75266015,0.00000000
0.99949975,3.07374814,1.50629056,0.16333238,0.48546241,0.94768819,0.03349912,0.16182319,0.72452626,0.00000000
1.00550275,2.96305373,1.42199524,0.15746429,0.46603701,0.91435679,0.03081230,0.15560924,0.69432781,0.00000000
1.01150575,2.84304092,1.33641626,0.15105358,0.44548246,0.87789495,0.02817339,0.14906897,0.66238311,0.00000000
1.01750875,2.71500874,1.25040449,0.14417481,0.42398479,0.83872816,0.02560655,0.14223670,0.62902985,0.00000000
1.02351176,2.58035944,1.16476605,0.13690907,0.40174505,0.79731704,0.02313348,0.13515579,0.59461673,0.00000000
1.02951476,2.44056322,1.08024838,0.12934178,0.37897419,0.75414548,0.02077305,0.12787709,0.55949549,0.00000000
1.03551776,2.29712338,0.99752975,0.12156051,0.35588807,0.70970881,0.01854100,0.12045728,0.52401364,0.00000000
1.04152076,2.15154293,0.91721222,0.11365283,0.33270283,0.66450244,0.01644980,0.11295714,0.48850797,0.00000000
1.04752376,2.00529370,0.83981794,0.10570428,0.30963075,0.61901127,0.01450865,0.10543981,0.45329898,0.00000000
1.05352676,1.85978862,0.76578836,0.09779663,0.28687664,0.57370023,0.01272362,0.09796916,0.41868639,0.00000000
1.05952976,1.71635783,0.69548601,0.09000627,0.26463483,0.52900608,0.01109781,0.09060817,0.38494554,0.00000000
1.06553277,1.57622904,0.62919845,0.08240299,0.24308686,0.48533069,0.00963171,0.08341765,0.35232483,0.00000000
1.07153577,1.44051217,0.56714378,0.07504899,0.22239976,0.44303583,0.00832354,0.07645505,0.32104409,0.00000000
1.07753877,1.31018858,0.50947741,0.06799819,0.20272491,0.40243952,0.00716966,0.06977352,0.29129383,0.00000000
1.08354177,1.18610451,0.45629952,0.06129593,0.18419758,0.36381386,0.00616495,0.06342120,0.26323524,0.00000000
1.08954477,1.06896861,0.40766295,0.05497879,0.16693682,0.32738426,0.00530327,0.05744077,0.23700090,0.00000000
1.09554777,0.95935314,0.36358102,0.04907484,0.15104594,0.29332999,0.00457784,0.05186916,0.21269601,0.00000000
1.10155078,0.85769844,0.32403515,0.04360396,0.13661316,0.26178577,0.00398157,0.04673753,0.19040016,0.00000000
