energy_ev,total_up,As_p_up,As_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.66983492,1.38552374,0.31124839,0.00000000,0.02890089,0.21037514,0.59377559,0.27946367
-5.66383192,1.41447961,0.31768285,0.00000000,0.02992413,0.21522117,0.60796907,0.28414737
-5.65782891,1.44320938,0.32314282,0.00000000,0.03138650,0.22044694,0.62054731,0.28908838
-5.65182591,1.47178904,0.32759643,0.00000000,0.03328138,0.22610227,0.63152979,0.29430187
-5.64582291,1.50035669,0.33103635,0.00000000,0.03559652,0.23224303,0.64098238,0.29981168
-5.63981991,1.52909516,0.33347879,0.00000000,0.03831383,0.23892675,0.64901130,0.30564634
-5.63381691,1.55821105,0.33496165,0.00000000,0.04140912,0.24620748,0.65575541,0.31183457
-5.62781391,1.58791152,0.33554188,0.00000000,0.04485191,0.25413046,0.66137717,0.31840028
-5.62181091,1.61838009,0.33529238,0.00000000,0.04860537,0.26272666,0.66605284,0.32535759
-5.61580790,1.64975318,0.33429849,0.00000000,0.05262627,0.27200770,0.66996257,0.33270607
-5.60980490,1.68209880,0.33265436,0.00000000,0.05686521,0.28196144,0.67328073,0.34042664
-5.60380190,1.71539909,0.33045934,0.00000000,0.06126692,0.29254852,0.67616737,0.34847833
-5.59779890,1.74953794,0.32781467,0.00000000,0.06577087,0.30370018,0.67876095,0.35679630
-5.59179590,1.78429478,0.32482056,0.00000000,0.07031205,0.31531762,0.68117308,0.36529127
-5.58579290,1.81934538,0.32157394,0.00000000,0.07482204,0.32727293,0.68348532,0.37385047
-5.57978989,1.85426989,0.31816679,0.00000000,0.07923028,0.33941174,0.68574841,0.38234021
-5.57378689,1.88856800,0.31468529,0.00000000,0.08346563,0.35155755,0.68798376,0.39060999
-5.56778389,1.92168071,0.31120965,0.00000000,0.08745805,0.36351750,0.69018720,0.39849800
-5.56178089,1.95301760,0.30781466,0.00000000,0.09114053,0.37508944,0.69233464,0.40583772
-5.55577789,1.98198825,0.30457078,0.00000000,0.09445098,0.38606993,0.69438928,0.41246537
-5.54977489,2.00803611,0.30154570,0.00000000,0.09733422,0.39626277,0.69630981,0.41822777
-5.54377189,2.03067270,0.29880612,0.00000000,0.09974388,0.40548763,0.69805901,0.42299017
-5.53776888,2.04951042,0.29641957,0.00000000,0.10164405,0.41358828,0.69961228,0.42664364
-5.53176588,2.06429155,0.29445611,0.00000000,0.10301082,0.42044000,0.70096520,0.42911158
-5.52576288,2.07491182,0.29298956,0.00000000,0.10383334,0.42595580,0.70213986,0.43035494
-5.51975988,2.08143681,0.29209825,0.00000000,0.10411455,0.43009090,0.70318924,0.43037580
-5.51375688,2.08410990,0.29186502,0.00000000,0.10387140,0.43284542,0.70419932,0.42921909
-5.50775388,2.08335091,0.29237633,0.00000000,0.10313459,0.43426486,0.70528875,0.42697229
-5.50175088,2.07974509,0.29372055,0.00000000,0.10194779,0.43443854,0.70660584,0.42376300
-5.49574787,2.07402274,0.29598529,0.00000000,0.10036627,0.43349579,0.70832299,0.41975455
-5.48974487,2.06702997,0.29925390,0.00000000,0.09845520,0.43160027,0.71062883,0.41513970
-5.48374187,2.05969203,0.30360122,0.00000000,0.09628736,0.42894251,0.71371835,0.41013276
-5.47773887,2.05297063,0.30908887,0.00000000,0.09394067,0.42573115,0.71778149,0.40496052
-5.47173587,2.04781744,0.31576011,0.00000000,0.09149537,0.42218322,0.72299095,0.39985231
-5.46573287,2.04512586,0.32363478,0.00000000,0.08903111,0.41851395,0.72948962,0.39502974
-5.45972986,2.04568346,0.33270435,0.00000000,0.08662407,0.41492668,0.73737852,0.39069655
-5.45372686,2.05012756,0.34292764,0.00000000,0.08434418,0.41160320,0.74670588,0.38702915
-5.44772386,2.05890608,0.35422735,0.00000000,0.08225255,0.40869520,0.75745793,0.38416812
-5.44172086,2.07224575,0.36648764,0.00000000,0.08039927,0.40631704,0.76955212,0.38221127
-5.43571786,2.09012946,0.37955319,0.00000000,0.07882170,0.40454028,0.78283304,0.38120847
-5.42971486,2.11228393,0.39322967,0.00000000,0.07754323,0.40339021,0.79707152,0.38115854
-5.42371186,2.13817850,0.40728591,0.00000000,0.07657259,0.40284453,0.81196705,0.38200836
-5.41770885,2.16703546,0.42145774,0.00000000,0.07590383,0.40283417,0.82715349,0.38365422
-5.41170585,2.19785143,0.43545342,0.00000000,0.07551687,0.40324632,0.84220802,0.38594534
-5.40570285,2.22942919,0.44896062,0.00000000,0.07537856,0.40392931,0.85666290,0.38868953
-5.39969985,2.26041859,0.46165458,0.00000000,0.07544433,0.40469934,0.87001980,0.39166050
-5.39369685,2.28936477,0.47320739,0.00000000,0.07566026,0.40534853,0.88176589,0.39460677
-5.38769385,2.31476168,0.48329779,0.00000000,0.07596545,0.40565398,0.89139125,0.39726155
-5.38169085,2.33510859,0.49162129,0.00000000,0.07629469,0.40538752,0.89840669,0.39935332
-5.37568784,2.34896701,0.49790013,0.00000000,0.07658119,0.40432548,0.90236139,0.40061651
-5.36968484,2.35501566,0.50189257,0.00000000,0.07675935,0.40225831,0.90285939,0.40080189
-5.36368184,2.35210106,0.50340128,0.00000000,0.07676736,0.39899936,0.89957445,0.39968628
-5.35767884,2.33928148,0.50228029,0.00000000,0.07654962,0.39439273,0.89226247,0.39708103
-5.35167584,2.31586263,0.49844026,0.00000000,0.07605881,0.38831963,0.88077099,0.39283901
-5.34567284,2.28142349,0.49185186,0.00000000,0.07525753,0.38070316,0.86504544,0.38685986
-5.33966983,2.23583131,0.48254705,0.00000000,0.07411955,0.37151130,0.84513183,0.37909330
-5.33366683,2.17924566,0.47061824,0.00000000,0.07263049,0.36075806,0.82117578,0.36954041
-5.32766383,2.11211122,0.45621543,0.00000000,0.07078808,0.34850283,0.79341813,0.35825284
-5.32166083,2.03514039,0.43954134,0.00000000,0.06860189,0.33484791,0.76218728,0.34533018
-5.31565783,1.94928649,0.42084494,0.00000000,0.06609266,0.31993470,0.72788864,0.33091560
-5.30965483,1.85570931,0.40041355,0.00000000,0.06329119,0.30393837,0.69099185,0.31519003
-5.30365183,1.75573467,0.37856392,0.00000000,0.06023700,0.28706179,0.65201623,0.29836520
-5.29764882,1.65081009,0.35563276,0.00000000,0.05697674,0.26952862,0.61151535,0.28067597
-5.29164582,1.54245869,0.33196705,0.00000000,0.05356242,0.25157615,0.57006110,0.26237218
-5.28564282,1.43223328,0.30791450,0.00000000,0.05004967,0.23344821,0.52822824,0.24371058
-5.27963982,1.32167274,0.28381471,0.00000000,0.04649602,0.21538833,0.48657989,0.22494702
-5.27363682,1.21226212,0.25999118,0.00000000,0.04295920,0.19763351,0.44565448,0.20632929
-5.26763382,1.10539810,0.23674446,0.00000000,0.03949580,0.18040882,0.40595463,0.18809088
-5.26163082,1.00236058,0.21434671,0.00000000,0.03615994,0.16392294,0.36793822,0.17044573
-5.25562781,0.90429106,0.19303773,0.00000000,0.03300232,0.14836470,0.33201183,0.15358424
-5.24962481,0.81217807,0.17302239,0.00000000,0.03006950,0.13390077,0.29852657,0.13767049
-5.24362181,0.72684935,0.15446959,0.00000000,0.02740336,0.12067427,0.26777607,0.12284066
-5.23761881,0.64897033,0.13751249,0.00000000,0.02504087,0.10880434,0.23999673,0.10920257
-5.23161581,0.57904809,0.12224987,0.00000000,0.02301398,0.09838655,0.21536951,0.09683629
-5.22561281,0.51743983,0.10874850,0.00000000,0.02134972,0.08949379,0.19402332,0.08579547
-5.21960980,0.46436474,0.09704619,0.00000000,0.02007031,0.08217774,0.17603928,0.07610943
-5.21360680,0.41991812,0.08715532,0.00000000,0.01919342,0.07647051,0.16145570,0.06778565
-5.20760380,0.38408664,0.07906659,0.00000000,0.01873237,0.07238632,0.15027329,0.06081249
-5.20160080,0.35676381,0.07275293,0.00000000,0.01869630,0.06992319,0.14246030,0.05516207
-5.19559780,0.33776470,0.06817317,0.00000000,0.01909029,0.06906431,0.13795733,0.05079302
-5.18959480,0.32683942,0.06527551,0.00000000,0.01991542,0.06977931,0.13668164,0.04765301
-5.18359180,0.32368479,0.06400059,0.00000000,0.02116863,0.07202501,0.13853084,0.04568107
-5.17758879,0.32795408,0.06428416,0.00000000,0.02284264,0.07574602,0.14338588,0.04480954
-5.17158579,0.33926488,0.06605931,0.00000000,0.02492569,0.08087505,0.15111350,0.04496564
-5.16558279,0.35720510,0.06925827,0.00000000,0.02740128,0.08733297,0.16156808,0.04607278
-5.15957979,0.38133770,0.07381374,0.00000000,0.03024790,0.09502897,0.17459318,0.04805150
-5.15357679,0.41120430,0.07966001,0.00000000,0.03343880,0.10386062,0.19002282,0.05082023
-5.14757379,0.44632839,0.08673365,0.00000000,0.03694182,0.11371421,0.20768278,0.05429590
-5.14157079,0.48621854,0.09497407,0.00000000,0.04071939,0.12446547,0.22739195,0.05839444
-5.13556778,0.53037197,0.10432383,0.00000000,0.04472867,0.13598060,0.24896398,0.06303129
-5.12956478,0.57827890,0.11472884,0.00000000,0.04892184,0.14811791,0.27220924,0.06812199
-5.12356178,0.62942795,0.12613842,0.00000000,0.05324671,0.16072995,0.29693709,0.07358283
-5.11755878,0.68331251,0.13850521,0.00000000,0.05764744,0.17366628,0.32295851,0.07933170
-5.11155578,0.73943814,0.15178497,0.00000000,0.06206554,0.18677661,0.35008895,0.08528903
-5.10555278,0.79733071,0.16593622,0.00000000,0.06644101,0.19991447,0.37815124,0.09137889
-5.09954977,0.85654486,0.18091958,0.00000000,0.07071369,0.21294113,0.40697841,0.09753016
-5.09354677,0.91667248,0.19669701,0.00000000,0.07482466,0.22572960,0.43641624,0.10367782
-5.08754377,0.97735052,0.21323064,0.00000000,0.07871768,0.23816855,0.46632526,0.10976409
-5.08154077,1.03826761,0.23048145,0.00000000,0.08234065,0.25016599,0.49658214,0.11573958
-5.07553777,1.09916912,0.24840759,0.00000000,0.08564697,0.26165242,0.52708016,0.12156422
-5.06953477,1.15985993,0.26696252,0.00000000,0.08859671,0.27258331,0.55772883,0.12720796
-5.06353177,1.22020481,0.28609297,0.00000000,0.09115763,0.28294068,0.58845246,0.13265114
-5.05752876,1.28012608,0.30573683,0.00000000,0.09330593,0.29273381,0.61918788,0.13788459
-5.05152576,1.33959854,0.32582110,0.00000000,0.09502674,0.30199874,0.64988125,0.14290921
-5.04552276,1.39864169,0.34626000,0.00000000,0.09631424,0.31079679,0.68048428,0.14773531
-5.03951976,1.45730972,0.36695337,0.00000000,0.09717158,0.31921193,0.71094994,0.15238144
-5.03351676,1.51567942,0.38778563,0.00000000,0.09761045,0.32734724,0.74122810,0.15687302
-5.02751376,1.57383678,0.40862518,0.00000000,0.09765040,0.33532033,0.77126115,0.16124053
-5.02151076,1.63186285,0.42932463,0.00000000,0.09731799,0.34325827,0.80098010,0.16551763
-5.01550775,1.68981943,0.44972167,0.00000000,0.09664570,0.35129187,0.83030126,0.16973900
-5.00950475,1.74773544,0.46964080,0.00000000,0.09567078,0.35954975,0.85912383,0.17393826
-5.00350175,1.80559454,0.48889577,0.00000000,0.09443401,0.36815239,0.88732838,0.17814585
-4.99749875,1.86332463,0.50729276,0.00000000,0.09297848,0.37720646,0.91477662,0.18238704
-4.99149575,1.92078983,0.52463418,0.00000000,0.09134836,0.38679958,0.94131213,0.18668022
-4.98549275,1.97778527,0.54072285,0.00000000,0.08958782,0.39699582,0.96676239,0.19103543
-4.97948974,2.03403506,0.55536658,0.00000000,0.08774001,0.40783216,0.99094170,0.19545323
-4.97348674,2.08919367,0.56838282,0.00000000,0.08584623,0.41931599,1.01365516,0.19992403
-4.96748374,2.14285073,0.57960319,0.00000000,0.08394521,0.43142396,1.03470330,0.20442783
-4.96148074,2.19453932,0.58887792,0.00000000,0.08207259,0.44410202,1.05388737,0.20893442
-4.95547774,2.24374750,0.59607969,0.00000000,0.08026062,0.45726701,1.07101508,0.21340406
-4.94947474,2.28993284,0.60110714,0.00000000,0.07853793,0.47080947,1.08590651,0.21778862
-4.94347174,2.33253965,0.60388759,0.00000000,0.07692953,0.48459786,1.09840018,0.22203315
-4.93746873,2.37101840,0.60437919,0.00000000,0.07545696,0.49848397,1.10835901,0.22607777
-4.93146573,2.40484662,0.60257227,0.00000000,0.07413856,0.51230928,1.11567605,0.22986003
-4.92546273,2.43355086,0.59849003,0.00000000,0.07298985,0.52591216,1.12027988,0.23331734
-4.91945973,2.45672871,0.59218848,0.00000000,0.07202403,0.53913554,1.12213947,0.23638967
-4.91345673,2.47407009,0.58375580,0.00000000,0.07125252,0.55183473,1.12126840,0.23902228
-4.90745373,2.48537691,0.57331100,0.00000000,0.07068558,0.56388504,1.11772819,0.24116838
-4.90145073,2.49058018,0.56100221,0.00000000,0.07033291,0.57518885,1.11163066,0.24279156
-4.89544772,2.48975347,0.54700429,0.00000000,0.07020420,0.58568161,1.10313898,0.24386803
-4.88944472,2.48312199,0.53151616,0.00000000,0.07030967,0.59533656,1.09246742,0.24438831
-4.88344172,2.47106640,0.51475769,0.00000000,0.07066044,0.60416770,1.07987939,0.24435848
-4.87743872,2.45412072,0.49696622,0.00000000,0.07126881,0.61223081,1.06568380,0.24380080
-4.87143572,2.43296389,0.47839282,0.00000000,0.07214831,0.61962228,1.05022947,0.24275357
-4.86543272,2.40840486,0.45929818,0.00000000,0.07331353,0.62647573,1.03389777,0.24127038
-4.85942971,2.38136128,0.43994838,0.00000000,0.07477977,0.63295627,1.01709332,0.23941853
-4.85342671,2.35283234,0.42061027,0.00000000,0.07656242,0.63925278,1.00023306,0.23727680
-4.84742371,2.32386643,0.40154692,0.00000000,0.07867603,0.64556827,0.98373398,0.23493261
-4.84142071,2.29552493,0.38301281,0.00000000,0.08113333,0.65210890,0.96799970,0.23247860
-4.83541771,2.26884333,0.36524916,0.00000000,0.08394387,0.65907192,0.95340670,0.23000888
-4.82941471,2.24479148,0.34847932,0.00000000,0.08711272,0.66663347,0.94029047,0.22761511
-4.82341171,2.22423469,0.33290445,0.00000000,0.09063900,0.67493648,0.92893247,0.22538245
-4.81740870,2.20789753,0.31869957,0.00000000,0.09451447,0.68407966,0.91954837,0.22338578
-4.81140570,2.19633220,0.30601010,0.00000000,0.09872227,0.69410806,0.91227831,0.22168628
-4.80540270,2.18989303,0.29494909,0.00000000,0.10323578,0.70500580,0.90717978,0.22032851
-4.79939970,2.18871862,0.28559520,0.00000000,0.10801785,0.71669152,0.90422353,0.21933827
-4.79339670,2.19272261,0.27799152,0.00000000,0.11302035,0.72901688,0.90329292,0.21872125
-4.78739370,2.20159383,0.27214535,0.00000000,0.11818416,0.74176825,0.90418692,0.21846259
-4.78139070,2.21480591,0.26802899,0.00000000,0.12343962,0.75467178,0.90662666,0.21852743
-4.77538769,2.23163609,0.26558137,0.00000000,0.12870748,0.76740149,0.91026550,0.21886231
-4.76938469,2.25119257,0.26471073,0.00000000,0.13390033,0.77959030,0.91470197,0.21939749
-4.76338169,2.27244898,0.26529811,0.00000000,0.13892447,0.79084322,0.91949539,0.22004999
-4.75737869,2.29428446,0.26720145,0.00000000,0.14368223,0.80075236,0.92418310,0.22072721
-4.75137569,2.31552756,0.27026040,0.00000000,0.14807454,0.80891287,0.92829870,0.22133093
-4.74537269,2.33500161,0.27430136,0.00000000,0.15200379,0.81493907,0.93139043,0.22176155
-4.73936968,2.35156967,0.27914276,0.00000000,0.15537674,0.81847994,0.93303861,0.22192226
-4.73336668,2.36417684,0.28460024,0.00000000,0.15810747,0.81923338,0.93287160,0.22172305
-4.72736368,2.37188787,0.29049161,0.00000000,0.16012017,0.81695829,0.93057927,0.22108420
-4.72136068,2.37391870,0.29664130,0.00000000,0.16135167,0.81148413,0.92592341,0.21993931
-4.71535768,2.36966034,0.30288425,0.00000000,0.16175365,0.80271747,0.91874485,0.21823757
-4.70935468,2.35869443,0.30906903,0.00000000,0.16129436,0.79064522,0.90896665,0.21594518
-4.70335168,2.34079998,0.31506008,0.00000000,0.15995982,0.77533460,0.89659371,0.21304609
-4.69734867,2.31595144,0.32073913,0.00000000,0.15775449,0.75692976,0.88170865,0.20954179
-4.69134567,2.28430864,0.32600572,0.00000000,0.15470133,0.73564556,0.86446451,0.20545045
-4.68534267,2.24619958,0.33077695,0.00000000,0.15084124,0.71175868,0.84507462,0.20080529
-4.67933967,2.20209733,0.33498655,0.00000000,0.14623203,0.68559683,0.82380044,0.19565248
-4.67333667,2.15259271,0.33858338,0.00000000,0.14094683,0.65752640,0.80093800,0.19004866
-4.66733367,2.09836440,0.34152963,0.00000000,0.13507212,0.62793943,0.77680374,0.18405813
-4.66133067,2.04014820,0.34379883,0.00000000,0.12870539,0.59724045,0.75172051,0.17775011
-4.65532766,1.97870728,0.34537388,0.00000000,0.12195264,0.56583377,0.72600455,0.17119594
-4.64932466,1.91480478,0.34624529,0.00000000,0.11492568,0.53411185,0.69995395,0.16446659
-4.64332166,1.84918012,0.34640981,0.00000000,0.10773942,0.50244519,0.67383912,0.15763050
-4.63731866,1.78253000,0.34586950,0.00000000,0.10050926,0.47117403,0.64789582,0.15075178
-4.63131566,1.71549457,0.34463131,0.00000000,0.09334860,0.44060216,0.62232063,0.14388896
-4.62531266,1.64864912,0.34270719,0.00000000,0.08636656,0.41099288,0.59726920,0.13709414
-4.61930965,1.58250099,0.34011469,0.00000000,0.07966600,0.38256717,0.57285695,0.13041272
-4.61330665,1.51749130,0.33687790,0.00000000,0.07334176,0.35550375,0.54916207,0.12388343
-4.60730365,1.45400062,0.33302867,0.00000000,0.06747934,0.32994104,0.52623034,0.11753884
-4.60130065,1.39235765,0.32860776,0.00000000,0.06215370,0.30598049,0.50408136,0.11140607
-4.59529765,1.33284973,0.32366594,0.00000000,0.05742854,0.28369111,0.48271561,0.10550772
-4.58929465,1.27573391,0.31826472,0.00000000,0.05335568,0.26311461,0.46212191,0.09986286
-4.58329165,1.22124760,0.31247652,0.00000000,0.04997474,0.24427096,0.44228452,0.09448797
-4.57728864,1.16961762,0.30638424,0.00000000,0.04731299,0.22716388,0.42318972,0.08939789
-4.57128564,1.12106685,0.30008005,0.00000000,0.04538532,0.21178596,0.40483118,0.08460646
-4.56528264,1.07581791,0.29366342,0.00000000,0.04419436,0.19812310,0.38721409,0.08012704
-4.55927964,1.03409358,0.28723842,0.00000000,0.04373065,0.18615814,0.37035766,0.07597273
-4.55327664,0.99611378,0.28091038,0.00000000,0.04397291,0.17587343,0.35429607,0.07215632
-4.54727364,0.96208955,0.27478207,0.00000000,0.04488839,0.16725237,0.33907796,0.06869002
-4.54127064,0.93221444,0.26894968,0.00000000,0.04643331,0.16027986,0.32476450,0.06558498
-4.53526763,0.90665401,0.26349880,0.00000000,0.04855338,0.15494173,0.31142643,0.06285059
-4.52926463,0.88553442,0.25850063,0.00000000,0.05118448,0.15122338,0.29914033,0.06049374
-4.52326163,0.86893096,0.25400882,0.00000000,0.05425349,0.14910765,0.28798461,0.05851799
-4.51725863,0.85685764,0.25005712,0.00000000,0.05767933,0.14857233,0.27803538,0.05692277
-4.51125563,0.84925866,0.24665805,0.00000000,0.06137417,0.14958739,0.26936296,0.05570270
-4.50525263,0.84600278,0.24380283,0.00000000,0.06524491,0.15211226,0.26202892,0.05484706
-4.49924962,0.84688113,0.24146254,0.00000000,0.06919487,0.15609346,0.25608441,0.05433943
-4.49324662,0.85160891,0.23959068,0.00000000,0.07312569,0.16146272,0.25156959,0.05415765
-4.48724362,0.85983145,0.23812689,0.00000000,0.07693938,0.16813582,0.24851460,0.05427391
-4.48124062,0.87113428,0.23700191,0.00000000,0.08054057,0.17601238,0.24694185,0.05465528
-4.47523762,0.88505726,0.23614324,0.00000000,0.08383874,0.18497662,0.24686973,0.05526440
-4.46923462,0.90111194,0.23548159,0.00000000,0.08675051,0.19489923,0.24831746,0.05606040
-4.46323162,0.91880167,0.23495738,0.00000000,0.08920176,0.20564019,0.25131080,0.05700012
-4.45722861,0.93764330,0.23452731,0.00000000,0.09112960,0.21705267,0.25588832,0.05803938
-4.45122561,0.95718961,0.23417030,0.00000000,0.09248406,0.22898769,0.26210775,0.05913439
-4.44522261,0.97705103,0.23389260,0.00000000,0.09322939,0.24129930,0.27005193,0.06024324
-4.43921961,0.99691579,0.23373175,0.00000000,0.09334495,0.25385025,0.27983385,0.06132726
-4.43321661,1.01656695,0.23375891,0.00000000,0.09282562,0.26651750,0.29160032,0.06235235
-4.42721361,1.03589559,0.23407952,0.00000000,0.09168171,0.27919752,0.30553372,0.06329010
-4.42121061,1.05490894,0.23483211,0.00000000,0.08993835,0.29181084,0.32185146,0.06411875
-4.41520760,1.07373286,0.23618505,0.00000000,0.08763438,0.30430562,0.34080279,0.06482375
-4.40920460,1.09260820,0.23833141,0.00000000,0.08482084,0.31665989,0.36266266,0.06539816
-4.40320160,1.11188074,0.24148205,0.00000000,0.08155906,0.32888222,0.38772275,0.06584259
-4.39719860,1.13198493,0.24585699,0.00000000,0.07791844,0.34101063,0.41627948,0.06616491
-4.39119560,1.15342176,0.25167562,0.00000000,0.07397406,0.35310978,0.44861943,0.06637952
-4.38519260,1.17673173,0.25914583,0.00000000,0.06980421,0.36526631,0.48500257,0.06650638
-4.37918959,1.20246373,0.26845279,0.00000000,0.06548791,0.37758260,0.52564380,0.06656983
-4.37318659,1.23114149,0.27974763,0.00000000,0.06110252,0.39016918,0.57069379,0.06659707
-4.36718359,1.26322888,0.29313666,0.00000000,0.05672164,0.40313621,0.62021980,0.06661663
-4.36118059,1.29909609,0.30867162,0.00000000,0.05241318,0.41658438,0.67418778,0.06665673
-4.35517759,1.33898824,0.32634154,0.00000000,0.04823784,0.43059591,0.73244656,0.06674369
-4.34917459,1.38299841,0.34606647,0.00000000,0.04424796,0.44522607,0.79471549,0.06690042
-4.34317159,1.43104663,0.36769380,0.00000000,0.04048674,0.46049594,0.86057629,0.06714514
-4.33716858,1.48286640,0.39099719,0.00000000,0.03698786,0.47638676,0.92947031,0.06749036
-4.33116558,1.53799972,0.41567854,0.00000000,0.03377551,0.49283654,1.00070157,0.06794213
-4.32516258,1.59580154,0.44137295,0.00000000,0.03086473,0.50973902,1.07344630,0.06849975
-4.31915958,1.65545378,0.46765671,0.00000000,0.02826206,0.52694543,1.14676883,0.06915578
-4.31315658,1.71598869,0.49405809,0.00000000,0.02596641,0.54426892,1.21964385,0.06989652
-4.30715358,1.77632086,0.52007060,0.00000000,0.02397016,0.56149166,1.29098415,0.07070279
