energy_ev,total_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-4.30115058,0.03366938,0.01510420,0.00000005,0.00018404,0.00517380,0.01770255,0.00010475
-4.29514757,0.03880955,0.01746771,0.00000004,0.00013288,0.00593689,0.02042747,0.00011378
-4.28914457,0.04448407,0.02006048,0.00000005,0.00009764,0.00678591,0.02342736,0.00012563
-4.28314157,0.05067321,0.02287618,0.00000006,0.00007434,0.00771637,0.02669223,0.00013988
-4.27713857,0.05734697,0.02590280,0.00000008,0.00006019,0.00872248,0.03020595,0.00015623
-4.27113557,0.06446386,0.02912225,0.00000011,0.00005335,0.00979697,0.03394553,0.00017439
-4.26513257,0.07197035,0.03251011,0.00000015,0.00005281,0.01093081,0.03788077,0.00019415
-4.25912956,0.07980097,0.03603572,0.00000021,0.00005823,0.01211323,0.04197409,0.00021532
-4.25312656,0.08787923,0.03966251,0.00000030,0.00006994,0.01333175,0.04618081,0.00023773
-4.24712356,0.09611939,0.04334868,0.00000042,0.00008896,0.01457241,0.05044966,0.00026127
-4.24112056,0.10442911,0.04704817,0.00000059,0.00011703,0.01582005,0.05472381,0.00028586
-4.23511756,0.11271304,0.05071202,0.00000083,0.00015673,0.01705888,0.05894213,0.00031150
-4.22911456,0.12087733,0.05429007,0.00000114,0.00021170,0.01827302,0.06304090,0.00033832
-4.22311156,0.12883500,0.05773294,0.00000157,0.00028682,0.01944730,0.06695573,0.00036655
-4.21710855,0.13651222,0.06099428,0.00000214,0.00038854,0.02056814,0.07062384,0.00039664
-4.21110555,0.14385518,0.06403332,0.00000289,0.00052523,0.02162458,0.07398645,0.00042927
-4.20510255,0.15083778,0.06681752,0.00000388,0.00070769,0.02260934,0.07699133,0.00046543
-4.19909955,0.15746962,0.06932530,0.00000518,0.00094964,0.02352011,0.07959538,0.00050648
-4.19309655,0.16380440,0.07154893,0.00000686,0.00126841,0.02436084,0.08176714,0.00055429
-4.18709355,0.16994852,0.07349715,0.00000903,0.00168566,0.02514310,0.08348917,0.00061126
-4.18109055,0.17606948,0.07519789,0.00001179,0.00222829,0.02588760,0.08476021,0.00068048
-4.17508754,0.18240418,0.07670058,0.00001528,0.00292939,0.02662569,0.08559708,0.00076584
-4.16908454,0.18926668,0.07807826,0.00001967,0.00382933,0.02740094,0.08603621,0.00087215
-4.16308154,0.19705526,0.07942933,0.00002514,0.00497700,0.02827086,0.08613476,0.00100529
-4.15707854,0.20625859,0.08087875,0.00003190,0.00643104,0.02930857,0.08597143,0.00117235
-4.15107554,0.21746064,0.08257884,0.00004019,0.00826129,0.03060456,0.08564673,0.00138177
-4.14507254,0.23134416,0.08470937,0.00005027,0.01055011,0.03226854,0.08528291,0.00164352
-4.13906953,0.24869235,0.08747700,0.00006243,0.01339390,0.03443125,0.08502347,0.00196920
-4.13306653,0.27038846,0.09111400,0.00007697,0.01690438,0.03724631,0.08503225,0.00237221
-4.12706353,0.29741294,0.09587604,0.00009424,0.02120996,0.04089192,0.08549221,0.00286788
-4.12106053,0.33083779,0.10203914,0.00011455,0.02645675,0.04557258,0.08660380,0.00347353
-4.11505753,0.37181790,0.10989554,0.00013826,0.03280947,0.05152047,0.08858308,0.00420853
-4.10905453,0.42157882,0.11974857,0.00016568,0.04045188,0.05899652,0.09165938,0.00509437
-4.10305153,0.48140092,0.13190638,0.00019714,0.04958685,0.06829106,0.09607277,0.00615453
-4.09704852,0.55259964,0.14667454,0.00023290,0.06043577,0.07972377,0.10207109,0.00741444
-4.09104552,0.63650164,0.16434758,0.00027320,0.07323736,0.09364285,0.10990661,0.00890128
-4.08504252,0.73441703,0.18519950,0.00031821,0.08824559,0.11042313,0.11983233,0.01064366
-4.07903952,0.84760766,0.20947339,0.00036801,0.10572681,0.13046292,0.13209775,0.01267127
-4.07303652,0.97725191,0.23737047,0.00042260,0.12595573,0.15417951,0.14694431,0.01501439
-4.06703352,1.12440650,0.26903870,0.00048186,0.14921046,0.18200293,0.16460020,0.01770326
-4.06103052,1.28996599,0.30456151,0.00054558,0.17576630,0.21436800,0.18527481,0.02076737
-4.05502751,1.47462094,0.34394688,0.00061337,0.20588851,0.25170447,0.20915263,0.02423463
-4.04902451,1.67881583,0.38711753,0.00068475,0.23982386,0.29442523,0.23638687,0.02813040
-4.04302151,1.90270807,0.43390259,0.00075908,0.27779121,0.34291270,0.26709268,0.03247644
-4.03701851,2.14612943,0.48403137,0.00083560,0.31997126,0.39750345,0.30134031,0.03728980
-4.03101551,2.40855154,0.53712985,0.00091342,0.36649555,0.45847148,0.33914822,0.04258167
-4.02501251,2.68905696,0.59272034,0.00099154,0.41743517,0.52601037,0.38047653,0.04835614
-4.01900950,2.98631728,0.65022469,0.00106887,0.47278941,0.60021508,0.42522087,0.05460907
-4.01300650,3.29857994,0.70897146,0.00114426,0.53247482,0.68106376,0.47320711,0.06132700
-4.00700350,3.62366482,0.76820713,0.00121652,0.59631518,0.76840064,0.52418717,0.06848613
-4.00100050,3.95897187,0.82711125,0.00128445,0.66403281,0.86192059,0.57783618,0.07605157
-3.99499750,4.30150054,0.88481535,0.00134689,0.73524191,0.96115647,0.63375148,0.08397672
-3.98899450,4.64788148,0.94042511,0.00140272,0.80944434,1.06547000,0.69145347,0.09220300
-3.98299150,4.99442062,0.99304508,0.00145094,0.88602836,1.17404721,0.75038875,0.10065989
-3.97698849,5.33715531,1.04180515,0.00149066,0.96427093,1.28589911,0.80993569,0.10926533
-3.97098549,5.67192172,1.08588763,0.00152117,1.04334372,1.39986836,0.86941243,0.11792653
-3.96498249,5.99443232,1.12455396,0.00154190,1.12232320,1.51464222,0.92808739,0.12654121
-3.95897949,6.30036169,1.15716968,0.00155251,1.20020485,1.62877220,0.98519213,0.13499930
-3.95297649,6.58543868,1.18322664,0.00155285,1.27592139,1.74069999,1.03993648,0.14318490
-3.94697349,6.84554235,1.20236128,0.00154298,1.34836467,1.84878963,1.09152531,0.15097879
-3.94097049,7.07679895,1.21436801,0.00152316,1.41641079,1.95136483,1.13917689,0.15826114
-3.93496748,7.27567698,1.21920697,0.00149385,1.47894777,2.04675059,1.18214193,0.16491441
-3.92896448,7.43907714,1.21700569,0.00145569,1.53490473,2.13331763,1.21972287,0.17082652
-3.92296148,7.56441407,1.20805438,0.00140947,1.58328183,2.20952821,1.25129277,0.17589390
-3.91695848,7.64968698,1.19279503,0.00135610,1.62317951,2.27398134,1.27631284,0.18002451
-3.91095548,7.69353619,1.17180470,0.00129659,1.65382614,2.32545573,1.29434828,0.18314067
-3.90495248,7.69528347,1.14577367,0.00123201,1.67460275,2.36294860,1.30508135,0.18518151
-3.89894947,7.65495430,1.11547954,0.00116349,1.68506373,2.38570854,1.30832146,0.18610498
-3.89294647,7.57328069,1.08175824,0.00109212,1.68495268,2.39326101,1.30401148,0.18588935
-3.88694347,7.45168434,1.04547351,0.00101900,1.67421237,2.38542522,1.29223023,0.18453408
-3.88094047,7.29224023,1.00748610,0.00094515,1.65298864,2.36232161,1.27319076,0.18206002
-3.87493747,7.09762187,0.96862401,0.00087154,1.62162757,2.32436938,1.24723452,0.17850894
-3.86893447,6.87102992,0.92965532,0.00079904,1.58066629,2.27227428,1.21482171,0.17394242
-3.86293147,6.61610687,0.89126443,0.00072840,1.53081763,2.20700712,1.17651800,0.16844010
-3.85692846,6.33684093,0.85403307,0.00066029,1.47294917,2.12977387,1.13297834,0.16209733
-3.85092546,6.03746257,0.81842634,0.00059525,1.40805769,2.04197883,1.08492842,0.15502246
-3.84492246,5.72233784,0.78478462,0.00053369,1.33724003,1.94518233,1.03314460,0.14733373
-3.83891946,5.39586219,0.75332118,0.00047593,1.26166159,1.84105501,0.97843314,0.13915594
-3.83291646,5.06235896,0.72412550,0.00042219,1.18252367,1.73133048,0.92160955,0.13061713
-3.82691346,4.72598577,0.69717180,0.00037258,1.10103124,1.61775842,0.86347898,0.12184521
-3.82091046,4.39065230,0.67233208,0.00032713,1.01836196,1.50206003,0.80481817,0.11296491
-3.81490745,4.05995161,0.64939293,0.00028580,0.93563797,1.38588745,0.74635989,0.10409490
-3.80890445,3.73710708,0.62807500,0.00024850,0.85390115,1.27078849,0.68878012,0.09534546
-3.80290145,3.42493580,0.60805406,0.00021509,0.77409266,1.15817801,0.63268849,0.08681648
-3.79689845,3.12582872,0.58898268,0.00018537,0.69703721,1.04931629,0.57862199,0.07859608
-3.79089545,2.84174699,0.57051135,0.00015915,0.62343232,0.94529501,0.52704218,0.07075971
-3.78489245,2.57423336,0.55230816,0.00013621,0.55384266,0.84703069,0.47833550,0.06336977
-3.77888944,2.32443663,0.53407619,0.00011632,0.48869898,0.75526509,0.43281659,0.05647576
-3.77288644,2.09314720,0.51556801,0.00009926,0.42830152,0.67057205,0.39073413,0.05011487
-3.76688344,1.88084086,0.49659678,0.00008484,0.37282713,0.59336973,0.35227871,0.04431285
-3.76088044,1.68772828,0.47704384,0.00007284,0.32233944,0.52393715,0.31759221,0.03908532
-3.75487744,1.51380750,0.45686244,0.00006310,0.27680150,0.46243384,0.28677800,0.03443918
-3.74887444,1.35891659,0.43607819,0.00005546,0.23608984,0.40892130,0.25991160,0.03037414
-3.74287144,1.22278437,0.41478604,0.00004981,0.20000956,0.36338516,0.23705092,0.02688435
-3.73686843,1.10507686,0.39314458,0.00004604,0.16830949,0.32575666,0.21824587,0.02395994
-3.73086543,1.00543784,0.37136798,0.00004410,0.14069702,0.29593269,0.20354662,0.02158842
-3.72486243,0.92352224,0.34971616,0.00004393,0.11685201,0.27379321,0.19301028,0.01975593
-3.71885943,0.85902124,0.32848376,0.00004554,0.09643943,0.25921568,0.18670563,0.01844828
-3.71285643,0.81167878,0.30798849,0.00004893,0.07912048,0.25208563,0.18471564,0.01765173
-3.70685343,0.78129910,0.28855940,0.00005414,0.06456208,0.25230330,0.18713763,0.01735345
-3.70085043,0.76774568,0.27052530,0.00006123,0.05244454,0.25978615,0.19408113,0.01754177
-3.69484742,0.77093186,0.25420402,0.00007027,0.04246758,0.27446720,0.20566328,0.01820610
-3.68884442,0.79080409,0.23989242,0.00008135,0.03435474,0.29628966,0.22200206,0.01933662
-3.68284142,0.82731860,0.22785760,0.00009455,0.02785625,0.32519793,0.24320742,0.02092379
-3.67683842,0.88041290,0.21832923,0.00010996,0.02275073,0.36112580,0.26937076,0.02295758
-3.67083542,0.94997326,0.21149309,0.00012765,0.01884560,0.40398237,0.30055299,0.02542662
-3.66483242,1.03579980,0.20748588,0.00014768,0.01597679,0.45363640,0.33677175,0.02831728
-3.65882941,1.13757078,0.20639115,0.00017008,0.01400751,0.50990011,0.37798825,0.03161267
-3.65282641,1.25480776,0.20823633,0.00019486,0.01282661,0.57251315,0.42409438,0.03529170
-3.64682341,1.38684330,0.21299091,0.00022198,0.01234643,0.64112771,0.47490073,0.03932820
-3.64082041,1.53279299,0.22056560,0.00025137,0.01250038,0.71529569,0.53012612,0.04369020
-3.63481741,1.69153334,0.23081263,0.00028289,0.01324031,0.79445873,0.58938937,0.04833938
-3.62881441,1.86168695,0.24352705,0.00031635,0.01453372,0.87794185,0.65220392,0.05323075
-3.62281141,2.04161637,0.25844923,0.00035153,0.01636097,0.96495134,0.71797584,0.05831265
-3.61680840,2.22942738,0.27526858,0.00038812,0.01871235,1.05457731,0.78600564,0.06352695
-3.61080540,2.42298245,0.29362839,0.00042579,0.02158524,1.14580128,0.85549425,0.06880966
-3.60480240,2.61992462,0.31313207,0.00046414,0.02498120,1.23750866,0.92555334,0.07409173
-3.59879940,2.81771138,0.33335066,0.00050273,0.02890321,1.32850613,0.99521977,0.07930024
-3.59279640,3.01365800,0.35383142,0.00054109,0.03335294,1.41754344,1.06347414,0.08435975
-3.58679340,3.20498917,0.37410772,0.00057874,0.03832812,1.50333896,1.12926280,0.08919393
-3.58079040,3.38889720,0.39370966,0.00061517,0.04382019,1.58460814,1.19152271,0.09372731
-3.57478739,3.56260505,0.41217547,0.00064988,0.04981205,1.66009396,1.24920839,0.09788709
-3.56878439,3.72343179,0.42906312,0.00068240,0.05627621,1.72859815,1.30131982,0.10160505
-3.56278139,3.86885816,0.44396196,0.00071226,0.06317328,1.78901200,1.34693030,0.10481926
-3.55677839,3.99658973,0.45650381,0.00073907,0.07045087,1.84034551,1.38521321,0.10747584
-3.55077539,4.10461525,0.46637318,0.00076246,0.07804305,1.88175386,1.41546631,0.10953035
-3.54477239,4.19125791,0.47331611,0.00078215,0.08587029,1.91255993,1.43713277,0.11094899
-3.53876938,4.25521765,0.47714727,0.00079792,0.09384011,1.93227210,1.44981794,0.11170952
-3.53276638,4.29560290,0.47775510,0.00080964,0.10184821,1.94059661,1.45330098,0.11180176
-3.52676338,4.31195067,0.47510452,0.00081724,0.10978033,1.93744403,1.44754114,0.11122780
-3.52076038,4.30423452,0.46923731,0.00082078,0.11751461,1.92292960,1.43267805,0.11000173
-3.51475738,4.27286023,0.46026998,0.00082034,0.12492448,1.89736758,1.40902640,0.10814915
-3.50875438,4.21864976,0.44838928,0.00081613,0.13188196,1.86125990,1.37706503,0.10570623
-3.50275138,4.14281441,0.43384555,0.00080841,0.13826127,1.81527958,1.33742110,0.10271855
-3.49674837,4.04691838,0.41694422,0.00079750,0.14394257,1.76024985,1.29085001,0.09923968
-3.49074537,3.93283466,0.39803573,0.00078378,0.14881570,1.69711974,1.23821200,0.09532961
-3.48474237,3.80269471,0.37750458,0.00076768,0.15278377,1.62693714,1.18044651,0.09105301
-3.47873937,3.65883421,0.35575762,0.00074967,0.15576640,1.55082044,1.11854541,0.08647754
-3.47273637,3.50373655,0.33321244,0.00073023,0.15770251,1.46992982,1.05352604,0.08167208
-3.46673337,3.33997610,0.31028600,0.00070987,0.15855243,1.38543908,0.98640537,0.07670512
-3.46073037,3.17016273,0.28738412,0.00068911,0.15829943,1.29850899,0.91817597,0.07164325
-3.45472736,2.99688924,0.26489207,0.00066847,0.15695034,1.21026299,0.84978479,0.06654981
-3.44872436,2.82268262,0.24316664,0.00064845,0.15453547,1.12176570,0.78211514,0.06148378
-3.44272136,2.64996032,0.22252967,0.00062955,0.15110765,1.03400485,0.71597257,0.05649886
-3.43671836,2.48099197,0.20326343,0.00061226,0.14674060,0.94787686,0.65207458,0.05164279
-3.43071536,2.31786695,0.18560753,0.00059703,0.14152661,0.86417621,0.59104443,0.04695694
-3.42471236,2.16246813,0.16975752,0.00058430,0.13557367,0.78358855,0.53340871,0.04247608
-3.41870935,2.01645162,0.15586501,0.00057447,0.12900226,0.70668739,0.47959843,0.03822836
-3.41270635,1.88123246,0.14403896,0.00056789,0.12194186,0.63393414,0.42995330,0.03423551
-3.40670335,1.75797608,0.13434815,0.00056491,0.11452736,0.56568110,0.38472844,0.03051316
-3.40070035,1.64759512,0.12682448,0.00056580,0.10689564,0.50217695,0.34410311,0.02707126
-3.39469735,1.55075142,0.12146678,0.00057080,0.09918226,0.44357438,0.30819086,0.02391468
-3.38869435,1.46786271,0.11824510,0.00058010,0.09151862,0.38993930,0.27705030,0.02104377
-3.38269135,1.39911375,0.11710512,0.00059385,0.08402952,0.34126117,0.25069616,0.01845503
-3.37668834,1.34447150,0.11797252,0.00061212,0.07683120,0.29746402,0.22910991,0.01614177
-3.37068534,1.30370381,0.12075719,0.00063497,0.07003003,0.25841783,0.21224964,0.01409471
-3.36468234,1.27640134,0.12535720,0.00066237,0.06372173,0.22394970,0.20005865,0.01230261
-3.35867934,1.26200200,0.13166229,0.00069426,0.05799113,0.19385477,0.19247265,0.01075284
-3.35267634,1.25981752,0.13955700,0.00073054,0.05291238,0.16790639,0.18942520,0.00943187
-3.34667334,1.26906122,0.14892318,0.00077104,0.04854974,0.14586548,0.19085145,0.00832569
-3.34067034,1.28887647,0.15964212,0.00081560,0.04495846,0.12748895,0.19668995,0.00742022
-3.33466733,1.31836494,0.17159598,0.00086398,0.04218613,0.11253697,0.20688284,0.00670155
-3.32866433,1.35661374,0.18466882,0.00091595,0.04027398,0.10077919,0.22137435,0.00615623
-3.32266133,1.40272071,0.19874704,0.00097124,0.03925828,0.09199974,0.24010800,0.00577143
-3.31665833,1.45581699,0.21371939,0.00102959,0.03917160,0.08600128,0.26302265,0.00553502
-3.31065533,1.51508616,0.22947648,0.00109070,0.04004398,0.08260790,0.29004778,0.00543567
-3.30465233,1.57977934,0.24591001,0.00115430,0.04190368,0.08166710,0.32109841,0.00546287
-3.29864932,1.64922576,0.26291165,0.00122008,0.04477780,0.08305095,0.35606989,0.00560692
-3.29264632,1.72283866,0.28037179,0.00128774,0.04869239,0.08665647,0.39483316,0.00585888
-3.28664332,1.80011638,0.29817814,0.00135698,0.05367222,0.09240531,0.43723063,0.00621056
-3.28064032,1.88063878,0.31621446,0.00142748,0.05974023,0.10024291,0.48307311,0.00665445
-3.27463732,1.96405963,0.33435940,0.00149890,0.06691654,0.11013714,0.53213806,0.00718366
-3.26863432,2.05009532,0.35248565,0.00157088,0.07521723,0.12207654,0.58416929,0.00779186
-3.26263132,2.13851082,0.37045949,0.00164304,0.08465283,0.13606818,0.63887825,0.00847324
-3.25662831,2.22910374,0.38814087,0.00171495,0.09522678,0.15213524,0.69594688,0.00922250
-3.25062531,2.32168756,0.40538402,0.00178616,0.10693381,0.17031430,0.75503197,0.01003475
-3.24462231,2.41607481,0.42203870,0.00185617,0.11975850,0.19065232,0.81577065,0.01090555
-3.23861931,2.51206143,0.43795203,0.00192442,0.13367413,0.21320355,0.87778692,0.01183085
-3.23261631,2.60941297,0.45297087,0.00199033,0.14864193,0.23802610,0.94069866,0.01280698
-3.22661331,2.70785349,0.46694470,0.00205326,0.16461095,0.26517849,1.00412477,0.01383065
-3.22061031,2.80705759,0.47972878,0.00211257,0.18151871,0.29471608,1.06769193,0.01489889
-3.21460730,2.90664620,0.49118757,0.00216757,0.19929258,0.32668753,1.13104052,0.01600901
-3.20860430,3.00618603,0.50119807,0.00221757,0.21785222,0.36113133,1.19382945,0.01715859
-3.20260130,3.10519293,0.50965304,0.00226188,0.23711284,0.39807263,1.25573927,0.01834543
-3.19659830,3.20313880,0.51646379,0.00229983,0.25698955,0.43752041,1.31647375,0.01956741
-3.19059530,3.29946195,0.52156249,0.00233081,0.27740240,0.47946518,1.37575953,0.02082252
-3.18459230,3.39358012,0.52490376,0.00235423,0.29828227,0.52387734,1.43334414,0.02210872
-3.17858929,3.48490595,0.52646551,0.00236961,0.31957704,0.57070638,1.48899252,0.02342386
-3.17258629,3.57286400,0.52624891,0.00237653,0.34125808,0.61988097,1.54248248,0.02476567
-3.16658329,3.65690867,0.52427765,0.00237468,0.36332635,0.67131004,1.59359954,0.02613167
-3.16058029,3.73654240,0.52059629,0.00236386,0.38581801,0.72488479,1.64213182,0.02751914
-3.15457729,3.81133321,0.51526811,0.00234402,0.40880879,0.78048163,1.68786544,0.02892516
-3.14857429,3.88093093,0.50837235,0.00231519,0.43241686,0.83796586,1.73058122,0.03034654
-3.14257129,3.94508124,0.50000115,0.00227755,0.45680362,0.89719577,1.77005297,0.03177998
-3.13656828,4.00363699,0.49025635,0.00223142,0.48217214,0.95802703,1.80604794,0.03322205
-3.13056528,4.05656578,0.47924634,0.00217722,0.50876274,1.02031673,1.83832964,0.03466936
-3.12456228,4.10395348,0.46708313,0.00211547,0.53684571,1.08392688,1.86666296,0.03611858
-3.11855928,4.14600294,0.45387981,0.00204682,0.56671101,1.14872678,1.89082150,0.03756662
-3.11255628,4.18302762,0.43974844,0.00197197,0.59865499,1.21459388,1.91059675,0.03901068
-3.10655328,4.21543982,0.42479861,0.00189172,0.63296460,1.28141276,1.92580844,0.04044833
-3.10055028,4.24373362,0.40913642,0.00180691,0.66989943,1.34907206,1.93631546,0.04187753
-3.09454727,4.26846264,0.39286414,0.00171840,0.70967233,1.41745907,1.94202643,0.04329660
-3.08854427,4.29021336,0.37608032,0.00162710,0.75242942,1.48645225,1.94290907,0.04470418
-3.08254127,4.30957461,0.35888019,0.00153388,0.79823048,1.55591177,1.93899772,0.04609908
-3.07653827,4.32710454,0.34135640,0.00143964,0.84703086,1.62566854,1.93039798,0.04748008
-3.07053527,4.34329643,0.32359986,0.00134520,0.89866586,1.69551246,1.91728822,0.04884569
-3.06453227,4.35854494,0.30570051,0.00125137,0.95283892,1.76518051,1.89991743,0.05019390
-3.05852926,4.37311461,0.28774793,0.00115891,1.00911437,1.83434575,1.87859944,0.05152185
-3.05252626,4.38711239,0.26983178,0.00106848,1.06691572,1.90260802,1.85370353,0.05282553
-3.04652326,4.40046604,0.25204183,0.00098069,1.12553009,1.96948746,1.82564203,0.05409951
-3.04052026,4.41290989,0.23446765,0.00089608,1.18411903,2.03442158,1.79485539,0.05533670
-3.03451726,4.42397935,0.21719795,0.00081510,1.24173581,2.09676659,1.76179569,0.05652818
-3.02851426,4.43301497,0.20031960,0.00073811,1.29734877,2.15580363,1.72690945,0.05766312
-3.02251126,4.43917652,0.18391636,0.00066541,1.34987005,2.21074988,1.69062070,0.05872878
-3.01650825,4.44146687,0.16806744,0.00059719,1.39818868,2.26077463,1.65331550,0.05971068
-3.01050525,4.43876503,0.15284605,0.00053358,1.44120669,2.30501986,1.61532851,0.06059283
-3.00450225,4.42986706,0.13831785,0.00047465,1.47787662,2.34262455,1.57693262,0.06135808
-2.99849925,4.41353312,0.12453970,0.00042039,1.50723894,2.37275179,1.53833209,0.06198862
-2.99249625,4.38853840,0.11155850,0.00037074,1.52845729,2.39461737,1.49965944,0.06246647
-2.98649325,4.35372574,0.09941046,0.00032558,1.54085027,2.40751864,1.46097638,0.06277415
-2.98049025,4.30805717,0.08812066,0.00028474,1.54391786,2.41086211,1.42227841,0.06289526
-2.97448724,4.25066205,0.07770310,0.00024804,1.53736140,2.40418835,1.38350290,0.06281514
-2.96848424,4.18087931,0.06816108,0.00021525,1.52109603,2.38719308,1.34453994,0.06252148
-2.96248124,4.09829196,0.05948812,0.00018613,1.49525517,2.35974321,1.30524538,0.06200487
-2.95647824,4.00275219,0.05166915,0.00016041,1.46018659,2.32188710,1.26545522,0.06125923
-2.95047524,3.89439614,0.04468219,0.00013784,1.41644057,2.27385855,1.22500048,0.06028220
-2.94447224,3.77364775,0.03850027,0.00011815,1.36475072,2.21607423,1.18372184,0.05907538
-2.93846923,3.64121202,0.03309369,0.00010109,1.30600839,2.14912493,1.14148321,0.05764440
-2.93246623,3.49805812,0.02843244,0.00008641,1.24123208,2.07376083,1.09818369,0.05599889
-2.92646323,3.34539380,0.02448895,0.00007389,1.17153333,1.99087186,1.05376727,0.05415233
-2.92046023,3.18463239,0.02124092,0.00006331,1.09808069,1.90146376,1.00823003,0.05212175
-2.91445723,3.01735453,0.01867432,0.00005450,1.02206348,1.80663134,0.96162460,0.04992732
-2.90845423,2.84526636,0.01678666,0.00004730,0.94465684,1.70752980,0.91406182,0.04759187
-2.90245123,2.67015653,0.01559023,0.00004158,0.86698951,1.60534561,0.86570975,0.04514032
-2.89644822,2.49385379,0.01511565,0.00003725,0.79011561,1.50126790,0.81679027,0.04259910
-2.89044522,2.31818708,0.01541547,0.00003426,0.71499112,1.39646157,0.76757352,0.03999550
-2.88444222,2.14494969,0.01656797,0.00003259,0.64245598,1.29204294,0.71837078,0.03735705
-2.87843922,1.97586860,0.01868103,0.00003227,0.57322175,1.18905870,0.66952608,0.03471093
-2.87243622,1.81258006,0.02189608,0.00003337,0.50786515,1.08846864,0.62140722,0.03208340
-2.86643322,1.65661172,0.02639201,0.00003600,0.44682691,0.99113257,0.57439651,0.02949932
-2.86043022,1.50937159,0.03238903,0.00004033,0.39041567,0.89780146,0.52888173,0.02698169
-2.85442721,1.37214346,0.04015216,0.00004658,0.33881605,0.80911279,0.48524786,0.02455137
-2.84842421,1.24608836,0.04999442,0.00005500,0.29210023,0.72558988,0.44386961,0.02222673
-2.84242121,1.13225120,0.06227921,0.00006593,0.25024209,0.64764488,0.40510523,0.02002358
-2.83641821,1.03157167,0.07742188,0.00007973,0.21313308,0.57558494,0.36929162,0.01795504
-2.83041521,0.94489798,0.09589007,0.00009684,0.18059888,0.50962102,0.33674077,0.01603151
-2.82441221,0.87300258,0.11820262,0.00011773,0.15241634,0.44987894,0.30773758,0.01426083
-2.81840920,0.81659808,0.14492656,0.00014294,0.12832969,0.39641176,0.28253880,0.01264833
-2.81240620,0.77635255,0.17667219,0.00017302,0.10806578,0.34921328,0.26137303,0.01119710
-2.80640320,0.75290249,0.21408571,0.00020859,0.09134775,0.30823180,0.24444140,0.00990816
-2.80040020,0.74686279,0.25783933,0.00025027,0.07790692,0.27338367,0.23191873,0.00878076
-2.79439720,0.75883227,0.30861868,0.00029869,0.06749264,0.24456627,0.22395486,0.00781263
-2.78839420,0.78939439,0.36710744,0.00035450,0.05988011,0.22166966,0.22067580,0.00700027
-2.78239120,0.83911220,0.43396935,0.00041830,0.05487602,0.20458680,0.22218447,0.00633918
-2.77638819,0.90851742,0.50982752,0.00049067,0.05232222,0.19322173,0.22856081,0.00582416
-2.77038519,0.99809336,0.59524172,0.00057211,0.05209728,0.18749557,0.23986101,0.00544943
-2.76438219,1.10825206,0.69068370,0.00066305,0.05411639,0.18735001,0.25611575,0.00520888
-2.75837919,1.23930592,0.79651148,0.00076379,0.05832935,0.19274817,0.27732752,0.00509618
-2.75237619,1.39143461,0.91294306,0.00087451,0.06471711,0.20367277,0.30346680,0.00510483
-2.74637319,1.56464830,1.04003060,0.00099521,0.07328687,0.22012149,0.33446747,0.00522827
-2.74037019,1.75874853,1.17763595,0.00112574,0.08406587,0.24209978,0.37022140,0.00545984
-2.73436718,1.97328805,1.32540847,0.00126572,0.09709417,0.26961123,0.41057265,0.00579276
-2.72836418,2.20753150,1.48276641,0.00141455,0.11241647,0.30264576,0.45531143,0.00622007
-2.72236118,2.46041886,1.64888269,0.00157142,0.13007333,0.34116617,0.50416824,0.00673457
-2.71635818,2.73053341,1.82267627,0.00173526,0.15009193,0.38509346,0.55680860,0.00732865
-2.71035518,3.01607653,2.00280994,0.00190477,0.17247667,0.43429172,0.61282869,0.00799427
-2.70435218,3.31485115,2.18769536,0.00207843,0.19720002,0.48855307,0.67175250,0.00872281
-2.69834917,3.62425580,2.37550591,0.00225448,0.22419388,0.54758374,0.73303057,0.00950500
-2.69234617,3.94129094,2.56419776,0.00243098,0.25334185,0.61099194,0.79604107,0.01033084
-2.68634317,4.26257897,2.75153913,0.00260581,0.28447285,0.67827840,0.86009318,0.01118959
-2.68034017,4.58439874,2.93514767,0.00277674,0.31735643,0.74883054,0.92443330,0.01206977
-2.67433717,4.90273522,3.11253522,0.00294142,0.35170013,0.82192077,0.98825394,0.01295918
-2.66833417,5.21334404,3.28115927,0.00309750,0.38714923,0.89670979,1.05070567,0.01384507
-2.66233117,5.51183018,3.43847962,0.00324260,0.42328912,0.97225513,1.11091170,0.01471424
-2.65632816,5.79373934,3.58201901,0.00337446,0.45965037,1.04752520,1.16798514,0.01555322
-2.65032516,6.05465988,3.70942566,0.00349091,0.49571666,1.12141887,1.22104843,0.01634860
-2.64432216,6.29033244,3.81853580,0.00359000,0.53093519,1.19279017,1.26925451,0.01708722
-2.63831916,6.49676392,3.90743411,0.00366999,0.56472969,1.26047760,1.31180915,0.01775655
-2.63231616,6.67034191,3.97450968,0.00372947,0.59651526,1.32333710,1.34799368,0.01834501
-2.62631316,6.80794540,4.01850550,0.00376735,0.62571478,1.38027767,1.37718739,0.01884233
-2.62031016,6.90704749,4.03855928,0.00378292,0.65177611,1.43029822,1.39888869,0.01923987
-2.61430715,6.96580579,4.03423404,0.00377586,0.67418946,1.47252429,1.41273431,0.01953095
-2.60830415,6.98313660,4.00553681,0.00374630,0.69250413,1.50624307,1.41851562,0.01971117
-2.60230115,6.95876943,3.95292464,0.00369476,0.70634386,1.53093521,1.41619142,0.01977863
