energy_ev,total_up,Fe_p_up,Fe_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.23711856,3.17687333,0.50293252,2.32207677,0.31058731,0.04385358,0.04759860,0.16590919,0.04247083,0.36077747
-0.23111556,3.13090337,0.49413925,2.29312151,0.30240243,0.04321767,0.04634816,0.15922846,0.04318530,0.36008505
-0.22511256,3.07941356,0.48480886,2.25904299,0.29418814,0.04259268,0.04504608,0.15284320,0.04377857,0.35893755
-0.21910955,3.02255878,0.47495497,2.21997708,0.28594445,0.04197281,0.04369245,0.14675398,0.04424238,0.35730492
-0.21310655,2.96055962,0.46460331,2.17612153,0.27766857,0.04135238,0.04228747,0.14095989,0.04457028,0.35516114
-0.20710355,2.89370382,0.45379215,2.12773568,0.26935643,0.04072605,0.04083178,0.13545823,0.04475784,0.35248591
-0.20110055,2.82234702,0.44257233,2.07513941,0.26100443,0.04008892,0.03932669,0.13024445,0.04480281,0.34926624
-0.19509755,2.74691277,0.43100703,2.01871119,0.25261110,0.03943672,0.03777440,0.12531224,0.04470527,0.34549805
-0.18909455,2.66789169,0.41917127,1.95888537,0.24417864,0.03876602,0.03617815,0.12065380,0.04446777,0.34118744
-0.18309155,2.58583937,0.40715114,1.89614854,0.23571437,0.03807434,0.03454235,0.11626027,0.04409530,0.33635194
-0.17708854,2.50137301,0.39504275,1.83103496,0.22723170,0.03736035,0.03287266,0.11212220,0.04359538,0.33102126
-0.17108554,2.41516642,0.38295094,1.76412101,0.21875092,0.03662395,0.03117591,0.10823009,0.04297790,0.32523772
-0.16508254,2.32794326,0.37098768,1.69601862,0.21029946,0.03586638,0.02946011,0.10457487,0.04225501,0.31905618
-0.15907954,2.24046831,0.35927026,1.62736755,0.20191175,0.03509019,0.02773426,0.10114830,0.04144093,0.31254348
-0.15307654,2.15353675,0.34791908,1.55882664,0.19362866,0.03429925,0.02600819,0.09794327,0.04055158,0.30577724
-0.14707354,2.06796138,0.33705523,1.49106398,0.18549651,0.03349860,0.02429235,0.09495391,0.03960432,0.29884419
-0.14107054,1.98455807,0.32679784,1.42474617,0.17756570,0.03269426,0.02259759,0.09217554,0.03861743,0.29183792
-0.13506753,1.90412972,0.31726117,1.36052678,0.16988913,0.03189304,0.02093484,0.08960441,0.03760971,0.28485616
-0.12906453,1.82744910,0.30855163,1.29903437,0.16252033,0.03110221,0.01931493,0.08723730,0.03659994,0.27799775
-0.12306153,1.75524127,0.30076474,1.24086033,0.15551158,0.03032917,0.01774829,0.08507096,0.03560637,0.27135939
-0.11705853,1.68816628,0.29398234,1.18654702,0.14891199,0.02958112,0.01624478,0.08310149,0.03464618,0.26503226
-0.11105553,1.62680285,0.28826989,1.13657664,0.14276576,0.02886468,0.01481346,0.08132362,0.03373503,0.25909882
-0.10505253,1.57163389,0.28367432,1.09136126,0.13711062,0.02818558,0.01346250,0.07973007,0.03288659,0.25362992
-0.09904952,1.52303468,0.28022243,1.05123458,0.13197662,0.02754838,0.01219903,0.07831095,0.03211219,0.24868231
-0.09304652,1.48126429,0.27791998,1.01644576,0.12738534,0.02695621,0.01102914,0.07705333,0.03142054,0.24429679
-0.08704352,1.44646092,0.27675156,0.98715577,0.12334945,0.02641064,0.00995783,0.07594097,0.03081753,0.24049718
-0.08104052,1.41864142,0.27668142,0.96343637,0.11987285,0.02591164,0.00898908,0.07495426,0.03030620,0.23728993
-0.07503752,1.39770525,0.27765509,0.94527196,0.11695113,0.02545755,0.00812590,0.07407042,0.02988677,0.23466478
-0.06903452,1.38344264,0.27960192,0.93256421,0.11457256,0.02504522,0.00737044,0.07326395,0.02955680,0.23259608
-0.06303152,1.37554676,0.28243836,0.92513929,0.11271935,0.02467026,0.00672409,0.07250723,0.02931147,0.23104495
-0.05702851,1.37362913,0.28607186,0.92275736,0.11136919,0.02432723,0.00618763,0.07177142,0.02914389,0.22996202
-0.05102551,1.37723766,0.29040515,0.92512384,0.11049692,0.02401002,0.00576132,0.07102737,0.02904556,0.22929066
-0.04502251,1.38587622,0.29534078,0.93190191,0.11007628,0.02371222,0.00544500,0.07024677,0.02900681,0.22897046
-0.03901951,1.39902477,0.30078555,0.94272562,0.11008155,0.02342744,0.00523820,0.06940317,0.02901730,0.22894078
-0.03301651,1.41615889,0.30665465,0.95721280,0.11048896,0.02314971,0.00514017,0.06847305,0.02906649,0.22914413
-0.02701351,1.43676779,0.31287523,0.97497724,0.11127780,0.02287381,0.00514988,0.06743677,0.02914407,0.22952917
-0.02101051,1.46036967,0.31938926,0.99563949,0.11243119,0.02259551,0.00526603,0.06627931,0.02924041,0.23005322
-0.01500750,1.48652389,0.32615543,1.01883573,0.11393634,0.02231178,0.00548695,0.06499090,0.02934683,0.23068406
-0.00900450,1.51483917,0.33314998,1.04422440,0.11578439,0.02202094,0.00581053,0.06356728,0.02945592,0.23140095
-0.00300150,1.54497786,0.34036653,1.07149028,0.11796970,0.02172267,0.00623407,0.06200990,0.02956164,0.23219483
0.00300150,1.57665599,0.34781485,1.10034611,0.12048884,0.02141795,0.00675414,0.06032566,0.02965945,0.23306780
0.00900450,1.60963959,0.35551867,1.13053183,0.12333911,0.02110897,0.00736642,0.05852665,0.02974626,0.23403182
0.01500750,1.64373779,0.36351273,1.16181165,0.12651691,0.02079895,0.00806557,0.05662950,0.02982034,0.23510678
0.02101051,1.67879348,0.37183930,1.19396966,0.13001594,0.02049187,0.00884502,0.05465474,0.02988121,0.23631825
0.02701351,1.71467247,0.38054439,1.22680425,0.13382542,0.02019221,0.00969695,0.05262596,0.02992944,0.23769484
0.03301651,1.75125217,0.38967392,1.26012221,0.13792847,0.01990471,0.01061217,0.05056896,0.02996639,0.23926566
0.03901951,1.78841089,0.39927012,1.29373305,0.14230084,0.01963408,0.01158016,0.04851099,0.02999404,0.24105780
0.04502251,1.82601867,0.40936847,1.32744414,0.14690993,0.01938474,0.01258908,0.04647989,0.03001478,0.24309429
0.05102551,1.86393050,0.41999523,1.36105731,0.15171450,0.01916070,0.01362596,0.04450352,0.03003121,0.24539246
0.05702851,1.90198263,0.43116590,1.39436720,0.15666479,0.01896534,0.01467689,0.04260923,0.03004605,0.24796299
0.06303152,1.93999220,0.44288441,1.42716172,0.16170337,0.01880140,0.01572728,0.04082350,0.03006205,0.25080962
0.06903452,1.97776035,0.45514338,1.45922453,0.16676648,0.01867099,0.01676228,0.03917180,0.03008201,0.25392962
0.07503752,2.01507864,0.46792497,1.49033957,0.17178594,0.01857558,0.01776710,0.03767858,0.03010882,0.25731482
0.08104052,2.05173801,0.48120252,1.52029716,0.17669155,0.01851621,0.01872752,0.03636745,0.03014560,0.26095333
0.08704352,2.08753987,0.49494253,1.54890129,0.18141365,0.01849361,0.01963029,0.03526144,0.03019582,0.26483162
0.09304652,2.12230801,0.50910680,1.57597746,0.18588596,0.01850840,0.02046362,0.03438341,0.03026356,0.26893683
0.09904952,2.15590051,0.52365452,1.60138026,0.19004832,0.01856134,0.02121759,0.03375646,0.03035369,0.27325923
0.10505253,2.18822028,0.53854396,1.62500017,0.19384924,0.01865349,0.02188447,0.03340434,0.03047204,0.27779435
0.11105553,2.21922342,0.55373360,1.64676875,0.19724812,0.01878646,0.02245906,0.03335184,0.03062565,0.28254493
0.11705853,2.24892433,0.56918251,1.66666174,0.20021686,0.01896250,0.02293883,0.03362505,0.03082285,0.28752217
0.12306153,2.27739688,0.58484984,1.68469949,0.20274095,0.01918466,0.02332400,0.03425148,0.03107336,0.29274637
0.12906453,2.30477132,0.60069353,1.70094473,0.20481977,0.01945678,0.02361750,0.03526003,0.03138822,0.29824672
0.13506753,2.33122672,0.61666813,1.71549741,0.20646622,0.01978344,0.02382478,0.03668069,0.03177975,0.30406035
0.14107054,2.35697932,0.63272208,1.72848694,0.20770552,0.02016991,0.02395352,0.03854412,0.03226128,0.31023040
0.14707354,2.38226732,0.64879456,1.74006224,0.20857344,0.02062189,0.02401322,0.04088092,0.03284687,0.31680351
0.15307654,2.40733287,0.66481229,1.75038014,0.20911396,0.02114533,0.02401470,0.04372072,0.03355089,0.32382660
0.15907954,2.43240252,0.68068659,1.75959287,0.20937644,0.02174607,0.02396954,0.04709104,0.03438752,0.33134323
0.16508254,2.45766727,0.69631096,1.76783553,0.20941262,0.02242952,0.02388952,0.05101608,0.03537019,0.33938976
0.17108554,2.48326353,0.71155966,1.77521428,0.20927347,0.02320032,0.02378594,0.05551532,0.03651096,0.34799147
0.17708854,2.50925619,0.72628743,1.78179608,0.20900626,0.02406191,0.02366914,0.06060207,0.03781987,0.35715899
0.18309155,2.53562508,0.74033059,1.78760074,0.20865180,0.02501624,0.02354789,0.06628207,0.03930429,0.36688516
0.18909455,2.56225563,0.75350963,1.79259575,0.20824221,0.02606339,0.02342902,0.07255213,0.04096830,0.37714260
0.19509755,2.58893436,0.76563328,1.79669421,0.20779922,0.02720136,0.02331706,0.07939894,0.04281212,0.38788215
0.20110055,2.61534978,0.77650401,1.79975619,0.20733314,0.02842583,0.02321407,0.08679807,0.04483165,0.39903223
0.20710355,2.64109847,0.78592463,1.80159329,0.20684251,0.02973008,0.02311954,0.09471327,0.04701803,0.41049931
0.21310655,2.66569637,0.79370581,1.80197615,0.20631451,0.03110491,0.02303051,0.10309612,0.04935746,0.42216942
0.21910955,2.68859443,0.79967417,1.80064458,0.20572602,0.03253876,0.02294176,0.11188602,0.05183106,0.43391069
0.22511256,2.70919815,0.80368042,1.79731967,0.20504520,0.03401785,0.02284614,0.12101063,0.05441493,0.44557680
0.23111556,2.72688984,0.80560726,1.79171722,0.20423368,0.03552646,0.02273502,0.13038672,0.05708033,0.45701122
0.23711856,2.74105271,0.80537655,1.78356181,0.20324905,0.03704725,0.02259878,0.13992146,0.05979416,0.46805211
0.24312156,2.75109553,0.80295546,1.77260082,0.20204750,0.03856171,0.02242738,0.14951415,0.06251941,0.47853759
0.24912456,2.75647702,0.79836127,1.75861775,0.20058666,0.04005063,0.02221096,0.15905821,0.06521590,0.48831123
0.25512756,2.75672875,0.79166461,1.74144430,0.19882823,0.04149462,0.02194035,0.16844367,0.06784115,0.49722757
0.26113057,2.75147595,0.78299102,1.72097075,0.19674052,0.04287473,0.02160763,0.17755970,0.07035124,0.50515740
0.26713357,2.74045528,0.77252077,1.69715434,0.19430053,0.04417296,0.02120659,0.18629750,0.07270192,0.51199264
0.27313657,2.72352922,0.76048704,1.67002534,0.19149573,0.04537286,0.02073305,0.19455309,0.07484967,0.51765066
0.27913957,2.70069664,0.74717256,1.63969088,0.18832534,0.04646001,0.02018516,0.20223021,0.07675281,0.52207788
0.28514257,2.67209923,0.73290484,1.60633631,0.18480102,0.04742259,0.01956351,0.20924300,0.07837257,0.52525250
0.29114557,2.63802391,0.71805023,1.57022441,0.18094712,0.04825169,0.01887117,0.21551848,0.07967417,0.52718639
0.29714857,2.59890104,0.70300714,1.53169234,0.17680036,0.04894171,0.01811360,0.22099874,0.08062775,0.52792589
0.30315158,2.55529863,0.68819841,1.49114658,0.17240909,0.04949054,0.01729844,0.22564268,0.08120923,0.52755165
0.30915458,2.50791274,0.67406321,1.44905612,0.16783202,0.04989971,0.01643525,0.22942729,0.08140097,0.52617737
0.31515758,2.45755416,0.66104859,1.40594378,0.16313670,0.05017437,0.01553513,0.23234841,0.08119233,0.52394757
0.32116058,2.40513177,0.64960074,1.36237621,0.15839759,0.05032316,0.01461034,0.23442090,0.08057996,0.52103424
0.32716358,2.35163270,0.64015610,1.31895237,0.15369396,0.05035798,0.01367383,0.23567819,0.07956796,0.51763265
0.33316658,2.29809974,0.63313235,1.27629091,0.14910765,0.05029365,0.01273883,0.23617130,0.07816775,0.51395612
0.33916958,2.24560632,0.62891933,1.23501647,0.14472068,0.05014734,0.01181842,0.23596726,0.07639784,0.51023007
0.34517259,2.19522944,0.62786990,1.19574521,0.14061295,0.04993811,0.01092512,0.23514693,0.07428334,0.50668532
0.35117559,2.14802121,0.63029080,1.15906979,0.13685984,0.04968615,0.01007057,0.23380241,0.07185528,0.50355085
0.35717859,2.10497949,0.63643358,1.12554408,0.13353011,0.04941210,0.00926520,0.23203402,0.06914986,0.50104619
0.36318159,2.06701841,0.64648581,1.09566792,0.13068379,0.04913629,0.00851805,0.22994699,0.06620748,0.49937358
0.36918459,2.03493958,0.66056261,1.06987252,0.12837041,0.04887790,0.00783659,0.22764788,0.06307176,0.49871029
0.37518759,2.00940498,0.67869898,1.04850670,0.12662744,0.04865425,0.00722665,0.22524098,0.05978850,0.49920115
0.38119060,1.99091231,0.70084302,1.03182466,0.12547905,0.04848005,0.00669240,0.22282472,0.05640454,0.50095175
0.38719360,1.97977408,0.72685059,1.01997581,0.12493523,0.04836673,0.00623636,0.22048823,0.05296679,0.50402258
0.39319660,1.97610119,0.75648177,1.01299694,0.12499132,0.04832192,0.00585954,0.21830828,0.04952113,0.50842425
0.39919960,1.97979204,0.78939946,1.01080750,0.12562788,0.04834901,0.00556155,0.21634651,0.04611158,0.51411425
0.40520260,1.99052794,0.82517055,1.01320810,0.12681110,0.04844690,0.00534074,0.21464738,0.04277940,0.52099541
0.41120560,2.00777541,0.86327002,1.01988274,0.12849359,0.04860990,0.00519441,0.21323659,0.03956245,0.52891621
0.41720860,2.03079575,0.90308810,1.03040471,0.13061559,0.04882779,0.00511899,0.21212035,0.03649463,0.53767316
0.42321161,2.05866186,0.94394062,1.04424636,0.13310664,0.04908616,0.00511026,0.21128539,0.03360546,0.54701511
0.42921461,2.09028218,0.98508251,1.06079243,0.13588767,0.04936679,0.00516350,0.21069969,0.03091985,0.55664968
0.43521761,2.12443113,1.02572424,1.07935664,0.13887329,0.04964834,0.00527371,0.21031407,0.02845795,0.56625147
0.44122061,2.15978506,1.06505065,1.09920110,0.14197454,0.04990706,0.00543576,0.21006449,0.02623521,0.57547185
0.44722361,2.19496262,1.10224191,1.11955779,0.14510162,0.05011769,0.00564453,0.20987494,0.02426252,0.58395003
0.45322661,2.22856807,1.13649554,1.13965141,0.14816684,0.05025448,0.00589504,0.20966090,0.02254648,0.59132502
0.45922961,2.25923583,1.16704908,1.15872277,0.15108754,0.05029208,0.00618257,0.20933312,0.02108972,0.59724788
0.46523262,2.28567459,1.19320213,1.17605177,0.15378882,0.05020666,0.00650274,0.20880169,0.01989136,0.60139392
0.47123562,2.30670922,1.21433719,1.19097912,0.15620611,0.04997677,0.00685159,0.20798004,0.01894745,0.60347423
0.47723862,2.32131880,1.22993829,1.20292599,0.15828741,0.04958424,0.00722563,0.20678884,0.01825151,0.60324612
0.48324162,2.32866921,1.23960655,1.21141080,0.15999503,0.04901491,0.00762188,0.20515956,0.01779498,0.60052195
0.48924462,2.32813913,1.24307220,1.21606260,0.16130699,0.04825917,0.00803790,0.20303750,0.01756783,0.59517605
0.49524762,2.31933834,1.24020240,1.21663055,0.16221773,0.04731240,0.00847185,0.20038422,0.01755895,0.58714943
0.50125063,2.30211786,1.23100461,1.21298923,0.16273835,0.04617511,0.00892245,0.19717922,0.01775664,0.57645212
0.50725363,2.27657171,1.21562549,1.20513973,0.16289622,0.04485294,0.00938901,0.19342076,0.01814903,0.56316307
0.51325663,2.24303032,1.19434531,1.19320661,0.16273408,0.04335647,0.00987144,0.18912595,0.01872436,0.54742770
0.51925963,2.20204629,1.16756832,1.17743100,0.16230854,0.04170080,0.01037022,0.18432989,0.01947131,0.52945329
0.52526263,2.15437329,1.13580950,1.15816025,0.16168820,0.03990506,0.01088636,0.17908415,0.02037915,0.50950242
0.53126563,2.10093913,1.09967837,1.13583472,0.16095135,0.03799166,0.01142138,0.17345454,0.02143793,0.48788491
0.53726863,2.04281448,1.05986054,1.11097228,0.16018336,0.03598558,0.01197723,0.16751831,0.02263845,0.46494859
0.54327164,1.98117844,1.01709786,1.08415132,0.15947391,0.03391357,0.01255625,0.16136098,0.02397230,0.44106929
0.54927464,1.91728252,0.97216801,1.05599273,0.15891409,0.03180326,0.01316105,0.15507291,0.02543179,0.41664061
0.55527764,1.85241450,0.92586411,1.02714181,0.15859356,0.02968239,0.01379437,0.14874585,0.02700978,0.39206379
0.56128064,1.78786320,0.87897535,0.99825047,0.15859774,0.02757802,0.01445899,0.14246950,0.02869955,0.36773801
0.56728364,1.72488558,0.83226893,0.96996037,0.15900525,0.02551590,0.01515754,0.13632835,0.03049457,0.34405152
0.57328664,1.66467686,0.78647405,0.94288751,0.15988560,0.02351982,0.01589234,0.13039893,0.03238835,0.32137368
0.57928964,1.60834445,0.74226814,0.91760845,0.16129720,0.02161119,0.01666522,0.12474750,0.03437414,0.30004828
0.58529265,1.55688610,0.70026550,0.89464844,0.16328573,0.01980869,0.01747731,0.11942828,0.03644482,0.28038796
0.59129565,1.51117253,0.66100863,0.87447174,0.16588293,0.01812800,0.01832887,0.11448232,0.03859266,0.26266989
0.59729865,1.47193445,0.62496194,0.85747392,0.16910580,0.01658175,0.01921910,0.10993699,0.04080923,0.24713264
0.60330165,1.43975394,0.59250791,0.84397624,0.17295618,0.01517946,0.02014595,0.10580599,0.04308525,0.23397405
0.60930465,1.41505971,0.56394539,0.83422200,0.17742075,0.01392768,0.02110603,0.10209006,0.04541058,0.22335006
0.61530765,1.39812604,0.53948982,0.82837464,0.18247143,0.01283008,0.02209445,0.09877802,0.04777415,0.21537426
0.62131066,1.38907477,0.51927504,0.82651746,0.18806601,0.01188774,0.02310477,0.09584828,0.05016404,0.21011814
0.62731366,1.38787987,0.50335650,0.82865480,0.19414916,0.01109936,0.02412896,0.09327070,0.05256748,0.20761171
0.63331666,1.39437435,0.49171547,0.83471435,0.20065369,0.01046153,0.02515750,0.09100857,0.05497098,0.20784459
0.63931966,1.40825875,0.48426419,0.84455064,0.20750195,0.00996905,0.02617936,0.08902070,0.05736041,0.21076737
0.64532266,1.42911120,0.48085157,0.85794945,0.21460741,0.00961521,0.02718223,0.08726356,0.05972113,0.21629316
0.65132566,1.45639857,0.48126945,0.87463299,0.22187641,0.00939204,0.02815273,0.08569324,0.06203809,0.22429946
0.65732866,1.48948860,0.48525917,0.89426587,0.22920992,0.00929056,0.02907659,0.08426733,0.06429599,0.23463024
0.66333167,1.52766280,0.49251851,0.91646181,0.23650537,0.00930102,0.02993905,0.08294645,0.06647933,0.24709834
0.66933467,1.57013018,0.50270873,0.94079086,0.24365849,0.00941310,0.03072517,0.08169559,0.06857258,0.26148811
0.67533767,1.61604149,0.51546191,0.96678739,0.25056519,0.00961610,0.03142022,0.08048512,0.07056023,0.27755858
0.68134067,1.66450425,0.53038832,0.99395851,0.25712326,0.00989904,0.03201010,0.07929145,0.07242691,0.29504689
0.68734367,1.71459811,0.54708388,1.02179300,0.26323420,0.01025088,0.03248172,0.07809735,0.07415748,0.31367227
0.69334667,1.76539075,0.56513771,1.04977072,0.26880478,0.01066057,0.03282344,0.07689209,0.07573715,0.33314033
0.69934967,1.81595394,0.58413945,1.07737214,0.27374862,0.01111719,0.03302542,0.07567113,0.07715156,0.35314784
0.70535268,1.86537964,0.60368650,1.10408808,0.27798754,0.01161004,0.03307998,0.07443577,0.07838695,0.37338770
0.71135568,1.91279581,0.62339088,1.12942930,0.28145282,0.01212872,0.03298186,0.07319247,0.07943028,0.39355424
0.71735868,1.95738162,0.64288567,1.15293572,0.28408626,0.01266324,0.03272846,0.07195207,0.08026943,0.41334847
0.72336168,1.99838168,0.66183083,1.17418517,0.28584099,0.01320409,0.03231997,0.07072899,0.08089341,0.43248338
0.72936468,2.03511892,0.67991823,1.19280118,0.28668216,0.01374231,0.03175941,0.06954028,0.08129254,0.45068893
0.73536768,2.06700582,0.69687590,1.20845980,0.28658727,0.01426957,0.03105264,0.06840477,0.08145870,0.46771674
0.74137069,2.09355358,0.71247122,1.22089511,0.28554641,0.01477824,0.03020822,0.06734214,0.08138559,0.48334425
0.74737369,2.11437905,0.72651316,1.22990329,0.28356215,0.01526147,0.02923718,0.06637220,0.08106892,0.49737824
0.75337669,2.12920920,0.73885338,1.23534517,0.28064928,0.01571320,0.02815282,0.06551414,0.08050670,0.50965763
0.75937969,2.13788313,0.74938634,1.23714715,0.27683428,0.01612826,0.02697029,0.06478598,0.07969938,0.52005550
0.76538269,2.14035151,0.75804838,1.23530053,0.27215473,0.01650237,0.02570624,0.06420411,0.07865006,0.52848033
0.77138569,2.13667370,0.76481597,1.22985937,0.26665842,0.01683217,0.02437844,0.06378296,0.07736465,0.53487629
0.77738869,2.12701267,0.76970306,1.22093695,0.26040246,0.01711526,0.02300527,0.06353481,0.07585188,0.53922289
0.78339170,2.11162799,0.77275793,1.20870100,0.25345226,0.01735016,0.02160535,0.06346974,0.07412345,0.54153380
0.78939470,2.09086725,0.77405944,1.19336805,0.24588047,0.01753632,0.02019713,0.06359566,0.07219390,0.54185505
0.79539770,2.06515615,0.77371308,1.17519694,0.23776588,0.01767406,0.01879849,0.06391850,0.07008062,0.54026257
0.80140070,2.03498773,0.77184668,1.15448180,0.22919233,0.01776457,0.01742649,0.06444240,0.06780369,0.53685935
0.80740370,2.00091091,0.76860613,1.13154483,0.22024770,0.01780982,0.01609706,0.06517006,0.06538570,0.53177214
0.81340670,1.96351875,0.76415119,1.10672886,0.21102279,0.01781247,0.01482484,0.06610303,0.06285150,0.52514786
0.81940970,1.92343654,0.75865130,1.08039003,0.20161042,0.01777583,0.01362308,0.06724212,0.06022793,0.51714980
0.82541271,1.88131009,0.75228164,1.05289070,0.19210435,0.01770369,0.01250361,0.06858776,0.05754353,0.50795368
0.83141571,1.83779424,0.74521935,1.02459262,0.18259842,0.01760031,0.01147683,0.07014029,0.05482814,0.49774366
0.83741871,1.79354169,0.73764002,0.99585052,0.17318559,0.01747017,0.01055184,0.07190033,0.05211252,0.48670838
0.84342171,1.74919246,0.72971437,0.96700615,0.16395703,0.01731799,0.00973656,0.07386897,0.04942800,0.47503706
0.84942471,1.70536370,0.72160517,0.93838281,0.15500118,0.01714846,0.00903788,0.07604795,0.04680601,0.46291577
0.85542771,1.66264036,0.71346445,0.91028046,0.14640284,0.01696624,0.00846185,0.07843978,0.04427769,0.45052388
0.86143072,1.62156635,0.70543095,0.88297131,0.13824227,0.01677575,0.00801386,0.08104765,0.04187346,0.43803086
0.86743372,1.58263668,0.69762782,0.85669617,0.13059420,0.01658110,0.00769882,0.08387538,0.03962262,0.42559334
0.87343672,1.54629034,0.69016072,0.83166133,0.12352695,0.01638599,0.00752128,0.08692716,0.03755290,0.41335266
0.87943972,1.51290420,0.68311620,0.80803627,0.11710148,0.01619362,0.00748548,0.09020721,0.03569009,0.40143280
0.88544272,1.48278807,0.67656051,0.78595209,0.11137054,0.01600662,0.00759546,0.09371934,0.03405765,0.38993891
0.89144572,1.45618074,0.67053884,0.76550076,0.10637778,0.01582699,0.00785495,0.09746637,0.03267629,0.37895628
0.89744872,1.43324745,0.66507500,0.74673529,0.10215702,0.01565613,0.00826727,0.10144950,0.03156362,0.36854991
0.90345173,1.41407854,0.66017165,0.72967072,0.09873155,0.01549479,0.00883519,0.10566754,0.03073382,0.35876469
0.90945473,1.39868942,0.65581093,0.71428604,0.09611352,0.01534309,0.00956063,0.11011613,0.03019721,0.34962600
0.91545773,1.38702196,0.65195566,0.70052694,0.09430351,0.01520058,0.01044435,0.11478689,0.02996001,0.34114091
0.92146073,1.37894703,0.64855090,0.68830936,0.09329023,0.01506630,0.01148564,0.11966654,0.03002395,0.33329977
0.92746373,1.37426838,0.64552605,0.67752369,0.09305034,0.01493881,0.01268188,0.12473610,0.03038605,0.32607817
0.93346673,1.37272763,0.64279714,0.66803959,0.09354854,0.01481629,0.01402813,0.12997013,0.03103837,0.31943922
0.93946973,1.37401028,0.64026954,0.65971117,0.09473777,0.01469665,0.01551684,0.13533611,0.03196781,0.31333593
0.94547274,1.37775264,0.63784077,0.65238241,0.09655974,0.01457757,0.01713739,0.14079396,0.03315605,0.30771379
0.95147574,1.38354958,0.63540347,0.64589255,0.09894559,0.01445661,0.01887593,0.14629583,0.03457954,0.30251326
0.95747874,1.39096284,0.63284837,0.64008144,0.10181682,0.01433131,0.02071515,0.15178613,0.03620960,0.29767221
0.96348174,1.39952988,0.63006721,0.63479433,0.10508652,0.01419923,0.02263426,0.15720185,0.03801268,0.29312816
0.96948474,1.40877305,0.62695555,0.62988631,0.10866075,0.01405807,0.02460905,0.16247331,0.03995074,0.28882030
0.97548774,1.41820881,0.62341530,0.62522583,0.11244022,0.01390569,0.02661218,0.16752515,0.04198182,0.28469117
0.98149075,1.42735708,0.61935698,0.62069754,0.11632209,0.01374018,0.02861353,0.17227770,0.04406073,0.28068803
0.98749375,1.43575018,0.61470172,0.61620403,0.12020202,0.01355992,0.03058081,0.17664879,0.04613994,0.27676385
0.99349675,1.44294152,0.60938276,0.61166667,0.12397631,0.01336359,0.03248021,0.18055565,0.04817057,0.27287792
0.99949975,1.44851351,0.60334660,0.60702538,0.12754406,0.01315019,0.03427728,0.18391722,0.05010350,0.26899614
1.00550275,1.45208480,0.59655367,0.60223738,0.13080939,0.01291907,0.03593782,0.18665648,0.05189061,0.26509088
1.01150575,1.45331635,0.58897851,0.59727516,0.13368360,0.01266993,0.03742887,0.18870289,0.05348601,0.26114060
1.01750875,1.45191643,0.58060955,0.59212355,0.13608711,0.01240281,0.03871972,0.18999473,0.05484728,0.25712919
1.02351176,1.44764425,0.57144840,0.58677626,0.13795126,0.01211807,0.03978290,0.19048132,0.05593671,0.25304509
1.02951476,1.44031217,0.56150878,0.58123210,0.13921978,0.01181639,0.04059504,0.19012492,0.05672233,0.24888022
1.03551776,1.42978651,0.55081505,0.57549092,0.13984997,0.01149870,0.04113774,0.18890231,0.05717888,0.24462892
1.04152076,1.41598683,0.53940052,0.56954972,0.13981339,0.01116620,0.04139812,0.18680585,0.05728856,0.24028680
1.04752376,1.39888404,0.52730556,0.56339913,0.13909622,0.01082028,0.04136935,0.18384409,0.05704148,0.23584965
1.05352676,1.37849716,0.51457564,0.55702038,0.13769916,0.01046249,0.04105083,0.18004177,0.05643595,0.23131254
1.05952976,1.35488928,0.50125936,0.55038314,0.13563687,0.01009450,0.04044826,0.17543933,0.05547844,0.22666905
1.06553277,1.32816266,0.48740665,0.54344423,0.13293705,0.00971806,0.03957341,0.17009183,0.05418324,0.22191074
1.07153577,1.29845358,0.47306720,0.53614746,0.12963914,0.00933494,0.03844371,0.16406737,0.05257193,0.21702689
1.07753877,1.26592694,0.45828920,0.52842456,0.12579274,0.00894692,0.03708165,0.15744517,0.05067255,0.21200457
1.08354177,1.23077109,0.44311847,0.52019721,0.12145583,0.00855574,0.03551399,0.15031321,0.04851863,0.20682900
1.08954477,1.19319312,0.42759801,0.51138010,0.11669278,0.00816306,0.03377085,0.14276575,0.04614802,0.20148413
1.09554777,1.15341468,0.41176804,0.50188486,0.11157240,0.00777047,0.03188476,0.13490071,0.04360166,0.19595360
1.10155078,1.11166863,0.39566637,0.49162472,0.10616597,0.00737947,0.02988961,0.12681701,0.04092231,0.19022180
1.10755378,1.06819652,0.37932923,0.48051947,0.10054536,0.00699143,0.02781964,0.11861213,0.03815326,0.18427513
1.11355678,1.02324685,0.36279237,0.46850075,0.09478138,0.00660766,0.02570848,0.11037978,0.03533717,0.17810332
1.11955978,0.97707411,0.34609227,0.45551700,0.08894230,0.00622936,0.02358824,0.10220793,0.03251497,0.17170070
1.12556278,0.92993840,0.32926758,0.44153816,0.08309269,0.00585764,0.02148879,0.09417716,0.02972494,0.16506748
1.13156578,0.88210555,0.31236040,0.42655953,0.07729250,0.00549359,0.01943709,0.08635943,0.02700197,0.15821076
1.13756878,0.83384738,0.29541746,0.41060480,0.07159652,0.00513825,0.01745677,0.07881724,0.02437704,0.15114539
1.14357179,0.78544211,0.27849101,0.39372803,0.06605404,0.00479262,0.01556781,0.07160318,0.02187684,0.14389452
