energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-3.15457729,6.88509273,0.07198234,0.18252002,0.04300605,2.25859811,5.22201855,0.06917987,1.25994617
-3.14857429,6.94726124,0.07462127,0.18886748,0.04296589,2.34193431,5.26945993,0.06761684,1.26763116
-3.14257129,7.03338304,0.07717420,0.19629632,0.04319307,2.44185374,5.33414167,0.06609971,1.28056390
-3.13656828,7.14239829,0.07957079,0.20489445,0.04371734,2.55797530,5.41466406,0.06463990,1.29893317
-3.13056528,7.27295674,0.08174514,0.21472207,0.04456259,2.68966895,5.50948978,0.06324541,1.32282118
-3.12456228,7.42340808,0.08363757,0.22580713,0.04574629,2.83603556,5.61695093,0.06192087,1.35219308
-3.11855928,7.59179940,0.08519616,0.23814183,0.04727924,2.99589391,5.73525741,0.06066783,1.38689031
-3.11255628,7.77588143,0.08637822,0.25168013,0.04916543,3.16777615,5.86250796,0.05948516,1.42662819
-3.10655328,7.97312475,0.08715148,0.26633667,0.05140213,3.34993282,5.99670460,0.05836947,1.47099795
-3.10055028,8.18074705,0.08749512,0.28198711,0.05398015,3.54034839,6.13577123,0.05731567,1.51947338
-3.09454727,8.39575154,0.08740036,0.29846990,0.05688422,3.73676757,6.27757676,0.05631756,1.57142189
-3.08854427,8.61497655,0.08687088,0.31558975,0.06009359,3.93673224,6.41996296,0.05536830,1.62611993
-3.08254127,8.83515537,0.08592283,0.33312240,0.06358263,4.13762857,6.56077680,0.05446106,1.68277207
-3.07653827,9.05298509,0.08458448,0.35082086,0.06732164,4.33674298,6.69790679,0.05358943,1.74053347
-3.07053527,9.26520226,0.08289558,0.36842271,0.07127764,4.53132540,6.82932232,0.05274789,1.79853478
-3.06453227,9.46866311,0.08090642,0.38565830,0.07541520,4.71865780,6.95311502,0.05193222,1.85590865
-3.05852926,9.66042515,0.07867660,0.40225949,0.07969730,4.89612528,7.06754039,0.05113975,1.91181692
-3.05252626,9.83782699,0.07627356,0.41796856,0.08408613,5.06128728,7.17105820,0.05036964,1.96547738
-3.04652326,9.99856281,0.07377094,0.43254693,0.08854382,5.21194572,7.26236973,0.04962302,2.01618902
-3.04052026,10.14074803,0.07124689,0.44578319,0.09303310,5.34620733,7.34044988,0.04890306,2.06335475
-3.03451726,10.26297289,0.06878217,0.45750027,0.09751784,5.46253737,7.40457251,0.04821500,2.10650052
-3.02851426,10.36434099,0.06645843,0.46756114,0.10196344,5.55980231,7.45432728,0.04756604,2.14529006
-3.02251126,10.44449058,0.06435634,0.47587304,0.10633715,5.63729936,7.48962675,0.04696523,2.17953451
-3.01650825,10.50359695,0.06255396,0.48238979,0.11060817,5.69477157,7.51070292,0.04642322,2.20919645
-3.01050525,10.54235534,0.06112519,0.48711226,0.11474772,5.73240762,7.51809287,0.04595203,2.23438819
-3.00450225,10.56194484,0.06013829,0.49008682,0.11872889,5.75082627,7.51261380,0.04556466,2.25536422
-2.99849925,10.56397450,0.05965470,0.49140199,0.12252651,5.75104607,7.49532834,0.04527468,2.27250836
-2.99249625,10.55041414,0.05972796,0.49118338,0.12611690,5.73444191,7.46750164,0.04509589,2.28631607
-2.98649325,10.52351312,0.06040281,0.48958717,0.12947768,5.70269007,7.43055211,0.04504174,2.29737272
-2.98049025,10.48571095,0.06171454,0.48679250,0.13258751,5.65770473,7.38599841,0.04512495,2.30632907
-2.97448724,10.43954427,0.06368846,0.48299320,0.13542596,5.60156849,7.33540511,0.04535701,2.31387490
-2.96848424,10.38755478,0.06633958,0.47838917,0.13797343,5.53646035,7.28033010,0.04574778,2.32071223
-2.96248124,10.33220281,0.06967245,0.47317786,0.14021126,5.46458419,7.22227607,0.04630505,2.32752935
-2.95647824,10.27579071,0.07368120,0.46754634,0.14212185,5.38810097,7.16264891,0.04703429,2.33497691
-2.95047524,10.22039965,0.07834972,0.46166429,0.14368902,5.30906749,7.10272469,0.04793837,2.34364712
-2.94447224,10.16784278,0.08365203,0.45567813,0.14489848,5.22938406,7.04362689,0.04901746,2.35405704
-2.93846923,10.11963628,0.08955283,0.44970671,0.14573839,5.15075303,6.98631458,0.05026895,2.36663655
-2.93246623,10.07698912,0.09600823,0.44383857,0.14619999,5.07464933,6.93158160,0.05168758,2.38172141
-2.92646323,10.04081080,0.10296667,0.43813091,0.14627834,5.00230369,6.88006608,0.05326558,2.39955147
-2.92046023,10.01173550,0.11036991,0.43261027,0.14597302,4.93469817,6.83226897,0.05499297,2.42027382
-2.91445723,9.99015986,0.11815435,0.42727470,0.14528876,4.87257336,6.78857953,0.05685788,2.44395027
-2.90845423,9.97629084,0.12625229,0.42209739,0.14423605,4.81644570,6.74930553,0.05884699,2.47056838
-2.90245123,9.97019947,0.13459338,0.41703131,0.14283157,4.76663281,6.71470530,0.06094590,2.50005504
-2.89644822,9.97187603,0.14310609,0.41201480,0.14109848,4.72328478,6.68501887,0.06313963,2.53229134
-2.89044522,9.98128216,0.15171916,0.40697746,0.13906647,4.68641835,6.66049558,0.06541300,2.56712758
-2.88444222,9.99839550,0.16036298,0.40184629,0.13677169,4.65595174,6.64141556,0.06775094,2.60439700
-2.87843922,10.02324341,0.16897079,0.39655157,0.13425638,4.63173720,6.62810323,0.07013877,2.64392716
-2.87243622,10.05592268,0.17747972,0.39103215,0.13156836,4.61358913,6.62093130,0.07256236,2.68554804
-2.86643322,10.09660347,0.18583153,0.38524003,0.12876026,4.60130571,6.62031466,0.07500815,2.72909588
-2.86043022,10.14551684,0.19397304,0.37914384,0.12588871,4.59468283,6.62669413,0.07746304,2.77441266
-2.85442721,10.20292627,0.20185621,0.37273119,0.12301324,4.59351939,6.64051081,0.07991419,2.82134081
-2.84842421,10.26908503,0.20943789,0.36600977,0.12019521,4.59761403,6.66217265,0.08234871,2.86971375
-2.84242121,10.34418216,0.21667919,0.35900730,0.11749658,4.60675383,6.69201522,0.08475326,2.91934273
-2.83641821,10.42828093,0.22354460,0.35177018,0.11497876,4.62069631,6.73025927,0.08711361,2.97000114
-2.83041521,10.52125425,0.23000083,0.34436125,0.11270134,4.63914662,6.77696811,0.08941418,3.02140746
-2.82441221,10.62272186,0.23601560,0.33685668,0.11072091,4.66173208,6.83200771,0.09163763,3.07320852
-2.81840920,10.73199437,0.24155630,0.32934218,0.10908993,4.68797669,6.89501255,0.09376456,3.12496448
-2.81240620,10.84802887,0.24658882,0.32190894,0.10785558,4.71727833,6.96535994,0.09577323,3.17613732
-2.80640320,10.96940012,0.25107650,0.31464939,0.10705880,4.74889098,7.04215490,0.09763961,3.22608404
-2.80040020,11.09429061,0.25497954,0.30765308,0.10673329,4.78191444,7.12422752,0.09933742,3.27405599
-2.79439720,11.22050170,0.25825463,0.30100292,0.10690464,4.81529311,7.21014334,0.10083852,3.31920502
-2.78839420,11.34548628,0.26085525,0.29477189,0.10758956,4.84782502,7.29822716,0.10211347,3.36059687
-2.78239120,11.46640281,0.26273238,0.28902039,0.10879517,4.87818172,7.38659935,0.10313222,3.39723179
-2.77638819,11.58018830,0.26383572,0.28379439,0.11051843,4.90493835,7.47322333,0.10386505,3.42807167
-2.77038519,11.68364731,0.26411551,0.27912428,0.11274570,4.92661328,7.55596191,0.10428359,3.45207274
-2.76438219,11.77355257,0.26352455,0.27502456,0.11545242,4.94171516,7.63263987,0.10436194,3.46822227
-2.75837919,11.84675215,0.26202075,0.27149419,0.11860301,4.94879536,7.70110957,0.10407779,3.47557756
-2.75237619,11.90027759,0.25956961,0.26851771,0.12215094,4.94650306,7.75931648,0.10341353,3.47330496
-2.74637319,11.93144759,0.25614683,0.26606682,0.12603906,4.93363987,7.80536121,0.10235720,3.46071712
-2.74037019,11.93796175,0.25174069,0.26410251,0.13020015,4.90921136,7.83755530,0.10090334,3.43730614
-2.73436718,11.91797975,0.24635413,0.26257743,0.13455784,4.87247237,7.85446795,0.09905354,3.40277083
-2.72836418,11.87018224,0.24000631,0.26143855,0.13902773,4.82296397,7.85496199,0.09681687,3.35703662
-2.72236118,11.79381070,0.23273358,0.26062987,0.14351883,4.76053996,7.83821764,0.09420984,3.30026684
-2.71635818,11.68868497,0.22458982,0.26009512,0.14793534,4.68538150,7.80374361,0.09125628,3.23286476
-2.71035518,11.55519825,0.21564599,0.25978039,0.15217857,4.59799942,7.75137567,0.08798674,3.15546631
-2.70435218,11.39429083,0.20598898,0.25963641,0.15614920,4.49922394,7.68126370,0.08443778,3.06892375
-2.69834917,11.20740477,0.19571977,0.25962074,0.15974959,4.39018245,7.59384855,0.08065096,2.97428111
-2.69234617,10.99642243,0.18495104,0.25969939,0.16288620,4.27226656,7.48983066,0.07667166,2.87274281
-2.68634317,10.76359300,0.17380417,0.25984816,0.16547204,4.14708999,7.37013272,0.07254779,2.76563683
-2.68034017,10.51145063,0.16240608,0.26005336,0.16742899,4.01643908,7.23585853,0.06832849,2.65437421
-2.67433717,10.24272872,0.15088570,0.26031213,0.16868993,3.88221827,7.08825038,0.06406269,2.54040687
-2.66833417,9.96027394,0.13937056,0.26063208,0.16920065,3.74639250,6.92864710,0.05979791,2.42518542
-2.66233117,9.66696383,0.12798343,0.26103039,0.16892137,3.61092885,6.75844431,0.05557902,2.31011873
-2.65632816,9.36563057,0.11683929,0.26153234,0.16782789,3.47773931,6.57905849,0.05144727,2.19653679
-2.65032516,9.05899350,0.10604269,0.26216931,0.16591221,3.34862663,6.39189558,0.04743941,2.08565809
-2.64432216,8.74960170,0.09568553,0.26297623,0.16318274,3.22523483,6.19832479,0.04358708,1.97856239
-2.63831916,8.43978764,0.08584557,0.26398871,0.15966391,3.10900565,5.99965760,0.03991641,1.87616969
-2.63231616,8.13163209,0.07658530,0.26523986,0.15539542,3.00114220,5.79713186,0.03644784,1.77922549
-2.62631316,7.82694011,0.06795161,0.26675701,0.15043090,2.90258068,5.59190045,0.03319607,1.68829263
-2.62031016,7.52722738,0.05997583,0.26855850,0.14483626,2.81397075,5.38502393,0.03017034,1.60374928
-2.61430715,7.23371625,0.05267443,0.27065068,0.13868771,2.73566520,5.17746650,0.02737471,1.52579292
-2.60830415,6.94734020,0.04605000,0.27302547,0.13206947,2.66771909,4.97009469,0.02480862,1.45444953
-2.60230115,6.66875605,0.04009268,0.27565849,0.12507138,2.60989853,4.76367801,0.02246736,1.38958749
-2.59629815,6.39836255,0.03478177,0.27850808,0.11778646,2.56169895,4.55889138,0.02034280,1.33093543
-2.59029515,6.13632479,0.03008754,0.28151523,0.11030848,2.52237257,4.35631871,0.01842402,1.27810327
-2.58429215,5.88260325,0.02597308,0.28460472,0.10272963,2.49096435,4.15645772,0.01669796,1.23060553
-2.57828914,5.63698696,0.02239616,0.28768722,0.09513840,2.46635570,3.95972573,0.01515010,1.18788647
-2.57228614,5.39912969,0.01931095,0.29066260,0.08761779,2.44731458,3.76646638,0.01376504,1.14934585
-2.56628314,5.16858859,0.01666973,0.29342414,0.08024368,2.43255061,3.57695754,0.01252704,1.11436497
-2.56028014,4.94486419,0.01442428,0.29586363,0.07308368,2.42077325,3.39142003,0.01142052,1.08233198
-2.55427714,4.72744077,0.01252717,0.29787704,0.06619625,2.41075118,3.21002743,0.01043045,1.05266587
-2.54827414,4.51582606,0.01093281,0.29937055,0.05963021,2.40137035,3.03291666,0.00954267,1.02483845
-2.54227114,4.30958896,0.00959823,0.30026648,0.05342456,2.39168856,2.86019909,0.00874413,0.99839367
-2.53626813,4.10839399,0.00848376,0.30050901,0.04760865,2.38098399,2.69197195,0.00802311,0.97296374
-2.53026513,3.91203121,0.00755336,0.30006917,0.04220259,2.36879554,2.52832954,0.00736928,0.94828151
-2.52426213,3.72044036,0.00677494,0.29894884,0.03721788,2.35495273,2.36937382,0.00677378,0.92418877
-2.51825913,3.53372806,0.00612039,0.29718354,0.03265828,2.33959364,2.21522388,0.00622924,0.90064004
-2.51225613,3.35217735,0.00556554,0.29484370,0.02852076,2.32316949,2.06602389,0.00572971,0.87770197
-2.50625313,3.17624889,0.00509004,0.29203435,0.02479654,2.30643519,1.92194901,0.00527063,0.85554805
-2.50025013,3.00657354,0.00467708,0.28889311,0.02147220,2.29042577,1.78320917,0.00484868,0.83444902
-2.49424712,2.84393673,0.00431314,0.28558655,0.01853075,2.27641922,1.65005033,0.00446175,0.81475924
-2.48824412,2.68925481,0.00398762,0.28230505,0.01595268,2.26588686,1.52275331,0.00410875,0.79689940
-2.48224112,2.54354471,0.00369255,0.27925622,0.01371696,2.26043309,1.40163026,0.00378952,0.78133645
-2.47623812,2.40788784,0.00342215,0.27665732,0.01180185,2.26172683,1.28701895,0.00350469,0.76856124
-2.47023512,2.28338993,0.00317257,0.27472694,0.01018576,2.27142724,1.17927530,0.00325558,0.75906491
-2.46423212,2.17113843,0.00294147,0.27367619,0.00884781,2.29110700,1.07876435,0.00304406,0.75331485
-2.45822911,2.07215934,0.00272778,0.27370002,0.00776840,2.32217619,0.98585037,0.00287244,0.75173119
-2.45222611,1.98737516,0.00253137,0.27496876,0.00692952,2.36581007,0.90088630,0.00274334,0.75466474
-2.44622311,1.91756566,0.00235281,0.27762055,0.00631504,2.42288396,0.82420316,0.00265962,0.76237727
-2.44022011,1.86333308,0.00219313,0.28175478,0.00591079,2.49391803,0.75609955,0.00262423,0.77502484
-2.43421711,1.82507285,0.00205366,0.28742690,0.00570455,2.57903450,0.69683184,0.00264010,0.79264491
-2.42821411,1.80295101,0.00193581,0.29464489,0.00568594,2.67792928,0.64660497,0.00271005,0.81514772
-2.42221111,1.79688887,0.00184100,0.30336745,0.00584618,2.78985954,0.60556433,0.00283664,0.84231227
-2.41620810,1.80655540,0.00177049,0.31350401,0.00617778,2.91364778,0.57378856,0.00302205,0.87378702
-2.41020510,1.83136734,0.00172532,0.32491671,0.00667422,3.04770286,0.55128356,0.00326793,0.90909550
-2.40420210,1.87049690,0.00170624,0.33742401,0.00732945,3.19005703,0.53797761,0.00357528,0.94764634
-2.39819910,1.92288671,0.00171364,0.35080607,0.00813752,3.33841813,0.53371781,0.00394429,0.98874761
-2.39219610,1.98727124,0.00174753,0.36481154,0.00909211,3.49023480,0.53826775,0.00437424,1.03162480
-2.38619310,2.06220418,0.00180753,0.37916549,0.01018607,3.64277264,0.55130675,0.00486332,1.07544197
-2.38019010,2.14609080,0.00189281,0.39357831,0.01141107,3.79319831,0.57243061,0.00540854,1.11932508
-2.37418709,2.23722446,0.00200215,0.40775509,0.01275726,3.93866856,0.60115429,0.00600566,1.16238692
-2.36818409,2.33382630,0.00213392,0.42140530,0.01421299,4.07642095,0.63691653,0.00664913,1.20375261
-2.36218109,2.43408717,0.00228609,0.43425223,0.01576472,4.20386275,0.67908671,0.00733208,1.24258491
-2.35617809,2.53621075,0.00245632,0.44604203,0.01739698,4.31865479,0.72697414,0.00804635,1.27810840
-2.35017509,2.63845706,0.00264196,0.45655196,0.01909245,4.41878729,0.77983984,0.00878260,1.30963184
-2.34417209,2.73918511,0.00284010,0.46559753,0.02083224,4.50264467,0.83691066,0.00953043,1.33656784
-2.33816908,2.83689383,0.00304770,0.47303833,0.02259623,4.56905725,0.89739583,0.01027864,1.35844943
-2.33216608,2.93026026,0.00326158,0.47878243,0.02436359,4.61733789,0.96050542,0.01101546,1.37494288
-2.32616308,3.01817385,0.00347858,0.48278908,0.02611341,4.64730240,1.02547023,0.01172887,1.38585650
-2.32016008,3.09976608,0.00369560,0.48506975,0.02782541,4.65927321,1.09156259,0.01240698,1.39114518
-2.31415708,3.17443408,0.00390971,0.48568751,0.02948073,4.65406626,1.15811713,0.01303841,1.39091071
-2.30815408,3.24185777,0.00411824,0.48475468,0.03106274,4.63296180,1.22455067,0.01361270,1.38539776
-2.30215108,3.30200932,0.00431882,0.48242903,0.03255792,4.59766046,1.29038021,0.01412074,1.37498600
-2.29614807,3.35515460,0.00450953,0.47890854,0.03395662,4.55022635,1.35523822,0.01455517,1.36017849
-2.29014507,3.40184598,0.00468887,0.47442504,0.03525385,4.49301933,1.41888400,0.01491069,1.34158682
-2.28414207,3.44290645,0.00485587,0.46923686,0.03644990,4.42861911,1.48121061,0.01518447,1.31991362
-2.27813907,3.47940500,0.00501007,0.46362079,0.03755086,4.35974392,1.54224656,0.01537630,1.29593288
-2.27213607,3.51262371,0.00515155,0.45786368,0.03856900,4.28916662,1.60215197,0.01548881,1.27046875
-2.26613307,3.54401729,0.00528087,0.45225384,0.03952290,4.21963111,1.66120894,0.01552755,1.24437341
-2.26013007,3.57516595,0.00539907,0.44707259,0.04043747,4.15377174,1.71980641,0.01550092,1.21850465
-2.25412706,3.60772286,0.00550759,0.44258618,0.04134370,4.09403823,1.77841976,0.01542009,1.19370372
-2.24812406,3.64335778,0.00560818,0.43903825,0.04227820,4.04262824,1.83758595,0.01529874,1.17077395
-2.24212106,3.68369833,0.00570280,0.43664313,0.04328253,4.00142937,1.89787500,0.01515275,1.15046068
-2.23611806,3.73027081,0.00579353,0.43558001,0.04440233,3.97197182,1.95985885,0.01499975,1.13343281
-2.23011506,3.78444219,0.00588248,0.43598820,0.04568622,3.95539271,2.02407891,0.01485868,1.12026646
-2.22411206,3.84736517,0.00597160,0.43796345,0.04718457,3.95241233,2.09101337,0.01474915,1.11143082
-2.21810905,3.91992787,0.00606267,0.44155547,0.04894802,3.96332236,2.16104568,0.01469089,1.10727663
-2.21210605,4.00270977,0.00615710,0.44676655,0.05102592,3.98798553,2.23443528,0.01470308,1.10802721
-2.20610305,4.09594523,0.00625595,0.45355134,0.05346468,4.02584613,2.31129177,0.01480372,1.11377233
-2.20010005,4.19949572,0.00635977,0.46181772,0.05630594,4.07595028,2.39155355,0.01500896,1.12446491
-2.19409705,4.31283192,0.00646858,0.47142863,0.05958485,4.13697476,2.47497168,0.01533251,1.13992060
-2.18809405,4.43502620,0.00658188,0.48220497,0.06332827,4.20726339,2.56109970,0.01578510,1.15982033
-2.18209105,4.56475621,0.00669858,0.49392923,0.06755308,4.28486947,2.64928994,0.01637395,1.18371564
-2.17608804,4.70031986,0.00681707,0.50635002,0.07226463,4.36760323,2.73869668,0.01710244,1.21103711
-2.17008504,4.83966175,0.00693523,0.51918732,0.07745546,4.45308332,2.82828624,0.01796980,1.24110550
-2.16408204,4.98041099,0.00705050,0.53213836,0.08310421,4.53879101,2.91685402,0.01897096,1.27314571
-2.15807904,5.11992989,0.00715996,0.54488410,0.08917502,4.62212670,3.00304836,0.02009655,1.30630349
-2.15207604,5.25537294,0.00726043,0.55709619,0.09561729,4.70046750,3.08540071,0.02133301,1.33966448
-2.14607304,5.38375495,0.00734857,0.56844438,0.10236603,4.77122543,3.16236156,0.02266292,1.37227558
-2.14007004,5.50202710,0.00742097,0.57860416,0.10934272,4.83190542,3.23234125,0.02406546,1.40316809
-2.13406703,5.60715902,0.00747430,0.58726468,0.11645680,4.88016220,3.29375484,0.02551696,1.43138224
-2.12806403,5.69622493,0.00750544,0.59413653,0.12360786,4.91385536,3.34506948,0.02699172,1.45599249
-2.12206103,5.76649135,0.00751154,0.59895948,0.13068832,4.93110143,3.38485316,0.02846284,1.47613307
-2.11605803,5.81550362,0.00749017,0.60150976,0.13758680,4.93032187,3.41182311,0.02990324,1.49102274
-2.11005503,5.84116843,0.00743939,0.60160673,0.14419188,4.91028573,3.42489218,0.03128671,1.49998826
-2.10405203,5.84182916,0.00735784,0.59911881,0.15039636,4.87014566,3.42321148,0.03258908,1.50248551
-2.09804902,5.81633124,0.00724477,0.59396821,0.15610164,4.80946580,3.40620755,0.03378929,1.49811760
-2.09204602,5.76407458,0.00710013,0.58613446,0.16122226,4.72824046,3.37361240,0.03487053,1.48664912
-2.08604302,5.68505073,0.00692452,0.57565643,0.16569035,4.62690235,3.32548514,0.03582128,1.46801590
-2.08004002,5.57986279,0.00671923,0.56263274,0.16945968,4.50631961,3.26222383,0.03663624,1.44232981
-2.07403702,5.44972663,0.00648617,0.54722049,0.17250931,4.36778098,3.18456701,0.03731708,1.40987824
-2.06803402,5.29645300,0.00622786,0.52963220,0.17484644,4.21296926,3.09358426,0.03787303,1.37111823
-2.06203102,5.12241046,0.00594734,0.51013113,0.17650848,4.04392329,2.99065604,0.03832122,1.32666521
-2.05602801,4.93047026,0.00564808,0.48902495,0.17756401,3.86298937,2.87744317,0.03868679,1.27727681
-2.05002501,4.72393471,0.00533386,0.46665810,0.17811263,3.67276344,2.75584700,0.03900269,1.22383226
-2.04402201,4.50645159,0.00500874,0.44340292,0.17828356,3.47602584,2.62796140,0.03930916,1.16730803
-2.03801901,4.28191733,0.00467685,0.41964998,0.17823304,3.27567064,2.49601848,0.03965300,1.10875059
-2.03201601,4.05437252,0.00434236,0.39579786,0.17814047,3.07463194,2.36232963,0.04008645,1.04924731
-2.02601301,3.82789315,0.00400934,0.37224266,0.17820333,2.87580958,2.22922426,0.04066581,0.98989643
-2.02001001,3.60648146,0.00368167,0.34936777,0.17863119,2.68199668,2.09898797,0.04144986,0.93177715
-2.01400700,3.39395974,0.00336296,0.32753399,0.17963873,2.49581140,1.97380249,0.04249795,0.87592075
-2.00800400,3.19387067,0.00305648,0.30707056,0.18143817,2.31963493,1.85568923,0.04386801,0.82328375
-2.00200100,3.00938703,0.00276513,0.28826707,0.18423126,2.15555770,1.74645810,0.04561435,0.77472371
-1.99599800,2.84323338,0.00249136,0.27136674,0.18820112,2.00533505,1.64766320,0.04778548,0.73097846
-1.98999500,2.69762178,0.00223723,0.25656111,0.19350425,1.87035362,1.56056647,0.05042187,0.69264916
-1.98399200,2.57420309,0.00200432,0.24398617,0.20026301,1.75160892,1.48611022,0.05355381,0.66018756
-1.97798899,2.47403472,0.00179387,0.23372025,0.20855886,1.64969446,1.42489926,0.05719948,0.63388770
-1.97198599,2.39756547,0.00160669,0.22578337,0.21842662,1.56480221,1.37719258,0.06136325,0.61388206
-1.96598299,2.34463742,0.00144333,0.22013828,0.22985016,1.49673402,1.34290498,0.06603428,0.60014221
-1.95997999,2.31450437,0.00130405,0.21669299,0.24275958,1.44492324,1.32161811,0.07118565,0.59248366
-1.95397699,2.30586615,0.00118893,0.21530475,0.25703022,1.40846545,1.31260048,0.07677382,0.59057488
-1.94797399,2.31691752,0.00109795,0.21578524,0.27248352,1.38615732,1.31483591,0.08273880,0.59394997
-1.94197099,2.34541020,0.00103102,0.21790699,0.28888993,1.37654218,1.32705922,0.08900481,0.60202471
-1.93596798,2.38872620,0.00098811,0.22141069,0.30597369,1.37796080,1.34779841,0.09548154,0.61411556
-1.92996498,2.44396035,0.00096928,0.22601320,0.32341962,1.38860598,1.37542176,0.10206607,0.62946092
-1.92396198,2.50800966,0.00097472,0.23141617,0.34088146,1.40657927,1.40818877,0.10864532,0.64724427
-1.91795898,2.57766692,0.00100485,0.23731478,0.35799178,1.42994819,1.44430321,0.11509899,0.66661841
-1.91195598,2.64971570,0.00106031,0.24340663,0.37437293,1.45680231,1.48196681,0.12130291,0.68673019
-1.90595298,2.72102387,0.00114197,0.24940022,0.38964876,1.48530660,1.51943176,0.12713272,0.70674495
-1.89994997,2.78863270,0.00125097,0.25502303,0.40345653,1.51375027,1.55505058,0.13246767,0.72586993
-1.89394697,2.84983846,0.00138867,0.26002874,0.41545868,1.54058995,1.58732147,0.13719444,0.74337593
-1.88794397,2.90226393,0.00155658,0.26420342,0.42535387,1.56448553,1.61492777,0.14121082,0.75861645
-1.88194097,2.94391726,0.00175635,0.26737055,0.43288684,1.58432781,1.63677013,0.14442902,0.77104376
-1.87593797,2.97323610,0.00198964,0.26939457,0.43785670,1.59925697,1.65199023,0.14677860,0.78022116
-1.86993497,2.98911546,0.00225804,0.27018293,0.44012324,1.60867138,1.65998531,0.14820870,0.78583117
-1.86393197,2.99091853,0.00256293,0.26968664,0.43961100,1.61222663,1.66041305,0.14868967,0.78767931
-1.85792896,2.97847012,0.00290534,0.26789913,0.43631103,1.60982491,1.65318678,0.14821382,0.78569333
-1.85192596,2.95203338,0.00328585,0.26485371,0.43028008,1.60159558,1.63846130,0.14679543,0.77991809
-1.84592296,2.91227114,0.00370437,0.26061963,0.42163746,1.58786769,1.61661034,0.14446995,0.77050628
-1.83991996,2.86019385,0.00416010,0.25529701,0.41055969,1.56913615,1.58819658,0.14129236,0.75770550
-1.83391696,2.79709682,0.00465129,0.24901085,0.39727322,1.54602296,1.55393593,0.13733492,0.74184247
-1.82791396,2.72448977,0.00517524,0.24190447,0.38204557,1.51923564,1.51465784,0.13268434,0.72330494
-1.82191096,2.64402225,0.00572814,0.23413255,0.36517536,1.48952466,1.47126341,0.12743849,0.70252232
-1.81590795,2.55740836,0.00630507,0.22585430,0.34698170,1.45764216,1.42468354,0.12170292,0.67994599
-1.80990495,2.46635439,0.00690000,0.21722692,0.32779336,1.42430362,1.37583884,0.11558716,0.65603008
-1.80390195,2.37249242,0.00750582,0.20839964,0.30793835,1.39015451,1.32560324,0.10920119,0.63121365
-1.79789895,2.27732284,0.00811444,0.19950864,0.28773416,1.35574306,1.27477270,0.10265209,0.60590513
-1.79189595,2.18216791,0.00871695,0.19067302,0.26747917,1.32150051,1.22404040,0.09604107,0.58046937
-1.78589295,2.08813792,0.00930379,0.18199189,0.24744540,1.28772920,1.17397895,0.08946086,0.55521806
-1.77988994,1.99611065,0.00986498,0.17354271,0.22787295,1.25459889,1.12503025,0.08299381,0.53040348
-1.77388694,1.90672424,0.01039044,0.16538081,0.20896608,1.22215090,1.07750283,0.07671041,0.50621585
-1.76788394,1.82038272,0.01087022,0.15754006,0.19089111,1.19030945,1.03157622,0.07066850,0.48278397
-1.76188094,1.73727284,0.01129483,0.15003452,0.17377583,1.15889907,0.98731160,0.06491304,0.46017891
-1.75587794,1.65739035,0.01165557,0.14286093,0.15771056,1.12766677,0.94466762,0.05947641,0.43842028
-1.74987494,1.58057345,0.01194478,0.13600181,0.14275042,1.09630743,0.90351999,0.05437911,0.41748452
-1.74387194,1.50654096,0.01215615,0.12942894,0.12891863,1.06449073,0.86368363,0.04963092,0.39731448
-1.73786893,1.43493264,0.01228489,0.12310709,0.11621060,1.03188799,0.82493571,0.04523227,0.37782983
-1.73186593,1.36534921,0.01232796,0.11699757,0.10459853,0.99819745,0.78703833,0.04117583,0.35893736
-1.72586293,1.29738998,0.01228413,0.11106169,0.09403614,0.96316655,0.74975960,0.03744813,0.34054098
-1.71985993,1.23068606,0.01215407,0.10526372,0.08446344,0.92661035,0.71289203,0.03403120,0.32255046
-1.71385693,1.16492789,0.01194031,0.09957339,0.07581119,0.88842505,0.67626752,0.03090412,0.30488902
-1.70785393,1.09988612,0.01164713,0.09396776,0.06800500,0.84859645,0.63976840,0.02804443,0.28749906
-1.70185093,1.03542535,0.01128045,0.08843249,0.06096889,0.80720320,0.60333434,0.02542933,0.27034623
-1.69584792,0.97151086,0.01084761,0.08296251,0.05462817,0.76441494,0.56696517,0.02303667,0.25342166
-1.68984492,0.90820870,0.01035710,0.07756203,0.04891179,0.72048610,0.53071985,0.02084573,0.23674248
-1.68384192,0.84568014,0.00981833,0.07224415,0.04375399,0.67574589,0.49471228,0.01883778,0.22035093
-1.67783892,0.78417121,0.00924125,0.06702998,0.03909542,0.63058543,0.45910430,0.01699639,0.20431213
-1.67183592,0.72399903,0.00863613,0.06194754,0.03488368,0.58544309,0.42409686,0.01530760,0.18871103
-1.66583292,0.66553574,0.00801321,0.05703037,0.03107352,0.54078887,0.38991999,0.01375999,0.17364876
-1.65982991,0.60919181,0.00738242,0.05231617,0.02762665,0.49710895,0.35682237,0.01234453,0.15923865
-1.65382691,0.55539937,0.00675317,0.04784537,0.02451131,0.45489098,0.32506114,0.01105446,0.14560237
-1.64782391,0.50459701,0.00613411,0.04365986,0.02170177,0.41461111,0.29489262,0.00988509,0.13286625
-1.64182091,0.45721654,0.00553298,0.03980184,0.01917769,0.37672293,0.26656420,0.00883357,0.12115812
