energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-2.99249625,2.40368273,0.00029949,0.06354817,0.21527149,1.00592452,0.25512216,0.00000000,0.63485229,1.04923525
-2.98649325,2.44032946,0.00030946,0.06343974,0.22039623,1.00879602,0.25493688,0.00000000,0.65946911,1.07442041
-2.98049025,2.47190581,0.00031908,0.06317748,0.22550219,1.01059778,0.25502566,0.00000000,0.68188268,1.09652622
-2.97448724,2.49809856,0.00032853,0.06275824,0.23054598,1.01126384,0.25538814,0.00000000,0.70180790,1.11540673
-2.96848424,2.51870615,0.00033801,0.06218119,0.23548939,1.01075623,0.25601936,0.00000000,0.71901805,1.13097538
-2.96248124,2.53364063,0.00034777,0.06144782,0.24029995,1.00906553,0.25690960,0.00000000,0.73335055,1.14320497
-2.95647824,2.54292615,0.00035810,0.06056186,0.24495130,1.00621060,0.25804439,0.00000000,0.74471037,1.15212575
-2.95047524,2.54669361,0.00036931,0.05952914,0.24942314,1.00223730,0.25940459,0.00000000,0.75307089,1.15782169
-2.94447224,2.54517158,0.00038172,0.05835748,0.25370098,0.99721614,0.26096664,0.00000000,0.75847210,1.16042509
-2.93846923,2.53867374,0.00039564,0.05705650,0.25777545,0.99123884,0.26270285,0.00000000,0.76101622,1.16010953
-2.93246623,2.52758298,0.00041139,0.05563737,0.26164133,0.98441386,0.26458163,0.00000000,0.76086090,1.15708157
-2.92646323,2.51233294,0.00042924,0.05411256,0.26529622,0.97686093,0.26656775,0.00000000,0.75821033,1.15157143
-2.92046023,2.49338744,0.00044940,0.05249560,0.26873903,0.96870467,0.26862249,0.00000000,0.75330468,1.14382307
-2.91445723,2.47121890,0.00047206,0.05080069,0.27196819,0.96006778,0.27070372,0.00000000,0.74640844,1.13408405
-2.90845423,2.44628645,0.00049728,0.04904243,0.27497982,0.95106380,0.27276583,0.00000000,0.73779812,1.12259559
-2.90245123,2.41901497,0.00052507,0.04723549,0.27776594,0.94178997,0.27475971,0.00000000,0.72775015,1.10958335
-2.89644822,2.38977593,0.00055532,0.04539427,0.28031276,0.93232059,0.27663260,0.00000000,0.71652929,1.09524922
-2.89044522,2.35887104,0.00058781,0.04353259,0.28259924,0.92270115,0.27832806,0.00000000,0.70437836,1.07976461
-2.88444222,2.32651961,0.00062223,0.04166344,0.28459604,0.91294377,0.27978600,0.00000000,0.69150962,1.06326543
-2.87843922,2.29285035,0.00065815,0.03979871,0.28626497,0.90302413,0.28094289,0.00000000,0.67809821,1.04584913
-2.87243622,2.25789799,0.00069504,0.03794906,0.28755893,0.89288036,0.28173229,0.00000000,0.66427799,1.02757373
-2.86643322,2.22160513,0.00073228,0.03612370,0.28842252,0.88241385,0.28208551,0.00000000,0.65013978,1.00845908
-2.86043022,2.18382916,0.00076918,0.03433039,0.28879329,0.87149231,0.28193282,0.00000000,0.63573204,0.98849015
-2.85442721,2.14435406,0.00080500,0.03257539,0.28860357,0.85995475,0.28120482,0.00000000,0.62106387,0.96762211
-2.84842421,2.10290646,0.00083895,0.03086348,0.28778282,0.84761847,0.27983425,0.00000000,0.60611003,0.94578717
-2.84242121,2.05917522,0.00087026,0.02919808,0.28626057,0.83428751,0.27775802,0.00000000,0.59081761,0.92290247
-2.83641821,2.01283342,0.00089815,0.02758138,0.28396951,0.81976245,0.27491945,0.00000000,0.57511397,0.89887899
-2.83041521,1.96356173,0.00092190,0.02601450,0.28084890,0.80385076,0.27127064,0.00000000,0.55891532,0.87363061
-2.82441221,1.91107185,0.00094086,0.02449767,0.27684782,0.78637739,0.26677478,0.00000000,0.54213561,0.84708325
-2.81840920,1.85512877,0.00095448,0.02303049,0.27192841,0.76719495,0.26140832,0.00000000,0.52469510,0.81918327
-2.81240620,1.79557076,0.00096231,0.02161210,0.26606855,0.74619289,0.25516284,0.00000000,0.50652820,0.78990494
-2.80640320,1.73232594,0.00096404,0.02024140,0.25926410,0.72330524,0.24804649,0.00000000,0.48759023,0.75925647
-2.80040020,1.66542459,0.00095949,0.01891722,0.25153053,0.69851647,0.24008500,0.00000000,0.46786266,0.72728439
-2.79439720,1.59500667,0.00094865,0.01763853,0.24290360,0.67186505,0.23132193,0.00000000,0.44735680,0.69407598
-2.78839420,1.52132412,0.00093162,0.01640452,0.23343946,0.64344477,0.22181841,0.00000000,0.42611564,0.65975974
-2.78239120,1.44473793,0.00090869,0.01521471,0.22321367,0.61340343,0.21165215,0.00000000,0.40421401,0.62450392
-2.77638819,1.36571021,0.00088024,0.01406900,0.21231960,0.58193925,0.20091581,0.00000000,0.38175697,0.58851308
-2.77038519,1.28479182,0.00084678,0.01296772,0.20086606,0.54929514,0.18971488,0.00000000,0.35887678,0.55202315
-2.76438219,1.20260624,0.00080892,0.01191159,0.18897431,0.51575107,0.17816498,0.00000000,0.33572853,0.51529497
-2.75837919,1.11983063,0.00076737,0.01090167,0.17677469,0.48161512,0.16638894,0.00000000,0.31248493,0.47860699
-2.75237619,1.03717510,0.00072284,0.00993933,0.16440292,0.44721358,0.15451360,0.00000000,0.28933036,0.44224729
-2.74637319,0.95536134,0.00067612,0.00902618,0.15199636,0.41288066,0.14266662,0.00000000,0.26645472,0.40650537
-2.74037019,0.87510158,0.00062797,0.00816394,0.13969035,0.37894829,0.13097338,0.00000000,0.24404731,0.37166430
-2.73436718,0.79707894,0.00057916,0.00735443,0.12761478,0.34573655,0.11955422,0.00000000,0.22229100,0.33799329
-2.72836418,0.72193001,0.00053041,0.00659943,0.11589117,0.31354511,0.10852191,0.00000000,0.20135714,0.30574125
-2.72236118,0.65023033,0.00048239,0.00590068,0.10463011,0.28264596,0.09797979,0.00000000,0.18140114,0.27513146
-2.71635818,0.58248330,0.00043569,0.00525983,0.09392942,0.25327786,0.08802032,0.00000000,0.16255908,0.24635757
-2.71035518,0.51911266,0.00039083,0.00467840,0.08387295,0.22564233,0.07872428,0.00000000,0.14494533,0.21958093
-2.70435218,0.46045872,0.00034825,0.00415783,0.07452997,0.19990163,0.07016054,0.00000000,0.12865116,0.19492938
-2.69834917,0.40677807,0.00030831,0.00369947,0.06595519,0.17617824,0.06238638,0.00000000,0.11374440,0.17249733
-2.69234617,0.35824645,0.00027125,0.00330464,0.05818940,0.15455606,0.05544826,0.00000000,0.10026994,0.15234691
-2.68634317,0.31496437,0.00023725,0.00297473,0.05126047,0.13508282,0.04938303,0.00000000,0.08825100,0.13451029
-2.68034017,0.27696474,0.00020641,0.00271123,0.04518482,0.11777371,0.04421935,0.00000000,0.07769099,0.11899251
-2.67433717,0.24422199,0.00017877,0.00251579,0.03996905,0.10261563,0.03997933,0.00000000,0.06857579,0.10577496
-2.66833417,0.21666200,0.00015427,0.00239035,0.03561173,0.08957205,0.03668015,0.00000000,0.06087623,0.09481905
-2.66233117,0.19417211,0.00013284,0.00233715,0.03210519,0.07858795,0.03433558,0.00000000,0.05455074,0.08606980
-2.65632816,0.17661072,0.00011434,0.00235877,0.02943719,0.06959473,0.03295730,0.00000000,0.04954784,0.07945933
-2.65032516,0.16381599,0.00009861,0.00245815,0.02759237,0.06251469,0.03255588,0.00000000,0.04580845,0.07490990
-2.64432216,0.15561313,0.00008546,0.00263856,0.02655348,0.05726507,0.03314135,0.00000000,0.04326798,0.07233643
-2.63831916,0.15182021,0.00007469,0.00290354,0.02630220,0.05376129,0.03472330,0.00000000,0.04185802,0.07164849
-2.63231616,0.15225221,0.00006610,0.00325678,0.02681961,0.05191954,0.03731045,0.00000000,0.04150771,0.07275166
-2.62631316,0.15672332,0.00005946,0.00370201,0.02808633,0.05165844,0.04090975,0.00000000,0.04214476,0.07554835
-2.62031016,0.16504768,0.00005458,0.00424279,0.03008223,0.05290002,0.04552496,0.00000000,0.04369617,0.07993805
-2.61430715,0.17703868,0.00005124,0.00488233,0.03278588,0.05556988,0.05115483,0.00000000,0.04608870,0.08581734
-2.60830415,0.19250718,0.00004928,0.00562321,0.03617367,0.05959676,0.05779089,0.00000000,0.04924921,0.09307955
-2.60230115,0.21125899,0.00004850,0.00646716,0.04021875,0.06491162,0.06541509,0.00000000,0.05310481,0.10161433
-2.59629815,0.23309197,0.00004874,0.00741479,0.04488992,0.07144636,0.07399725,0.00000000,0.05758320,0.11130743
-2.59029515,0.25779322,0.00004988,0.00846534,0.05015042,0.07913232,0.08349270,0.00000000,0.06261288,0.12204051
-2.58429215,0.28513674,0.00005177,0.00961648,0.05595687,0.08789882,0.09384001,0.00000000,0.06812367,0.13369143
-2.57828914,0.31488178,0.00005431,0.01086409,0.06225833,0.09767179,0.10495925,0.00000000,0.07404731,0.14613499
-2.57228614,0.34677243,0.00005741,0.01220218,0.06899569,0.10837270,0.11675069,0.00000000,0.08031830,0.15924405
-2.56628314,0.38053832,0.00006099,0.01362279,0.07610134,0.11991785,0.12909429,0.00000000,0.08687498,0.17289133
-2.56028014,0.41589682,0.00006501,0.01511603,0.08349931,0.13221813,0.14184997,0.00000000,0.09366067,0.18695157
-2.55427714,0.45255644,0.00006942,0.01667014,0.09110577,0.14517930,0.15485876,0.00000000,0.10062499,0.20130412
-2.54827414,0.49022164,0.00007420,0.01827176,0.09883005,0.15870271,0.16794497,0.00000000,0.10772519,0.21583583
-2.54227114,0.52859841,0.00007935,0.01990609,0.10657605,0.17268655,0.18091921,0.00000000,0.11492734,0.23044398
-2.53626813,0.56740066,0.00008488,0.02155730,0.11424408,0.18702743,0.19358236,0.00000000,0.12220738,0.24503918
-2.53026513,0.60635672,0.00009083,0.02320891,0.12173297,0.20162222,0.20573024,0.00000000,0.12955182,0.25954795
-2.52426213,0.64521577,0.00009722,0.02484423,0.12894248,0.21636998,0.21715896,0.00000000,0.13695806,0.27391478
-2.51825913,0.68375342,0.00010410,0.02644683,0.13577581,0.23117394,0.22767060,0.00000000,0.14443416,0.28810356
-2.51225613,0.72177631,0.00011154,0.02800102,0.14214211,0.24594316,0.23707912,0.00000000,0.15199811,0.30209815
-2.50625313,0.75912510,0.00011960,0.02949225,0.14795887,0.26059394,0.24521613,0.00000000,0.15967640,0.31590199
-2.50025013,0.79567578,0.00012833,0.03090754,0.15315413,0.27505073,0.25193632,0.00000000,0.16750209,0.32953678
-2.49424712,0.83133892,0.00013781,0.03223579,0.15766824,0.28924648,0.25712232,0.00000000,0.17551233,0.34304018
-2.48824412,0.86605704,0.00014808,0.03346800,0.16145530,0.30312251,0.26068863,0.00000000,0.18374544,0.35646263
-2.48224112,0.89980020,0.00015919,0.03459744,0.16448401,0.31662765,0.26258460,0.00000000,0.19223767,0.36986357
-2.47623812,0.93256002,0.00017120,0.03561969,0.16673803,0.32971709,0.26279614,0.00000000,0.20101989,0.38330709
-2.47023512,0.96434278,0.00018412,0.03653255,0.16821578,0.34235080,0.26134628,0.00000000,0.21011435,0.39685750
-2.46423212,0.99516201,0.00019798,0.03733595,0.16892976,0.35449180,0.25829431,0.00000000,0.21953174,0.41057494
-2.45822911,1.02503134,0.00021279,0.03803173,0.16890541,0.36610454,0.25373376,0.00000000,0.22926878,0.42451155
-2.45222611,1.05395831,0.00022857,0.03862336,0.16817959,0.37715362,0.24778924,0.00000000,0.23930653,0.43870831
-2.44622311,1.08193968,0.00024533,0.03911572,0.16679885,0.38760300,0.24061230,0.00000000,0.24960961,0.45319295
-2.44022011,1.10895900,0.00026310,0.03951480,0.16481755,0.39741614,0.23237648,0.00000000,0.26012644,0.46797901
-2.43421711,1.13498685,0.00028193,0.03982749,0.16229599,0.40655701,0.22327193,0.00000000,0.27079055,0.48306635
-2.42821411,1.15998395,0.00030190,0.04006143,0.15929863,0.41499233,0.21349965,0.00000000,0.28152307,0.49844293
-2.42221111,1.18390731,0.00032316,0.04022492,0.15589254,0.42269491,0.20326579,0.00000000,0.29223614,0.51408789
-2.41620810,1.20671921,0.00034591,0.04032693,0.15214613,0.42964825,0.19277616,0.00000000,0.30283729,0.52997571
-2.41020510,1.22839855,0.00037044,0.04037722,0.14812826,0.43585201,0.18223110,0.00000000,0.31323448,0.54608116
-2.40420210,1.24895406,0.00039715,0.04038656,0.14390767,0.44132847,0.17182100,0.00000000,0.32334156,0.56238476
-2.39819910,1.26843840,0.00042656,0.04036696,0.13955282,0.44612928,0.16172260,0.00000000,0.33308381,0.57887812
-2.39219610,1.28696230,0.00045933,0.04033211,0.13513202,0.45034253,0.15209594,0.00000000,0.34240331,0.59556899
-2.38619310,1.30470764,0.00049627,0.04029765,0.13071377,0.45409930,0.14308229,0.00000000,0.35126370,0.61248543
-2.38019010,1.32193838,0.00053836,0.04028165,0.12636738,0.45757946,0.13480282,0.00000000,0.35965414,0.62967868
-2.37418709,1.33900833,0.00058674,0.04030483,0.12216350,0.46101621,0.12735796,0.00000000,0.36759202,0.64722454
-2.36818409,1.35636503,0.00064272,0.04039089,0.11817468,0.46469874,0.12082753,0.00000000,0.37512432,0.66522295
-2.36218109,1.37454870,0.00070777,0.04056656,0.11447574,0.46897274,0.11527135,0.00000000,0.38232753,0.68379569
-2.35617809,1.39418613,0.00078352,0.04086162,0.11114384,0.47423823,0.11073021,0.00000000,0.38930578,0.70308222
-2.35017509,1.41597905,0.00087170,0.04130862,0.10825823,0.48094468,0.10722719,0.00000000,0.39618757,0.72323383
-2.34417209,1.44068716,0.00097411,0.04194248,0.10589957,0.48958293,0.10476916,0.00000000,0.40312091,0.74440635
-2.33816908,1.46910618,0.00109260,0.04279980,0.10414873,0.50067418,0.10334823,0.00000000,0.41026718,0.76675178
-2.33216608,1.50204133,0.00122900,0.04391800,0.10308521,0.51475593,0.10294321,0.00000000,0.41779398,0.79040934
-2.32616308,1.54027742,0.00138503,0.04533421,0.10278505,0.53236527,0.10352098,0.00000000,0.42586729,0.81549635
-2.32016008,1.58454627,0.00156225,0.04708398,0.10331834,0.55401977,0.10503765,0.00000000,0.43464317,0.84209943
-2.31415708,1.63549284,0.00176198,0.04919983,0.10474650,0.58019663,0.10743956,0.00000000,0.44425954,0.87026655
-2.30815408,1.69364129,0.00198520,0.05170968,0.10711926,0.61131058,0.11066406,0.00000000,0.45482832,0.90000025
-2.30215108,1.75936237,0.00223244,0.05463524,0.11047162,0.64769155,0.11464020,0.00000000,0.46642829,0.93125246
-2.29614807,1.83284345,0.00250377,0.05799037,0.11482092,0.68956273,0.11928924,0.00000000,0.47909899,0.96392100
-2.29014507,1.91406245,0.00279863,0.06177957,0.12016408,0.73702008,0.12452506,0.00000000,0.49283597,0.99784803
-2.28414207,2.00276700,0.00311582,0.06599657,0.12647525,0.79001430,0.13025464,0.00000000,0.50758752,1.03282041
-2.27813907,2.09845977,0.00345345,0.07062318,0.13370406,0.84833614,0.13637843,0.00000000,0.52325312,1.06857184
-2.27213607,2.20039102,0.00380889,0.07562842,0.14177451,0.91160600,0.14279098,0.00000000,0.53968359,1.10478675
-2.26613307,2.30755895,0.00417875,0.08096806,0.15058463,0.97926878,0.14938156,0.00000000,0.55668306,1.14110563
-2.26013007,2.41871842,0.00455894,0.08658454,0.16000716,1.05059435,0.15603510,0.00000000,0.57401262,1.17713159
-2.25412706,2.53239823,0.00494469,0.09240743,0.16989104,1.12468454,0.16263329,0.00000000,0.59139559,1.21243792
-2.24812406,2.64692688,0.00533065,0.09835434,0.18006401,1.20048660,0.16905591,0.00000000,0.60852422,1.24657630
-2.24212106,2.76046645,0.00571098,0.10433235,0.19033605,1.27681321,0.17518249,0.00000000,0.62506759,1.27908559
-2.23611806,2.87105390,0.00607949,0.11023999,0.20050376,1.35236879,0.18089411,0.00000000,0.64068052,1.30950085
-2.23011506,2.97664878,0.00642983,0.11596961,0.21035545,1.42578145,0.18607553,0.00000000,0.65501321,1.33736245
-2.22411206,3.07518597,0.00675562,0.12141016,0.21967686,1.49563956,0.19061736,0.00000000,0.66772114,1.36222529
-2.21810905,3.16463204,0.00705068,0.12645030,0.22825723,1.56053190,0.19441839,0.00000000,0.67847518,1.38366769
-2.21210605,3.24304308,0.00730921,0.13098164,0.23589557,1.61908984,0.19738798,0.00000000,0.68697139,1.40130027
-2.20610305,3.30862231,0.00752600,0.13490205,0.24240685,1.67002989,0.19944827,0.00000000,0.69294020,1.41477429
-2.20010005,3.35977515,0.00769659,0.13811901,0.24762779,1.71219504,0.20053633,0.00000000,0.69615480,1.42378974
-2.19409705,3.39515975,0.00781743,0.14055254,0.25142213,1.74459300,0.20060601,0.00000000,0.69643831,1.42810269
-2.18809405,3.41373082,0.00788605,0.14213795,0.25368509,1.76642975,0.19962939,0.00000000,0.69366952,1.42753201
-2.18209105,3.41477518,0.00790111,0.14282808,0.25434674,1.77713687,0.19759789,0.00000000,0.68778706,1.42196516
-2.17608804,3.39793726,0.00786250,0.14259487,0.25337430,1.77639147,0.19452277,0.00000000,0.67879177,1.41136289
-2.17008504,3.36323351,0.00777134,0.14143040,0.25077311,1.76412773,0.19043512,0.00000000,0.66674723,1.39576255
-2.16408204,3.31105508,0.00762997,0.13934715,0.24658631,1.74053958,0.18538531,0.00000000,0.65177840,1.37528000
-2.15807904,3.24215853,0.00744187,0.13637755,0.24089329,1.70607437,0.17944180,0.00000000,0.63406843,1.35010976
-2.15207604,3.15764485,0.00721156,0.13257287,0.23380678,1.66141787,0.17268940,0.00000000,0.61385378,1.32052331
-2.14607304,3.05892776,0.00694450,0.12800141,0.22546910,1.60747134,0.16522717,0.00000000,0.59141774,1.28686553
-2.14007004,2.94769249,0.00664685,0.12274620,0.21604725,1.54532170,0.15716572,0.00000000,0.56708274,1.24954914
-2.13406703,2.82584683,0.00632537,0.11690216,0.20572757,1.47620619,0.14862439,0.00000000,0.54120159,1.20904736
-2.12806403,2.69546642,0.00598715,0.11057308,0.19470982,1.40147317,0.13972812,0.00000000,0.51414808,1.16588477
-2.12206103,2.55873650,0.00563946,0.10386829,0.18320112,1.32254074,0.13060434,0.00000000,0.48630718,1.12062671
-2.11605803,2.41789253,0.00528952,0.09689936,0.17141000,1.24085495,0.12137991,0.00000000,0.45806529,1.07386755
-2.11005503,2.27516181,0.00494431,0.08977691,0.15954073,1.15784931,0.11217819,0.00000000,0.42980084,1.02621808
-2.10405203,2.13270837,0.00461043,0.08260766,0.14778815,1.07490712,0.10311650,0.00000000,0.40187550,0.97829258
-2.09804902,1.99258300,0.00429393,0.07549176,0.13633327,0.99332795,0.09430393,0.00000000,0.37462633,0.93069590
-2.09204602,1.85667995,0.00400016,0.06852061,0.12533958,0.91429937,0.08583955,0.00000000,0.34835912,0.88401114
-2.08604302,1.72670165,0.00373371,0.06177515,0.11495035,0.83887454,0.07781122,0.00000000,0.32334297,0.83878825
-2.08004002,1.60413204,0.00349834,0.05532460,0.10528683,0.76795632,0.07029484,0.00000000,0.29980641,0.79553400
-2.07403702,1.49021916,0.00329691,0.04922583,0.09644736,0.70228765,0.06335413,0.00000000,0.27793495,0.75470376
-2.06803402,1.38596674,0.00313140,0.04352309,0.08850740,0.64244838,0.05704094,0.00000000,0.25787014,0.71669526
-2.06203102,1.29213452,0.00300291,0.03824832,0.08152031,0.58885772,0.05139582,0.00000000,0.23971008,0.68184454
-2.05602801,1.20924663,0.00291169,0.03342175,0.07551883,0.54178190,0.04644916,0.00000000,0.22351122,0.65042436
-2.05002501,1.13760678,0.00285718,0.02905287,0.07051708,0.50134607,0.04222240,0.00000000,0.20929147,0.62264485
-2.04402201,1.07731938,0.00283815,0.02514162,0.06651300,0.46754946,0.03872948,0.00000000,0.19703415,0.59865647
-2.03801901,1.02831489,0.00285268,0.02167981,0.06349096,0.44028281,0.03597838,0.00000000,0.18669297,0.57855497
-2.03201601,0.99037817,0.00289836,0.01865247,0.06142451,0.41934710,0.03397260,0.00000000,0.17819745,0.56238820
-2.02601301,0.96317825,0.00297229,0.01603941,0.06027908,0.40447250,0.03271252,0.00000000,0.17145880,0.55016421
-2.02001001,0.94629807,0.00307126,0.01381655,0.06001446,0.39533674,0.03219655,0.00000000,0.16637596,0.54186038
-2.01400700,0.93926285,0.00319180,0.01195726,0.06058708,0.39158200,0.03242206,0.00000000,0.16284154,0.53743293
-2.00800400,0.94156588,0.00333033,0.01043350,0.06195176,0.39282978,0.03338595,0.00000000,0.16074749,0.53682636
-2.00200100,0.95269065,0.00348318,0.00921685,0.06406319,0.39869317,0.03508485,0.00000000,0.15999025,0.53998232
-1.99599800,0.97212845,0.00364675,0.00827927,0.06687678,0.40878631,0.03751502,0.00000000,0.16047528,0.54684722
-1.98999500,0.99939102,0.00381754,0.00759375,0.07034913,0.42273070,0.04067181,0.00000000,0.16212074,0.55737843
-1.98399200,1.03401774,0.00399221,0.00713475,0.07443793,0.44015861,0.04454886,0.00000000,0.16486019,0.57154831
-1.97798899,1.07557747,0.00416766,0.00687847,0.07910151,0.46071356,0.04913696,0.00000000,0.16864430,0.58934611
-1.97198599,1.12366526,0.00434103,0.00680295,0.08429793,0.48404846,0.05442269,0.00000000,0.17344139,0.61077728
-1.96598299,1.17789449,0.00450976,0.00688811,0.08998390,0.50982158,0.06038698,0.00000000,0.17923694,0.63586040
-1.95997999,1.23788523,0.00467154,0.00711566,0.09611343,0.53769130,0.06700357,0.00000000,0.18603201,0.66462167
-1.95397699,1.30324984,0.00482438,0.00746892,0.10263650,0.56730999,0.07423754,0.00000000,0.19384059,0.69708722
-1.94797399,1.37357703,0.00496652,0.00793262,0.10949779,0.59831791,0.08204398,0.00000000,0.20268620,0.73327368
-1.94197099,1.44841565,0.00509646,0.00849274,0.11663559,0.63033789,0.09036701,0.00000000,0.21259772,0.77317745
-1.93596798,1.52725960,0.00521288,0.00913629,0.12398108,0.66297127,0.09913911,0.00000000,0.22360466,0.81676325
-1.92996498,1.60953512,0.00531467,0.00985112,0.13145801,0.69579587,0.10828086,0.00000000,0.23573225,0.86395265
-1.92396198,1.69459161,0.00540084,0.01062586,0.13898289,0.72836644,0.11770133,0.00000000,0.24899642,0.91461324
-1.91795898,1.78169705,0.00547051,0.01144981,0.14646573,0.76021782,0.12729890,0.00000000,0.26339896,0.96854904
-1.91195598,1.87003864,0.00552291,0.01231295,0.15381144,0.79087101,0.13696274,0.00000000,0.27892324,1.02549295
-1.90595298,1.95872910,0.00555733,0.01320600,0.16092160,0.81984203,0.14657482,0.00000000,0.29553048,1.08510164
-1.89994997,2.04681872,0.00557316,0.01412054,0.16769695,0.84665332,0.15601242,0.00000000,0.31315704,1.14695341
-1.89394697,2.13331276,0.00556983,0.01504914,0.17404010,0.87084720,0.16515110,0.00000000,0.33171266,1.21054936
-1.88794397,2.21719362,0.00554691,0.01598556,0.17985859,0.89200068,0.17386796,0.00000000,0.35108000,1.27531795
-1.88194097,2.29744681,0.00550406,0.01692492,0.18506804,0.90974087,0.18204512,0.00000000,0.37111532,1.34062299
-1.87593797,2.37308946,0.00544112,0.01786392,0.18959529,0.92376012,0.18957319,0.00000000,0.39165051,1.40577497
-1.86993497,2.44319999,0.00535808,0.01880094,0.19338124,0.93382994,0.19635469,0.00000000,0.41249634,1.47004530
-1.86393197,2.50694747,0.00525520,0.01973622,0.19638339,0.93981284,0.20230710,0.00000000,0.43344681,1.53268309
-1.85792896,2.56361909,0.00513295,0.02067185,0.19857774,0.94167122,0.20736557,0.00000000,0.45428446,1.59293381
-1.85192596,2.61264445,0.00499210,0.02161174,0.19996010,0.93947275,0.21148495,0.00000000,0.47478649,1.65005923
-1.84592296,2.65361536,0.00483374,0.02256154,0.20054663,0.93339172,0.21464124,0.00000000,0.49473136,1.70335788
-1.83991996,2.68630011,0.00465922,0.02352833,0.20037353,0.92370608,0.21683220,0.00000000,0.51390569,1.75218525
-1.83391696,2.71065171,0.00447022,0.02452041,0.19949603,0.91079021,0.21807721,0.00000000,0.53211109,1.79597288
-1.82791396,2.72680951,0.00426866,0.02554678,0.19798654,0.89510365,0.21841625,0.00000000,0.54917068,1.83424585
-1.82191096,2.73509437,0.00405674,0.02661676,0.19593218,0.87717626,0.21790819,0.00000000,0.56493509,1.86663771
-1.81590795,2.73599755,0.00383682,0.02773936,0.19343176,0.85759053,0.21662836,0.00000000,0.57928746,1.89290246
-1.80990495,2.73016412,0.00361141,0.02892275,0.19059235,0.83696176,0.21466544,0.00000000,0.59214757,1.91292307
-1.80390195,2.71837151,0.00338309,0.03017368,0.18752569,0.81591725,0.21211810,0.00000000,0.60347453,1.92671619
-1.79789895,2.70150447,0.00315444,0.03149687,0.18434441,0.79507531,0.20909116,0.00000000,0.61326824,1.93443289
-1.79189595,2.68052743,0.00292799,0.03289454,0.18115852,0.77502515,0.20569174,0.00000000,0.62156927,1.93635526
-1.78589295,2.65645552,0.00270611,0.03436596,0.17807203,0.75630866,0.20202547,0.00000000,0.62845738,1.93288922
-1.77988994,2.63032545,0.00249102,0.03590715,0.17518007,0.73940464,0.19819291,0.00000000,0.63404851,1.92455340
-1.77388694,2.60316727,0.00228466,0.03751064,0.17256636,0.72471635,0.19428635,0.00000000,0.63849047,1.91196478
-1.76788394,2.57597790,0.00208871,0.03916547,0.17030138,0.71256264,0.19038717,0.00000000,0.64195742,1.89582136
-1.76188094,2.54969738,0.00190454,0.04085726,0.16844102,0.70317295,0.18656374,0.00000000,0.64464334,1.87688242
-1.75587794,2.52518817,0.00173319,0.04256851,0.16702579,0.69668617,0.18287012,0.00000000,0.64675469,1.85594713
-1.74987494,2.50321805,0.00157537,0.04427898,0.16608064,0.69315320,0.17934534,0.00000000,0.64850257,1.83383201
-1.74387194,2.48444675,0.00143148,0.04596624,0.16561518,0.69254274,0.17601352,0.00000000,0.65009469,1.81134805
-1.73786893,2.46941634,0.00130162,0.04760634,0.16562434,0.69474994,0.17288457,0.00000000,0.65172726,1.78927823
-1.73186593,2.45854527,0.00118563,0.04917453,0.16608938,0.69960718,0.16995552,0.00000000,0.65357742,1.76835602
-1.72586293,2.45212592,0.00108314,0.05064607,0.16697910,0.70689637,0.16721237,0.00000000,0.65579620,1.74924567
-1.71985993,2.45032528,0.00099359,0.05199701,0.16825125,0.71636206,0.16463230,0.00000000,0.65850247,1.73252481
-1.71385693,2.45318857,0.00091629,0.05320499,0.16985399,0.72772478,0.16218617,0.00000000,0.66177812,1.71866992
-1.70785393,2.46064547,0.00085047,0.05424995,0.17172754,0.74069380,0.15984106,0.00000000,0.66566462,1.70804511
-1.70185093,2.47251859,0.00079532,0.05511479,0.17380569,0.75497914,0.15756291,0.00000000,0.67016120,1.70089458
-1.69584792,2.48853393,0.00075004,0.05578589,0.17601740,0.77030208,0.15531896,0.00000000,0.67522478,1.69733893
-1.68984492,2.50833308,0.00071388,0.05625350,0.17828845,0.78640413,0.15307995,0.00000000,0.68077160,1.69737545
-1.68384192,2.53148685,0.00068616,0.05651199,0.18054295,0.80305417,0.15082205,0.00000000,0.68668068,1.70088226
-1.67783892,2.55750996,0.00066632,0.05655997,0.18270499,0.82005366,0.14852828,0.00000000,0.69279885,1.70762621
-1.67183592,2.58587667,0.00065390,0.05640021,0.18470021,0.83724008,0.14618965,0.00000000,0.69894733,1.71727408
-1.66583292,2.61603671,0.00064859,0.05603949,0.18645744,0.85448850,0.14380568,0.00000000,0.70492947,1.72940676
-1.65982991,2.64743139,0.00065022,0.05548827,0.18791026,0.87171158,0.14138460,0.00000000,0.71053946,1.74353567
-1.65382691,2.67950926,0.00065876,0.05476027,0.18899863,0.88885808,0.13894306,0.00000000,0.71557155,1.75912092
-1.64782391,2.71174088,0.00067430,0.05387195,0.18967037,0.90591007,0.13650546,0.00000000,0.71982940,1.77559041
-1.64182091,2.74363229,0.00069709,0.05284199,0.18988259,0.92287911,0.13410296,0.00000000,0.72313514,1.79235917
-1.63581791,2.77473659,0.00072745,0.05169066,0.18960294,0.93980143,0.13177225,0.00000000,0.72533777,1.80884824
-1.62981491,2.80466329,0.00076584,0.05043923,0.18881068,0.95673245,0.12955408,0.00000000,0.72632040,1.82450241
